group	Lachnospirales	Oscillospirales	Erysipelotrichales	Enterobacterales	Coriobacteriales	Lactobacillales	Peptostreptococcales	Desulfovibrionales		Bacteroidales	Lachnospirales	Oscillospirales	Veillonellales	Verrucomicrobiales	Lactobacillales	Methanobacteriales	Coriobacteriales	Acidaminococcales	Desulfovibrionales
Healthy	13.48075	8.56533	2.97139	0	0.24667	0	0	0.28677		52.76312	13.48075	8.56533	0	3.21379	0	0.24689	0.24667	10.4674	0.28677
Healthy	39.25469	5.13246	0.86816	0.47442	0.02341	0.13186	0	0		38.14707	39.25469	5.13246	3.0574	0	0.13186	0	0.02341	0	0
Healthy	24.01902	8.91028	0.67692	0	3.44859	8.50504	0	0.83945		39.01788	24.01902	8.91028	0	0	8.50504	0.34901	3.44859	3.28395	0.83945
Healthy	11.15036	16.34011	0	0.24558	0.39192	14.28966	0.00914	0.07127		27.77521	11.15036	16.34011	5.27174	0	14.28966	0	0.39192	0	0.07127
Healthy	0.8796	4.7563	0.34375	1.07164	0.6481	0	0	0.17596		54.11945	0.8796	4.7563	9.16274	7.14519	0	0	0.6481	0	0.17596
Healthy	42.38459	11.57353	0.1783	1.50057	0.0929	0.16327	0.7303	0		19.99426	42.38459	11.57353	0.10557	2.67632	0.16327	0.0461	0.0929	0	0
Healthy	30.88416	10.21221	1.03348	0	1.81965	0.03451	0	0		12.69787	30.88416	10.21221	3.87865	2.16832	0.03451	0	1.81965	0	0
Healthy	23.28223	9.06416	3.29173	2.26417	4.32379	8.42778	0	0		25.24883	23.28223	9.06416	0	1.33551	8.42778	0	4.32379	1.48313	0
Healthy	13.88409	0.14217	0.75049	0.50414	0.12444	0.08521	0	0.00172		74.67264	13.88409	0.14217	0	0.81499	0.08521	0	0.12444	0	0.00172
Healthy	9.83615	3.39818	4.86269	0	0	0	0	0		55.27203	9.83615	3.39818	5.02819	0	0	0.9037	0	0	0
Healthy	1.53203	9.97878	0	0.12224	0.2234	0	0	1.64579		41.64454	1.53203	9.97878	0	17.6314	0	0	0.2234	0	1.64579
Healthy	0.04122	0.01103	0	0.09971	0	6.76795	0	0		0.08708	0.04122	0.01103	0.00384	0	6.76795	0	0	0	0
Healthy	11.81004	13.85737	3.05684	0.46104	1.94628	0.12448	0.72884	0		30.97608	11.81004	13.85737	0	7.37889	0.12448	10.5082	1.94628	0	0
Healthy	13.91273	9.03426	0.03629	0.27562	3.11977	0.21794	0.09638	0.04827		44.74338	13.91273	9.03426	0.10926	0	0.21794	0	3.11977	0	0.04827
Healthy	56.78264	2.83333	0	0.03494	0.0978	0.40843	0	0		17.98772	56.78264	2.83333	7.84671	12.2263	0.40843	0	0.0978	0	0
Healthy	21.70843	10.73321	0.0524	1.30267	0.88258	0	0.1235	0.00563		53.10567	21.70843	10.73321	3.23995	0	0	0	0.88258	0	0.00563
Healthy	20.96011	16.76834	0.05702	0.1534	0.04117	0.09486	0.11396	0.02711		54.76502	20.96011	16.76834	0.07158	0	0.09486	0.13359	0.04117	0	0.02711
Healthy	33.01383	19.29829	0.05921	0.02953	0.05997	1.33288	0.07143	0.00245		21.38765	33.01383	19.29829	0.79029	0	1.33288	0	0.05997	0	0.00245
Healthy	0.245	0.0014	0	22.98751	1.14237	6.18796	0	0.06608		16.83033	0.245	0.0014	0	0.00024	6.18796	0	1.14237	0.03189	0.06608
Healthy	49.45111	5.98791	0.67343	0.04339	0.38717	0.10975	0.02141	0.02316		31.18107	49.45111	5.98791	0.0487	0.58731	0.10975	0	0.38717	0	0.02316
Healthy	0.75852	2.94774	0	0	0	0	0	0.28054		87.50363	0.75852	2.94774	0	0.0177	0	0.61379	0	0	0.28054
Healthy	16.20866	11.37135	0.00996	0.09402	0.04652	0.00268	0.03076	0.04022		46.43471	16.20866	11.37135	0	6.36084	0.00268	0	0.04652	0	0.04022
Healthy	17.52132	13.26754	1.5796	0	0.46867	0.4903	0	0		11.66254	17.52132	13.26754	0	0	0.4903	11.4758	0.46867	9.77338	0
Healthy	23.4526	22.26701	2.63884	0.02279	0.74702	0.26882	0.04359	0.21895		31.50876	23.4526	22.26701	0	0.10597	0.26882	0.22246	0.74702	0	0.21895
Healthy	28.87652	8.99737	0.03829	2.1791	0.0117	0.44908	0	0		40.63527	28.87652	8.99737	0.04891	0.73486	0.44908	0	0.0117	0.84447	0
Healthy	23.75908	9.07248	0.42559	0.01748	0.19269	2.99903	0.09663	0		44.77807	23.75908	9.07248	1.94821	0.41348	2.99903	0.64188	0.19269	0	0
Healthy	17.96831	3.47883	0.16815	0	2.73073	0.11226	0	0.02458		58.01083	17.96831	3.47883	0	0	0.11226	0	2.73073	0	0.02458
Healthy	22.61631	16.45399	15.18462	0.06668	0.42719	0.85829	0.17428	0		22.70305	22.61631	16.45399	0	0	0.85829	3.66315	0.42719	4.11684	0
Healthy	2.04266	6.01094	0	0.45314	0	0.03919	0	0.02244		73.82998	2.04266	6.01094	2.56879	0	0.03919	0	0	0	0.02244
Healthy	22.9828	3.66764	0	0	0	0	0	0		49.4338	22.9828	3.66764	0	0	0	0	0	0	0
Healthy	5.34763	7.88878	0	0	0.04294	0.58068	0	0		68.02287	5.34763	7.88878	4.55373	0	0.58068	0	0.04294	0	0
Healthy	0.90802	1.48619	0.00818	0	0	0	0	0		79.63967	0.90802	1.48619	3.30953	0	0	0	0	0	0
Healthy	3.45998	3.10212	0.04691	0.09711	0.47611	0	0	0.06013		83.66088	3.45998	3.10212	0	0	0	0	0.47611	0	0.06013
Healthy	3.83	0.00366	0.21008	0.49882	0.09209	3.00319	0	0		34.03182	3.83	0.00366	0.31793	10.9872	3.00319	0	0.09209	0	0
Healthy	9.77077	3.0592	3.55347	39.53396	0.6761	0.39255	0.19935	0.00245		8.56898	9.77077	3.0592	0.11584	0.12052	0.39255	2.878	0.6761	0	0.00245
Healthy	27.95244	15.29742	1.37327	0	0	0.02928	0	0		21.69807	27.95244	15.29742	0	0	0.02928	0.50663	0	1.53777	0
Healthy	2.01068	7.65047	0	0.04967	0.26943	0.00501	0	0.02608		63.72511	2.01068	7.65047	0.22705	0.85429	0.00501	0	0.26943	0	0.02608
Healthy	54.94439	2.2342	0	0	0	0	0	0		23.80365	54.94439	2.2342	3.41699	0	0	0	0	0	0
Healthy	12.64951	52.63268	0.01721	0	0.12669	0.06909	0	0		10.17921	12.64951	52.63268	0	0	0.06909	5.91318	0.12669	0.81248	0
Healthy	1.43021	6.6513	0	0.56617	0.03136	0.06685	0	0		83.54345	1.43021	6.6513	0.1539	0	0.06685	0	0.03136	0	0
Healthy	23.58926	6.26894	0.29611	0	5.26415	0.39041	0	0.07456		12.96811	23.58926	6.26894	0	13.1215	0.39041	0.22609	5.26415	0	0.07456
Healthy	3.06471	2.24964	0	0	0.11598	0.01177	0	0.04505		43.9114	3.06471	2.24964	0	0	0.01177	0	0.11598	0	0.04505
Healthy	4.85192	3.08835	0	0	0	0	0	0		83.8056	4.85192	3.08835	0	0	0	0	0	0	0
Healthy	51.74343	6.0181	0.01373	0.15444	0.06573	0.00625	0.00585	0		24.89816	51.74343	6.0181	0	0.33902	0.00625	0.20727	0.06573	0	0
Healthy	39.16761	5.08168	1.97951	0	0.9468	0.80224	0	0		15.49998	39.16761	5.08168	3.37658	0.95794	0.80224	0	0.9468	0	0
Healthy	45.96371	3.74252	0.83436	0.08965	0.01095	0.41762	0	0		34.37811	45.96371	3.74252	0	0	0.41762	0.80213	0.01095	0	0
Healthy	0.92453	1.58522	0	0	0	0	0	0		79.37998	0.92453	1.58522	3.24018	0	0	0	0	0	0
Healthy	18.57244	18.39218	0.08649	0	0.60411	0.28477	0.02876	0.071		20.9667	18.57244	18.39218	2.46321	5.48769	0.28477	2.68708	0.60411	0	0.071
Healthy	35.70922	3.09796	0.88399	15.20499	0.51254	1.49394	0.08778	0.00949		4.30091	35.70922	3.09796	0.01062	0	1.49394	0	0.51254	0	0.00949
Healthy	40.13242	8.03502	0.40353	1.82603	0.51354	0.90185	0	0		27.85964	40.13242	8.03502	3.01318	0.00876	0.90185	0.03732	0.51354	0.20651	0
Healthy	56.89302	10.07957	1.06608	0.02017	0.19709	0	0.00449	0.05451		6.00557	56.89302	10.07957	0	0	0	4.11402	0.19709	9.11108	0.05451
Healthy	5.48392	4.38858	0	0.11397	0	0	0	0.06774		70.10311	5.48392	4.38858	2.87372	0.12127	0	0.05697	0	0	0.06774
Healthy	32.31532	10.6701	0	0	0	0	0	0		39.3989	32.31532	10.6701	0	0	0	0	0	0	0
Healthy	0	0	0	64.1085	0	0.24208	0	0		0	0	0	26.2149	0	0.24208	0	0	0	0
Healthy	31.42424	17.69571	0.00724	0.36641	0.66109	0.74035	0	0.15293		17.07005	31.42424	17.69571	0.0599	0	0.74035	0	0.66109	0	0.15293
Healthy	41.7028	9.80595	0.19124	0.08262	0.3587	0.18346	0.23946	0.12175		25.99552	41.7028	9.80595	0.03266	4.66303	0.18346	0.08659	0.3587	2.10345	0.12175
Healthy	1.18477	5.19186	0.52613	0.17471	0.14383	0	0	1.68288		70.48514	1.18477	5.19186	0	0	0	0.06375	0.14383	0	1.68288
Healthy	46.59024	10.70676	0.12339	0.02813	0.09524	0.06493	0	0.00335		26.0958	46.59024	10.70676	0	0	0.06493	0.58978	0.09524	3.12644	0.00335
Healthy	36.96435	8.01655	0.02557	0.19954	0.1074	0.05439	0.12472	0.00334		45.1931	36.96435	8.01655	0.00193	0	0.05439	0	0.1074	2.89996	0.00334
Healthy	16.31647	12.12735	0	0.86796	0	0	0	0.02861		44.6754	16.31647	12.12735	0	6.098	0	1.38448	0	1.57201	0.02861
Healthy	16.79689	10.4617	0.54766	0.07228	0.18604	0	0.80352	0		50.61034	16.79689	10.4617	1.80516	0	0	0	0.18604	0	0
Healthy	31.05377	12.02427	0.0271	2.69744	2.42074	3.04601	0.16315	0		21.3893	31.05377	12.02427	0.20105	0.44848	3.04601	0	2.42074	0	0
Healthy	47.35669	15.30422	0	0.02269	3.89546	0.62491	0	0		0.52959	47.35669	15.30422	0	0	0.62491	0	3.89546	0	0
Healthy	17.43485	21.18098	0	0	0	0	0	0		34.64409	17.43485	21.18098	5.46871	0	0	0	0	0	0
Healthy	29.86637	14.01298	0	0	0.09918	0	0	0		26.14651	29.86637	14.01298	6.0096	0	0	0	0.09918	0	0
Healthy	4.49158	5.20468	0	0.05346	0.22124	0.01624	0.00171	0		82.14531	4.49158	5.20468	0.25672	0.00127	0.01624	0	0.22124	0	0
Healthy	56.31005	2.04696	0	0	0.9505	0	0	0		10.65267	56.31005	2.04696	10.3897	2.88098	0	0	0.9505	0	0
Healthy	1.6962	3.58521	0.00516	0.00193	0.15197	0	0	0.03819		77.96976	1.6962	3.58521	0	3.41279	0	0	0.15197	0	0.03819
Healthy	33.11335	1.5326	0	0	0	0.04975	0	0		39.29122	33.11335	1.5326	4.8437	0.02971	0.04975	0.07658	0	0	0
Healthy	0.59844	6.74526	0.44679	0.45166	0.74692	0.08361	0	0.69686		45.30443	0.59844	6.74526	2.94102	0.15368	0.08361	0	0.74692	0.0772	0.69686
Healthy	4.33428	0.68898	0.43165	0.95457	3.8383	0.01614	0.03323	0		61.00536	4.33428	0.68898	1.13102	0	0.01614	0	3.8383	0	0
Healthy	0.75738	1.52509	0	4.7802	0	0	0	0		92.23703	0.75738	1.52509	0	0.57307	0	0	0	0	0
Healthy	2.61056	0.72457	0	1.89855	0	0	0	0.07373		70.72479	2.61056	0.72457	0	0	0	0	0	0	0.07373
Healthy	6.14998	6.42459	0.01823	0.20269	1.07557	0.00309	0	0.01216		32.23155	6.14998	6.42459	12.7918	0.0313	0.00309	0	1.07557	0	0.01216
Healthy	47.55484	0.30004	9.86165	0	0	0	0	0		25.80186	47.55484	0.30004	0	0	0	0	0	0	0
Healthy	18.84165	4.45366	0.07472	0	0.09653	0	0	0.37836		65.75631	18.84165	4.45366	0	0	0	0	0.09653	0	0.37836
Healthy	46.14859	16.8815	0	0.01651	0.59998	0.00574	0.50499	0.0025		27.52555	46.14859	16.8815	3.49061	0	0.00574	0	0.59998	0	0.0025
Healthy	20.12963	4.43612	0.05916	0	0.13647	0	0	0.43856		63.82462	20.12963	4.43612	0	0	0	0	0.13647	0	0.43856
Healthy	1.53952	1.97073	0.02311	0.07345	0	0	0	0		69.24842	1.53952	1.97073	6.39185	0	0	0	0	0	0
Healthy	0	0	0.0884	0	0	0.41515	0	0		41.57566	0	0	0	0	0.41515	0	0	0	0
Healthy	20.08926	9.68222	0.63692	8.44249	0.71657	0.09262	0	0.31131		34.03663	20.08926	9.68222	0	2.89205	0.09262	0.58844	0.71657	0	0.31131
Healthy	31.30048	4.51367	0	0.85535	0	0	0.39002	0		21.31851	31.30048	4.51367	0	3.15983	0	0.39124	0	1.51366	0
Healthy	32.74164	19.24452	0.00764	0.1055	1.09858	1.05229	0	0.04058		11.90296	32.74164	19.24452	10.15853	0.70025	1.05229	0	1.09858	0.37257	0.04058
Healthy	13.55256	5.26979	0.01282	0.93636	0.37555	0.34813	0.06701	0		70.39086	13.55256	5.26979	0.05668	0.56199	0.34813	0	0.37555	0	0
Healthy	15.84558	7.08984	2.60916	0	0	0	0.20923	0		52.48106	15.84558	7.08984	0	0	0	0	0	5.67807	0
Healthy	15.20925	8.93057	0.02174	0	0.08066	0.03509	0	0		65.98259	15.20925	8.93057	0	0.00142	0.03509	0	0.08066	0	0
Healthy	32.72536	23.4459	2.46128	0.27974	1.29034	4.4454	0.00988	0.05119		18.34845	32.72536	23.4459	0	0.56761	4.4454	2.23143	1.29034	0	0.05119
Healthy	6.434	7.37719	0.32147	9.24293	2.08036	0.00984	0.1621	0.1071		42.71158	6.434	7.37719	0	0	0.00984	0	2.08036	0	0.1071
Healthy	16.2186	11.138	1.08905	0.09412	0.26126	0.02895	0	0		50.89379	16.2186	11.138	0.09972	0.01513	0.02895	0.09898	0.26126	0	0
Healthy	15.49266	2.90556	0.00797	0.26577	0.06607	0.0072	0	0.07184		67.17171	15.49266	2.90556	0.02304	0.72869	0.0072	0	0.06607	3.59974	0.07184
Healthy	28.30473	5.72371	0.64678	0.16894	0.5414	0.02182	0	0.04541		38.82976	28.30473	5.72371	0	4.67237	0.02182	0	0.5414	0	0.04541
Healthy	1.3533	1.44714	0.0216	0.50431	0.13187	0.22118	0	0		89.00699	1.3533	1.44714	3.3937	0	0.22118	0	0.13187	0	0
Healthy	11.89373	0.56976	0.0218	2.7113	0	0.06968	0	0.01862		80.33109	11.89373	0.56976	0	0	0.06968	0	0	0	0.01862
Healthy	29.00896	28.33328	0.2304	0	0.86419	5.39605	0.22335	0		8.81216	29.00896	28.33328	0.04421	8.11954	5.39605	1.22198	0.86419	0	0
Healthy	4.70886	3.66472	0.01914	0.09102	0	0	0	0.16199		68.91287	4.70886	3.66472	4.07266	0	0	0	0	0	0.16199
Healthy	10.20658	18.40744	0.58038	0	0.784	0	0	0		20.12804	10.20658	18.40744	2.45575	5.92107	0	13.0073	0.784	1.0375	0
Healthy	0.83373	4.83097	0.30796	1.05461	0.6965	0	0	0.14537		54.70265	0.83373	4.83097	8.95603	6.87176	0	0	0.6965	0	0.14537
Healthy	13.53684	27.38311	0.06007	0.23061	0.07213	0.0972	0.00111	0.02951		28.83934	13.53684	27.38311	0.02116	2.14262	0.0972	0	0.07213	0	0.02951
Healthy	20.13988	12.47626	0.00777	2.16006	0.69763	3.18989	0.0561	0		38.19078	20.13988	12.47626	0.05209	0	3.18989	0	0.69763	0	0
Healthy	5.08711	3.80452	1.46855	1.3901	0	0.25922	0.08241	0.01432		81.29397	5.08711	3.80452	0	0	0.25922	0	0	0	0.01432
Healthy	4.75776	5.30447	0.00759	0.06567	0	0	0	0.15014		69.24328	4.75776	5.30447	4.24324	0	0	0	0	0	0.15014
Healthy	1.0296	8.54482	0.45795	0.06423	0.12423	0	0	1.83113		68.76887	1.0296	8.54482	0	0	0	0.05847	0.12423	0	1.83113
Healthy	39.45841	14.10313	0.63719	0.91966	0.15025	0.79898	0.3595	0		39.55514	39.45841	14.10313	0	0	0.79898	0.09805	0.15025	0.46187	0
Healthy	4.85705	4.53498	0	0	0.23823	0	0	0.56485		58.38494	4.85705	4.53498	0.45553	8.41324	0	0	0.23823	0	0.56485
Healthy	9.0824	11.92897	0.03386	0.07982	1.50978	4.38153	0.19699	0.16248		19.64207	9.0824	11.92897	3.22389	8.75078	4.38153	0	1.50978	0	0.16248
Healthy	1.01254	5.92855	0.15544	10.5558	1.44436	0	0	0.69191		13.11824	1.01254	5.92855	2.61596	43.9957	0	0	1.44436	0	0.69191
Healthy	5.06038	11.7108	0.60624	1.11266	0.28718	0	0.00715	0.30363		36.85906	5.06038	11.7108	0.42775	5.21823	0	0.22484	0.28718	0	0.30363
Healthy	7.45482	6.30004	0.04078	0.75647	0	0.36713	0	0		61.18569	7.45482	6.30004	0.11838	5.88147	0.36713	0	0	0.2403	0
Healthy	39.1358	3.23929	0.0565	0.71011	0.73011	0.06418	0.18428	0		48.1458	39.1358	3.23929	0.06112	0	0.06418	0	0.73011	0	0
Healthy	6.43677	8.41722	0.24461	0	0.38901	0.10733	0	0.74315		30.32813	6.43677	8.41722	0	23.5674	0.10733	2.32247	0.38901	2.589	0.74315
Healthy	23.89813	4.20858	0.07602	0	0.1096	0	0	0.54517		63.75849	23.89813	4.20858	0	0	0	0	0.1096	0	0.54517
Healthy	15.61761	23.75824	0	0.48923	0	0.0173	0	0.16419		35.14355	15.61761	23.75824	0	3.56343	0.0173	0.61693	0	1.11523	0.16419
Healthy	0.35796	23.89217	0.00129	0.06918	0	0	0	0		67.71161	0.35796	23.89217	3.03471	1.16615	0	0	0	0	0
Healthy	34.07471	26.76312	0.03063	0.75057	0.04911	0.9665	0.15967	0.03822		15.088	34.07471	26.76312	0	1.60176	0.9665	2.47832	0.04911	0	0.03822
Healthy	18.57003	38.77121	2.07172	0.31592	1.04435	0	0.4262	0		17.57972	18.57003	38.77121	0.01774	3.19426	0	1.2636	1.04435	0	0
Healthy	0.65747	7.41386	0.54003	0.44133	0.73475	0.07088	0	0.68415		45.69977	0.65747	7.41386	3.06156	0.15171	0.07088	0	0.73475	0.05697	0.68415
Healthy	8.47756	3.43644	0	0	0.00623	0	0	0		79.71289	8.47756	3.43644	0	0	0	0	0.00623	0	0
Healthy	27.67521	3.12001	0	0.08575	0	0.07214	0	0		56.96194	27.67521	3.12001	4.13539	1.18387	0.07214	0	0	0	0
Healthy	2.28081	36.1403	0	0	0	0	0	0		31.9633	2.28081	36.1403	0	0	0	0	0	0	0
Healthy	6.15423	6.84022	0.46944	12.8824	0.11814	0.02736	0	0.23795		34.02746	6.15423	6.84022	10.11345	0.87368	0.02736	0.95618	0.11814	0.00343	0.23795
Healthy	31.88283	0	0	0	0	0	0	0		37.95172	31.88283	0	0	0	0	0	0	0	0
Healthy	40.74592	4.26431	0.50488	0	0	0.13581	0	0		39.11686	40.74592	4.26431	0	0	0.13581	0.42282	0	0	0
Healthy	24.1807	13.24832	0.07431	1.57184	0.97485	0.17814	0.02403	0		48.91942	24.1807	13.24832	0.72144	0	0.17814	0	0.97485	0	0
Healthy	56.28629	4.3606	0.24573	1.41592	0.08153	1.90487	0	0		24.96021	56.28629	4.3606	0.07227	0	1.90487	0	0.08153	2.52787	0
Healthy	47.72142	7.91748	0.00359	0.00891	0.06902	0.00714	0	0.00573		23.82057	47.72142	7.91748	2.68998	0	0.00714	0	0.06902	0	0.00573
Healthy	35.33078	3.0483	2.47708	15.69949	0.46336	1.48453	0.08193	0.00319		4.11668	35.33078	3.0483	0.00923	0	1.48453	0	0.46336	0	0.00319
Healthy	9.86027	16.57506	3.52055	0.46183	0.15335	0.1933	0.35991	0		25.12542	9.86027	16.57506	0.02153	11.9544	0.1933	1.22427	0.15335	11.3824	0
Healthy	4.48437	6.74531	0.19751	0	0.65073	0	0	0.14185		44.73574	4.48437	6.74531	17.73165	7.00361	0	0	0.65073	0	0.14185
Healthy	32.93119	2.30897	6.09948	0	0	0	0	0		27.88975	32.93119	2.30897	0.02504	2.70233	0	2.86015	0	1.86364	0
Healthy	6.24613	0.35458	0	0	0	0	0	0		53.28795	6.24613	0.35458	0	18.535	0	0	0	0	0
Healthy	11.46942	7.01061	0.44993	0.06424	0.1068	0	0.29712	0		43.83834	11.46942	7.01061	0.83084	0.08399	0	0	0.1068	0	0
Healthy	27.45418	8.83077	0.27834	0	0.3788	0	0	0.04985		36.6236	27.45418	8.83077	0.50482	0.12008	0	0	0.3788	0	0.04985
Healthy	40.95522	12.01473	2.24046	0.22203	0.2526	1.56736	0	0		29.51667	40.95522	12.01473	0.16174	0	1.56736	0	0.2526	2.71736	0
Healthy	35.43431	4.15247	1.77762	0	0	0	0	0		44.13978	35.43431	4.15247	0	0	0	0	0	2.56206	0
Healthy	2.52066	0.09585	0	1.16767	0	0	0	0		67.14626	2.52066	0.09585	11.09111	0	0	0	0	0	0
Healthy	21.6788	33.70811	4.26599	0.01245	1.73004	0.28659	0.00299	0		22.14392	21.6788	33.70811	0	0	0.28659	2.05034	1.73004	3.52234	0
Healthy	1.06159	1.45482	0.0329	0.35884	0.13703	0.23984	0	0		89.02974	1.06159	1.45482	3.46213	0	0.23984	0	0.13703	0	0
Healthy	6.13728	5.92034	0.00981	0.16451	1.68693	0.2488	0	0.0863		57.36305	6.13728	5.92034	0	0	0.2488	0.19165	1.68693	0	0.0863
Healthy	1.26694	2.28628	0	0	0.12202	0.02661	0	0.02729		42.89325	1.26694	2.28628	0	0	0.02661	0	0.12202	0	0.02729
Healthy	33.8383	25.68098	0.1098	0.01303	1.18894	5.24658	0.14282	0		13.55201	33.8383	25.68098	0	1.06484	5.24658	0	1.18894	0	0
Healthy	10.41085	0.00531	1.43219	0.00608	4.53704	0.16936	0.13293	0		73.37573	10.41085	0.00531	0	0	0.16936	0	4.53704	0	0
Healthy	4.29397	0.00088	0.56367	80.24172	0.00972	2.08144	0.0106	0		0.44219	4.29397	0.00088	0.04915	0	2.08144	0	0.00972	0	0
Healthy	2.32638	0.08589	0	0.95903	0	0	0	0		67.1886	2.32638	0.08589	11.18896	0	0	0	0	0	0
Healthy	54.15019	10.92949	0.9304	0.01684	0.28977	0	0.00744	0.21362		6.30409	54.15019	10.92949	0	0	0	3.55074	0.28977	10.17461	0.21362
Healthy	1.07416	2.35397	0	0	0.10093	0.02263	0	0.08082		43.03852	1.07416	2.35397	0	0	0.02263	0	0.10093	0	0.08082
Healthy	25.94487	3.01349	1.52302	3.22162	0	0	0.24166	0		58.66894	25.94487	3.01349	1.51662	0	0	0	0	2.31983	0
Healthy	16.86365	4.23612	1.326	0	0.08619	0	0	0.00272		61.47377	16.86365	4.23612	0	0.09913	0	0	0.08619	2.31731	0.00272
Healthy	34.48028	12.04889	0.00285	0.05604	0.08739	0.16685	0	0		29.21217	34.48028	12.04889	5.22292	0	0.16685	0	0.08739	0	0
Healthy	21.36465	3.85547	0.02901	0.12055	0.14271	0.08637	0	0.15114		61.70927	21.36465	3.85547	0	0	0.08637	0	0.14271	0	0.15114
Healthy	35.78451	2.75184	0	2.72423	0	2.78531	0.25611	0		31.07635	35.78451	2.75184	1.97508	0	2.78531	7.62638	0	0	0
Healthy	0.69045	2.35192	0	1.58131	0	0	0	0		47.94033	0.69045	2.35192	5.84746	0	0	0	0	0	0
Healthy	21.17164	3.83668	0.02779	0.07898	0.11367	0.0692	0	0.17345		61.63656	21.17164	3.83668	0.00266	0	0.0692	0	0.11367	0	0.17345
Healthy	2.02647	0.01639	0	11.9205	0.21143	0.21068	0	0.02461		66.8709	2.02647	0.01639	8.52442	0	0.21068	0	0.21143	0	0.02461
Healthy	3.04587	4.58492	0.03326	0	0.27608	0.05335	0	0.3594		66.49723	3.04587	4.58492	0	10.0789	0.05335	0	0.27608	0.9397	0.3594
Healthy	15.30326	9.69389	1.78566	0.01278	0	0.2814	0	0.07114		39.41183	15.30326	9.69389	0	3.27258	0.2814	5.89659	0	0	0.07114
Healthy	4.09874	10.56288	1.94186	0.20185	2.82032	1.3252	1.06211	0		64.90851	4.09874	10.56288	0.00837	0.03689	1.3252	0	2.82032	0	0
Healthy	7.52963	2.56684	0	0.46573	0.06888	0.08306	0	0.03384		84.04108	7.52963	2.56684	0	0	0.08306	0	0.06888	0	0.03384
Healthy	7.61375	6.28402	0.06075	0.81982	0	0.39768	0	0		60.2553	7.61375	6.28402	0.10252	5.755	0.39768	0	0	0.30373	0
D003922	21.61954	6.36885	0.02303	0.33825	2.69956	4.0711	0.06959	0.10204		33.51716	21.61954	6.36885	0.05382	0	4.0711	1.06816	2.69956	0	0.10204
Healthy	7.49396	6.24922	0.06965	0.79012	0	0.38591	0	0		60.50044	7.49396	6.24922	0.08526	5.68315	0.38591	0	0	0.28589	0
Healthy	1.08958	1.44994	0.01682	0.4473	0.12065	0.20897	0	0		89.16869	1.08958	1.44994	3.54291	0	0.20897	0	0.12065	0	0
Healthy	22.8234	12.42453	12.52102	0.08024	1.15867	0.94349	0.23346	0.01118		33.15004	22.8234	12.42453	0	0	0.94349	0.40432	1.15867	1.94594	0.01118
Healthy	2.55862	9.10403	0.00996	0.08352	0.48549	0	0	0		69.11451	2.55862	9.10403	0	0	0	0	0.48549	0	0
Healthy	3.01168	3.59189	0.12365	0.09462	0.17988	0	0	0.09047		76.8239	3.01168	3.59189	6.51505	0	0	0	0.17988	0	0.09047
Healthy	27.94032	6.08476	0.5014	2.06972	0.33875	0	0.00929	0.09357		23.72927	27.94032	6.08476	0.0361	11.6171	0	0.41649	0.33875	0	0.09357
Healthy	3.89494	6.74752	0	0	0.2879	0	0	0		62.9329	3.89494	6.74752	0	0	0	0	0.2879	0	0
Healthy	1.25835	3.16546	0	0	0	0	0	0.40487		83.41755	1.25835	3.16546	0	0.07452	0	0.5919	0	0	0.40487
Healthy	0.76425	0	0.56914	6.2715	3.92622	0	0	0		74.141	0.76425	0	0	0	0	0	3.92622	0	0
Healthy	30.75719	8.73404	2.64251	0.01526	0.15134	0.02863	0.01959	0.35894		47.64964	30.75719	8.73404	0	0.02047	0.02863	0	0.15134	0	0.35894
Healthy	1.59056	7.51611	0	0.0104	0.12338	0	0	0.03142		65.77742	1.59056	7.51611	0.20223	0.74229	0	0	0.12338	0	0.03142
Healthy	0	5.8257	0	0.00108	0	0.23366	0	0.05241		29.84917	0	5.8257	0.00413	0	0.23366	0	0	0	0.05241
Healthy	8.6618	5.76238	0	0.05435	0.32781	0.02302	0	0.05304		68.38871	8.6618	5.76238	0	0.48096	0.02302	0.00654	0.32781	0	0.05304
Healthy	1.24535	3.28469	0	0	0.01567	0	0	0		75.37543	1.24535	3.28469	4.89735	0	0	0	0.01567	0	0
Healthy	4.48158	0.00077	0.11983	2.49414	0.15484	0.52928	0.02774	0		73.85597	4.48158	0.00077	4.07552	0	0.52928	0	0.15484	0	0
Healthy	12.81367	9.88981	0	0	1.43714	0.01238	0	0.32671		40.92134	12.81367	9.88981	0	0	0.01238	0	1.43714	0	0.32671
Healthy	8.5911	4.14446	0.01227	0.18458	0.02489	0.02904	0.04244	0.01141		83.43173	8.5911	4.14446	0.01164	0	0.02904	0	0.02489	0	0.01141
Healthy	6.76244	0	0	0	0	0	0	0		82.9544	6.76244	0	0	0	0	0	0	0	0
Healthy	4.1337	1.2726	0	0	0.84596	0.24412	0	0.02804		53.46851	4.1337	1.2726	16.0145	0	0.24412	0	0.84596	0	0.02804
Healthy	6.15344	2.51061	0.11142	0.2711	0.02071	0.30757	0	0.02561		65.87399	6.15344	2.51061	8.18951	0	0.30757	0	0.02071	0	0.02561
Healthy	15.70621	6.76686	0.56261	1.53808	0.16158	0	0.59943	0		52.20464	15.70621	6.76686	3.09734	0.17856	0	0	0.16158	0	0
