group	Phytobacter	Streptococcus	Ruminococcus_B	Dorea	Clostridium_A	Lactococcus	Longicatena	Rothia	Gordonibacter	Eggerthella	Prevotella	Mediterraneibacter	Enterocloster	Anaerobutyricum	Blautia_A	Paraprevotella	Dorea	Anaerostipes	Haemophilus_D	Ruminococcus_C
Healthy	0.02922	0	0	0.03678	0.11061	0.01043	0.01675	0	0.04077	0.00269	0	0.07382	0.19493	0.02312	0.09733	0	0.03678	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.01815	0	0.43772	0.04277	0	0	0.14643	2.18129	0
Healthy	3.51716	31.6965	1.11004	0	0	0.19605	0	0	0	0	0	0.55164	0.21188	0	0.01731	0	0	0	0	0
Healthy	0	0.02126	0	0.03788	0	0	0	0	0	0	0	0.37341	0.10658	0.37789	0.22279	0	0.03788	0.17199	1.80386	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.05764	0	0	0	0	0	0	0	0	0	0.0184	0.10418	0.93287	0.21102	0	0	0.66915	0.44198	0
Healthy	6.69974	0.09885	0	0.14127	0.00181	0.05214	0.27532	0	0.04365	0.00603	0.00573	0.0468	0.10111	1.25416	0.7737	0.20236	0.14127	0.17814	0.01693	0
Healthy	0	0	0	0.02115	0	0	0	0	0	0	0	0.28242	0.20504	0.12504	0.92665	0	0.02115	0.2054	0	0
Healthy	0.08323	0.27989	0	0	0.29025	0	0	0	0	0	0	0.49208	0.0701	0	0.05236	0	0	0	0.12177	0
Healthy	0	0.93232	0	0	0	0	0	0	0	0	0	3.08984	0	0	0.59475	0	0	0	0	0
Healthy	0	0.04835	0	0.17784	0.40405	0	0	0	0	0	0	3.24285	0.38615	2.13503	1.05225	0	0.17784	0.79667	0	0
Healthy	0	0.42936	0	0.00942	0	0	0	0	0	0	0	0.16461	0.0336	0	0.0264	0	0.00942	0.0049	2.25848	0.29641
Healthy	25.0515	1.22407	0	0	0	0	0	0.01846	0	0.17076	0	0	0	0	0	0	0	0	0.05734	0
Healthy	0.01506	0.10221	0.95048	0.23983	0	0	0.01816	0	0	0	0	0.31118	0.16988	0.23376	0.21873	0	0.23983	0.21422	0	0
Healthy	0.94979	0.58076	0.79316	0	0	0	0.0065	0.00215	0	0.00447	0	2.71046	0.58177	0	0	0	0	0.06941	3.14325	0
Healthy	0	0	0	0.228	0	0	0	0	0	0	0	0.69573	0.58197	0.40013	0.32035	0	0.228	0.2189	0	0
Healthy	0.14888	0.22636	0.23557	0.18819	0	0	0	0	0	0	0.00878	1.43584	1.07436	0.44888	0.10203	0	0.18819	0.02481	0	0
Healthy	8.87264	0.34746	0.09049	0.01258	0	0.66478	0	0	0	0	0	0.09955	0.11907	0.02407	0.17348	0	0.01258	0.33337	0	0
Healthy	0.09786	0.01259	0	0	0	0	0	0	0	0	0	0.21912	0.0186	0.03287	0.11333	1.58225	0	0	0.01437	0.01252
Healthy	0	2.52531	0.45891	1.37933	1.34061	0	0	0	0	0	0	0.1085	0.19673	0.63724	0.24387	0.38372	1.37933	0.01216	0.00658	0.25581
Healthy	4.18333	0.06214	0.74657	0	0	0	0	0.00947	0	0	0.00096	0.08483	0	0	0	0	0	0	0.95707	0
Healthy	16.2332	3.87846	0.32174	0	0	0	0	0.08407	0	0.00997	0	0	0.00381	0	0	0	0	0	0.14809	0
Healthy	0.50123	0	0.00545	0.13173	0.08444	0	0.00771	0	0.0124	0	0	0.35917	1.61457	1.08735	2.83221	0	0.13173	0.12683	0.08252	0
Healthy	6.10703	0.15244	2.93798	0	0	0	0.27448	0.07728	0	0.01023	0.0004	0.09	0.32025	0	0.03007	0	0	0.09556	3.3095	0
Healthy	0	0	0.26494	0	0	0	0.02783	0	0	0	0	0.04976	0.14208	0	0.02493	0	0	0	0	0
Healthy	0	0.6094	0	0.03111	0	0	0	0	0	0	0	0.41023	0.08495	0.00659	0.14924	0	0.03111	0.12256	1.97625	0.21016
Healthy	11.5007	0.02057	0.01045	0	0.02887	0	0.00475	0	0	0	0.02001	0.03403	0.27448	0.01831	0.03059	0	0	0	0.00161	0
Healthy	0.05788	0.67821	0.00477	0.63212	0.13965	0	0.00567	0	0	0	0.1732	0.27435	0.48036	0.31566	0.4852	0	0.63212	0.08128	0.03077	0
Healthy	0.09064	0.02847	0.01411	0.21949	0	0.01597	0	0	0	0	0	0.62064	0.31322	0.32165	0.29647	0	0.21949	0.04802	0.00882	0.00529
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.65375	0	0	0	0	0	0	0	0
Healthy	0	2.64143	0	0.71006	0.09258	0.0198	0.01845	0.00053	0	0	0	2.24846	3.85736	2.01771	0.60451	0	0.71006	0.3489	0.00468	0.04914
Healthy	0.05959	0.16925	0	0.05475	0	0	0	0	0	0	69.81791	0.38086	0	0.0814	0.0762	0.01832	0.05475	0.01848	0.06984	0.01141
Healthy	0	0.12907	0	0.09948	0	0	0	0	0	0	13.457	1.60546	0.10387	0.20402	0.32717	0.35389	0.09948	0.03355	0.00259	0.00373
Healthy	0.08071	0	0	0.00808	0	0	0.00307	0	0	0	0	0.12751	0.09456	0.29174	0.05162	0	0.00808	0	0	0
Healthy	0.23194	0.01315	0	0.03359	0	0	0	0	0	0	0	0.27054	0.02828	0.00367	0.03268	8.59341	0.03359	0	0.2101	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.05732	0.04275	0.00834	0.00326	0.80079	0	0	0.01899	0.02696
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.04587	0	0	0.0142	0	0	0	0	0
Healthy	0.00955	0.08495	0	0.04721	0	0	0.00908	0	0	0	0	0.60416	0.26398	0.3133	0.26685	0	0.04721	0.39821	0.22353	0.02736
Healthy	6.20834	0.1924	0	0	0.01007	0	0.01727	0.03973	0	0	0.00611	0.03831	0	0	0	0	0	0	0.02748	0
Healthy	0.09183	0	0.5221	0.02114	0.18608	0	0.01797	0	0	0	0	0.0287	0.01627	0	0	0	0.02114	0	0	0
Healthy	11.2822	0.15808	0.74693	0.02434	0	0	0	0	0	0	0	0.61152	0.04779	0	0	0	0.02434	0	0	0
Healthy	0	0	0.00277	0.27452	0.00303	0	0.00332	0	0	0	0	0.87712	0.58434	0.36771	0.28671	0	0.27452	0.24133	0	0
Healthy	0.01652	0.2645	0.11182	0	0	0	0.00569	0.01678	0	0.24289	0.01959	2.41835	1.41967	0	0	0	0	0	0.18113	0
Healthy	7.49172	0.2097	0.00777	0.05968	0.04057	0.04123	0.01878	0	0.04316	0.00084	0.13393	0.20417	0.26942	0.94811	0.11055	0.31221	0.05968	0.98912	0	0.03607
Healthy	0.98013	0.00069	0.09089	0.08094	0	0	0	0	0	0	0	0.44292	0.04244	0.00453	0.1045	0	0.08094	0.00646	0	0
Healthy	1.71155	0.01855	0.0472	0.17323	0.38883	0	0.24538	0	0	0	0.28737	2.00222	0.50743	0.1269	0.04608	0.33442	0.17323	0	0	0.016
Healthy	0	0.03597	0	0	0	0	0	0	0	0	0	0.05557	0.1152	0	0.04717	4.38705	0	0	0.03438	0.11706
Healthy	4.02996	0	0	0	0	0	0	0	0	0	67.9881	0	0.71389	0	0	0	0	0	0	0
Healthy	0.12626	0.64185	0	8.74534	0	0	0.70837	0.01457	0	0	11.76865	0.33851	1.2249	2.22939	2.97071	0	8.74534	1.90494	0.0293	0.00275
Healthy	0	0	0	0.02698	0.06964	0	0	0	0	0	0	0.30459	0.10129	0	0.03402	0	0.02698	0	0	0
Healthy	0	0.03293	0.00139	0.27176	0.05823	0	0.00255	0	0	0	6.92704	3.57409	1.18296	1.91405	0.35364	0.57928	0.27176	0.51997	0	0.08794
Healthy	0	0.32838	0	0.08971	0	0	0	0	0	0	59.5722	1.22919	0.1371	0.02101	0.27153	0	0.08971	0.10656	0	0
Healthy	0	0	0	0.12218	0	0	0	0	0	0	8.87414	2.11713	0	0.25252	0	0	0.12218	0	0	0
Healthy	0	0.05356	0	0	0	0	0	0	0	0	46.15561	0.30577	0.04821	0	0.00868	0.34287	0	0	0	0
Healthy	0.29978	0.16268	0.00499	0.2727	0.03442	0	0.00285	0	0.0037	0	0.00451	0.13011	0.73054	0.83346	0.41092	0	0.2727	0.04575	0	0.85748
Healthy	0	8.04254	0.08623	1.06607	0.01357	0	0.00093	0	0.01876	0	0	0.01983	1.33822	0.83849	3.60768	1.79408	1.06607	0.64993	0	0
Healthy	9.8368	0.20653	0	0	0	0	0	0.00249	0	0	0	0.63053	0	0	0	0	0	0	0.24285	0
Healthy	0.03062	0.82634	0	0.43955	0.22955	0	0.01041	0	0	0	0.69302	3.20039	2.46846	0.14771	0.48507	0	0.43955	0.25111	0.78739	0
Healthy	0.20213	0.00485	0.13181	0	0.26898	0	0	0	0	0	0	0.05668	0.16343	0	0.01089	0	0	0.06898	0	0
Healthy	0	0.06627	0	0.02919	0.06212	0	0	0	0	0	0	0.0044	0.12126	0.1077	0.05652	1.8861	0.02919	0.01548	0.59859	0
Healthy	1.07314	0	0.27261	0	0	0	0	0	0	0	0	0.18786	0.02408	0	0	0	0	0	0	0
Healthy	0.10276	0.25566	0	0	0.20484	0	0	0	0	0	0	0.04705	0.06852	0	0.02443	0	0	0	0.11836	0
Healthy	1.61422	0.22984	0	0.28351	0.01886	0	0.00505	0	0	0	17.689	0.21671	0.30468	0.19632	0.14547	1.19427	0.28351	0.02196	0.27985	0
Healthy	0	0	0	0.33244	0	0	0	0	0	0	1.06306	0.18656	0.11245	0.23752	0.32258	0	0.33244	1.04605	0	0
Healthy	0.06341	0.1805	0	0.13541	0.0374	0	0.00115	0	0.00247	0	30.39456	1.18168	0.39261	0.3108	0.09859	0	0.13541	0.01107	0.04681	0.0198
Healthy	0	0.04855	0	0.15332	0	0	0	0	0	0	0	0.63811	0.41927	0.63105	0.54968	0	0.15332	0.11436	0	0
Healthy	1.79092	0.74228	0.08407	0.68121	0.36908	0.01037	0.0077	0	0	0	0	1.42908	1.6314	2.79381	1.48207	0	0.68121	0.20651	0	0.32882
Healthy	1.01854	8.46168	23.4084	0	0	5.95164	0.06633	0.02382	0	0.00463	0	0.60267	0.03998	0	0	0	0	0.11185	0	0
Healthy	0.45895	0.39289	0.01179	0.04975	0.02938	0	0.37978	0.02897	0	0	20.30345	0.01321	1.0421	0	0.04446	0	0.04975	0	0.00713	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.62574	0.16167	0	0.00446	0	0	0	0	0
Healthy	0	0	0	0.00804	0	0	0	0	0	0	2.11223	0.59144	1.91429	1.17436	0.33177	0.44673	0.00804	0.93135	0	0
Healthy	0	0	0	1.02824	0	0	0	0	0	0	0	0.11425	2.05616	2.81405	1.43343	0	1.02824	0.46611	0	0
Healthy	11.3428	0.17879	0.72933	0.02801	0	0	0	0	0	0	0	0.91263	0.03541	0	0	0	0.02801	0	0	0
Healthy	0	0	0	0.026	0	0.01985	0	0	0	0	0	1.96127	0	0	0	0	0.026	0	0.12742	0
Healthy	0.13743	0.29412	0.00414	0.00702	0.27691	0	0	0	0	0	0	0.05593	0.08598	0.0162	0.03736	0	0.00702	0	0.11333	0
Healthy	13.6644	0.35843	0	0.14551	0	0.03393	0	0.22427	0	0	24.80784	0.01526	0.15574	0.52532	0.16609	0	0.14551	0.16775	0.47792	0.24932
Healthy	0	0	0	0.35097	0	0	0	0	0	0	0	0.72252	1.13581	0.95536	0.87448	0	0.35097	0.10318	0	0
Healthy	10.1159	0	0	0	0.02314	0	0.10386	0	0.14862	0.01782	0	0.01035	0.08381	0	0.16844	0	0	0	0	0
Healthy	0	0.14741	0	0	0	0	0	0	0	0	0	0	0	0.7569	0	0.22853	0	0	0	0
Healthy	0.02887	0	0	0.02458	0.2852	0	0	0.00101	0.01762	0	0	0.30578	0.21738	0.11274	0.20155	0.00923	0.02458	0	0	1.37504
Healthy	0	0	0.68038	0	0.28415	0	0	0	0	0	0	0	0.13908	0	0	0	0	0	0	0
Healthy	0.06296	0.02897	0.00964	0.03184	0	0	0	0	0	0	0	0.37987	0.44881	0	0.18264	0	0.03184	0	0	0
Healthy	0	0.05152	0	0.24103	0.00048	0	0	0	0	0	4.46679	1.08863	0.25128	0.16585	0.15918	0.93143	0.24103	0.04648	0.02237	0.00802
Healthy	0	0	0	0.01535	0	0	0	0	0	0	0	0.78806	0.07505	0	0.03099	0	0.01535	0	0	0
Healthy	0.14117	0	0	0	0	0	0	0	0	0	0	0.18173	1.07517	0	0	0	0	0	0	0
Healthy	0	0	0	0.27299	0	0	0	0	0	0	0	0.60752	1.5803	0.88781	0.99611	0	0.27299	0	0	0.72846
Healthy	0.20678	0.23947	0.26331	0.16734	0	0	0	0	0	0	0.00695	1.52152	0.42279	0.46645	0.127	0	0.16734	0.00414	0	0
Healthy	0	0	0.05667	0.0409	0	0	0	0	0	0	0	0.55589	0.01421	0	0.0231	0	0.0409	0	0	0.02415
Healthy	0.02024	2.74884	0.19567	0.64619	0.05347	0	0.02526	0	0	0.00038	0	0.01444	2.68756	4.28078	0.05209	0	0.64619	0.68186	0.03739	0
Healthy	0	0.03615	0	0	0	0	0	0	0	0	0	3.15387	0	0	0	0	0	0	0	0
Healthy	0.09344	0.10704	0.03878	0.03375	1.463	0	0	0	0	0	0	0.21969	1.63059	0	0.00202	0	0.03375	0	0	0
Healthy	15.0335	1.78674	0.00321	0.17099	0	0.02537	0	0.06149	0	0	10.84686	0.00945	0.09629	0.25185	0.14755	0.18677	0.17099	0	0.00806	0.09612
Healthy	7.81444	0.17896	0.00621	0.12065	0.12629	0	0.00073	0.00307	0.02395	0.00128	0.00056	0.0353	0.8672	1.31619	2.40228	0	0.12065	0.17125	0	0.03535
Healthy	8.6462	0	0	0.77006	0	0	0	0	0	0	8.02642	0.88986	0.03506	2.75433	1.33361	0	0.77006	0.10617	0	0
Healthy	4.89526	0.90374	0	0	0	0	0.00242	0	0	0.2349	0	0.00075	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.01048	0	0	0	0	0	0	5.61422	0.26718	3.00642	1.35403	0.64701	0.40924	0.01048	1.34467	0.04102	0.08303
Healthy	0	0.12481	0	0	0	0	0	0	0	0	0	0.19567	0.12137	0.2173	0.19243	0	0	0.25576	2.25021	0
Healthy	0	0	0	0.01039	0	0	0	0	0	0	0	0.2209	0.03859	0.02186	0.01531	0.83891	0.01039	0	0.00422	0.02377
Healthy	0.06894	0	0	0	0.13202	0	0	0	0	0	34.02878	0.14096	0.68997	0	0	1.0489	0	0	0	0
Healthy	20.7052	0.07492	0.12968	0	0.07223	0	0.01091	0	0	0	0.0216	0.00128	0.20229	0	0.01049	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.10771	0	0.04312	0.05938	0	0	0	0	0	10.47329	0.59967	0.23211	0.07247	0.11578	0.24353	0.04312	0	0	0
Healthy	0.05832	0	0.52666	0.01021	0.12201	0	0.02401	0	0	0	0	0.16041	0.01321	0	0	0	0.01021	0	0	0
Healthy	4.52346	0.22825	1.13862	0	0	0.05464	0.13959	0.0121	0	0.10808	0	3.57278	3.25672	0	0.34481	0	0	0.01597	0.14316	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.25358	0.06209	0.06148	0.03702	0	0	0	0	0	7.95151	0.1441	0.96461	0.83826	0.20977	0	0.06148	0.26198	0	0
Healthy	0	0	0.12837	0	0	0	0	0	0	0	0	0.21111	0	0	0	0	0	0	0	0
Healthy	0.06217	0.00558	0	0	0	0	0	0	0	0	0	0.08276	0.04171	0.02912	0.04554	0	0	0	0	0
Healthy	0.0408	0.22491	0	0.216	0.01836	0	0.00322	0	0	0	0	0.23383	0.65101	0.48738	0.22447	0	0.216	0.36897	0.1304	0.00959
Healthy	0	0	0	0.37284	0	0	0	0	0	0	28.6106	1.29743	0.17133	0.14113	0.42958	0	0.37284	0.54766	0.02185	0.01509
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.01592	0.00515	0.66529	0.13554	0	0	0.26454	0.90979	0
Healthy	0.87145	0.13754	0.20522	0.18378	0.03646	0	0	0	0	0	0.012	0.19098	0.05762	0.94534	0.31007	0.6217	0.18378	0.13307	0.09477	0.36919
Healthy	0	0	0	0.04883	0	0	0	0	0	0	0	0.05175	0	0.04316	0.11425	0	0.04883	0	0	0
Healthy	0.01464	0.42222	0	0.27467	0.01041	0.10815	0.00098	0.00028	0	0	0	0.89924	0.44276	0.64643	0.37664	0	0.27467	0.02039	0.07191	0
Healthy	0.08398	0.75846	0.01597	0.71107	1.2569	0.02286	0.06119	0	0.0208	0.01563	1.98203	0.30424	1.50503	3.74233	2.33904	0	0.71107	0.70391	0	1.64575
Healthy	0	0.01572	0	0.06247	0	0	0	0	0	0	0	0.11306	0.14544	0.5738	0.20456	0	0.06247	0.29402	0.14308	0
Healthy	0	0.0906	0	0.08434	0.00265	0	0	0	0	0	0	1.01928	0.30928	0.25383	0.20491	1.05149	0.08434	0.15952	0.14398	0.09628
Healthy	0	0.88634	0	0.30474	0	0	0	0	0	0	0	3.18323	1.14882	0.61903	0.70734	0	0.30474	0.37886	0	0
Healthy	0.02073	0.14198	0.00852	0.10559	0	0	0	0	0	0	57.2887	0.88787	0.13754	0.52117	0.29644	0	0.10559	0.10044	0.00901	0.06586
Healthy	0.03258	0	0	0.02572	0.30241	0	0	0	0.01595	0	0	0.41243	0.22094	0.10321	0.19215	0.02098	0.02572	0	0	1.38189
Healthy	1.57685	0.03054	0	0.37384	0.34376	0	0	0	0	0	0	2.14761	1.29906	2.36374	2.29527	0	0.37384	0	0	0.09884
Healthy	4.39963	0.42969	0	0	0.61463	0	0.0042	0	0	0	0	0.03595	0.09913	0.02844	0.00806	0	0	0	0	0
Healthy	0	0.09369	0	0.13679	0	0	0	0	0	0	37.8533	1.37876	0.55304	0.58309	0.22721	0	0.13679	0.48352	0	0.24291
Healthy	0	0.10928	0.03846	0.11864	0	0	0.002	0	0	0	7.39366	0.18487	0.18275	0.35333	0.14265	0.53082	0.11864	0.07833	0.05596	0.03509
Healthy	0	0	0.05651	0.01352	0	0	0	0	0	0	0	0.94775	0.01393	0	0.01029	0	0.01352	0	0	0.02473
Healthy	0.845	0	0.01003	0.07764	0.34231	0	0	0	0	0	0	1.4596	2.11278	0.22709	0.09515	0	0.07764	0.00864	0	0.03527
Healthy	0	0	0.04042	0.01383	0.00754	0	0	0	0	0	0	0.79347	0.01428	0	0.01796	0	0.01383	0	0	0.03958
Healthy	0	0	0.04857	0	0	0	0.0057	0	0	0	0	0.04007	0.1102	0	0.04125	0	0	0.04851	0	0
Healthy	0.90698	2.2437	0.01932	0.18258	0.90349	0	0.0212	0	0.01839	0.0506	0.01083	0.04532	1.7053	1.88208	0.64925	0	0.18258	0.16925	0	0.00401
Healthy	0.06475	2.63135	0.01516	0.31733	0.02853	0.00219	0.01128	0	0	0	0	0.09039	0.63459	0.21677	1.59412	0	0.31733	0.13392	0.09233	0
Healthy	0	0	0	0.1456	0	0	0	0	0	0	20.30609	0.15243	0.20701	0.56333	0.26406	0.55674	0.1456	0.1547	0	0
Healthy	0	0.13186	0	0.59612	0	0	0	0	0	0	0.02908	0.2321	0.46782	0.77533	0.15436	0.45752	0.59612	0.03549	0.4633	0
Healthy	0	7.84997	0.10266	1.02854	0.01244	0	0.00458	0	0.0358	0	0	0.02097	1.3484	0.78603	3.74603	1.69965	1.02854	0.60967	0	0
Healthy	0.1251	7.3772	0.01068	0.01271	0.03779	0	0	0.04286	0	0	0	0.86086	0.72963	0.18901	0.22302	0	0.01271	0	0.06957	0
Healthy	1.07164	0	0.01676	0	0.03522	0	0	0	0.01757	0	0	0.00483	0.30197	0.02404	0.04111	0	0	0	0	0
Healthy	0.199	0.16327	0	2.22848	0	0	0.00261	0	0	0	6.24102	24.83304	5.99841	0.01568	0.35634	0	2.22848	0.73126	1.30157	0
Healthy	0	0	0	0.34801	0	0	0	0	0	0	2.10829	1.12027	1.98997	1.56129	1.36918	0	0.34801	0	0	0
Healthy	2.26417	8.42778	0	3.42876	0	0	0	0.6548	0	0	0	1.54631	2.99783	0.39523	8.64083	0	3.42876	2.41207	0	0
Healthy	0.45691	0.00285	7.89367	0	0	0	0.716	0	0.0007	0.12374	0.00558	0.40072	2.76352	0	0	0	0	0.16123	0.01412	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.18106	0.43485	0	0.31733	0	0	0	0	0
Healthy	0.12224	0	0	0	1.11724	0	0	0	0	0	0	0.88789	0.64414	0	0	0	0	0	0	0
Healthy	0.05997	6.76795	0.02462	0	0	0	0	0.06864	0	0	0	0.0166	0	0	0	0	0	0	0.03974	0
Healthy	0.37326	0.12448	0	0.38597	0.95435	0	0.07094	0	0	0	0.47787	2.40046	1.36365	0.04703	0.21084	0	0.38597	0.38854	0.08778	0
Healthy	0.24768	0.17026	0.02232	0.08126	0.0191	0.00192	0.00846	0.03606	0.00207	0	0	0.14435	1.37932	1.24655	1.24114	0	0.08126	0.07035	0.02794	0
D065626	0.01899	0.03213	0.03539	0.28875	0.01651	0	0	0	0	0	0	0.0644	2.17554	0.44157	0.03959	0	0.28875	0.05852	0	0
Healthy	0	0.40843	0	1.18407	0	0	0	0	0	0	0	0.57378	1.84301	2.01456	1.66103	0	1.18407	0.46849	0.03494	0
Healthy	1.25009	0	0	0.08795	0.00226	0	0.04689	0	0.09861	0.00039	0	1.7553	1.32572	0.30889	0.76348	1.65598	0.08795	0.18286	0.05258	0
Healthy	0	0.09486	0.00109	0.18934	0.00081	0	0.00129	0.00064	0.02242	0.01875	0.01869	0.0854	0.15441	0.46271	0.28252	0.54216	0.18934	0.35726	0.13994	0.06202
Healthy	0.02953	1.08709	1.06997	0.04146	0.06139	0	0.01132	0	0.01382	0.04615	0.00386	1.21538	1.21891	0	0.16402	0	0.04146	0.94443	0	0
Healthy	22.9827	0.052	0	0	0	0	0	0	0	0	0	0.24081	0	0	0	0	0	0	0.00481	0
Healthy	0.03113	0.10975	0.00276	0.13137	0	0	0	0	0	0	0	0.87433	0.49298	0.49352	0.18674	0	0.13137	0.15796	0.01226	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.08648	0.09443	0	0	0	0	0	0	0
Healthy	0.08494	0.00268	0.04516	0.09683	0.00089	0	0	0	0.00319	0	0	0.47722	0.10575	0.24599	0.26141	0	0.09683	0.06134	0.00908	0.09177
Healthy	0	0.05448	0	1.37889	0	0	0	0	0	0	11.66254	0	0.18707	4.21688	1.59144	0	1.37889	0.2094	0	0
Healthy	0.02279	0.25593	0.02197	0.60771	0.0371	0	0.01038	0	0.00392	0	0	0.56707	1.77276	2.38093	0.78267	0	0.60771	0.13199	0	2.52271
Healthy	0	0.44908	0	0	0	0	0	0	0	0	0	0.06618	0.03926	0	0.01531	0	0	0	2.1791	0.3012
Healthy	0	2.99903	0	0.24642	0	0	0	0	0	0	0	0.46661	1.71808	0.53741	0.22411	0	0.24642	0.30812	0.01748	0
Healthy	0	0.06141	0.00616	0.93268	0.02683	0.05085	0	0	0	0	0	0.08759	1.99544	1.92552	0.79375	0	0.93268	0.03751	0	0
Healthy	0.06668	0.85461	1.37451	2.63965	0.05055	0	0	0	0	0	4.39549	0.06454	2.91335	1.32088	3.72868	1.52947	2.63965	0.00425	0	0
Healthy	0.22896	0.03919	0	0.02954	0	0	0	0	0	0	0	0.25663	0	0	0.0352	8.52741	0.02954	0	0.22418	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.58068	0	0	0	0	0	0	0	0	0	0.59708	0	0	0.04792	0	0	0	0	0
Healthy	0	0	0.13472	0.00936	0	0	0.00495	0	0	0	0	0.1593	0	0	0.0345	0	0.00936	0	0	0
Healthy	0.03717	0	0	0.01203	0	0	0	0	0	0	0	0.16877	0.04065	0.00589	0.00782	0.24495	0.01203	0	0.01841	0
Healthy	0	0.28523	2.67415	0	0	0	0.21008	0.01005	0	0.09209	0.02915	0.9398	0.20896	0	0	0	0	0	0	0
Healthy	38.921	0.30621	0	1.37903	0.02516	0.01439	0.00297	0	0	0	0.9057	0.04085	0.13185	1.94384	0.32465	0.06008	1.37903	0.27244	0.07814	0.0625
Healthy	0	0	0	0	0	0.02928	0	0	0	0	0	2.64938	0.0546	0.36141	0.5066	0	0	0	0	0
D065626	1.55276	0.22592	0.00911	0.16461	0	0	0	0	0.00318	0	0	0.15511	0.03017	0.36809	0.07568	0	0.16461	0.09527	0.01573	0
Healthy	0	0.00501	0	0	0	0	0	0	0	0	0	0.04413	0.32046	0	0.02582	4.39874	0	0	0.04967	0.1102
Healthy	0	0	0	0.10056	0	0	0	0	0	0	0	0.0549	0.15849	0.24259	0.13245	0.67985	0.10056	0.07836	0	0.02298
Healthy	0	0.06909	0	0.39494	0	0	0	0	0	0	10.17921	0.57134	1.40342	0.44336	2.57449	0	0.39494	0.0501	0	0
Healthy	0.45621	0.06685	0	0.01198	0	0	0	0	0	0	0	0.02637	0.0127	0	0.02706	0	0.01198	0	0.10996	0
Healthy	0	0.20074	0.02807	0.44618	1.84174	0	0.00306	0	0.55273	0	0	0.04747	3.82766	7.65875	1.15594	0.00829	0.44618	0.277	0	0.02478
Healthy	0	0.01177	0	0	0.18818	0	0	0	0	0	0	1.84053	1.17715	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.50154	0	0	0	0	0	0	4.12905	0.72287	0	0	0	0	0	0	0
Healthy	0.14638	0.00625	0	0.06721	0.01635	0	0	0	0	0	0	0.87213	0.70271	0.11674	0.37713	0	0.06721	0.01919	0.00806	0.00112
Healthy	0	0.36691	0	0.54354	0.02422	0	0.00051	0	0	0	1.9728	0.46203	2.23196	2.17155	1.3018	0.15429	0.54354	0.26805	0	0
Healthy	0.04944	0.36196	0	0.16251	0	0.05566	0.00673	0	0	0	0	0.59562	0.28883	0.35619	0.53075	0.52314	0.16251	0.07776	0.02187	0.00492
Healthy	0	0	0.17644	0.03222	0	0	0	0	0	0	0	0.15073	0	0	0.07163	0	0.03222	0	0	0
D065626	66.8212	0.97439	0.08917	0.01092	0	0.14911	0	0.01004	0	0.01557	0	0.30411	0.44204	0.04418	0.00755	0	0.01092	0.00444	0	0
Healthy	0	0.22564	0.006	1.86853	0.07198	0	0.0091	0	0.06496	0	0	2.47482	2.3615	2.13591	1.04258	0	1.86853	0.02079	0	1.02589
Healthy	14.3269	1.48081	1.04767	0.74443	0.54562	0.00145	0.03893	0	0.09152	0	0	1.30744	0.33735	12.4237	2.21053	0	0.74443	8.31141	0	0
Healthy	1.76217	0.89605	0.31879	0.36555	0.42917	0	0.06206	0.01292	0	0.05745	5.09838	0.47995	1.91245	0.22809	0.78676	0.18984	0.36555	0.30271	0.06386	0.14244
Healthy	0.02017	0	0	0.29175	0	0	0	0	0	0	2.27906	0.6469	0.40596	0.24781	0.18007	0.38086	0.29175	0	0	0
Healthy	0.11397	0	0	0	0	0	0	0	0	0	0	0.04637	0.03163	0.04377	0.03594	0	0	0	0	0
Healthy	0	0	1.11772	0	0	0	0	0	0	0	0	0.76844	0.88828	0.83737	0	0	0	1.2057	0	0
Healthy	0	0.24208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0069	0
Healthy	0.32461	0.7381	0.00136	0.82643	0.07369	0	0.00724	0	0.01686	0.06225	0	0.48116	0.38011	1.21484	0.96043	0	0.82643	1.97585	0.0418	0
Healthy	0.0011	0.18346	0.00029	0.19001	0.02268	0	0	0	0	0	0	0.6878	0.94258	0.3056	0.08844	3.66682	0.19001	0.03419	0.08152	0.02396
Healthy	0.17471	0	0	0	0.1297	0	0	0	0	0	34.26697	0.24205	0.6859	0	0	1.20238	0	0	0	0
