g	Blautia_A	Anaerostipes	Dorea	Intestinibacter	Eubacterium_G	Coprococcus_A	Haemophilus_D	Longicatena	Eggerthella	Rothia
Healthy	-5	-5	-5	-5	-5	-5	-5	-0.763513123624409	-4.09691001300806	-2.03432802877989
Healthy	-1.89894064509188	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.43215054942689	-1.2405588028663	-1.12953756841108	-5	-0.176897623454033	-5	-5	-5	-5	-5
Healthy	-0.701168747981961	-5	-0.952880961279818	-5	-5	-5	-5	-0.560683098983496	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.40197592766581	-5	-5	-5	-5	-5	-2.90657831483776	-5	-5	-2.28149831113273
Healthy	-0.82935697716389	-5	-1.45099673797421	-5	-0.0730970372964741	-5	-1.11958660012208	-5	-5	-5
Healthy	-0.16397353496729	0.208691218872527	-5	-0.209721874832258	-5	-5	0.496520056367022	-0.815649325953044	-5	-0.489347769824468
Healthy	-0.487649188930125	-2.70114692359029	0.0571638269546613	-5	0.167969763354912	-5	-5	-1.87321942298799	-1.42423501946328	-5
Healthy	0.079090758604459	0.0677922200261224	0.358136708918124	-0.999956572723137	0.215455137303635	-0.389659288547843	-2.25570701687732	-2.03479829897409	-2.3777859770337	-3.23657200643706
Healthy	-0.594807369362666	-5	-1.90274269030658	-0.519619321987531	-5	-0.978810700930062	-0.666169989554354	-5	-5	-5
Healthy	-0.326407786050519	-1.41094446894766	-0.802030632083828	-5	-5	-5	-5	-5	-1.80437705641306	-5
Healthy	-1.48161768445466	-5	-5	-5	-1.81360878430451	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.843329723445873	-5	-5	-5	-5	-5	-5	-0.977035793482007	-1.78383409771401	-5
Healthy	-0.205407400642359	-1.35743656289561	-0.977324238046272	-1.97061622231479	0.297276719918523	-5	-5	-5	-5	-5
Healthy	0.856050644202297	-0.603190627445618	-0.40684690062315	-1.46180342165055	-5	-5	-0.229346778779666	-1.48492132492408	-1.74569366766871	-0.97571962395292
Healthy	-5	-5	-5	-5	-5	-5	-0.416891949758865	-5	-5	-5
Healthy	-0.256662733036966	-1.56879711544348	-0.333584989394646	-5	-0.462785561455869	-0.792419485234569	-1.57971411505808	-5	-5	-5
Healthy	-0.222725461136405	-0.229074385361001	-0.486822367520957	-0.831296319750923	-0.022262680365107	-0.441519433925068	-0.343145078730216	-5	-5	-1.0909255985991
Healthy	-0.766775373695232	-1.21481257997064	-0.116173961534253	-0.657695779281789	-5	-1.19955787866374	-0.810088790307194	-5	-5	-5
Healthy	-0.128298663025952	-0.923432369555062	-0.365049395284559	-0.692311460404838	-0.463403684561108	-0.966455623909052	-5	-2.8153085691824	-5	-5
Healthy	-0.72609633357903	-0.920529320764786	-1.50905879464321	-5	-0.122548023382893	-2.69680394257951	0.306613716995986	-5	-5	-5
Healthy	-0.368515644614021	-1.39308147405171	-0.644510167096615	-5	-0.768606876596878	-0.467271093571626	-5	-5	-5	-5
Healthy	-5	-5	-1.63827216398241	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.738665746200869	-5	-5	-5	-5	-5	-5	-0.926391611543793	-2.06550154875643	-5
Healthy	-0.0816236243499084	-0.603451962012868	-1.27818938478745	-5	-5	-5	0.134266380673042	-5	-5	-5
Healthy	-0.404580943947561	0.0614260888637554	-5	-0.673869043289205	-0.248582313507828	-0.686934645186489	-0.71561439000423	-2.07468790850035	-2.32422165832591	-5
Healthy	0.37465671303542	0.554520655811598	0.410812650123809	-5	0.401686529470195	-0.760975953399906	-5	-5	-5	-5
Healthy	-1.56114134057944	-1.19172149041723	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.593153366902333	-0.494890738696412	-5	-0.672518458597779	-5	-1.36754270781528	0.00178129226735407	-5	-5	-5
Healthy	-1.7104110474574	-5	-1.88173527391052	-5	-5	-2.11747546204512	-1.99225222199926	-5	-5	-5
Healthy	-1.19736308191719	-3.55284196865778	-1.44928257653072	-5	-2.14935376481693	-1.50962007999682	-0.790324165428905	-5	-5	-5
Healthy	-1.11890078161098	-5	-5	-0.535927957421821	-5	-5	-5	-5	-5	-5
Healthy	-0.442456708639708	0.11322115517608	-0.656512629761698	-5	-5	-5	-5	-5	-0.885756086311092	-5
Healthy	-0.717219331750874	-5	-0.619933547248529	-2.12551818230053	-5	-1.31713320433768	-5	-5	-5	-5
Healthy	-1.24343995699332	-0.792904459580782	-0.697366080186221	-1.90692869362394	-5	-5	-1.20971483596676	-1.8965383779053	-2.40230481407449	-2.00348832784582
Healthy	-0.542435996032601	-0.530664076900871	-0.509957199735777	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.09210516458372	-5	-1.92009553233328	-5	-1.65345144145153	-1.55424016351137	-5	-5	-5	-5
Healthy	0.385968927818666	-0.160578521437702	-0.113825240270268	-5	-0.782226622598505	-0.518930193408842	-5	-1.88739499846543	-5	-2.20690839982342
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.21452779669361	-5	-5	-5	-5	-5	-0.963690556275562	-5	-5	-5
Healthy	-1.23552497256559	-5	-1.32440494361325	-5	-0.445292838913094	-2.30627305107635	-5	-5	-5	-5
Healthy	-0.289476467468442	-0.775700073920173	-0.479726132090703	-5	-0.214392590027609	-1.10330847343712	-1.40882404968821	-5	-5	-5
Healthy	-0.592592098034818	-0.820074967925663	-0.303940815802645	-0.910412781327195	-5	-0.962613347417623	-2.05700040663396	-1.72033305595154	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.31966448658544	-5	-5	-5	-5	-5	-5	-1.63751752524883	-5	-5
Healthy	-0.743594981665834	-1.29200425357707	-0.869634062734792	-1.6714165502858	-0.286047687078499	-1.13948232253825	-5	-2.42829116819131	-5	-5
Healthy	-1.69122222633528	-1.56992494444806	-0.713858024796665	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.16228533171509	-5	-1.14170347546611	-5	-0.478025528012606	-1.71511828534455	-5	-5	-5	-5
Healthy	-1.49921482708254	-5	-5	-5	-5	-5	-5	-2.02548830726267	-5	-5
Healthy	-1.09172950050428	-1.02022406727031	-0.517826995286342	-0.874388628102536	-0.430567564075061	-1.03583468937826	-1.32587401725729	-2.53461714855158	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-2.6903698325741	-5	-3.1249387366083	-1.69572494952287
Healthy	0.106456086208381	-0.392748767682149	-0.687314993611241	-5	-5	-0.814769583832437	-5	-5	-5	-5
Healthy	-1.0020459959306	-5	-1.30085631260552	-5	-0.853097130071801	-1.51356952114557	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.52944251478273	-5	-1.96177736163128	-5	-5	-5	-1.56511187913268	-5	-5	-5
Healthy	-0.698818027861684	-0.383776628640305	-0.631452802432343	-5	-0.944201340467519	-0.579813129645714	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.565782505694852	-5	-1.24351603555739	-5	-5	-5	-5	-0.594978243806916	-5	-5
Healthy	-0.426582969303191	-5	-0.486675837673668	-5	-1.85729775426238	-0.268725587603858	-5	-5	-2.30803489723264	-1.57202728639179
Healthy	-0.559358500575302	-0.498037468436826	-0.417402624158516	-5	-0.958054927854736	-0.915066425063284	-2.12842706445412	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.691649051413274	-1.04749815213698	-1.02928129627981	-1.63469925136201	-0.136397615598263	-0.46481984973051	-2.30627305107635	-2.5003129173816	-2.61978875828839	-1.47873112440161
Healthy	-0.787918984007892	-0.912218582190457	-0.164823277675886	-5	-5	-1.23522628308896	-5	-1.95979337242529	-5	-5
Healthy	0.423195066704859	-5	-0.29518053281983	-5	-5	-1.48267211770563	-5	-5	-5	-5
Healthy	-1.87321942298799	-1.93892467637021	-5	-5	-1.2136035386277	-5	-5	-5	-5	-5
Healthy	-1.17927323717617	-1.28050298338942	-5	-2.15801519540989	-5	-5	-0.870277891304122	-5	-5	-5
Healthy	-1.62287595765354	-5	-2.24565166428898	-5	-1.06925467168889	-1.7708302974609	-5	-2.3777859770337	-5	-5
Healthy	-1.24389662841489	-5	-1.94385773794095	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.307708416405569	-0.322119418488409	-0.534632021904959	-1.47964749591668	-0.1310265862217	-0.178263813563227	-0.88625713757065	-1.51427857351842	-2.7281583934635	-1.22577509513108
Healthy	-0.564378569625142	-2.22767829327708	-0.490058595841774	-0.279592599196891	-0.299980272670916	-1.12761061158218	-0.662400988260011	-5	-5	-5
Healthy	-1.02319166266193	-2.03245202378114	-0.838572099208706	-2.22112552799726	-5	-5	-1.72630441206991	-5	-5	-5
Healthy	-0.165725569456378	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.00979438481519	-5	-1.24557521072274	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.46230680563261	-5	-1.23754651763645	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.239592596508104	-0.465085895570133	-0.779212223834125	0.224398376767852	-5	-0.90107952127767	-0.000738928886899543	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-0.780520261934861	-0.222877798078428	-2.1505805862031	-0.470608148623589
Healthy	-0.408112127833131	-0.0989614632892146	-0.458882751578217	-5	-0.127371797810722	-0.732781323379882	-5	-5	-5	-5
Healthy	-0.049075597436579	-0.628101305221259	-1.07899019850297	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.709253284387914	-5	-1.92081875395238	-5	-5	-2.27164621797877	-5	-1.89483057200067	-5	-5
Healthy	-0.991144436003787	-1.33423144928062	-0.715433922733026	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.341692811152108	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.579483168771383	-1.26145725907121	-0.797920558992612	-5	-0.154877143867231	-0.727554980951024	-5	-5	-5	-5
Healthy	-1.83803338363593	-5	-2.06098022355133	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.829973101848883	-1.22141467213704	-0.859963589024718	-0.329772706915703	-5	-1.07355465218161	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.379936854296336
Healthy	-0.598754592094513	-0.848385027983987	-1.11582793047609	-5	0.251146471645151	-0.732617044575765	-5	-5	-5	-5
Healthy	-0.906403231391772	-0.478365116509337	-1.34524606674707	-1.86966623150499	-1.32688689576177	-5	-5	-2.86327943284359	-3.50863830616573	-5
Healthy	-0.205930416018368	-0.518227834075824	-0.978645286918577	-5	-0.335367424859072	-0.684050635459625	-1.08380934001946	-5	-5	-5
Healthy	-2.64975198166584	-5	-0.25769916091552	-0.774794134034098	-5	-5	-5	-3.23657200643706	-1.85667287000795	-2.60730304674033
Healthy	-0.431727855510414	0.0709756686537752	-5	-5	-1.21681130892474	-0.547523538673011	-2.44249279809434	-5	-5	-5
Healthy	0.315741598759735	0.734999734992562	-0.643400564275029	-5	-0.219344314892729	-5	-5	-5	-5	-5
Healthy	-0.502959717744069	-1.3449576586688	-0.648919090536984	-3.33724216831843	-1.54652876627706	-1.02571864112217	-1.96417017474717	-5	-5	-5
Healthy	-0.343317379827346	-1.83386602969489	-1.17076057185861	-0.832919080326744	-0.377993326993195	-0.965732602961974	-2.77211329538633	-1.89962945488244	-5	-1.998266287191
Healthy	0.0189458639616232	-0.661304510985216	-1.15236565568174	-2.03810452633215	-0.620748885800681	-0.743330351312767	-1.93516778026143	-1.18535293054814	-1.73541827076192	-1.81815641205523
Healthy	0.514129193958806	-1.50348548130225	-5	-5	-0.497463637282781	-5	-5	-5	-5	-5
Healthy	-2.02872415126189	-5	-5	-5	-5	-5	-0.979141718081684	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.74376346679408	-5	-5	-2.79860287567955
Healthy	-0.922813845914103	-1.38268506670171	-0.515942293916045	-2.28316227670048	-0.236661869764328	-0.50779854860746	-0.501730809559343	-5	-5	-5
Healthy	-1.47018480335537	-1.04837110616336	-0.71280312153377	0.268170629834625	-5	-0.913106528690544	-0.899663924066304	-2.55129368009492	-5	-5
Healthy	0.0214787322575272	-1.21817284706757	-0.213901930045149	-1.45358073316481	-0.274938195366014	-0.512084268640233	-1.63827216398241	-1.49133563694706	-3.08618614761628	-5
Healthy	-1.65876337676131	-5	-2.12147820449879	-5	-5	-5	-5	-1.97922451180644	-5	-5
Healthy	-0.580870692258024	0.207424304383964	-0.319891213023321	-5	-0.318134912591538	-0.43236205076151	-5	-5	-5	-5
Healthy	-0.787412921876106	-5	-1.40616033891873	-5	-0.545200857606344	-1.50045037409485	-0.332350958392984	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.942524084173746	-2.41680122603138	-1.5480601306349	-5	-5	-5	-5	-1.72262002533275	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-1.35359627377693	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.244384274468477	-0.509900994936695	-0.561980067953677	-1.46699097750451	-0.0726809750403439	-5	-5	-3.03621217265444	-5	-5
Healthy	-0.680269505669775	0.328717935861512	-0.996065793826291	-0.425841357904917	-1.20606999322732	-0.359220522655143	-1.83505262737816	-2.25963731050576	-1.40815658877522	-5
Healthy	-5	-5	-1.21903497039168	-5	-5	-5	-5	-5	-5	-5
Healthy	0.444951493004884	-0.33598830257617	-0.25627862706701	-5	-5	-0.124516228899659	-5	-5	-5	-5
Healthy	-5	-5	-5	-1.88806572366732	-5	-5	-5	-1.21874740575154	-5	-1.69918720588188
Healthy	0.35923388091367	0.917464546351605	-0.0871723735597027	-1.01081724874445	0.120185524628059	-1.67345933148344	-5	-1.31821623353212	-2.78251605578609	-2.27164621797877
Healthy	-0.0782407147787605	-5	-0.671559232631592	-5	-0.374677257821826	-0.970413328369543	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.341835911249585	-5	-1.12142076193778	-0.968753163767325	-5	-1.73118809626022	-5	-5	-5	-5
Healthy	-0.386295567937693	-5	0.0742897037923655	-5	-0.223887473186095	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-0.767919157558627	-5	-5	-5	-1.70443290003752	-0.532628712352521	-3.03621217265444
Healthy	-1.03663723389626	-5	-1.26121944151563	-5	-5	-5	-5	-2.29157909986529	-2.12959609472097	-5
Healthy	-1.49349496759513	-5	-2.71896663275227	-3.35654732351381	-0.113966370524366	-5	0.000234455722878309	-5	-5	-2.3045183235098
Healthy	0.430116998758762	-5	-5	-5	0.387930577754059	-5	-5	-5	-5	-5
Healthy	-0.09042792569259	-1.35615268970029	-1.21595358419189	-1.36723911152056	-5	-5	-5	-1.87127771566157	-1.86870220340238	-5
Healthy	-1.69507883809911	-1.37304404856455	-1.48492132492408	-1.69164905141327	-5	-5	-5	-1.37059040089728	-2.76955107862173	-5
Healthy	0.547367286373943	-0.410217896708857	-0.167133580203154	-5	-5	-0.183308063278899	-5	-5	-5	-5
Healthy	-1.35232368675913	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.564219318227404	-1.33142773081544	-0.859523383169866	0.0457922327295591	-0.0865941523205176	-0.698709505788628	-1.98171569157347	-3.69897000433602	-5	-5
Healthy	-1.29834568267425	-5	-2.24412514432751	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.562518973584312	-0.833658708016502	-0.721955563467119	-5	-2.08354605145007	-0.890691494753251	-0.726188800600596	-2.41793663708829	-5	-2.17392519729917
Healthy	-0.751805962059143	-5	-0.910589489016456	-1.45867042233331	-0.591658258845345	-0.821051814883198	-5	-1.50528897479474	-5	-5
Healthy	-0.578544153309555	-0.714690286909733	-0.571007188151973	-5	-0.642389089841555	-1.32239304727951	-5	-5	-5	-5
Healthy	0.0389101245729499	-5	-0.39556873184671	-5	-1.82246350007014	-1.0096611452124	-5	-2.53760200210104	-5	-5
Healthy	-0.71397039949181	-0.874388628102536	-0.87526760227997	-5	-0.645891560852599	-1.21824462534753	-5	-5	-5	-5
Healthy	-5	-1.27975798171294	-5	-0.439866117762757	-5	-5	0.251635787419089	-2.44129142946683	-2.01818139282934	-1.99783393824349
Healthy	-1.03658998431977	-5	-5	-5	-2.12551818230053	-2.06803388527183	-1.42435038524478	-5	-5	-5
Healthy	0.217639209634363	-0.634792899768177	0.241030698763175	-5	-0.371468031795935	-0.467768107426191	-5	-2.92081875395237	-5	-5
Healthy	-5	-5	-1.19178902707578	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.670276775942103	-1.04474531717982	-1.51655535190146	-5	-0.130733068630403	-2.42481215507234	0.314673921103152	-5	-5	-5
Healthy	-1.6763354643919	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.670866642785713	0.106483275920988	-0.727068220612929	-0.755574427827064	-5	-0.401866354186762	-5	-2.59516628338006	-2.12436006299583	-5
Healthy	-1.04638525830936	-0.836898284956024	-0.785739133222458	-5	-5	-5	-5	-0.541649257860337	-2.19997064075587	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-2.09366495819491	-5
Healthy	-0.380228613838327	-0.201245799060403	-0.667622143542674	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.362230170844176	-0.152692686997728	-0.47977856411804	-5	-0.721909775962395	-0.47450168932333	-1.15316824717674	-5	-5	-5
Healthy	0.295465936048414	-0.472292783551463	-0.614018572263061	-5	-5	-0.521058528242009	-5	-5	-5	-5
Healthy	-0.608800159891225	-0.557394821035199	-0.575134690536058	-5	0.0935862655917	-5	-0.763865983184569	-5	-5	-5
Healthy	-0.900146780115618	-5	-5	-5	-5	-5	-5	-0.922741136307052	-1.75153628244897	-5
Healthy	-1.85542579239038	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.156829535480102	-5	-1.2281186798099	-0.678940370793319	-5	-0.23639233554631	-5	-1.19804776514572	-5	-5
Healthy	-1.15670491726349	-5	-1.27010659603676	-5	-5	-5	-5	-2.59176003468815	-2.14508697769214	-5
Healthy	-0.387004343967652	-1.16196991701468	-1.4512421714263	-5	-0.669079169404764	-1.52418358696868	-5	-5	-5	-5
Healthy	-0.640354207325457	-5	-1.416234631715	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.84743648574346	-0.84939704820699	-1.3777859770337	-1.3624102141613	-0.859743430322583	-0.938811495337929	-5	-5	-5	-5
Healthy	-0.897566294318664	-0.449160394934215	-0.0901819755448358	-5	0.00651310609607361	-0.902673264284227	-5	-5	-5	-5
Healthy	0.107315137608036	-0.0370248744483585	0.0681004792246664	-0.164823277675886	-5	-5	-1.53047252081299	-2.09854167860389	-1.12360893818081	-5
Healthy	-0.207174233022427	-5	-5	-5	0.112792619112296	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.485199978262284	0.018367578387845	-5	-0.656689896837658	-0.219279550133869	-0.754142007992802	-0.720926510426056	-5	-2.05601112492623	-5
Healthy	-0.916497380169733	-5	-1.41839163396794	-5	-5	-2.55129368009492	-5	-5	-5	-5
Healthy	-0.382171722382249	-0.807599829639871	-0.0663507677169008	-1.57057073561821	-0.199386010173668	-0.789574458368913	-2.0565054840939	-1.40793432956775	-1.5054280157698	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.55501888791206	-5	-0.966737124115521	-5	-5	-2.06905096883248	-5	-5	-5	-5
Healthy	-1.69250396208679	-1.50905879464321	-1.97592501269257	-5	-5	-5	0.263373282355967	-5	-5	-5
Healthy	-0.643572558307645	-0.0961669197999089	-0.444361512052446	-0.888905589490664	-5	-0.0159499977152929	-3.08092190762393	-5	-2.32975414692588	-5
Healthy	-1.98589967848038	-5	-2.79588001734407	-5	-5	-5	-1.89312945552135	-5	-5	-5
Healthy	-1.15335367142288	-5	-5	-5	-5	-1.94769090035268	0.449689709561908	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.18573242185286	0.0422170617638305	-0.817129036011091	-5	-0.706107332946991	-0.915495216753772	-1.34998404752816	-5	-5	-5
Healthy	-5	-5	-5	-1.22826557461323	-5	-5	-5	-5	-2.39254497678533	-3.61978875828839
Healthy	0.0806950163582147	-0.582461880598672	0.598435925246342	-0.85876978110342	-0.901010360598823	-0.285133991405153	-0.484987654741985	-1.92628164965388	-1.66334017654558	-0.993919217283906
Healthy	-0.628839744475729	-1.4047242881979	-1.35359627377693	-1.93181413825384	-0.650800205570001	-1.49880375797291	-5	-5	-5	-5
Healthy	-0.329995488683631	-1.00397017158892	-0.914780798955058	-0.445220196196206	-0.570037888604636	-0.703685896646759	-0.932705913684023	-2.86327943284359	-5	-1.16475346000369
Healthy	-1.70114692359029	-5	-1.48201279697492	-5	-5	-5	-5	-1.6272720591144	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.475967565125609	-0.724412259482439	-0.0958202166064306	-2.20481541031758	-0.251874019494641	-0.629542426665655	-5	-2.31425826139774	-2.6903698325741	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.0897567904381113	0.0243994570246679	-0.206202633138911	-5	-0.525725445274452	-0.433892626332424	-5	-5	-5	-5
Healthy	-0.836510641807301	-1.32966135887256	-0.439495584804943	-1.41240127027875	-5	-1.34969247686806	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.53003079050004	-2.3585258894959	-5	-5	-1.15889091553185	-5	0.327528531582436	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.653192246226608	0.435425471034728	0.74085513702536	0.394435919853386	-1.67325462043468	0.0573237053692844	-1.14206473528057	-5	-5	-0.293435826371181
Healthy	-0.422485222226635	-0.246516526214548	-5	-1.50990099493669	-0.0255758197393695	-5	-0.792473344536666	-5	-5	-5
Healthy	-1.44309473094455	-1.46864883541694	-0.685058913307017	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.405287096051559	-0.872635998713799	-0.723653103746967	-1.00366348190422	-1.18695303483989	-1.08312512146132	-0.99447630732672	-2.71444269099223	-5	-5
Healthy	-2.39685562737982	-5	-2.47237009912866	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.902951034988869	-1.32011805788714	-1.34227504579489	0.026255357894863	-5	-5	-0.54453081444234	-5	-5	-5
Healthy	-0.842120325610846	-1.42400437979673	-1.11941504393502	-0.640866783653679	-0.705908707523038	-1.4415314374762	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.36713795989977	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.753723054565939	-0.886959581912179	-1.53685386327365	-5	-0.143331516388465	-5	0.31359728361466	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-3.11350927482752	-5	-5	-5
Healthy	-1.37417328671429	-5	-2.14630178822383	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.493860415733856	-1.50265561898242	-1.05739675115784	-5	-5	-5	-5	-1.88605664769316	-5	-5
Healthy	-5	-5	-5	-5	-1.1878891587969	-5	-5	-5	-5	-5
Healthy	-1.13822670328131	-5	-5	-5	-1.92701525537207	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.208618167651541	-5	-1.07779372256098	-5	-0.0529684072027135	-5	-5	-5	-5	-5
Healthy	-0.474462839608941	-5	-0.639614885695364	-2.93930215964639	-0.23974342462725	-0.447161505711972	-5	-5	-5	-5
Healthy	-1.28583795390115	-5	-1.22833904065111	-5	-5	-5	-5	-1.78807891569149	-5	-5
Healthy	-5	-5	-5	-5	-1.13182595914036	-5	-5	-5	-5	-5
Healthy	-2.11238269966426	-5	-1.79021698515148	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.672191675676489	-1.77963036754861	-0.708098599534533	-5	-2.29843201494407	-1.4936302829045	-5	-2.06803388527183	-5	-5
