group	Enterobacteriaceae	Streptococcaceae	Erysipelotrichaceae	Erysipelatoclostridiaceae	Coriobacteriaceae	Veillonellaceae	Lactobacillaceae	Eggerthellaceae	Micrococcaceae		Lachnospiraceae	Rikenellaceae	Bifidobacteriaceae	Dialisteraceae	Coriobacteriaceae	Erysipelotrichaceae	Pasteurellaceae	Lactobacillaceae	Peptostreptococcaceae	Eggerthellaceae
Healthy	0.07068	0.1805	0.00115	1.23481	0	0.04831	0.00155	0.04743	0		27.20304	2.41932	0.11313	0	0	0.00115	0.04681	0.00155	0.14768	0.04743
Healthy	0	0.04855	0	0	0	0.98217	0	0	0		53.47869	0.13056	0	4.29195	0	0	0	0	0	0
Healthy	1.79092	0.75265	1.11688	0	1.49492	0	0	0.21228	0		33.15494	0.29848	3.94472	0	1.49492	1.11688	0	0	0.12733	0.21228
Healthy	1.30555	14.41332	0.07358	0.4564	0.0024	6.1076	0	0.00463	0.02382		26.74578	0	11.56635	0	0.0024	0.07358	0	0	1.24539	0.00463
Healthy	0.45895	0.39289	0.43299	9.45229	0.09755	0.00278	0	0.05942	0.02897		1.97717	8.50381	0.38238	0	0.09755	0.43299	0.00713	0	0	0.05942
Healthy	0	0	0	0	0	0	0	0	0		1.65132	9.95195	3.58461	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0		10.77328	4.65912	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0		40.28248	2.44851	0	8.15906	0	0	0	0	0	0
Healthy	11.3428	0.17879	0	0	0.27514	0.7327	0	0	0		2.39578	5.84383	0.03716	7.7925	0.27514	0	0	0	0	0
Healthy	0	0.01985	0	0	0.06231	0.09682	0	0.07631	0		6.04908	27.93103	0.23799	0	0.06231	0	0.12742	0	0	0.07631
Healthy	0.13743	0.29412	0.13227	0	0.02717	0.00148	0	0	0		5.82134	6.86002	0.08194	8.06739	0.02717	0.13227	0.11333	0	0	0
Healthy	13.6644	0.39236	0.20368	0.03042	0.21335	0.0032	0.14706	0	0.22427		16.70876	0	0	0	0.21335	0.20368	0.47792	0.14706	0.00386	0
Healthy	0	0	0	0	0	0	0	0	0		26.62545	5.00353	0	1.93826	0	0	0	0	0	0
Healthy	10.1159	0	0.14476	0	1.29681	0	0	0.16644	0		0.38994	1.33344	0.01849	2.66152	1.29681	0.14476	0	0	0	0.16644
Healthy	0	0.14741	0	0	0	0	0	0	0		25.41271	0	0	7.34269	0	0	0	0	0	0
Healthy	0.02887	0	0	0	0.22777	0	0.00845	0.42487	0.00101		3.81025	13.22526	11.35683	0.16943	0.22777	0	0	0.00845	0	0.42487
Healthy	0	0	0	0	0	0	0	0	0		1.41531	0	3.17754	5.19577	0	0	0	0	0	0
Healthy	0.06296	0.02897	0	0	0.33733	0.03007	0	0	0		9.22167	13.38223	1.37361	0	0.33733	0	0	0	0	0
Healthy	0	0.05152	0.79117	0.3996	0.04938	0.0866	0.00051	0.00082	0		58.80176	3.22642	0.04603	0	0.04938	0.79117	0.02237	0.00051	0	0.00082
Healthy	0	0	0	0	0.31056	0.08364	0	0.07794	0		8.60771	1.61159	0.00565	0	0.31056	0	0	0	0	0.07794
Healthy	0.14117	0	0	0	0	0	0	0	0		1.90873	1.45061	0.14243	0	0	0	0	0	0	0
Healthy	0	0	0.5092	0	0.73858	0	0	0	0		9.81096	2.0047	4.60293	2.77242	0.73858	0.5092	0	0	0	0
Healthy	0.20678	0.23947	0	0	0	0.19478	0	0	0		3.93516	0	0.42218	8.07987	0	0	0	0	0.01809	0
Healthy	0	0	0.07477	0	0.21844	0	0	0.02277	0		14.57401	7.10356	0.96514	0	0.21844	0.07477	0	0	0	0.02277
Healthy	0.02024	2.74884	0.15665	0	0	0	0.18041	0.00038	0		31.9277	3.03007	0.17395	0.51286	0	0.15665	0.03739	0.18041	0.31973	0.00038
Healthy	0	0.03615	0	0	0	0	0	0	0		9.75133	5.70957	5.00017	0.24017	0	0	0	0	0	0
Healthy	0.09344	0.10704	0	0	0	0	0	0	0		2.00846	17.11182	0.61607	0	0	0	0	0	0	0
Healthy	15.31442	1.81211	0.81405	0.10525	0.28847	0.01028	0	0.04812	0.06149		11.35441	8.93589	0.06049	4.42708	0.28847	0.81405	0.00806	0	0.01515	0.04812
Healthy	7.91464	0.17896	0.03696	0	0.31012	0.06107	0	0.41466	0.00307		8.03442	14.92958	1.95245	0	0.31012	0.03696	0	0	0.02661	0.41466
Healthy	8.6462	0	3.73658	2.35879	0.60611	0	0	0	0		10.78517	0	0	0	0.60611	3.73658	0	0	0	0
Healthy	4.89526	0.90374	0.00242	0.84044	0.96615	0	0.13567	0.2349	0		0.47735	0	67.38971	0	0.96615	0.00242	0	0.13567	0	0.2349
Healthy	0	0	0	0	0	0	0	0	0		12.11081	8.37821	0	0	0	0	0.04102	0	0	0
Healthy	0	0.12481	0.54554	0	0.02513	0.59763	0	0	0		15.86882	1.08785	0.49796	0.98463	0.02513	0.54554	2.25021	0	1.08055	0
Healthy	0	0	0	0	0.17629	0	0	0	0		2.0069	25.17786	1.20803	0	0.17629	0	0.00422	0	0	0
Healthy	0.06894	0	0	0.53348	0.16904	0	0	0	0		0.98998	6.93571	0.11549	0	0.16904	0	0	0	0	0
Healthy	20.7052	0.07492	0.01923	0	0.0302	0	0.03427	0	0		0.55783	8.98291	0.76342	0	0.0302	0.01923	0	0.03427	0	0
Healthy	0	0	0	0	0	0	0	0	0		6.66124	9.83609	0	0	0	0	0	0	0	0
Healthy	0	0.10771	0.20651	0	0.39232	0	0	0.01436	0		6.31536	7.29973	0.11215	0	0.39232	0.20651	0	0	0	0.01436
Healthy	0.05832	0	0.02401	0	0	0	0	0	0		1.62386	14.74769	0.3003	5.97939	0	0.02401	0	0	0	0
Healthy	4.70043	0.28289	0.14979	0.34947	0	0	0.15894	0.10808	0.0121		38.98218	18.9159	18.58978	0	0	0.14979	0.14316	0.15894	0.24962	0.10808
Healthy	0	0	0	0	0	0	0	0	0		9.94093	0	0	0	0	0	0	0	0	0
Healthy	0	0.25358	0.81448	0	0.76737	0.01467	0.01475	0.01388	0		7.24649	3.09898	1.7207	0	0.76737	0.81448	0	0.01475	0.00065	0.01388
Healthy	0	0	0	0	0	0	0	0	0		0.82778	12.18349	0.02069	2.9941	0	0	0	0	0	0
Healthy	0.06217	0.00558	0	0	0	0	0	0	0		5.77651	15.86092	4.2632	2.88898	0	0	0	0	0	0
Healthy	0.0408	0.22491	0.00357	0	0.29408	0.77588	0	0.00472	0		4.55696	7.63706	0.75841	5.72981	0.29408	0.00357	0.1304	0	0.08325	0.00472
Healthy	0	0	4.32223	0	1.41441	0.00201	0	0	0		6.49458	0	0	0	1.41441	4.32223	0.02185	0	0.04485	0
Healthy	0	0	0.59226	0	0.07916	0	0	0	0		11.31074	2.67555	35.52051	0.67792	0.07916	0.59226	0.90979	0	0.14779	0
Healthy	1.03983	0.13754	0.00227	0	0.08258	0.05705	0.00091	0	0		11.55632	3.42638	0.09631	0	0.08258	0.00227	0.09477	0.00091	0.05107	0
Healthy	0	0	0.10872	0	0.05015	0	0	0	0		23.48085	23.89752	0	0	0.05015	0.10872	0	0	0	0
Healthy	0.01464	0.53037	1.66805	0	0.49501	0.03517	0.10776	0	0.00028		17.9239	3.44222	0.33016	0	0.49501	1.66805	0.07191	0.10776	0.00429	0
Healthy	0.08398	0.78132	0.06119	0	0.8321	0.00145	0	0.29356	0		19.14772	5.97409	12.53813	0.88316	0.8321	0.06119	0	0	0.16095	0.29356
Healthy	0	0.01572	0.77041	0	0.14072	0.0159	0	0	0		22.3262	4.18776	1.61752	3.1357	0.14072	0.77041	0.14308	0	0.20321	0
Healthy	0	0.0906	0	0	0.00528	0.00973	0	0	0		23.84768	3.45281	0.09439	0	0.00528	0	0.14398	0	0.31187	0
Healthy	0.00258	0.88634	0.00437	0	0.18702	0	0	0.01445	0		18.78117	4.81762	0	0.00098	0.18702	0.00437	0	0	0	0.01445
Healthy	0.02073	0.14198	0.14615	0	0.38046	0.01493	0.00547	0	0		9.16596	0.65033	0.13461	0	0.38046	0.14615	0.00901	0.00547	0	0
Healthy	0.03258	0	0	0	0.23925	0	0.01966	0.46096	0		3.89057	12.78086	11.18701	0.20296	0.23925	0	0	0.01966	0	0.46096
Healthy	1.57685	0.03054	0.46942	0	2.9525	0	0	0.06905	0		45.0127	0	7.05196	0	2.9525	0.46942	0	0	0	0.06905
Healthy	4.39963	0.42969	0.0042	0	0.14717	0	0	0	0		1.5051	6.80541	0.34687	0	0.14717	0.0042	0	0	0	0
Healthy	0	0.09369	0	0	0	0	0	0	0		8.99905	2.18733	0	8.71349	0	0	0	0	0	0
Healthy	0	0.10928	0.94829	0	0.03286	0.02784	0	0	0		10.98777	2.46298	0.02219	6.41924	0.03286	0.94829	0.05596	0	0	0
Healthy	0	0	0.08738	0	0.256	0	0	0.02086	0		14.73322	7.14329	0.93058	0	0.256	0.08738	0	0	0	0.02086
Healthy	0.845	0	0.0094	0	0.04534	0.01333	0	0.00752	0		5.57253	18.59734	0.40218	0	0.04534	0.0094	0	0	0	0.00752
Healthy	0	0	0.07152	0	0.23948	0	0	0.01464	0		14.8852	7.26593	0.94454	0	0.23948	0.07152	0	0	0	0.01464
Healthy	0	0	0.53864	0	0	0	0	0	0		12.57695	1.03837	0	0	0	0.53864	0	0	0	0
Healthy	0.90698	2.2437	0.0784	0	0.28235	0	0.06711	0.11903	0		8.16923	0.59408	3.24354	0	0.28235	0.0784	0	0.06711	0.00814	0.11903
Healthy	0.06475	2.63354	0.25087	0.03338	0.23698	0.01053	0.09292	0.06343	0		5.73369	9.6433	2.97438	0	0.23698	0.25087	0.09233	0.09292	0.10114	0.06343
Healthy	0	0	2.97139	0	0.24667	0	0	0	0		13.48075	5.32693	0.20755	0	0.24667	2.97139	0	0	0	0
Healthy	0	0.13186	0.86816	0	0.02341	0.02277	0	0	0		39.25469	1.24532	0.05147	3.03463	0.02341	0.86816	0.4633	0	0	0
Healthy	0	7.84997	0.66128	0.01564	3.40674	0	0.62216	0.0358	0		24.01902	2.57232	2.26463	0	3.40674	0.66128	0	0.62216	0	0.0358
Healthy	0.17601	7.3772	0	0	0.36375	0.30902	6.91246	0.02817	0.04286		11.15036	1.96047	0.5108	4.96272	0.36375	0	0.06957	6.91246	0.00914	0.02817
Healthy	1.07164	0	0.34375	0	0.63053	0	0	0.01757	0		0.8796	2.62014	0.03317	9.16274	0.63053	0.34375	0	0	0	0.01757
Healthy	0.199	0.16327	0.1783	0	0.02782	0.10557	0	0.06508	0		42.38459	7.81565	0.09127	0	0.02782	0.1783	1.30157	0	0.7303	0.06508
Healthy	0	0	0	1.03348	1.81965	0	0.03451	0	0		30.88416	0.92364	27.16507	3.87865	1.81965	0	0	0.03451	0	0
Healthy	2.26417	8.42778	3.29173	0	2.73058	0	0	1.59321	0.6548		23.28223	0.64279	0.36705	0	2.73058	3.29173	0	0	0	1.59321
Healthy	0.49002	0.00285	0.716	0.03449	0	0	0	0.12444	0		13.88409	0.08951	0.66168	0	0	0.716	0.01412	0	0	0.12444
Healthy	0	0	4.86269	0	0	0	0	0	0		9.83615	4.69022	0	5.02819	0	4.86269	0	0	0	0
Healthy	0.12224	0	0	0	0	0	0	0.2234	0		1.53203	17.34385	2.18256	0	0	0	0	0	0	0.2234
Healthy	0.05997	6.76795	0	0	0	0.00384	0	0	0.06864		0.04122	0	0.00425	0	0	0	0.03974	0	0	0
Healthy	0.37326	0.12448	3.05684	0	1.8874	0	0	0.05888	0		11.81004	14.23186	11.26592	0	1.8874	3.05684	0.08778	0	0.72884	0.05888
Healthy	0.24768	0.17218	0.03629	0	2.03119	0.10926	0.04576	1.08858	0.03606		13.91273	10.76271	6.86399	0	2.03119	0.03629	0.02794	0.04576	0.09638	1.08858
D065626	0.01899	0.03213	0	0	0.38267	0	0	0	0		4.63151	7.76275	0.26399	0	0.38267	0	0	0	0	0
Healthy	0	0.40843	0	0	0	0	0	0.0978	0		56.78264	1.36254	0	7.84671	0	0	0.03494	0	0	0.0978
Healthy	1.25009	0	0.0524	0	0.52661	0.00129	0	0.35597	0		21.70843	7.24866	1.51512	3.23866	0.52661	0.0524	0.05258	0	0.1235	0.35597
Healthy	0.01346	0.09486	0.04965	0.00737	0	0.07158	0	0.04117	0.00064		20.96011	9.84008	0.18805	0	0	0.04965	0.13994	0	0.11396	0.04117
Healthy	0.02953	1.08709	0.01132	0.04789	0	0	0.19816	0.05997	0		33.01383	1.39626	0.01696	0.79029	0	0.01132	0	0.19816	0.07046	0.05997
Healthy	22.9827	0.052	0	0	1.14237	0	6.13596	0	0		0.245	0.00422	48.5462	0	1.14237	0	0.00481	6.13596	0	0
Healthy	0.03113	0.10975	0.67343	0	0.37169	0	0	0.01548	0		49.45111	4.44809	0.78204	0.0487	0.37169	0.67343	0.01226	0	0.02141	0.01548
Healthy	0	0	0	0	0	0	0	0	0		0.75852	8.84562	3.56951	0	0	0	0	0	0	0
Healthy	0.08494	0.00268	0.00996	0	0	0	0	0.04652	0		16.20866	0.67117	0.05956	0	0	0.00996	0.00908	0	0.03076	0.04652
Healthy	0	0.05448	1.5796	0	0.46867	0	0.43582	0	0		17.52132	0	0	0	0.46867	1.5796	0	0.43582	0	0
Healthy	0.02279	0.25593	0.09218	2.54666	0.66456	0	0.01289	0.08246	0		23.4526	3.63055	1.08106	0	0.66456	0.09218	0	0.01289	0.04359	0.08246
Healthy	0	0.44908	0.03829	0	0	0.04891	0	0.0117	0		28.87652	14.34263	0.22506	0	0	0.03829	2.1791	0	0	0.0117
Healthy	0	2.99903	0.42559	0	0.19269	0.17018	0	0	0		23.75908	5.59731	1.19383	1.77803	0.19269	0.42559	0.01748	0	0.09663	0
Healthy	0	0.11226	0.16815	0	2.71805	0	0	0.01268	0		17.96831	3.82441	3.12663	0	2.71805	0.16815	0	0	0	0.01268
Healthy	0.06668	0.85461	9.20237	5.98225	0.42719	0	0.00368	0	0		22.61631	0.07619	0.39767	0	0.42719	9.20237	0	0.00368	0.17428	0
Healthy	0.22896	0.03919	0	0	0	0.13528	0	0	0		2.04266	29.92534	0.04933	2.43351	0	0	0.22418	0	0	0
Healthy	0	0	0	0	0	0	0	0	0		22.9828	0	0	0	0	0	0	0	0	0
Healthy	0	0.58068	0	0	0.04294	0	0	0	0		5.34763	2.11287	0.21436	4.55373	0.04294	0	0	0	0	0
Healthy	0	0	0.00818	0	0	0	0	0	0		0.90802	14.96093	0.1026	3.30953	0	0.00818	0	0	0	0
Healthy	0.0787	0	0	0.04691	0.47611	0	0	0	0		3.45998	35.61633	1.08682	0	0.47611	0	0.01841	0	0	0
Healthy	0.49882	0.28523	0.21008	0	0	0.31793	0	0.09209	0.01005		3.83	0	21.9066	0	0	0.21008	0	0	0	0.09209
Healthy	39.45582	0.3206	0.23457	3.3189	0.63273	0.11584	0.07195	0.04337	0		9.77077	0.29946	17.69028	0	0.63273	0.23457	0.07814	0.07195	0.19935	0.04337
Healthy	0	0.02928	1.37327	0	0	0	0	0	0		27.95244	1.8017	2.24791	0	0	1.37327	0	0	0	0
D065626	1.55276	0.22592	0	0	0.01313	0.01516	0	0.00318	0		12.73967	0	0.03898	0	0.01313	0	0.01573	0	0	0.00318
Healthy	0	0.00501	0	0	0.11069	0	0	0.15874	0		2.01068	16.18908	0	0.22705	0.11069	0	0.04967	0	0	0.15874
Healthy	0	0	0	0	0	0.00321	0	0	0		54.94439	0.93099	0.0056	3.41378	0	0	0	0	0	0
Healthy	0	0.06909	0.01721	0	0.12669	0	0	0	0		12.64951	0	0	0	0.12669	0.01721	0	0	0	0
Healthy	0.45621	0.06685	0	0	0.03136	0.1539	0	0	0		1.43021	17.36996	0.60371	0	0.03136	0	0.10996	0	0	0
Healthy	0	0.20074	0.29611	0	2.45112	0	0.18967	2.81303	0		23.58926	4.0469	3.725	0	2.45112	0.29611	0	0.18967	0	2.81303
Healthy	0	0.01177	0	0	0.11598	0	0	0	0		3.06471	16.30107	0	0	0.11598	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0		4.85192	16.26055	0.05071	0	0	0	0	0	0	0
Healthy	0.14638	0.00625	0.01373	0	0.06573	0	0	0	0		51.74343	4.45441	0.3192	0	0.06573	0.01373	0.00806	0	0.00585	0
Healthy	0	0.36691	0.00051	1.979	0.9468	0.00354	0.35994	0	0		39.16761	0.59627	12.61816	3.37304	0.9468	0.00051	0	0.35994	0	0
Healthy	0.06778	0.41762	0.83436	0	0.01095	0	0	0	0		45.96371	0.98607	0.10103	0	0.01095	0.83436	0.02187	0	0	0
Healthy	0	0	0	0	0	0	0	0	0		0.92453	13.74501	0.03705	3.24018	0	0	0	0	0	0
D065626	66.8212	1.1235	0	0	0.36918	0	0	0.01557	0.01004		1.86399	0	0.04941	0	0.36918	0	0	0	0	0.01557
Healthy	0	0.22564	0.08649	0	0	0	0.05913	0.60331	0		18.57244	5.6534	6.06395	2.46321	0	0.08649	0	0.05913	0.02876	0.60331
Healthy	15.20499	1.48226	0.07673	0.80726	0	0.01062	0.01168	0.51254	0		35.70922	0.29604	13.80919	0	0	0.07673	0	0.01168	0.08778	0.51254
Healthy	1.76217	0.89605	0.31491	0.08862	0.44751	0.873	0.0058	0.06603	0.01292		40.13242	5.10916	0.57606	2.14018	0.44751	0.31491	0.06386	0.0058	0	0.06603
Healthy	0.02017	0	0.98424	0.08184	0.19709	0	0	0	0		56.89302	0.35089	1.36028	0	0.19709	0.98424	0	0	0.00449	0
Healthy	0.11397	0	0	0	0	0	0	0	0		5.48392	15.59902	4.07317	2.87372	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0		32.31532	0	0	0	0	0	0	0	0	0
Healthy	64.1016	0.24208	0	0	0	26.2149	0	0	0		0	0	0	0	0	0	0.0069	0	0	0
Healthy	0.32461	0.7381	0.00724	0	0.45152	0.0599	0	0.20957	0		31.42424	5.40056	14.85243	0	0.45152	0.00724	0.0418	0	0	0.20957
Healthy	0.0011	0.18346	0.07794	0.1133	0.3587	0.02606	0	0	0		41.7028	4.93607	0.9617	0.0066	0.3587	0.07794	0.08152	0	0.23946	0
Healthy	0.17471	0	0	0.52613	0.14383	0	0	0	0		1.18477	6.75354	0.11599	0	0.14383	0	0	0	0	0
Healthy	0.02813	0.04093	0.12339	0	0.09524	0	0.024	0	0		46.59024	1.77192	0.26533	0	0.09524	0.12339	0	0.024	0	0
Healthy	0.05512	0.05439	0.02557	0	0.1074	0.00193	0	0	0		36.96435	0.76052	0.04343	0	0.1074	0.02557	0.14442	0	0.12472	0
Healthy	0.86796	0	0	0	0	0	0	0	0		16.31647	10.80996	0	0	0	0	0	0	0	0
Healthy	0	0	0.54766	0	0.18604	0	0	0	0		16.79689	2.04373	2.84285	1.80516	0.18604	0.54766	0.07228	0	0.80352	0
Healthy	0.34944	3.0403	0.0271	0	0.62244	0.20105	0.00571	1.7983	0		31.05377	0.39852	2.75984	0	0.62244	0.0271	2.348	0.00571	0.16315	1.7983
Healthy	0.02269	0.62491	0	0	3.65309	0	0	0.24237	0		47.35669	0	0.32959	0	3.65309	0	0	0	0	0.24237
Healthy	0	0	0	0	0	0	0	0	0		17.43485	1.27724	3.37794	5.46871	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.09918	0		29.86637	0.56838	11.48456	6.0096	0	0	0	0	0	0.09918
Healthy	0.00724	0.01624	0	0	0.22124	0.01323	0	0	0		4.49158	2.62631	1.2376	0.24349	0.22124	0	0.04622	0	0.00171	0
Healthy	0	0	0	0	0.9505	0	0	0	0		56.31005	1.73704	9.76801	10.3897	0.9505	0	0	0	0	0
Healthy	0	0	0.00204	0.00312	0.15197	0	0	0	0		1.6962	22.74194	1.03145	0	0.15197	0.00204	0.00193	0	0	0
Healthy	0	0.04975	0	0	0	0	0	0	0		33.11335	0.57422	0.00487	4.8437	0	0	0	0	0	0
Healthy	0.45166	0.08361	0.44679	0	0.7235	0	0	0.02342	0		0.59844	21.47319	1.12863	2.94102	0.7235	0.44679	0	0	0	0.02342
Healthy	0.83784	0.00321	0.41495	0.0167	3.83008	0.8811	0.01293	0.00822	0.00295		4.33428	0.00028	12.71403	0.24992	3.83008	0.41495	0.11673	0.01293	0.03323	0.00822
Healthy	4.7802	0	0	0	0	0	0	0	0		0.75738	0	0.01588	0	0	0	0	0	0	0
Healthy	1.89855	0	0	0	0	0	0	0	0		2.61056	11.38891	0	0	0	0	0	0	0	0
Healthy	0.20269	0.00309	0	0.01823	1.07557	0	0	0	0		6.14998	8.02347	35.07343	12.7918	1.07557	0	0	0	0	0
Healthy	0	0	2.24055	7.6211	0	0	0	0	0		47.55484	0	0	0	0	2.24055	0	0	0	0
Healthy	0	0	0.07472	0	0.05326	0	0	0.04327	0		18.84165	32.74948	0	0	0.05326	0.07472	0	0	0	0.04327
Healthy	0	0.00574	0	0	0.50066	0	0	0.09932	0		46.14859	1.53501	1.07537	3.49061	0.50066	0	0.01651	0	0.50499	0.09932
Healthy	0	0	0.05916	0	0.07947	0	0	0.057	0		20.12963	32.09908	0	0	0.07947	0.05916	0	0	0	0.057
Healthy	0.07345	0	0.02311	0	0	0	0	0	0		1.53952	15.0344	0.27163	6.39185	0	0.02311	0	0	0	0
Healthy	0	0.41515	0.0884	0	0	0	0	0	0.03263		0	0	1.13303	0	0	0.0884	0	0	0	0
Healthy	8.44249	0.06425	0.63692	0	0.71657	0	0	0	0		20.08926	4.95522	2.28157	0	0.71657	0.63692	0	0	0	0
Healthy	0.85535	0	0	0	0	0	0	0	0		31.30048	0.68148	0.09546	0	0	0	0	0	0.39002	0
Healthy	0.01393	1.04227	0.00764	0	1.05732	0.02653	0.01002	0.03722	0		32.74164	0.69064	5.06845	10.132	1.05732	0.00764	0.09157	0.01002	0	0.03722
Healthy	0.11128	0.34813	0.01282	0	0.37323	0.05668	0	0.00232	0.00473		13.55256	3.14094	0.9378	0	0.37323	0.01282	0.82508	0	0.06701	0.00232
Healthy	0	0	2.60916	0	0	0	0	0	0		15.84558	2.06327	0.14751	0	0	2.60916	0	0	0.20923	0
Healthy	0	0.03509	0.02174	0	0.07765	0	0	0.00301	0		15.20925	4.14641	0	0	0.07765	0.02174	0	0	0	0.00301
Healthy	0.27974	4.25328	2.46128	0	1.15308	0	0.19118	0.13726	0		32.72536	3.35021	0.00862	0	1.15308	2.46128	0	0.19118	0.00988	0.13726
Healthy	9.24227	0.00984	0.00492	0.31655	1.55774	0	0	0.52262	0.00943		6.434	10.6109	18.95941	0	1.55774	0.00492	0.00066	0	0.1621	0.52262
Healthy	0.09412	0.02895	1.08905	0	0.23941	0.09972	0	0.02185	0		16.2186	3.78084	0.26958	0	0.23941	1.08905	0	0	0	0.02185
Healthy	0.26577	0.0072	0.00797	0	0.06607	0	0	0	0		15.49266	3.42998	0.10275	0	0.06607	0.00797	0	0	0	0
Healthy	0.16894	0.02182	0.64678	0	0.5414	0	0	0	0		28.30473	3.90807	0.45473	0	0.5414	0.64678	0	0	0	0
Healthy	0.50431	0.22118	0.0216	0	0.13187	0.02426	0	0	0		1.3533	0	0	3.36944	0.13187	0.0216	0	0	0	0
Healthy	2.7113	0.06968	0	0.0218	0	0	0	0	0		11.89373	0	0	0	0	0	0	0	0	0
Healthy	0	5.24183	0.03688	0.19352	0.7682	0.04421	0.15422	0.09599	0		29.00896	0.41317	12.99585	0	0.7682	0.03688	0	0.15422	0.22335	0.09599
Healthy	0.09102	0	0.01914	0	0	0	0	0	0		4.70886	8.26819	0.00491	4.07266	0	0.01914	0	0	0	0
Healthy	0	0	0.58038	0	0.784	0	0	0	0		10.20658	2.10931	4.57174	2.45575	0.784	0.58038	0	0	0	0
Healthy	1.05461	0	0.30796	0	0.67529	0	0	0.02121	0		0.83373	2.57434	0.02487	8.95603	0.67529	0.30796	0	0	0	0.02121
Healthy	0.23061	0.0972	0.06007	0	0.05352	0.02116	0	0.01861	0		13.53684	8.01488	0.38191	0	0.05352	0.06007	0	0	0.00111	0.01861
Healthy	0	3.18989	0.00777	0	0.69214	0.03773	0	0.00549	0.05125		20.13988	0.55528	2.68691	0.01414	0.69214	0.00777	2.16006	0	0.0561	0.00549
Healthy	1.35434	0.25922	1.45169	0.01686	0	0	0	0	0		5.08711	9.17578	0	0	0	1.45169	0.03576	0	0.08241	0
Healthy	0.06567	0	0.00759	0	0	0	0	0	0		4.75776	8.63741	0	4.24324	0	0.00759	0	0	0	0
Healthy	0.06423	0	0	0.45795	0.12423	0	0	0	0		1.0296	6.68064	0.13269	0	0.12423	0	0	0	0	0
Healthy	0	0.79898	0.63719	0	0.15025	0	0	0	0		39.45841	0	0	0	0.15025	0.63719	0.91966	0	0.3595	0
Healthy	0	0	0	0	0.10293	0.45553	0	0.1353	0		4.85705	17.23457	0.44033	0	0.10293	0	0	0	0	0.1353
Healthy	0.07982	3.92209	0.03386	0	0.39764	0.00111	0.45944	1.11214	0.00417		9.0824	7.13917	11.1862	3.22278	0.39764	0.03386	0	0.45944	0.19699	1.11214
Healthy	10.5558	0	0.15544	0	1.28323	0	0	0.16113	0		1.01254	1.23185	0.02486	2.61596	1.28323	0.15544	0	0	0	0.16113
Healthy	0.64566	0	0.25868	0.34756	0.28173	0.00609	0	0.00545	0		5.06038	5.7137	3.25304	0	0.28173	0.25868	0.09412	0	0.00715	0.00545
Healthy	0	0.36713	0.04078	0	0	0.11838	0	0	0		7.45482	17.79623	0.88339	0	0	0.04078	0.75647	0	0	0
Healthy	0.41483	0.03666	0.04801	0.00849	0.70373	0.04963	0	0.02638	0		39.1358	0.01958	2.95144	0.00756	0.70373	0.04801	0.29528	0	0.18428	0.02638
Healthy	0	0.10733	0.24461	0	0.38901	0	0	0	0		6.43677	7.03042	0.11271	0	0.38901	0.24461	0	0	0	0
Healthy	0	0	0.07602	0	0.09569	0	0	0.01391	0		23.89813	24.24658	0	0	0.09569	0.07602	0	0	0	0.01391
Healthy	0	0.0173	0	0	0	0	0	0	0		15.61761	5.36744	0.01034	0	0	0	0.48923	0	0	0
Healthy	0	0	0.00129	0	0	0	0	0	0		0.35796	2.17453	0.29239	3.03471	0	0.00129	0.06918	0	0	0
Healthy	0.75057	0.78396	0.02233	0.0083	0	0	0.18254	0.04911	0		34.07471	1.95839	2.32908	0	0	0.02233	0	0.18254	0.15967	0.04911
Healthy	0.31592	0	1.08547	0.98625	1.04435	0	0	0	0		18.57003	4.59278	2.46498	0.01774	1.04435	1.08547	0	0	0.4262	0
Healthy	0.44133	0.07088	0.54003	0	0.71663	0	0	0.01812	0		0.65747	21.47757	1.07421	3.06156	0.71663	0.54003	0	0	0	0.01812
Healthy	0	0	0	0	0.00623	0	0	0	0		8.47756	1.08086	0	0	0.00623	0	0	0	0	0
Healthy	0	0.07214	0	0	0	0	0	0	0		27.67521	2.92822	0	4.13539	0	0	0.08575	0	0	0
Healthy	0	0	0	0	0	0	0	0	0		2.28081	31.9633	2.66432	0	0	0	0	0	0	0
Healthy	12.8824	0	0.46944	0	0.11814	0.02826	0.02736	0	0		6.15423	9.14666	0.30783	10.0535	0.11814	0.46944	0	0.02736	0	0
Healthy	0	0	0	0	0	0	0	0	0		31.88283	0	0	0	0	0	0	0	0	0
Healthy	0	0.13581	0.50488	0	0	0	0	0	0		40.74592	1.93278	0.28247	0	0	0.50488	0	0	0	0
Healthy	0.05833	0.17814	0.03163	0.04268	0.97485	0.08221	0	0	0		24.1807	0.01439	0.88978	0	0.97485	0.03163	1.51351	0	0.02403	0
Healthy	0	1.90487	0.24573	0	0.08153	0.07227	0	0	0		56.28629	1.57804	0.5284	0	0.08153	0.24573	1.41592	0	0	0
Healthy	0.00891	0.00714	0.00359	0	0.06902	0.00511	0	0	0		47.72142	3.58072	0.43644	2.68487	0.06902	0.00359	0	0	0	0
