group	Faecalibacterium_sp900539885	Agathobacter_rectalis	Enterocloster_aldenensis	Bariatricus_comes	Blautia_A_wexlerae	Streptococcus_sp001556435	Dorea_formicigenerans	Eubacterium_G_ventriosum	Eubacterium_I_ramulus_A	Coprococcus_A_catus	Bacteroides_uniformis	Bacteroides_ovatus	Dialister_invisus	Sutterella_wadsworthensis_A	Odoribacter_splanchnicus	Bacteroides_intestinalis_A	Alistipes_A_indistinctus	Flavonifractor_plautii	Parasutterella_excrementihominis	Flavonifractor_sp000508885
Healthy	4.31635	2.29835	0.0363	0.18892	0.11192	0.19457	0.10444	0.13324	0.05706	0.17296	1.45352	0.41178	0	2.71815	0	0	0	0	0	0
Healthy	3.77045	1.01562	0	0	0.12773	0	0.08078	0	0.05407	0.00267	0.03297	0.06114	0	2.78831	0.88812	0	0.07843	0.18393	0.39853	0.02167
Healthy	5.73551	0.04949	0.10048	0.16422	0.12402	0.19171	0.25869	0.05625	0.01104	0.10499	0.47497	0.00612	0.22989	2.07502	1.17222	0.83582	0.00142	0.08823	0	0
Healthy	2.91487	1.22668	0.00415	0.44034	0.2852	0	0.24454	0	0.06391	0.09302	8.57979	0.25816	0	0.10273	2.23081	0	0.08479	0.22466	0	0
Healthy	4.02197	0.87463	1.46575	1.46547	0.48706	0.1927	0.53238	2.34629	0.17597	0.10524	6.11919	0.72443	0	0	1.18916	0	0	0.01416	0.22719	0.02492
Healthy	4.16336	2.2914	0.94549	3.07208	0.62123	0	0.47943	0	0.52086	0.13581	9.98267	2.9811	7.94172	0	0	0	0	0.00721	0.04808	0
Healthy	0.96318	0	0	0	1.1542	1.01605	0	0	0	0	0	0.35349	0	0	0	0	0	0.04391	0	0
Healthy	1.30712	2.49605	0.0517	0.00822	0.0401	0.03114	0.04135	0.06966	0	0.01627	2.55253	1.07834	0	0	1.85354	0.96186	0.0358	0.00067	0.22475	0.00583
Healthy	4.43852	0.62215	0.43854	0.72605	0.22775	0.01678	0.37988	0.5103	0.06417	0.21145	4.49753	0.59839	0	0	1.49806	0	0.00327	0.11392	0.00885	0
Healthy	0	0	0	0	0	0.00774	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.45344	1.8013	0.39325	1.03561	0.09305	0	0	0.09141	0	0	0.96223	0.14778	11.0385	0.17723	1.99314	0	0	0	0.00542	0
Healthy	3.80569	5.29333	0.38396	0.05344	0.18241	0.0203	0.02404	0	0	0	25.4769	0	0	0	1.84091	0.80557	0	0.11701	0.01743	0
Healthy	0.36435	0.32804	0	0.07658	0.02646	0	0	0.09771	0	0.00813	13.3701	0.19606	9.20628	0	0	0	0	0.12405	0.01624	0.11023
Healthy	2.45126	0	0	0	0	0	0	0	0	0	31.6082	11.4902	0	0	0	0	0.02808	0.13717	0.06584	0.54609
Healthy	4.93039	0.71213	0	0.02382	0.07119	0	0	0	0.00713	0	11.2742	0.05938	4.37359	5.51054	1.15624	0	0.01152	0.00724	0.03985	0.00922
Healthy	6.49987	7.3037	2.58876	1.34494	1.0407	0.08728	0.45699	0.74016	0.11678	0.26253	1.55808	0.0311	0	0	0	0	0	0	0.11398	0
Healthy	2.59971	6.76684	2.77287	0.91273	2.86666	0.25878	0.22225	0.11114	0.01069	0	1.37406	0.66506	0	0.12191	0	0	0.01066	0.14128	0	0.01492
Healthy	1.79041	10.5024	3.60454	0.4591	3.29022	0	1.09362	0.0512	0.12994	0.22026	0.03988	0	0	0	0	0	0	0	0	0
Healthy	5.18305	0	0.05783	0	0.03526	0.03414	0	0	0	0	1.93941	0.24612	0	0.06125	1.12908	0.62341	0	0.08094	0.00825	0.05837
Healthy	5.0352	2.37647	0.07624	0.1288	0.18765	0.15061	0.02938	0.78666	0.04989	0	12.3074	1.03498	0	6.0008	0	0	0	0.02847	0	0
Healthy	3.79688	0.47822	0	0	0.09155	0	0.05823	0	0.03016	0	0.05063	0.14221	0	0.9918	0.93528	0	0.23977	0.16883	0.16947	0.01061
Healthy	2.41335	0.72695	0.69918	0.41041	0.14844	0	0.15945	0.01543	0.03381	0.21996	0.19224	0.12751	0	0.04012	0.7899	0	0.01934	0.00279	0	0
Healthy	15.3342	0.23643	2.7347	0.8171	1.41041	0	0.80856	0	0.64318	0	1.15522	0.02446	0	0	0	0	0.1361	0	0	0
Healthy	5.0358	2.01605	0.20665	0.0421	0.10726	0	0.04752	0	0	0	25.964	0	0	0	0.72023	0.58148	0	0.1602	0.00408	0.03318
Healthy	2.04911	2.55411	0.04614	0.01393	0.03077	0	0.00582	0	0	0	8.68044	2.7612	7.92509	0	0.63184	2.06398	0.31112	0.03936	0.25391	0.00993
Healthy	0	0.4841	0	0	0	0	0	0	0	0	3.19905	2.15612	8.05248	0	0	0	0	0	0	0
Healthy	4.67764	1.8566	2.34895	1.88875	1.39811	0.13397	0.26632	0.27334	0.01792	0.37086	1.34665	1.74237	0	0	1.22995	0.83714	1.84903	0	0	0.07404
Healthy	0.79332	0.01787	0	0	0	0	0	0	0	0	0	0	0	0.11752	0.70379	0	0	0.05881	0	1.34878
Healthy	3.16505	0	0	0.00193	0	0	0	0	0	0	11.7383	0.18452	0	0	0.36755	0	0	0.14128	0.04851	0.30869
Healthy	5.03487	0.07203	0.07226	0.61161	0.81118	0.05635	0.25227	0	1.17219	0.52935	5.19603	0.00277	0	0.00159	0	0	0	0.00051	0.04198	0
D000236	9.81382	0.26133	0	0.09647	0.33107	0.04749	0.01002	0	0.10776	0.00515	2.47088	0.53483	0	0.23707	0	0	0.23238	0	0	0
Healthy	1.86826	1.46045	0.05725	0	0.20356	0	0.10438	0	0	0	26.7312	2.03265	6.15976	0	0.52765	0	0.12147	0.04475	0.12285	1.76475
Healthy	11.5618	0	0	0	2.89033	0	0.55089	0	0	0.62491	0.69928	0	0	0	0	0	0	0	0	0
Healthy	9.00183	12.0619	0.2506	0.89858	0.75626	0.2068	0.46474	0.29159	0	0	1.00957	0.99937	0	0	0	0	0	0	0.04767	0
Healthy	1.63171	0.28523	0	0	0.04118	0	0.0023	0	0	0	19.1188	1.4138	3.24217	0	0.54498	0	0.25387	0.03301	0.19207	0
Healthy	0.92877	2.75569	0.01723	0.00488	0.01296	0	0.19868	0	0.21936	0	0	0	15.6833	0.27041	0.71925	0	0	0.18508	0	0.14716
Healthy	1.06885	0.8404	0	0	0	0	0	1.23274	0	0	7.96796	0	3.79563	0.05236	0	0	0	0	0	0
Healthy	1.27592	11.7862	0.32186	0.15617	0.39316	0.81628	0.18191	0	0.02446	0.18906	12.7527	0.02008	0	2.30674	0.95328	0	0	0.00872	0.00223	0.00716
Healthy	5.73799	6.61036	0.68929	0.44569	0.40189	0.45298	0.12071	0	0.02248	0.15164	4.41628	0.63748	1.6214	2.11487	1.66398	0	0	0.05437	0	0
Healthy	4.17862	3.24765	0.0181	0.59457	0.13043	4.92655	0.17551	0.04984	0.0415	0.03035	0.3406	0.03445	0.01823	0	0.48451	0.01049	0	0	0	0
Healthy	8.78268	0	0	3.20313	0.12049	0.32142	0.93426	2.39386	0.48095	0	3.64078	0.47838	5.40768	0	0	0	0	0	0.07618	0
Healthy	0.79785	1.94558	0	0.06172	0	0	0	0.07381	0	0	1.76825	0.35803	1.00891	0	0	0	0	0	0	0
Healthy	4.99514	7.35131	0.81806	0.57392	0.23031	0.04539	0.18508	0.155	0.28073	0.0579	0	5.17989	9.62629	0	1.23929	0	0	0.04797	0	0.08318
Healthy	4.39242	3.27688	0.41508	0.52271	0.29552	0.01102	0.2689	0.20053	0.05044	0.28845	1.62282	0.00626	0	0.04356	0.27637	0	0.01107	0.04674	0.00127	0
Healthy	0.46798	0	6.62482	1.67793	3.19822	0.17446	0	0	0	0	8.34764	0.00554	21.6446	0	0	0	0	0.01366	0.01	0.00409
Healthy	8.2376	3.10409	0	0.01614	0.00448	0	0.05037	0.00839	0	0	0.71407	0.08237	0	0.00323	0	0	0.03332	0	0.01149	0
Healthy	0	0	0	0	0	26.455	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.6003	4.27274	0.03702	0.35227	0.04654	0.04475	0.04712	0	0	0.02544	1.86395	1.2042	0.01738	0.04482	0.3533	0	0	0.01216	0	0
Healthy	3.51407	7.1351	0.19814	0	0.33618	0.0024	0.00271	0	0	0.11057	9.08332	0.06643	0.78155	0	0	0	0	0	0.02112	0
Healthy	2.21617	3.40699	0.07506	0.01968	0.00955	0	0	0	0	0	3.01654	0.26658	2.75786	0	0.75427	0	0.04167	0.02994	0.28953	0
Healthy	5.97058	2.05284	0.52399	1.07128	0.53905	0.054	0.56926	0.07363	0.32459	0.38791	0.31607	0.305	0	1.36686	1.11466	0.03179	0.13105	0.09798	0.02523	0.00653
Healthy	0	0	0	0	0	0.62293	0	0	0	0	0	0	19.0141	0	0	0	0	0	0	0.12984
Healthy	1.12425	0.0966	0.04549	0	0.04272	0	0.01835	0	0	0	21.9956	1.84124	0.05632	0	0.75685	0	0.35956	0.06728	0.01914	0.09106
Healthy	7.99251	1.9627	0	0	0.05942	0	0.03163	0.07361	0	0	1.45952	0.4291	0	1.32673	0.60181	0.02209	0	0.0561	0	0
Healthy	12.3478	1.33339	1.14148	1.24738	1.53183	0.13364	1.70567	0	0	0.51437	0	0	0	0	0	0	0	0.05743	0	0
Healthy	17.2552	0	0	0	0.18558	0.07019	0.27175	2.60407	0	0	4.36846	0.35903	14.9454	0	0	0	0	0.24713	0.08653	0.00337
Healthy	4.97887	17.2438	2.23459	2.10732	1.16131	0.07146	0.52976	1.19243	0.11996	0.56557	0.58935	0.09801	3.50067	0	0.25004	0	0	0	0	0
Healthy	2.00976	1.91826	0	0.26106	0.04564	0.00174	0.20602	0.31137	0	0	10.8182	0.09045	7.01928	0	2.02576	5.10929	0.01021	0.04861	0.01256	0.07882
Healthy	3.32891	1.23945	1.33484	0.75563	0.34731	0	0.20373	0.04456	0.01266	0.07425	0.47409	0	0	0.65476	2.15898	0.59013	0	0.02466	0	0
Healthy	2.05628	7.38003	0	0	0.30717	0.91419	0	1.80599	0	0	5.49231	0.84455	1.73703	0	0.83971	1.69567	0.18854	0.08703	0.06826	0
Healthy	7.39749	3.39493	0	4.19457	1.79878	0	0	0.1568	2.79387	0.19486	1.73988	1.21417	0	0	0	0	0	0	0	0
Healthy	1.5784	0.80546	0.00531	0	0	0	0	0	0	0	24.3243	2.08157	6.02135	0	0.56525	0	0.22425	0.01914	0.10262	0
D000236	4.66456	8.24392	4.79657	3.65811	9.57316	0	1.2735	0	0.59312	0	1.0477	0.12053	0	0	0	0	0	0	0	0
Healthy	5.89627	1.69595	0.12509	0.1782	0.46384	0.24351	0.20723	0.04768	0.10359	0.05034	0.42318	0.14156	0	0	0.16259	0.0262	0	0	0.49568	0
Healthy	15.0037	5.65036	2.04923	1.08549	0.7033	0.07637	0.42804	0.46889	0.22297	0.29361	0.03384	0.00429	0	0	0	0	0.03579	0.03309	0.14371	0.0051
Healthy	0.30647	18.357	0.56741	0.33268	0.04899	0.01339	0.21077	0.28002	0.22403	0.06602	3.10341	0.29243	8.18671	0.01799	0	0	0	0	0	0
Healthy	3.3163	5.60225	0.31358	0.02158	0.18193	0.03096	0	0	0	0	26.2008	0	0	0	1.78817	0.77828	0	0.07283	0.027	0
Healthy	3.33602	2.15386	0.27331	0.7923	0.89485	0.19719	0.15323	0.0165	0.02957	0.06955	0.21227	1.01395	6.59926	2.84792	2.07066	0.02144	0.06362	0.18265	0	0
D000236	5.46493	3.25973	1.14416	3.82914	0.16967	0	0.07567	0.97916	0	0.07764	5.38005	0.52289	0	0	0	0	0	0	0	0
Healthy	3.02439	0.20092	0	0	0	0	0	0	0	0	6.21607	0.64085	0	0	0	0	0	0	0	0
Healthy	1.5753	10.3895	1.04454	1.38652	2.05485	0.07445	1.28912	0.83034	0	0.0722	2.83732	0.24979	0.36848	0	0	0	0	0.01224	0.32795	0
Healthy	0.00751	0	0	0	0	0.02871	0	0	0	0	4.68603	1.0845	0.00071	2.78928	0	0	0	0	0	0
Healthy	3.329	2.06288	0.73529	0.08625	0.03509	0.14333	0	0	0	0	3.27696	0.01502	7.59601	0	1.203	0	0.06303	0.08158	0.17495	0
Healthy	0	0.77084	0	0	0	0	0.06038	0	0.02965	0	3.3932	0.3382	7.96575	0.20237	1.28982	0	0	0	0	0
Healthy	3.19092	0	0	0	0	0	0	0	0	0	0.73307	1.13955	0	0.06496	0.5654	0.05918	0	0.19731	0.2491	0.41673
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000236	6.88191	2.31538	0.27623	0.47129	0.25356	0.19864	0	0.22638	0	0.03267	1.04853	0.06554	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	24.4929	2.91877	0	0	0	0	0	0.02136	0.0951	0.49252
D000236	3.16413	9.25118	0.34969	0.44066	0	0	0	0	0	0	5.51324	0.69988	0.31839	0.24793	0	0	0.03014	0	0	0
Healthy	6.48131	0.23585	0.04395	0	0.02529	0	0.01088	0	0.06732	0	19.7186	0.26167	0	10.8936	1.83058	0	0	0.01178	0	0
Healthy	1.27719	5.2619	0	0.21984	0.02295	0	0.01339	0	0.06968	0	23.4119	8.00778	0	0.19678	0	3.61185	0.0162	0.0467	0	0
Healthy	0.35	0.14735	0	0	0	0	0	0	0	0	0	0	0.69349	0	0	0	0	0	0	0
Healthy	3.01108	8.91853	0.51602	0.21684	0.18254	0	0.12434	0.00965	0.03203	0.13091	4.51074	0.23614	0	0.25882	0.3863	0	0	0.06502	0	0
Healthy	12.2903	1.59739	3.29888	2.77156	0.88306	0.08951	0.6718	2.12874	0.13283	0.17512	0.62307	0.00321	0	0	0	0	0	0	0	0
Healthy	1.23046	4.07057	0.50156	1.20088	0.47978	0	0.52305	0.03671	0	0.25858	3.7583	0.25443	1.63756	0	1.54194	5.32135	2.49528	0.02783	0	0
Healthy	1.45905	0	0.10804	0.16395	0.34144	0	0.16868	0.03627	0.07366	0.0431	6.14678	0.06363	0	1.04672	2.19785	0	0	0	0	0
D000236	25.6332	7.66039	1.03352	2.63747	1.95662	1.05964	0.55944	0.52278	0.32742	0.49406	2.45097	0	0	1.75017	0	0	0	0	0	0
Healthy	6.21179	3.90772	0	0.27949	0	0	0	0	0.0284	0	6.15743	3.25924	0	1.53255	0	0	0	0	0	0
Healthy	5.15228	2.27511	0.08156	0.08899	0.16309	0.13619	0.03265	0.68983	0.06354	0.00587	12.6706	1.08599	0	6.08905	0	0	0	0.02998	0	0
Healthy	3.34123	0.12121	0.31925	0	0	0	0.00493	0	0	0	29.1549	0.37011	0	4.20265	0.88633	0	0	0	0	0
Healthy	1.95138	2.00719	0.42757	0.03662	0	0	0.02716	0	0	0	4.70392	0.34459	0	0	0.91031	0	1.48543	0.12956	0	0
Healthy	0.53201	3.99524	0	0	0	0	0	0	0	0	2.85336	0	0	0	0	0	0	0	0	0
Healthy	3.61291	1.09947	0	0	0.10857	0	0.04291	0	0.00529	0.0028	0.09938	0.07272	0	2.80468	0.78739	0	0.0881	0.19114	0.37318	0
Healthy	2.29377	3.46843	0.04493	0	0.03012	0.00684	0	0	0	0	2.91498	0.24264	2.69416	0	0.77953	0	0.03827	0.01748	0.21864	0
Healthy	0.00615	0.00827	0	0	0.00102	0.05158	0	0	0	0	0.00139	0.00175	0	0	0	0	0	0	0	0
Healthy	0.41492	0.32248	0.3738	1.03196	0.50186	0	0.34628	0.03299	0.06349	0.11026	12.9601	0.53834	18.9128	0.04679	0	0	0	0	0	0
Healthy	16.1149	3.10586	0.09378	0.03386	0.0182	0.08424	0.0284	0	0.00248	0	0.53809	0.36135	0	0	0	0	0.74278	0	0.00847	0
Healthy	2.53247	0	0	0	0	0	0	0	0	0	31.7011	11.071	0	0	0	0	0.01538	0.14242	0.12338	0.46272
Healthy	10.0073	9.11703	0.155	0.19019	0.16996	0.0037	0.21393	0.01149	0	0.1811	0.37771	1.82322	0	0.00353	1.19015	2.29763	0.12416	0.08947	1.02219	0.28978
Healthy	4.99388	1.90529	0.2196	0.00895	0.07332	0.03456	0.05129	0	0	0	26.266	0	0	0	0.70094	0.61282	0	0.13183	0.01007	0.04991
Healthy	1.46181	0.81289	0	0	0.00244	0	0.01041	0	0	0	24.1649	1.5812	6.0867	0	0.53965	0	0.24406	0.01299	0.14818	0
Healthy	3.52317	14.0539	0.21442	0.00876	0.05108	0	0.01277	0	0	0.02878	8.4028	0.40671	3.97941	0	0	0	0	0	0.01931	0
Healthy	5.39512	4.87512	0.4185	5.80331	2.1336	0.07561	0.16959	0.6389	3.65845	0.57178	2.41886	1.78715	0	0	0	0	0	0.01429	0.0663	0
Healthy	8.16458	6.49486	0.21699	0.03621	0.39474	0.41845	0.04182	0	0.06752	0.08694	6.27535	0.07367	2.57786	0	0	0	0	0	0.05195	0
Healthy	1.43363	1.361	0.62942	0.0663	0.03492	0.00914	0.02329	0	0.01271	0	7.71254	0.25442	0	3.13304	2.62676	0	2.04733	0.06624	0	0
Healthy	1.3938	1.36042	0.78401	0.29465	0.044	0.00939	0.17084	0.03223	0.0535	0.04165	1.32473	1.4996	0	0.5652	0.96636	0	0.11012	0.05375	0	0
Healthy	1.81892	1.05489	0.63694	0.63689	0.1661	0.11882	1.14304	0.01376	0.16238	0.29847	0.84608	0.09679	0	1.46392	0.25224	0	0	0.0058	0	0
Healthy	2.75674	5.06431	0.1884	0.6916	0.11896	0.01272	0.24137	0.73327	0.06559	0.14678	1.06797	0.51905	0	0.33668	0.56998	0.15146	0.05253	0.00695	0.00187	0.00151
Healthy	0.01108	0	0	0	0	0.12335	0	0	0	0	0.00118	0	0	0	0	0	0	0	0	0
Healthy	0.02628	0.00616	0	0	0.00119	0.15388	0	0	0	0	0.00537	0	0	0.00353	0	0	0	0.00693	0	0.27005
Healthy	0.73005	1.59366	0.18283	0.15054	0.04337	0.00882	0.13794	0.73826	0.05892	0.00795	2.90034	0.02795	0	0	0.64639	0	0.10747	0.02464	0.30614	0
Healthy	1.22644	0.0002	0	0	0.80865	0.00091	0	0	0	0	0	3.54553	0.35951	0	0	0	0.23702	0	0	0
Healthy	3.35639	0	0	0	0	0	0	0	0	0	12.3282	0.19888	0	0	0	0	0	0.12048	0.05285	0.31783
Healthy	2.28402	0	0.19226	0	0	0	0	0	0	0	8.59992	1.03693	0	0	1.25833	0	2.25396	0.35147	0.04949	0
Healthy	0.24584	0	0.07614	0	0.40507	0	0.25656	0	0.01158	0	0.0033	0	0	0	0	0	0	0	0	0
Healthy	2.55516	0.7425	0.22218	0.22892	0.13513	0.09428	0.03526	0.19736	0	0.02703	3.25559	0	0	0	0	0.4279	0.02123	0.93491	0	0
Healthy	0.78693	2.43999	0.19189	0	0.42154	15.1638	0.73997	0	0.28313	0	1.53763	0.93045	0	0	0	0	0	0	0	0
Healthy	1.23692	0	0	0	0.01685	0	0	0	0.04725	0	0	37.7954	1.35465	0	0	0	0	0.05796	0	0.06489
Healthy	0.22569	0.04539	0.06664	0	0.06256	0.15853	0.00166	0	0	0.01071	0	7.51453	0.00753	0	0	0	0	0.00569	0	0.0201
Healthy	1.36768	0	0	0	0	0	0	0	0	0	1.2962	14.8845	0	0	0	0	0	0	0	0.07437
Healthy	15.1907	26.2113	0	0	0.05735	0.01404	0	0	0	0	8.75383	0.11218	0.70752	0	0	1.46505	0	0	0.07377	0
Healthy	10.4271	0.011	0.75013	1.56469	2.1566	0.69072	0.73408	0.14842	0.36259	0.27617	0.32534	0.0418	0	0.25948	0.52011	0	0.03554	0.00237	0	0
Healthy	5.36678	0	0.11796	0	0.03435	0.03723	0	0	0	0	2.04762	0.39097	0	0.04808	1.17517	0.63064	0	0.08775	0.00556	0.05541
Healthy	0.19621	0	0	0	0	0	0	0	0	0	0	10.7377	0	0	0	0	0	0.06293	0	0.02833
Healthy	6.21951	12.5661	0.37811	0.3759	0.25641	0.2184	0.27075	0.02437	0.05561	0.13897	3.68424	0.19475	0	0.36348	0.78639	0.00492	0	0.02824	0.0034	0.00057
Healthy	2.48814	14.3335	0	0.28432	0.15601	0.20651	0.17226	0.27457	0.06012	0.16879	3.83852	0.11437	0	1.11423	1.24045	5.22065	0.02852	0.02459	0	0
Healthy	0.21449	0	0.05701	0	0.33455	0	0.27496	0	0.01882	0	0	0	0	0	0	0	0	0	0	0
Healthy	12.3005	1.20636	0	0	0.01154	0	0.57028	0.63544	0	0	7.48619	1.27968	0	7.93197	0	0	0.1574	0	0	0
Healthy	3.74659	7.71916	2.35648	1.10812	2.27691	0	0.94218	0.7535	0.66293	0.29999	0.62084	0.27747	0	0.24983	0	0	0	0.01152	0	0
Healthy	2.79919	1.91651	1.07468	0.29599	0	0	0	0.22619	0.0223	0	8.67018	0.25267	0	0	0	0	0	0	0	0
Healthy	0.78976	0	0	0	0.42757	0.1015	0.08676	0	0	0	6.85798	1.3899	0.68123	0	0	0	0.3949	0.179	0	0.01659
Healthy	3.12554	0	0	4.36091	0.13746	0	0	0	0	0	3.58518	0	0	0	0	0	0	0	0	0
Healthy	9.05487	0	0	0.58364	0.06163	0.05193	0	0	0	0	0.46014	0.0797	0	0.9199	0	0	0.16989	0.04198	0.0008	0.12408
Healthy	5.0756	6.37893	0.18458	0.0489	0.351	0.04264	0.03948	0	0.19438	0.05651	6.82577	0.06408	2.593	0	0	0	0	0	0.06031	0
Healthy	2.90703	2.51075	1.42657	2.81938	4.0153	10.5962	0.79154	0	0	0.27128	4.79467	1.21409	2.03168	0	0	0	0.04246	0	0	0
Healthy	5.16003	18.9076	0	0	0	0	0	0	0	0	15.1838	0	0	0	0	0	0	0	0	0
Healthy	1.19951	5.13402	0	0.20171	0.01028	0	0.01361	0	0.10555	0	23.6354	9.1117	0	0.19399	0	3.37381	0.00521	0.05424	0	0
Healthy	2.38948	0	0.07752	0	0.09359	0.02755	0.03587	0	0	0	10.4325	1.59352	3.06282	0	0.53914	0	0.20246	0.12691	0.03167	0.06259
Healthy	1.30761	4.54651	0.15535	1.56251	0.89054	0.4093	0.50607	0	0.40274	0.25838	0.93633	0.0439	0	0.08744	0.1323	0	0.31062	0.04608	0.00113	0.03674
Healthy	21.3517	0	0.42201	0.92879	2.90776	0.4194	0.52126	0	0.10052	0.05076	0.19649	0	0	0.1948	0	0	0	0	0	0
Healthy	4.2236	0	0.04211	0.03844	0.05667	0.02338	0.03544	0.02371	0	0	1.15336	0.46686	2.66815	0	1.33296	0	0.19847	0	0.02331	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.97875	0	0	0	0	0	0	0	0	0	16.1957	0.56247	0	0	0	0	0.00768	0.00232	0.54299	0.01424
Healthy	2.36938	0	0.16833	0	0	0	0	0	0	0	9.864	1.12809	0	0	1.2701	0	2.20964	0.39786	0.02245	0.03505
Healthy	4.62051	3.275	0.31344	0.45229	0.26611	0	0.24197	0.12737	0	0.30169	1.64402	0	0	0.03233	0	0	0	0.03541	0	0
Healthy	5.293	16.2317	1.5267	0	0.3796	0	0.15434	0	0.05659	0	5.01534	0.23813	0	1.41369	0	0	0	0.13118	0	0.09779
Healthy	1.37357	1.63186	0.10175	0.30129	0.19865	0.0024	0.37471	0.00128	0.0159	0.91759	0.88628	0.02773	0.29248	0	0.45532	0.01388	0.06055	0.00653	0	0
Healthy	3.3626	0.33912	0.0744	0.11012	0	0.0566	0.00575	0.05704	0	0	1.30694	0	0	0.09006	1.11702	0.08807	0.04752	1.33682	0	0
Healthy	3.75727	5.23926	0.3428	0.06492	0.13142	0.01769	0.05071	0	0	0	24.6334	0	0	0	1.85377	0.85472	0	0.10201	0.00822	0
Healthy	25.0681	0.6543	0.10049	0	0.33819	0.12561	0.3781	0	0	0.16785	1.52151	0.01868	0	0	0	0	0	0	0	0.31779
Healthy	3.47019	5.00019	0.1614	0.57295	0.32008	0.02238	0.18336	0.28524	0.06759	0.0891	9.96783	0.97795	11.1196	1.29235	1.04354	0	0.02253	0.04897	0.00074	0
Healthy	7.83403	0.40186	1.06187	0.97485	0.41257	0.12561	1.0898	0.25238	0.6708	0.15723	9.18345	0.0114	0	0	0.73167	0	0.04329	0.02843	0.04167	0
Healthy	6.2233	9.93567	0.36389	0.07565	0.40148	0.01679	0.02792	0	0.06316	0.10657	11.6639	0.49234	1.13832	0	0	0	0	0	0	0
Healthy	1.22313	0	0.02971	0	0	0	0	0	0	0	0.47328	0.2271	0	0	0	2.72382	6.59791	0	0	0
Healthy	4.8257	2.063	0.06617	0.49721	0.32802	0.12158	0.0649	0.6762	0.08803	0.20051	28.7711	1.16136	0	3.9512	2.15396	0	0	0.01266	0.00021	0
Healthy	0.00386	0	0	0	0	0.00308	0	0	0	0	4.8707	2.3811	0	0	0	0	0	0	0	0
D000236	2.02239	2.10287	0.43034	1.25651	0.04534	1.1047	0.44545	0	0.11088	0.18379	3.40478	0.01919	0	0	0	0	0.06341	0.36515	0	0
Healthy	2.16544	3.50948	0.03879	0	0.03485	0	0	0	0	0	3.03391	0.2833	2.78034	0	0.8472	0	0.03345	0.013	0.24218	0
Healthy	0.1939	0	4.31644	0.09133	4.44167	0	3.10009	0	0.1609	0.22795	4.64047	0.00746	0	0	0	0	0	0	0	0
Healthy	1.40834	0.11503	0	0.20441	0.0344	0	0	0	0.16262	0	0	27.967	0	0	0	0	0	0.01	0	0
Healthy	1.3899	0.11274	0	0.19422	0.02163	0	0	0	0.14973	0	0	28.7549	0	0	0	0	0	0.00746	0	0.01579
Healthy	0.58238	10.9983	1.02743	0.25944	0.1816	0.13488	0.29086	0.15736	0.05782	0.10094	0.20015	0.1001	0	0.06354	0.5126	0.00026	0.01371	0.00925	0	0
Healthy	11.4126	1.95798	0.35462	0.6891	0.71399	0.46109	0.20965	0.04179	0.03113	0.3358	2.1723	0.42786	0	0.45255	1.07146	0	0.1089	0.07156	0	0
Healthy	5.2819	7.15834	0.95164	1.01616	0.1781	0	0.40503	0	0	0.05361	4.91236	0.21328	0	0	0	0	0	0.15224	0.06563	0
Healthy	4.58661	0.7668	0	0.02394	0.00822	0	0	0	0	0	11.0995	0.03205	4.47556	5.99148	1.06782	0	0.01182	0.03192	0.03282	0
Healthy	0.31587	1.53049	1.55907	0.73786	0.29687	0	0.14444	0	0	0	0.42373	0	0	0	0	0.73069	0	0	0	0
Healthy	0.68039	0	0.03461	2.05548	0	0	0	0.39695	0	0	3.7368	0.4293	12.3918	0	0	0	0	0.00942	0.02587	0.05878
Healthy	5.08475	17.339	0.57671	0.08192	0.46451	0.08074	0.28593	0	0	0.09943	4.46189	0.00547	5.24334	0	0	0	0	0	0.07167	0
Healthy	0.55024	0	0	0.01038	0	0	0	0.05292	0	0	11.6013	6.26666	3.41833	0	0	0	0	0.01558	0.08902	0.15804
Healthy	3.23253	0	0	0.23385	0.01668	0.01948	0.05818	0	0.05966	0	13.5138	0.00081	0.00284	0	2.12682	0	0.0372	0.02202	0	0.14055
Healthy	0.38255	24.8664	1.20331	0.36267	0.34164	0	0.55243	0.37153	0	0.26545	2.48461	0.27168	0	0.09458	0	0	0	0	0	0
Healthy	3.45483	0.1154	1.17299	0.78034	0.13992	0.32001	0.21225	0.00298	0.15878	0.0415	0.79118	0.07054	0	0.61221	0.43219	0	0.4528	0.35182	0	0
Healthy	1.98972	7.20276	0	0	0.30163	0.90333	0	1.73562	0	0	5.06969	0.87549	1.72173	0	0.82312	1.70073	0.20139	0.10466	0.04294	0
Healthy	0.00624	0	0	0	0	0.18183	0	0	0	0	0.02017	5.29311	0	0	0	0	0	0	0.02564	0
Healthy	4.3657	0	2.80151	0	0.86344	1.67087	4.45697	0	0.61567	0	2.55356	0.14534	0	0	0	0	0	0.08825	0	0.00198
Healthy	0.01557	0.00049	0	0	0	0.3695	0	0	0	0	6.1809	5.56723	0.19983	8.2801	0	0	0	0	0	0
