group	Lachnospiraceae	Streptococcaceae	Coriobacteriaceae	Acidaminococcaceae	Lactobacillaceae	Erysipelatoclostridiaceae	Erysipelotrichaceae	Peptostreptococcaceae	Eggerthellaceae	Micrococcaceae	Bacteroidaceae	Acutalibacteraceae	Dialisteraceae	Methanobacteriaceae	Coriobacteriaceae	Acidaminococcaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae	Coprobacteraceae
Healthy	16.70876	0.39236	0.21335	2.18784	0.14706	0.03042	0.20368	0.00386	0	0.22427	24.80784	0.18872	0	0.19887	0.21335	2.18784	0.07838	0.02294	0	0
Healthy	26.62545	0	0	0	0	0	0	0	0	0	55.40717	0	1.93826	0	0	0	0	0	0	0
Healthy	0.38994	0	1.29681	0	0	0	0.14476	0	0.16644	0	9.0509	1.98871	2.66152	0	1.29681	0	0.07987	0.70743	0.16644	0
Healthy	25.41271	0.14741	0	0	0	0	0	0	0	0	46.32528	3.8327	7.34269	0	0	0	0	0	0	0
Healthy	3.81025	0	0.22777	0	0.00845	0	0	0	0.42487	0.00101	4.78473	2.50024	0.16943	0	0.22777	0	0.48254	0.06574	0.42487	0
Healthy	1.41531	0	0	0	0	0	0	0	0	0	12.45128	0.28415	5.19577	0	0	0	0.31888	0	0	0
Healthy	9.22167	0.02897	0.33733	0	0	0	0	0	0	0	47.80756	0.62529	0	0	0.33733	0	0.11671	0.07549	0	0
Healthy	58.80176	0.05152	0.04938	0	0.00051	0.3996	0.79117	0	0.00082	0	15.21199	0.04266	0	0	0.04938	0	0.16492	0.06076	0.00082	0.02758
Healthy	8.60771	0	0.31056	0	0	0	0	0	0.07794	0	50.95482	0	0	0	0.31056	0	0.02886	0	0.07794	0.34314
Healthy	1.90873	0	0	0	0	0	0	0	0	0	83.41554	0	0	0	0	0	0.07611	0	0	0
Healthy	9.81096	0	0.73858	1.13093	0	0	0.5092	0	0	0	17.25817	4.80881	2.77242	13.2125	0.73858	1.13093	0	0	0	0
Healthy	3.93516	0.23947	0	0	0	0	0	0.01809	0	0	84.24075	0	8.07987	0	0	0	0.02736	0	0	0
Healthy	14.57401	0	0.21844	0	0	0	0.07477	0	0.02277	0	52.28865	0	0	0	0.21844	0	0.05969	0.08423	0.02277	0
Healthy	31.9277	2.74884	0	0	0.18041	0	0.15665	0.31973	0.00038	0	36.10038	0.09097	0.51286	0.05673	0	0	0.04334	0.00364	0.00038	0
Healthy	9.75133	0.03615	0	0	0	0	0	0	0	0	46.50218	4.37085	0.24017	0	0	0	0	0	0	0
Healthy	2.00846	0.10704	0	0	0	0	0	0	0	0	56.72714	1.463	0	0	0	0	1.5377	0.09329	0	0.04849
Healthy	11.35441	1.81211	0.28847	0.01981	0	0.10525	0.81405	0.01515	0.04812	0.06149	19.08008	0.21835	4.42708	0	0.28847	0.01981	0	0.1755	0.04812	0
Healthy	8.03442	0.17896	0.31012	0	0	0	0.03696	0.02661	0.41466	0.00307	28.77758	4.01451	0	0	0.31012	0	0.3213	0.5255	0.41466	0
Healthy	10.78517	0	0.60611	29.6499	0	2.35879	3.73658	0	0	0	8.02642	0	0	1.9555	0.60611	29.6499	0	0	0	0
Healthy	0.47735	0.90374	0.96615	0	0.13567	0.84044	0.00242	0	0.2349	0	5.06393	1.95813	0	0	0.96615	0	0	0	0.2349	0
Healthy	12.11081	0	0	1.53035	0	0	0	0	0	0	20.99855	1.62008	0	0.88045	0	1.53035	1.64852	0.16968	0	0.37347
Healthy	15.86882	0.12481	0.02513	0	0	0	0.54554	1.08055	0	0	33.62467	22.2791	0.98463	0	0.02513	0	0	0	0	0
Healthy	2.0069	0	0.17629	0	0	0	0	0	0	0	46.57127	1.97691	0	0	0.17629	0	0.0429	0.03795	0	0
Healthy	0.98998	0	0.16904	0	0	0.53348	0	0	0	0	56.18605	0.88816	0	0.03306	0.16904	0	0.36217	1.79765	0	0
Healthy	0.55783	0.07492	0.0302	0	0.03427	0	0.01923	0	0	0	45.00466	0.07223	0	0	0.0302	0	0.10853	0.1202	0	0
Healthy	6.66124	0	0	3.86161	0	0	0	0	0	0	45.96429	0	0	0	0	3.86161	0	0	0	0
Healthy	6.31536	0.10771	0.39232	2.43063	0	0	0.20651	0	0.01436	0	20.50412	4.83941	0	2.15254	0.39232	2.43063	0.92154	0.60142	0.01436	0
Healthy	1.62386	0	0	0	0	0	0.02401	0	0	0	53.6931	0.12201	5.97939	0	0	0	0.01485	0	0	0
Healthy	38.98218	0.28289	0	0	0.15894	0.34947	0.14979	0.24962	0.10808	0.0121	0.07323	0	0	0	0	0	0.5379	0	0.10808	0
Healthy	9.94093	0	0	0	0	0	0	0	0	0	53.92158	0	0	0	0	0	0	0	0	0
Healthy	7.24649	0.25358	0.76737	0	0.01475	0	0.81448	0.00065	0.01388	0	46.60058	0.04167	0	0.11142	0.76737	0	0.05709	0.03016	0.01388	0
Healthy	0.82778	0	0	0	0	0	0	0	0	0	66.03499	0	2.9941	0	0	0	0	0	0	0
Healthy	5.77651	0.00558	0	0	0	0	0	0	0	0	46.00185	1.07647	2.88898	0.04975	0	0	0.01935	0.10551	0	0.0269
Healthy	4.55696	0.22491	0.29408	0	0	0	0.00357	0.08325	0.00472	0	29.60928	5.06995	5.72981	0.20292	0.29408	0	0.06662	0	0.00472	0
Healthy	6.49458	0	1.41441	14.136	0	0	4.32223	0.04485	0	0	28.6106	6.43809	0	0.40605	1.41441	14.136	0	0	0	0
Healthy	11.31074	0	0.07916	0	0	0	0.59226	0.14779	0	0	34.80677	2.31123	0.67792	0	0.07916	0	0	0	0	0
Healthy	11.55632	0.13754	0.08258	0	0.00091	0	0.00227	0.05107	0	0	52.34244	4.17141	0	0.42949	0.08258	0	0	0.00508	0	2.06824
Healthy	23.48085	0	0.05015	0	0	0	0.10872	0	0	0	32.40804	0.20301	0	0	0.05015	0	0.29331	0.38816	0	0.08617
Healthy	17.9239	0.53037	0.49501	0	0.10776	0	1.66805	0.00429	0	0.00028	16.0348	6.29149	0	0.52483	0.49501	0	0.05264	0	0	0.02952
Healthy	19.14772	0.78132	0.8321	0	0	0	0.06119	0.16095	0.29356	0	16.61181	4.73349	0.88316	0.46669	0.8321	0	0.19152	0.06753	0.29356	0.02169
Healthy	22.3262	0.01572	0.14072	0	0	0	0.77041	0.20321	0	0	39.22266	3.26743	3.1357	0	0.14072	0	0	0	0	0
Healthy	23.84768	0.0906	0.00528	0	0	0	0	0.31187	0	0	17.63998	5.12804	0	0	0.00528	0	0	0	0	0
Healthy	18.78117	0.88634	0.18702	0	0	0	0.00437	0	0.01445	0	25.3889	0.09398	0.00098	2.24353	0.18702	0	0.03949	0.03171	0.01445	0.07343
Healthy	9.16596	0.14198	0.38046	0	0.00547	0	0.14615	0	0	0	64.61502	0	0	0	0.38046	0	0	0	0	0
Healthy	3.89057	0	0.23925	0	0.01966	0	0	0	0.46096	0	4.75775	2.47908	0.20296	0	0.23925	0	2.13926	0.03536	0.46096	0
Healthy	45.0127	0.03054	2.9525	0	0	0	0.46942	0	0.06905	0	1.51245	11.93296	0	4.40276	2.9525	0	0	0	0.06905	0
Healthy	1.5051	0.42969	0.14717	0	0	0	0.0042	0	0	0	62.15806	1.11319	0	0	0.14717	0	0.75648	0.01148	0	0
Healthy	8.99905	0.09369	0	0	0	0	0	0	0	0	54.87052	0	8.71349	0	0	0	0	0	0	0
Healthy	10.98777	0.10928	0.03286	0	0	0	0.94829	0	0	0	63.50656	0.0312	6.41924	0	0.03286	0	0.01901	0.1446	0	0.10485
Healthy	14.73322	0	0.256	0	0	0	0.08738	0	0.02086	0	52.46213	0	0	0	0.256	0	0.04292	0.06551	0.02086	0
Healthy	5.57253	0	0.04534	0	0	0	0.0094	0	0.00752	0	13.1383	1.55479	0	0	0.04534	0	0.2259	0.08215	0.00752	0
Healthy	14.8852	0	0.23948	0	0	0	0.07152	0	0.01464	0	51.81624	0.00754	0	0	0.23948	0	0.06234	0.09886	0.01464	0
Healthy	12.57695	0	0	0	0	0	0.53864	0	0	0	29.52754	0	0	0	0	0	0.26809	0	0	0
Healthy	8.16923	2.2437	0.28235	0	0.06711	0	0.0784	0.00814	0.11903	0	52.57727	4.72026	0	0	0.28235	0	0.12547	0.0314	0.11903	0
Healthy	5.73369	2.63354	0.23698	0	0.09292	0.03338	0.25087	0.10114	0.06343	0	44.16475	0.02853	0	0	0.23698	0	0.00946	0.00374	0.06343	0.42588
Healthy	13.48075	0	0.24667	10.4674	0	0	2.97139	0	0	0	36.63174	0	0	0.24689	0.24667	10.4674	0	0.28677	0	0.03601
Healthy	39.25469	0.13186	0.02341	0	0	0	0.86816	0	0	0	35.66659	0	3.03463	0	0.02341	0	0.00129	0	0	0
Healthy	24.01902	7.84997	3.40674	3.28395	0.62216	0.01564	0.66128	0	0.0358	0	31.99482	0.01244	0	0.34901	3.40674	3.28395	1.39602	0.83945	0.0358	0
Healthy	11.15036	7.3772	0.36375	0	6.91246	0	0	0.00914	0.02817	0.04286	22.13223	5.07152	4.96272	0	0.36375	0	0.02812	0.07127	0.02817	0.19547
Healthy	0.8796	0	0.63053	0	0	0	0.34375	0	0.01757	0	49.73581	0.5643	9.16274	0	0.63053	0	0.36844	0.17596	0.01757	0
Healthy	42.38459	0.16327	0.02782	0	0	0	0.1783	0.7303	0.06508	0	10.71603	1.08075	0	0.0461	0.02782	0	0.05411	0	0.06508	0
Healthy	30.88416	0	1.81965	0	0.03451	1.03348	0	0	0	0	10.23407	0.12241	3.87865	0	1.81965	0	0	0	0	0
Healthy	23.28223	8.42778	2.73058	1.48313	0	0	3.29173	0	1.59321	0.6548	23.00345	0	0	0	2.73058	1.48313	0	0	1.59321	0
Healthy	13.88409	0.00285	0	0	0	0.03449	0.716	0	0.12444	0	73.63874	0	0	0	0	0	0.13535	0.00172	0.12444	0.02895
Healthy	9.83615	0	0	0	0	0	4.86269	0	0	0	49.07497	1.14642	5.02819	0.9037	0	0	0	0	0	0.36803
Healthy	1.53203	0	0	0	0	0	0	0	0.2234	0	13.6263	2.16754	0	0	0	0	0.15506	1.64579	0.2234	0
Healthy	0.04122	6.76795	0	0	0	0	0	0	0	0.06864	0.08708	0	0	0	0	0	0	0	0	0
Healthy	11.81004	0.12448	1.8874	0	0	0	3.05684	0.72884	0.05888	0	11.04415	3.86835	0	10.5082	1.8874	0	0	0	0.05888	0
Healthy	13.91273	0.17218	2.03119	0	0.04576	0	0.03629	0.09638	1.08858	0.03606	30.46151	0.0191	0	0	2.03119	0	0.27882	0.04827	1.08858	0.03839
Healthy	56.78264	0.40843	0	0	0	0	0	0	0.0978	0	16.24376	0	7.84671	0	0	0	0	0	0.0978	0
Healthy	21.70843	0	0.52661	0	0	0	0.0524	0.1235	0.35597	0	41.78209	5.28422	3.23866	0	0.52661	0	0.02498	0.00563	0.35597	0.16519
Healthy	20.96011	0.09486	0	0	0	0.00737	0.04965	0.11396	0.04117	0.00064	38.4079	3.69319	0	0.13359	0	0	0.01688	0.02711	0.04117	0.01506
Healthy	33.01383	1.08709	0	0	0.19816	0.04789	0.01132	0.07046	0.05997	0	18.71812	12.19209	0.79029	0	0	0	0.02608	0.00245	0.05997	0
Healthy	0.245	0.052	1.14237	0.03189	6.13596	0	0	0	0	0	5.7774	0	0	0	1.14237	0.03189	0	0.06608	0	0
Healthy	49.45111	0.10975	0.37169	0	0	0	0.67343	0.02141	0.01548	0	21.61554	0.25986	0.0487	0	0.37169	0	0.03226	0.02316	0.01548	0.09301
Healthy	0.75852	0	0	0	0	0	0	0	0	0	62.20414	1.20252	0	0.61379	0	0	0	0.28054	0	0.07269
Healthy	16.20866	0.00268	0	0	0	0	0.00996	0.03076	0.04652	0	41.8523	1.6615	0	0	0	0	0.01137	0.04022	0.04652	0
Healthy	17.52132	0.05448	0.46867	9.77338	0.43582	0	1.5796	0	0	0	11.66254	0.27991	0	11.4758	0.46867	9.77338	0	0	0	0
Healthy	23.4526	0.25593	0.66456	0	0.01289	2.54666	0.09218	0.04359	0.08246	0	22.44762	10.8801	0	0.22246	0.66456	0	0.34552	0.21895	0.08246	0.02158
Healthy	28.87652	0.44908	0	0.84447	0	0	0.03829	0	0.0117	0	24.66887	2.62145	0	0	0	0.84447	0.03607	0	0.0117	0
Healthy	23.75908	2.99903	0.19269	0	0	0	0.42559	0.09663	0	0	29.22655	6.05074	1.77803	0.64188	0.19269	0	0.40844	0	0	0.00274
Healthy	17.96831	0.11226	2.71805	0	0	0	0.16815	0	0.01268	0	48.23655	0.02683	0	0	2.71805	0	0.12686	0.02458	0.01268	0.27617
Healthy	22.61631	0.85461	0.42719	4.11684	0.00368	5.98225	9.20237	0.17428	0	0	19.35887	0.05055	0	3.66315	0.42719	4.11684	0.06341	0	0	0
Healthy	2.04266	0.03919	0	0	0	0	0	0	0	0	34.38823	2.07734	2.43351	0	0	0	0	0.02244	0	0
Healthy	22.9828	0	0	0	0	0	0	0	0	0	49.4338	0	0	0	0	0	0	0	0	0
Healthy	5.34763	0.58068	0.04294	0	0	0	0	0	0	0	55.20952	0	4.55373	0	0.04294	0	3.05037	0	0	0
Healthy	0.90802	0	0	0	0	0	0.00818	0	0	0	62.65449	0	3.30953	0	0	0	0.01679	0	0	0
Healthy	3.45998	0	0.47611	0	0	0.04691	0	0	0	0	37.56649	1.14366	0	0	0.47611	0	0.01057	0.06013	0	0
Healthy	3.83	0.28523	0	0	0	0	0.21008	0	0.09209	0.01005	9.6808	0.00112	0	0	0	0	0.00254	0	0.09209	0
Healthy	9.77077	0.3206	0.63273	0	0.07195	3.3189	0.23457	0.19935	0.04337	0	5.49265	0.69572	0	2.878	0.63273	0	0.00721	0.00245	0.04337	0
Healthy	27.95244	0.02928	0	1.53777	0	0	1.37327	0	0	0	18.14385	6.45913	0	0.50663	0	1.53777	0	0	0	0
Healthy	2.01068	0.00501	0.11069	0	0	0	0	0	0.15874	0	40.97356	0.63641	0.22705	0	0.11069	0	0.01477	0.02608	0.15874	0
Healthy	54.94439	0	0	0	0	0	0	0	0	0	18.98348	0.01977	3.41378	0	0	0	0	0	0	0
Healthy	12.64951	0.06909	0.12669	0.81248	0	0	0.01721	0	0	0	10.17921	1.50597	0	5.91318	0.12669	0.81248	0	0	0	0
Healthy	1.43021	0.06685	0.03136	0	0	0	0	0	0	0	54.01305	0	0	0	0.03136	0	1.58585	0	0	0.3561
Healthy	23.58926	0.20074	2.45112	0	0.18967	0	0.29611	0	2.81303	0	5.15364	1.84174	0	0.22609	2.45112	0	0.05231	0.07456	2.81303	0
Healthy	3.06471	0.01177	0.11598	0	0	0	0	0	0	0	23.53992	0.18818	0	0	0.11598	0	1.37242	0.04505	0	0
Healthy	4.85192	0	0	0	0	0	0	0	0	0	60.49111	0.50154	0	0	0	0	0	0	0	0
Healthy	51.74343	0.00625	0.06573	0	0	0	0.01373	0.00585	0	0	11.19018	1.38151	0	0.20727	0.06573	0	0.04015	0	0	0.12133
Healthy	39.16761	0.36691	0.9468	0	0.35994	1.979	0.00051	0	0	0	12.79418	0.29166	3.37304	0	0.9468	0	0	0	0	0.01299
Healthy	45.96371	0.41762	0.01095	0	0	0	0.83436	0	0	0	27.68799	2.27061	0	0.80213	0.01095	0	0	0	0	0
Healthy	0.92453	0	0	0	0	0	0	0	0	0	63.56819	0	3.24018	0	0	0	0.00747	0	0	0
Healthy	18.57244	0.22564	0	0	0.05913	0	0.08649	0.02876	0.60331	0	8.93194	13.92338	2.46321	2.68708	0	0	0.07505	0.071	0.60331	0.02919
Healthy	35.70922	1.48226	0	0	0.01168	0.80726	0.07673	0.08778	0.51254	0	3.34927	0.54562	0	0	0	0	0.00062	0.00949	0.51254	0
Healthy	40.13242	0.89605	0.44751	0.20651	0.0058	0.08862	0.31491	0	0.06603	0.01292	20.7861	5.5269	2.14018	0.03732	0.44751	0.20651	0.19157	0	0.06603	0
Healthy	56.89302	0	0.19709	9.11108	0	0.08184	0.98424	0.00449	0	0	4.70662	5.49761	0	4.11402	0.19709	9.11108	0	0.05451	0	0
Healthy	5.48392	0	0	0	0	0	0	0	0	0	46.47109	1.01423	2.87372	0.05697	0	0	0.02295	0.06774	0	0.01856
Healthy	32.31532	0	0	0	0	0	0	0	0	0	38.78031	10.6701	0	0	0	0	0	0	0	0
Healthy	0	0.24208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	31.42424	0.7381	0.45152	0	0	0	0.00724	0	0.20957	0	8.71197	11.88939	0	0	0.45152	0	0	0.15293	0.20957	0
Healthy	41.7028	0.18346	0.3587	2.10345	0	0.1133	0.07794	0.23946	0	0	15.00484	3.29523	0.0066	0.08659	0.3587	2.10345	0.04786	0.12175	0	0.02625
Healthy	1.18477	0	0.14383	0	0	0.52613	0	0	0	0	55.46715	1.01064	0	0.06375	0.14383	0	0.386	1.68288	0	0
Healthy	46.59024	0.04093	0.09524	3.12644	0.024	0	0.12339	0	0	0	16.57932	7.52104	0	0.58978	0.09524	3.12644	0	0.00335	0	0
Healthy	36.96435	0.05439	0.1074	2.89996	0	0	0.02557	0.12472	0	0	42.59094	1.73183	0	0	0.1074	2.89996	0	0.00334	0	0.00653
Healthy	16.31647	0	0	1.57201	0	0	0	0	0	0	31.51518	3.07035	0	1.38448	0	1.57201	0.78207	0.02861	0	0.12045
Healthy	16.79689	0	0.18604	0	0	0	0.54766	0.80352	0	0	48.26498	3.65104	1.80516	0	0.18604	0	0	0	0	0
Healthy	31.05377	3.0403	0.62244	0	0.00571	0	0.0271	0.16315	1.7983	0	20.99078	0.0216	0	0	0.62244	0	0.04636	0	1.7983	0
Healthy	47.35669	0.62491	3.65309	0	0	0	0	0	0.24237	0	0.25511	12.21425	0	0	3.65309	0	0	0	0.24237	0
Healthy	17.43485	0	0	0	0	0	0	0	0	0	32.1362	1.80874	5.46871	0	0	0	0.01504	0	0	0
Healthy	29.86637	0	0	0	0	0	0	0	0.09918	0	24.62845	5.88304	6.0096	0	0	0	0	0	0.09918	0
Healthy	4.49158	0.01624	0.22124	0	0	0	0	0.00171	0	0	78.17398	0	0.24349	0	0.22124	0	0	0	0	0.35151
Healthy	56.31005	0	0.9505	0	0	0	0	0	0	0	7.98446	0	10.3897	0	0.9505	0	0	0	0	0
Healthy	1.6962	0	0.15197	0	0	0.00312	0.00204	0	0	0	48.36602	1.86561	0	0	0.15197	0	0.02173	0.03819	0	0
Healthy	33.11335	0.04975	0	0	0	0	0	0	0	0	27.9883	1.25221	4.8437	0.07658	0	0	0.05562	0	0	0.0825
Healthy	0.59844	0.08361	0.7235	0.0772	0	0	0.44679	0	0.02342	0	15.33673	2.21399	2.94102	0	0.7235	0.0772	1.20406	0.69686	0.02342	0.14784
Healthy	4.33428	0.00321	3.83008	0	0.01293	0.0167	0.41495	0.03323	0.00822	0.00295	61.00508	0.00216	0.24992	0	3.83008	0	0.40744	0	0.00822	0
Healthy	0.75738	0	0	0	0	0	0	0	0	0	92.23703	0	0	0	0	0	0.05489	0	0	0
Healthy	2.61056	0	0	0	0	0	0	0	0	0	35.44909	0	0	0	0	0	0.19818	0.07373	0	0
Healthy	6.14998	0.00309	1.07557	0	0	0.01823	0	0	0	0	19.48455	5.63325	12.7918	0	1.07557	0	0.04991	0.01216	0	0
Healthy	47.55484	0	0	0	0	7.6211	2.24055	0	0	0	20.49155	0	0	0	0	0	0	0	0	0
Healthy	18.84165	0	0.05326	0	0	0	0.07472	0	0.04327	0	19.66284	0.34964	0	0	0.05326	0	0.31033	0.37836	0.04327	0.108
Healthy	46.14859	0.00574	0.50066	0	0	0	0	0.50499	0.09932	0	25.08572	7.22119	3.49061	0	0.50066	0	0.01542	0.0025	0.09932	0.00456
Healthy	20.12963	0	0.07947	0	0	0	0.05916	0	0.057	0	19.5748	0.30701	0	0	0.07947	0	0.39399	0.43856	0.057	0.10661
Healthy	1.53952	0	0	0	0	0	0.02311	0	0	0	52.67305	0.19175	6.39185	0	0	0	0.02257	0	0	0
Healthy	0	0.41515	0	0	0	0	0.0884	0	0	0.03263	41.57566	0	0	0	0	0	0	0	0	0
Healthy	20.08926	0.06425	0.71657	0	0	0	0.63692	0	0	0	22.96139	2.73524	0	0.58844	0.71657	0	1.44914	0.31131	0	0.02841
Healthy	31.30048	0	0	1.51366	0	0	0	0.39002	0	0	20.63703	0	0	0.39124	0	1.51366	0	0	0	0
Healthy	32.74164	1.04227	1.05732	0.37257	0.01002	0	0.00764	0	0.03722	0	10.05144	7.53305	10.132	0	1.05732	0.37257	0.00985	0.04058	0.03722	0
Healthy	13.55256	0.34813	0.37323	0	0	0	0.01282	0.06701	0.00232	0.00473	63.35315	0.00472	0	0	0.37323	0	0.00683	0	0.00232	0.00959
Healthy	15.84558	0	0	5.67807	0	0	2.60916	0.20923	0	0	45.27429	2.34265	0	0	0	5.67807	0	0	0	0
Healthy	15.20925	0.03509	0.07765	0	0	0	0.02174	0	0.00301	0	44.95819	2.65869	0	0	0.07765	0	0.14281	0	0.00301	0
Healthy	32.72536	4.25328	1.15308	0	0.19118	0	2.46128	0.00988	0.13726	0	12.74763	11.61667	0	2.23143	1.15308	0	0.15864	0.05119	0.13726	0.0768
Healthy	6.434	0.00984	1.55774	0	0	0.31655	0.00492	0.1621	0.52262	0.00943	23.71644	0.01636	0	0	1.55774	0	0.03332	0.1071	0.52262	0
Healthy	16.2186	0.02895	0.23941	0	0	0	1.08905	0	0.02185	0	42.70307	3.32447	0	0.09898	0.23941	0	0.1953	0	0.02185	0.0646
Healthy	15.49266	0.0072	0.06607	3.59974	0	0	0.00797	0	0	0	55.09743	2.072	0	0	0.06607	3.59974	0.01918	0.07184	0	0.05032
Healthy	28.30473	0.02182	0.5414	0	0	0	0.64678	0	0	0	28.42015	0.06679	0	0	0.5414	0	0.0217	0.04541	0	0.0775
Healthy	1.3533	0.22118	0.13187	0	0	0	0.0216	0	0	0	85.76701	0.39353	3.36944	0	0.13187	0	0.17507	0	0	0
Healthy	11.89373	0.06968	0	0	0	0.0218	0	0	0	0	46.31599	0.05045	0	0	0	0	0.51931	0.01862	0	0
Healthy	29.00896	5.24183	0.7682	0	0.15422	0.19352	0.03688	0.22335	0.09599	0	8.06714	26.39206	0	1.22198	0.7682	0	0.0012	0	0.09599	0
Healthy	4.70886	0	0	0	0	0	0.01914	0	0	0	54.64931	0.0067	4.07266	0	0	0	0.13142	0.16199	0	0
Healthy	10.20658	0	0.784	1.0375	0	0	0.58038	0	0	0	18.01873	5.33346	2.45575	13.0073	0.784	1.0375	0	0	0	0
Healthy	0.83373	0	0.67529	0	0	0	0.30796	0	0.02121	0	50.44765	0.59852	8.95603	0	0.67529	0	0.37887	0.14537	0.02121	0
Healthy	13.53684	0.0972	0.05352	0	0	0	0.06007	0.00111	0.01861	0	17.39672	2.37273	0	0	0.05352	0	0.10811	0.02951	0.01861	0
Healthy	20.13988	3.18989	0.69214	0	0	0	0.00777	0.0561	0.00549	0.05125	30.902	3.42578	0.01414	0	0.69214	0	0.03435	0	0.00549	0
Healthy	5.08711	0.25922	0	0	0	0.01686	1.45169	0.08241	0	0	64.47198	0.24737	0	0	0	0	0.00163	0.01432	0	0.03639
Healthy	4.75776	0	0	0	0	0	0.00759	0	0	0	54.58879	0	4.24324	0	0	0	1.85428	0.15014	0	0
Healthy	1.0296	0	0.12423	0	0	0.45795	0	0	0	0	54.1138	1.05543	0	0.05847	0.12423	0	3.75471	1.83113	0	0
Healthy	39.45841	0.79898	0.15025	0.46187	0	0	0.63719	0.3595	0	0	39.55514	1.32898	0	0.09805	0.15025	0.46187	0	0	0	0
Healthy	4.85705	0	0.10293	0	0	0	0	0	0.1353	0	27.25262	0.1562	0	0	0.10293	0	0	0.56485	0.1353	0
Healthy	9.0824	3.92209	0.39764	0	0.45944	0	0.03386	0.19699	1.11214	0.00417	7.35251	0.03212	3.22278	0	0.39764	0	0.20173	0.16248	1.11214	0
Healthy	1.01254	0	1.28323	0	0	0	0.15544	0	0.16113	0	8.99422	1.89486	2.61596	0	1.28323	0	0.07873	0.69191	0.16113	0
D003924	24.03553	0.10583	0.68729	6.5707	0.12104	0	0.39149	0.01396	0.04088	0	44.99704	0.05119	0	0.00151	0.68729	6.5707	0.08818	0.01792	0.04088	0
Healthy	5.06038	0	0.28173	0	0	0.34756	0.25868	0.00715	0.00545	0	24.64582	7.74791	0	0.22484	0.28173	0	0.06829	0.30363	0.00545	0
Healthy	7.45482	0.36713	0	0.2403	0	0	0.04078	0	0	0	40.4185	1.77574	0	0	0	0.2403	0.05876	0	0	0
Healthy	39.1358	0.03666	0.70373	0	0	0.00849	0.04801	0.18428	0.02638	0	48.0867	0	0.00756	0	0.70373	0	0	0	0.02638	0
Healthy	6.43677	0.10733	0.38901	2.589	0	0	0.24461	0	0	0	21.30606	5.03771	0	2.32247	0.38901	2.589	0.87031	0.74315	0	0
Healthy	23.89813	0	0.09569	0	0	0	0.07602	0	0.01391	0	31.42897	0.2105	0	0	0.09569	0	0.23109	0.54517	0.01391	0.08898
D003924	47.91357	9.30517	1.11638	4.04647	0	0.03215	6.13292	0	0.0593	0.02755	13.94586	0.03806	0	0	1.11638	4.04647	1.29871	0.20852	0.0593	0
Healthy	15.61761	0.0173	0	1.11523	0	0	0	0	0	0	26.52604	2.04301	0	0.61693	0	1.11523	1.84234	0.16419	0	0.32425
Healthy	0.35796	0	0	0	0	0	0.00129	0	0	0	64.29251	0.15771	3.03471	0	0	0	0.01022	0	0	0
Healthy	34.07471	0.78396	0	0	0.18254	0.0083	0.02233	0.15967	0.04911	0	7.44438	17.63812	0	2.47832	0	0	0.71416	0.03822	0.04911	0
Healthy	18.57003	0	1.04435	0	0	0.98625	1.08547	0.4262	0	0	12.34935	31.62532	0.01774	1.2636	1.04435	0	0.00305	0	0	0
Healthy	0.65747	0.07088	0.71663	0.05697	0	0	0.54003	0	0.01812	0	15.33509	2.28952	3.06156	0	0.71663	0.05697	2.64294	0.68415	0.01812	0.11704
Healthy	8.47756	0	0.00623	0	0	0	0	0	0	0	77.75445	0.9359	0	0	0.00623	0	0	0	0	0
Healthy	27.67521	0.07214	0	0	0	0	0	0	0	0	49.13067	0	4.13539	0	0	0	0	0	0	0
Healthy	2.28081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	6.15423	0	0.11814	0.00343	0.02736	0	0.46944	0	0	0	16.91623	2.02697	10.0535	0.95618	0.11814	0.00343	0.0232	0.23795	0	0.09212
Healthy	31.88283	0	0	0	0	0	0	0	0	0	37.95172	0	0	0	0	0	0	0	0	0
Healthy	40.74592	0.13581	0	0	0	0	0.50488	0	0	0	32.17151	1.97905	0	0.42282	0	0	0	0	0	0
Healthy	24.1807	0.17814	0.97485	0	0	0.04268	0.03163	0.02403	0	0	47.97273	7.51266	0	0	0.97485	0	0.0003	0	0	0
Healthy	56.28629	1.90487	0.08153	2.52787	0	0	0.24573	0	0	0	21.33657	1.01743	0	0	0.08153	2.52787	0	0	0	0.04661
Healthy	47.72142	0.00714	0.06902	0	0	0	0.00359	0	0	0	16.60376	0.00829	2.68487	0	0.06902	0	0.0063	0.00573	0	0
Healthy	35.33078	1.47288	0	0	0.01165	2.40798	0.0691	0.08193	0.46336	0.00389	3.21568	0.54169	0	0	0	0	0.00656	0.00319	0.46336	0
Healthy	9.86027	0.1933	0.15335	11.3824	0	1.69141	1.82914	0.35991	0	0	20.1324	0.28721	0	1.22427	0.15335	11.3824	2.23793	0	0	0.09665
Healthy	4.48437	0	0.61525	0	0	0	0.19751	0	0.03548	0	29.87602	4.501	17.7166	0	0.61525	0	1.10571	0.14185	0.03548	0
Healthy	32.93119	0	0	1.86364	0	0	6.09948	0	0	0	24.85947	0	0	2.86015	0	1.86364	0	0	0	0
Healthy	6.24613	0	0	0	0	0	0	0	0	0	16.09894	0	0	0	0	0	0	0	0	0
