group	Bacteroidales	Veillonellales		Bacteroidales	Lachnospirales	Oscillospirales	Veillonellales	Verrucomicrobiales	Lactobacillales	Methanobacteriales	Coriobacteriales	Acidaminococcales	Desulfovibrionales
Healthy	58.40417	0.05187		58.40417	20.76858	2.02496	0.05187	0	0.14412	0	0.32197	1.96463	0
Healthy	82.74286	0.12295		82.74286	1.53271	6.82758	0.12295	0	0.06265	0	0.04989	0	0
Healthy	0.0113	0.92279		0.0113	0	0.00181	0.92279	0	4.58809	0	0	0	0
Healthy	42.49249	3.73288		42.49249	18.27437	10.62196	3.73288	0.21708	0.53147	0	0.97004	0.00205	0.05792
Healthy	64.67929	0		64.67929	19.2545	4.41581	0	0	0	0	0.09646	0	0.45755
Healthy	66.61678	0.05627		66.61678	17.50598	5.5318	0.05627	0	0.26127	0	0.01768	0	0.00175
Healthy	19.25327	0		19.25327	27.96496	34.65615	0	0	0.05104	0	0	0.41895	0
Healthy	6.74321	1.04081		6.74321	0.27299	0.01764	1.04081	2.4118	2.59891	0	3.84846	0	0
Healthy	69.46398	4.61877		69.46398	5.07182	5.17724	4.61877	0	0.5862	0	0.04771	0	0
Healthy	42.84926	0.07546		42.84926	3.18816	5.3621	0.07546	0.59191	1.0077	0.09692	0.9556	0	0.0795
Healthy	62.42068	0		62.42068	16.50009	11.10843	0	0	0	0	0.42755	0	0
Healthy	64.45509	0		64.45509	23.37176	3.92147	0	0	0	0	0.08662	0	0.47047
Healthy	5.88306	0		5.88306	69.55627	3.68892	0	0	0	12.5629	0	1.16794	0
Healthy	26.19194	6.45168		26.19194	11.35727	37.25605	6.45168	0	0.03881	0	0.88246	0.14252	0.00465
Healthy	57.48656	0		57.48656	12.19708	6.52563	0	1.63701	0.19957	0.40335	1.11129	0.01034	0.05587
Healthy	32.68989	0.75139		32.68989	17.53426	12.32713	0.75139	0	2.29294	2.51116	0.12765	0	0.022
Healthy	59.43163	0		59.43163	1.61941	4.43398	0	4.96987	0	0.23143	0.161	0	0.87425
Healthy	7.70073	6.42124		7.70073	6.40014	44.93857	6.42124	0	0.17413	0	0.11341	0	0
Healthy	68.41298	0.05853		68.41298	0.41168	2.6928	0.05853	0.00221	0.0456	0	0.89028	0.02071	0.42072
Healthy	43.74143	0.20121		43.74143	10.12739	13.41927	0.20121	0.07655	0.08174	0	0.95788	0	0.0675
Healthy	19.80319	0.51624		19.80319	4.60121	10.531	0.51624	0	0.01691	0	0	0	0
Healthy	22.94598	0		22.94598	42.80271	23.24599	0	0	0.51558	0	0.92171	0	0
Healthy	58.22365	6.75712		58.22365	23.17752	2.8057	6.75712	0	0.18812	0	0	0	0
Healthy	38.86294	1.46819		38.86294	19.29362	11.3834	1.46819	4.6533	0.25744	1.28516	0.40593	0	0.01959
Healthy	13.12369	2.55874		13.12369	1.10433	5.78504	2.55874	43.9572	0	0	1.45406	0	0.72076
Healthy	0.00985	0		0.00985	0.11079	0	0	0	0.40134	0	0	0	0
Healthy	44.97863	17.96113		44.97863	4.45262	6.86061	17.96113	7.07682	0.00515	0	0.70914	0	0.12106
Healthy	25.14386	4.63536		25.14386	10.83284	15.67761	4.63536	0	16.60397	0	0.15658	0	0.10155
Healthy	35.31285	0.01775		35.31285	17.9189	19.69882	0.01775	1.63248	0.54636	5.67771	1.02747	0	0.10535
Healthy	36.11413	0.06971		36.11413	42.31668	10.35681	0.06971	0.00167	0.04475	0	0.05049	0	0
Healthy	77.08866	2.86705		77.08866	10.69293	1.06165	2.86705	0	0.16847	0	0	0	0
Healthy	63.73873	0.29363		63.73873	6.58515	7.46393	0.29363	0	0.00926	0.18688	0.223	0	0.05634
Healthy	83.6596	0		83.6596	3.52614	2.79938	0	0	0	0	0.4799	0	0.05384
Healthy	16.99597	0.16466		16.99597	32.07273	17.55929	0.16466	0	0.71023	0	0.66037	0	0.15744
Healthy	16.26391	0.0135		16.26391	24.18858	25.11393	0.0135	0	0.06697	0.18574	0.45753	0.89326	0.28306
Healthy	78.51763	0		78.51763	4.13482	2.28839	0	0	0	0.10866	0.61621	0.04011	1.7125
Healthy	63.59761	0		63.59761	23.74565	4.16233	0	0	0	0	0.03955	0	0.49759
Healthy	36.04103	1.71883		36.04103	11.5957	39.43039	1.71883	0.02182	0	0	0.03609	0	0
Healthy	45.38754	2.23177		45.38754	23.7461	8.5491	2.23177	0.15338	2.7731	0.56772	0.01564	0	0
Healthy	0.00421	0		0.00421	0	0	0	0	0	0	0	0	0
Healthy	82.99465	0.2602		82.99465	6.29628	3.80274	0.2602	0	0.01218	0	0.239	0	0
Healthy	36.25359	0.59226		36.25359	9.17758	6.07142	0.59226	0.14577	0.15263	0	0.20832	0	0
Healthy	63.32827	0		63.32827	14.61272	1.34119	0	0	0	0	0.25935	0	0.05515
D003424	43.0453	0.86156		43.0453	22.18256	2.41179	0.86156	0	0.73917	0	0.02224	0.00816	0
Healthy	20.864	0		20.864	2.98327	50.63382	0	0	0	5.73709	0.27293	6.80856	0.12984
Healthy	58.84551	0.51805		58.84551	6.81091	4.04765	0.51805	8.13114	0	0	0.20949	0	0.558
Healthy	66.80943	6.50562		66.80943	4.22041	3.0567	6.50562	0	0.04787	0	0.05285	0	0.06348
Healthy	70.63648	6.20217		70.63648	4.69129	2.36534	6.20217	0	0	0	0	0	0
Healthy	73.14741	2.82719		73.14741	1.72415	5.95623	2.82719	0	0.04692	0	0	0	0.0076
Healthy	42.19125	0.02608		42.19125	23.80849	11.54038	0.02608	0.03008	0.39195	0	1.15313	0	0
Healthy	67.05309	0		67.05309	5.97067	16.55574	0	0.56197	0.00362	0	0.1482	0	0.01281
Healthy	77.87985	0		77.87985	0.69477	9.83273	0	0	0.02294	0	0.03061	0	0
Healthy	83.57456	8.19476		83.57456	4.99754	0.03065	8.19476	1.37537	0.24268	0	0	0	0
Healthy	43.23673	0		43.23673	22.44835	0.53084	0	0	0.39834	0	0.11416	0	0.00266
Healthy	21.21822	0.62685		21.21822	22.19163	9.64304	0.62685	0	0.02024	0	0.08943	0	0
D003424	56.86115	0.2787		56.86115	3.01759	0.11153	0.2787	2.69759	0	0	0	0	0
Healthy	83.62879	0		83.62879	1.35342	3.2677	0	0.05846	0	0.6732	0	0	0.39031
Healthy	9.64181	1.94683		9.64181	22.92103	8.60052	1.94683	0	19.59527	1.51831	1.46142	0	0.00529
Healthy	15.2001	0		15.2001	50.82137	10.37747	0	0	0.58033	0.41172	0.3561	0	0.00744
Healthy	6.84403	0.023		6.84403	2.29972	0	0.023	0	0.06682	0	4.75024	0	0
Healthy	64.07225	0.01208		64.07225	20.32889	7.46478	0.01208	0.02786	0.06608	0	0.22931	0	0.2493
Healthy	24.68236	6.82016		24.68236	25.33694	1.36818	6.82016	1.73321	15.14235	0	2.36591	1.36651	0
Healthy	47.58464	0.04092		47.58464	9.96944	18.84294	0.04092	0	0.2776	0	0.00771	0	0.01577
Healthy	41.69468	0.06613		41.69468	14.53917	13.53285	0.06613	7.46565	0.10548	2.58859	1.90207	0	0.1953
Healthy	41.82928	0.52446		41.82928	31.00509	11.92133	0.52446	0.09818	2.77653	0.04879	0.00331	0	0.01062
D003424	0	0		0	10.64864	6.2192	0	3.36344	7.42558	0	11.7138	0	0
Healthy	83.32758	0		83.32758	3.40973	2.78083	0	0	0.00415	0	0.44293	0	0.05279
Healthy	25.55658	0.85009		25.55658	15.06191	8.07709	0.85009	0	0.23305	0	0.35287	0	0
Healthy	45.19073	0		45.19073	20.85388	11.62224	0	0	0.73901	0	0.3159	1.38538	0.00132
D003424	78.81746	0.3683		78.81746	1.05958	6.06129	0.3683	0	0.00316	0	0.02221	0	0
Healthy	35.35294	0		35.35294	5.77072	3.38786	0	6.54328	0.20564	25.1723	1.01716	0	0.06853
Healthy	40.45877	0.04695		40.45877	29.14473	8.95794	0.04695	0.76858	0.47349	0	0.00983	0.88013	0
Healthy	39.76939	0.23996		39.76939	18.13691	7.73876	0.23996	0.94624	0.27132	0	0.01306	0	0
Healthy	40.0581	6.42822		40.0581	12.8056	8.93617	6.42822	2.87693	0.90117	0	0.03192	0	0.01538
Healthy	7.38156	2.17314		7.38156	0	0	2.17314	0	0.56721	0	0	0	0
Healthy	40.00541	4.13448		40.00541	17.67872	6.96687	4.13448	0.05151	0.07445	0	0	0	0
Healthy	67.45016	0		67.45016	12.90721	2.39128	0	0.11621	0	0.05076	0	0	0
Healthy	18.93339	0.00272		18.93339	28.61221	13.83968	0.00272	1.77402	0.07384	0	0.07108	3.54093	0.03051
Healthy	33.38716	0.15995		33.38716	13.96411	11.7229	0.15995	0	0.68307	0	0.19052	3.84709	0
Healthy	14.36023	0		14.36023	21.23129	6.97761	0	5.50325	0.006	0.05808	0.01378	1.79344	0
D003424	42.83716	12.47469		42.83716	10.0137	0.04157	12.47469	1.40169	0.60175	0	0.00489	0	0
Healthy	26.99455	0		26.99455	52.59742	4.35982	0	0.55641	0.23414	0.1082	0.05756	0	0
Healthy	32.13403	0.06149		32.13403	10.98274	28.97877	0.06149	0	0	0.09203	0.53123	12.4621	0.01282
Healthy	15.76133	3.47983		15.76133	39.77654	5.18687	3.47983	0.93483	0.84631	0	0.83719	0	0
Healthy	0.00116	0.24214		0.00116	39.62724	1.79372	0.24214	0	1.33778	0	0.0532	0	0
Healthy	21.72158	0.15082		21.72158	1.457	7.31055	0.15082	0	0.67221	0.00083	0.69723	0.11165	0.00855
Healthy	80.02181	0		80.02181	11.18939	3.85451	0	0	0	0	0.02949	0	0.03054
Healthy	92.37086	0		92.37086	1.72893	1.0371	0	1.85231	0	0	0	0	0
Healthy	36.46828	0.14734		36.46828	38.8167	0.86701	0.14734	0	0	7.54448	0	0	0
Healthy	38.19224	0.01761		38.19224	8.44434	13.90893	0.01761	0.71933	0.50239	0	1.33277	0	0.00133
Healthy	0.03814	0		0.03814	0	0	0	0	4.6561	0	0	0	0
Healthy	45.26473	0.05289		45.26473	24.73501	12.90988	0.05289	0.01764	0.78952	1.70994	0.21191	1.23038	0.00889
Healthy	74.29777	3.61042		74.29777	9.69299	1.95808	3.61042	0.70276	0	0	0	0	0
Healthy	36.8274	0.03405		36.8274	23.67886	15.21987	0.03405	0	0.05277	1.80075	0.7347	0	0.15156
Healthy	81.72666	0		81.72666	12.33075	1.76508	0	0	0	0	0	0	0
D003424	81.65479	0.01712		81.65479	6.26448	6.27911	0.01712	0	0	0	0.00763	0	0.00151
Healthy	73.74703	2.62063		73.74703	2.06269	6.13736	2.62063	0	0.02913	0	0	0	0.04112
Healthy	70.62031	2.80683		70.62031	5.91702	4.37566	2.80683	0.09043	0	0.04311	0	0	0.07434
Healthy	42.29907	0.00036		42.29907	10.32986	11.4141	0.00036	0.98179	0.0719	0	0.65028	0	0.01399
Healthy	28.91364	6.52691		28.91364	46.34829	1.84406	6.52691	0	0	0	0	0	0
Healthy	29.45115	0		29.45115	6.27347	8.03279	0	23.484	0.09841	2.20838	0.38363	2.52302	0.71462
Healthy	59.94951	7.61911		59.94951	4.55439	5.15565	7.61911	0.90006	0.09111	0.91984	0	0	0.36652
Healthy	69.31403	2.84921		69.31403	5.77806	4.64936	2.84921	0.11704	0.01041	0.06314	0.00443	0	0.08906
Healthy	51.86404	0		51.86404	25.99537	11.54881	0	0	0	0	0	3.95932	0
Healthy	87.79754	0.83182		87.79754	6.25106	0.51711	0.83182	0	0.07013	0	0	0	0
Healthy	52.10296	1.84818		52.10296	18.21306	5.69042	1.84818	0	0	0	0.02019	0	0
Healthy	3.58455	9.46156		3.58455	15.24503	24.99125	9.46156	0	3.31825	0	0	0	0
Healthy	68.68363	6.41941		68.68363	5.14392	2.43832	6.41941	0	0	0	0	0	0
Healthy	68.74356	0		68.74356	1.1663	8.73797	0	0	0	0	0.08428	0	1.66613
Healthy	28.65617	0		28.65617	24.27811	10.05209	0	1.91177	8.25162	0	4.46641	1.91706	0
Healthy	63.79876	0.0024		63.79876	14.13543	1.44559	0.0024	0	0	0	0.25148	0	0.06513
Healthy	79.20896	3.23865		79.20896	0.78978	1.62637	3.23865	0	0	0	0	0	0
Healthy	56.25764	0		56.25764	26.29808	2.42457	0	0.00383	0.0223	0	0	2.4818	0
Healthy	32.27683	0		32.27683	21.11407	8.07052	0	0.46621	0.23235	0.11285	0.25072	5.57201	0.00189
Healthy	64.17502	0		64.17502	14.52991	3.06323	0	0	0	0	0.25121	0	0.06104
Healthy	42.13047	1.95053		42.13047	15.26306	8.65562	1.95053	0.4713	0.48635	0.14447	0.29517	0	0.0481
Healthy	0	0		0	19.60951	47.21609	0	17.4263	0	0	3.58572	0	0
Healthy	32.80466	5.37393		32.80466	24.55488	19.83051	5.37393	0	0.11797	0.15253	0	0	0
Healthy	56.49432	0.00129		56.49432	10.44091	1.01702	0.00129	0	0.00882	0	0.02957	0	0.03612
Healthy	68.44359	0.13021		68.44359	3.57365	0	0.13021	0	0.86968	0	4.0174	0	0
Healthy	92.1473	0		92.1473	0.64707	1.47871	0	0.53649	0	0	0	0	0
Healthy	23.00519	1.29797		23.00519	21.35409	16.13124	1.29797	3.051	2.88264	3.06931	0	0	0
Healthy	64.06188	0		64.06188	23.87406	4.07635	0	0	0	0	0	0	0.24434
Healthy	64.13532	0		64.13532	23.7909	4.00816	0	0	0	0	0.06704	0	0.33779
Healthy	14.14777	0		14.14777	30.93293	16.72682	0	1.18295	0.07801	0	0.3515	0	0.04101
Healthy	18.69823	0		18.69823	27.93452	21.95867	0	0.00566	2.10095	0	1.55705	1.62095	0
Healthy	12.99612	0		12.99612	35.61448	24.37807	0	0.02702	1.4514	1.70278	0.15085	1.52412	0
Healthy	24.87301	0.1432		24.87301	25.4783	21.56004	0.1432	0	8.22318	0.81474	1.08057	0	0.09504
Healthy	28.73911	0		28.73911	8.61824	29.23761	0	0	0	9.23471	0.6947	2.69908	0
Healthy	24.27956	0.0031		24.27956	19.89236	12.30482	0.0031	14.9065	0.12664	0	0.33927	0	0.00212
Healthy	75.23177	0		75.23177	7.83141	7.55734	0	0.28653	0.0434	0	0.99055	0	0
Healthy	62.65267	0.02726		62.65267	13.89969	8.80501	0.02726	0	0.05048	0	0.06275	0	0.02153
Healthy	33.92343	0		33.92343	47.44119	3.7618	0	0	0.35595	0.89622	0	0	0
Healthy	60.8361	0.13071		60.8361	7.41268	6.4736	0.13071	5.74457	0.42666	0	0	0.24554	0
Healthy	22.48595	4.71729		22.48595	19.30605	33.30098	4.71729	0	0.77635	0	0.36271	0	0
Healthy	67.57311	0		67.57311	2.81573	4.41833	0	10.3129	0.05079	0	0.19455	0.85189	0.19444
Healthy	40.07286	0		40.07286	15.96171	19.8016	0	0	0.26825	0.71531	1.00994	1.40714	0
Healthy	57.19092	0		57.19092	3.33986	17.27172	0	0	0.01848	0	0.47274	0	0
Healthy	0.0487	0.00048		0.0487	0.01695	0.02963	0.00048	0	0	0	0	0	0
Healthy	85.92767	0		85.92767	1.3669	0	0	0	0	0	0	0	0
Healthy	26.65492	0.06649		26.65492	22.85331	28.31108	0.06649	0	5.52076	0.49771	1.80717	0	0
Healthy	56.2617	0		56.2617	25.93152	10.1185	0	0	0	0	0	3.79571	0
Healthy	51.67547	0.14201		51.67547	20.33841	1.61808	0.14201	0	1.40118	0	0.09271	0.36619	0
Healthy	20.97575	0		20.97575	13.4946	25.78823	0	0	0.02389	0	0.18417	0	0.14777
Healthy	0.04408	0		0.04408	0.00232	0.00499	0	0	3.39346	0	0	0	0
Healthy	58.29294	0.00282		58.29294	11.19733	13.93286	0.00282	0.95693	0.04869	0	0.30291	0.00449	0.02767
Healthy	0.01473	0.10549		0.01473	13.95278	0.07505	0.10549	0.00118	0.70038	0	3.87743	0	0
Healthy	64.8518	0.20528		64.8518	1.95559	7.82781	0.20528	0.83121	0	0	0.21615	0	0.03927
Healthy	68.21432	0.01109		68.21432	15.78988	2.61732	0.01109	0.39632	0	0	0	3.1767	0
Healthy	69.01303	6.30271		69.01303	4.99949	2.64427	6.30271	0	0	0	0	0	0
Healthy	48.7416	0		48.7416	3.15258	0	0	0	0	0	2.77932	0	0
Healthy	28.85223	0.01348		28.85223	1.68143	0.04218	0.01348	0	0.36801	0	0	0	0
Healthy	58.72881	0.84416		58.72881	4.88406	11.38529	0.84416	0.64191	0.01145	0	0.31875	0.00324	0.00203
Healthy	38.48591	2.86633		38.48591	13.15882	7.22016	2.86633	3.66082	2.42421	0	0	0	0
Healthy	29.64285	1.07405		29.64285	9.87281	9.96877	1.07405	1.26041	0.44357	0	1.17142	2.10912	0.02619
Healthy	31.96207	0.00198		31.96207	26.60135	13.37947	0.00198	0.08939	0.42766	0	1.34228	0	0.1864
Healthy	29.88316	0.35673		29.88316	33.09255	4.46853	0.35673	0.09638	0.01042	0.83654	0	0.12298	0
Healthy	56.71029	0		56.71029	5.97775	6.01617	0	0	0.23359	0.17766	1.86334	0	0.11779
Healthy	68.24682	4.41165		68.24682	5.25075	4.98799	4.41165	0	0.53944	0	0.04655	0	0
Healthy	80.64045	2.76131		80.64045	0.65658	1.08933	2.76131	0	0	0	0	0	0
Healthy	13.55565	2.73148		13.55565	0.3762	5.95025	2.73148	44.3916	0.00212	0	1.47832	0	0.60646
Healthy	26.91606	0.29548		26.91606	22.62267	20.26847	0.29548	12.5439	0.05159	0.00886	0.08092	0	0.03459
Healthy	30.46926	1.09017		30.46926	16.62348	4.60052	1.09017	0	0.29646	0	7.05585	0	0
Healthy	13.19024	7.54867		13.19024	6.25322	0	7.54867	0	0.08299	0	0.08225	0	0
Healthy	20.1959	4.95061		20.1959	27.47749	14.91169	4.95061	0	0.43523	0	0.02042	0	0.01352
Healthy	22.26482	0.00429		22.26482	20.47828	15.9485	0.00429	0.87286	0.35671	1.43462	0.8544	0	0.11973
Healthy	64.07224	0.05124		64.07224	18.49618	13.26304	0.05124	0	0.04062	0	0.02224	0.00334	0
Healthy	13.76706	24.41184		13.76706	15.68105	14.69804	24.41184	0	0.01526	0	0.49107	1.28594	0.11021
Healthy	46.47794	0.98843		46.47794	20.14283	6.30704	0.98843	0.02587	0.58223	0	0	3.26728	0
Healthy	45.03545	0.79662		45.03545	23.05958	4.08791	0.79662	1.81914	0	9.02686	0.23581	0.05093	0.01113
Healthy	81.27551	0		81.27551	2.98726	6.22643	0	0	0.13624	0	0	0	0.066
Healthy	13.21373	2.47905		13.21373	0.39047	5.92353	2.47905	43.4397	0.01031	0	1.50031	0	0.73443
Healthy	53.02912	5.49084		53.02912	18.56895	8.90022	5.49084	1.87694	0	0	0	0	0
Healthy	12.07781	2.73472		12.07781	37.12354	25.82853	2.73472	0	2.53162	0	0.61498	0	0.02349
Healthy	29.81266	0		29.81266	37.98924	1.86077	0	0	9.14673	0.67796	2.38139	0	0
Healthy	76.63304	9.09907		76.63304	1.82519	5.03267	9.09907	0	0	0	0.24101	0	0.01044
Healthy	45.48252	0.9075		45.48252	13.89714	9.96034	0.9075	0	0.11814	0	0.1148	0	0
Healthy	66.78557	0.3738		66.78557	2.50994	8.2556	0.3738	0.63345	0.03241	0	0.36374	0	0.08483
Healthy	63.94943	0.0068		63.94943	10.4235	15.86965	0.0068	0	0.10693	0	0.25051	3.56166	0
Healthy	30.0198	0		30.0198	4.1556	0	0	0	32.73426	0	0	0	0
Healthy	61.69048	0		61.69048	10.17214	0.09952	0	0	0	0	0.13008	0	0
Healthy	5.40398	0		5.40398	52.67782	11.63338	0	0	0.00165	3.42295	0.31976	10.40661	0.19699
Healthy	45.86689	0.84037		45.86689	20.01501	7.88627	0.84037	0	0.02237	0	0.7469	0	0.01015
Healthy	72.28686	0		72.28686	12.96048	6.22775	0	0	0	0	0	0	0
Healthy	44.13677	18.00399		44.13677	4.44309	6.99849	18.00399	7.1259	0	0	0.65816	0	0.13413
Healthy	15.68105	0		15.68105	29.20642	37.29901	0	0.00548	1.86874	0	0.62103	0	0
Healthy	92.17976	0		92.17976	1.97522	1.11976	0	1.8733	0	0	0	0	0
Healthy	61.21567	0		61.21567	3.08403	10.43286	0	0	0.01326	0	0.67161	0	0
D003424	81.57417	4.00803		81.57417	6.73478	0.47021	4.00803	0.04031	0.0161	0	0	0	0
Healthy	45.81514	0.05853		45.81514	8.04226	5.36951	0.05853	0	0	0.07196	0.50562	0	0.1381
Healthy	11.94756	6.15992		11.94756	34.85489	12.34472	6.15992	0.69784	0.28746	1.31778	0.04435	0	0
Healthy	60.09151	0.02472		60.09151	19.26642	4.28419	0.02472	0	0.04734	0	0.17312	0	0
Healthy	6.10528	8.03066		6.10528	28.41553	6.67867	8.03066	0	0.07046	0	0	0	0
Healthy	84.30083	1.32785		84.30083	3.22191	3.27751	1.32785	0	0	0	0.03053	0	0
Healthy	39.73911	0		39.73911	4.38976	22.24027	0	2.98314	0.00093	1.67696	1.6807	2.35582	0.1039
Healthy	56.41676	15.7034		56.41676	4.05729	1.32782	15.7034	0	0.25247	0	0.83256	0	0.0425
Healthy	46.58744	0.0719		46.58744	8.04005	5.45286	0.0719	0	0.00375	0.05882	0.55294	0	0.13362
Healthy	59.46027	0		59.46027	1.71557	4.41348	0	4.66138	0	0.16213	0.10854	0	0.77618
Healthy	56.5792	7.47465		56.5792	21.33139	0.5735	7.47465	0	0.06223	0	0.13333	0	0.0132
Healthy	97.67362	0		97.67362	0.00089	0	0	0.00431	0.08139	0	0.00074	0	0
Healthy	45.27481	0		45.27481	12.28364	8.52155	0	3.29025	0.1106	2.94825	0.9291	0	0
Healthy	29.47014	0		29.47014	5.86862	8.14725	0	23.1101	0.0995	2.14605	0.32328	2.49701	0.65749
Healthy	85.49418	0		85.49418	10.26623	0.35904	0	0	0	0	0	0	0
Healthy	92.94877	0		92.94877	0.62702	1.57069	0	0.55513	0	0	0	0	0
Healthy	76.96651	6.3789		76.96651	2.9733	3.66406	6.3789	0	0	0	0.14659	0	0.07095
Healthy	45.9343	6.95298		45.9343	8.4139	16.99065	6.95298	0.10918	0.35399	0.00287	0.8409	0	0
Healthy	74.91638	0		74.91638	6.8447	4.5697	0	0.2125	0	0	0	0	0
Healthy	66.92907	6.20098		66.92907	3.34498	4.30219	6.20098	0	0	0	0	0	0
Healthy	11.35751	0.00341		11.35751	26.87821	35.51069	0.00341	0	0.28207	0	2.83204	0	0
Healthy	33.89588	0.22593		33.89588	38.10767	12.29561	0.22593	0	0.66164	0	0.16486	3.85052	0
Healthy	86.92476	0		86.92476	3.41217	3.76097	0	0	0.12656	0	0	0	0.09375
Healthy	34.73166	2.70466		34.73166	11.89261	11.73019	2.70466	0	3.06964	0.08105	1.37341	0	0.0062
Healthy	26.85938	0		26.85938	25.59372	18.69846	0	1.21439	0.02946	0.4182	1.05984	0	0.34092
Healthy	1.70617	0		1.70617	42.43654	18.90216	0	0	0.05626	4.59177	2.98672	0	0
Healthy	89.29252	3.2465		89.29252	1.26368	1.4528	3.2465	0	0.2152	0	0.11391	0	0.00129
Healthy	57.19523	1.35298		57.19523	8.60283	12.49876	1.35298	1.22072	0.22335	0	0	0	0
Healthy	54.53618	9.17277		54.53618	0.84418	4.82011	9.17277	7.01615	0	0	0.72918	0	0.19078
Healthy	79.23344	3.30805		79.23344	1.00055	1.50063	3.30805	0	0	0	0	0	0
Healthy	7.31188	2.26471		7.31188	13.83051	18.20949	2.26471	4.32216	0.60917	0	0.51914	0	0.06318
D003424	33.58376	2.58213		33.58376	4.50715	48.15155	2.58213	0	0.5962	0.12229	0.10816	0	0.03981
Healthy	18.12975	5.94996		18.12975	34.30594	25.86302	5.94996	1.23974	0.40513	4.87042	0	0	0
Healthy	36.17394	1.41066		36.17394	4.07282	4.88859	1.41066	30.6252	0.01051	0	0.28545	0	0
Healthy	45.01472	0		45.01472	16.5556	6.09594	0	0.57529	0.66552	3.47638	0	0	0
Healthy	63.99492	0		63.99492	23.77976	4.1359	0	0	0	0	0.05778	0	0.55837
Healthy	70.46586	0		70.46586	3.81006	6.92657	0	0	0.10548	0.01845	0.61893	0	1.4564
Healthy	15.74434	3.35419		15.74434	50.09561	8.79112	3.35419	0	0.04648	0	0.10049	0	0
Healthy	0.01052	2.67796		0.01052	0.00143	0.00412	2.67796	0	1.23623	0	0.03416	0	0
Healthy	42.76044	0		42.76044	13.23055	1.98861	0	0.1126	0.04718	0	2.1774	0	0
Healthy	69.40911	0.80969		69.40911	19.37166	1.5275	0.80969	3.13991	0	0	0	0	0
Healthy	36.09966	0		36.09966	6.14055	7.39862	0	6.58545	0	0	0.0011	0	0.07362
Healthy	71.1126	0.018		71.1126	14.23835	1.05404	0.018	0.70914	0.08238	0	0.01178	0	0
Healthy	20.00069	0.40077		20.00069	6.68963	0.09906	0.40077	0	0.0204	0	0	0	0
Healthy	49.82563	0		49.82563	23.14259	11.16218	0	0	0.02576	0.0691	0.08449	0	0.01993
Healthy	72.02697	0.08131		72.02697	5.88627	5.16358	0.08131	0	0.0021	0	0.21292	0	0
Healthy	54.63981	7.34693		54.63981	13.75319	7.89272	7.34693	0	0.11915	0	0.13429	0	0
Healthy	10.18654	0		10.18654	0	0	0	0	0.93396	0	0.79689	0	0.01308
Healthy	74.51959	0.07584		74.51959	18.60809	1.40121	0.07584	0.18063	0.3511	0.08662	0	1.75872	0.01052
D003424	35.39088	5.09065		35.39088	10.38001	13.93129	5.09065	1.09931	0.1564	0	0.01734	0	0.04491
Healthy	87.04731	0.43081		87.04731	3.95675	1.97787	0.43081	0.01119	0.00489	0	0.0003	0	0.09024
Healthy	25.91966	0		25.91966	13.66098	18.73931	0	0.91213	0	0.69324	1.29052	0	0
Healthy	27.00068	2.6056		27.00068	1.07872	0.08254	2.6056	0	10.63616	0	0.01808	0	0
Healthy	37.12973	0		37.12973	9.58738	16.94952	0	11.2789	0	2.63237	0	0.66627	0.02769
Healthy	1.81896	0		1.81896	26.88239	3.04294	0	0	0.4976	0	0.69601	0	0
Healthy	39.43204	0.028		39.43204	23.89167	14.4008	0.028	0	0.06864	0	0.1544	0	0
Healthy	40.03673	2.8501		40.03673	6.89579	18.79763	2.8501	1.93009	0.08897	0	2.32069	0	0
Healthy	30.67102	1.7078		30.67102	6.60217	7.23836	1.7078	0	1.74906	0	0.70801	0	0.12396
Healthy	20.07762	0		20.07762	27.65037	27.50053	0	2.14355	0.2818	1.10419	0	0	0
Healthy	82.81448	0.14985		82.81448	1.44198	6.99875	0.14985	0	0.09812	0	0.04562	0	0
Healthy	15.43674	7.08914		15.43674	1.81058	0	7.08914	0	0.88954	0	0	0	0
Healthy	22.24715	9.16478		22.24715	27.43919	12.04644	9.16478	0.00565	0.24288	0	0.10102	0	0.00228
Healthy	67.57796	0		67.57796	7.09404	9.50857	0	1.25337	0.10625	0.15968	0.08786	0	0.00643
Healthy	57.57644	0.01111		57.57644	8.33585	11.4962	0.01111	0	0.0363	0	0.63759	0	0.03148
Healthy	78.92345	3.08086		78.92345	0.9869	1.48638	3.08086	0	0	0	0	0	0
Healthy	20.02427	0		20.02427	26.71483	22.7782	0	0	0.00256	0	3.53082	0	0.04423
Healthy	62.5651	0.12021		62.5651	13.3881	8.3417	0.12021	0	0.75532	0	0.09109	7.86018	0
Healthy	90.445	6.44336		90.445	3.1116	0	6.44336	0	0	0	0	0	0
Healthy	45.99729	3.10949		45.99729	0.65321	7.37883	3.10949	0.15608	0.07871	0	0.69077	0.0719	0.64154
Healthy	29.55664	0		29.55664	5.11956	5.09798	0	20.4633	0.20166	0.52052	0	1.123	0.66615
Healthy	53.25361	0		53.25361	5.05758	13.4688	0	0	0	9.59731	0	0	0
Healthy	39.25094	18.3647		39.25094	6.43691	28.17163	18.3647	0	0	0	0.47945	0	0
Healthy	66.71114	8.69167		66.71114	2.16242	0.00344	8.69167	0	0.20058	0	0.19684	0	0.01268
Healthy	45.16251	0.00257		45.16251	14.41541	12.5659	0.00257	1.22439	0.01244	0	0.23322	0	0.31666
