group	Rikenellaceae	Burkholderiaceae	Enterobacteriaceae	Acidaminococcaceae	Desulfovibrionaceae	Coprobacteraceae		Bacteroidaceae	Lachnospiraceae	Rikenellaceae	Tannerellaceae	Burkholderiaceae	Marinifilaceae	Oscillospiraceae	Veillonellaceae	Pasteurellaceae	Peptostreptococcaceae
Healthy	21.22405	1.58208	6.17051	0	0.30343	0		30.35554	2.11441	21.22405	0.69413	1.58208	2.68199	0.04034	0	0	0
Healthy	0.34616	0	0	0	0	0.2785		21.08986	39.0706	0.34616	1.89719	0	1.66295	0	0.04633	0.15943	0.26053
Healthy	2.78925	0	0	1.85714	0	0.17577		28.88221	26.32467	2.78925	3.30101	0	0	0.01841	0.02023	0	0.09806
Healthy	0.02312	0.00395	0	0	0	0.02918		38.36116	33.05535	0.02312	2.16622	0.00395	0	0	0.64077	4.39909	0.03879
Healthy	0.04863	0	0	0	0	0		50.5271	21.93724	0.04863	9.32153	0	0	0	0	0	0
Healthy	0.18302	0.21817	0	0	0	0		21.39286	48.3281	0.18302	5.1507	0.21817	0	0	0	0	0
Healthy	15.68694	0.01416	0	0	0.03977	0		41.6283	1.98084	15.68694	5.52937	0.01416	0.04477	0.01174	0	0.00259	0
Healthy	1.5998	0	0	0	0	0		16.40068	14.67714	1.5998	1.33404	0	0	0.21902	0	0	0
Healthy	11.06724	0.16596	0	0	0	0		55.1153	4.91712	11.06724	1.43023	0.16596	0.57726	1.78781	0	0	0
Healthy	1.84096	0.33878	0.00598	0	0.09161	0		30.3036	9.13022	1.84096	1.64911	0.33878	24.12664	0.10944	0	0	0.25445
Healthy	11.22962	0.27962	2.17703	0	0.09743	0		36.14681	2.3579	11.22962	20.5703	0.27962	0.33523	0.17659	0	0	0
Healthy	0.17803	0.14499	0	0.30491	0	0		20.04544	19.89124	0.17803	2.83699	0.14499	0	0.04313	0	0	0
Healthy	1.296	0	0.12376	0	0.02794	0		50.42158	16.54701	1.296	6.49897	0	0.77976	0.15757	0	0	0
Healthy	7.6658	0.07434	0.13501	0	0	0.02482		17.27421	33.14981	7.6658	0.74485	0.07434	0	0	0	0	0
Healthy	2.80669	0.02043	0	0	0	0		39.76913	11.86383	2.80669	0.19179	0.02043	0	0	0.18109	1.08564	0.4463
Healthy	5.13737	0.81765	0.04137	0	0.03172	0		50.24615	5.76982	5.13737	2.44552	0.81765	0	0.04268	0.27186	0.00195	0.00152
Healthy	22.70937	0.43513	0.05568	0	0.29569	0		12.12785	8.33653	22.70937	15.71487	0.43513	0.10527	0	0	0	0
Healthy	0.84389	0	0.9048	0	0	0		77.56718	4.3233	0.84389	7.43422	0	0	0.19666	0	0	0
Healthy	16.18189	0.14888	0.156	0	0.36138	0.00897		32.90295	4.94508	16.18189	4.31091	0.14888	1.26819	0.07536	0.02233	0	0
Healthy	3.35243	0.0232	1.44636	0	0.04178	0		15.09357	25.08948	3.35243	1.15227	0.0232	0.55239	0.01658	0	0	0
Healthy	6.94094	0.22545	0.19592	0	0.01671	0		51.31553	6.10076	6.94094	2.4134	0.22545	0.69035	0.05435	0	0.12544	0
Healthy	2.84752	0.24682	1.98827	0	0.09105	0.04637		19.13907	25.85865	2.84752	1.65095	0.24682	0.49771	0.01001	0.17349	0.29311	0.08585
Healthy	20.39377	0.02357	0.8409	0.02218	0.43019	0.10559		38.35343	0.39727	20.39377	6.12077	0.02357	0.82746	0.74289	0	0	0
Healthy	0	0	0	0	0	0		43.59004	21.3371	0	0.95315	0	0	0	0	0	0
Healthy	6.05552	1.54313	0	0	0.00644	0.03249		19.26456	23.1214	6.05552	0.91286	1.54313	0	1.15298	0.08001	0	0
Healthy	7.04556	0.16124	0	0	0.0732	0		52.50233	14.30488	7.04556	1.71111	0.16124	0.00798	0.05111	0	0	0
Healthy	3.86897	0.7948	0.0166	0	0.19552	0.05687		33.26745	5.16048	3.86897	3.92063	0.7948	0.0809	0.09169	0.00837	0.00312	0
Healthy	0	0	4.2389	0	0	0		92.60407	0.69928	0	0	0	0	0.08033	0	0	0
Healthy	20.6717	0.10374	0.03792	0	0.82546	0		32.62753	1.9922	20.6717	2.16696	0.10374	0	0.06575	0	0	0
Healthy	0.01523	0	0.14608	0	0	0		11.85231	51.5811	0.01523	0	0	0	0.00121	0.17171	0.81724	0
Healthy	1.10747	0	2.92504	0	0	1.70617		27.80156	0.31725	1.10747	8.13547	0	0	0	0	0	0
Healthy	0	0	5.84528	26.5089	0.32169	0		3.10569	3.51015	0	0	0	0	0	0	0	0
Healthy	0.97765	0	0	0	0	0		30.30831	12.81389	0.97765	50.0268	0	0	0.25534	0	0	0
Healthy	0.06462	0.0733	0.12293	0	0	0		83.14974	10.90218	0.06462	0.76494	0.0733	0	0	0.01927	0.02684	0.37616
Healthy	20.86917	0.19315	0	0	0.67165	0		33.36841	1.83738	20.86917	2.01186	0.19315	0	0.03679	0	0	0
Healthy	0	0	0	0	0	0		92.03484	7.96512	0	0	0	0	0	0	0	0
Healthy	1.73004	0.33869	0.76743	0.57126	0.00839	0.00133		23.00045	18.51241	1.73004	1.60049	0.33869	0.99757	0.07569	0	0.00151	0.18736
Healthy	17.7106	0.09234	0.19545	0	0.02491	0		43.92964	16.86862	17.7106	0.28629	0.09234	1.1605	0	0.04933	0	0.16339
Healthy	7.02022	0.16858	0	0	0.04723	0		52.12279	14.87926	7.02022	1.75629	0.16858	0	1.64271	0	0	0
Healthy	3.04116	1.79141	1.46894	0	0.06927	0.23135		20.034	11.87646	3.04116	1.55721	1.79141	0	0	0	0.02101	0
Healthy	4.83955	0.08431	8.92773	0	0.17716	0.01907		34.73082	4.94846	4.83955	5.15856	0.08431	0.09448	0.46016	0	0	0.02929
Healthy	0.76475	0	2.36936	0	0	0		27.86605	8.98616	0.76475	1.32161	0	0	0	0	0	0
Healthy	5.47244	0.10106	8.24098	0	0.18677	0.02154		34.28635	4.88291	5.47244	5.4412	0.10106	0.14579	0.38441	0	0	0.02887
Healthy	0	0	4.52626	0	0	0		92.15701	0.67598	0	0	0	0	0.05502	0	0	0
Healthy	5.02097	0.3578	0.02237	0	0.11957	0		30.10264	4.3583	5.02097	4.82888	0.3578	0	1.11237	0.02322	0	0
Healthy	17.11448	0.4469	0	0	0.55499	0		27.829	4.17281	17.11448	11.46677	0.4469	1.27839	0	0.47985	0	0
Healthy	5.42619	0.83894	0	10.6872	0.19033	0.05934		35.30641	13.7764	5.42619	8.82879	0.83894	0.98891	0.03431	0	0	0
Healthy	3.6281	5.71554	0	0	0	0.17893		61.03314	2.49842	3.6281	5.42071	5.71554	0.92545	0.18985	0	0.0702	0
Healthy	7.04069	0.00648	0	2.52622	0.75497	0		20.01118	6.367	7.04069	1.4607	0.00648	0	0.84374	0	0	0.00456
Healthy	0.5278	0	0	0	0	0		52.43781	34.08294	0.5278	1.263	0	0	0	0	0	0
Healthy	0.37123	0.05476	0	0	0	0		69.83503	19.86246	0.37123	1.28184	0.05476	0	0	0	0	0.23236
Healthy	5.11698	0.16422	0.88981	0	0.1109	0		45.3676	6.92522	5.11698	1.59645	0.16422	0.76064	0.00266	0	0	0.77774
Healthy	14.00135	2.04529	1.21857	0	0.10639	0.25446		23.58318	8.5755	14.00135	6.07608	2.04529	1.48389	0.20911	0.10021	0	0
Healthy	0.71898	1.3587	0.02799	0.37355	0.03483	0		9.65623	33.03584	0.71898	0.82374	1.3587	0	0.00968	0.02341	0.07647	0
Healthy	1.87244	0.10504	0.00701	3.65853	0	0		29.50298	14.29161	1.87244	0.90792	0.10504	1.00259	0.00684	0.19907	0.01288	0
Healthy	22.95987	0.42016	0.01881	0	0.30659	0		12.32647	8.55894	22.95987	15.91742	0.42016	0.11055	0	0	0	0
Healthy	0	0.07304	3.03512	0	0.03013	0		45.96626	11.79339	0	33.2207	0.07304	0	0.41677	0	0	0
Healthy	2.48109	0.28218	0.15672	0	0	0.03794		7.86803	26.51651	2.48109	0.50288	0.28218	0	0.01406	0	0	0
Healthy	9.66916	0.11422	0	0.90445	0.26175	0.01045		53.87228	3.00541	9.66916	1.03149	0.11422	1.08879	1.41385	0	0	0
Healthy	1.19174	0.02039	0	0	0	0		25.85628	40.44502	1.19174	5.84169	0.02039	1.42818	0.09777	0.01151	0.02071	0
Healthy	0	0.22695	1.52966	0	0	0		23.02628	3.21397	0	0	0.22695	0	0.06058	0.27273	0.26021	0
Healthy	0.63337	0.0624	0	3.93516	0	0		33.75821	8.85158	0.63337	3.47901	0.0624	0	0.04886	0	0	0.84831
Healthy	21.1342	0.04039	0.55057	0.11318	0.66167	0.12418		15.35619	0.64548	21.1342	6.04931	0.04039	0.52554	1.13876	0	0	0
Healthy	3.70226	0.134	20.3087	2.03051	0.04029	0		12.09889	18.04659	3.70226	0.87936	0.134	0.88295	0	0.0364	0.35054	0.08155
Healthy	3.76839	0	13.87331	2.59872	0.00375	0.06435		18.30015	32.29868	3.76839	2.55851	0	1.22171	0.10093	0	0.00472	1.22216
Healthy	1.62888	0.50664	0.19278	0	0	0		83.31374	1.60874	1.62888	5.53749	0.50664	0	0.06665	0	0	0
Healthy	1.44195	0.09896	1.764	0	0.14878	0		73.1334	3.77555	1.44195	8.79059	0.09896	0	0.86771	0	0	0
Healthy	0	0	0	0	0	0		0	68.6472	0	0	0	0	0	0	0	0
Healthy	1.64081	0	0	0	0	0		4.76321	1.80825	1.64081	0.0621	0	0	0	0	0	0
Healthy	0	0	28.5883	0	0	0		12.22934	8.08024	0	0	0	0	0	6.32297	1.11178	0
Healthy	17.20525	0.07662	0.10908	0	0.00322	0.32155		54.43154	0.6291	17.20525	3.1371	0.07662	1.11388	2.877	0	0	0
Healthy	20.6982	0.01483	0	0	0.0692	0		40.88579	2.43911	20.6982	5.04229	0.01483	0.86769	0.00212	0.00205	0.05958	0
Healthy	0.24765	0	1.9833	0	0	0		30.4721	11.01938	0.24765	1.64708	0	1.94578	0	0	0	0
Healthy	0.936	0	0	0	0	0		21.3628	31.76421	0.936	0.59722	0	0	0	0	0	0
Healthy	0.61542	5.79661	0	0	0	0.19345		60.76433	2.50971	0.61542	5.63231	5.79661	1.01438	2.47611	0	0.10385	0
Healthy	18.58369	2.41078	0	0.12403	0	0		42.64076	4.524	18.58369	1.90802	2.41078	0	0	0	0.76252	0
Healthy	9.52075	0.14465	0	0.85508	0.39231	0.00705		53.74245	3.27002	9.52075	0.97532	0.14465	1.07443	1.3464	0	0	0
Healthy	1.53582	0.19691	0.16116	0	0.21011	0		61.11718	9.66539	1.53582	2.35238	0.19691	1.06046	0.01411	0.04284	0.05187	0.00482
Healthy	12.39533	0	0	0	0	0		41.67934	1.61676	12.39533	5.84274	0	0	0	0	0	0
Healthy	5.94902	0.36839	0.05114	1.81253	0.54937	0.06144		16.94439	27.24245	5.94902	2.79908	0.36839	0.61173	0.0376	0.0346	0.16317	0
Healthy	0	0	0.98729	0	0	0		66.47312	2.35118	0	0	0	0	0	0.833	0	0
Healthy	7.43039	1.59013	0.04308	0	0.02201	0.00069		60.7369	9.06263	7.43039	1.81748	1.59013	0.4713	0.01412	0	0.01221	0.07848
Healthy	3.97852	0.06823	0.03126	0	0.03431	0		40.49259	15.78426	3.97852	3.10358	0.06823	0.69589	0.01308	0	0	0.00215
Healthy	19.57557	0.02056	0	0	0.08882	0		41.67925	2.46944	19.57557	4.72185	0.02056	0.88532	0.00197	0.00577	0.03982	0
Healthy	6.84978	0.05204	0	0.02076	0	0		13.68258	17.20825	6.84978	2.17528	0.05204	0	0.15949	0	0	0
Healthy	0	0	0.03691	7.42209	0	0		3.75154	32.43468	0	0	0	0	0	0.16238	0	4.03201
Healthy	0.81495	0	0	0.42186	0	0		8.4834	30.28078	0.81495	0.30793	0	0	0	0	0	0
Healthy	12.68918	0.22766	0.81981	0	0.04592	0		26.54052	9.64846	12.68918	13.95002	0.22766	0.83959	0.54419	0	0	0.01501
Healthy	2.249	0.00766	0	0	0	0.44137		27.50879	6.91253	2.249	2.27513	0.00766	1.10475	0	0	0	0
Healthy	7.15348	1.02663	0	0	0.01012	0		49.90693	4.96148	7.15348	4.0363	1.02663	0.72307	0.01338	0.00591	0.00897	0
Healthy	0.20199	0	0.10841	0	0.0026	0		44.34728	14.22463	0.20199	4.76804	0	0	0.00335	0.06487	0.07296	0.26214
Healthy	2.06286	0	0.237	0	0.00916	0		38.90364	18.47232	2.06286	1.02391	0	0.19415	0.21673	0.01346	0.04776	0.08091
Healthy	0.01486	0	2.0033	0	0	0		1.17195	39.80856	0.01486	0.04214	0	0	0	0	0	0
Healthy	2.23361	0	0.02387	0	0	0		37.34056	3.33429	2.23361	43.3898	0	0	0.29617	0	0	0
Healthy	0.75499	0	0	0	0	0		24.40821	32.3508	0.75499	0	0	0	0	0	0	0
Healthy	5.00096	0.31683	0	0	0.10972	0		29.28136	4.20039	5.00096	4.85409	0.31683	0	1.10934	0.0301	0	0
Healthy	14.32942	1.46444	0.13507	0	0.20299	0.33014		32.01003	6.43907	14.32942	9.8479	1.46444	2.35828	0.17209	0.03121	0.01467	0
Healthy	6.95281	0.17932	0	0	0.07836	0		52.59331	14.20886	6.95281	1.60431	0.17932	0	0.05597	0	0	0
Healthy	0.00317	0	2.40992	0	0	0		0.0822	0.02297	0.00317	0.00685	0	0	0	0.02441	0.00104	0
Healthy	30.61773	0.40728	0	0	0	0		41.05775	1.14541	30.61773	2.34259	0.40728	1.11466	0	0	0	0
Healthy	3.78708	0.10136	0	0	0.0038	0		2.23822	22.7155	3.78708	0.62541	0.10136	0.16086	0.12604	0	0.00117	0
Healthy	0.54154	0.32187	0	0.25311	0	0		14.89116	58.1828	0.54154	1.33167	0.32187	0	0	0	0	0.76581
Healthy	7.26438	0.01216	0	2.44023	0.72918	0		20.41957	6.20321	7.26438	1.48794	0.01216	0	0.83449	0	0	0
Healthy	6.90145	0.00726	1.21495	0	0.2989	0		32.68145	27.61275	6.90145	1.70378	0.00726	0.41838	0.01853	0	0	0
Healthy	3.19211	2.23745	0	0	0	0.09917		55.37422	16.42165	3.19211	1.74617	2.23745	0	0.06379	0.05985	0.01427	0
Healthy	1.98787	6.35168	0	0	0	0		57.11395	4.74071	1.98787	5.93203	6.35168	0	0.00831	0	0	0
Healthy	0.64893	4.30259	0	0	0	0.07967		75.39575	1.82271	0.64893	3.66437	4.30259	0.78237	0	0.01028	0.00993	0
Healthy	2.23905	0.01459	0	0	0	0		51.58313	27.39515	2.23905	0.89433	0.01459	0	0	0	0	0
Healthy	3.02113	0.42781	0	0	0	0		45.10073	11.23249	3.02113	3.25043	0.42781	0	0	0	0	0
Healthy	2.305	0.00266	1.08315	1.12616	0.08946	0		11.20861	45.43862	2.305	2.10223	0.00266	0	0.00205	0.02702	0.76767	0.41234
Healthy	0.50427	0	0.05311	1.61949	0	0		16.61935	27.98156	0.50427	0.38962	0	0.25093	0	0	0	0.45938
Healthy	0.99057	0.16588	0	0	0.0289	0.46486		6.57617	27.72066	0.99057	2.51402	0.16588	4.20164	0.11167	0.00205	0.00664	0
Healthy	20.05671	4.87942	0	0	0.15338	0.04952		38.10167	20.06613	20.05671	3.06389	4.87942	0.81369	0.16254	0	0.08017	0
Healthy	0	0.03818	0.26713	0	0.01527	0		74.25473	1.7284	0	2.71165	0.03818	0	0.55315	1.03935	0	0
Healthy	2.05235	6.24832	0	0	0	0		54.75024	5.16124	2.05235	6.31196	6.24832	1.0888	0.13522	0	0	0
Healthy	13.09009	0.2442	0	0	0	0		63.97209	0.88997	13.09009	1.96312	0.2442	0	0.02813	0	0	0
Healthy	8.46115	0	1.78426	0	0	0		7.60433	1.19916	8.46115	6.81159	0	0	0	0	0	0
Healthy	3.37247	1.25627	1.90617	0.00458	0.00146	0.02593		3.02373	17.79161	3.37247	0.32845	1.25627	0.07397	0.0392	0	0	0.28209
Healthy	0.1099	0.49612	0.27634	0.42748	0	0		40.71172	17.44517	0.1099	0.12476	0.49612	0	0.00451	0.08589	0.8226	1.057
Healthy	0	0	0.97562	0	0	0		66.70804	2.2758	0	0	0	0	0	0.78824	0	0
Healthy	6.91234	0.4085	0	0	0	0		10.75827	10.96385	6.91234	0	0.4085	0	0	0	0	0
Healthy	13.48257	2.94365	0	0.00286	1.36753	0		48.85716	3.93694	13.48257	3.56802	2.94365	2.48897	0.09316	0	0	0
Healthy	13.6675	3.28919	0	0	1.33547	0		49.12114	3.55193	13.6675	3.61691	3.28919	2.5287	0.08892	0	0	0
Healthy	32.89246	1.20679	0	0	0.36899	0.07906		19.24462	19.30829	32.89246	9.37044	1.20679	0.90868	0.39294	0	0	0
Healthy	0.03653	0	27.3174	0	0.05003	0		37.03939	0	0.03653	2.2371	0	0	1.23657	0.00372	0	0.0121
Healthy	7.1415	0.05346	4.93118	0	0.15244	0.49845		19.98819	45.76395	7.1415	3.46265	0.05346	1.48769	0.03772	0	0	0
Healthy	1.04057	0.04815	0	0	0	0		50.26002	12.9401	1.04057	0.39863	0.04815	0.9816	0	0	0.95005	0.16829
Healthy	0.00603	0	0	0	0.20349	0		4.60244	0.04505	0.00603	4.49412	0	0	0	0.01785	0.0632	0
Healthy	2.68636	0.1098	0	4.1312	0	0		21.97351	41.19809	2.68636	5.28656	0.1098	0	0	0	0	0
Healthy	34.88539	0.3509	0.10979	0	0.07246	0		34.80138	3.19439	34.88539	7.60047	0.3509	2.32583	0.01491	0	0	0
Healthy	2.23479	0.11738	0	0	0	0		53.65274	9.34308	2.23479	0	0.11738	0	0	0	0	0
Healthy	0.77469	0	0	0	0	0		2.20626	0.9493	0.77469	0.15785	0	0	0	0	0	0
Healthy	1.13156	0	0.03568	0	0.05484	0		51.40043	16.23618	1.13156	6.57594	0	0.73755	0.12584	0	0	0
Healthy	20.70117	0.05426	0.20692	0	0.87272	0.04056		17.02072	1.04694	20.70117	5.31061	0.05426	0	0.14386	0	0	0
Healthy	14.76072	0.13432	0.03995	0	0	0		51.99393	1.80316	14.76072	0.95876	0.13432	0.59117	0.01052	0	0	0
Healthy	14.15727	3.21879	0	0	1.48598	0		47.85778	3.82031	14.15727	3.72879	3.21879	2.52233	2.66587	0	0	0
Healthy	0	0	0	1.44046	0	0		17.4889	18.14673	0	0	0	0	0	0	0	0
Healthy	3.63791	0.00423	0	2.67368	0	0		23.39939	40.3879	3.63791	1.69697	0.00423	0.57947	0.28805	0.06672	0.1188	0
Healthy	0	0.69994	0.06864	0	0	0		18.02327	17.87621	0	0	0.69994	0	1.06134	4.98972	0.02411	0.03067
Healthy	1.01701	0.14739	0	0	0	0		56.91185	26.97358	1.01701	2.10229	0.14739	0	0.02487	0	0	0
Healthy	0.87298	0.07745	0	0	0	0		16.1266	34.60132	0.87298	1.61349	0.07745	0	0	0	0	0
Healthy	3.8584	0.03184	0.86546	0	0.00166	0		59.15783	12.54769	3.8584	0.84507	0.03184	0.00315	0	0.01806	0.15891	0.10686
Healthy	0.62542	0	3.12275	0	0	0		15.18993	62.49731	0.62542	0.23288	0	0	0.03618	0	0.23383	0
Healthy	6.09829	0.01237	0	0	0.01224	0.01229		47.91603	16.84658	6.09829	2.77442	0.01237	0.98511	0.14395	0.2243	0	0.20602
Healthy	1.25385	0.02881	0	0	0	0		40.32561	17.39387	1.25385	4.4221	0.02881	0	0.02981	0	0	0
Healthy	23.21688	0	0.3698	0	0.00795	0.12676		9.83006	13.44582	23.21688	1.33613	0	0	4.78712	0	0	0
Healthy	10.65911	2.37113	0.10641	0	0	0.01888		30.18805	8.41824	10.65911	2.17347	2.37113	0.57529	0.05857	0	0	0
Healthy	4.04648	0.00963	0.22385	0	0.01055	0.04248		29.28801	24.27258	4.04648	4.39434	0.00963	0.65928	0.21856	0.00467	0.00131	0.00658
Healthy	17.60188	0.06799	0.13569	0	0	0.36831		53.17325	0.64709	17.60188	3.11039	0.06799	1.1562	2.86663	0	0	0
Healthy	7.84013	0.00477	0.13682	0	0	0		54.49405	0.21842	7.84013	10.7273	0.00477	0	0.02124	0	0	0
Healthy	0	0	0.00256	0	0	0		0.01292	0	0	0.10937	0	0	0	0.02634	10.0234	0
Healthy	0	0	1.07771	0	0	0		67.73186	2.52759	0	0	0	0	0.0086	0.80863	0	0
Healthy	1.42138	0.00581	0.08551	0.69957	0	0		8.7767	24.21165	1.42138	0.23678	0.00581	0	0.00106	0.04318	0.12262	0.43149
Healthy	5.55921	0	0.03761	0	0	0		52.42171	5.13801	5.55921	0	0	0	0.157	0.12676	0.00673	0
Healthy	7.26414	0.17472	0	0	0.07084	0		52.71971	14.29982	7.26414	1.76287	0.17472	0	2.5057	0	0	0
Healthy	5.61793	0.8078	0	10.1042	0.27617	0.01579		37.76028	13.42758	5.61793	8.49717	0.8078	0.9354	0.01766	0	0	0
Healthy	8.82621	0.30176	0.04362	0	0.06956	0		55.50738	3.09668	8.82621	5.12696	0.30176	1.02292	0.68283	0.20145	0.00877	0
Healthy	9.50807	0	0	0.0859	1.28658	0		55.61392	3.39225	9.50807	3.16852	0	0.81656	4.40596	0	0	0
Healthy	32.45151	1.15231	0	0	0.48131	0.12974		19.97758	19.43383	32.45151	9.33247	1.15231	0.89235	0.416	0	0	0
Healthy	3.14732	0.04241	0	0	0	0.02868		18.00246	26.57163	3.14732	0.26589	0.04241	0.38471	0.0739	0.04684	0.26003	0
Healthy	1.01403	0	0	0	0	0		8.67572	42.87043	1.01403	0	0	0	0	0	0	0
Healthy	1.55325	0.12751	0.27551	0	0.02381	0		68.49978	14.66943	1.55325	1.10352	0.12751	0.71286	0.14401	0.09097	0.113	0.33016
Healthy	2.97856	0.03356	17.83072	0	0	0		31.8742	29.79374	2.97856	0	0.03356	0	0.01141	0	0	0
Healthy	2.81385	0.49617	0.01293	0	0.00243	0.21735		18.78979	19.2705	2.81385	6.45937	0.49617	2.47314	0.04036	0	0	0.05015
Healthy	20.32132	0.00759	0	0	0.06194	0		39.42456	2.56421	20.32132	5.15706	0.00759	0.95845	0.00624	0.01039	0.03884	0
Healthy	12.25855	0.08657	0	0	0.84395	0.3174		20.20369	5.3118	12.25855	15.7867	0.08657	1.7771	1.43977	0	0	0
Healthy	5.21076	0	0.47393	1.17062	0	0		14.35129	34.0061	5.21076	1.24391	0	0	0	0	0.29076	0
Healthy	0.01653	0	0	0	0	0		0	1.29782	0.01653	0	0	0	0	0	0	0
Healthy	4.96707	0.26997	0	0	0.07797	0		29.71921	4.57633	4.96707	4.8759	0.26997	0	1.10921	0.02922	0	0
Healthy	5.03827	0.50105	0.03663	0	0.07292	0.05249		17.63693	8.07166	5.03827	1.9744	0.50105	0.34479	0.31055	0.04073	0.06282	0.0044
Healthy	8.60326	0.009	6.10508	0.98391	0.6133	0.03364		18.0187	5.84955	8.60326	1.7043	0.009	0	0.67707	0	0	0
Healthy	6.23936	0.15942	11.55	0	0.01618	0		41.1961	2.23104	6.23936	0	0.15942	1.37258	0	0.87193	0	0
Healthy	3.25921	0	0.02568	0	0.02096	0.02385		35.55853	22.2555	3.25921	2.39916	0	1.01885	0.0177	0.10587	0.34198	0.16009
Healthy	19.15042	0.23102	0.44115	0	0	0.06377		49.84567	1.57716	19.15042	7.17399	0.23102	2.77874	1.76369	0.13242	0.11406	0
Healthy	0.36858	0	0	0	0	0		40.15332	26.16947	0.36858	0.07254	0	0	0	0	0	0
Healthy	0.0906	0.04421	0.00318	2.02005	0	0		42.36423	31.42306	0.0906	0.53889	0.04421	0.36395	0.00431	0	0.0045	0
Healthy	2.42519	0.03248	0.19079	0	0	0		58.42362	15.99042	2.42519	3.87534	0.03248	0	0.00221	0	0.14301	0
Healthy	0.51672	0.50007	0	0.00025	0.30276	0		59.07443	16.19255	0.51672	2.24595	0.50007	2.35248	0.08025	0.01479	0	0
Healthy	0	0.08602	2.90138	0	0.02267	0		46.49468	11.25634	0	34.6278	0.08602	0	0.39778	0	0	0
Healthy	4.414	0	25.64205	0.7107	0.08061	0.03623		15.33902	10.52171	4.414	1.95861	0	0.39213	0.0213	0	0	0.01265
Healthy	0.03344	0	0	0.06577	0	0.021		27.57107	45.96803	0.03344	1.56305	0	0.88407	0	0	0	0
Healthy	1.75855	0	7.78909	2.60767	0.12273	0.17197		10.59611	24.09695	1.75855	1.11619	0	0.89585	0.00916	0	0	0
Healthy	4.40415	0.00478	0.05235	0	0.07745	0.05057		28.13455	33.99684	4.40415	1.99817	0.00478	0.13467	0.09522	0.03075	0.11903	0
Healthy	9.707	0.00191	0	0	0.4901	0.20713		32.60887	27.00529	9.707	1.74525	0.00191	0.86242	0	0.00712	0.10344	0
Healthy	9.7759	0	0	0	0	0		72.66239	1.54853	9.7759	0	0	0	0	0.07711	0	0
Healthy	28.03293	0.74872	0	0	0.66379	0		7.24135	5.81042	28.03293	12.14903	0.74872	0.42105	0	0.07849	0.08749	0
Healthy	1.34793	0.03272	0	0	0	0		23.6437	63.68653	1.34793	1.48556	0.03272	0	0	0	0	0
Healthy	5.80001	0.42932	0.00989	0	0.20327	0.04425		23.58033	15.61135	5.80001	2.66998	0.42932	3.00932	0.08058	0	0	0.067
Healthy	10.25536	0.10319	0	0.91815	0.25882	0.00356		54.20509	3.04657	10.25536	1.06537	0.10319	1.15112	1.31145	0	0	0
Healthy	0.26671	0.05544	0	0	0.19449	0.4083		28.5683	37.43011	0.26671	5.10985	0.05544	1.03995	0.02551	0	0	0.16039
Healthy	1.633476022	0.59736927	0.240091	0.2016483	0.481468246	0		24.85611313	20.265817592	1.633476022	1.39109788	0.59736927	0.299399378	4.12170423	0.069169024	0.138052267	0.227800187
Healthy	2.76355	0.39863	0	0	0	0.03106		9.78704	34.38736	2.76355	2.24233	0.39863	0	0	0	0	0
Healthy	12.89689	0.00626	0.13244	0	0.21368	0.01445		52.80386	0.76088	12.89689	5.94023	0.00626	0.17633	0.2464	0	0	0.03317
Healthy	0	0.05368	0.50045	26.9556	0	0		15.90047	5.83818	0	0	0.05368	0	0	0.34337	1.46655	0.16768
Healthy	9.34215	0.00373	0.31242	0	0.00985	0.08908		37.74977	9.81366	9.34215	1.27151	0.00373	2.04156	0.17901	0.00043	0.00356	0.05614
Healthy	1.04385	0	0	2.18096	0	0.48989		39.99081	37.41382	1.04385	0.23145	0	0	0	0	0	0
Healthy	0	0	0.43367	0	0	0		64.43923	18.98926	0	0	0	0	0.04571	0.08382	1.93889	0.08906
Healthy	2.18951	0.15661	0	0	0	0		75.49119	3.94371	2.18951	1.6906	0.15661	0	0.07007	0.08514	0.01587	0
Healthy	2.9459	0	0.00897	0	0	0.6367		78.81831	3.59868	2.9459	6.83248	0	0.57146	0.01151	0.00483	0.04527	0
Healthy	0.69771	0.05586	0.88478	0	0.05605	0		14.84707	17.65775	0.69771	2.76103	0.05586	0	0.00359	0	0	0.04901
Healthy	0	0	0.82215	0	0	0		0.01973	0.00419	0	0	0	0	0.13865	6.58622	0.05268	0
Healthy	0.14885	0	0	0.28573	0.02106	0.03249		60.16311	27.13415	0.14885	0.473	0	0	0	0	0	0
Healthy	0.76481	0	2.36955	0	0	0		27.86415	8.98687	0.76481	1.32172	0	0	0	0	0	0
Healthy	30.30863	0.37186	0	0	0.0278	0.22081		15.51997	1.48995	30.30863	8.57967	0.37186	1.61133	0.41987	0	0	0
Healthy	20.50592	0.14004	0.07495	0	0.88507	0		32.33143	1.6331	20.50592	2.4145	0.14004	0	0.01252	0	0	0
Healthy	0	0	0	0	0	0		16.00626	28.99004	0	0	0	0	0	0	0	0
Healthy	0.82506	0	0.35121	0	0.00677	0		30.06836	27.44475	0.82506	4.4278	0	0	0.06007	4.60947	0.67782	0.49845
Healthy	22.9085	0.60621	0	0	0.01532	0		51.0686	1.64732	22.9085	5.80694	0.60621	1.39999	0.03995	0	0.00949	0
Healthy	5.44505	0	0.05708	0.12029	0.08071	1.08149		21.44844	17.62307	5.44505	3.10604	0	2.46988	0.01488	0.03873	0.06122	0
