group	Bacteroides_intestinalis_A	Bifidobacterium_pseudocatenulatum	Anaerotruncus_colihominis	Bacteroides_nordii	Enterocloster_asparagiformis	Enterocloster_citroniae	Gordonibacter_pamelaeae	Streptococcus_sp004166885	Rothia_sp001808955	Streptococcus_pseudopneumoniae_O	Alistipes_putredinis	Ruminococcus_H_sp003531055	Barnesiella_intestinihominis	Alistipes_shahii	Anaerobutyricum_hallii_A	Blautia_A_wexlerae	Enterocloster_sp900540675	Parasutterella_excrementihominis	Clostridium_Q_symbiosum	Flavonifractor_sp000508885
Healthy	0	0	0	0	0	0	0	0	0	0	1.9291	2.10902	0	0	1.12834	0.61855	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.12611	0	0	0.19011	0.37633	0.33537	0	0	0.00092	0
Healthy	0	0	0.01212	0	0.40629	0	0	0	0	0	5.26325	0.71541	0	1.21439	0	0	1.06576	0.0779	0.02999	0.30733
Healthy	0	0	0	0	0	0	0	0	0	0	0.53076	0	0.07584	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.49177	0.00675	3.26787	3.9257	0	0.00771	0	0	0	0
Healthy	0	0	0	0	0.13763	0	0	0	0	0	12.8592	1.32495	6.4425	2.17558	0	0	0.25712	0.03435	0	0.00415
D016640	0.2301	0.11306	0	0.00043	0	0	0.01656	0	0	0.00032	6.65197	1.21978	0.9873	2.28182	0.07711	0.2819	0.03268	0.02	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	6.81871	0.99991	0	1.56196	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.33258	2.15434	0	2.9307	0.04745	0.21271	0.00685	0	0	0.00086
Healthy	0.70258	0	0	0	0	0	0	0	0	0	0.5919	12.322	3.77618	0	0.40827	0.19254	0	0	0	0
Healthy	0	0	0	0	0.11681	0	0	0	0	0	0	0	0	0.5502	0	0.04859	0.20933	0	0	0
Healthy	0	0	0	0	0.2901	0.01629	0	0	0	0	1.24867	0	1.97047	0.21167	0	0	0.34802	0.53767	0.36607	0.0314
Healthy	0	0	0	0	0	0	0	0	0	0	26.4118	0.10439	2.81808	4.86562	0	0	0	0	0	0
Healthy	2.65131	0	0.02294	0	0.00755	0	0	0	0	0	1.33164	0	8.26997	3.64976	0.12647	0.13088	0.07989	0	0.00716	0.03973
Healthy	0.10365	0	0	0	0	0	0	0	0	0	21.4164	0.24537	0.95871	1.60507	0	0	0	0.02375	0	0
Healthy	4.55758	0	0.01871	0	0.19274	0.27868	0	0	0	0	0	0.01131	0	0.56006	0.36476	0.02139	0.98727	0.217	0.02873	0.22875
Healthy	0	0	0	0	0	0	0	0	0	0	1.48624	20.2521	1.53473	0.69177	1.99371	2.30091	0	0	0	0
Healthy	0	0	0	0.00648	0	0	0	0	0	0	0	1.06493	0.15739	0	0.0184	0.22304	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.22515	6.87567	1.46526	0.07358	0.30953	0.63778	0	0	0	0
Healthy	0.10201	0	0	0	0	0	0	0	0	0	22.3253	0.28693	0.95414	1.53959	0	0	0	0.03274	0	0
Healthy	0	0	0.01398	0.13311	0	0.05064	0.11332	0.08263	0	0	6.85897	0.2458	4.94584	0.81235	0.81508	0.71598	0.01096	0.05912	0.00782	0
Healthy	2.37526	0	0	0.11168	0	0	0	0	0	0	13.0365	1.97096	0	2.53404	0.00471	0.00937	0	0.00428	0	0.00721
Healthy	0.82457	0.64722	0.02036	0	0	0	0	0	0	0	10.8865	0.60464	0	1.83614	0	0.19704	0	0.01829	0	0
Healthy	0	0.26007	0.03502	0.04254	0.15831	0.0868	0	0.01169	0	0	0	0	0	0	0.17742	0.26608	0.03063	0	0.01227	0.50028
Healthy	0	0	0	0	0	0	0	0	0.00779	0.00118	0	0.00339	0.00305	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	1.09929	0	0	0	0	0	0	0
Healthy	0	0.00103	0.00341	0.00207	0	0	0	0.09512	0	0	4.39809	4.0802	2.02421	2.88767	1.94708	1.14231	0	0.05055	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	7.60902	0	0	0.9129	0	0.00993	0	0.10547	0	0
Healthy	2.01	0	0	0	0.25985	0	0	0	0	0	2.594	0.84458	0.64546	1.5784	0	0	1.4692	0.00765	0	0.06638
Healthy	0.64563	0.49539	0.04355	0	0	0	0.03605	0	0	0	10.8581	0.27221	0	2.88286	0.00482	0.13005	0	0.00803	0	0.06864
Healthy	0	0	0	0	0	0	0	0	0	0	2.78544	2.77166	0	0.92964	0.25316	0.17574	0	0.04009	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.42065	0	3.26936	3.65693	0	0.00757	0	0	0	0
Healthy	0	0	0.13551	0	0.07333	0	0	0	0	0	0	0	0	0	0	0.02794	0.08142	0	0.19603	0
Healthy	0	0	0	0	0	0	0	0	0	0	9.73641	0	0	1.44245	0	0.22717	0.03773	0.13784	0.00219	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.60301	0	0	0.14699	0.0142	0.05001	0	0	0	0
Healthy	0.00906	0	0	0	0	0	0.01512	0	0	0	17.4801	0.0717	1.5687	1.34259	0	0	0	0.0074	0	0
Healthy	0	0	0	0.00651	0	0	0.001	0.00514	0	0	3.41872	7.35924	0.07114	0.92163	0.75408	1.75379	0.00044	0.00699	0	0
Healthy	0.41595	0	0	0	1.24646	0.03353	0	0	0	0	12.0885	0	0.81834	0.05972	0	0	5.35626	0.14393	1.80928	1.32435
Healthy	0	0	0	0	0	0	0	0.01369	0.01166	0	3.69548	2.47622	0.75966	1.39838	0.1994	0.22363	0	0.01793	0	0
Healthy	0	0	0	0	0.19248	0.00507	0	0	0	0	0	0	0	0	0	0.00971	0.26257	0.02427	0.09782	0.11484
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4467	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	18.1635	0	0	4.58507	0	0	0	0	0
Healthy	0.02265	0	0	0	0	0	0	0	0	0	2.62222	0.00756	1.25826	0.17073	0.19574	0.13302	0	0	0	0
Healthy	2.64382	0.32302	0	0	0	0	0.10698	0.04705	0	0	2.43687	3.30195	3.7532	0	2.31136	0.98152	0	0.05352	0	0
Healthy	1.41471	0	0	0.03762	0.00609	0	0	0	0	0	3.34386	3.6529	0	0.38047	0	0	0.02898	0.26009	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.32326	0.03891	0.38651	0.03113	0.18748	0.15349	0.00084	0	0	0
Healthy	0	0	0	0	0.15936	0.01354	0.00364	0.08613	0	0	4.42616	0.006	0.97608	0.40037	2.62803	2.13147	0.03934	0	0	0
Healthy	0	0	0.43065	0	0.0099	0.08174	0.08311	0.04982	0.03211	0.03432	0	0	0	0.04155	14.8345	0.22012	0.07411	0	0.0789	0.01279
Healthy	0	0	0.07456	0	0.01383	0	0.88975	0	0	0	0	0	0	0	0	0.00335	0.2145	0.02623	0.50411	0.06004
Healthy	2.45394	0	0	0.12668	0	0	0	0	0	0	12.5997	1.89254	0	2.66977	0.00978	0.00163	0	0.01684	0	0
Healthy	0	0	0	0.05648	0	0	0	0	0	0	14.4256	0.31167	0.58829	0.37118	0	0.02851	0.06747	0.00319	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.02106	1.46482	0.04891	0.0473	0.39655	0	0.00148	0	0
Healthy	0.02766	0	0	0	0	0	0	0	0	0	1.1286	0	0.49332	0	2.60154	1.43085	0	0	0	0
Healthy	0	0.01886	0.00289	0	0.10932	0.00368	0.01932	0	0.0021	0	11.3793	3.87728	4.34467	1.13537	0.744	0.57118	0.00532	0.02092	0.01096	0.01626
Healthy	1.0004	0.20888	0.01196	0	0.00195	0.00096	0.01148	0.00949	0.06018	0	12.2871	3.85592	1.8394	2.36704	0.76613	1.24323	0.00587	0	0.00139	0
Healthy	0	0.00038	0	0	0	0	0	0	0.02743	0.14635	0.00425	0	0.00288	0	0	0	0	0	0	1.09077
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.3832	0	0.06118	0	0	0	0	0	0	0	0	0	0.01562	0	0.04251	0.10605	0.42559	0.15393
Healthy	0	0	0	0	0	0	0	0	0	0	7.06206	0.92511	0.11926	4.50045	0.01972	0.00782	0	0.01269	0	0.00639
Healthy	0	0	0.05759	0	0	0	0	0	0	0	17.2636	2.2507	2.11805	1.01325	0.09069	0.11886	0.01126	0.0514	0.01253	0.08052
Healthy	0	0	0	0	0	0	0	0	0	0	3.18786	4.35368	5.94479	1.10949	0.32634	0.1358	0	0.04211	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.00207	0	0	0	0	0	0	1.35064	1.7073	1.92015	4.43043	0	0.04681	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.03803	0	0	0.75904	6.35662	1.24557	0.13267	0.49026	0.60867	0	0.00249	0	0
Healthy	0	0	0.57382	0	0	0	0.01656	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.44719	0	0	0.79735	0	0.00129	0	0	0	0	6.98025	0	0	1.82508	0.06016	0.15714	0.06015	0	0	0
Healthy	0	0	0.02776	0	0	0	0	0	0	0	10.9017	0	0	1.56165	0	0.05043	0	0.27294	0	0
Healthy	0	0.18873	0	0	0	0.06584	0	0	0	0	0.0044	0	0	0	0	0.00623	0	0.00139	0	0.28687
Healthy	0	1.25878	0	0.00148	0	0	0	0	0.03618	0.05943	3.48079	0.92374	0	0.46255	1.44689	0.4628	0	0.71365	0	0
Healthy	0	0	0	0.08258	0.00434	0	0	0	0.00394	0	3.44141	0	1.48789	1.42966	1.61132	0.98263	0	0	0	0.0032
Healthy	0	2.75181	0	0	0	0	0	0	0	0	0	20.9506	0	0	0.65432	1.54898	0	0	0.31213	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.50076	0	0.53937	0	0	0	0	0	0
Healthy	0	0	0	0.05935	0.01572	0	0	0	0	0	14.758	0.35335	0.63088	0.40962	0	0.03535	0.05893	0.02131	0	0
Healthy	5.36407	0	0	0.07777	0	0	0	0	0	0	10.7836	0	3.30334	0.3451	0	0	0.01259	0.33648	0.60132	0.09169
Healthy	0	0	0.02861	0	0.00208	0.03449	0	0.02048	0	0	4.07845	0	1.22552	0.50398	1.13597	0.69008	0.17343	0.33276	0.001	0.05507
Healthy	0.00942	0	0	0	0	0	0	0	0	0	5.008	0.08515	5.02209	0.21661	0.88881	0.56984	0	0	0.02028	0
Healthy	0	0	0	0	0	0	0	0	0	0	5.51181	0	1.09773	0.81045	0	0.08343	0	1.34498	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	24.0245	0.03449	0.43946	1.22803	0	0	0.00741	0	0	0.05502
Healthy	0	0	0	0	0.01538	0.01826	0.01759	0	0	0	1.48316	1.04447	0	0.05023	0.27156	0.30499	0.62887	0.11116	0.0017	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38983	0.94119	0	0	0	0
Healthy	0	0	0	0	0	0	0.14399	0	0	0	6.53224	0	3.50041	0.58486	0.88429	0.33446	0	0	0	0
Healthy	1.72911	0	0.08002	0	0.05503	0.05644	0.00127	0.01869	0	0	0	7.89261	0	1.63959	0.24945	0.30773	0.2237	0.0513	0.13292	0.00266
Healthy	0	0	0	0	0	0	0	0	0	0	8.03364	1.51624	0	0.64733	1.35625	0.4218	0	0.0517	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	32.483	6.2093	0	0.21971	0.95731	0	0	0	0
Healthy	1.86325	0.39946	0	0.07262	0	0.01835	0	0	0	0	2.29286	0.06731	0	0.6422	0.22783	0.11705	0	0	0	0.03651
Healthy	0	0	0	0	0	0	0	0.01717	0.00678	0.00012	2.62006	0.00042	1.11072	0.21795	0.11749	0.28329	0	0.00026	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	4.36137	0	0	0	0	0	0.19324	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.76477	0.06202	0.10354	0.05215	0.28134	0.12093	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.04516	0	0	0	0	0	0	0	0	0.4263	0.13061	0.22308	0	0.39421	0.01067
Healthy	0.29261	0	0.07006	0.09125	0.00825	0.00607	0.02017	0	0	0.00049	2.62736	11.3365	0.5316	0.28892	3.14218	0.54876	0.60277	0.03821	0.09322	0.04261
Healthy	0	0	0	0	0	0	0	0	0	0	1.46389	7.33099	0	0	2.63855	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	4.57571	1.49798	0.01323	3.02989	0.74748	0.22425	0	0.01578	0	0
Healthy	0	0	0.20603	1.52942	0.37848	0.10161	0.01948	0	0.00908	0.02405	8.92128	0.00316	0	0	0.86308	0.1341	4.90851	0.00049	0.07555	0.00802
Healthy	0	0	0	0	0	0	0	0	0	0	9.577	0	0	1.52274	0	0.20394	0.04199	0.14996	0	1.73534
Healthy	0	0	0	0	0	0	0	0	0	0	12.9069	0	0	1.77115	0	0	0	0.17531	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	12.7132	0	0	1.73268	0	0	0	0.13742	0	0
Healthy	3.78674	0	0.04877	0	0	0	0	0	0	0	9.08426	0.69164	5.39401	2.76491	0.04057	0.09705	0.01418	0.01683	0	0.05796
Healthy	0	0	0	0	0	0	0.04345	0	0	0	4.6618	4.60894	5.47772	1.66906	0.86436	0.54442	0	0.04007	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.1849	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.74917	0.44254	0.80074	0	0	0	0	0	0	0
Healthy	0.67784	0	0	0	0	0	0	0	0	0	6.35175	1.75271	3.49356	1.40219	0.52926	0.2151	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.02893	0	0	0	0	0	0	0	0	0	0.00677
Healthy	0	0	0	0	0	0	0	0	0	0	1.65013	0.02299	0.15688	0.15617	0.3707	0.13837	0	0.00282	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	7.40828	6.28787	10.5218	1.45284	0.14344	1.10363	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	5.88897	8.56068	2.33807	0.94345	1.24667	1.30232	0	0	0	0
D016640	0.00285	0.33977	0	0.15509	0.00158	0.02902	0	0	0	0	3.21746	0	0	0.28969	0.12334	0.07374	0.01845	0	0.03687	0
Healthy	0	0.50021	0	0	0.00668	0	0	0.00807	0.00381	0.0066	0	0.00025	14.2136	0	0.32494	0.16274	0.00958	1.0012	0.0057	0.00242
D016640	1.57043	0	0	0.03281	0.06081	0.00931	0.0999	0.00175	0.00235	0.00329	9.96837	1.43995	0	0.54319	0.04057	0.09963	0.03995	0.05527	0.00335	0.00392
Healthy	0.34348	0	0	0	0.0256	0.02878	0.00314	0	0	0	9.35201	0	3.745	2.29514	0.57133	0.22865	0.0321	0.5187	0	0.01869
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02739	0	0	0.00604
Healthy	0	0	0	0	0	0	0	0	0	0	13.1306	0	2.70141	3.99584	0.01438	0.11329	0	0.22244	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.19607	0	0.37682	0.70442	0.55981	0.25	0	0	0	0
Healthy	0	0	0	0.08475	0.01188	0	0	0	0	0	15.5229	0.33221	0.66416	0.46423	0	0.03797	0.04561	0.02241	0	0
Healthy	0.85947	0	0	0.00113	0	0	0	0.06716	0.00413	0	0.10553	2.74794	0.12029	0.55185	0.08542	0.1054	0	0.00271	0	0
Healthy	0	0.80308	0	0.14204	0	0	0	0	0	0	11.7891	1.78927	0	5.09795	0	0.02239	0	0	0	0
Healthy	0.8104	0.50127	0	0	0	0	0	0	0	0	9.62742	0.62582	0	1.66929	0	0.1772	0	0.01533	0	0
Healthy	0	0	0	0	0	0	0	0	0.04453	0	0	0.08425	0	0	0.43756	0.13712	0	0	0	0
Healthy	0	0	0.0538	0	0	0	0	0	0	0	0	1.01705	6.31527	0.8217	0.05382	0.02416	0	0.27255	0.00571	0.06831
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.047	0.02129	0	0.01856	0.06701	0.01426	0	0	0	9.85337	19.7259	0	2.49296	0.05519	0.47968	0.75369	0.49336	0.08785	0.01114
Healthy	4.4578	0	0	0	0.08029	0	0	0	0	0	7.5317	0.84027	1.27443	1.50269	0	0	1.70839	0.0273	0.88683	1.13015
D016640	0.00177	0	0	0.0115	0.05736	0.01737	0.0032	0.05388	0.01083	0	3.62941	1.12352	1.95472	0.72234	0.0065	0.12255	0.01638	0.14743	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.21284	0	0.69678	0	1.67583	1.23863	0	0	0	0
Healthy	0.26382	0.09621	0	0	0	0	0	0	0	0	14.0354	0.1503	1.1574	0.90577	0	0.00965	0	0.00557	0	0
Healthy	0	3.72927	0	0	0	0	0	0.08444	0.00745	0.00021	0	0	0	0	0	0	2.15366	0	0.46608	0.06214
Healthy	2.73785	0	0	0.12097	0	0	0	0	0	0	13.7474	2.16782	0	2.88043	0.0149	0.01188	0.00122	0.00448	0	0
Healthy	2.48215	0	0	0.10757	0	0	0	0	0	0	12.639	1.90643	0	2.65091	0.00785	0	0	0.00951	0	0
Healthy	0	0	0	0	0.18383	0.02631	0	0	0	0	0	0	2.49804	0.09865	0	0	2.31214	0.10994	0.16258	0.5255
Healthy	0	0	0	0	0	0	0	0	0	0	3.63379	2.70835	1.03847	0.17276	0.50034	0.28222	0.00705	0	0	0
Healthy	0.0547	0.93886	0.0418	0	0	0	0.14075	0	0	0	11.1785	1.22257	0	3.94928	0.18202	0.41153	0	0.07371	0	0
Healthy	0	0	0.09424	0	0	0.004	0	0	0	0	5.52119	0	0	3.00836	2.48377	0.51889	0	0	0.03984	0.00075
Healthy	0	0	0	0	0	0	0	0	0	0	0.03301	0.08646	0.007	0	0.11666	0.2342	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.46816	3.88725	0.04243	0.07658	0.31959	0.10332	0	0.00895	0	0
Healthy	0	0	0	0	0	0	0	0.01199	0	0	3.12004	5.80751	4.16773	0.17322	0.55046	0.15908	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.29648	0	5.62211	0.19519	1.1336	5.37221	0	0	0	0
Healthy	0	0	0.00357	0	0.44786	0	0	0	0	0	5.5328	0.70089	0	1.26935	0	0	1.06248	0.04569	0.04033	0.27364
Healthy	0	0	0	0	0	0	0	0	0	0	0	8.77603	0	0.69235	0.42697	0.18537	0	0.02364	0	0
Healthy	0	0	0.10507	0	0.06121	0.06775	0	0	0.00288	0	0.25454	1.82214	0.03058	0.69123	1.49807	0.55032	0.09388	0	0.00054	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.49023	0	0.54397	0	0	0	0	0	0
Healthy	0	0	0.18931	0	0.01498	0.0065	0.01273	0	0	0	0	4.59896	5.23206	0.77719	0.07888	0.07468	0.06445	0.32221	0	0.08589
Healthy	0	0	0	0	0	0	0.09537	0.02362	0.08484	0.00112	2.10388	11.8665	1.36084	0.24296	0.23025	1.05007	0	0.01399	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04194	0	0	0.00579
Healthy	0	0.41516	0.11982	0	0.17465	0.01164	0.05735	0	0	0	7.35345	0	3.65662	0.46561	0.87595	0.56299	3.1807	0.00565	0.08736	0.0078
Healthy	0	0	0	0	0	0	0.00059	0	0	0	0.75574	0.04277	1.31613	0.16355	1.92324	0.60866	0	0.01306	0	0.00043
Healthy	0	0	0	0	0	0	0	0	0	0	0.91117	0.0129	0.42362	0.03726	0.49045	0.4905	0	0	0	0
Healthy	0.00546	0	0	0	0.00302	0	0	0.02761	0.02474	0.00143	0	0	0	0	0	0	2.0464	0	0.63801	0.33137
Healthy	0	0	0	0.10421	0	0	0	0	0	0	4.89024	0	6.24255	4.42121	2.19926	1.04498	0	0	0	0
Healthy	0	0	0.00525	0	0	0	0	0	0	0	1.34547	0.03097	3.36121	0.13549	1.88852	0.42969	0.00662	0	0	0.01414
Healthy	0	0	0.00144	0	0	0.00069	0.01829	0	0	0.00343	5.95927	9.93014	4.21699	0.6578	0.70969	0.85682	0	0	0	0.01512
Healthy	0.08295	0	0	0	0	0	0	0	0	0	4.04558	0	0.76752	2.1904	0	0	0	0	0	0
Healthy	0	0.31199	0	0	0	0	0	0	0	0	0	0	0	0	0.02432	0.00253	0	0	0	0.03648
Healthy	0	0.13794	0	0	0	0	0	0.007	0	0	0	7.44441	1.13339	0	1.20471	0.88183	0.01121	0	0	0.06763
Healthy	0	0	0	0	0	0	0	0	0	0	1.05804	16.8811	0	0.09495	1.26348	0.50679	0	0.07046	0	0
Healthy	0	0	0	0.02694	0	0	0	0	0	0	0.17586	7.94153	0	0.29167	0	0.04847	0	0	0	0
Healthy	0	0	0	0	0.00902	0.03246	0	0	0	0	0	0	0	0	0.00541	0.0126	0.07946	0.02838	0.02512	0.52133
Healthy	1.47473	0	0	0	0	0	0	0	0	0	14.5082	0.0495	0	1.5682	0.01783	0.06177	0	0.73588	0	0
Healthy	0	0	0	0.0379	0	0	0	0	0	0	12.6407	1.08845	3.1888	1.60571	0.05075	0.00933	0	0.19129	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.00831	2.92291	0.62859	4.54616	0.26951	0.06463	0.07589	0	0.25508	0.00026	0.00979
Healthy	0	0.798	0	0.17428	0	0	0	0	0	0	11.8058	1.84255	0	5.11693	0	0.03818	0	0	0	0
Healthy	0	0	0.01352	0	0.03001	0.00399	0	0	0	0	3.11725	6.96807	0	0.38101	0.43778	0.22547	0.13214	0	0	0.02094
Healthy	0	0	0	0	0.07027	0	0	0	0	0	0	0	0	0	0	0	2.14317	0	1.74185	0
Healthy	0	0	0	0.07697	0.03551	0.00267	0.00572	0.04129	0.00214	0	5.137	4.62659	0	0.65197	0.15065	1.05871	0.04856	0	0	0.00278
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.7857	0	1.84916	1.61422	0.31912	0	0.0171	0	0
Healthy	0	0	0	0	0	0	0	0.00207	0	0	1.96554	10.0477	0.04666	0.04595	0.42701	0.57489	0	0.01259	0	0.00291
Healthy	0	0	0	0	0	0	0	0	0	0	1.12919	0.03853	0.58128	0.04898	0.45921	0.51089	0	0.00753	0	0
Healthy	0	0.01175	0	0	0	0	0	0	0	0	14.3779	0	12.4806	0	0	0	0	0	0	0.08708
Healthy	0	0	0	0	0	0	0	0	0.00876	0	7.73814	5.91183	0	1.15918	2.90632	2.25875	0.00181	0.06997	0	0
Healthy	0	0.09105	0	0	0	0	0.00089	0	0.00719	0	7.25499	0	2.92749	0.4448	0.23005	0.11271	0.07849	0.00196	0.00067	0.0727
Healthy	0	0	0	0	0	0	0	0	0.00576	0.03946	0	0	0	0	0.01826	0.03249	0.00561	0	0	0.03588
Healthy	0.00649	0.02197	0	0	0	0	0.01595	0	0	0	0	0	20.3315	2.55989	0.15293	0.06996	0	0.04445	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	12.9592	0	2.54835	4.11674	0	0.15278	0	0.21446	0	0
Healthy	0	0	0	0.0538	0	0	0	0	0	0	13.5012	0.96256	5.73634	1.90473	0.06896	0.01606	0	0.18523	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0286	0	0	0
Healthy	0.06388	0	0	0	0.00544	0	0.02935	0.0189	0.01595	0.00496	2.94118	0.65777	0.75844	0.36505	0.48875	0.46965	0	0.1413	0	0.00172
Healthy	0.09411	1.13212	0.03918	0	0	0	0.11806	0	0	0	11.2333	1.31725	0	3.92564	0.18872	0.48069	0	0.0719	0	0
Healthy	0	0.05703	0	0	0.05324	0	0	0	0	0	1.61309	0	1.4846	1.18521	0	0.2128	2.24889	0.03322	0	0.00826
Healthy	1.47168	0	0	0	0	0	0	0	0	0	5.89883	0.81331	3.44133	0.62424	0	0.0961	0	0	0	0
Healthy	0	0.04528	0	0	0	0	0	0	0	0	0	0.37401	0	1.44005	0.73078	0.14841	0	0.05514	0	0
Healthy	9.54579	0	0	0	0	0	0	0	0	0	0.0019	4.84978	0	0.77076	0.76616	0.27015	0	0	0	0
Healthy	0	0	0	0.02083	0	0	0	0	0	0	0	6.29077	0	1.35788	0.53394	0.26158	0	0.01366	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	12.4159	5.55733	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.01124	0.02291	0	0	0	0	0	0	0	0	0	0
Healthy	0	1.01875	0	0	0	0.0033	0.00752	0	0.02753	0	0	0	0	0	1.74219	0.16851	0.15268	0	0.0001	0.05342
Healthy	0	0	0	0	0	0	0	0	0	0	4.75851	0	0.02399	1.67196	0	0	0	0	0	0
Healthy	0	0	0.01479	0	0	0	0	0	0	0	12.9085	0.73291	2.88489	0.75914	0	0.04294	0	0.03388	0.00263	0.06358
Healthy	0	0	0	0.00618	0	0	0	0	0	0	1.49935	1.71192	2.09284	4.2817	0	0.03522	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.81604	0	0	0.77502	2.23736	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.71339	0.27212	2.3985	1.30009	0.43534	0.17854	0	0.01369	0	0.00347
Healthy	0.97559	0	0	0	0	0	0	0	0	0	0	5.13706	0	3.29073	0.01211	0.1739	0.08322	0.06944	0	0
Healthy	0	0.00426	0	0	0	0	0	0	0	0	5.7554	0	18.4747	0	0	0	0.04771	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.7915	0	1.08365	0.55842	0.10174	0	0.0127	0	0
Healthy	0	0	0	0.01142	0	0	0	0	0	0	0.88147	0.90947	1.35507	2.12862	0	0	0.47775	0.05006	0	0
Healthy	0	0	0.08146	0	0.01118	0	0.01672	0	0	0	1.7391	0.54273	0	0.77457	0.01067	0.029	0.19674	0.01175	0	0.07372
Healthy	0	0	0	0	0	0	0	0.00979	0	0	1.15247	20.3895	0.50524	0.16593	3.3923	2.26471	0	0.0269	0	0
Healthy	0	0.00078	0	0	0	0	0.02622	0.06394	0.00224	0.01664	0.25397	0.00764	0.04595	0.03482	9.79017	0.94305	0.00924	0.0003	0	0.00146
Healthy	0.31143	0.00688	0	0.10397	0.0993	0.01263	0	0	0	0	0.02272	0.07249	0	0.2987	0.01943	0.10189	0.10553	0	0.02936	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.17362	0	0.3993	0.03903	0.51279	0.39054	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.11785	0.05427	0	0	0	0	0	0	0	0	0	0
Healthy	4.125	0	0	0	0	0	0	0	0	0	11.0227	0.82971	1.3808	2.24097	0	0.05437	0.00407	0.08058	0	0.13419
Healthy	0	0	0	0	0	0	0	0	0	0	0	3.10948	0	0	1.0619	4.38813	0	0	0	0
Healthy	0.34561	0.00876	0	0.02127	0	0	0	0	0	0	4.98382	0	0	0	0	0.00326	0.29034	0	0.01512	0.14487
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.62477	0	0.90086	0	0	0	0	0	0
Healthy	2.72916	0	0	0	0	0	0	0	0	0	3.60384	10.4054	0.88791	1.15127	0.1011	2.29163	0	0	0	0
Healthy	0	0	0.00182	0	0.43897	0	0	0	0	0	5.39083	0.80578	0	1.29168	0	0	1.06444	0.0439	0.03119	0.27045
