group	Lachnospiraceae	Barnesiellaceae	Methanobacteriaceae	Coprobacteraceae		Lachnospiraceae	Bifidobacteriaceae	Tannerellaceae	Dialisteraceae	Barnesiellaceae	Erysipelotrichaceae	Pasteurellaceae	Lactobacillaceae	Peptostreptococcaceae	Coprobacteraceae
Healthy	48.04604	0.46171	0	0.0773		48.04604	0	0.40659	0	0.46171	0	0	0	0	0.0773
Healthy	26.19694	0	0	0		26.19694	11.57231	0.24013	12.1143	0	0	0	0	0	0
Healthy	16.14362	2.51975	0	0.14738		16.14362	0.93536	2.39256	0	2.51975	0.46132	0	0	0.37331	0.14738
Healthy	5.01792	3.54289	0.09233	0		5.01792	0	3.35396	0	3.54289	0.13173	0	0	0	0
Healthy	33.39352	3.67387	6.53455	0.17064		33.39352	0	0.35306	0	3.67387	0	3.11775	0	0	0.17064
Healthy	42.68353	0	0	0		42.68353	0.74147	2.24109	0	0	0.18382	0	0	0.05455	0
Healthy	52.38186	0	0	0		52.38186	1.32595	1.25902	0	0	0.01604	0.8832	0	0	0
Healthy	1.82898	0	0	0		1.82898	0.34933	2.7299	8.17773	0	0.08464	0	0	0	0
Healthy	22.67106	0	6.73	0		22.67106	2.47811	0.24602	1.88514	0	0.00342	0.01154	0	0.01811	0
Healthy	3.35925	0	0	0		3.35925	0.34572	1.40577	6.04788	0	0.29707	0	0	0	0
Healthy	4.30578	0.41346	0	0		4.30578	0	0	0	0.41346	0	0	0	0	0
Healthy	1.12383	0	0	0		1.12383	0.31964	5.49964	0	0	0.11423	0.00061	0.04242	0.00252	0
Healthy	6.54934	5.46903	0.20474	0.33767		6.54934	0.6049	9.78263	0.35433	5.46903	0.01542	0.03129	0	0	0.33767
Healthy	15.66101	0	0	0		15.66101	27.9063	0.10529	2.30415	0	0.76407	1.34731	0	0.31638	0
Healthy	43.84315	0.82337	0	0.01214		43.84315	0.78074	0.79822	2.63703	0.82337	0	0	0	0.2142	0.01214
Healthy	0.9399	1.327	0.01774	0		0.9399	0.11949	5.20323	0	1.327	0	0	0	0	0
Healthy	6.0343	0.78059	1.96453	0		6.0343	0.11929	1.32173	0	0.78059	0.299	0	0	0	0
Healthy	32.68181	0	0	0		32.68181	0.07508	5.56132	0	0	0.23297	0.08277	0	0.13173	0
D050177	25.5719	2.05563	0.04034	0.04473		25.5719	1.21433	5.16743	10.7955	2.05563	0.04368	0.01382	0.29174	0.02852	0.04473
Healthy	11.18063	2.38045	3.37489	0		11.18063	0	2.10358	0	2.38045	1.28671	0	0	0.60065	0
Healthy	4.35124	1.13016	0	0		4.35124	0.36245	12.64659	0	1.13016	0	0	0	0	0
Healthy	1.8155	0	0	0		1.8155	0.25283	0.94166	5.89787	0	0.03309	0	0	0	0
Healthy	3.31033	0	0	0		3.31033	1.07505	7.76658	0	0	0	0	0	0	0
Healthy	34.61785	4.20901	0	0		34.61785	5.2167	0	0	4.20901	0.27483	0.64406	0	0.00386	0
Healthy	54.96934	1.15786	0	0		54.96934	0.14901	0.17403	0	1.15786	0.02419	0.01908	0	0.01405	0
Healthy	20.75108	0	0	0		20.75108	0.65766	0.08882	1.64527	0	0.39103	0.29812	0	0.59335	0
Healthy	13.55648	1.09314	0	0		13.55648	0.4766	4.32597	4.95623	1.09314	0	2.94243	0	0	0
Healthy	1.61862	0	0	0		1.61862	0.38391	0.10169	0	0	0.07753	0.04549	0	0	0
Healthy	6.05667	0.34951	33.7754	0		6.05667	9.2609	10.99095	0	0.34951	0.43518	0	0.1611	0.00282	0
Healthy	63.67515	0.70246	0.29473	0		63.67515	0	1.47868	0.33099	0.70246	0	0	0	0	0
Healthy	15.88302	0	21.0891	0.00832		15.88302	2.43929	0.10883	1.41234	0	0.84119	0.02898	0	0.00398	0.00832
Healthy	0.7702	5.47357	0	0.00408		0.7702	2.56882	5.38965	0	5.47357	0.00528	0	0	0	0.00408
Healthy	6.94567	0	0	0		6.94567	0.35294	3.11823	0	0	0.01092	0	0	0.00278	0
Healthy	5.06293	3.75666	0	0		5.06293	0.22444	5.39504	4.52767	3.75666	0	0	0	0	0
Healthy	28.73826	2.41203	0.86242	0		28.73826	1.41622	1.13974	0	2.41203	0.6235	0	0.26781	0.13799	0
Healthy	0.82049	0	0	0		0.82049	0.02442	1.84522	9.01964	0	0.34156	0	0	0	0
Healthy	17.27238	4.57761	0	0.73389		17.27238	0.70442	2.84472	0	4.57761	0	0	0	0	0.73389
Healthy	65.87162	0	0	0		65.87162	0	0.12669	0	0	0.41372	0	0	0	0
Healthy	2.08998	0.52875	0	0		2.08998	0	5.09347	0.11694	0.52875	0	0	0	0	0
Healthy	14.16528	4.53582	0	0		14.16528	0	0	1.48551	4.53582	0	0	0	0	0
Healthy	8.27072	0	0	0.13948		8.27072	0.05648	2.6952	10.3765	0	0.03583	0	0.00451	0.03446	0.13948
Healthy	1.32739	2.96194	0.64288	0.09381		1.32739	3.52286	14.44781	0	2.96194	0	0	0	0	0.09381
Healthy	5.06566	2.96823	0.15967	0		5.06566	20.95547	0.32061	0	2.96823	1.7809	0	0	0	0
Healthy	27.34738	0.03717	1.26732	0		27.34738	13.7757	0.25774	0	0.03717	0.03083	0	0.1521	0.22496	0
Healthy	13.98577	2.76464	0	0		13.98577	0.96473	1.7658	0	2.76464	0.05866	0	0	0	0
Healthy	24.0631	1.042	0	0.10175		24.0631	0	6.04559	0	1.042	0.0698	0	0	0	0.10175
Healthy	27.48449	5.73539	0	0		27.48449	1.56782	7.35066	0	5.73539	0	0	0	0	0
Healthy	13.37072	0.93127	0.02199	0		13.37072	1.21806	2.0378	0.09191	0.93127	0	0.01432	0	0	0
Healthy	6.46265	0	0	0		6.46265	3.4047	0	4.05055	0	0.38988	0.01219	0.03232	0.05677	0
Healthy	0.60571	2.04444	0	0.13363		0.60571	1.16352	5.93867	3.08138	2.04444	0.55076	0	0	0	0.13363
Healthy	76.0443	0	0	0		76.0443	0	0	0	0	0	0	0	0	0
Healthy	19.45555	0	0	0		19.45555	3.57184	0.00482	1.19943	0	0.00512	0.09644	0.00407	0.16076	0
Healthy	6.93683	5.5555	0	0.42725		6.93683	0.0242	2.45993	0	5.5555	0.77904	0	0	0	0.42725
Healthy	14.04673	0	0	0		14.04673	0	4.06383	0	0	0.09846	0	0	0	0
Healthy	36.59994	0.15957	0	0		36.59994	4.05046	0.01474	0	0.15957	0.00238	0	0.25106	0.0211	0
Healthy	18.6768	2.63386	0	0.06587		18.6768	0	9.22585	0	2.63386	0.06491	0	0	0	0.06587
Healthy	53.52788	0.17882	0	0		53.52788	2.04766	0	0	0.17882	0	0	0	0	0
Healthy	38.05593	0.51022	0.17103	0.01379		38.05593	0	1.25643	2.25998	0.51022	0.05921	0.05196	0.14078	0	0.01379
Healthy	6.36115	0	0	0		6.36115	10.57853	0.58995	0	0	0.0162	0	0.12663	0	0
Healthy	1.55749	0	0	0		1.55749	0.26094	1.08326	5.97819	0	0.04636	0	0	0	0
Healthy	21.9319	0.50544	0	0.06039		21.9319	0.24372	10.2058	7.40078	0.50544	0.33608	0.03009	0	0.13564	0.06039
Healthy	17.3182	1.34619	0	0.2005		17.3182	0	1.902	0	1.34619	0	0	0	0	0.2005
Healthy	7.84216	1.73845	0	0		7.84216	0.15819	15.63397	0	1.73845	0	0	0	0	0
Healthy	13.35352	0	0	0		13.35352	23.20165	0	2.54266	0	0	2.65489	0	0.04182	0
Healthy	2.45133	0.7093	0	0		2.45133	0	5.05426	0.41575	0.7093	0	0.0414	0	0	0
Healthy	3.27517	0	0	0		3.27517	1.09986	7.99558	0	0	0	0.00454	0	0	0
Healthy	17.21332	3.37801	0	0		17.21332	3.48084	5.31389	0	3.37801	0.05069	0	0.13556	0	0
Healthy	5.41167	3.01774	0.05175	0.01713		5.41167	4.05144	4.16631	2.88085	3.01774	0	0	0	0	0.01713
Healthy	23.71519	0.27709	0	0.05922		23.71519	0	0.25632	0	0.27709	0	1.23057	29.92453	0	0.05922
Healthy	32.75538	1.48031	0.01332	0.00106		32.75538	0.20729	7.16659	0	1.48031	1.58635	0	0	0.2005	0.00106
Healthy	7.58386	0	0.1007	0		7.58386	0	0	0	0	10.919	0.05385	1.21296	0.05413	0
Healthy	4.24627	1.08249	0	0		4.24627	0.20792	12.61392	0	1.08249	0	0	0	0	0
Healthy	8.3997	0	0.01265	0		8.3997	1.48272	5.13489	0	0	0	0	0	0	0
Healthy	24.15697	0	23.1476	0		24.15697	0	0	0	0	3.08538	0	0	1.77812	0
Healthy	9.24888	0	0	0		9.24888	0	0	0	0	0	0	0	0	0
Healthy	20.47784	4.74711	2.2348	0.22889		20.47784	0.81976	0.69401	0	4.74711	0	2.00589	0	0.01458	0.22889
Healthy	1.93607	2.64713	0	0		1.93607	0.00896	5.04346	2.59163	2.64713	0	0.23714	0	0	0
Healthy	6.97075	2.85085	0	0		6.97075	0	2.21221	4.31984	2.85085	0.02466	0	0	0	0
Healthy	12.21441	8.07389	0	0.17811		12.21441	0.07102	1.91537	0	8.07389	0.03925	0	0.00627	0.09574	0.17811
Healthy	24.86266	0	6.37433	0		24.86266	0	0	0	0	0.71294	0	0	0.32805	0
Healthy	41.42896	0.13825	0.17672	0		41.42896	0.23884	5.19215	0	0.13825	0	0	0	0	0
Healthy	6.07761	0.80363	0	0		6.07761	0.17352	11.60142	0	0.80363	0	0.05039	0	0	0
Healthy	0.10168	0	0	0		0.10168	2.35336	0.22881	0	0	0	0	0	0	0
Healthy	24.82273	0.95902	17.9335	0		24.82273	7.55911	0.31779	0	0.95902	2.33088	1.45459	0	3.00563	0
Healthy	71.25252	0.10527	0.35644	0.00337		71.25252	0.00415	1.14142	0	0.10527	0.16211	0	0.09339	0	0.00337
Healthy	14.45154	0.93218	0	0		14.45154	0.53273	2.20314	10.2359	0.93218	0	0	0	0	0
Healthy	6.38911	0	0	0		6.38911	0.00522	4.0437	1.78082	0	0.07097	0	0	0.01374	0
Healthy	23.75074	0	1.55278	0		23.75074	3.06453	2.01584	0.07772	0	0.02103	0	0	0.44235	0
Healthy	8.31313	1.30712	0.06782	1.57863		8.31313	2.29847	6.04406	0	1.30712	0.07097	0	0	0	1.57863
Healthy	0.12272	0	0	0		0.12272	90.43881	0	0	0	0.00052	0.17285	6.67729	0	0
Healthy	5.04008	3.59929	0	0		5.04008	0.2579	5.54008	4.77503	3.59929	0	0	0	0	0
Healthy	1.32419	2.14425	0	0.38759		1.32419	0.57724	6.92513	0	2.14425	0	0.08951	0	0	0.38759
Healthy	43.20758	3.57931	0	0		43.20758	0.19667	0	0	3.57931	0.71517	1.04259	0	0	0
Healthy	34.29336	0	0	0		34.29336	1.67411	0.4387	0.97369	0	0.41766	0.45025	0	0.15181	0
Healthy	17.62458	0	0	0		17.62458	4.29934	2.6511	11.1482	0	0.97193	0	0	0.05489	0
Healthy	11.55756	1.7125	0	0.03088		11.55756	0	5.725	0	1.7125	1.26597	0	0	0.05486	0.03088
Healthy	5.79267	0	0	0		5.79267	0.70083	0.56295	0	0	1.24442	0	0.04548	0.03542	0
Healthy	17.0652	0	0	0		17.0652	18.1815	0.49942	0.64899	0	0.43517	0.2193	0	0.05531	0
Healthy	44.24007	0	0	0		44.24007	11.6606	0	1.76947	0	0	0	0	0	0
Healthy	32.09735	0.40971	0	0		32.09735	10.37074	0.00171	0.043	0.40971	0.01939	0.03632	0.03509	0.69314	0
Healthy	10.15593	1.12093	0	0		10.15593	3.94396	15.19616	0	1.12093	0	0	0.00823	0.02819	0
Healthy	18.01655	0.35006	0	0		18.01655	5.87586	2.47472	0	0.35006	0.14224	0	0	0	0
Healthy	6.71752	11.4248	1.3897	0		6.71752	2.99392	1.71654	0	11.4248	0.92989	0.14588	0	0.09399	0
Healthy	36.77322	0	0	0		36.77322	1.94967	0	0	0	0.03651	0.00765	0.02704	0	0
Healthy	4.731	5.73074	0.95499	0.03325		4.731	3.86564	4.64077	7.65865	5.73074	0	0	0	0	0.03325
Healthy	2.89423	0	1.61728	0		2.89423	0	0	0	0	0.39765	0	0	0	0
Healthy	42.44446	0.60253	0	0.48708		42.44446	0	0.22924	0	0.60253	0.96926	0	0	0	0.48708
Healthy	12.72961	4.21419	0	4.64083		12.72961	0.34237	2.57732	0	4.21419	0	0	0	0.05282	4.64083
Healthy	1.67378	0	0	0		1.67378	0.33385	2.81664	8.10322	0	0.09813	0	0	0	0
Healthy	24.06938	0	0	0		24.06938	11.44745	0.27691	12.7834	0	0	0	0	0	0
Healthy	1.2228	1.91483	0	0.03961		1.2228	1.23408	3.92995	0.61383	1.91483	0.80095	0	0	0	0.03961
Healthy	18.06686	0	0.02102	0		18.06686	0	0	6.78965	0	0.01122	0	0	0.03771	0
Healthy	6.29537	0	0.22386	0		6.29537	12.56261	7.87943	0	0	0.02597	0	0	0	0
Healthy	12.60878	0.22399	0.0878	0		12.60878	0.17035	0.05662	0	0.22399	2.83494	0.05402	0.2828	0.02291	0
Healthy	22.74829	1.07322	0	0		22.74829	2.19281	1.8955	0.00139	1.07322	0.00276	0.18527	0	0.38988	0
Healthy	34.84461	0	0	0		34.84461	5.01757	0.18922	5.64447	0	1.75278	0.3364	0	1.1973	0
Healthy	17.44517	4.51685	1.87428	0.14599		17.44517	0.00476	2.39655	0	4.51685	0.15014	0	0	0	0.14599
Healthy	20.50444	3.55757	5.5018	0		20.50444	2.50981	2.77828	0	3.55757	1.52775	0.29165	0	0.44489	0
Healthy	19.63997	0	0	0		19.63997	0.88026	1.90529	0	0	0	2.1511	0	0	0
Healthy	15.48653	0	0	0		15.48653	4.06043	2.88433	0	0	0.00481	3.42434	0	0.78828	0
Healthy	16.11202	0	0	0		16.11202	0.10926	6.47829	0	0	0	0	0	0	0
Healthy	28.63707	1.588	9.90092	0		28.63707	0.17604	0.47533	0	1.588	0.09396	0	4.40602	0	0
Healthy	0.00652	0	0	0		0.00652	44.02895	0	0	0	0	0.00044	7.751	2.32124	0
Healthy	26.15425	0.04283	0.04649	0.02404		26.15425	0.09181	0.46698	0	0.04283	0.13698	0	0.03014	0	0.02404
Healthy	2.03508	0	0	0		2.03508	0	1.70249	0.88788	0	0	0	0	0	0
Healthy	21.71029	1.80916	0.10475	0		21.71029	2.32009	3.81716	7.8661	1.80916	0	0.4149	0.09385	0.05366	0
Healthy	3.69108	1.93787	0.03287	0		3.69108	0.77612	3.67803	0	1.93787	0.05113	0	0	0	0
Healthy	41.48752	0.05117	4.2977	0		41.48752	7.15964	0.07961	0	0.05117	0.27113	0	0	0	0
Healthy	3.5514	0	0	0		3.5514	53.68895	0	0	0	0.20958	0	0.1913	0.00107	0
Healthy	6.44607	3.40687	13.9454	0		6.44607	4.10006	0.52844	0	3.40687	4.1505	0	0	0.0398	0
Healthy	16.43337	0	0.00137	0		16.43337	0	0.57269	3.74943	0	0.80942	0	0	0	0
Healthy	44.99545	2.98424	0	0.10181		44.99545	0	2.52105	0	2.98424	0.15933	0	0	0	0.10181
Healthy	15.11769	0	0	0.07593		15.11769	3.13693	0.90862	11.6699	0	0	0	2.77925	0	0.07593
Healthy	21.0963	6.76741	0	0.62256		21.0963	0.03233	4.82717	0	6.76741	0	0	0	0	0.62256
Healthy	4.43741	0	0	0.26887		4.43741	4.21828	6.51339	0	0	0.12792	0.00378	0.01239	0	0.26887
Healthy	11.48591	0.95643	0	0.00748		11.48591	0.67275	4.65309	1.78806	0.95643	0.06249	0.00187	0	0	0.00748
Healthy	7.46247	0.64752	0	0.03325		7.46247	0.7017	2.55368	0.95402	0.64752	0	0	0	0	0.03325
D050177	17.80536	18.5489	0	0.28659		17.80536	0.06383	2.21181	0.28988	18.5489	0.01932	0	0	0.63329	0.28659
Healthy	3.77322	2.05437	0.00549	0		3.77322	0.8753	3.82264	0	2.05437	0.06731	0	0	0	0
Healthy	13.63746	1.07345	0	0		13.63746	0.47257	3.93673	4.52365	1.07345	0	2.5774	0	0	0
Healthy	3.57708	0	0	0		3.57708	2.23885	0.52511	2.19395	0	0	0	0	0	0
Healthy	1.51089	2.09844	0	0.33086		1.51089	0.65907	6.92018	0	2.09844	0.0048	0.13248	0	0	0.33086
Healthy	30.06569	2.84698	0	0.0714		30.06569	2.04344	1.16014	0	2.84698	0.24078	0	0.49734	0	0.0714
Healthy	13.58218	0.8985	0	0		13.58218	2.67365	1.56757	25.6083	0.8985	0.05364	0	0	0.13814	0
Healthy	0	0.00014	0	0		0	35.88604	0	0	0.00014	0	0.00288	4.5937	0	0
Healthy	9.33014	0	0	0		9.33014	1.52995	4.93231	0	0	0	0	0	0	0
Healthy	7.42724	0	0	0		7.42724	1.45191	1.29806	0	0	1.03116	0	0.34574	0	0
Healthy	0.00403	0	0	0		0.00403	8.04473	0.17457	0.00017	0	0	0	0	0	0
Healthy	3.61913	2.58183	0	0		3.61913	0.22373	8.90924	0	2.58183	0.03454	0	0	0	0
Healthy	12.11788	0.66166	0.7039	0.13741		12.11788	0.03715	1.61917	0	0.66166	0	1.01719	0	0	0.13741
Healthy	16.92836	0.27531	1.12322	0.05933		16.92836	0.92969	0.98242	3.12547	0.27531	0.6541	0.16837	0	0.08095	0.05933
Healthy	6.42588	5.11173	0	0		6.42588	0.07479	2.40849	8.18925	5.11173	0.12519	0.12269	0	0	0
Healthy	16.59155	0.50421	0	0		16.59155	0.12114	1.5302	0	0.50421	0.73882	0.48435	0.03226	0.06926	0
Healthy	4.84184	2.94335	0	0		4.84184	0.00166	2.2831	4.17101	2.94335	0.00494	0	0	0	0
Healthy	17.07274	3.39582	0.47405	0.08811		17.07274	4.36774	0.1482	0	3.39582	0.04006	0	0.04287	0.09393	0.08811
Healthy	0.0274	0	0	0		0.0274	53.08623	7.47579	0	0	0	0	5.53661	0.0046	0
Healthy	3.30101	2.51169	0	0		3.30101	0.19532	8.75288	0	2.51169	0.07695	0	0	0	0
Healthy	2.28023	0	0	0		2.28023	0.20175	0	10.0324	0	0	0	0	0	0
Healthy	18.21155	2.32565	3.54756	0		18.21155	20.05603	0.97131	0.02915	2.32565	3.46982	0	7.36172	0	0
Healthy	5.07049	0	0	0		5.07049	37.93485	0.35864	0	0	1.27752	0	0	0.11519	0
Healthy	0.6148	0	0	0		0.6148	0	0	0	0	0	0	0	0	0
Healthy	3.27182	0	0	0		3.27182	0	43.2686	1.19992	0	0.19433	0	0	0	0
Healthy	33.2969	1.0206	0	0		33.2969	25.52263	0.54235	4.22462	1.0206	0	0	0	0	0
Healthy	1.2544	0	0	0		1.2544	0	2.48874	4.85572	0	0	0	0	0	0
Healthy	9.70855	0.53475	0	0		9.70855	0.49255	0.62208	0	0.53475	0.01492	0.05201	0	0.00207	0
Healthy	11.32128	0	4.13628	0		11.32128	36.92142	0	8.44491	0	0	0	0	0	0
Healthy	1.66774	0	0	0		1.66774	0.30454	0.92762	6.11977	0	0.04199	0	0	0	0
Healthy	2.17026	0	0	0.11245		2.17026	0	4.21703	0	0	0	0	0	0	0.11245
Healthy	32.47289	0.18708	0.14722	0.0196		32.47289	0.17135	1.28613	0.00073	0.18708	0.777	0	0.02	0	0.0196
Healthy	21.91208	0	0	0		21.91208	0	0	0	0	0	0	0	0	0
Healthy	23.91447	2.88306	0.40155	0.34676		23.91447	0.13044	1.68302	0.31679	2.88306	1.41539	0.00396	0.05674	0.1086	0.34676
Healthy	0	2.24332	0	0		0	0	0	0	2.24332	0	0	0	0	0
Healthy	30.40498	0	28.5491	0		30.40498	0	0	0	0	1.22632	0	0	0.05371	0
Healthy	2.20248	5.07107	0	0		2.20248	0.05349	0.33609	9.25559	5.07107	0	0	0	0	0
Healthy	28.16387	0	0	0		28.16387	0	2.43229	0	0	1.10707	4.50425	0	0.01412	0
Healthy	6.5284	0	0	0		6.5284	0.44647	4.66771	0	0	0.09827	0.00197	0	0	0
Healthy	5.33268	0	0	0		5.33268	0.09016	24.23001	0	0	0.25175	0	0	0.1366	0
Healthy	0.43166	0	0	0		0.43166	0.02041	3.03344	2.64705	0	0.13905	0	0	0	0
Healthy	5.0469	0	0	0		5.0469	0.42895	1.4173	6.27789	0	0.26754	0	0	0	0
Healthy	13.15953	0	0	0		13.15953	0	49.8066	0	0	0.54431	0	0	0	0
Healthy	28.08165	1.50964	0	0		28.08165	1.74439	0.01826	6.56183	1.50964	0.01602	0.05084	0.01236	0	0
Healthy	1.14033	0	0	0		1.14033	0	3.36062	3.44104	0	0.03905	0	0	0	0
Healthy	22.08237	1.71415	1.80177	0.00931		22.08237	0.07286	0.31357	2.19216	1.71415	0.00311	0	0	0.30605	0.00931
Healthy	25.5751	0	0	0		25.5751	1.46737	0	0	0	0.0174	1.67072	0.00223	0.03649	0
Healthy	26.99593	1.56905	0	0		26.99593	14.07523	0.67177	2.40528	1.56905	0	0	0.93667	0	0
Healthy	1.94154	1.7172	0.09868	0		1.94154	0.42342	2.94687	0	1.7172	0.41032	0.00468	0	0	0
Healthy	3.32933	0.49992	1.18226	0.01237		3.32933	3.12616	1.77769	0	0.49992	0	0.01168	0.04579	0.07371	0.01237
Healthy	31.77801	1.19151	0	0		31.77801	1.27859	0	0	1.19151	0	0	0	0	0
Healthy	1.10321	0	0	0		1.10321	0.10105	0.24924	0.29687	0	0	0	0	0	0
Healthy	27.46447	0.54168	0.05073	0		27.46447	0.29736	3.6947	0	0.54168	5.39017	0	0.01315	0	0
Healthy	15.92555	5.26315	2.30841	0.01317		15.92555	0.91651	4.60331	0.00623	5.26315	0.00172	0.05333	0	0.05048	0.01317
Healthy	13.78159	0	0	0		13.78159	8.77733	0.90078	13.0178	0	0.43137	0	0	0	0
Healthy	44.80996	0.60263	0.1068	0.003		44.80996	0.13129	2.1462	0	0.60263	0.04628	0.00111	0	0	0.003
Healthy	43.58366	0.99389	0	0		43.58366	0.83307	0.26216	5.39418	0.99389	0.4229	0.97821	0	0.23092	0
Healthy	16.57425	3.21003	0	0.00708		16.57425	5.80199	0	0	3.21003	0.08869	0.00813	0.03809	0.33081	0.00708
Healthy	10.51045	7.20449	0	0.03702		10.51045	0.37799	0.92252	3.51723	7.20449	0.00601	0.28333	0	0.11079	0.03702
Healthy	28.20531	0	0	0.03344		28.20531	0.26068	4.44764	0	0	0.32882	0	0	0	0.03344
Healthy	1.78141	2.0004	0	0		1.78141	0.22173	5.57727	0	2.0004	0	0	0	0	0
Healthy	46.8281	0	0	0		46.8281	0	0	0	0	0	0	0	0	0
Healthy	37.47046	3.59946	0	0.06564		37.47046	0.35178	1.28023	0	3.59946	0.09532	0.01985	0.86105	0.00678	0.06564
Healthy	2.51416	3.27467	0	0		2.51416	0	20.5373	0	3.27467	0	0	0	0	0
Healthy	6.08218	8.37611	8.00768	0		6.08218	5.16856	4.33621	0	8.37611	0	0	0.00376	0	0
Healthy	6.5257	0	0	0		6.5257	2.28444	0.46967	0.77647	0	0.03155	0.02367	0	0	0
Healthy	3.96175	0	0	2.32288		3.96175	0.24087	14.00232	5.66652	0	0.01371	0	0	0	2.32288
Healthy	18.45423	0	0	0		18.45423	13.77345	0.28594	1.53411	0	0.53843	0.38672	0	0.29259	0
Healthy	6.48448	1.11644	0	0		6.48448	0.42789	11.89707	0	1.11644	0	0	0	0	0
Healthy	1.31161	0	0	0		1.31161	14.4828	0	0	0	0.00517	0	0.0025	0	0
Healthy	24.39424	0.3725	0.34226	0		24.39424	2.00644	4.05188	0	0.3725	0.57609	0	0.56568	0	0
Healthy	9.03548	0	0	0		9.03548	48.07914	0.25147	0.47986	0	0.48128	2.53386	0	0.03863	0
Healthy	0.938	1.41211	0.0287	0		0.938	0.10828	5.31153	0	1.41211	0	0	0	0	0
Healthy	47.81394	1.23496	0.15533	0.0511		47.81394	0.18308	2.25565	1.09453	1.23496	0.00459	0.0726	0.13054	0	0.0511
Healthy	3.50565	0	0	0		3.50565	0.22975	4.62617	1.49748	0	0.03286	0.03219	0.00887	0.01833	0
Healthy	3.27068	0.00362	0	0.87248		3.27068	14.25748	0.4563	0	0.00362	0	0	0.43548	0.14947	0.87248
Healthy	20.51761	0	0	0		20.51761	4.40498	1.08775	4.24225	0	0.12586	0	0	0.07101	0
Healthy	32.39544	3.14415	0	0.06059		32.39544	1.46133	2.61183	0	3.14415	1.28783	0.00416	0.0143	1.22097	0.06059
Healthy	0.98278	0	0	0		0.98278	0	0	2.29595	0	0	0	0	0.01142	0
Healthy	21.77925	4.05071	3.24923	0.02028		21.77925	4.06849	0.5562	0	4.05071	0.05169	0.03216	0.00723	0.25031	0.02028
Healthy	50.37572	0	0	0		50.37572	0	3.72923	0	0	3.43778	0	0	0	0
Healthy	32.93799	0.59019	1.09162	0		32.93799	0.16406	0.92991	5.58175	0.59019	0	0	0	0	0
Healthy	14.62348	2.83678	0	0		14.62348	0.94995	1.74517	0	2.83678	0.08664	0	0	0	0
Healthy	2.23369	0	0	0		2.23369	0.21765	0	10.4004	0	0	0	0	0	0
Healthy	12.17318	0.02601	0.29309	0.09902		12.17318	0	0.45949	0	0.02601	0	0.26672	0	0	0.09902
Healthy	1.85708	18.8552	0	0		1.85708	0.02337	0	7.49253	18.8552	0	0	0	0	0
Healthy	2.22832	0.63142	0	0		2.22832	0	4.86795	0.34381	0.63142	0	0.05757	0	0	0
Healthy	22.07464	0.82296	1.42082	0.09424		22.07464	18.22947	2.66851	0	0.82296	0	0.40786	0	0.16005	0.09424
Healthy	8.98104	1.20298	0	0		8.98104	0	0.85264	0.66822	1.20298	0	0	0	0	0
Healthy	36.07128	0.79725	0	0.01609		36.07128	0.33843	8.36668	0.00016	0.79725	1.2089	0.01259	0.22967	0.10197	0.01609
Healthy	5.81854	3.26751	0.07672	0.03218		5.81854	4.12361	4.377	2.81667	3.26751	0	0	0	0	0.03218
Healthy	12.20105	0.78156	0	0.34411		12.20105	0	17.2519	0	0.78156	0	0	0	0	0.34411
Healthy	0.9112	0	0	0		0.9112	0.07738	2.05346	3.04829	0	0	0	0	0	0
Healthy	12.85301	4.51823	0	0		12.85301	3.46794	0	0	4.51823	0	0	0	0	0
Healthy	17.77409	6.06564	0	0.10877		17.77409	0.24054	0.57718	0	6.06564	0	0	0	1.0244	0.10877
Healthy	33.24214	1.72439	0	0		33.24214	15.32938	0.56463	0	1.72439	0.00693	0.03854	0	0	0
Healthy	12.4927	2.97306	3.11355	0		12.4927	2.21114	1.1721	15.2083	2.97306	0.06085	0	0	0	0
Healthy	14.73325	0.02704	0	0		14.73325	0	0	13.1957	0.02704	0.00229	0.0171	0	0.08537	0
Healthy	18.37778	0.02564	0.25684	0.02534		18.37778	0.01624	0.6217	0	0.02564	0.01657	0.25304	0	0	0.02534
Healthy	24.06397	1.53345	4.80982	0		24.06397	3.00532	1.17921	1.02733	1.53345	0.00445	0	0.02532	0	0
Healthy	13.02272	2.28689	0	0.08755		13.02272	0	0.08686	0.00618	2.28689	0.01523	0.26404	0	0	0.08755
Healthy	2.05964	0	0	0.13701		2.05964	0	4.06295	0	0	0	0.01136	0	0	0.13701
Healthy	4.06705	0	0	0		4.06705	23.62469	0.37504	0	0	0	0.25478	0	0	0
Healthy	31.72952	1.69978	0	0		31.72952	1.50522	3.97588	10.2147	1.69978	1.8409	0.07362	0	0	0
Healthy	2.51772	0	0	0		2.51772	0.53022	0	4.14691	0	0.11347	1.01495	0	0.22672	0
Healthy	1.70965	0	0	0		1.70965	0.34388	2.78844	8.26828	0	0.07751	0	0	0	0
Healthy	0.89442	0	0	0		0.89442	0.09572	2.06985	3.15084	0	0	0	0	0	0
Healthy	18.1056	0	0	0		18.1056	1.74431	0.91892	0.47951	0	0.37592	0	0	0	0
Healthy	20.9383	2.24514	0	0		20.9383	9.74598	0.5179	0	2.24514	0.01447	0	0.01456	0.60795	0
Healthy	1.93883	4.06492	0.1863	0.01827		1.93883	1.86957	1.88941	0	4.06492	0	0	0	0	0.01827
