o	Lachnospirales	Oscillospirales	Actinomycetales	Verrucomicrobiales	Methanobacteriales	Lactobacillales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Peptostreptococcales	Pseudomonadales	Bacteroidales	Burkholderiales
Healthy	1.33330981012808	1.43985164193053	0.106126275422547	-5	-0.405000083267754	0.805754292557197	-5	0.294633738930875	-5	-5	-5	1.39890723378657	-0.568266438766163
Healthy	0.805408416318326	1.07057753477126	-5	0.781666353106551	-5	-5	-1.50113831100712	-5	-5	-5	-5	1.6905680844403	-0.851027365490795
Healthy	0.919486032886908	0.787831556245903	1.37735361281668	-2.97469413473523	-5	0.868354616163832	-1.56019378860667	0.671463509746393	0.0284167009418845	-0.9309982829544	-5	1.27018231567055	-0.244712219460692
Healthy	0.251341290243177	0.557766979066197	0.0239558173167065	0.539394799163894	-5	-5	-5	-0.764774654988134	-5	-5	-5	1.9084191726991	-0.146612109410236
Healthy	0.802291972656481	0.793009768869552	1.1014559578644	-5	-0.651617243582085	-0.597927856364727	-5	0.280325641252156	-5	-5	-5	1.75911091103785	-0.932705913684023
Healthy	1.52629080431854	1.09895021916398	0.415984410366952	-3.17392519729917	-5	-0.983886333641092	-0.975227086920368	-0.117925357694093	-5	-1.84405698202816	-5	1.50748467456101	-2.26201267366657
Healthy	1.12622267422298	1.58715556597445	0.343485401001581	-1.46382046786277	-1.31006989598178	-1.44381815334709	-5	-0.453370979728274	-0.668491723713611	-5	-5	1.56546587287546	0.239514695679609
Healthy	0.536714962374179	0.485559600352171	0.0498883349761655	-5	-5	-5	-1.24496406623223	-0.357634419155027	-5	-5	-0.605303222108116	1.92348706223517	-0.501069468257998
D015179	1.39576029595683	1.04849385361596	0.449274703568989	-0.822348088301746	-2.53760200210104	0.0418780340480163	-0.59968655485967	-0.117338877135124	-5	-0.88054614924394	-5	1.53352510867357	-0.911474107568744
D015179	0.89888198184295	1.2177804792458	1.35843571104514	-5	-2.00788851221305	-5	1.10900484543473	0.637996777417332	-5	-5	-5	1.32463324822704	-5
Healthy	1.08624554635333	0.919444210465237	1.70345723833521	-0.657064365112369	-5	-0.985269504998247	-2.17522353752445	0.0537159654534936	-5	-1.59311932995088	-0.786641646375609	1.24303780051795	-1.91506642506328
Healthy	1.05110619523182	0.263427746619133	-5	-5	-5	-5	0.269064408694542	-5	-5	-5	-5	1.77179730244458	-5
Healthy	0.214767045281551	-1.87876854485038	-1.29886393390747	-5	-5	-0.86261423566603	-5	-0.578791065864903	-5	-5	-5	1.82840085349058	-0.804986437124172
Healthy	1.1244015079121	0.348941231992868	-5	-0.486090212172617	-2.19246497193115	-0.874974413180051	-5	-5	0.374781329148626	-5	-5	1.89674992072787	-5
Healthy	1.33269068145551	0.94339854501885	0.498966325659311	-5	-5	0.734382930795877	-1.23559967704361	-0.376543951930066	-1.13076828026902	-1.30680085484628	-5	1.59236198724883	-0.162967410266795
Healthy	-0.0476726026241195	-5	1.5013491974089	-5	-5	-1.0349394793888	-0.925549281045409	-0.34858629017763	-5	-5	-5	1.51789785777392	-5
Healthy	0.825217034825779	0.870076012109882	-0.247398467297951	-5	-0.855612625898063	-1.59980751140742	-5	-0.613697269302485	-5	-5	-5	1.81058189708521	0.147082434084696
Healthy	0.184208613111503	0.490798146481884	0.548749235890132	-1.24649354300903	-0.190972537959185	-5	-5	-5	-5	-5	-5	1.92511351885796	-1.21183162885883
Healthy	0.698936128045238	0.693637267524734	-0.691948078757338	-5	-5	-0.22494323892069	-5	-1.29670862188134	-5	-5	-5	1.83931158830126	0.772687621695055
Healthy	1.03625391503394	0.868439290119621	-0.758578048288005	-0.912502527595736	-1.11452569717084	-2.17522353752445	-0.954872693431973	-1.28600573233936	-5	-0.959358108455463	-5	1.52551475747996	-0.779055523676587
D015179	0.607119253516978	1.18333334570848	-0.878834252465589	-0.121909266054682	1.65195132682173	-0.0264842267590203	-0.737691325250976	-5	-5	-0.129947418306455	-5	1.07612502755892	-5
Healthy	-0.0270662362346636	0.784027849714903	-1.64550739941056	1.65512892250506	-5	-5	-0.816616257947305	0.142542756278961	-5	-5	-5	1.1224210134754	-0.607795643629137
Healthy	1.01054629798609	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.7849538295715	-5
Healthy	0.811328970026923	-1.07966792846041	-1.61065668874792	-5	-5	0.00738500343269083	0.161586592023395	-1.12551818230053	-5	-5	-0.234510265370566	1.40911022645065	0.00416224665529556
Healthy	1.47782062923163	0.922052480872176	1.16805058444422	0.460609219049038	0.821518113691839	-0.817471224721036	-1.99396204500268	-0.13001771714092	-0.0313536380341161	-1.45917018588892	-5	1.32020820502489	-0.251486374216657
Healthy	1.30788907836053	1.42635605875342	-5	-5	0.328108339556018	-5	0.42292618111475	-0.948037550216953	1.23610401052842	-1.15807768832055	-0.885522460071198	1.29671344252333	-5
Healthy	1.22010913453152	1.07166222814061	-0.889612334124913	-5	-5	0.830158651872323	-1.08964244272712	-1.06113017848701	-5	-5	0.344050205795227	1.7203716835118	-0.00544530438256331
Healthy	0.889416565210674	0.933702863064986	-0.749384853009367	0.738588729145538	-5	-5	-5	-0.786269796145158	-5	-5	-5	1.72326105794123	-0.214008548113107
Healthy	-1.74424521335696	-1.66334017654558	1.48816644974161	-5	-5	-0.842845560093718	-1.04875964967566	-5	-5	-5	-2.91364016932525	1.02714117797351	-5
Healthy	1.45522443508474	1.36850407082455	-0.0908345835258464	-0.199118031068832	-5	0.607112814500631	-0.682521686076981	-0.918004974727702	-0.501138311007116	-0.603748331419723	-5	1.32680943430072	-0.939151126961193
Healthy	-0.172527335806083	1.00190540686308	0.313858787384718	1.23674151323303	-5	-5	-5	-0.76343754814664	-5	-5	-5	1.61558332287622	-0.72785658240895
Healthy	0.863561953720896	1.22163067904615	0.604365393883387	0.533787305436506	1.21879301222502	-1.4024144982478	0.0766149604300608	-0.133984549354637	-5	-0.50834420628122	-5	1.56789514482955	-0.716201427085007
Healthy	0.830700916414952	1.26714731332425	0.949710973143925	0.777252054390822	1.1110274873495	-1.13507380846099	0.140727962844183	0.286391343147528	-5	-0.255292483108971	-5	1.51021125268195	-1.25469094005917
Healthy	0.569716761534184	0.950142781595117	0.745553345300815	-5	-1.17633018673186	-1.56976364658849	-2.13018179202067	-0.0978175503109951	-5	-5	-5	1.76034021603466	-2.0096611452124
Healthy	0.0664526537578039	0.491932905598662	0.562928967009688	-1.05178270644003	-0.169141985486758	-5	-5	-5	-5	-5	-5	1.92772094252862	-1.10784972209864
Healthy	1.53025132365261	1.25813350592189	0.600025994727479	-5	0.817069316414013	-0.0782043144869043	0.03119429417242	0.231846630843641	-0.709653699346067	-0.942562131787061	-5	0.235659725395864	-5
Healthy	0.586811144909341	0.674819821115418	0.53667457556704	-0.149555951759757	-0.149997413907539	-5	-5	-5	-5	-5	-5	1.82837370916063	-0.172281880451705
Healthy	1.30318266106568	0.777042385049856	0.00565231535507401	-1.73541827076192	-5	-0.158878392803456	-1.40252421012962	-5	0.518035953006791	-5	-5	1.67432156435592	0.779518570972331
Healthy	0.720401613478477	1.13283676389207	-5	-5	-5	-5	-0.671763145905084	-5	-5	-5	-5	1.84693228147226	-0.17052254411051
Healthy	1.37383224687661	1.19150690462415	-1.62433638603911	-0.979307321317972	-5	-5	-5	-5	-5	-5	-5	1.73731177895106	-1.38912699961995
Healthy	1.66868953708158	1.01581812170356	-0.722253299972636	-5	-0.285368518807058	-2.11294562194904	-0.920782564253433	-0.994347684644926	0.478997690268768	-5	-5	1.4034978329432	-1.2938798902973
Healthy	1.12027311101861	0.71920446110895	-5	-2.12784372725171	-5	-5	-0.2498774732166	-1.79021698515148	-5	-1.82419836715172	-5	1.75253358730802	-0.404030060417024
Healthy	-2.29670862188134	-3.01322826573375	1.94354293852516	-5	-5	-0.775518734696367	-2.48017200622428	0.486161175304538	-5	-1.12084675381575	-0.631415627642515	-0.273974094718658	-5
Healthy	1.26866360556276	0.966525151104826	0.136707886840433	0.994178525925287	-0.899078319679153	-2.02548830726267	-5	-0.929666544146937	0.265341492897072	-1.11884367892444	-5	1.19579590726038	0.459392487759231
Healthy	1.15909444528213	0.684041532334734	1.68263814045968	-0.982299028775883	-5	-5	-0.432162296799239	-1.25908492351872	-5	-0.567447575422949	-5	1.37643040356344	-1.65169513695184
Healthy	0.732365610194282	0.606551179748374	-0.0290862142106709	-5	-1.52651302993543	-0.238876877412623	-0.289823378475307	-0.727299943210414	-0.00555966069447759	-2.50863830616573	-5	1.86855192793165	-2.73518217699046
Healthy	0.798659621232109	0.759153184135358	1.08720126153778	-5	-0.67423811468077	-0.629709018051272	-5	0.231324291564971	-5	-5	-5	1.75724460673472	-0.95589161255388
Healthy	1.35586033458523	0.928492635878609	1.06770081440579	-5	0.176334395893585	1.28134658296311	0.604075860616901	0.149665498063025	-5	-5	-1.54729377348897	0.982911797157011	-1.10336356947042
Healthy	0.369032078557992	0.608914157869963	-5	0.316196874792787	-5	-5	-5	-5	-5	-5	-5	1.93374930399506	-0.192742413705601
Healthy	-0.368221506789094	0.779141036874012	-1.49390104007156	1.63970666856029	-5	-2.43533393574791	-0.790431372164059	0.176782684240944	-5	-5	-5	1.12981423468673	-0.59047263298776
Healthy	1.32943083160318	0.942238788214202	-0.385260929680297	-1.39609816826833	-0.363311552046717	-0.927897221114824	-2.15739076038944	0.188258957671734	-5	-1.67448433663685	-5	1.74010140252004	-0.526075306583843
Healthy	1.22757513434964	0.385636655277123	0.9408117247251	-5	-5	-5	-1.22665245801918	-0.0245314273764424	-5	-1.43074316667139	-5	1.61856329332402	-1.32817943981675
Healthy	0.0163521322464845	-5	1.64735157066229	-5	-5	-1.15689185800039	-5	-5	-5	-5	-1.9017024635053	0.218648396605054	-5
Healthy	1.1672233751663	1.17692170421131	0.594983363457239	-5	-5	-0.755203521252377	-1.69143558643876	-0.451463180186098	-5	-0.972854334225658	-2.48811663902113	1.72860259799937	-2.24336389175415
D015179	1.2888512742651	0.551612218138953	1.41924477336203	-1.24964591123729	-5	0.0814193241349341	-0.177269794739744	-1.65208481349831	-5	-5	-5	1.30937355984159	-1.52230007166787
Healthy	1.17616653024256	0.649001706942978	-0.00122208532931002	-5	-5	-5	-1.32284947872657	-0.586515825682593	-5	-5	-5	1.79454353242558	-0.720629681820892
Healthy	0.253417974067507	0.296579638983254	-0.545124664255054	-5	-5	-5	-2.18508681872493	-5	-5	-5	-5	1.84535767049266	-0.81864240797155
Healthy	-5	-2.65560772631489	-1.73235901765408	-5	-5	-0.368667863073363	-3.58502665202918	-5	-5	-5	1.49910135230464	-1.79533748825178	-5
D015179	0.827250989253755	0.898800847520939	-5	-5	-5	-0.387322081683498	-5	0.499350236361863	0.16282717374321	-5	-5	1.78348115108664	-5
Healthy	1.46365085082716	0.958695250571168	-0.531519742642387	-0.133925428691059	-5	-0.427349084747641	-1.44708854978349	-1.75745857170162	-0.0646539871176032	-5	-5	1.61198104740523	0.767230098110718
Healthy	1.40752754550268	0.814005735611341	-0.660091647044993	-5	-5	-1.45618019485734	-2.84771165561694	-0.462520920631722	-5	-5	-5	1.75734249793992	0.202341166022922
Healthy	1.52135661488228	1.28903458358084	-2.1001794975729	-5	-5	0.0742128345967889	-1.21481257997064	-1.2373964504332	-5	-1.25196710586986	-5	1.32829864992743	-1.31006989598178
Healthy	1.69321314023074	1.31875181385711	0.0291970315016808	0.335816822597812	-0.588144694281054	-2.87942606879415	-2.20830935097988	-0.078500805625988	-5	-5	-5	0.600616824204981	-2.3045183235098
Healthy	0.687983528547943	0.327260823845752	-0.709431201015516	-5	-5	0.243774483723035	-1.03381131904386	0.187726538923555	-5	-5	-5	1.88573880156791	-1.28785558578511
Healthy	1.04677679861768	0.140831600711732	-0.0154456847299227	0.357010034850173	-5	-0.577869974359712	-0.46779361065492	-0.790136617298453	0.436582421187135	-5	-5	1.49546787833729	-0.21277338481157
Healthy	1.13410121101388	1.18296473365286	0.190681794506786	-1.63978538670465	-0.394393315569906	-0.220930464472287	-1.72932116385529	-0.116650915005385	-5	-5	-5	1.68807643345173	-0.433597865647079
Healthy	1.21607718626732	1.25874332956369	0.00371896382311469	-0.125158834908743	-0.263332646193315	-1.27075419277469	-1.51356952114557	-0.427012291801795	-5	-5	-5	1.39956262477947	0.420469002438819
Healthy	1.2908941088045	0.581459250872909	-0.999652703314636	-1.59328954139021	-5	-5	-5	0.0922889421366088	-5	-5	-5	1.67238061170198	0.756444398321737
Healthy	1.31897085499571	0.881973209045138	0.348507356757862	-0.491860985091769	-0.646295296427835	-0.422370350778375	-1.61367942610595	-0.99662564598025	0.667583688538191	-0.353939531444359	-5	1.52276585747408	-0.165763735769954
Healthy	1.14445962592266	1.33962512436491	0.652636933615368	-5	-5	-1.38289476949762	-0.827046972453645	0.653311907582122	-5	-5	-5	1.5590609019373	-0.195281440136988
Healthy	1.60237842955749	0.716313085562661	1.10673877604758	-0.00135276047329014	-5	-0.0547924639161812	0.321101099197822	-0.0373371293319624	-5	-5	-2.03526907894637	1.15618708838301	-5
Healthy	0.0379521143436162	0.158862848778345	-5	-5	-5	-0.651111276928562	-1.52870828894106	-0.844026655260098	-5	-5	-5	1.94960378305772	-0.937267636794606
Healthy	1.156869756713	1.28863370338184	0.613544793928141	-0.784838491705125	-5	-0.558414826249199	-1.73329803311591	0.0112277782340225	-1.45767261722603	-5	-5	1.39634774928954	-2.79860287567955
Healthy	1.47766508506688	1.01104194903088	1.1468071752542	-5	-5	-1.30971529748737	-0.0529095357803781	-0.583992259550711	-5	0.0431224655473766	-5	1.40918048303837	-1.67551176669234
Healthy	1.52847177031178	0.782040981882532	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.63721415530129	-5
Healthy	0.951710929199562	0.783684233749188	0.16976551468965	-0.244925898241528	-5	-1.95742448755981	-5	-0.385725156267845	-5	-5	-5	1.83235905525808	-1.21817284706757
Healthy	1.27078477710378	0.662455608647872	-5	-5	-5	-2.63638802010786	-1.09615066190332	-0.832712210099068	-5	-5	-5	1.81441362168364	0.0426936181786432
D015179	0.73251598847539	1.54578161155813	0.342073130537448	0.351121544660881	-5	-5	-5	-0.73745399288707	-5	-5	-5	1.39027946333287	-1.2136035386277
Healthy	1.26327120266703	0.880854734019762	1.11834344103228	-5	-5	-5	-0.0368121020401892	-0.648068480106873	-5	-0.392684402330499	-5	1.60798261169326	-1.34198860334289
D015179	1.42866615547447	1.21376153097343	0.119879162620163	-5	-5	-1.15732836623921	-2.29670862188134	-0.772679017451155	-5	-5	-5	1.60583019250462	0.405464182647435
Healthy	0.0870854215325298	0.210578002149738	-0.978232027317593	-5	-5	-5	-5	-5	-5	-5	-5	1.90050264016796	-0.674833390207038
D015179	0.788827093568011	0.886959735478681	0.294194982991717	-0.153922799934835	1.15933795518473	-0.301925565050199	0.611967463644433	-0.375748852617276	-5	0.423745434874705	-5	1.48332421598046	-2.36653154442041
D015179	1.22109642147433	1.00523715591606	0.344081671564599	-5	-5	-1.12176553132496	0.316205262499453	0.263998027006411	0.603470241951483	-2.61261017366127	-5	1.71370150688301	-5
Healthy	1.42832192166616	0.721856761700038	-0.0985798240854995	-1.59808274948243	-0.160308314697615	0.231395672520967	0.550466843684004	-0.384691874420224	-0.745983939138963	-0.495053644946418	-5	1.61612489096736	0.118377171640834
Healthy	1.10515749666835	0.230086006160631	-5	-5	-5	-5	-0.338386056751914	-5	-5	-5	-5	1.90634711135995	-5
Healthy	1.37197615811091	1.17149710901699	-0.656906654903863	-5	-5	0.167370510408741	-1.57121748850305	-0.363111093016201	0.0831620740066581	-1.18668594105417	-1.34727030393075	1.48172045941718	0.111890643319667
Healthy	1.40889583128728	0.796543806646858	0.228572297064308	-5	-5	-1.56815395430127	-0.643668139988578	-2.0670191780768	-5	-0.387004343967652	-5	1.6244877438599	-5
Healthy	0.756388086472647	0.633377547220539	0.608286356704718	-0.979017557081581	-1.30768195574072	-5	-5	-5	-5	-5	-5	1.84877941773341	-0.646814937136454
Healthy	1.54472791856515	0.95351421458765	0.028441107506696	-5	-5	-1.6190655366693	-0.402337716417918	-0.826405861245367	-5	-0.29991962246237	-5	1.5648480274655	-5
Healthy	0.26840946288816	-0.540803592201894	-5	-1.06752623532285	-5	0.500953758315003	-1.43156358558311	-5	-5	-5	-0.657143241698475	1.87176709882205	-0.151847845814011
Healthy	1.75757904686699	0.446976520365382	-1.38478666519864	-1.40993876919626	-5	-1.8021683066711	0.0370079392391433	-1.11441264381034	-5	-5	-5	1.43726908505931	-0.702677285794697
Healthy	0.579804167973477	0.366243598602019	-5	-5	-1.0865570451406	-5	-0.583276302453266	-0.225300595923083	-0.99481948749622	-5	-5	1.8906398436102	-5
Healthy	0.674368722481297	0.669142011612402	0.554043128056073	-0.16791281310273	-0.014003523724857	-1.05536929814372	-5	-5	-5	-5	-5	1.78408597322109	-1.11345287660889
Healthy	1.37490352816641	0.583572809143774	0.562479630411494	-0.442192144235396	-5	-5	-5	-0.788132239343335	-1.1322968667299	-5	-5	1.7061593251596	0.601554830310986
Healthy	1.29752196651275	-0.266112907338691	-0.504108920333812	-5	1.24858158848733	0.589772051354481	-0.339276781477199	-0.392416315998758	-5	-5	-0.484987654741985	1.6846345340876	-1.72376804207817
Healthy	-0.62640764480106	-5	1.01492860060455	-5	-5	-1.57462883356106	-5	0.405505156885186	-5	-5	-3.21467016498923	1.83898024045452	0.530672168730562
Healthy	-0.227509596770331	0.832804515530987	0.0484495726129695	-0.758802290301944	-5	-1.11622503864474	-0.289882634888184	-0.166024628720094	-1.15335367142288	-5	-5	1.66030897813034	-1.35047043405218
Healthy	1.18092688837744	1.11751854105249	-5	-5	-5	-0.930664965210061	-3.16749108729376	-1.41691463365231	-5	-1.76421912967244	-2.36051351073141	1.76753884141526	-5
Healthy	1.64034735145522	0.47846981463298	-5	0.511609334949915	-5	-5	-5	-0.705159163561109	-5	-5	-5	1.63197423800281	-5
Healthy	0.0393109867806697	0.730589302723732	-0.862297832853038	-5	-1.4207882197685	-5	-0.261029281190662	-0.839621518537138	-5	-5	-5	1.83765181030642	-1.60015328728708
D015179	1.63811470369131	0.496461907317609	0.980670898725978	0.486006604695922	0.392626616474039	-0.0939074980130172	-5	0.66760889731554	-5	-5	0.351744142060499	-0.585778966785132	-5
Healthy	0.279650977046049	0.813649696391965	-1.57839607313017	-5	-5	-1.48399376961395	-5	-5	-5	-5	-5	1.86321320179381	-1.93479387194569
Healthy	1.33279322446745	-0.24902130990922	-1.53491471244257	-5	0.240920984991621	-0.251788707841152	-0.903820215285201	-5	-5	-5	-5	1.71824867809008	-0.938924676370208
Healthy	0.958010749259939	1.51183845928979	-5	0.487037924420623	-0.142824360454728	-5	-5	-5	-0.175503188360683	-5	-5	1.590329247635	0.692175137512427
Healthy	1.3156338992004	1.15767401214242	0.0681450287214942	-5	-5	-2.24565166428898	-2.5016894462104	-0.236729279464415	-5	-0.750826110592888	-2.09044397075882	1.73586697781837	-2.7594507517174
Healthy	0.189198252839737	0.228669784100339	-0.519202842731553	-5	-5	-5	-1.53298418156156	-5	-5	-5	-5	1.84550986607169	-0.93524260057032
Healthy	1.31888145953942	1.00204547968444	0.445657124824625	-0.131132301135258	-0.321681970700315	0.402154730715206	-0.590489547730684	-0.313846548443803	-5	-1.20802879897923	-5	1.64898192410775	-1.72607321989947
Healthy	0.735347351197237	0.918922136961189	1.3170930234644	0.290733374392982	-0.684680534741249	-0.65919907740444	0.21703362381722	-0.329865518764389	0.0576318762008639	-5	0.088550686286534	1.2330016977706	-5
Healthy	1.70913821065558	0.772473536527455	-5	-5	0.632961145836676	-0.638555491913672	-5	-5	-5	-5	-5	1.06521621911695	-5
Healthy	-0.0633053391756855	-1.79209646961395	1.51182001617964	-5	-5	-0.370142065321738	-5	-0.654312671101153	-0.0342199386273112	-5	-0.300457104972596	1.60809933829254	0.512190599140767
Healthy	0.333281989463654	0.81192806169522	1.27209328505083	0.163587704876137	-0.739284806422438	-1.54515513999149	-1.34601609262593	0.758397092198772	-0.614286506432768	-5	-5	1.10669665605556	-1.95781840548423
