group	Dialisteraceae	Streptococcaceae	Peptostreptococcaceae	Oscillospiraceae	Eggerthellaceae	Coprobacteraceae	Lactobacillaceae		Bacteroidaceae	Lachnospiraceae	Ruminococcaceae	Acutalibacteraceae	Akkermansiaceae	Burkholderiaceae	Methanobacteriaceae	Coriobacteriaceae	Acidaminococcaceae	Eggerthellaceae
Healthy	0	0	0	0.0406	0	0.09863	0		55.8315	1.65132	1.88815	1.31224	0.05364	0.06985	0.62816	0	0	0
Healthy	0	0	0	1.4816	0	0.16071	0		24.17084	10.77328	20.6245	3.20481	6.58769	7.4715	0.83191	0	1.24378	0
Healthy	8.15906	0	0	0	0	0	0		40.78392	40.28248	1.95435	0	0.76941	0	0	0	0	0
Healthy	7.7925	0.17879	0	0	0	0	0		39.14154	2.39578	0.01574	0	0	0.1515	0	0.27514	0	0
Healthy	0	0.01985	0	0	0.07631	0	0		7.98819	6.04908	3.39739	0.24959	9.33329	0.76517	0	0.06231	0	0.07631
Healthy	8.06739	0.29412	0	1.24634	0	0	0		50.22622	5.82134	2.22735	0.27691	0	0.21268	0	0.02717	0	0
Healthy	0	0.39236	0.00386	0.07838	0	0	0.14706		24.80784	16.70876	10.68892	0.18872	0	0	0.19887	0.21335	2.18784	0
Healthy	1.93826	0	0	0	0	0	0		55.40717	26.62545	4.09328	0	1.03178	0.13758	0	0	0	0
Healthy	2.66152	0	0	0.07987	0.16644	0	0		9.0509	0.38994	3.93551	1.98871	44.6326	0.25763	0	1.29681	0	0.16644
Healthy	7.34269	0.14741	0	0	0	0	0		46.32528	25.41271	0	3.8327	0.38083	0	0	0	0	0
Healthy	0.16943	0	0	0.48254	0.42487	0	0.00845		4.78473	3.81025	25.86527	2.50024	15.2597	4.33996	0	0.22777	0	0.42487
Healthy	5.19577	0	0	0.31888	0	0	0		12.45128	1.41531	8.17222	0.28415	0	0	0	0	0	0
Healthy	0	0.02897	0	0.11671	0	0	0		47.80756	9.22167	5.32495	0.62529	0.45974	0.00922	0	0.33733	0	0
Healthy	0	0.05152	0	0.16492	0.00082	0.02758	0.00051		15.21199	58.80176	2.28775	0.04266	0.04467	0.16178	0	0.04938	0	0.00082
Healthy	0	0	0	0.02886	0.07794	0.34314	0		50.95482	8.60771	6.92559	0	0	11.9332	0	0.31056	0	0.07794
Healthy	0	0	0	0.07611	0	0	0		83.41554	1.90873	0.89918	0	1.69454	0.57985	0	0	0	0
Healthy	2.77242	0	0	0	0	0	0		17.25817	9.81096	13.0996	4.80881	5.62796	0	13.2125	0.73858	1.13093	0
Healthy	8.07987	0.23947	0.01809	0.02736	0	0	0		84.24075	3.93516	0	0	1.57657	0	0	0	0	0
Healthy	0	0	0	0.05969	0.02277	0	0		52.28865	14.57401	1.3052	0	0	0.16963	0	0.21844	0	0.02277
Healthy	0.51286	2.74884	0.31973	0.04334	0.00038	0	0.18041		36.10038	31.9277	10.8731	0.09097	0.11353	0.15257	0.05673	0	0	0.00038
Healthy	0.24017	0.03615	0	0	0	0	0		46.50218	9.75133	11.9794	4.37085	0	0	0	0	0	0
Healthy	0	0.10704	0	1.5377	0	0.04849	0		56.72714	2.00846	3.06524	1.463	0	0.35009	0	0	0	0
Healthy	4.42708	1.81211	0.01515	0	0.04812	0	0		19.08008	11.35441	12.77617	0.21835	4.77566	0.05901	0	0.28847	0.01981	0.04812
Healthy	0	0.17896	0.02661	0.3213	0.41466	0	0		28.77758	8.03442	2.6967	4.01451	1.92236	0.01212	0	0.31012	0	0.41466
Healthy	0	0	0	0	0	0	0		8.02642	10.78517	23.19302	0	0	0	1.9555	0.60611	29.6499	0
Healthy	0	0.90374	0	0	0.2349	0	0.13567		5.06393	0.47735	0	1.95813	0.09491	0.10448	0	0.96615	0	0.2349
Healthy	0	0	0	1.64852	0	0.37347	0		20.99855	12.11081	18.04663	1.62008	6.17366	9.76123	0.88045	0	1.53035	0
Healthy	0.98463	0.12481	1.08055	0	0	0	0		33.62467	15.86882	4.49434	22.2791	0	0.02345	0	0.02513	0	0
Healthy	0	0	0	0.0429	0	0	0		46.57127	2.0069	1.7704	1.97691	3.68362	0.77778	0	0.17629	0	0
Healthy	0	0	0	0.36217	0	0	0		56.18605	0.98998	3.82129	0.88816	0	0.04178	0.03306	0.16904	0	0
Healthy	0	0.07492	0	0.10853	0	0	0.03427		45.00466	0.55783	1.04988	0.07223	0	1.06732	0	0.0302	0	0
Healthy	0	0	0	0	0	0	0		45.96429	6.66124	6.88608	0	0	8.06826	0	0	3.86161	0
Healthy	0	0.10771	0	0.92154	0.01436	0	0		20.50412	6.31536	2.30749	4.83941	23.1424	0	2.15254	0.39232	2.43063	0.01436
Healthy	5.97939	0	0	0.01485	0	0	0		53.6931	1.62386	1.64266	0.12201	0	0.10853	0	0	0	0
Healthy	0	0.28289	0.24962	0.5379	0.10808	0	0.15894		0.07323	38.98218	4.82957	0	0	2.35075	0	0	0	0.10808
Healthy	0	0	0	0	0	0	0		53.92158	9.94093	0	0	0	0	0	0	0	0
Healthy	0	0.25358	0.00065	0.05709	0.01388	0	0.01475		46.60058	7.24649	6.86314	0.04167	0.72725	0.0108	0.11142	0.76737	0	0.01388
Healthy	2.9941	0	0	0	0	0	0		66.03499	0.82778	1.44193	0	0	0.14668	0	0	0	0
Healthy	2.88898	0.00558	0	0.01935	0	0.0269	0		46.00185	5.77651	3.50978	1.07647	0.12882	0.21793	0.04975	0	0	0
Healthy	5.72981	0.22491	0.08325	0.06662	0.00472	0	0		29.60928	4.55696	5.00745	5.06995	0.13909	2.10293	0.20292	0.29408	0	0.00472
Healthy	0	0	0.04485	0	0	0	0		28.6106	6.49458	18.30205	6.43809	0	0	0.40605	1.41441	14.136	0
Healthy	0.67792	0	0.14779	0	0	0	0		34.80677	11.31074	3.28853	2.31123	0	0	0	0.07916	0	0
Healthy	0	0.13754	0.05107	0	0	2.06824	0.00091		52.34244	11.55632	8.305	4.17141	0.5139	0.32356	0.42949	0.08258	0	0
Healthy	0	0	0	0.29331	0	0.08617	0		32.40804	23.48085	3.68127	0.20301	0	3.06576	0	0.05015	0	0
Healthy	0	0.53037	0.00429	0.05264	0	0.02952	0.10776		16.0348	17.9239	11.10345	6.29149	0.046	0.15684	0.52483	0.49501	0	0
Healthy	0.88316	0.78132	0.16095	0.19152	0.29356	0.02169	0		16.61181	19.14772	10.28534	4.73349	2.40833	0.13717	0.46669	0.8321	0	0.29356
Healthy	3.1357	0.01572	0.20321	0	0	0	0		39.22266	22.3262	5.4946	3.26743	0.73311	0.05694	0	0.14072	0	0
Healthy	0	0.0906	0.31187	0	0	0	0		17.63998	23.84768	5.45909	5.12804	0.34501	0.0242	0	0.00528	0	0
Healthy	0.00098	0.88634	0	0.03949	0.01445	0.07343	0		25.3889	18.78117	7.43596	0.09398	1.73687	0.1847	2.24353	0.18702	0	0.01445
Healthy	0	0.14198	0	0	0	0	0.00547		64.61502	9.16596	14.26646	0	0	0	0	0.38046	0	0
Healthy	0.20296	0	0	2.13926	0.46096	0	0.01966		4.75775	3.89057	25.57917	2.47908	15.0409	4.28902	0	0.23925	0	0.46096
Healthy	0	0.03054	0	0	0.06905	0	0		1.51245	45.0127	8.66951	11.93296	0	0	4.40276	2.9525	0	0.06905
Healthy	0	0.42969	0	0.75648	0	0	0		62.15806	1.5051	0.95371	1.11319	0.85646	0	0	0.14717	0	0
Healthy	8.71349	0.09369	0	0	0	0	0		54.87052	8.99905	1.73932	0	0.07304	0.12471	0	0	0	0
Healthy	6.41924	0.10928	0	0.01901	0	0.10485	0		63.50656	10.98777	2.86142	0.0312	0	0.44661	0	0.03286	0	0
Healthy	0	0	0	0.04292	0.02086	0	0		52.46213	14.73322	1.35095	0	0	0.1558	0	0.256	0	0.02086
Healthy	0	0	0	0.2259	0.00752	0	0		13.1383	5.57253	17.37577	1.55479	1.02859	1.79597	0	0.04534	0	0.00752
Healthy	0	0	0	0.06234	0.01464	0	0		51.81624	14.8852	1.36644	0.00754	0	0.17127	0	0.23948	0	0.01464
Healthy	0	0	0	0.26809	0	0	0		29.52754	12.57695	1.49534	0	0	0	0	0	0	0
Healthy	0	2.2437	0.00814	0.12547	0.11903	0	0.06711		52.57727	8.16923	1.48176	4.72026	0.25373	0.16971	0	0.28235	0	0.11903
Healthy	0	2.63354	0.10114	0.00946	0.06343	0.42588	0.09292		44.16475	5.73369	3.98999	0.02853	1.69671	0.1208	0	0.23698	0	0.06343
Healthy	0	0	0	0	0	0.03601	0		36.63174	13.48075	8.56533	0	3.21379	0.82936	0.24689	0.24667	10.4674	0
Healthy	3.03463	0.13186	0	0.00129	0	0	0		35.66659	39.25469	5.13117	0	0	0	0	0.02341	0	0
Healthy	0	7.84997	0	1.39602	0.0358	0	0.62216		31.99482	24.01902	7.4502	0.01244	0	0.0688	0.34901	3.40674	3.28395	0.0358
Healthy	4.96272	7.3772	0.00914	0.02812	0.02817	0.19547	6.91246		22.13223	11.15036	11.24047	5.07152	0	0.02359	0	0.36375	0	0.02817
Healthy	9.16274	0	0	0.36844	0.01757	0	0		49.73581	0.8796	3.82356	0.5643	7.14519	0.21909	0	0.63053	0	0.01757
Healthy	0	0.16327	0.7303	0.05411	0.06508	0	0		10.71603	42.38459	10.43867	1.08075	2.67632	0.03236	0.0461	0.02782	0	0.06508
Healthy	3.87865	0	0	0	0	0	0.03451		10.23407	30.88416	10.0898	0.12241	2.16832	0	0	1.81965	0	0
Healthy	0	8.42778	0	0	1.59321	0	0		23.00345	23.28223	9.06416	0	1.33551	0	0	2.73058	1.48313	1.59321
Healthy	0	0.00285	0	0.13535	0.12444	0.02895	0		73.63874	13.88409	0.00682	0	0.81499	1.46097	0	0	0	0.12444
Healthy	5.02819	0	0	0	0	0.36803	0		49.07497	9.83615	2.25176	1.14642	0	0	0.9037	0	0	0
Healthy	0	0	0	0.15506	0.2234	0	0		13.6263	1.53203	7.65618	2.16754	17.6314	0.10551	0	0	0	0.2234
Healthy	0	6.76795	0	0	0	0	0		0.08708	0.04122	0.01103	0	0	0	0	0	0	0
Healthy	0	0.12448	0.72884	0	0.05888	0	0		11.04415	11.81004	9.98902	3.86835	7.37889	0.09326	10.5082	1.8874	0	0.05888
Healthy	0	0.17218	0.09638	0.27882	1.08858	0.03839	0.04576		30.46151	13.91273	8.73634	0.0191	0	0.69499	0	2.03119	0	1.08858
Healthy	7.84671	0.40843	0	0	0.0978	0	0		16.24376	56.78264	2.83333	0	12.2263	0	0	0	0	0.0978
Healthy	3.23866	0	0.1235	0.02498	0.35597	0.16519	0		41.78209	21.70843	5.42401	5.28422	0	0.0499	0	0.52661	0	0.35597
Healthy	0	0.09486	0.11396	0.01688	0.04117	0.01506	0		38.4079	20.96011	13.05827	3.69319	0	0.35921	0.13359	0	0	0.04117
Healthy	0.79029	1.08709	0.07046	0.02608	0.05997	0	0.19816		18.71812	33.01383	7.08012	12.19209	0	0.06682	0	0	0	0.05997
Healthy	0	0.052	0	0	0	0	6.13596		5.7774	0.245	0.0014	0	0.00024	0.28985	0	1.14237	0.03189	0
Healthy	0.0487	0.10975	0.02141	0.03226	0.01548	0.09301	0		21.61554	49.45111	5.69579	0.25986	0.58731	0.09245	0	0.37169	0	0.01548
Healthy	0	0	0	0	0	0.07269	0		62.20414	0.75852	1.74522	1.20252	0.0177	0.03641	0.61379	0	0	0
Healthy	0	0.00268	0.03076	0.01137	0.04652	0	0		41.8523	16.20866	9.69848	1.6615	6.36084	0.01766	0	0	0	0.04652
Healthy	0	0.05448	0	0	0	0	0.43582		11.66254	17.52132	12.98763	0.27991	0	0	11.4758	0.46867	9.77338	0
Healthy	0	0.25593	0.04359	0.34552	0.08246	0.02158	0.01289		22.44762	23.4526	11.03994	10.8801	0.10597	0.04709	0.22246	0.66456	0	0.08246
Healthy	0	0.44908	0	0.03607	0.0117	0	0		24.66887	28.87652	6.33985	2.62145	0.73486	5.85099	0	0	0.84447	0.0117
Healthy	1.77803	2.99903	0.09663	0.40844	0	0.00274	0		29.22655	23.75908	2.6133	6.05074	0.41348	0.03747	0.64188	0.19269	0	0
Healthy	0	0.11226	0	0.12686	0.01268	0.27617	0		48.23655	17.96831	3.32514	0.02683	0	0.55204	0	2.71805	0	0.01268
Healthy	0	0.85461	0.17428	0.06341	0	0	0.00368		19.35887	22.61631	16.34003	0.05055	0	0.06492	3.66315	0.42719	4.11684	0
Healthy	2.43351	0.03919	0	0	0	0	0		34.38823	2.04266	3.9336	2.07734	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0		49.4338	22.9828	3.66764	0	0	0	0	0	0	0
Healthy	4.55373	0.58068	0	3.05037	0	0	0		55.20952	5.34763	4.83841	0	0	6.04214	0	0.04294	0	0
Healthy	3.30953	0	0	0.01679	0	0	0		62.65449	0.90802	1.4694	0	0	0.24438	0	0	0	0
Healthy	0	0	0	0.01057	0	0	0		37.56649	3.45998	1.94789	1.14366	0	0.34962	0	0.47611	0	0
Healthy	0	0.28523	0	0.00254	0.09209	0	0		9.6808	3.83	0	0.00112	10.9872	0	0	0	0	0.09209
Healthy	0	0.3206	0.19935	0.00721	0.04337	0	0.07195		5.49265	9.77077	2.35627	0.69572	0.12052	0.62589	2.878	0.63273	0	0.04337
Healthy	0	0.02928	0	0	0	0	0		18.14385	27.95244	8.83829	6.45913	0	0	0.50663	0	1.53777	0
Healthy	0.22705	0.00501	0	0.01477	0.15874	0	0		40.97356	2.01068	6.99929	0.63641	0.85429	0.01775	0	0.11069	0	0.15874
Healthy	3.41378	0	0	0	0	0	0		18.98348	54.94439	2.21443	0.01977	0	0.003	0	0	0	0
Healthy	0	0.06909	0	0	0	0	0		10.17921	12.64951	51.12671	1.50597	0	0	5.91318	0.12669	0.81248	0
Healthy	0	0.06685	0	1.58585	0	0.3561	0		54.01305	1.43021	5.06545	0	0	0.19577	0	0.03136	0	0
Healthy	0	0.20074	0	0.05231	2.81303	0	0.18967		5.15364	23.58926	4.37489	1.84174	13.1215	0.05413	0.22609	2.45112	0	2.81303
Healthy	0	0.01177	0	1.37242	0	0	0		23.53992	3.06471	0.68904	0.18818	0	0.12954	0	0.11598	0	0
Healthy	0	0	0	0	0	0	0		60.49111	4.85192	2.58681	0.50154	0	0	0	0	0	0
Healthy	0	0.00625	0.00585	0.04015	0	0.12133	0		11.19018	51.74343	4.59644	1.38151	0.33902	1.73015	0.20727	0.06573	0	0
Healthy	3.37304	0.36691	0	0	0	0.01299	0.35994		12.79418	39.16761	4.79002	0.29166	0.95794	0	0	0.9468	0	0
Healthy	0	0.41762	0	0	0	0	0		27.68799	45.96371	1.47191	2.27061	0	0.44904	0.80213	0.01095	0	0
Healthy	3.24018	0	0	0.00747	0	0	0		63.56819	0.92453	1.57775	0	0	0.29186	0	0	0	0
Healthy	2.46321	0.22564	0.02876	0.07505	0.60331	0.02919	0.05913		8.93194	18.57244	4.39375	13.92338	5.48769	0.15947	2.68708	0	0	0.60331
Healthy	0	1.48226	0.08778	0.00062	0.51254	0	0.01168		3.34927	35.70922	2.55172	0.54562	0	0.02173	0	0	0	0.51254
Healthy	2.14018	0.89605	0	0.19157	0.06603	0	0.0058		20.7861	40.13242	2.31655	5.5269	0.00876	0.05485	0.03732	0.44751	0.20651	0.06603
Healthy	0	0	0.00449	0	0	0	0		4.70662	56.89302	4.58196	5.49761	0	0.01227	4.11402	0.19709	9.11108	0
Healthy	2.87372	0	0	0.02295	0	0.01856	0		46.47109	5.48392	3.3514	1.01423	0.12127	0.2765	0.05697	0	0	0
Healthy	0	0	0	0	0	0	0		38.78031	32.31532	0	10.6701	0	0	0	0	0	0
Healthy	0	0.24208	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.7381	0	0	0.20957	0	0		8.71197	31.42424	5.80632	11.88939	0	0.16505	0	0.45152	0	0.20957
Healthy	0.0066	0.18346	0.23946	0.04786	0	0.02625	0		15.00484	41.7028	6.46286	3.29523	4.66303	0.68787	0.08659	0.3587	2.10345	0
Healthy	0	0	0	0.386	0	0	0		55.46715	1.18477	3.79522	1.01064	0	0.0466	0.06375	0.14383	0	0
Healthy	0	0.04093	0	0	0	0	0.024		16.57932	46.59024	3.18572	7.52104	0	0.09442	0.58978	0.09524	3.12644	0
Healthy	0	0.05439	0.12472	0	0	0.00653	0		42.59094	36.96435	6.28472	1.73183	0	0.03351	0	0.1074	2.89996	0
Healthy	0	0	0	0.78207	0	0.12045	0		31.51518	16.31647	8.27493	3.07035	6.098	3.29607	1.38448	0	1.57201	0
Healthy	1.80516	0	0.80352	0	0	0	0		48.26498	16.79689	6.81066	3.65104	0	0.08676	0	0.18604	0	0
Healthy	0	3.0403	0.16315	0.04636	1.7983	0	0.00571		20.99078	31.05377	11.95631	0.0216	0.44848	0.71372	0	0.62244	0	1.7983
Healthy	0	0.62491	0	0	0.24237	0	0		0.25511	47.35669	3.08997	12.21425	0	0	0	3.65309	0	0.24237
Healthy	5.46871	0	0	0.01504	0	0	0		32.1362	17.43485	19.3572	1.80874	0	0	0	0	0	0
Healthy	6.0096	0	0	0	0.09918	0	0		24.62845	29.86637	8.12994	5.88304	0	0	0	0	0	0.09918
Healthy	0.24349	0.01624	0.00171	0	0	0.35151	0		78.17398	4.49158	5.20468	0	0.00127	0.00465	0	0.22124	0	0
Healthy	10.3897	0	0	0	0	0	0		7.98446	56.31005	2.04696	0	2.88098	0	0	0.9505	0	0
Healthy	0	0	0	0.02173	0	0	0		48.36602	1.6962	1.69787	1.86561	3.41279	0.66392	0	0.15197	0	0
Healthy	4.8437	0.04975	0	0.05562	0	0.0825	0		27.9883	33.11335	0.22477	1.25221	0.02971	0.02764	0.07658	0	0	0
Healthy	2.94102	0.08361	0	1.20406	0.02342	0.14784	0		15.33673	0.59844	3.32721	2.21399	0.15368	0.05766	0	0.7235	0.0772	0.02342
Healthy	0.24992	0.00321	0.03323	0.40744	0.00822	0	0.01293		61.00508	4.33428	0.27938	0.00216	0	2.4723	0	3.83008	0	0.00822
Healthy	0	0	0	0.05489	0	0	0		92.23703	0.75738	1.4702	0	0.57307	0	0	0	0	0
Healthy	0	0	0	0.19818	0	0	0		35.44909	2.61056	0.52639	0	0	0.25344	0	0	0	0
Healthy	12.7918	0.00309	0	0.04991	0	0	0		19.48455	6.14998	0.74143	5.63325	0.0313	0.03209	0	1.07557	0	0
Healthy	0	0	0	0	0	0	0		20.49155	47.55484	0.30004	0	0	0.05391	0	0	0	0
Healthy	0	0	0	0.31033	0.04327	0.108	0		19.66284	18.84165	3.79369	0.34964	0	1.04495	0	0.05326	0	0.04327
Healthy	3.49061	0.00574	0.50499	0.01542	0.09932	0.00456	0		25.08572	46.14859	9.64489	7.22119	0	0.03758	0	0.50066	0	0.09932
Healthy	0	0	0	0.39399	0.057	0.10661	0		19.5748	20.12963	3.73512	0.30701	0	1.1305	0	0.07947	0	0.057
Healthy	6.39185	0	0	0.02257	0	0	0		52.67305	1.53952	1.75641	0.19175	0	0.16779	0	0	0	0
Healthy	0	0.41515	0	0	0	0	0		41.57566	0	0	0	0	0	0	0	0	0
Healthy	0	0.06425	0	1.44914	0	0.02841	0		22.96139	20.08926	5.49784	2.73524	2.89205	0.02508	0.58844	0.71657	0	0
Healthy	0	0	0.39002	0	0	0	0		20.63703	31.30048	4.51367	0	3.15983	0.78518	0.39124	0	1.51366	0
Healthy	10.132	1.04227	0	0.00985	0.03722	0	0.01002		10.05144	32.74164	11.70162	7.53305	0.70025	1.36842	0	1.05732	0.37257	0.03722
Healthy	0	0.34813	0.06701	0.00683	0.00232	0.00959	0		63.35315	13.55256	5.25824	0.00472	0.56199	0.13982	0	0.37323	0	0.00232
Healthy	0	0	0.20923	0	0	0	0		45.27429	15.84558	4.74719	2.34265	0	0.35837	0	0	5.67807	0
Healthy	0	0.03509	0	0.14281	0.00301	0	0		44.95819	15.20925	6.12907	2.65869	0.00142	0.02538	0	0.07765	0	0.00301
Healthy	0	4.25328	0.00988	0.15864	0.13726	0.0768	0.19118		12.74763	32.72536	11.67059	11.61667	0.56761	0.04878	2.23143	1.15308	0	0.13726
Healthy	0	0.00984	0.1621	0.03332	0.52262	0	0		23.71644	6.434	7.32751	0.01636	0	0.18456	0	1.55774	0	0.52262
Healthy	0	0.02895	0	0.1953	0.02185	0.0646	0		42.70307	16.2186	7.61823	3.32447	0.01513	1.57033	0.09898	0.23941	0	0.02185
D011236	1.78306	0.09411	0.01058	0.00371	0.25809	0	0.00361		55.80903	11.19488	4.61393	0.4918	0.03373	0.0039	0	0.72179	0	0.25809
Healthy	0	0.0072	0	0.01918	0	0.05032	0		55.09743	15.49266	0.81438	2.072	0.72869	0.29357	0	0.06607	3.59974	0
Healthy	0	0.02182	0	0.0217	0	0.0775	0		28.42015	28.30473	5.63522	0.06679	4.67237	0.44869	0	0.5414	0	0
Healthy	3.36944	0.22118	0	0.17507	0	0	0		85.76701	1.3533	0.87854	0.39353	0	0.12559	0	0.13187	0	0
Healthy	0	0.06968	0	0.51931	0	0	0		46.31599	11.89373	0	0.05045	0	0.09109	0	0	0	0
Healthy	0	5.24183	0.22335	0.0012	0.09599	0	0.15422		8.06714	29.00896	1.94002	26.39206	8.11954	0.00529	1.22198	0.7682	0	0.09599
Healthy	4.07266	0	0	0.13142	0	0	0		54.64931	4.70886	3.5266	0.0067	0	0.26517	0	0	0	0
Healthy	2.45575	0	0	0	0	0	0		18.01873	10.20658	13.07398	5.33346	5.92107	0	13.0073	0.784	1.0375	0
Healthy	8.95603	0	0	0.37887	0.02121	0	0		50.44765	0.83373	3.85358	0.59852	6.87176	0.29922	0	0.67529	0	0.02121
Healthy	0	0.0972	0.00111	0.10811	0.01861	0	0		17.39672	13.53684	24.90227	2.37273	2.14262	0.00556	0	0.05352	0	0.01861
Healthy	0.01414	3.18989	0.0561	0.03435	0.00549	0	0		30.902	20.13988	9.01613	3.42578	0	3.78623	0	0.69214	0	0.00549
Healthy	0	0.25922	0.08241	0.00163	0	0.03639	0		64.47198	5.08711	3.55552	0.24737	0	0	0	0	0	0
Healthy	4.24324	0	0	1.85428	0	0	0		54.58879	4.75776	3.45019	0	0	0.25451	0	0	0	0
Healthy	0	0	0	3.75471	0	0	0		54.1138	1.0296	3.73468	1.05543	0	0.0309	0.05847	0.12423	0	0
Healthy	0	0.79898	0.3595	0	0	0	0		39.55514	39.45841	12.77415	1.32898	0	0	0.09805	0.15025	0.46187	0
Healthy	0	0	0	0	0.1353	0	0		27.25262	4.85705	4.37878	0.1562	8.41324	0.45707	0	0.10293	0	0.1353
Healthy	3.22278	3.92209	0.19699	0.20173	1.11214	0	0.45944		7.35251	9.0824	11.69512	0.03212	8.75078	0.20182	0	0.39764	0	1.11214
Healthy	2.61596	0	0	0.07873	0.16113	0	0		8.99422	1.01254	3.95496	1.89486	43.9957	0.30039	0	1.28323	0	0.16113
Healthy	0	0	0.00715	0.06829	0.00545	0	0		24.64582	5.06038	3.8946	7.74791	5.21823	0.74605	0.22484	0.28173	0	0.00545
Healthy	0	0.36713	0	0.05876	0	0	0		40.4185	7.45482	4.46554	1.77574	5.88147	2.3087	0	0	0.2403	0
Healthy	0.00756	0.03666	0.18428	0	0.02638	0	0		48.0867	39.1358	3.23929	0	0	0.04616	0	0.70373	0	0.02638
Healthy	0	0.10733	0	0.87031	0	0	0		21.30606	6.43677	2.5092	5.03771	23.5674	0	2.32247	0.38901	2.589	0
Healthy	0	0	0	0.23109	0.01391	0.08898	0		31.42897	23.89813	3.76699	0.2105	0	3.11276	0	0.09569	0	0.01391
Healthy	0	0.0173	0	1.84234	0	0.32425	0		26.52604	15.61761	19.87289	2.04301	3.56343	5.74877	0.61693	0	1.11523	0
Healthy	3.03471	0	0	0.01022	0	0	0		64.29251	0.35796	23.72424	0.15771	1.16615	0.77799	0	0	0	0
Healthy	0	0.78396	0.15967	0.71416	0.04911	0	0.18254		7.44438	34.07471	8.41084	17.63812	1.60176	0.07271	2.47832	0	0	0.04911
Healthy	0.01774	0	0.4262	0.00305	0	0	0		12.34935	18.57003	7.14284	31.62532	3.19426	0	1.2636	1.04435	0	0
Healthy	3.06156	0.07088	0	2.64294	0.01812	0.11704	0		15.33509	0.65747	2.4814	2.28952	0.15171	0.0368	0	0.71663	0.05697	0.01812
Healthy	0	0	0	0	0	0	0		77.75445	8.47756	2.50054	0.9359	0	0.06033	0	0.00623	0	0
Healthy	4.13539	0.07214	0	0	0	0	0		49.13067	27.67521	3.12001	0	1.18387	0.09105	0	0	0	0
Healthy	0	0	0	0	0	0	0		0	2.28081	36.1403	0	0	0	0	0	0	0
Healthy	10.0535	0	0	0.0232	0	0.09212	0.02736		16.91623	6.15423	4.79005	2.02697	0.87368	0.94112	0.95618	0.11814	0.00343	0
Healthy	0	0	0	0	0	0	0		37.95172	31.88283	0	0	0	0	0	0	0	0
Healthy	0	0.13581	0	0	0	0	0		32.17151	40.74592	2.28526	1.97905	0	0.84802	0.42282	0	0	0
Healthy	0	0.17814	0.02403	0.0003	0	0	0		47.97273	24.1807	5.73536	7.51266	0	0.00263	0	0.97485	0	0
Healthy	0	1.90487	0	0	0	0.04661	0		21.33657	56.28629	3.34317	1.01743	0	1.01535	0	0.08153	2.52787	0
Healthy	2.68487	0.00714	0	0.0063	0	0	0		16.60376	47.72142	7.90289	0.00829	0	0.02177	0	0.06902	0	0
Healthy	0	1.47288	0.08193	0.00656	0.46336	0	0.01165		3.21568	35.33078	2.50005	0.54169	0	0.02736	0	0	0	0.46336
Healthy	0	0.1933	0.35991	2.23793	0	0.09665	0		20.1324	9.86027	14.04992	0.28721	11.9544	0.90539	1.22427	0.15335	11.3824	0
Healthy	17.7166	0	0	1.10571	0.03548	0	0		29.87602	4.48437	1.1386	4.501	7.00361	0.28073	0	0.61525	0	0.03548
Healthy	0	0	0	0	0	0	0		24.85947	32.93119	2.30897	0	2.70233	0	2.86015	0	1.86364	0
Healthy	0	0	0	0	0	0	0		16.09894	6.24613	0.35458	0	18.535	0	0	0	0	0
Healthy	0.83084	0	0.29712	0	0	0	0		38.0037	11.46942	3.90884	3.10177	0.08399	0.04496	0	0.1068	0	0
Healthy	0.50482	0	0	0.06237	0.0097	0.057	0		23.0419	27.45418	8.70763	0.06077	0.12008	1.14509	0	0.3691	0	0.0097
Healthy	0	1.50373	0	0.29168	0	0	0.06363		23.39922	40.95522	11.72179	0.00126	0	0	0	0.2526	2.71736	0
Healthy	0	0	0	0	0	0.47999	0		41.11869	35.43431	0.6569	3.49557	0	0	0	0	2.56206	0
Healthy	10.1966	0	0	0.01215	0	0	0		67.14626	2.52066	0.0837	0	0	0	0	0	0	0
Healthy	0	0.28609	0.00299	0.00104	0	0	0.0005		21.92394	21.6788	9.53317	24.1739	0	0.08956	2.05034	1.73004	3.52234	0
Healthy	3.44788	0.23984	0	0.16164	0	0	0		85.69532	1.06159	0.91344	0.37974	0	0.08192	0	0.13703	0	0
Healthy	0	0.2488	0	0.16766	0.38269	0	0		34.66937	6.13728	4.34507	1.40761	0	0.08956	0.19165	1.30424	0	0.38269
Healthy	0	0.02661	0	1.43445	0	0	0		23.32263	1.26694	0.68416	0.16767	0	0.13231	0	0.12202	0	0
Healthy	0	5.24658	0.14282	0.01004	0	0.17669	0		8.18515	33.8383	5.63954	20.0314	1.06484	0.27376	0	1.18894	0	0
Healthy	0	0.15621	0.13293	0	0	0	0.01315		67.13676	10.41085	0.00531	0	0	0	0	4.53704	0	0
Healthy	0	0.36095	0.0106	0	0	0	0		0.43813	4.29397	0.00088	0	0	0.01465	0	0	0	0
Healthy	10.3557	0	0	0	0	0	0		67.1886	2.32638	0.08589	0	0	0	0	0	0	0
Healthy	0	0	0.00744	0.01139	0	0	0		4.73998	54.15019	5.50511	5.41299	0	0.04409	3.55074	0.28977	10.17461	0
