o	Enterobacterales	Pseudomonadales	Staphylococcales	Bacteroidales	Lachnospirales	Oscillospirales	Actinomycetales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Desulfovibrionales	Peptostreptococcales
D007234	1.87276898253052	-0.995592635823669	-1.07919861817435	-3.2839966563652	-2.13489602535887	-5	-5	-5	0.49627633209651	-5	-5	-5	-5	-5	-5
D007234	-2.38827669199266	0.489115777594801	-0.640942772365111	-5	-5	-5	-5	-5	1.28915868091986	-5	-3.56863623584101	-5	-5	-5	-0.308290959290361
Healthy	-5	-5	-5	1.47602356463104	0.799946071333849	0.891887985275922	-0.919373513078194	1.35213638393611	-5	0.343268730431379	-0.622111194207425	-0.450714660868331	0.378127063888465	-0.158953534590696	-5
Healthy	-0.832919080326744	0.00763257656361278	-5	1.28907900378945	1.60262540025094	1.07097050521229	0.0559323150422438	-2.99139982823808	-2.35951856302958	0.0445985507923252	0.255279743284353	-0.829620923576926	0.157326792787453	-5	-0.826318510271541
Healthy	-0.244224205243038	-5	-5	1.69198558121133	0.394313314980202	1.44112884869463	0.295778148776353	-0.889982993207888	-0.382245020145519	-5	-0.902118255286132	-0.541135621638482	-5	-5	-1.66958622665081
D007234	1.33134164398836	-0.0452703889091518	-5	1.8426623376007	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.986644561387595	-1.49254893909803	-5	1.63320102965677	1.06991550769298	1.05277317709087	0.235255664722517	-0.486595933135359	-1.44213203843198	-0.349886835556428	-0.308061379410879	-0.542027319483793	-5	-0.641113795594131	-0.392169822646705
Healthy	-5	-5	-5	1.64382413547539	0.645629541453648	0.833238297803166	0.742127073956095	0.857720775096887	-0.472847182911936	-5	-0.737881284568123	-0.160911798427624	-5	-0.897326229451073	-5
Healthy	-1.33875539104067	-5	-5	1.44002448692146	1.69031562750301	0.771405935772265	-0.307408623231998	-0.010581331620164	-0.723584155346551	-0.71190734545813	-0.0704891157789202	-0.851983791760127	-5	-1.06859298644343	-1.58502665202918
Healthy	-0.624574170207657	0.432813814469239	-5	1.03825843039505	1.3770363727153	1.22235484198771	1.19067087576531	0.0426621264554161	-5	0.34338298838571	0.302467300852203	-0.177224072311749	-0.14365181262486	-5	-0.339400110732257
Healthy	1.19688082329604	-5	-5	1.43654379983501	1.32687695781772	0.820012194634042	0.38827531093401	0.755111503135205	-5	-5	-0.0580068373294738	-0.138304326773642	0.416863421233383	-5	-0.455027084767985
Healthy	-5	-5	-5	0.792472936994533	0.301830530716384	0.992608298218141	1.85707437643586	-5	-5	0.57384013610364	-5	0.338577999373609	-5	-5	-5
Healthy	-0.0548565187862464	-5	-5	1.82977962747183	0.363299777295105	-1.02923484021923	-0.734851861184534	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.195080082338124	-5	-5	1.93788924054425	0.586124635948007	0.575322963412664	-0.707168205491375	-5	-1.08328292240119	-5	-1.4780777551165	-5	-5	-1.00930603932025	-5
Healthy	-5	-5	-5	1.37260623300986	1.18321060472331	0.651553238451528	0.155172007177514	0.257241661269679	-5	0.634577015442648	-1.55720677406023	-0.166438560953104	-5	-5	-5
D007234	1.75972758439549	0.424610526147957	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	-5	0.404358126127367	-0.22242094746383	-5	-5	-5	1.96492075386018	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.82885884897162	-5	-5	1.66595949704819	1.31136175981685	1.06014536863623	-0.769499988158529	-1.54196680750349	-0.783675721313332	-0.16773384910577	-0.123712862626267	-2.42250820016277	-2.81247927916354	-5	-2.23657200643706
Healthy	-1.35664603802314	-5	-5	1.91779135662881	0.510506136429904	0.0100878469985245	-5	0.239086660242148	-2.35066514128786	-5	-5	-5	-5	-5	-5
Healthy	-0.656630799772468	-5	-5	1.70173139753983	1.40831171976115	0.506756606795758	-0.751585302651278	-0.300752136101142	0.0167534632685731	-1.454940415306	-1.96980521464325	-1.27753061411597	0.364338955363953	-1.48784946307797	-5
D007234	1.76249858300829	1.10599394070253	-0.949929735632562	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	1.80867817908786	1.28096833189584	0.646890686427379	-5	-5	0.0318203436434886	-5	-1.11305829401658	-0.897978143075847	-5	-0.37903156435571	-5
D007234	1.57977856791475	1.77516485833077	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.506806928546314	-5	-5	1.36727203630863	1.41793978136896	1.12580808349009	-0.204968553959899	-2.54821356447571	-1.30715308072277	-5	-0.753107679846401	-0.731773162335371	-5	-5	-5
Healthy	-0.57472669538937	-5	-5	0.555318191711159	1.16934256272234	1.32165910733432	1.45657493015613	0.520140153727709	-0.0694941446982974	0.507990724819691	-1.04052929792489	0.287781581780718	-0.0290862142106709	-1.05095170768434	-5
Healthy	0.856845451700467	0.40136090098413	-5	1.76335131135399	0.976322920742809	0.71898802557155	-1.89042145309561	-5	-0.891130670883768	-5	-1.81587664576033	-1.65403845818686	-5	-2.46597389394386	-0.578511242239374
Healthy	-0.0585531697476409	0.493662950609642	-5	1.64964265077268	1.22421311551203	1.1062208241214	-0.430158100596238	-5	0.284455549963032	-5	-0.505525370945247	-0.355453096618348	0.571987017174834	-0.511477485355594	-0.794362640520571
Healthy	-5	-5	-5	1.60631127034484	1.4719983316363	0.535159885844926	-5	-5	-5	-5	0.216355947037269	-5	0.389284834374098	-5	0.303033976999909
Healthy	-1.15502606185311	-5	-5	1.84337176747459	0.673022751262908	0.526976034108305	-1.82564940252062	-5	-0.693510637291517	-5	-1.64820369310298	-2.65757731917779	-5	-0.843511423949983	-5
D007234	1.94206269623878	0.762970995213105	-0.851644173550595	-5	-5	-5	-5	-5	0.0614750980024299	-5	-5	-5	-5	-5	-5
D007234	1.83769138160077	0.697571062576194	-5	-5	-5	-5	-5	-5	-5	-5	-0.305939106821604	-5	-5	-5	-5
D007234	1.49645429198457	0.739728156228584	-0.453864678570087	-5	-5	-5	-3.49485002168009	-5	-5	-5	-5	-5	-5	-5	0.496093449091685
Healthy	-0.704476881452506	-5	-5	1.82033461833061	0.767764194490284	0.595676956535761	-0.960427263407234	-5	-0.604935835668758	-5	-0.94715221659914	-1.32111758532926	-5	-1.75129126439908	-5
Healthy	-5	-5	-5	1.9057920499276	1.10662123747776	0.229589701716981	-2.63638802010786	-5	-5	-5	-0.327458833606019	-5	-5	-5	-5
Healthy	-0.923723744595782	-0.809276212891833	-2.53910215724345	1.06115379894782	1.51956943944622	1.28536869874391	0.700881032274952	-0.157103821491455	0.148874004069468	-5	-2.0087739243075	0.0667767610827953	-0.432608932571008	-1.42365864979421	-5
Healthy	-0.0680897630102495	-5	-5	1.71584087040742	0.878807784189857	0.674896029802143	-5	-5	-0.499420507636662	-5	-0.603417108316617	-1.65033401590337	-5	-1.43215054942689	-1.3212995650017
Healthy	0.305609289566193	-5	-5	1.85097920953441	0.41000916045542	-0.0918421656124129	-5	-5	-0.43209181733107	-5	-5	-5	-5	-0.926318300523717	-5
Healthy	-5	-2.14752000636314	-5	1.52354604698163	0.784847571665515	0.978163619767666	0.0295866716304571	-5	0.265537117329515	-1.6252516539899	-0.391153177673588	-0.438934411327288	-5	-5	-5
Healthy	-0.499983198665086	-5	-5	1.65563019656437	-0.176610551300506	0.826886239684199	0.0386082415350055	-0.873057282055772	-2.25336580106242	-5	-0.284531501853862	-0.149500800530527	-1.39190205367472	-0.190608649190025	-5
Healthy	-0.340692428540793	-5	-5	1.66551588886645	-0.219178824146527	0.882761826721264	0.0732709982790078	-0.706681650538926	-2.82681373158773	-5	-0.3030585381331	-0.147300474760439	-1.23440594468055	-0.215689460383349	-5
Healthy	-1.63041310926366	-5	-5	1.27429458429657	1.54353378181966	1.34358601756995	-0.736411268540055	-1.19192413190869	-1.47314401287413	-0.508680336697744	-0.384449725274334	-0.81559251458768	-2.77989191195994	-1.90483064856824	-1.76776647888527
Healthy	-0.211577068277307	-5	-5	1.91351117078792	0.20795196201429	0.857230545899881	-0.247060817402798	-5	-0.634717979427817	-5	-5	-1.28257916327763	-5	-5	-5
Healthy	-5	-5	-5	1.53371360639351	1.27167737966133	1.34359901135662	0.583855954817508	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.21063084640852	-5	-5	1.68332194431693	1.41099137629854	0.309300063352361	-5	0.953542731851223	-1.37913552473488	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	1.80329907472144	1.37749949097555	0.623222404669216	-5	-5	0.510928199817007	-5	-1.13094438129809	-1.10435649517592	-5	-0.325901609905219	-5
Healthy	1.73141686658343	-1.6085355881609	-5	1.2945325777623	0.576170824468254	0.687064097675359	0.264094971170005	-0.167356987644556	-0.998569187753601	-0.323333820366526	-0.1798708194379	0.195002475308156	-5	-2.44369749923271	-1.25026368443094
D007234	1.80989826500742	0.267603460683453	-5	-5	0.955641096019465	-5	-2.03385826726097	-5	0.161251176283234	-5	-5	-5	-5	-5	-2.42596873227228
Healthy	-0.444796689012858	-5	-5	1.66522581242592	-0.222935845257571	0.773597771046798	0.066635226714102	-0.858801155095263	-2.82973828460504	-5	-0.294307303462297	-0.126877114032113	-1.06752623532285	-0.212157118001388	-5
Healthy	-1.02392526838013	-5	-5	1.56994654311273	1.33512217064662	1.20319150070511	-0.364868254752823	-0.373187606820214	-0.526513029935432	-0.282870622123071	0.803036274389146	-1.04875964967566	0.486155503960899	-2.00348832784582	-5
D007234	1.65539634066969	0.854056326621431	-5	1.40097827715782	-0.113836529003016	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.683610248926804	-5	-5	1.76016001787928	0.777760209355061	0.77187397662984	1.08864382769522	-5	-2.02548830726267	-0.711862605117934	-5	0.237488442501284	-5	-0.804045026976475	-5
Healthy	-0.64777887965032	-5	-5	1.14050584327763	1.54747600985917	1.38130825815408	0.0646114627418865	-1.6769542645183	-1.37038655462182	0.243682807357193	0.0933306138678989	-0.759875269831434	0.197106805580032	-5	-0.364435835726863
Healthy	-5	-5	-5	1.81810535686941	0.480795721819101	0.662414981393649	-0.917753345256331	1.01021130741044	-0.940323006415244	-5	-1.72978714510376	-0.576967228461064	-0.0571589010408656	-0.438767393339661	-5
Healthy	0.0889118076849957	-5	-5	1.67268800488175	1.23959174730522	1.23214700979003	-0.476474637551876	-5	0.510791576573004	0.0144995375498681	-5	-0.54953533799285	0.070927720049597	-5	-5
Healthy	-5	-5	-5	-5	1.14878336760525	1.59343350269457	0.915825477895292	1.22795377094968	-5	-5	-5	-0.301334108253142	-5	-5	-5
Healthy	0.770485282861965	-5	-5	1.48155641881447	0.623159320079401	0.714078164981856	-5	1.28649711277857	-2.16430942850757	-0.277917520790966	-1.76827561667148	-5	-0.00215509595928223	-0.238508177609419	-5
Healthy	-0.518944539106629	-5	-5	1.87632692027979	0.557726098520029	0.595871933421356	0.668525688556862	0.0612639423002499	-1.68613277963085	-5	-0.973140014015438	-1.32587401725729	-5	-1.77108659400531	-0.63912270289796
D007234	1.42525943906817	0.452448881334409	-2.19246497193115	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.0784133139229756	-5	-5	1.60197475267157	1.46329127596241	1.08484320656836	0.543886843713349	-5	-1.62708799702989	-5	-0.0809899349787947	-0.628156644633303	-5	-5	-0.102120101973144
Healthy	0.0682304024858452	-5	-5	1.73834160419934	-0.073534074868494	0.825195601383139	-1.65150042971616	0.859962254218577	-0.673848548516454	-5	-0.476943230474559	-0.207440229038549	-5	-0.663220167016358	-5
Healthy	-5	-5	-5	1.89122899349566	0.588886568599331	0.363203814543875	-5	-5	-5	-0.919445661011229	-0.465732686227638	-0.167510247767096	-1.0490512856006	0.161930722774906	-5
Healthy	-0.897875144265474	-5	-5	1.6847977122599	0.80511328643844	1.05864235855192	-5	0.780521807325596	-0.809024342514755	-5	-1.65325594539515	-5	-5	-0.583992259550711	-5
Healthy	0.250958876169866	-5	-5	1.34974169267294	0.193135733967644	0.997256600961775	0.2121689533202	1.37552297120862	0.440698177745261	-5	-5	-5	-5	-5	-5
Healthy	-0.0610002145514477	-1.20662875108104	-1.02310004901706	1.82412238298716	1.19938817499598	0.739940033809603	-0.777439590834776	-2.45967052520913	0.479441416859854	-5	-1.50320868429996	-0.959199938743471	-5	-1.4835968515526	-0.714375189324048
Healthy	-5	-5	-5	1.7798419209194	0.246793918775155	0.675871787394746	0.253001005563288	0.670985750213924	-0.663180171208262	-0.628784317957639	-5	-0.72443528493015	-5	-0.0480459682299187	-5
D007234	1.69865459203363	1.60652012367799	0.238026019682613	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.0123605041605752	-5	-5	1.82680717021713	0.349359132186499	-0.989233766481575	-0.680644058933098	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.94730605807503	-5	-5	1.57523034826512	0.310786744625841	1.63513617218099	0.269893368951577	-5	-5	-0.766369419835537	0.469774903512963	-1.74666199467389	-5	-1.75995022788735	-5
Healthy	-5	-5	-5	1.51910943609568	1.57434836062907	1.09397855582737	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.709742730605482	-5	-5	-0.310380407345127	1.7626033995255	0.518349403228106	0.630729843699435	-5	-5	-5	-5	0.110249548104632	-5	-5	-5
Healthy	-5	-5	-5	1.84612145798766	0.719731416026539	0.375414851994707	-0.424177348062638	-5	-0.776763726897002	-5	-0.541649257860337	-5	-5	-5	-5
D007234	1.92527706800276	0.755223687943283	0.937621689032578	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	1.7288698392557	1.46307586652999	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.785368054606861	-5	-5	1.84665300522388	0.742612027237356	0.652512252859391	0.61950654892142	-0.933450461238066	-0.726882931513258	-1.3101585908625	-5	-5	-5	-0.984095622104446	-5
Healthy	-0.0575107671852968	-5	-5	1.6639693325117	1.27938424130874	0.562687714409438	-0.477138626846383	-5	-0.566486179335457	-5	-0.609966194104241	0.0164859504658029	-5	-1.88272870434424	-5
Healthy	-1.46571999479492	-5	-5	1.72787311336612	1.44604667797408	1.01885563555364	-5	-1.38933983691012	-2.22329881601159	-1.05878681241468	-0.283370721380217	-0.850288350312068	-5	-1.50376245483326	-5
Healthy	-0.0178237792706983	-5	-5	0.807079524190084	0.749045686708109	-5	1.83646647258988	-5	0.214380176628176	-5	-0.928302054778386	0.77447900892191	-5	-2.44733178388781	-5
Healthy	0.205691453579506	-5	-5	1.66588301610892	1.33068765778751	1.02865216706629	0.299818798155398	-5	-0.965893170292356	-5	0.0572666126917539	-0.827981190575443	-5	-5	-0.119466503675812
Healthy	-0.128345350062134	-5	-5	1.61752107728075	1.1367005954911	1.14164288959214	1.24185092784633	-0.841486737383568	-2.50307035192678	-5	-0.362110183419209	-0.912857720616192	-5	-5	-0.365391755895489
Healthy	-0.938472129109492	-5	-5	1.4472113842441	1.32947944176596	1.56899095296222	-2.06398920428479	-5	-5	-5	-0.354499132427564	0.353225501669501	0.744224116555799	-5	-1.45099673797421
Healthy	-5	-5	-5	1.83917915496961	1.02545087902004	0.710649536447904	-2.10623823794206	-5	0.43427501717644	-5	-5	0.230763032588646	-5	-1.55940573816017	-5
D007234	1.59123060941768	1.73684339636685	-0.630042392653947	-5	-5	-5	-1.44611697335613	-5	-5	-5	0.546479735571093	-5	-5	-5	-5
D007234	1.92840358549762	0.750508394851346	-2.55909091793478	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.353047625197678	-5	-2.20481541031758	0.0463741849617853	1.43347220425137	0.00307259596767496	1.04303751658652	-5	-5	-5	0.721321655760079	-0.207223220048807	-5	-5	-1.69875291136379
Healthy	-2.13846558914096	-5	-5	1.5622219437315	1.57021008675025	0.681436625933315	-0.443938840990467	-5	-1.74982405191607	-1.49607319580649	0.64825557256016	-0.994090553505441	-5	-5	-5
Healthy	-1.54821356447571	-5	-5	1.83035895148053	0.935159489500631	0.799672692158484	0.161613533832693	-0.269145078916476	-1.75845351940345	-2.44977164694491	-5	-0.474670078256192	-5	-1.21881927906274	-5
Healthy	-5	-5	-5	1.83836883548076	0.710030158829341	0.709523508140823	-0.506123889147177	-5	0.744324282497985	-5	-5	-1.23128791962234	-5	-5	-5
Healthy	-5	-5	-5	1.53486683257165	1.60822085054656	0.905018310092588	-1.301464507438	-5	-0.943133246341687	-0.461074549696415	-5	-5	-5	-5	-0.0607553881850919
Healthy	-5	-5	-5	1.81207509477928	1.28801054402695	0.655216254947251	-5	-5	0.0649369465204625	-5	-1.34371009880864	-0.971794880094557	-5	-0.386242720557895	-5
Healthy	-0.132933403011451	-0.387247922087935	-5	1.23383265443116	1.17111801537232	1.41423559032783	-0.878670002063909	0.0471151422871101	-1.16411926818261	-0.481933745708392	0.116743854719394	-1.56511187913268	0.684932391280669	-1.48664920119404	-0.0242052821664144
Healthy	-5	-5	-5	1.27445505445968	1.18026382923908	1.27668394986939	1.2285607510976	-5	-5	-5	0.623819702670962	0.674334710313039	-5	-5	-0.838961587577038
Healthy	-5	-5	-5	1.66645592068099	0.105527215592192	0.38190710350151	-5	-5	-0.929851263847694	-5	-5	-0.869408948036626	-5	-1.39935376433761	-5
Healthy	-1.14381507327283	-5	-5	1.67982521237835	0.796294657432595	1.05285547404433	-5	0.773273616338721	-0.926905135484254	-5	-1.56463349338734	-5	-5	-0.6285072914241	-5
Healthy	-5	-5	-5	1.53323234924323	1.30511308711671	1.08560556835019	0.511841933990974	-5	-5	-5	-1.64917072641703	0.788740922766386	0.501643864612587	-0.0681913773211058	-5
Healthy	-5	-5	-5	1.20423858314065	1.39833468982011	1.29483951485302	1.40567788908261	-5	-1.32166375326782	-5	-5	-0.0654662006441461	-5	-1.04411991377462	-5
D007234	1.55195219597667	0.727568094622352	-5	1.54754137860276	0.202613628629354	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.29447838657733	-5	1.73251478243963	0.584233949606034	0.105728128873612	-0.293794458118029	-5	-0.55978382391989	-5	-5	-0.120485517849509	-5	-1.64320953964828	-5
D007234	1.89669543811551	-0.187969491962694	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.127773779411344	-5	-5	1.26325343692896	1.1874558538295	1.52031305671579	1.05502264538492	-5	-1.11810202642699	-5	-5	-0.268153474151698	-5	-5	-5
Healthy	-5	-5	-5	1.42877652453474	1.81696765479064	-0.0980733073479314	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.746080739425089	-5	-5	1.59188120331572	1.16929139258511	0.843585927118182	-0.228640381404925	-0.528209723454808	-5	-5	-0.0538966863177673	-0.530664076900871	-5	-1.09745322068601	-5
D007234	1.8978008842529	-0.10265886755519	0.168061202155677	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	1.82478953012189	-0.79171992145469	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.31677279395856	-5	-5	0.992180474098953	1.37727254821723	0.873243852234096	-0.402162266050415	1.00876236323452	-1.17554872996339	0.334638689048133	0.401905200959323	-0.925256679058997	-5	-2.34582345812204	-0.905738557279498
D007234	1.79460158971442	1.19886566313382	0.598630762036571	-5	-5	-5	0.469820543790983	-5	-5	-5	-2.33068311943389	-5	-5	-5	-5
Healthy	-1.25313237214957	-5	-5	1.11972853775921	1.40573778312027	-0.248466861854463	0.258143812490716	1.4601519893972	-1.99956592252068	-5	-0.291171343495232	-0.68701913827662	-5	-5	-1.57283859707403
Healthy	-5	-5	-5	1.59557712092727	1.37340361832187	0.644842167737337	0.851020339070392	0.31514082757147	-1.15626903488791	-0.359389387087639	-0.623313570738085	-1.64608376907964	0.570902368258487	-1.63601217025151	-5
D007234	0.384550531563718	1.98712480196531	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.35873416281016	-5	-5	1.37832012074575	1.13368354266614	0.828216999695572	1.58218044747205	-5	-1.67510050294769	-5	-0.270373612690311	-0.429527113264783	-5	-5	-0.562233587305268
Healthy	-2.13430394008393	-5	-5	1.40208900644004	1.32161023516207	0.828659252181011	0.324222761432498	0.717117715453636	0.143670433470161	-5	-2.54668165995296	-0.632420465574085	-5	-1.39501837039257	-3.16115090926274
Healthy	0.480808640692415	-5	-5	-1.27156504902575	1.3010417214567	-0.32954076403311	0.958044234611218	-5	-5	-5	0.26801836375403	-1.0503173092048	-1.83564714421556	-5	-0.458233600488401
Healthy	-0.0527967211890289	-5	-5	1.83053753824527	-0.491941864317635	0.434028893682929	-0.432785362685112	-2.01233373507373	-1.71783122169536	-5	-0.490905056188621	-0.0457188883223578	-1.68824613894425	-0.314106061138649	-5
D007234	1.65331113567904	-0.00424199200662398	-5	-5	-5	-5	0.921707799599311	-5	-5	-5	-0.709787253080471	-5	-5	-5	-5
Healthy	-5	-2.23136189875239	-5	1.21198159872175	0.981622020655921	1.53687558896312	-0.262799403256712	-5	-1.06278310913729	-5	-0.618145172377408	-1.61636413163812	-5	-5	-5
D007234	1.47970081566735	1.13871121655873	0.160588568290035	-5	-5	-5	-1.54882784248746	-5	-3.58502665202918	-5	1.43721465528157	-5	-5	-5	-2.26921772433361
Healthy	0.0016169047612842	-5	-5	1.61683645320176	0.84308508040019	1.04851948792265	0.386803845600801	0.62466464286828	-0.183911227141782	-0.221139980633143	0.179330566343857	-0.616597589508184	-5	-0.671885539841611	-1.11215773489264
Healthy	-5	-5	-5	1.29303975287017	1.28572131983633	1.12500507002432	1.31706016801833	0.435817301335452	-5	-5	-5	-5	0.52875991480049	-5	-5
Healthy	-5	-5	-5	1.84278685219328	0.157311676850189	0.237382858540404	-0.559547481750379	-5	-0.988725671095275	-5	-1.65896136832248	-2.35654732351381	-5	-5	-5
