group	Bacteroidia	Gammaproteobacteria	Desulfovibrionia		Bacteroidia	Clostridia	Actinomycetia	Gammaproteobacteria	Negativicutes	Verrucomicrobiae	Bacilli	Methanobacteria	Coriobacteriia	Desulfovibrionia
Healthy	33.92343	0.529	0		33.92343	51.20299	0.15815	0.529	0	0	1.26624	0.89622	0	0
Healthy	60.8361	3.13255	0		60.8361	13.88628	0.87671	3.13255	0.37625	5.74457	0.50458	0	0	0
Healthy	22.48595	0.65702	0		22.48595	52.75611	5.56913	0.65702	4.71729	0	0.80012	0	0.36271	0
Healthy	67.57311	0.08094	0.19444		67.57311	7.23406	0.08805	0.08094	0.85189	10.3129	0.05079	0	0.19455	0.19444
Healthy	40.07286	0.24052	0		40.07286	35.81923	0	0.24052	1.40714	0	3.87859	0.71531	1.00994	0
Healthy	57.19092	0.41712	0		57.19092	20.68332	0.00318	0.41712	0.00153	0	1.06094	0	0.47274	0
Healthy	0.0487	15.84624	0		0.0487	0.09445	0.25315	15.84624	0.00048	0	0.32245	0	0	0
Healthy	85.92767	1.31886	0		85.92767	1.3669	0	1.31886	0	0	1.26078	0	0	0
Healthy	26.65492	2.63804	0		26.65492	51.16439	1.59289	2.63804	0.06649	0	5.52076	0.49771	1.80717	0
Healthy	56.2617	0	0		56.2617	36.05002	0	0	3.79571	0	0	0	0	0
Healthy	51.67547	1.01497	0		51.67547	21.97814	0.10989	1.01497	0.56282	0	13.79911	0	0.09271	0
Healthy	20.97575	1.03159	0.14777		20.97575	39.34834	5.11495	1.03159	2.5507	0	0.03143	0	0.18417	0.14777
Healthy	0.04408	1.28372	0		0.04408	0.00731	92.88663	1.28372	0	0	5.73863	0	0	0
Healthy	58.29294	0.08661	0.02767		58.29294	25.13019	0	0.08661	0.00731	0.95693	0.16256	0	0.30291	0.02767
Healthy	0.01473	4.27323	0		0.01473	14.02966	73.11144	4.27323	0.10549	0.00118	1.22604	0	3.87743	0
Healthy	64.8518	0.01982	0.03927		64.8518	9.7834	0	0.01982	0.20528	0.83121	0	0	0.21615	0.03927
Healthy	68.21432	0.37601	0		68.21432	18.4072	0	0.37601	3.18779	0.39632	0	0	0	0
Healthy	69.01303	0.19767	0		69.01303	7.64376	0.38768	0.19767	6.30271	0	0.27498	0	0	0
Healthy	48.7416	0	0		48.7416	3.15258	18.01836	0	0	0	0	0	2.77932	0
Healthy	28.85223	24.79156	0		28.85223	1.72361	5.48039	24.79156	0.01348	0	0.3683	0	0	0
Healthy	58.72881	1.47449	0.00203		58.72881	16.26935	1.45403	1.47449	0.8474	0.64191	0.0557	0	0.31875	0.00203
Healthy	38.48591	3.29189	0		38.48591	20.99596	3.33831	3.29189	2.86633	3.66082	2.66476	0	0	0
Healthy	29.64285	0.49793	0.02619		29.64285	19.84158	0.59674	0.49793	12.55253	1.26041	0.47247	0	1.17142	0.02619
Healthy	31.96207	0.87177	0.1864		31.96207	40.10315	1.81001	0.87177	0.00198	0.08939	0.53851	0	1.34228	0.1864
Healthy	29.88316	0.21568	0		29.88316	37.86333	0	0.21568	1.00094	0.09638	2.02063	0.83654	0	0
Healthy	56.71029	0.29636	0.11779		56.71029	11.99392	12.13324	0.29636	0	0	0.23359	0.17766	1.86334	0.11779
Healthy	68.24682	5.94144	0		68.24682	10.23874	0.2525	5.94144	4.41165	0	0.53944	0	0.04655	0
Healthy	80.64045	0.16545	0		80.64045	1.74591	0.01614	0.16545	2.76131	0	0	0	0	0
Healthy	13.55565	10.19161	0.60646		13.55565	6.32645	0.01961	10.19161	2.73148	44.3916	0.13626	0	1.47832	0.60646
Healthy	26.91606	2.15726	0.03459		26.91606	42.90183	0.79267	2.15726	0.29548	12.5439	0.11076	0.00886	0.08092	0.03459
Healthy	30.46926	2.2408	0		30.46926	21.25992	22.9132	2.2408	1.09017	0	0.40769	0	7.05585	0
Healthy	13.19024	2.18888	0		13.19024	6.25322	0.12441	2.18888	7.54867	0	0.08299	0	0.08225	0
Healthy	20.1959	0.47565	0.01352		20.1959	42.38918	3.15295	0.47565	4.95061	0	0.4464	0	0.02042	0.01352
Healthy	22.26482	3.38383	0.11973		22.26482	36.57424	19.28914	3.38383	0.00429	0.87286	0.35671	1.43462	0.8544	0.11973
Healthy	64.07224	0.16367	0		64.07224	31.97915	0.43414	0.16367	0.05458	0	0.04243	0	0.02224	0
Healthy	13.76706	0.11785	0.11021		13.76706	30.58217	1.6969	0.11785	25.9109	0	0.11229	0	0.49107	0.11021
Healthy	46.47794	8.07395	0		46.47794	26.44987	0.95593	8.07395	4.25571	0.02587	0.60722	0	0	0
Healthy	45.03545	0.02496	0.01113		45.03545	27.14749	0.19998	0.02496	0.84755	1.81914	0	9.02686	0.23581	0.01113
Healthy	81.27551	0.41786	0.066		81.27551	9.21369	0.60994	0.41786	0	0	0.13624	0	0	0.066
Healthy	13.21373	10.18708	0.73443		13.21373	6.314	0.02198	10.18708	2.47905	43.4397	0.17547	0	1.50031	0.73443
Healthy	53.02912	1.36805	0		53.02912	27.46917	0	1.36805	5.49084	1.87694	0	0	0	0
Healthy	12.07781	1.84029	0.02349		12.07781	63.16396	8.90313	1.84029	2.73472	0	2.54003	0	0.61498	0.02349
Healthy	29.81266	0.04694	0		29.81266	39.85001	0.72384	0.04694	0	0	10.42887	0.67796	2.38139	0
Healthy	76.63304	0.39918	0.01044		76.63304	6.85786	0.33531	0.39918	9.09907	0	0.09797	0	0.24101	0.01044
Healthy	45.48252	1.00813	0		45.48252	24.07003	23.65549	1.00813	0.9075	0	0.71156	0	0.1148	0
Healthy	66.78557	0.0414	0.08483		66.78557	10.76554	0	0.0414	0.3738	0.63345	0.03241	0	0.36374	0.08483
Healthy	63.94943	0.48382	0		63.94943	26.29315	0	0.48382	3.56846	0	0.12761	0	0.25051	0
Healthy	30.0198	2.9113	0		30.0198	4.44671	20.8616	2.9113	0	0	32.73426	0	0	0
Healthy	61.69048	0	0		61.69048	10.27166	0	0	0	0	0.24703	0	0.13008	0
D014607	85.03316	1.15864	0.35197		85.03316	1.36327	0.01794	1.15864	0.10597	0	0.00798	0	0	0.35197
Healthy	5.40398	0.09599	0.19699		5.40398	64.31868	2.32162	0.09599	10.40661	0	0.96391	3.42295	0.31976	0.19699
Healthy	45.86689	1.47275	0.01015		45.86689	27.91366	7.74619	1.47275	0.84037	0	0.17983	0	0.7469	0.01015
Healthy	72.28686	0.02892	0		72.28686	19.18823	0	0.02892	0	0	0	0	0	0
Healthy	44.13677	0.2694	0.13413		44.13677	11.44158	5.55201	0.2694	18.00399	7.1259	0.18017	0	0.65816	0.13413
Healthy	15.68105	0.24799	0		15.68105	66.50543	0.00973	0.24799	0	0.00548	1.94967	0	0.62103	0
Healthy	92.17976	0.59653	0		92.17976	3.09498	0.20647	0.59653	0	1.8733	0	0	0	0
Healthy	61.21567	7.45975	0		61.21567	13.51689	0	7.45975	0	0	0.02539	0	0.67161	0
Healthy	45.81514	3.19333	0.1381		45.81514	13.41177	2.33838	3.19333	0.05853	0	0.15116	0.07196	0.50562	0.1381
Healthy	11.94756	0.52274	0		11.94756	47.19961	0.55737	0.52274	6.15992	0.69784	0.29905	1.31778	0.04435	0
Healthy	60.09151	0.15017	0		60.09151	23.67351	0.21588	0.15017	0.02472	0	3.37988	0	0.17312	0
Healthy	6.10528	0	0		6.10528	35.0942	0	0	8.03066	0	0.07046	0	0	0
Healthy	84.30083	0.04867	0		84.30083	6.49942	0	0.04867	1.32785	0	0.22781	0	0.03053	0
Healthy	39.73911	0.2106	0.1039		39.73911	26.65133	5.20331	0.2106	2.35582	2.98314	0.57817	1.67696	1.6807	0.1039
Healthy	56.41676	0.27484	0.0425		56.41676	5.38511	0.56083	0.27484	15.7034	0	0.25247	0	0.83256	0.0425
Healthy	46.58744	3.08931	0.13362		46.58744	13.49291	2.43064	3.08931	0.0719	0	0.10707	0.05882	0.55294	0.13362
Healthy	59.46027	0.16428	0.77618		59.46027	6.12905	1.82765	0.16428	0	4.66138	0.00942	0.16213	0.10854	0.77618
Healthy	56.5792	0.86782	0.0132		56.5792	22.03842	0.34017	0.86782	7.47465	0	0.37228	0	0.13333	0.0132
Healthy	97.67362	0.00203	0		97.67362	0.00089	0.41938	0.00203	0	0.00431	0.23432	0	0.00074	0
Healthy	45.27481	0.8243	0		45.27481	20.80519	3.89122	0.8243	0	3.29025	0.1106	2.94825	0.9291	0
Healthy	29.47014	0.01818	0.65749		29.47014	14.01587	0.12171	0.01818	2.49701	23.1101	0.31626	2.14605	0.32328	0.65749
Healthy	85.49418	1.24412	0		85.49418	10.62527	0	1.24412	0	0	0	0	0	0
Healthy	92.94877	4.1579	0		92.94877	2.19771	0	4.1579	0	0.55513	0	0	0	0
Healthy	76.96651	0.3374	0.07095		76.96651	6.63736	0.63579	0.3374	6.3789	0	0.14595	0	0.14659	0.07095
Healthy	45.9343	2.50738	0		45.9343	25.40455	2.60997	2.50738	6.95298	0.10918	0.77947	0.00287	0.8409	0
Healthy	74.91638	0.07875	0		74.91638	11.4144	0.48822	0.07875	0	0.2125	0	0	0	0
Healthy	66.92907	0.20324	0		66.92907	7.64717	0.38056	0.20324	6.20098	0	0.2637	0	0	0
Healthy	11.35751	0.46694	0		11.35751	62.3889	0.0848	0.46694	0.00341	0	0.32166	0	2.83204	0
Healthy	33.89588	0.14013	0		33.89588	50.40328	0.16623	0.14013	4.07645	0	1.99244	0	0.16486	0
Healthy	86.92476	1.64109	0.09375		86.92476	7.17314	0.22342	1.64109	0	0	0.16887	0	0	0.09375
Healthy	34.73166	6.19712	0.0062		34.73166	23.64598	8.02066	6.19712	2.70466	0	3.99975	0.08105	1.37341	0.0062
Healthy	26.85938	3.14031	0.34092		26.85938	44.29218	2.87024	3.14031	1.13449	1.21439	0.04315	0.4182	1.05984	0.34092
Healthy	1.70617	2.78783	0		1.70617	61.3387	6.72711	2.78783	0	0	0.68678	4.59177	2.98672	0
Healthy	89.29252	0.47493	0.00129		89.29252	2.71648	0	0.47493	3.2465	0	0.25207	0	0.11391	0.00129
Healthy	57.19523	3.22871	0		57.19523	21.10853	1.79989	3.22871	1.35298	1.22072	0.53034	0	0	0
Healthy	54.53618	1.25345	0.19078		54.53618	5.66429	0.02822	1.25345	9.17277	7.01615	0.31315	0	0.72918	0.19078
Healthy	79.23344	0.23517	0		79.23344	2.50118	0.04952	0.23517	3.30805	0	0	0	0	0
Healthy	7.31188	3.81454	0.06318		7.31188	32.07313	23.69567	3.81454	2.26471	4.32216	1.84987	0	0.51914	0.06318
Healthy	18.12975	0.69686	0		18.12975	60.703	0.04994	0.69686	5.94996	1.23974	0.52646	4.87042	0	0
Healthy	36.17394	1.2838	0		36.17394	8.96741	2.61118	1.2838	1.41066	30.6252	0.01161	0	0.28545	0
Healthy	45.01472	0.37923	0		45.01472	22.65154	0	0.37923	0	0.57529	0.66552	3.47638	0	0
Healthy	63.99492	3.06927	0.55837		63.99492	27.91566	0	3.06927	0	0	0.10023	0	0.05778	0.55837
Healthy	70.46586	3.02483	1.4564		70.46586	10.73663	0.78588	3.02483	0	0	0.2631	0.01845	0.61893	1.4564
Healthy	15.74434	1.07871	0		15.74434	60.5632	0.71216	1.07871	3.35419	0	0.85433	0	0.10049	0
Healthy	0.01052	6.77258	0		0.01052	0.00555	83.6878	6.77258	2.67796	0	2.30851	0	0.03416	0
Healthy	42.76044	1.28625	0		42.76044	15.21916	0.01296	1.28625	0.05315	0.1126	0.04718	0	2.1774	0
Healthy	69.40911	0.04987	0		69.40911	20.89916	0	0.04987	0.80969	3.13991	0	0	0	0
Healthy	36.09966	3.46633	0.07362		36.09966	13.54224	1.15462	3.46633	0	6.58545	0.01273	0	0.0011	0.07362
Healthy	71.1126	0.80756	0		71.1126	15.29239	0.03721	0.80756	0.018	0.70914	0.14904	0	0.01178	0
Healthy	20.00069	16.31031	0		20.00069	6.78869	0.14851	16.31031	0.40077	0	0.0204	0	0	0
Healthy	49.82563	2.53961	0.01993		49.82563	34.30477	0.5241	2.53961	0	0	0.6915	0.0691	0.08449	0.01993
D014607	81.99462	0.33889	0.1068		81.99462	8.206	0.92891	0.33889	5.07113	0.00102	0	0	0	0.1068
Healthy	72.02697	7.93719	0		72.02697	11.04985	0.00393	7.93719	0.08131	0	0.0021	0	0.21292	0
Healthy	54.63981	0.07799	0		54.63981	22.11388	4.31823	0.07799	7.34693	0	0.97723	0	0.13429	0
Healthy	10.18654	33.36608	0.01308		10.18654	0	3.60146	33.36608	0	0	0.94281	0	0.79689	0.01308
Healthy	74.51959	0.00387	0.01052		74.51959	20.0093	0	0.00387	1.83456	0.18063	0.37023	0.08662	0	0.01052
Healthy	87.04731	1.59314	0.09024		87.04731	5.94811	0.00095	1.59314	0.43081	0.01119	0.0764	0	0.0003	0.09024
Healthy	25.91966	2.02485	0		25.91966	32.40029	25.13211	2.02485	0	0.91213	0	0.69324	1.29052	0
Healthy	27.00068	13.47374	0		27.00068	1.32921	30.77841	13.47374	2.6056	0	10.64049	0	0.01808	0
Healthy	37.12973	4.97444	0.02769		37.12973	26.5369	0	4.97444	0.66627	11.2789	0	2.63237	0	0.02769
Healthy	1.81896	16.25242	0		1.81896	29.92533	26.48408	16.25242	0	0	0.4976	0	0.69601	0
Healthy	39.43204	0.82336	0		39.43204	38.29292	0	0.82336	0.028	0	0.13028	0	0.1544	0
Healthy	40.03673	1.68973	0		40.03673	25.84033	6.16601	1.68973	2.8501	1.93009	0.10568	0	2.32069	0
Healthy	30.67102	0.29516	0.12396		30.67102	13.84968	15.30386	0.29516	1.7078	0	1.8509	0	0.70801	0.12396
Healthy	20.07762	0.50497	0		20.07762	55.1509	3.9672	0.50497	0	2.14355	0.2818	1.10419	0	0
Healthy	82.81448	0.93353	0		82.81448	8.44073	0.63011	0.93353	0.14985	0	0.09812	0	0.04562	0
Healthy	15.43674	24.89631	0		15.43674	1.81058	43.97809	24.89631	7.08914	0	0.88954	0	0	0
Healthy	22.24715	0.40338	0.00228		22.24715	39.49083	0.36473	0.40338	9.16478	0.00565	0.49354	0	0.10102	0.00228
D014607	50.95544	0.60126	0.24482		50.95544	30.39355	0.33049	0.60126	3.0601	0	0.06788	0	0.02958	0.24482
Healthy	67.57796	0.75298	0.00643		67.57796	18.45686	0.77041	0.75298	0	1.25337	1.203	0.15968	0.08786	0.00643
Healthy	57.57644	0.49762	0.03148		57.57644	19.86896	2.21956	0.49762	0.01111	0	0.41805	0	0.63759	0.03148
Healthy	78.92345	0.23086	0		78.92345	2.47328	0.07445	0.23086	3.08086	0	0.01048	0	0	0
Healthy	20.02427	5.38059	0.04423		20.02427	49.49303	2.25565	5.38059	0.72787	0	0.00256	0	3.53082	0.04423
Healthy	62.5651	0.60556	0		62.5651	21.7298	0.34034	0.60556	7.98039	0	1.2482	0	0.09109	0
Healthy	90.445	0	0		90.445	3.1116	0	0	6.44336	0	0	0	0	0
Healthy	45.99729	0.5481	0.64154		45.99729	8.03204	1.20514	0.5481	3.18139	0.15608	0.61542	0	0.69077	0.64154
Healthy	29.55664	6.09648	0.66615		29.55664	10.21754	0	6.09648	1.123	20.4633	0.26129	0.52052	0	0.66615
Healthy	53.25361	0	0		53.25361	18.52638	0	0	0	0	0	9.59731	0	0
Healthy	39.25094	0	0		39.25094	34.60854	6.33299	0	18.3647	0	0	0	0.47945	0
Healthy	66.71114	11.58272	0.01268		66.71114	2.16586	0.04342	11.58272	8.69167	0	0.20058	0	0.19684	0.01268
Healthy	45.16251	0.67533	0.31666		45.16251	27.01542	1.56368	0.67533	0.00257	1.22439	0.17555	0	0.23322	0.31666
Healthy	38.84305	1.19625	0.04387		38.84305	28.0994	8.43559	1.19625	4.45827	0.72343	0.03393	0	2.13567	0.04387
Healthy	65.83018	11.93493	0.0451		65.83018	1.72735	0.08157	11.93493	8.60768	0	0.18545	0	0.2106	0.0451
Healthy	34.12652	0	1.05946		34.12652	34.21864	3.06655	0	3.40113	0	6.17236	0	6.33637	1.05946
Healthy	34.44254	53.78046	0		34.44254	0.01293	7.19459	53.78046	0	0	0.14661	0	0.08659	0
Healthy	4.01644	17.20532	0.00259		4.01644	38.9905	13.60711	17.20532	0.00668	0	2.95324	0	0.49942	0.00259
Healthy	22.07556	12.20603	0.28891		22.07556	29.83353	0	12.20603	3.47519	1.0315	1.91117	3.86897	0	0.28891
Healthy	81.14162	0.65084	0		81.14162	4.97717	0.87287	0.65084	0	3.38056	0	0	0.0754	0
Healthy	40.93628	0	0		40.93628	35.87938	0	0	1.7938	0	1.262	0	0	0
Healthy	24.97887	0	0		24.97887	58.26596	0	0	0	0.86696	3.48443	1.41679	2.34395	0
Healthy	45.05654	0.88681	0		45.05654	17.96975	0	0.88681	0	0.54241	6.75537	2.97451	0	0
Healthy	0.71756	14.15059	0		0.71756	0.22375	58.2223	14.15059	0.04811	0	0.49992	0	25.15479	0
Healthy	57.8648	0.12314	0.07513		57.8648	14.00982	5.62349	0.12314	0	0	0.03357	0.0738	0.79782	0.07513
Healthy	50.39368	1.99467	0.0028		50.39368	33.02495	0.13114	1.99467	2.27627	0.07023	0.55843	0	0.09097	0.0028
Healthy	1.76456	0	0		1.76456	17.57549	52.1758	0	0	0	1.65257	0	4.16136	0
Healthy	53.77834	0.24294	0.08538		53.77834	16.77358	3.10923	0.24294	7.81757	0	0.14598	0	0.2053	0.08538
Healthy	89.98095	0.19898	0.00504		89.98095	2.48055	0.39804	0.19898	1.18713	0	0.05465	0	0.00325	0.00504
Healthy	33.7514	0	0.91704		33.7514	33.70953	2.61135	0	3.4041	0	5.9203	0	6.82519	0.91704
Healthy	68.96628	0.27214	0.15746		68.96628	10.0975	0.00166	0.27214	4.33794	0	0.02383	0	0	0.15746
Healthy	37.14462	0.0679	0.00017		37.14462	42.83853	0	0.0679	0.10264	1.4189	3.78773	4.86383	0.08487	0.00017
Healthy	67.68915	0.98887	0.48144		67.68915	2.96712	0.38273	0.98887	0.08738	0.00222	0.3761	0	0.92466	0.48144
Healthy	28.73117	0.27189	0.00456		28.73117	45.09869	0.11944	0.27189	2.83351	0	4.22429	0	0.12605	0.00456
Healthy	12.17958	1.90269	0		12.17958	49.25265	2.40077	1.90269	7.07372	1.27653	1.05415	1.64981	0.34673	0
Healthy	50.49195	0.11296	0.00879		50.49195	19.97129	0.03324	0.11296	7.18892	0.0577	1.67426	0	0.00691	0.00879
Healthy	17.05268	1.20856	0		17.05268	23.93884	0.00662	1.20856	0.10027	0	0.08074	0	0	0
Healthy	42.6371	0	0		42.6371	32.43105	0	0	1.71281	0	0.25063	0	0	0
Healthy	0.72957	3.8263	0		0.72957	24.71168	5.32781	3.8263	10.90757	0	1.39528	0	0.00958	0
Healthy	64.51356	1.69116	0.18878		64.51356	13.81605	0.52354	1.69116	0.34542	0	0.01815	0.18142	0.26201	0.18878
Healthy	9.13805	8.35027	0.04905		9.13805	35.81742	8.24429	8.35027	0.26342	0	18.17736	8.75407	3.23096	0.04905
Healthy	66.0232	11.09887	0.0378		66.0232	1.56566	0.04749	11.09887	8.41592	0	0.16099	0	0.24998	0.0378
D014607	76.61797	0.54094	0.10624		76.61797	4.6531	0.00086	0.54094	0.48983	0	0.11344	0	0.27826	0.10624
Healthy	45.02526	7.92763	0		45.02526	25.73884	0.92756	7.92763	4.24978	0.01991	0.6913	0	0	0
Healthy	70.51941	0.39833	0.08094		70.51941	10.4609	4.02841	0.39833	2.69371	0.12672	0	0.06083	0	0.08094
Healthy	66.04936	2.94481	0.0141		66.04936	19.71776	3.1403	2.94481	0.00184	0	0.04868	0	1.44738	0.0141
Healthy	0.82862	0.00135	0		0.82862	36.86028	0.15329	0.00135	0	23.5237	0.81031	0	9.3068	0
Healthy	3.41982	65.90596	0		3.41982	0	0.00198	65.90596	0.1824	0	0.58518	0	0.00805	0
Healthy	44.31726	5.7491	0		44.31726	38.67167	5.22232	5.7491	0	0	0	0	2.39212	0
Healthy	52.79777	6.13563	0.02998		52.79777	28.67858	0	6.13563	1.64596	1.50496	0.01262	0.70616	0	0.02998
Healthy	32.01276	0.12576	0		32.01276	26.65534	9.51506	0.12576	0	1.26451	2.6941	7.89196	1.05891	0
Healthy	22.06988	0.19969	0		22.06988	69.88227	0	0.19969	0	0	0.08306	0	0.46561	0
Healthy	13.01942	10.10206	0.52357		13.01942	6.97106	0.03025	10.10206	2.64022	44.2378	0.18424	0	1.49586	0.52357
Healthy	60.96992	0.21685	0.76491		60.96992	6.07731	2.00885	0.21685	0	4.6755	0	0.23747	0.1382	0.76491
Healthy	25.31229	1.5906	0		25.31229	24.86595	3.08925	1.5906	0	2.52599	6.18462	6.80921	1.63689	0
Healthy	56.19377	0.13863	0.0694		56.19377	12.63753	5.84908	0.13863	0	0	0.03707	0.0696	0.77855	0.0694
Healthy	69.22744	0.05542	0.08079		69.22744	16.399	0	0.05542	0	1.02779	0	0	0.15123	0.08079
Healthy	67.34243	0.0947	0.07725		67.34243	15.06707	1.50057	0.0947	0	0.5209	0.04158	0.00337	0.41091	0.07725
Healthy	34.1319	2.09636	1.00894		34.1319	45.5751	0	2.09636	0.06175	4.8674	0.73502	0	0.0798	1.00894
Healthy	33.49262	3.52277	0.04638		33.49262	14.42379	0.9747	3.52277	0	7.48082	0.02331	0	1.17195	0.04638
Healthy	14.49479	0.06618	0		14.49479	65.39798	10.48563	0.06618	0.5176	0.01315	2.34567	0	0.07522	0
Healthy	15.73263	0	0		15.73263	28.81063	24.39773	0	3.71537	0	0.66489	0	0.48966	0
Healthy	10.44183	0	0		10.44183	82.5089	0	0	0	0	2.59767	0	0	0
Healthy	11.84161	2.02011	0.01928		11.84161	60.67674	8.43352	2.02011	2.58922	0	2.4618	0	0.59012	0.01928
Healthy	63.43394	3.00381	0.47738		63.43394	27.98068	0	3.00381	0	0	0.08035	0	0.06336	0.47738
D014607	61.45629	0.20487	0.08063		61.45629	19.42711	0.02986	0.20487	5.10933	0.17008	0.02386	0	0.36491	0.08063
Healthy	29.60659	0.59651	0.17493		29.60659	38.13536	8.73397	0.59651	4.53773	1.08458	0.85371	0.24088	2.13053	0.17493
Healthy	43.65431	1.05454	2.96312		43.65431	2.43982	0.11958	1.05454	10.4298	10.6569	0	0	0.40818	2.96312
Healthy	69.4231	0.78693	0		69.4231	6.9382	0.06427	0.78693	0.40854	0.05121	1.87651	0.28937	0.23014	0
Healthy	34.26113	5.61912	0		34.26113	51.9612	0.44333	5.61912	4.72677	0	0.69116	0	0	0
Healthy	8.08048	0.00656	0.02011		8.08048	21.09198	50.38339	0.00656	0.30743	0.02725	2.9046	9.16896	1.72028	0.02011
Healthy	77.64878	0.378	0.08381		77.64878	6.75044	0.68963	0.378	6.17715	0	0.16622	0	0.16479	0.08381
Healthy	65.84349	3.9397	0.00396		65.84349	17.18414	0.4348	3.9397	5.04642	0	0.20903	0	0	0.00396
Healthy	28.99656	5.7544	0.46558		28.99656	11.1148	0	5.7544	1.02321	19.5909	0.21363	0.62091	0	0.46558
D014607	57.75423	0.25212	0		57.75423	17.6137	1.81809	0.25212	0	0	0.05577	0	1.08987	0
Healthy	57.32844	6.67476	0.04166		57.32844	22.64531	0	6.67476	1.48895	0.7193	0	0.62376	0	0.04166
Healthy	27.12112	1.0319	0.03003		27.12112	11.76233	30.15691	1.0319	0.69834	0	15.90722	0	0.00404	0.03003
Healthy	6.78267	0.64052	0		6.78267	48.33884	0.20501	0.64052	0.50561	0	17.5307	0.00049	1.22069	0
Healthy	36.13826	1.24645	0.02898		36.13826	35.8973	0.72507	1.24645	0	0.21868	0.00315	0	0.01122	0.02898
Healthy	54.08016	0.9969	0.28787		54.08016	18.77788	0.18914	0.9969	1.68647	1.21605	0.43238	0	0.33427	0.28787
Healthy	49.10712	0.18258	0.15681		49.10712	18.06372	0	0.18258	0	6.01337	0.03345	0	0	0.15681
Healthy	66.66305	1.08916	0		66.66305	2.34604	0.1876	1.08916	11.61601	0	0	0	0	0
Healthy	31.68978	0.17374	0.06807		31.68978	34.63836	7.55058	0.17374	1.31752	0	0.13358	1.16611	1.02278	0.06807
Healthy	59.53349	0	0		59.53349	17.0817	0.18903	0	8.33438	4.04053	0.0418	0	0	0
Healthy	0.49986	0	0		0.49986	38.03009	38.8514	0	0	0	3.45574	0	2.45743	0
Healthy	59.96391	0.11329	0		59.96391	23.70743	0.43083	0.11329	0	0	2.61862	0	0.39077	0
Healthy	28.74823	5.47017	0.77551		28.74823	9.6373	0	5.47017	0.98952	19.4484	0.22056	0.58954	0	0.77551
Healthy	41.72353	7.95657	0		41.72353	37.37157	0.27976	7.95657	0.95899	0.74671	0.51503	0	0.00191	0
Healthy	43.67412	0.16368	1.4588		43.67412	10.92219	2.37651	0.16368	0	16.4526	0	0	0.18762	1.4588
Healthy	10.32206	0.07209	0.07814		10.32206	65.94538	0.50881	0.07209	4.7912	0	8.68579	0.74182	2.27388	0.07814
Healthy	50.68948	0.23064	0		50.68948	39.90225	0.09297	0.23064	0.0188	0	0.03244	0	0.52018	0
Healthy	52.77884	0.30701	0.04506		52.77884	5.34195	0.51432	0.30701	15.6198	0	0.20359	0	0.8744	0.04506
Healthy	55.22422	0	0		55.22422	35.36914	2.43763	0	0.42754	0	0	0	0	0
Healthy	42.01354	1.55856	0.18461		42.01354	18.5973	2.02865	1.55856	1.15725	3.80873	1.55356	0.70071	0.1718	0.18461
D014607	77.04439	1.63059	0.16407		77.04439	8.17963	1.00181	1.63059	2.6891	0	0	0	0.19498	0.16407
Healthy	76.96478	0	1.67721		76.96478	9.45129	0	0	0.09134	0	0.34247	0.07716	0.62314	1.67721
Healthy	29.11949	2.61876	0		29.11949	4.29309	8.07618	2.61876	0	0	44.92537	0.00441	0	0
Healthy	62.26222	0	0.00273		62.26222	28.61049	0.26644	0	0.237	0.69286	0.09518	0	0.15678	0.00273
Healthy	79.9754	0	0		79.9754	0	0	0	0	0	0	0	0	0
Healthy	77.80893	0.21544	0.01133		77.80893	9.15712	0.0957	0.21544	0	0	0.05712	0	0.06393	0.01133
Healthy	44.64865	7.81261	0		44.64865	25.70997	0.83162	7.81261	4.17408	0.0164	0.67777	0	0	0
Healthy	79.55581	20.16857	0		79.55581	0.02053	0.00343	20.16857	0	0	0.23317	0	0	0
Healthy	67.65922	0.86627	0.42136		67.65922	4.36064	0.32729	0.86627	0.07781	0.00526	0.41183	0	0.89756	0.42136
Healthy	26.38685	0.11862	0.66975		26.38685	10.67547	1.31036	0.11862	0.58539	0.49443	1.10826	0	1.33593	0.66975
Healthy	66.5976	0.13966	0.32908		66.5976	7.8134	0.12359	0.13966	0.87273	10.4311	0.09442	0	0.25629	0.32908
Healthy	68.69992	6.35281	0		68.69992	10.40179	0.22095	6.35281	4.66449	0	0.4939	0	0.06449	0
Healthy	86.28047	1.81284	0.13449		86.28047	7.49469	0.22345	1.81284	0	0	0.11668	0	0	0.13449
Healthy	8.62172	1.68652	0		8.62172	39.19305	29.83657	1.68652	7.12115	1.61727	0.45892	0.94651	0.96879	0
Healthy	19.06408	0.25895	0		19.06408	29.55615	0.71029	0.25895	4.5226	14.4121	1.88308	0.75366	0.0784	0
Healthy	47.47586	0.18563	0.18105		47.47586	17.29044	0	0.18563	0	5.88784	0.02969	0	0	0.18105
Healthy	26.83077	0	0		26.83077	66.41643	0	0	1.00888	0	0	0	0	0
Healthy	78.36066	0.06397	1.67863		78.36066	6.72644	0	0.06397	0.13264	0	0.29408	0.11507	0.62736	1.67863
Healthy	49.43404	0.13337	1.05661		49.43404	7.28066	1.50971	0.13337	0	13.7401	0	0.00328	0.15317	1.05661
Healthy	18.38522	3.75963	0		18.38522	29.84519	11.10721	3.75963	0	15.0718	0	0	0.40159	0
Healthy	22.27122	1.41351	0		22.27122	49.77997	0.09455	1.41351	0	1.21156	1.19407	0.50796	0.15354	0
