group	Bacteroidales	Lachnospirales	Oscillospirales	Lactobacillales	Coriobacteriales	Desulfovibrionales	Pseudomonadales	Peptostreptococcales		Bacteroidales	Lachnospirales	Actinomycetales	Enterobacterales	Lactobacillales	Burkholderiales	Erysipelotrichales	Pseudomonadales	Desulfovibrionales	Peptostreptococcales
Healthy	1.70617	42.43654	18.90216	0.05626	2.98672	0	0	0		1.70617	42.43654	6.72711	2.78783	0.05626	0	0.63052	0	0	0
Healthy	89.29252	1.26368	1.4528	0.2152	0.11391	0.00129	0	0		89.29252	1.26368	0	0.36457	0.2152	0.11036	0.03687	0	0.00129	0
Healthy	57.19523	8.60283	12.49876	0.22335	0	0	0	0.00694		57.19523	8.60283	1.79989	0.1348	0.22335	3.09391	0.30699	0	0	0.00694
Healthy	54.53618	0.84418	4.82011	0	0.72918	0.19078	0	0		54.53618	0.84418	0.02822	1.03393	0	0.21952	0.31315	0	0.19078	0
Healthy	79.23344	1.00055	1.50063	0	0	0	0	0		79.23344	1.00055	0.04952	0	0	0.23517	0	0	0	0
Healthy	7.31188	13.83051	18.20949	0.60917	0.51914	0.06318	0	0.03313		7.31188	13.83051	23.69567	0.42773	0.60917	3.38681	1.2407	0	0.06318	0.03313
Healthy	18.12975	34.30594	25.86302	0.40513	0	0	0.04189	0.52529		18.12975	34.30594	0.04994	0.46398	0.40513	0.19099	0.12133	0.04189	0	0.52529
Healthy	36.17394	4.07282	4.88859	0.01051	0.28545	0	0	0.006		36.17394	4.07282	2.61118	1.26174	0.01051	0.02206	0.0011	0	0	0.006
Healthy	45.01472	16.5556	6.09594	0.66552	0	0	0	0		45.01472	16.5556	0	0	0.66552	0.37923	0	0	0	0
Healthy	63.99492	23.77976	4.1359	0	0.05778	0.55837	0	0		63.99492	23.77976	0	0	0	3.06927	0.10023	0	0.55837	0
Healthy	70.46586	3.81006	6.92657	0.10548	0.61893	1.4564	0	0		70.46586	3.81006	0.78588	0	0.10548	3.02483	0.15762	0	1.4564	0
Healthy	15.74434	50.09561	8.79112	0.04648	0.10049	0	0	1.67647		15.74434	50.09561	0.71216	0.99829	0.04648	0.08042	0.80785	0	0	1.67647
Healthy	0.01052	0.00143	0.00412	1.23623	0.03416	0	0.9162	0		0.01052	0.00143	83.68261	5.85638	1.23623	0	0.70123	0.9162	0	0
Healthy	42.76044	13.23055	1.98861	0.04718	2.1774	0	0	0		42.76044	13.23055	0.01296	0.21767	0.04718	1.06858	0	0	0	0
Healthy	69.40911	19.37166	1.5275	0	0	0	0	0		69.40911	19.37166	0	0	0	0.04987	0	0	0	0
Healthy	36.09966	6.14055	7.39862	0	0.0011	0.07362	0	0		36.09966	6.14055	1.15462	3.13477	0	0.33156	0.01273	0	0.07362	0
Healthy	71.1126	14.23835	1.05404	0.08238	0.01178	0	0	0		71.1126	14.23835	0.03721	0	0.08238	0.80756	0.06666	0	0	0
Healthy	20.00069	6.68963	0.09906	0.0204	0	0	0.66931	0		20.00069	6.68963	0.14851	15.641	0.0204	0	0	0.66931	0	0
Healthy	49.82563	23.14259	11.16218	0.02576	0.08449	0.01993	0	0		49.82563	23.14259	0.5241	0	0.02576	2.53961	0.66574	0	0.01993	0
Healthy	72.02697	5.88627	5.16358	0.0021	0.21292	0	0	0		72.02697	5.88627	0.00393	0	0.0021	7.93719	0	0	0	0
Healthy	54.63981	13.75319	7.89272	0.11915	0.13429	0	0	0.46797		54.63981	13.75319	4.31823	0	0.11915	0.07799	0.85808	0	0	0.46797
Healthy	10.18654	0	0	0.93396	0.79689	0.01308	0	0		10.18654	0	3.60146	33.1783	0.93396	0.18778	0	0	0.01308	0
Healthy	74.51959	18.60809	1.40121	0.3511	0	0.01052	0	0		74.51959	18.60809	0	0	0.3511	0.00387	0.01913	0	0.01052	0
Healthy	87.04731	3.95675	1.97787	0.00489	0.0003	0.09024	0.00612	0.01349		87.04731	3.95675	0.00095	1.57665	0.00489	0.01037	0.07151	0.00612	0.09024	0.01349
Healthy	25.91966	13.66098	18.73931	0	1.29052	0	0	0		25.91966	13.66098	25.13211	0.51895	0	1.5059	0	0	0	0
Healthy	27.00068	1.07872	0.08254	10.63616	0.01808	0	0	0.16795		27.00068	1.07872	30.77841	13.47374	10.63616	0	0.00057	0	0	0.16795
Healthy	37.12973	9.58738	16.94952	0	0	0.02769	0	0		37.12973	9.58738	0	0.0036	0	4.97084	0	0	0.02769	0
Healthy	1.81896	26.88239	3.04294	0.4976	0.69601	0	0.83206	0		1.81896	26.88239	26.48408	15.42036	0.4976	0	0	0.83206	0	0
Healthy	39.43204	23.89167	14.4008	0.06864	0.1544	0	0	0.00045		39.43204	23.89167	0	0.11904	0.06864	0.70432	0.06164	0	0	0.00045
Healthy	40.03673	6.89579	18.79763	0.08897	2.32069	0	0	0.14691		40.03673	6.89579	6.16601	0.03109	0.08897	1.65864	0.01671	0	0	0.14691
Healthy	30.67102	6.60217	7.23836	1.74906	0.70801	0.12396	0	0.00915		30.67102	6.60217	15.30386	0.08729	1.74906	0.20787	0.10184	0	0.12396	0.00915
Healthy	20.07762	27.65037	27.50053	0.2818	0	0	0	0		20.07762	27.65037	3.9672	0.50497	0.2818	0	0	0	0	0
D016640	46.52054	23.80698	10.46915	0.3218	0.08986	0.01123	0.09161	0.00997		46.52054	23.80698	0.21229	2.00331	0.3218	2.98202	0.02499	0.09161	0.01123	0.00997
Healthy	82.81448	1.44198	6.99875	0.09812	0.04562	0	0	0		82.81448	1.44198	0.63011	0.70262	0.09812	0.23091	0	0	0	0
Healthy	15.43674	1.81058	0	0.88954	0	0	0.06101	0		15.43674	1.81058	43.94428	24.8353	0.88954	0	0	0.06101	0	0
Healthy	22.24715	27.43919	12.04644	0.24288	0.10102	0.00228	0	0.0052		22.24715	27.43919	0.36473	0.33823	0.24288	0.06515	0.25066	0	0.00228	0.0052
Healthy	67.57796	7.09404	9.50857	0.10625	0.08786	0.00643	0	1.85425		67.57796	7.09404	0.76052	0.50306	0.10625	0.24992	1.09675	0	0.00643	1.85425
Healthy	57.57644	8.33585	11.4962	0.0363	0.63759	0.03148	0	0.03518		57.57644	8.33585	2.21956	0.44107	0.0363	0.05655	0.38175	0	0.03148	0.03518
Healthy	78.92345	0.9869	1.48638	0	0	0	0	0		78.92345	0.9869	0.07445	0	0	0.23086	0.01048	0	0	0
Healthy	20.02427	26.71483	22.7782	0.00256	3.53082	0.04423	0	0		20.02427	26.71483	2.25565	0.02862	0.00256	5.35197	0	0	0.04423	0
Healthy	62.5651	13.3881	8.3417	0.75532	0.09109	0	0	0		62.5651	13.3881	0.34034	0.50344	0.75532	0.10212	0.49288	0	0	0
D016640	47.59712	25.61381	15.22202	0.50031	0.57553	0.00628	0.0092	0.02616		47.59712	25.61381	0.30423	0.91903	0.50031	0.00733	0.84417	0.0092	0.00628	0.02616
Healthy	90.445	3.1116	0	0	0	0	0	0		90.445	3.1116	0	0	0	0	0	0	0	0
Healthy	45.99729	0.65321	7.37883	0.07871	0.69077	0.64154	0	0		45.99729	0.65321	1.20514	0.54371	0.07871	0.00439	0.53671	0	0.64154	0
Healthy	29.55664	5.11956	5.09798	0.20166	0	0.66615	0	0		29.55664	5.11956	0	6.07823	0.20166	0.01825	0.05963	0	0.66615	0
Healthy	53.25361	5.05758	13.4688	0	0	0	0	0		53.25361	5.05758	0	0	0	0	0	0	0	0
Healthy	39.25094	6.43691	28.17163	0	0.47945	0	0	0		39.25094	6.43691	6.33299	0	0	0	0	0	0	0
Healthy	66.71114	2.16242	0.00344	0.20058	0.19684	0.01268	0	0		66.71114	2.16242	0.04342	11.4312	0.20058	0.15152	0	0	0.01268	0
Healthy	45.16251	14.41541	12.5659	0.01244	0.23322	0.31666	0	0.03411		45.16251	14.41541	1.56368	0.12543	0.01244	0.5499	0.16311	0	0.31666	0.03411
Healthy	38.84305	19.24218	8.48096	0.01684	2.13567	0.04387	0.00458	0.3751		38.84305	19.24218	8.43559	0.12381	0.01684	1.06786	0.01709	0.00458	0.04387	0.3751
Healthy	65.83018	1.70287	0.02448	0.18545	0.2106	0.0451	0	0		65.83018	1.70287	0.08157	11.7311	0.18545	0.20383	0	0	0.0451	0
Healthy	34.12652	21.53719	12.68145	6.12785	6.33637	1.05946	0	0		34.12652	21.53719	3.06655	0	6.12785	0	0.04451	0	1.05946	0
Healthy	34.44254	0	0	0.08619	0.08659	0	9.30956	0.01293		34.44254	0	7.19459	44.4709	0.08619	0	0.06042	9.30956	0	0.01293
Healthy	4.01644	36.3218	2.57117	1.48012	0.49942	0.00259	1.40058	0.09753		4.01644	36.3218	13.60711	15.78313	1.48012	0.02161	1.46783	1.40058	0.00259	0.09753
Healthy	22.07556	17.47819	12.35534	0.13819	0	0.28891	0.14463	0		22.07556	17.47819	0	12.0614	0.13819	0	1.77298	0.14463	0.28891	0
Healthy	81.14162	1.46323	3.51394	0	0.0754	0	0	0		81.14162	1.46323	0.87287	0	0	0.65084	0	0	0	0
Healthy	40.93628	26.58907	9.18286	0.02713	0	0	0	0.10745		40.93628	26.58907	0	0	0.02713	0	1.23487	0	0	0.10745
Healthy	24.97887	34.71415	23.55181	2.17211	2.34395	0	0	0		24.97887	34.71415	0	0	2.17211	0	1.31232	0	0	0
Healthy	45.05654	7.88445	10.0853	0	0	0	0	0		45.05654	7.88445	0	0.88681	0	0	6.75537	0	0	0
Healthy	0.71756	0	0.04525	0.46448	25.15479	0	0.07462	0.17063		0.71756	0	58.21791	14.06899	0.46448	0.00698	0.02129	0.07462	0	0.17063
Healthy	57.8648	3.90621	10.10361	0.02847	0.79782	0.07513	0	0		57.8648	3.90621	5.62349	0	0.02847	0.12314	0.0051	0	0.07513	0
Healthy	50.39368	11.05529	21.96923	0.53214	0.09097	0.0028	0.02371	0.00043		50.39368	11.05529	0.13114	1.61522	0.53214	0.35574	0.02629	0.02371	0.0028	0.00043
Healthy	1.76456	16.42551	1.14998	1.65257	4.16136	0	0	0		1.76456	16.42551	52.1758	0	1.65257	0	0	0	0	0
Healthy	53.77834	9.83496	6.8957	0.07926	0.2053	0.08538	0	0.04292		53.77834	9.83496	3.10923	0.10583	0.07926	0.13711	0.06672	0	0.08538	0.04292
Healthy	89.98095	0.88909	1.57113	0	0.00325	0.00504	0	0.02033		89.98095	0.88909	0.39804	0.16982	0	0.02916	0.05465	0	0.00504	0.02033
Healthy	33.7514	21.18618	12.52335	5.81321	6.82519	0.91704	0	0		33.7514	21.18618	2.61135	0	5.81321	0	0.10709	0	0.91704	0
Healthy	68.96628	4.87193	5.22557	0	0	0.15746	0	0		68.96628	4.87193	0.00166	0.06409	0	0.20805	0.02383	0	0.15746	0
Healthy	37.14462	31.38034	10.31938	0.02623	0.08487	0.00017	0	1.1119		37.14462	31.38034	0	0.05902	0.02623	0.00888	3.65775	0	0.00017	1.1119
Healthy	67.68915	0.35529	2.61183	0.03618	0.92466	0.48144	0	0		67.68915	0.35529	0.38273	0.96743	0.03618	0.02144	0.33992	0	0.48144	0
Healthy	28.73117	34.88759	10.2111	1.51139	0.12605	0.00456	0	0		28.73117	34.88759	0.11944	0.25953	1.51139	0.01236	2.7082	0	0.00456	0
Healthy	12.17958	32.40016	16.81772	0.17976	0.34673	0	0	0.03477		12.17958	32.40016	2.40077	1.90269	0.17976	0	0.87439	0	0	0.03477
Healthy	50.49195	16.92877	3.04252	0.01638	0.00691	0.00879	0	0		50.49195	16.92877	0.03324	0.11296	0.01638	0	1.65788	0	0.00879	0
Healthy	17.05268	20.72907	3.20977	0.07785	0	0	0.3415	0		17.05268	20.72907	0.00662	0.86706	0.07785	0	0.00289	0.3415	0	0
Healthy	42.6371	27.75482	4.67623	0	0	0	0	0		42.6371	27.75482	0	0	0	0	0.25063	0	0	0
Healthy	0.72957	9.42202	14.65647	1.32342	0.00958	0	0	0.36318		0.72957	9.42202	5.32781	3.42126	1.32342	0.40504	0.07186	0	0	0.36318
Healthy	64.51356	6.74165	7.0744	0.01815	0.26201	0.18878	0	0		64.51356	6.74165	0.52354	0.25818	0.01815	1.43298	0	0	0.18878	0
Healthy	9.13805	28.53973	7.23906	11.89779	3.23096	0.04905	0.17265	0.00336		9.13805	28.53973	8.24429	8.16123	11.89779	0.01639	6.25705	0.17265	0.04905	0.00336
Healthy	66.0232	1.56566	0	0.16099	0.24998	0.0378	0	0		66.0232	1.56566	0.04749	10.9231	0.16099	0.17577	0	0	0.0378	0
Healthy	45.02526	19.62882	6.11002	0.66341	0	0	0	0		45.02526	19.62882	0.92756	2.06382	0.66341	5.86381	0.02789	0	0	0
Healthy	70.51941	6.08248	4.37842	0	0	0.08094	0	0		70.51941	6.08248	4.02841	0.09361	0	0.30472	0	0	0.08094	0
Healthy	66.04936	5.0589	14.48331	0	1.44738	0.0141	1.88513	0.17555		66.04936	5.0589	3.1403	0.43889	0	0.62079	0.04868	1.88513	0.0141	0.17555
Healthy	0.82862	11.32273	25.47585	0.03489	9.3068	0	0	0		0.82862	11.32273	0.15329	0	0.03489	0.00135	0.77542	0	0	0
Healthy	3.41982	0	0	0.07278	0.00805	0	0	0		3.41982	0	0	65.90596	0.07278	0	0	0	0	0
Healthy	44.31726	18.21927	20.4524	0	2.39212	0	0	0		44.31726	18.21927	5.22232	0	0	5.7491	0	0	0	0
Healthy	52.79777	17.38997	11.28861	0.01262	0	0.02998	0	0		52.79777	17.38997	0	0.07027	0.01262	6.06536	0	0	0.02998	0
Healthy	32.01276	19.75656	6.89878	2.6941	1.05891	0	0	0		32.01276	19.75656	9.51506	0.11747	2.6941	0.00829	0	0	0	0
Healthy	22.06988	52.05179	17.83048	0.08306	0.46561	0	0	0		22.06988	52.05179	0	0.17223	0.08306	0.02746	0	0	0	0
Healthy	13.01942	1.23209	5.73897	0.01363	1.49586	0.52357	0	0		13.01942	1.23209	0.03025	9.87097	0.01363	0.23109	0.17061	0	0.52357	0
Healthy	60.96992	1.87912	4.19819	0	0.1382	0.76491	0	0		60.96992	1.87912	2.00885	0.03993	0	0.17692	0	0	0.76491	0
Healthy	25.31229	11.27014	13.38638	0.45282	1.63689	0	0	0.20943		25.31229	11.27014	3.08925	1.58171	0.45282	0.00889	5.7318	0	0	0.20943
Healthy	56.19377	3.75252	8.88501	0.03452	0.77855	0.0694	0	0		56.19377	3.75252	5.84908	0	0.03452	0.13863	0.00255	0	0.0694	0
Healthy	69.22744	4.92679	11.47221	0	0.15123	0.08079	0	0		69.22744	4.92679	0	0.05442	0	0.001	0	0	0.08079	0
D016640	37.05252	9.10177	16.8638	0.88594	0.49576	0.01396	0	0.01699		37.05252	9.10177	8.92282	2.03038	0.88594	0.2657	0	0	0.01396	0.01699
Healthy	67.34243	9.06884	5.99823	0.04158	0.41091	0.07725	0	0		67.34243	9.06884	1.50057	0.08556	0.04158	0.00914	0	0	0.07725	0
Healthy	34.1319	21.27929	24.25241	0.2578	0.0798	1.00894	0.16811	0.0434		34.1319	21.27929	0	1.37508	0.2578	0.55317	0.47722	0.16811	1.00894	0.0434
Healthy	33.49262	11.3597	3.06409	0	1.17195	0.04638	0	0		33.49262	11.3597	0.9747	0.08243	0	3.44034	0.02331	0	0.04638	0
Healthy	14.49479	31.58415	33.12965	2.33603	0.07522	0	0	0.68418		14.49479	31.58415	10.48563	0.02947	2.33603	0.03671	0.00964	0	0	0.68418
Healthy	15.73263	24.43744	4.37319	0.66489	0.48966	0	0	0		15.73263	24.43744	24.39773	0	0.66489	0	0	0	0	0
Healthy	10.44183	77.59691	4.91199	0	0	0	0	0		10.44183	77.59691	0	0	0	0	2.59767	0	0	0
Healthy	11.84161	35.35569	25.10061	2.45405	0.59012	0.01928	0	0.22044		11.84161	35.35569	8.43352	1.95509	2.45405	0.06502	0	0	0.01928	0.22044
Healthy	63.43394	23.76218	4.2185	0	0.06336	0.47738	0	0		63.43394	23.76218	0	0	0	3.00381	0.08035	0	0.47738	0
Healthy	29.60659	23.79	13.72805	0.67208	2.13053	0.17493	0	0.25974		29.60659	23.79	8.73397	0.48493	0.67208	0.11158	0.09885	0	0.17493	0.25974
Healthy	43.65431	0.91908	1.52074	0	0.40818	2.96312	0	0		43.65431	0.91908	0.11958	0.02436	0	1.03018	0	0	2.96312	0
Healthy	69.4231	3.46642	3.47178	0.0444	0.23014	0	0	0		69.4231	3.46642	0.06427	0	0.0444	0.78693	1.83211	0	0	0
Healthy	34.26113	23.6478	28.3134	0.69116	0	0	0	0		34.26113	23.6478	0.44333	2.24907	0.69116	3.37005	0	0	0	0
D016640	42.65136	21.37655	24.08811	0.87518	0.10907	0.00538	0	0		42.65136	21.37655	0.50138	0.12106	0.87518	1.81526	0	0	0.00538	0
Healthy	8.08048	5.16537	15.79747	2.74507	1.72028	0.02011	0	0.12914		8.08048	5.16537	50.36105	0.00656	2.74507	0	0.15953	0	0.02011	0.12914
Healthy	77.64878	2.97633	3.77411	0	0.16479	0.08381	0	0		77.64878	2.97633	0.68963	0.07269	0	0.30531	0.16622	0	0.08381	0
Healthy	65.84349	13.21907	3.96507	0.20903	0	0.00396	0	0		65.84349	13.21907	0.4348	2.81636	0.20903	1.12334	0	0	0.00396	0
Healthy	28.99656	6.00854	5.10626	0.18712	0	0.46558	0	0		28.99656	6.00854	0	5.74301	0.18712	0.01139	0.02651	0	0.46558	0
Healthy	57.32844	16.30654	6.33877	0	0	0.04166	0	0		57.32844	16.30654	0	0.04466	0	6.6301	0	0	0.04166	0
Healthy	27.12112	10.43986	0.46288	15.59121	0.00404	0.03003	0.02014	0.05911		27.12112	10.43986	29.23963	1.01176	15.59121	0	0.31506	0.02014	0.03003	0.05911
Healthy	6.78267	39.74702	8.4534	7.70606	1.22069	0	0	0.13842		6.78267	39.74702	0.20501	0.64052	7.70606	0	9.81938	0	0	0.13842
Healthy	36.13826	12.08859	23.79702	0	0.01122	0.02898	0	0.01169		36.13826	12.08859	0.72507	0.7279	0	0.51855	0.00315	0	0.02898	0.01169
Healthy	54.08016	12.07264	6.34651	0.2631	0.33427	0.28787	0	0.35873		54.08016	12.07264	0.18914	0.11675	0.2631	0.88015	0.14557	0	0.28787	0.35873
Healthy	49.10712	6.369	11.69472	0	0	0.15681	0	0		49.10712	6.369	0	0.0386	0	0.14398	0.03345	0	0.15681	0
Healthy	66.66305	2.25562	0.09042	0	0	0	0	0		66.66305	2.25562	0.1876	1.08916	0	0	0	0	0	0
Healthy	31.68978	16.69144	17.94069	0.08754	1.02278	0.06807	0	0.00623		31.68978	16.69144	7.55058	0	0.08754	0.17374	0.04604	0	0.06807	0.00623
Healthy	59.53349	0.50307	16.57863	0	0	0	0	0		59.53349	0.50307	0.18903	0	0	0	0.0418	0	0	0
Healthy	0.49986	35.23505	2.79504	3.02876	2.45743	0	0	0		0.49986	35.23505	38.8514	0	3.02876	0	0.42698	0	0	0
Healthy	59.96391	17.38062	6.28813	0	0.39077	0	0	0.03868		59.96391	17.38062	0.43083	0	0	0.11329	2.61862	0	0	0.03868
Healthy	28.74823	4.51108	5.12622	0.17331	0	0.77551	0	0		28.74823	4.51108	0	5.46585	0.17331	0.00432	0.04725	0	0.77551	0
Healthy	41.72353	28.5389	8.83267	0.50184	0.00191	0	0.03736	0		41.72353	28.5389	0.27976	2.12582	0.50184	5.79339	0.01319	0.03736	0	0
Healthy	43.67412	0.63867	10.11714	0	0.18762	1.4588	0	0		43.67412	0.63867	2.37651	0.04711	0	0.11657	0	0	1.4588	0
Healthy	10.32206	39.67503	23.79045	0.95217	2.27388	0.07814	0	2.4799		10.32206	39.67503	0.50881	0.07209	0.95217	0	7.73362	0	0.07814	2.4799
Healthy	50.68948	32.26172	7.60963	0.03244	0.52018	0	0	0.0309		50.68948	32.26172	0.09297	0.16125	0.03244	0.06939	0	0	0	0.0309
Healthy	52.77884	4.06798	1.27397	0.20359	0.8744	0.04506	0.03385	0		52.77884	4.06798	0.51432	0	0.20359	0.27316	0	0.03385	0.04506	0
Healthy	55.22422	9.18401	26.18513	0	0	0	0	0		55.22422	9.18401	2.43763	0	0	0	0	0	0	0
Healthy	42.01354	7.19897	11.29918	0.00208	0.1718	0.18461	0	0.09915		42.01354	7.19897	2.02865	0.86076	0.00208	0.6978	1.55148	0	0.18461	0.09915
Healthy	76.96478	3.77328	5.67801	0	0.62314	1.67721	0	0		76.96478	3.77328	0	0	0	0	0.34247	0	1.67721	0
Healthy	29.11949	3.18411	0.04354	44.78178	0	0	0	1.06231		29.11949	3.18411	8.07618	2.60728	44.78178	0.01148	0	0	0	1.06231
Healthy	62.26222	18.02049	10.36138	0.09518	0.15678	0.00273	0	0.22862		62.26222	18.02049	0.26644	0	0.09518	0	0	0	0.00273	0.22862
Healthy	79.9754	0	0	0	0	0	0	0		79.9754	0	0	0	0	0	0	0	0	0
Healthy	77.80893	0.72485	8.43227	0.03774	0.06393	0.01133	0	0		77.80893	0.72485	0.0957	0.13805	0.03774	0.07739	0.01938	0	0.01133	0
Healthy	44.64865	19.58138	6.12859	0.66997	0	0	0	0		44.64865	19.58138	0.83162	2.05871	0.66997	5.7539	0.0078	0	0	0
Healthy	79.55581	0.00612	0.01441	0.23027	0	0	0.00811	0		79.55581	0.00612	0.00343	20.16046	0.23027	0	0	0.00811	0	0
Healthy	67.65922	0.30294	4.0577	0.05473	0.89756	0.42136	0	0		67.65922	0.30294	0.32729	0.83831	0.05473	0.02796	0.3571	0	0.42136	0
Healthy	26.38685	1.15132	9.52415	0.32829	1.33593	0.66975	0	0		26.38685	1.15132	1.31036	0.11862	0.32829	0	0.77997	0	0.66975	0
Healthy	66.5976	3.09857	4.71483	0.05886	0.25629	0.32908	0	0		66.5976	3.09857	0.12359	0	0.05886	0.13966	0.03556	0	0.32908	0
Healthy	68.69992	5.28553	5.11626	0.4939	0.06449	0	0	0		68.69992	5.28553	0.22095	0	0.4939	6.35281	0	0	0	0
Healthy	86.28047	3.76021	3.73448	0.07047	0	0.13449	0	0		86.28047	3.76021	0.22345	1.72502	0.07047	0.08782	0.04621	0	0.13449	0
Healthy	8.62172	15.30793	23.88512	0.10174	0.96879	0	1.68652	0		8.62172	15.30793	29.83657	0	0.10174	0	0.35718	1.68652	0	0
Healthy	19.06408	16.38337	13.17164	0.00475	0.0784	0	0	0.00114		19.06408	16.38337	0.71029	0.02906	0.00475	0.22989	1.87833	0	0	0.00114
Healthy	47.47586	6.09833	11.19211	0	0	0.18105	0	0		47.47586	6.09833	0	0	0	0.18563	0.02969	0	0.18105	0
Healthy	26.83077	65.6186	0.79783	0	0	0	0	0		26.83077	65.6186	0	0	0	0	0	0	0	0
Healthy	78.36066	4.35656	2.36988	0	0.62736	1.67863	0	0		78.36066	4.35656	0	0.06397	0	0	0.29408	0	1.67863	0
Healthy	49.43404	0.5829	6.56907	0	0.15317	1.05661	0	0		49.43404	0.5829	1.50971	0.05925	0	0.07412	0	0	1.05661	0
D016640	55.71421	28.69183	7.85346	0.18104	0.23514	0.05982	0	0.00722		55.71421	28.69183	0.1447	0.02112	0.18104	0.03574	0.01627	0	0.05982	0.00722
Healthy	18.38522	1.78257	28.06262	0	0.40159	0	0	0		18.38522	1.78257	11.10721	0	0	3.75963	0	0	0	0
Healthy	22.27122	43.10597	6.674	0.01555	0.15354	0	0	0		22.27122	43.10597	0.09455	0	0.01555	1.41351	1.17852	0	0	0
Healthy	44.35791	7.8168	12.86616	0	0	0	0	0		44.35791	7.8168	0	0.73158	0	0	2.08054	0	0	0
Healthy	68.50859	2.56396	8.76062	0.03613	0.50417	0	0	0		68.50859	2.56396	0	0.07096	0.03613	5.94909	0	0	0	0
Healthy	92.94733	1.68687	0.94533	0	0	0	0	0		92.94733	1.68687	0.16083	0.12185	0	0.53767	0	0	0	0
Healthy	68.58792	20.82779	4.29686	0	0	0	0	0		68.58792	20.82779	0	0	0	0.60642	0	0	0	0
Healthy	51.42918	22.8001	9.05955	0.2994	0.14157	1.55265	0	0		51.42918	22.8001	0	0	0.2994	0	0	0	1.55265	0
Healthy	47.65328	6.09685	3.77711	0.02128	0.14654	0.713	0	0		47.65328	6.09685	0.24402	0.09599	0.02128	0.73212	0	0	0.713	0
Healthy	26.98611	5.31511	3.01842	0.04261	0.38686	0	0	0.0222		26.98611	5.31511	0.39225	0.11053	0.04261	0.217	0.20551	0	0	0.0222
Healthy	16.5615	33.07008	27.59129	3.63552	1.57506	0	0	0		16.5615	33.07008	2.53561	0	3.63552	0.35157	0	0	0	0
Healthy	35.95693	50.79081	2.08555	0	0	0	0	0.65728		35.95693	50.79081	0	0	0	0	0	0	0	0.65728
Healthy	21.43335	28.77963	16.39615	0.51859	0	0	0.49865	0		21.43335	28.77963	1.80645	0	0.51859	0	1.42706	0.49865	0	0
Healthy	48.30657	6.17926	3.76542	0.03968	0.13834	0.62483	0	0		48.30657	6.17926	0.22024	0.09948	0.03968	0.8158	0	0	0.62483	0
Healthy	55.40926	18.01797	10.14169	4.76741	0.31542	0.04876	0	0.01315		55.40926	18.01797	1.56915	0.07963	4.76741	0.05912	1.09432	0	0.04876	0.01315
Healthy	80.55722	1.82683	3.80072	0	0.13565	0.02446	0	0		80.55722	1.82683	1.05489	0.01521	0	0.65246	0.00309	0	0.02446	0
Healthy	67.14958	9.6317	5.83609	0.01921	0.31625	0.07854	0	0		67.14958	9.6317	1.33389	0.15389	0.01921	0.01829	0	0	0.07854	0
Healthy	54.71456	20.38577	10.65433	0.05411	0.04784	0	0	0.05497		54.71456	20.38577	0.6847	0.14564	0.05411	0	0.83979	0	0	0.05497
Healthy	0.08626	0.02567	0.00568	16.17656	0	0	3.76221	3.46418		0.08626	0.02567	0.07322	21.75988	16.17656	0.0013	0	3.76221	0	3.46418
Healthy	54.28347	0	0	0	0	0	0	0		54.28347	0	0	0	0	0	0	0	0	0
Healthy	25.05531	39.73946	11.69001	0.33023	1.50178	0.0023	0	0.10772		25.05531	39.73946	0.16165	0.37043	0.33023	1.12401	0.01467	0	0.0023	0.10772
Healthy	79.90253	0.78494	1.01892	0	0	0	0	0		79.90253	0.78494	0.00838	0	0	0.10547	0	0	0	0
Healthy	29.33922	4.55214	4.71883	0.23724	0	0.53345	0	0		29.33922	4.55214	0	5.06457	0.23724	0.00765	0.03421	0	0.53345	0
Healthy	58.18826	3.91477	9.72408	0.07916	0.77326	0.09544	0	0		58.18826	3.91477	6.0018	0	0.07916	0.00803	0.00738	0	0.09544	0
Healthy	64.39274	22.80021	7.24294	0	0.15977	0	0	0		64.39274	22.80021	0	0.00754	0	0.04009	0	0	0	0
Healthy	76.86002	4.14772	5.49106	0	0.69124	1.51966	0	0		76.86002	4.14772	0	0.0306	0	0	0.24954	0	1.51966	0
Healthy	80.1604	12.86897	1.87421	0	0	0	0	0		80.1604	12.86897	0.00237	0	0	0	0.47839	0	0	0
Healthy	69.32252	5.09448	2.48768	0	0	0	0	0		69.32252	5.09448	0.39543	0	0	0.13784	0.33087	0	0	0
Healthy	28.5342	10.26218	3.44815	0	0.02457	0	0	0		28.5342	10.26218	0.18434	1.258	0	2.86695	0	0	0	0
Healthy	52.63809	8.17808	8.49545	0	0.20935	0.29632	0	0		52.63809	8.17808	0.1479	0.05688	0	0.35154	0	0	0.29632	0
Healthy	34.95935	22.83118	12.52173	0.51583	0.94743	0.16059	0	0.4202		34.95935	22.83118	2.72245	0.4431	0.51583	0.17884	0.25976	0	0.16059	0.4202
Healthy	62.19537	12.32564	7.16079	0	0.0155	0.22267	0	0		62.19537	12.32564	0	3.72281	0	0.26669	0	0	0.22267	0
Healthy	26.9707	23.36911	13.41539	0.57013	0.355	0.07481	0	0.02593		26.9707	23.36911	0.92051	0.44155	0.57013	0.78993	2.24283	0	0.07481	0.02593
Healthy	46.29619	6.20795	33.61254	0.01055	0	0	0	0		46.29619	6.20795	2.65459	0.09241	0.01055	5.01764	0	0	0	0
