c	Clostridia	Actinomycetia	Coriobacteriia	Bacilli	Verrucomicrobiae	Bacteroidia	Gammaproteobacteria	Desulfovibrionia
Healthy	1.60042854369668	-0.140351421263596	0.376832349290807	1.01823767027336	-5	1.47440087285719	-1.32836440339787	-5
Healthy	0.836189248230403	-0.474540542513321	-0.617946917884685	-1.00886256487969	-5	1.88441611084717	-0.398820346641218	-1.98088370955293
Healthy	1.38147681199355	1.37393213204834	-0.940020283055838	-0.147782370184941	-5	1.6578446146454	0.00352084659913934	-5
Healthy	1.03203622234932	-5	-0.439196998006036	-1.4891869894875	-0.198280803555185	1.82468270195958	-1.38289476949762	-1.07139934015548
Healthy	1.41984278420798	-5	-0.60115759697073	-0.894081259713627	-5	1.80583674575017	-0.315307206601422	-5
Healthy	0.648039783758948	1.31934782216981	-5	1.51500266025704	-5	1.4774079391993	0.464088452131109	-5
Healthy	1.01164105828307	-5	-0.885756086311092	-0.607232721344358	-5	1.79021821980551	-5	-5
Healthy	1.80833719041134	0.365793007063973	-0.495162283071347	-0.0159590086285732	-5	0.732714536695508	-1.01772876696043	-0.705533773838407
Healthy	1.44581693989122	0.88908870589239	-0.126731725973315	-0.745113706111033	-5	1.66149938852114	0.168131980265661	-1.9931062920521
Healthy	1.28303514183596	-5	-5	-5	-5	1.85905942033201	-1.53865156635202	-5
Healthy	1.05848638112167	0.744451021905371	-0.181661917136428	-0.744293417417375	0.852840332925156	1.64480064601545	-0.569586288107402	-0.872441697995367
Healthy	1.82285717109788	-2.01144104312138	-0.20688042684464	0.289963336676123	-2.26042765554991	1.19537541654939	-0.605548319173784	-5
Healthy	0.490659250140681	-0.685122008464187	-5	-5	0.272609651453836	1.96463562017106	-0.224360430121309	-5
Healthy	1.13087710083154	-5	-0.172876379597257	-1.59516628338006	-5	1.78686267811397	0.872724855307478	-5
Healthy	1.12748642086999	0.368916945116184	-0.296167166434658	-0.820534386924569	-5	1.66100911279486	0.504245161027	-0.859774874733552
Healthy	1.67393850218139	-0.253848618768517	-1.35300846252288	-0.524241671024125	-0.156237917166267	1.07727958370212	-0.281705958510291	-5
Healthy	1.37426283768906	-0.6657674736704	-0.761627670971675	0.528902566203575	-5	1.7788131895227	-0.823387900008133	-5
D009765	1.30876049539713	-2.69464863055338	-5	0.246025621879574	-5	1.79819139003196	-0.975637495646718	-5
Healthy	1.54523547052648	-5	-5	-1.15199572850273	-5	0.785706297668045	-5	-5
Healthy	0.812875270687572	-5	-1.5151309672796	-0.642408152476559	-5	1.92583190209268	-1.31264943044197	-5
Healthy	1.42571904975942	0.716280535479108	0.225492784073128	-0.237936935217877	0.474675091288464	1.59921824567829	-0.676521011869841	-0.983342655177798
Healthy	0.731195385397634	-0.251161019364205	-0.0795792421030828	-0.597773018470674	-5	1.75140821809493	-0.560904258698251	-1.37150889503288
Healthy	1.13010594542122	0.385722427369894	-0.257314137602775	-0.970291637485105	-5	1.66826893965541	0.489862896011486	-0.874096031592076
Healthy	0.787393872868078	0.261895407011807	-0.964370172209561	-2.02548830726267	0.668515440148265	1.77422694997771	-0.78438887038715	-0.110031956768376
Healthy	1.34318065249268	-0.468291223189544	-0.875039549210455	-0.429118629113721	-5	1.7526568792285	-0.0615653408290036	-1.87909718238547
Healthy	-3.04575749056067	-0.37738192913199	-3.1249387366083	-0.630172107474672	-2.36451625318509	1.98977732839323	-2.6903698325741	-5
Healthy	1.3181718950138	0.590086901525597	-0.0319328655919962	-0.956205607674221	0.517230217738358	1.65585673235634	-0.0839094315423509	-5
Healthy	1.14662037053341	-0.91463805631387	-0.490407728769162	-0.499942001420878	1.36380201264827	1.46938234636932	-1.74016730093652	-0.182104242838205
Healthy	1.02634038350848	-5	-5	-5	-5	1.93193660201852	0.0948657624551715	-5
Healthy	0.34197236042552	-5	-5	-5	-0.255597478931139	1.96824369380942	0.618875084580253	-5
Healthy	0.821996028050272	-0.196679476421246	-0.833866029694891	-0.835766145307389	-5	1.88630185061088	-0.471842050139124	-1.14898639317633
Healthy	1.40491167745034	0.416637179398466	-0.0752504829118982	-0.108195023516921	-0.96181713400934	1.66213719702686	0.399221889472759	-5
Healthy	1.05745346813756	-0.311375538245006	-5	-5	-0.672620628707151	1.8745768418365	-1.10369429253392	-5
D009765	1.1644179950714	-0.128537987155286	0.0187088184042137	-1.66414108868018	0.803900743413759	1.52853144644615	0.476511366758512	-1.50612388914718
Healthy	0.883501312771212	-0.419565449753595	-5	-0.578873401255201	-5	1.82561485527887	-0.691969445733894	-5
Healthy	1.79510739811441	-1.07155293679082	0.452100916578609	-0.492589440938236	-5	1.05528351025725	-0.330729620261803	-5
Healthy	1.70245888529894	-0.779264469786898	-0.782858362061719	0.299387431700995	-5	1.53014704160921	-0.853437886842443	-5
Healthy	0.855709912599156	-0.650858514480367	-5	-0.7724217797004	-5	1.93914355022831	0.215135045480261	-1.02798240132598
Healthy	1.37375750158411	0.904210648227962	0.137803367382051	0.602033932877287	-5	1.54072566595827	0.792190606637087	-2.20690839982342
D009765	1.15576404692127	-0.0186390242904388	-0.7972393126068	0.109622412818459	-1.81644546638114	1.75271651661896	0.323804674479975	-1.49935193662809
Healthy	1.64632715423828	0.457919725616199	0.0252444041496968	-1.36491856398913	0.0843617585514052	1.42909614524103	0.496973905128374	-0.467334781519109
Healthy	1.78773463819729	0.827829174802321	0.475195964214414	-0.163176037006224	-5	0.232024846809826	0.445267845067625	-5
Healthy	0.434008110638721	-5	-0.943400023707219	-0.598461609834057	-5	1.9508151283681	-0.323361252090502	-2.88605664769316
Healthy	1.32445819579599	0.255248376961857	-5	-0.275437426812308	0.0866196176903074	1.75735988669944	0.509030383906117	-5
Healthy	0.753146246958242	-1.54928912185308	-0.137159295824245	-0.504233715607324	0.846099484338142	1.73668479404247	0.0981104794538249	-0.719444391993726
Healthy	0.398146683660678	-1.30513167201754	-5	-5	-5	1.89890856648246	-0.628599613969016	-5
Healthy	1.50614147997577	1.37466917625594	-0.284707141650191	0.267143557036458	0.635701844594876	0.864029649253079	0.581443311873094	-1.19935164463601
Healthy	1.78321022639618	-1.301464507438	-5	-0.278626371307864	0.0933341169631476	1.25839205498544	-0.156848231297144	-5
Healthy	0.952667510944488	0.416838473871739	-0.544454738543622	-1.93479387194569	1.48607907538168	1.55839593396318	0.108500754217791	-5
Healthy	1.35509792526342	-5	-5	-0.176832363118227	-0.240105625974501	1.65335464957413	-0.421085862095819	-5
Healthy	1.44584805575123	-5	-1.23814730553362	-0.998958942013906	-5	1.8061455683551	0.487036509451071	-0.253070145623419
Healthy	1.03086839144117	-0.104638237339947	-0.208351449415888	-0.579862645406174	-5	1.84797881827218	0.480702407433167	0.163283652224217
D009765	1.71626033650831	-0.409191590913238	0.258919697763675	0.271146644105044	-5	1.42831706222784	-1.03914884628031	-5
Healthy	1.78220888578431	-0.147416324833166	-0.997833938243492	-0.0683692595944318	-5	1.19712473564641	0.0329087308408779	-5
Healthy	-2.25492520841794	1.92266220309144	-1.46635502120124	0.363333641439472	-5	-1.97757162881451	0.830754785022099	-5
D009765	1.84736483899835	0.122445256281956	0.414672578435721	-0.26076002984846	-5	0.895647922853305	-1.86966623150499	-5
Healthy	1.18239096818692	-1.88706002391592	0.33794021313497	-1.32615002265705	-0.94842304152746	1.63104226696444	0.109328764196485	-5
D009765	-5	-5	-5	-5	-5	1.9416789068265	-5	-5
Healthy	1.32012903866714	-5	-5	-5	0.496918583104695	1.84141653825675	-1.30207355519349	-5
Healthy	1.13169082693433	0.0624428373001454	-2.95467702121334	-1.89483057200067	0.818586116197464	1.55750323188255	0.539871158747749	-1.1329451995233
Healthy	1.18447564924241	-1.42922363120525	-1.92848619490491	-0.82666801963135	-0.149261892768803	1.85194661856146	-0.0928198228096946	-5
Healthy	0.831786617155269	-0.828215059445879	-5	-1.69015699528393	-5	1.30104519570485	1.21246248175584	-5
Healthy	1.53535463849722	-0.280577553895218	-1.07314329105031	-0.160201535130351	-5	1.6974528858308	0.404768738569048	-1.70027484602436
Healthy	1.04335677561275	-2.40450377817443	-0.671763145905084	-2.67571754470231	-5	1.85749520574113	0.899667323710202	-5
Healthy	1.34466514497294	0.635306775973924	-0.871923987331285	-0.00999876496533861	-5	1.7375092599792	-1.10790539730952	-5
Healthy	-5	0.556479801484298	-0.0985961731747482	-0.0255712133798832	-5	1.0080271212331	1.52330531690605	-1.88306035344924
Healthy	1.30123211270621	-5	-5	-0.431516662728344	-0.743186075419107	1.87227051506131	-2.41116827440579	-1.97757162881451
Healthy	0.774379721586992	-3.01772876696043	-3.50863830616573	-1.11684980031672	-1.95078197732982	1.93975540466497	0.202256667894934	-1.0445527894223
Healthy	1.5105490314332	1.40022912470352	0.11076810472105	-5	-0.0399384987755497	1.4136294679512	0.306395001215214	-5
Healthy	0.123596867232232	1.48824632170424	-1.74256143314019	1.0269620360548	-5	1.43137486265393	1.12948848493237	-5
Healthy	1.42385035153231	-5	-5	-5	1.05226713122016	1.56972190810144	0.696745069972308	-1.55752023093555
Healthy	1.4760390933904	1.42298505506024	-0.157378280842249	-0.303110900621939	-5	0.259825536368652	1.21091830418826	-5
Healthy	1.58311859784804	-5	-0.811324577030168	-0.885088915918108	-5	1.59584935583419	-0.0844049608408537	-5
Healthy	1.41229822368653	0.790004929063138	0.365619002254503	-0.975966102099095	0.285579810729594	1.6024587077271	0.227819884937889	-5
Healthy	1.14144005262096	1.18480126788421	-0.149954474277804	0.267385301814146	-5	1.48672836078213	-0.529927784709891	-0.906683398795668
Healthy	1.74155268277291	0.598485189994524	-5	-0.550043600056458	0.331135644275027	1.30271244658709	-0.296725822003399	-5
D009765	1.25851899678581	1.48086777551782	1.39088231769595	-5	0.16065157452584	0.97521391726168	0.255964412070087	-5
Healthy	0.926380522908663	-0.200576735665318	-1.34074953122734	-1.00819820115536	-5	1.91810633166985	-0.0298670688160269	-5
Healthy	0.257820117405948	1.64323646246588	-5	-0.0508296359849904	-5	1.18855587076413	1.396135157465	-5
Healthy	1.59649637160651	-0.438016606231915	-0.995549647010776	-0.30666884375598	-2.24718356881173	1.34727457823601	-0.394274872108997	-2.64016451766011
Healthy	1.26615805329967	-0.113272451510605	-1.05615937359874	0.0802692374202842	0.0980827604461786	1.82980514169991	-0.123210791360597	-2.19111413264019
Healthy	1.29817535402926	0.346268846200469	-0.195451691611944	-0.378761383777775	-5	1.76024488400612	-0.303093445757506	-1.50182733936346
Healthy	0.393275041559737	-1.12807696811763	-5	-1.97922451180644	-5	1.89720611644291	-0.636632497056514	-5
Healthy	1.69454413020391	0.353273638196129	0.5478768079513	-2.59006687666871	-5	1.30155690939305	0.730830707294628	-1.35418488170336
Healthy	1.33705592897527	-0.468074245059383	-1.040481623027	0.0962876575970691	-5	1.79633221246502	-0.217835647968315	-5
Healthy	0.492985158541954	-5	-5	-5	-5	1.95638461111573	-5	-5
Healthy	0.904826403318935	0.0810411051001033	-0.160660244954285	-0.210821337277872	-0.806624919384301	1.66273233973558	-0.261132274364214	-0.192769490687508
Healthy	1.00934677162669	-5	-5	-0.582860590272674	1.3109758834557	1.47065520885131	0.785079865769852	-0.176421448349759
Healthy	1.26779080216733	-5	-5	-5	-5	1.72634913497629	-5	-5
Healthy	1.53918340396935	0.801609488027319	-0.319247618949825	-5	-5	1.59385017254025	-5	-5
D009765	1.29426799273421	0.990411675159716	0.657059679223348	-0.0432170742231032	-5	1.50133975051738	-5	-5
Healthy	0.335632385817933	-1.36221017063777	-0.705864580873752	-0.697690721630015	-5	1.8241984273015	1.06381093281122	-1.8965383779053
Healthy	1.43161188452156	0.19415065880454	-0.632215587718846	-0.755574427827064	0.0879233209252971	1.6547781669013	-0.170477526505487	-0.499393077934013
Healthy	1.44869720117076	0.926115978142914	0.32953618063868	-1.46928816201834	-0.140597482166862	1.58931343567385	0.0778255812356142	-1.35773338109733
Healthy	0.237382858540404	-1.08841629901892	-0.676521011869841	-0.731749744553051	-5	1.8184251085606	1.07682024003868	-1.34572717290229
Healthy	1.53426287168329	0.486651466468153	0.801841214502278	0.790451951762788	-5	1.533092131277	-5	0.025088663718906
Healthy	-1.88806572366732	0.857006653363411	-1.06248210798265	-0.833806784829933	-5	1.53709529754155	1.73062459330407	-5
Healthy	1.59095891584295	1.13376621480925	-0.301525373792564	0.470300212635526	-5	0.603842364886065	1.23566300684969	-2.58502665202918
D009765	1.75261427607798	0.927790080827761	0.213036712079936	0.242628377871038	-5	0.91823904170619	-1.13924287691846	-1.10358402352688
Healthy	1.47470478910626	-5	-5	0.281301591987172	0.0134734426085088	1.34391192605068	1.08657478883463	-0.539222393811746
Healthy	0.696983347312872	-0.0590454572336821	-1.12257105921178	-5	0.528989933113132	1.90924372770766	-0.186519090815107	-5
Healthy	1.55484505081893	-5	-5	0.101062796213672	-5	1.61210848059474	-5	-5
Healthy	1.76541498089626	-5	0.369950196114184	0.542132990625679	-0.0619959302745102	1.39757296163122	-5	-5
D009765	1.54448216378244	0.170763211926742	0.451665184451108	-0.362630368515236	0.519784693375805	1.46637850434557	-1.36441573368877	-0.413412695328245
Healthy	1.25454227681005	-5	-5	0.829649783744636	-0.265664305627896	1.65375793453995	-0.0521645210247426	-5
D009765	1.66238465019818	0.398773054608859	0.734225189111072	-0.228375778330947	0.636029288065452	0.435411129074274	0.197081978112144	-1.01470828140711
Healthy	-0.650217546636529	1.76508943230086	1.40062086870046	-0.301090801147931	-5	-0.144135726467318	1.15077485478361	-5
Healthy	1.1464328654421	0.750006699477232	-0.0980896373800287	-1.47391930819797	-5	1.76241453144873	-0.909565583824878	-1.12412880927263
Healthy	1.51884230026719	-0.882231705073628	-1.04105406750606	-0.253023481579187	-1.15341549710195	1.70237616006176	0.299873233165021	-2.55129368009492
Healthy	1.2449076889779	1.71746919996652	0.619236331946377	0.218162492495097	-5	0.24663889137875	-5	-5
Healthy	1.22462602326987	0.492654246215854	-0.687589897005191	-0.835676891431705	-5	1.73060747328914	-0.614483096600975	-1.06859298644343
Healthy	0.394549736251773	-0.400062371744857	-2.48678239993206	-1.26233037264336	-5	1.95415062230897	-0.701168747981961	-2.29670862188134
Healthy	1.52775282618384	0.416866747439996	0.834115382104551	0.772344447899362	-5	1.5282919206464	-5	-0.0376069847965959
D009765	1.25178636623625	1.47830685129276	1.39910599933386	-5	0.17184634332416	0.989898119851455	-0.0169558680734367	-5
Healthy	1.00421429194281	-2.77728352885242	-5	-1.6226937489318	-5	1.83863686400743	-0.565191661346907	-0.802802172512197
D009765	1.37344681267335	1.12205753678109	0.523492837604302	1.14434750588242	0.302683676717686	0.897887589837832	0.816575346175039	-0.0319702616531904
Healthy	1.6318346610219	-5	-1.07119462910672	0.578380160288827	0.151954849479353	1.56989603667156	-1.16806626953325	-3.74472749489669
Healthy	0.472336574643709	-0.417096147465896	-0.0340132323958819	-0.424685119417049	-2.65169513695184	1.83051912468038	-0.00485640658258109	-0.31744880895819
Healthy	1.65416402323132	-0.922813845914103	-0.899422697210404	0.625754753209012	-5	1.45835346299038	-0.5655907924125	-2.34008379993015
Healthy	1.69242969051132	0.380352364487016	-0.459996055149973	0.0229065329291594	0.106034427841486	1.08563266894262	0.279370318179108	-5
Healthy	1.30040633549918	-1.47820835036088	-2.15989390554324	0.223825495505938	-1.23874892569134	1.70322222949254	-0.947036871244497	-2.05551732784983
Healthy	1.37910328347013	-2.17848647159523	-5	-1.09285746899686	-5	1.23179289711196	0.0822718096740119	-5
Healthy	1.51096114369695	-5	-5	-0.600949618126351	-5	1.62978775995875	-5	-5
D009765	1.88046058458544	0.733280744377059	0.969178196893957	-0.503817870742732	-1.57397698431012	0.487867716960012	-0.0746621198074951	-5
D009765	1.30540425555439	1.06476114075128	0.408119499745676	0.665363320236697	1.02238753816082	1.05869851189166	-5	0.143817034976574
Healthy	1.39290244724654	0.726549543803524	-2.01818139282934	0.144664481667299	-5	-0.13692707984506	0.582780152788889	-5
D009765	1.33217073080989	0.809096893990003	0.15602489538595	0.181151594404807	-3.31875876262441	1.16382245479113	-5	-5
Healthy	1.14038421060546	-0.281041836072696	-0.581665557695016	-1.74088415581493	-5	1.80965107519743	0.228187265995744	-0.724021013532852
Healthy	1.55409442079664	0.916153786840075	0.50933292555248	1.25953104736159	-5	0.96085400528276	0.92170103840769	-1.30927245612963
D009765	1.46700529804209	1.42927089898148	1.1053435881134	-0.556862232604712	0.646037902120308	1.02321623261151	0.0951553979712356	-5
Healthy	0.194700230083598	-1.32330639037513	-0.602077363454683	-0.79317412396815	-5	1.81969663558649	1.04527915587125	-1.42239332263746
Healthy	1.41058913892379	-0.0326533060076896	-5	-0.160327160876271	-1.70071066591232	1.65345632580381	0.899143920291128	-5
Healthy	1.01956946567737	0.605134743453932	-5	-5	-0.897120565130622	1.84830873170676	-0.399746080969436	-1.09178314691061
Healthy	1.2948577964339	0.496972522163666	0.160585567765078	-1.31256022545411	-5	1.81986867953074	0.469058753997203	-1.85047298624565
Healthy	1.56655874772799	-0.814457845145625	0.968800847812735	-0.0913434418747621	1.37150581678611	-0.0816393474091901	-2.86646109162978	-5
Healthy	-5	-2.70114692359029	-2.09366495819491	-0.232703103910237	-5	0.534004517782175	1.81892475633337	-5
Healthy	1.58739303938316	0.717864311502784	0.378784777635985	-5	-5	1.64657299945384	0.759600618253904	-5
Healthy	1.45755779517315	-5	-5	-1.89859664944467	0.177527842810716	1.72261566204103	0.787859870073896	-1.52302353424047
Healthy	1.42578438943351	0.978411987631122	0.0248631509753471	0.430415323910251	0.101925702657053	1.5053232543899	-0.900422939083291	-5
Healthy	1.84436706596266	-5	-0.331968373497578	-1.08055578953476	-5	1.34380016857117	-0.699621935129297	-5
D009765	1.31055461328011	0.993049381848936	0.621866655798767	0.0157536277267639	-5	1.51291455397735	-5	-5
D009765	1.63910222768882	0.994232661634249	1.12608203066218	-5	-5	1.36496408209294	-5	-5
