group	Prevotella	Phytobacter	Ruminococcus_B	Streptococcus	Veillonella	Parasutterella	Faecalimonas	Muricomes	Longicatena	Rothia	Prevotella	Enterocloster	Phascolarctobacterium	Anaerostipes	Haemophilus_D	Flavonifractor	Intestinibacter	Parasutterella	Clostridium_Q	Gordonibacter
Healthy	10.3291	0.0229	0	0	0	0.0271	0	0	0	0	10.3291	0.54032	1.14845	0.37992	0.00943	0.89058	0	0.0271	0	0
Healthy	0	0	0	1.29297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.29817	0	0	0.06991	0.03482	0.22718	0	0	0.02741	0	0.29817	0.99309	0	0.58376	0.05656	0.0103	1.97389	0.22718	0	0
Healthy	0	1.54677	0.12967	0.72316	0	0	0	0	0.00834	0	0	1.59657	0.19732	0.20063	0	0.01533	0.12803	0	0	0
Healthy	0	0	7.32153	1.16377	0	0	0	0	0	0.04567	0	0.09339	0	0	0	0	0	0	0	0
Healthy	0	0.05156	0.00268	0.14894	0	0.27532	0	0	0	0	0	1.60449	0	0	0	0.65097	0	0.27532	0.05575	0
Healthy	0	0.12566	0	0.31322	0	0	0	0.02524	0.01482	0	0	0.0169	0	0.00977	0	0.17201	0	0	0.03771	0
Healthy	4.39138	0.26972	0	0.33766	0.13747	0.01568	0	0	0.0078	0	4.39138	0.88864	9.98782	0.187	0.40809	2.10756	0.52203	0.01568	0	0
Healthy	0.067	0.00479	0.62406	0.18912	0	0	0	0.00042	0.12452	0	0.067	0.17417	0	0	0	0.08885	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.10393	0	0.0384	0	0.26814	0	0	0	0
Healthy	0	0.1125	0.00106	0.00373	0.00523	0.01167	0	0.00816	0	0	0	0.90689	0	0.03157	0	0	0.00443	0.01167	0	0
Healthy	0	12.4914	0.69164	0.20686	0.9672	0	0	0	0	0	0	0.04822	0	0	0	0	0	0	0	0
Healthy	0	0.11327	0.02478	0.01052	0.03174	0.01158	0.14537	0	0.00152	0	0	0.55108	0	0.03505	0.06792	0.02105	0.0847	0.01158	0.00038	0.00026
Healthy	0	0.19359	0	0	0	0.016	0	0	0	0	0	0.50953	0	0	0	0.04931	0	0.016	0	0
Healthy	0	0.02712	0.11193	0.91624	0.06422	0	0	0.38009	0.11379	0.00273	0	0.43211	0.84924	0.09633	0.00582	0.04572	0.18939	0	0.25466	0
Healthy	0	0	0.033	0.11243	0	0	0	0	0	0	0	1.55825	0	0.33609	0	0.007	0	0	0	0.02154
Healthy	0	0	0	0	0	0.23867	0	0	0	0	0	0.67964	0	0.00756	0.02425	0	0	0.23867	0	0
Healthy	0	0.72102	0	0.22235	0	0.00905	0	0	0	0	0	1.64317	0	1.29379	0.04801	0.01841	0	0.00905	0	0
Healthy	0	0	0	0	0	0.39853	0	0	0	0	0	0	0	0	0	0.2056	0	0.39853	0	0
Healthy	45.8395	0.05627	0	0.20264	0.18391	0	0	0	0.00039	0	45.8395	0.10048	0	0.01543	0.11678	0.08823	0.24509	0	0	0
Healthy	0	0	0	0.0558	0	0	0	0	0	0	0	0.00415	0	0.39413	0	0.22466	0	0	0	0
Healthy	0.00173	0.14856	0.05631	0.4539	0.00288	0.22719	0	0.00719	0.01609	0	0.00173	1.50651	0	2.01524	0	0.03908	0.27916	0.22719	0.01159	0.00244
Healthy	0.05542	0	0.13041	0	0	0.04808	0	0	0	0	0.05542	0.94549	0	0.32335	0.00448	0.00721	0	0.04808	0	0
Healthy	0.07142	0	0.00086	0.03321	0	0.22475	0	0	0	0.00105	0.07142	0.05921	0	0.0105	0	0.0065	0	0.22475	0	0
Healthy	0	35.1068	0.01508	0.00774	0	0	0	2.43392	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	14.0667	0	0	0	0.00542	0	0	0	0	0	0.39325	0	0	0	0	0	0.00542	0	0
Healthy	0	1.14237	0.00146	0	0	0.01624	0	0	0.00564	0	0	0.27234	0	0	0	0.23428	0	0.01624	0	0.01797
Healthy	0	0.48083	0	0.08112	0	0.06584	0	0.10846	0	0	0	2.44774	0	0	0	0.68326	0	0.06584	0.13279	0
Healthy	0.02432	0	0	0.48652	0	0	0	0.00024	0.14272	0	0.02432	2.77599	0	0.18626	0.00247	0.1562	0.00543	0	0.00241	0.01362
Healthy	0	3.2006	0.35751	0	0	0	0	0	0	0	0	3.60454	0	0.0382	0	0	0	0	0	0
Healthy	0	0.08215	0.07584	0.03597	0	0.00825	0	0	0	0	0	0.42016	0	0	0	0.13931	0	0.00825	0.03282	0
Healthy	0	0.03679	0	0.67489	0.96367	0	0	0	0	0	0	0.07624	3.37672	0.10709	2.07538	0.02847	0	0	0	0
Healthy	0	0	0	0	0	0.00408	0	0	0	0	0	0.20665	0	0	0	0.19338	0	0.00408	0	0.03577
Healthy	0	0.11702	0	0.2766	0	0.25391	0	0	0	0	0	0.08114	0	0	0.09733	0.04929	0	0.25391	0	0
Healthy	0	10.6894	0.42219	0	0.52471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.87392	0.14899	0	0.77474	0	0	0	0	0	0	1.87392	2.36906	0	0	0	0.07404	0	0	0	0
Healthy	11.3997	0	0.28905	0.33356	0	0.04198	0	0.02243	0.33713	0	11.3997	0.13382	3.88335	0.12193	0	0.00051	0.90418	0.04198	0.07132	0.2467
Healthy	0	0	1.62992	0	0	0.12285	0	0	0.29979	0	0	0.08898	0	0	0	1.8095	0	0.12285	0	0
Healthy	0	0	0.16082	0	0	0.19207	0	0	0	0	0	0	0	0	0	0.03301	0	0.19207	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.04739	0	1.83558	0.00389	0.00223	0	0	0.00039	0	0	0.32186	0	0.07394	0	0.01588	0.37654	0.00223	0	0
Healthy	0	0.38415	0	0.5437	0.31886	0	0	0	0	0	0	0.68929	0	0.00763	0.24629	0.05437	0	0	0	0
Healthy	58.6946	0.03694	0.00833	6.43426	1.16948	0	0	0	0	0.00437	58.6946	0.0181	0	0.00601	0.33856	0	0.02019	0	0	0
Healthy	0	0.10762	0	0	0	0.01149	0	0	0	0	0	0	0	0	0	0	0	0.01149	0	0.02653
Healthy	0	0	0	28.08369	32.68873	0	0	0	0	0	0	0	0	0	7.72237	0	0	0	0	0
Healthy	0	0.19839	0	0	0	0.28953	0	0	0	0	0	0.07506	0	0	0	0.02994	0	0.28953	0	0
Healthy	48.961	0	0	0	0	0	0	0	0	0	48.961	0	0	0	0	0.0561	0	0	0	0
Healthy	17.68292	0	0	0.13364	0	0	0	0	0	0	17.68292	1.14148	9.06829	0.36758	0	0.05743	0.33876	0	0	0
Healthy	2.10287	0	0	0.32995	0.00048	0	0	0	0.00153	0	2.10287	2.23459	0	0.25862	0	0	0	0	0	0
Healthy	0	0.1011	0.00127	0.00433	0	0.01256	0	0.00059	0.00472	0	0	0.44891	0	0.01526	0	0.12743	0	0.01256	0.00838	0.00844
Healthy	0	8.10184	0.08958	1.12163	0.05594	0.06826	0	0.05224	0.08743	0	0	0.36456	0	1.07485	0	0.08703	0.06729	0.06826	0.15032	0.00922
Healthy	51.31969	0	0.02836	0.24351	0.00856	0.49568	0	0.01763	0	0	51.31969	0.31951	3.5233	0.06153	0	0	0	0.49568	0	0
Healthy	0	0	0.0029	0.26328	0	0.14371	0	0	0	0	0	2.04923	0	0.14422	0	0.03819	0.29751	0.14371	0	0
Healthy	0	0	0	0.01339	0.0427	0	0	0	0	0	0	0.56741	0	0.05021	0	0	0.05557	0	0.08844	0
Healthy	0	0	0	0.25948	0	0	0	0.00077	0	0	0	0.2755	0	0.64086	0	0.18265	0	0	0	0.06641
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.07445	0	0.32795	0	0	0	0	0	1.04454	0	0.51126	0	0.01224	0	0.32795	0	0
Healthy	0	0.01108	0	0.08659	0	0	0	0	0	0.01939	0	0	0	0	0	0	0	0	0	0
Healthy	0	12.9001	0.67423	0.1937	0.92774	0	0	0	0	0	0	0.02123	0	0	0	0	0	0	0	0
Healthy	0	0.09521	0.01967	0.11619	0	0.2491	0	0	0	0	0	1.55244	0	0	0	0.61404	0	0.2491	0.064	0
Healthy	0	2.31962	0.01131	0.05981	0	0.0951	0.03137	0	0	0	0	8.46825	0	0	0	0.51388	0	0.0951	1.40779	0
Healthy	0	0	0	0.04826	0.0867	0	0	0	0	0	0	0.04395	0	0	0	0.01178	0	0	0	0.019
D014376	29.368	0.01562	2.25247	0.03962	0.16031	0	0.11588	0	0	0.00253	29.368	0.16509	0	0.01286	0.02855	0.01182	0	0	0	0
Healthy	0	0	0.05216	0	0	0	0	0.02037	0	0	0	0.00633	0	0	0	0.0467	0	0	0	0
Healthy	6.84049	0.13315	0	0.43307	0.03679	0	0	0	0.0044	0	6.84049	3.29888	0	0.39535	0.14233	0	0.42843	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	3.87953	0	0	0	0	0	0	0
D014376	0.01862	3.0237	0.03393	0.31622	2.93615	0	0	0.12005	0.01285	0.02052	0.01862	0.48926	0	0.12652	0	0.12833	0.00091	0	0	0
Healthy	0	0	0	0.6713	1.14011	0	0	0	0	0	0	0.08156	3.29843	0.12601	2.23394	0.02998	0	0	0	0
Healthy	43.34934	0.12428	0	0	0	0	0	0	0	0	43.34934	0.42757	0.15028	0	0	0.12956	0	0	0	0
Healthy	0	0	0	0	0	0.37318	0	0	0	0	0	0	0	0	0	0.19114	0	0.37318	0	0
Healthy	0	0.22266	0	0.00684	0	0.21864	0	0	0	0	0	0.04493	0	0	0	0.01748	0	0.21864	0	0
Healthy	19.7803	0	0	0	0	0	0	0	0	0	19.7803	0.3738	0	0	0	0	0	0	0	0
Healthy	59.17	0.4694	0	0.08424	0.00278	0.00847	0	0	0	0.01453	59.17	0.09378	0	0.02895	0	0	0	0.00847	0	0
Healthy	0.01236	0.05091	0.74992	0.0309	0.41433	1.02219	0.07443	0.15804	0.02054	0	0.01236	0.17569	0.05982	0.24796	0.01069	0.37925	0.03317	1.02219	0.01848	0
Healthy	0	0	0	0	0.02645	0.01931	0	0	0	0	0	0.21442	0	0.21195	0.83817	0	0.37682	0.01931	0	0
Healthy	0	0.05959	0.01808	0.07561	0	0.0663	0	0.00621	0.00294	0.0024	0	0.43548	3.52824	3.26979	0	0.01429	0.04381	0.0663	0	0
Healthy	31.40955	0	0	0.06794	0	0	0	0	0	0	31.40955	0.62942	0.01197	0	0	0.06624	0	0	0	0
Healthy	48.65951	0.48914	0	0.20582	0.06962	0	0	0	0	0.04667	48.65951	0.63816	15.786	0.16449	0.10559	0.0058	0	0	0	0
Healthy	35.2125	0	0	0.02417	0	0.00187	0	0.00656	0.0006	0	35.2125	0.42342	8.03447	0.93416	0	0.00846	0	0.00187	0	0.00492
Healthy	1.1594	1.97279	0.0032	0.0571	0.16944	0	0.00078	0	0.01716	0	1.1594	0.62863	0	0.20367	0.00075	0	0.20999	0	0	0.00972
D014376	62.1276	0.10154	0.00664	0.05335	0.02451	0.30543	0.01609	0.11923	0	0	62.1276	0.55789	0	0	0.00411	0.04897	0	0.30543	0.06216	0.00142
Healthy	32.65759	0.12439	0	0	0	0.04949	0	0	0	0	32.65759	0.70671	0	0	0	0.35147	0	0.04949	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.07614	0	0.09448	0	0	0	0	0	0
Healthy	0	0	0.00355	0.28501	0.02194	0.0034	0	0	0.00259	0	0	0.3845	0	0.04661	0.22989	0.02881	0.0018	0.0034	0	0
Healthy	3.57085	0	0	0	0	0	0	0	0	0	3.57085	0	0	0	0	0	0	0	0	0
Healthy	1.9179	0.54646	0	0	0	0	0	0	0	0	1.9179	1.07468	0	0	0	0	0	0	0	0
Healthy	0.17676	0	3.33609	13.63344	0	0	0	0	0	0	0.17676	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.04264	0.01935	0.06031	0	0	0	0	0	0.18458	0	0.43418	1.35476	0	0.56542	0.06031	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.05053	0	0	0	0	0.02004	0	0	0	0.01666	0	0	0	0.05424	0	0	0.01541	0
D014376	0.00397	0.00502	0.16591	0.20046	0.27402	0.76185	0	0	0.01161	0	0.00397	2.26062	0	0.06023	0	0.19721	0	0.76185	0.16495	0.00766
Healthy	0.0007	0.2663	0.02502	0.84866	0.00278	0.00113	0	0.01453	0.02306	0	0.0007	0.30888	0	0.54341	0	0.08282	0.38388	0.00113	0.11063	0.03756
Healthy	0	0.24292	0	0.02727	0.1877	0.02331	0	0	0	0	0	0.04211	0	0	0.19436	0	0	0.02331	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.05909	0	0	0	0.54299	0	0.07138	0	0	0	1.02343	0	0	0	0.01656	0	0.54299	0.37909	0
Healthy	33.39592	0	0	0	0	0.02245	0	0	0	0	33.39592	0.62288	0	0	0	0.43291	0	0.02245	0	0
Healthy	0	0.05189	0.01983	0.01769	0	0.00822	0	0	0.00353	0	0	0.3428	0	0	0	0.10201	0	0.00822	0	0
Healthy	0.16427	2.18183	0.22147	0.13118	0.14999	0	0.01281	0.10753	0.00774	0.00753	0.16427	0.21294	0	0.07262	0.44696	0.31779	0.04444	0	0.02836	0
Healthy	0	0	0	0.02665	0	0.00074	0	0.00517	0	0	0	0.64638	0	0.14936	0	0.04897	0	0.00074	0	0
Healthy	0	0	0	0.01679	0	0	0	0	0	0	0	0.36389	0	0.11718	0.57054	0	0.52519	0	0	0
Healthy	0	1.05445	0.02231	0	0	0	0	0	0.14635	0	0	0.02971	0	0	0	0	0	0	0	0
Healthy	0	0.02521	0	0.18736	0.01632	0.00021	0	0	0.00758	0.00919	0	0.06617	0	0.30677	0.0074	0.01266	0.01808	0.00021	0	0
Healthy	0	0.05681	0	0	0	0.24218	0	0	0	0	0	0.03879	0	0	0	0.013	0	0.24218	0	0
Healthy	0	0	0.03336	0	0	0	0	0.01927	0.00278	0	0	0.13941	0	0.05517	0	0.01	0	0	0.16803	0
Healthy	0	0	0.06064	0	0	0	0	0.0302	0	0	0	0.13185	0	0.05446	0	0.02325	0	0	0.19812	0
Healthy	54.78769	0.16884	0	0.17269	0.04752	0	0.00071	0	0.13311	0	54.78769	1.02743	0	0.0547	0.04594	0.00925	0.40995	0	0	0
Healthy	3.28678	0.43531	0	1.08413	0.01295	0	0	0.04806	0.01587	0.12742	3.28678	0.36323	0	1.28296	0.03447	0.07156	0.0666	0	0	0.00164
Healthy	0	0	0	0.49465	0	0.03282	0	0	0	0	0	0	0	0	0	0.03192	0	0.03282	0	0
Healthy	0.35611	0.13243	0	0	0	0	0	0	0	0	0.35611	1.55907	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.08074	0.59026	0.07167	0	0	0	0	0	0.57671	0	0.77352	0.90323	0	4.86324	0.07167	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.20331	1.31149	0	0	0	0	0	0	0
Healthy	0	7.69286	0.08735	1.109	0.05159	0.04294	0	0.0525	0.01599	0	0	0.38397	0	1.33396	0	0.10466	0.0694	0.04294	0.15735	0
Healthy	0.77271	0.06846	0.37603	1.99943	0.31724	0	0.02188	0.00037	0.07871	0.02135	0.77271	4.79622	3.3552	0.11264	5.23544	0.09023	0	0	0.05906	0
Healthy	0.00869	0.16585	8.79825	0.46303	1.99732	0	0	0	0.18657	0.01717	0.00869	0.48569	0	0	0.71736	0	0.03944	0	0	0
Healthy	0	0	2.20488	0.23819	0	0	0	0	0.01567	0.00236	0	1.75818	0	0.00246	0	0.00868	0	0	0	0.00857
Healthy	0.02008	0	0	0.09151	0.00616	0.00884	0	0	0	0	0.02008	0.31091	0	0.01761	0.22489	0.02187	0	0.00884	0	0
Healthy	0	0	0	0	0	0.01945	0	0.1124	0	0	0	2.52049	0	0	0	1.24266	0	0.01945	1.04222	0
Healthy	0.0063	0.06286	1.01933	1.00515	0	0.05795	0.54611	0.00779	0.01268	0	0.0063	1.27603	0	0.80941	0	0.03029	0.05699	0.05795	0.00546	0.01387
Healthy	0	11.121	0	0	0	0.00958	0	0.04012	0.12208	0	0	0.06905	0	0	0	0.07169	0	0.00958	0.02716	0.13097
Healthy	0	0	0	0	0	0.37828	0	0	0	0	0	0.00342	0	0	0	0.17799	0	0.37828	0	0
Healthy	0	0.65276	0.00165	0.17363	0.00301	0.00291	0	0.10391	0.00156	0	0	0.61509	0	0.08207	0.02082	0.01486	0.01117	0.00291	0	0.00464
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.21471	0	0	0	1.43055	0	0	0.03675	0
Healthy	0	0	0	0.52668	0	0.01348	0	0	0	0	0	0	0	0	0	0.05468	0	0.01348	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.16655	0	0	0	0	0	0	0	0
Healthy	0	0.24621	0	0.0969	0	0	0	0	0	0	0	1.63122	0.7856	0	0.23922	0	0	0	0	0
Healthy	0	0.25396	0	0.28375	0	0.23698	0	0	0	0	0	0.0698	0	0	0.13631	0.05329	0	0.23698	0	0
Healthy	0	0.07389	0.10089	0.04236	0	0.00301	0	0	0	0	0	0.47451	0	0	0	0.14725	0	0.00301	0.03992	0
Healthy	7.41683	0	0	0	0	0	0	0	0	0	7.41683	1.60886	0	1.04008	0	0.28183	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.00314	0	0.16547	0	0	0	0	0	0	0	0	0	0.18339	0	0.16547	0	0
Healthy	0.03631	0.75317	0.15618	0.66735	0	0.056	0	0.01273	0.00395	0	0.03631	3.91576	0	0.27578	0	0.03528	0.1625	0.056	0.00183	0.0127
Healthy	0	0	0.5552	0	0	0.03117	0	0.02584	0	0	0	2.35936	0	0.07822	0	0.08543	0	0.03117	0.01007	0
Healthy	0	0.10629	0.00488	1.11273	0.26819	0.00725	0	0	0.00028	0.00269	0	0.75818	0	0.53767	0.06683	0.00096	0.18074	0.00725	0.02765	0.0024
D014376	0	1.89241	0.00682	0.0561	0.01159	0.1923	0.31469	0	0.03786	0	0	0.46728	0	0.01752	0	0.12878	0	0.1923	0	0
D014376	0	0.38751	0	0.0227	0.14722	0	0	0.49216	0.04454	0	0	7.38117	0	0	0.01809	0	0.05593	0	0	0
D014376	0	2.38056	0.49868	0	0.41608	0.05373	0	0.00051	0	0	0	3.47096	0	0	0	0.04284	0	0.05373	0.01685	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.07528	0.008	0.18822	0	0	0	0	0	0	0	0	0.06965	0.14775	0	0.18822	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.5536	2.00706	0.21146	0	0.0272	0	0	0	0
D014376	0.03161	0	0.60484	0.25809	0.01266	0	0	0	0.21616	0.01588	0.03161	6.83902	0	0	0	0.03813	0.16586	0	0	0
D014376	0.00669	0.18948	0.50456	0.00916	0.00329	0.21273	0.16841	0	0.09838	0	0.00669	0.96611	0	0.0353	0	0.58219	0	0.21273	0	0
Healthy	0	0	0	0.40369	0	0	0	0	0.01152	0	0	1.2171	0	0.18987	0	0.23935	0	0	0	0
Healthy	0.02601	0.06254	0	0.01616	0.01863	0.64128	0.09339	0	0.0058	0	0.02601	0.17207	0	0.16262	0.31264	0	0.08644	0.64128	0	0.00342
Healthy	0	0	0	0	0	0.01433	0	0	0	0	0	0.20849	0	0.50628	0	0	0.26426	0.01433	0	0
Healthy	35.3282	0	0	0	0	0	0	0	0	0	35.3282	0.71557	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.23702	0	0	0	0	0	2.03116	0	0	0	0.06076	0	0.23702	0	0
Healthy	0	79.4567	4.14341	0.30591	0.04813	0	0	0	0.48279	0	0	0	0	0	0.05227	0	0.01069	0	0	0
Healthy	0	0.24223	0.13079	0.01487	1.06655	0.05063	0	0	0	0	0	0.14787	0	0.05712	0	0.58265	0	0.05063	0.0312	0
Healthy	0	13.8152	0	0	0	0.03963	0	0	0	0	0	0.35371	0	0	0	0	0	0.03963	0	0
Healthy	0	0	0.00145	0.13256	0.27777	0.00139	0	0	0	0	0	0.06551	0	0.06091	0.0088	0.15336	0.25586	0.00139	0	0
Healthy	0	0.62891	0	0.17994	0	0.07373	0.28714	1.14867	0.00917	0	0	1.17291	0	0.05849	0	0.00138	0.00675	0.07373	0	0
Healthy	39.3647	0.01943	0	1.29799	0.39035	0	0	0	0	0	39.3647	0.66724	2.17155	0	1.64168	0	0	0	0	0
Healthy	0	0	0.04675	0	0	0	0	0.01192	0	0	0	0.16483	0	0.03482	0	0.02766	0	0	0.15787	0
Healthy	0	0	0	0.01277	0.01216	0.01105	0	0	0.00111	0	0	1.81257	0	0.00503	0	0.00722	0.02149	0.01105	0	0
Healthy	0	0	0	0.74839	0	0	0	0	0	0	0	0	0	0.36845	0	0	0	0	0	0
Healthy	0	0.05524	0	0	0	0.02067	0	0.07223	0	0	0	1.96815	0	0	0	1.2823	0	0.02067	1.02829	0
Healthy	0.24048	0	0.16517	0.36422	0	0	0	0	0.00299	0	0.24048	2.12203	0	0.37737	0	0.15821	0.07386	0	0	0
Healthy	0	0.06052	0	0.00384	0.0221	0	0	0	0	0	0	0	0	0	0.01469	0.18732	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.36238	0.06186	0	0	0	0	0	0	0.01165	0.26904	0	0.79162	0.0664	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.09633	0	0	0.06818	0	0.87784	0	0	0
Healthy	0	34.431	3.35584	0.47256	0.21974	0	0.05511	0.60028	0.10717	0	0	0.95001	0	0.51421	0.04329	0.04019	0	0	0.04764	0
Healthy	0	38.6007	0	0.0328	0	0	0	0	0	0.01622	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.77311	0.32017	0	0.84891	0	0	0	0	0	0	0.03767	0	0	0	0.00309	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.09396	0	0.1249	0	0	0	0	0	0
Healthy	0	0	0.00926	0.85101	0	0.00178	0	0	0.00933	0	0	1.37574	0	0.05618	0	0.03283	0.22763	0.00178	0	0
Healthy	0	0.37856	0	0.0704	0	0	0	0	0	0	0	0.06816	0	0.0398	0	0.202	0	0	0	0
Healthy	0.31916	0.12172	0.00114	0.2291	0	0	0	0	0	0	0.31916	0.66662	0	0.78249	0	0.00372	0	0	0	0.00778
Healthy	16.7472	0	0	0.01624	0	0	0	0	0	0	16.7472	0.43705	3.24274	1.15985	0.17324	0	0.05342	0	0	0
Healthy	0	0.11288	0	0	0	0.19432	0	0	0	0	0	0	0	0	0	0.10402	0	0.19432	0	0
Healthy	0.01151	6.04552	0.00162	0.01671	0.01176	0.01134	1.56495	0.20546	0.14654	0.00029	0.01151	0.87809	0	0.05195	0	0.03199	0.00423	0.01134	0.03497	0.00852
Healthy	0	0	0	0.47033	0.40557	0.01797	0	0	0	0	0	0.0404	0	0.37057	2.46933	0	0.15004	0.01797	0	0
Healthy	0.01566	0.73352	0.03707	0.00345	0	0.01452	0	0	0.28555	0	0.01566	0.13531	0	0	0.01752	0.04288	0.3995	0.01452	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.0235	0.21226	0	0.04088	0	0.17543	0	0	0	0	0.0235	0.04659	0	0.38049	0.03078	0	0	0.17543	0	0
Healthy	0	0	0	0	0	0.14232	0	0	0	0	0	0.00309	0	0	0	0.14935	0	0.14232	0	0
Healthy	0	0	0	2.97721	0	0	0	0	0	0	0	6.84741	0	0	0	0	0	0	0	0
Healthy	0	0	0.00328	0	0.21465	0.26785	0	0	0	0	0	0.01228	0	0	0.02334	0.16548	0	0.26785	0.01159	0
Healthy	0	0	0.02667	0.27746	0	0	0.00089	0.00566	0.01613	0	0	3.09893	0	0.10323	0.00015	0.05245	0.46097	0	0.00121	0.10221
Healthy	0	3.54587	0.72164	0.05303	0	0.43034	1.83053	0	0.30025	0	0	0.70616	0	0.46722	0	0.04821	0.04794	0.43034	0	0
Healthy	0	0	0	0	0.04821	0.08481	0	0	0	0	0	0.23573	0	0.37147	0	0	0.64106	0.08481	0	0
Healthy	0	0.84562	0.53547	0.38018	0.06083	0	0.34293	0.0534	0.0746	0.0019	0	0.99485	1.204	0.70037	0.1381	0.03522	0.26556	0	0	0.02027
Healthy	44.06621	0	0	0	0	0	0	0	0	0	44.06621	0.94543	0	0	0	0	0	0	0	0
Healthy	0	12.4888	4.05211	0.03196	0	0	0	0	0.00264	0.01	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.15372	0	0.02553	0.15478	0.00291	0	0	0	0	0	0.04206	0	0	0.23769	0	0	0.00291	0	0
Healthy	28.1539	0.18546	0	0.01675	0	0.26926	0	0	0	0	28.1539	0.23139	2.92344	0.10718	0	0.01032	0	0.26926	0	0
Healthy	28.243	0.1791	0	0.00181	0.10502	0.0079	0	0	0	0	28.243	0.46878	0	0.03312	0	0.14985	0	0.0079	0	0
Healthy	0	0	0	0	0.52471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.00377	0.01066	0	0	0	0	0	0	0	0	0.08724	0	0.14029	0.00959	0.03739	0	0	0	0
Healthy	0	0	0	0.0229	0	0.01642	0	0.06104	0	0	0	0.09945	0	0.00444	0.03842	0.00811	0	0.01642	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11436	0
Healthy	0	0.02197	0	0	0	0.00748	0.00434	0	0	0	0	0.19898	0	0	0	0.17643	0	0.00748	0.028	0.03003
Healthy	0.96416	0	0	0.14788	0	0	0	0	0	0	0.96416	0.99204	0	0.95266	0	0	0	0	0	0
Healthy	0	2.25196	0	0	0	0.30956	0	0	0	0	0	1.84766	0	0	0	0.18217	0	0.30956	0.56392	0
Healthy	7.457	5.88303	0	0.19148	0	0.00875	0	0	0	0	7.457	1.94024	1.03143	0	0	0.64788	0	0.00875	0	0
Healthy	0	0	0	0	0	0.01527	0	0	0	0	0	0.06487	0	0	0.00425	0.01284	0	0.01527	0	0
Healthy	48.4906	0	0	0.12937	0	0	0	0	0	0	48.4906	0.0106	0	0.22976	0	0	0	0	0	0
Healthy	0	0.85535	0.09219	0	0	0	0	0	0	0	0	0	1.51367	0.14742	0	0	0.39002	0	0	0
Healthy	0	0	0	0	0	0.03005	0	0	0	0	0	0.43399	0	0.19186	0.05843	0	0	0.03005	0	0
Healthy	7.70278	0	0.02574	0.07549	0	0.00245	0	0	0	0	7.70278	0.12739	0	0.04169	0.02584	0.02534	0	0.00245	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.05499	0	0.032	0	0.08639	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.04144	0.75043	0	0.0337	0	0.00142	0	0.02504	0	0	0.04144	0.04104	0	0	0	0.16229	0	0.00142	0.0066	0
D014376	0.00669	0	0	0.62355	3.10432	0	0	0	0.14439	0.02057	0.00669	0	0	0	0	0	0.01479	0	0	0
Healthy	0	0	0	0	0	0.01049	0	0.12373	0	0	0	0.26001	0	0	0.00984	0.02115	0	0.01049	0	0
Healthy	46.8706	0	0	0	0	0	0	0	0	0	46.8706	0	0	0	0	0	0	0	0	0
Healthy	0.0574	0.03838	0	0.00532	0	0.04648	0	0	0	0	0.0574	0.71097	0	0.36658	0	0	0	0.04648	0	0
