group	Bacteroidales	Enterobacterales	Lactobacillales	Pseudomonadales	Erysipelotrichales	Desulfovibrionales	Peptostreptococcales		Bacteroidales	Oscillospirales	Actinomycetales	Veillonellales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Peptostreptococcales
Healthy	70.08185	0.11603	0	0	0.00697	0	0		70.08185	1.82906	0.27841	6.0438	0	0.14531	0	0.00697	0	0
Healthy	22.977	0	0.8594	0	0.07512	0.01495	0.22763		22.977	15.90966	1.81806	2.04248	1.63792	0.16143	5.95843	0.07512	0.09214	0.22763
Healthy	29.26254	0.40174	0.12109	0	0.04924	0.05606	0		29.26254	10.72442	0.97612	0	5.09943	0.03181	0	0.04924	0.1044	0
Healthy	49.27703	0.1872	3.83333	0.55062	0.1708	0.05072	0		49.27703	1.7149	0.6632	0	0	0.17843	0	0.1708	0.71968	0
Healthy	68.69444	0.0171	0	0	0.04769	0.08122	0		68.69444	3.59359	0.00483	4.18391	0	0.19631	0	0.04769	0.01468	0
Healthy	45.39268	0.21031	0.01624	0	0.04172	0	0.05342		45.39268	7.97576	0.05019	0	0	0.04145	0	0.04172	0.11883	0.05342
Healthy	36.02451	0	0	0	0.0077	0.23754	0.15557		36.02451	12.38335	0	0	0	0.04622	0	0.0077	0	0.15557
Healthy	70.46873	0.11288	0	0	0.0272	0.15293	0		70.46873	5.62532	0	4.24768	0	0.19432	0	0.0272	0	0
Healthy	41.26125	0.248	0	0	0	1.83635	0		41.26125	10.34309	2.46911	0	17.4983	0.04286	0	0	0.24821	0
Healthy	86.325	1.50464	0.07207	0	0.04716	0.10447	0		86.325	3.69285	0.2136	0	0	0.13374	0	0.04716	0	0
Healthy	32.03391	0.6389	0.03416	0.05597	0.07368	0.02126	0.00694		32.03391	32.7739	1.02903	0.00027	0.05434	0.07502	0	0.07368	0.03021	0.00694
Healthy	54.38789	1.2401	0	0	0.32979	0.19795	0		54.38789	5.93796	0.01614	9.07253	7.03795	0.28159	0	0.32979	0.65288	0
Healthy	11.50015	0	0	0	0	0	0		11.50015	20.3138	1.8103	0	0	0	0	0	4.32143	0
Healthy	87.51526	0.02444	0.01008	0	0.10791	0	0		87.51526	0	5.16666	0.00139	0	0.41347	0	0.10791	0.89432	0
Healthy	35.27356	6.04552	0.01727	0.07168	0.46423	0.37399	0.0063		35.27356	9.38893	0.012	2.38809	1.43023	0.03185	3.47596	0.46423	0.05874	0.0063
Healthy	64.18112	3.81471	0	0	0	0.24541	0		64.18112	7.00809	0	0	0	0.23006	0	0	0.00743	0
Healthy	14.83497	2.46933	0.47033	0	0.51537	0	0.15004		14.83497	5.84322	53.87788	0.50904	0	0.01797	0	0.51537	0.23148	0.15004
Healthy	45.67007	0.76602	0.04666	0	0.28555	0.01908	0.3995		45.67007	12.45884	0.19115	0	0	0.58131	0	0.28555	0.03268	0.3995
Healthy	44.35732	0	0.00221	0	0.17465	0.101	0.01066		44.35732	6.81303	5.57605	18.04581	7.24902	0.30087	0	0.17465	0.60856	0.01066
Healthy	31.98761	0	0	0	0	0	0		31.98761	20.41721	3.40108	5.93275	0	0	0	0	0	0
Healthy	40.06592	0	0	0	0	0	0		40.06592	0	0	0	0	0	0	0	0	0
Healthy	71.89766	0.31653	0.00913	0	0.03656	0	1.00951		71.89766	7.52962	0	0	0.75706	0.04101	0	0.03656	0.28924	1.00951
Healthy	46.11662	0.24304	0.04088	0	0	0	0		46.11662	10.77929	0.78029	0.35199	0	0.17543	0	0	0	0
Healthy	16.44269	0	0.43094	0	0.58646	0	0		16.44269	36.86781	2.10578	0	0	0	0.83832	0.58646	0.1074	0
Healthy	65.46219	0	0	0	0.05489	0.36265	0		65.46219	4.68856	0	0	0	1.06689	0	0.05489	0.10223	0
Healthy	14.47004	0	2.97721	0	0	0	0		14.47004	28.62796	4.76886	2.80864	0	0	0	0	0.69817	0
Healthy	76.65335	0.02334	0	0	0.11856	0.07408	0		76.65335	3.90399	0.66918	6.50974	0	0.26785	0	0.11856	0.14057	0
Healthy	33.92695	0.14818	2.15452	0	0.09467	0.06757	0.03265		33.92695	10.32659	1.60928	0.31699	0.00093	0.00239	0.00087	0.09467	0.44716	0.03265
Healthy	69.49744	0.01937	0	0	0.05616	0	0		69.49744	1.84077	0.27597	6.00624	0	0.13016	0	0.05616	0	0
Healthy	2.90407	0.00015	0.34825	0	0.46717	0.00072	0.46185		2.90407	27.93724	6.48071	0	0.12499	0	7.91767	0.46717	2.46704	0.46185
Healthy	8.0179	0	0	0	0.36672	0	0.14174		8.0179	3.66208	0	0	0	0	0.37891	0.36672	0	0.14174
Healthy	34.71316	1.59734	0.23377	0	0.00144	0	0.03624		34.71316	12.67852	1.18394	0.64263	0.01726	1.20222	0	0.00144	0.23723	0.03624
Healthy	80.53586	0	0	0	0	0	0		80.53586	1.01859	0.01073	2.78692	0	0.17312	0	0	0	0
Healthy	32.09439	3.54587	0.10304	0	0.44279	0	0.04794		32.09439	12.25631	5.74951	0	0	0.43034	0	0.44279	0.01132	0.04794
Healthy	43.64995	0	0	0	0.58543	0	0.64106		43.64995	9.10257	5.35433	1.24081	0.17068	0.08481	0	0.58543	0.08885	0.64106
Healthy	44.77808	0.98372	0.85589	0.05523	0.42593	0.00444	0.26556		44.77808	12.65406	0.25275	0.06083	0.01048	1.78797	1.77402	0.42593	0.21633	0.26556
Healthy	52.2481	0	0	0	5.53103	0	0		52.2481	2.46956	0.07134	3.18767	0	0	0.73589	5.53103	0	0
Healthy	15.24651	12.94326	0.03196	0.15345	0.03023	0.04808	0		15.24651	0.00322	19.90593	0	0	0	0	0.03023	4.5974	0
Healthy	77.57132	0.39141	0.02553	0	0	0.04632	0		77.57132	5.49185	0.02615	2.45655	0	0.03785	0	0	0	0
Healthy	54.81073	1.28812	0	0	0.31449	0.15019	0		54.81073	4.76834	0.02617	9.10087	7.02297	0.27332	0	0.31449	0.75143	0
Healthy	63.82206	0.18546	0.01675	0	0.00718	0.02684	0		63.82206	3.16557	0.06367	0.02887	0.4298	0.26926	0	0.00718	0.02639	0
Healthy	39.9344	0	0	0	0	0.17665	0		39.9344	7.70738	3.34891	11.0352	0	1.92983	0	0	0.3124	0
Healthy	31.95878	0.87141	0.47479	0	0.21718	0	0.26809		31.95878	0.14974	0.99115	4.00506	0.77451	0.02804	0	0.21718	0.02643	0.26809
Healthy	69.64278	0.02403	0	0	0.29405	0	0		69.64278	2.45134	0.39499	6.07134	0	0.16454	0	0.29405	0	0
Healthy	0	0.66821	0	0	0	0	0		0	0	0	0.84313	0	0	0	0	0	0
Healthy	50.03077	0.1791	0.00181	0.0732	1.27119	0	0		50.03077	10.57751	0.26748	0.10502	0	1.54456	0.10787	1.27119	0.29267	0
Healthy	22.84838	0.12429	2.26844	0	1.1746	0	0		22.84838	22.80431	0	0	0.92533	0.04685	1.30656	1.1746	1.89296	0
Healthy	13.085	1.86635	2.30747	0	0	0.02522	0.20024		13.085	23.88984	8.16815	2.54944	0	0.06138	0	0	0.57416	0.20024
Healthy	7.51293	0.09296	0.04582	0	0	0	0.07026		7.51293	5.79401	11.2962	0	0	0	0	0	7.47214	0.07026
Healthy	71.33247	2.41736	0	0	0	0.17028	0		71.33247	0.72953	0	0	0	0.3228	0	0	0	0
Healthy	13.53736	10.872	0.01391	0	0.15424	0.70847	0		13.53736	7.88049	0.01157	2.61884	43.2041	0.2422	0	0.15424	1.45693	0
Healthy	16.28189	0	0	0	18.7223	0	0		16.28189	19.7307	0	0	0	0	0	18.7223	0	0
Healthy	59.96179	0	0	0	0	0.61133	0		59.96179	4.00042	0.32846	0.52471	8.32198	0.31587	0	0	0.19007	0
Healthy	94.04399	0.52267	0.11431	0	0	0.03564	0		94.04399	1.4647	0.12933	0.00094	0	0.10499	0	0	0	0
Healthy	63.20159	0.01336	0	0	0.03442	0.01276	0		63.20159	17.25016	0.03841	0	0	0	0	0.03442	0	0
Healthy	47.92076	0.31482	0.05784	0	0	0.06093	0		47.92076	13.11319	0.00314	0	1.52702	4.2302	0.81108	0	0	0
Healthy	35.26747	0.31275	2.06336	0.00493	0.12464	0.01864	0.0066		35.26747	11.55041	1.43912	7.11565	0.0038	0.00058	0	0.12464	0.33878	0.0066
Healthy	49.26256	0	0.47098	0	0.006	0	0.04859		49.26256	19.62714	1.14877	0.21168	0	0.018	0	0.006	1.38018	0.04859
Healthy	69.3154	0.03842	0.0229	0.01998	0	0.07235	0		69.3154	7.71389	0	0.37342	0.58247	0.01642	0	0	0.34639	0
Healthy	13.61599	16.4746	0.00196	0	0.91406	0.42185	0		13.61599	13.60169	0.01157	5.34623	6.22071	0.25124	10.5995	0.91406	0.64845	0
Healthy	16.58933	0.52049	0.02929	0	0.46136	0	0.21581		16.58933	3.93508	67.91905	0.3099	0	0.03134	0	0.46136	0.17776	0.21581
Healthy	66.40109	0.06226	0	0	0.50787	1.54568	0		66.40109	8.45378	0.16311	0	0	0.03924	0.00353	0.50787	0.09098	0
Healthy	45.57119	0.31172	0	0	0.00268	0	0.01236		45.57119	6.03468	0.02445	3.99643	0.19332	0.07583	0	0.00268	0	0.01236
Healthy	92.02535	5.0916	0	0	0	0	0		92.02535	1.60922	0.00517	0	0.56198	0	0	0	0	0
Healthy	80.9325	0	0	0	0	0	0		80.9325	0	0	10.7953	1.83295	0	0	0	0	0
Healthy	18.51955	0.02197	0.0314	0	0	0.06481	0		18.51955	28.32159	11.32907	0.19262	15.0545	4.11349	0	0	0.66656	0
Healthy	27.63756	0	4.40084	0.06615	0.17302	0	0		27.63756	0.33288	0.51151	0	0	0	0	0.17302	0.42321	0
Healthy	71.56027	2.25196	0	0	0	0.14258	0		71.56027	0.75679	0	0	0	0.30956	0	0	0	0
Healthy	29.2596	5.89982	0.19148	0	0.02905	0.68513	0		29.2596	4.87995	0	0	19.8026	0.00875	0.54902	0.02905	0	0
Healthy	78.82149	0.00425	0	0	0.00829	0.03085	0		78.82149	4.10238	1.18391	0	3.96128	0.73888	0	0.00829	0.15411	0
Healthy	65.49834	0.22463	0.2548	0	0.12524	0.02861	0		65.49834	2.61355	0.07207	7.97394	0	0.25675	0	0.12524	0.02172	0
Healthy	50.54832	0	0.0432	0	3.16374	0.35913	0		50.54832	9.12201	0.28743	0	3.60407	0.79681	0.27414	3.16374	0.43965	0
Healthy	34.21805	0.26004	0.00703	0	0.13694	0	0.02864		34.21805	6.51327	0.52184	0.01684	0	1.31337	0	0.13694	0.37631	0.02864
Healthy	73.53693	0	0.12937	0	0	0	0		73.53693	3.03741	0.02808	0	0	5.95261	0	0	0.58303	0
Healthy	21.32563	0.85535	0	0	0	0	0.39002		21.32563	4.51369	0.09546	0	3.15984	0.77811	0.38214	0	0	0.39002
Healthy	69.04631	0.05843	0	0	0	0	0		69.04631	1.17901	0	0	1.66102	0.03005	0	0	0	0
Healthy	15.17885	7.20261	17.28964	0	0.19939	0	0		15.17885	3.20425	0	3.42889	0	0.11897	0	0.19939	0	0
Healthy	70.2875	0.02584	0.07549	0	0.72845	0.28617	0		70.2875	3.97542	0.03083	7.09826	0	0.67284	0	0.72845	0.02222	0
Healthy	69.2182	0.01468	0.02839	0.05033	0	0.07743	0		69.2182	7.88033	0	0.42243	0.50002	0.03655	0	0	0.29557	0
Healthy	39.1639	0	0	0	0.07595	0	0		39.1639	4.66065	0	0	0	1.93919	0	0.07595	0.20585	0
Healthy	87.4337	0	0	0	0	0	0		87.4337	0	0	0	0	0	0	0	0	0
Healthy	67.58822	0.02937	0.23763	0	0.14397	0	0.00356		67.58822	7.52538	0.1362	0	0	0.17428	0	0.14397	0.08966	0.00356
Healthy	68.16003	0.75043	0.0337	0	0.37946	0.50227	0		68.16003	4.21504	0.31914	0.07871	0.01514	0.00142	0	0.37946	0.9153	0
D001943	9.7462	6.13566	0.09057	0.08276	1.01399	0	0.28315		9.7462	0.40892	0.06745	1.26009	0	0.41447	0	1.01399	0.00234	0.28315
Healthy	7.31158	7.62006	4.33531	0.04533	5.75119	0	1.85593		7.31158	19.15657	0.04801	0.30352	0	0	0.71112	5.75119	1.16741	1.85593
Healthy	8.95533	8.47483	12.35353	0.30978	6.05915	0.05299	0.00372		8.95533	7.11112	8.03553	0.01346	0	0.01206	8.58242	6.05915	3.24377	0.00372
Healthy	62.9568	0.00984	0	0	0	0.04942	0		62.9568	8.1574	0	0.2166	0.89514	0.01049	0	0	0.24863	0
Healthy	56.26507	0	0.16048	0	0	0.07281	0		56.26507	9.07805	0.0674	0	0	4.4886	0	0	0.66879	0
Healthy	72.9509	0	0	0	0	0	0		72.9509	0.86913	0	10.1462	0	0	0	0	0	0
Healthy	64.66053	0	0.05776	0	0.02959	0.02468	0.10707		64.66053	3.93028	0.07351	0.01432	0.03433	0.68001	0	0.02959	0.09753	0.10707
Healthy	6.89327	63.5736	0.16103	8.06969	1.1913	0	0		6.89327	2.11147	12.5078	0	0	0	0	1.1913	0	0
Healthy	36.1857	0.03838	0.00532	0	0	0	0		36.1857	17.17944	0.03311	0	0	0.04648	0	0	0.56236	0
Healthy	45.22725	0.46458	0.08643	0	0.5635	0.62171	0		45.22725	9.71799	1.08869	3.01411	0.15859	0.04066	0	0.5635	0.72071	0
Healthy	70.15583	0.07934	0	0	0.02533	0	0		70.15583	1.79951	0.28437	5.85729	0	0.10549	0	0.02533	0	0
Healthy	70.96625	0.23665	0.00195	0	0	0.1377	0		70.96625	4.61606	4.11158	2.81265	0.14317	0.26038	0.05538	0	0	0
Healthy	59.975	0	0	0	0	0.57947	0		59.975	4.17205	0.4311	0.49903	8.73327	0.49681	0	0	0.18906	0
Healthy	60.66537	0.28468	0	0	0.08656	0.00633	0		60.66537	14.49246	3.68862	10.8055	3.10403	0.00028	0	0.08656	0.03788	0
Healthy	92.48165	4.79591	0.00834	0	0	0	0		92.48165	1.4187	0	0	0.57096	0	0	0	0	0
Healthy	35.01314	0	0	0	0.14165	0	0.39186		35.01314	5.98316	22.0966	0	15.7038	0.00699	0	0.14165	4.03491	0.39186
D001943	65.01502	0.59069	0.05663	0	0.01818	0.18995	0.01615		65.01502	2.44792	0.58747	0.01977	0	0.29715	0	0.01818	0.7364	0.01615
Healthy	57.27922	0	0	0	0	0	0		57.27922	1.35714	0	15.568	0	0	0	0	0	0
Healthy	34.32128	0	0	0	0.23385	0	0.36129		34.32128	6.1274	20.73867	0	14.7286	0.1024	0	0.23385	4.72083	0.36129
D001943	77.26763	2.86026	0.08396	0	1.217	0.04708	0		77.26763	6.70884	0.02992	0.00057	0	0.22233	0	1.217	0.04098	0
Healthy	66.60812	0	0.00703	0	0.0248	0.0506	0		66.60812	5.79019	0.87785	5.73138	0	0.3938	0	0.0248	0.25114	0
Healthy	52.15401	0.03288	0	0	1.62886	0.05132	0		52.15401	6.70802	0.42477	6.71597	0.02524	0.99171	0.32244	1.62886	0.1038	0
Healthy	51.79606	0.03607	0	0	0	0.35196	0		51.79606	8.67193	0.14003	0	5.52321	0.45698	0	0	0.19311	0
Healthy	18.69486	3.15668	23.26905	0.29303	6.89023	0.18775	0.01722		18.69486	2.5863	0.84124	2.35236	0	0.04573	0	6.89023	1.41006	0.01722
Healthy	25.69145	2.2095	8.58829	0	3.52413	0	0		25.69145	8.54357	0.77328	0	1.7995	0	0	3.52413	4.03454	0
Healthy	24.12325	0	0.14877	0	0.81169	0	0.09371		24.12325	1.84068	0.0829	0	0	0.03239	0	0.81169	0	0.09371
Healthy	31.0547	0	0	0	0	0	0		31.0547	45.033	3.12594	0	0	0	0	0	0	0
Healthy	68.73852	0.06336	0.03628	0.01845	0	0.05269	0		68.73852	7.7671	0	0.37103	0.5369	0.01243	0	0	0.32545	0
Healthy	50.29286	0	0.11297	0	0.66548	0.10673	0		50.29286	5.94577	0.00129	0	0	0	0	0.66548	0.06109	0
Healthy	76.55823	0.02695	0	0	0.03675	0.18954	0		76.55823	2.15976	0.4931	0	0	6.10883	0	0.03675	0.26617	0
Healthy	35.55027	0	0.05694	0	1.36638	0.13628	0		35.55027	10.02407	0.61563	0	1.23156	0.00411	0	1.36638	0.13908	0
Healthy	57.25337	0.12214	0.23051	0	1.96951	0	0.62265		57.25337	1.59958	0.00054	0.15952	0	0.02235	0.61392	1.96951	0.00856	0.62265
Healthy	41.83587	0.16195	0.11553	0	0.08855	0.03185	0		41.83587	26.18386	1.9677	0	0.677	0.59221	0	0.08855	0.20887	0
Healthy	20.35269	0	0	0	0	0	0		20.35269	14.63678	20.4019	0	2.6796	0.05601	0	0	0	0
Healthy	81.25365	0	0	0	0.52707	0	0		81.25365	1.73121	0.0046	0	0	0	0	0.52707	0	0
Healthy	24.03114	1.44996	1.77122	0	0.23083	0	0		24.03114	4.05125	0.54162	0.10688	0	0.98518	0	0.23083	0.07275	0
Healthy	16.02022	0.23541	0.314	0	0.79063	0.00827	0.08631		16.02022	16.85867	0.5457	2.79041	2.84143	0.22438	1.40692	0.79063	0.16183	0.08631
Healthy	1.74333	0	0	0	0.9056	0	0		1.74333	14.18132	1.27602	0	0	0	0	0.9056	0.78632	0
Healthy	80.42243	0.19702	0.06556	0.02835	0.02396	0.09552	0.03951		80.42243	6.29132	0.0526	0	0	0.00048	0	0.02396	0.14979	0.03951
Healthy	70.31795	1.58934	0.03801	0	0.01445	0.08712	0		70.31795	10.05695	0.90232	0	0	0.00869	0	0.01445	0.18635	0
Healthy	53.44469	0.09165	0	0	0	0.2465	0		53.44469	7.12499	0.1628	0	5.23381	0.38704	0	0	0.1553	0
Healthy	22.19776	0.05124	0	0	1.40887	0.00636	0		22.19776	9.4034	0.47241	0.08462	11.7725	0.19127	0.37424	1.40887	0.04315	0
Healthy	57.61572	0	0	0	0	0.51499	0		57.61572	4.49109	0.36559	0.48423	8.39269	0.49565	0	0	0.21574	0
Healthy	47.59874	1.21501	0.1849	8.54523	0.01103	0	0.10232		47.59874	1.26093	3.54828	0.31721	0	0.30519	0	0.01103	0.99828	0.10232
Healthy	62.53313	0.02717	0.03296	0	0	0	0		62.53313	6.79175	0	0.08033	0	10.9664	0	0	0.31286	0
Healthy	10.95277	0.04464	0.30043	0	0.01987	0.00433	0.00861		10.95277	12.57547	0.65157	6.05045	0.85018	0.58621	1.31384	0.01987	0.06931	0.00861
Healthy	75.5891	0.46323	0.62767	0.00624	0	0.12392	0.06545		75.5891	8.1491	0.03074	0.09855	0	0.27777	0	0	0.05804	0.06545
Healthy	35.9012	0.07839	0	0	0	0.06251	0		35.9012	17.68596	0	0	11.8272	6.70859	1.53274	0	0	0
Healthy	23.43123	0.07689	0.98412	0	0.06993	0.03721	0		23.43123	12.73361	0.95441	6.34761	0	0.81921	0	0.06993	0.34122	0
Healthy	16.44147	0.00309	1.13986	0.04374	1.21773	0	0.15375		16.44147	30.22909	3.56673	0.47126	0	0.00441	0	1.21773	0.04161	0.15375
Healthy	68.36849	0.02339	0.04352	0	0.19379	1.39963	0		68.36849	9.46153	0.71192	0	0	3.10125	0.02611	0.19379	0.57964	0
Healthy	17.1845	1.33015	0.08987	0	0.21513	0.07625	0.02008		17.1845	22.41965	7.02903	0.06477	0.70745	3.36171	0	0.21513	1.07283	0.02008
Healthy	31.58918	2.24352	0.93205	0	0.14384	0.46929	0.05022		31.58918	8.72519	1.65977	0	0.06569	0.5402	0	0.14384	3.79931	0.05022
Healthy	7.87584	2.89044	0.39756	0	0.78865	0	0.35939		7.87584	0.0108	10.10741	0.05083	0	0.00059	0	0.78865	0.26522	0.35939
Healthy	18.27215	0.94243	3.98288	1.2155	0.94572	0.06203	0.06158		18.27215	24.76021	4.51211	10.8763	0	0.04531	0	0.94572	4.02556	0.06158
Healthy	42.5366	0.00162	1.37928	0.26038	0.14135	0.17651	0.86949		42.5366	1.09522	0.09502	0.00826	4.82531	0.64869	0	0.14135	0.93951	0.86949
Healthy	89.78272	0.44077	0.30918	0.08594	0.301	0	0.07867		89.78272	1.99502	0.92561	0.06305	0	0.84199	0	0.301	0.04577	0.07867
Healthy	69.69771	0.03709	0.09446	0	0.03032	0.32733	0		69.69771	3.52581	2.70311	0.93352	0	2.42037	0	0.03032	0.22879	0
Healthy	54.67301	0.45541	0.07482	0	0.00618	0	0.013		54.67301	9.36796	0.45952	0.04556	0.04614	0.32976	0.39853	0.00618	1.74371	0.013
Healthy	0	1.1848	0	0	0	0	0		0	0	0	0.5532	0	0	0	0	0	0
Healthy	0.00729	0	1.56131	0	0	0	0		0.00729	19.58359	67.4893	0	0.60999	0	0	0	0.18906	0
Healthy	40.92264	0.07155	3.72623	0.17663	0.26481	0	0		40.92264	2.81317	0.18118	0	0	0.5654	0.54901	0.26481	1.49033	0
Healthy	49.161	0.10766	0.01875	0	0	0.71214	0		49.161	3.91834	0.24791	0.0736	9.43798	0.8335	0	0	0.15529	0
Healthy	0.00524	5.30433	0.02053	45.4201	6.3173	0	0		0.00524	0.00063	1.08141	35.66707	0	0	0	6.3173	0.00997	0
Healthy	41.96014	0.18237	0.02158	0	0.01094	0.03622	0.12332		41.96014	23.5004	0	0.00032	0	0.00867	0	0.01094	0.07984	0.12332
Healthy	57.31001	0	0.01631	0	0.02185	0.08188	0		57.31001	9.96732	5.71762	0	0	0.00197	0.06253	0.02185	0.84095	0
Healthy	50.03338	0.14606	0.22923	0	0.00816	0	0		50.03338	15.67527	0	0	0.11436	1.29565	0	0.00816	0.04008	0
Healthy	51.28457	0.19218	1.87851	0	9.01943	0	0.02134		51.28457	3.51086	0	0	0	0	0	9.01943	0.11124	0.02134
Healthy	64.45705	1.63128	0.06328	0	0.02866	0.1043	0		64.45705	10.64787	0.96963	0	0	0.01269	0	0.02866	0.20647	0
Healthy	25.41636	1.86282	5.88432	0	0	0	0		25.41636	26.20511	1.52765	0.30193	0	0.13608	0.46484	0	1.97135	0
D001943	73.37075	0.46139	0.0079	0.00089	0.00977	0.04061	0.07983		73.37075	3.85418	0	0.00347	0.0026	6.70695	0	0.00977	0.22885	0.07983
Healthy	33.53843	0.03481	7.02442	25.3314	0	0	0		33.53843	0	20.64883	0	0	0	0	0	0	0
Healthy	1.8927	0	3.63611	0	0.01782	0	0		1.8927	16.02898	0.04764	0	2.35641	0	0	0.01782	3.39887	0
Healthy	0.17184	99.3463	0	0	0.12628	0	0		0.17184	0	0	0	0	0	0	0.12628	0	0
Healthy	67.5978	0.02692	0.02009	0.27197	0	0.01262	0		67.5978	7.22287	0.84055	0.0505	0	0.01843	0	0	0.36006	0
Healthy	47.86406	0.24418	0	0	0	0	0		47.86406	2.98849	0	7.87332	1.02164	0.09064	0	0	0	0
Healthy	18.99234	1.63876	0.18532	0	1.45013	0.02249	0		18.99234	8.64863	0	0.02525	0	0.09089	0.37332	1.45013	0.04012	0
Healthy	89.28421	0.36223	0.18629	0	0.01846	0.00256	0		89.28421	1.35797	0	3.4825	0	0.09071	0	0.01846	0.14158	0
Healthy	66.89141	1.12724	0	0	0	0	0		66.89141	0.06828	0.24775	11.39478	0	0	0	0	0	0
Healthy	19.00433	0	0	0	0	0	0		19.00433	1.0815	0	0	0	0	0	0	0	0
Healthy	5.58134	0.00837	0.0606	0	1.31814	0.04365	0.03468		5.58134	9.06289	0.7182	0.00167	0	0.05539	4.54308	1.31814	0.12651	0.03468
Healthy	71.8222	0	0	0	0	0	0		71.8222	1.37762	0	0	0	0	0	0	0	0
Healthy	21.9499	21.5008	1.34098	1.12698	3.51248	0.03903	0.05991		21.9499	6.08726	12.65467	0.0505	1.60422	0.13816	0.81977	3.51248	0.33167	0.05991
Healthy	4.10778	0	1.33841	0	0.00959	0	0		4.10778	29.89351	0.19391	0	4.13728	0	0	0.00959	4.20806	0
Healthy	8.77953	0	0.21518	1.82111	0.62309	0	0		8.77953	23.23307	26.59789	4.67463	1.44196	0	1.14003	0.62309	1.05484	0
Healthy	54.27342	21.4131	0.00467	0	0.03138	0.10399	0		54.27342	1.18793	0.80258	0	0	1.02436	0	0.03138	0.0395	0
Healthy	3.34115	83.60182	0.6979	1.01765	0	0	0		3.34115	1.43184	0.04747	0.37323	0.50623	0	0	0	0.01516	0
Healthy	68.94433	0.05671	0.03694	0	0	0.0803	0		68.94433	7.66312	0	0.45911	0.57539	0.02085	0	0	0.31869	0
Healthy	64.0782	0	0	0	0	0.14952	0		64.0782	6.88307	0	0	0	4.98219	0	0	0.84446	0
D001943	55.25718	1.08758	0.00191	0	0.01342	0.24769	0.13469		55.25718	2.95623	0.11868	0.28952	8.4793	0.02999	0	0.01342	0.04725	0.13469
Healthy	28.4711	0	0	0	8.31317	0	0.7533		28.4711	15.81325	0	0	0	0	13.65711	8.31317	1.09278	0.7533
Healthy	64.33329	0	0	0	0.07598	0.08643	0		64.33329	1.38729	0.876	0	0	0.17197	0	0.07598	0.24974	0
Healthy	40.18179	0.18277	0.7003	0.01723	0.24458	0.19352	0.10394		40.18179	16.24737	3.3194	0.00235	0.19545	0.25597	0	0.24458	0.10442	0.10394
Healthy	45.38809	0.01989	0.17819	0	0.65297	0.17241	0.00434		45.38809	2.31903	1.37422	0	0.10122	2.10793	12.9929	0.65297	0.21988	0.00434
Healthy	63.45599	3.74954	0	0	0	0.24935	0		63.45599	7.11597	0	0	0	0.23787	0	0	0.03156	0
Healthy	69.81945	0	0.08921	0	0.18071	1.37307	0		69.81945	4.42032	0.7644	0	0	3.14765	0.0457	0.18071	0.66573	0
Healthy	69.98304	0	0	0	0	0	0		69.98304	7.49971	0	11.7478	0.29747	0.29458	0	0	0	0
Healthy	1.07049	8.86008	1.07014	0.0076	0	0	0.00195		1.07049	0.00217	35.83796	5.85007	0	5.66011	0	0	0	0.00195
D001943	0.02233	48.08464	3.50968	15.23103	0	0	0		0.02233	0.00116	9.99343	0.46066	0	0.01526	0	0	0.00376	0
Healthy	50.81695	0.3282	0.64682	0	1.7013	0.1657	0.41184		50.81695	10.88089	2.37397	3.17009	2.08545	0.73585	2.28082	1.7013	0.79181	0.41184
Healthy	62.43706	0.16773	0.00651	0	0	0.13521	0		62.43706	2.25436	0.71989	9.51592	1.00862	2.28186	0	0	0.38073	0
Healthy	29.76015	0.0298	0	0	0	0.02902	0		29.76015	7.17018	0.19183	0	22.9357	1.46997	0	0	0	0
Healthy	49.71359	0.89177	0	0	0	0	0		49.71359	17.57444	0.19902	0	0	3.50443	0.88665	0	0.50657	0
Healthy	28.92333	0	0.1061	0	0.30667	0.58044	0		28.92333	8.47031	0.11428	0	23.5088	0.01839	2.2586	0.30667	0.40519	0
Healthy	67.42135	0.82726	0.02664	0	0.32443	0.44981	0		67.42135	2.7437	0.33954	0.04518	0.01074	0.01762	0	0.32443	0.89704	0
Healthy	47.00231	0	4.47468	0	0	0.1164	0		47.00231	5.84463	4.47215	6.39375	0.12582	0.66598	0	0	0.51306	0
Healthy	39.37208	0.34347	0.30982	0	2.06173	0.02811	0.06818		39.37208	3.32785	3.6398	1.24827	6.65537	0.00336	1.80999	2.06173	1.43541	0.06818
Healthy	38.03577	0	0.15054	0	0	0	0		38.03577	3.60498	2.23512	0	1.66704	4.86659	5.49142	0	0.14939	0
Healthy	26.22522	1.64698	0.63341	0	8.79576	0	0		26.22522	15.96003	0	0	0	0	1.98028	8.79576	0.26328	0
Healthy	77.39957	0.06316	0	0	0.28468	1.53563	0		77.39957	2.4526	0	0	0	0	0.07211	0.28468	0.70042	0
Healthy	3.48867	27.6154	0.95828	0	0.08323	0	0.14273		3.48867	13.982	6.50004	0.77266	1.35904	0	0	0.08323	0.97005	0.14273
Healthy	34.634	0	0	0	2.74557	0	0		34.634	1.45351	0	0	0.17148	0	17.6933	2.74557	0	0
Healthy	32.17722	34.0099	0	2.79824	0.60371	0	0		32.17722	3.45578	0.01452	0.01453	0	0	0	0.60371	0.02246	0
Healthy	59.0471	0	0	0	0	0.79989	0		59.0471	4.31267	1.80114	0	4.44458	0.17628	0.20643	0	0.1151	0
