s	Streptococcus_parasanguinis_D	Clostridium_Q_symbiosum	Enterocloster_clostridioformis_A	Muricomes_sp000509105	Enterocloster_asparagiformis	Schaedlerella_glycyrrhizinilyticum	Longicatena_innocuum	Gordonibacter_pamelaeae	Enterocloster_sp000155435	Eggerthella_lenta	Alistipes_putredinis	Ruminococcus_H_sp003531055	Barnesiella_intestinihominis	Alistipes_shahii	Alistipes_obesi	Parabacteroides_johnsonii	Paraprevotella_clara	Alistipes_A_indistinctus	Coprobacter_fastidiosus	Paraprevotella_xylaniphila
Healthy	-5	-0.839231438138872	-5	0.469352134963711	-2.1232050237993	-5	-5	-5	-2.14026143380285	-5	0.850958520884703	0.111967837206073	-5	0.353571965634509	-5	-5	-5	-5	-5	-5
Healthy	-1.57430278663741	-1.78941397509484	-5	-1.55861911508349	-5	-5	-5	-5	-5	-5	1.11407729479388	-0.143168437384673	0.449276247076815	-0.0673791277640148	0.786818122384888	-5	-5	-0.562201889291832	-1.0090399003178	-5
Healthy	-1.5079383954874	-2.39794000867204	-5	-5	-5	-5	-5	-5	-5	-5	0.657915936829955	-5	-5	-0.798903434960533	-0.266473726946172	-5	-5	-0.708897669643866	-0.629931239349948	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.583488962604023	0.355878516452833	0.559087513052697	0.194367239607891	-0.250364155629386	-5	-5	-5	-5	-5
Healthy	-0.950045851977954	-0.629505415034313	-1.66594855965311	-1.46382046786277	-1.09598811640261	-1.65777477063921	-3.16749108729376	-2.07468790850035	-2.42596873227228	-1.66675430103804	-5	-2.55752023093555	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0144298327995443	0.262842490297738	-5	-5	0.381748453820809	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.261481047990868	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-1.34208406317004	-5	-2.52870828894106	-5	-5	-1.83624247601804	-1.63059858630338	-5	0.254286986934641	-0.283879746664904	-5	-0.153452596734526	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.51884412917196	-1.1800614306446	-5	-0.980468315468744	-5	-5	-5	-5	-5	1.13348813126766	-5	0.303785519858988	0.287125136498935	0.17755669920346	-5	-5	-5	-0.53773680406578	-5
Healthy	-1.00475979813718	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.78861244706314	0.7733512013392	-1.26672246606742	-5	-5	-5	-0.816473926978278	-5	-1.14152295818666	-5
Healthy	-1.21488380497808	-1.99225222199926	-1.78015361397564	-1.86138156610051	-2.0195421077239	-5	-1.98380264648756	-2.99567862621736	-1.75498112926225	-2.22329881601159	0.361625859254536	-1.87909718238547	0.310174822749711	0.241013246153381	0.193427941740599	-5	-5	-0.692546751828376	-0.935916564036404	-5
Healthy	-1.03967194946986	-5	-5	-5	-5	-5	-5	-5	-1.99567862621736	-2.24184537803261	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.46629147676014	-5	0.567241694585254	-0.162196992505656	-0.116168286670548	-5	-5	-1.38352448611143	-5	-5
Healthy	-1.54136215097435	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.287396348518114	0.789680109103924	-0.833303529520399	-1.00877392430751	-0.88722747889463	-1.78701381526333	-0.611224069551285	-2.20690839982342	-1.43191566868461	-1.45829597671571
Healthy	-5	-5	-5	-5	-5	-5	-5	-1.60906489289662	-5	-5	0.28326729812172	1.01038943583508	0.230270057411205	0.100056774672106	-0.0199602492503836	-0.567832730557412	-5	-5	-5	-5
Healthy	-5	-5	-5	-2.21324857785444	-5	-5	-3.34678748622466	-2.79048498545737	-5	-5	1.2585249836903	-0.634624347173848	-5	0.229067202070864	0.0699713312927986	-0.624318100340625	-5	-0.534825421865841	-5	0.597193703124748
Healthy	-5	0.157683376269763	0.291939098003089	-5	-0.00536175534692148	-5	-5	-5	-0.701146923590293	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.726791574358097	-5	1.24610965897804	-5	-0.497054221595322	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-2.23882418684427	-5	-5	-5	-5	-5	-5	1.01083867343937	-0.154021854984593	0.123139205826358	0.364338955363953	0.0755944027362419	-5	-0.0624470047665596	-2.21041928783557	-0.674033036298575	-0.855706072801469
Healthy	-2.80966830182971	-5	-1.17011755355651	-2.41005039867429	-5	-5	-2.59006687666871	-5	-1.64416550411506	-3.10237290870956	-2.5016894462104	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.54821356447571	-5	-5	-5	-5	-5	-3.39794000867204	-5	-5	-3.16115090926274	0.457229208192836	0.200511243983715	-0.0981114117113604	-0.148044892600478	-0.459495340870835	-0.739165687827681	-5	-1.71489297043319	-2.06550154875643	-0.625434939277235
Healthy	-5	0.293258665234858	-5	-0.961697827800475	0.126124910661682	-5	-5	-5	-0.985017691414518	-5	1.09922159305073	-5	-0.0874963015479188	-1.19811629287476	-1.19647460442347	-5	-5	-0.709475691563309	-0.42577189671984	-5
Healthy	-1.38520820804358	-3.55284196865778	-1.42446578168014	-2.21609642072726	-2.31158017799729	-5	-2.70333480973847	-1.39265222323159	-1.13572630319562	-1.99182581599357	0.348402227577635	1.34783935378026	0.839152990522068	-0.191836308986556	-0.115510505170424	-5	-1.16761883975296	-5	-5	-1.8523236757589
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.23624015687309	-0.156169466025913	0.704976264102173	0.469243061669057	-0.624720563663525	-1.64340056427503	-5	-0.524401442243831	-5	-5
Healthy	-0.637216036530086	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-2.22621355501881	-5	1.32259572690514	0.277687128224343	0.429797483023456	-0.0437354973017245	0.530677287547218	-0.499214827082544	0.928060271121546	-0.598720113332832	-5	-0.467423960339098
Healthy	-0.838033383635925	-5	-5	-5	-5	-5	-5	-5	-5	-2.01818139282934	-5	-2.97469413473523	0.592292257703714	-2.98296666070122	-1.10723776538418	-5	-0.51478980898876	-0.772087598248252	-0.520554263356567	-1.45395113359827
Healthy	0.612055538289556	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.801425381852719	-0.407301514151815	-5	-0.713655823590916	-1.529883646849	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D015212	-1.39772291569981	-5	-5	-1.70509308939481	-3.23657200643706	-0.573358632438555	-3.00436480540245	-1.14996674231023	-5	-2.18842499412941	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.79942307324515	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.38147969885565	-1.4313290219901	-0.10436754044562	-0.790270571983795	-1.10746019534136	-5	-5	-1.19030564128308	-0.576852468022756	-5
Healthy	-0.332416311461809	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.892796701064143	-0.181180492452464	-5	0.221800105910285	-0.438445468493793	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.50545130127736	-0.723423318301445	-5	-5	0.307007984758758	-5	-5	-0.960110202263819	-5	-5
Healthy	-5	-1.68047755093455	-5	-5	-5	-5	-5	-5	-5	-5	0.785532695702479	-1.02291687968415	0.655984100836974	-0.535853373540427	0.207324623571197	-5	0.0680262199065747	-1.27654432796481	-1.51470456127391	-0.673869043289205
Healthy	-5	-5	-5	-5	-5	-1.71556926615548	-5	-5	-5	-5	-0.593544983696508	-1.80354745829661	-5	-2.24184537803261	-2.27408836770495	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.813131117426023	-5	-0.343978501357538	-0.115612509433511	-0.559610493754102	-5	-5	-0.100294376545226	-5	-5
Healthy	-5	-1.50113831100712	-1.48320029591838	-1.86518562967954	-1.01981476305266	-0.5980311123048	-2.48678239993206	-2.35359627377693	-1.37181549192659	-5	0.276431931038629	-5	0.878439639436053	-5	-0.895888620301031	-5	-5	-0.794633212133524	-1.4721124340473	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.71610355387604	-5	1.25926193961392	-5	-0.551154604488859	-5	-5	-5	-5	-5
Healthy	-1.01936043255626	-5	-5	-5	-5	-5	-2.43889861635094	-5	-5	-5	-0.782595025598458	1.02090422562558	-0.721154978252832	-0.997143073938879	-1.77650405903761	-5	-5	-2.68193666503724	-5	-5
Healthy	-5	-2.30364361126667	-5	-1.86806070478958	-1.6940041172292	-5	-5	-5	-2.90657831483776	-5	0.682542170396005	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.458651444118378	-5	-5	-1.54500278269054	-5	-5	-1.71647263513831	-1.51669804764183	-5	-2.93554201077308	-0.0167527020378724	0.822556416120161	-5	-0.961022377667308	-0.82935697716389	-5	-5	-1.10127481841051	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.684979039163708	-5	0.533999438032342	-0.305658089635819	-5	-5	-0.582727646372684	-5	-5
Healthy	-1.26480045157769	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.00206276949274	0.393290844717569	-5	0.581878009225975	-0.300014933736151	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.57675412606319	-5	-5	0.654324812241696	-5	0.0779925491702698	-5	0.0980792954458244	-5	-5	-5	-1.45754805262402	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.10322575908431	-0.0118737695635026	0.498944298982399	0.230714526178722	-0.245804611810162	-5	-5	-1.53880171137751	-1.5103227083363	-5
Healthy	-1.38226596463598	-1.07160414774329	-1.64550739941056	-1.57316354619649	-1.35832762677531	-3.18708664335714	-2.35066514128786	-2.03058408764602	-1.74352279375832	-1.74472749489669	0.468149341545365	0.545393719265642	-0.269427657156586	-0.633988182638713	-0.297311031840867	0.469136910001539	-1.50182733936346	-0.818585203745716	-1.07836553894629	-2.33348201944512
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.38818666601089	-1.27736607746619	-0.346285924558751	0.0347928398581398	0.704558870595575	-5	-0.716811883546576	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.08633526742336	0.772243203835091	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.423647130199456	-5	0.550634320345012	-0.126795690722959	-0.0583295870464781	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-2.46980030179692	-5	-5	-5	-5	-5	1.24026736459833	-0.770881544671048	0.0653369199486609	0.536225018848316	0.388536344172804	-5	-5	-1.03498654972775	-0.975555382868651	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0908115930612047	0.871275131601718	0.147295956858303	-0.700579874017971	-0.362450233925603	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.528736777724652	-5	-0.339542457251652	-5	0.171410488210481	-5	-5	-5	-5	-5
D015212	-1.11058623595729	-0.099884233960705	0.853036534164229	0.00116668366935984	-0.362740487556936	-5	-1.68824613894425	-5	-0.669444190937004	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.428837522961968	-5	0.25192279080583	-0.349731341647892	-5	-5	-5	-5	-5
Healthy	-1.30565808963582	-2.66554624884907	-5	-5	-5	-5	-5	-1.2147413666423	-5	-2.69250396208679	-5	-0.165693766757025	0.275638392205845	-0.128222807294894	-5	-5	-0.325680917792534	-5	-1.2231535913047	-1.27099729072781
Healthy	-1.26416166568293	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.74040612111405	-5	-0.0236179201622832	-0.305482546188844	-0.664562159565216	-5	-0.429480409911484	-5	-5	-1.02022406727031
Healthy	-2.01412464269161	-5	-5	-5	-1.91865269219587	-5	-5	-5	-5	-5	1.16043881679659	-5	0.325833673769086	0.448398650087784	-0.149690795367619	-5	-5	-5	-0.414144636677973	-5
Healthy	-1.32836440339787	-5	-5	-5	-5	-5	-0.350343921143827	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.19097927951633	-5	-5	-5	-5	-5	-2.9100948885606	-1.68973163336755	-5	-1.96940027803405	0.842755227870757	-0.862234579942658	0.415464157364235	0.986012174409084	0.35444843931204	-5	-0.436222366637834	-1.2034950484467	-0.423716252351743	-2.87942606879415
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.38535259299184	-0.420284981610335	0.438815970933793	0.639117780142108	0.471573324263599	-5	-5	-0.59137002341372	-1.04803141550709	-5
Healthy	-2.47237009912866	-5	-5	-0.938208360815989	-5	-5	-5	-3.29242982390206	-5	-5	1.27947096550903	-0.44191572639136	-5	-0.145724329504355	-0.1274067379659	-2.96657624451305	-3.05060999335509	-0.545277064327468	-0.694906703938352	-5
Healthy	-1.33913452199613	-1.95467702121334	-1.36171046458574	-5	-5	-1.32413004468104	-0.90752498707402	-5	-5	-5	-0.0969208705058233	1.52382980694727	-5	-0.722253299972636	-1.03109696969617	-5	-5	-0.322639460680912	-1.25383303562271	-5
Healthy	-0.58256152370612	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.132420564628052	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.37674036938039	-5	0.553879387289392	-0.1018290069856	-0.0613452042284289	-5	-5	-5	-5	-5
Healthy	-1.32486349553201	-5	-5	-2.0268721464003	-5	-5	-2.03810452633215	-1.50807828741385	-5	-2.66154350639539	0.844815656816535	0.23847767273601	0.903126357631804	0.293457580766083	-0.0500881776470671	-5	-5	0.174469765022453	-1.34727030393075	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.169885946838611	0.86398688227719	-5	-0.596227668191449	-0.351649748555286	-5	-5	-1.22300841514359	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.2570881570713	-0.627253649395154	0.0494738708277298	0.560339507305463	0.399569893656843	-5	-5	-1.18085105719287	-1.07925073872429	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.566900414266606	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.50765874674503	-1.57186520597121	-1.87582194452532	-2.40560744962457	-1.84224111395314	-2.28735029837279	-5	-5	-5	-3.03151705144606	1.49623491307099	0.931734429216194	-0.192295887061616	0.160813548600312	0.127065904580113	-5	-1.07160414774329	-0.212525356235343	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.99216853494449	0.110468494924623	0.84639711733573	0.575651922371203	-0.249491605148654	-5	-5	-1.19023833489287	-0.682709896039582	-5
Healthy	-0.290755486712013	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.497695212226103	0.311344796099791	0.674178403944517	-0.597601041086767	-0.226045426403833	-2.83863199776502	-0.438278638398542	-2.87614835903291	-0.989233766481575	-1.67923077166131
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.11822536326734	0.285950920917066	0.618964902453675	0.318146845102795	0.477481569629631	-5	-5	-0.78314821671562	-5	-5
Healthy	-1.41782296231159	-5	-5	-5	-5	-0.811437095842094	-2.84163750790475	-1.62287595765354	-5	-5	-0.377019641816602	1.45218847052482	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.59209945985736	-2.40340290437354	-5	-1.58636500280144	-5	-5	-2.0268721464003	-5	-5	-5	1.10552074395842	-0.190756863366846	0.451250526303173	-0.0628533727680471	0.767592168482063	-5	-5	-0.522184429413983	-0.948654500663461	-5
Healthy	-5	-5	-5	-5	-5	-5	-2.7619538968712	-1.8523236757589	-5	-5	0.295637460963367	0.769409084545395	0.118562312635603	-0.77741357660961	-1.0420576645546	-0.922922933154239	-5	-1.01228905686969	-0.931702794968546	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.249296215544277	0.954089514326089	-0.0922071866433497	-0.0458395317113873	-5	-5	-5	-5	-5	-5
Healthy	-1.87811201489632	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.205166456291635	1.23538727825978	-5	-0.606898831140113	-1.14435971910985	-5	-5	-1.55408458604888	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0622564939432853	0.324829609686001	-0.00133969118939842	-5	-5	-1.11243895906999	-5	-5	-5	-5
Healthy	-1.13816700234205	-5	-5	-5	-5	-5	-2.90308998699194	-1.96217524941166	-5	-5	0.946088071388993	0.952216391006604	0.785301355750328	0.278346544892685	-0.948577333910966	-5	-0.768836358494901	-0.697149787297691	-1.41646118074565	-1.3601152580837
Healthy	-5	-1.54211810326601	-5	-1.36532124782132	-5	-5	-1.56863623584101	-0.837465463450644	-5	-2.01055018233331	-0.737857535109122	0.270699793549691	-5	0.0243296548945064	-5	-5	-5	-5	-5	-5
Healthy	-1.64801054456437	-1.65975423843207	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-1.82448818663655	-5	-5	-5	-1.48704892002751	-5	-5	-5	0.656333021847774	0.713901961883969	-0.0726707069389638	0.454337124510593	-5	-5	-0.837734385701978	-5	-5
Healthy	0.624156225039275	-1.56511187913268	-5	-5	-5	-5	-1.86550414416533	-5	-5	-5	-5	0.825052684726747	-5	-0.0685065328614932	-5	-5	-5	-5	-1.27662643298102	-5
Healthy	-1.0870874488239	-5	-5	-5	-5	-5	-1.56463349338734	-5	-5	-5	0.752297423185777	0.30626629340164	0.738181008648053	0.383091537186119	0.113886556237841	-5	-5	-5	-5	-5
Healthy	-1.49839307758117	-1.06383825908884	-1.12067469921519	-1.88140463477624	-1.75995022788735	-1.76447155309245	-5	-1.74593554708566	-1.98296666070122	-5	0.362606864209288	-2.44129142946683	-5	0.107932062172106	-0.69795060962375	-5	-5	-1.121248479827	-5	-5
Healthy	-1.53150497549293	-5	-1.81901441921327	-2.84771165561694	-1.83683862502298	-1.43474265657979	-2.38195190328791	-5	-2.66756154008439	-5	-5	-5	-5	-0.898734215008665	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.961294347019211	-0.159009899464302	0.72733300600678	0.415465825837759	0.228351587671742	-1.20866029603486	0.125699171551171	-1.75251773932295	-0.508372207214944	-0.389606030287687
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.949164017132294	0.0210734717637699	-5	0.47245072710025	-5	-5	-0.602772818956839	-1.51870072666714	-5	-1.42922363120525
Healthy	-1.27067319035314	-5	-5	-5	-5	-5	-1.64569943765464	-1.67019547783593	-5	-1.09897782675192	0.596490432998374	1.06418122552246	0.197713258267448	-0.228258228692917	-0.731375231664129	-5	-5	-1.16089921729285	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.48659056444065	-5	-0.449282576530717	-5	-5	-2.95078197732982	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.141916741594745	-2.60032627851896	0.584965238447398	0.576968723082952	0.428832669289459	-1.63695240547891	-0.652435821585049	0.0891559255312512	-5	-1.81050968630063
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.24571520908285	-0.606846135091768	0.0651425863476852	0.576655725501572	0.37417440502114	-5	-5	-1.1074045771711	-1.00034757463392	-5
Healthy	-5	-5	-5	-5	-1.89109687233269	-5	-2.69680394257951	-5	-5	-5	-5	-0.230630059947245	0.158196584044787	-0.858205436476343	-5	-5	-5	-1.22264568691579	-5	-5
Healthy	-0.0187523738972124	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.519124155340822	0.781819257902311	0.646236054229202	-0.652533374199378	-5	-1.12044539906103	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.368658712392227	0.00228704237186409	-5	-0.725865252121038	-2.61978875828839	-5	-5	-0.66354026615147	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0585730493371347	-5	0.525684757619192	0.283298966747232	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-1.60994850354101	-5	-5	-5	-5	-5	-5	0.564884931379183	-5	0.423737249982329	0.0562987020145136	0.271397795642367	-5	-5	-1.94309514866353	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	0.379029802853719	-5	-5	-5	-5	0.79887567457805	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.10763082773519	-0.942904710387333	0.0341429625332115	-0.0721832515533318	-0.251029397378219	-0.463542567891049	-5	-2.30627305107635	-5	-5
Healthy	-1.90974194706868	-2.74957999769111	-2.02641037657274	-1.38080228420705	-1.26656197290894	-5	-5	-5	-2.11861534322943	-5	-5	-5	1.05862376564355	-5	-5	-5	-5	-1.0816026611563	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.957276292727059	-5	-5	0.168927440189926	-5	-5	-5	-0.800930803748258	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.32185329915914	0.287006287790248	0.434337325023734	-0.0675414561905704	0.550066838879862	-0.585310706679955	0.910163723123589	-0.632905106876341	-5	-0.36708739292272
Healthy	-1.82304101941309	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.51201366887061	-5	-5	-1.22789843072299	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-3.31875876262441	-2.28232949699774	-5	-5	0.924515498691092	-0.99229488563522	-5	0.269519948911135	-0.99447630732672	-5	-5	-5	-5	-5
Healthy	-5	-1.35644863143705	-1.22366209037982	-5	-0.906893643022093	-5	-5	-5	-5	-5	1.13384248904411	-5	0.308899342038648	0.298983999733384	0.216284690000789	-5	-5	-5	-0.488424094690084	-5
Healthy	-1.26248930932652	-0.302517828438811	-1.08608023504853	-0.437148266775028	-5	-5	-3.431798275933	-5	-1.50821822441583	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.35842674682182	-5	0.501396154994074	-1.85636076472546	0.146565212150938	0.308276211050782	-1.20086630669794	-5	-0.499653730082915	-0.942447998945467	0.466054595731804	-0.691713111370895	-5	-0.177831920631983	-5	-5	-5	-5	-1.21218543293698	-5
Healthy	-5	-1.36855623098683	-0.758478422323949	-0.717400542615404	-5	-5	-2.90308998699194	-2.50307035192678	-1.46610089920341	-1.58502665202918	0.551216929135492	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-1.43758816705027	-5	-5	-5	-5	-5	0.911713575962231	0.107433845027187	0.473022501126854	-0.05068807578642	-0.851058185097089	-5	-5	-1.49729982468944	-1.08549817717269	-5
D015212	-1.06403953101083	0.466640779362377	-0.294084996121205	-0.52192434687388	-5	-5	-1.46967221022191	-5	-0.909177836605343	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.456792525566228	-5	-5	-1.59670785484175	-5	-5	-1.89894064509188	-1.48095996135166	-5	-2.73518217699046	-0.03412127110786	0.811991005447776	-5	-1.02099825152528	-0.819157585353318	-5	-5	-1.14691047014813	-5	-5
Healthy	-0.896469936571625	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.236917480539841	0.250117354656704	-0.224011119885457	-1.48306819113199	-5	-5	-5	-5	-5	-5
Healthy	-3.24412514432751	-5	-5	-5	-5	-5	-5	-5	-1.63339028960757	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.58653258701418	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.507640019563205	0.141932402964509	-0.387184366797787	-1.36774522331529	-0.886792230177265	-5	-0.85390298646413	-1.58236226034777	-1.46067293646062	-3.07572071393812
Healthy	0.83453323686534	-3.0087739243075	-2.88941028970075	-1.94500413847086	-5	-1.16399254087447	-2.28819277095881	-5	-5	-5	-5	-5	0.221977281761181	-1.43050904565122	-5	-5	-5	-5	-5	-5
Healthy	-1.42193411616391	-5	-5	-2.5543957967264	-5	-0.756118997781681	-2.09799710864927	-5	-5	-2.11238269966426	-1.73189027019152	-1.99054910420131	-5	-0.696587929403258	-5	-2.63827216398241	-5	-2.45593195564972	-5	-5
Healthy	-1.33114835191748	-5	-5	-2.49620931694282	-1.60467360693065	-5	-3.21467016498923	-3.39794000867204	-2.08301995267962	-5	0.39089273484305	-5	0.101877617538995	-0.00932822493400018	-0.118438465601019	-0.885489095151126	-0.723929006862966	-0.810706244114308	-0.722826444514215	-2.46980030179692
Healthy	-0.317909100953128	-5	-2.49894073778225	-1.34246611244201	-5	-5	-5	-2.66756154008439	-5	-2.92811799269387	0.471999796459624	-1.70531337572056	0.325768039079929	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.944655368569255	0.0114224114884595	-5	0.454904285713841	-5	-5	-0.539312593088314	-1.26240983371428	-5	-1.7026772857947
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.487702450362203	-5	-0.0266873795470983	-0.194376822595078	-5	-5	-5	-5	-5
D015212	-5	-1.268814292366	-0.6115080381642	-1.87647501905727	-0.611525792369051	-1.21013736995362	-2.03479829897409	-5	-0.97641834233506	-0.861444694886417	0.599466036499241	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.658328112791482	-1.39297412156521	-0.732710910568869	-0.998525903308267	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.727799804856683	0.426808821913291	0.490288642576913	0.0126516612110816	-0.0541819533716296	-5	-5	-1.00833099262005	-5	-5
Healthy	-1.16215913834448	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.995061459338568	0.397771469714387	-5	0.577145834986231	-0.293222495613125	-5	-5	-5	-5	-5
Healthy	-1.78941397509484	-0.37323888912829	-0.9313318567141	-1.43997375108711	-5	-5	-2.32057210338788	-5	-1.61278819968627	-1.88372441241946	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.395212535982208	-2.06499684854635	-5	-1.85761053388116	-2.10127481841051	-5	-3.55284196865778	-5	-1.998266287191	-5	-5	0.329446696605866	0.949304603265841	-5	-5	-1.57332611197863	-0.525230290384131	-5	-5	-1.30794663496592
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.393048466416778	-5	0.145749414063477	-0.289501841806442	-5	-5	-5	-5	-5
