group	Bacteroidales	Enterobacterales	Pseudomonadales	Lactobacillales		Bacteroidales	Lachnospirales	Enterobacterales	Verrucomicrobiales	Lactobacillales	Burkholderiales	Erysipelotrichales	Acidaminococcales	Pseudomonadales	Peptostreptococcales
Healthy	42.89325	0	0	0.02661		42.89325	1.26694	0	0	0.02661	0.13231	0	0	0	0
Healthy	13.55201	0.01303	0	5.24658		13.55201	33.8383	0.01303	1.06484	5.24658	0.27376	0.1098	0	0	0.14282
Healthy	73.37573	0.00608	0.6208	0.16936		73.37573	10.41085	0.00608	0	0.16936	0	1.43219	0	0.6208	0.13293
Healthy	0.44219	80.24172	8.12862	2.08144		0.44219	4.29397	80.24172	0	2.08144	0.01465	0.56367	0	8.12862	0.0106
Healthy	67.1886	0.95903	0	0		67.1886	2.32638	0.95903	0	0	0	0	0	0	0
Healthy	6.30409	0.01684	0	0		6.30409	54.15019	0.01684	0	0	0.04409	0.9304	10.17461	0	0.00744
Healthy	43.03852	0	0	0.02263		43.03852	1.07416	0	0	0.02263	0.0823	0	0	0	0
Healthy	58.66894	3.22162	0	0		58.66894	25.94487	3.22162	0	0	0.0795	1.52302	2.31983	0	0.24166
Healthy	61.47377	0	0	0		61.47377	16.86365	0	0.09913	0	0.00619	1.326	2.31731	0	0
Healthy	29.21217	0.05604	0	0.16685		29.21217	34.48028	0.05604	0	0.16685	0	0.00285	0	0	0
D014376	92.95015	0.87799	0.08078	0.11984		92.95015	0.21295	0.87799	0	0.11984	0.01044	0.00955	0	0.08078	0
Healthy	61.70927	0.12055	0	0.08637		61.70927	21.36465	0.12055	0	0.08637	5.06943	0.02901	0	0	0
Healthy	31.07635	2.72423	0	2.78531		31.07635	35.78451	2.72423	0	2.78531	0	0	0	0	0.25611
Healthy	47.94033	1.58131	0	0		47.94033	0.69045	1.58131	0	0	0.04325	0	0	0	0
Healthy	61.63656	0.07898	0	0.0692		61.63656	21.17164	0.07898	0	0.0692	5.1546	0.02779	0	0	0
Healthy	66.8709	11.9205	0	0.21068		66.8709	2.02647	11.9205	0	0.21068	0.16571	0	0	0	0
Healthy	66.49723	0	0	0.05335		66.49723	3.04587	0	10.0789	0.05335	0.11366	0.03326	0.9397	0	0
Healthy	39.41183	0.01278	0	0.2814		39.41183	15.30326	0.01278	3.27258	0.2814	0	1.78566	0	0	0
Healthy	64.90851	0.20185	0	1.3252		64.90851	4.09874	0.20185	0.03689	1.3252	1.15726	1.94186	0	0	1.06211
Healthy	84.04108	0.46573	0	0.08306		84.04108	7.52963	0.46573	0	0.08306	0.18359	0	0	0	0
Healthy	60.2553	0.81982	0	0.39768		60.2553	7.61375	0.81982	5.755	0.39768	2.28897	0.06075	0.30373	0	0
Healthy	60.50044	0.79012	0	0.38591		60.50044	7.49396	0.79012	5.68315	0.38591	2.26882	0.06965	0.28589	0	0
Healthy	89.16869	0.4473	0	0.20897		89.16869	1.08958	0.4473	0	0.20897	0.14622	0.01682	0	0	0
Healthy	33.15004	0.08024	0	0.94349		33.15004	22.8234	0.08024	0	0.94349	0.0925	12.52102	1.94594	0	0.23346
Healthy	69.11451	0.08352	0	0		69.11451	2.55862	0.08352	0	0	5.97678	0.00996	0	0	0
Healthy	76.8239	0.09462	0	0		76.8239	3.01168	0.09462	0	0	0.2899	0.12365	0	0	0
Healthy	23.72927	2.06972	0	0		23.72927	27.94032	2.06972	11.6171	0	0.29866	0.5014	0	0	0.00929
Healthy	62.9329	0	0	0		62.9329	3.89494	0	0	0	0.04115	0	0	0	0
Healthy	83.41755	0	0	0		83.41755	1.25835	0	0.07452	0	0.07548	0	0	0	0
Healthy	74.141	6.2715	0	0		74.141	0.76425	6.2715	0	0	0	0.56914	0	0	0
Healthy	47.64964	0.01526	0	0.02863		47.64964	30.75719	0.01526	0.02047	0.02863	0.0299	2.64251	0	0	0.01959
Healthy	65.77742	0.0104	0	0		65.77742	1.59056	0.0104	0.74229	0	0	0	0	0	0
Healthy	29.84917	0.00108	0	0.23366		29.84917	0	0.00108	0	0.23366	0	0	0	0	0
Healthy	68.38871	0.05435	0	0.02302		68.38871	8.6618	0.05435	0.48096	0.02302	0.0289	0	0	0	0
Healthy	75.37543	0	0	0		75.37543	1.24535	0	0	0	0.53548	0	0	0	0
Healthy	73.85597	2.49414	0.18697	0.52928		73.85597	4.48158	2.49414	0	0.52928	0	0.11983	0	0.18697	0.02774
Healthy	40.92134	0	0	0.01238		40.92134	12.81367	0	0	0.01238	9.09862	0	0	0	0
Healthy	83.43173	0.18458	0.02139	0.02904		83.43173	8.5911	0.18458	0	0.02904	0	0.01227	0	0.02139	0.04244
Healthy	82.9544	0	0	0		82.9544	6.76244	0	0	0	0	0	0	0	0
Healthy	53.46851	0	0.04883	0.24412		53.46851	4.1337	0	0	0.24412	0.28494	0	0	0.04883	0
D014376	0.07698	5.1613	0.13924	10.3057		0.07698	0.05786	5.1613	0	10.3057	0	0.03644	0	0.13924	0.00111
Healthy	65.87399	0.2711	0	0.30757		65.87399	6.15344	0.2711	0	0.30757	0.2188	0.11142	0	0	0
Healthy	52.20464	1.53808	0	0		52.20464	15.70621	1.53808	0.17856	0	0.07179	0.56261	0	0	0.59943
Healthy	58.04829	0.00165	0	0.05541		58.04829	31.19471	0.00165	0.05335	0.05541	0	0.73993	0.27964	0	0
Healthy	81.03647	0	0	0		81.03647	1.72693	0	3.48511	0	0.69371	0	0	0	0
Healthy	22.76854	0.17803	0.20067	0.40862		22.76854	35.57478	0.17803	0	0.40862	0	0	0.94115	0.20067	0
Healthy	63.67189	0	0	0		63.67189	14.52978	0	0	0	0.21224	0.05984	0	0	0
Healthy	32.45539	0.20818	0	5.56678		32.45539	14.0252	0.20818	1.60562	5.56678	0	0	0	0	0
Healthy	50.17658	0.15254	0	0		50.17658	0.47101	0.15254	13.7651	0	0.04823	0.01167	0	0	0
Healthy	35.14529	1.97125	0	1.23744		35.14529	0	1.97125	0	1.23744	0	0.00085	0	0	0
Healthy	43.17852	0.98853	0	0		43.17852	16.43176	0.98853	0	0	0.03288	0.40115	0	0	0.55471
Healthy	31.70153	0	0	0.04265		31.70153	23.68552	0	0	0.04265	0	0.58071	5.39228	0	0.09059
Healthy	64.13049	0.13726	0	0		64.13049	6.58279	0.13726	0	0	1.36581	0.01182	0	0	0
Healthy	65.85601	2.85407	0	0.22179		65.85601	13.37009	2.85407	0	0.22179	1.25638	0	0	0	0
Healthy	63.34083	0	0	0.0635		63.34083	9.25895	0	0	0.0635	3.0744	0	0	0	0
Healthy	27.06895	0.07933	0	0.04534		27.06895	22.291	0.07933	12.3635	0.04534	1.99097	0.06755	0	0	0.01894
Healthy	56.66584	0	0	0		56.66584	14.16528	0	0	0	0	0	0	0	0
Healthy	18.57555	0	0	0		18.57555	1.26577	0	15.4696	0	4.02367	0	0	0	0
Healthy	69.15922	0.09083	0	0.03157		69.15922	2.63256	0.09083	0	0.03157	5.88798	0.02232	0	0	0
Healthy	31.84757	0.21026	0	0.09245		31.84757	30.84699	0.21026	0.26236	0.09245	0.00163	1.8316	0.15457	0	0.26833
Healthy	43.49427	0.00648	0	0.37308		43.49427	18.20647	0.00648	0	0.37308	0.03078	0.03859	0	0	0.0095
Healthy	70.27434	0	0	0.56081		70.27434	5.15164	0	0	0.56081	6.00802	0	0	0	0
Healthy	27.0824	0.02034	0	0.00094		27.0824	5.51069	0.02034	32.1336	0.00094	0.2487	0.06691	0	0	0.00751
Healthy	67.71683	0.69465	0	0.06652		67.71683	0.34193	0.69465	0.00768	0.06652	0.0299	0.31929	0.02539	0	0
Healthy	29.7427	5.9115	0	0.17348		29.7427	4.37022	5.9115	20.3695	0.17348	0.00675	0.05774	1.05239	0	0
Healthy	6.72067	1.33955	0.17619	3.42364		6.72067	61.05005	1.33955	0	3.42364	0	0.01475	0	0.17619	0.39836
Healthy	19.23371	0	0	0.51703		19.23371	18.14503	0	0	0.51703	0	10.9511	1.71623	0	0
Healthy	66.94232	12.1701	0	0.20469		66.94232	1.77582	12.1701	0	0.20469	0.18174	0	0	0	0
Healthy	49.33802	0.07515	0	2.50399		49.33802	11.26032	0.07515	0.02628	2.50399	2.89315	0.14045	0	0	0.05296
Healthy	52.93177	3.49478	0.03005	0.01789		52.93177	18.84008	3.49478	0	0.01789	0	0	0	0.03005	0.03703
Healthy	40.48441	0	0	0		40.48441	28.55732	0	0	0	1.87815	0.06762	0	0	0
Healthy	50.10864	0	0	0		50.10864	13.07055	0	0	0	0.06025	0	0	0	0
Healthy	59.25281	0.0202	0	0.00496		59.25281	28.24354	0.0202	0	0.00496	0.49439	0	0	0	0
Healthy	31.60861	0	0	0		31.60861	11.27248	0	17.2204	0	2.41617	0	0	0	0
Healthy	29.14461	0.38517	0	0.12763		29.14461	31.70543	0.38517	5.08195	0.12763	0.02987	0.04715	0	0	0
Healthy	40.54797	2.2516	0.00971	0.37432		40.54797	28.57213	2.2516	0.75077	0.37432	5.68858	0.03328	0.92974	0.00971	0
Healthy	40.86562	2.16802	0	1.63464		40.86562	27.47777	2.16802	0.03042	1.63464	1.14338	3.72433	0.17736	0	0.32484
Healthy	48.47819	1.00009	1.50149	5.21074		48.47819	13.7737	1.00009	0	5.21074	0.17981	0.70477	0	1.50149	0.0032
Healthy	74.46897	0.92053	0.34705	0.16607		74.46897	5.75014	0.92053	0.01927	0.16607	0.00631	0.31104	0	0.34705	0
Healthy	38.99765	31.3908	0	0.00891		38.99765	17.83848	31.3908	0	0.00891	0.58919	0.14322	0	0	0
Healthy	77.48577	0	0.02297	0.07474		77.48577	11.19042	0	0	0.07474	0.29373	0	0	0.02297	0
Healthy	64.82857	0	0	0.00411		64.82857	14.25353	0	0.00991	0.00411	0.0154	0.05301	0	0	0
Healthy	39.52349	0.35025	0.05674	0		39.52349	32.53599	0.35025	1.02905	0	0.36323	0.14449	0	0.05674	0
Healthy	77.14435	0.11155	0	0		77.14435	3.00749	0.11155	0	0	0.22577	0.13937	0	0	0
Healthy	20.92223	0	0	0		20.92223	18.54068	0	2.66794	0	0	0	3.42927	0	0
Healthy	47.2267	0	0	0.32709		47.2267	18.62407	0	0	0.32709	8.24337	0	0	0	0.28424
Healthy	49.48986	0.68097	0.02118	0.0651		49.48986	14.48304	0.68097	0	0.0651	0.00304	0.04603	0	0.02118	0.00968
Healthy	36.04442	0.02005	0	0.01704		36.04442	40.61396	0.02005	0	0.01704	0.06841	0.04956	0	0	0.24526
Healthy	37.97892	0.55821	1.12625	0.00318		37.97892	9.93341	0.55821	0.37964	0.00318	0.00015	3.02379	0	1.12625	0
Healthy	79.58345	3.33224	0	0.06078		79.58345	12.10456	3.33224	0	0.06078	0.08977	0	0	0	0
D014376	84.02932	0.96787	0.00601	0.13984		84.02932	1.87765	0.96787	0	0.13984	1.94873	0	0	0.00601	0
Healthy	86.67319	1.60419	0	0.0933		86.67319	3.58003	1.60419	0	0.0933	0.10532	0.04027	0	0	0
D014376	64.80259	1.09588	0	1.6147		64.80259	5.52047	1.09588	0	1.6147	0.24783	0.21874	0	0	0
Healthy	40.81851	2.15948	0	0.33411		40.81851	28.68756	2.15948	0.73966	0.33411	5.86788	0.03855	0.87301	0	0
Healthy	1.84925	19.26871	0.85652	0.54497		1.84925	27.54936	19.26871	0	0.54497	0	0	0	0.85652	0
Healthy	60.31232	0.15204	0	0.12421		60.31232	4.69588	0.15204	0.92828	0.12421	0.1691	0	0	0	0
Healthy	77.53816	0.03218	0	0		77.53816	3.72533	0.03218	0	0	0	0.25323	0.07567	0	0
Healthy	40.78636	0.25576	0	0.17252		40.78636	7.87316	0.25576	0	0.17252	2.02905	0.09031	0	0	0.01363
Healthy	46.83901	2.03012	0	0.64001		46.83901	20.22245	2.03012	0.00447	0.64001	6.05602	0.0057	3.44399	0	0
Healthy	46.65057	0.0542	0.01336	0.37533		46.65057	8.68596	0.0542	0.1096	0.37533	2.5475	0.47012	0	0.01336	0
Healthy	18.81556	17.2665	1.15036	0.0724		18.81556	6.25422	17.2665	2.20326	0.0724	0	1.87534	1.40121	1.15036	0
Healthy	33.45657	0.3121	0	0		33.45657	37.00175	0.3121	0	0	0.00244	0	0	0	0
Healthy	59.11193	0.79851	0	0.03336		59.11193	14.55765	0.79851	0.01943	0.03336	1.29585	0.33816	4.49462	0	0.00536
Healthy	16.04387	0.32158	0	0.25409		16.04387	24.91088	0.32158	0	0.25409	0.01267	0	0	0	0
Healthy	27.20997	0.10318	0	0.29871		27.20997	1.34389	0.10318	0.49357	0.29871	0	0.8151	0.01425	0	0
Healthy	21.98073	9.22203	0	2.12798		21.98073	25.97651	9.22203	1.14964	2.12798	0	0	0.18431	0	0
Healthy	53.88701	1.0624	0	0		53.88701	0.7833	1.0624	7.08587	0	0.32502	0.32579	0	0	0
Healthy	56.1964	3.29583	0.00471	0.71998		56.1964	24.03998	3.29583	0	0.71998	0	0.21002	0	0.00471	0.5997
Healthy	13.52345	10.3544	0	0.00185		13.52345	0.41165	10.3544	43.4971	0.00185	0.28124	0.14981	0	0	0
Healthy	67.47754	0.3481	0	0		67.47754	13.61368	0.3481	0	0	0.00279	0.03778	0	0	0
Healthy	74.4461	0.0099	0	0.01542		74.4461	3.50474	0.0099	0	0.01542	6.12487	0.07712	0	0	0
Healthy	85.92451	1.46955	0	0.07654		85.92451	3.23799	1.46955	0	0.07654	0.09536	0.03983	0	0	0
Healthy	39.96788	0.47781	0	0		39.96788	12.80241	0.47781	12.3862	0	0	1.12635	0.0051	0	0
Healthy	84.53457	0.09477	0.29239	0		84.53457	3.1049	0.09477	0	0	0.30524	0.03828	0	0.29239	0
Healthy	40.4931	4.06422	0	0.30473		40.4931	2.38077	4.06422	1.26138	0.30473	0	0.06355	0	0	0.59479
Healthy	37.61604	0.03633	0	2.37795		37.61604	28.02608	0.03633	0.10231	2.37795	0.13296	0.1416	0	0	0.26551
Healthy	88.70008	0.52504	0	0.20895		88.70008	1.21727	0.52504	0	0.20895	0.13412	0.0271	0	0	0
Healthy	85.02589	1.29633	0.1378	0		85.02589	9.98731	1.29633	0	0	0	0	0	0.1378	0
Healthy	33.15861	0.1119	0	0		33.15861	12.64003	0.1119	5.59844	0	5.06789	0	0.92775	0	0
Healthy	23.37735	1.88029	0	10.15615		23.37735	27.24408	1.88029	1.0919	10.15615	0.02253	5.38949	2.29265	0	0
Healthy	67.76955	0.0207	0.02074	0.04491		67.76955	2.36121	0.0207	0.56357	0.04491	0.01507	0	0	0.02074	0
Healthy	26.70962	0.05795	0	0.33934		26.70962	1.30462	0.05795	0.41167	0.33934	0	0.82368	0.00178	0	0
Healthy	43.39885	0	0	0.00805		43.39885	1.24269	0	0	0.00805	0.11188	0	0	0	0
Healthy	26.66764	0.13974	0	0.30983		26.66764	1.29615	0.13974	0.44721	0.30983	0.0031	0.75318	0.01349	0	0
Healthy	62.10141	0.14387	0	0.04167		62.10141	10.63404	0.14387	0	0.04167	0.23883	1.27484	0	0	0.25326
Healthy	71.26837	0.06958	0	0.01599		71.26837	2.38286	0.06958	0	0.01599	6.04836	0	0	0	0
Healthy	28.53601	6.24797	0	0.21766		28.53601	5.31424	6.24797	19.8205	0.21766	0.0044	0.02633	1.08581	0	0
Healthy	14.95691	0	0	1.04862		14.95691	24.05345	0	0	1.04862	0	0	0	0	0.13203
Healthy	33.43442	0.18283	0	0.0841		33.43442	22.89416	0.18283	0.31863	0.0841	0.02681	0	0	0	0.28345
Healthy	67.15942	0.15278	0	0.00272		67.15942	9.32184	0.15278	0.57034	0.00272	0.03488	0	0	0	0
Healthy	51.71282	0.04945	0	0.10886		51.71282	19.97007	0.04945	0.10078	0.10886	0.0059	0.12561	0.00533	0	0
Healthy	20.13582	0.03594	0.00037	0.47971		20.13582	13.62097	0.03594	0	0.47971	0.02132	0.7052	0	0.00037	0.11949
Healthy	28.41094	0.11783	0	0.04377		28.41094	5.11376	0.11783	0.21938	0.04377	0.13238	0.17444	0	0	0.01002
Healthy	36.82398	12.1653	0	0		36.82398	5.50413	12.1653	0.59719	0	0.6261	0.49268	0	0	0
Healthy	66.57883	2.92516	0	0.24909		66.57883	13.18481	2.92516	0	0.24909	1.1027	0	0	0	0
Healthy	52.72574	0.14395	0	0.39866		52.72574	23.4495	0.14395	2.48081	0.39866	0.27283	0	0	0	0
Healthy	43.21223	0.07045	0	0.06824		43.21223	16.57394	0.07045	0	0.06824	0.24452	0.33581	0	0	0
Healthy	13.3599	0.1369	0	0.03981		13.3599	26.68844	0.1369	1.61759	0.03981	0.26241	0	0	0	0
Healthy	36.83866	0.47257	0.33536	0.27678		36.83866	18.59434	0.47257	0	0.27678	2.38374	0.53728	4.9935	0.33536	0.31227
Healthy	7.33018	23.5867	0	0		7.33018	1.62245	23.5867	0	0	0	0	0	0	0
Healthy	4.37322	0.19008	0	1.67016		4.37322	62.40925	0.19008	0.00094	1.67016	0	0.45135	0	0	0
Healthy	86.50021	1.35285	0	0.04902		86.50021	3.71951	1.35285	0	0.04902	0.09381	0.04811	0	0	0
Healthy	6.34116	0.43589	0	0.50695		6.34116	63.02564	0.43589	0	0.50695	0	1.07875	0	0	0.51637
Healthy	48.89644	1.10727	0	0		48.89644	9.14405	1.10727	0	0	1.79394	0.07318	0	0	0
Healthy	85.0273	1.43863	0.0341	0		85.0273	10.39772	1.43863	0	0	0	0	0	0.0341	0
Healthy	28.92219	0	0	0		28.92219	7.45679	0	0	0	0	0	0	0	0
Healthy	35.47554	0.13301	0	10.37891		35.47554	17.89035	0.13301	0.68786	10.37891	0	0.12615	0.18643	0	0
Healthy	57.63054	0.02002	0	0.04678		57.63054	3.75075	0.02002	0	0.04678	0.08807	0.01468	0	0	0
Healthy	67.99629	0.05613	0	0.03292		67.99629	8.78812	0.05613	0.59906	0.03292	0.02582	0	0	0	0
Healthy	49.33694	0.09874	0	0.04914		49.33694	6.21465	0.09874	9.5016	0.04914	0.8122	0	0	0	0
Healthy	14.75489	18.38479	0.33173	1.02488		14.75489	0.00903	18.38479	0.00156	1.02488	0.00137	0	0	0.33173	0.08665
Healthy	0.04323	10.66439	0	6.51719		0.04323	0.01216	10.66439	0	6.51719	0	0.00295	0.00015	0	0
Healthy	79.67785	0.00626	0	0		79.67785	1.87462	0.00626	3.71606	0	0.74444	0.00339	0	0	0
Healthy	65.78699	2.81905	0	0.26841		65.78699	13.42623	2.81905	0	0.26841	1.16922	0	0	0	0
Healthy	20.52414	0.49172	0	0.03455		20.52414	25.23401	0.49172	4.72955	0.03455	0.16419	3.89411	0	0	2.83469
Healthy	69.90994	3.01543	0	0.10414		69.90994	5.14667	3.01543	0	0.10414	0.01081	1.78487	0	0	0
Healthy	43.09291	0.02637	0	0.12836		43.09291	16.56852	0.02637	0.48831	0.12836	2.67459	0.74866	0	0	0.14545
Healthy	17.59236	52.97984	0	2.10657		17.59236	0	52.97984	0	2.10657	0	0.02092	0	0	0.00199
Healthy	81.20998	0	0	0		81.20998	1.59518	0	0	0	4.11582	0	0	0	0
Healthy	33.58074	32.8765	1.96472	0.01115		33.58074	12.18996	32.8765	0	0.01115	0	0.72251	0	1.96472	0
Healthy	60.12419	7.02995	0	0		60.12419	2.77963	7.02995	0.65551	0	1.53113	0	0	0	0
Healthy	37.79332	0.10751	0	0.14813		37.79332	28.91133	0.10751	0.06024	0.14813	0.02317	0.00034	0	0	0.06303
Healthy	21.07674	6.84068	0	4.07551		21.07674	28.66722	6.84068	0.67475	4.07551	0.14937	0.20777	0.30316	0	0.24489
Healthy	26.16258	13.31298	0.01477	0.01771		26.16258	0.04346	13.31298	0	0.01771	0.00057	0.27278	0	0.01477	0
Healthy	59.40884	0.81935	0	0.39342		59.40884	7.5777	0.81935	5.6916	0.39342	2.34407	0.03229	0.27176	0	0
Healthy	28.80368	53.421	2.39911	0.02684		28.80368	8.61385	53.421	0	0.02684	0.20938	0.06351	0	2.39911	0
Healthy	54.90497	1.00475	0	0		54.90497	0.89419	1.00475	6.85726	0	0.24951	0.30666	0	0	0
Healthy	4.52602	0	0.16959	2.78894		4.52602	44.73936	0	0	2.78894	0	0.04228	0	0.16959	0
Healthy	65.09545	0	0	0		65.09545	18.65948	0	0	0	1.15184	0.0557	0	0	0
Healthy	25.21972	0.07348	0	0.06132		25.21972	8.73576	0.07348	6.78358	0.06132	0.02693	1.00071	0	0	0.6669
Healthy	69.49329	0	0	0		69.49329	5.01189	0	0	0	0.16675	0.3007	0	0	0
Healthy	41.46659	0.05704	0.4463	0.18138		41.46659	8.64569	0.05704	5.46605	0.18138	0.05209	0.00925	0	0.4463	0.02098
Healthy	56.18731	0	0	0.01836		56.18731	20.41575	0	0	0.01836	2.5317	0.59643	0	0	0
Healthy	38.80621	0.0942	0	1.66702		38.80621	15.90515	0.0942	0.29304	1.66702	1.04064	0.05294	0	0	0
Healthy	18.27071	0.57853	0.03556	0.35948		18.27071	32.75398	0.57853	1.33308	0.35948	0.31386	0.12799	0	0.03556	0.49229
Healthy	28.19344	16.17731	0	1.79192		28.19344	24.17274	16.17731	5.77018	1.79192	0.03397	0.13928	0	0	0
Healthy	38.44628	0	0	18.29772		38.44628	5.20234	0	0	18.29772	0	0	0	0	0
Healthy	36.83659	0	0	0.24874		36.83659	36.22127	0	0.12109	0.24874	0.54358	0	0	0	0
Healthy	44.20571	0	0	0.28513		44.20571	23.05903	0	3.13036	0.28513	0.33609	0	0.00909	0	0.12967
Healthy	18.63199	0.03824	0.04385	2.07151		18.63199	28.0521	0.03824	0.00313	2.07151	0	16.29565	1.58995	0.04385	0.40591
Healthy	28.43816	0	0	0		28.43816	29.12181	0	0.22355	0	0	0	0	0	0
Healthy	24.69692	0.06096	0	3.01058		24.69692	4.19186	0.06096	0.04777	3.01058	0.14083	0.15563	0	0	0.11759
Healthy	49.61754	0.07668	0	0		49.61754	11.13307	0.07668	1.37603	0	0.59378	0.11295	0	0	0
Healthy	33.1389	0.22775	0	0		33.1389	6.27856	0.22775	0	0	0	0	0	0	0
Healthy	4.94548	2.18514	0.92014	8.11153		4.94548	6.84785	2.18514	0	8.11153	0.07202	0	0	0.92014	0.11799
Healthy	63.74033	0	0	0		63.74033	7.82102	0	0.78033	0	1.91748	0.02539	0	0	0.02352
Healthy	28.78968	0.16177	0	0.03716		28.78968	17.47768	0.16177	0	0.03716	0.04399	11.74553	0	0	0.08685
Healthy	56.44389	0	1.69032	0.00826		56.44389	10.89549	0	0.53454	0.00826	0	0.15956	0.08075	1.69032	0
Healthy	78.23298	0	0	0		78.23298	4.54863	0	0	0	0	0.24703	0.13047	0	0
Healthy	14.95651	0.55205	0.14318	0.93612		14.95651	33.85214	0.55205	1.50826	0.93612	0.03789	0.92191	0	0.14318	0.13183
Healthy	56.76372	0.09424	0	0.23922		56.76372	5.72689	0.09424	0	0.23922	0.0019	0	0	0	0
Healthy	60.85497	0.10131	0	0.11453		60.85497	4.60013	0.10131	0.87116	0.11453	0.17636	0	0	0	0
Healthy	46.03264	10.96675	0.45627	0.01043		46.03264	5.69559	10.96675	0	0.01043	0.25882	0.03617	0	0.45627	0.09905
Healthy	33.03167	0	0	0		33.03167	50.66659	0	0	0	0	0	0	0	0
Healthy	20.21896	10.1218	0	0.23294		20.21896	15.82033	10.1218	1.2648	0.23294	0	1.57624	3.42114	0	0
Healthy	35.587	0	0	0.92349		35.587	8.75655	0	1.44681	0.92349	0	0	1.92331	0	0
Healthy	69.95272	0	0	0		69.95272	5.13883	0	0	0	0.19444	0.25493	0	0	0
Healthy	49.41957	0.06144	0	0		49.41957	0.61599	0.06144	14.039	0	0.06719	0.00774	0	0	0
Healthy	43.72766	0.03789	0.083	0.11551		43.72766	4.4203	0.03789	1.77862	0.11551	0.00476	0.04867	0	0.083	0.22656
Healthy	26.36118	0	0	0		26.36118	43.36492	0	1.44248	0	1.94292	1.04698	0	0	0
Healthy	39.20047	0	0	0.00336		39.20047	6.90806	0	0.09905	0.00336	0.00766	0.82434	0	0	0
Healthy	40.68302	0.06081	0	0.00755		40.68302	21.62313	0.06081	0	0.00755	0	0.0061	0	0	0
Healthy	26.95037	2.17433	0	0.22025		26.95037	5.98746	2.17433	11.2649	0.22025	0	1.31285	0	0	0.00638
Healthy	10.37808	0	0	0		10.37808	52.95862	0	0	0	0	0	0	0	0
Healthy	38.79379	0.12536	0	0.58749		38.79379	11.80424	0.12536	0.08334	0.58749	1.33098	0.29557	1.19187	0	0.35254
Healthy	8.71721	8.15067	0.16986	12.34022		8.71721	28.76685	8.15067	0	12.34022	0.00966	6.15808	0.03543	0.16986	0.00031
Healthy	11.95072	0	0	0		11.95072	35.29522	0	1.73021	0	0	1.00457	0	0	0
Healthy	57.7267	0	0.00701	0.23627		57.7267	4.57035	0	0	0.23627	0.23708	0	0	0.00701	0
Healthy	35.20643	0.3122	0.31645	0.32792		35.20643	8.17914	0.3122	0	0.32792	0.07912	0.16446	0	0.31645	0.51615
Healthy	21.25678	0	0	0		21.25678	25.86791	0	0.62275	0	0	0	0	0	0
Healthy	92.95383	4.40645	0	0		92.95383	0.58886	4.40645	0.47275	0	0	0	0	0	0
Healthy	33.03258	0.25428	0	0.02073		33.03258	20.25348	0.25428	0	0.02073	1.27027	0.16915	0.27462	0	0.04477
Healthy	19.74816	0	0	0.98912		19.74816	18.60829	0	0	0.98912	0	11.1676	1.95357	0	0
Healthy	45.87194	2.12326	0	0.71498		45.87194	20.29995	2.12326	0.00844	0.71498	5.95715	0	3.51077	0	0
Healthy	15.2552	0.25386	0	0.42563		15.2552	20.1204	0.25386	2.67562	0.42563	0.21246	0.85731	0.51509	0	0.10367
Healthy	76.4265	0.35049	0	0.00207		76.4265	1.74989	0.35049	0	0.00207	0.01922	0.11113	0	0	0
Healthy	55.01057	2.12982	0	1.3533		55.01057	7.28483	2.12982	0.84927	1.3533	0.01018	0.09776	0.00174	0	0.0082
Healthy	0.0054	21.50318	76.0127	0.52517		0.0054	0.00733	21.50318	0	0.52517	0	0	0	76.0127	0
Healthy	67.01221	0	0	0.10617		67.01221	10.04532	0	0	0.10617	0.05324	0.00371	0	0	0.04171
Healthy	51.10262	0.13315	0	0.03817		51.10262	12.78713	0.13315	4.38812	0.03817	0.2314	0.4962	0	0	0.02152
Healthy	9.38307	0	0	0		9.38307	24.11223	0	9.22338	0	0.01243	2.37194	0	0	0.07903
Healthy	44.25744	2.27487	0	0		44.25744	25.17308	2.27487	0.8716	0	6.83995	0	0.53378	0	0
Healthy	72.37541	0	0	0		72.37541	3.6701	0	0	0	0.09745	0.15482	0	0	0
Healthy	5.63705	0.01913	0.2555	0.02097		5.63705	12.25174	0.01913	0	0.02097	0	0	0	0.2555	0
Healthy	72.44935	0.00287	0	0.01317		72.44935	5.92682	0.00287	0	0.01317	7.93494	0	0	0	0
Healthy	46.89552	1.4441	0	0.0095		46.89552	8.69583	1.4441	0	0.0095	1.8415	0.123	0	0	0
Healthy	22.05988	0.05551	0	0.09182		22.05988	9.63133	0.05551	1.01322	0.09182	0.00493	1.33077	1.77931	0	0.03796
Healthy	48.30892	0.04365	0	0		48.30892	4.43805	0.04365	0	0	4.22759	0.21959	2.85095	0	0
Healthy	69.74125	0.01873	0	0		69.74125	1.70603	0.01873	0	0	0.1197	0.03537	0	0	0
Healthy	63.76083	0.04371	0	0.14143		63.76083	16.74169	0.04371	0.91387	0.14143	1.83934	0.20298	0	0	0
Healthy	74.80583	0	0	0		74.80583	1.19331	0	0	0	0.5632	0	0	0	0
Healthy	13.17162	10.002	0	0.01204		13.17162	0.36064	10.002	44.1381	0.01204	0.30795	0.16277	0	0	0
Healthy	79.74158	0.12787	0	0.00567		79.74158	7.93356	0.12787	0	0.00567	0.0369	0.1067	0	0	0
Healthy	48.36761	1.42793	0	0		48.36761	8.2247	1.42793	0	0	1.8845	0.07691	0	0	0
