s	Intestinibacter_bartlettii	Streptococcus_thermophilus	Coprococcus_A_catus	Anaerostipes_hadrus_A	Haemophilus_D_sp001815355	Streptococcus_parasanguinis_D	Longicatena_innocuum	Veillonella_dispar_A	Streptococcus_sp004166885	Rothia_sp001808955	Bacteroides_caccae	Mediterraneibacter_torques
Healthy	-1.48082853617834	-5	-1.45333397492982	-0.750068243365805	-5	-0.0187523738972124	-5	-5	-5	-5	-5	-0.862266205246287
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-0.259069151352534	-5	-5	-5	-5	-5	0.243305987753858	-1.0301649069242
Healthy	-0.811971958664919	-5	-0.985899678480379	-1.30495634117871	-0.361470809756575	-5	-5	-5	-5	-5	0.143208471149969	-1.39222339625831
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.599842076609552	-0.072019179164087
Healthy	-5	-5	-0.79171992145469	-5	-5	-5	0.379029802853719	-5	-5	-5	-5	-5
Healthy	-5	-5	-2.24108810760203	-5	-5	-5	-5	-5	-5	-5	0.164195172315905	-0.642675117259791
Healthy	-0.820362047842187	-5	-5	-1.50654194900481	-0.22565094526615	-1.90974194706868	-5	-2.54363396687096	-5	-5	1.0040250064478	-1.91328433605512
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-0.676417920151005	-5	-5	-1.9115095298176	-5	-5	0.580652458745557	-1.68824613894425
Healthy	-5	-0.761778206322195	-1.4087127349415	-0.884722408604098	-5	-1.82304101941309	-5	-5	-5	-5	-0.262807357295263	-1.30812317744067
Healthy	-5	-2.44009337496389	-1.70027484602436	-1.40406309373083	-5	-5	-3.31875876262441	-5	-5	-5	0.311100869415077	-1.16647041824136
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.52417145130842	-2.63827216398241
Healthy	-1.50976051475371	-5	-1.94615357314775	-1.94423953531227	-2.44733178388781	-1.26248930932652	-3.431798275933	-1.13966199342901	-5	-5	1.1147113740409	0.188652921539473
Healthy	-5	-1.19375217280421	-5	-1.15857795559764	-5	-1.35842674682182	-1.20086630669794	-5	-5	-5	-5	-0.703817627444565
Healthy	-0.881669125942697	-5	-5	-5	-1.30268345826762	-5	-2.90308998699194	-1.94005811193804	-2.32422165832591	-5	-5	-1.12205304837081
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.482157264455107	-0.423854529669445
Healthy	-5	0.546126676701531	-0.391580948682715	-1.18032448000571	-2.64206515299955	0.456792525566228	-1.89894064509188	-2.68824613894425	-5	-1.56976364658849	-5	-1.47703440450801
Healthy	-0.438481226139188	-0.741290899430173	-0.302265146738479	-1.08344078069889	-5	-0.896469936571625	-5	-5	-0.989869722784852	-5	-0.204495375281266	-0.609294458773629
Healthy	-5	-1.95000714307986	-5	-5	-5	-3.24412514432751	-5	-5	-5	-5	-5	-0.767410437245213
Healthy	-2.08249449044745	-5	-1.86934465097797	-5	-0.294042257752404	-1.58653258701418	-5	-5	-5	-5	-0.290085861135179	-2.20901152491118
Healthy	-5	-5	-0.471443219398817	-1.43368037847519	-0.900388409607471	0.83453323686534	-2.28819277095881	-2.1511952989482	-1.31560352158098	-1.11350927482752	-3.08092190762393	-2.5003129173816
Healthy	-0.537332523631428	-5	-0.578840465225919	-0.846124186321022	-0.297845293657048	-1.42193411616391	-2.09799710864927	-1.79290445958078	-5	-5	-2.05256627811295	-0.439543377748967
Healthy	-1.32901239698997	-2.89962945488244	-1.27917941822966	-0.720127818197344	-1.42446578168014	-1.33114835191748	-3.21467016498923	-5	-5	-1.77108659400531	0.469902978588678	-0.752714297136621
Healthy	-0.509086841689101	0.133663430846114	-0.672334612949958	-0.561758359855708	-1.27769521312567	-0.317909100953128	-5	-5	-1.89109687233269	-5	0.141449773400467	-2.11350927482752
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.401819122962247	-0.554115697083089
Healthy	-0.303145812455548	-5	-1.06717123309915	-0.478182228170143	-0.0916812244037487	-5	-5	-5	-5	-5	0.148525536013046	-1.41748211639594
Healthy	-0.558556246744945	-5	-0.864835533343045	-0.903959445704572	-0.557645677060601	-5	-5	-5	-5	-5	-0.508512238970173	-1.55814782422671
Healthy	-1.92226882034761	-0.697560835930142	-0.720995038155098	-2.16367588429325	-5	-5	-5	-5	-5	-5	1.13427307541555	-1.67202837637699
Healthy	-5	-0.443142921632784	-5	-1.94005811193804	0.351454223259687	-1.16215913834448	-5	-5	-5	-5	-5	-1.46660929198245
Healthy	-1.58956021378965	-5	-5	-1.24733705687903	-0.699426253114566	-1.78941397509484	-2.32057210338788	-0.693317688980945	-5	-2.14266750356873	0.466004102417388	-1.74521031260279
Healthy	-1.95546023960759	-5	-1.19017103893211	-2.56703070912559	-1.37944755527056	-0.395212535982208	-3.55284196865778	-2.28903688100472	-5	-2.61978875828839	0.76652066369373	-1.08751223866768
Healthy	-5	-5	-5	-5	-0.260048110424678	-5	-5	-0.888737486340935	-5	-1.29662263148765	-0.08549288931395	-5
Healthy	-0.42697746605446	-5	-5	-1.43356250780493	-0.202344745666512	-5	-5	-5	-5	-5	0.377304429359337	-1.48109142630859
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.823557689158913	-0.312961792271346
Healthy	-1.32541439769709	-5	-0.239268493321014	0.213623993416087	-5	-5	-2.82102305270683	-5	-5	-2.60380065290426	-0.306457709440122	-0.367775608786939
Healthy	-5	-5	-0.915316502096749	-0.627400949004623	-2.31425826139774	-1.26986399600332	-5	-1.77989191195994	-5	-5	-0.514008997229323	-1.06676587128519
Healthy	-2.55284196865778	-5	-0.908227558580317	-1.58286059027267	-1.90552887135835	-5	-5	-5	-5	-5	-5	-2.29499204066666
Healthy	-2.42712839779952	-5	-0.689604105989774	-2.96257350205938	-2.14086170270547	-5	-1.76472412331295	-5	-5	-5	0.602887618953054	0.152370913653208
Healthy	-1.99653946789049	-5	-0.815450518679302	-2.02365002099673	-0.647682389063173	-5	-5	-5	-5	-2.37468754903833	-5	-1.14411756996396
Healthy	-5	-0.653725283857872	-0.225957732957863	-0.721589398524184	-5	-1.40849019100535	-2.58670023591875	-5	-5	-5	0.111850362800993	-0.325552232498107
Healthy	-0.178565084045782	-5	-5	-5	-5	-1.41816407594235	-0.147544405614921	-2.43297363384094	-5	-1.77159964129699	-5	1.20345473140949
Healthy	-2.47755576649368	-5	-2.33254704711005	-2.27818938478745	-1.95663772197887	-1.82535880733955	-5	-5	-5	-2.74232142513082	-0.149893139313376	-0.658268792398661
Healthy	-2.4145392704915	-5	-1.96058588082386	-5	-1.18488734181019	-5	-5	-5	-5	-5	-0.73327453296808	-1.54045674171959
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.743594981665834	-5
Healthy	-5	-5	-5	-0.272588888157285	-5	-5	-0.849950054837615	-5	-5	-5	0.47953788179214	0.248346059768607
Healthy	-1.4467239538629	-5	-0.237764207229299	-1.05938391766259	-1.04561274985548	-1.05384260507763	-1.86106605974308	-5	-5	-1.67943831980476	0.392696953259666	-1.49770947208523
Healthy	-5	-2.77211329538633	-5	-5	-5	-0.461627375009844	-5	-5	-5	-5	-3.56863623584101	-5
Healthy	-0.547845414285337	-0.883624738820295	-5	-0.420045005177228	-0.850411432212255	-0.919734372660155	-1.83120797968582	-5	-1.41657449959349	-3.46852108295774	0.1745976157771	-2.02090709936167
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.14041721508567	-0.512564651680452
Healthy	-1.01682492796219	-2.24795155218056	-0.863723464339708	-1.54408975961726	-1.11475189221861	-5	-2.36351210364663	-5	-2.40782324260413	-3.76955107862173	-0.286156788372149	-1.49935193662809
Healthy	-5	-5	-5	-1.25414480482627	-5	-5	-5	-5	-5	-5	-5	-1.37448177102836
Healthy	-5	-5	-5	-5	-0.61984304849184	-5	-5	-1.85542579239038	-5	-5	0.576254943504197	-1.87811201489632
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.431648375040413	-0.58017637639167
Healthy	-0.506514065824044	-5	-0.656256704989906	-0.925147004118753	-5	-5	-3.44369749923271	-5	-3.33724216831843	-5	-0.647431613820691	-1.84314809892999
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.00600797308103278	0.0243255485374492
Healthy	-5	-5	-1.36542197714611	-5	-5	-1.6884580415988	-5	-5	-5	-5	0.453934173198988	-0.826813731587726
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.344085604625479	-1.65247484000131
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.411853623316672	-1.32102662408023
Healthy	-5	-5	-1.14819148577176	-0.674874473783069	-5	-5	-5	-5	-5	-5	-5	-0.267557987915229
Healthy	-0.371253562859079	-2.80687540164554	-5	-0.682041075299047	-1.94423953531227	-1.79290445958078	-2.3767507096021	-5	-5	-5	0.950425709764985	-1.84254323186577
Healthy	-0.834666627403017	-5	-1.54683460747414	-1.36764395376093	-0.44337190045557	-5	-5	-5	-5	-5	0.424832653288131	-1.38848911287334
Healthy	-5	0.520910411869604	-0.179201057630617	-0.160767137377564	-5	-5	-5	-5	-5	-5	-5	0.0643344223574975
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.70714607752755
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.622956560006514	-0.577229651963533
Healthy	-5	-5	-5	-0.0659461706297812	-5	-5	-5	-5	-5	-0.293785915824348	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.658308338426907	-0.260989674934362
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.04392766300482	-5	-0.391869932489698	-0.210172599682447	-5	-5	-5	-5	-5	-5	-5	-0.235129253223128
Healthy	-0.543709899117309	-5	-0.90752498707402	-5	-5	-1.31551370781127	-5	-5	-5	-5	-0.224600743988733	-1.61136603064821
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.582528306796707	-0.332855365513452
Healthy	-5	-5	-0.729134911260221	-5	-0.606459892652037	-0.970656812480893	-5	-5	-5	-5	0.178162240966235	-1.3692671071828
Healthy	-5	-5	-0.16355561530413	0.540608485059319	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.694756142493993	-5	-0.880645118703574	-1.4834646261042	-0.393833685392379	-5	-5	-5	-5	-5	-1.84588047448415	-0.748678187684412
Healthy	-1.27449673114068	-5	-0.856829006799822	-1.40793432956775	-5	-5	-2.68193666503724	-5	-5	-5	0.602425730383013	-0.342791118782644
Healthy	-1.41691463365231	-5	-5	-5	-5	-1.99182581599357	-5	-2.1007268126824	-5	-5	-5	-0.860278295184796
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.287282971114007	-0.374564070532475	-1.12726117252733	-5	-5	-5	-5	-0.656158312528871	-1.61493022366806	-0.585561497517843	-0.426594567035473
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.296930511382828	-0.328262663679993
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.268273671966616	-0.627714126654723
Healthy	-5	-1.72193266911134	-5	-5	-1.82827354634677	-2.05403929642243	-3.30102999566398	-5	-5	-5	-5	-0.526308704134484
Healthy	-0.378927628856374	-5	-0.257581260379471	-1.15323004646278	-5	-5	-2.29756946355447	-5	-1.1830299622427	-5	0.0306037694259527	-1.06464390705443
Healthy	-0.388892999011758	-0.173996505232088	-0.266481748565512	-0.677222685296793	-1.174898588402	-1.15304467498018	-5	-5	-5	-5	-5	-0.817785134732464
Healthy	-1.17011755355651	-0.81253568470708	-0.631992194778825	-0.43572462144773	-0.549473770870277	0.143049167522321	-2.51855737149769	-2.76700388960785	-1.15958022226351	-1.83564714421556	0.190446560874655	-1.37530546872792
Healthy	-5	-5	-0.231051271055011	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.20683847075445	-0.576164541488574	-0.7743806186666	-5	-1.59567953277827	-5	-5	-5	-5	-5	-1.62488531530777
Healthy	-5	-5	-1.24154231138953	-1.28541879116047	-5	-5	-5	-5	-5	-5	-5	-1.91829272990265
Healthy	-0.180127178049454	-5	-0.893333238030084	-5	-2.58670023591875	-2.12205304837081	-5	-2.82681373158773	-1.85108900689064	-5	0.251236586109533	-1.25344363858963
Healthy	-5	-0.569086848995397	-1.38362952770873	-1.3693687559795	-1.40164729013072	-5	-5	-5	-2.28483264215154	-5	-0.0995236286107431	-1.42492767428619
Healthy	-5	-0.577590743390301	-5	-5	-0.129087179809241	-1.31632270118131	-5	-5	-5	-5	-5	-1.44587441848699
Healthy	-0.826551485255685	-0.804487789325928	-5	-0.13335827943396	-5	-1.53091470087688	-2.1249387366083	-5	-5	-5	-5	-2.27408836770495
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.29471967435228	-1.02172815838936
Healthy	-1.25235518067175	-5	-0.655823944803636	-5	-0.618830748720854	-5	-5	-5	-5	-5	-5	0.240204671170718
Healthy	-1.26098175411652	-5	-5	-0.845819567888176	-5	-5	-5	-5	-5	-5	-3.4089353929735	-2.28232949699774
Healthy	-1.31984585826563	-5	-5	-5	-5	-5	-0.744269314718371	-5	-5	-2.83863199776502	-5	-2.10402526764094
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-0.872085705628407	-5	-0.0454053722651431	-5	-5	-1.25782495677632	-5	0.161008437306002	-0.863089272518624
Healthy	-5	-5	-1.11019424813191	-0.373444078937169	-5	-5	-5	-5	-5	-5	-5	-0.102664368609459
Healthy	-1.6643415477107	-0.185213201509778	-0.897600600135017	-0.586532587014175	-0.775700073920173	-0.572497661966715	-5	-1.83863199776502	-2.18177410638604	-5	-5	-0.810088790307194
Healthy	-1.18362611124764	-5	-5	-2.32790214206428	-5	-5	-2.12205304837081	-5	-5	-5	-0.153180606330457	-1.16960382351653
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.27245874297144	-5
Healthy	-5	-5	-0.890455199121653	-0.997704317445066	-2.11463877996849	-1.79155864356143	-5	-5	-2.80410034759077	-5	-5	-3.10790539730952
Healthy	-5	-5	-5	-5	-5	-0.833984543676225	-0.763513123624409	-5	-5	-2.03432802877989	-2.87942606879415	-0.147788473555426
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.127088593044486	-0.924635553626715
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.205003957419013	-0.468891668670458
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.978438607962645
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.68789987040816	-0.39040559077478
Healthy	-5	-5	-5	-5	-2.90657831483776	-5	-5	-3.09691001300806	-1.48412615628832	-2.28149831113273	-2.48811663902113	-1.57218942732401
Healthy	-5	-5	-5	-5	-1.11958660012208	-5	-5	-2.05700040663396	-5	-5	1.13586413142901	-0.140453429598157
Healthy	-0.209721874832258	-5	-5	0.0420594073748544	0.496520056367022	-2.19517932127884	-0.815649325953044	-1.11964380058076	-0.632308702035342	-0.489347769824468	-3.19382002601611	-1.34591976469343
Healthy	-5	-0.807906682547966	-5	-5	-5	-1.96778429670202	-5	-5	-1.84801760454253	-5	0.494784698877618	-0.206922386988493
Healthy	-0.999956572723137	-2.09097914578884	-0.389659288547843	-0.133848583858379	-2.25570701687732	-1.29157909986529	-2.60554831917378	-5	-1.98632030270881	-3.23657200643706	-5	-0.770266976905422
Healthy	-0.519619321987531	-5	-0.978810700930062	-5	-0.666169989554354	-5	-5	-5	-5	-5	-5	-1.84073366890651
Healthy	-5	-5	-5	-1.41094446894766	-5	-2.60380065290426	-5	-5	-5	-5	0.825011100139741	-1.41759570198097
Healthy	-5	-0.268048802566613	-5	-5	-5	-5	-5	-5	-5	-5	0.11484774693496	-0.709075440617246
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.78807891569149	-5	-5	-5	-5	-2.42250820016277
Healthy	-1.97061622231479	-1.30189945437661	-5	-1.53700338797194	-5	-5	-5	-5	-5	-5	-5	-0.36839390824829
Healthy	-1.46180342165055	-5	-5	-1.49729982468944	-0.229346778779666	-1.73353310455976	-1.65896136832248	-2.83268266525182	-1.59894427422816	-0.97571962395292	-5	-0.639595945270061
Healthy	-5	-5	-5	-5	-0.416891949758865	-5	-5	-0.345005713383304	-5	-5	-5	-0.409827168403686
Healthy	-5	-0.445510839996181	-0.792419485234569	-2.29157909986529	-1.57971411505808	-5	-5	-5	-2.30715308072277	-5	-5	-0.645334637564393
Healthy	-0.831296319750923	-5	-0.441519433925068	-0.479660600956949	-0.343145078730216	-0.978355963912557	-5	-5	-0.790270571983795	-1.0909255985991	-0.155243325489827	0.0560544783804049
Healthy	-0.657695779281789	-5	-1.19955787866374	-2.11294562194904	-0.810088790307194	-2.34198860334289	-5	-5	-5	-5	-2.4294570601181	-1.27262143054851
Healthy	-0.692311460404838	-5	-0.966455623909052	-2.52870828894106	-5	-5	-2.8153085691824	-5	-5	-5	-0.733298033115912	-2.37571790416433
Healthy	-5	-1.50224128171273	-2.69680394257951	-1.11679296664761	0.306613716995986	-0.391356316367268	-5	-1.13667713987954	-5	-5	-5	-0.553851324303817
Healthy	-5	-5	-0.467271093571626	-5	-5	-5	-5	-5	-5	-5	0.122857831650342	-0.618758531804138
Healthy	-5	-0.86566348905132	-5	-5	-5	-5	-5	-5	-5	-5	0.71041187435331	0.0621418265835366
Healthy	-5	-1.98632030270881	-5	-5	-5	-5	-1.73826145264746	-5	-5	-5	-5	-2.05700040663396
Healthy	-5	-5	-5	-0.792500276692695	0.134266380673042	-5	-5	-5	-5	-5	1.08124322310587	-0.866620788076481
Healthy	-0.673869043289205	-0.26989633484558	-0.686934645186489	-1.25126944390151	-0.71561439000423	-1.22687207596667	-2.07468790850035	-5	-5	-5	0.245050984614472	-1.06058059667068
Healthy	-5	-0.82544596547917	-0.760975953399906	-0.158208952710612	-5	-5	-5	-5	-5	-5	0.0489115818674534	-0.268556292443421
Healthy	-5	-5	-5	-1.30803489723264	-5	-5	-5	-5	-5	-5	-5	-1.74836177955179
Healthy	-0.672518458597779	-5	-1.36754270781528	-1.30636097383845	-0.0512154997132194	-5	-5	-5	-5	-5	-0.00775143477567265	-1.44490555142168
Healthy	-5	-5	-2.11747546204512	-5	-1.99225222199926	-5	-5	-5	-5	-5	0.273586885079863	-1.12061736282566
Healthy	-5	-5	-1.50962007999682	-5	-0.790324165428905	-1.52958950902407	-5	-5	-5	-5	-0.0219153946422772	-2.040481623027
Healthy	-0.535927957421821	1.50957628496633	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.249816939204623
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.401592541377804
Healthy	-2.12551818230053	-5	-1.31713320433768	-5	-5	-5	-5	-5	-5	-5	-0.886725307535649	-1.45296410025999
Healthy	-1.90692869362394	-5	-5	-5	-1.20971483596676	-5	-2.62160209905186	-5	-5	-2.00348832784582	0.369577618765424	-3.10237290870956
Healthy	-5	-5	-5	-0.530664076900871	-5	-5	-5	-5	-5	-5	-5	0.0156782330149552
Healthy	-5	-5	-1.55424016351137	-5	-5	-5	-5	-5	-5	-5	-0.0435002101351885	-0.667682755459021
Healthy	-5	-0.38519766448422	-0.518930193408842	-0.497832441689708	-5	-0.94454521505876	-5	-5	-2.45717457304082	-2.20690839982342	0.119054535895347	0.51310834661059
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.701539930538548	-1.04619200233469
Healthy	-5	-1.87712907713556	-5	-5	-0.963690556275562	-5	-5	-5	-5	-5	1.00215352969512	-1.13996161019281
Healthy	-5	-5	-2.30627305107635	-5	-5	-5	-5	-2.25103713874384	-5	-5	0.452951175463886	-0.99012436628784
Healthy	-5	-5	-1.10330847343712	-0.965131003638869	-1.40882404968821	-0.718989371278517	-5	-1.11690664142431	-5	-5	0.1216976935719	-1.11633856484638
Healthy	-0.910412781327195	-2.37161106994969	-0.962613347417623	-0.926905135484254	-2.05700040663396	-5	-3.23657200643706	-5	-5	-5	0.645837696310744	-1.27278417909151
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-1.15199572850273	-5	-5	0.306738035686533
Healthy	-5	-5	-5	-5	-5	-5	-1.63751752524883	-5	-5	-5	-5	-2.12147820449879
Healthy	-1.6714165502858	-5	-1.13948232253825	-1.47664379334521	-5	-5	-2.42829116819131	-5	-5	-5	0.499780528339065	-0.563487513000307
Healthy	-5	-0.597773018470674	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.39891827221598
Healthy	-5	-2.42481215507234	-1.71511828534455	-5	-5	-5	-5	-1.69271795296665	-5	-5	0.457801688604648	-0.835409239809776
Healthy	-5	-5	-5	-5	-5	-5	-2.02548830726267	-5	-5	-5	0.14274289054739	-1.40099076017666
Healthy	-0.874388628102536	-5	-1.03583468937826	-1.31551370781127	-1.32587401725729	-1.82419836715172	-5	-1.71942162963192	-5	-5	-5	-0.301325416366101
Healthy	-5	-5	-5	-5	-2.6903698325741	-1.6458915608526	-5	-5	-5	-1.69572494952287	-5	-5
Healthy	-5	-5	-0.814769583832437	-5	-5	-5	-5	-5	-5	-5	0.316731267340678	-1.19077707831058
Healthy	-5	-5	-1.51356952114557	-5	-5	-5	-5	-5	-5	-5	0.458169313632835	-0.675964607086084
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.22061998850834
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-1.56511187913268	-5	-5	-5	-5	-5	0.707277141373593	-1.16361258067359
Healthy	-5	-0.530693554568832	-0.579813129645714	-0.597016826858819	-5	-5	-5	-5	-5	-5	0.237611591354778	-1.68613277963085
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.419162395584885	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.733039601402304
Healthy	-5	-5	-0.268725587603858	-5	-5	-5	-5	-5	-5	-1.57202728639179	0.0442888318966807	-1.36532124782132
Healthy	-5	-5	-0.915066425063284	-0.574058411981105	-2.12842706445412	-1.535808629359	-5	-1.63339028960757	-5	-5	-0.504691605325384	-0.534171184642564
Healthy	-5	-0.897669219898456	-5	-5	-5	-5	-5	-5	-5	-5	0.746673112470323	-0.127989488112919
Healthy	-1.63469925136201	-1.72491910154314	-0.46481984973051	-1.75770709501707	-2.30627305107635	-1.23173198354845	-2.5003129173816	-2.36855623098683	-5	-1.47873112440161	-5	-0.979597279016122
Healthy	-5	-5	-1.23522628308896	-1.44105155402196	-5	-5	-1.95979337242529	-5	-5	-5	0.0403728707593582	-0.619951649263075
Healthy	-5	-5	-1.48267211770563	-5	-5	-5	-5	-5	-5	-5	-0.660767251701039	-0.412131954277006
Healthy	-5	-0.667137552504174	-5	-1.93892467637021	-5	-5	-5	-5	-5	-5	-5	-0.695121882301721
Healthy	-2.15801519540989	-5	-5	-2.08990945440593	-0.870277891304122	-5	-5	-0.897394805873433	-5	-5	0.350218935140614	-0.899698395986146
Healthy	-5	-5	-1.7708302974609	-5	-5	-5	-2.3777859770337	-5	-5	-5	-5	-1.83475567387469
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.729787145103757
Healthy	-1.47964749591668	-0.699600188328667	-0.178263813563227	-0.50624926485452	-0.88625713757065	-0.443516580887291	-1.51427857351842	-0.103512363683153	-5	-1.22577509513108	0.409682951744538	-0.705864580873752
Healthy	-0.279592599196891	-0.584359020103846	-1.12761061158218	-5	-0.662400988260011	-5	-5	-5	-2.65757731917779	-5	-0.362880679459159	-0.568009374213859
Healthy	-2.22112552799726	-5	-5	-2.15242734085789	-1.72630441206991	-5	-5	-1.71624661666747	-5	-5	0.481759275681312	-1.27010659603676
Healthy	-5	-0.176832363118227	-5	-5	-5	-5	-5	-5	-5	-5	-0.310424784240062	0.0749699519641323
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.286463206424029	-0.93670417892648
Healthy	-5	-0.976788707671111	-5	-5	-5	-5	-5	-5	-5	-5	0.165680479487808	-1.36321131096562
Healthy	0.224398376767852	-5	-0.90107952127767	-1.05017104106469	-0.473686574241575	-5	-5	-1.84345084866822	-5	-5	0.174431983731866	-1.49689056332863
Healthy	-5	-2.03338901331807	-5	-5	-0.780520261934861	-0.306792052858424	-0.222877798078428	-1.34534224535048	-5	-0.470608148623589	-5	-5
Healthy	-5	-5	-0.732781323379882	-0.139129186479652	-5	-5	-5	-5	-5	-5	-5	0.536472585176132
Healthy	-5	-5	-5	-1.00427707800453	-5	-5	-5	-5	-5	-5	0.299703373365191	-5
Healthy	-5	-5	-2.27164621797877	-5	-5	-5	-1.96577273922945	-5	-5	-5	1.2612012302976	0.3433948064586
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.35073438836502	-0.886859163132919
Healthy	-5	-5	-5	-0.641665329025318	-5	-5	-5	-5	-5	-5	-5	-1.72769415559791
Healthy	-5	-5	-0.727554980951024	-1.43746923113774	-5	-5	-5	-5	-5	-5	-0.226359806739974	-0.946998429599691
Healthy	-5	-5	-5	-5	-5	-5	-5	-1.55470723057403	-5	-5	0.707947252460986	-1.06068046892176
Healthy	-0.329772706915703	-5	-1.07355465218161	-5	-5	-5	-5	-5	-5	-5	0.222877676302238	-1.56019378860667
Healthy	-5	-5	-5	-5	-5	-1.10896458468469	-5	-5	-5	-0.379936854296336	0.317977720400674	-5
Healthy	-5	-0.472035164323419	-0.732617044575765	-1.22592119924748	-5	-5	-5	-5	-5	-5	0.081001463085953	-0.564792896759252
Healthy	-1.86966623150499	-5	-5	-0.935317433771488	-5	-5	-5	-5	-5	-5	0.900818123641829	-0.801205499824401
Healthy	-5	-5	-0.684050635459625	-0.85004229110894	-1.08380934001946	-5	-5	-5	-5	-5	-0.438755465940846	-0.0966712167059747
Healthy	-0.774794134034098	-1.22395292881822	-5	-5	-5	-1.69702006325175	-3.23657200643706	-5	-5	-2.60730304674033	-5	-1.46571999479492
Healthy	-5	-5	-0.547523538673011	-0.227392281314696	-2.44249279809434	-5	-5	-5	-5	-5	-0.685248226284956	-0.872895201635192
Healthy	-5	-5	-5	-0.136540328922827	-5	-5	-5	-5	-5	-5	-0.898734215008665	0.53734677911383
