group	Firmicutes_A	Actinobacteriota	Firmicutes		Bacteroidota	Firmicutes_A	Actinobacteriota	Proteobacteria	Verrucomicrobiota	Firmicutes	Methanobacteriota	Desulfobacterota	
Healthy	19.71776	4.58768	0.04868		66.04936	19.71776	4.58768	2.94481	0	0.04868	0	0.0141	
Healthy	0	0.01003	0.58518		3.41982	0	0.01003	65.90596	0	0.58518	0	0	
Healthy	36.86028	9.46009	0.81031		0.82862	36.86028	9.46009	0.00135	23.5237	0.81031	0	0	
Healthy	38.67167	7.61444	0		44.31726	38.67167	7.61444	5.7491	0	0	0	0	
Healthy	28.67858	0	0.01262		52.79777	28.67858	0	6.13563	1.50496	0.01262	0.70616	0.02998	
Healthy	26.65534	10.57397	2.6941		32.01276	26.65534	10.57397	0.12576	1.26451	2.6941	7.89196	0	
Healthy	69.88227	0.46561	0.08306		22.06988	69.88227	0.46561	0.19969	0	0.08306	0	0	
Healthy	6.97106	1.52611	0.18424		13.01942	6.97106	1.52611	10.10206	44.2378	0.18424	0	0.52357	
D003093	40.11318	3.12145	2.53433		39.23314	40.11318	3.12145	0.07594	0	2.53433	0	0.10475	
Healthy	6.07731	2.14705	0		60.96992	6.07731	2.14705	0.21685	4.6755	0	0.23747	0.76491	
Healthy	12.63753	6.62763	0.03707		56.19377	12.63753	6.62763	0.13863	0	0.03707	0.0696	0.0694	
Healthy	24.86595	4.72614	6.18462		25.31229	24.86595	4.72614	1.5906	2.52599	6.18462	6.80921	0	
Healthy	16.399	0.15123	0		69.22744	16.399	0.15123	0.05542	1.02779	0	0	0.08079	
D003093	35.58324	23.20593	1.34465		22.62701	35.58324	23.20593	2.06523	0	1.34465	0	0.07155	
D003093	27.80519	9.12994	0.26594		48.9079	27.80519	9.12994	0.06241	0	0.26594	0	0.00255	
Healthy	15.06707	1.91148	0.04158		67.34243	15.06707	1.91148	0.0947	0.5209	0.04158	0.00337	0.07725	
Healthy	45.5751	0.0798	0.73502		34.1319	45.5751	0.0798	2.09636	4.8674	0.73502	0	1.00894	
Healthy	14.42379	2.14665	0.02331		33.49262	14.42379	2.14665	3.52277	7.48082	0.02331	0	0.04638	
Healthy	65.39798	10.56085	2.34567		14.49479	65.39798	10.56085	0.06618	0.01315	2.34567	0	0	
Healthy	28.81063	24.88739	0.66489		15.73263	28.81063	24.88739	0	0	0.66489	0	0	
Healthy	60.67674	9.02364	2.4618		11.84161	60.67674	9.02364	2.02011	0	2.4618	0	0.01928	
Healthy	82.5089	0	2.59767		10.44183	82.5089	0	0	0	2.59767	0	0	
Healthy	27.98068	0.06336	0.08035		63.43394	27.98068	0.06336	3.00381	0	0.08035	0	0.47738	
Healthy	38.13536	10.8645	0.85371		29.60659	38.13536	10.8645	0.59651	1.08458	0.85371	0.24088	0.17493	
Healthy	2.43982	0.52776	0		43.65431	2.43982	0.52776	1.05454	10.6569	0	0	2.96312	
D003093	55.8064	2.75468	2.59229		7.9711	55.8064	2.75468	0.02285	0.05807	2.59229	0	0.01406	
Healthy	6.9382	0.29441	1.87651		69.4231	6.9382	0.29441	0.78693	0.05121	1.87651	0.28937	0	
Healthy	51.9612	0.44333	0.69116		34.26113	51.9612	0.44333	5.61912	0	0.69116	0	0	
D003093	34.97757	5.67363	5.79589		32.06259	34.97757	5.67363	0.36705	0	5.79589	0.62711	0.00952	
Healthy	21.09198	52.10367	2.9046		8.08048	21.09198	52.10367	0.00656	0.02725	2.9046	9.16896	0.02011	
Healthy	6.75044	0.85442	0.16622		77.64878	6.75044	0.85442	0.378	0	0.16622	0	0.08381	
D003093	31.79523	1.74394	0.41897		26.74711	31.79523	1.74394	2.31364	0	0.41897	0	0	
Healthy	11.1148	0	0.21363		28.99656	11.1148	0	5.7544	19.5909	0.21363	0.62091	0.46558	
Healthy	17.18414	0.4348	0.20903		65.84349	17.18414	0.4348	3.9397	0	0.20903	0	0.00396	
Healthy	22.64531	0	0		57.32844	22.64531	0	6.67476	0.7193	0	0.62376	0.04166	
Healthy	11.76233	30.16095	15.90722		27.12112	11.76233	30.16095	1.0319	0	15.90722	0	0.03003	
Healthy	48.33884	1.4257	17.5307		6.78267	48.33884	1.4257	0.64052	0	17.5307	0.00049	0	
Healthy	18.77788	0.52341	0.43238		54.08016	18.77788	0.52341	0.9969	1.21605	0.43238	0	0.28787	
Healthy	35.8973	0.73629	0.00315		36.13826	35.8973	0.73629	1.24645	0.21868	0.00315	0	0.02898	
Healthy	2.34604	0.1876	0		66.66305	2.34604	0.1876	1.08916	0	0	0	0	
Healthy	18.06372	0	0.03345		49.10712	18.06372	0	0.18258	6.01337	0.03345	0	0.15681	
Healthy	34.63836	8.57336	0.13358		31.68978	34.63836	8.57336	0.17374	0	0.13358	1.16611	0.06807	
D003093	32.4886	0.01457	0.38266		38.66146	32.4886	0.01457	11.06456	0.00886	0.38266	0	0.02983	
Healthy	17.0817	0.18903	0.0418		59.53349	17.0817	0.18903	0	4.04053	0.0418	0	0	
Healthy	23.70743	0.8216	2.61862		59.96391	23.70743	0.8216	0.11329	0	2.61862	0	0	
Healthy	38.03009	41.30883	3.45574		0.49986	38.03009	41.30883	0	0	3.45574	0	0	
Healthy	9.6373	0	0.22056		28.74823	9.6373	0	5.47017	19.4484	0.22056	0.58954	0.77551	
Healthy	10.92219	2.56413	0		43.67412	10.92219	2.56413	0.16368	16.4526	0	0	1.4588	
Healthy	37.37157	0.28167	0.51503		41.72353	37.37157	0.28167	7.95657	0.74671	0.51503	0	0	
Healthy	65.94538	2.78269	8.68579		10.32206	65.94538	2.78269	0.07209	0	8.68579	0.74182	0.07814	
Healthy	39.90225	0.61315	0.03244		50.68948	39.90225	0.61315	0.23064	0	0.03244	0	0	
Healthy	5.34195	1.38872	0.20359		52.77884	5.34195	1.38872	0.30701	0	0.20359	0	0.04506	
D003093	41.79453	8.41703	0.78423		25.55891	41.79453	8.41703	0.69643	0	0.78423	0	0	
Healthy	18.5973	2.20045	1.55356		42.01354	18.5973	2.20045	1.55856	3.80873	1.55356	0.70071	0.18461	
Healthy	35.36914	2.43763	0		55.22422	35.36914	2.43763	0	0	0	0	0	
Healthy	9.45129	0.62314	0.34247		76.96478	9.45129	0.62314	0	0	0.34247	0.07716	1.67721	
Healthy	0	0	0		79.9754	0	0	0	0	0	0	0	
Healthy	28.61049	0.42322	0.09518		62.26222	28.61049	0.42322	0	0.69286	0.09518	0	0.00273	
Healthy	4.29309	8.07618	44.92537		29.11949	4.29309	8.07618	2.61876	0	44.92537	0.00441	0	
Healthy	9.15712	0.15963	0.05712		77.80893	9.15712	0.15963	0.21544	0	0.05712	0	0.01133	
Healthy	0.02053	0.00343	0.23317		79.55581	0.02053	0.00343	20.16857	0	0.23317	0	0	
Healthy	25.70997	0.83162	0.67777		44.64865	25.70997	0.83162	7.81261	0.0164	0.67777	0	0	
Healthy	4.36064	1.22485	0.41183		67.65922	4.36064	1.22485	0.86627	0.00526	0.41183	0	0.42136	
Healthy	10.67547	2.64629	1.10826		26.38685	10.67547	2.64629	0.11862	0.49443	1.10826	0	0.66975	
Healthy	7.8134	0.37988	0.09442		66.5976	7.8134	0.37988	0.13966	10.4311	0.09442	0	0.32908	
Healthy	10.40179	0.28544	0.4939		68.69992	10.40179	0.28544	6.35281	0	0.4939	0	0	
Healthy	39.19305	30.80536	0.45892		8.62172	39.19305	30.80536	1.68652	1.61727	0.45892	0.94651	0	
Healthy	7.49469	0.22345	0.11668		86.28047	7.49469	0.22345	1.81284	0	0.11668	0	0.13449	
Healthy	29.55615	0.78869	1.88308		19.06408	29.55615	0.78869	0.25895	14.4121	1.88308	0.75366	0	
Healthy	66.41643	0	0		26.83077	66.41643	0	0	0	0	0	0	
Healthy	17.29044	0	0.02969		47.47586	17.29044	0	0.18563	5.88784	0.02969	0	0.18105	
D003093	31.32252	0.3252	4.35256		44.37151	31.32252	0.3252	0.19849	0.20477	4.35256	0.92391	0	
Healthy	6.72644	0.62736	0.29408		78.36066	6.72644	0.62736	0.06397	0	0.29408	0.11507	1.67863	
Healthy	7.28066	1.66288	0		49.43404	7.28066	1.66288	0.13337	13.7401	0	0.00328	1.05661	
Healthy	29.84519	11.5088	0		18.38522	29.84519	11.5088	3.75963	15.0718	0	0	0	
Healthy	20.68296	0	2.08054		44.35791	20.68296	0	0.73158	0.76349	2.08054	0.95478	0	
Healthy	49.77997	0.24809	1.19407		22.27122	49.77997	0.24809	1.41351	1.21156	1.19407	0.50796	0	
D003093	39.84856	6.01726	5.59989		23.89697	39.84856	6.01726	0.18238	0	5.59989	0	0	
Healthy	11.32458	0.50417	0.03613		68.50859	11.32458	0.50417	6.02005	0	0.03613	0	0	
Healthy	2.6322	0.16083	0		92.94733	2.6322	0.16083	0.65952	1.8081	0	0	0	
Healthy	25.12465	0	0		68.58792	25.12465	0	0.60642	0	0	0	0	
Healthy	31.85965	0.14157	0.2994		51.42918	31.85965	0.14157	0	0.16811	0.2994	0	1.55265	
Healthy	8.35573	0.77911	0.24812		26.98611	8.35573	0.77911	0.32753	0.01171	0.24812	0	0	
Healthy	9.87396	0.39056	0.02128		47.65328	9.87396	0.39056	0.82811	9.43514	0.02128	0	0.713	
Healthy	60.66137	4.11067	3.63552		16.5615	60.66137	4.11067	0.35157	1.24718	3.63552	0	0	
Healthy	53.58944	0	0.04581		35.95693	53.58944	0	0	0	0.04581	0	0	
Healthy	45.17578	1.80645	1.94565		21.43335	45.17578	1.80645	0.49865	0	1.94565	0.28825	0	
Healthy	9.94468	0.35858	0.03968		48.30657	9.94468	0.35858	0.91528	9.37921	0.03968	0	0.62483	
D003093	51.65715	6.84076	0.23852		14.62275	51.65715	6.84076	0.16533	0.43002	0.23852	2.03208	0.10861	
Healthy	28.17281	1.88457	5.86401		55.40926	28.17281	1.88457	0.13875	3.3745	5.86401	0	0.04876	
Healthy	5.62755	1.19054	0.00309		80.55722	5.62755	1.19054	0.66767	3.78994	0.00309	0	0.02446	
Healthy	15.46779	1.65014	0.01921		67.14958	15.46779	1.65014	0.17218	0.55913	0.01921	0.01011	0.07854	
D003093	63.93938	0	5.49404		16.62341	63.93938	0	0.82729	0	5.49404	0	0	
Healthy	0	0	0		54.28347	0	0	0	0	0	0	0	
Healthy	19.82117	0.26508	23.72301		0.08626	19.82117	0.26508	25.52339	0	23.72301	0	0	
Healthy	31.10868	0.73254	0.8939		54.71456	31.10868	0.73254	0.14564	0	0.8939	0	0	
D003093	6.06555	0.0784	0.03023		90.8913	6.06555	0.0784	0.09404	0	0.03023	0	0	
D003093	16.68014	11.82133	1.14046		39.81341	16.68014	11.82133	1.69487	0	1.14046	0	0.24055	
Healthy	51.53719	1.66343	0.3449		25.05531	51.53719	1.66343	1.49444	0.50396	0.3449	0	0.0023	
Healthy	1.80386	0.00838	0		79.90253	1.80386	0.00838	0.10547	0	0	0	0	
Healthy	9.27097	0	0.27145		29.33922	9.27097	0	5.07222	19.6278	0.27145	0.60704	0.53345	
Healthy	13.63885	6.77506	0.08654		58.18826	13.63885	6.77506	0.00803	0	0.08654	0.04179	0.09544	
Healthy	9.63878	0.69124	0.24954		76.86002	9.63878	0.69124	0.0306	0	0.24954	0.07465	1.51966	
Healthy	30.04315	0.15977	0		64.39274	30.04315	0.15977	0.04763	0	0	0	0	
Healthy	14.74318	0.00237	0.47839		80.1604	14.74318	0.00237	0	0	0.47839	0	0	
Healthy	7.58216	0.39543	0.33087		69.32252	7.58216	0.39543	0.13784	0	0.33087	0	0	
Healthy	13.71033	0.20891	0.01769		28.5342	13.71033	0.20891	4.12495	0	0.01769	0	0	
Healthy	16.67353	0.35725	0		52.63809	16.67353	0.35725	0.40842	5.42101	0	0	0.29632	
Healthy	35.77311	3.66988	0.77559		34.95935	35.77311	3.66988	0.62194	1.72479	0.77559	5.60501	0.16059	
Healthy	36.81166	1.27551	2.81296		26.9707	36.81166	1.27551	1.23148	0.42264	2.81296	0.15387	0.07481	
Healthy	19.48643	0.0155	0		62.19537	19.48643	0.0155	3.9895	0	0	0	0.22267	
Healthy	39.82049	2.65459	0.01055		46.29619	39.82049	2.65459	5.11005	0	0.01055	0	0	
Healthy	34.55264	42.08155	0		0	34.55264	42.08155	0	0	0	3.23033	0	
Healthy	11.39134	2.53089	0		14.13104	11.39134	2.53089	0	0	0	0	0	
Healthy	15.63731	0.66815	1.14608		61.48901	15.63731	0.66815	0.0978	0.01619	1.14608	0	0.03248	
Healthy	49.23882	2.70723	4.8651		15.15697	49.23882	2.70723	1.17759	0.02781	4.8651	0	0.00237	
Healthy	10.09788	0	0.48114		81.21441	10.09788	0	0.22134	0	0.48114	0	0	
Healthy	18.68656	0	0.24652		69.67941	18.68656	0	0.6167	0	0.24652	0	0.04057	
Healthy	25.93014	0.82576	9.45831		1.40245	25.93014	0.82576	0	0	9.45831	23.2123	0.00435	
Healthy	24.09031	5.54971	10.64079		35.33488	24.09031	5.54971	0.1547	0.76304	10.64079	3.25825	0.06586	
Healthy	5.44249	1.14386	0.00464		80.93019	5.44249	1.14386	0.62165	3.50999	0.00464	0	0.03246	
Healthy	11.74099	7.60034	1.0964		14.25357	11.74099	7.60034	1.27054	10.8549	1.0964	0	0	
Healthy	25.28465	0	3.64677		52.23975	25.28465	0	0.04711	0	3.64677	0.07596	0	
Healthy	9.76496	0.28648	0.02163		69.30433	9.76496	0.28648	0.02081	0.5671	0.02163	0	0.03744	
Healthy	19.02016	3.07151	0.47369		71.17487	19.02016	3.07151	0.20858	0.12571	0.47369	0	0.01602	
Healthy	46.8263	0	0.77638		10.96182	46.8263	0	0	3.67965	0.77638	0	0	
Healthy	29.97688	2.99595	0.68733		58.49001	29.97688	2.99595	0.2067	0.07021	0.68733	0	0.00109	
Healthy	2.72075	0.46794	0.50287		13.19119	2.72075	0.46794	31.52015	0	0.50287	0	0	
Healthy	0	74.87013	1.72059		21.09078	0	74.87013	1.50156	0	1.72059	0	0	
Healthy	2.53832	0.14886	0.2672		89.23862	2.53832	0.14886	0.61592	0	0.2672	0	0.005	
Healthy	11.51466	5.4205	0.04975		41.88531	11.51466	5.4205	0.05143	22.7766	0.04975	0.04071	0.13861	
Healthy	30.30553	0.80942	0.1966		31.85082	30.30553	0.80942	0.18834	0.52681	0.1966	0	0.00518	
Healthy	10.25367	1.83873	0.61322		45.9117	10.25367	1.83873	0.65879	0.16423	0.61322	0	0.6342	
Healthy	0.00203	0.01109	28.2593		0.02398	0.00203	0.01109	0	0	28.2593	0	0	
D003093	13.53039	0.05999	0.01004		71.26888	13.53039	0.05999	3.55402	0	0.01004	0	0	
Healthy	10.73139	1.36552	0.22798		69.96888	10.73139	1.36552	3.33516	0	0.22798	0.02599	1.37696	
Healthy	50.89613	1.12173	3.16861		19.97276	50.89613	1.12173	0.31557	0.00197	3.16861	1.17411	0	
Healthy	1.72805	0.15934	0		0.98503	1.72805	0.15934	1.93807	71.3874	0	0	0	
Healthy	2.68402	0.087	0		78.88875	2.68402	0.087	0.27294	0	0	0	0	
Healthy	3.45841	0	0.04098		78.84515	3.45841	0	0.13952	0	0.04098	0	0.04529	
D003093	73.01929	1.48911	3.66391		15.37583	73.01929	1.48911	0.18107	0	3.66391	0	0	
D003093	48.99833	1.27666	5.11376		30.99258	48.99833	1.27666	0.25951	0	5.11376	0.32009	0.05429	
Healthy	11.8271	0.19842	0.06056		85.13439	11.8271	0.19842	0.1047	0	0.06056	0	0	
Healthy	29.81518	17.19358	8.07644		32.53546	29.81518	17.19358	1.33071	0	8.07644	0	0	
Healthy	33.83077	5.11334	3.36499		34.20589	33.83077	5.11334	0.966	3.0857	3.36499	0	0.07116	
D003093	25.22548	8.0379	0.75954		32.38857	25.22548	8.0379	3.69071	6.60386	0.75954	0	0.84378	
Healthy	42.03802	15.83407	3.08086		17.981	42.03802	15.83407	0.96065	0	3.08086	0	0	
Healthy	91.8533	0	0		0	91.8533	0	0	0	0	0	0	
Healthy	8.49287	0.02063	0		80.79805	8.49287	0.02063	4.28173	0	0	0	0	
Healthy	9.621	0.31901	0.02111		70.32917	9.621	0.31901	0.11336	0.52822	0.02111	0	0.0558	
D003093	23.02332	0.49831	0.42595		52.74572	23.02332	0.49831	0.15926	0.00599	0.42595	0.04043	0.08411	
Healthy	24.13534	1.46063	0.08488		53.49314	24.13534	1.46063	0.55484	0.97957	0.08488	0	0.27229	
Healthy	24.042	2.83068	1.44551		46.24275	24.042	2.83068	0.65712	0.03598	1.44551	0	0.01371	
Healthy	3.3074	0	0		71.95646	3.3074	0	2.65384	0	0	0	0.05012	
Healthy	17.21646	0.50417	0.22672		66.05194	17.21646	0.50417	3.98205	0	0.22672	0	0.0077	
Healthy	24.18541	0	0		54.258	24.18541	0	7.14104	1.18706	0	0	0.02754	
Healthy	47.40377	0.36994	0.29679		45.94503	47.40377	0.36994	0.11116	0.47066	0.29679	0	0.02239	
Healthy	39.4563	0.95473	2.96844		10.05104	39.4563	0.95473	5.96798	0	2.96844	1.17601	0	
Healthy	24.84975	12.60105	3.49827		25.84104	24.84975	12.60105	8.21264	0.92004	3.49827	0	0	
Healthy	28.70866	2.89635	0.88718		46.23034	28.70866	2.89635	0	1.44349	0.88718	0	0.07915	
Healthy	28.32059	0	0		31.55951	28.32059	0	11.00827	8.79212	0	1.4988	0.28378	
Healthy	51.50084	0	0		27.90948	51.50084	0	0.05299	0	0	0	0	
D003093	42.87808	2.92662	0.89498		25.91801	42.87808	2.92662	0.02174	0	0.89498	0	0	
Healthy	14.0742	0.46156	0.0323		78.05327	14.0742	0.46156	0.17805	0	0.0323	0	0.04748	
Healthy	60.84343	4.06189	0		13.70827	60.84343	4.06189	0.19324	0	0	0	0	
Healthy	19.71183	1.67279	0.53186		69.21504	19.71183	1.67279	1.12107	0.50904	0.53186	0	0	
Healthy	11.54231	0	0.93511		73.12243	11.54231	0	0.06334	0	0.93511	0	0	
Healthy	14.62415	0	0		85.37583	14.62415	0	0	0	0	0	0	
Healthy	3.08365	0.30579	0.22365		45.45948	3.08365	0.30579	0.22094	1.25518	0.22365	0	0	
Healthy	55.14351	1.27104	6.62028		18.19772	55.14351	1.27104	0.25912	0.51118	6.62028	2.2661	0.05541	
Healthy	41.10523	0	0		29.35006	41.10523	0	0	0	0	0	0	
Healthy	28.77466	0	0		44.72224	28.77466	0	5.4255	1.63292	0	0.36043	0.01043	
Healthy	9.0589	0.37555	0.27107		68.1142	9.0589	0.37555	0.14996	0	0.27107	0	0	
Healthy	15.70223	1.09192	1.54079		42.13742	15.70223	1.09192	0.87036	4.81591	1.54079	0	0.18363	
Healthy	3.34214	0.24904	0.01762		70.65038	3.34214	0.24904	0.19504	0	0.01762	0	0	
Healthy	3.46713	0.24223	0.02401		69.74722	3.46713	0.24223	0.2132	0	0.02401	0	0	
Healthy	16.28348	0.79063	0.01835		64.38442	16.28348	0.79063	1.50024	0	0.01835	0.19453	0.12422	
Healthy	0.00155	12.25332	3.48397		0.63797	0.00155	12.25332	26.81955	0	3.48397	0	0	
Healthy	28.77344	3.03773	2.78482		36.62518	28.77344	3.03773	0.47276	10.1881	2.78482	0	0.00038	
Healthy	25.48853	1.13486	1.1568		46.70081	25.48853	1.13486	0	4.75404	1.1568	2.76374	0.09369	
Healthy	9.81168	0.4048	0		63.16463	9.81168	0.4048	0	0	0	0	0	
Healthy	0.50494	14.93919	0.7956		28.29215	0.50494	14.93919	15.14802	0	0.7956	0	0.00023	
Healthy	12.71156	0	0.94559		72.33072	12.71156	0	0.3417	0	0.94559	0	0.04086	
Healthy	38.99031	1.58325	7.68386		33.28567	38.99031	1.58325	0.8444	0.58111	7.68386	0.6539	0.06421	
Healthy	17.11258	4.20499	0.42082		38.61451	17.11258	4.20499	0.15405	7.54554	0.42082	12.0425	0.07284	
Healthy	30.34245	4.19303	0.72111		36.33763	30.34245	4.19303	1.22617	0.74548	0.72111	0	0.11873	
Healthy	9.25688	0.22649	0.07821		49.17361	9.25688	0.22649	1.35455	17.9361	0.07821	0	0.11929	
Healthy	2.55857	0.17299	0		66.68576	2.55857	0.17299	1.19252	0	0	0	0	
Healthy	24.81195	0.1325	0.12794		62.36289	24.81195	0.1325	5.12008	0	0.12794	0	0.19167	
Healthy	30.37863	0.72059	2.04138		9.36847	30.37863	0.72059	0.05027	13.0776	2.04138	1.68806	0	
Healthy	10.20633	0.34993	0.01324		67.13981	10.20633	0.34993	0.11289	0.54397	0.01324	0	0.05192	
Healthy	30.22755	0.03986	0.31827		64.39098	30.22755	0.03986	2.07789	0	0.31827	0	0	
Healthy	13.79645	1.4259	0.02196		63.84991	13.79645	1.4259	0.01533	0.45523	0.02196	0	0.04488	
Healthy	13.64106	0.80308	0.46903		60.37992	13.64106	0.80308	3.01148	5.76763	0.46903	0	0	
Healthy	18.57795	0.24221	0.44729		17.24653	18.57795	0.24221	16.55726	0	0.44729	0.33908	0	
Healthy	7.08467	0.82226	0.1369		76.28196	7.08467	0.82226	0.34532	0	0.1369	0	0.09095	
Healthy	47.0518	0	0		0	47.0518	0	0	0	0	0	0	
Healthy	29.20882	3.10225	0.032		26.27604	29.20882	3.10225	0.78452	1.53762	0.032	0	0.03188	
Healthy	26.57462	0.07778	0		50.33772	26.57462	0.07778	0.07047	0	0	0.06171	0.91635	
Healthy	62.37962	6.29331	0		11.90751	62.37962	6.29331	0	2.31129	0	0	0	
Healthy	10.74351	0.60519	0		58.96447	10.74351	0.60519	0.34171	8.77803	0	0	0.47382	
D003093	20.91298	1.57658	7.31993		43.00582	20.91298	1.57658	19.9164	0	7.31993	0	0	
Healthy	35.88066	9.83911	1.61249		39.08202	35.88066	9.83911	1.92473	0.00039	1.61249	0	0	
Healthy	5.96254	1.38121	0.00649		79.02284	5.96254	1.38121	0.72344	4.05243	0.00649	0	0.03168	
Healthy	5.22749	1.249	0.00128		80.62821	5.22749	1.249	0.59739	3.67819	0.00128	0	0.04472	
Healthy	7.76635	0.21845	0.1184		86.46119	7.76635	0.21845	1.71603	0	0.1184	0	0.13573	
Healthy	24.96834	0.09092	0.7191		50.76117	24.96834	0.09092	0.01598	0.0016	0.7191	0	0.12961	
Healthy	32.78233	0.086	2.98054		46.24204	32.78233	0.086	0	0.19396	2.98054	0.57513	0	
Healthy	17.47041	0.03261	0.33565		68.50702	17.47041	0.03261	0.06535	0	0.33565	0	0	
Healthy	35.68276	0.00758	1.56351		30.61867	35.68276	0.00758	0.21487	0.3251	1.56351	0.68489	0	
Healthy	25.29148	3.22316	0.27904		56.30658	25.29148	3.22316	0.28098	0	0.27904	0	0	
Healthy	11.63856	13.57862	0.32367		57.33937	11.63856	13.57862	0.21087	0	0.32367	0.21804	0.12344	
Healthy	31.69039	0	0.17798		46.07825	31.69039	0	0.42733	0.26078	0.17798	0.57785	0	
Healthy	17.9277	0	0.03717		47.94121	17.9277	0	0.20461	5.8617	0.03717	0	0.20697	
Healthy	48.00679	2.80039	0.62968		32.56547	48.00679	2.80039	2.38615	0	0.62968	0	0	
Healthy	13.14978	2.21315	30.47398		18.08858	13.14978	2.21315	3.49074	0	30.47398	0	0.18415	
Healthy	8.54455	0.04076	0		81.395	8.54455	0.04076	4.21412	0	0	0	0	
Healthy	11.32124	6.08466	0.19401		44.75471	11.32124	6.08466	0.32221	6.96025	0.19401	0	0.11801	
Healthy	63.0634	0.96793	1.75898		16.79315	63.0634	0.96793	2.46863	0	1.75898	0.74572	0.1039	
Healthy	2.74882	0.23513	0		66.42993	2.74882	0.23513	0.91375	0	0	0	0	
Healthy	11.44562	1.85599	3.2176		43.41348	11.44562	1.85599	0.39241	0.01217	3.2176	0	0.3909	
D003093	13.38013	5.94973	2.10352		58.15666	13.38013	5.94973	0.11359	0.79944	2.10352	0	0.161	
Healthy	14.03437	1.72219	5.81196		7.48063	14.03437	1.72219	0.03117	2.79063	5.81196	12.6844	0.08524	
Healthy	24.98747	0.01622	1.04009		42.59694	24.98747	0.01622	0.3484	0.02836	1.04009	0	0.06604	
Healthy	18.58428	7.93156	0.76192		23.41716	18.58428	7.93156	1.57549	0.31361	0.76192	0	0.00557	
Healthy	24.02734	5.10521	0.80311		63.61607	24.02734	5.10521	0.67062	0	0.80311	0	0	
Healthy	20.14227	2.22324	0.08586		23.72752	20.14227	2.22324	0	2.03874	0.08586	4.04538	0	
Healthy	46.79458	0.1941	0.97172		39.28724	46.79458	0.1941	0.19521	0.20579	0.97172	0.6324	0.08296	
Healthy	7.75807	0.4297	0.07254		66.68553	7.75807	0.4297	0.1041	10.5227	0.07254	0	0.31988	
Healthy	46.26341	3.67896	0.20633		28.95543	46.26341	3.67896	0.08089	0	0.20633	0	0	
Healthy	0.96196	7.25199	0.6307		41.5384	0.96196	7.25199	17.36195	0	0.6307	0	0	
Healthy	68.50705	0.95207	0.33577		20.29281	68.50705	0.95207	1.13101	0	0.33577	0	0	
Healthy	11.84441	72.97551	1.56977		5.88392	11.84441	72.97551	0	0	1.56977	3.78589	0	
Healthy	6.91608	0.54486	0.0842		76.44368	6.91608	0.54486	0.35951	0	0.0842	0	0.01026	
Healthy	14.27979	0.00371	0		72.21714	14.27979	0.00371	0.80803	0	0	0	0	
Healthy	10.40528	4.23533	0.00183		70.02336	10.40528	4.23533	0.42214	0.14178	0.00183	0.03754	0.06321	
Healthy	32.78639	1.55046	0.39902		40.27927	32.78639	1.55046	0.3103	0	0.39902	0.52025	0.05163	
D003093	30.24237	1.27804	4.01181		5.44341	30.24237	1.27804	0.58427	0.00131	4.01181	0	0.0159	
Healthy	13.77517	0.798	0.5284		60.03712	13.77517	0.798	3.02507	5.86253	0.5284	0	0	
Healthy	18.77467	0.13476	0.12352		59.26558	18.77467	0.13476	1.66871	0.74805	0.12352	0	0	
Healthy	84.76662	0.05118	0.35345		0.12654	84.76662	0.05118	2.24583	0	0.35345	0	0	
D003093	41.64692	23.03491	4.54597		16.26693	41.64692	23.03491	0.44182	0	4.54597	0	0	
Healthy	38.82093	0.39533	1.22748		44.28301	38.82093	0.39533	2.81254	0.01178	1.22748	1.91365	0.00684	
Healthy	30.04879	1.11178	2.88063		54.69105	30.04879	1.11178	1.17132	0.79134	2.88063	0.02601	0.05004	
Healthy	30.59751	1.34269	0.4646		49.08358	30.59751	1.34269	1.85909	0	0.4646	0	0	
Healthy	46.25528	0.00227	0.92728		30.38976	46.25528	0.00227	0.13464	0	0.92728	0.17925	0	
Healthy	5.0851	0.91667	0.1507		57.19071	5.0851	0.91667	0.2448	0	0.1507	0	0	
Healthy	42.33114	10.64373	0.1037		18.83361	42.33114	10.64373	0.10604	1.66834	0.1037	0	0.02332	
Healthy	9.91665	2.84544	0.6799		78.21632	9.91665	2.84544	0.3544	0	0.6799	0	0.02566	
D003093	28.25924	1.67417	5.97745		39.59396	28.25924	1.67417	2.1065	0.00853	5.97745	0.00421	0	
Healthy	8.55826	0.21297	6.96979		51.37097	8.55826	0.21297	9.96818	0	6.96979	0	0.00874	
Healthy	14.7163	2.46572	0.00686		57.05666	14.7163	2.46572	0.06911	5.8543	0.00686	0	0.0134	
Healthy	10.14769	3.84132	0.13079		60.43837	10.14769	3.84132	0.38204	0.83144	0.13079	0.9034	0.40446	
Healthy	25.21812	0.13802	0.07553		62.01002	25.21812	0.13802	5.24858	0	0.07553	0	0.22483	
Healthy	2.51949	0.18907	0		67.11065	2.51949	0.18907	0.97595	0	0	0	0	
Healthy	12.51002	14.40881	0.24848		57.92923	12.51002	14.40881	0.23048	0	0.24848	0.24867	0.11176	
Healthy	46.94325	3.64982	2.03047		30.53279	46.94325	3.64982	1.66912	0.16743	2.03047	0.02214	0	
Healthy	32.99013	0.17345	0.25486		31.6998	32.99013	0.17345	0.03322	0.04697	0.25486	0	0	
D003093	7.55866	2.66375	0.19252		58.41488	7.55866	2.66375	0.10721	0	0.19252	0	0.20299	
