group	Lachnospiraceae	Coriobacteriaceae	Lactobacillaceae	Streptococcaceae	Erysipelotrichaceae	Methanobacteriaceae	Erysipelatoclostridiaceae	Eggerthellaceae	Peptostreptococcaceae	Micrococcaceae	Lachnospiraceae	Ruminococcaceae	Bifidobacteriaceae	Acutalibacteraceae	Akkermansiaceae	Methanobacteriaceae	Coriobacteriaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae
Healthy	5.07182	0.04771	0	0.5862	0	0	0	0	0	0	5.07182	5.00491	0.20776	0	0	0	0.04771	0.17233	0	0
Healthy	3.18816	0.91329	0.08666	0.92104	0.02807	0.09692	0	0.04201	0.03252	0.00705	3.18816	3.49239	1.15089	1.75505	0.59191	0.09692	0.91329	0.11466	0.0795	0.04201
Healthy	16.50009	0.42755	0	0	0	0	0	0	0	0	16.50009	3.79727	0	7.31116	0	0	0.42755	0	0	0
Healthy	23.37176	0.08662	0	0	0.09143	0	0	0	0	0	23.37176	3.34182	0	0.2359	0	0	0.08662	0.34375	0.47047	0
Healthy	69.55627	0	0	0	2.7745	12.5629	0.25377	0	0	0	69.55627	0	0	3.68892	0	12.5629	0	0	0	0
Healthy	11.35727	0.78574	0.03881	0	0.12452	0	0	0.06956	0.06238	0	11.35727	5.73861	0.72195	31.46997	0	0	0.78574	0.04747	0.00465	0.06956
Healthy	12.19708	1.04391	0.19957	0	0	0.40335	0	0.06738	0	0	12.19708	4.18567	4.01731	1.28963	1.63701	0.40335	1.04391	1.05033	0.05587	0.06738
Healthy	17.53426	0.12765	0	2.29294	0	2.51116	0	0	0.1023	0.0038	17.53426	10.26358	2.59241	2.04806	0	2.51116	0.12765	0.01549	0.022	0
Healthy	1.61941	0.13535	0	0	0	0.23143	0	0.02565	0	0	1.61941	2.47279	1.94693	1.93174	4.96987	0.23143	0.13535	0.02945	0.87425	0.02565
Healthy	6.40014	0	0	0.17413	0.03188	0	0.00262	0.11341	0	0	6.40014	16.51921	7.05114	28.41468	0	0	0	0.00468	0	0.11341
Healthy	0.41168	0.873	0	0.0456	0.40236	0	0	0.01728	0	0	0.41168	1.27171	0.31889	0.64452	0.00221	0	0.873	0.77657	0.42072	0.01728
Healthy	10.12739	0.71676	0	0.08174	0.01682	0	0	0.24112	0.03708	0.00152	10.12739	7.37639	14.80812	5.98997	0.07655	0	0.71676	0.05291	0.0675	0.24112
Healthy	4.60121	0	0	0.01691	0	0	0	0	0	0	4.60121	1.53418	1.5923	8.99682	0	0	0	0	0	0
Healthy	42.80271	0.87971	0	0.51558	0	0	0	0.042	0.16096	0	42.80271	6.00038	0.43292	17.24561	0	0	0.87971	0	0	0.042
Healthy	23.17752	0	0	0.18812	4.52987	0	0	0	0	0	23.17752	0.69305	0.48423	2.11265	0	0	0	0	0	0
Healthy	19.29362	0.25159	0	0.25744	2.2781	1.28516	0	0.15434	0.00076	0	19.29362	2.33905	3.93282	9.00499	4.6533	1.28516	0.25159	0.03936	0.01959	0.15434
Healthy	1.10433	1.29893	0	0	0.17695	0	0	0.15513	0	0	1.10433	3.80278	0.02675	1.90293	43.9572	0	1.29893	0.07933	0.72076	0.15513
Healthy	0.11079	0	0	0.38853	0	0	0	0	0	0.2525	0.11079	0	0.02306	0	0	0	0	0	0	0
Healthy	4.45262	0.67391	0	0.00515	0.20636	0	0	0.03523	0	0	4.45262	1.19999	5.4419	4.57981	7.07682	0	0.67391	1.08081	0.12106	0.03523
Healthy	10.83284	0.1506	8.20846	8.38638	0.01362	0	0	0.00598	0.00414	0.00616	10.83284	8.90457	0.22845	6.72262	0	0	0.1506	0.05042	0.10155	0.00598
Healthy	17.9189	1.00303	0	0.54636	2.49719	5.67771	0	0.02444	2.10565	0	17.9189	17.09608	2.37697	2.55882	1.63248	5.67771	1.00303	0.04392	0.10535	0.02444
Healthy	42.31668	0	0	0.04475	0.06154	0	0.0015	0.05049	0	0	42.31668	10.20484	0.41072	0.00553	0.00167	0	0	0.14644	0	0.05049
Healthy	10.69293	0	0	0.16847	0.25017	0	0	0	0.09696	0	10.69293	0.99026	0.02763	0.0014	0	0	0	0.06999	0	0
Healthy	6.58515	0.20741	0	0.00926	0	0.18688	0	0.01559	0	0	6.58515	6.61904	0.62643	0.6934	0	0.18688	0.20741	0.15149	0.05634	0.01559
Healthy	3.52614	0.4799	0	0	0	0	0.03591	0	0	0	3.52614	1.74445	1.15496	1.04971	0	0	0.4799	0.00522	0.05384	0
Healthy	32.07273	0.42917	0	0.70967	0.0226	0	0	0.2312	0	0	32.07273	5.89527	14.72908	11.66402	0	0	0.42917	0	0.15744	0.2312
Healthy	24.18858	0.45753	0.05923	0.00774	0.93941	0.18574	1.64133	0	0	0	24.18858	21.80326	1.50978	3.06612	0	0.18574	0.45753	0.24455	0.28306	0
Healthy	4.13482	0.61621	0	0	0.21588	0.10866	0.07474	0	0	0	4.13482	2.18151	0	0.0025	0	0.10866	0.61621	0.10438	1.7125	0
Healthy	23.74565	0.03955	0	0	0.09975	0	0	0	0	0	23.74565	3.6361	0	0.24725	0	0	0.03955	0.27898	0.49759	0
Healthy	11.5957	0.03609	0	0	0.1009	0	0	0	0	0	11.5957	38.08723	0.07277	0.78302	0.02182	0	0.03609	0.56014	0	0
Healthy	23.7461	0.01564	0	2.7731	0.23356	0.56772	0	0	0.03304	0	23.7461	2.1211	0.09781	6.05088	0.15338	0.56772	0.01564	0.37712	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.00228	0	0	0	0	0	0	0
Healthy	6.29628	0.239	0	0.01218	0	0	0	0	0	0	6.29628	2.76636	0	1.03638	0	0	0.239	0	0	0
Healthy	9.17758	0.20832	0	0.15263	0.54942	0	0	0	0.15417	0	9.17758	5.1976	30.34293	0.87382	0.14577	0	0.20832	0	0	0
Healthy	14.61272	0.22944	0	0	0.05353	0	0	0.02991	0	0	14.61272	1.29254	0.94641	0	0	0	0.22944	0.04865	0.05515	0.02991
Healthy	2.98327	0.27293	0	0	2.78651	5.73709	1.79016	0	0	0	2.98327	44.34057	0	6.29325	0	5.73709	0.27293	0	0.12984	0
Healthy	6.81091	0.09411	0	0	0	0	0	0.11538	0	0	6.81091	3.93361	0.31477	0.11404	8.13114	0	0.09411	0	0.558	0.11538
Healthy	4.22041	0.05285	0	0.04787	0.02503	0	0	0	0.15122	0	4.22041	3.02655	0	0	0	0	0.05285	0.03015	0.06348	0
Healthy	4.69129	0	0	0	0.36642	0	0	0	0	0	4.69129	1.77502	0.35379	0.55358	0	0	0	0.03674	0	0
Healthy	1.72415	0	0	0.04692	0	0	0	0	0	0	1.72415	4.01979	0	1.93644	0	0	0	0	0.0076	0
Healthy	23.80849	1.15313	0.0599	0.33205	0	0	0	0	0	0	23.80849	11.419	2.84119	0.03075	0.03008	0	1.15313	0	0	0
Healthy	5.97067	0.13671	0	0.00362	0.00047	0	0	0.01149	0	0	5.97067	16.19465	0	0.26486	0.56197	0	0.13671	0.09623	0.01281	0.01149
Healthy	0.69477	0.03061	0	0.02294	0.02461	0	0	0	0	0	0.69477	5.29132	0.0952	0.13634	0	0	0.03061	4.40507	0	0
Healthy	4.99754	0	0	0.24268	0.00036	0	0	0	0.03091	0	4.99754	0	0.34483	0	1.37537	0	0	0.03065	0	0
Healthy	22.44835	0	0	0.39834	0.52282	0	6.54936	0.11416	0	0	22.44835	0	0	0.2972	0	0	0	0.23364	0.00266	0.11416
Healthy	22.19163	0	0.00759	0.01265	0.01656	0	0.01412	0.08943	0.13131	0	22.19163	9.57316	11.145	0	0	0	0	0.06988	0	0.08943
Healthy	1.35342	0	0	0	0	0.6732	0	0	0	0	1.35342	1.94873	3.65866	1.28065	0.05846	0.6732	0	0.03832	0.39031	0
D008545	8.9969	1.13008	0.00515	0.03271	0.09934	0.83009	1.42457	0.16707	0.00074	0	8.9969	5.07525	1.34788	15.60233	0.00033	0.83009	1.13008	0.01888	0.00103	0.16707
Healthy	22.92103	1.39747	0.06049	19.22285	0.01845	1.51831	4.0675	0.03959	0	0.03337	22.92103	2.0456	11.6705	6.54725	0	1.51831	1.39747	0.00767	0.00529	0.03959
Healthy	50.82137	0.25778	0	0.58033	0.01137	0.41172	0	0.09832	0.36434	0	50.82137	8.53969	0.73248	1.79932	0	0.41172	0.25778	0.03846	0.00744	0.09832
Healthy	2.29972	4.75024	0	0.05098	0	0	0	0	0.00864	0	2.29972	0	74.0906	0	0	0	4.75024	0	0	0
Healthy	20.32889	0.21746	0	0.06608	0	0	0	0.01185	0.00826	0	20.32889	6.07693	0.15337	1.38653	0.02786	0	0.21746	0.00132	0.2493	0.01185
Healthy	25.33694	2.24086	0	15.1316	0.20711	0	0.00484	0	0	0.08105	25.33694	0.88408	1.1159	0.36687	1.73321	0	2.24086	0.11723	0	0
Healthy	9.96944	0	0	0.22109	0.00797	0	0.01811	0.00771	0.29017	0	9.96944	18.6226	0.00246	0.01021	0	0	0	0.21013	0.01577	0.00771
Healthy	14.53917	1.87375	0	0.10548	0.03567	2.58859	0	0.02832	0.04687	0.01693	14.53917	12.98347	0.00029	0.33011	7.46565	2.58859	1.87375	0.21927	0.1953	0.02832
Healthy	31.00509	0	0.17258	2.59781	0.17285	0.04879	0	0.00331	0.30967	0	31.00509	11.8049	0.18946	0.07511	0.09818	0.04879	0	0.04132	0.01062	0.00331
Healthy	3.40973	0.44293	0	0.00415	0	0	0.03567	0	0	0	3.40973	1.74923	1.08547	1.02664	0	0	0.44293	0.00496	0.05279	0
Healthy	15.06191	0.32167	0	0.23305	1.12563	0	0	0.0312	0.49756	0	15.06191	5.00311	38.26172	3.07398	0	0	0.32167	0	0	0.0312
Healthy	20.85388	0.3159	0.70379	0.03522	0	0	0	0	0.27633	0	20.85388	11.57147	10.0008	0.04045	0	0	0.3159	0.01032	0.00132	0
Healthy	5.77072	0.81273	0	0.20564	0	25.1723	0	0.20443	0.01195	0	5.77072	0.49075	6.76928	2.67182	6.54328	25.1723	0.81273	0.22529	0.06853	0.20443
Healthy	29.14473	0	0	0.47349	0.03848	0	0	0.00983	0	0	29.14473	6.4091	0.30703	2.49902	0.76858	0	0	0.04982	0	0.00983
Healthy	18.13691	0	0	0.27132	0.00477	0	0.06141	0.01306	0.02572	0.00719	18.13691	7.72123	9.42454	0	0.94624	0	0	0.01753	0	0.01306
Healthy	12.8056	0	0	0.90117	0.94072	0	0	0.03192	0.01107	0.00239	12.8056	6.62613	0.92343	2.15907	2.87693	0	0	0.15097	0.01538	0.03192
Healthy	0	0	0	0.40257	0	0	0	0	0	0.0505	0	0	77.76857	0	0	0	0	0	0	0
Healthy	17.67872	0	0	0.07445	0.31	0	0	0	0.37412	0	17.67872	4.49488	13.49806	2.47199	0.05151	0	0	0	0	0
Healthy	12.90721	0	0	0	0	0.05076	0	0	0	0	12.90721	1.48862	0.04287	0.90266	0.11621	0.05076	0	0	0	0
Healthy	28.61221	0	0	0.07384	0.04387	0	0	0.07108	0.04726	0.00248	28.61221	6.34382	10.4945	7.48327	1.77402	0	0	0.01259	0.03051	0.07108
Healthy	13.96411	0.19052	0.5042	0.17887	0.73435	0	0.49088	0	0	0	13.96411	8.38122	0.1036	3.34168	0	0	0.19052	0	0	0
Healthy	21.23129	0.01378	0	0.006	0	0.05808	0	0	0.00279	0	21.23129	6.94266	0.48572	0.01244	5.50325	0.05808	0.01378	0.02251	0	0
Healthy	52.59742	0.05756	0.23414	0	0.72541	0.1082	0	0	0.00373	0	52.59742	2.95687	0.12523	1.38913	0.55641	0.1082	0.05756	0.01382	0	0
Healthy	10.98274	0.53123	0	0	0.10257	0.09203	0.57755	0	0.01007	0.00421	10.98274	28.18338	0	0.79366	0	0.09203	0.53123	0.00173	0.01282	0
Healthy	39.77654	0.83719	0.39169	0.37872	0.00258	0	1.96503	0	0	0	39.77654	4.89424	12.15454	0.29263	0.93483	0	0.83719	0	0	0
Healthy	39.62724	0.00537	0	1.33778	3.47651	0	0.23515	0.04783	0.66857	0.01691	39.62724	0	26.13642	0	0	0	0.00537	1.79372	0	0.04783
Healthy	1.457	0.69723	0.59566	0.07655	0	0.00083	0	0	0.00332	0.0018	1.457	7.2462	47.76307	0.0632	0	0.00083	0.69723	0.00115	0.00855	0
Healthy	11.18939	0.02949	0	0	0.00703	0	0	0	0.00384	0	11.18939	3.59579	0	0.25814	0	0	0.02949	0.00058	0.03054	0
Healthy	1.72893	0	0	0	0	0	0	0	0	0	1.72893	0.98283	0.18969	0	1.85231	0	0	0.05427	0	0
Healthy	38.8167	0	0	0	6.35549	7.54448	0	0	0	0	38.8167	0.86701	0	0	0	7.54448	0	0	0	0
Healthy	8.44434	1.18845	0.13683	0.36556	0.08378	0	0	0.13295	0.07496	0.02091	8.44434	10.43843	5.17142	3.16843	0.71933	0	1.18845	0.30207	0.00133	0.13295
Healthy	0	0	0	4.6561	0	0	0	0	0	0	0	0	6.59575	0	0	0	0	0	0	0
Healthy	24.73501	0	0.007	0.38596	0.09034	1.70994	0.31268	0.21191	0.28323	0.00033	24.73501	8.07146	0.25903	4.77997	0.01764	1.70994	0	0.05845	0.00889	0.21191
Healthy	9.69299	0	0	0	0	0	0	0	0	0	9.69299	1.95808	0	0	0.70276	0	0	0	0	0
Healthy	23.67886	0.67645	0	0.05277	0.02874	1.80075	0	0.05825	0.09703	0.00016	23.67886	11.5235	2.80303	3.65171	0	1.80075	0.67645	0.04466	0.15156	0.05825
Healthy	12.33075	0	0	0	0.51735	0	0	0	0	0	12.33075	1.46189	0.02023	0	0	0	0	0.30319	0	0
Healthy	2.06269	0	0	0.02913	0	0	0	0	0	0	2.06269	4.19445	0.02352	1.94291	0	0	0	0	0.04112	0
Healthy	5.91702	0	0	0	0	0.04311	0	0	0	0	5.91702	3.30467	4.05241	1.07099	0.09043	0.04311	0	0	0.07434	0
Healthy	10.32986	0.61169	0.05257	0.01873	0.5634	0	2.79265	0.03859	0.31151	0	10.32986	11.28753	4.15836	0.04162	0.98179	0	0.61169	0.08495	0.01399	0.03859
Healthy	46.34829	0	0	0	0.76987	0	0	0	0	0	46.34829	1.53945	0	0	0	0	0	0.30461	0	0
Healthy	6.27347	0.38363	0	0.09841	0.21724	2.20838	0	0	0	0	6.27347	2.34681	0.14517	4.80684	23.484	2.20838	0.38363	0.87914	0.71462	0
Healthy	4.55439	0	0	0.09111	0	0.91984	0	0	0	0	4.55439	4.13225	3.63884	0.94061	0.90006	0.91984	0	0.08279	0.36652	0
Healthy	5.77806	0	0	0.01041	0	0.06314	0	0.00443	0	0	5.77806	3.61009	4.25504	1.02405	0.11704	0.06314	0	0.01522	0.08906	0.00443
Healthy	25.99537	0	0	0	0	0	0	0	0	0	25.99537	10.20938	0	1.33943	0	0	0	0	0	0
Healthy	6.25106	0	0	0.07013	0.03373	0	0	0	0.42534	0	6.25106	0.47776	0.00788	0	0	0	0	0.03935	0	0
Healthy	18.21306	0.02019	0	0	0.32	0	0	0	0.14632	0	18.21306	4.42476	1.25183	1.26566	0	0	0.02019	0	0	0
Healthy	15.24503	0	0	3.31825	0	0	0	0	0	0	15.24503	24.1703	5.34989	0.82095	0	0	0	0	0	0
Healthy	5.14392	0	0	0	0.27242	0	0	0	0	0	5.14392	1.86857	0.40903	0.52165	0	0	0	0.0481	0	0
Healthy	1.1663	0.08428	0	0	0	0	0.50213	0	0	0	1.1663	3.8008	0.12091	0.91323	0	0	0.08428	4.02394	1.66613	0
Healthy	24.27811	2.53666	0	8.25162	3.5968	0	0	1.92975	0	0.5084	24.27811	10.05209	0.22601	0	1.91177	0	2.53666	0	0	1.92975
Healthy	14.13543	0.23918	0	0	0.07183	0	0	0.0123	0	0	14.13543	1.40551	0.89222	0	0	0	0.23918	0.04008	0.06513	0.0123
Healthy	0.78978	0	0	0	0	0	0	0	0	0	0.78978	1.60969	0.0863	0	0	0	0	0.01668	0	0
Healthy	26.29808	0	0	0.0223	0	0	0	0	0.09037	0	26.29808	2.37657	0	0.048	0.00383	0	0	0	0	0
Healthy	21.11407	0.25072	0	0.23235	0	0.11285	0	0	0.28594	0	21.11407	4.90963	4.33814	3.11402	0.46621	0.11285	0.25072	0.04687	0.00189	0
Healthy	14.52991	0.23103	0	0	0.06868	0	0	0.02018	0	0	14.52991	1.40013	0.99456	0	0	0	0.23103	1.6631	0.06104	0.02018
Healthy	15.26306	0.29517	0	0.48635	1.90703	0.14447	0	0	0	0	15.26306	8.45186	1.8504	0.11272	0.4713	0.14447	0.29517	0.09104	0.0481	0
Healthy	19.60951	3.21662	0	0	0	0	0	0.3691	0	0	19.60951	2.77059	4.24856	44.4455	17.4263	0	3.21662	0	0	0.3691
Healthy	24.55488	0	0.11797	0	0	0.15253	0	0	0.20194	0	24.55488	16.37696	0	3.45355	0	0.15253	0	0	0	0
Healthy	10.44091	0.02957	0	0.00882	0.00207	0	0.06095	0	0.05314	0	10.44091	1.01248	0	0	0	0	0.02957	0.00454	0.03612	0
Healthy	3.57365	4.01171	0.78683	0.0687	0	0	0	0.00569	0.03828	0	3.57365	0	17.01694	0	0	0	4.01171	0	0	0.00569
Healthy	0.64707	0	0	0	0	0	0	0	0	0	0.64707	1.42962	0	0	0.53649	0	0	0.04909	0	0
Healthy	21.35409	0	0	2.39811	0	3.06931	0	0	0	0.02426	21.35409	11.99021	4.99819	4.14103	3.051	3.06931	0	0	0	0
Healthy	23.87406	0	0	0	0.0405	0	0	0	0	0	23.87406	3.6521	0	0.23339	0	0	0	0.19086	0.24434	0
Healthy	23.7909	0.06704	0	0	0.07771	0	0	0	0	0	23.7909	3.53311	0	0.22849	0	0	0.06704	0.24656	0.33779	0
Healthy	30.93293	0.31422	0.00944	0.06857	0.40002	0	0	0.03728	0	0	30.93293	16.45175	0	0.15057	1.18295	0	0.31422	0.1245	0.04101	0.03728
Healthy	27.93452	1.55705	0.25765	1.8433	16.44743	0	0	0	0.41789	0	27.93452	11.14507	1.29975	10.8136	0.00566	0	1.55705	0	0	0
Healthy	35.61448	0.13637	0.38832	1.06308	1.21208	1.70278	0	0.01448	0.40841	0	35.61448	13.61657	1.11626	10.75147	0.02702	1.70278	0.13637	0.01003	0	0.01448
Healthy	25.4783	1.07156	0	8.21899	0.08132	0.81474	0.04432	0.00696	0.06758	0.01459	25.4783	10.38104	1.18708	11.17187	0	0.81474	1.07156	0.00713	0.09504	0.00696
Healthy	8.61824	0.6947	0	0	0.57303	9.23471	0	0	0	0	8.61824	24.40005	0	4.83756	0	9.23471	0.6947	0	0	0
Healthy	19.89236	0.28028	0	0.12664	3.0786	0	0	0.05899	0	0	19.89236	3.25541	0.05422	8.70982	14.9065	0	0.28028	0.33959	0.00212	0.05899
Healthy	7.83141	0	0	0.0434	0.07882	0	0	0.99055	0	0	7.83141	3.68747	0	3.86076	0.28653	0	0	0.00911	0	0.99055
Healthy	13.89969	0.0426	0	0.05048	0	0	0	0.02015	0.66049	0	13.89969	8.76363	0.002	0.00635	0	0	0.0426	0.03503	0.02153	0.02015
Healthy	47.44119	0	0	0.35595	0.91029	0.89622	0	0	0	0	47.44119	1.47463	0.15815	2.28717	0	0.89622	0	0	0	0
Healthy	7.41268	0	0	0.42666	0.07792	0	0	0	0	0	7.41268	4.55272	0.87671	1.85238	5.74457	0	0	0.0685	0	0
Healthy	19.30605	0.30276	0.03492	0.74143	0.00749	0	0	0.05995	0.14908	0	19.30605	5.56639	5.56913	27.61576	0	0	0.30276	0.11883	0	0.05995
Healthy	2.81573	0.19455	0	0.05079	0	0	0	0	0	0	2.81573	3.14863	0.08805	0	10.3129	0	0.19455	1.2697	0.19444	0
Healthy	15.96171	1.00994	0.21739	0.05086	2.86491	0.71531	0.74543	0	0.05592	0	15.96171	18.16738	0	1.63422	0	0.71531	1.00994	0	0	0
Healthy	3.33986	0.40393	0	0.01848	0.12269	0	0.91977	0.06881	0.05482	0	3.33986	16.99815	0.00318	0	0	0	0.40393	0.27357	0	0.06881
Healthy	0.01695	0	0	0	0.18018	0	0	0	0.04787	0.00144	0.01695	0.02963	0.25171	0	0	0	0	0	0	0
Healthy	1.3669	0	0	0	0	0	1.26078	0	0	0	1.3669	0	0	0	0	0	0	0	0	0
Healthy	22.85331	1.80717	0	5.52076	0	0.49771	0	0	0	0	22.85331	18.05348	1.59289	10.2576	0	0.49771	1.80717	0	0	0
Healthy	25.93152	0	0	0	0	0	0	0	0	0	25.93152	8.72924	0	1.38926	0	0	0	0	0	0
Healthy	20.33841	0.09271	0	1.40118	1.47063	0	10.9273	0	0.02165	0	20.33841	1.13101	0.10989	0.47418	0	0	0.09271	0.01289	0	0
Healthy	13.4946	0.18082	0	0.02389	0.00754	0	0	0.00335	0.06551	0	13.4946	22.0754	5.11495	3.70962	0	0	0.18082	0.00321	0.14777	0.00335
Healthy	0.00232	0	1.9303	1.46316	0	0	0	0	0	0	0.00232	0.00499	92.88663	0	0	0	0	0	0	0
Healthy	11.19733	0.29965	0	0.04869	0.11387	0	0	0.00326	0	0	11.19733	4.69882	0	9.18627	0.95693	0	0.29965	0.04777	0.02767	0.00326
Healthy	13.95278	3.87625	0.20686	0.48402	0.17237	0	0.11987	7e-05	0.00065	0.00923	13.95278	0.00272	72.71209	0	0.00118	0	3.87625	0.07233	0	7e-05
Healthy	1.95559	0.07912	0	0	0	0	0	0.13703	0	0	1.95559	7.17642	0	0.62992	0.83121	0	0.07912	0.02147	0.03927	0.13703
Healthy	15.78988	0	0	0	0	0	0	0	0	0	15.78988	0.55108	0	2.06624	0.39632	0	0	0	0	0
Healthy	4.99949	0	0	0	0.27498	0	0	0	0	0	4.99949	2.13626	0.38768	0.45379	0	0	0	0.05422	0	0
Healthy	3.15258	2.77932	0	0	0	0	0	0	0	0	3.15258	0	17.86819	0	0	0	2.77932	0	0	0
Healthy	1.68143	0	0	0.09169	0	0	0	0	0	0.00522	1.68143	0.04218	5.47498	0	0	0	0	0	0	0
Healthy	4.88406	0.31875	0	0.01145	0.04425	0	0	0	0	0	4.88406	7.42224	1.45403	3.37052	0.64191	0	0.31875	0.59253	0.00203	0
Healthy	13.15882	0	0	2.42027	0.15287	0	0.08768	0	0.61698	0.32407	13.15882	7.17193	3.01091	0	3.66082	0	0	0.04823	0	0
Healthy	9.87281	1.12734	0.00189	0.30245	0.01338	0	0	0.04408	0	0	9.87281	1.11059	0.59368	8.85593	1.26041	0	1.12734	0.00225	0.02619	0.04408
Healthy	26.60135	0.81806	0.00081	0.426	0.10371	0	0	0.52422	0.1	0.00057	26.60135	4.01017	1.80915	9.32453	0.08939	0	0.81806	0.04477	0.1864	0.52422
Healthy	33.09255	0	0	0.01042	0.8243	0.83654	1.18591	0	0.30225	0	33.09255	4.39254	0	0.07599	0.09638	0.83654	0	0	0	0
Healthy	5.97775	1.38578	0	0.23359	0	0.17766	0	0.47756	0	0	5.97775	4.4393	12.13324	1.3787	0	0.17766	1.38578	0.19817	0.11779	0.47756
Healthy	5.25075	0.04655	0	0.53944	0	0	0	0	0	0	5.25075	4.90406	0.2525	0	0	0	0.04655	0.08393	0	0
Healthy	0.65658	0	0	0	0	0	0	0	0	0	0.65658	1.08933	0.01614	0	0	0	0	0	0	0
Healthy	0.3762	1.28768	0	0.00212	0.13414	0	0	0.19064	0	0	0.3762	3.86647	0.01961	2.01491	44.3916	0	1.28768	0.06887	0.60646	0.19064
Healthy	22.62267	0.02616	0	0.05159	0.05917	0.00886	0	0.05476	0.01069	0	22.62267	9.51013	0.78855	9.75493	12.5439	0.00886	0.02616	1.00341	0.03459	0.05476
Healthy	16.62348	7.0379	0.06683	0.05048	0.03273	0	0.0785	0.01795	0.03452	0.10574	16.62348	4.33854	22.80746	0	0	0	7.0379	0.26198	0	0.01795
Healthy	6.25322	0.08225	0	0.08299	0	0	0	0	0	0	6.25322	0	0.12441	0	0	0	0.08225	0	0	0
Healthy	27.47749	0	0	0.43523	0.01117	0	0	0.02042	0	0	27.47749	7.3259	3.15295	7.57984	0	0	0	0.00595	0.01352	0.02042
Healthy	20.47828	0.8386	0	0.35671	0	1.43462	0	0.0158	0.14746	0.0811	20.47828	10.36482	19.20804	5.57129	0.87286	1.43462	0.8386	0.01239	0.11973	0.0158
Healthy	18.49618	0.01795	0	0.04062	0	0	0	0.00429	0.21993	0	18.49618	13.26304	0.43072	0	0	0	0.01795	0	0	0.00429
Healthy	15.68105	0.47425	0	0.01526	0.09703	0	0	0.01682	0.20308	0	15.68105	9.03915	1.6969	5.64879	0	0	0.47425	0.0101	0.11021	0.01682
Healthy	20.14283	0	0	0.58223	0.02499	0	0	0	0	0	20.14283	5.50496	0.95593	0.77779	0.02587	0	0	0.02429	0	0
Healthy	23.05958	0.23581	0	0	0	9.02686	0	0	0	0	23.05958	3.94638	0.19998	0.08674	1.81914	9.02686	0.23581	0.05479	0.01113	0
Healthy	2.98726	0	0	0.13624	0	0	0	0	0	0	2.98726	3.32931	0.60994	1.42052	0	0	0	1.4766	0.066	0
Healthy	0.39047	1.34761	0	0.01031	0.16516	0	0	0.1527	0	0	0.39047	3.84583	0.02198	1.95855	43.4397	0	1.34761	0.11915	0.73443	0.1527
Healthy	18.56895	0	0	0	0	0	0	0	0	0	18.56895	8.90022	0	0	1.87694	0	0	0	0	0
Healthy	37.12354	0	1.71841	0.81321	0.00841	0	0	0.61498	0.21189	0	37.12354	12.17843	8.90117	13.63409	0	0	0	0.01601	0.02349	0.61498
Healthy	37.98924	2.33976	8.66729	0.19513	1.21645	0.67796	0.06569	0.04163	0	0	37.98924	1.81967	0.72384	0.0411	0	0.67796	2.33976	0	0	0.04163
Healthy	1.82519	0.24101	0	0	0.09797	0	0	0	0	0	1.82519	4.15826	0.33531	0.29666	0	0	0.24101	0.57775	0.01044	0
Healthy	13.89714	0.1148	0	0.11814	0.59342	0	0	0	0.21255	0	13.89714	5.91479	23.65549	4.04555	0	0	0.1148	0	0	0
Healthy	2.50994	0.08713	0	0.03241	0	0	0	0.27661	0	0	2.50994	7.88747	0	0.35994	0.63345	0	0.08713	0.00819	0.08483	0.27661
Healthy	10.4235	0.19234	0	0.10693	0.02068	0	0	0.05817	0	0	10.4235	15.45437	0	0.39908	0	0	0.19234	0.0162	0	0.05817
Healthy	4.1556	0	0.14333	32.59093	0	0	0	0	0.29111	0	4.1556	0	20.8616	0	0	0	0	0	0	0
Healthy	10.17214	0	0	0	0	0	0.24703	0.13008	0	0	10.17214	0	0	0	0	0	0	0.09952	0	0.13008
Healthy	52.67782	0.31976	0	0.00165	0.89092	3.42295	0.07134	0	0.00748	0	52.67782	5.80091	2.32162	5.83247	0	3.42295	0.31976	0	0.19699	0
Healthy	20.01501	0.71882	0	0.02237	0.0979	0	0.05956	0.02808	0.01238	0.00991	20.01501	7.12536	7.73628	0.2881	0	0	0.71882	0.4669	0.01015	0.02808
Healthy	12.96048	0	0	0	0	0	0	0	0	0	12.96048	3.67232	0	2.55543	0	0	0	0	0	0
Healthy	4.44309	0.62212	0	0	0.18017	0	0	0.03604	0	0	4.44309	1.19554	5.55201	4.71822	7.1259	0	0.62212	1.08473	0.13413	0.03604
Healthy	29.20642	0.56859	0.00128	1.86746	0.05333	0	0	0.05244	0	0.0062	29.20642	10.10871	0.00353	27.18844	0.00548	0	0.56859	0.00186	0	0.05244
Healthy	1.97522	0	0	0	0	0	0	0	0	0	1.97522	1.0293	0.20647	0	1.8733	0	0	0.09046	0	0
Healthy	3.08403	0	0	0.01326	0.01213	0	0	0.67161	0	0	3.08403	10.07357	0	0	0	0	0	0.35929	0	0.67161
Healthy	8.04226	0.48773	0	0	0.15116	0.07196	0	0.01789	0	0	8.04226	4.43563	2.33244	0.73701	0	0.07196	0.48773	0.19687	0.1381	0.01789
Healthy	34.85489	0.04435	0	0.28746	0.01159	1.31778	0	0	0	0	34.85489	6.92953	0.55737	5.41519	0.69784	1.31778	0.04435	0	0	0
