group	Bacteroidota	Proteobacteria	Desulfobacterota		Bacteroidota	Firmicutes_A	Actinobacteriota	Proteobacteria	Verrucomicrobiota	Firmicutes	Methanobacteriota	Desulfobacterota	
Healthy	58.01083	0.55204	0.02458		58.01083	21.44714	5.85736	0.55204	0	0.28041	0	0.02458	
Healthy	22.70305	0.1316	0		22.70305	39.24458	0.82486	0.1316	0	16.04291	3.66315	0	
Healthy	73.82998	0.45314	0.02244		73.82998	8.0536	0.04933	0.45314	0	0.03919	0	0.02244	
D001943	31.41134	2.70589	0		31.41134	30.25209	0.20072	2.70589	0.00279	0.01348	0	0	
Healthy	21.84724	0.42698	0.07256		21.84724	51.8003	0.55042	0.42698	3.47228	0.25973	0	0.07256	
Healthy	30.04784	0.02182	0		30.04784	36.7793	2.49772	0.02182	4.19116	0	0	0	
Healthy	49.4338	0	0		49.4338	26.65044	0	0	0	0	0	0	
Healthy	70.00135	0.17425	0		70.00135	7.41575	0.36907	0.17425	0	0.30214	0	0	
Healthy	68.02287	6.04214	0		68.02287	13.23641	0.2573	6.04214	0	0.58068	0	0	
Healthy	44.99102	2.48842	0		44.99102	23.54391	14.69762	2.48842	0	0.43676	0	0	
Healthy	24.68143	0.12353	0		24.68143	62.83116	1.5173	0.12353	0.21299	0.49077	0.08608	0	
Healthy	79.63967	0.24438	0		79.63967	2.39421	0.1026	0.24438	0	0.00818	0	0	
Healthy	66.80106	1.26907	0		66.80106	2.53704	0.18021	1.26907	0	0	0	0	
Healthy	30.74518	1.04012	0		30.74518	27.60436	0.2307	1.04012	0	0.43754	0	0	
Healthy	20.681	0.22372	0		20.681	55.18876	0	0.22372	2.48303	0.12098	3.55858	0	
Healthy	83.66088	0.70555	0.06013		83.66088	6.5621	1.56293	0.70555	0	0.04691	0	0.06013	
Healthy	34.03182	0.81755	0		34.03182	3.83366	22.01373	0.81755	10.9872	3.21484	0	0	
Healthy	67.23864	0.70667	0.43213		67.23864	3.78633	1.26533	0.70667	0	0.36034	0	0.43213	
Healthy	79.5532	0.6799	0.02068		79.5532	5.49309	1.25162	0.6799	3.73739	0.00769	0	0.02068	
Healthy	77.46103	0.30335	0.08262		77.46103	6.74849	0.85203	0.30335	0	0.14078	0	0.08262	
Healthy	37.48435	0.28696	0		37.48435	41.99058	0.0445	0.28696	0	4.6511	0	0	
Healthy	42.17307	0.79435	0.01653		42.17307	27.55531	0.78799	0.79435	4.79499	0.58424	0	0.01653	
Healthy	69.54745	0.16316	0		69.54745	7.54795	0.40595	0.16316	0	0.31823	0	0	
Healthy	26.3885	0.08638	0.51404		26.3885	13.63051	2.61896	0.08638	0.4868	1.11266	0	0.51404	
Healthy	18.78237	2.07808	0.08455		18.78237	42.63635	8.06115	2.07808	0	5.1157	0	0.08455	
Healthy	8.56898	40.49935	0.00245		8.56898	13.02932	18.36638	40.49935	0.12052	3.94651	2.878	0.00245	
Healthy	77.19162	0.11572	0		77.19162	5.41797	0.05927	0.11572	12.5924	0	0	0	
Healthy	21.69807	0.63891	0		21.69807	43.24986	2.24791	0.63891	0	1.40255	0.50663	0	
Healthy	63.72511	0.06742	0.02608		63.72511	9.66115	0.26943	0.06742	0.85429	0.00501	0	0.02608	
Healthy	33.92262	0.95105	0.00067		33.92262	36.85695	1.92584	0.95105	0	0.55111	0	0.00067	
Healthy	23.80365	0.003	0		23.80365	57.17859	0.0056	0.003	0	0	0	0	
Healthy	27.41332	13.544	0		27.41332	28.76911	2.75381	13.544	5.3777	3.42563	0	0	
Healthy	10.17921	0	0		10.17921	65.28219	0.12669	0	0	0.0863	5.91318	0	
Healthy	83.54345	0.76194	0		83.54345	8.08151	0.63507	0.76194	0	0.06685	0	0	
Healthy	12.96811	0.05413	0.07456		12.96811	29.8582	8.99154	0.05413	13.1215	0.68652	0.22609	0.07456	
Healthy	62.32274	0.43051	0.00226		62.32274	26.2803	0.47639	0.43051	0	0.07435	0	0.00226	
Healthy	43.9114	0.12954	0.04505		43.9114	5.31435	0.11598	0.12954	0	0.01177	0	0.04505	
Healthy	83.8056	0	0		83.8056	7.94027	0.05071	0	0	0	0	0	
Healthy	68.75745	0.06107	0.08344		68.75745	10.03618	0.33413	0.06107	0.50525	0.0121	0	0.08344	
Healthy	36.60658	0.05623	0.05779		36.60658	50.98217	0	0.05623	0	0.03721	0	0.05779	
Healthy	24.89816	1.88459	0		24.89816	57.76738	0.38493	1.88459	0.33902	0.01998	0.20727	0	
Healthy	15.49998	0	0		15.49998	44.24929	13.56496	0	0.95794	2.78175	0	0	
Healthy	22.21139	1.03095	0		22.21139	46.88372	0.48326	1.03095	0.04092	2.00768	0.04421	0	
Healthy	34.37811	0.57712	0		34.37811	49.70623	0.11198	0.57712	0	1.25198	0.80213	0	
Healthy	79.37998	0.29186	0		79.37998	2.50975	0.03705	0.29186	0	0	0	0	
Healthy	14.04776	5.89184	0		14.04776	53.12494	14.64927	5.89184	0	3.06956	0	0	
Healthy	79.3563	0	0		79.3563	15.80437	0	0	0.3553	0.08617	0	0	
Healthy	14.44243	2.08779	0		14.44243	1.77442	67.04682	2.08779	0	4.11064	0	0	
Healthy	20.9667	0.15947	0.071		20.9667	36.99338	6.66806	0.15947	5.48769	0.37126	2.68708	0.071	
D001943	52.56033	14.0172	0		52.56033	21.23514	0.08656	14.0172	0.00095	0.66793	0.06973	0	
Healthy	4.30091	16.60664	0.00949		4.30091	38.89496	14.33165	16.60664	0	2.37793	0	0.00949	
Healthy	27.85964	1.88088	0		27.85964	48.22872	1.10925	1.88088	0.00876	1.30538	0.03732	0	
Healthy	47.15603	0.80316	0		47.15603	8.12133	4.8397	0.80316	1.24863	0.15639	0	0	
Healthy	6.00557	0.03244	0.05451		6.00557	66.97708	1.55737	0.03244	0	1.06608	4.11402	0.05451	
D001943	62.60679	1.35489	0.01721		62.60679	4.46704	0.76134	1.35489	0	2.84985	0	0.01721	
Healthy	19.14718	0.34545	0		19.14718	52.09716	11.29489	0.34545	0	0.33876	0	0	
Healthy	70.10311	0.39047	0.06774		70.10311	9.8725	4.07317	0.39047	0.12127	0	0.05697	0.06774	
Healthy	67.53369	0.1497	0		67.53369	7.76639	0.31106	0.1497	0	0.24047	0	0	
D001943	54.21237	4.44394	0.08516		54.21237	12.39212	0.00324	4.44394	0	0.77439	0	0.08516	
Healthy	39.3989	0	0		39.3989	42.98542	0	0	0	0	0	0	
Healthy	0	64.1085	0		0	3.55564	0	64.1085	0	0.38784	0	0	
Healthy	67.96798	6.20782	0.01482		67.96798	10.13138	0.24164	6.20782	0	0.48478	0	0.01482	
Healthy	17.07005	0.53146	0.15293		17.07005	49.11995	15.51352	0.53146	0	0.76989	0	0.15293	
Healthy	39.78159	0.10588	0		39.78159	47.04581	0.24558	0.10588	0.06568	1.35608	0	0	
Healthy	25.99552	0.77049	0.12175		25.99552	51.74821	1.3204	0.77049	4.66303	0.37553	0.08659	0.12175	
Healthy	17.42109	0.54752	0		17.42109	36.9452	0	0.54752	0.35684	1.7695	0	0	
Healthy	46.68828	0.45319	0.01124		46.68828	32.24089	0.35801	0.45319	0	4.2094	0	0.01124	
D001943	60.34525	6.88879	0.33294		60.34525	11.33625	0.60933	6.88879	2.06853	4.1874	0	0.33294	
Healthy	33.17284	5.38178	0.13317		33.17284	16.65619	0.13524	5.38178	0	0.28255	1.24695	0.13317	
Healthy	70.48514	0.22131	1.68288		70.48514	6.37663	0.25982	0.22131	0	0.52613	0.06375	1.68288	
Healthy	68.79055	0.13697	0		68.79055	23.41688	0.02847	0.13697	0	0	0	0	
Healthy	26.0958	0.12255	0.00335		26.0958	57.297	0.36057	0.12255	0	0.18832	0.58978	0.00335	
Healthy	45.1931	0.23305	0.00334		45.1931	45.10562	0.15083	0.23305	0	0.07996	0	0.00334	
Healthy	44.6754	4.16403	0.02861		44.6754	28.44382	0	4.16403	6.098	0	1.38448	0.02861	
Healthy	46.32513	11.02661	0		46.32513	0.0717	17.7817	11.02661	0	1.65425	0	0	
Healthy	45.38947	0.64296	0.20968		45.38947	28.12505	1.06614	0.64296	0.02265	0.20809	0.12133	0.20968	
Healthy	50.61034	0.15904	0		50.61034	28.06211	3.02889	0.15904	0	0.54766	0	0	
Healthy	7.18264	0.35498	0		7.18264	21.62037	23.50545	0.35498	4.64073	4.0634	27.2102	0	
Healthy	20.40739	0.90366	0		20.40739	54.17399	4.01656	0.90366	2.12082	0.20006	1.33131	0	
Healthy	21.3893	3.41116	0		21.3893	43.24119	5.18376	3.41116	0.44848	3.07311	0	0	
Healthy	0.52959	0.02269	0		0.52959	62.66091	4.22505	0.02269	0	0.62491	0	0	
Healthy	71.10958	2.86052	0.06823		71.10958	3.35005	0	2.86052	0	0	0	0.06823	
Healthy	44.66073	0.0125	0.10009		44.66073	11.01785	5.95915	0.0125	6.84902	0.23921	0	0.10009	
Healthy	34.64409	0	0		34.64409	38.61583	3.37794	0	0	0	0	0	
Healthy	26.14651	0	0		26.14651	43.87935	11.58374	0	0	0	0	0	
D001943	72.26269	1.14447	0.01001		72.26269	11.8172	0.23982	1.14447	0	0.12738	0	0.01001	
Healthy	82.14531	0.05811	0		82.14531	9.69797	1.45884	0.05811	0.00127	0.01624	0	0	
Healthy	10.65267	0	0		10.65267	58.35701	10.71851	0	2.88098	0	0	0	
Healthy	77.96976	0.66585	0.03819		77.96976	5.28141	1.18342	0.66585	3.41279	0.00516	0	0.03819	
Healthy	67.51672	0.76704	0.4126		67.51672	4.35053	1.27878	0.76704	0.00874	0.35102	0	0.4126	
Healthy	47.52177	2.65317	0		47.52177	13.67774	1.30967	2.65317	0.2033	0.15939	0.11554	0	
Healthy	63.18956	2.66211	0.0502		63.18956	22.17427	0.79006	2.66211	0.0876	0.0671	0	0.0502	
Healthy	39.29122	0.02764	0		39.29122	34.64595	0.00487	0.02764	0.02971	0.04975	0.07658	0	
Healthy	46.5268	3.49531	0		46.5268	42.17168	3.7193	3.49531	0	1.72201	0	0	
Healthy	45.30443	0.50932	0.69686		45.30443	7.3437	1.87555	0.50932	0.15368	0.5304	0	0.69686	
Healthy	83.50859	0.85668	0		83.50859	8.15673	0.71851	0.85668	0	0.05218	0	0	
Healthy	69.61899	0.32819	0.20568		69.61899	8.053	0	0.32819	0	0.00254	0	0.20568	
Healthy	61.00536	3.42687	0		61.00536	5.05649	16.5558	3.42687	0	0.44779	0	0	
Healthy	92.23703	4.7802	0		92.23703	2.28247	0.01588	4.7802	0.57307	0	0	0	
Healthy	70.72479	2.15199	0.07373		70.72479	3.33513	0	2.15199	0	0	0	0.07373	
Healthy	35.45701	3.1137	0		35.45701	42.48772	1.59502	3.1137	0.01892	0.26178	0	0	
Healthy	32.23155	0.23478	0.01216		32.23155	12.57457	36.1528	0.23478	0.0313	0.02132	0	0.01216	
Healthy	25.80186	0.05391	0		25.80186	47.85488	0	0.05391	0	9.86165	0	0	
Healthy	35.4642	5.04845	0		35.4642	0.41327	13.97841	5.04845	0	0.70418	0	0	
Healthy	65.75631	1.04495	0.37836		65.75631	23.29531	0.09653	1.04495	0	0.07472	0	0.37836	
Healthy	81.15904	18.14373	0		81.15904	0.08783	0.56795	18.14373	0	0.01304	0	0	
Healthy	27.52555	0.05409	0.0025		27.52555	63.53508	1.67535	0.05409	0	0.1488	0	0.0025	
Healthy	63.82462	1.1305	0.43856		63.82462	24.56575	0.13647	1.1305	0	0.05916	0	0.43856	
Healthy	17.74643	1.15826	0.00413		17.74643	38.34354	24.77208	1.15826	0	0.4979	0	0.00413	
Healthy	0.01829	0.00218	0		0.01829	0.05717	42.35684	0.00218	0	42.76447	0	0	
Healthy	69.24842	0.24124	0		69.24842	3.51025	0.27163	0.24124	0	0.02311	0	0	
Healthy	22.85559	0.6575	0		22.85559	52.57044	5.9162	0.6575	0	0.90651	0	0	
Healthy	41.57566	49.1639	0		41.57566	0	1.16566	49.1639	0	4.71015	0	0	
Healthy	34.03663	10.2659	0.31131		34.03663	29.77148	2.99814	10.2659	2.89205	0.72954	0.58844	0.31131	
Healthy	62.06333	0.02868	0.02718		62.06333	8.29801	0.16551	0.02868	0.72345	0	0	0.02718	
Healthy	21.31851	1.64053	0		21.31851	36.20417	0.09546	1.64053	3.15983	0	0.39124	0	
Healthy	11.90296	1.66978	0.04058		11.90296	52.00507	6.25712	1.66978	0.70025	1.06043	0	0.04058	
Healthy	35.39595	0.05103	0.23466		35.39595	51.76056	0.00477	0.05103	0	0.04991	0	0.23466	
Healthy	35.00133	0.13076	0.05118		35.00133	24.69301	5.79741	0.13076	0.76146	10.42845	3.13175	0.05118	
Healthy	70.39086	1.21308	0		70.39086	18.88936	1.31808	1.21308	0.56199	0.36951	0	0	
Healthy	24.18276	0.35944	0		24.18276	59.48359	1.10642	0.35944	1.98576	0.39124	0.6898	0	
Healthy	52.48106	0.35837	0		52.48106	23.14465	0.14751	0.35837	0	2.60916	0	0	
Healthy	35.06354	0	0.84778		35.06354	33.73757	8.55671	0	0	6.0136	0	0.84778	
Healthy	65.98259	0.02538	0		65.98259	24.13982	0.08066	0.02538	0.00142	0.05683	0	0	
D001943	83.03246	4.15758	0.03832		83.03246	5.2817	0.19319	4.15758	0	0.04782	0	0.03832	
Healthy	34.40887	0.17753	0.00188		34.40887	25.96428	0.32824	0.17753	0	2.07157	0	0.00188	
Healthy	8.96652	0	0		8.96652	76.0443	0	0	0	0	0	0	
Healthy	13.28972	11.33256	0.67525		13.28972	6.33358	1.53897	11.33256	43.6798	0.14515	0	0.67525	
Healthy	18.34845	0.32852	0.05119		18.34845	56.18277	1.29896	0.32852	0.56761	6.90668	2.23143	0.05119	
Healthy	42.71158	9.47066	0.1071		42.71158	13.97329	21.0492	9.47066	0	0.35745	0	0.1071	
Healthy	30.94194	3.34159	0.34965		30.94194	29.66465	1.28762	3.34159	0	1.84246	0	0.34965	
Healthy	50.89379	1.66445	0		50.89379	27.3566	0.53084	1.66445	0.01513	1.118	0.09898	0	
Healthy	48.29775	0.93853	0.02565		48.29775	23.6992	1.6953	0.93853	0	0.09353	0	0.02565	
Healthy	73.72796	0.40863	0.01315		73.72796	8.17844	0.03824	0.40863	0	0.01308	0	0.01315	
Healthy	84.11875	0.04764	0		84.11875	6.76286	0.04813	0.04764	0	0.23776	0	0	
Healthy	12.37931	0	0		12.37931	26.87428	28.13049	0	0	0.75977	0	0	
Healthy	67.17171	0.55934	0.07184		67.17171	18.39822	0.16882	0.55934	0.72869	0.01517	0	0.07184	
Healthy	38.82976	0.61763	0.04541		38.82976	34.02844	0.99613	0.61763	4.67237	0.6686	0	0.04541	
Healthy	32.95493	0	0		32.95493	49.63685	10.5561	0	0	0	0	0	
Healthy	89.00699	0.6299	0		89.00699	2.80044	0.13187	0.6299	0	0.24278	0	0	
Healthy	80.33109	2.80239	0.01862		80.33109	12.46349	0	2.80239	0	0.09148	0	0.01862	
Healthy	39.49502	0.75434	0.11593		39.49502	29.86643	1.48396	0.75434	1.58407	0.23671	0.18893	0.11593	
Healthy	69.04725	0.12904	0		69.04725	8.93031	0.32507	0.12904	0	0.28924	0	0	
Healthy	8.81216	0.00529	0		8.81216	57.56559	13.86004	0.00529	8.11954	5.76231	1.22198	0	
Healthy	68.91287	0.35619	0.16199		68.91287	8.37358	0.00491	0.35619	0	0.01914	0	0.16199	
Healthy	20.12804	0.12372	0		20.12804	28.61402	5.35574	0.12372	5.92107	0.58038	13.0073	0	
Healthy	54.70265	1.35383	0.14537		54.70265	5.6647	0.72137	1.35383	6.87176	0.30796	0	0.14537	
Healthy	70.12604	0.20741	0		70.12604	3.60021	0.35532	0.20741	0	0.03612	0	0	
Healthy	28.83934	0.23617	0.02951		28.83934	40.92106	0.45404	0.23617	2.14262	0.15727	0	0.02951	
Healthy	19.31718	0.56991	0.01415		19.31718	27.53011	0.73295	0.56991	2.74406	3.60792	0.7215	0.01415	
D001943	77.03669	1.16838	0.05817		77.03669	14.43775	0.17597	1.16838	0.03373	0.56488	0	0.05817	
Healthy	38.19078	5.94661	0		38.19078	32.67224	3.43761	5.94661	0	3.19883	0	0	
Healthy	32.49242	0.38791	0.00985		32.49242	38.81676	0.53273	0.38791	0.55328	6.67327	0.45909	0.00985	
Healthy	57.50504	0.33818	0.52681		57.50504	10.22448	0.54605	0.33818	8.52608	0	0	0.52681	
Healthy	81.29397	1.40988	0.01432		81.29397	8.97404	0	1.40988	0	1.72777	0	0.01432	
Healthy	69.24328	0.32018	0.15014		69.24328	10.06223	0	0.32018	0	0.00759	0	0.15014	
Healthy	39.89908	0.03015	0		39.89908	11.00616	5.38878	0.03015	9.31857	0	7.872	0	
Healthy	68.76887	0.09513	1.83113		68.76887	9.57442	0.25692	0.09513	0	0.45795	0.05847	1.83113	
Healthy	39.55514	0.91966	0		39.55514	53.92104	0.15025	0.91966	0	1.43617	0.09805	0	
Healthy	52.91409	0.35481	0.3516		52.91409	15.98354	0.35289	0.35481	5.41567	0	0	0.3516	
Healthy	68.77191	0.166	0.0648		68.77191	10.11289	0.34022	0.166	0.5814	0.0245	0	0.0648	
Healthy	45.45746	0.2264	0		45.45746	33.2856	3.89687	0.2264	1.05638	0.20363	1.94601	0	
Healthy	66.03093	0.44553	0.03382		66.03093	8.94356	0.09604	0.44553	0	0.35537	0	0.03382	
Healthy	21.1453	1.568	0.00339		21.1453	49.46732	14.92954	1.568	0	0.52938	0	0.00339	
Healthy	69.13208	0.16446	0		69.13208	7.41066	0.36434	0.16446	0	0.31189	0	0	
Healthy	86.46015	1.67283	0.10717		86.46015	7.69869	0.19247	1.67283	0	0.12122	0	0.10717	
Healthy	21.75481	5.06858	0.18342		21.75481	9.96724	4.36967	5.06858	0	22.38885	0	0.18342	
Healthy	58.38494	0.45707	0.56485		58.38494	9.39203	0.67856	0.45707	8.41324	0	0	0.56485	
Healthy	19.64207	0.28164	0.16248		19.64207	21.20836	12.70015	0.28164	8.75078	4.41706	0	0.16248	
Healthy	58.04255	0.38078	0.56576		58.04255	10.79432	0.6427	0.38078	8.20473	0	0	0.56576	
Healthy	13.11824	10.85619	0.69191		13.11824	6.94109	1.46922	10.85619	43.9957	0.15544	0	0.69191	
Healthy	92.24673	4.03448	0		92.24673	2.19671	0.00792	4.03448	0.59403	0	0	0	
Healthy	40.35934	1.90938	0.04717		40.35934	26.88748	1.27925	1.90938	0.4233	1.51498	0	0.04717	
Healthy	39.48581	0.54745	0		39.48581	22.95628	0	0.54745	0	10.27353	0.70003	0	
Healthy	36.85906	1.85871	0.30363		36.85906	16.77833	3.54022	1.85871	5.21823	0.60624	0.22484	0.30363	
Healthy	61.18569	3.06517	0		61.18569	13.75486	0.88339	3.06517	5.88147	0.40791	0	0	
Healthy	48.1458	0.75627	0		48.1458	42.56174	3.68155	0.75627	0	0.12068	0	0	
Healthy	30.32813	0	0.74315		30.32813	14.85399	0.50172	0	23.5674	0.35194	2.32247	0.74315	
Healthy	63.75849	3.11276	0.54517		63.75849	28.10671	0.1096	3.11276	0	0.07602	0	0.54517	
Healthy	68.32121	0.04401	0.09384		68.32121	10.57875	0.33115	0.04401	0.50967	0.02819	0	0.09384	
Healthy	74.06347	0	0		74.06347	0	0	0	0	0	0	0	
Healthy	6.96398	35.8847	0		6.96398	0.40799	19.65488	35.8847	0	2.31048	0	0	
Healthy	35.14355	6.238	0.16419		35.14355	39.37585	0.01034	6.238	3.56343	0.0173	0.61693	0.16419	
Healthy	39.1985	0.97126	0		39.1985	33.80219	0.06519	0.97126	0	0.08072	0	0	
Healthy	67.71161	0.84717	0		67.71161	24.25013	0.29239	0.84717	1.16615	0.00129	0	0	
Healthy	25.10802	4.02899	0.02415		25.10802	37.75692	12.35718	4.02899	0	0.84809	0	0.02415	
Healthy	62.08988	0.44987	0.01112		62.08988	20.88855	0.45367	0.44987	0.00396	1.36384	0	0.01112	
D001943	70.96899	1.80617	0.00797		70.96899	5.70159	0.19847	1.80617	0	0.01755	0	0.00797	
Healthy	15.088	0.94657	0.03822		15.088	61.07393	2.39566	0.94657	1.60176	0.99713	2.47832	0.03822	
Healthy	17.57972	1.35455	0		17.57972	57.76744	3.50933	1.35455	3.19426	2.07172	1.2636	0	
Healthy	31.9736	0.21398	0		31.9736	1.44962	20.53496	0.21398	0	0.0462	0	0	
Healthy	45.69977	0.47813	0.68415		45.69977	8.07133	1.80896	0.47813	0.15171	0.61091	0	0.68415	
Healthy	79.71289	0.06033	0		79.71289	11.914	0.00623	0.06033	0	0	0	0	
Healthy	35.78505	1.95772	0		35.78505	9.05068	0.07546	1.95772	0	0.05804	0	0	
Healthy	56.96194	0.1768	0		56.96194	30.79522	0	0.1768	1.18387	0.07214	0	0	
Healthy	31.9633	0	0		31.9633	38.42111	2.66432	0	0	0	0	0	
Healthy	34.02746	13.82352	0.23795		34.02746	12.99445	0.42597	13.82352	0.87368	0.4968	0.95618	0.23795	
Healthy	87.21806	0.84041	0		87.21806	2.54449	4.3229	0.84041	0	0.09543	0	0	
Healthy	37.95172	0	0		37.95172	31.88283	0	0	0	0	0	0	
Healthy	60.10863	11.0407	0		60.10863	15.88753	0.37601	11.0407	0	0	0	0	
Healthy	36.41873	0.41579	0.07159		36.41873	13.28918	1.04828	0.41579	6.92065	0.00254	0	0.07159	
Healthy	39.11686	0.84802	0		39.11686	45.01023	0.28247	0.84802	0	0.64069	0.42282	0	
Healthy	48.91942	1.57447	0		48.91942	37.45305	1.86463	1.57447	0	0.25245	0	0	
Healthy	13.7984	0.21343	0.02166		13.7984	42.25648	7.27054	0.21343	2.29678	0.89389	0	0.02166	
Healthy	23.37048	0.30909	0.00678		23.37048	43.79257	0.74428	0.30909	7.21283	3.26204	0	0.00678	
Healthy	24.96021	2.43127	0		24.96021	60.64689	0.60993	2.43127	0	2.1506	0	0	
Healthy	23.82057	0.03068	0.00573		23.82057	55.6389	0.50546	0.03068	0	0.01073	0	0.00573	
Healthy	71.06037	1.00291	0		71.06037	15.6154	0.12798	1.00291	0.70978	0.21573	0	0	
Healthy	4.11668	17.07188	0.00319		4.11668	38.46101	13.6886	17.07188	0	3.96161	0	0.00319	
Healthy	20.0404	0.46235	0		20.0404	29.93878	2.70646	0.46235	2.42903	1.14144	23.0782	0	
Healthy	25.12542	1.36722	0		25.12542	26.79524	0.55606	1.36722	11.9544	3.71385	1.22427	0	
D001943	80.19855	0.12388	0.03088		80.19855	16.8177	0.53157	0.12388	0	0.0543	0	0.03088	
Healthy	44.73574	0.28073	0.14185		44.73574	11.22968	5.9989	0.28073	7.00361	0.19751	0	0.14185	
Healthy	50.1858	0.86281	0.17459		50.1858	24.66245	7.21431	0.86281	0.16777	0.29875	0	0.17459	
Healthy	27.88975	0	0		27.88975	35.24016	0	0	2.70233	6.09948	2.86015	0	
Healthy	53.28795	0	0		53.28795	6.60071	0	0	18.535	0	0	0	
Healthy	43.83834	0.1092	0		43.83834	18.77715	25.54396	0.1092	0.08399	0.44993	0	0	
Healthy	38.26838	0.31953	0.06404		38.26838	38.72004	2.20601	0.31953	3.27005	1.19317	5.69836	0.06404	
Healthy	36.6236	1.14509	0.04985		36.6236	36.28495	1.00947	1.14509	0.12008	0.27834	0	0.04985	
Healthy	92.365	0.64798	0		92.365	2.73768	0.16641	0.64798	1.90243	0	0	0	
Healthy	29.51667	0.22203	0		29.51667	52.96995	0.42242	0.22203	0	3.80782	0	0	
Healthy	44.13978	0	0		44.13978	39.58678	0	0	0	1.77762	0	0	
Healthy	81.22765	4.16845	0		81.22765	8.32207	0.03628	4.16845	0	0	0	0	
Healthy	67.14626	1.16767	0		67.14626	2.61651	0.16593	1.16767	0	0	0	0	
Healthy	22.14392	0.10201	0		22.14392	55.40416	1.73004	0.10201	0	4.55258	2.05034	0	
Healthy	65.0962	1.61713	0.10964		65.0962	13.98482	0.78822	1.61713	0	0.02598	0.19466	0.10964	
Healthy	6.15386	30.44205	0.13845		6.15386	5.0041	51.59047	30.44205	0	0.29091	0	0.13845	
Healthy	89.02974	0.44076	0		89.02974	2.51641	0.13703	0.44076	0	0.27274	0	0	
Healthy	28.92219	0	0		28.92219	7.45679	0	0	0	0	24.9923	0	
D001943	70.76434	0.98476	0.01428		70.76434	16.16905	0.33253	0.98476	0	0.02918	0	0.01428	
Healthy	57.36305	0.25407	0.0863		57.36305	12.05762	13.61279	0.25407	0	0.25861	0.19165	0.0863	
Healthy	42.89325	0.13231	0.02729		42.89325	3.55322	0.12202	0.13231	0	0.02661	0	0.02729	
Healthy	13.55201	0.28679	0		13.55201	59.6621	3.45769	0.28679	1.06484	5.35638	0	0	
Healthy	35.99257	31.67116	0		35.99257	15.06033	0	31.67116	0	0.62781	0	0	
Healthy	24.40406	8.09951	0.01354		24.40406	41.72538	6.93139	8.09951	0.96214	0.0938	0	0.01354	
Healthy	73.37573	0.62688	0		73.37573	10.54909	12.7611	0.62688	0	1.6689	0	0	
Healthy	0.44219	88.38499	0		0.44219	4.30618	0.03159	88.38499	0	2.64938	0	0	
Healthy	67.1886	0.95903	0		67.1886	2.41227	0.18435	0.95903	0	0	0	0	
Healthy	10.84973	0.25654	0		10.84973	46.88441	0.10161	0.25654	0.51042	0.30067	1.18571	0	
Healthy	60.62347	3.03222	0		60.62347	13.93783	0.81501	3.03222	5.89208	0.51132	0	0	
Healthy	6.30409	0.06093	0.21362		6.30409	65.08712	2.494	0.06093	0	0.9304	3.55074	0.21362	
Healthy	43.03852	0.0823	0.08082		43.03852	3.42813	0.10093	0.0823	0	0.02263	0	0.08082	
Healthy	0.78649	4.99879	0		0.78649	7.35771	49.86325	4.99879	0	0.41678	0	0	
Healthy	78.72753	0	0		78.72753	9.71682	0	0	0	0	0	0	
Healthy	30.64575	0.02018	0.57923		30.64575	14.5506	0.48312	0.02018	22.9272	0.33415	2.25233	0.57923	
Healthy	58.66894	3.30112	0		58.66894	29.24547	0	3.30112	0	1.52302	0	0	
Healthy	41.73987	0.43975	0		41.73987	18.88532	26.15008	0.43975	0	0.50355	0	0	
Healthy	88.13317	1.5694	0.10572		88.13317	6.72009	0.20082	1.5694	0	0.10114	0	0.10572	
Healthy	3.3361	1.69495	0		3.3361	0.02311	29.02661	1.69495	0	3.37898	0	0	
Healthy	64.70968	0.48244	0.01923		64.70968	8.50174	0.09959	0.48244	0	0.40066	0	0.01923	
Healthy	61.48451	0.00619	0.00272		61.48451	21.09977	0.22208	0.00619	0.09913	1.326	0	0.00272	
Healthy	29.21217	0.05604	0		29.21217	46.52917	3.61574	0.05604	0	0.1697	0	0	
Healthy	77.41273	0.13935	0		77.41273	8.97402	0.16061	0.13935	0	0.0296	0	0	
Healthy	21.31408	0.87193	0		21.31408	54.71773	0	0.87193	3.03715	0.08621	2.85438	0	
Healthy	61.70927	5.18998	0.15114		61.70927	25.22012	0.14271	5.18998	0	0.11538	0	0.15114	
Healthy	31.07635	2.72423	0		31.07635	38.79246	0	2.72423	0	2.78531	7.62638	0	
Healthy	47.94033	1.62456	0		47.94033	3.04237	6.03095	1.62456	0	0	0	0	
Healthy	61.63656	5.23358	0.17345		61.63656	25.00832	0.11367	5.23358	0	0.09699	0	0.17345	
Healthy	53.36596	1.38251	0.03201		53.36596	31.26008	0.45313	1.38251	0.27013	2.70039	0	0.03201	
Healthy	66.8709	12.08621	0.02461		66.8709	2.04286	0.23691	12.08621	0	0.21068	0	0.02461	
Healthy	66.49723	0.11366	0.3594		66.49723	7.63079	0.40042	0.11366	10.0789	0.08661	0	0.3594	
Healthy	39.41183	0.01278	0.07114		39.41183	24.99715	0.37163	0.01278	3.27258	2.06706	5.89659	0.07114	
Healthy	2.09168	0.56112	0.00575		2.09168	24.03878	65.29442	0.56112	0	0.15737	0	0.00575	
Healthy	69.39796	0.10054	0.0474		69.39796	9.99869	0.34833	0.10054	0.60698	0.02661	0	0.0474	
