c	Clostridia	Actinomycetia	Bacilli	Coriobacteriia	Bacteroidia	Gammaproteobacteria	Verrucomicrobiae
Healthy	1.37465451360643	0.978354473889063	0.663149464199956	0.308540937549346	1.48299414073703	-5	0.196977135375119
Healthy	1.38002662732346	-0.3601550669184	0.385884990477266	-0.619065536669298	1.78124526371544	-1.02328329563662	-5
Healthy	1.16460294928105	-0.0152837084180236	-0.92981431362162	-0.458757839450716	1.68457016147749	0.471266767754167	-0.77822074306031
Healthy	0.878405163730729	-0.698015605929561	-0.969926769287482	-5	1.9378698989599	0.240536768376798	-5
Healthy	1.54502801424983	0.486129981997979	-5	-1.2032869367191	1.73198380150474	-5	-5
Healthy	0.52099809274174	-0.555299570865858	-2.15614457737684	-5	1.84560561965855	-0.58277749556623	-5
Healthy	0.916740751395336	-2.31515463835559	-1.32148162095989	-1.83297820420974	1.83692165071689	-0.670764884430576	-5
Healthy	1.70986856926312	-5	-1.59006687666871	-5	1.55659820287284	-1.33507610656192	-5
Healthy	1.05062062041104	0.392542197291753	-5	-0.605163228720844	1.61554248594183	-0.536301069080626	1.2429961062225
Healthy	0.893139548842111	-0.67037841998074	-0.923578032639407	-5	1.93613663733072	0.214417288564491	-5
Healthy	1.70733917219519	0.0124322566299169	-0.967179850561436	-1.51970553999699	1.50561008665636	-0.113565680371062	-1.26480045157769
Healthy	0.833939088384486	-1.79182747333288	-0.4817493486915	-0.185159983222889	1.73550229036474	0.182329040616705	0.847446794208658
Healthy	1.86451280162055	0.257752950428028	-5	0.635628487520102	1.06070388266959	-5	-5
Healthy	-0.137630062877118	0.713210723640527	-0.0416702880357296	-0.0485022007405719	1.94208383700111	-0.358605219933952	-5
Healthy	1.289736961988	-5	-5	-2.12842706445412	1.80740735919832	0.606894904839672	-5
D003093	-0.117703199062348	-5	-5	-5	1.9077601612352	-5	-5
D003093	1.4797203866494	0.802118027225724	0.83141669488259	0.366979244909574	1.43738014507617	-0.615073401607845	-5
Healthy	1.04188040027468	0.746327438247901	-0.752345824180976	-0.215689460383349	1.6469653967836	-0.521606679585657	0.860279897077038
Healthy	1.23062643489779	-5	-1.30068269897862	-0.538726632376213	1.85671481635591	-0.446663217623112	-0.120863963025365
Healthy	1.78845580158596	0.323415058972639	0.00749600194431947	-0.968955283416295	1.21597313308371	-5	-5
D003093	0.948396826156745	-5	-2.60032627851896	-2.70774392864352	1.78996569582143	-0.608747232649444	-5
Healthy	1.65058462534952	0.206634312620569	0.352028074837365	-0.349527340344107	1.53054494675465	-0.822232707195354	-3.0268721464003
Healthy	0.556361609049213	-0.559122389689708	-1.25049557612386	-5	1.84196886975204	-0.825242623689339	-5
Healthy	1.8600519369462	-5	-0.435653561537797	-5	0.904061177042622	-5	-5
Healthy	1.60455024847699	0.0733333618610467	-0.626517899811021	-0.624812084638703	1.54049427517084	0.447091330996448	-1.76270766243254
Healthy	0.258601369347105	-1.96899571863646	-5	-5	1.90598935457114	-0.761627670971675	-5
Healthy	0.748555470778572	-1.58203035778526	-0.502379350218712	-0.124105690671479	1.73886566552316	0.193528082020101	0.846521431636847
Healthy	1.15897790955304	0.524904773107639	-5	-0.505275073145214	1.60134727245105	0.285521303827691	-5
Healthy	1.42926200941573	-0.00385623299378246	-0.15990645758827	-1.5777385491864	1.50459032801771	-0.0460181454541071	-0.110967363214663
Healthy	0.864598287177797	-0.40340290437354	-0.531564047103727	-5	1.84287616131567	-0.724504368598776	-5
Healthy	1.96576883064838	-5	-5	-5	-5	-0.175080529955518	-5
Healthy	1.7577878559015	-5	0.536943329578453	0.277143731270877	1.35885560314766	-0.766623096526104	-0.0336986640253362
Healthy	1.76854982765751	0.91212423623318	0.364927908168675	-0.240959502844085	1.11677405887832	0.285048458934214	-5
Healthy	1.68946345465032	1.05293275745007	-1.33885014275521	0.873445581573002	0.875809920481849	-1.03165716904105	-5
Healthy	0.510011197075833	-5	-5	-5	1.85328732329998	0.437777507262603	-5
Healthy	0.968341896689936	-1.93629144060858	-0.774277301315833	0.163441666934394	1.13153429910309	1.04587859840397	1.63552506314401
Healthy	1.36222359277905	-5	1.27235943192136	-5	1.21170508306965	-5	-5
Healthy	0.373878887297475	-0.888267143388902	-0.941877784217086	-5	1.97333109281555	-0.202268628312511	-5
D003093	1.53000941247946	0.331212627087181	-0.148405356216362	1.16494172853923	-1.45111943736248	0.598961128001381	-5
Healthy	1.55372614279007	-2.5016894462104	-1.23769663671223	-5	1.68052378776323	0.657536754178769	0.1838475692807
Healthy	1.64267330732508	0.158100026551314	0.340049302549371	-0.470069417139776	1.54737442872919	-0.497204295869993	-2.41907502432438
Healthy	1.57628513019912	0.0602368659953288	-0.283570922439515	0.139938876453147	1.69251706498794	-1.74448628718047	-5
Healthy	1.32040865370062	-1.93629144060858	-0.0380903029466611	-0.188116808037959	1.13404954274051	1.2233881976464	0.793840653811468
Healthy	0.985918425699937	1.83199166664052	-0.309219345498513	-0.750141527582629	1.21982910814252	-0.258186822976684	-5
Healthy	0.976257331861733	-0.787492787229916	-0.294238889082523	-1.04100633496967	1.82217527394593	-0.99349117222471	-5
Healthy	1.43663661243769	-1.61154354729973	-2.57024771999759	-5	1.65869046475793	-0.411661052766046	-0.713700749057171
Healthy	0.354734447935816	-2.28567024025477	-5	-5	1.9639075250669	0.70685513077609	-0.250271412159511
Healthy	0.937801645346803	-1.14218522202899	-0.420159263131558	-1.66294027367948	1.81623035961131	-0.317502935643721	-5
Healthy	1.3556736871989	-0.541452795803407	0.506092188836026	-0.35688304443144	1.70370681207805	-0.0986397737552535	0.556794422477099
Healthy	1.43658305690082	-0.28245431219673	-0.772447496620135	-0.424442699939974	1.53425538348743	0.196844666256675	-5
Healthy	1.26601590742257	-5	1.24276597104842	-5	1.18123915533411	0.864605405271669	-5
D003093	1.50509636678589	-0.124435246976853	0.498529713792355	0.343085460945752	1.54152170859648	-0.597377572251472	-5
Healthy	1.01011033552964	-5	-1.54668165995296	-0.529324955201064	1.8402203641408	-0.993234547548007	-0.301003938776766
Healthy	1.2636358319153	-0.865791007067916	-0.418380253234411	-1.04735283024106	1.82987107329217	-0.691094260568433	-5
Healthy	1.79173477783285	-1.31857784427899	1.00374092342911	0.0672271292818636	0.864011830191599	0.884534822368498	-5
Healthy	1.55058371741859	0.905015067302231	1.26543931612797	0.511051391770324	0.952082078998089	0.944318793771176	-5
Healthy	1.33818427699651	-1.17127567286121	-0.794552022948323	-0.17470373556904	1.75023894070456	0.652111872675894	-5
Healthy	1.47207771793839	-1.13359450162195	-1.05868737463934	-1.01081724874445	1.81063932721709	-0.167478314114489	-1.4641997091751
Healthy	0.331273393353888	1.09728473429838	0.22168803092326	-5	0.838425919577198	1.85517558190595	-5
D003093	1.6120877924862	-0.707212464801671	-0.200824927584771	-0.589054141312225	1.4719107262184	0.303835145006948	-5
Healthy	0.937619182150648	-0.365411903162235	-5	-0.723377375798292	1.77797032905245	-0.303800929508598	0.941177384411942
Healthy	0.32488510939623	-5	-2.0783135245164	-5	1.9660556165173	0.680871930088127	-0.243386709927064
Healthy	1.04322115851767	1.34432565055286	-0.848752762537629	0.605834928425381	1.54423118434624	-2.15490195998574	1.19600503210578
D003093	1.10980727582935	0.52038788571689	1.31489124227921	0.308540937549346	1.47783855081622	-0.221320679174458	-5
Healthy	1.22717145740752	-0.853747897907005	-5	-0.714172747246726	1.71429680912626	-0.307100228626657	0.742192342315318
Healthy	1.47569370133445	-3.25963731050576	0.342428602979308	-2.0670191780768	1.75780113069783	-0.840132152907433	-5
Healthy	1.5373745025049	1.3096708274078	-5	-5	1.30862203111992	-1.25165689551245	0.428071589859739
Healthy	1.15234400391179	-2.33629907461035	-0.278123462734822	-5	1.90984293250635	-5	-5
Healthy	1.05641771125877	-1.27893169820284	-1.04803141550709	-0.824488186636552	1.90537724537048	-0.646160676195457	-5
Healthy	1.1480115752465	-0.0446346032908039	-1.28008893580166	-0.729647298223817	1.84706626289629	0.203587645792654	-5
Healthy	0.872725437490002	0.550019107285079	-0.697387715400907	-0.000743279249086168	1.67759554777868	1.00283276436082	-5
Healthy	1.1705084302095	-5	-1.48188105285685	-0.504636077822428	1.79611023661982	1.0411391411101	-5
Healthy	1.67716257723051	-0.186032254662702	-0.494429502556829	-1.15914144595812	1.03952436442046	-0.200067008384154	-0.0704840075438665
D003093	1.56518335933767	0.778560018589264	-0.848967418243558	0.228857000451145	1.47048913908361	-1.26857241294905	-5
Healthy	1.17632455728345	-1.51215487988856	-0.202261709214539	-1.23619777592541	1.87845923190895	-0.126534076288682	-5
Healthy	1.75441347499798	0.552271452293005	0.375661785348691	-1.38069792412439	1.21594090851444	-1.29030613027221	-5
Healthy	1.11994473567827	-0.147562705953373	-0.624665660334584	-0.236834159799339	1.83485605161469	0.494801377974022	-5
Healthy	1.5334778125235	0.220050527125682	0.031771907514002	0.5797058738078	1.49953849000643	0.444627109819072	-1.18243463044022
D003093	1.60582373434763	-0.653529664521245	0.0272231750166173	-5	1.23120011173256	1.06660281630281	-5
D003093	1.37948101341835	-0.514903498644358	0.202455621138131	-0.132243864128461	1.67101298552084	-5	-5
Healthy	0.779941913748043	-0.0335672700936893	-0.213291157832109	-1.33932421166148	1.95319280674518	0.136311440287854	-5
Healthy	1.01090263081075	0.431865325824892	-0.903820215285201	-0.640543979879013	1.84321857138905	0.390488224809775	-5
D003093	1.33442841656722	0.930353950791007	0.0627135686805872	0.522905670703536	1.6037845120499	-0.045019816786642	-0.96537154337468
Healthy	0.704897444310285	0.0387194860168946	0.804263498750107	-2.00086945871263	-2.27984069659404	1.70521726110208	-5
Healthy	1.71601311515071	-5	-1.39891827221598	-1.0977250795255	1.62283703204907	-0.718852957975572	-5
Healthy	1.55715914567347	-5	-0.624519285381428	-1.39696394374948	1.69925992939583	0.158880923169454	-0.941687878891614
Healthy	1.48923151732885	-5	1.03734481102139	-0.953699980347031	1.70998680317041	-0.716269213222118	-5
Healthy	1.12615641826587	-0.01338947710832	-1.0364482664259	-0.685122008464187	1.80927049269205	0.215896529784036	-5
Healthy	1.67935993056768	0.184026707279959	0.769697020472939	0.29476594022924	1.40511352412743	0.300793240649741	-5
Healthy	-0.0295694348245326	1.31489565910383	0.933469065320318	-5	1.52554285805695	1.40425575474829	-5
Healthy	-5	-5	-0.898631036750749	-5	-0.764850463526756	1.99715174083286	-5
Healthy	1.25693051257491	-0.0754312807505292	-1.19749993223561	-0.443613061292432	1.82993262611439	-0.498488868275975	-5
Healthy	1.60834596728426	-5	-5	-5	1.68000962497922	-0.475175637146033	0.00930213933829005
Healthy	1.76362585198804	-5	0.282264017825702	-1.39653084026616	1.27857870506819	0.237960742067695	-5
D003093	1.72591163229505	0.132947737967127	-1.21609642072727	-0.19485270219959	1.55906677570211	-1.06838959363704	-5
Healthy	1.77308332802605	-5	-5	-5	1.27885279162735	-5	-5
Healthy	1.83509971945793	-0.143748552266776	0.140026973107824	-0.897840816756315	0.746739257475019	-1.19538358301274	-5
Healthy	1.35557276848722	-5	-5	-5	1.85625876442189	-5	-5
Healthy	1.39031093422937	1.10225116759057	0.686052349531435	-0.479280715250214	1.34143274386819	1.35728577769053	0.205266633630187
Healthy	1.00453416893714	-5	-1.43238555726916	-0.496617936526267	1.83849861847903	-1.11030620855581	-0.240030142445693
D003093	1.49286552862858	1.35468301866441	0.655919845805555	0.155827756935741	1.41866001623847	-0.306959321140519	-5
Healthy	1.15769304225395	-5	-5	-0.0734157742349271	1.80671037139733	0.69742115739418	-5
Healthy	1.44574707666395	-5	0.919767184105938	0.0385367121750399	1.4544043992677	-5	-5
Healthy	1.207861551939	-0.0574909361606513	-1.11924355548979	-0.60249450310198	1.80843582926501	-0.764522055387049	-5
Healthy	1.19199731165921	0.138059425133607	-0.0803101404624089	-0.657794520723658	1.65694200303837	0.327936927659138	-0.994690763151483
Healthy	1.29528180123868	-5	-5	-1.50072541810778	1.80247269252521	0.6006919828597	-5
Healthy	0.916326536813932	-0.116673640146052	-0.568748845304845	-0.1766953483249	1.84397648555626	0.497987815142413	-5
Healthy	1.20887650782899	-5	-5	-5	1.84499286597348	-0.530781999579368	-0.526542227184554
Healthy	1.19114684594282	-0.142727826435959	-2.18575240426808	-0.419371494431451	1.79544251462279	0.389095173354186	0.0037318813728815
Healthy	1.15160118758814	-0.717060834245226	-5	-5	1.47363526178413	0.176027557860134	1.360512188737
Healthy	0.493038192767588	-0.469096265197236	-0.454593910315447	-0.0471833494654804	1.8287975087091	-0.0731998301067869	-1.96859153574838
Healthy	1.38099028212067	0.650517332864519	0.650762953405492	-0.289823378475307	1.67211929492149	-0.176532291816822	-0.900215803396422
Healthy	1.29412107845701	0.349302787709901	-0.822319240151222	-0.82564940252062	1.58019232676226	0.687225651784548	0.221948625861866
Healthy	1.46354884965472	0.812916697356791	0.0176676139921096	-0.013201402988353	0.542661135510668	1.4411514954835	0.133235434896323
Healthy	1.18855108799131	-5	0.438634102590059	-5	1.53950277800773	-5	-0.765761199652933
Healthy	1.6533050568943	-5	-0.565255497672588	-1.16033344311757	1.66620440784786	-0.440177131287025	-5
Healthy	0.750499909441096	-1.49839307758117	-0.502959717744069	-0.170760571858611	1.73595465189247	0.129870273806506	0.856621964671324
Healthy	0.967866560354143	-0.994347684644926	-1.42689621683601	-1.37561475857973	1.88788122841334	-0.842452574422192	-5
Healthy	1.55328442824341	-5	0.490136939191122	-5	1.60145057451342	0.764063993693171	-5
Healthy	1.2074781763799	0.42536790473325	0.0415466350032215	-0.0640999307812573	1.45430828928135	1.15262280581706	-0.160031997995545
Healthy	-1.4600461583436	0.937439150198549	0.0105204408288268	-2.24184537803261	1.04862705783293	0.756473312380045	-5
Healthy	0.990851445956752	-0.724113039698774	-0.334240825342148	-1.19118157490788	1.83779019942277	0.776009247874998	-5
Healthy	1.48906719150801	0.979663078852264	-0.44454278279535	0.350120037711959	1.26674332629385	0.18682642301871	-1.39126008093121
Healthy	1.72997582230674	1.08839942174685	0.1913224397961	-0.158321496631113	1.29669282630379	0.16867422956708	-5
Healthy	0.594434541196036	-0.693467752480393	-1.56240796774604	-1.33170728955178	1.95233772098032	-0.0225324753632522	-0.0480120126351787
Healthy	1.10176631441492	-5	-1.12871902714203	-5	1.89941747179119	0.459935016851525	-5
Healthy	0.201743875159781	-1.22489950112098	-0.85390298646413	-0.626058688481939	1.81151810152313	1.00679923007321	-5
Healthy	1.13177099352404	0.376651766049023	-0.922123595640719	-0.272906280535141	1.66408446128312	0.526003086092814	-5
Healthy	1.17801006990262	0.294898101297148	-0.628045972859869	-3.10237290870956	1.87055892425101	-0.128946894372609	-5
D003093	1.64322194561412	1.37818578988652	-0.0660220038776914	0.447805887503512	1.06257709603765	0.457763849439074	-5
Healthy	1.69671171817214	0.11787093722943	-0.0399670673351791	0.157885712924507	1.38955978436624	-0.384070980062623	0.336313610203409
Healthy	1.3107013822881	-5	-5	-1.7972393126068	1.79814908758452	0.598288097462462	-5
Healthy	1.52691627293046	1.36141125215621	-0.575690179754244	-0.800738619822922	1.21102945272824	-0.040767750949004	-1.52695119491146
Healthy	0.562858863072845	-1.49066304198236	-5	-1.90692869362394	1.78332596939472	0.938002566921817	-0.15815894255042
Healthy	1.71411390031849	0.479343490238789	0.0730030998817064	-0.865408565289123	1.58732744949149	-0.187414158045324	-5
Healthy	0.905345707259142	-1.34275287011628	-1.3337629041042	-5	1.86689893847382	-0.373978026588278	-5
Healthy	1.53615552334106	0.770960939647206	0.708617180676053	0.626105189203206	1.3611190195597	-0.723400346442357	-5
Healthy	1.26772867658887	1.04936961151708	1.15344776849959	0.105339839805286	1.21772392430279	0.994646598672692	0.398471260058324
Healthy	0.905086943475406	-0.938246032194067	-0.645891560852599	-0.378522517912154	1.70935248605077	1.24421054862531	-0.0143355600222667
Healthy	1.5917968335063	-0.179181374381821	-0.484351306292368	-0.779186103214509	1.38237892396689	-0.545551519298308	-5
Healthy	1.42128483353677	-0.01338947710832	-0.141059973654603	-5	1.67317256099189	0.907677875594028	-1.83803338363593
D003093	1.35670393660564	-1.52563802396737	-0.160427687643649	-5	1.72920100639782	-0.913035426122949	-5
Healthy	0.603497296516184	1.45287954218923	-5	-5	1.66777505190295	-5	-5
Healthy	1.39340513710579	0.217699721797953	-0.970129435996048	-0.527726368388884	1.69798268700167	-0.167305912953498	0.154274820458287
Healthy	1.32916694010736	0.527044433138936	0.260908149296584	-0.674156071706708	1.6113332234988	-0.558351987474352	-5
Healthy	1.12621065796153	-5	-0.81690105989987	-5	1.91804523262035	-5	-5
Healthy	1.4456636617452	1.06749935687422	-5	0.374064297696811	1.22871954536122	0.331848226509501	-5
Healthy	1.0961481137164	-1.63152716155964	-0.723377375798292	-0.929297340280526	1.87049479325185	-0.192295887061616	0.728486079626542
Healthy	0.162725668890339	-1.21147811277753	-0.760225184833481	-0.677677314125989	1.82545889959683	1.06800356828737	-5
Healthy	1.71741858907404	0.601022961838799	0.304346169804503	0.22735443207394	0.245747024886997	0.177493212608342	-5
Healthy	1.05188345194229	-0.608306422963091	-1.41793663708829	-1.41465208890541	1.88952002769663	-0.0379765326292973	-0.453494351833502
Healthy	1.51589608749354	1.08138835857617	1.38038745713422	0.213610715284712	0.854920907471279	0.251212232692721	-5
