group	Bacteroidaceae	Rikenellaceae	Enterobacteriaceae	Burkholderiaceae	Marinifilaceae	Acidaminococcaceae	Selenomonadaceae	Desulfovibrionaceae	Pasteurellaceae	Lactobacillaceae	Lachnospiraceae	Enterobacteriaceae	Burkholderiaceae	Methanobacteriaceae	Streptococcaceae	Acidaminococcaceae	Erysipelotrichaceae	Veillonellaceae	Pasteurellaceae	Lactobacillaceae
Healthy	50.52064	1.49551	0	11.6155	1.91832	0	0	0	0	0	8.92962	0	11.6155	0	0.02346	0	0	0.08151	0	0
Healthy	65.82313	0	0.14588	0.69891	0	0	0	0.11504	0.58449	0.81426	14.21606	0.14588	0.69891	0	1.41947	0	0.01407	0.22984	0.58449	0.81426
Healthy	46.01868	3.29894	0	2.52426	0	0	0	0	0	0	10.11818	0	2.52426	0	0	0	0	0	0	0
Healthy	15.64829	2.2877	1.36303	1.37103	0.30758	0	0	0.14269	0.50292	0	21.72554	1.36303	1.37103	1.5014	0.32283	0	0	0.00087	0.50292	0
Healthy	48.82208	5.92515	0	0.00657	0.98259	0	0	0.00715	0	0	17.04743	0	0.00657	0	0.06128	0	0	0.22855	0	0
Healthy	54.84655	17.72523	0	5.64129	0.84587	0	0	0.14421	0.027	0	3.17894	0	5.64129	0	0	0	0.05228	0	0.027	0
Healthy	56.29311	8.40584	0.04607	0.18971	1.01368	0	0	0.05495	0.03235	0	3.146	0.04607	0.18971	0	0	0	0.1265	0.19692	0.03235	0
Healthy	8.99093	1.29904	10.6542	0.23267	0	0	0	0.72008	0	0	0.38565	10.6542	0.23267	0	0.01202	0	0.16035	0	0	0
Healthy	11.93338	0.00057	3.53088	0	0.35787	0	0	0	0.0213	0.81725	0	3.53088	0	0	0.11246	0	0.04519	3.93941	0.0213	0.81725
Healthy	41.5846	13.27617	0	0.00587	0.02138	0	0	0.03414	0.04316	0	1.9568	0	0.00587	0	0	0	0	0	0.04316	0
Healthy	33.62024	0.22768	0	0	0	0	0	0	0	0	29.47953	0	0	3.11173	0	0	1.18947	0	0	0
Healthy	18.24724	2.64777	1.00904	0	0.55432	0	0	0.04745	0	0	30.42778	1.00904	0	0.57844	0.0203	0	0.06983	0	0	0
Healthy	5.84934	1.49584	0	0	0.45585	0	0	0.01788	0	2.11979	5.01193	0	0	9.29125	0.06189	0	0.15696	0	0	2.11979
Healthy	59.19358	0	4.25211	0	0	0	0	0	0.04112	0.00055	0.00652	4.25211	0	0	0.06887	0	0	0	0.04112	0.00055
Healthy	35.17321	0	0	0.03579	0	0	0	0	5.59311	0	36.63131	0	0.03579	0	0.67212	0	0	0.41934	5.59311	0
Healthy	6.47971	9.23026	0.006	0.08368	1.57722	0	0	0.00212	0.04074	0.00892	11.14217	0.006	0.08368	0.0089	0.01783	0	0.09256	0.02858	0.04074	0.00892
Healthy	11.8947	2.39061	1.2327	0.01483	0	1.1635	0	0.0843	0.83487	0.0431	43.84906	1.2327	0.01483	0.70044	1.60299	1.1635	0	0.01114	0.83487	0.0431
Healthy	10.11264	5.58462	0	0	0	0	0	0	0	0	10.84159	0	0	0	0	0	0	0	0	0
Healthy	55.97027	0.56803	0	0	0.77123	0	0	0	0	0	24.305	0	0	0	0.10091	0	0	0.32115	0	0
Healthy	28.26705	15.15027	0	0.26719	0.80435	0	0	0.02339	0	0	4.2111	0	0.26719	0	0.31322	0	0	0	0	0
Healthy	34.89174	21.18007	0	5.03773	0	0	0	0.1922	0.13135	0	21.03439	0	5.03773	0	0.0782	0	0.02457	0	0.13135	0
D014607	85.09232	0.85211	2.78856	0.08094	0	0	0	0	0.03284	0	2.96144	2.78856	0.08094	0	0	0	0	0	0.03284	0
Healthy	23.8708	15.74561	0	0.12874	0.6687	0	0	0.04787	0	0	1.23217	0	0.12874	0	0.01606	0	0	0	0	0
Healthy	31.83094	3.95401	0.25682	0.04164	0	0	0	0	0	0	36.2769	0.25682	0.04164	0	0.05262	0	0	0	0	0
Healthy	54.07795	0	0	0	0	0	0	0	0	0	9.67989	0	0	0	0	0	0	0	0	0
Healthy	23.28874	2.27085	0	0.03047	0	0	0	0	0	0	31.8156	0	0.03047	0	0.27659	0	0	0	0	0
Healthy	40.36867	17.9083	0	2.30368	0.78643	0.26428	0	0	0.69592	0	7.41093	0	2.30368	0	0.4411	0.26428	0.07281	0.11644	0.69592	0
Healthy	39.08014	6.74889	0.03994	0.14103	0	0	0	0.23731	0	0	6.17621	0.03994	0.14103	0	0	0	0.028	0	0	0
Healthy	64.74334	0.04698	1.55509	0.06611	0	0.00033	0	0	0.04568	0	2.09958	1.55509	0.06611	0	0.01043	0.00033	0.16046	0.27641	0.04568	0
Healthy	15.54464	6.04093	0	0.00081	1.2265	0	0	0.00493	0.23021	0	21.33534	0	0.00081	0	1.15081	0	0.213	0.09281	0.23021	0
Healthy	51.90519	18.47392	0.14131	0.06954	1.18435	0	0	0.00324	0	0	0.76121	0.14131	0.06954	0	0.02591	0	0.02083	0	0	0
Healthy	46.22622	15.96016	0.06081	0.21323	0.74343	0	0	0.11375	0	0	5.72513	0.06081	0.21323	0.04814	0.00189	0	0	0	0	0
Healthy	43.31286	3.27176	0	0	0	0	0	0	0.33905	0	15.12293	0	0	0	0	0	0	0	0.33905	0
Healthy	39.33635	25.0389	1.9574	0.02574	1.03297	0	0.24415	0.26162	0	0	9.78814	1.9574	0.02574	0	0.02336	0	0.3195	0	0	0
Healthy	66.02304	0.23302	0.08339	0	0	0	0	0	0.29412	0	20.0574	0.08339	0	0	0.14163	0	0.88635	0.0553	0.29412	0
Healthy	39.96737	6.0314	12.8743	0.17461	1.36033	0	0	0.04885	0	0	1.70546	12.8743	0.17461	0	0.17968	0	0	1.05894	0	0
Healthy	61.16748	0.69834	0	5.87112	0.90465	0	0	0	0.1014	0	2.70959	0	5.87112	0	0.01799	0	0	0	0.1014	0
Healthy	29.82025	4.08269	0.03899	0.38063	0.57578	0	0	0.06165	0	0	27.26938	0.03899	0.38063	0	0.11371	0	2.07139	0	0	0
Healthy	61.55379	0.75727	0	6.01781	0.96424	0	0	0	0.10583	0	2.42962	0	6.01781	0	0.01821	0	0	0	0.10583	0
Healthy	1.44531	0.14918	0	0	0	5.0336	0	0	0	0.05369	20.09009	0	0	22.3755	7.7113	5.0336	0.88492	0.00942	0	0.05369
Healthy	39.24998	6.76396	0.02492	0.13661	0	0	0	0.19675	0	0	6.18849	0.02492	0.13661	0	0	0	0.03168	0	0	0
Healthy	74.46039	1.4039	1.85023	0.07455	0	0	0	0.10547	0	0	3.74794	1.85023	0.07455	0	0.07795	0	0.02781	0	0	0
Healthy	8.60161	2.76905	0	0.50243	0	0	0	0	0	0	5.6304	0	0.50243	0	0	0	0	0	0	0
Healthy	8.48384	0.82889	0	0.46794	0.88813	0	0	0.00509	0.0587	0.02567	35.85053	0	0.46794	1.49401	0.31964	0	0.04525	0.47754	0.0587	0.02567
Healthy	19.92818	7.33463	0	0	0	2.59134	0	0.81652	0	0	6.11296	0	0	2.19041	0.12738	2.59134	0.23185	0	0	0
Healthy	10.86163	0	0	0	0	0	0	0	0	0	43.90919	0	0	10.4569	0	0	0	0.50194	0	0
Healthy	52.31217	15.44809	0.06901	0.14429	0.64388	0	0	0	0	0	1.57102	0.06901	0.14429	0	0	0	0.02955	0	0	0
Healthy	9.36598	2.52645	0	0	0	1.90138	0	0	0	0.23038	23.18683	0	0	0.75007	0.12293	1.90138	0.46577	0	0	0.23038
Healthy	38.00848	20.12951	0.60334	0.02935	0.76261	0.03559	0	0.44833	0	0	0.32418	0.60334	0.02935	0	0.05261	0.03559	0.31144	0	0	0
Healthy	0.0051	0	98.5792	0	0	0	0	0	0.20092	0	0	98.5792	0	0	0	0	0	0	0.20092	0
Healthy	45.74196	10.85603	0	0.00159	0	0	0	0.05598	0	0	4.27275	0	0.00159	0.0641	0.02622	0	0.002	0	0	0
Healthy	10.60939	10.03094	0.08659	0	0	0.00862	0	0.70216	0	0	1.2422	0.08659	0	0	0.29646	0.00862	0.7685	0	0	0
Healthy	53.81094	9.6191	0	0.09483	1.10801	0.92096	0	0.26754	0	0	3.03737	0	0.09483	0.00202	0.0626	0.92096	0.03311	0	0	0
Healthy	55.05468	6.50913	0.06642	0.03685	1.28278	0	0	1.47767	0	0	0.98848	0.06642	0.03685	0.03445	0	0	0	0	0	0
Healthy	18.92584	32.78023	0	1.09687	0.89772	0	0	0.37319	0	0	19.22917	0	1.09687	0	0.00226	0	0.08966	0	0	0
Healthy	7.54406	4.84425	0	0.25217	0.54139	0	0	0	0	0	29.9519	0	0.25217	0	1.81947	0	0.04769	0	0	0
Healthy	51.50504	18.21711	0.10839	0.06927	1.17912	0	0	0.00325	0	0	0.70725	0.10839	0.06927	0	0.02218	0	0.02631	0	0	0
Healthy	11.9619	22.3585	0.05429	0.39124	0.087	0	0	0.32032	0	0	8.03962	0.05429	0.39124	0	0	0	0	0	0	0
Healthy	6.67974	3.62846	0.03932	0.37716	0	0	0	0	0	0	5.41206	0.03932	0.37716	0	0	0	0	0	0	0
Healthy	8.68011	0.59242	0	0	0	0.2767	0	0	0	0	25.39822	0	0	0	0.32345	0.2767	0	0	0	0
Healthy	16.25298	3.88226	18.7087	0.00128	1.42511	0	0	0.15039	0	0.23287	10.57816	18.7087	0.00128	0.32437	0.50262	0	0.03832	0	0	0.23287
Healthy	74.62482	0.72997	0	4.27383	0.86403	0	0	0	0.02277	0	1.59744	0	4.27383	0	0	0	0	0.02216	0.02277	0
Healthy	45.65424	14.58101	0.0278	0.00294	1.74706	0	0	0.07483	0	0	8.83503	0.0278	0.00294	0	0.02136	0	0	0	0	0
Healthy	45.91474	14.46977	0.08366	0.32872	1.82906	0	0	0.0955	0	0	9.14533	0.08366	0.32872	0.01295	0.01061	0	0	0.00659	0	0
Healthy	42.27842	0	0	0	0	0.55058	0	0	0.7789	0	35.9601	0	0	0.14841	1.08101	0.55058	0.91842	0.01704	0.7789	0
Healthy	51.38181	2.57447	0.93792	0.24397	0	0	0	0.17982	0	0	4.02704	0.93792	0.24397	0	0	0	0.2707	0	0	0
Healthy	20.89571	6.97754	0	0.01322	0	2.61111	0	0.5915	0	0	6.21473	0	0.01322	2.25595	0.08707	2.61111	0.28806	0	0	0
Healthy	3.20104	0.69452	0	0	0.00625	0	0	0	0	0	23.18369	0	0	0	0.01654	0	0	0	0	0
Healthy	51.86236	7.50235	0	0.17701	0	0	0.00235	0.06882	0	0	14.66232	0	0.17701	0	0	0	0.08549	0	0	0
Healthy	15.5299	21.22337	0.40305	0.00292	0.53143	0.0337	0	0.62884	0	0	0.69034	0.40305	0.00292	0	0.11909	0.0337	0.56378	0	0	0
Healthy	39.15929	6.6584	0.07667	0.15297	0.33638	0	0	0.19774	0	0	6.51314	0.07667	0.15297	0	0	0	0.03337	0	0	0
Healthy	4.47905	2.16596	0	0	0	0	0	0	0	1.35867	2.74978	0	0	3.75983	0	0	0	0	0	1.35867
Healthy	60.1767	10.60642	0	0	0.84213	0.04113	0.00895	1.51706	0	0	3.69966	0	0	0.10412	0	0.04113	0.2092	0	0	0
Healthy	9.40983	1.72731	0	0.00502	0.54183	0	0	0.04407	0.00291	0.76878	47.86065	0	0.00502	2.99009	2.6888	0	1.2137	0.00045	0.00291	0.76878
Healthy	66.55142	0	0.83258	0	0	0	0	0	0	0	2.28218	0.83258	0	0	0	0	0	0.73243	0	0
D014607	53.88089	0.19278	4.437	0	2.04023	0.00485	0	0.1301	0	0	1.82995	4.437	0	0	0	0.00485	0.00414	0	0	0
Healthy	38.41226	6.5293	0.06156	0.12334	0	0	0	0.17934	0	0	6.24883	0.06156	0.12334	0	0	0	0.02964	0	0	0
Healthy	7.77288	1.67391	1.45409	0	0	0	0	0	0	0	18.1754	1.45409	0	0.78441	14.97267	0	0	0	0	0
Healthy	18.861	7.87175	0.16735	0.01774	0	0	0	0.00419	0	0	8.60718	0.16735	0.01774	0	0.00633	0	0.00318	0	0	0
Healthy	14.82641	15.74449	0	0.05111	0.7055	3.05144	0	0.13801	0	0	6.81285	0	0.05111	0	0.22494	3.05144	0.002	0.01312	0	0
Healthy	0	0	3.9209	0.05886	0	0	0	1.28897	3.13259	0.06733	26.96077	3.9209	0.05886	0	0	0	0.02529	0.07213	3.13259	0.06733
Healthy	9.79107	0.08709	0	0	0	0	0	0	0	0	28.894	0	0	6.83579	0	0	6.64053	0	0	0
Healthy	17.06239	2.60061	0.16691	0.00934	1.30545	0	0	0	0.1722	0	46.93193	0.16691	0.00934	0.29171	0.64308	0	0.09623	0.07054	0.1722	0
D014607	52.88845	0.56303	0.84484	0.99169	0.17058	0.48606	0.03272	0	0.01271	0	2.47216	0.84484	0.99169	0	0.00581	0.48606	0.00285	0	0.01271	0
Healthy	22.39048	0	0.00788	0.00468	0.37918	0	0	0.07383	0	0.50201	0.01859	0.00788	0.00468	0	0.31843	0	0	0.01738	0	0.50201
Healthy	28.16378	0.28979	0.05773	0.09601	0	0	0	0	0.46616	0	16.79701	0.05773	0.09601	0	0.29673	0	0.14734	0.12847	0.46616	0
Healthy	50.11589	0	0	0	0	0.9355	0	0	0	0	28.05617	0	0	0	0	0.9355	0	0	0	0
Healthy	40.15561	2.88954	0.56328	4.12994	0.60569	0	0	0.03955	0.20244	0.05235	8.12301	0.56328	4.12994	0.00143	0.16647	0	0.46374	0.06195	0.20244	0.05235
Healthy	43.91791	2.15653	0.62791	0.55197	0	0.09208	0.00963	0.07429	0	0.13224	7.85219	0.62791	0.55197	0	0.01575	0.09208	0.25499	0	0	0.13224
Healthy	20.95826	4.34095	0	0.01054	0.5598	2.27543	0	0.26021	0	0.00262	15.8757	0	0.01054	0	2.25574	2.27543	0.07085	0	0	0.00262
Healthy	31.59693	23.70952	0	3.23814	0.80368	0	0	0.3977	0	0	24.02851	0	3.23814	0	0	0	0.09727	0	0	0
Healthy	60.0796	10.08466	0	0	0.85315	0.11775	0.00864	1.47135	0	0	3.73018	0	0	0.10932	0	0.11775	0.17713	0	0	0
Healthy	22.6282	2.45535	0	0	0	0	0	0	0	0	35.25653	0	0	0	0.16003	0	0	0	0	0
Healthy	49.25564	2.52132	1.22721	0.23542	0	0	0	0.15019	0	0	0.82863	1.22721	0.23542	0	0	0	0.31186	0	0	0
Healthy	33.15089	12.77762	1.57391	1.76629	0	0	0	0	0	0	13.08515	1.57391	1.76629	0	0	0	0	0	0	0
Healthy	35.36336	13.92663	1.95493	3.06521	0	0.83159	0	0	0	0	15.20616	1.95493	3.06521	1.12509	0	0.83159	0	0	0	0
Healthy	85.84568	0	0.36136	0.11586	0	0	0	0.00256	0	0	1.20825	0.36136	0.11586	0	0.223	0	0.02717	0.02165	0	0
Healthy	32.4933	13.99661	0.06068	1.40445	2.4223	0	0	0.15304	0.0119	0	6.64336	0.06068	1.40445	0.15029	0.0145	0	0.00617	0.01976	0.0119	0
Healthy	54.78992	3.8008	0	3.70084	0	0	0.19196	0.03707	0	0	9.28995	0	3.70084	0	0.09398	0	0	0	0	0
Healthy	8.01752	27.68693	0	0.76266	0.45441	0	0	0.67466	0.10591	0	5.98464	0	0.76266	0	0.03503	0	0	0.0852	0.10591	0
Healthy	21.81949	8.11061	0.30785	0.00608	2.95465	0	0	0	0	0	21.33333	0.30785	0.00608	1.41365	0.1806	0	2.75207	0	0	0
Healthy	3.37609	0	0	0	0	0	0	0	0	0	14.7844	0	0	0	0	0	0	0	0	0
Healthy	19.98768	1.56555	0.43259	0.19696	0.49287	0	0	0	0	0.03752	19.27721	0.43259	0.19696	0	0.81981	0	0.00847	0	0	0.03752
Healthy	47.27719	6.30871	0.17988	0.49362	1.79011	0	0	0	0.13296	0.5761	21.62777	0.17988	0.49362	0	0.02867	0	0.08712	0	0.13296	0.5761
D014607	26.39974	5.43288	2.53422	1.60578	1.09676	0	0	0.31452	0.46259	0	18.91293	2.53422	1.60578	0	0.05049	0	0.01573	0	0.46259	0
Healthy	53.86314	6.94798	0	1.28976	0	0	0	0	2.88551	0	13.32261	0	1.28976	0	0.24015	0	0	0.2182	2.88551	0
Healthy	47.23784	3.03769	1.2714	0	0	0	0	0	0.07519	0.01834	5.42416	1.2714	0	0	0.70727	0	0	0.03451	0.07519	0.01834
Healthy	3.72856	0.37778	0	0.02111	0	0.20431	0	0	0	0	27.43436	0	0.02111	0	18.30827	0.20431	0	0	0	0
Healthy	32.30263	11.6803	0.23135	0.98327	0.85574	2.06491	1.24005	0.34134	0.0037	0.02644	17.37687	0.23135	0.98327	0.00472	0.38417	2.06491	0.24053	0.00197	0.0037	0.02644
Healthy	85.64421	0	0.54344	0.1305	0	0	0	0.00761	0	0	1.05575	0.54344	0.1305	0	0.26034	0	0.00982	0.02509	0	0
Healthy	37.82616	6.8694	0.00288	1.67474	0.44013	0.19486	0	0.05704	0.05783	0	10.27839	0.00288	1.67474	0	2.36562	0.19486	0.90172	0	0.05783	0
Healthy	8.0179	0	0	0	0	0	0	0	0	0	68.64843	0	0	0.37891	0	0	0.36672	0	0	0
Healthy	64.71551	1.63679	0.08287	0.06756	0.45155	0	0	0.0596	0.12138	0	15.82956	0.08287	0.06756	0	0.18192	0	0.11481	0.01468	0.12138	0
Healthy	28.43327	0	0	0	0	0	0	0	0	0	23.39615	0	0	0	0	0	0	0	0	0
Healthy	22.46432	1.10407	0	0.25126	0	0	1.8491	0	0.10072	0	31.93906	0	0.25126	0	1.34408	0	0.13656	0.01659	0.10072	0
Healthy	38.55289	0	54.4802	0	0	0	0	0	0	0	0	54.4802	0	0	0.22569	0	0	0	0	0
Healthy	15.02118	3.17843	24.8113	0.06847	0.30658	0	0	0	0	0	14.42117	24.8113	0.06847	0.04229	0	0	0.12072	0.00272	0	0
Healthy	50.52412	7.12806	0.09042	0.2452	0.67679	0	0	0.02623	0.09308	0	5.92327	0.09042	0.2452	0	0.26525	0	0.10943	0.00446	0.09308	0
Healthy	82.8232	0.00761	0.8212	0.14985	0	0	0.78001	0.0213	0	0	6.45903	0.8212	0.14985	0	0.00194	0	0	0	0	0
Healthy	81.16706	5.18749	0	0	0	0	0	0	0	0	0.20051	0	0	0	0	0	0	0	0	0
Healthy	7.24817	0	68.0827	0	0	0	0	0	0	0	0	68.0827	0	0	0	0	0	0	0	0
Healthy	65.92365	2.97183	0.04885	0	0	0	0	0	0	0	15.72166	0.04885	0	0	0	0	0	0	0	0
Healthy	32.5679	3.43411	0.39554	0.23081	2.43521	0	0.47427	0.06803	0.10564	0	8.31204	0.39554	0.23081	0.34645	0	0	0.28813	0.00555	0.10564	0
Healthy	15.7988	1.90162	2.73399	0.03507	0	2.55158	2.38244	0.18021	0	0.95125	9.80768	2.73399	0.03507	0	21.32706	2.55158	1.88037	0.07457	0	0.95125
Healthy	14.24778	5.51707	0.39886	0.02812	1.00954	0	0	0.07256	0	0.03383	40.97327	0.39886	0.02812	0	0.18977	0	0.03613	0	0	0.03383
Healthy	4.62811	22.91475	0	0.02182	0	3.77965	0	0	0	0	3.13524	0	0.02182	0	0	3.77965	0	0	0	0
Healthy	55.3907	13.15181	0	0.17425	0	0	0	0	0	0	5.02239	0	0.17425	0	0	0	0.30214	0	0	0
Healthy	41.51809	3.23914	0	0.04372	0	0	0	0	2.4447	0	14.88087	0	0.04372	0	0.08121	0	0.35555	0	2.4447	0
Healthy	16.24077	5.69785	0.02381	0.05991	0.64036	0	0.00863	0	0.03981	0.22955	54.00492	0.02381	0.05991	0.08608	0.16781	0	0.09341	0.00744	0.03981	0.22955
Healthy	66.80106	0	1.26907	0	0	0	0	0	0	0	2.44881	1.26907	0	0	0	0	0	0.71834	0	0
Healthy	22.00682	2.82347	0.0176	0.73357	1.4341	0.11895	0	0	0.28895	0	23.99764	0.0176	0.73357	0	0.07118	0.11895	0.305	0.04778	0.28895	0
Healthy	16.37117	3.15639	0.05527	0.1171	0	0	0	0	0.05135	0	30.20196	0.05527	0.1171	3.55858	0.10194	0	0.01904	0	0.05135	0
Healthy	37.55722	20.04756	0.70112	0.00555	0.80875	0.02612	0	0.43213	0	0	0.39643	0.70112	0.00555	0	0.04162	0.02612	0.31872	0	0	0
Healthy	48.51751	23.77774	0	0.6799	1.43248	0	0	0.02068	0	0	1.78355	0	0.6799	0	0	0	0	0	0	0
Healthy	55.49834	9.099	0.02904	0.24045	1.14002	0	0	0.08262	0.03386	0	2.91847	0.02904	0.24045	0	0	0	0.14078	0.20196	0.03386	0
Healthy	28.52929	0.82024	0	0.28696	1.51598	0	0	0	0	0	39.02786	0	0.28696	0	0	0	1.13061	0	0	0
Healthy	30.81948	3.63084	0.28921	0.50514	1.97267	0	0	0.01653	0	0	23.17676	0.28921	0.50514	0	0	0	0.58424	0	0	0
Healthy	56.21074	11.79437	0	0.16316	0	0	0	0	0	0	5.03933	0	0.16316	0	0	0	0.31823	0	0	0
Healthy	10.85331	9.89684	0.08323	0.00315	0	0.00879	0	0.51404	0	0	1.25215	0.08323	0.00315	0	0.34771	0.00879	0.76495	0	0	0
Healthy	15.38989	0.61412	0.92251	0.07051	0	0	0	0.08455	0	0	18.03648	0.92251	0.07051	0	4.0795	0	1.0362	0	0	0
D014607	5.89788	70.87051	0.14632	0.31526	1.81819	0.03075	0.00183	0.02659	0.01225	0.00264	2.92933	0.14632	0.31526	0	0	0.03075	0	0	0.01225	0.00264
Healthy	69.00791	4.91666	0	0.11572	0	0	0	0	0	0	1.17809	0	0.11572	0	0	0	0	0	0	0
Healthy	29.50903	0	0.00597	0.35801	0.6925	0	0	0.00067	0.58707	0	20.39561	0.00597	0.35801	0	0.43111	0	0.11243	0.05635	0.58707	0
Healthy	18.05739	5.33246	13.544	0	0	2.71353	0	0	0	0	21.16724	13.544	0	0	0	2.71353	0.74184	0	0	0
Healthy	56.93049	4.75163	0.12893	0.04881	0.33816	0	0.84436	0.00226	0.18201	0	18.8168	0.12893	0.04881	0	0.07244	0	0.00191	0	0.18201	0
Healthy	42.72081	19.70708	0	0.01745	0.89742	0	0	0.08344	0.02447	0	2.31412	0	0.01745	0	0.0121	0	0	0.00572	0.02447	0
Healthy	28.98718	0.30637	0	0.05623	1.03629	0	0	0.05779	0	0	40.90293	0	0.05623	0	0	0	0	0	0	0
Healthy	19.63393	1.38996	0	0.01698	0.51874	6.24934	0.08545	0	1.01397	0	21.77194	0	0.01698	0.04421	0.1849	6.24934	1.42159	0.31315	1.01397	0
Healthy	10.10665	1.50081	4.34724	0	0	0	0	0	0	0.95853	44.66688	4.34724	0	0	0.72519	0	0.20611	0	0	0.95853
Healthy	75.31251	2.67884	0	0	0	2.49667	0	0	0	0	13.32349	0	0	0	0.08617	2.49667	0	0	0	0
Healthy	11.40137	0.16971	1.47257	0	0	0	0	0	0	4.03384	1.74986	1.47257	0	0	0.06337	0	0.00651	0.03055	0	4.03384
Healthy	42.13129	3.71616	0.03694	0.7626	0	0	0	0	0.00362	0	5.53072	0.03694	0.7626	0	0.00098	0	0.15541	0.0038	0.00362	0
Healthy	16.54132	2.44124	0.2876	0.05785	0	0	0	0	0	0	16.89956	0.2876	0.05785	0	0.33876	0	0	0	0	0
Healthy	55.07359	10.92021	0	0.1497	0	0	0	0	0	0	3.44613	0	0.1497	0	0	0	0.24047	0	0	0
Healthy	55.7797	2.06653	0	6.20782	0.98773	0	0	0.01482	0	0	4.95075	0	6.20782	0	0.48478	0	0	0	0	0
Healthy	33.16983	4.42974	0	0.10588	0	0	0	0	0	0.10694	27.17506	0	0.10588	0	1.24914	0	0	0	0	0.10694
Healthy	14.82834	0.10689	0	0	0	3.90566	0	0	0.54752	0	25.21606	0	0	0	0.01917	3.90566	1.61073	0.33762	0.54752	0
Healthy	22.94297	15.07536	0.00239	0.35944	0.85822	0	0	0.01124	0.09136	0.63255	26.36663	0.00239	0.35944	0	2.41481	0	0.17922	0.2068	0.09136	0.63255
Healthy	21.77431	1.56595	5.34141	0.04037	1.64771	0	0	0.13317	0	0	6.4388	5.34141	0.04037	1.24695	0	0	0.28255	0.0009	0	0
Healthy	43.7073	0.74752	0	0.13697	1.51879	0	0	0	0	0	22.10863	0	0.13697	0	0	0	0	0	0	0
D014607	51.94761	4.52467	1.42784	0.00599	0.22863	0	0.00756	0.00808	0.03813	0	4.37115	1.42784	0.00599	0	0.04538	0	0	0	0.03813	0
Healthy	46.32102	0	10.9585	0	0	0	0	0	0	0.14831	0.0717	10.9585	0	0	0.48892	0	0	0	0	0.14831
Healthy	17.1173	22.43954	0.20066	0.22996	0	0	0	0.20968	0.21234	0	12.20816	0.20066	0.22996	0.12133	0.0723	0	0.13579	0.01343	0.21234	0
Healthy	1.39175	3.82222	0	0.04855	0	0	0	0	0.30643	0	11.69041	0	0.04855	27.2102	0.14553	0	3.91787	0.45372	0.30643	0
Healthy	13.03294	2.79846	0.90366	0	0	0	0	0	0	0	26.45985	0.90366	0	1.33131	0.20006	0	0	0	0	0
Healthy	35.85704	11.39645	2.53982	0.3207	0	0	0	0.06823	0	0	2.552	2.53982	0.3207	0	0	0	0	0	0	0
Healthy	30.10848	4.77363	0.01133	0.00117	0	0	0	0.10009	0	0	4.35537	0.01133	0.00117	0	0.01394	0	0.22527	0.01939	0	0
Healthy	37.92842	19.87235	0.73654	0.0305	0.7791	0.03838	0	0.4126	0	0	0.27054	0.73654	0.0305	0	0.05416	0.03838	0.29686	0	0	0
Healthy	31.40794	10.69766	0.01777	2.55923	1.01651	0	0	0	0.07617	0	3.32815	0.01777	2.55923	0.11554	0.15939	0	0	1.354	0.07617	0
Healthy	35.3399	4.04721	0	2.66211	1.63733	0	0	0.0502	0	0	15.61718	0	2.66211	0	0.05303	0	0.01407	0	0	0
Healthy	45.72108	0.19282	0.80965	0.41164	0	0	0	0	2.1204	0	40.73785	0.80965	0.41164	0	1.58204	0	0.06649	0.63096	2.1204	0
Healthy	53.54461	17.84341	0.5566	0.21041	2.77883	0	0	0	0.08967	0	1.45792	0.5566	0.21041	0	0.05218	0	0	0.11794	0.08967	0
Healthy	54.80768	8.43743	0.11657	0.21162	1.08292	0	0	0.20568	0	0	4.62016	0.11657	0.21162	0	0	0	0.00254	0	0	0
Healthy	32.23922	3.21779	0	1.47408	0	2.89743	0	0	1.63962	0.00491	27.26339	0	1.47408	0	0.24432	2.89743	0.00771	0.23036	1.63962	0.00491
Healthy	22.26016	0	5.04845	0	0	0	0	0	0	0.00369	0.06048	5.04845	0	0	0.37288	0	0	0	0	0.00369
Healthy	45.94214	0	15.5594	0	0	0	0	0	0	0	0.00656	15.5594	0	0	0	0	0	0	0	0
Healthy	12.7828	3.77686	0.02114	1.11617	0	0	0	0.00413	0	0.39074	24.02607	0.02114	1.11617	0	0.10716	0	0	0.06883	0	0.39074
Healthy	0.01738	0	0	0	0	0	0	0	0.00218	0	0.05619	0	0	0	12.49222	0	0	0.09891	0.00218	0
Healthy	20.22777	1.60598	0.47574	0.18138	0.50231	0	0	0	0	0.02371	19.15217	0.47574	0.18138	0	0.85114	0	0.00934	0.00111	0	0.02371
Healthy	43.01196	12.53638	0	0.00143	0.01802	0	0	0.02718	0.02725	0	1.83013	0	0.00143	0	0	0	0	0	0.02725	0
Healthy	27.81498	0.33796	0	0.05103	1.06776	0	0	0.23466	0	0	38.12255	0	0.05103	0	0	0	0.00267	0	0	0
Healthy	21.98563	5.19356	0.06341	0	2.35597	0.11406	0	0.05118	0.06735	3.64084	17.47388	0.06341	0	3.13175	6.70033	0.11406	0.08728	0.04482	0.06735	3.64084
Healthy	16.05566	6.04821	0.00532	0.11497	0.40554	0	0	0	0.23915	0.05862	46.34175	0.00532	0.11497	0.6898	0.29678	0	0.03302	0.0195	0.23915	0.05862
Healthy	28.8117	3.45281	0	0	0	3.51275	0	0.84778	0	0.43596	21.60217	0	0	0	5.53722	3.51275	0.04042	0	0	0.43596
