group	Anaerobutyricum_hallii_A	Enterocloster_aldenensis	Blautia_A_wexlerae	Dorea_formicigenerans	Anaerostipes_hadrus_A	Anaerostipes_hadrus	Blautia_A_hydrogenotrophica	Streptococcus_sp004166885	Gordonibacter_pamelaeae	Longicatena_innocuum	Alistipes_putredinis	Akkermansia_muciniphila_D	Dialister_invisus	Bifidobacterium_adolescentis	Ruminiclostridium_E_siraeum	Alistipes_shahii	Sutterella_wadsworthensis_A	Odoribacter_splanchnicus	Parasutterella_excrementihominis	Flavonifractor_sp000508885
Healthy	0.00834	0.04275	0.00326	0	0	0	0	0	0	0	12.9034	3.40051	0	0.74695	0.02362	2.57489	0.67649	1.33552	0.00529	0
Healthy	0	0	0.0142	0	0	0	0	0	0	0	5.39195	0	2.88989	16.6078	0	0	1.77405	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.00434	0	0	0	0.36828	0.00027	0	0	0	0	0
Healthy	0.3133	0.2632	0.26685	0.04721	0.24837	0.14984	0	0	0	0.00908	2.93983	0	0	0	0.25187	0.70312	0	1.86902	0.00245	0
Healthy	0	0.01627	0	0.02114	0	0	0	0	0	0	12.792	0	5.93873	0	0	1.75967	0	0.63162	0.12511	0
Healthy	0	0	0	0.02434	0	0	0	0	0	0	5.93302	0	7.90816	0	0	0	0.16553	1.36398	0	0
Healthy	0.36771	0.5648	0.27245	0.2724	0.00315	0.23818	0.01426	0	0	0.00332	2.36772	0.10729	0	0.36471	3.42204	0.18053	0.71531	1.24335	0.00391	0.0055
Healthy	0	0	0	0	0	0	0	0	0	0.00569	0	1.45026	1.84044	0	0	0	0	0	0	0
Healthy	0.94811	0.01607	0.09271	0.05968	0.00751	0.98161	0.01784	0	0.04316	0.00619	7.03779	0	1.11538	3.97046	0	5.24264	0.64865	0.89035	0.00038	0.0005
D003093	0	0.02768	0.00416	0.00766	0	0	0	0	0	0	1.89743	0.06227	0	0	0.07915	0	0	0	0.06572	0.03362
D003093	4.69364	0.72693	0.62185	1.1113	0.81793	0.21444	0	0	0	0.00981	0.53508	0.13637	0	1.30957	3.23269	0.13409	0	0	0.04946	0
Healthy	0.1269	0.50743	0.04608	0.14664	0	0	0	0	0	0.21315	0	11.1928	0	8.84913	0.10204	0.24644	0	0.55608	0	0
Healthy	0.00453	0.01409	0.1045	0.08094	0	0.00646	0	0	0	0	0.44224	0	0	0	0	0.15639	0	0.32572	0.12703	0
D003093	1.18511	1.92886	1.67904	2.46952	0	0	0	0	0	0	0	0	0	0	4.14471	0	0	0	0	0
Healthy	0	0	0.04717	0	0	0	0	0	0	0	14.2778	0.52291	0.37861	0.0051	0	0.38214	0	0.83208	0.02848	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.63238	0	0	0	0	0	0	0	0.03436
Healthy	2.22939	1.2249	2.97071	8.74534	0.19765	1.70729	0	0	0	0.70837	0	0	0	0	0.48638	0	0	0	0	0
Healthy	1.91405	1.16805	0.35364	0.26773	0.35922	0.16075	0	0	0	0.00255	1.55482	2.23188	0	1.53475	0	0.20367	0	0.66407	0	0.02768
Healthy	0	0.10129	0.03402	0.02698	0	0	0	0	0	0	8.12846	0	0	3.49926	2.88743	2.22679	0	0	0.0857	0
Healthy	0.02101	0.1065	0.27153	0.08971	0.04209	0.06447	0	0	0	0	1.45151	0.20289	0	0	0.34481	0.00286	0	0	0	0
Healthy	0	0.04821	0.00868	0	0	0	0	0	0	0	4.20362	10.3157	0	0.10918	0	2.13473	0.092	1.10145	0	0
Healthy	0.25252	0	0	0.12218	0	0	0	0	0	0	3.9886	0	0	0	3.52084	0.52021	6.77028	0	0	0
Healthy	0.83346	0.72837	0.41092	0.2727	0.00929	0.03646	0	0.00518	0.0037	0.00285	1.01754	1.66108	0	0.52418	0	0.55637	0	0.61538	0.0078	0.00563
Healthy	0.83849	0	3.60768	1.06607	0.08998	0.55995	0	0	0.01876	0.00093	1.42742	0	0	0	0	0.46211	0.07012	0	0	0.00929
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00477
Healthy	0.14771	2.46846	0.48507	0.43955	0.0421	0.20901	0	0	0	0	3.98861	2.39427	0	8.49091	6.58353	1.78888	0	0	0.3999	0
Healthy	0	0	0.01089	0	0.06333	0.00565	0	0	0	0	0	0	8.07915	0.10379	0	0	0	0	0.06155	0.50418
Healthy	0.1077	0.12126	0.05652	0.02919	0.00718	0.0083	0	0	0	0	8.67739	0	1.79734	1.17958	0	0.95047	2.81607	0.93928	0	0.00573
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	10.5475	0	0	0	0	0	0	0.01486
D003093	1.43456	2.10368	2.13139	2.00342	0.06718	0.2512	0.15657	0.01566	0.12239	0	3.36741	0	0	2.48022	0	1.84046	0	1.01462	0.103	0
Healthy	0.19632	0.3021	0.14547	0.28304	0.00817	0.01379	0	0.00363	0	0.00505	2.14974	0	0	0.01738	22.4091	1.72476	0.4679	2.5183	0.01481	0.00185
Healthy	0	0.06039	0.02443	0	0	0	0	0	0	0	3.9751	0	7.93807	0	0.07178	0.64532	0	0.67785	0.21042	0.01072
Healthy	0.23752	0.11245	0.32258	0.33244	0.93112	0.11493	0	0	0	0	5.73633	0	0	0	1.74942	1.76398	3.60235	0	0	0
Healthy	2.79381	1.6314	1.48207	0.68121	0.10472	0.10179	0	0	0	0.0046	0.17083	0	0	1.28729	5.15911	0.09929	0	0	0	0
Healthy	0.63105	0.41927	0.54968	0.15332	0.11436	0	0	0	0	0	0.13056	0.04339	4.29195	0	1.63272	0	0	0	0	0
Healthy	0.3108	0.39261	0.09859	0.13541	0.00562	0.00545	0	0.00749	0.00247	0.00115	1.4775	0.14329	0	0	0	0.46853	0	2.86439	0.47459	0.00155
Healthy	0	0	0.04446	0	0	0	0	0.03208	0	0.00416	7.55482	1.20433	0	0	0.0388	0.69546	0	0.43829	0.00055	0.05294
Healthy	0	0	0	0	0	0	0	0	0	0.06633	0	0	0	0	0	0	0	0	0.06688	0.0452
Healthy	0	0	0.00446	0	0	0	0	0	0	0	8.68497	0.05364	0	0	0.26469	0.93731	0	0.61186	0.06985	0.01295
Healthy	1.17436	1.91429	0.33177	0.00804	0.6675	0.26385	0	0	0	0	3.71436	6.58769	0	0	13.1681	0.45797	7.39146	2.31743	0	0
Healthy	0	0	0	0.02801	0	0	0	0	0	0	5.4427	0	7.7925	0	0	0	0.1515	1.24966	0	0
Healthy	2.81405	2.05616	1.43343	1.02824	0.14291	0.3232	0	0	0	0	2.28707	0.76941	8.15906	0	0	0.10682	0	0	0	0
D003093	0.85178	0	3.55951	0.46012	0	0	0	0.014	0.41224	0.00934	5.92351	0	0	0	0.11955	2.91612	0	0.22712	0	0.03279
Healthy	0	0	0	0.026	0	0	0	0	0	0	21.9685	9.33329	0	0.03753	0.07018	1.60235	0	0	0.00847	0
Healthy	0.0162	0.05409	0.03736	0.00702	0	0	0	0	0	0	3.98152	0	8.06739	0	0.09207	0.78269	0	0.70781	0.21268	0.03853
Healthy	0.52532	0.15574	0.16609	0.14551	0.05324	0.11451	0	0.03696	0	0	0	0	0	0	0.55684	0	0	0	0	0
Healthy	0	0	0.15482	0	0	0	0.01362	0	0.14862	0.01548	0.22136	44.6326	2.66152	0	0.44266	1.11208	0	0	0.01142	0.00458
Healthy	0.95536	1.13581	0.87448	0.35097	0.06271	0.04047	0	0	0	0	3.8882	1.03178	1.93826	0	0	0.60499	0	0	0.13758	0
Healthy	0.11274	0.19152	0.20155	0.02458	0	0	0	0	0.01762	0	6.84293	15.2597	0.16943	0	0	1.38702	4.3324	0	0.00756	0.00786
Healthy	0.7569	0	0	0	0	0	0	0	0	0	0	0.38083	7.34269	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	5.19577	0	0	0	0	0	0	0
Healthy	0	0.44881	0.18264	0.03184	0	0	0	0	0	0	11.1645	0.45974	0	0.42928	1.61832	1.81074	0	2.02995	0.00922	0
Healthy	0.16585	0.22659	0.15918	0.24103	0.01825	0.02823	0	0	0	0	2.55403	0.04467	0	0.02928	0	0.25987	0.16178	1.48872	0	0.00943
Healthy	0	0	0	0	0	0	0	0	0	0	1.21118	1.69454	0	0	0	0.22763	0	0	0.57985	0.03699
Healthy	0	0.07505	0.03099	0.01535	0	0	0	0	0	0	0	0	0	0.00565	0.1818	1.14695	11.9332	1.9269	0	0
Healthy	0.88781	1.5803	0.99611	0.27299	0	0	0	0	0	0	1.80911	5.62796	0	0.76559	1.91893	0.01479	0	0	0	0
Healthy	0.46645	0	0.127	0.16734	0.0032	0.00094	0	0	0	0	0	1.57657	8.07987	0	0	0	0	0	0	0.00669
Healthy	0	0	0.0231	0.0409	0	0	0	0	0	0	3.74375	0	0	0.72336	0	1.10853	0.16963	0	0	0.00258
Healthy	4.28078	2.6713	0.04979	0.64254	0.2894	0.39246	0.0023	0.04909	0	0	2.91331	0.11353	0.51286	0	0.0405	0	0	0	0.15257	0.00476
Healthy	0	0	0	0	0	0	0	0	0	0	4.56155	0	0.24017	3.85058	0	1.14802	0	0	0	0
Healthy	0	0	0	0	0	0	0.00202	0	0	0	15.9277	0	0	0	0	1.16626	0.07056	0	0.27953	0.44577
Healthy	0.25185	0.05762	0.14755	0.17099	0	0	0	0.03931	0	0	2.18486	4.77566	0	0.06049	0	2.09066	0.03695	1.48568	0.00099	0
Healthy	1.31619	0.77711	2.22194	0.08671	0.16775	0.0035	0.18034	0	0.02395	0.00073	0.08905	1.92236	0	0	0.04958	1.80335	0	0.53135	0.00166	0.12828
Healthy	0	0	0	0	0	0	0	0	0	0.00242	0	0.09491	0	0	0	0	0.10448	0	0	0
Healthy	2.75433	0.03506	1.33361	0.77006	0	0.10617	0	0	0	0	0	0	0	0	4.27911	0	0	0	0	0
Healthy	0.2173	0.12137	0.19243	0	0.03728	0.21848	0	0	0	0	0	0	0.98463	0.44708	0	0.6627	0	0	0.02345	0
Healthy	1.35403	3.00642	0.64701	0.01048	0.71797	0.6267	0	0	0	0	7.49375	6.17366	0	0	8.79472	0.51422	9.73356	1.10391	0.0194	0
Healthy	0.02186	0.03859	0.01531	0.01039	0	0	0	0	0	0	14.0303	3.68362	0	0.84239	0.03314	2.87756	0.73511	1.48867	0.04267	0
Healthy	0	0.18048	0	0	0	0	0	0	0	0	0.84278	0	0	0	1.34772	2.36966	0	1.21169	0.04178	0
Healthy	0	0	0.00873	0	0	0	0.00176	0	0	0.01091	8.07794	0	0	0.38348	0	0.14177	1.06732	0	0	0.05225
Healthy	0.07247	0.23211	0.11578	0.04312	0	0	0	0	0	0	2.54038	23.1424	0	0.11215	0	1.22383	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	9.83609	0	0	0	0	0	8.06826	0	0	0
Healthy	0	0.01321	0	0.01021	0	0	0	0	0	0	12.8029	0	5.97939	0	0	1.71052	0	0.62299	0.10853	0
Healthy	0	0	0.34481	0	0	0	0	0.09267	0	0.13959	0	0	0	0	0	0	0	0	0	0.48592
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D003093	1.28464	3.16533	0.99419	0.53073	0.30948	0.1139	0	0	0	0	2.40752	0	0.00596	1.06898	0	0.16747	0.46172	0.30767	0	0
Healthy	0.83826	0.95277	0.20977	0.06148	0	0.26198	0	0	0	0	0.00045	0.72725	0	0.58769	0.13169	1.20199	0	2.27434	0.0108	0.00809
Healthy	0	0	0	0	0	0	0	0	0	0	10.5389	0	2.9941	0	0	1.36931	0	0	0.14668	0
Healthy	0.48738	0.65101	0.22447	0.216	0.29302	0.07595	0	0	0	0.00322	3.80127	0.13909	5.72981	0.47894	0.01834	1.69813	2.08072	1.19883	0.0079	0.00968
Healthy	0.02912	0.04171	0.04554	0	0	0	0	0	0	0	12.4353	0.12882	2.88898	3.54662	1.24294	1.66275	0	0.78502	0.21793	0
Healthy	0.14113	0.17133	0.42958	0.37284	0.20664	0.34102	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.66529	0.00515	0.13554	0	0.08648	0.17806	0	0	0	0	0	0	0.67792	35.361	0	1.79803	0	0	0	0
Healthy	0.94534	0.05762	0.31007	0.18378	0.08539	0.04768	0	0.03206	0	0	2.15348	0.5139	0	0	0	0.92174	0	1.26994	0.30581	0
Healthy	0.04316	0	0.11425	0.04883	0	0	0	0	0	0	17.6772	0	0	0	0	3.33826	2.73061	0.83888	0.33515	0.00365
Healthy	0.64643	0.44276	0.37664	0.27467	0.01941	0.00098	0	0.0491	0	0.00021	2.67191	0.046	0	0.23285	2.02605	0.53468	0.14453	0.90828	0.00016	0.00023
Healthy	3.74233	1.36826	2.30927	0.62895	0.22581	0.4781	0.02977	0	0.0208	0.03524	4.12187	2.40833	0.88316	5.57694	0.57586	0.72667	0.0581	0.96762	0.07907	0.00189
Healthy	0.61903	0.38908	0.70734	0.30474	0.1362	0.24266	0	0.01531	0	0	3.34894	1.73687	0.00098	0	5.19362	0.33958	0	0.84881	0.1847	0
Healthy	0.25383	0.30928	0.20491	0.08434	0.13944	0.02008	0	0	0	0	2.71896	0.34501	0	0.09033	1.0017	0.54963	0	0	0.0242	0
Healthy	0.5738	0.14544	0.20456	0.06247	0.08547	0.20855	0	0	0	0	0	0.73311	3.1357	1.42685	1.11179	2.87714	0	0	0.05694	0
Healthy	0.52117	0.13754	0.29644	0.10559	0.07838	0.02206	0	0	0	0	0.508	0	0	0	0	0.002	0	0	0	0
Healthy	2.36374	1.29906	2.29527	0.37384	0	0	0	0	0	0	0	0	0	2.56675	6.44363	0	0	0	0	0
Healthy	0.10321	0.18194	0.19215	0.02572	0	0	0	0	0.01595	0	6.74255	15.0409	0.20296	0	0	1.27983	4.27585	0	0.01317	0.00934
Healthy	0.02844	0.02135	0.00806	0	0	0	0	0	0	0.0042	4.81499	0.85646	0	0	0	0	0	0	0	0.10766
Healthy	0.58309	0.55304	0.22721	0.13679	0.30543	0.17809	0	0	0	0	2.08951	0.07304	8.71349	0	0	0.0046	0.12471	0.87459	0	0
Healthy	0.35333	0.18275	0.14265	0.11864	0.03674	0.04159	0	0	0	0	2.06122	0	6.41924	0.02219	0.06768	0.19186	0.43148	1.04974	0.01513	0
Healthy	0	0	0.01029	0.01352	0	0	0	0	0	0	3.69873	0	0	0.68105	0	1.15728	0.1558	0	0	0.00264
Healthy	0	0	0.01796	0.01383	0	0	0	0	0	0	3.81376	0	0	0.7237	0	1.1561	0.17127	0	0	0.00269
Healthy	0.22709	1.10032	0.09515	0.0583	0.00184	0.0068	0	0	0	0	9.76313	1.02859	0	0	3.99735	2.773	0	2.60867	1.79597	0.03421
Healthy	1.88208	0.65107	0.57002	0.18258	0.09381	0.07544	0.07923	0	0.01839	0.00043	0	0.25373	0	2.25939	0.01447	0.29231	0.15703	0.73571	0.01268	0.11136
Healthy	0	0	0.04125	0	0.04851	0	0	0	0	0.0057	0	0	0	0	0	0	0	0	0	0
Healthy	0.21677	0.49452	1.59186	0.3171	0.06757	0.06635	0.00226	0.04885	0	0.00499	5.25621	1.69671	0	1.50211	1.16805	3.19544	0	0.49501	0.11866	0
Healthy	0.56333	0.20701	0.26406	0.1456	0.10423	0.05047	0	0	0	0	5.03408	3.21379	0	0.20755	3.22709	0.0146	0.82936	0.94188	0	0
Healthy	0.78603	0	3.74603	1.02613	0.06416	0.54551	0	0.00272	0.0358	0.00458	1.53993	0	0	0	0	0.50128	0.0688	0	0	0.00453
Healthy	0.77533	0.46782	0.15436	0.59612	0.00596	0.02953	0	0.00727	0	0	0.88557	0	0	0.05147	3.21288	0.31556	0	0	0	0
Healthy	0.18901	0.72963	0.22302	0.01271	0	0	0	0.27444	0	0	0	0	4.96272	0	2.26094	1.74401	0	1.03091	0.02359	0.01723
Healthy	0.02404	0.00143	0.04111	0	0	0	0	0	0.01757	0	1.85944	7.14519	9.16274	0	2.51019	0.7607	0	0	0.00944	0.08715
Healthy	0.01568	5.99841	0.35634	2.22848	0.15885	0.57241	0	0	0	0.00261	5.65011	2.67632	0	0.09127	3.1371	1.07371	0	0	0.03236	0
Healthy	0	0	0	0	0	0	0	0	0.0007	0.00294	0.00424	0.81499	0	0	0	0	1.44347	0.64711	0	0.13535
Healthy	0.39523	2.99783	8.64083	3.42876	1.17212	1.23995	0	0	0	0	0.05837	1.33551	0	0	4.65537	0.4785	0	0	0	0
Healthy	1.56129	1.98997	1.36918	0.34801	0	0	0	0	0	0	0.92364	2.16832	3.87865	0	0	0	0	0	0	0
Healthy	0	0.43485	0.31733	0	0	0	0	0	0	0	3.93476	0	5.02819	0	1.44533	0.42876	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	12.1021	17.6314	0	0	1.07457	2.23347	0.03806	0	0.02971	0
D003093	1.66319	1.97749	0.30574	0.25334	0.18873	0.0621	0.17185	0	0.0377	0.00703	8.30806	0	0	3.33545	0.11225	1.04103	0	1.47727	0.01811	0.04303
Healthy	0.04703	1.36365	0.21084	0.38597	0.08314	0.3054	0	0	0	0.0438	7.80216	7.37889	0	11.149	7.86371	3.27775	0	0	0.09326	0
Healthy	1.24655	1.33819	1.24021	0.08126	0.03142	0.03893	0.00093	0	0.00207	0.00577	8.5948	0	0	3.93293	0.01916	1.41405	0.69499	1.45629	0	0
Healthy	0.30889	1.31708	0.76348	0.08795	0.0018	0.18106	0	0	0.09861	0.02005	5.8961	0	3.23866	1.02276	0.03676	0.90963	0	0.89174	0.0499	0
Healthy	2.01456	1.84301	1.66103	1.18407	0.23452	0.23397	0	0	0	0	1.31399	12.2263	7.84671	0	0	0.04855	0	0	0	0
D003093	1.92825	4.68418	4.86243	1.3052	0.78965	0.67903	1.04236	0	0	0	0	0	0	1.73064	0	0	0	0	0	0
Healthy	0.46271	0.07684	0.2317	0.18934	0.00051	0.35575	0	0.03324	0.02242	0.00045	7.38164	0	0	0	0.99284	1.26783	0	2.27149	0.35646	0.01043
Healthy	0	0	0.16402	0	0.27949	0.62025	0	0.01531	0.01382	0	0.8866	0	0.79029	0.01696	0	0.40956	0	0.34304	0.06682	0.02608
Healthy	0.49352	0.49298	0.18674	0.13137	0.1106	0.04736	0	0	0	0	2.70716	0.58731	0.0487	0.28742	0.24514	1.3148	0.07755	0.68754	0.0149	0.00228
Healthy	0	0	0	0	0	0	0	0	0	0	0.00345	0.00024	0	2.13982	0	0	0.28985	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	7.90173	0.0177	0	0	0.14494	0.78966	0	0	0.03641	0
Healthy	0.24599	0.03431	0.26141	0.09683	0.0128	0.04854	0	0	0.00319	0	0.01571	6.36084	0	0	0.46313	0	0	0.41811	0.01766	0.01137
Healthy	2.38093	1.77241	0.78058	0.60771	0.01643	0.11556	0.00209	0	0.00392	0.00237	2.37068	0.10597	0	0.42816	0	0.80959	0	1.50051	0.02523	0.00905
Healthy	4.21688	0.18707	1.59144	1.37889	0	0.2094	0	0	0	0	0	0	0	0	0.54432	0	0	0	0	0
Healthy	0.53741	1.71808	0.22411	0.24642	0.1929	0.11522	0	0.02943	0	0	4.66344	0.41348	0	0.91336	0.89654	0.68985	0	1.51671	0.03747	0
Healthy	0	0.03926	0.01531	0	0	0	0	0	0	0	9.83258	0.73486	0	0	0	3.58972	5.85099	0	0	0
Healthy	0	0	0.0352	0.02954	0	0	0	0	0	0	21.6324	0	2.43351	0	0	0.8742	0	1.30986	0	0
Healthy	1.32088	2.83637	3.72868	2.63965	0	0.00425	0	0	0	0	0	0	0	0.37694	13.5942	0.06355	0	1.25211	0.06492	0
Healthy	1.92552	1.99544	0.76132	0.93268	0.00382	0.03369	0.03243	0	0	0	3.53494	0	0	1.49806	0	0.18516	0.55204	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.04792	0	0	0	0	0	0	0	0.37565	0	4.55373	0	0.13378	0.68972	6.01558	1.09822	0.02656	0
Healthy	0	0	0.0345	0.00936	0	0	0	0	0	0	11.6076	0	3.30953	0	0	1.54573	0	0	0.24438	0
Healthy	0	0	0	0	0	0	0	0.00344	0	0.00106	0	10.9872	0	0	0	0	0	0	0	0
Healthy	0.00589	0.02975	0.00782	0.01203	0	0	0	0	0	0	8.92924	0	0	0	0.05714	3.04172	0.34962	2.35553	0	0
D003093	3.70634	3.12186	1.3445	2.7042	0.82368	1.55901	0.04801	0	0.02061	0	0.61112	0	0	0	0	0.11907	0	0	0.41108	0
Healthy	1.94384	0.13185	0.32465	1.37903	0.22249	0.04995	0	0	0	0	0	0.12052	0	15.5397	0.20863	0.28162	0.60087	1.05194	0.00094	0
Healthy	0.36141	0.0546	0.5066	0	0	0	0	0	0	0	1.4298	0	0	0	1.25551	0.10686	0	0	0	0
D003093	3.28007	0.50035	0.53939	0.81476	0.04946	0.07971	0.43898	0.07796	0.06181	0.01002	0.03364	0	7.76421	3.2193	0.02861	0	0	0.83244	0.21337	0.04729
Healthy	0	0	0.02582	0	0	0	0	0	0	0	11.4916	0.85429	0.22705	0	0	0.47064	0	0	0.01775	0.00264
Healthy	0.24259	0.15849	0.13245	0.10056	0.03589	0.04247	0	0	0	0	0.90664	0	3.41378	0.0056	0.09155	0.02435	0	0.4877	0.003	0
Healthy	7.65875	3.78837	1.15594	0.44242	0.13342	0.14358	0	0	0.55273	0.00306	1.59913	13.1215	0	1.85618	1.46403	0.55025	0.01015	0.33035	0	0.01833
Healthy	0	0.00513	0.02706	0.01198	0	0	0	0	0	0	13.9561	0	0	0.26679	0	2.70767	0.19376	2.76135	0.00201	0.02731
Healthy	0.44336	1.40342	2.57449	0.39494	0	0.0501	0	0	0	0	0	0	0	0	2.36997	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	15.6553	0	0	0	0	0	0.12954	0.71157	0	1.30393
Healthy	0	0	0	0	0	0	0	0	0	0	16.0621	0	0	0	0	0.19845	0	0	0	0
Healthy	2.17155	2.23196	1.3018	0.54354	0.18151	0.08654	0	0	0	0.00051	0.58059	0.95794	3.37304	0	0.00757	0.01568	0	0.24477	0	0
Healthy	0.11674	0.70271	0.37713	0.06721	0.0087	0.01049	0	0	0	0	3.73372	0.33902	0	0.15819	0.65301	0.70189	1.67462	0.87997	0.03041	0
Healthy	0	0	0.07163	0.03222	0	0	0	0	0	0	11.8263	0	3.24018	0	0	1.67615	0	0	0.29186	0
Healthy	0.35619	0.28883	0.53075	0.16251	0.04349	0.03427	0	0.00091	0	0.00673	0.82565	0	0	0.05067	0.09369	0.13707	0.43075	1.11273	0.01829	0
Healthy	2.13591	2.36111	0.95104	1.86853	0.01751	0.00328	0.09154	0	0.06496	0.00405	5.20776	5.48769	2.46321	3.72563	0	0.1853	0.13309	0.81027	0.00844	0.00523
Healthy	12.4237	0.33281	2.20861	0.72372	1.74439	6.56702	0.00192	0	0.09152	0.0021	0.25298	0	0	11.3855	0	0	0	0	0.02173	0
Healthy	0.22809	1.582	0.78676	0.36326	0.01589	0.28682	0	0.0526	0	0.00077	3.96826	0.00876	2.14018	0.00444	0.01975	0.13063	0.00549	0	0.00037	0.02631
Healthy	0.24781	0.40596	0.18007	0.29175	0	0	0	0	0	0	0.02116	0	0	1.18783	1.0492	0.18085	0	0	0	0
Healthy	0.04377	0.03163	0.03594	0	0	0	0	0	0	0	12.4556	0.12127	2.87372	3.41557	1.19804	1.56735	0	0.78979	0.2765	0
Healthy	0.83737	0.88828	0	0	0.92794	0.27776	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.21484	0.38011	0.96043	0.82643	0.04675	1.9291	0	0.06141	0.01686	0.00724	3.99201	0	0	3.52588	0	0.57565	0	0.82828	0.16505	0
Healthy	0.3056	0.94258	0.08844	0.18811	0.02087	0.01332	0	0	0	0	3.02404	4.66303	0.0066	0.69907	1.20517	1.45103	0.4934	0.88284	0.00952	0
Healthy	0.69988	0.36283	1.45086	0.85578	0.81897	0.36187	0	0	0	0	0.58151	0	0	0.00783	0	0.07799	0.03351	0	0	0
Healthy	0.58769	1.42673	0.57697	1.1992	0.38332	0.07055	0	0	0	0	0.99516	0	0	0.1772	0.96727	0.20153	0.09442	0.60966	0	0
Healthy	0	0.14999	0	0	0	0	0	0	0	0	0.97067	0	0	0	1.36489	2.09129	0	1.26654	0.0466	0
Healthy	1.4522	2.06463	0.4586	0.06154	0.5044	0.30673	0	0	0	0	6.29032	6.098	0	0	1.62661	3.2495	3.18222	0.95375	0.02513	0
Healthy	1.02341	0.44244	0.44348	0.05285	0.11505	0.3622	0	0	0	0	0	0	1.80516	2.19433	0.08917	1.16199	0	0	0.08676	0
Healthy	3.26992	3.58267	0.68413	0.0992	0.0093	0.12923	0	0.00547	0.00991	0.00377	0	0.44848	0	0.26616	0.51137	0	0.71372	0	0	0
Healthy	6.4056	2.1065	1.64281	0.91997	0.02483	1.98961	0.08389	0.02888	0	0	0	0	0	0.27654	0	0	0	0	0	0
Healthy	0.75643	0.1025	0.928	0.93186	0	0.17791	0	0	0	0	0	0	6.0096	0.31641	0	0	0	0	0	0
Healthy	0	0	0.12429	0	0	0	0	0	0	0	0	0	5.46871	0.11025	0	0	0	0	0	0.01504
Healthy	0.08561	0.05209	0.12805	0.06949	0.04193	0.01823	0	0	0	0	2.29058	0.00127	0.24349	0	0.50567	0.17515	0	0.37925	0.00465	0
Healthy	1.46711	0	0.82911	0	0	0	0	0	0	0	1.62452	2.88098	10.3897	8.97462	0.09957	0	0	0	0	0
D003093	6.05426	1.23159	3.61398	0.32847	4.0145	0.52927	1.19752	0	0	0.00857	4.24256	0.01306	0	0	0.00257	0	0	0	0.09928	0.05324
Healthy	0.01597	0.04631	0.00485	0	0	0	0	0	0	0	12.7203	3.41279	0	0.72945	0.03044	2.58707	0.64916	1.34472	0.01476	0
D003093	0	0	0.00118	0.00224	0.0356	0.02135	0.00094	0	0	0.01955	1.6477	0.02439	0.70409	0.09728	0.0439	0.44987	0.00502	0.64137	0.01147	0.04696
Healthy	2.02374	0.3831	1.06048	0.1788	0.51022	0.20251	0	0	0	0	0.2647	0.02971	4.8437	0	0.10792	0.00123	0.02764	2.90264	0	0
Healthy	0.0702	0.06737	0.09827	0.01386	0.01399	0	0	0	0	0.0034	16.9124	0.15368	2.94102	0	0.01057	1.04006	0	0.53494	0.05766	0.08743
Healthy	0	0	0.05677	0.08975	0	0.70736	0	0	0.00822	0.06787	0	0	0.24992	7.17389	0	0	2.4723	0	0	0.00672
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.57307	0	0	0	0	0	0	0	0.05489
Healthy	0.39321	0.26598	0.03247	0.1597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05391	0
Healthy	0.03468	0.06564	0	0	0	0	0	0	0	0	7.49545	0.0313	12.7918	0.10733	0	0.1815	0	0	0.03209	0.03426
Healthy	0	0	0	0	0	0	0	0	0	0	10.689	0	0	0	0.00624	0.31516	0	0	0.25344	0.11593
D003093	4.38621	1.66494	1.02066	1.11577	0.00566	3.746	0.01489	0.06344	0.11945	0.002	2.6877	0	5.64706	0.1845	0.21711	0.25828	0	0.17705	0	0.01444
Healthy	0.01884	0	0.08514	0.08182	0	0	0	0	0	0	24.1519	0	0	0	0	4.48855	0.87865	0.92383	0.1663	0
Healthy	0.36978	2.01856	0.51562	0.2096	0.00227	0.08334	0	0.00188	0.01546	0	1.36045	0	3.49061	0.78444	0.0634	0.1263	0	0.14578	0.03758	0
Healthy	0.01173	0	0.08725	0.06041	0	0	0	0	0	0	23.5636	0	0	0	0	4.40237	0.98607	0	0.14443	0.01761
