group	Bacteroides_stercoris	Phocaeicola_plebeius_B	Prevotella_copri_A	Phocaeicola_sp900554435	Bacteroides_eggerthii	Phocaeicola_coprocola	Bacteroides_sp900066265	Bifidobacterium_pseudocatenulatum	Bilophila_wadsworthia	Flavonifractor_sp000508885	Alistipes_shahii	Sutterella_wadsworthensis_A	Odoribacter_splanchnicus	Bacteroides_intestinalis_A	Mediterraneibacter_torques	Alistipes_A_indistinctus	Clostridium_A_leptum	Flavonifractor_plautii	Parasutterella_excrementihominis	Flavonifractor_sp000508885
Healthy	0	0	0	0	0	0	0	0	0	0	1.75279	0	0.6285	0	0.16671	0.25406	0.14604	0.01933	0.13016	0
Healthy	0	0	0	0	0.91061	0	0	0.42793	0.00072	0.02964	0.09215	0	0.0493	0	0.05185	0.03103	0.14351	0.02281	0	0.02964
Healthy	0	0	3.70967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.81719	1.20222	0	0	0.27688	0	0.03563	0.01289	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.93577	0	0	0	0	0.13454	0	0	0.17312	0
Healthy	0.05105	0.07658	0	0.06882	12.563	0	0	0	0	0.04062	0.03219	0	0	0.12297	0.03731	0	0	0.00759	0.43034	0.04062
Healthy	0	5.5658	0	0	0	0	0	0	0	0	2.78098	0	0	0	0.0335	0	0	0	0.08481	0
Healthy	0	0	0	0	0	0	0	0	0.00444	0.00198	0.66815	1.78797	0	0	0.02754	0.0505	0.00361	0.03324	0	0.00198
Healthy	0	5.07928	43.7533	0	0.01094	0.77594	0	0	0	0	0	0	0	0	0.52194	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	5.56344	0.04808	0	0	0	0	0.05316	0.21703	0	0	0	0	0
Healthy	0	0	0	0	0	13.1503	1.44993	0	0.04632	0	0.82943	0	1.33825	0	0.04617	0.20205	0	0	0.00291	0
Healthy	35.1243	0	0	0	0	0	0.24861	0	0.03154	0.09969	0.68314	0	0	0	0.0168	0	0.03477	0.13797	0.01126	0.09969
Healthy	0.00172	0	28.1539	0	2.44235	9.48956	2.155	0	0	0	0.10513	0	0.65744	0	0.08349	0.05815	0.01544	0.01032	0.26926	0
Healthy	0	0	0	0	0	0	0	0	0.10149	0	1.94817	1.92983	0.94375	0	0.03012	0.02889	0.01159	0.07215	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.07705	0.00412	0	0	0	0.00932	0	0.06489	0.00099	0	0.07705
Healthy	0	0	0	0	0	0	0	0	0	0	1.45769	0	0	0	0	0.15932	0.51628	0.04882	0.16454	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.00743	0	28.243	3.42716	0.0608	0	0.27928	0	0	0	0.52028	1.41652	1.31614	0.35388	0.02797	0	0.01064	0.14985	0.0079	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.36417	0	0	0.0364	9.61954	0	0	0	0.04685	0
Healthy	0	0	0	0	0	0	0	0	0.02172	0.00505	0.68167	0	0.40987	0	0.07598	0.01185	0.02162	0.01327	0.06138	0.00505
Healthy	0	0	1.25944	0.09095	0	0	0	0	0	0	0.33065	0	0	0	0.16449	0	0	0	0	0
Healthy	0.65238	0	0	0	0	0	0	0	0.03045	0.04049	0.35061	0	0.31889	4.99776	0.03548	0.2651	0	0.09738	0.3228	0.04049
Healthy	2.88492	0	0	0	0	0	0.23749	0	0.05649	0.00156	1.0913	0	0	0	1.04049	0	0.03442	0.04643	0.00352	0.00156
Healthy	1.37114	0	0	0	0	0	0	0	0	0	0	0	0	6.75629	0	0	0	0	0	0
Healthy	7.60024	0	0	0	0	0	0	0.04113	0	0	0.78596	0	1.08142	0.23457	0.13702	0	0	0	0	0
Healthy	19.5268	11.4097	0.22526	0.00147	0.12052	35.9936	0	0.0491	0.03564	0	0.47978	0	0.50959	0.0019	0.68722	0.0255	0	0.00342	0.10499	0
Healthy	14.7501	0	0	0	0	0	0	0	0.01276	0	0.08141	0	0	0	0.00515	0	0.34777	0.03739	0	0
Healthy	0	3.05271	25.7953	0.55639	2.02933	2.15353	0	0	0.02923	0	0.15783	4.22509	1.0272	0	0.06369	0.0467	0	0.87882	0.00511	0
Healthy	8.33765	0	0	0.00184	0	0	0	0.46973	0.01673	0.02308	0.30742	0	1.42273	0	0.00691	0.00434	0.00805	0.03817	0.00058	0.02308
Healthy	0	13.8579	0.00391	0	0	0	0	0.08012	0	0.00648	1.81247	0	1.15974	0	0.03043	0.07144	0.01848	0.01098	0.018	0.00648
Healthy	0	0	0	0	0	25.5446	3.53539	0	0.07235	0	0.44107	0	0.87597	0	0.03476	0.04057	0	0.00811	0.01642	0
Healthy	0	0	0	0	0	0	0	0	0.00764	0	0.31997	0	0.17679	3.64721	0.52288	0	0.14975	0.0236	0.00876	0
Healthy	0	2.72794	0	0	0	0	0	0	0	0	0.5719	0	0	0	0	0	0	0	0.03134	0
Healthy	0.98256	0	25.4663	1.31608	0	0	0.50773	0	1.41029	0	2.29113	0	1.19529	0	0.22377	2.06898	0.14	0.32543	0.03924	0
Healthy	0	0	0	8.28783	0	0	0	0	0	0	0.42585	0	1.95681	0	0.02715	0.02251	0.0276	0	0.07583	0
Healthy	0	0	66.9004	0	0	0	0	0	0	0.1017	0	0	0	0	0	0	0	0	0	0.1017
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50535	0	0	0	0	0
Healthy	0.40941	0	0	0	0	0	0	0	0.04213	0.00151	1.41496	4.10601	0	0.04453	0.02278	0	0.31576	0.17492	0.00748	0.00151
Healthy	0	0	0.96416	0.50846	0	0	0.87616	0	0	0	0.87279	0	0	0	0.09178	0	0.0672	0	0	0
Healthy	0.74819	0	0	0	0	0	0	0	0.02536	0.09648	0.35178	0	0	5.40661	0.02662	0.25483	0	0.08569	0.30956	0.09648
Healthy	0.29042	0	7.20345	0.47567	0	0	0	0	0.01	0.07075	1.55604	0	0	1.51736	1.32335	0.02126	0.03001	0.57713	0.00875	0.07075
Healthy	0	0	0	0	14.0089	0	0.32574	0	0.03085	0	2.9067	0.72361	1.44558	2.77471	0.07397	0.02535	0	0.01284	0.01527	0
Healthy	29.6827	0	0	0	0.03373	0	0	0	0.02861	0.01113	0.68998	0	0.7002	2.01688	0.05596	0.30273	0.28907	0.0337	0.25675	0.01113
Healthy	0	0	21.0854	0	0	0	1.46487	0	0	0	0.04898	0.79681	1.02465	0	0.01692	0	0	0.01461	0	0
Healthy	0.9226	0	0	0	0	0	0.73684	0	0	0	0.31925	1.31337	1.35453	0	0.27697	0.04535	0.08063	0.01256	0	0
Healthy	2.3019	0	48.4906	0	0	0	0	0	0	0	0.38789	5.95261	0	0	0.10905	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.77811	0	0	0	0.08374	0	0	0	0
Healthy	0	0	0	0	1.01492	0	3.28381	0	0	0	0.13241	0	0	0.25965	0.1844	0	0	0	0.03005	0
Healthy	2.42648	0	0	0	0	6.209	0	0	0	0	0	0	0	0	0.02943	0	0	0	0.11897	0
Healthy	0	0	7.70278	8.48027	0	0	0	0	0	0	0.30686	0.67039	1.0312	0	0.15386	0.01533	0	0.02534	0.00245	0
Healthy	0	0	0	0	0	24.097	3.28091	0	0.07743	0	0.38351	0	0.8452	0	0.06623	0.03639	0	0.00395	0.03655	0
Healthy	0	0	0	0	0	0	0	0	0	0.07066	0	1.93919	0	0	0.01566	0	0.0138	0.01573	0	0.07066
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.23055	0	27.9679	0	0.95396	16.6238	0	0	0	0	0.10484	0.15863	1.13068	0	0.21757	0.20431	0	0.02859	0.01565	0
Healthy	6.13839	0	0	5.22801	0	0	0	0	0	0.08424	0.78974	0	0.77032	0	0.05057	0.3236	0.01269	0.07805	0.00142	0.08424
Healthy	0	0	6.0852	0	0	0	0	0	0	0	0	0	0	0	2.94672	0	0	0	0	0
Healthy	0.35513	0	0.84429	0.24	0.03096	0	0.06828	0.00623	0.05299	0	0.30061	0.01206	0.42783	0	0.01645	0	0.04985	0.02041	0	0
Healthy	0	0	0	0	0	23.2686	2.43521	0	0.04942	0.00958	0.40682	0	0	0	0.07082	0.01567	0	0.01157	0.01049	0.00958
Healthy	2.25164	0	30.2515	0	0	0	0	0.00474	0	0	0.33004	4.4886	0	0	0.57714	0	0	0	0	0
Healthy	0	0	46.8706	4.24759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	12.2013	0	0	0.17076	0.02493	0.02468	0.02389	0.51339	0.68001	0.55065	0	0.3672	0.0199	0.01269	0.0105	0	0.02389
Healthy	0	0	0	0	0	0	0	0	0	2.10563	0	0	0	0	0	0	0	0	0	2.10563
Healthy	0	0	0	8.45592	0	0	0	0.03311	0	0	0.40835	0	0	0	0.04655	0.25882	0.00541	0	0.04648	0
Healthy	1.48245	0	0	0.65457	0	0	0	0	0	0.09455	1.00608	0	0.52425	0	0.034	0.18164	0.10657	0.12337	0.04066	0.09455
Healthy	0	0	0	0	0	0	0	0	0	0	1.70444	0	0.63217	0	0.24518	0.24961	0.17121	0.01892	0.10549	0
Healthy	23.0248	0	0	0	0	0	0	0	0.08136	0	1.69835	0	0.74746	0	0	0.03396	0	0.01722	0.26038	0
Healthy	7.78456	0	0	0	0	0	0	0.12077	0	0	0.90628	0	0.94833	0.26719	0.11307	0	0	0	0.00581	0
Healthy	0.97842	0	45.1206	0	1.02193	0	0	0	0.00633	0.02435	0	0	0.38799	0	0.01325	0	0.43186	0.08254	0.00028	0.02435
Healthy	0	0	67.4099	0	0	0	0	0	0	0.05568	0	0	0	0	0	0	0	0	0	0.05568
Healthy	0	0.91315	8.33309	0	0	0	0	0	0	0	0.40591	0	0	0	0.30902	0	0	0	0.00699	0
Healthy	0	0	25.0539	0	0	0	0	0	0	0	0	0	0	0	2.5265	0	0	0	0	0
Healthy	0	0.84598	8.63139	0	0	0	0	0	0	0	0.42078	0	0	0	0.29365	0	0	0	0.1024	0
Healthy	0	0	0	0	0	0	0	0	0.0506	0.07676	0	0	1.05539	0	0.3203	0	0.91098	0.01278	0.3938	0.07676
Healthy	0	0	0	0	16.5764	0	0	0	0.05132	0	2.93586	0.97997	1.97364	0	0.08595	0.13422	0	0.01822	0	0
Healthy	8.676	0	0	0	0	0	0	0	0	0	1.30369	0	0	0.01109	0.3297	0.02484	0.04293	0	0.00732	0
Healthy	0.03032	0	7.72059	0.52702	0.23164	0	0.02704	0	0.01366	0	0.68333	0.04573	0	0	0.05241	0.03746	0.00832	0	0	0
Healthy	0	0	0	0.21915	0	0	0	0	0	0	0.30245	0	0	1.10004	1.75985	0	0	0	0	0
Healthy	0	0.03244	0	0	0	0	0	0	0	0	0.08748	0	0.85109	0	0.00238	0	0	0	0.03239	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	23.8582	3.26681	0	0.05269	0	0.44494	0	0.87257	0	0.07062	0.02426	0	0.00593	0.01243	0
Healthy	0	0	37.2491	0	2.24956	0	0	0	0	0	0.13917	0	0.79852	0	0.33322	0.0015	0	0.01914	0	0
Healthy	0	0	0	14.3206	0	0	1.66208	0	0.17662	0	2.91123	6.06948	0.72719	0.80142	0.24023	0.05028	0	0.02071	0.03935	0
Healthy	4.37426	0	0	0	0	0	0	0	0	0	0.10159	0	0.79483	0	0.10365	0	0	0.00798	0.00411	0
Healthy	0.1366	0	49.8024	0	0	0	0.03009	0	0	0	0.02338	0.02235	0.29247	0	0.19296	0.00618	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.58068	0.03185	0.01165	3.98202	0	2.49474	1.39705	0.06031	0	3.64869	0.10882	0.59221	0.01165
Healthy	0	0	0	0	0	0	0	0	0	0	1.69249	0	0	0	1.77683	0	1.67549	0	0.05601	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06643	0	0	0	0	0
Healthy	0	9.82345	0	0	1.07386	0.16564	0	0	0	0	0.10376	0.98174	0.63591	0	0.09971	0	0	0	0.00344	0
Healthy	4.70645	0	0	1.74736	0.56275	0	0	0	0.00827	0	0.11773	0.18546	0.48683	0	0.15507	0.00363	0	0.01582	0.02823	0
Healthy	0	0	1.52146	0	0	0	0	0	0	0	0	0	0	0	2.01584	0	0	0	0	0
Healthy	0.47927	2.08985	61.1032	2.52123	0.81006	1.54424	0.01878	0.00304	0.09552	0.0526	1.0376	0	0.30862	0	0.55186	0.33301	0	0.04524	0.00048	0.0526
Healthy	2.08967	0	0	9.12669	9.77654	0	0	0.64112	0.00863	0.07281	0.13026	0	0.37955	0	0.02682	0.16877	0.00692	0.04764	0.00869	0.07281
Healthy	9.5245	0	0	0	0	0	0	0	0	0	1.28797	0	0	0.01851	0.24518	0.01056	0.01372	0	0.00911	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.13838	0	2.24823	0	0.32314	0.0026	0.00363	0.08211	0	0
Healthy	7.40115	0	0	0	0	0	0	0.10596	0	0	0.88456	0	1.0316	0.25668	0.10766	0	0	0	0.00794	0
Healthy	0	0.27269	0	0	0	0	0	0	0	0.04779	0	0	2.3581	0	0.04693	0	0	0.01056	0	0.04779
Healthy	0	0	0	0	5.44689	0	0.13368	0	0	0	0.99749	10.9664	1.74542	0	0.30142	0	0	0.02008	0	0
Healthy	0.00482	0.22684	0	1.38081	0	0.66813	0	0	0.00433	0	0.0649	0.57889	0.79722	0	0.36052	0	0.16625	0.01621	0	0
Healthy	0.99056	0.00146	0	26.5231	10.2433	0	6.53309	0.01926	0.12392	0.00266	0.44253	0	0.9389	0.5393	0.14598	0	0.05672	0.00507	0.27777	0.00266
Healthy	0	0.52704	2.73488	0.33586	1.05353	0.59667	0	0	0.06251	0	6.32593	6.52331	0.82723	0	0.06814	0.00748	0	1.23637	0.01746	0
Healthy	0	0	0	0	0	0	0	0	0.03372	0.00206	0	0.81921	1.88729	0	0.04096	0	0.01678	0.01959	0	0.00206
D001528	7.24287	0.00776	0.01406	0	0.08442	0.00283	0.00452	2.20342	0.01252	0.03089	4.9278	0	0.15862	0	0.0238	0.14861	0	0.01466	0.00408	0.03089
Healthy	0	0	0	0	0	0	0	0	0	0.05542	0.17346	0	0.5316	0	0.10166	0.01886	0.0395	0.00068	0.00441	0.05542
Healthy	2.71809	0	27.4174	1.58942	0	0	0.3159	0	1.39963	0	4.23927	3.10125	2.37524	0	0.05029	1.83817	0	0.08335	0	0
Healthy	0	0	0	0	0	0	0	3.37735	0.07625	0.10142	0.10087	0	0.64026	1.07941	0.30351	0	0.14784	0.31814	3.36171	0.10142
Healthy	0.79797	0.70409	11.2416	0	0.88648	0	0.30287	0	0.00773	0.00035	2.19397	0.50886	1.27585	0	0.19277	0.20027	0.00362	0.02713	0	0.00035
Healthy	0	0	0	0	0	0	0.66377	0	0	0.0108	0.01444	0	0	0	11.0476	0	0	0	0.00059	0.0108
Healthy	0.01164	5.81728	0	0	0	0	0	2.12283	0.06203	0	0	0	0	0	0.03364	0	0.00238	0.00278	0.04531	0
Healthy	0.11517	0	9.32684	1.84216	0	0	0	0	0.0296	0.00838	0	0.60248	0.13711	0	0.03902	0	0.03865	0.01092	0.00017	0.00838
Healthy	0.09854	0.52955	80.6671	0.84525	0.00882	0.32493	0.41117	0	0	0	0.00205	0.83618	0	0.00761	0.08632	0	0.0061	0	0.00581	0
Healthy	35.9248	0	0	5.30628	0	0	1.42967	0.00112	0.32733	0.04352	0.86772	2.42037	1.12819	0.31618	0.08914	0.04261	0.32197	0.03588	0	0.04352
Healthy	0.08199	0	40.9108	0	0.77052	0	0.58814	0	0	0	0.03783	0.30523	0.27051	0	0.59075	0	0	0.024	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	11.9654	0	0	0	0	0	0	0.15441	0	0	0	0	0
Healthy	0	0	0.78536	3.29083	0	0	0.08118	0	0	0	1.86346	0.12831	0	0	0.31039	0	0.01985	0	0	0
Healthy	1.15837	0	0	0	0	0	0	0	0.04623	0	1.53545	0	0	0.09302	0.08968	0.01052	0	0	0.02671	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.01071	0	0.00158	0	1.09434	0	0.03622	0	0	0	1.2473	0	0.28145	0.02757	0	0.00121	0.00867	0
Healthy	0	0	0	3.92703	0	0	0	0.42441	0.08188	0.06843	2.80666	0	0.6813	0.61849	0.03537	0	0.12968	0.14832	0.00197	0.06843
Healthy	2.46437	8.5041	0.00777	10.6602	5.62615	0	0.89899	0	0	0.00225	1.3058	1.29565	1.2148	0.01572	0.10165	0	0	0.00792	0	0.00225
Healthy	0	0	27.6751	0	0	0	0	0	0	0	0	0	0	0	0.26585	0	0	0	0	0
Healthy	2.45598	0	0	11.1511	11.7825	0	0	0.71204	0.01221	0.085	0.11754	0	0.46376	0.00262	0.03352	0.17073	0.01005	0.05002	0.01269	0.085
Healthy	5.01046	0	0	0	0	0	0	0	0	0	0.98494	0.13608	0	2.76018	0.3799	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	3.57261	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.03403	0	0	0	0.04764	0	0	0	0	0	0	0.0426	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.91976	0.03036	0.10891	3.12623	0.03671	6.36124	0.12372	0.03902	0.01262	0.01127	5.42957	0	0.25399	0.58416	0.01592	0.04947	0	0.0049	0.01843	0.01127
Healthy	0	0	0	0	1.87983	0	0.60653	0	0	0	0.04137	0	0	2.05158	0.49496	0	0	0	0.09064	0
Healthy	0	0	15.0666	0	0	0	0	0	0	0	0	0	0	0.04513	0.39661	0	0	0.02563	0	0
Healthy	0	0	0	0	57.8021	0	0	0	0.00256	0.1544	0	0	0	0	0.04772	0	0.36104	0.01234	0.09071	0.1544
Healthy	0	0	0	0	42.6137	0	0	0	0	0	0	0	0	0	0.17922	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.16242	2.17385	0	0.29903	0.05669	0.0326	0	0	0	0.13573	0.00065	0.20964	0.02127	0.02397	0.06388	0	0.01126	0.00112	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.28396	0.03192	0	0	4.83596	0.03186	0	0	0	0	0.32152	0.13816	0.84045	0.00586	0.06742	0.02139	0.04089	0	0	0
Healthy	0	0	0	0.65635	0	0	0	0.16079	0	0	0	0	0	0	0.08829	0	0.03851	0.0023	0	0
Healthy	0	0	5.94468	0	0	0	0	0	0	0	0	0	0	0	1.5528	0	0	0	0	0
Healthy	21.2546	0	0	7.98015	0	0	0.72247	0.00051	0.10399	0.04001	0.14879	1.02436	0	0.56302	0.00329	0.03372	0.06167	0.05851	0	0.04001
Healthy	0.0036	0	0	0	0	0	0.14599	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	24.4128	3.29932	0	0.0803	0	0.42496	0	0	0	0.08172	0.03901	0	0.00193	0.02085	0
Healthy	2.44943	0	40.404	0	0	0	0	0	0	0	0.28904	4.98219	0	0	0.06653	0	0	0	0	0
Healthy	0	0	17.5462	0	0	0	0	0	0	0	0	0	0	0	0.69384	0	0	0	0	0
Healthy	0	0	0	6.0603	0	0	0.07985	0	0.08643	0	1.27014	0.17197	0	3.57789	1.29326	0	0	0.04398	0	0
Healthy	0.95013	0.48685	1.01923	1.67398	1.136	0	0.01607	0.09881	0.00104	0	3.22494	0	2.71454	1.20735	0.04258	0.0593	0	0.00121	0.20441	0
Healthy	0.00067	0	0	3.32284	0	8.3552	0	0	0.04748	0.00216	0.53929	2.04351	1.02194	0	0.17969	0.62655	0.00991	0.12263	0.04608	0.00216
Healthy	0	0	0	0.47091	0	0	0.16629	0	0.24935	1.17997	0.05512	0.10628	1.41123	0.39353	3.56064	0.17595	3.11807	0.0564	0.13159	1.17997
Healthy	2.80281	0	27.8853	1.69086	0	0	0.38571	0	1.37307	0	4.28349	3.14765	2.34435	0	0.05646	1.90315	0	0.07123	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.0724	0.29458	0	0	0.70856	0	0	0	0	0
Healthy	0	0	0.00139	0	0	0	0	0	0	0	0	5.66011	0	0	0	0	0	0	0	0
Healthy	0.00021	0	40.3037	0.30392	0	0	0.02765	0	0	0.00186	0.12571	0.72975	0.70628	0	0.05769	0	0.01672	0.0062	0.0061	0.00186
Healthy	0.11973	0.8952	41.0849	2.32426	0.08827	1.8461	0.35326	0	0.01509	0.01153	0.13409	2.28186	0.86413	0	0.02892	0.04988	0.05532	0.03907	0	0.01153
Healthy	0	0	0	0	0	0	0	0	0.02902	0	2.2572	0	1.65204	0	0.02835	0	0.05124	0.01532	1.46997	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.38039	3.50443	0	0	0	0	0	0	0	0
Healthy	0.19084	0	8.73361	1.335	0	0	0	0	0.00449	0.01702	1.12202	0	0	0.39314	0.22386	0.00706	0.01328	1.01343	0	0.01702
Healthy	6.20939	0	0	4.90517	0	0	0	0	0	0.08261	0.85628	0	0.81755	0	0.0818	0.27402	0	0.06712	0.01762	0.08261
Healthy	0	0	30.3591	0	0	1.4343	0	0	0	0	0.15888	0.66598	0.69392	0.23824	0.00886	0.19547	0.09449	0.04638	0	0
Healthy	0.8099	0	0	0.38535	0.28719	0.95023	0	0	0.02608	0.00159	0.08671	0	0.74313	0	0.02418	0.48349	0.03259	0.11156	0.00336	0.00159
Healthy	0.20578	0	0	0.52493	0	0	0.38811	0	0	0	1.56446	4.86659	0	0	0.16195	0	0.0137	0.25015	0	0
Healthy	0	0	16.5222	0	0	0	0	0	0	0	0	0	0	0	6.75471	0	0	0	0	0
Healthy	1.85984	0	40.4091	3.63464	0	0	0.18456	0	1.53563	0	3.56443	0	0.76034	0	0.13972	1.4214	0	0.11898	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.0031	0	0	1.17606	0	0.06153	0	0.06197	0.03599	0	0.0031
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83386	4.46274	0	0	0	0	0
Healthy	0	2.98977	0	0	1.3754	0	0	0	0	0	0.04545	0	0	0.11255	0.38469	0	0	0.02776	0	0
Healthy	0	0	0	0.62282	2.54545	0.03113	0	0.30645	0.06589	0	1.98682	0	0	0	0.04217	0.17038	0	0	0.04948	0
Healthy	0	10.8401	0	0	0	0	0	0	0	0	0.872	0	0	0	0.10847	0	0	0	0.00647	0
Healthy	2.0314	0	32.3469	0	0	0.00515	0.08457	0	0.08079	0.00425	0.82955	0	0.60372	0	0.1898	0	0.23912	0.0606	0.62687	0.00425
Healthy	0	0	0	0	0	0	0	0	0	0.10717	0	0	0	0	0.43724	0	0	0.02506	0	0.10717
Healthy	0	0	31.2289	0	0	0	0	0	0	0	0	0	0	0	0.64783	0	0	0	0	0
Healthy	0	0	31.2297	0	2.26857	0	0	0	0	0	0	0	0	0	0.09188	0	0	0	0	0
Healthy	35.6209	0	0	0	0	0	0.26924	0	0.03498	0.07132	0.70233	0	0	0	0.00744	0	0.05108	0.11891	0.01313	0.07132
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4359	0	0	0.03131	0	0
Healthy	0	0.03215	0	0	0	0	0	0	0	0.04218	0	0	0	0	0.00288	0	0	0.00848	0	0.04218
Healthy	14.3047	0	0	0	0	15.4929	0	0	0.00309	0.03789	1.93697	0.05833	1.10169	0.65798	0.28822	0	0.12642	0.09001	0.00733	0.03789
Healthy	0	0	0	0	0	0	0	0	0	0.01299	0	0	0	0	0.04085	0	0.06468	0.0354	0	0.01299
Healthy	0	2.01835	0	14.9221	0.82474	2.12389	0.2569	0	0	0	0	0	0	0	0.01836	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.11102	0.04197	1.74185	0	1.44862	0	0.12604	0.20297	0.01774	0.14927	0.21463	0.04197
Healthy	20.9039	0	0	8.18562	0	0	4.4046	0	0.00384	0	0.78925	0	0	0	0.17919	0	0	0.07946	1.12807	0
Healthy	0.0136	0	0	2.50449	0	0	0	0.68644	0.06736	0	2.08541	0	1.79443	0.81998	0.05523	0	0	0.11633	0.03282	0
Healthy	0	0	0.00223	0	0	0	0	0	0	0	0	3.72896	0	0	0.00599	0	0	0.00542	0	0
Healthy	7.34085	0	0	0	0	0	0	0.10577	0	0	0.77964	0	1.0525	0.24002	0.11001	0.01604	0	0	0.02518	0
Healthy	0	0	0	0	2.03245	0	4.45784	0	0	0	0.04074	0	0	0.65361	0.42804	0	0	0	0.13861	0
Healthy	19.488	0	0	6.96022	0	0	3.67638	0	0	0	0.68833	5.89564	1.07614	0	0.30822	0.04134	0	0.0183	0.07483	0
Healthy	0.71184	6.7559	0.00621	1.16666	0.08826	0	0.03691	0.28593	0.00557	0.01939	0.09799	1.51766	0.30584	0	0.08755	0.0062	0.02469	0.03115	0.01987	0.01939
Healthy	0	0	0	0	1.26188	0	1.51533	0	0	0	0.63787	5.85317	1.04244	0	0.05291	0	0	0.20979	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.25908	0	0	0	0.80214	0	0	0	0	0
Healthy	0.00833	0	23.7721	0	0.4334	5.38481	0.4559	0	0	0.01062	1.69459	0.61745	1.26808	0	0.00544	0.29185	0.00066	0.01616	0	0.01062
Healthy	19.9333	0	0	8.68171	0	0	4.50883	0	0	0	0.77112	0	0	0	0.30205	0	0	0.07808	1.13732	0
Healthy	0	0.07978	0.05607	2.17567	0	0	0	0	0.01009	0	0.01848	0	0	0	0.40745	0	0.04962	0	0.17129	0
Healthy	0	0	0	0	13.1722	0	0	0	0.02326	0.36106	0	0	0	0	1.80805	0	0.05386	0.03056	0.08939	0.36106
Healthy	0	0	0	0	0	0	0	0	0.0209	0	0	0.15628	1.2144	0	0.08671	0	0	0	0	0
Healthy	0.02802	0	0	0	0	0	0	0	0	0.13162	2.31386	1.84359	1.57853	4.18338	0.14802	0.00615	0	0.09281	0.07751	0.13162
Healthy	1.29525	10.4653	54.4471	0.00826	0.00268	0.05349	0	0	0	0.01173	0	0	0	0	0.008	0	0	0	0.46264	0.01173
Healthy	0	0	0	0	0	0	0	0	0.11289	0.08328	0.79708	0	0	0	0.38424	0.12772	0.0486	0.09899	0.26386	0.08328
Healthy	0.06996	0	5.55916	0	0	0	0	0	0	0	0.05877	0	0.37149	0.40101	0.01694	0	0.00124	0.00495	0	0
Healthy	0	0	0	0	1.06657	0	0	0	0	0	0.33359	0	0	2.18495	1.32599	6.71897	0	0	0	0
Healthy	0	0	0	0	6.36962	0	1.96303	0	0	0	0.27063	0	0	1.18704	0	0	0	0	0	0
Healthy	0	0	0	0	14.0134	0	0.32443	0	0.02326	0	2.90147	0.74393	1.488	2.81622	0.03791	0.03757	0	0.01642	0.01281	0
Healthy	0.07982	1.66204	2.08316	0.46725	1.51749	1.29107	1.41489	0	0.03916	0	0.71113	0.00017	0.54128	0	0.33043	0.01927	0.0191	0.03199	0.28927	0
Healthy	0	0	0	0.59317	0	0	0.13627	0	0.19456	1.26984	0.06336	0.12034	1.45883	0.39847	3.61301	0.19521	3.22159	0.06829	0.17873	1.26984
Healthy	0	0	0	0	0	0	0	12.4483	0.07902	0	0.64292	0.00373	0.18811	0	0.07279	0	0.15521	0.04689	0.00584	0
Healthy	0.02284	0.781	0	0	19.522	0	0	0	0.03443	0	2.94606	1.46707	2.7162	0.12398	0.65743	0.29894	0	0.01885	0.04607	0
