f	Bacteroidaceae	Lachnospiraceae	Ruminococcaceae	Rikenellaceae	Bifidobacteriaceae	Marinifilaceae	Streptococcaceae	Selenomonadaceae	Coriobacteriaceae	Enterobacteriaceae	Lactobacillaceae	Pasteurellaceae	Coprobacteraceae	Desulfovibrionaceae	Veillonellaceae	Eggerthellaceae	Peptostreptococcaceae	Micrococcaceae	Dialisteraceae	Methanobacteriaceae	Acidaminococcaceae
Healthy	1.14607808894083	1.42780003141986	0.640939341381722	0.946429174081748	0.583089903221163	-5	-0.944889362145854	-5	-0.370906551833268	-5	-0.785182634130541	-5	-5	-5	-5	-0.933674074637962	-0.269791242411455	-5	-5	0.467473431219567	-1.22040350874218
Healthy	0.707322302052175	1.04817485183629	0.876396257388717	-1.03583468937826	0.422916340679664	-5	-1.27254007914209	-5	-5	-5	-5	-5	-5	-5	-5	-1.60153915039178	-5	-5	1.03349653392673	-5	-5
Healthy	1.2630837967531	1.47705407864471	1.00780622037874	0.29227158159672	0.292749911237869	-5	-0.358357360413987	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.334747433496518	0.205688749034518
Healthy	1.77492311481107	1.21882686264677	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.931204543128487	-5	-5
Healthy	1.35712340638716	0.593307116497977	-0.0488228208424451	1.26373971887942	-0.302439394245994	-0.137349924792107	-0.640430106396238	-5	-0.0853395694107782	-5	-5	-5	-5	-1.56447414850135	-5	-5	-5	-5	1.19898158707447	-5	-5
Healthy	1.57943499256594	-0.480001470881153	0.116175891100349	1.3102258491835	-0.453050376177953	-0.117686114643003	-1.44333573787743	-5	-0.0342669310402965	-0.112337697386424	-5	-5	-0.931851259026706	-0.342313252400169	-5	-1.89517159634634	-5	-5	-1.26512019720737	-5	-1.47069800221202
Healthy	1.54093281244713	1.55644097037504	0.3995075850455	-0.342628585209824	-5	-5	0.719858915932543	-5	-5	-5	0.0509053868391029	0.0864274614344255	-5	-5	-5	-5	-5	-5	1.06094361923556	-5	-5
Healthy	-0.0385219530147234	1.30598965705145	0.233432725060677	-5	-5	-5	1.10061795355154	-5	1.00799130710497	-0.501923890627834	0.724896548913723	-5	-5	-5	-5	-5	-5	-5	-5	-0.51136468891787	0.274441895829183
Healthy	1.12570144760245	1.10536539580984	1.24784590371303	1.02716116872949	1.35894169932343	-5	-5	-5	0.188717610009731	-5	-5	-5	-5	-5	-5	-0.849950054837615	-5	-5	0.442628689289988	-5	-5
Healthy	1.19197777299771	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.61061587982627	1.26558754115083	0.864675986721688	-0.0187931869988784	1.05614722321548	-5	-0.802802172512197	-5	-1.41532961553565	-5	-5	0.188579783838237	-5	-5	-5	-5	-0.745162006670712	-5	0.132899769944483	-5	-5
Healthy	1.53630018783108	0.861390418669001	0.186297900215914	1.11943010014257	-0.265568236946947	0.368772056451074	-5	-5	-0.132821352127072	-0.385239840257581	-5	-5	-5	-5	-5	-5	-0.319918428151651	-5	-5	0.195921781500569	-5
Healthy	1.36754786286018	0.935853757038658	0.635613412613842	1.14176417030612	0.376536810332887	0.183836192944411	-5	-5	-0.306009389539223	0.0781993552064707	-5	-5	-0.619137804658799	-0.682061960363944	-1.05729763111133	-1.99225222199926	-5	-5	-5	-1.10985853993542	-5
Healthy	1.77542555137057	1.21714927694429	0.955939693066438	-0.0279036647970588	-2.17263072694617	-5	-2.05948351506743	-5	-5	-0.279650475913936	-5	-5	-5	-0.896743766644949	-5	-5	-2.08144546944973	-5	-5	-5	-5
Healthy	1.86944482386514	0.587680664346882	0.406185787829722	0.127794584050751	-0.699382780193418	-5	-1.3101585908625	-5	-5	0.184719815150271	-5	-5	-5	-1.08996287644695	-5	-5	-5	-5	-5	-5	-5
Healthy	0.3760383169809	1.59928348475059	1.22249484640582	-0.791478027068567	-5	-0.369195967178354	-5	-5	0.0180802295201258	-5	-5	-5	-1.65718268536427	-2.7851561519523	-5	-1.31095766097183	-5	-5	-5	-5	-5
Healthy	1.17603624493701	1.29890479583864	1.58344363340924	0.158474067315925	-0.640733835393251	-0.214036984019022	-1.39663907565162	-5	-0.59094649498993	-0.491537618726639	-5	-5	-5	-1.31247103878537	-1.30759376516637	-1.47172622283296	-5	-5	-5	-5	-5
Healthy	1.71164452787796	0.521004635380641	1.0474411528049	-0.151435272952704	-5	0.0429218649055089	-1.51356952114557	-5	-5	-5	-5	-1.00331324439983	-0.561885036338001	-5	-5	-0.20807087022733	-5	-5	-5	-5	-5
Healthy	1.48857214868629	1.44033956273846	0.788560049747533	0.0879765226422508	0.69419527720664	-5	-0.376161709536362	-5	-1.89483057200067	-5	-5	0.368736755735739	-5	-5	0.209721389421045	-5	-0.0390300470121542	-5	0.429976634432498	-5	-5
Healthy	1.32523870207471	0.945169104295499	1.32300568937238	0.844692095220268	0.0440809219342974	-5	-0.183288193012297	-5	0.0874584153889126	-5	-5	-5	-1.19293876008276	-5	-5	-0.414324996213112	-5	-5	-5	-5	0.356675855658637
Healthy	1.52814597927807	1.30157274163237	0.729408606759967	0.975111829328487	-0.084278388962149	-5	-0.201432216732342	-5	-5	-5	-5	0.356864937187852	-5	-5	0.0137007381808023	-5	-5	-5	-5	-5	0.534839328881649
Healthy	1.77789153702549	0.790223218101162	-1.34342270860389	0.550617208904085	-0.0799079941522314	-5	-2.06803388527183	-5	-5	0.636911953841315	-5	-2.0565054840939	-5	-3.19382002601611	-1.85667287000795	-5	-1.51187250375254	-5	-5	-5	-5
Healthy	1.71118755913056	1.32445120046078	0.657496619765849	-0.933972405051138	0.535582709682125	0.328051209773911	-0.203286936719104	-5	-0.799833753636892	-5	-5	-1.03423403581731	-5	-5	-0.486795722053012	-5	-5	-5	-5	-5	-5
Healthy	0.894341543500911	1.16754003820894	1.3440867845368	0.231296245836329	1.46549944089116	-5	-5	-0.0969100130080564	0.00936164803691737	-5	-0.728599879558937	-5	-5	-5	-5	-5	-5	-5	0.621565725365834	0.0619611199595877	-0.369439924295727
Healthy	0.858574489954446	1.45645941158832	1.02458950831222	0.291120103451916	0.374521060741446	-0.299261679095598	-2.53165266958784	-1.37171326891049	-0.534721272723585	0.35028873153344	-0.64208420142087	-3.39794000867204	-5	-2.83564714421556	-5	-2.52578373592374	-1.31803554100532	-5	-5	0.270098613196524	0.81414100732007
Healthy	1.72940609638466	0.18181215760155	0.20971335067709	1.15197107121129	-0.610798464471666	-0.200425132620416	-5	-5	-5	-1.66474274356547	-5	-5	-5	-5	-5	-5	-5	-5	0.782928895268716	-5	-5
D037841	1.4764607698864	1.3118803176705	1.1581244696962	0.893072889758703	-5	0.291883659315445	-2.93930215964639	-0.136647394700812	-0.606144131412039	-1.57430278663741	-1.76270766243254	-1.78409818679597	-5	-0.156113468571131	-2.10292299679058	-1.09023008526723	-1.87224748416703	-2.13135556160517	-5	-5	-5
Healthy	1.08455912028255	1.00121908916043	-0.651734088876338	-0.804792450497246	-5	-5	-5	-5	-5	0.0665942476289056	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.32576742370778	0.779020416671223	0.375101868055497	0.85442811302245	-0.976500618451988	-5	-1.29670862188134	-5	-0.42958549952005	-5	-5	-5	-5	-0.185259772860952	-5	-2.1890957193313	-5	-5	-5	0.359393376976146	0.404157811713651
Healthy	1.26131831216524	0.650181199879013	0.535954555580865	0.915122705981214	-5	-5	-0.759350925379321	-5	-5	0.770786494482015	-5	-5	-5	-0.199344771854788	-5	-5	-5	-5	-5	-0.266553949807694	-0.01776948397675
Healthy	1.26612487440147	0.919954169058287	-0.23154690172937	0.914065352570759	1.569241142708	-0.339979277732077	-5	-5	0.0358058304197105	-0.770113470754108	-5	-5	-5	-2.29242982390206	-5	-5	-5	-5	1.10282837065241	-5	-5
Healthy	1.05699703388992	1.16093828744645	1.33272802767841	-5	-5	-5	-5	-5	-0.104776413030379	0.618608654892877	-5	-5	-5	-0.841426443827744	-5	-5	-5	-5	-5	-5	0.907886245009021
Healthy	1.82342473242914	0.620441099576623	-5	0.0574112329001842	-5	-5	-5	-5	-5	-5	-5	-0.254729976011012	-5	-5	-5	-5	-0.758204568704801	-5	0.647825841976948	-5	-5
Healthy	1.19215303127963	0.87133003630902	1.1974592025367	1.07762840383155	-5	-5	-5	-5	-5	-5	-5	-1.19586056766465	-0.0160716608223329	-0.699578442616928	-5	-5	-5	-5	-5	0.0671452788853952	0.0566990841594966
Healthy	1.70413257821899	0.883948031697007	0.93360773977595	-5	0.940908268892944	-5	-0.549119929192729	-5	0.246225214237258	-0.0808591225988446	-5	-1.15989390554324	-5	-5	-0.990804146480479	-2.35261702988538	-0.378626356493823	-5	0.620906062403131	-5	-5
Healthy	1.7594203396158	1.18883992925625	-0.324130044681043	0.36363642001944	-5	-5	-5	-5	-5	-0.915996009391971	-5	-5	-1.9266482976131	-5	-5	-5	-5	-5	-5	-5	0.501792969675378
Healthy	1.37651837809398	0.967135949856426	1.45075025977873	1.26897651621976	0.688480334230992	-0.248959669602983	-0.420456474570023	-5	-0.0457574905606752	-1.74376346679408	-5	-1.58219627736012	-5	-0.491201034596095	-2.8153085691824	-0.953934269769312	-5	-2.61798295742513	-5	-5	-5
Healthy	1.59619482965755	0.791310913885978	1.00833951686849	0.838686042350443	-5	-5	-5	-5	-5	-1.43379828114509	-5	-5	-5	-0.784521063637464	-5	-5	-5	-5	-5	-5	-5
Healthy	1.61604920249141	0.796998014544041	0.952844245427806	0.820845524615572	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.730113629721326	-5	-5	-5	-5	-5	-5	-5
Healthy	1.85334339304524	1.0038898749729	1.00989388813079	0.0163604970933021	-1.60153915039178	-5	-1.70730099695607	-5	-1.39437177799238	-0.0678053693592132	-5	-0.812704945306262	-5	-2.09854167860389	-1.46737299877111	-5	-1.34843126113421	-5	-2.38827669199266	-5	-5
D037841	1.77664562269555	0.895774921976725	0.760342553819947	0.832395214857223	-1.47951646725921	0.00503887164306843	-0.976706376963395	-5	0.0915895865049223	-1.80771138743188	-5	-1.82361930775673	0.532358111506173	-1.1741845550148	-2.36754270781528	-1.39426410612325	-1.63601217025151	-5	-5	-5	-5
Healthy	1.87606927723116	0.737997647651852	1.1878071479174	-0.0479926106300868	-5	-5	-1.56415563401556	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.06398920428479	-5	-5
Healthy	1.55081749274443	0.526197074370194	0.28554605770965	1.5603797840691	0.0264883210943781	0.375424000178674	-2.15552282425432	-5	-0.321946209381145	-1.18655245573518	-5	-1.75770709501707	-5	-1.10143935506029	-5	-5	-5	-5	-5	-5	-5
D037841	1.62453692406733	1.42790981011342	0.949365607393135	-0.547584829924131	-0.110597440809829	-5	-0.240241529396521	0.547560581109652	-0.0426705204065623	-2.09745322068601	-0.616453908275526	-2.35951856302958	-5	-1.55005901122666	-2.08830984124614	-1.7228493860362	-1.25602013475816	-1.6884580415988	-5	-5	-5
Healthy	1.267646141321	0.840889878249899	0.698484191485236	1.04582896954984	0.531526175929187	-0.049411239830415	-2.18508681872493	-5	-0.63339028960757	-5	-5	-5	0.162919701613604	-0.491106837766336	-5	-1.4049449102407	-5	-5	1.06176187906639	-5	-5
Healthy	1.36534962508539	0.619977722131368	1.48102246399001	-1.94309514866353	-5	-5	-5	-5	0.605458046027154	-0.85864430779611	-5	-0.943514407048884	-5	-0.920240080339907	-1.70092873997259	-5	-1.62415356369084	-1.49607319580649	-5	-0.809304207508268	1.21629815055889
Healthy	1.21048893961047	0.942475350558637	0.803556118042243	0.995616330892202	-0.721863993284522	-0.241224318867527	-5	-5	-1.25821830385683	1.30682825162323	-5	-5	-1.05828985105835	-5	-5	-2.50863830616573	-1.15156454466853	-5	-5	-1.34055921812968	-5
Healthy	0.996416659843912	1.54985261759128	0.966882453122188	-0.0934279390478026	1.3863277109674	-5	-5	-5	0.222339225314299	-5	-1.48878529886361	-5	-5	-5	-5	-5	-5	-5	0.559999934486939	-5	-5
Healthy	1.08591355967271	1.21370126408484	1.0310022595037	-0.807042470115344	0.314313934381754	-5	-1.16033344311757	-5	-0.391463269646118	1.24436421842518	-1.72033305595154	-0.653060537301009	-5	-1.25947941394634	-0.867388149504546	-5	-1.80493100353141	-5	0.743381181985943	-5	-5
Healthy	1.60859780390209	0.584149099175632	0.912294344334257	1.12604369495707	0.751784716418012	-0.159153976273963	-1.25987426303427	-5	-0.301151615146436	-1.41049720373624	-5	-5	-5	-1.15864052954515	-5	-0.593119329950875	-5	-5	-5	-1.19118157490788	-5
Healthy	1.69803308983917	0.442913846543767	0.934937069101003	0.883600686448134	-0.922268820347608	0.376379837521614	-5	-5	-0.958844267370288	-0.460798400705872	-5	-1.03810452633215	-1.52389328315981	-1.19545169161194	-2.83863199776502	-5	-2.64206515299955	-5	-0.867484165087361	-5	-5
Healthy	1.44292872598527	1.04223676453904	0.993702016737419	0.599977995417684	1.08231780349326	-0.633072993412252	-1.48825028865502	-5	0.408713020707176	-0.844390716321084	-5	-5	-1.03976712687149	-5	-5	-2.17069622716897	-5	-5	-5	-5	-5
Healthy	1.96567291125044	-0.153057030617722	0.132346155487975	-5	-1.96537154337468	-5	-5	-5	-5	0.672473775735501	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D037841	1.45760837154767	1.39206967462756	1.36052260302551	0.0596732082071338	-0.13625494915526	0.148658171858873	-0.241178910365413	0.0976945084609559	-1.38153350780092	-0.976829878878603	-0.86505828926464	-0.807404672430788	-5	-1.55222199070538	-0.595713770980968	-1.43723145698348	-1.13076828026902	-2.08671609823958	-5	-5	-5
Healthy	1.47911558135733	1.09684260527349	0.422325506168162	1.12010714288195	-5	0.131996983634704	-5	-5	-5	0.52148328907196	-5	-5	-0.408623703682086	-0.569264003589697	-5	-5	-5	-5	-5	-5	-5
Healthy	1.13973776034921	1.38262157042182	0.631979203967991	0.235023159495223	-0.299798347449183	-0.780965893855196	-2.4145392704915	-5	-0.504136649517956	0.794361852883384	-5	-5	-1.81758534756545	-1.0632852417888	-5	-2.25026368443094	-5	-5	-5	-0.0858896574917994	0.152548231614437
Healthy	1.87864178437027	0.673420900801599	0.368628977905325	0.379421555887479	-2.45593195564972	-5	-1.07644514193245	-0.211209632879726	-0.199159247862197	-5	-5	-5	-1.92154318194671	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.87781693143591	0.0978332097322443	0.607617987107923	-5	-0.882463567289662	-5	-5	-5	-0.913746976182839	-0.477399292169558	-5	-5	-5	-5	0.100174034113956	-5	-5	-5	0.912384155796039	-5	-5
Healthy	1.26813268543653	1.33611255980631	0.855694776220782	0.781208752943511	0.417564687035997	-5	-5	-5	-0.0664367931786507	1.1639484167023	-5	-5	-5	-5	-5	-5	-0.426154070792923	-5	-5	-5	0.484362487146738
Healthy	1.47570183478012	1.24228022648157	0.344834203774364	0.371117757069373	-5	0.169862450505016	0.786972770758148	-5	-0.31209665465184	-0.201729269430518	-0.830648909507582	-5	-5	-5	-5	-5	-5	-1.41083260945395	-5	-5	-5
Healthy	0.949148393641199	1.4457617037486	1.26107745091479	-0.274709231973527	1.22802313902104	-5	-0.345486553204238	-5	-5	-1.90274269030658	-1.66999229912724	-0.930664965210061	-1.21381665443237	-2.50863830616573	-0.4912414109212	-1.75202673363819	0.628479866902878	-2.33441900898205	0.611686141852614	-5	-5
Healthy	1.55810625930038	1.72619211879319	0.417649360526467	-0.224455083347129	-5	-5	-0.575739227637508	-1.13359450162195	-1.70333480973847	0.0967536388455329	-1.15726598105173	-0.257982252859862	-5	-5	-0.958054927854736	-5	-0.718762039572162	-2.28483264215154	-2.2020403562628	-5	-5
Healthy	1.57552244616001	0.53497746346155	0.277462514876715	1.55536050852933	0.0366847752481522	0.37101241688384	-2.36754270781528	-5	-0.300665341432527	-1.32440494361325	-5	-5	-5	-1.24473510858775	-5	-5	-5	-5	-5	-5	-5
Healthy	1.82572080569444	0.629823307061101	0.448208373257738	-5	-5	-5	-0.425447891336096	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0675160883740512	0.0422722272820386
Healthy	1.75638846698262	0.743919564129774	0.655087507915077	0.322529394341456	0.451731186068955	-5	0.449425941268405	0.148081064958039	-0.525973234584671	0.199927873672561	-0.924270600259101	-0.954403228132421	-5	-1.4817493486915	-1.57675412606319	-1.54075833512192	-0.354204515713258	-2.88941028970075	-5	-5	-5
Healthy	1.20502508571111	0.936157213318535	0.813837086747966	1.00549882122657	-0.70719033458271	-0.250959731296543	-5	-5	-1.23867367757854	1.30136232090861	-5	-5	-1.06313454102438	-5	-5	-2.69680394257951	-1.15807768832055	-5	-5	-1.35300846252288	-5
Healthy	1.63720143843118	1.46479973214484	0.868554514260638	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.897313626476639	1.42132302518194	1.476653557348	0.331001904844205	-5	-5	-5	-5	0.15611282060328	-0.829415618060806	-0.6285072914241	-5	-1.98970004336019	-5	-5	0.170335069754038	-5	-1.55222199070538	-2.59516628338006	-5	-5
Healthy	1.52489063754485	1.33358529976309	0.683561219523864	0.510973731348933	1.21202931119034	-5	-0.324909377364166	-5	-0.687886141547308	-5	-5	-0.154405906839976	-5	-5	-0.642656042903466	-5	-0.50569231632267	-5	-0.350713831739381	-5	-5
Healthy	0.813644360251293	1.38363191858013	1.28201703221043	0.895760567415745	-5	-5	-0.197534151554216	-5	0.0504725608380421	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.50138616153097	1.3671575541299	0.545219258838285	1.38164656295568	-5	-0.0530616366121809	-5	-5	-1.08618614761628	-5	-5	-5	-0.944468774949102	-0.267389147204801	-5	-5	-5	-5	-5	-5	-5
Healthy	1.7387599527829	0.0152549419703314	0.584031412473388	0.829498035945086	-0.740406121114051	0.137872928866855	-5	-5	-0.851829386922612	-1.00749066493222	-5	-5	-5	0.19572257907437	-5	-5	-5	-5	-5	-1.48280410205003	-5
Healthy	1.21900551766928	1.00107181797836	0.841826680118342	-0.630172107474672	0.879033914968752	-5	-0.557441845504077	-5	0.192723526001589	1.17227621189022	-5	0.100501503071819	-5	-1.32440494361325	-1.89997426989214	-5	-5	-1.50584540598156	0.132723841852776	-5	-5
Healthy	1.8893670378968	-3.08092190762393	-2.14569395819892	-5	0.495386131191028	-5	0.528550350752538	-5	0.0818403805647276	-5	-5	-5	-5	-2.01144104312138	-5	-5	-0.566262159480571	-5	-5	-5	-5
D037841	1.61976002441494	1.42721288504676	0.950041934754349	-2.13727247168203	0.610194750346156	-5	0.709956485509346	-5	-5	-5	-2.41116827440579	0.390131095077201	-5	-1.31921138849332	-0.204293735201512	-5	-1.88339225601175	-0.907314437062509	-5	-5	-5
Healthy	1.69664998439163	0.864112201364496	0.890182846105017	0.846190466587518	-5	-5	-5	-5	-1.50003813440381	-5	-5	-1.97224279530945	-5	-5	-5	-5	-2.06854212931099	-5	-0.598358251502229	-1.10154908080163	-5
Healthy	1.82473719215715	0.369176880515342	-0.993063548635707	-5	-0.722987060623472	-5	-5	-5	-5	0.0360976775378956	-5	-5	-5	-5	-0.0906472595901233	-5	-5	-5	1.00441209315405	-5	-5
Healthy	1.27133688148181	-3.17392519729917	-5	-3.09691001300806	1.2033875792306	-5	-0.627198424919263	-5	-1.70333480973847	1.55947522701388	-0.692824987959655	-5	-5	-5	-5	-5	-5	-0.943972241913638	-2.52143350440616	-5	-5
Healthy	-5	-5	-5	-5	1.83598452422346	-5	0.35585554975671	-5	-5	-1.96337110463784	-2.07727454200674	-1.91757369913923	-5	-5	-5	-1.09620485725896	-5	-1.23470407030194	-5	-5	-5
Healthy	1.36497701400832	1.43559100671479	0.996948811139187	0.667893561555321	-0.130515993254481	0.046815011912202	-5	0.204220401644367	-0.346835743848119	-5	-5	-5	-1.25018641470706	-0.868766405410315	-5	-2.0087739243075	-5	-5	-0.232925803806698	-5	-5
Healthy	1.60673854365231	0.866729090220994	0.655557154121046	1.25035778150764	-0.0734672053334812	-0.148399244170399	-0.410866164276991	-5	-5	-5	-5	-0.101774105276144	-5	-5	-1.00616713338601	-5	-5	-5	-5	-5	-0.563726009673952
Healthy	1.53478748539377	1.32247855318222	0.599945265573678	1.31099922821716	-5	-0.0632350023900587	-1.06489597884855	-5	-1.81644546638114	-5	-5	-1.08868255767597	-1.31893975636819	-0.743210118073189	-5	-0.892010357732488	-5	-5	-5	-5	-5
Healthy	0.956395126824671	1.5278931040736	0.767532091625633	0.74413723519521	1.17831896752734	-0.0385931453303268	-0.126441095788274	-5	-0.306290634204836	-0.497136073861668	-5	-1.28726614093005	-5	-0.813382648146363	-0.895751953009556	-0.62721683229765	-5	-5	-5	-5	-5
D037841	1.87708354483535	0.868362849078505	0.205420915676343	0.497991954335455	0.152520721503349	-0.554240163511369	-0.158077688320549	-0.82739706879014	0.198585614893082	-1.79425445905734	-5	-1.84284556009372	-1.10902040301031	-2.02365002099673	-1.75399409592397	-2.08512818245995	-2.82681373158773	-1.64187471472335	-5	-5	-5
Healthy	1.03117610505505	0.1389938605614	0.568781179149379	0.99729374833098	0.104517838608511	-5	-0.494022935889893	-5	0.0973961506415025	-1.06233168560099	-5	-5	-1.21353252325972	-0.156293930670649	-5	-1.13436311230037	-5	-5	-0.184687956475641	-5	-1.91973437266016
Healthy	0.919716506720575	1.58850162591348	0.169280510801546	0.347813813302119	-0.164024219234883	-1.27433333968582	-0.856204796154233	-5	-0.104141168544793	-1.85823676972421	-1.80743254666345	-5	-1.73118809626022	-1.21745571598999	-3.35654732351381	-0.401636339827973	-1.30539480106643	-5	0.780561399139313	-5	-5
D037841	1.66264508930733	1.30775675027043	0.742561749306454	1.00865509376758	-0.259021838290455	-0.250379614800067	0.00495729988437119	-0.0608053415417036	-5	-1.49039429538844	-0.874291074027347	-2.32422165832591	-5	-1.29081487044975	-2.61439372640169	-0.422772533846095	-1.36855623098683	-5	0.324228937040436	-5	-5
Healthy	1.13815833048041	1.57836284659413	0.889177280330177	-0.241322720245971	-0.294735137682596	-0.266080848987609	-1.76827561667148	-5	-0.755524955310988	-0.6432286383304	-5	-5	-5	-5	-2.22257317761069	-5	-1.33998877871067	-5	-5	-5	0.399993701101244
Healthy	0.0845083582601755	1.46311503982915	0.999652860008057	-5	-5	-5	-5	-5	0.106265710542033	-1.29285581165755	-5	-5	-5	-5	-5	-5	-0.50351317070785	-5	-5	1.09460422666556	0.557011269750501
Healthy	1.51602158462846	0.825107908101124	0.810917705329276	1.14503503122837	-0.265296157698957	0.351421353582102	-5	-5	-0.819845440546652	-1.07288638806624	-5	-1.30085631260552	-0.408590321664731	-0.929186640297284	-2.03621217265444	-1.80106813006779	-5	-5	-0.519332052178206	-0.821109344951093	-5
