group	Enterobacterales	Lactobacillales	Erysipelotrichales	Actinomycetales	Veillonellales	Coriobacteriales		Bacteroidales	Lachnospirales	Actinomycetales	Enterobacterales	Veillonellales	Verrucomicrobiales	Burkholderiales	Erysipelotrichales	Coriobacteriales	Peptostreptococcales
Healthy	0.74907	1.08715	0.20175	5.40885	0.02796	0.77993		30.10631	31.55927	5.40885	0.74907	0.02796	3.23514	1.19615	0.20175	0.77993	0.24465
Healthy	0	0	0.2653	0.41078	6.31994	0		69.58933	4.91676	0.41078	0	6.31994	0	0.13706	0.2653	0	0
Healthy	0.15943	0.66423	10.33284	0	0.04633	0		27.73116	39.0706	0	0.15943	0.04633	0	0	10.33284	0	0.26053
Healthy	0	0.02681	1.16491	0	0.02023	0		40.53437	26.32467	0	0	0.02023	0	0	1.16491	0	0.09806
Healthy	4.39909	0.74462	0	0	5.21125	0		41.69255	33.05535	0	4.39909	5.21125	0	0.00395	0	0	0.03879
Healthy	0	0	0	0	0	0		59.89726	21.93724	0	0	0	0	0	0	0	0
Healthy	0	0	8.76855	0	0	0		26.98123	48.3281	0	0	0	0	0.21817	8.76855	0	0
Healthy	0	0	0	0.3102	16.99	0.12327		22.54095	14.67714	0.3102	0	16.99	1.28397	0	0	0.12327	0
Healthy	0.00598	0.07592	0.06953	0.69767	0	0.82026		63.38037	9.13022	0.69767	0.00598	0	11.5457	0.33878	0.06953	0.82026	0.25445
Healthy	2.17703	0	0	0	0	0		71.39423	2.3579	0	2.17703	0	0	0.27962	0	0	0
Healthy	0.9048	0	0	0	0	0		88.19908	4.3233	0	0.9048	0	0	0	0	0	0
Healthy	0.156	0.11649	0	3.77457	7.73928	0		60.52563	4.94508	3.77457	0.156	7.73928	0.89903	0.14888	0	0	0
Healthy	0.32136	0.27816	0.12312	0.10261	7.84447	0.02948		66.55453	6.10076	0.10261	0.32136	7.84447	0	0.22545	0.12312	0.02948	0
Healthy	2.28138	8.41564	0.12804	1.05205	0.17349	0.95664		24.98499	25.85865	1.05205	2.28138	0.17349	0	0.24682	0.12804	0.95664	0.08585
Healthy	0.8409	0.04759	0.3464	0.33965	0.05245	0.90183		68.69797	0.39727	0.33965	0.8409	0.05245	0.0068	0.02357	0.3464	0.90183	0
Healthy	0	0.1889	0	13.83857	3.70833	1.23535		27.42232	23.1214	13.83857	0	3.70833	0.00126	1.54313	0	1.23535	0
Healthy	0	0	0.04466	0.95531	0.00949	0.24839		63.93102	14.30488	0.95531	0	0.00949	0	0.16124	0.04466	0.24839	0
Healthy	0.01972	0.0057	0.79313	2.19745	0.00837	0.16409		44.14054	5.16048	2.19745	0.01972	0.00837	2.57769	0.7948	0.79313	0.16409	0
Healthy	0.96332	2.48177	0	1.85663	0.17171	0		11.86754	51.5811	1.85663	0.96332	0.17171	0	0	0	0	0
Healthy	0	0	0	0	0	0		92.03484	7.96512	0	0	0	0	0	0	0	0
Healthy	0	0	0.07138	0.92934	0	0.20958		63.60196	14.87926	0.92934	0	0	0	0.16858	0.07138	0.20958	0
Healthy	1.48995	0	0	30.42558	0	1.24327		25.60675	11.87646	30.42558	1.48995	0	1.0465	1.79141	0	1.24327	0
Healthy	8.92773	0.07245	0.22456	1.02462	0	1.39746		47.35166	4.94846	1.02462	8.92773	0	0.0516	0.08431	0.22456	1.39746	0.02929
Healthy	2.36936	0	0.6794	0	0	0		36.74196	8.98616	0	2.36936	0	0	0	0.6794	0	0
Healthy	0	0	0	0.30789	0.47985	0.22842		58.75125	4.17281	0.30789	0	0.47985	8.74254	0.4469	0	0.22842	0
Healthy	0	0	0	0	0	0		56.15819	34.08294	0	0	0	0	0	0	0	0
Healthy	0.88981	0	1.22395	3.6994	0	1.37866		55.14685	6.92522	3.6994	0.88981	0	7.77259	0.16422	1.22395	1.37866	0.77774
Healthy	0.01881	0	0	0.16327	0	0.16498		53.00492	8.55894	0.16327	0.01881	0	5.38753	0.42016	0	0.16498	0
Healthy	3.03512	0.06105	0	0	0	0		79.18696	11.79339	0	3.03512	0	0	0.07304	0	0	0
Healthy	0.15672	0.27862	0.04577	0.01863	0	2.83074		11.46145	26.51651	0.01863	0.15672	0	0	0.28218	0.04577	2.83074	0
Healthy	0	0.07188	0.02131	0.13651	0	0.27812		66.50884	3.00541	0.13651	0	0	10.3229	0.11422	0.02131	0.27812	0
Healthy	0.02071	0.04178	5.21036	0.17593	0.01151	0.05902		34.70598	40.44502	0.17593	0.02071	0.01151	0	0.02039	5.21036	0.05902	0
Healthy	1.78987	0.08285	0.30438	0.79952	0.27273	0		23.02628	3.21397	0.79952	1.78987	0.27273	0	0.22695	0.30438	0	0
Healthy	0	0.37398	0.41223	14.18773	0.88935	3.09765		37.89317	8.85158	14.18773	0	0.88935	12.2121	0.0624	0.41223	3.09765	0.84831
Healthy	0.55057	0.1102	0.55101	1.1593	3.05247	0.62165		45.25392	0.64548	1.1593	0.55057	3.05247	0.15797	0.04039	0.55101	0.62165	0
Healthy	20.65924	1.37018	4.54005	12.68527	0.0364	0.31888		21.32526	18.04659	12.68527	20.65924	0.0364	1.70303	0.134	4.54005	0.31888	0.08155
Healthy	13.87803	4.0647	1.27154	1.54221	0	0.48736		29.22898	32.29868	1.54221	13.87803	0	3.49865	0	1.27154	0.48736	1.22216
Healthy	0	0	4.71198	0	0	0		0	68.6472	0	0	0	0	0	4.71198	0	0
Healthy	0	1.51246	0	68.52561	0.07785	2.36464		6.46612	1.80825	68.52561	0	0.07785	0	0	0	2.36464	0
Healthy	0.10908	0.01802	0.00812	0.10741	0	0.05245		78.21852	0.6291	0.10741	0.10908	0	0	0.07662	0.00812	0.05245	0
Healthy	0.05958	0.01987	0	0	0.37264	0.32719		68.20114	2.43911	0	0.05958	0.37264	0.59824	0.01483	0	0.32719	0
Healthy	1.9833	0	0.68798	0	0	0		44.30451	11.01938	0	1.9833	0	0	0	0.68798	0	0
Healthy	0.21303	1.0108	0	0	0.04284	0.06891		66.06584	9.66539	0	0.21303	0.04284	0	0.19691	0	0.06891	0.00482
Healthy	0	0	0	0	0.12854	0.09689		60.67097	1.61676	0	0	0.12854	0.76661	0	0	0.09689	0
Healthy	0.21431	0.06992	0.08292	1.36237	0.0346	0.29855		26.88594	27.24245	1.36237	0.21431	0.0346	2.67299	0.36839	0.08292	0.29855	0
Healthy	0.98729	0	0	0.18963	11.0681	0		66.47312	2.35118	0.18963	0.98729	11.0681	0	0	0	0	0
Healthy	0.03126	0.03303	0.10997	0.01225	0	0.03267		48.34203	15.78426	0.01225	0.03126	0	0	0.06823	0.10997	0.03267	0.00215
Healthy	0.03982	0.02287	0	0.00663	0.40156	0.32557		67.56971	2.46944	0.00663	0.03982	0.40156	0.54825	0.02056	0	0.32557	0
Healthy	0	0.16055	0	11.93517	12.5399	1.45176		9.7861	30.28078	11.93517	0	12.5399	0.80393	0	0	1.45176	0
Healthy	0.28476	0.02585	0.12091	1.31362	0.01346	0.5983		42.97915	18.47232	1.31362	0.28476	0.01346	0	0	0.12091	0.5983	0.08091
Healthy	0	0	0	7.72499	6.02966	0.03998		26.47167	32.3508	7.72499	0	6.02966	0	0	0	0.03998	0
Healthy	0	0.00215	0.151	5.60796	18.2913	0.70522		44.25975	4.20039	5.60796	0	18.2913	7.13824	0.31683	0.151	0.70522	0
Healthy	0.14974	0.01444	0.02359	0.56243	0.3621	0.22827		64.20644	6.43907	0.56243	0.14974	0.3621	0	1.46444	0.02359	0.22827	0
Healthy	2.41096	1.24677	0	76.24353	0.02441	0.00225		0.09222	0.02297	76.24353	2.41096	0.02441	0	0	0	0.00225	0
Healthy	0	0	0	0	4.76088	0		75.13273	1.14541	0	0	4.76088	0	0.40728	0	0	0
Healthy	0.00117	0.14836	3.1933	0.05423	0	3.10668		7.24913	22.7155	0.05423	0.00117	0	6.77689	0.10136	3.1933	3.10668	0.00026
D065626	3.237	2.97572	0.06328	2.18104	0.12418	0.77892		50.55288	14.95566	2.18104	3.237	0.12418	0	0	0.06328	0.77892	0
Healthy	0	0.83904	6.45829	3.50098	0.41633	0.90387		17.30832	58.1828	3.50098	0	0.41633	0	0.32187	6.45829	0.90387	0.76581
Healthy	0	0.11874	0.25445	0.11793	0	0.35908		29.85456	6.20321	0.11793	0	0	22.7384	0.01216	0.25445	0.35908	0
Healthy	0	0.37922	0	0.21147	4.20297	0		68.78251	4.74071	0.21147	0	4.20297	0	6.35168	0	0	0
Healthy	0	0	0	0	1.71106	0		56.31759	27.39515	0	0	1.71106	1.97711	0.01459	0	0	0
Healthy	0.00664	0.11526	0.63407	0.00155	0.00205	0.44836		15.37478	27.72066	0.00155	0.00664	0.00205	1.7831	0.16588	0.63407	0.44836	0
Healthy	0.08017	0.08565	0.03873	0	0	0.13003		64.67113	20.06613	0	0.08017	0	0	4.87942	0.03873	0.13003	0
Healthy	1.78426	0	0.10907	16.91271	0	4.22563		22.96376	1.19916	16.91271	1.78426	0	19.7803	0	0.10907	4.22563	0
Healthy	1.90617	3.41119	0.02929	28.03244	0	9.86733		8.75356	17.79161	28.03244	1.90617	0	2.54403	1.25627	0.02929	9.86733	0.28209
Healthy	0.97562	0	0	0.18369	11.02214	0		66.70804	2.2758	0.18369	0.97562	11.02214	0	0	0	0	0
Healthy	0	0	0	0	0	3.27624		17.67061	10.96385	0	0	0	0	0.4085	0	3.27624	0
Healthy	0	0.08596	0.17543	0.77145	0	0.63418		70.30129	3.93694	0.77145	0	0	0	2.94365	0.17543	0.63418	0
Healthy	0	0.00312	0.03218	0	0	0.12112		65.19806	19.30829	0	0	0	0	1.20679	0.03218	0.12112	0
Healthy	27.3174	0.37347	0.17319	25.46562	0.00372	1.57438		39.41789	0	25.46562	27.3174	0.00372	0	0	0.17319	1.57438	0.0121
Healthy	4.93118	0.20121	0	0.06377	0	0.01118		36.35274	45.76395	0.06377	4.93118	0	0.03504	0.05346	0	0.01118	0
Healthy	0.95005	0	0.18367	17.03267	0.52069	0		52.68082	12.9401	17.03267	0.95005	0.52069	0	0.04815	0.18367	0	0.16829
Healthy	0	0	0	0.49858	0	0.15239		30.10248	41.19809	0.49858	0	0	0	0.1098	0	0.15239	0
Healthy	0.10979	0.00686	0.04635	1.0579	0	0.42452		79.61307	3.19439	1.0579	0.10979	0	0	0.3509	0.04635	0.42452	0
Healthy	0	0	0.0566	0	6.08421	0		56.50607	9.34308	0	0	6.08421	0	0.11738	0.0566	0	0
Healthy	0	0	0	0.92255	1.50834	0		3.1388	0.9493	0.92255	0	1.50834	4.31389	0	0	0	0
Healthy	0.03568	0	0	0.07319	0	0.0857		59.84548	16.23618	0.07319	0.03568	0	0	0	0	0.0857	0
Healthy	0.20692	0	0.01128	1.81522	0	0.13387		49.59783	1.04694	1.81522	0.20692	0	13.4977	0.05426	0.01128	0.13387	0
Healthy	0.03995	0	0.0298	0.31755	6.07351	0.00451		68.30458	1.80316	0.31755	0.03995	6.07351	0	0.13432	0.0298	0.00451	0
Healthy	0	0.09223	0.16938	0.79332	0	0.66456		70.22609	3.82031	0.79332	0	0	0	3.21879	0.16938	0.66456	0
Healthy	0.12686	1.51282	2.06763	0.16296	0.12663	0.21433		29.37768	40.3879	0.16296	0.12686	0.12663	0	0.00423	2.06763	0.21433	0
Healthy	0	0	0	0.04723	3.67147	0		60.05839	26.97358	0.04723	0	3.67147	0.01016	0.14739	0	0	0
Healthy	0	0.09662	0	0.38174	0.2243	0.25441		61.95445	16.84658	0.38174	0	0.2243	0.89591	0.01237	0	0.25441	0.20602
Healthy	0.10641	0.3533	0.39056	2.66858	6.9131	0.83105		45.37929	8.41824	2.66858	0.10641	6.9131	0.12521	2.37113	0.39056	0.83105	0
Healthy	0.13569	0.02444	0.02021	0.08679	0	0.04671		77.55155	0.64709	0.08679	0.13569	0	0	0.06799	0.02021	0.04671	0
Healthy	0.20813	1.66903	2.05749	15.59254	4.53128	0.686		10.66731	24.21165	15.59254	0.20813	4.53128	1.05241	0.00581	2.05749	0.686	0.43149
Healthy	0	0	0.10464	0.98243	0	0.2397		64.51371	14.29982	0.98243	0	0	0	0.17472	0.10464	0.2397	0
Healthy	0.26003	0.19758	0.17156	0.58719	8.50449	0.1913		22.60809	26.57163	0.58719	0.26003	8.50449	0.00091	0.04241	0.17156	0.1913	0
Healthy	0	0	0	12.4411	0.97825	0		9.68975	42.87043	12.4411	0	0.97825	0	0	0	0	0
Healthy	0.38851	0.08908	0	0.38377	0.09097	0.00969		72.22269	14.66943	0.38377	0.38851	0.09097	0.17811	0.12751	0	0.00969	0.33016
Healthy	0.01293	0.3064	0.87091	0.79503	2.62863	0.05552		35.91493	19.2705	0.79503	0.01293	2.62863	0.00072	0.49617	0.87091	0.05552	0.05015
Healthy	0.76469	0.6611	0	0.60215	0	1.06193		21.90523	34.0061	0.60215	0.76469	0	0	0	0	1.06193	0
Healthy	0	0.006	0.21419	5.39279	17.93222	0.71444		44.75801	4.57633	5.39279	0	17.93222	7.25761	0.26997	0.21419	0.71444	0
Healthy	0.09945	0.05798	0.06369	2.4666	3.39479	0.67232		25.41325	8.07166	2.4666	0.09945	3.39479	1.94716	0.50105	0.06369	0.67232	0.0044
Healthy	11.55	0.22019	0	0.05201	8.66552	0.1782		66.99894	2.23104	0.05201	11.55	8.66552	0	0.15942	0	0.1782	0
Healthy	0.36766	1.24268	0.00651	1.54964	0.11026	0.06596		43.82892	22.2555	1.54964	0.36766	0.11026	0.00328	0	0.00651	0.06596	0.16009
Healthy	0.3338	0	0	0	0	0.25373		64.73024	15.99042	0	0.3338	0	0	0.03248	0	0.25373	0
Healthy	0	0	1.6531	0	0	0		30.27296	45.96803	0	0	0	0	0	1.6531	0	0
Healthy	0.17138	0.30366	0.12198	0	9.58248	0.01738		34.72211	33.99684	0	0.17138	9.58248	0	0.00478	0.12198	0.01738	0
Healthy	0.10344	0.20004	1.32903	0.67504	0.00712	0.05657		47.03252	27.00529	0.67504	0.10344	0.00712	0.77712	0.00191	1.32903	0.05657	0
Healthy	0	0.03339	0	0	0.32215	0		27.17946	63.68653	0	0	0.32215	0	0.03272	0	0	0
Healthy	0.407011324	0.675541312	0.297970403	0.813308319	0.384002257	0.731419758		28.591385048	20.420447346	0.813308319	0.407011324	0.384002257	0.215795822	0.667967414	0.297970403	0.731419758	0.346273626
Healthy	1.967	0.21074	1.506	0	0.34337	0.01494		15.90047	5.83818	0	1.967	0.34337	0	0.05368	1.506	0.01494	0.16768
Healthy	0.31598	0.6265	0.01707	3.7953	0.00043	2.12551		50.77204	9.81366	3.7953	0.31598	0.00043	6.6743	0.00373	0.01707	2.12551	0.05614
Healthy	0.01587	0	0.00322	0.02912	1.86551	0		79.3713	3.94371	0.02912	0.01587	1.86551	0	0.15661	0.00322	0	0
Healthy	0.88478	4.17484	0.95617	4.82379	11.0033	4.11254		18.30581	17.65775	4.82379	0.88478	11.0033	0	0.05586	0.95617	4.11254	0.04901
Healthy	0.87483	0.98423	1.53145	23.8751	6.58622	0		0.01973	0.00419	23.8751	0.87483	6.58622	0	0	1.53145	0	0
Healthy	0	0.03136	0.49789	0.04895	0.25183	0.11066		60.88	27.13415	0.04895	0	0.25183	0.08498	0	0.49789	0.11066	0
Healthy	0	0	0.00261	0.56436	0	0.44304		57.02483	1.48995	0.56436	0	0	1.04674	0.37186	0.00261	0.44304	0
Healthy	0.07495	0	0	1.69326	0	0.19223		59.17542	1.6331	1.69326	0.07495	0	5.14114	0.14004	0	0.19223	0
Healthy	0	0	0	0	0	0		18.65482	28.99004	0	0	0	0	0	0	0	0
Healthy	0.1183	10.76899	0.1044	4.405	0.03873	1.29537		34.55139	17.62307	4.405	0.1183	0.03873	0.71687	0	0.1044	1.29537	0
D065626	4.01395	8.00934	0.02089	1.59713	0.00511	0.40172		44.29502	0.87211	1.59713	4.01395	0.00511	1.28863	0.0286	0.02089	0.40172	0
Healthy	0	4.5841	0	1.92249	8.68485	0.43374		51.82557	16.05668	1.92249	0	8.68485	0.14379	0.57555	0	0.43374	0
Healthy	2.16916	0.75171	0.10914	21.5286	1.63499	0		2.03876	24.50292	21.5286	2.16916	1.63499	0	0.4189	0.10914	0	1.38365
Healthy	0.05107	0	0.01222	0	4.20566	0		69.25889	4.65345	0	0.05107	4.20566	0.00269	0.22373	0.01222	0	0
Healthy	0.07334	0.02697	0.71279	0.17584	0	1.18835		60.08672	15.62594	0.17584	0.07334	0	1.5884	0.00461	0.71279	1.18835	0.04287
Healthy	0.69087	0	0.36643	0	0	0		62.91284	10.04607	0	0.69087	0	0	0	0.36643	0	0
Healthy	0.70877	0.04687	0.32664	0.31546	0.04749	0.94457		67.43912	0.29708	0.31546	0.70877	0.04749	0	0.02718	0.32664	0.94457	0
Healthy	9.23937	0.11244	0	13.20865	0.33409	2.35296		0.0456	4.62601	13.20865	9.23937	0.33409	0	0	0	2.35296	0.00258
Healthy	0.01485	0.07607	2.30926	0.01098	0	0.11277		22.17472	42.03176	0.01098	0.01485	0	0	0	2.30926	0.11277	0.01797
Healthy	0	0	0	6.86942	2.43337	2.05149		32.62426	0.0367	6.86942	0	2.43337	0	0	0	2.05149	0
Healthy	0	0.02256	0.16301	1.21375	0.00886	3.20602		28.4816	22.55875	1.21375	0	0.00886	0.02732	1.60436	0.16301	3.20602	0
Healthy	0.15026	1.1938	1.92383	1.01489	0.01377	0.16995		19.20506	39.61227	1.01489	0.15026	0.01377	0	0.00198	1.92383	0.16995	0.14137
Healthy	0.12638	0.07772	0	0.18084	0.02977	0		33.51044	22.98119	0.18084	0.12638	0.02977	0.39727	0.06318	0	0	0.39296
Healthy	2.68431	1.36726	0	66.98441	0.48284	1.78548		9.54208	10.57422	66.98441	2.68431	0.48284	0	4.43181	0	1.78548	0
Healthy	0.07583	0	0	4.22014	2.80864	0		71.23516	5.61953	4.22014	0.07583	2.80864	0.15369	0.25373	0	0	0
Healthy	0.09863	0.98141	0.01019	5.08103	10.07769	1.1746		11.50654	32.93383	5.08103	0.09863	10.07769	0.71707	1.35596	0.01019	1.1746	0
Healthy	0	0	0.54825	0	0	0		80.27745	12.69187	0	0	0	0	0	0.54825	0	0
D065626	0	0.62714	14.85846	0.02271	0.00098	0.75992		16.15299	43.64845	0.02271	0	0.00098	0.0553	0	14.85846	0.75992	0
Healthy	0.02844	0.00169	0	0.00497	0.247	0.26679		63.29588	1.83948	0.00497	0.02844	0.247	0.86062	0.0068	0	0.26679	0
Healthy	0.55144	0.03244	0	0.02839	2.60861	0		74.01488	1.90257	0.02839	0.55144	2.60861	0	0.05892	0	0	0
Healthy	16.70287	0.44365	0	24.71843	0	0.71499		2.2139	24.97201	24.71843	16.70287	0	0	0	0	0.71499	0
Healthy	1.24196	0	0.36059	0.0274	9.12279	0.67655		54.35039	0.86015	0.0274	1.24196	9.12279	7.09065	0.31508	0.36059	0.67655	0
Healthy	0.14246	0	0	0.16668	0	0		92.30701	1.79353	0.16668	0.14246	0	1.91132	0.49916	0	0	0
Healthy	0	0.32702	0	32.42874	2.33821	2.71311		17.00368	15.9686	32.42874	0	2.33821	0	1.27602	0	2.71311	0
Healthy	0.22528	14.09963	0	0.62538	5.32078	0.43083		26.94271	11.15949	0.62538	0.22528	5.32078	0	0.02275	0	0.43083	0.00991
Healthy	0	0.17953	0	4.32033	8.20971	0.95675		15.68692	3.19773	4.32033	0	8.20971	0	0	0	0.95675	0
Healthy	0	0.56695	0.00224	1.89396	7.5885	0.48637		48.46673	14.5967	1.89396	0	7.5885	0.36383	0.54023	0.00224	0.48637	0
Healthy	0	0	0	0	1.70615	0.10603		60.93896	25.77056	0	0	1.70615	3.76576	0	0	0.10603	0
Healthy	0	16.73551	1.35584	6.28182	0	0		23.04164	18.67898	6.28182	0	0	0	0.13286	1.35584	0	0
Healthy	0	0.04858	0.18024	0.82458	0	0.57896		69.44122	3.77856	0.82458	0	0	0	3.1611	0.18024	0.57896	0
Healthy	0.50793	0.01663	0.32641	0.29829	0.0453	0.89556		66.95995	0.21839	0.29829	0.50793	0.0453	0	0.01379	0.32641	0.89556	0
Healthy	0.07123	0.0131	0	2.26791	0.01519	0.07487		56.49909	7.71081	2.26791	0.07123	0.01519	0.03421	0.20852	0	0.07487	0.22027
Healthy	0	0	0.51555	0.00713	0	0		81.00404	12.67667	0.00713	0	0	0	0	0.51555	0	0
Healthy	0.73774	0.10194	0	0.63561	0.13915	0.04906		82.83441	1.57286	0.63561	0.73774	0.13915	0	0.22274	0	0.04906	0
Healthy	0.09865	0.28956	0.84405	1.28937	0.61061	1.3442		26.77093	1.21425	1.28937	0.09865	0.61061	0.43714	0	0.84405	1.3442	0
Healthy	0.08463	0.04105	0.02887	0	0	0.10193		62.38926	20.51668	0	0.08463	0	0	5.13521	0.02887	0.10193	0
Healthy	0.29749	0.00907	0.06479	0.35749	9.37461	0.19312		76.62679	1.60648	0.35749	0.29749	9.37461	0	0.04395	0.06479	0.19312	0
Healthy	0	0	0.01062	0.27549	5.95455	0		69.58453	1.50992	0.27549	0	5.95455	0	0.14607	0.01062	0	0
Healthy	0.05106	0	0.01292	0.15638	0.07798	0.00339		33.00341	13.64066	0.15638	0.05106	0.07798	2.86839	1.52688	0.01292	0.00339	0.0176
Healthy	0.29973	0.31557	0.03316	0.89578	0.00488	0.68993		27.82369	14.0388	0.89578	0.29973	0.00488	15.6544	0	0.03316	0.68993	0
Healthy	0.08763	0.12313	0	0.58278	0	0		81.02284	2.95496	0.58278	0.08763	0	0	0.31818	0	0	0
Healthy	2.8264	0.27247	0.16671	0	0.11087	0.51941		56.62484	12.46777	0	2.8264	0.11087	0.00364	0	0.16671	0.51941	0.02241
Healthy	0.17827	0.81048	1.5405	0.27541	0.04123	0.29954		31.95773	24.68792	0.27541	0.17827	0.04123	0.23822	0.00062	1.5405	0.29954	0.24412
Healthy	0	1.22856	0.0016	0.80711	7.40887	0.17775		42.26665	25.40516	0.80711	0	7.40887	0.06089	0.33499	0.0016	0.17775	0
Healthy	0	0	5.92605	5.10345	0	0		88.63672	0	5.10345	0	0	0	0	5.92605	0	0.06352
Healthy	0.18967	0.25523	0.00877	6.51537	2.42	1.0433		37.50579	22.26713	6.51537	0.18967	2.42	0.96337	1.29112	0.00877	1.0433	0.00694
Healthy	0	0.53762	0	4.95827	0	1.44409		38.6316	20.7315	4.95827	0	0	3.64954	0.16102	0	1.44409	0
Healthy	3.75353	0	0	0	0	0		63.68715	12.69954	0	3.75353	0	0	0.27739	0	0	0
Healthy	0.34895	0.02444	0.94684	0.35876	0	0		19.73221	32.32783	0.35876	0.34895	0	0	0	0.94684	0	0
D065626	2.7609	0.42591	0.08941	1.66231	0	1.9706		15.66163	24.85595	1.66231	2.7609	0	13.7565	0	0.08941	1.9706	0.00185
Healthy	0.40585	5.92144	0	90.15659	0.36855	0.26886		0.17745	0.01506	90.15659	0.40585	0.36855	0	0.08087	0	0.26886	0
Healthy	0	0.01638	2.45298	0.00555	0	1.90068		11.62392	23.1134	0.00555	0	0	0	0	2.45298	1.90068	0
Healthy	0	0	0	0	0	0		0.69868	91.2396	0	0	0	0	0	0	0	0
Healthy	1.12397	0	0.64949	3.4261	0.48933	0.29186		37.10476	4.95009	3.4261	1.12397	0.48933	5.31662	0.80646	0.64949	0.29186	0.00083
Healthy	2.42256	2.47433	0	4.3896	0	0.34773		0.85497	36.58469	4.3896	2.42256	0	0.51997	0	0	0.34773	0.02153
Healthy	0.24139	0.22468	0	0.45853	8.31273	0		45.9925	3.70883	0.45853	0.24139	8.31273	1.71892	0	0	0	0.00675
Healthy	0	0.04979	1.84564	0	0	4.9657		4.08543	9.61712	0	0	0	0	0	1.84564	4.9657	2.55485
Healthy	0.07747	2.94574	0.35836	1.78584	2.45648	0.36077		42.91805	23.30148	1.78584	0.07747	2.45648	0.68442	0.03848	0.35836	0.36077	0.12273
Healthy	0.15902	0	0	21.1361	0	0		21.42676	19.40512	21.1361	0.15902	0	2.69661	0	0	0	0
Healthy	0.59632	0.20741	3.88657	0.43402	0.02286	0.16409		25.19643	9.6769	0.43402	0.59632	0.02286	11.6762	0.85391	3.88657	0.16409	0.33252
Healthy	0.02681	0.79912	0.00085	0.75257	7.51164	0.38114		41.22953	18.96958	0.75257	0.02681	7.51164	0.07665	0.6637	0.00085	0.38114	0
Healthy	45.62651	1.1579	0.09629	26.9199	1.11315	0.15367		0.0532	0.03176	26.9199	45.62651	1.11315	0	0	0.09629	0.15367	0
Healthy	0	0.12911	0.59915	1.72167	0	0.13434		16.78322	23.38142	1.72167	0	0	0	0	0.59915	0.13434	0
Healthy	0	0	4.47807	0	0	0		73.73881	14.90701	0	0	0	0	0	4.47807	0	0
Healthy	5.2462	0.81454	3.11206	0	0.09863	0		76.37431	0.27168	0	5.2462	0.09863	0	0	3.11206	0	0
Healthy	0	0.03681	0.08441	0.0082	1.7568	0.01038		79.99349	6.92187	0.0082	0	1.7568	0	1.1619	0.08441	0.01038	0.0178
Healthy	8.82978	0.53727	3.20258	0	0.08211	0.02378		17.74068	24.74701	0	8.82978	0.08211	0.53311	0	3.20258	0.02378	0
D065626	4.79195	0.21056	0.29462	1.41453	1.07563	1.31713		10.35003	16.97115	1.41453	4.79195	1.07563	46.7678	0	0.29462	1.31713	0.10718
Healthy	0.06046	0.03922	0	1.6043	0	0.24089		67.69071	9.33119	1.6043	0.06046	0	0.53351	0.01588	0	0.24089	0
Healthy	0	0	0	0.31734	0.46037	0.10895		59.51679	4.40518	0.31734	0	0.46037	8.43132	0.37096	0	0.10895	0
Healthy	0.06609	0	0.06327	1.13763	0	0.51608		83.99822	3.21368	1.13763	0.06609	0	0	0.34962	0.06327	0.51608	0
Healthy	0.17704	0.07028	0	3.67186	7.84849	0		59.87228	4.61394	3.67186	0.17704	7.84849	0.93618	0.12307	0	0	0
Healthy	0	0	0	94.5002	0	0.3569		0	1.4435	94.5002	0	0	0	0	0	0.3569	0
Healthy	0.24103	1.70455	0.18637	1.3953	0.00268	0.19205		59.97537	17.41655	1.3953	0.24103	0.00268	0.73264	0.80168	0.18637	0.19205	0.18739
Healthy	0	0	0.08811	0	0	0.10696		65.14898	19.16544	0	0	0	0	1.11644	0.08811	0.10696	0
Healthy	0	0	0	3.58019	0.01147	0		84.17119	1.41815	3.58019	0	0.01147	0.07765	0.0668	0	0	0
Healthy	0.35685	0	0.28176	1.83513	1.3915	0.07815		51.86664	19.97617	1.83513	0.35685	1.3915	0	0.08554	0.28176	0.07815	0.14321
Healthy	0	0.0077	0.24951	0.03296	8.4553	0.01742		57.63825	21.31701	0.03296	0	8.4553	0	0	0.24951	0.01742	0.08501
Healthy	0.00821	0.03139	0	0.00283	0.11337	0.39737		58.5305	8.61423	0.00283	0.00821	0.11337	0	11.7845	0	0.39737	0
Healthy	1.8253	0.43343	0.00548	0.0254	0.14574	0.01644		43.23459	8.42372	0.0254	1.8253	0.14574	0	0.1319	0.00548	0.01644	0
Healthy	7.00965	3.8653	0.2047	0.81118	0	0.13545		20.98788	28.54884	0.81118	7.00965	0	0.64022	0.14041	0.2047	0.13545	0.26672
Healthy	0.48802	0.05696	0.10745	3.41445	0.04221	0.82783		17.22509	24.94731	3.41445	0.48802	0.04221	0.29306	1.18437	0.10745	0.82783	0.11422
Healthy	0	4.95832	0	8.4927	0	2.04866		32.74562	11.98451	8.4927	0	0	1.49548	0	0	2.04866	0
Healthy	0.14691	0.00383	0	4.11283	2.93753	0		70.52585	5.46692	4.11283	0.14691	2.93753	0.1311	0.22899	0	0	0
Healthy	0	8.55682	0.05099	0.53314	0	3.14232		2.88101	27.84277	0.53314	0	0	0	0	0.05099	3.14232	0
Healthy	0	0	0	0	0	0.02741		80.0319	1.67479	0	0	0	0	4.47882	0	0.02741	0
Healthy	0	0.02759	0	0	0.07772	0.31481		70.93263	5.90049	0	0	0.07772	0	8.25565	0	0.31481	0
