group	Streptococcus	Ruminococcus_B	Clostridium_Q	Longicatena	Muricomes	Eisenbergiella	Schaedlerella	Erysipelatoclostridium	Gordonibacter	Eggerthella	Prevotella	Ruminococcus_H	Barnesiella	Mediterraneibacter	Anaerobutyricum	Blautia_A	Parasutterella	Clostridium_Q	Muricomes	Anaerotruncus
Healthy	0	1.65049	0	0.27107	0.00606	0.04314	0	0	0	0	0	0	0	0.25434	0	0.20394	0.14996	0	0.00606	0
Healthy	0	0.5615	0	0.01762	0	0	0	0	0	0	0	0	0	0.15125	0	0	0.17531	0	0	0
Healthy	0	0.56074	0	0.02401	0	0	0	0	0	0	0	0	0	0.19733	0	0	0.13742	0	0	0
Healthy	0.00917	0	0	0	0	0	0	0	0	0	0	0.69164	5.39401	0.12017	0.04057	0.09705	0.01683	0	0	0.04877
Healthy	0.22132	0.04954	0	0	0	0	0	0	0.04345	0.00095	0	4.60894	5.47772	2.48504	0.86436	0.54442	0.04007	0	0	0
Healthy	3.40948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.44254	0.80074	0	0	0	0	0	0	0
Healthy	0.19082	0	0	0	0	0	0	0	0	0	0	1.75271	3.49356	0.31529	0.52926	0.2151	0	0	0	0
Healthy	0.23626	0.23416	0	0.18429	0	0	0	0	0	0	0	0	0	0.26401	0	0	0	0	0	0
Healthy	0.07282	0.022	0	0	0	0	0	0	0	0	7.34701	0.02299	0.15688	0.19689	0.3707	0.13837	0.00282	0	0	0
Healthy	0.1676	0	0	0	0	0	0	0	0	0	0	6.28787	10.5218	0.01134	0.14344	1.10363	0	0	0	0
Healthy	0.26361	0	0	0.02099	0	0	0	0	0	0	1.95919	8.56068	2.33807	0.95629	1.24667	1.30232	0	0	0	0
Healthy	0.53812	0	0.0057	0.00446	0.00122	0	0	0	0	0	0.00367	0.00025	14.2136	0.00577	0.32494	0.16274	1.0012	0.0057	0.00122	0
Healthy	0.07821	0	0	0	0.01682	0	0	0	0.00314	0.00775	0.1016	0	3.745	1.33471	0.57133	0.22865	0.5187	0	0.01682	0
Healthy	0	0.30994	0	0	0	0	0	0	0	0	0	0	0	0.3709	0	0	0	0	0	0
Healthy	0.08599	0	0	0	0	0	0	0	0	0	0	0	2.70141	0.186	0.01438	0.11329	0.22244	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.00259	0	0.37682	1.94923	0.55981	0.25	0	0	0	0
Healthy	0.01324	0	0	0	0.06376	0	0	0	0	0	0	0.33221	0.66416	0.0569	0	0.03797	0.02241	0	0.06376	0
Healthy	0.2514	0	0	0	0	0	0	0	0	0	55.04654	2.74794	0.12029	0.02809	0.08542	0.1054	0.00271	0	0	0
Healthy	0.36152	0	0	0	0	0	0	0	0	0	0	1.78927	0	0.19827	0	0.02239	0	0	0	0
Healthy	0.02196	0.00329	0	0	0	0	0	0	0	0	0	0.62582	0	0.14346	0	0.1772	0.01533	0	0	0
Healthy	0.07261	0	0	0	0	0	0	0	0	0	17.24653	0.08425	0	0.12535	0.43756	0.13712	0	0	0	0
Healthy	0	0	0.00571	0	0	0	0	0	0	0	0	1.01705	6.31527	0.61134	0.05382	0.02416	0.27255	0.00571	0	0.0538
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.045	0.08785	0.00969	1.04991	0.04637	0	0	0.01426	0	0	19.7259	0	0.09917	0.05519	0.47968	0.49336	0.08785	1.04991	0.02129
Healthy	0	0	0.88683	0	0.09243	0	0	0	0	0	0	0.84027	1.27443	0.18913	0	0	0.0273	0.88683	0.09243	0
Healthy	0	0	0	0	0	0	0	0	0	0	8.27946	0	0.69678	8.37429	1.67583	1.23863	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.1503	1.1574	0.56574	0	0.00965	0.00557	0	0	0
Healthy	0.08465	8.03882	0.46608	0.12208	0.14832	0.12856	0	0.0534	0	0.00644	0	0	0	0.70934	0	0	0	0.46608	0.14832	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.16782	0	0.14048	0.0149	0.01188	0.00448	0	0	0
Healthy	0.00128	0	0	0	0	0	0	0	0	0	0	1.90643	0	0.05732	0.00785	0	0.00951	0	0	0
Healthy	0.06486	0	0.16258	0	0.11452	0.01818	0	0	0	0	0	0	2.49804	1.22268	0	0	0.10994	0.16258	0.11452	0
Healthy	0.0201	0	0	0.00049	0	0	0	0	0	0	37.6559	2.70835	1.03847	0.01427	0.50034	0.28222	0	0	0	0
Healthy	0.3211	0.03153	0	0.00257	0	0	0	0	0.14075	0.01776	0	1.22257	0	0.02054	0.18202	0.41153	0.07371	0	0	0.0418
Healthy	0.0407	0.46882	0.03984	0.23834	0.00497	0	0	0	0	0.07788	0	0	0	1.82302	2.48377	0.51889	0	0.03984	0.00497	0.09424
Healthy	0.0018	0	0	0	0	0	0	0	0	0	29.37993	0.08646	0.007	0.01966	0.11666	0.2342	0	0	0	0
Healthy	0	0.01419	0	0	0	0	0	0	0	0	29.7369	3.88725	0.04243	2.27525	0.31959	0.10332	0.00895	0	0	0
Healthy	2.75445	0	0	0	0	0	0	0	0	0	0	5.80751	4.16773	1.09506	0.55046	0.15908	0	0	0	0
Healthy	0.17798	0	0	0	0.75451	0	0	0	0	0	0	0	5.62211	1.35558	1.1336	5.37221	0	0	0.75451	0
Healthy	0	0	0.04033	0.01478	0.00116	0.03322	0	0	0	0	0	0.70089	0	0.02318	0	0.02896	0.04569	0.04033	0.00116	0.00357
Healthy	0.39257	0	0	0	0	0	0	0	0	0	0	8.77603	0	0.4601	0.42697	0.18537	0.02364	0	0	0
Healthy	22.66877	0	0.00054	0	0	0	0	0	0	0	8.75833	1.82214	0.03058	0.04145	1.49807	0.55032	0	0.00054	0	0.10507
D015212	17.51519	0.40135	0	0	0.00498	0	0.05309	0	0	0	10.3449	0	0	0.05876	1.89646	0.01714	0	0	0.00498	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.49023	0	0.34126	0	0	0	0	0	0
Healthy	0.00788	0.01662	0	0	0.01486	0.00871	0	0	0.01273	0	0	4.59896	5.23206	0.21306	0.07888	0.07468	0.32221	0	0.01486	0.18931
Healthy	0.89028	0.09436	0	0	0	0	0	0	0.09537	0.01146	0	11.8665	1.36084	0.27185	0.23025	1.05007	0.01399	0	0	0
Healthy	0	0.34335	0	0	0	0	0	0	0	0	0	0	0	0.40157	0	0	0	0	0	0
Healthy	2.70459	0.10445	0.08736	0.1595	0.03155	0.16665	0.10694	0	0.05735	0.05949	0	0	3.65662	0.02418	0.87595	0.93751	0.00565	0.08736	0.03155	0.11982
Healthy	0.47923	0.17613	0	0.0072	0.00014	0	0	0	0.00059	0	0.24509	0.04277	1.31613	0.54732	1.92324	0.61328	0.01306	0	0.00014	0
Healthy	0.00305	0	0	0	0	0	0	0	0	0	19.01481	0.0129	0.42362	0.39693	0.49045	0.4905	0	0	0	0
Healthy	0.58717	10.5758	0.63801	0.03855	0.15037	0.92638	0	0.07081	0	0.06107	0.007	0	0	0.01567	0	0	0	0.63801	0.15037	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.85672	0	6.24255	1.8385	2.19926	1.04498	0	0	0	0
Healthy	0.00442	0	0	0.02128	0	0.02155	0	0	0	0	6.69404	0.03097	3.36121	4.3974	1.88852	0.42969	0	0	0	0.00525
Healthy	0.02178	0	0	0.00096	0.01574	0.04475	0	0	0.01829	0.00405	0	9.93014	4.21699	0.40332	0.70969	0.85682	0	0	0.01574	0.00144
Healthy	0.06225	0	0	0	0	0	0	0	0	0	45.77063	0	0.76752	0.32633	0	0	0	0	0	0
Healthy	0.00321	0.14802	0	0.01281	0	0	0	0.01524	0	0.02125	0.02749	0	0	0.00485	0.02432	0.00253	0	0	0	0
Healthy	0.05541	0.0168	0	0	0	0	0	0	0	0	0	7.44441	1.13339	0.93831	1.20471	0.88183	0	0	0	0
Healthy	0.33577	0	0	0	0	0	0	0	0	0	0	16.8811	0	0.18417	1.26348	0.50679	0.07046	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	7.94153	0	0	0	0.04847	0	0	0	0
Healthy	0.0069	0.14034	0.02512	0	0	0	0	0	0	0	0	0	0	0.02434	0.00541	0.01391	0.02838	0.02512	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.0495	0	1.11009	0.01783	0.06177	0.73588	0	0	0
Healthy	0.00183	0	0	0	0	0	0	0	0	0	0	1.08845	3.1888	0.04735	0.05075	0.00933	0.19129	0	0	0
Healthy	0.0703	0	0.00026	0.00348	0	0	0	0	0	0	0	0.62859	4.54616	0.83172	0.06463	0.07589	0.25508	0.00026	0	0
Healthy	0.42147	0	0	0	0	0	0	0	0	0	0	1.84255	0	0.19422	0	0.03818	0	0	0	0
Healthy	0.01714	0.0029	0	0.05601	0	0	0	0	0	0	0	6.96807	0	0.52522	0.43778	0.22547	0	0	0	0.01352
Healthy	0.1065	37.4736	1.74185	0.24695	1.3902	13.7916	0	0	0	0	0	0	0	0	0	0	0	1.74185	1.3902	0
Healthy	0.42938	0.59987	0	0.0925	0.06193	0	0	0.30128	0.00572	0.01253	0	4.62659	0	0.11687	0.15065	1.06418	0	0	0.06193	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.7857	0	0.00952	1.61422	0.31912	0.0171	0	0	0
Healthy	0.04334	0.00117	0	0	0	0	0	0	0	0	29.5294	10.0477	0.04666	0.01575	0.42701	0.57489	0.01259	0	0	0
Healthy	0.13466	0	0	0	0	0	0	0	0	0	9.72196	0.03853	0.58128	2.37779	0.45921	0.51089	0.00753	0	0	0
Healthy	0.1507	0	0	0	0	0.19577	0	0	0	0	0	0	12.4806	0.02422	0	0	0	0	0	0
Healthy	0.07062	0.01337	0	0.00214	0	0.00323	0	0	0	0	0	5.91183	0	1.05523	2.90632	2.25875	0.06997	0	0	0
Healthy	0.22502	0.01705	0.00067	0.02765	0	0	0.01245	0.08231	0.00089	0	0	0	2.92749	0.00569	0.23005	0.11271	0.00196	0.00067	0	0
Healthy	5.72034	0.00575	0	0.00113	0	0	0.00223	0	0	0	15.02399	0	0	0.15603	0.01826	0.03249	0	0	0	0
Healthy	0.00686	0.00249	0	0	0.00589	0	0.00416	0	0.01595	0.00972	6.90858	0	20.3315	0.02938	0.15293	0.06996	0.04445	0	0.00589	0
Healthy	0.06146	0	0	0	0	0	0	0	0	0	0	0	2.54835	0.10658	0	0.15278	0.21446	0	0	0
Healthy	0.13079	0	0	0	0	0	0	0	0	0	0	0.96256	5.73634	0.02179	0.06896	0.01606	0.18523	0	0	0
Healthy	0	0.37078	0	0	0	0	0	0	0	0	0	0	0	0.12227	0	0	0	0	0	0
Healthy	1.65573	0.00044	0	0.00027	0	0	0	0	0.02935	0	0.00568	0.65777	0.75844	0.95133	0.48875	0.46965	0.1413	0	0	0
Healthy	0.24089	0.03287	0	0.00759	0	0	0	0	0.11806	0.01429	0	1.31725	0	0.5033	0.18872	0.48069	0.0719	0	0	0.03918
Healthy	0	0.46136	0	0	0.0117	0	0	0	0	0	0	0	1.4846	2.07091	0	0.2128	0.03322	0	0.0117	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.85669	0.81331	3.44133	0.56112	0	0.0961	0	0	0	0
Healthy	0.40981	0	0	0	0	0	0	0	0	0	0	0.37401	0	0.00963	0.73078	0.14841	0.05514	0	0	0
Healthy	0.52576	0	0	0	0	0	0	0	0	0	0	4.84978	0	1.32422	0.76616	0.27015	0	0	0	0
Healthy	0.02154	0	0	0	0	0	0	0	0	0	0	6.29077	0	0.04591	0.53394	0.26158	0.01366	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D015212	0.88682	0	0	0	0	0	0	0	0	0	14.7538	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	12.4159	5.55733	12.8798	0	0	0	0	0	0
Healthy	0.34894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.48602	0.28515	0.0001	0.02913	0.0036	0	0.23481	0.00149	0.00752	0.07113	0	0	0	2.73955	1.74219	0.18827	0	0.0001	0.0036	0
Healthy	0	0	0	0	0	0	0	0	0	0	4.36739	0	0.02399	0	0	0	0	0	0	0
Healthy	0.04906	0	0.00263	0.00249	0.02062	0	0	0	0	0	0.02982	0.73291	2.88489	0.06365	0	0.04294	0.03388	0.00263	0.02062	0.01479
Healthy	0.09139	0	0	0	0	0	0	0	0	0	31.1855	1.71192	2.09284	0.45164	0	0.03522	0	0	0	0
D015212	0.0561	0.78499	0	0	0	0.01612	0	0	0	0	0	0	0	0.3614	0.00225	0.15395	0.54482	0	0	0
Healthy	0.01102	0	0	0	0	0	0	0	0	0	10.8547	2.81604	0	0.5007	0.77502	2.23736	0	0	0	0
Healthy	0.12048	0.00631	0	0	0	0	0.00068	0	0	0	0	0.27212	2.3985	0.87617	0.43534	0.17854	0.01369	0	0	0
Healthy	0.36133	0.18763	0	0	0	0.03575	0	0	0	0	0	5.13706	0	0.19549	0.01211	0.1739	0.06944	0	0	0
Healthy	0.12471	0.71025	0	0	0	0	0	0	0	0	0	0	18.4747	0.44362	0	0	0	0	0	0
Healthy	0.13908	0	0	0	0	0	0	0	0	0	0	1.7915	0	0.13298	0.55842	0.10174	0.0127	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	33.40155	0.90947	1.35507	0.13371	0	0	0.05006	0	0	0
Healthy	0	0.00806	0	0	0	0.0298	0.00117	0	0.01672	0	0	0.54273	0	0.0074	0.01067	0.03161	0.01175	0	0	0.08146
Healthy	4.51398	0	0	0	0	0	0	0	0	0	0	20.3895	0.50524	0.04025	3.3923	2.41201	0.0269	0	0	0
Healthy	21.38985	0.38035	0	0.13894	0	0	0.30545	0	0.02622	0.07092	0	0.00764	0.04595	3.57177	9.79017	1.22769	0.0003	0	0	0
Healthy	0.04729	0.37106	0.02936	0.04885	0	0	0	0	0	0	50.329	0.07249	0	1.13876	0.01943	0.10189	0	0.02936	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	16.5243	0	0.3993	1.95348	0.51279	0.39054	0	0	0	0
Healthy	1.29801	0.00912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.03746	0	0	0	0	0	0	0	0	0	0.82971	1.3808	0.13775	0	0.05437	0.08058	0	0	0
Healthy	0.32315	0	0	0.80209	0	0	0	0	0	0	2.80734	3.10948	0	0.37898	1.0619	4.38813	0	0	0	0
Healthy	0	1.23037	0.01512	0.00766	0	0	0	0	0	0	0	0	0	0.06744	0	0.00326	0	0.01512	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.62477	0	0.42416	0	0	0	0	0	0
Healthy	6.39372	0.13011	0	0	0	0	0	0	0	0	0	10.4054	0.88791	0.24563	0.1011	2.29163	0	0	0	0
Healthy	0	0	0.03119	0.00999	0.00455	0.04108	0	0	0	0	0	0.80578	0	0.01883	0	0.05107	0.0439	0.03119	0.00455	0.00182
Healthy	0.94986	0.00252	0.02287	0.01623	0.05769	0.23374	0.18446	0	0.00069	0.01064	0.00503	3.87034	0.74653	0.16924	1.92036	0.95335	0.0035	0.02287	0.05769	0.03706
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.9026	0	0.15785	0.0018	0.00497	0.0175	0	0	0
Healthy	0.25238	0.03415	0	0	0	0.00505	0	0	0.14261	0.04305	0	1.28895	0	0.09334	0.1858	0.3686	0.11675	0	0	0.051
Healthy	0.10377	0.00388	0	0.00649	0.00289	0	0.03952	0	0	0	0	6.30459	3.57007	1.85324	2.17209	0.37789	0.00546	0	0.00289	0.03592
Healthy	0.03598	0.03341	0	0	0	0	0	0	0	0	2.41119	0.03789	0.50852	0.77817	0.27252	0.34912	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.1683	0	0.20959	0.01947	0.00761	0	0	0	0.01084
Healthy	0.04507	0	0.00029	0.00204	0	0.00122	0	0	0	0.00056	0	0.00063	1.59842	0.05033	0.15351	0.27214	0.00483	0.00029	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.80515	0	0	0	0	0	0	0	0
D015212	0.01987	0	0	0.03577	0.0679	0	0	0	0	0	11.29425	0	0	0.00617	0	0	0.28651	0	0.0679	0
Healthy	0.1372	0.76334	0	0	0	0	0	0	0	0	0	0	19.1915	0.02965	0	0	0	0	0	0
Healthy	0.13335	0	0	0	0	0	0	0	0	0	62.5827	0	0.24072	0.85369	0	0.20247	0	0	0	0
Healthy	1.36683	0	0	0	0.0069	0	0	0	0	0	0	0	0	0.09151	0.09837	1.02385	0	0	0.0069	0
Healthy	0.09226	0.31774	0	0	0	0	0	0.11869	0	0.00331	0.00465	0	0	0.57829	0	0	0	0	0	0
Healthy	0.02512	0	0	0	0	0	0	0	0	0	0	0.67387	5.63244	0.22149	0.02588	0.15658	0.01291	0	0	0.04137
Healthy	0	0	0	0	0.01334	0	0	0	0	0	0	1.33391	2.83733	0.55025	0	0	0.06139	0	0.01334	0
Healthy	0.59573	0	0	0	0	0	0	0	0	0	0	0	3.77465	0.40721	0	0.08409	0.05699	0	0	0
Healthy	0.00667	4.02007	0	0	0	0	0	0	0	0	0	1.97903	4.3312	0.26796	0.13907	0.089	0.16631	0	0	0
Healthy	0	0	0.02373	0.11294	0.02763	0.05385	0	0	0.13905	0.01624	0	1.94433	0	0.51837	0	0.18821	0.00825	0.02373	0.02763	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2458	0	0	0	0	0	0
Healthy	0.21355	0.00027	0.90711	1.45072	1.47722	0.23398	0	0	0.07489	0	0	0	0	0.0031	0	0	0	0.90711	1.47722	0.01277
Healthy	0.12254	0.00091	0	0.00143	0.00265	0.02974	0	0	0	0.00028	0.00995	2.51918	0.56562	0.17561	0.68739	0.53435	0.00275	0	0.00265	0
Healthy	0	0	0	0	0	0	0	0	0	0	19.80219	0.04348	0	0.12516	0.21804	1.11764	0	0	0	0
Healthy	5.64859	0	0	0	0	0	0	0	0	0	26.8402	0.14532	0.43669	0.69213	0.07971	0.31878	0.00051	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.00489	0	0	0.06496	1.46036	1.38839	0	0	0.01355	0	0	0
Healthy	0.14359	0.00469	0	0	0	0	0	0.08937	0	0	0	0	0	0.00369	0.00181	0	0	0	0	0
Healthy	3.96242	0.14852	0.00091	0.03286	0	0.00885	0.03261	0.03766	0	0	0	19.8346	2.03123	0.71791	0.85422	1.12623	0.0489	0.00091	0	0
D015212	0.04908	0.0321	0.00588	0.01522	0	0.00441	0.04853	0	0.25703	0.00281	0	6.08606	1.55333	1.16663	1.65916	2.14744	0.26294	0.00588	0	0.00174
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.21734	5.71515	0.0448	0	0	0.0239	0	0	0
Healthy	0.03958	0	0.05747	0.00681	0	0.16362	0	0	0	0	0.0265	1.65375	4.67326	1.76367	0	0.02955	0.18857	0.05747	0	0
Healthy	0.07326	0	0	0.03155	0	0.24714	0	0	0	0	0	2.0483	2.8473	0.99423	0	0.04376	0.05562	0	0	0
Healthy	0.0136	0	0	0.0074	0	0	0	0	0.04352	0.01059	0	0.27351	0	0.03711	0.02215	0.10349	0.00977	0	0	0.02878
Healthy	0	0	0	0	0.01799	0	0	0	0	0	0	1.22586	2.92562	0.18754	0	0	0.078	0	0.01799	0
Healthy	0.82714	0.07634	0	0.00302	0	0	0	0	0	0	0	10.8661	0.19789	1.58339	2.88123	1.46485	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.74001	5.63966	0	0	0	0.67253	0	0	0
Healthy	0.69361	0	0	0	0	0	0	0	0	0	0	0.66952	0	0.18968	0.00234	0.19383	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	3.80187	0	1.1354	0	0	0.29334	0	0	0
Healthy	0	0.0168	0	0	0	0	0	0	0	0	0	2.45119	0	0.95296	0.10641	0.12428	0.04081	0	0	0
Healthy	0	0.03491	0	0	0	0	0	0	0	0	0.51472	7.30953	0.30138	1.21433	0.66063	0.6504	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.53822	4.18595	0.24625	0.21271	0.32705	0	0	0	0
D015212	0.25251	0.00247	0.06187	1.2897	0	0.01626	0.21151	0.02564	0	0.0689	0	0	0	0.11474	2.89751	6.51629	0.00465	0.06187	0	0
Healthy	0.13643	0	0	0	0	0	0	0	0.00329	0.01205	0	0	0	0	0	0	0	0	0	0
Healthy	0.00942	0.21424	0	0	0.00657	0	0	0	0	0	0	0.00133	0	1.19444	0.02802	0.14603	0.00833	0	0.00657	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.85417	0	0.04627	0.64304	0.14094	0.02229	0	0	0
Healthy	0.06023	0	0	0.00026	0	0	0	0	0	0	72.24968	0.95658	0.02564	0.10489	0.08832	0.05163	0	0	0	0
Healthy	0.23457	0.04832	0	0	0	0	0	0	0.10959	0.03067	0	1.20605	0	0.27587	0.1771	0.40884	0.11068	0	0	0.03008
Healthy	18.75969	0.00577	0	0.01442	0.02763	0	0	0	0.02553	0	0	6.41513	0	0.02661	2.61844	4.14065	0	0	0.02763	0.01535
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.03811	0	0.14596	0.00425	0.08941	0.64158	0	0	0
Healthy	0.00366	0	0.01974	0.11159	0.04438	0.06189	0	0	0.14156	0.00445	0	2.05199	0	0.00725	0	0.17183	0.01048	0.01974	0.04438	0
Healthy	0.11042	0	0	0.00695	0	0.00146	0	0	0	0	41.3088	0	0.42472	0.68495	0.69594	0.20782	0	0	0	0
Healthy	0	1.88717	0	0.03021	0.08238	0.01097	0.17818	0	0	0	0.08349	0	0	2.69975	0.34847	0.4847	0.04696	0	0.08238	0.02744
Healthy	0.06012	1.00641	0	0	0	0	0	0	0	0	0	0	0	0.03177	0	0.00018	0	0	0	0
Healthy	0.16944	0.00896	0.18887	0.00905	0	0.01478	0	0.01129	0	0.00442	0	2.50993	0.00187	0.25652	0.74907	0.51936	0	0.18887	0	0
Healthy	0	0.03177	0	0	0.02625	0.17463	0	0	0	0	0	0	2.66592	1.28507	0	0.01942	0	0	0.02625	0
Healthy	0	0.56	0	0.00652	0	0.01809	0	0	0	0	0	0	0	0.3115	0	0.00463	0.15182	0	0	0
Healthy	0.39184	0	0	0	0	0	0	0	0	0	0	0	0.00187	0	0	0	0	0	0	0
Healthy	0.3738	0	0	0	0	0	0	0	0	0	0	2.69843	0	0.08156	0	0.02812	0	0	0	0
Healthy	0.02477	0.0259	0	0	0	0	0	0	0	0	29.5714	0.67312	2.22339	0.11006	0.19662	0.08476	0.00459	0	0	0
Healthy	0.92779	1.00336	0.01037	0.01987	0.00694	0.03204	0.02639	0.0411	0.0126	0.04528	0.00684	12.0871	0	1.8978	0	0.1518	0.04896	0.01037	0.00694	0
Healthy	0.00131	0	0	0.00015	0	0	0	0	0.08166	0	0	4.65105	0	0.00287	0.02132	0.03677	0.00495	0	0	0
Healthy	0.05147	0	0	0	0	0	0	0	0	0	2.50623	0	3.09457	0.25648	0.12165	0.1937	0	0	0	0
Healthy	0.26431	0.02325	0	0.0009	0.0033	0	0.04369	0	0	0	9.69167	0	1.31742	0.02723	0.89193	0.28078	0.01259	0	0.0033	0
Healthy	0.3103	0	0	0.00165	0	0	0	0	0	0	0	8.92332	1.50379	0.19977	1.14523	0.25243	0.36846	0	0	0
Healthy	0.0536	0	0	0.00383	0	0	0.00777	0	0	0	0	4.86315	4.53365	0.36611	0.90293	0.18941	0.04157	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	7.92919	0	5.29731	1.0756	0.76747	0.19992	0	0	0	0
Healthy	0.37811	0	0	0.01435	0	0	0	0	0	0	0	3.74583	7.79821	0.27529	0.34001	0.14686	0.00232	0	0	0
Healthy	0.0414	0	0	0.00077	0.00425	0	0	0	0.01773	0.00413	0	3.62328	1.42472	0.14978	1.73547	1.44565	0	0	0.00425	0.02195
Healthy	0.43484	0	0	0.00634	0	0	0	0	0	0	2.06174	0.24898	1.023	0.53695	2.21469	1.18972	0	0	0	0
Healthy	0.22329	0.00251	0.42966	0	0	0	0	0	0	0	0	0	0	0.02433	0.00281	0.01504	0.11553	0.42966	0	0.34065
Healthy	0.23123	0.35233	0.0035	0.00971	0.0009	0.00098	0.04215	0	0.00958	0.01081	0	7.49184	2.50525	0.66065	1.687	0.95938	0.00158	0.0035	0.0009	0.00283
Healthy	0.049	0	0	0	0	0	0	0	0	0	0	5.03789	0	0.03011	0.87193	0.26591	0.0211	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.95531	0	0	0	0	0	0	0	0
Healthy	0.01102	0.00323	0	0	0	0	0	0	0	0	0	0.63586	0	0.03004	0.0037	0.13161	0.0605	0	0	0
Healthy	0.0023	0	0	0	0	0	0	0	0	0	0	0.36101	2.6844	0.04826	0.04003	0.05843	0.16851	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	3.72815	0	0	0.6725	0.14681	0.04549	0	0	0
Healthy	0	0.16515	0	0	0	0.06434	0	0	0	0	0	0	0	0.43089	0	0.05029	0.21142	0	0	0.04649
D015212	0	0.01374	0	0	0	0	0.00194	0	0.04964	0	0	4.39363	3.4277	0.34793	0.93664	0.62726	0.19692	0	0	0
Healthy	1.70035	0.00347	0	0.00361	0	0	0	0	0	0	19.8912	0.34141	1.77763	1.40473	1.68398	0.76738	0	0	0	0
Healthy	0	0.05655	0.18906	0	0.01592	0	0	0	0	0	0	0	0	0.03328	0	0.05226	0	0.18906	0.01592	0.13305
Healthy	0.29438	0	0	0.00199	0	0	0	0	0.03463	0	16.8501	0	0.20992	2.92767	2.48244	1.09014	0.00671	0	0	0
Healthy	0.02702	0	0	0	0	0	0	0	0	0	0	3.25418	0	0.03379	0.19255	0.09715	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.07274	3.11604	0	0.05564	0.02128	0.22551	0	0	0
Healthy	0.02403	0	0	0	0	0	0	0	0	0	0	3.7304	0	0.1688	0.75819	0.26502	0	0	0	0
Healthy	0.49299	0.02663	0.44905	0.03701	0.01734	0	0	0	0	0	0.00168	0.20544	0	0.02752	0	0	0.00086	0.44905	0.01734	0.04564
Healthy	0.01576	0	0	0	0	0	0	0	0	0	4.49424	0.03428	4.5219	0.9489	0.14049	0.13591	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	44.51825	0	3.39498	0.46877	0	0.01527	0	0	0	0
Healthy	0.08802	0	0	0	0	0.00291	0	0	0	0	0	0.84959	6.15695	0.01703	0.05486	0.04203	0.077	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.86039	4.05427	0.26311	0.11958	1.79272	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.52105	0	7.37332	0.04709	5.47776	2.49098	0	0	0	0
Healthy	0.02274	0	0	0	0	0	0	0	0	0	0.01823	0	0	0	0	0	0	0	0	0
Healthy	0.07651	0	0.02755	0.04631	0	0	0	0	0	0	0	2.07989	2.13069	0.10608	0.07117	0.10045	0.04461	0.02755	0	0.04985
Healthy	0.11362	0.01871	0.00298	0.00067	0.01714	0.00946	0	0	0.00896	0.00621	0.00181	0	0.94885	0.01465	0.1125	0.14881	0	0.00298	0.01714	0.00104
Healthy	0	0	0	0	0	0	0.04019	0	0	0	0	0	0.97199	0.25698	3.39325	2.33706	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	32.49121	0.78839	1.4117	0.20975	0	0	0.0251	0	0	0
