group	Enterobacteriaceae	Veillonellaceae	Lactobacillaceae	Erysipelatoclostridiaceae	Micrococcaceae		Akkermansiaceae	Burkholderiaceae	Methanobacteriaceae	Coriobacteriaceae	Acidaminococcaceae	Erysipelotrichaceae	Erysipelatoclostridiaceae	Veillonellaceae	Pasteurellaceae	Peptostreptococcaceae
Healthy	0	0	0	0	0		0	3.06927	0	0.05778	0	0.10023	0	0	0	0
Healthy	0	0	0	0.10907	0		0	3.02483	0.01845	0.61893	0	0.04855	0.10907	0	0	0
Healthy	0	0.29405	0	0	0		0	0.08042	0	0.07793	0	0.80785	0	0.29405	0.99829	1.67647
Healthy	5.68379	2.67796	0.15165	0.10266	0.33836		0	0	0	0	0	0.59857	0.10266	2.67796	0.17259	0
Healthy	0.21767	0	0	0	0		0.1126	1.06858	0	2.16757	0	0	0	0	0	0
Healthy	0	0	0	0	0		3.13991	0.04987	0	0	0	0	0	0	0	0
Healthy	3.13477	0	0	0	0		6.58545	0.33156	0	0.0011	0	0.01273	0	0	0	0
Healthy	0	0.018	0.08238	0	0		0.70914	0.80756	0	0.01178	0	0.06666	0	0.018	0	0
Healthy	15.641	0.40077	0.01617	0	0		0	0	0	0	0	0	0	0.40077	0	0
Healthy	0	0	0	0	0		0	2.53961	0.0691	0.07989	0	0.66574	0	0	0	0
Healthy	0	0.08131	0	0	0		0	7.93719	0	0.15786	0	0	0	0.08131	0	0
Healthy	0	0.47713	0	0	0		0	0.07799	0	0.13429	0	0.85808	0	0.47713	0	0.46797
Healthy	33.1783	0	0	0	0.41692		0	0.18778	0	0.79689	0	0	0	0	0	0
Healthy	0	0.07584	0	0	0		0.18063	0.00387	0.08662	0	1.75872	0.01913	0	0.07584	0	0
Healthy	1.57665	0	0	0.02173	0		0.01119	0.01037	0	0	0	0.04978	0.02173	0	0	0.01349
Healthy	0.43651	0	0	0	0		0.91213	1.5059	0.69324	1.29052	0	0	0	0	0.08244	0
Healthy	13.47374	2.6056	0	0	0.00246		0	0	0	0	0	0.00057	0	2.6056	0	0.16795
Healthy	0	0	0	0	0		11.2789	4.97084	2.63237	0	0.66627	0	0	0	0.0036	0
Healthy	15.42036	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.10819	0	0.02492	0	0		0	0.70432	0	0.12572	0	0.06164	0	0	0.01085	0.00045
Healthy	0.02941	0.00687	0.00175	0	0.01003		1.93009	1.65864	0	1.88448	0	0.01671	0	0.00687	0.00168	0.14691
Healthy	0.07569	0.07886	0.37648	0.01701	0.01519		0	0.20787	0	0	0	0.08483	0.01701	0.07886	0.0116	0.00915
Healthy	0.50497	0	0	0	0		2.14355	0	1.10419	0	0	0	0	0	0	0
Healthy	0.59771	0.14985	0	0	0		0	0.23091	0	0.04562	0	0	0	0.14985	0.10491	0
Healthy	24.81727	7.08914	0.59154	0	0.00158		0	0	0	0	0	0	0	7.08914	0.01803	0
Healthy	0.02327	0.06741	0	0	0		0.00565	0.06515	0	0.09493	0	0.25066	0	0.06741	0.31496	0.0052
Healthy	0.37708	0	0	0	0		1.25337	0.24992	0.15968	0.08786	0	1.09675	0	0	0.12598	1.85425
Healthy	0.41808	0.01001	0	0	0		0	0.05655	0	0.25706	0	0.38175	0	0.01001	0.02299	0.03518
Healthy	0	0	0	0	0		0	0.23086	0	0	0	0.01048	0	0	0	0
Healthy	0.02862	0	0	0	0		0	5.35197	0	3.53082	0	0	0	0	0	0
Healthy	0.03824	0.12021	0.18582	0.13941	0		0	0.10212	0	0.09109	7.86018	0.35347	0.13941	0.12021	0.4652	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.54371	0	0	0	0		0.15608	0.00439	0	0.67087	0.0719	0.53671	0	0	0	0
Healthy	6.07823	0	0	0	0		20.4633	0.01825	0.52052	0	1.123	0.05963	0	0	0	0
Healthy	0	0	0	0	0		0	0	9.59731	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0.47945	0	0	0	0	0	0
Healthy	11.4312	0.9316	0	0	0		0	0.15152	0	0.19684	0	0	0	0.9316	0	0
Healthy	0.12543	0.00257	0	0	0		1.22439	0.5499	0	0.21619	0	0.16311	0	0.00257	0	0.03411
Healthy	0.10747	0.08887	0	0.0116	0		0.72343	1.06786	0	1.46947	0	0.00549	0.0116	0.08887	0.01634	0.3751
Healthy	11.7311	0.9325	0	0	0		0	0.20383	0	0.2106	0	0	0	0.9325	0	0
Healthy	0	0	0.38907	0	0		0	0	0	6.33637	3.40113	0.04451	0	0	0	0
Healthy	44.4709	0	0	0	0.01998		0	0	0	0.08659	0	0.06042	0	0	0	0.01293
Healthy	15.78313	0.00668	0.00765	1.37362	0.00534		0	0.02161	0	0	0	0.09421	1.37362	0.00668	0	0.09753
Healthy	12.0614	0	0	0	0		1.0315	0	3.86897	0	3.4164	1.77298	0	0	0	0
Healthy	0	0	0	0	0		3.38056	0.65084	0	0.0754	0	0	0	0	0	0
Healthy	0	0.00998	0	0.2073	0		0	0	0	0	1.78382	1.02757	0.2073	0.00998	0	0.10745
Healthy	0	0	0	0	0		0.86696	0	1.41679	2.20999	0	1.31232	0	0	0	0
Healthy	0.62995	0	0	6.34904	0		0.54241	0	2.97451	0	0	0.40633	6.34904	0	0	0
Healthy	14.06899	0.04811	0.08005	0	0.00091		0	0.00698	0	24.8601	0	0.02129	0	0.04811	0	0.17063
Healthy	0	0	0	0	0		0	0.12314	0.0738	0.53827	0	0.0051	0	0	0	0
Healthy	0.61469	0.27045	0	0	0.00495		0.07023	0.35574	0	0.09097	0	0.02629	0	0.27045	1.00053	0.00043
Healthy	0	0	0	0	0		0	0	0	4.16136	0	0	0	0	0	0
Healthy	0.10583	0.00162	0.00716	0	0		0	0.13711	0	0.00084	0	0.06672	0	0.00162	0	0.04292
Healthy	0.16982	0	0	0.01206	0		0	0.02916	0	0	0	0.04259	0.01206	0	0	0.02033
Healthy	0	0	0.41372	0	0		0	0	0	6.82519	3.4041	0.10709	0	0	0	0
Healthy	0.06409	0	0	0	0		0	0.20805	0	0	0	0.02383	0	0	0	0
Healthy	0.0486	0.10264	0	0	0		1.4189	0.00888	4.86383	0.08436	0	3.65775	0	0.10264	0.01042	1.1119
Healthy	0.96743	0	0	0	0		0.00222	0.02144	0	0.91759	0.02948	0.33992	0	0	0	0
Healthy	0.02125	0.14294	0.07319	0.45018	0.00669		0	0.01236	0	0.12605	2.48172	2.25802	0.45018	0.14294	0.18784	0
Healthy	1.90269	0	0.17976	0	0		1.27653	0	1.64981	0.34673	7.05933	0.87439	0	0	0	0.03477
Healthy	0.11296	0.05076	0	0	0		0.0577	0	0	0.00691	0	1.65788	0	0.05076	0	0
Healthy	0.86706	0.00142	0.03805	0	0		0	0	0	0	0	0.00289	0	0.00142	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0.25063	0	0	0	0
Healthy	1.21725	9.39774	0	0.06825	0.01004		0	0.40504	0	0	0	0.00361	0.06825	9.39774	2.20401	0.36318
Healthy	0.22055	0.03401	0	0	0		0	1.43298	0.18142	0.22899	0	0	0	0.03401	0.03763	0
Healthy	8.16123	0	8.63085	0	0		0	0.01639	8.75407	3.22606	0.02714	6.25705	0	0	0	0
Healthy	10.9231	0.69536	0	0	0		0	0.17577	0	0.24998	0	0	0	0.69536	0	0
Healthy	0	0.90955	0	0	0		0.01991	5.86381	0	0	3.34023	0.02789	0	0.90955	2.06382	0
Healthy	0.09361	0	0	0	0		0.12672	0.30472	0.06083	0	0	0	0	0	0	0
Healthy	0.43889	0.00184	0	0.04615	0		0	0.62079	0	0.91134	0	0.00253	0.04615	0.00184	0	0.17555
Healthy	0	0	0	0.39646	0		23.5237	0.00135	0	4.3106	0	0.37896	0.39646	0	0	0
Healthy	65.90596	0.1824	0	0	0		0	0	0	0	0	0	0	0.1824	0	0
Healthy	0	0	0	0	0		0	5.7491	0	2.39212	0	0	0	0	0	0
Healthy	0	0	0	0	0		1.50496	6.06536	0.70616	0	1.64596	0	0	0	0.07027	0
Healthy	0.11747	0	2.33593	0	0		1.26451	0.00829	7.89196	1.00528	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0.02746	0	0.46561	0	0	0	0	0.17223	0
Healthy	9.87097	0	0	0	0		44.2378	0.23109	0	1.3244	0	0.17061	0	0	0	0
Healthy	0.03993	0	0	0	0		4.6755	0.17692	0.23747	0.1382	0	0	0	0	0	0
Healthy	1.58171	0	0	0	0		2.52599	0.00889	6.80921	1.59323	0	5.7318	0	0	0	0.20943
Healthy	0	0	0	0	0		0	0.13863	0.0696	0.56058	0	0.00255	0	0	0	0
Healthy	0.05442	0	0	0	0		1.02779	0.001	0	0.13055	0	0	0	0	0	0
Healthy	0.08556	0	0	0	0		0.5209	0.00914	0.00337	0.3873	0	0	0	0	0	0
Healthy	1.37508	0.01054	0	0	0		4.8674	0.55317	0	0.06499	0	0.47722	0	0.01054	0	0.0434
Healthy	0.08243	0	0	0	0		7.48082	3.44034	0	1.12872	0	0.02331	0	0	0	0
Healthy	0	0.49242	0.04285	0	0		0.01315	0.03671	0	0	0	0.00964	0	0.49242	0.02947	0.68418
Healthy	0	0	0	0	0		0	0	0	0.48966	0	0	0	0	0	0
Healthy	0	0	0	2.59767	0		0	0	0	0	0	0	2.59767	0	0	0
Healthy	1.76496	0.06147	1.6654	0	0		0	0.06502	0	0	0	0	0	0.06147	0.19013	0.22044
Healthy	0	0	0	0	0		0	3.00381	0	0.06336	0	0.08035	0	0	0	0
Healthy	0.43481	0.11686	0.04883	0	0		1.08458	0.11158	0.24088	1.65829	1.27008	0.09885	0	0.11686	0.05012	0.25974
Healthy	0.02436	0	0	0	0		10.6569	1.03018	0	0.40818	10.4298	0	0	0	0	0
Healthy	0	0	0	1.60517	0		0.05121	0.78693	0.28937	0.23014	0	0.22694	1.60517	0	0	0
Healthy	0.41519	2.30825	0.00226	0	0		0	3.37005	0	0	0	0	0	2.30825	1.83388	0
Healthy	0.00574	0	2.19613	0	0		0.02725	0	9.16896	1.69284	0	0.15953	0	0	0.00082	0.12914
Healthy	0.05991	0.20313	0	0	0		0	0.30531	0	0.16479	0	0.16622	0	0.20313	0.01278	0
Healthy	0	0.26098	0	0	0		0	1.12334	0	0	0	0	0	0.26098	2.81636	0
Healthy	5.74301	0	0	0	0		19.5909	0.01139	0.62091	0	1.02321	0.02651	0	0	0	0
Healthy	0	0	0	0	0		0.7193	6.6301	0.62376	0	1.48895	0	0	0	0.04466	0
Healthy	1.01176	0.01301	0.05393	0.31234	0.00023		0	0	0	0	0	0.00272	0.31234	0.01301	0	0.05911
Healthy	0.31318	0.188	1.39708	7.2004	0.1014		0	0	0.00049	1.19512	0.06428	2.61898	7.2004	0.188	0.32734	0.13842
Healthy	0.7279	0	0	0	0		0.21868	0.51855	0	0.00473	0	0.00315	0	0	0	0.01169
Healthy	0	0.01712	0.03167	0	0.06842		1.21605	0.88015	0	0.20174	1.66935	0.14557	0	0.01712	0.11675	0.35873
Healthy	0.0386	0	0	0	0		6.01337	0.14398	0	0	0	0.03345	0	0	0	0
Healthy	1.08916	0.84661	0	0	0		0	0	0	0	0	0	0	0.84661	0	0
Healthy	0	0	0.0176	0	0		0	0.17374	1.16611	0.58754	0.49085	0.04604	0	0	0	0.00623
Healthy	0	0	0	0	0		4.04053	0	0	0	0	0.0418	0	0	0	0
Healthy	0	0	3.02876	0	0		0	0	0	2.41086	0	0.42698	0	0	0	0
Healthy	0	0	0	0	0		0	0.11329	0	0.39077	0	2.61862	0	0	0	0.03868
Healthy	5.46585	0	0	0	0		19.4484	0.00432	0.58954	0	0.98952	0.04725	0	0	0	0
Healthy	0	0.05825	0	0	0		0.74671	5.79339	0	0	0.90074	0.01319	0	0.05825	2.12582	0
Healthy	0.04711	0	0	0	0		16.4526	0.11657	0	0	0	0	0	0	0	0
Healthy	0	0.36192	0	3.1472	0.50881		0	0	0.74182	2.27388	4.42928	4.58642	3.1472	0.36192	0.07209	2.4799
Healthy	0	0.0188	0	0	0		0	0.06939	0	0.52018	0	0	0	0.0188	0.16125	0.0309
Healthy	0	0	0	0	0		0	0.27316	0	0.8744	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.35158	0.00581	0	1.18442	0		3.80873	0.6978	0.70071	0.1718	0	0.36706	1.18442	0.00581	0.10127	0.09915
Healthy	0	0	0	0.13366	0		0	0	0.07716	0.62314	0.07836	0.20881	0.13366	0	0	0
Healthy	2.32188	0	0.33126	0	0		0	0.01148	0.00441	0	0	0	0	0	0.2854	1.06231
Healthy	0	0.237	0	0	0		0.69286	0	0	0.15678	0	0	0	0.237	0	0.22862
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.13805	0	0	0	0		0	0.07739	0	0.06393	0	0.01938	0	0	0	0
D012778	11.27727	6.29993	0.11697	0.00095	0.0027		0	0	0	0	0	0.12462	0.00095	6.29993	0.02841	0
Healthy	0	0.9444	0	0	0		0.0164	5.7539	0	0	3.22968	0.0078	0	0.9444	2.05871	0
Healthy	20.1597	0	0	0	0		0	0	0	0	0	0	0	0	0.00076	0
Healthy	0.83831	0	0	0	0		0.00526	0.02796	0	0.87928	0.0388	0.3571	0	0	0	0
Healthy	0.11862	0	0	0	0		0.49443	0	0	1.23037	0.0153	0.77997	0	0	0	0
Healthy	0	0	0	0	0		10.4311	0.13966	0	0.25629	0.87273	0.03556	0	0	0	0
Healthy	0	0	0	0	0		0	6.35281	0	0.06449	0	0	0	0	0	0
Healthy	1.72502	0	0	0	0		0	0.08782	0	0	0	0.04621	0	0	0	0
Healthy	0	0	0.10174	0.35718	0		1.61727	0	0.94651	0.96879	0.65994	0	0.35718	0	0	0
Healthy	0.02906	0.0721	0	0	0		14.4121	0.22989	0.75366	0	4.4505	1.87833	0	0.0721	0	0.00114
Healthy	0	0	0	0	0		5.88784	0.18563	0	0	0	0.02969	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.06397	0	0	0.08883	0		0	0	0.11507	0.62736	0.10679	0.20525	0.08883	0	0	0
Healthy	0.05925	0	0	0	0		13.7401	0.07412	0.00328	0.05146	0	0	0	0	0	0
Healthy	0	0	0	0	0		15.0718	3.75963	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		1.21156	1.41351	0.50796	0.15093	0	1.17852	0	0	0	0
Healthy	0	0	0	1.64016	0		0.76349	0	0.95478	0	0	0.44038	1.64016	0	0	0
Healthy	0	0	0	0	0		0	5.94909	0	0	0	0	0	0	0.07096	0
Healthy	0.12185	0	0	0	0		1.8081	0.53767	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0.60642	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0.16811	0	0	0.12703	0	0	0	0	0	0
Healthy	0	0.10626	0	0	0		9.43514	0.73212	0	0.05682	0	0	0	0.10626	0.09599	0
Healthy	0.11053	0.00272	0	0.077	0		0.01171	0.217	0	0.38686	0	0.12851	0.077	0.00272	0	0.0222
Healthy	0	0	0	0	0		1.24718	0.35157	0	1.57506	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0.65728
Healthy	0	0	0	0	0		0	0	0.28825	0	1.51484	1.42706	0	0	0	0
Healthy	0	0.10893	0	0	0		9.37921	0.8158	0	0.05066	0	0	0	0.10893	0.09948	0
Healthy	0.0235	0.13555	0	0	0		3.3745	0.05912	0	0.03277	0	1.09432	0	0.13555	0.05613	0.01315
Healthy	0	0	0	0.00309	0		3.78994	0.65246	0	0.13565	0	0	0.00309	0	0.01521	0
Healthy	0.15389	0	0	0	0		0.55913	0.01829	0.01011	0.31625	0	0	0	0	0	0
Healthy	0.14199	0.00826	0	0.63989	0		0	0	0	0	0	0.1999	0.63989	0.00826	0.00365	0.05497
Healthy	0.10301	9.95464	0	0	0.00779		0	0.0013	0	0	0	0	0	9.95464	21.65687	3.46418
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.12456	0.092	0.01152	0	0		0.50396	1.12401	0	0.85144	0	0.01467	0	0.092	0.24587	0.10772
Healthy	0	0	0	0	0		0	0.10547	0	0	0	0	0	0	0	0
Healthy	5.06457	0	0	0	0		19.6278	0.00765	0.60704	0	1.01667	0.03421	0	0	0	0
Healthy	0	0	0	0	0		0	0.00803	0.04179	0.55112	0	0.00738	0	0	0	0
Healthy	0	0	0	0	0		0	0.04009	0	0.15977	0	0	0	0	0.00754	0
Healthy	0.0306	0	0	0.07133	0		0	0	0.07465	0.69124	0.10397	0.17821	0.07133	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0.47839	0	0	0	0
Healthy	0	0	0	0	0		0	0.13784	0	0	0	0.33087	0	0	0	0
Healthy	0.01783	0.07326	0	0	0		0	2.86695	0	0.02457	0	0	0	0.07326	1.24017	0
Healthy	0.05688	0	0	0	0		5.42101	0.35154	0	0.10036	0	0	0	0	0	0
Healthy	0.00862	0.15593	0.03297	0	0		1.72479	0.17884	5.60501	0.94643	0	0.25976	0	0.15593	0.43448	0.4202
Healthy	3.72281	0	0	0	0		0	0.26669	0	0.0155	0	0	0	0	0	0
Healthy	0	0.18901	0	0	0.01166		0.42264	0.78993	0.15387	0.35061	0.87151	2.24283	0	0.18901	0.44155	0.02593
Healthy	0.09062	0.15411	0.00234	0	0		0	5.01764	0	0	0	0	0	0.15411	0.00179	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0	3.23033	0	0	0	0	0	0	0
Healthy	0.00174	0.00381	0.34585	0	0		0.01619	0.00188	0	0.18724	0	0.79164	0	0.00381	0.09418	0.02953
Healthy	0.45444	0.04927	0	0	0		0.02781	0.05352	0	0.53754	0	1.18883	0	0.04927	0.66963	0.02893
Healthy	0	0	0	0.24652	0		0	0.6167	0	0	0	0	0.24652	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	3.30314	0.48114	0	0	0	0
Healthy	0.09194	0.05327	3.61969	0	0		0.76304	0	3.25825	1.20997	0.15811	0.10051	0	0.05327	0.06276	0
Healthy	0	0.01531	0.08581	0.41657	0.03211		0	0	23.2123	0	4.03805	1.12386	0.41657	0.01531	0	0
Healthy	1.20415	0	0.30535	0.1286	0		10.8549	0.06639	0	0	0.40456	0.0546	0.1286	0	0	0.01632
Healthy	0	0	0	0.00464	0		3.50999	0.62165	0	0.15255	0	0	0.00464	0	0	0
Healthy	0	0	0	0	0		0.5671	0.00319	0	0.08698	0	0	0	0	0.01762	0
Healthy	0.04563	0	0	0	0		0	0.00148	0.07596	0	0	3.64677	0	0	0	0.41483
Healthy	0	0	0	0	0		3.67965	0	0	0	0	0	0	0	0	0
Healthy	0.01808	0.07473	0.01093	0	0.0021		0.12571	0.02092	0	0.80581	0	0.04323	0	0.07473	0.16637	0.03891
Healthy	0	0.08888	0.0274	0	0.06018		0.07021	0.00149	0	0.99048	0	0.03839	0	0.08888	0.20521	0.0746
Healthy	31.25519	0.59503	0	0	0.02743		0	0.23838	0	0	0	0.26969	0	0.59503	0.02425	0.01723
Healthy	1.45041	0.1108	1.61575	0	0		0	0	0	0.83133	0	0	0	0.1108	0.01115	0
Healthy	0.50987	0.02273	0	0	0		0	0.10605	0	0.14886	0	0.02238	0	0.02273	0	0
Healthy	0	0.0058	0	0	0		22.7766	0.05143	0.04071	0.40593	0.07656	0.04975	0	0.0058	0	0
Healthy	0.60739	0	0	0	0		0.16423	0.0514	0	0.68067	0.05476	0.51682	0	0	0	0
Healthy	0	0.08348	0	0	0		0.52681	0.04211	0	0.07106	0	0.00647	0	0.08348	0.14623	0.45923
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.10466	0		0	3.33516	0.02599	0.57258	0	0.05546	0.10466	0	0	0
Healthy	0.03249	0.01139	0.01457	0	0		0.00197	0.00249	1.17411	0.11939	1.37859	1.93039	0	0.01139	0.13315	0.14669
Healthy	0.21199	0	0	0	0		71.3874	1.72608	0	0	0	0	0	0	0	0
Healthy	0.01502	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0.27294	0	0	0	0	0	0	0	0
Healthy	0.08678	0.14528	0.00477	0	0		0	0.00139	0	0	0	0.00715	0	0.14528	0	0
Healthy	0	0.1847	0.02803	0	0.03618		0	0.74375	0	3.91151	3.0651	6.73006	0	0.1847	0.58696	0.093
Healthy	0	0	1.39307	0	0.00394		3.0857	0.966	0	1.19242	2.02303	1.90472	0	0	0	0.0003
Healthy	0.19164	0	0	0	0		0	0	0	8.07396	0	0.34886	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.01108	0	0	0		0	4.28173	0	0.00653	0	0	0	0.01108	0	0
Healthy	0	0.00194	0	0	0		0.52822	0.02131	0	0.09496	0	0	0	0.00194	0.04543	0
Healthy	2.31736	0	0	0	0		0	0.33648	0	0	0	0	0	0	0	0
Healthy	0.23371	0.01859	0.02801	0	0		0.03598	0.3352	0	0.43562	0	0.23627	0	0.01859	0.06394	0.13193
Healthy	0.08711	0	0	0	0		0.97957	0.46773	0	0.18546	0	0.08488	0	0	0	0
Healthy	0	0.20931	0	0	0		0	1.34498	0	0	0	0	0	0.20931	2.63707	0
Healthy	0.38544	0	0	0	0		1.18706	6.7556	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.22506	0		0.47066	0.11116	0	0	0	0.06512	0.22506	0	0	0
Healthy	5.96798	0	0	1.1386	0		0	0	1.17601	0.95473	30.9145	1.82984	1.1386	0	0	0
Healthy	0	0	0	0	0		1.44349	0	0	1.05088	2.25693	0	0	0	0	0
Healthy	8.16134	0.04547	0.0413	0.47789	0		0.92004	0.0513	0	2.79408	0	0.05584	0.47789	0.04547	0	0.08908
Healthy	0	0	0	0	0		8.79212	10.88527	1.4988	0	0.92544	0	0	0	0.123	0
Healthy	0	0	0	0	0		0	0.05299	0	0	0	0	0	0	0	0
Healthy	0.04028	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.11647	0.06795	0	0	0.00678		0.50904	0.11886	0	0.55142	0	0.07157	0	0.06795	0.78587	0.06602
Healthy	0	0	0	0	0		0	0.19324	0	2.04615	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0.06334	0	0	0	0.87324	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.22094	0.16401	0	0	0		1.25518	0	0	0	0	0	0	0.16401	0	0.00435
Healthy	0.22091	0	0.19992	0	0		0.51118	0.03821	2.2661	1.12483	0	2.47088	0	0	0	0.00811
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		1.63292	5.39624	0.36043	0	1.24666	0	0	0	0.02926	0
Healthy	0.00603	0.00837	0.01317	0.00525	0.01276		4.81591	0.68029	0	0.75056	0.54321	0.12439	0.00525	0.00837	0.0038	0.65785
Healthy	0	0	0	0	0		0	0.14996	0	0	0	0.27107	0	0	0	0
Healthy	0.01973	0	0	0	0		0	0.17531	0	0	0	0.01762	0	0	0	0
Healthy	0.07578	0	0	0	0		0	0.13742	0	0	0	0.02401	0	0	0	0
Healthy	0.0772	0.00905	0	0	0		0	1.42304	0.19453	0.22265	0	0.00918	0	0.00905	0	0
Healthy	0.40413	0.02655	0.03491	0	0		10.1881	0.04007	0	0.41176	0	2.52859	0	0.02655	0.02856	0.02687
Healthy	26.5371	0	0	0	0		0	0	0	0	0	0	0	0	0.0063	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.21204	0		4.75404	0	2.76374	0	0	0.75394	0.21204	0	0	0
Healthy	12.48897	0	0	0	0		0	2.45207	0	0.68492	0	0.18429	0	0	0	0
Healthy	0	0	0	0	0		0	0.29652	0	0	0	0.87277	0	0	0.04518	0
Healthy	0	0	0.25322	0	0		7.54554	0.15405	12.0425	0.94487	0.01347	0	0	0	0	0
Healthy	0.27444	0	0	0	0		0.58111	0.56996	0.6539	0.2099	2.83403	7.42025	0	0	0	0
Healthy	0.19124	0.0544	0.04734	0	0.00381		0.74548	1.0012	0	0.24642	0	0.12185	0	0.0544	0.03373	0.07736
Healthy	0.83585	0	0	0	0		17.9361	0.5187	0	0	1.88668	0	0	0	0	0.00111
Healthy	1.19252	0.84851	0	0	0		0	0	0	0	0	0	0	0.84851	0	0
Healthy	0	0.0027	0	0	0		0	5.03567	0	0.00624	0	0.04195	0	0.0027	0.08441	0
Healthy	0	0	0	0	0		13.0776	0.04743	1.68806	0.14805	0	2.04138	0	0	0.00284	0.07217
Healthy	0	0.00413	0	0	0		0.54397	0.02241	0	0.1252	0	0	0	0.00413	0.05132	0
Healthy	0.13586	0.01735	0	0	0.00413		0	0.17879	0	0.0274	0	0.06687	0	0.01735	1.76324	0.10539
Healthy	0	0.12488	0	0	0		5.76763	2.27288	0	0	0.23932	0.06389	0	0.12488	0.7386	0
Healthy	0	0	0	0	0		0.45523	0.01533	0	0.25238	0	0	0	0	0	0
Healthy	15.9415	0	0	0.02787	0.04453		0	0	0.33908	0.19768	2.23398	0.34681	0.02787	0	0.20148	0
Healthy	0.05751	0.19775	0	0	0		0	0.27255	0	0.19603	0	0.1369	0	0.19775	0.01526	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.28602	0	0	0	0		1.53762	0.49336	0	0.12508	0	0.032	0	0	0.00514	0.00891
Healthy	0	0	0	0	0		0	0.07047	0.06171	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		2.31129	0	0	0.3283	0	0	0	0	0	0
Healthy	0	0.46895	0	0	0		8.77803	0.34171	0	0.07502	0	0	0	0.46895	0	0
Healthy	1.61886	0.22769	0.05829	0.0534	0.00745		0.00039	0.00884	0	2.25101	0	0.12208	0.0534	0.22769	0.29636	0.15342
Healthy	0	0	0	0.00649	0		4.05243	0.72132	0	0.17215	0	0	0.00649	0	0.00212	0
Healthy	0	0	0	0	0		3.67819	0.59739	0	0.16663	0	0	0	0	0	0
Healthy	1.60609	0	0	0	0		0	0.10994	0	0	0	0.05354	0	0	0	0
Healthy	0.01598	0	0.10632	0.24632	0		0.0016	0	0	0.08076	4.96439	0.34636	0.24632	0	0	0
Healthy	0.13716	0	0	0	0		0	0.07371	0.21804	1.21269	0	0.00257	0	0	0	0
Healthy	0.28098	0.15366	0	0	0		0	0	0	0	0	0.23834	0	0.15366	0	0.23122
Healthy	0	0	0	0.88999	0		0.3251	0	0.68489	0	0.0954	0.67172	0.88999	0	0.21487	0.11469
Healthy	0	0	0.25605	0	0		0	0.06535	0	0.0213	4.44069	0.0796	0	0	0	0
Healthy	0	0.13496	0	0	0		0.19396	0	0.57513	0.01587	0	0.22609	0	0.13496	0	0
Healthy	0.42733	0	0	0	0		0.26078	0	0.57785	0	0	0	0	0	0	0
Healthy	0.06647	0	0	0	0		5.8617	0.13814	0	0	0	0.03717	0	0	0	0
Healthy	0	1.88572	0	0	0		0	0.02364	0	0.03795	0	0.23711	0	1.88572	2.36251	0.64931
Healthy	3.25803	0.07083	0.97844	4.97017	0.01487		0	0.05014	0	1.39904	2.65337	1.85544	4.97017	0.07083	0	0.01987
Healthy	0	0	0	0	0		0	4.21412	0	0.03553	0	0	0	0	0	0
Healthy	0	0.02056	0	0	0		6.96025	0.32221	0	0.61709	0	0.18613	0	0.02056	0	0.00778
Healthy	1.00904	0.04127	0.04838	0	0.08484		0	0.01399	0.74572	0	1.11179	0	0	0.04127	0.73865	0.3873
Healthy	0.91375	0.83686	0	0	0		0	0	0	0	0	0	0	0.83686	0	0
