group	Phytobacter_ursingii	Streptococcus_sp001556435	Streptococcus_parasanguinis_D	Ruminococcus_B_gnavus	Clostridium_A_leptum	Streptococcus_thermophilus	Streptococcus_sp004166885	Rothia_sp001808955	Eggerthella_lenta	Longicatena_innocuum	Anaerobutyricum_hallii_A	Blautia_A_wexlerae	Streptococcus_sp001556435	Parabacteroides_johnsonii	Dorea_formicigenerans	Paraprevotella_clara	Anaerostipes_hadrus_A	Ruminococcus_C_callidus	Paraprevotella_xylaniphila	Enterocloster_sp000155435
Healthy	4.18333	0	0	0.74657	0	0	0	0.00947	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	16.2332	1.96185	1.3683	0.32174	0	0	0	0.08407	0.00997	0	0	0	1.96185	0	0	0	0	0	0	0
Healthy	0.50123	0	0	0.00545	0.08444	0	0	0	0	0.00612	1.08735	2.83221	0	0	0.13173	0	0.0601	0	0	0.01838
Healthy	6.10703	0.01567	0.06888	2.93798	0	0	0.06789	0.07728	0.01023	0.00373	0	0.03007	0.01567	0	0	0	0.05027	0	0	0
Healthy	0	0	0	0.26494	0	0	0	0	0	0.02783	0	0.02493	0	0	0	0	0	0	0	0.0262
Healthy	0	0.15029	0.41513	0	0	0.01527	0.02871	0	0	0	0.00659	0.14924	0.15029	0	0.03111	0	0.05225	0.21016	0	0
Healthy	11.5007	0.02057	0	0.01045	0.02887	0	0	0	0	0.00475	0.01831	0.03059	0.02057	0	0	0	0	0	0	0.00936
Healthy	0.05788	0.37381	0.26842	0.00477	0.13965	0.0073	0	0	0	0.00345	0.31566	0.4852	0.37381	0	0.63212	0	0.02494	0	0	0.00779
Healthy	0.09064	0.01979	0	0.01411	0	0.00868	0	0	0	0	0.32165	0.29647	0.01979	0	0.21949	0	0.02584	0.00529	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.14341	0	0	0.09258	2.49363	0.00439	0.00053	0	0.0105	2.01771	0.60169	0.14341	0	0.71006	0	0.06127	0.04914	0	0
Healthy	0.05959	0.15864	0	0	0	0	0.01061	0	0	0	0.0814	0.0762	0.15864	0	0.05475	0.01832	0	0.01141	0	0
Healthy	0	0.06926	0.05981	0	0	0	0	0	0	0	0.20402	0.32717	0.06926	0.02967	0.09948	0.34517	0.01381	0.00373	0.00872	0
Healthy	0.08071	0	0	0	0	0	0	0	0	0.00307	0.29174	0.05162	0	0	0.00808	0	0	0	0	0
Healthy	0.23194	0.01315	0	0	0	0	0	0	0	0	0.00367	0.03268	0.01315	0.29834	0.03359	8.08416	0	0	0.50925	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.00834	0.00326	0	0	0	0.67725	0	0.02696	0.12354	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.0142	0	0	0	0	0	0	0	0
Healthy	0.00955	0.07621	0.00874	0	0	0	0	0	0	0.00908	0.3133	0.26685	0.07621	0	0.04721	0	0.24837	0.02736	0	0
Healthy	6.20834	0.00182	0.09717	0	0.01007	0	0	0.03973	0	0.00434	0	0	0.00182	1.13907	0	0	0	0	0	0
Healthy	0.09183	0	0	0.5221	0.18608	0	0	0	0	0	0	0	0	0	0.02114	0	0	0	0	0
Healthy	11.2822	0	0	0.74693	0	0.15808	0	0	0	0	0	0	0	0	0.02434	0	0	0	0	0
Healthy	0	0	0	0.00277	0.00303	0	0	0	0	0.00332	0.36771	0.27245	0	0	0.2724	0	0.00315	0	0	0
Healthy	0.01652	0.22318	0.04132	0.11182	0	0	0	0.01678	0.24289	0.00569	0	0	0.22318	0	0	0	0	0	0	0
Healthy	7.49172	0.16678	0	0.00777	0.04057	0.03739	0	0	0.00084	0.00619	0.94811	0.09271	0.16678	0	0.05968	0.29686	0.00751	0.03607	0.01535	0.00502
Healthy	0.98013	0.00069	0	0.09089	0	0	0	0	0	0	0.00453	0.1045	0.00069	0	0.08094	0	0	0	0	0
Healthy	1.71155	0.0062	0	0.0472	0.38883	0.01235	0	0	0	0.21315	0.1269	0.04608	0.0062	0	0.14664	0.32616	0	0.016	0.00826	0
Healthy	0	0.03597	0	0	0	0	0	0	0	0	0	0.04717	0.03597	2.84479	0	4.13758	0	0.11706	0.24947	0
Healthy	4.02996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.12626	0.63879	0.00306	0	0	0	0	0.01457	0	0.70837	2.22939	2.97071	0.63879	0	8.74534	0	0.19765	0.00275	0	0
Healthy	0	0	0	0	0.06964	0	0	0	0	0	0	0.03402	0	0	0.02698	0	0	0	0	0
Healthy	0	0.00758	0	0.00139	0.05823	0.01619	0	0	0	0.00255	1.91405	0.35364	0.00758	0	0.26773	0.56834	0.35922	0.08794	0.01094	0
Healthy	0	0.01746	0	0	0	0.31092	0	0	0	0	0.02101	0.27153	0.01746	0	0.08971	0	0.04209	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.25252	0	0	0	0.12218	0	0	0	0	0
Healthy	0	0.05356	0	0	0	0	0	0	0	0	0	0.00868	0.05356	0	0	0.32919	0	0	0.01368	0
Healthy	0.29978	0.13738	0.0172	0.00499	0.03442	0	0.00518	0	0	0.00285	0.83346	0.41092	0.13738	0.15005	0.2727	0	0.00929	0.85748	0	0
Healthy	0	0.05497	0.00175	0.08623	0.01357	7.98582	0	0	0	0.00093	0.83849	3.60768	0.05497	0.53061	1.06607	0	0.08998	0	1.79408	0.17221
Healthy	9.8368	0.05485	0.11551	0	0	0	0	0.00249	0	0	0	0	0.05485	0	0	0	0	0	0	0
Healthy	0.03062	0.29239	0.18355	0	0.22955	0.3504	0	0	0	0	0.14771	0.48507	0.29239	0	0.43955	0	0.0421	0	0	0
Healthy	0.20213	0.00108	0	0.13181	0.26898	0.00377	0	0	0	0	0	0.01089	0.00108	0	0	0	0.06333	0	0	0.02207
Healthy	0	0.0101	0.05617	0	0.06212	0	0	0	0	0	0.1077	0.05652	0.0101	0	0.02919	0	0.00718	0	1.8861	0
Healthy	1.07314	0	0	0.27261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.10276	0	0	0	0.20484	0.25566	0	0	0	0	0	0.02443	0	2.52298	0	0	0	0	0	0
Healthy	1.61422	0.09463	0.1087	0	0.01886	0.00603	0.00363	0	0	0.00505	0.19632	0.14547	0.09463	0.01018	0.28304	0.97241	0.00817	0	0.22186	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.23752	0.32258	0	0	0.33244	0	0.93112	0	0	0
Healthy	0.06341	0.15639	0.00554	0	0.0374	0	0.00749	0	0	0.00115	0.3108	0.09859	0.15639	0	0.13541	0	0.00562	0.0198	0	0
Healthy	0	0	0.04855	0	0	0	0	0	0	0	0.63105	0.54968	0	0	0.15332	0	0.11436	0	0	0
Healthy	1.79092	0.30736	0.08268	0.08407	0.36908	0.27623	0	0	0	0.0046	2.79381	1.48207	0.30736	0	0.68121	0	0.10472	0.32882	0	0
Healthy	1.01854	7.00529	0.96526	23.4084	0	0	0	0.02382	0.00463	0.06633	0	0	7.00529	0	0	0	0	0	0	0
Healthy	0.45895	0.05702	0.01314	0.01179	0.02938	0.27427	0.03208	0.02897	0	0.00416	0	0.04446	0.05702	0	0	0	0	0	0	0.05569
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.00446	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.17436	0.33177	0	0	0.00804	0.4381	0.6675	0	0.00863	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.81405	1.43343	0	0	1.02824	0	0.14291	0	0	0
Healthy	11.3428	0	0	0.72933	0	0.17879	0	0	0	0	0	0	0	0	0.02801	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21366	0.026	0	0	0	0	0
Healthy	0.13743	0	0	0.00414	0.27691	0.29412	0	0	0	0	0.0162	0.03736	0	2.31203	0.00702	0	0	0	0	0.01194
Healthy	13.6644	0.29206	0.02098	0	0	0	0.03696	0.22427	0	0	0.52532	0.16609	0.29206	0	0.14551	0	0.05324	0.24932	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.95536	0.87448	0	0	0.35097	0	0.06271	0	0	0
Healthy	10.1159	0	0	0	0.02314	0	0	0	0.01782	0.01548	0	0.15482	0	0	0	0	0	0	0	0
Healthy	0	0.14741	0	0	0	0	0	0	0	0	0.7569	0	0.14741	0	0	0.22853	0	0	0	0
Healthy	0.02887	0	0	0	0.2852	0	0	0.00101	0	0	0.11274	0.20155	0	0	0.02458	0.00923	0	1.37504	0	0
Healthy	0	0	0	0.68038	0.28415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.06296	0.02897	0	0.00964	0	0	0	0	0	0	0	0.18264	0.02897	0	0.03184	0	0	0	0	0
Healthy	0	0.02467	0.02685	0	0.00048	0	0	0	0	0	0.16585	0.15918	0.02467	0.01752	0.24103	0.83459	0.01825	0.00802	0.09684	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.03099	0	0.11617	0.01535	0	0	0	0	0
Healthy	0.14117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07455
Healthy	0	0	0	0	0	0	0	0	0	0	0.88781	0.99611	0	0	0.27299	0	0	0.72846	0	0
Healthy	0.20678	0.20327	0.0362	0.26331	0	0	0	0	0	0	0.46645	0.127	0.20327	0	0.16734	0	0.0032	0	0	0.02532
Healthy	0	0	0	0.05667	0	0	0	0	0	0	0	0.0231	0	0	0.0409	0	0	0.02415	0	0
Healthy	0.02024	0.57312	0.43984	0.19567	0.05347	1.51933	0.04909	0	0.00038	0	4.28078	0.04979	0.57312	0	0.64254	0	0.2894	0	0	0
Healthy	0	0.03615	0	0	0	0	0	0	0	0	0	0	0.03615	0	0	0	0	0	0	0
Healthy	0.09344	0	0	0.03878	1.463	0.10704	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	15.0335	1.4969	0.00872	0.00321	0	0	0.03931	0.06149	0	0	0.25185	0.14755	1.4969	0	0.17099	0.15709	0	0.09612	0.02968	0
Healthy	7.81444	0.16357	0.01539	0.00621	0.12629	0	0	0.00307	0.00128	0.00073	1.31619	2.22194	0.16357	0.12253	0.08671	0	0.16775	0.03535	0	0.02082
Healthy	8.6462	0	0	0	0	0	0	0	0	0	2.75433	1.33361	0	0	0.77006	0	0	0	0	0
Healthy	4.89526	0.10302	0.72534	0	0	0	0	0	0.2349	0.00242	0	0	0.10302	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.35403	0.64701	0	0	0.01048	0.40649	0.71797	0.08303	0.00275	0
Healthy	0	0.12481	0	0	0	0	0	0	0	0	0.2173	0.19243	0.12481	0	0	0	0.03728	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.02186	0.01531	0	0	0.01039	0.76509	0	0.02377	0.07382	0
Healthy	0.06894	0	0	0	0.13202	0	0	0	0	0	0	0	0	0	0	0.82077	0	0	0.22813	0
Healthy	20.7052	0	0.00831	0.12968	0.07223	0	0	0	0	0.01091	0	0.00873	0	0.01979	0	0	0	0	0	0.03741
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.10255	0.00516	0	0.05938	0	0	0	0	0	0.07247	0.11578	0.10255	0	0.04312	0.23695	0	0	0.00658	0
Healthy	0.05832	0	0	0.52666	0.12201	0	0	0	0	0	0	0	0	0	0.01021	0	0	0	0	0
Healthy	4.52346	0.08576	0.01973	1.13862	0	0	0.09267	0.0121	0.10808	0.13959	0	0.34481	0.08576	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.07591	0.00466	0.06209	0.03702	0.15557	0	0	0	0	0.83826	0.20977	0.07591	2.64728	0.06148	0	0	0	0	0
Healthy	0	0	0	0.12837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.06217	0.00558	0	0	0	0	0	0	0	0	0.02912	0.04554	0.00558	0	0	0	0	0	0	0
Healthy	0.0408	0.02642	0.1718	0	0.01836	0	0	0	0	0.00322	0.48738	0.22447	0.02642	0	0.216	0	0.29302	0.00959	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.14113	0.42958	0	0	0.37284	0	0.20664	0.01509	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.66529	0.13554	0	0	0	0	0.08648	0	0	0
Healthy	0.87145	0.10548	0	0.20522	0.03646	0	0.03206	0	0	0	0.94534	0.31007	0.10548	0.00124	0.18378	0.58875	0.08539	0.36919	0.03295	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.04316	0.11425	0	0	0.04883	0	0	0	0	0
Healthy	0.01464	0.24016	0.09764	0	0.01041	0	0.0491	0.00028	0	0.00021	0.64643	0.37664	0.24016	0	0.27467	0	0.01941	0	0	0
Healthy	0.08398	0.1813	0	0.01597	1.2569	0.57716	0	0	0.01563	0.03524	3.74233	2.30927	0.1813	0	0.62895	0	0.22581	1.64575	0	0.00816
Healthy	0	0.01572	0	0	0	0	0	0	0	0	0.5738	0.20456	0.01572	0	0.06247	0	0.08547	0	0	0
Healthy	0	0.0906	0	0	0.00265	0	0	0	0	0	0.25383	0.20491	0.0906	0	0.08434	0.92278	0.13944	0.09628	0.12871	0
Healthy	0	0.14522	0.09695	0	0	0.62886	0.01531	0	0	0	0.61903	0.70734	0.14522	0.14254	0.30474	0	0.1362	0	0	0
Healthy	0.02073	0.12387	0.01811	0.00852	0	0	0	0	0	0	0.52117	0.29644	0.12387	0	0.10559	0	0.07838	0.06586	0	0
Healthy	0.03258	0	0	0	0.30241	0	0	0	0	0	0.10321	0.19215	0	0	0.02572	0.02098	0	1.38189	0	0.00546
Healthy	1.57685	0.03054	0	0	0.34376	0	0	0	0	0	2.36374	2.29527	0.03054	0	0.37384	0	0	0.09884	0	0
Healthy	4.39963	0.03009	0.00662	0	0.61463	0.39298	0	0	0	0.0042	0.02844	0.00806	0.03009	0	0	0	0	0	0	0
Healthy	0	0.08177	0.01192	0	0	0	0	0	0	0	0.58309	0.22721	0.08177	0.05582	0.13679	0	0.30543	0.24291	0	0
Healthy	0	0.08809	0.02119	0.03846	0	0	0	0	0	0	0.35333	0.14265	0.08809	0	0.11864	0.52345	0.03674	0.03509	0.00737	0
Healthy	0	0	0	0.05651	0	0	0	0	0	0	0	0.01029	0	0	0.01352	0	0	0.02473	0	0
Healthy	0.845	0	0	0.01003	0.34231	0	0	0	0	0	0.22709	0.09515	0	0	0.0583	0	0.00184	0.03527	0	0.0158
Healthy	0	0	0	0.04042	0.00754	0	0	0	0	0	0	0.01796	0	0	0.01383	0	0	0.03958	0	0
Healthy	0	0	0	0.04857	0	0	0	0	0	0.0057	0	0.04125	0	0	0	0	0.04851	0	0	0.01236
Healthy	0.90698	0.00481	0.01935	0.01932	0.90349	2.21934	0	0	0.0506	0.00043	1.88208	0.57002	0.00481	0	0.18258	0	0.09381	0.00401	0	0.02908
Healthy	0.06475	1.19435	0.11276	0.01516	0.02853	1.25789	0.04885	0	0	0.00499	0.21677	1.59186	1.19435	0	0.3171	0	0.06757	0	0	0.02859
Healthy	0	0	0	0	0	0	0	0	0	0	0.56333	0.26406	0	0.00911	0.1456	0	0.10423	0	0.55674	0
Healthy	0	0.11909	0.0055	0	0	0	0.00727	0	0	0	0.77533	0.15436	0.11909	0.02225	0.59612	0.41725	0.00596	0	0.04027	0
Healthy	0	0.07055	0.01509	0.10266	0.01244	7.73194	0.00272	0	0	0.00458	0.78603	3.74603	0.07055	0.5377	1.02613	0	0.06416	0	1.69965	0.15732
Healthy	0.1251	1.60008	3.29104	0.01068	0.03779	0	0.27444	0.04286	0	0	0.18901	0.22302	1.60008	0	0.01271	0	0	0	0	0
Healthy	1.07164	0	0	0.01676	0.03522	0	0	0	0	0	0.02404	0.04111	0	0	0	0	0	0	0	0.02366
Healthy	0.199	0.05298	0.11029	0	0	0	0	0	0	0.00261	0.01568	0.35634	0.05298	0	2.22848	0	0.15885	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.56129	1.36918	0	0	0.34801	0	0	0	0	0
Healthy	2.26417	8.42778	0	0	0	0	0	0.6548	0	0	0.39523	8.64083	8.42778	0	3.42876	0	1.17212	0	0	0
Healthy	0.45691	0	0	7.89367	0	0	0	0	0.12374	0.00294	0	0	0	0	0	0	0	0	0	0.11543
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.31733	0	0	0	0	0	0	0	0
Healthy	0.12224	0	0	0	1.11724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05397
Healthy	0.05997	1.03068	0.3687	0.02462	0	0	0	0.06864	0	0	0	0	1.03068	0	0	0	0	0	0	0
Healthy	0.37326	0.12448	0	0	0.95435	0	0	0	0	0.0438	0.04703	0.21084	0.12448	0	0.38597	0	0.08314	0	0	0
Healthy	0.24768	0.14841	0.01148	0.02232	0.0191	0.01037	0	0.03606	0	0.00577	1.24655	1.24021	0.14841	0.01254	0.08126	0	0.03142	0	0	0
D065626	0.01899	0.01852	0.01361	0.03539	0.01651	0	0	0	0	0	0.44157	0.03959	0.01852	0	0	0	0.02454	0	0	0.00984
Healthy	0	0	0	0	0	0.40843	0	0	0	0	2.01456	1.66103	0	0	1.18407	0	0.23452	0	0	0
Healthy	1.25009	0	0	0	0.00226	0	0	0	0.00039	0.02005	0.30889	0.76348	0	0	0.08795	1.42453	0.0018	0	0.23145	0
Healthy	0	0.05861	0.00067	0.00109	0.00081	0	0.03324	0.00064	0.01875	0.00045	0.46271	0.2317	0.05861	0	0.18934	0.53857	0.00051	0.06202	0.00359	0.01092
Healthy	0.02953	0.3495	0	1.06997	0.06139	0.68002	0.01531	0	0.04615	0	0	0.16402	0.3495	0	0	0	0.27949	0	0	0.01437
Healthy	22.9827	0.00279	0	0	0	0	0	0	0	0	0	0	0.00279	2.87335	0	0	0	0	0	0
Healthy	0.03113	0.07912	0.02223	0.00276	0	0.0084	0	0	0	0	0.49352	0.18674	0.07912	0.0743	0.13137	0	0.1106	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.08494	0.00268	0	0.04516	0.00089	0	0	0	0	0	0.24599	0.26141	0.00268	0.12598	0.09683	0	0.0128	0.09177	0	0.02537
Healthy	0	0.05448	0	0	0	0	0	0	0	0	4.21688	1.59144	0.05448	0	1.37889	0	0	0	0	0
Healthy	0.02279	0.05169	0.0229	0.02197	0.0371	0.18134	0	0	0	0.00237	2.38093	0.78058	0.05169	0.40204	0.60771	0	0.01643	2.52271	0	0
Healthy	0	0.04183	0.06748	0	0	0.33977	0	0	0	0	0	0.01531	0.04183	0	0	0	0	0.3012	0	0
Healthy	0	1.87165	1.04548	0	0	0	0.02943	0	0	0	0.53741	0.22411	1.87165	0.04812	0.24642	0	0.1929	0	0	0
Healthy	0	0.02906	0.01071	0.00616	0.02683	0	0	0	0	0	1.92552	0.76132	0.02906	0	0.93268	0	0.00382	0	0	0
Healthy	0.06668	0	0	1.37451	0.05055	0.85461	0	0	0	0	1.32088	3.72868	0	0.01596	2.63965	1.45525	0	0	0.07422	0
Healthy	0.22896	0.03919	0	0	0	0	0	0	0	0	0	0.0352	0.03919	0.24798	0.02954	8.13098	0	0	0.39643	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.58068	0	0	0	0	0	0.04792	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.13472	0	0	0	0	0	0	0	0.0345	0	0	0.00936	0	0	0	0	0
Healthy	0.03717	0	0	0	0	0	0	0	0	0	0.00589	0.00782	0	0	0.01203	0.22204	0	0	0.02291	0
Healthy	0	0.17131	0.05191	2.67415	0	0.00748	0.00344	0.01005	0.09209	0.00106	0	0	0.17131	0.0001	0	0	0	0	0	0
Healthy	38.921	0.0565	0	0	0.02516	0.00255	0	0	0	0	1.94384	0.32465	0.0565	0.00282	1.37903	0.05767	0.22249	0.0625	0.00241	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.36141	0.5066	0	0	0	0	0	0	0	0
D065626	1.55276	0.07391	0.15002	0.00911	0	0.00199	0	0	0	0	0.36809	0.07568	0.07391	0	0.16461	0	0.0658	0	0	0
Healthy	0	0.00501	0	0	0	0	0	0	0	0	0	0.02582	0.00501	4.28245	0	4.17794	0	0.1102	0.2208	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.24259	0.13245	0	0	0.10056	0.56439	0.03589	0.02298	0.11546	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.44336	2.57449	0	0	0.39494	0	0	0	0	0
Healthy	0.45621	0.03363	0.03322	0	0	0	0	0	0	0	0	0.02706	0.03363	0	0.01198	0	0	0	0	0
Healthy	0	0.13214	0.06772	0.02807	1.84174	0	0	0	0	0.00306	7.65875	1.15594	0.13214	0	0.44242	0.00829	0.13342	0.02478	0	0.03284
Healthy	0	0	0	0	0.18818	0.01177	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.50154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.14638	0.00625	0	0	0.01635	0	0	0	0	0	0.11674	0.37713	0.00625	0	0.06721	0	0.0087	0.00112	0	0
Healthy	0	0.07804	0.03092	0	0.02422	0.25795	0	0	0	0.00051	2.17155	1.3018	0.07804	0	0.54354	0.14699	0.18151	0	0.0073	0
Healthy	0.04944	0.05222	0	0	0	0.30883	0.00091	0	0	0.00673	0.35619	0.53075	0.05222	0	0.16251	0.38376	0.04349	0.00492	0.13938	0
Healthy	0	0	0	0.17644	0	0	0	0	0	0	0	0.07163	0	0	0.03222	0	0	0	0	0
D065626	66.8212	0.29713	0.50916	0.08917	0	0.02095	0	0	0.01557	0	0.04418	0.00755	0.29713	0	0	0	0	0	0	0.01478
Healthy	0	0.08302	0.04717	0.006	0.07198	0.09545	0	0	0	0.00405	2.13591	0.95104	0.08302	0	1.86853	0	0.01751	1.02589	0	0
Healthy	14.3269	0.61094	0.09722	1.04767	0.54562	0.22553	0	0	0	0.0021	12.4237	2.20861	0.61094	0	0.72372	0	1.74439	0	0	0
Healthy	1.76217	0.25159	0.14374	0.31879	0.42917	0.25303	0.0526	0.01292	0.05745	0.00077	0.22809	0.78676	0.25159	0.33116	0.36326	0.18076	0.01589	0.14244	0.00908	0.03856
Healthy	0.02017	0	0	0	0	0	0	0	0	0	0.24781	0.18007	0	0	0.29175	0.32193	0	0	0.05893	0
Healthy	0.11397	0	0	0	0	0	0	0	0	0	0.04377	0.03594	0	0	0	0	0	0	0	0
Healthy	0	0	0	1.11772	0	0	0	0	0	0	0.83737	0	0	0	0	0	0.92794	0	0	0
Healthy	0	0.00164	0	0	0	0	0	0	0	0	0	0	0.00164	0	0	0	0	0	0	0
Healthy	0.32461	0.37265	0.0583	0.00136	0.07369	0	0.06141	0	0.06225	0.00724	1.21484	0.96043	0.37265	0	0.82643	0	0.04675	0	0	0
Healthy	0.0011	0.12138	0.04783	0.00029	0.02268	0.00966	0	0	0	0	0.3056	0.08844	0.12138	0	0.18811	0	0.02087	0.02396	3.66682	0
Healthy	0.17471	0	0	0	0.1297	0	0	0	0	0	0	0	0	0	0	1.01308	0	0	0.1893	0
Healthy	0.02813	0.01159	0.00748	0.00579	0.03098	0	0	0	0	0	0.58769	0.57697	0.01159	0	1.1992	0.18638	0.38332	0.4829	0.01754	0
Healthy	0	0.04598	0.00428	0	0	0	0	0	0	0	0.69988	1.45086	0.04598	0.02772	0.85578	0	0.81897	0.75806	0	0
Healthy	0.86796	0	0	0	0	0	0	0	0	0	1.4522	0.4586	0	0	0.06154	0.76463	0.5044	0	0.0305	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.02341	0.44348	0	0	0.05285	0	0.11505	0	0	0
Healthy	0.33916	0.0014	0.1152	0.09838	0.0133	2.91823	0.00547	0	0.20588	0.00377	3.26992	0.68413	0.0014	0	0.0992	0	0.0093	3.65854	0	0.00945
Healthy	0.02269	0.45317	0.14286	0	0.43335	0	0.02888	0	0	0	6.4056	1.64281	0.45317	0	0.91997	0	0.02483	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.12429	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.75643	0.928	0	0	0.93186	0	0	0	0	0
Healthy	0.00724	0.01624	0	0	0	0	0	0	0	0	0.08561	0.12805	0.01624	0	0.06949	0.11674	0.04193	0.04805	0.02093	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.46711	0.82911	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.01597	0.00485	0	0	0	0.73544	0	0.03785	0.10816	0
Healthy	0	0.04975	0	0.00476	0.43838	0	0	0	0	0	2.02374	1.06048	0.04975	0.05089	0.1788	0	0.51022	0	0	0
Healthy	0.45166	0.02676	0.05685	0	0.09291	0	0	0	0	0.0034	0.0702	0.09827	0.02676	0	0.01386	0	0.01399	0.09351	0	0
Healthy	0.83784	0.00121	0.00133	0.46715	0	0.00067	0	0.00295	0	0.06787	0	0.05677	0.00121	0	0.08975	0	0	0	0	0.02457
Healthy	4.7802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.89855	0	0	0	0	0	0	0	0	0	0	0	0	20.7409	0	0	0	0	0	0
Healthy	0.20269	0	0.00309	0	0	0	0	0	0	0	0.03468	0	0	0	0	0.12522	0	0	0.01457	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.39321	0.03247	0	0	0.1597	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.01884	0.08514	0	0	0.08182	0	0	0	0	0
Healthy	0	0.00386	0	0	0.00336	0	0.00188	0	0	0	0.36978	0.51562	0.00386	0	0.2096	0.60765	0.00227	0	0.11459	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.01173	0.08725	0	0	0.06041	0	0	0	0	0
Healthy	0.07345	0	0	0.49554	0.19175	0	0	0	0	0	0	0	0	0	0.02888	0	0	0	0	0
Healthy	0	0.02461	0	0	0	0	0	0.03263	0	0.0884	0	0	0.02461	0	0	0	0	0	0	0
Healthy	8.44249	0.06425	0	0	0.19921	0	0	0	0	0	1.12587	0.43116	0.06425	5.15259	0.20155	0	0.1573	0	0	0
Healthy	0.85535	0	0	0.09219	0	0	0	0	0	0	0	0.21486	0	0	0.07316	0	0	0	0	0
Healthy	0.01393	0.57314	0.33201	0.02429	0.2425	0	0.07001	0	0	0.00222	0.6615	1.62102	0.57314	0	1.48688	0	0.24289	2.29351	0	0
Healthy	0.11128	0.02175	0.06264	0	0.00472	0.00587	0.01696	0.00473	0	0.0001	0.09929	0.20452	0.02175	0	0.16112	0.06184	0.07281	0.18904	0	0
Healthy	0	0	0	0.44778	0	0	0	0	0	0	0.75755	1.08599	0	0	0.74463	0	0.73932	0	0	0
Healthy	0	0	0	0	0	0.03133	0	0	0	0	0.27082	0.29779	0	7.21007	0.2958	0	0.22375	0	0	0
Healthy	0.27974	0.45918	0.19243	0.00573	0.04257	1.31956	0	0	0.00235	0.00149	3.15833	0.60308	0.45918	0	1.94699	0	0.02707	0	0	0.00226
Healthy	9.23327	0.00474	0.00285	0.03305	0.01636	0	0	0.00943	0.00424	0.00348	1.33587	0.47305	0.00474	0	0.08169	0	0.01259	0.02224	0	0.01115
Healthy	0.09412	0.02895	0	0	0.02035	0	0	0	0	0	0.44579	0.23831	0.02895	0.01089	0.14613	0	0	0	0	0
Healthy	0.26577	0.0072	0	0	0	0	0	0	0	0	0.17013	0.04943	0.0072	0.06489	0.14421	0	0.0051	0.01227	0	0
