s	Clostridium_A_leptum	Enterocloster_sp900540675	Clostridium_Q_symbiosum	Muricomes_sp000509105	Bifidobacterium_sp002742445	Enterocloster_clostridioformis_A	Anaerotruncus_colihominis	Enterocloster_citroniae	Enterocloster_sp000155435	Longicatena_innocuum	Bacteroides_uniformis	Alistipes_putredinis	Phocaeicola_vulgatus	Phocaeicola_dorei	Bacteroides_ovatus	Lachnospira_eligens_B	Barnesiella_intestinihominis	Bacteroides_cellulosilyticus	Alistipes_shahii	Alistipes_obesi	Odoribacter_splanchnicus	Parasutterella_excrementihominis
Healthy	-2.62708799702989	-5	-1.58402558862343	-5	-0.148466481407442	-5	-5	-5	-5	-5	1.17631732286908	0.626941597745119	0.308803369834698	1.18421173895205	0.0488029180166065	0.453249520328128	0.658668545157037	0.272013432389566	-0.646834195034242	-0.023475787838293	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.712653068238053	-0.364526306414452	0.565357780869288	0.520930043453606	-0.670480087814129	0.684801391588838	-1.30803489723264	-1.20929271267232	-0.465073223024301	-2.71669877129645	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.416074390922394	1.10198099396184	-0.615556975941222	0.934079104177267	-0.604865892522187	-0.360702808750175	0.506391370378413	0.74148881461117	0.226414291644976	-0.181675114367555	-0.111040263877426	-0.623806413115715
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-2.01592296609717	-5	1.1902423083652	0.206806993252573	0.448571837804728	-0.113447237189829	0.712419026640172	-1.00152269696349	0.614278010594155	-5	0.49663356302918	0.0507547195886184	-0.824546173749517	-5
Healthy	-5	-1.94615357314775	-1.91186391129945	-5	-5	-5	-5	-1.41975949173462	-5	-1.74424521335696	0.266346959993183	0.583331423302282	0.376593379646579	-0.318017475886789	-2.63827216398241	0.274185569303384	-0.281025246016849	-1.99225222199926	-5	0.207462015482777	-0.167644394754991	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.577514777773365	-5	0.550479070443067	-0.406171403887249	-0.37451263151479	0.448056710886212	-0.812846046214584	-0.51903062324604	-5	-5	-5	-1.31202537996544
Healthy	-1.12193801870999	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.917185053222242	1.12440998705416	0.503696734591381	-1.48558507941963	0.185471324799272	0.927145970932062	0.735809609131684	-1.65306053730101	0.501349608138651	-0.0986670263410532	-0.117242155473671	-5
Healthy	-5	-5	-5	-1.77884667804529	-1.35595550718525	-5	-5	-5	-5	-5	-0.0395530070426069	-1.61314447081528	-0.665847947007714	-5	0.179304701540154	-0.287299801950209	-0.609612519682721	-5	-0.692354231183079	-1.66938333270556	-5	-5
Healthy	-5	-5	-5	-5	1.01595922122436	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.160078181020871	0.627607519291259	0.0343476584468482	-0.651675662299613	-5	-0.0983727888759343	-0.130363518685972	-5	0.365632101817243	0.413624943969191	0.0477420181806417	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.670184602097339	0.128635093794761	0.306742321903273	-5	-0.531076946435693	-0.724988262221989	0.511960858925264	-5	0.569514359510703	0.475999327046516	-0.0557049046058227	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.827397708071147	-5	-5	0.969671195010084	-0.716811883546576	-0.325451149366898	-5	0.20804611916638	-0.0522526797731903	-0.480053936162471	-5	-1.23202827861838
Healthy	-0.0049662149992811	0.0180010710738352	-2.23657200643706	-2.22767829327708	-5	-2.02090709936167	-0.77090717054401	-2.62708799702989	-1.53357727756621	-1.33161408331	-0.145845835969974	0.481792216652641	-0.0162880349809387	-0.758129911314381	-2.46980030179692	-0.213909037102088	-0.206167723971248	-5	0.224460544652759	-0.47516266674324	-0.623532542750406	-5
Healthy	-5	-1.33989377827676	-5	-1.2099260515737	-5	-5	-5	-5	-5	-2.01144104312138	1.19271823159813	0.730694277721078	-0.208779681985053	1.19539895706929	-0.346961238770244	0.31776047602189	-5	0.302040724764144	-0.159354510510606	-0.834933821610244	-5	-5
Healthy	-1.817870785947	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.910562510847628	0.439146302023834	0.985773501514513	-5	0.663602939008734	0.211561022536963	-5	-0.0659158410378301	0.0283434730167417	-0.365411903162235	-5	-0.999088937868777
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.354057282270514	-5	-5	0.24149667332751	-0.682375356919941	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.561875026907443	0.282554142851802	0.391564906851166	-1.45892023222337	-5	-0.184840810377213	0.616991948875913	-5	0.198461885445639	-0.479673706392679	-5	-5
Healthy	-5	-5	-0.769065961715635	0.610076453903049	-5	-0.36133107215461	-5	-5	-1.92554928104541	-1.28224630678928	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	0.0395806659430903	-0.0360375458560627	-5	-5	-5	-5	-5	-5	-2.59345981956604	0.935914163249872	-5	-5	-5	0.982528114621385	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.865026459994085	-1.82304101941309	-1.63714069704132	-5	-5	-5	-1.28299559295945	-5	-5	-2.27083521030723	1.02272975686692	1.23056922983101	-0.135702558930455	-5	0.211008347380972	-0.689327925069876	0.331524470427711	-5	-0.0161843422446691	0.505645063163898	-5	-1.89414932561486
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.133018081484735	-0.533933524341453	0.653068690234791	-0.713027354542626	-0.0532236089577739	-1.31560352158098	-5	-5	0.0113716460047827	-5	-5	-5
Healthy	-5	-1.7281583934635	-5	-2.90657831483776	-5	-5	-5	-2.06048074738138	-5	-5	0.470363442308994	-5	1.5466821828432	-5	-0.428850405717116	0.610389709291839	-5	0.157474901136959	-0.151693854874717	-5	-0.0701265803158797	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.579209491453495	0.889181204096262	0.160231360191777	-0.537048255421945	-0.310771079732679	-5	0.427988924372545	-5	-0.739785461604827	-0.91456670258301	-5	-1.63059858630338
Healthy	-5	-5	-5	-2.72124639904717	-1.77262755771036	-5	-1.488517711374	-5	-5	-2.39361863488939	-0.504927676449595	-5	-0.401559695438627	-0.28335404212367	-1.2503409679051	0.0135071235338829	0.583527488700029	-5	-5	-0.878112014896319	0.160471532452702	-5
Healthy	-1.64936439174105	-1.0951222330366	-1.70136521687556	-1.38038499425719	-5	-5	-5	-5	-5	-2.23284413391782	0.691080607611921	-0.733627168775397	-0.417050761899766	-5	-0.088144883252855	-2.17522353752445	-5	-5	0.0103593287799598	-5	-5	-2.1511952989482
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.192361128392462	0.615378678616524	0.0815885155203598	-0.62397081827182	-5	-0.0882619437608152	-0.116815699222763	-5	0.334133944436223	0.386143893943516	0.0301745286118653	-5
Healthy	-5	-5	-5	-5	-0.751021904107346	-5	-5	-1.81587664576033	-5	-5	0.197288830322682	0.58275858684145	0.8127543089282	-0.138650816103287	0.142855425557114	0.31722316520172	0.251840114364456	-0.159655485590241	0.397462021800941	0.424156118360894	-0.204175575907652	-5
Healthy	-0.756044698021259	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.39010474070581	1.09553581805774	-5	1.44987641002334	0.21127008802261	-5	-5	-5	0.263638435309081	-5	-0.2197619196192	-0.933040802132878
Healthy	-1.21098367320663	-1.14333151638846	-5	-1.94923368876696	-5	-5	-0.692375618151882	-2.0195421077239	-5	-5	1.24924508740993	-5	0.825753176079526	0.0649406862956418	-1.32569011105852	-5	0.709922608524059	0.465805042172703	-0.110866444033276	0.464447815005156	-5	-0.55695617135166
Healthy	-1.80465394165158	-5	-5	-5	-2.29670862188134	-5	-5	-5	-5	-5	0.666258636817446	-0.134061418251189	0.23066090752703	-0.938057707971913	-0.122150847543216	0.330673460617204	-0.407867673979884	-0.266225130206969	-0.993576747492357	-0.585310706679955	0.158474067315925	-2.30803489723264
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.367085567796325	0.103365786103795	1.09363912819678	0.0848264166974333	-0.733885950468324	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.81386332830822	-0.230570975277065	0.440905934992352	0.580152590126393	-5	0.320106802999803	-0.125860418238029	-5	-5	-5	-5	-5
Healthy	-5	-1.89177334362507	-5	-1.53106219433454	-1.30189945437661	-5	-5	-5	-5	-5	1.37558333063445	0.572700870012037	0.847870517537253	-1.78861244706314	0.92985810740622	-5	0.444428929734817	-0.277456564909354	0.0601461248917508	0.268053506818963	-5	-5
Healthy	-5	-0.213887716280173	-1.46382046786277	-5	-5	-5	-5	-5	-5	-5	0.0890816433204048	-5	0.947484697028656	-5	1.15404063877885	-5	-5	-5	-5	-5	-5	-5
D003924	0.885291093906912	0.720257732333664	0.76739633182625	-0.839021539879991	-2.08512818245995	0.114107017076669	0.134620104272423	-1.18782222584125	-1.42980743890427	-1.80134291304558	-1.11288929687512	0.385336319481379	0.0875649262495974	-5	-0.702327012980546	-5	-5	-1.06762771785209	-0.410899721692771	-5	-0.906578314837765	-5
Healthy	-1.84801760454253	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.7968468957958	0.883899805910637	0.0927557235970784	0.740177877615537	-1.21424320003736	0.503124435593841	0.13236536780746	0.349782453363471	-0.163479673099451	0.282409104565554	-0.0359762071599665	-1.84345084866822
Healthy	-0.585260565886514	-0.365694063078727	-0.397018112066593	-0.827513830313065	-5	-5	-2.77469071827414	-5	-2.49485002168009	-5	1.08235121782262	-5	1.31840374685235	-5	0.771489735252793	-0.651150176519425	-5	-5	-5	-5	-5	-1.75646589816794
Healthy	-5	-5	-0.198575707793503	-5	-5	0.300369365845536	-5	-5	-5	-5	-5	1.01162583692634	-5	-5	0.674229899314929	-5	0.490843032770725	1.221213607449	-0.437838038538144	-1.1329451995233	-5	-0.460585133050118
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.600836817201567	-5	-0.0556407244927707	1.22617468131717	-0.0624971530867353	0.0867690137983865	0.0251706393284821	-5	-5	-5	-5	-5
Healthy	-2.0670191780768	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0286452801528326	0.547977656796681	-0.094862804311812	-0.897600600135017	-0.628101305221259	0.357364937920932	-0.808744657753735	0.194089552378149	0.188261772966974	-0.416155367465798	-0.405828520885088	-2.02365002099673
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.04682709909109	1.1241751188379	0.647943083403284	0.064049710319899	-1.04769199033787	-1.70818731253288	0.0341630350262894	0.0147011072373101	-0.0585332910680826	-0.163340480204668	0.0312185451439611	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.877886548858567	0.529662583345635	-0.0984762941435875	-5	0.23618444288015	0.465614809832095	0.107715221552831	-0.0552361145344459	-0.806346775092801	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.446736102130203	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.05286048235717	-0.802912504550111	-1.41060897686307	-5	-5	-1.0266412001136	-5	-1.62433638603911	-5	-5	-5	-5	-5	1.45399234948942	1.00521956291987	-5	-5	-5	-5	-5	-5
Healthy	-0.254230580608736	0.101444611728884	-2.07262963696098	-2.22694530663574	-0.71092412110178	-5	-1.9434762759209	-2.4089353929735	-5	-3.15490195998574	0.646429214541771	0.458615189591994	-1.30181243013388	-0.600949618126351	-0.894013204478527	-5	-5	0.662152229717576	-0.243295444427843	-1.18869315991866	-5	-3.24412514432751
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.765963845084153	-5	0.865101604678416	-5	-2.11125903931711	-5	-5	-0.24624080799087	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.926536909378548	1.20906735335267	-0.154560862592111	-1.26384262472687	-0.610125441609014	-5	-5	-5	0.415056858110851	0.315558934620779	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.218362172954431	0.610275727529039	0.963306532408465	-5	-0.0305468107495619	0.644365708541919	0.117108819239477	-0.515372783318217	-0.427918742843672	-0.187768686902983	-5	-1.15770286567193
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.11736079750903	-5	0.484547530142852	-5	0.493743768767033	-5	-0.103005570130861	-5	-2.73048705578208	-5	-5	-5
Healthy	-5	-5	-5	-0.444675762776652	-5	-5	-5	-5	-5	-5	0.729037561667497	-0.339542457251652	0.809677530489395	1.10469567280454	-0.383178028986397	-0.18639232749079	-0.372460050801039	0.15473428995333	-0.924708581116698	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.876054949616962	0.142427011569221	0.100029179613479	-1.62837807282398	-0.548889318102525	-0.118484104544606	0.294448589479347	-5	0.615964773253728	0.743434501401703	0.381113274907835	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.691077069549718	0.0244035626829657	0.0878133500533643	0.345312944684858	-0.21714055307202	0.492770164033786	0.0217184022885424	-0.290043514490654	-1.01112903393535	-5	-0.356715151532503	-2.85698519974591
Healthy	-5	-1.64282774227697	-5	-5	-5	-5	-5	-5	-5	-5	1.02661537641312	-5	0.776412768995052	0.283172278387225	0.221145492055723	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-2.01233373507373	-5	-5	-5	-5	-5	-5	-5	0.366462182052921	-5	0.568927679914452	-5	-0.0320918210955761	1.14533969654334	-5	-1.16102504504453	-5	-5	-5	-5
Healthy	-0.469966877344853	-1.14050144181222	-5	-1.66534523311676	0.0984395074955835	-5	-1.55767704425443	-1.4091581652184	-2.67778070526608	-1.52287874528034	0.872141698863431	0.264132797169258	0.329989418680956	-1.54485047882017	-0.420239261589038	-1.07340034609297	0.461612562883373	-5	0.579125942800267	-0.192478501565002	0.0893786959623295	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.897580360889126	1.14750968392923	0.182679941870258	-1.09146136782804	0.344692835067181	-0.876801924968001	-5	-5	0.454276095308442	-5	0.16072657003313	-1.90587840415944
Healthy	-1.9515581964496	-5	-5	-5	-1.0870343792959	-5	-5	-5	-5	-3.42021640338319	-0.25253381159398	0.126160640760772	-0.476500657232065	-5	-1.10061729446673	-0.246807752143304	-0.278164662845079	-2.60554831917378	-1.11165198982195	-1.87289520163519	-0.919734372660155	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.161894826218957	0.623677169824116	0.0260263600082479	-0.865504144165326	-5	-0.122260178569334	-0.0979590143128659	-5	0.333521833738161	0.411146437530259	-0.00215946053055197	-5
Healthy	-1.74617756129193	-0.161598022066269	-5	-1.93367407463796	-5	-5	-5	-3.35654732351381	-2.64397414280688	-3.05060999335509	0.622138351703144	0.319524530011508	0.194245079100749	0.303489809045763	-0.140369420993451	0.712071941491065	-0.0789433178579133	-5	-0.291791624695515	-0.848967418243558	-0.279419015309388	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.610464260616711	-5	0.745289542403494	-5	-0.498653130067035	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.976912233004555	-0.776633873560139	-1.49120103459609	-5	-5	-1.16456310519814	-2.23882418684427	-5	-5	-5	0.292433298244021	1.12798901570884	1.21064779515825	-5	-0.550845706946122	-5	0.308276211050782	-5	0.315695415085088	0.212605711260013	0.0631569027058374	-2.51427857351842
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.36734028670609	1.38047372957722	0.686265262668015	-5	-0.859554811652125	-0.25197486396848	0.433531426408149	0.57744584031743	0.64009566784166	0.478798730538493	-0.0285200437064541	-0.891096872332687
Healthy	-1.0584885673656	-1.91829272990265	-1.68634365338197	-1.30198649606082	-5	-5	-5	-5	-5	-2.28903688100472	0.92714494369933	1.24732526727414	-0.169879877876208	-0.196966459679379	-0.99978290702777	-0.277728140414964	0.629293363899341	0.273764958504779	-0.255832236940731	0.0568743734613134	-0.403908959758396	-2.5654310959658
Healthy	-0.405994398211659	-1.29447838657733	-0.350898905256131	-5	-5	-5	-0.471211808225104	-5	-2.63638802010786	-5	1.05293275745007	-5	0.966712278981014	-5	0.777953601425829	-5	-5	-5	-5	-5	-5	-0.922014708970498
Healthy	-1.38806437495988	0.723012120429237	0.0463702818402198	-5	-5	0.330235148234932	-5	-0.744365733541413	-0.672743264574467	-5	1.40661357851429	-5	0.0034820739602539	-5	0.473869272854286	-5	-5	-5	-5	-5	-5	-1.10358402352688
Healthy	-5	-5	-5	-5	-5	-5	-1.36997914888659	-5	-5	-5	0.374898582247173	0.942225394038726	0.925449785377923	-5	-0.706195640080663	0.517429482913138	0.745491701575183	-5	0.421554572419877	0.247015290531831	0.351049946760101	-2.19246497193115
Healthy	-1.39179499229567	-0.342131800953209	-1.60835929650761	-0.990591600848133	-5	-5	-5	-2.06248210798265	-1.64994590642097	-2.51286162452281	0.519461772459995	0.599824143699002	0.131637908877621	0.0275045396694171	-1.2476441958465	-1.40505526330492	0.904948584763342	-5	0.263922348230042	-0.20809190737981	0.169771390203502	-1.84496777120903
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.21197733366486	1.12003434716303	0.138030981726508	-0.859366274865182	0.327761364408446	-0.857923538926715	-5	-5	0.42384200495714	-5	0.157239113026812	-2.0584885673656
Healthy	-1.01050568722729	-5	-5	-5	-0.666210261668802	-5	-5	-5	-5	-5	-0.685016854960876	-1.05090287488708	-0.093718844227847	-0.12404212086317	-0.725380380908762	-0.367269461601422	0.870422049278635	-5	-0.136355999710957	-0.412311479720332	-5	-2.07417242537526
Healthy	-3.22914798835786	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.714932155925013	-0.570021751926688	0.684320122108369	0.443427284019323	0.245433698001785	0.337351423066402	-0.924672065836741	-5	-1.23321548450214	-1.64359167296102	0.115117698966568	-1.07899019850297
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.82324854608127	0.36507970598388	0.968005896676955	-5	0.206304949855248	0.00970578839051825	-0.223356919494438	-1.17373078060627	-5	-0.346951584027134	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.11678728368974	0.144658256472615	0.815692615311749	-0.0239344462979383	-5	0.665971961415052	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.894365361173148	0.381528411759571	1.07934081994982	-0.906613339998629	-0.325736080307775	0.662585023631197	0.132035438327499	-0.331399784836738	0.148355826449405	-0.326803935094689	-0.146326119128446	-5
Healthy	-1.36051351073141	0.705625982139285	0.154649127015742	-5	-5	0.296566475752207	-5	-0.780363089191037	-0.692054924154069	-5	1.39917009785156	-5	0.569301326035446	-5	0.451276646091097	-5	-5	-5	-5	-5	-5	-1.20321758829869
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.03868810206652	-0.285837953901147	0.811293427444268	0.568590067883716	0.0668251701481581	1.21192934888852	0.232947852768691	0.896295230454034	-5	-1.6857113390525	0.0611507809285488	-5
Healthy	-1.85886390987926	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.967766472456422	0.730751599508088	-0.30344267640729	0.309421485634462	-1.14194428194964	0.474125898105382	0.516988601573929	0.757588078113781	-0.492211570571857	-1.22388020094701	0.123485765223539	-5
Healthy	-1.13041629228658	-0.349517628386106	-5	-5	-5	-5	-5	-5	-5	-5	0.910927344988384	-0.0383321638748314	0.147419690124638	-1.79371395558757	0.0511834045125229	-1.23500240071512	0.116836783881747	-2.54668165995296	0.327127930483589	-0.0169513522399319	0.108338346749758	-1.20474581741912
Healthy	-0.897600600135017	-0.77463901962734	-1.30971529748737	-5	-5	-1.42285301517247	-2.42712839779952	-5	-5	-5	0.30957694180148	1.13561631009677	1.19512192894536	-5	-0.614679775799089	-5	0.316287034151009	-2.89962945488244	0.283782757095989	0.208618692973829	0.0433819289105654	-2.53017798402184
Healthy	-2.05354773498693	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.301455812940808	0.490917365483254	0.880274389671485	-0.866301453884223	-0.219437881042936	0.394251999561534	-5	1.07367840074628	-2.14086170270547	-5	-5	-1.36592597451253
Healthy	-0.904516814170459	-5	-5	-5	-1.64187471472335	-5	-1.39968067024834	-5	-5	-2.31247103878537	1.2455079793825	1.05335545805715	-5	0.282146099149468	-5	-0.648764310125704	-5	-5	0.590817322856935	-5	-0.0230679888065162	-2.1073489661227
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.364573506795507	0.289649143191757	0.0867654573453698	-0.306721643376961	-1.27794222866854	0.608907745410835	-0.0747085405572633	-5	-0.48922717899185	-1.03815194098168	-0.380259885417678	-1.33620487778059
Healthy	-0.859554811652125	-0.0135462677818534	-1.68529030704483	-5	-5	-5	-5	-5	-5	-5	-5	1.17436542253998	1.0982009004168	-5	-5	-5	0.499788772584476	0.639218458834105	-5	-0.393038529872706	-0.191964671555741	-5
Healthy	-5	-5	-0.195587940862286	-5	-5	0.26223032659834	-5	-5	-5	-5	-5	1.04707656571341	-5	-5	0.665420563212711	-5	0.508625320566583	1.23262032122555	-0.454124095303583	-1.07784567476894	-5	-0.40964866676455
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.972033810302818	0.449438284878223	0.436377354965541	-5	-0.530516718565478	-5	0.204204119061342	-5	-0.216704000647154	-0.940663822610712	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.944698135652559	-5	-5	-5	-5	-5	-0.363171221010653	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.6085355881609	1.11581047404943	1.00637660688664	-5	-0.863374544239068	0.0894387890459261	0.402338774575134	0.76465202574768	0.621520048730979	0.504111860497502	-0.0811103171777297	-0.752002197919879
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.30068269897862	1.12492820483942	1.0187217136831	-5	-0.762154773138386	0.135380748773927	0.425676027749186	0.735821578189827	0.582107699613916	0.493324186802334	-0.0279546103328177	-0.665043883863148
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.488274259311704	1.24608994498966	0.591173723725812	-0.14468077483442	-0.506848782204314	-0.9399824574684	0.721521263884378	-2.87289520163519	0.481636082950659	-0.619155873535334	0.416618875273628	-1.49935193662809
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.0757881285809	1.07112353831515	0.829232993148065	-1.82681373158773	-0.156244140532228	0.36078268987328	-5	-5	0.729040803608595	-0.400433488998382	-0.0694482779415776	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.08175800078956	0.699155842607719	0.72692516307819	-0.0948249839007069	-1.82304101941309	-5	-5	-5	-0.0890236071283512	0.477318090272104	0.0256744494103445	-2.74714696902011
Healthy	-5	-5	0.263373282355967	-5	-5	0.352508599076021	-5	-5	-1.87095494011204	-1.03654273988329	-5	0.307883093469369	-5	0.321101099197822	0.90275219169732	-5	-5	0.961539263044179	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.663100190640466	0.809088131346346	0.126241834600799	-5	-5	0.338665621780072	0.0377411478204483	-5	-0.458283500753518	-0.0387782999863983	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.459614102347956	0.172436536532309	0.0617577350907895	1.04142466384724	-0.0568766231125562	0.289635768212844	-0.928375701460248	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.59653629865468	1.11502140200089	1.06266883443981	-5	-0.753132278100884	0.0929415945470182	0.422113594696832	0.766624737070411	0.62198178435773	0.474833747247112	-0.060355968043674	-0.667622143542674
Healthy	-0.835260615708568	0.359497777198265	-0.803851460300874	-0.969400278034049	-5	-5	-5	-2.26440110030182	-5	-5	1.49983150274875	-5	-0.110048742718012	0.252615195704928	1.05330936525137	-5	0.420422817919038	1.34975935610853	-1.16121385505341	-1.21631076365268	-5	-1.17411970106382
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.374697840498697	0.43816405518384	-5	0.154597412797664	-0.577952135294122	0.191710842688894	0.620966356680568	0.146524923512032	0.0441476208787228	0.0686533118371618	0.0273699967084428	-5
Healthy	-0.190911868653654	-0.653334133257799	-5	-5	-5	-5	-5	-5	-1.37253172754029	-2.10679324694015	0.866706659148797	1.12423384780094	0.00560944536028048	-1.48531945587502	0.0719813684051737	-5	0.824515026943301	0.58238384945844	0.356328036306599	0.646442938401499	-5	-1.55595520408192
