group	Dialister	Ruminococcus_B	Dorea	Longicatena	Anaerostipes	Intestinibacter	Adlercreutzia	Anaerotruncus	Gordonibacter	Eggerthella	Agathobacter	Ruminococcus_H	Roseburia	Mediterraneibacter	Enterocloster	Anaerobutyricum	Collinsella	Bariatricus	Blautia_A	Dorea
Healthy	3.87865	0	0.34801	0	0	0	0	0	0	0	17.9446	0.12241	2.83969	1.12027	1.98997	1.56129	1.81965	1.70408	1.36918	0.34801
Healthy	0	0	3.42876	0	2.41207	0	1.59321	0	0	0	1.68127	0	0	1.54631	2.99783	0.39523	2.73058	1.60944	8.64083	3.42876
Healthy	0	7.89367	0	0.716	0.16123	0	0	0.00682	0.0007	0.12374	0	0	0	0.40072	2.76352	0	0	0	0	0
Healthy	5.02819	0	0	0	0	0	0	0	0	0	0.8117	1.14642	2.77661	1.18106	0.43485	0	0	0.18526	0.31733	0
Healthy	0	0	0	0	0	0	0.2234	0	0	0	0	1.0503	0	0.88789	0.64414	0	0	0	0	0
Healthy	0	0.02462	0	0	0	0	0	0	0	0	0	0	0	0.0166	0	0	0	0	0	0
Healthy	0	0	0.38597	0.07094	0.38854	0.72884	0.05888	0	0	0	1.27335	2.914	0.5107	2.40046	1.36365	0.04703	1.8874	0.14733	0.21084	0.38597
Healthy	0	0.02232	0.08126	0.00846	0.07035	0.09638	1.08651	0.00887	0.00207	0	2.73544	0	3.60499	0.14435	1.37932	1.24655	2.03119	0.29068	1.24114	0.08126
Healthy	7.84671	0	1.18407	0	0.46849	0	0.0978	0	0	0	36.9341	0	8.13505	0.57378	1.84301	2.01456	0	1.22488	1.66103	1.18407
Healthy	3.23866	0	0.08795	0.04689	0.18286	0.1235	0.25697	0	0.09861	0.00039	10.2868	5.28196	4.34295	1.7553	1.32572	0.30889	0.52661	0.74154	0.76348	0.08795
Healthy	0	0.00109	0.18934	0.00129	0.35726	0.11396	0	0.00181	0.02242	0.01875	8.16432	3.69238	1.53304	0.0854	0.15441	0.46271	0	0.05359	0.28252	0.18934
Healthy	0.79029	1.06997	0.04146	0.01132	0.94443	0.07046	0	0	0.01382	0.04615	23.8875	12.1307	0.04588	1.21538	1.21891	0	0	0	0.16402	0.04146
Healthy	0	0	0	0	0	0	0	0	0	0	0.00419	0	0	0.24081	0	0	1.14237	0	0	0
Healthy	0.0487	0.00276	0.13137	0	0.15796	0.02141	0.01548	0	0	0	42.927	0.25986	1.21702	0.87433	0.49298	0.49352	0.37169	0.49194	0.18674	0.13137
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.20252	0.20562	0.08648	0.09443	0	0	0	0	0
Healthy	0	0.04516	0.09683	0	0.06134	0.03076	0.04333	0	0.00319	0	3.27883	1.66061	8.09841	0.47722	0.10575	0.24599	0	0.02247	0.26141	0.09683
Healthy	0	0	1.37889	0	0.2094	0	0	0	0	0	5.28259	0.27991	1.32417	0	0.18707	4.21688	0.46867	1.39015	1.59144	1.37889
Healthy	0	0.02197	0.60771	0.01038	0.13199	0.04359	0.07854	0	0.00392	0	1.25059	10.843	3.9479	0.56707	1.77276	2.38093	0.66456	1.28247	0.78267	0.60771
Healthy	0	0	0	0	0	0	0.0117	0	0	0	3.23491	2.62145	1.95206	0.06618	0.03926	0	0	0.04461	0.01531	0
Healthy	1.77803	0	0.24642	0	0.30812	0.09663	0	0	0	0	12.0201	6.05074	3.09883	0.46661	1.71808	0.53741	0.19269	0.39641	0.22411	0.24642
Healthy	0	0.00616	0.93268	0	0.03751	0	0.01268	0	0	0	11.0176	0	0.04414	0.08759	1.99544	1.92552	2.71805	0.28324	0.79375	0.93268
Healthy	0	1.37451	2.63965	0	0.00425	0.17428	0	0	0	0	0.52166	0	1.1812	0.06454	2.91335	1.32088	0.42719	4.66167	3.72868	2.63965
Healthy	2.43351	0	0.02954	0	0	0	0	0	0	0	0	2.07734	0.28103	0.25663	0	0	0	0.04931	0.0352	0.02954
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	4.55373	0	0	0	0	0	0	0	0	0	0.78053	0	3.24134	0.59708	0	0	0.04294	0.05178	0.04792	0
Healthy	3.30953	0.13472	0.00936	0.00495	0	0	0	0.0209	0	0	0.3179	0	0.17476	0.1593	0	0	0	0	0.0345	0.00936
Healthy	0	0	0.01203	0	0	0	0	0.02195	0	0	1.55631	1.14366	1.5361	0.16877	0.04065	0.00589	0.47611	0	0.00782	0.01203
Healthy	0	2.67415	0	0.21008	0	0	0	0	0	0.09209	0.00709	0.00112	0	0.9398	0.20896	0	0	0	0	0
Healthy	0	0	1.37903	0.00297	0.27244	0.19935	0.04337	0	0	0	0.56643	0.67056	0.38798	0.04085	0.13185	1.94384	0.63273	0.70705	0.32465	1.37903
Healthy	0	0	0	0	0	0	0	0	0	0	2.67853	6.45913	0.70436	2.64938	0.0546	0.36141	0	0.23047	0.5066	0
Healthy	0.22705	0	0	0	0	0	0.15874	0	0	0	0.26208	0.63641	0.48474	0.04413	0.32046	0	0.11069	0	0.02582	0
Healthy	3.41378	0	0.10056	0	0.07836	0	0	0	0	0	2.34481	0.01977	3.52536	0.0549	0.15849	0.24259	0	0.16605	0.13245	0.10056
Healthy	0	0	0.39494	0	0.0501	0	0	0	0	0	3.23496	1.50597	0.90009	0.57134	1.40342	0.44336	0.12669	1.51473	2.57449	0.39494
Healthy	0	0	0.01198	0	0	0	0	0	0	0	0.29184	0	1.06026	0.02637	0.0127	0	0.03136	0	0.02706	0.01198
Healthy	0	0.02807	0.44618	0.00306	0.277	0	2.2603	0.17343	0.55273	0	0.25874	0	1.3381	0.04747	3.82766	7.65875	2.45112	1.73528	1.15594	0.44618
Healthy	0	0	0	0	0	0	0	0	0	0	0.04471	0	0	1.84053	1.17715	0	0.11598	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12905	0.72287	0	0	0	0	0
Healthy	0	0	0.06721	0	0.01919	0.00585	0	0	0	0	0.29755	1.36516	1.51265	0.87213	0.70271	0.11674	0.06573	1.08121	0.37713	0.06721
Healthy	3.37304	0	0.54354	0.00051	0.26805	0	0	0	0	0	16.9216	0.26744	2.98508	0.46203	2.23196	2.17155	0.9468	2.2153	1.3018	0.54354
Healthy	0	0	0.16251	0.00673	0.07776	0	0	0	0	0	6.2743	2.27061	1.10472	0.59562	0.28883	0.35619	0.01095	0.64339	0.53075	0.16251
Healthy	3.24018	0.17644	0.03222	0	0	0	0	0.03166	0	0	0.27406	0	0.14328	0.15073	0	0	0	0	0.07163	0.03222
Healthy	2.46321	0.006	1.86853	0.0091	0.02079	0.02876	0.53835	0.03153	0.06496	0	3.15079	13.8514	0.23916	2.47482	2.3615	2.13591	0	3.85849	1.04258	1.86853
Healthy	0	1.04767	0.74443	0.03893	8.31141	0.08778	0.42102	0	0.09152	0	2.1137	0	2.10135	1.30744	0.33735	12.4237	0	0.49342	2.21053	0.74443
Healthy	2.14018	0.31879	0.36555	0.06206	0.30271	0	0.00858	0.03605	0	0.05745	31.0455	5.09773	2.03664	0.47995	1.91245	0.22809	0.44751	0.32368	0.78676	0.36555
Healthy	0	0	0.29175	0	0	0.00449	0	0	0	0	3.56326	5.49761	0.55209	0.6469	0.40596	0.24781	0.19709	0.51981	0.18007	0.29175
Healthy	2.87372	0	0	0	0	0	0	0	0	0	3.39167	1.01423	0.97106	0.04637	0.03163	0.04377	0	0.02446	0.03594	0
Healthy	0	1.11772	0	0	1.2057	0	0	0	0	0	23.8112	10.6701	3.68661	0.76844	0.88828	0.83737	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.00136	0.82643	0.00724	1.97585	0	0.13046	0	0.01686	0.06225	14.1176	11.8157	9.04708	0.48116	0.38011	1.21484	0.45152	1.55891	0.96043	0.82643
Healthy	0.0066	0.00029	0.19001	0	0.03419	0.23946	0	0	0	0	7.43627	3.27255	1.97724	0.6878	0.94258	0.3056	0.3587	0.67447	0.08844	0.19001
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.88094	0.18524	0.24205	0.6859	0	0.14383	0	0	0
Healthy	0	0.00579	1.1992	0	0.45387	0	0	0	0	0	7.46486	7.49006	1.53638	1.28812	1.42673	0.58769	0.09524	1.4383	0.57697	1.1992
Healthy	0	0	0.85578	0	1.18084	0.12472	0	0	0	0	8.99222	1.73183	9.11927	4.11272	0.36283	0.69988	0.1074	1.56193	1.45086	0.85578
Healthy	0	0	0.06154	0	0.81113	0	0	0	0	0	1.48449	3.07035	1.87737	0.38835	2.06463	1.4522	0	0.87985	0.4586	0.06154
Healthy	1.80516	0	0.05285	0	0.47725	0.80352	0	0	0	0	9.14253	3.65104	3.32743	0.28861	0.44244	1.02341	0.18604	0.02105	0.44348	0.05285
Healthy	0	0.09838	0.0992	0.0271	0.13853	0.16139	1.58251	0	0.00991	0.20588	13.475	0.0083	4.25962	0.5114	3.60594	3.26992	0.62244	0.72734	0.68413	0.0992
Healthy	0	0	0.91997	0	2.01444	0	0.24237	0	0	0	27.8501	11.7809	3.00507	0.56796	2.1065	6.4056	3.65309	1.75476	1.7267	0.91997
Healthy	5.46871	0	0	0	0	0	0	0	0	0	13.0216	1.80874	2.02326	0.93902	0	0	0	0	0.12429	0
Healthy	6.0096	0	0.93186	0	0.17791	0	0.09918	0	0	0	20.6178	5.88304	2.09668	2.79634	0.1025	0.75643	0	0.05632	0.928	0.93186
Healthy	0.24349	0	0.06949	0	0.06016	0.00171	0	0	0	0	2.26737	0	1.22769	0.30637	0.05209	0.08561	0.22124	0.02746	0.12805	0.06949
Healthy	10.3897	0	0	0	0	0	0	0	0	0	45.5279	0	0.04631	8.43962	0	1.46711	0.9505	0	0.82911	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.24209	1.86561	0.19327	0.04593	0.04631	0.01597	0.15197	0	0.00485	0
Healthy	4.8437	0.00476	0.1788	0	0.71273	0	0	0	0	0	3.41839	0.81383	3.14349	3.2084	0.3831	2.02374	0	1.33178	1.06048	0.1788
Healthy	2.94102	0	0.01386	0.015	0.01399	0	0	0.04085	0	0	0	2.12108	0	0.11843	0.07851	0.0702	0.7235	0	0.09827	0.01386
Healthy	0.24992	0.46715	0.097	0.06787	0.71995	0.03323	0	0.08858	0.00822	0	1.41757	0.00216	0.25812	0.01587	0.12694	0	3.83008	0	0.05677	0.097
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72924	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.0317	0.04092	1.90658	0	0	0	0	0
Healthy	12.7918	0	0	0	0	0	0	0	0	0	0	5.63325	1.59328	1.65122	0.06564	0.03468	1.07557	2.37737	0	0
Healthy	0	0	0.1597	0	0	0	0	0	0	0	0.18965	0	0.11476	0.26682	0.26598	0.39321	0	0.6051	0.03247	0.1597
Healthy	0	0	0.08182	0	0	0	0.04327	0.02505	0	0	0.58425	0.34964	2.88003	0.01987	0	0.01884	0.05326	0	0.08514	0.08182
Healthy	3.49061	0	0.2096	0	0.08561	0.50499	0.08386	0	0.01546	0	33.8136	7.21783	2.58936	1.67726	2.01856	0.36978	0.50066	0.5261	0.51562	0.2096
Healthy	0	0	0.06041	0	0	0	0.057	0	0	0	0.52437	0.30701	2.92572	0.12476	0	0.01173	0.07947	0	0.08725	0.06041
Healthy	6.39185	0.49554	0.02888	0.02311	0	0	0	0	0	0	0.84233	0	0	0.16189	0.00758	0	0	0	0	0.02888
Healthy	0	0	0	0.0884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.20155	0	0.21023	0	0	0	0	0	8.67556	2.53603	1.71615	0.13058	0.24268	1.12587	0.71657	1.21429	0.43116	0.20155
Healthy	0	0.09219	0.07316	0	0.14742	0.39002	0	0	0	0	12.7129	0	2.81053	1.76983	0	0	0	1.30356	0.21486	0.07316
Healthy	10.132	0.02429	1.48688	0.00412	0.3459	0	0	0	0.03722	0	12.5151	7.29055	5.25113	0.01983	2.19595	0.6615	1.05732	0.72604	1.62102	1.48688
Healthy	0	0	0.16112	0.00228	0.11611	0.06701	0	0	0	0	9.62959	0	1.3929	0.04661	0.53676	0.09929	0.37323	0.14633	0.20452	0.16112
Healthy	0	0.44778	0.74463	0	0.82051	0.20923	0	0	0	0	2.68643	2.34265	2.37585	0.15392	1.44626	0.75755	0	1.22983	1.08599	0.74463
Healthy	0	0	0.2958	0	0.23292	0	0.00301	0.02031	0	0	1.85169	2.65869	3.74183	2.90283	2.64041	0.27082	0.07765	0.04826	0.29779	0.2958
Healthy	0	0.00573	1.94699	0.04737	0.05875	0.00988	0.11856	0.06341	0.01635	0.00235	10.4637	11.5741	7.17466	3.12692	2.70093	3.15833	1.15308	0.963	0.60308	1.94699
Healthy	0	0.03305	0.11005	0.00492	0.08997	0.1621	0.50566	0.01701	0.01272	0.00424	1.50606	0	0.17551	0.03522	0.34163	1.33587	1.55774	0.06044	0.47438	0.11005
Healthy	0	0	0.14613	0	0.02883	0	0.02185	0	0	0	9.81252	3.30412	1.13717	0.5818	0.46379	0.44579	0.23941	0.3383	0.23831	0.14613
D011236	1.78306	0	0.69903	0.05806	0.32231	0.01058	0.24864	0.02196	0.00598	0.00347	1.59801	0.4918	4.08719	0.07073	0.92468	0.55262	0.72179	0.26994	2.18662	0.69903
Healthy	0	0	0.14421	0	0.09122	0	0	0	0	0	1.70067	2.072	11.40913	0.1647	0.20933	0.17013	0.06607	0.17978	0.04943	0.14421
Healthy	0	0	0.23149	0	0.02979	0	0	0	0	0	2.22665	0.01838	14.49595	0.38967	0.76361	0.70029	0.5414	1.11366	0.23118	0.23149
Healthy	3.36944	0.01955	0	0	0.01539	0	0	0.38725	0	0	0	0	0.39017	0.28465	0.09678	0.01589	0.13187	0.01436	0.01331	0
Healthy	0	0.00908	0.40563	0	0	0	0	0	0	0	0	0	0	1.08021	8.73572	0	0	0	0.09542	0.40563
Healthy	0	0.11867	0.22117	0.03688	0.31231	0.22335	0.09599	0	0	0	1.31314	26.0589	0.12059	2.08136	0.23988	2.14695	0.7682	0.97444	1.63863	0.22117
Healthy	4.07266	0	0	0	0	0	0	0	0	0	1.26787	0.0067	2.59977	0.04127	0.00817	0	0	0.0348	0.0767	0
Healthy	2.45575	0	0.33841	0	0.0376	0	0	0	0	0	0.19876	5.33346	1.6985	0	1.59394	0.82653	0.784	2.60811	0.83538	0.33841
Healthy	8.95603	0.00286	0.00803	0	0	0	0	0.11275	0.02121	0	0.26948	0.53113	0	0.00501	0.27961	0.02363	0.67529	0.04151	0.03243	0.00803
Healthy	0	0.00198	0.28458	0.01464	0.06316	0.00111	0.01861	0.00393	0	0	0	1.97035	4.62005	6.09402	0.15588	0.15995	0.05352	0.14676	0.37339	0.28458
Healthy	0.01414	1.95118	0	0.00777	2.35115	0.0561	0	0.01036	0	0.00549	2.85708	3.42578	3.38918	0.33424	0.10397	0.93946	0.69214	0	0.90195	0
Healthy	0	0.05058	0.03724	0	0	0.08241	0	0	0	0	0.2609	0.01732	2.36498	0.06163	0.1121	0.03735	0	0.10344	0.18466	0.03724
Healthy	4.24324	0	0	0	0	0	0	0	0	0	1.26874	0	2.65217	0.04131	0.01728	0	0	0.05042	0.05459	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.91691	0.08075	0.24747	0.68298	0	0.12423	0	0	0
Healthy	0	0	0.61106	0	0.00598	0.3595	0	0	0	0	34.9149	1.32898	1.20486	0	0.35863	0.35704	0.15025	0.21675	0.24041	0.61106
Healthy	0	0	0.00835	0	0	0	0.1353	0	0	0	2.12369	0.1562	1.70758	0.90203	0	0	0.10293	0.07194	0.0128	0.00835
Healthy	3.22278	0.01499	0.20609	0.01543	0.2099	0.19699	1.10324	0.02979	0.00875	0.00015	0.82745	0	0.41978	0.16282	3.02593	0.76468	0.39764	0.7115	1.91586	0.20609
Healthy	2.61596	0	0	0.10048	0	0	0	0	0.14956	0.01157	0	1.8513	0	0.64033	0.07372	0	1.28323	0	0.16183	0
Healthy	0	0	0.15702	0.00349	0.074	0.00715	0.00545	0	0	0	1.25924	7.73913	0.15662	0.24621	1.07974	0.21545	0.28173	0.61394	0.27471	0.15702
Healthy	0	0	0	0	0	0	0	0	0	0	1.50658	1.77574	0.92361	0.13034	0	0	0	0.00773	0.03743	0
Healthy	0.00756	1.10743	0.09431	0.04801	0.14137	0.18428	0	0.04758	0.00626	0.02012	27.1106	0	4.5091	0.86136	0.01929	0.65496	0.70373	0	0.0013	0.09431
Healthy	0	0	0.05184	0	0	0	0	0	0	0	0.80113	4.96701	2.59796	0.55786	0.23277	0.06613	0.38901	0.20647	0.13419	0.05184
Healthy	0	0	0.07495	0	0	0	0.01391	0	0	0	1.20123	0.2105	6.13528	0.15754	0.00663	0.00316	0.09569	0	0.13649	0.07495
Healthy	0	0	0.00265	0	1.02058	0	0	0	0	0	2.93815	2.04301	2.47628	0.35527	2.26938	1.19259	0	0.77368	0.51447	0.00265
Healthy	3.03471	0	0	0	0	0	0	0.00901	0	0	0	0	0.1056	0.03063	0	0.00409	0	0	0.04049	0
Healthy	0	0.16958	0.00164	0.02233	0.28001	0.15967	0.03476	0	0.00732	0.00703	13.19	17.4492	0.26022	5.54974	3.97784	3.24868	0	2.50148	2.45562	0.00164
Healthy	0.01774	0.03249	0.36287	0	0	0.4262	0	0	0	0	1.06921	31.5708	8.39792	0.18959	2.28357	0.79664	1.04435	0.69489	0.25062	0.36287
Healthy	3.06156	0	0.02955	0.0121	0.0142	0	0	0.04566	0	0	0	2.16107	0	0.06854	0.12356	0.08101	0.71663	0	0.12821	0.02955
Healthy	0	0	0	0	0.02002	0	0	0	0	0	7.15599	0.9359	0.28101	0.03648	0.02002	0.10958	0.00623	0.01412	0.04189	0
Healthy	4.13539	0	0.24569	0	0.16105	0	0	0	0	0	15.1844	0	7.32163	0.59899	1.18651	0.37423	0	0.22819	0.67859	0.24569
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	2.28081	0	0	0	0	0	0	0
Healthy	10.0535	0	0.04863	0	0.07796	0	0	0	0	0	1.61563	2.02697	1.23244	0.38044	0.62033	0.30232	0.11814	1.26932	0.10306	0.04863
Healthy	0	0	0	0	0	0	0	0	0	0	7.29679	0	0.61264	0	0	0	0	0	0	0
Healthy	0	0	0.09002	0	0	0	0	0	0	0	5.77678	1.97905	0.91568	1.1969	0.29093	0.20717	0	0.46061	0.40751	0.09002
Healthy	0	0.72035	0	0.03163	0.02493	0.02403	0	0	0	0	0	7.51266	8.59404	0.00647	0.02279	0	0.97485	0	0.16992	0
Healthy	0	0.00487	0.10225	0	0.37249	0	0	0	0	0	12.9987	1.01743	5.64281	0.08976	0.1069	0.10879	0.08153	0.84773	0.20786	0.10225
Healthy	2.68487	0	0.08825	0.00359	0.04043	0	0	0	0	0	2.93632	0.00829	2.31978	0.07453	0.10802	0.10586	0.06902	0.31817	0.10335	0.08825
Healthy	0	1.20822	0.7911	0.03047	7.8596	0.08193	0.37856	0	0.08427	0.00053	2.05558	0	2.04813	1.31727	0.31058	12.4075	0	0.52132	2.13069	0.7911
Healthy	0	0	0.8045	0	0.23678	0.35991	0	0	0	0	0.00349	0.28721	0.53892	2.78065	0.93372	1.13246	0.15335	1.00102	0.60162	0.8045
Healthy	17.7166	0.01743	0.00363	0	0	0	0	0.20807	0.03548	0	3.22517	4.45277	0.41991	0.30851	0.19851	0.08146	0.61525	0.08172	0.0807	0.00363
Healthy	0	0	0.21324	0	0	0	0	0	0	0	0.88329	0	0.38056	0.94104	2.37183	0.67502	0	1.28403	0.25196	0.21324
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	6.24613	0	0	0	0	0	0
Healthy	0.83084	0	0	0	0.2404	0.29712	0	0	0	0	4.57761	3.10177	2.04497	0.07145	0.04616	0.45369	0.1068	0.00357	0.06834	0
Healthy	0.50482	0	0.22815	0	0.19906	0	0.0097	0	0	0	19.5605	0.06077	4.70811	0.70268	0.60687	0.34164	0.3691	0.10221	0.24593	0.22815
Healthy	0	0	0.12882	0	0.10263	0	0	0	0	0	3.13876	0.00126	0.98438	0.76729	0.11485	0.39581	0.2526	0.30868	0.2045	0.12882
Healthy	0	0	0.46486	0	0.39306	0	0	0	0	0	0	3.49557	1.82348	0.09208	0.66065	0.85698	0	0.62462	0.43536	0.46486
Healthy	10.1966	0.33599	0	0	0	0	0	0	0	0	1.85701	0	0	0.27936	0.0483	0	0	0	0	0
Healthy	0	0	0.77392	0	0.29283	0.00299	0	0	0	0	7.70927	24.1739	0.35115	1.19847	3.57198	1.11194	1.73004	4.08278	1.47035	0.77392
Healthy	3.44788	0.01178	0	0	0.01378	0	0	0.38617	0	0	0	0	0.35498	0.0619	0.10739	0.00262	0.13703	0.01426	0.01342	0
Healthy	0	0.04018	0.17005	0.00981	0.00788	0	0.25229	0.01574	0.1162	0.0142	3.27312	1.29024	0.56371	0.15241	0.94474	0.20018	1.30424	0.10167	0.44695	0.17005
Healthy	0	0	0	0	0	0	0	0	0	0	0.03311	0	0	0.0036	1.19468	0	0.12202	0	0	0
Healthy	0	0	0.89951	0	0.64586	0.14282	0	0	0	0	7.50663	20.0314	0.5933	2.29382	2.17013	2.15565	1.18894	1.11768	2.47174	0.89951
Healthy	0	7.73171	0	0	0	0.13293	0	0	0	0	0	0	0	0.6153	1.11267	0	4.53704	0	0	0
Healthy	0	4.03282	0	0.46689	0	0.0106	0	0	0	0	0	0	0	0.23665	0	0	0	0	0	0
Healthy	10.3557	0.27278	0	0	0	0	0	0	0	0	1.85118	0	0	0.16962	0.0328	0	0	0	0	0
Healthy	0	0	0.27391	0	0	0.00744	0	0	0	0	3.51007	5.41299	0.57781	0.74412	0.41826	0.22031	0.28977	0.51368	0.15477	0.27391
Healthy	0	0	0	0	0	0	0	0	0	0	0.03433	0	0	0.00704	1.02384	0	0.10093	0	0	0
Healthy	0	0	0	0	0	0.24166	0	0	0	0	7.98498	2.8031	14.01458	1.58086	0	0	0	0	0	0
Healthy	0	0	0.3239	0	0.16963	0	0	0	0	0	2.39382	0	8.78956	0.58322	0.56526	0.28438	0.08619	0.2994	0.29709	0.3239
Healthy	5.20882	0.01724	1.37493	0	0.41523	0	0.08739	0	0	0	23.8382	7.46297	2.42728	0.99019	0.29356	1.22776	0	0.32274	0.8674	1.37493
Healthy	0	0	0.04984	0	0	0	0.13643	0	0	0	2.83888	0	7.54593	0.13855	0	0.01981	0.00628	0	0.10764	0.04984
Healthy	0	0	0.08028	0	0.29077	0.25611	0	0	0	0	0.09244	1.81634	0.24791	0.04964	0.09081	0.71945	0	0.03729	0.22751	0.08028
Healthy	5.84746	0	0	0	0	0	0	0	0	0	0.10129	0	0.58916	0	0	0	0	0	0	0
Healthy	0	0	0.02463	0	0	0	0.09859	0	0	0	2.86894	0	7.53582	0.13774	0	0	0.01508	0	0.121	0.02463
Healthy	7.77092	0.70223	0.06405	0	0	0	0	0	0	0	0.57742	0	0	0.60128	0.03047	0	0.21143	0	0	0.06405
Healthy	0	0	0	0	0	0	0	0	0	0	0.35719	0	1.31864	0.30751	0.06348	0	0.27608	0.08195	0.00227	0
Healthy	0	0	0.23643	0.01058	0.28762	0	0	0	0	0	2.31682	2.89996	7.47957	0.51417	1.26639	1.21821	0	0.8554	0.43462	0.23643
Healthy	0	0.01704	0	0.01362	0.07634	0.5166	0	0.06929	0	0	0	0	0.97135	2.4807	0.02444	0	2.8142	0	0.0487	0
Healthy	0	0	0.51303	0	0.10659	0	0	0	0	0	3.76809	0.04442	0.18233	0.04308	0.79039	0.1778	0.06888	0.7229	0.2834	0.51303
Healthy	0	0	0	0	0	0	0	0	0	0	1.51351	1.83836	1.06914	0.17616	0.00909	0	0	0.01233	0.03363	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.42538	1.8239	0.94069	0.20044	0.01376	0	0	0.02973	0.02949	0
Healthy	3.51628	0.01475	0	0	0.01286	0	0	0.39006	0	0	0	0	0.37567	0.02086	0.10354	0.00929	0.12065	0.01291	0.02416	0
Healthy	0	0.32867	0.84873	0.08156	0.04345	0.23346	0.08206	0.00348	0	0	13.7984	9.34393	0.63461	1.16503	1.59349	1.76051	1.07661	0.81838	0.56776	0.84873
Healthy	0	0	0	0	0	0	0.48549	0	0	0	0	0	0.45404	0.19529	0.35305	0	0	0.00644	0.05837	0
Healthy	6.33012	0	0.0016	0	0	0	0	0.0382	0	0	1.50515	0.95182	1.21036	0.17437	0.0081	0.06696	0.17988	0.01513	0.03001	0.0016
Healthy	0.0361	0	0.09335	0	0	0.00929	0	0	0	0	6.25838	0.83298	4.89056	0.54097	0.77128	0.01582	0.33875	0.25537	0.15091	0.09335
Healthy	0	0	0	0	0	0	0.05214	0	0	0	2.49791	0.08654	0.33379	0	0.23104	0	0.23576	0	0.03226	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.25169	0.33019	0.23078	0.1506	0	0	0	0.00868	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76425	0	3.92622	0	0	0
Healthy	0	0	0.45439	0	0	0.01959	0.02048	0	0	0	6.8111	0.87523	4.73583	2.08772	0.14207	0.27665	0.13086	0.1967	0.30069	0.45439
Healthy	0.20223	0	0	0	0	0	0.09531	0	0	0	0.23407	0.58616	0.38429	0.02092	0.24663	0	0.02807	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.03023	0	0	0	0.00338	0.004	0	0	5.4943	0.59035	1.93745	0.05369	0.38309	0	0.32443	0.04986	0.18082	0.03023
Healthy	4.89735	0	0	0	0	0	0	0	0	0	1.00725	0.46837	0.15274	0.07327	0.01209	0	0.01567	0	0	0
Healthy	0	3.63629	0	0.03993	0.02717	0.02774	0	0	0	0.15484	0	0	0	0.33553	0.09166	0	0	0	0.00023	0
Healthy	0	0	0.33714	0	0.52809	0	0	0	0	0	5.16137	0	0.41822	1.20792	0.0894	0.52747	1.43714	0.22106	0.21849	0.33714
Healthy	0	0.00786	0.04991	0	0.01559	0.04244	0	0	0	0	0	1.85033	3.08953	0.23274	0.07015	0	0.02489	0.03971	0.02528	0.04991
Healthy	0	0	0	0	0	0	0	0	0	0	0.2165	0	0	0	0	0	0	0	0	0
Healthy	16.0145	0	0.17671	0	0.0704	0	0	0	0	0	2.99757	0	0.24743	0.13846	0.05278	0	0.84596	0	0.03665	0.17671
Healthy	8.17608	0	0	0	0	0	0	0	0	0	2.44706	0	2.29012	0.03432	0.11378	0.00823	0.02071	0.02968	0.03358	0
Healthy	2.68832	0	0	0	0.9491	0.59943	0	0	0	0	6.92048	1.24285	1.77653	0.0985	0.25456	1.19194	0.16158	0.0352	0.35252	0
Healthy	0	0	0.1058	0.00036	0.00356	0	0	0	0	0	8.59676	0.58139	0.67056	0.29018	0.18875	0.12561	0.03757	0.08419	0.05493	0.1058
Healthy	0	0	0	0	0	0	0	0	0	0	1.18983	1.79007	0.15246	0.14403	0.06126	0	0.16424	0	0.00829	0
Healthy	0	0	0	0	0	0	0.87803	0	0	0	11.2371	10.1116	7.4294	0	1.89421	0	0	1.11681	0.85108	0
Healthy	0.00922	0.06994	0.02723	0	0	0	0.03314	0	0	0	5.19619	0	8.24545	0.53815	0.00923	0	0.22255	0.17296	0.01727	0.02723
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	3.77099	2.66135	0	1.63507	2.33967	2.21757	2.33099	0
Healthy	0	0	0	0.01167	0	0	0.08051	0	0	0	0	1.39948	0	0.06415	0.40686	0	0.02807	0	0	0
Healthy	0	0	0	0.00085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.2539	0	0	0	0.16683	0.55471	0	0	0	0	5.13713	4.03381	2.5276	0.23518	0.16013	0.65515	0.20241	0	0.3639	0
