group	Lachnospiraceae	Ruminococcaceae	Bifidobacteriaceae	Streptococcaceae	Erysipelotrichaceae	Coriobacteriaceae	Peptostreptococcaceae	Lactobacillaceae	Pasteurellaceae	Eggerthellaceae	Rikenellaceae	Ruminococcaceae	Bifidobacteriaceae	Dialisteraceae	Akkermansiaceae	Barnesiellaceae	Burkholderiaceae	Methanobacteriaceae	Marinifilaceae	Oscillospiraceae
Healthy	20.25348	5.5215	0.43598	0.02073	0.16915	0.29505	0.04477	0	0.19642	0	6.3252	5.5215	0.43598	0	0	3.18876	1.27027	0	1.36023	0.00445
D003093	10.58851	7.87083	0	0.14557	0.03965	0.32889	0	0.03223	0.01149	0.01836	2.22244	7.87083	0	0	0	1.77428	0.64079	0	0.91549	0.15621
Healthy	18.60829	24.59392	2.01319	0.98912	11.1676	3.81741	0	0	0	0	0.36122	24.59392	2.01319	0	0	0.80045	0	0	0	0
Healthy	20.29995	5.30925	0.89777	0.71498	0	0	0	0	2.12326	0	9.92768	5.30925	0.89777	0	0.00844	0	5.95715	0	0	0.01551
Healthy	20.1204	9.70701	0.49436	0.42563	0.85731	0.14914	0.10367	0	0.25386	0.00165	2.26109	9.70701	0.49436	2.67823	2.67562	0.26602	0.21246	1.52558	0.59216	0.02341
Healthy	1.74989	4.15944	0.33628	0.00207	0.11113	0.21767	0	0	0	0	0	4.15944	0.33628	8.06098	0	0	0.01922	0	0	0.51493
Healthy	7.28483	8.57228	2.08671	1.07361	0.01294	0.63933	0.0082	0.27969	0.04557	0	5.60706	8.57228	2.08671	0	0.84927	0	0.01018	0	0	1.05085
Healthy	0.00733	0.00497	0.01223	0.51683	0	0	0	0.00834	0.08013	0	0	0.00497	0.01223	0	0	0	0	0	0	0
Healthy	24.11223	7.24935	0.2987	0	2.37194	0.08084	0.07903	0	0	0	0.66092	7.24935	0.2987	0	9.22338	0.32947	0.01243	2.09976	0	0.04104
Healthy	12.78713	8.90608	0.0395	0.03817	0.4962	0.11569	0.02152	0	0.05207	0.02927	13.62345	8.90608	0.0395	0	4.38812	9.11145	0.2314	0.64416	1.61029	0.03441
Healthy	10.04532	3.86148	1.17533	0.10617	0.00371	0	0.04171	0	0	0.00258	9.36939	3.86148	1.17533	0	0	0	0.05324	0	0.69224	0.14798
Healthy	25.17308	6.58109	0	0	0	0	0	0	2.27487	0	15.68558	6.58109	0	0	0.8716	0	6.83995	0	0	0
Healthy	12.25174	0	74.71421	0.02097	0	0.00674	0	0	0.01913	0.07377	0	0	74.71421	0	0	0	0	0	0	0
Healthy	3.6701	2.74234	0.68307	0	0.02092	0.60541	0	0	0	0	13.88717	2.74234	0.68307	0	0	1.91217	0.09745	0	2.27215	0.07269
Healthy	5.92682	5.06861	0	0.01317	0	0.19819	0	0	0.00287	0.05449	1.06521	5.06861	0	0	0	0	7.93494	0	1.36657	0.02019
Healthy	8.69583	4.4121	2.34545	0.0095	0.123	0.53687	0	0	0	0.03438	14.10675	4.4121	2.34545	0	0	1.2806	1.8415	0.07469	1.56058	0.19884
Healthy	9.63133	16.49589	16.63561	0.09111	1.33077	1.98285	0.03796	0	0.00571	0.47317	1.17745	16.49589	16.63561	0	1.01322	0.4913	0.00493	0.94195	1.1796	0.202
Healthy	4.43805	31.30495	1.15248	0	0	0	0	0	0	0	13.52901	31.30495	1.15248	0	0	1.97633	4.22759	0	1.96008	1.88834
Healthy	1.70603	1.65036	0.23845	0	0.03537	0	0	0	0	0	15.0469	1.65036	0.23845	6.01317	0	0	0.1197	0	0.61475	0.01503
Healthy	16.74169	1.39858	0.26197	0.00951	0.20298	0.09277	0	0.13192	0.04371	0	3.86299	1.39858	0.26197	0	0.91387	2.71883	1.83934	0	0	0.07096
Healthy	1.19331	3.04774	0	0	0	0.00169	0	0	0	0	29.81295	3.04774	0	5.03311	0	0	0.5632	0	1.10713	0
Healthy	0.36064	3.7498	0.02124	0.01204	0.16277	1.27472	0	0	0	0.19082	1.27111	3.7498	0.02124	2.68234	44.1381	0	0.30795	0	0	0.07716
Healthy	8.2247	4.42643	2.35696	0	0.07691	0.46518	0	0	0	0.02299	14.47225	4.42643	2.35696	0	0	1.33607	1.8845	0.04068	1.47674	0.19356
Healthy	7.93356	4.47095	0.357	0.00567	0.1067	0.01977	0	0	0	0	5.88267	4.47095	0.357	0	0	0	0.0369	0	0.02105	0.41138
D003093	21.46756	3.78391	0.63016	0.75321	2.998	0.81386	0.4559	0	0	0.01892	0.34312	3.78391	0.63016	0	0	4.98983	0.06357	0	0.82713	0.00295
Healthy	52.69141	5.89557	2.30899	0	0.88193	0.28827	0.00357	0	0	0	0.66985	5.89557	2.30899	0	0	0.24096	0.07083	3.28103	0	0.00369
Healthy	28.99089	9.80063	0.00442	1.86153	0.06338	0.57765	0	0	0	0.05524	4.6789	9.80063	0.00442	0	0	1.03738	0.26147	0	0.5509	0
Healthy	2.4951	0.58902	0	0	0	0	0	0	0	0	11.77489	0.58902	0	0	0	3.31215	0.30887	0	0	0.17545
Healthy	15.41146	2.5932	3.35317	0.03316	0.19042	0	0.81709	0	0.01326	0.10603	19.64031	2.5932	3.35317	0	3.23154	11.6226	0	0.43233	0.92728	0.0847
Healthy	0.61893	2.45685	1.10181	0.08462	0.49112	0.6919	0	0	0	0.01452	21.0452	2.45685	1.10181	2.95699	0.14734	2.07828	0.02854	0	0.57308	2.68725
Healthy	10.97435	4.7883	9.71864	0.09659	2.51885	1.56235	0.49934	0	0.06358	0.06226	6.99753	4.7883	9.71864	0	10.8753	4.23688	0.07183	27.2372	0	0
Healthy	1.25322	1.29313	0.00582	0.69912	0.15199	0	0	0	0.76587	0.00096	0.00137	1.29313	0.00582	0	1.51494	0	0	0	0	0.01027
Healthy	9.24188	1.85642	5.73753	0	0	0.97478	0	0	0	0.05052	12.34123	1.85642	5.73753	0	4.38692	7.42608	0.32236	2.26152	1.80665	0.30469
D003093	13.02537	11.10168	2.63927	0.40223	0.04587	1.07741	0.25141	0	0	0.04837	5.98744	11.10168	2.63927	0	0.09365	0.32836	0.20311	0	0.29243	0.23969
Healthy	20.78842	6.06195	2.35208	0	0	0.35267	0	0.02734	0	0	15.00908	6.06195	2.35208	0	0.95369	10.4789	1.47058	0.99194	2.60474	0.25642
Healthy	12.59702	1.46593	0	0	0.50121	0	0	0	0	0	0.9706	1.46593	0	0	0	0	0	0	0	0.28498
Healthy	3.20188	0	0.24107	0.23364	0	0	0.0197	0	0	0	0	0	0.24107	6.58751	0.99846	0	0	0	0	0.00727
Healthy	27.55895	10.46024	0.18039	2.36528	0.15382	0	0.27995	0.15845	0.03986	0.00229	2.83128	10.46024	0.18039	0.47151	0.10659	1.89388	0.12716	0.04568	0	0.03582
D003093	11.85446	5.03664	0.24394	0.27005	0.65142	0.33593	0	2.19663	0.14662	0	0	5.03664	0.24394	0	0	0.02253	1.67362	0	0.17074	0.0004
Healthy	0.71247	1.44276	0	0	0	0	0	0	0	0	0	1.44276	0	0	0.57892	0	0	0	0	0.06992
Healthy	0.85971	0	69.66892	0.16385	0.10551	1.54817	0	0.20581	0.01154	0.00435	0.00268	0	69.66892	0	0	0.00262	0.50592	0	0	0
Healthy	15.79548	1.26561	0	0.08228	0.07893	0	0.07712	0.00332	0.02426	0	4.50903	1.26561	0	12.9139	0.00046	0	0.01291	0	1.29903	0.01284
Healthy	10.84138	0.6751	1.94488	0.05879	2.19756	0.82064	0.03556	0.01144	0	0.00199	4.27559	0.6751	1.94488	1.28325	5.23708	2.65682	0	2.01322	0.71377	0.05717
Healthy	10.0355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.37437	1.96123	0.37442	0.03834	0.39877	0.84479	0	0	0	0.01318	20.09277	1.96123	0.37442	0.05254	0.00327	2.90746	0.03187	0	0.82682	0.71987
Healthy	4.17975	1.18381	5.38755	0.00611	0.24125	0.6499	0	0	0	0.03917	4.94032	1.18381	5.38755	17.9247	6.91658	5.12329	0.26698	0	0	1.08344
Healthy	46.9449	5.77878	4.06155	0	1.24965	0.29651	1.66741	0	0.2299	0.07887	0.38839	5.77878	4.06155	3.0887	0	0	0.08659	0	0	0
Healthy	4.93507	0.00146	42.28763	0.00615	0	13.5973	0.55315	8.35173	0	0.05534	0.00044	0.00146	42.28763	0	0.54962	0	0	0	0	0
Healthy	1.1232	0.91136	0	0.2402	0.03294	0.13159	0	0	0	0	0	0.91136	0	3.30637	0	0	0.12364	0	0	0.14572
Healthy	4.78335	3.35792	0.00501	0	0.02227	0	0	0	0	0	8.49836	3.35792	0.00501	4.35275	0	2.91151	0.22215	0	0.98699	0.13204
Healthy	3.20027	2.18424	0.63734	0	0.16376	0.18241	0	0	0.02733	0	8.68245	2.18424	0.63734	6.21409	0	6.42954	0.24043	0	1.01715	0.61488
Healthy	4.68736	3.33293	0	0.16751	3.31592	0.20699	0.14209	0	0.07496	0	0	3.33293	0	0	0	0	0	0	0	0
Healthy	0	0	82.101	0.68429	0.05897	0	0	2.4052	0.03219	0	0	0	82.101	0	0	0	0	0	0	0
Healthy	18.0677	26.60034	0.28799	0	0.01473	0.10656	0.29432	0.10334	0.27366	0.00081	5.26974	26.60034	0.28799	5.35472	0	1.26668	0	0.14883	0.63863	0.0448
Healthy	23.78686	6.32644	1.0323	2.02082	0	0	0	0	0	0.21404	1.60656	6.32644	1.0323	0	0.78058	1.61675	0	0	0	0
D003093	28.81574	15.9151	10.24563	0.06925	2.69217	5.12037	0.0474	0	0.04614	0.21739	2.57819	15.9151	10.24563	0	0	3.11403	0.05078	0	0.59069	0.66162
Healthy	17.02541	1.33056	0.09429	0	0.08408	0.01329	0	0.12598	0	0	2.58841	1.33056	0.09429	0	0.83682	2.9406	1.01387	0	0	0.02468
Healthy	2.90274	2.21885	0.65029	0	0.15339	0.15168	0	0	0.00847	0	8.63078	2.21885	0.65029	6.34306	0	6.31564	0.27881	0	1.02767	0.62369
Healthy	11.07682	0.17807	0	0	0	0	0	0	0	0	0.10877	0.17807	0	0	0	0	0	0	0	0.07903
Healthy	10.52948	3.811	0.00479	0.06632	0.79394	0.02408	0	0	0.06093	0	3.09186	3.811	0.00479	7.11171	0	0.19322	0.59019	0	1.03923	0.0182
Healthy	1.79869	1.74219	1.12602	0	0	0.14674	0	0	0.01169	0	23.43863	1.74219	1.12602	0	3.49832	0	0.66299	0	1.35285	0.02534
Healthy	25.01244	3.24922	0	0	0.36278	0	0	0	0	0	0	3.24922	0	0	0	0	0	0	0	0
Healthy	3.72808	2.67121	0.79582	0.07253	0.06437	0.51706	0	0	0	0	13.69544	2.67121	0.79582	0	0	1.96392	3.16566	0.0157	2.45485	5.02604
D003093	12.25419	2.48765	3.38271	0.13107	13.32321	0.86806	0.04213	0	0	0.34788	3.41378	2.48765	3.38271	1.23102	9.34146	1.88618	0.13408	5.62913	0.60916	0.24764
Healthy	13.24522	3.38598	26.32632	0	0.61706	0.13984	0.18783	0	0	0.01437	3.2684	3.38598	26.32632	0.97429	0	0	0.0302	0	0	0
Healthy	9.68889	5.23326	1.42318	0.04798	0	0.32884	0	0	0	0.00651	14.27774	5.23326	1.42318	0	0.613	0	0.03135	0	1.85991	0.08096
Healthy	16.41367	31.53326	0	0	0.83493	0	0	0	0	0	0.27861	31.53326	0	3.77341	0	0	0.01848	0	1.98849	0
Healthy	13.04614	2.15496	0.42654	0.45277	0	0.21773	0	0	0	0.04339	1.97628	2.15496	0.42654	2.62762	0	0	0	0	0	0.05862
Healthy	4.22227	0	19.4366	30.96	0	0	0.52212	0.40283	0.11266	0	0	0	19.4366	0	0	0	0	0	0	0
Healthy	0.93925	1.65184	0.06069	0	0	0	0	0	0	0	13.28897	1.65184	0.06069	3.39638	0	0	0.24272	0	0	0.02888
Healthy	28.71503	8.58754	8.5068	0.7609	0.03863	0.5187	0.00798	0.00306	0.29666	0.08822	0.17949	8.58754	8.5068	3.03634	0.20848	0.04432	0.11923	1.88674	0.26853	0.04905
Healthy	1.78451	1.58183	1.03817	0	0	0.16928	0	0	0.00382	0	22.59321	1.58183	1.03817	0	3.31364	0	0.61221	0	1.30254	0.0474
Healthy	1.93123	4.20348	0.08437	0.41852	0.08283	0.0616	0	1.33554	0	0.00986	3.35799	4.20348	0.08437	0	0.07494	0.4821	0.03776	0.5247	0.73032	0.01545
Healthy	16.81433	7.46226	0.17431	0.20963	3.98076	0.26738	0	0.03678	0	0	3.98241	7.46226	0.17431	0	2.41126	1.32314	0.61436	0.36668	1.12511	0.02446
Healthy	6.16773	2.36085	0.11551	0.28896	0.10789	0.02603	0	0	0.09921	0	7.03171	2.36085	0.11551	7.99145	0	5.2949	0.23837	0	0.64838	0.07147
Healthy	23.82442	13.44965	0.31313	0.27805	0.08361	0.09543	0.06082	0.03341	0.01291	0.03103	6.95626	13.44965	0.31313	0	0	4.57884	0.47825	0	0.96885	0.1795
Healthy	47.57206	3.98119	0.51653	0.41624	0.018	0.07174	0.02288	0	0	0.08322	5.18934	3.98119	0.51653	0	0.00398	0.15441	0.51012	0.54224	0.79727	0.11269
Healthy	1.94569	0.0065	0.04196	0.15555	0	0.15188	0	0	0	0	5.85819	0.0065	0.04196	7.21323	0	18.1387	0.15486	0	1.39244	0
Healthy	2.8685	9.38558	29.71022	0.00816	0	3.12494	0.04863	0.00165	0.13422	0	0	9.38558	29.71022	0	0	0	2.05418	0	0	0.18531
Healthy	0.01354	0	0.46948	0	0	0	0	0	0	0	0	0	0.46948	0	0	0	0	0	0	0
Healthy	1.03188	1.47528	0.07404	0	0	0	0	0	0	0	12.65444	1.47528	0.07404	3.13852	0	0	0.20149	0	0	0
Healthy	33.84257	0.14496	0.71941	0.00767	0.58298	0	0	0	0.01975	0.02948	5.17422	0.14496	0.71941	0	2.723	3.91476	0.00493	0	1.01381	0.46513
D003093	21.22833	7.28192	0.91777	0	0	0.10693	0	0.61313	0	0	3.73357	7.28192	0.91777	3.20461	0	7.40497	0.02403	0	0	0.04707
Healthy	5.9834	9.69733	1.08945	0.03412	0.44223	0.3312	0	0	0	0.00725	7.65206	9.69733	1.08945	11.0537	0.00243	1.25126	1.89767	0.01245	0.59178	0.0513
Healthy	32.32899	4.28482	1.51635	0.12476	1.27898	0.4222	1.2498	0.03069	0.01663	0.02645	3.67401	4.28482	1.51635	0	3.38392	3.18491	0.00054	0	1.22786	0.09797
Healthy	5.22437	6.83384	0.46807	0.10967	0.01067	0.2725	0.03436	0	0.69543	0.00059	0.00813	6.83384	0.46807	0	0.39541	0	1.78378	0	0	0.0331
Healthy	43.51158	10.307	0.95772	0.53403	0.41512	0.34871	0.2206	0	1.01134	0	2.18583	10.307	0.95772	5.44945	0.18866	1.05549	0.07638	0	0	0.02282
Healthy	8.2559	26.83669	3.26327	0.09233	0.72617	0	0	0	0.21117	0.02224	0.92135	26.83669	3.26327	10.106	0	0	0	0	0	0
Healthy	50.66676	2.78792	0	0	0	0	0	0	0	0	0	2.78792	0	0	0	2.97809	0	0	0	0
Healthy	2.04636	4.15981	0.02526	0.04569	0	0	0	0	0.27211	0	29.09555	4.15981	0.02526	2.55122	0	2.608	0.0101	0	2.02775	0
D003093	9.20722	9.42315	1.9456	0	0	0.17427	0	0	0	0	0	9.42315	1.9456	0	0	0	0	0	0	0.90362
Healthy	40.42364	11.82723	0.1663	1.63437	1.7811	0.20292	0	0.07697	0.12988	0	3.44938	11.82723	0.1663	0	0	0.07308	0	0	0.69252	0.36129
Healthy	2.37799	13.1439	0.17113	1.19559	0.00161	0.00011	2.23535	0.07864	0.01417	0.05082	0	13.1439	0.17113	0	0	0	0	0	0	0.00671
Healthy	14.28705	1.21739	1.01154	0	0.07307	0.22128	0	0	0	0.01809	7.19281	1.21739	1.01154	0.02041	0	2.79291	0.20185	0	0	1.68418
Healthy	1.38443	1.84726	3.61327	0	0	0	0	0	0	0	9.69416	1.84726	3.61327	0	0.04141	2.90598	0.07126	0.64842	0.599	0.03504
Healthy	1.05789	3.67609	0.13274	0	0	0.10424	0	0	0	0	6.53769	3.67609	0.13274	0	0	1.42779	0.04411	0.02171	1.27141	0.3609
Healthy	35.94321	8.2611	1.82008	0.01638	0.01483	0.81347	0.03974	0	0.0021	0.14798	6.49599	8.2611	1.82008	3.89547	0	1.21607	0.05113	0	1.22287	0.03742
Healthy	10.95027	13.69863	0.6608	0.06969	0.04252	0.05197	0	0	0	0.0161	8.95049	13.69863	0.6608	1.72287	0.11004	0.951	4.0669	0	1.05054	0.10449
Healthy	37.21339	4.26577	0	1.71618	24.4907	8.15641	0.02961	0	0	0	0	4.26577	0	0	0	0	0	0.17091	0	0
Healthy	13.62916	15.65578	0	0	0	0	0	0	0.00943	0	12.09348	15.65578	0	0	8.13813	0	5.28431	1.63817	1.62736	0.89058
Healthy	45.74613	3.49138	0	0.89779	0	0	0	0	0	0.02401	6.55671	3.49138	0	3.1877	1.03035	2.92129	0	0	0	0
Healthy	18.17691	1.67582	57.6102	1.29297	0	4.15738	0	0	0	0	0	1.67582	57.6102	0.37137	0	0	0	0	0	0
Healthy	18.11828	5.72076	2.95461	0.06991	1.65467	1.57254	1.97389	0	0.05656	0	5.26227	5.72076	2.95461	0	5.63179	1.90651	0.27033	29.7857	0	0.0103
Healthy	33.80655	6.90073	3.9188	0.73226	1.13343	1.60338	0.12803	0	0	0.25553	0.30431	6.90073	3.9188	0	0	0.18505	0	6.50444	0	0.01533
Healthy	9.64494	0	0.02741	1.16377	0	0	0	0	0	0.00202	0	0	0.02741	0	0.01106	0	0	0	0	0
Healthy	1.23727	3.58315	1.25931	0.31322	0.79051	1.25755	0	0	0	0.07352	9.88782	3.58315	1.25931	0.54599	0.45078	1.82914	0	0	0	2.14064
Healthy	2.41671	3.29786	0.51766	0.14894	0	0	0	0	0	0	16.87969	3.29786	0.51766	0	0	0.82975	0.34203	0	0	1.54687
Healthy	12.05536	12.22205	0.34112	0.33766	2.13145	0.13419	0.52203	0	0.40809	0	1.28055	12.22205	0.34112	0	9.74943	1.64953	0.74913	1.32234	1.94377	2.10819
Healthy	7.22272	29.1356	8.09974	0.18912	0.34092	0.24702	0	0	0	0	0.74768	29.1356	8.09974	0.00787	12.8595	0.557	0.00204	0	0	0.16739
Healthy	13.23945	3.39432	3.05761	0	0	0.15891	0	0	0	0	15.32281	3.39432	3.05761	0	0.30965	9.81646	0.46085	1.04605	0	0.26814
Healthy	66.22781	0.93067	0.0143	0.00373	0	0	0.00443	0	0	0	0.61019	0.93067	0.0143	0	0.0562	1.86469	0.13516	0.23708	0.58602	0
Healthy	2.12552	0	0.0615	0.20686	0	0.26925	0	0	0	0	5.97905	0	0.0615	7.73303	0	18.1525	0.16476	0	1.39646	0
Healthy	17.20119	12.29481	3.2774	0.04399	0.0312	0.8203	0.0847	0	0.06792	0.07925	8.3286	12.29481	3.2774	0	0	1.32353	0.02559	1.54807	0.99536	0.05712
Healthy	0.85315	7.44637	3.03875	0	0	0	0	0	0	0.19398	17.28614	7.44637	3.03875	0	17.0962	5.85616	0.05053	0	0	0.23386
Healthy	11.90903	4.3864	7.05625	0.91624	0.11379	1.0318	0.18939	0.00501	0.00582	0	0	4.3864	7.05625	0	6.26157	0	0.61263	0	0	0.38679
Healthy	67.53258	1.22466	0.37323	0.11243	0.10129	0.18821	0	0.00737	0	0.12141	1.18368	1.22466	0.37323	0	0.97681	2.26461	0.05362	0.20096	0.53778	0.007
Healthy	22.25297	5.56613	0	0	0	0	0	0	0.02425	0	5.35452	5.56613	0	0.46865	3.44662	3.20986	0.23867	0	0	0
Healthy	22.48144	8.14008	0.76322	0.22235	0	2.90169	0	0	0.04801	0.25187	0.88407	8.14008	0.76322	0	0	0	0.00905	0	0	0.01841
Healthy	23.47553	3.77045	0	0	0.05946	0.10238	0	0	0	0	24.60861	3.77045	0	0	0	1.18901	3.18684	0	0.88812	0.34517
Healthy	30.20134	4.18259	0.97306	0	0	0.19324	0	0	0.00448	0	0.14836	4.18259	0.97306	7.94172	0	1.37352	0.04808	0	0	0.00721
Healthy	14.92994	4.03098	21.27523	0.4539	0.03322	2.8033	0.27916	0	0	0.04869	8.3285	4.03098	21.27523	0	2.37576	0	0.22719	0	1.18916	0.26995
Healthy	7.28304	3.14442	3.07362	0.0558	0.05659	1.67211	0	0	0	0.02927	14.58963	3.14442	3.07362	0	2.97615	12.4645	0.10273	0.46428	2.23081	0.22466
Healthy	6.95043	6.55978	0	0.20264	0.47791	0.06129	0.24509	0	0.11678	0.03937	10.08062	6.55978	0	0.22989	0.23935	2.74595	2.22896	0	1.42806	0.08823
Healthy	2.46066	0	0.82179	0.00774	0	0.0043	0	0	0	0	0	0	0.82179	0	0	0	0	0	0	0
Healthy	5.17485	1.43161	0.01377	0.03321	0.00122	0.0013	0	0	0	0.00942	8.82145	1.43161	0.01377	0	0.22535	1.53002	0.22475	0	1.87207	0.025
Healthy	4.75141	4.84914	0	0	0.30586	0	0	0	0	0	5.47145	4.84914	0	11.0385	0.55879	0.95675	0.24865	0.61909	1.99314	0
Healthy	3.34333	2.45126	0.23023	0.08112	0.04696	0	0	0	0	0	1.43462	2.45126	0.23023	0	0	2.56012	0.06584	0	0	1.04191
Healthy	4.15218	3.84374	0.01719	0	0.34667	0.67976	0	0	0	0.01797	2.46821	3.84374	0.01719	9.20628	7.17593	0	0.3137	0	0	0.40018
Healthy	27.08959	1.81855	8.2646	0.34297	0	0	0	0.10734	0	0.59504	0	1.81855	8.2646	0	1.05184	0.09124	0	0	0	0
Healthy	15.3408	2.91124	36.009	0.54877	0.60251	11.9689	0.00543	0.19561	0.00247	0.16128	2.08944	2.91124	36.009	0	0	0.42973	0.12191	0	0.07794	0.45547
Healthy	20.40805	5.24363	0.79985	0.67489	0.00297	0	0	0	2.07538	0	9.77538	5.24363	0.79985	0	0.01915	0	6.0008	0	0	0.02847
Healthy	0.65025	5.19253	0.12321	0.03597	0.03924	0.0565	0	0	0	0	17.41405	5.19253	0.12321	0	0	2.10664	0.0695	0	1.12908	2.94688
Healthy	4.07466	8.02052	5.54477	0.0166	0	0.5576	0	0	0	0.19933	13.75916	8.02052	5.54477	0	0	0	0.00408	0.06765	0.72023	0.19338
Healthy	6.0791	2.12608	0.08676	0.2766	0.11391	0.02708	0	0	0.09733	0	6.9676	2.12608	0.08676	7.92509	0	5.06272	0.25391	0	0.63184	1.4879
Healthy	2.13014	0	0	0	0	0	0	0	0	0	6.35863	0	0	8.05248	0	19.0443	0	0	0	0
Healthy	12.34446	4.67764	2.16862	0.77474	5.30426	0.17371	0	0	0	0.31476	10.77519	4.67764	2.16862	0	0	0	0.0985	0	1.22995	0.07404
Healthy	9.90921	5.13878	14.13866	0.34355	0.41992	2.76584	0.90418	0.01153	0	0.4897	0.70257	5.13878	14.13866	0	12.0243	0.02338	0.04357	0	0	0.03636
D003093	5.08733	12.33945	0	0.00854	0.17931	0.03753	0	0	0	0	7.60859	12.33945	0	0	0	0	0	0	0	0.31643
Healthy	4.99676	1.86826	0.39616	0	0.32041	0	0	0	0	0	11.01203	1.86826	0.39616	6.15976	0	0	0.12285	0	0.52765	1.8095
Healthy	0.76244	1.68748	0.10137	0	0	0	0	0	0	0	13.25228	1.68748	0.10137	3.24217	0	0	0.19207	0	0.54498	0.03301
Healthy	28.09864	1.61389	4.33914	1.83558	0.00039	0.40726	0.37654	0.12269	0	0.04742	8.77419	1.61389	4.33914	0	0	1.20695	2.30897	0	0.95328	0.01588
Healthy	12.8107	1.06885	0	0	0	0	0	0	0	0	0.50609	1.06885	0	3.79563	0	7.35378	0.05236	0	0	0
Healthy	17.20017	6.43537	1.05839	0.5437	2.42459	0.16185	0	0	0.24629	0	4.17458	6.43537	1.05839	1.6214	0.37933	1.01287	2.11487	0.1874	1.66398	0.05437
Healthy	6.34398	4.54543	0.27883	6.43426	0.00853	0.28468	0.11267	0	0.33856	0	3.86467	4.54543	0.27883	0.01823	0	0.27684	0	0	0.48451	0
Healthy	8.29605	8.30222	0.14723	0	0	0.11833	0	0	0	0.10177	22.37478	8.30222	0.14723	0	5.36937	1.62796	0.62354	0	0.0851	0
Healthy	0	0	0	28.08369	0	0	0	0	7.72237	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.68633	3.36017	4.1951	0	0	0	0	0	0	0	16.02782	3.36017	4.1951	2.75786	0.14138	3.00776	0.28953	0.05104	0.75427	0.02994
Healthy	11.98263	8.82742	0.00492	0	0.03108	0	0	0	0	0	1.68355	8.82742	0.00492	0	0	3.66873	1.34205	0	0.85072	0.0561
Healthy	39.2162	4.98847	14.09391	0.33111	0.00153	0.96339	0	0.37295	0	0	0.65207	4.98847	14.09391	3.50067	0.93803	1.02184	0	0	0.25004	0
Healthy	11.37886	16.2029	0	0.13364	0.84233	1.81866	0.33876	0.00901	0	0	0	16.2029	0	0	0	0	0	26.08231	0	0.05743
Healthy	5.63958	13.53573	0	0.00588	0.06341	0	0	0	0	0.03142	9.844	13.53573	0	7.01928	1.9902	0	0.01256	0	2.02576	0.31812
Healthy	13.93007	2.21366	9.62038	2.76868	0.08849	2.64849	0.07859	0.02984	0	0.04979	3.07579	2.21366	9.62038	1.73703	0.93929	0	0.06826	0	0.83971	0.08703
D003093	57.14645	2.20105	0	0	2.15161	0	0	0	0	0	0	2.20105	0	0	0	0.08654	0	0	0	0
Healthy	21.6172	0.30647	0.01998	0.01339	0.1973	0	0.05557	0	0	0	0.12557	0.30647	0.01998	8.18671	0	0.63712	0.01799	0	0	0
Healthy	35.29333	15.65143	1.29679	0.26328	0.0042	0.49229	0.29751	0	0	0.30018	5.41643	15.65143	1.29679	0	0.01273	1.25005	0.14371	0.19301	0	0.06562
Healthy	16.20853	6.93974	0.75926	0.24351	1.14209	0.0928	0	0	0	0	4.53676	6.93974	0.75926	0	0	0.12517	0.49568	0.18991	0.16259	0
Healthy	25.78987	3.55759	1.29765	0.25948	0.0268	0	0	0	0	0.06641	2.31744	3.55759	1.29765	6.59926	0.70912	2.23402	2.84792	0.12219	2.07066	0.18265
D003093	31.2153	14.81299	1.43332	0.49099	0.00527	0.23535	0	0	0.92825	0	1.69994	14.81299	1.43332	0.23162	0.05374	0	0.23659	0	0	0.06288
Healthy	0	0.00751	14.03713	0.08659	0.84027	0	0	8.79937	0	0	0.00054	0.00751	14.03713	0.00071	0	0	2.78928	0	0	0
Healthy	29.92333	2.87158	0.45848	0.07445	2.2273	0.24232	0	0	0	0	2.5102	2.87158	0.45848	0.36848	0.09266	1.85944	0.33364	0	0	0.01224
Healthy	0.46416	3.02439	0.04882	0	0	0	0	0	0	0	0	3.02439	0.04882	0	0	0.8757	0	0	0	0
Healthy	1.62964	0	0.08801	0.1937	0	0.25536	0	0	0	0	6.07813	0	0.08801	7.96575	0	18.6315	0.20237	0	1.28982	0
Healthy	2.74405	3.19092	0.51006	0.11619	0	0	0	0	0	0	17.26871	3.19092	0.51006	0	0	0.76043	0.31406	0	0.5654	1.46652
Healthy	11.96373	0	0	0.05981	0	0	0	0	0	0	0	0	0	0	0	0	0.0951	0	0	0.51388
Healthy	7.9027	6.69921	0.0025	0.04826	0	0.20281	0	0	0	0.17322	1.59827	6.69921	0.0025	0	0	0	10.8936	0	1.83058	0.01178
Healthy	15.1352	1.29511	0.94002	0	0.07825	0.23633	0	0	0	0.02792	7.12773	1.29511	0.94002	0	0	2.77601	0.19678	0	0	1.68846
D003093	42.25698	7.57645	2.21152	0	0.31024	0.35873	0.03304	0	0	0.00295	0.88614	7.57645	2.21152	0	0.16326	0.16197	0.10276	3.08024	0	0
Healthy	23.28386	13.547	15.75931	0.43307	0.78822	0.64397	0.42843	0.60608	0.14233	0	1.47275	13.547	15.75931	3.73017	1.14016	0.25995	0	2.1005	0	0
Healthy	7.21003	6.45742	0	0	0.48229	0.05532	0	0	0	0	7.95582	6.45742	0	0	0	1.90213	1.53255	0	0	0
