group	Faecalibacterium_sp900539885	Prevotella_copri_A	Bacteroides_stercoris	Phocaeicola_plebeius_B	Phocaeicola_coprocola	Phocaeicola_sp900554435	Bifidobacterium_pseudocatenulatum	Ruminococcus_B_gnavus	Flavonifractor_sp000508885	Enterocloster_citroniae	Bacteroides_uniformis	Dialister_invisus	Alistipes_shahii	Sutterella_wadsworthensis_A	Odoribacter_splanchnicus	Bacteroides_intestinalis_A	Alistipes_A_indistinctus	Flavonifractor_plautii	Parasutterella_excrementihominis	Flavonifractor_sp000508885
Healthy	0.74272	0.28737	0.05366	0	0	0	0	0.0472	0	0	0.16956	0	0.24644	0	0.55608	3.59493	3.77874	0.0043	0	0
Healthy	2.16719	0	0	1.17269	0.67125	0	0	0	0	0	0.07944	0	0.63979	0	0.55048	0	0	0.05084	0	0
Healthy	1.32233	0	0	0.25842	0	0.72153	0	0.03325	0	0	0.86131	0.28195	0.41001	0	0.45585	0.00543	0.05118	0.00717	0	0
Healthy	0	0	0.00485	0	0	0	0	0	0	0	0.12413	0	0	0	0	0	0	0	0	0
Healthy	7.26237	0	0	0	24.5101	0	0	0	0	0	4.64983	0.37861	0.38214	0	0.83208	0	0.02872	0.01392	0.02848	0
Healthy	0.36792	0	0.01337	0	0	0	0	0	0	0	9.74699	4.30214	0	0	0	0	0	0	0.03579	0
Healthy	3.95841	2.16585	0	0.00358	0.13019	0	0	0.00772	0	0.05229	0.01508	6.31929	2.33374	0	1.57722	0	0.115	0.0996	0.00185	0
Healthy	4.55121	0	0.00635	0	0	1.98523	0	0.07765	0	0	3.41371	0	0.18889	0	0	0	0	0.00468	0.01483	0
Healthy	46.506	0	0	0	0	0	0	0	0	0	5.40414	0	0	0	0	0	0	0	0	0
Healthy	1.34479	67.9881	0	0	0	0	0	0	0.03436	0	1.37026	0	0	0	0	0	0	0	0	0.03436
Healthy	0.44251	0	0.99992	21.8213	21.4918	0	0	0	0	0	1.51857	0	0.07176	0	0.77123	0	0	0.07354	0	0
Healthy	0.76597	0	0	0	0	0	0.06792	0	0.08567	0	0	15.318	0	0.26719	0.80435	0	0	0.14107	0	0.08567
Healthy	13.4616	10.2255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.69725	0	0	0	0	3.83966	0.32651	0	0	0	26.9166	0	2.22679	0	0	0.52249	0	0.08641	0.0857	0
Healthy	3.95924	0	2.39397	0	0	0	0	0	0	0	0.17199	0	4.24616	4.84788	0	0	0.02314	0.11767	0.18985	0
Healthy	4.15643	6.92704	0	0	0	0	0	0.00139	0.02768	0	0.62073	0	0.20367	0	0.66407	0	0.40872	0.48033	0	0.02768
Healthy	1.07813	59.5722	0	0	0	3.99525	0	0	0	0.00797	1.78708	0	0.00286	0	0	0	0.00325	0.00518	0	0
Healthy	3.09752	8.87414	2.40799	0	0	0	0	0	0	0	10.6997	0	0.52021	6.77028	0	0	0	0	0	0
Healthy	3.44999	37.7748	0.74396	0	0	1.84274	0	0	0	0	1.45681	0	2.13473	0.092	1.10145	0.08355	0.03633	1.28141	0	0
Healthy	5.41231	0	0.00049	0	0	0.96175	0	0.00499	0.00563	0	0.24667	0	0.55637	0	0.61538	0	0.02766	0.04133	0.0078	0.00563
Healthy	0.61842	0	0	0	0	0	0	0	1.33503	0	0	0	0	0.12874	0.6687	0	0	0.03993	0	1.33503
Healthy	7.31151	0	0.29281	0	0	7.07435	0	0.08623	0.00929	0.00583	0.23347	0	0.46211	0.07012	0	0.0206	0.08487	0.0129	0	0.00929
Healthy	0	0	0	0	0	0	0	0	0.00477	0	0	0	0	0	0	0	0	0	0	0.00477
Healthy	2.74814	0.69302	0	0	0	1.09929	0	0	0	0	3.32759	0	1.78888	0	0	0	0	0.01914	0.3999	0
Healthy	4.10485	0	0	0	0	0	0	0.13181	0.50418	0.0259	12.8561	8.07915	0	0	0	0	0	0.0429	0.06155	0.50418
Healthy	4.8351	0	0	0	0	10.3441	0.02463	0	0	0	6.04859	0	0.54162	0	0	0	0.28256	0	0.04164	0
Healthy	0	0	0	0	0	11.9816	0	0	0	0	0	0	0	0	0	26.9405	0	0	0	0
Healthy	16.1291	0	3.40992	0	0	0	0	0.85684	0	0	8.47892	1.02417	1.11876	0	0	0.98681	0	0	0.03047	0
Healthy	4.37841	0	0	0	0	0	0.81819	0	0	0	12.3774	0	5.24048	2.30368	0.78643	0	0	0.06815	0	0
Healthy	3.20723	0	25.4603	0	0	0	0	0	0.30517	0	11.8785	0	1.21092	0	0	0	0	0.15177	0.05818	0.30517
Healthy	6.70891	0	23.9073	0	0	4.14388	0	0	0.00573	0	10.2102	1.79734	0.95047	2.81607	0.93928	0	0	0.01726	0	0.00573
Healthy	0.84979	0.00776	0.00352	0	0	0	0	0.34964	0.04912	0	7.73111	3.02239	0.00058	0	0	0	0	0.00929	0	0.04912
Healthy	0.05138	0	0	0	0	0	0	0.27261	0.01486	0	10.8159	10.5475	0	0	0	0	0	0	0	0.01486
Healthy	3.12012	0	0	0	0	0.0029	0.29791	0	0	0	6.01954	0	2.3186	0	1.2265	0	0.00991	0.33564	0.00081	0
Healthy	5.37135	0	14.649	0	16.1488	0	0	0.08497	0.071	0	1.95463	0	2.10861	0.06371	1.18435	0.6923	0	0.07367	0.00583	0.071
Healthy	2.24696	0	22.7377	0	0	0	0	0	0	0	2.56432	2.68998	1.66316	0	0.74343	0	0.04375	0.03199	0.21323	0
Healthy	0.58205	0	0	0	0	0	0	0	0	0	8.63379	22.2746	0.34069	0	0	0.72417	0	0	0	0
Healthy	2.81386	0.10716	0.01444	2.22606	10.214	2.47974	0	0.1569	0.00151	0	9.31523	0	1.47148	0	1.0316	5.16529	0.10666	0	0	0.00151
Healthy	2.01952	0	30.4214	0	0	0	0	0	0.01072	0	8.46199	7.93807	0.64532	0	0.67785	1.98419	0.29157	0.02476	0.21042	0.01072
Healthy	3.33869	17.689	0.91765	0	0	0	0	0	0.00185	0	0.36789	0	1.72476	0.4679	2.5183	0.57823	0.00486	0.10514	0.01481	0.00185
Healthy	3.00731	1.06306	3.53403	0	0	0	0.29474	0	0	0	18.6789	0	1.76398	3.60235	0	0	3.1172	0	0	0
Healthy	4.6293	30.3933	0.00927	0	0	0	0.10537	0	0.00155	0	5.55431	0	0.46853	0	2.86439	0.0226	0.15604	0.00309	0.47459	0.00155
Healthy	1.29431	0	0	0.03149	0.76098	1.33343	0	0	0	0	1.35583	4.29195	0	0	0	0	0	0	0	0
Healthy	1.37697	0	0.05601	0	0	0	0	0.08407	0	0	0.243	0	0.09929	0	0	0	0.00445	0.01904	0	0
Healthy	4.92577	0	0	0	0	0	1.54614	23.4084	0.0452	0	0	0	0	0	0	0	0	0.01136	0.06688	0.0452
Healthy	10.4747	20.2979	0.00047	0	9.9998	0.0015	0	0.01179	0.05294	0.0089	0.3637	0	0.69546	0	0.43829	0	0.17537	0.14272	0.00055	0.05294
Healthy	1.62346	0	38.1305	0	0	0	0	0	0.01295	0	4.05254	0	0.93731	0	0.61186	0	0.03154	0.02765	0.06985	0.01295
Healthy	4.23559	0	0.00144	0.00097	27.3973	7.28621	0.00402	0.00168	0.00511	0	0.46089	0.04269	0.13829	0	0	0	0	0.00788	0	0.00511
Healthy	0.03625	0	0	0	0	0	0.00438	0.70723	0	0	3.11896	7.79043	0	0.17461	1.36033	0	0	0	0	0
Healthy	7.4564	2.11223	0	1.65808	0.77716	0.51255	0	0	0	0	7.17958	0	0.45797	7.39146	2.31743	0	0.21695	1.4816	0	0
Healthy	6.37977	0	0	0	0	0	0	0	0	0	12.393	0	0.68573	5.87112	0.90465	0	0	0.1962	0	0
Healthy	2.63676	0	0.09502	0	0	0.16042	0	0.00901	0.00049	0.01666	2.8078	0.40508	0.76366	0.01365	0.57563	0.00066	0.00631	0.05146	0.35586	0.00049
Healthy	1.95435	0	0	0	0	0	0	0	0	0	13.8505	8.15906	0.10682	0	0	0.3436	0	0	0	0
Healthy	0.01574	0	0	0	0	0	0	0.72933	0	0	3.13463	7.7925	0	0.1515	1.24966	0	0	0	0	0
Healthy	6.177	0	0	0	0	0	0	0	0	0	11.66	0	0.74477	6.01781	0.96424	0	0	0.24336	0	0
Healthy	0.09793	0	0.13687	0	0	0	0	0.03477	0	0.06812	0.22228	0	0.05074	0	0	0	0	0.3187	0	0
Healthy	3.32721	0	1.07298	0	0	0	0	0	0	0	3.2421	0	1.60235	0	0	0.09429	0.00371	0	0.00847	0
Healthy	2.13528	0	29.9039	0	0	0	0.00803	0.00414	0.03853	0	8.46741	8.06739	0.78269	0	0.70781	2.02386	0.31443	0.0396	0.21268	0.03853
Healthy	3.22816	0	25.4005	0	0	0	0	0	0.2952	0	11.989	0	1.23942	0	0	0	0	0.15282	0.05234	0.2952
D001172	22.9701	0.04577	0.58144	1.2492	0.01586	0.28694	0	0	0.05634	0	0.4232	0	2.71065	0	0.60513	3.03051	0.04993	0.02705	0	0.05634
Healthy	9.0985	24.0823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07838	0	0
Healthy	4.09328	0	0	0	0	0	0	0	0	0	17.163	1.93826	0.60499	0	0	0.65714	0	0	0.13758	0
Healthy	0.11085	0	2.79517	0	0	0	0	0	0.00458	0	4.8342	2.66152	1.11208	0	0	0	0	0.06423	0.01142	0.00458
D001172	14.6071	0.0288	0.04864	0.09161	0.01462	0.01524	0	0.69958	0.36042	0	0.04684	0.41656	0.0019	0	0	0	0	0.02402	0	0.36042
Healthy	2.43803	0	0	0	0	0	0	0	0.44041	0.0037	31.7299	0	0.07245	0	0	0	0.0102	0.16128	0.07455	0.44041
Healthy	0	0	0	0	0	3.33317	0	0	0	0	8.69084	7.34269	0	0	0	0	0	0	0	0
Healthy	24.4503	0	0.39841	0	0	0	0	0	0.00786	0	2.72196	0.16943	1.38702	4.3324	0	0.0515	0	0.16023	0.00756	0.00786
Healthy	3.47246	1.3835	1.45221	0	0	0	0.0826	0.95431	0	0	0.82133	4.54092	0.58905	0	0	0.56604	0	0	0.50243	0
Healthy	8.17222	0	0	0	0	0	0	0.68038	0	0	8.72855	5.19577	0	0	0	0	0	0	0	0
Healthy	3.91121	0	0.00531	0.2155	0.74187	1.50559	0	0	0	0	1.68116	4.90887	0.07338	0.45931	0.88813	0	0	0.01982	0	0
Healthy	3.70245	0	0.00561	0	0	2.50176	0.61729	0.00964	0	0	25.8738	0	1.81074	0	2.02995	0.93703	0	0.11671	0.00922	0
Healthy	2.49773	8.90043	0.21429	0	0	1.38135	0	0	0	0	3.36879	0	1.27203	0	0	0.4873	0.02427	1.03877	0	0
D001172	14.1161	0.26025	0.05626	0.04479	0.01655	0.00208	0.89177	0.25923	0.01896	0.043	0.73895	0	0	0	0	0	0	0.02111	0	0.01896
Healthy	2.24685	4.46679	0	0.16229	0	0.66586	0	0	0.00943	0.00865	0.84349	0	0.25987	0.16178	1.48872	0.43645	0.01161	0.13582	0	0.00943
Healthy	0	0	0	0	0	1.75	0	0	0	0	0.65894	2.1772	0	0	0	0	0	0	0	0
Healthy	6.74379	0	0	0	0	0	0	0	0	0	13.508	0	1.14695	11.9332	1.9269	0	0	0.02886	0	0
Healthy	0.89918	0	17.9198	0	0	10.8112	0	0	0.03699	0.01809	16.3126	0	0.22763	0	0	0	0	0.03912	0.57985	0.03699
Healthy	1.79174	0	0	0	0	0	0	0.57283	0	0	24.3646	6.20158	1.96231	0	0.64388	0	0.21528	0.01891	0.14429	0
Healthy	6.79089	0	0.34234	0.46957	0	0.16861	0.22827	0	0	0	9.98293	0	0.01479	0	0	0	0	0	0	0
Healthy	27.4752	0	2.11983	0	0	1.82767	0.15033	0	0	0	1.02989	0	0.26642	0	0	0	0	0	0	0
Healthy	1.10314	0	6.33017	0	0	5.10859	0	0	0.06084	0	21.7676	0.05706	0.7582	0	0.76261	0	0.3145	0.06708	0.02935	0.06084
Healthy	0	0	0	0	0	0	0	0.26331	0.00669	0.05633	0	8.07987	0	0	0	0	0	0.02067	0	0.00669
Healthy	1.28105	0	0	0	0	5.72042	0	0.05667	0.00258	0	23.6396	0	1.10853	0.16963	0	3.52582	0	0.05711	0	0.00258
Healthy	10.8326	0	0	0	0	0	0	0.19567	0.00476	0.00615	18.6958	0.51286	0	0	0	0	0	0.02984	0.15257	0.00476
Healthy	0	0.00376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	11.9794	0	10.7906	0	0	0	0	0	0	0	23.6413	0.24017	1.14802	0	0	0	0	0	0	0
Healthy	3.06524	0	27.7374	0	10.868	0	0	0.03878	0.44577	0.00502	0.79115	0	1.16626	0.07056	0	0.07977	0	0.23589	0.27953	0.44577
D001172	0.02865	0.03099	10.4032	0.03803	0.00733	0.01113	0	5.37328	0	0	0.03159	0	0	0	0	0	0	0	0	0
Healthy	4.05406	0	0.00289	0	0	4.33588	0.32148	0	0.02784	0	29.1254	0	2.24705	0	0	0.71884	0	0.10644	0.00159	0.02784
Healthy	9.9414	10.8015	0.75825	0.14617	0.05519	1.00577	0	0.00321	0	0.00477	0.72432	0	2.09066	0.03695	1.48568	0.32372	4.24527	0	0.00099	0
Healthy	0.81028	0	0.89588	0	0	0.66391	0	0	0.03195	0	7.06485	0.60797	0.69539	0	0	0	0.3605	0.21263	0	0.03195
D001172	5.67186	0.08532	0.38788	15.3399	14.8767	5.79949	0.13964	0	0	0	2.41917	0	1.83686	0	1.11675	0.00794	0	0	0	0
Healthy	2.52111	0	0	0	0	4.67093	0	0.00621	0.12828	0.00052	10.1238	0	1.80335	0	0.53135	0	0.93215	0.18118	0.00166	0.12828
D001172	0.15073	0.20704	0.01889	0.02274	0.00228	0.00438	5.39367	0.02114	0.01037	0	0.01876	0	0.00265	0.00387	0	0	0	0.00245	0	0.01037
Healthy	3.25638	37.1059	0.77903	0	0	2.07642	0	0	0	0	1.59825	0	2.18447	0.07464	1.10801	0.07509	0.03465	1.37618	0	0
Healthy	2.39267	27.513	0.99993	0	0	1.37185	0	0	0	0	8.59587	0	2.16788	0	1.28278	0	2.19676	0.34539	0.03685	0
Healthy	3.94005	0	3.35435	0	0	0	0	0	0.01046	0	0.03075	0	4.44278	0.94625	0.89772	0	0.25947	0.14592	0.15062	0.01046
Healthy	10.3387	2.4831	0	1.30764	0.52012	0	0	0.00516	0	0	0.29666	0	0.32489	0.25217	0.54139	0	0.03651	0.00192	0	0
Healthy	18.139	7.41179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.37764	0	0	0.10448	0	0	0	0	0	0
Healthy	9.16888	5.61422	0	0.94932	0.35895	0.0963	0	0	0	0	5.95866	0	0.51422	9.73356	1.10391	0	0.1529	1.64852	0.0194	0
Healthy	4.49434	0	0	9.51852	0	0	0	0	0	0	9.63421	0.98463	0.6627	0	0	0	0	0	0.02345	0
Healthy	1.71349	0	0	0	0	0	0	0	0	0	8.19804	0	2.87756	0.73511	1.48867	2.82783	0.03614	0.01854	0.04267	0
Healthy	5.61849	0	14.7936	0	15.593	0	0	0.07739	0.05296	0	2.1119	0	1.9658	0.06336	1.17912	0.62879	0	0.07893	0.00591	0.05296
Healthy	8.35455	0	8.61763	0	0	0	0	0	0	0	0.65635	0	1.28218	0	0	0.01102	0.00645	0	0.00736	0
Healthy	2.47357	27.5484	1.0498	0	0	1.47521	0	0	0	0	8.66497	0	2.36966	0	1.21169	0	2.1913	0.30801	0.04178	0
Healthy	1.04944	0	21.4185	0	0	8.05192	0.00242	0.12968	0.05225	0	5.89069	0	0.14177	1.06732	0	0.60726	0.03335	0.05628	0	0.05225
Healthy	3.98708	1.18536	1.25205	0	0	0	0.15791	1.0406	0	0	0.71326	3.76164	0.93724	0	0	0.40968	0	0	0.37716	0
Healthy	16.6831	6.42452	0	0	0	0	0	0	0	0	0.23448	11.8655	0.24017	0	0	0	0	0	0	0
Healthy	6.88608	0	0	0	0	0	0	0	0	0	16.45	0	0	8.06826	0	0	0	0	0	0
Healthy	2.30749	9.3913	0.22319	0	0	1.34425	0	0	0	0	3.18786	0	1.22383	0	0	0.39241	0	0.92154	0	0
Healthy	2.98947	0	0	0	0	0	0.01243	0.18182	0.00801	0.00365	9.41968	0.99789	0.2285	0	1.42511	0	0	0.05435	0.00128	0.00801
Healthy	1.64266	0	0	0	0	0	0	0.52666	0	0	24.4803	5.97939	1.71052	0	0.62299	0	0.23427	0.01485	0.10853	0
Healthy	4.82957	0	0	0	0	0	0.00218	1.13862	0.48592	1.44404	0.0023	0	0	0	0	0	0	0.0517	0	0.48592
Healthy	0	0	0	0	0	11.947	0	0	0	0	0	0	0	0	0	26.8626	0	0	0	0
Healthy	6.72633	0.00792	3.65046	0	0	2.86302	0	0.06209	0.00809	0	5.37277	0	1.20199	0	2.27434	17.1056	0.72614	0.03469	0.0108	0.00809
Healthy	3.45227	0	0	0	0	0	0	0	0	0	28.6026	0	0.60939	4.27383	0.86403	0	0	0	0	0
Healthy	3.97118	0	0.01051	0	0	2.39407	0.73087	0	0	0	24.6827	0	2.1218	0	1.74706	0.80965	0	0.0777	0.00294	0
Healthy	3.57173	0	0.01344	0	0	2.18912	0.62985	0	0	0	25.3239	0	1.97419	0	1.82906	0.81461	0	0.112	0.32872	0
Healthy	1.44193	0	0	0	0	0	0	0.12837	0	0	18.9233	2.9941	1.36931	0	0	0	0.27528	0	0.14668	0
Healthy	11.2482	38.5577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.35627	0	35.7227	0	0	0	0	0.00455	0.07721	0	13.5154	8.89733	0.77816	0	0	0	0	0.08475	0.01733	0.07721
Healthy	2.26684	0	23.0198	0	0	0	0	0	0	0	2.82668	2.88898	1.66275	0	0.78502	0	0.03274	0.01935	0.21793	0
Healthy	4.92597	0	0	0	0	12.4711	0	0	0.00968	0	5.75816	5.72981	1.69813	2.08072	1.19883	0	0	0.03223	0.0079	0.00968
Healthy	18.1304	17.4529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.31629	9.18388	0.22812	0	0	1.4322	0	0	0.01525	0	3.28078	0	1.19515	0	0	0.52809	0.01631	0.95767	0	0.01525
Healthy	3.28853	0	0	8.5886	0	0	0	0	0	0	11.1906	0.67792	1.79803	0	0	0	0	0	0	0
Healthy	1.28169	2.53701	0.07378	0.03116	0	0.06657	0.00835	0	0	0	0.20819	4.68645	0	0	0	0	0.00159	0	0	0
Healthy	1.34157	0	0	0	0	5.78035	0.00584	0.07457	0	0	23.433	0.00933	1.2151	0.17701	0	3.57118	0.00972	0.04778	0	0
Healthy	7.93581	0.012	7.91002	0.03967	0.03434	0	0.0477	0.20522	0	0	0.37859	0	0.92174	0	1.26994	7.15088	0.01447	0	0.30581	0
Healthy	2.24074	0	1.42879	0	0	0.67327	0	0	0.10809	0	10.482	3.03276	0.95788	0	0.53143	0	0.21142	0.13861	0.00292	0.10809
Healthy	3.3668	0	25.108	0	0	0	0	0	0.27475	0	11.9387	0	1.25121	0	0.33638	0	0	0.14256	0.05759	0.27475
Healthy	3.68127	0	2.64685	0	0	0	0	0	0.00365	0	0.03962	0	3.33826	2.73061	0.83888	0	0.08446	0.20367	0.33515	0.00365
Healthy	9.06931	0	0	0	0	2.915	0	0	0.00023	0	3.3852	0	0.53468	0.14453	0.90828	0	0.02693	0.03849	0.00016	0.00023
Healthy	1.63072	0	0	0.0526	0	0.24392	0	0	0	0	1.84728	0.06843	0.57798	0	0	0	0	0	0	0
Healthy	7.99724	1.98203	5.78566	0	0.28254	0.9976	0.21495	0.01597	0.00189	0	0.96931	0.88316	0.72667	0.0581	0.96762	0.21852	0.04029	0.07531	0.07907	0.00189
Healthy	1.70252	40.001	2.02091	0	0	3.48162	0	0	0	0	4.64575	0	3.89606	0	0.84213	0	1.40025	0.10476	0	0
Healthy	4.38281	0	0	2.80334	0	0	0	0	0	0	14.8416	3.1357	2.87714	0	0	0	0	0	0.05694	0
Healthy	4.36111	0	7.36879	0	0	0	0	0	0	0	1.25427	0	0.54963	0	0	0	0	0	0.0242	0
Healthy	2.16965	0	0.00898	1.79256	0.0624	2.44117	0	0	0	0	4.70602	0.00098	0.33958	0	0.84881	0	0.02839	0.03522	0.1847	0
Healthy	8.76428	0	0	0.10923	0	2.43103	0	0	0	0	1.102	3.39926	0.03577	0	0.54183	0	0	0.00227	0.00502	0
Healthy	14.2006	57.2887	0.26214	3.87333	1.59267	0.02415	0.04884	0.00852	0	0	0.2341	0	0.002	0	0	0	0.00473	0	0	0
Healthy	0.09076	0	0	0	0	0	0	0.3115	0.0117	0	10.9882	10.6352	0	0	0	0	0	0	0	0.0117
Healthy	3.28194	0	24.8409	0	0	0	0	0	0.29166	0	11.6449	0	1.17265	0	0	0	0	0.14024	0.0443	0.29166
Healthy	3.09799	0	0	0	0	0.06304	1.5714	0	0	0	4.52608	1.63743	0.10912	0	0	0	0	0	0	0
Healthy	24.1411	0	0.34336	0	0	0	0	0	0.00934	0	2.8673	0.20296	1.27983	4.27585	0	0.04324	0	0.16789	0.01317	0.00934
Healthy	1.94994	0	0	0	0	0	0	0	0	0	0.85278	0	0	0	0	0	0	0	0	0
Healthy	0.68908	0	2.1449	7.34481	0	1.57546	0	0	0.09374	0	4.01297	12.7201	0.17337	0	0	0	0	0.00134	0.01774	0.09374
Healthy	13.0257	0	0	0	0	0.00202	0	0	0.00629	0.00255	10.6636	0	0.99246	0.01855	0.70327	0	0.04085	0.04581	0.03256	0.00629
Healthy	0.93459	0	2.8825	0	0	0	0.17912	0	0.10766	0	9.95041	0	0	0	0	0	0	0.1971	0	0.10766
Healthy	0	0	0	0	0	0	0	0.25192	1.5231	0	0	0	0	0	0	0	0	0	0	1.5231
Healthy	1.49641	37.8533	0.74723	0	0	7.00744	0	0	0	0	3.64889	8.71349	0.0046	0.12471	0.87459	0	0	0	0	0
Healthy	2.72861	7.39366	0	0	0	8.36958	0	0.03846	0	0	29.8327	6.41924	0.19186	0.43148	1.04974	0	0.0325	0.01901	0.01513	0
Healthy	1.13717	1.79285	0	0.11803	0	0.39405	0	0	0	0	1.67444	0	0.08709	0	0	0	0	0	0	0
Healthy	5.26956	0.0984	0	2.16305	0.49276	0.00062	0.00095	0	0.00372	0	1.79785	0	0.62616	0	1.30545	0	0.01124	0.06264	0.00225	0.00372
Healthy	1.32622	0	0	0	0	5.76459	0	0.05651	0.00264	0	23.7739	0	1.15728	0.1558	0	3.51212	0	0.03224	0	0.00264
Healthy	12.7474	0	0	0	0	0	0.07074	0.01003	0.03421	0.21496	0.29368	0	2.773	0	2.60867	0	0	0.19169	1.79597	0.03421
Healthy	1.32686	0	0	0	0	5.95498	0.01176	0.04042	0.00269	0	23.2586	0	1.1561	0.17127	0	3.47899	0.00683	0.05965	0	0.00269
Healthy	1.40203	0	0	0	0	0	0	0.04857	0	0	0	0	0	0	0	0	0	0.00514	0	0
Healthy	1.32318	0	22.0424	0	0	0	0	0.01932	0.11136	0.01067	4.34565	0	0.29231	0.15703	0.73571	0	0	0.01411	0.01268	0.11136
Healthy	0.00078	0	0	0	0	0	0	0	0	0	0.42834	0	0	0.00468	0.37918	0	0	0	0	0
Healthy	2.58748	0	0	1.85869	0	3.78916	0	0.01516	0	0.04819	5.77243	0	3.19544	0	0.49501	0	0.45074	0.00745	0.11866	0
Healthy	5.33824	20.2628	0	0	0	0	0	0	0	0	0.88549	0	0.0146	0.82936	0.94188	0	0	0	0	0
Healthy	1.91829	0.02908	0.17335	3.78599	0	0	0	0	0	0	8.57668	0	0.31556	0	0	0	0	0.00129	0	0
Healthy	7.4209	0	0.25983	0	0	7.30464	0	0.10266	0.00453	0.00712	0.27814	0	0.50128	0.0688	0	0.0225	0.08405	0.01353	0	0.00453
Healthy	11.5605	0	0	0	0	0	0	0.24196	0	0.01406	7.72484	3.88742	0	0	0	0	0	0.07164	0.09601	0
Healthy	0	0	0	0	0	0	0	0	0	0	11.0581	0	0	0	0	0	0	0	0	0
Healthy	5.15318	1.45826	0.00022	0	11.803	0.16296	0	0.27677	0.0679	0.11738	3.25859	0	0.2379	4.12994	0.60569	0	0.0202	0.04083	0	0.0679
Healthy	6.03203	17.1115	4.22031	18.4664	0.00641	0.00184	0.7615	1.03592	0.14147	0.02236	0.07495	0	0.04527	0	0	0	0	0.00219	0.55197	0.14147
Healthy	1.97448	0	0.00256	1.21337	0	0	0	0.10514	0	0.03407	4.16998	0	0.38126	0	0.5598	0	0.09093	0.00858	0.00649	0
Healthy	3.82989	0	2.52105	0	0	0	0	0	0.02476	0	0.19955	0	3.33195	2.74659	0.80368	0	0.08223	0.18729	0.49155	0.02476
Healthy	8.97953	0	0	0	0.31063	0	0	0.01068	0.01723	0	9.34979	4.96272	1.74401	0	1.03091	2.48762	0	0.00801	0.02359	0.01723
Healthy	0.36285	0	35.3102	0	0	0	0	0.01676	0.08715	0	13.5988	9.16274	0.7607	0	0	0	0	0.10606	0.00944	0.08715
Healthy	1.6531	39.6273	1.99548	0	0	3.73917	0	0	0	0	4.96805	0	3.53008	0	0.85315	0	1.29885	0.12915	0	0
Healthy	15.4791	0	2.88908	0	0	0	0	0.85904	0	0	8.65931	0.70523	0.92184	0	0	1.09503	0	0	0	0
Healthy	0.37197	0	34.9212	0	0	0	0	0.00907	0.09884	0	13.3269	9.1376	0.78032	0	0	0	0	0.10038	0.0011	0.09884
Healthy	3.85692	0	0.04535	0	0	0	0	0	0	0	16.7722	0	2.04513	1.76629	0	4.24424	0	0	0	0
Healthy	7.30157	6.24102	0	0	0	0.15554	0	0	0	0	1.62971	0	1.07371	0	0	0	0	0.02381	0.03236	0
Healthy	13.064	0	0	0	0	0	0	0.23791	0	0	17.312	0	1.4304	3.06521	0	0	0	0	0	0
D001172	20.477	0.09833	0.04579	0.01381	0.03826	0.01783	0.19431	0.00193	0.05486	0.00681	5.77104	0	0.64755	4.60168	2.14324	0	0.04005	0.02351	0.0041	0.05486
Healthy	0.51869	0	0	0	0	0	0	0.01429	0.18282	0	11.369	3.35101	0	0	0	0	0	0.01606	0.11586	0.18282
Healthy	10.0898	2.10829	0.50674	0	0	3.2471	12.581	0	0	0	1.94227	3.87865	0	0	0	0	0	0	0	0
Healthy	4.40879	0	0	0	0	0	0	0	0	0	7.78723	0	0.4785	0	0	1.31507	0	0	0	0
Healthy	0	0	0.17554	0	0	0	0.66168	7.89367	0.13535	0	42.5643	0	0	1.44347	0.64711	0	0.03529	0	0	0.13535
Healthy	4.52331	0	0.02136	0	0	0	0	0	0.04886	0	2.58381	0.30683	2.81688	1.40236	2.4223	3.77492	0.01422	0.10605	0.00209	0.04886
Healthy	4.70519	40.7712	1.42065	0	0	0	0.11051	0	0	0	3.6834	0	0.44042	3.70084	0	0	0	0	0	0
Healthy	0.80643	0	0	0	0	0	0	0	0	0	4.59664	5.02819	0.42876	0	0	0	0	0	0	0
Healthy	3.53998	0	1.12053	0	0	0	0	0	0	0	3.1936	0	1.60655	0	0	0.09885	0.00358	0	0.00614	0
Healthy	4.29278	0	0	0	0	0.25183	0	0	0	0	7.73831	0	2.23347	0.03806	0	0	0.02959	0.0451	0.02971	0
Healthy	0.01103	0	0	0	0	0	0.00065	0.02462	0	0	0.03631	0	0	0	0	0	0	0	0	0
Healthy	1.11038	0	0	0	5.61684	0	0	0	0	0	4.34823	1.41727	1.04234	0	0.82487	5.86854	0.10512	0	0	0
Healthy	55.382	0	3.37609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.38368	0	0	0	8.90985	0	0.80018	0.00772	0.04886	0	3.95329	4.90607	0.27124	0	0.49287	0	0.06873	0.05101	0.19696	0.04886
Healthy	2.25388	7.03722	0	0	0	5.83295	0	0.00223	0	0	11.7887	0	1.59534	0.49189	1.79011	0	0	0	0.00173	0
