p	Firmicutes_A	Actinobacteriota	Verrucomicrobiota	Firmicutes_C	Firmicutes	Methanobacteriota	Bacteroidota	Proteobacteria
Healthy	0.999943538047246	-0.457996652496015	-0.216818463752738	-0.411728293157671	-1.57479194886134	-5	1.84134676684257	-0.997617925067239
Healthy	1.21215349895828	0.0796334006766018	-5	-5	-1.12314735239866	-5	1.80803012558223	-0.759950227887352
Healthy	1.44175764441643	0.593984586138764	0.0446886806179502	-1.34833439607706	-0.648300299594734	-0.138083434812259	1.68511464839587	0.677298457601311
Healthy	1.60680738817202	0.816168358915629	-2.68402965454308	0.147283581592567	-0.693961183663652	-5	1.53431071693756	0.854951840191498
Healthy	1.34458147481287	0.173197927168047	-0.793822002480003	0.495875828834006	-0.922305134113414	-5	1.74461330386633	0.439834606035994
Healthy	1.38114090285731	-0.730720610228101	-1.68550077202685	-0.27548656255854	0.64207654873724	-5	1.78996337129912	-1.30644891440409
Healthy	1.39911726056929	-0.000960852939011711	-5	-5	-1.22519116968929	-5	1.817220771917	-1.17185589269621
D015179	1.38026118270547	-1.95663772197887	-5	0.802444631114116	0.325041292734124	-5	1.72509656577761	0.0272150168004036
Healthy	1.71455783021291	1.15397209619666	-5	0.351643658791936	0.166554433936279	-5	1.28516671843046	0.169380495311949
Healthy	1.29224787286285	0.548356245858964	-5	-0.70296209062064	-0.77231892724713	-5	1.80996964323188	0.206596529578161
Healthy	1.23943287590524	-0.34013131833732	0.19254236499742	1.23892159121279	-5	0.575059616724186	1.38470063918484	-5
Healthy	-0.535510452566029	-0.00258303256109782	-5	-5	-5	-5	0.679504209439389	-0.786668219293407
Healthy	1.44990569513333	0.166287990146717	-5	-5	0.307326993865216	-5	1.76435422388239	-0.515515090968059
Healthy	1.08570076954585	-0.433774698050302	0.945396196685631	0.269519948911135	0.30113204287715	-5	1.51658455149105	0.400520720878379
Healthy	0.868808957236164	-0.461074549696415	-5	0.801400965651768	-0.467016435137038	-5	1.83355296523635	-0.777621734055044
Healthy	0.991013307917241	-1.6848696828164	-5	-5	-0.311090982379446	-5	1.77012488012829	-0.348644440339316
Healthy	1.57748410195676	0.0264964929728599	0.644846103239606	0.0731535837075613	0.216358585962253	-5	1.62927011312508	0.134578692075998
Healthy	1.71850401395579	-0.0316805263692611	-0.202441641597473	-0.544667784651354	0.622901715763979	-5	1.33230411084405	0.861756578984925
Healthy	-1.88605664769316	1.71939684061147	-5	-1.52143350440616	-0.166878398057083	-5	-1.50445566245355	1.65330341657273
Healthy	0.0344760458562871	-5	-5	0.059430875386197	-5	-5	1.94545011983783	-0.380896229727534
Healthy	0.790670719542973	0.147796859006046	1.63999927148546	0.429962111395364	-0.863279432843593	-5	1.12317681762824	0.998974724336045
Healthy	1.51384208198306	-5	-5	-5	0.862636966391781	-5	1.11848760451842	-5
Healthy	1.07431971568982	0.135221728288564	-5	-5	-0.542087839896642	-1.52651302993543	1.8455880819077	0.49604217260933
Healthy	1.31456532496314	-0.722161666997952	-5	-5	-1.75745857170162	-5	1.7759381747906	-0.0169919964319924
D015179	0.660523027942021	-5	-5	0.368608534264588	-1.14575470293388	-5	1.67008890335663	-0.0828780152103693
Healthy	1.61909458339748	-2.51999305704285	-5	-1.70509308939481	-2.44855000202712	-5	1.60730240354973	-0.683023760678452
Healthy	1.65673738104265	-0.537661908919803	-0.950433130835348	-0.488236921840658	0.0175967213659856	-5	1.60949452067861	-1.50113831100712
Healthy	1.572846519228	-5	0.796627055857721	0.525451686431553	-2.46852108295774	-5	1.60948117912289	0.142877303978689
Healthy	0.807981269694302	0.308511057153296	0.675675711443088	-5	-5	-0.646353003589727	1.78026523689372	-0.44703991930565
Healthy	1.1763011173436	0.199741468246643	-0.674443289948867	0.840800911595332	-1.07360609973032	-0.752493175850079	1.68365966396336	0.476362023769715
Healthy	1.50023345506843	1.12610347119115	-5	0.304402195012371	1.37155916865794	0.182836757248124	0.994001987835087	0.314071670125025
Healthy	1.43609200878725	-1.26098175411652	-5	-5	-1.161087972594	-5	1.80338226851483	0.483600133069305
Healthy	1.33724096097809	-2.40782324260413	-0.35407691051249	-5	-0.177106522452768	0.596006273326364	1.81211619621918	-1.77624454634276
Healthy	1.12114866192593	-5	-5	-1.10045306890913	-0.518170548736001	-5	1.82794149250831	0.509863544977469
D015179	1.57302508772377	0.962715875194726	0.541203441632046	0.602868112471083	-1.41049720373624	-5	1.57539466307291	0.315936775503906
Healthy	1.51964531550629	-5	0.655680004273652	-0.0108350590125311	-1.23642227553335	0.305071783022293	1.63722667154212	0.193041072153242
Healthy	1.41021642073484	-0.772807693485963	0.834210181986561	-0.0967200507234442	-5	0.0592679820434364	1.55655672988854	1.09345495644886
Healthy	1.67144935117902	0.705897907353572	-5	0.0551947878848117	0.657012803913705	1.53045085019371	0.286090286454933	-5
D015179	1.12823152886111	-0.00111757351637343	0.242417184417719	-0.479962126079129	0.849059912466546	0.821070492444922	1.352449382445	-0.391324235519098
D015179	1.21634222436886	-0.682940041259995	-5	0.297672987019454	0.505902555375028	-5	1.76008502013933	-0.448342663713728
D015179	1.40490962602882	-0.331632722958145	-5	0.396668271419673	-0.0814402307059082	-5	0.410955974124674	1.57121277759839
Healthy	1.59912337473354	-0.0550635298809236	-5	0.793525677655899	-0.381910045596014	-5	1.53198661698046	0.0746189891837589
Healthy	1.72526943046824	-1.22300841514359	-5	-0.0992724745591696	0.142958557039173	-5	1.33727731869127	-0.920059402847638
Healthy	0.314585530952335	-5	-0.217083275287387	-5	-1.88239730830992	-5	1.96518306784019	0.675425448600985
Healthy	1.22597081820547	1.35164114641232	0.20649395903328	0.138119466209549	0.0570000809129759	-5	1.31837412012218	0.935551599889378
Healthy	1.20962920289339	0.0893044518478707	-5	-1.47327313268536	-1.20586064423223	-5	1.80223116815862	-0.671926345486845
Healthy	1.58390486368973	-0.205024255948868	-5	0.20836610087482	-0.30745269748657	-5	1.63312815861448	-0.814061410173411
D015179	1.85935418949762	1.10769522610667	-5	0.502556842670785	0.317419768452441	-5	0.300804103796415	-1.60258145764865
Healthy	1.49382081069675	0.617215337095587	-5	0.201470866179096	-0.393081474051709	-5	1.70218281455045	-0.308017243344224
Healthy	1.1006933885272	-0.338064329083708	-5	0.482863583291732	-0.414460315035977	-5	1.88980407267494	-0.556189598878602
Healthy	-2.36451625318509	1.38402833340365	-5	-0.97350759294716	-0.737382818461426	-5	1.73307731583444	0.383131082559651
Healthy	1.35421546225435	0.656639534215255	-0.00310761150323717	-5	-5	-5	1.7776994215508	-5
Healthy	1.39002814476333	0.640050904392921	-5	-0.054447715380997	-1.05354773498693	-5	1.64339858371396	0.290624405760645
Healthy	0.18037823191297	-0.492900080595826	-5	0.94300058377422	-0.745306940588927	-5	1.82335892367802	1.08793076955802
Healthy	1.81107239459885	-5	-0.895649480757264	0.712157053567687	-5	0.36506658974845	1.05593384229608	-5
Healthy	1.36995241949702	-0.850165303284215	-5	-1.78172714642855	0.691825611815092	-5	1.65946408949198	-0.372992789257098
Healthy	1.46480315754018	1.2369310716144	-0.904412253081257	-0.766597722188105	1.46334089019882	-5	0.671864939723467	-1.42446578168014
Healthy	0.793968394977192	0.35819572627931	0.652095424051472	-5	-5	-0.649751981665837	1.77900394616389	-0.70410318132101
Healthy	0.219948468569645	-0.57370024437189	-5	0.921075953828371	-0.811183969497647	-5	1.82925152567072	1.07334730073133
Healthy	0.0138017202633336	1.26520025857292	-5	0.0976632945692614	-1.71964930695399	-5	1.83015203784186	0.1154474126261
Healthy	0.99036194549589	0.605708978411961	-0.836331846217331	0.453744779067964	-5	-1.12004441487725	1.84619956376423	-0.333800369121636
Healthy	1.49061181879165	0.596959772450969	-5	0.0290792589288487	0.38326407239608	0.340894040820076	1.52946500414017	0.277148319744943
Healthy	0.384158000396792	-0.795310379579639	-5	1.04404364453263	-5	-5	1.82705022087736	-0.01635116442231
Healthy	0.985928743534562	-0.602320646221394	-5	0.623435376731635	-0.361780388829412	-5	1.83215609676715	0.798893616667339
Healthy	0.932501160894831	-2.52143350440616	-5	-2.54668165995296	-0.704586854480342	0.0837462150720615	-0.220670515984211	1.31570066347728
Healthy	1.54560866700694	0.611081479775218	-1.38976582466561	-1.67407404422853	-0.425563579797596	-5	1.62624343599343	0.564644763182919
D015179	1.24651581436188	0.33958061724838	-0.204578839948128	-5	0.796281467279088	1.1826696756163	1.46128898242557	-0.218395398361221
Healthy	0.407125657384408	-0.694089997095384	-5	1.04603956006521	-5	-5	1.82330236844939	-0.0380950440233993
Healthy	1.19544215752739	-0.0984054720850032	-5	-0.432691257704917	-1.7562180839062	-0.746298618988015	1.80637746520422	0.214555105140627
Healthy	1.54685556354475	-5	0.431558348828679	0.275978986467148	0.785111208833918	0.456208079142249	1.44591619169842	-5
Healthy	1.5753536767937	-0.561758359855708	-0.145943065624772	-0.0526054938321419	-0.277160494275649	-5	1.6096438114141	0.919236607092337
Healthy	0.267279701715902	-2.17005330405836	-0.0322789020861827	0.558457759044102	-5	-5	1.94122054676081	-1.35961795529043
Healthy	0.898693376031005	-1.41896105122783	-5	0.423352385936148	-1.51798442354929	-5	1.87304330901405	-0.334691114509419
Healthy	0.894754013902028	-1.63189914829065	-5	0.443414768373286	-1.41816407594235	-5	1.87112533495322	-0.368627266267285
Healthy	0.969322706112202	-0.242672309631243	-5	-5	-0.944201340467519	-5	1.91083829826161	-0.445183879393751
Healthy	1.86844352338408	0.260772374580517	-0.600430106343157	-0.915745540888771	1.10578940595173	-1.46992843116262	0.280630719273126	0.597269456471001
D015179	1.47622481495062	0.673897830847697	-5	1.14293574521475	0.80579912078188	-5	1.51370517485639	-1.0604308313441
Healthy	1.75463794718707	-5	0.379234791804914	-5	-5	-0.627419364969087	0.911483606874916	-5
D015179	0.5043757014788	0.110976699577079	1.39783072643211	0.528188840163138	0.912520166194782	-5	1.5782428930388	1.01412680720991
Healthy	-5	1.56436278059699	-5	0.18075076354289	0.243442374703968	-5	0.502913039349338	-5
Healthy	1.72748106972773	0.0149487418757554	-5	-0.149586594358102	0.685726515642288	-0.398776831250094	0.86642026602965	-1.53253989049274
Healthy	1.81879940390771	0.87097478517927	-5	-0.122087563211041	0.904021634393094	0.973240570730219	0.785256497127745	-0.66442175723755
Healthy	0.870413855308161	-0.195431257910636	-5	-0.896333086253208	-1.09604229147683	-5	1.92617904089071	-0.118307280347583
Healthy	1.56436124114676	1.33686601936656	-2.28483264215154	0.40575433357715	1.00820657375111	-0.0523996508002909	1.28577035357047	0.0697753625392585
Healthy	1.50376781051979	0.86690259673942	-1.04561274985548	-0.696026797459694	1.5463734777625	-1.16058480731611	0.570511417364235	-0.91016551129137
Healthy	0.964079462002938	1.30337125233992	-0.881999966578719	1.04860298312759	-0.841878849662505	-5	1.50680906738925	-0.558839225964884
Healthy	1.44665116217927	-0.110653469409226	0.0597110604987106	-5	-5	-5	1.73240300858845	0.0859217555319225
D015179	1.33053044894936	0.489093245592738	1.38440019282313	0.967598516170307	-0.472318553881209	-1.20669864638688	1.2063284454729	-5
Healthy	1.32852026760118	0.566329052355789	-5	-0.503236356062808	0.395018695244719	-5	1.81701319366853	-0.364787772094778
Healthy	0.27097912902142	-1.33648752958484	-5	0.478209968104809	-5	-5	1.90374977602849	-0.648667600373617
Healthy	0.929982631608037	-0.045854011170452	-5	-5	0.0796370160162416	-5	1.89418758336267	-0.964130186304447
Healthy	1.70681785478018	-0.995936699602333	-2.34775365899668	0.832593847291718	-2.10902040301031	-5	1.4334842093952	-0.911544954955835
Healthy	1.38175061761535	-1.00004343161981	-5	-5	-1.54744693677107	-5	1.81379494763667	0.0289533287820111
Healthy	1.77327830110929	0.0519740092374576	-5	-0.250055087719529	-0.269912505169771	-5	1.30379781879374	-0.30950267728065
Healthy	1.44474238717321	-1.22606735253235	-5	-5	-1.12796033202671	-5	1.81017019293733	0.505088901363814
Healthy	1.4378233089782	-0.273998579256052	-5	0.690219123614157	1.19713301081199	-5	1.4690568367864	-0.539402811102398
Healthy	0.959504551791394	-0.743234162058353	-5	-5	-1.41408828968057	-5	1.88998398928285	-0.702480222576356
Healthy	0.657815681423907	0.55297831571973	-1.07711890879171	-5	-5	-0.20891315219009	1.9282706160401	-1.17548367199279
Healthy	1.69862825386847	0.572462661980149	-5	-0.588666551387434	0.782882358948344	-0.379562022661538	1.42604320738987	0.484188759668489
Healthy	1.40379615581882	0.729876416884665	-2.56703070912559	-0.949813650324639	-0.646218365471183	-5	1.74640726359675	0.142924182599585
Healthy	1.53819594948355	-5	0.443201947188038	1.36290092242166	-0.408657088265545	-5	1.38931956704504	-5
Healthy	1.00968242946339	0.633666367962174	-0.848048211292734	0.438583482198874	-2.431798275933	-1.25876958897453	1.85115067927666	-0.525375865581386
Healthy	0.884729110584831	-0.424408079629708	-5	0.797788796861396	-0.492009275180309	-5	1.84112599006617	-0.845089354211476
Healthy	1.15766797066279	0.690931099361164	0.748879245713506	-1.60327772149623	-0.147276089208794	0.997499530895279	1.59496118107951	-5
Healthy	1.45616934126832	-5	-5	1.24140725494802	-0.185665820441568	0.000833045936821292	1.48346262443632	0.722644615258741
Healthy	1.14250522083399	0.30505672326065	0.872341609900956	-5	-1.3300326300915	-5	1.49424353176181	0.51906238373388
Healthy	1.53148632553199	1.54473411330824	-5	0.279689753033619	-0.531859525739361	-5	1.22645709292003	0.063558518110981
Healthy	0.978291473907345	-0.766318702273655	-5	-5	-1.32984695480782	-5	1.89125314983579	-0.889612334124913
Healthy	1.43859597965646	-0.949040540228349	-5	-1.77832500292923	0.87928057314552	-5	1.54679995608028	-0.379270710442742
Healthy	1.02798854950259	-0.188371380836097	0.926281208844754	-0.347395924505565	-5	-5	1.75708758539102	-0.422922011039155
D015179	1.16135242725704	-0.43118834462066	-1.61118858652648	0.508469115513007	0.0566762151206612	-5	1.66805699582695	-0.161283105962103
Healthy	0.768037664521857	-5	-5	0.765537427197057	-0.472885888360195	-5	1.91922530894837	-5
Healthy	1.15685492750185	1.53630246164799	-5	-0.567463616735744	-0.269225796796773	-5	0.897793630529599	1.07304494695976
Healthy	1.62307936529401	1.23659998278648	-5	1.14732720283504	0.508462381273361	-5	1.22242380891217	0.273239778995222
Healthy	1.14087399089399	0.452225112208457	-5	-1.18508681872493	-0.936854362893362	-1.2057908836535	1.67439271324652	0.520201772239621
Healthy	1.20438970432918	-5	-0.492913591709486	1.08006738786234	-5	-5	1.83996103344881	-0.39491053811842
Healthy	1.30839215549853	-0.129192423632614	-5	-2.39685562737982	-1.03824678581322	-5	1.8384525688544	-1.22635980673997
Healthy	0.827991832397045	-1.34746358140697	-5	0.0959604765879669	-0.599669278102556	-5	1.92593780858037	-1.14837479684669
Healthy	1.34807187850216	1.01996161418368	-0.907279355315901	-5	-1.30548254618884	-0.0161663112523098	1.41136393557769	1.22706256247563
Healthy	1.39775721909243	0.382299872591102	-0.239592596508104	0.290966786578273	0.374222109527016	-0.775907411505732	1.61430598353894	0.592153431490383
Healthy	0.763628621216583	-0.351903573508101	-5	0.7651602147686	-0.549273737978125	-5	1.84647981195523	-0.790967803163465
Healthy	1.63551601610879	-1.87876854485038	-5	-5	-5	-0.226564641927097	1.43077932543666	-1.20280173016104
Healthy	0.532583684277336	-0.61846978416373	-5	0.766146537011541	-1.74982405191607	-5	1.84690213149931	-0.750459235498362
Healthy	1.02659290952835	0.144113206151086	-5	-5	-0.752345824180976	-1.6226937489318	1.84104483719334	0.48626466431887
D015179	1.68564098850613	0.134342885866764	1.13853352355324	-5	-0.743715321515839	0.111023787778568	1.31923393343757	-1.79425445905734
Healthy	0.537856858168981	-0.908473727368909	-5	-5	-2.50307035192678	-5	1.64155610311452	-0.904586535551554
Healthy	0.765488244152301	-0.0311902860871418	-5	-5	-1.03235843591699	-5	1.75292621861831	-0.31381971115154
Healthy	1.74818740658507	0.503669499352432	-5	-0.224331310201632	0.381340746852576	-5	1.21084294212225	-1.42969061456412
Healthy	1.15248403864429	-0.888804719792869	-5	-1.30688888453786	-0.544150568141846	-5	1.86111257601042	-5
Healthy	1.45771177735734	-0.130850451863158	-1.96899571863646	0.81770416296719	0.124921364481579	-5	1.68807180203844	0.784557385814116
Healthy	1.71365171455938	-0.135275383995782	-5	-5	-0.987162775294828	-5	1.37573803194426	-2.40671393297954
Healthy	1.74279258699882	0.0801970301091963	-5	-5	-0.737216790149236	-5	1.3558878941712	0.198591113161567
Healthy	1.41172557337996	-1.22155931642877	0.205621129935456	-0.664582220746452	-1.33460664972029	-1.54607040794227	1.8171309901234	-0.346073899642708
Healthy	1.03994446738257	-0.726998727936262	-5	0.154153025200665	-0.804681639886986	-5	1.71045349575758	-0.234219720038148
Healthy	1.48831841964161	1.0217460797894	-1.42840761663869	1.05402287109452	-0.368322911123613	-2.58670023591875	1.26897674999994	0.141850957673703
Healthy	1.48874807823159	-0.22049730339254	-5	-0.584242289964209	0.572216182514292	-5	1.69308303023624	-0.287207240421887
Healthy	1.2934827702336	0.392290601169362	-0.716291810952534	-0.766572349332554	-0.252184385034831	-5	1.84778068818678	-0.0889276598966107
D015179	1.43391377509016	-0.395827967001663	1.33686601936656	0.490374303484716	-5	-1.91399629438162	1.37215169052771	0.514034796421578
Healthy	1.37554528688285	-0.890117856800899	-5	-5	-1.17050325027982	-5	1.80853707788576	0.0627737082971936
Healthy	1.3134314423917	-0.946614200182518	-0.539658530632235	-1.9303319030884	-0.776633873560139	-5	1.84891412209392	-0.793740964790717
Healthy	1.58994346087189	0.107128531797474	-1.13212021654162	0.805023483642833	0.350751817816416	-5	1.48021081217681	-0.196686307152565
Healthy	1.47327524552288	-0.813721896554633	-1.10868560061786	-0.163599921056853	-0.219459476094459	-1.28116628169614	1.78540159446519	-5
