group	Lachnospirales	Oscillospirales	Lactobacillales	Coriobacteriales	Verrucomicrobiales	Erysipelotrichales	Methanobacteriales	Peptostreptococcales	Pseudomonadales		Lachnospirales	Oscillospirales	Actinomycetales	Verrucomicrobiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Desulfovibrionales	Peptostreptococcales
Healthy	13.27475	2.25436	0.00651	0.38073	1.00862	0	0	0	0		13.27475	2.25436	0.71989	1.00862	0	0	0.38073	0.34517	0.13521	0
Healthy	6.97518	7.17018	0	0	22.9357	0	0	0	0		6.97518	7.17018	0.19183	22.9357	0	0	0	0	0.02902	0
Healthy	0.36828	2.7437	0.02664	0.89704	0.01074	0.32443	0	0	0		0.36828	2.7437	0.33954	0.01074	0	0.32443	0.89704	0.04002	0.44981	0
Healthy	18.19845	5.84463	4.47468	0.51306	0.12582	0	0	0	0		18.19845	5.84463	4.47215	0.12582	0	0	0.51306	0	0.1164	0
Healthy	16.07936	3.60498	0.15054	0.14939	1.66704	0	5.49142	0	0		16.07936	3.60498	2.23512	1.66704	5.49142	0	0.14939	0.01741	0	0
Healthy	14.95221	13.982	0.95828	0.97005	1.35904	0.08323	0	0.14273	0		14.95221	13.982	6.50004	1.35904	0	0.08323	0.97005	0	0	0.14273
Healthy	13.98306	1.45351	0	0	0.17148	2.74557	17.6933	0	0		13.98306	1.45351	0	0.17148	17.6933	2.74557	0	0	0	0
Healthy	32.31142	12.64821	0.01493	0.06912	0	0.25717	0	0.04995	0		32.31142	12.64821	0	0	0	0.25717	0.06912	4.47682	0	0.04995
Healthy	0.83181	4.79807	0	0.67489	7.18822	0.31407	0	0	0		0.83181	4.79807	0.03173	7.18822	0	0.31407	0.67489	0	0.18762	0
Healthy	0.99503	8.29177	0.03325	0.0421	0	0.00416	0	0	0		0.99503	8.29177	0.1013	0	0	0.00416	0.0421	0	0.00309	0
Healthy	29.1242	6.16628	0.66699	0	0	2.42427	0	0.24692	0		29.1242	6.16628	0	0	0	2.42427	0	1.78144	0	0.24692
Healthy	7.72942	8.36898	0.95351	0.86277	0.69177	0.14687	0	0.00563	0		7.72942	8.36898	2.66297	0.69177	0	0.14687	0.86277	0	0.18521	0.00563
Healthy	0.02521	0.00945	0.71083	0.00572	0	0.31368	0	0	0		0.02521	0.00945	8.65842	0	0	0.31368	0.00572	0	0	0
Healthy	5.05781	4.73373	0.46318	0.06438	0	0	0	0	0		5.05781	4.73373	0.18874	0	0	0	0.06438	0	0	0
Healthy	13.34716	17.32882	0.20593	2.23933	0.04061	0.15336	0	0.16066	0		13.34716	17.32882	9.54251	0.04061	0	0.15336	2.23933	0	0.00557	0.16066
D008545	36.08447	8.48141	4.36598	2.522	0	0	0	0	0		36.08447	8.48141	0	0	0	0	2.522	0	0	0
Healthy	26.86308	26.8371	1.55353	0.6945	0	0	0	0	0		26.86308	26.8371	12.25742	0	0	0	0.6945	0	0	0
Healthy	1.84236	2.08801	0	0.04658	0.89533	0.02738	0	0	0		1.84236	2.08801	0.20254	0.89533	0	0.02738	0.04658	0	0	0
Healthy	12.19507	0.44548	0.045	0	0	0.02934	0	0	0		12.19507	0.44548	0	0	0	0.02934	0	0	0.02326	0
Healthy	1.59126	0	0.13998	0.23655	0	0	0	0	0		1.59126	0	0.05957	0	0	0	0.23655	0	0.0209	0
Healthy	8.07975	5.46499	0	0.53344	0	0.11963	0.04177	0	0.0483		8.07975	5.46499	2.3804	0	0.04177	0.11963	0.53344	0	0.13915	0
Healthy	8.70872	6.35769	0.18012	0.00078	0	0.05535	0	0	0		8.70872	6.35769	1.97195	0	0	0.05535	0.00078	0	0	0
Healthy	39.09351	10.57266	0.26968	1.43841	2.16926	0.64157	2.40259	0.0745	0.00412		39.09351	10.57266	1.3118	2.16926	2.40259	0.64157	1.43841	1.24512	0.08894	0.0745
Healthy	13.1076	7.34277	0	0.01594	0	0	0	0	0		13.1076	7.34277	0	0	0	0	0.01594	0	0.19456	0
Healthy	6.97978	26.48171	0.10506	0.15821	0.02971	0.15578	0	0.11959	0		6.97978	26.48171	22.98323	0.02971	0	0.15578	0.15821	0	0.18604	0.11959
Healthy	2.41414	1.24061	0	0.01238	0.69476	0	0	0	0		2.41414	1.24061	0.0323	0.69476	0	0	0.01238	0	0.30347	0
Healthy	33.17414	17.95265	0.75743	0.13632	0	0.42561	0	0.64746	0		33.17414	17.95265	3.01538	0	0	0.42561	0.13632	0.0853	0	0.64746
Healthy	1.98244	6.05921	0.04636	0	0	0	0	0	0		1.98244	6.05921	0.04541	0	0	0	0	0	0.02988	0
Healthy	17.14042	16.98171	0.26814	4.2277	0	4.84416	0	0.24596	0.04955		17.14042	16.98171	5.90147	0	0	4.84416	4.2277	0	0	0.24596
Healthy	12.28677	6.23696	14.23795	1.27449	2.50305	0	0	0	0		12.28677	6.23696	11.19317	2.50305	0	0	1.27449	0.16206	0	0
Healthy	4.4081	3.62876	0.19981	0.41828	0.96752	0.02618	0	0	0		4.4081	3.62876	0.11527	0.96752	0	0.02618	0.41828	0	0.01556	0
Healthy	26.02062	13.04518	0.15871	0.16626	0	0.16911	0	0	0		26.02062	13.04518	0.66193	0	0	0.16911	0.16626	0	0	0
Healthy	20.16807	6.21253	0.70932	0	0.01451	0.01334	0	0	0		20.16807	6.21253	0.96963	0.01451	0	0.01334	0	3.40753	0	0
Healthy	0.62434	3.38891	0	0	0	0	0	0	0		0.62434	3.38891	28.37131	0	0	0	0	0	0	0
Healthy	10.85923	13.88107	0	0.29666	1.4265	0.10711	0	0	0		10.85923	13.88107	1.65081	1.4265	0	0.10711	0.29666	0	0.31051	0
Healthy	16.43143	4.90135	1.59787	0.21175	0	0.22563	0	0.00586	0.01014		16.43143	4.90135	3.36545	0	0	0.22563	0.21175	0	0	0.00586
Healthy	11.80033	1.5721	0	0	0	0.15243	0	0	0		11.80033	1.5721	0	0	0	0.15243	0	0	0	0
Healthy	15.9579	11.94591	0	2.36626	0	0	0	0	0		15.9579	11.94591	11.68151	0	0	0	2.36626	0.02442	0	0
Healthy	11.43972	0.98607	0.04412	0.11767	5.35162	0.14494	0	0.05229	0		11.43972	0.98607	0.02335	5.35162	0	0.14494	0.11767	0	0.02569	0.05229
D008545	25.14578	1.19158	23.68068	2.04772	0.00124	0.95623	0	0.00377	0.87259		25.14578	1.19158	0.21039	0.00124	0	0.95623	2.04772	0	0	0.00377
Healthy	1.45453	0	0.17368	0.21004	0	0	0	0	0		1.45453	0	0.06144	0	0	0	0.21004	0	0.01842	0
D008545	15.38182	6.87473	2.51364	0.21854	0.01373	2.2453	0	0	0		15.38182	6.87473	0.01215	0.01373	0	2.2453	0.21854	0	0.28527	0
Healthy	34.3164	17.73548	0.81814	1.68792	0	1.19718	6.63654	0.11784	0		34.3164	17.73548	3.99045	0	6.63654	1.19718	1.68792	0.17896	0.0237	0.11784
Healthy	0.87248	10.39646	0	0.03848	0.35196	0.03819	0	0	0		0.87248	10.39646	0.24642	0.35196	0	0.03819	0.03848	0	0.00133	0
Healthy	23.83988	8.95789	19.83488	1.63534	0	4.17157	1.63292	0	0.04377		23.83988	8.95789	12.06113	0	1.63292	4.17157	1.63534	0	0.00046	0
Healthy	7.23867	8.17545	1.05054	4.57511	1.88655	0	0	0	0		7.23867	8.17545	17.04909	1.88655	0	0	4.57511	0	0	0
Healthy	29.00089	8.61412	0.4134	0.00387	0.70036	0.05165	0	0	0		29.00089	8.61412	0.28458	0.70036	0	0.05165	0.00387	0.87851	0	0
Healthy	24.05722	12.85447	0.1602	1.11762	0.0041	0	0	0.00655	0		24.05722	12.85447	12.98484	0.0041	0	0	1.11762	0	0.00347	0.00655
Healthy	5.51617	4.54655	0	0	0.12044	0	0.0527	0	0		5.51617	4.54655	4.23675	0.12044	0.0527	0	0	0	0.0611	0
Healthy	25.07007	14.18288	0.7066	1.75348	0.99344	0.12035	0.26311	0.28309	0		25.07007	14.18288	6.81544	0.99344	0.26311	0.12035	1.75348	1.2162	0.14221	0.28309
Healthy	6.33741	18.27108	0	0	1.0437	0	0	0	0		6.33741	18.27108	0	1.0437	0	0	0	0	0.05295	0
Healthy	13.67274	15.06211	0	0	0	0	0	0	0		13.67274	15.06211	0.2069	0	0	0	0	0	0	0
Healthy	4.83223	4.90514	0.43515	0.05665	0	0	0	0	0		4.83223	4.90514	0.21653	0	0	0	0.05665	0	0	0
Healthy	24.22755	4.21126	0	0.0476	0	0.0663	0	0	0		24.22755	4.21126	0	0	0	0.0663	0.0476	0	0.43122	0
Healthy	28.10445	17.75143	0.29468	0	0	0.80749	0.39262	0	0.76695		28.10445	17.75143	2.55861	0	0.39262	0.80749	0	1.80022	0	0
Healthy	15.54098	19.24559	0.31516	2.56499	0	0	0	0	0		15.54098	19.24559	32.46688	0	0	0	2.56499	0	0	0
Healthy	30.3801	11.885	0	0	0	0	0	0	0		30.3801	11.885	0	0	0	0	0	0	0	0
Healthy	27.86185	9.91987	0.08695	0.18821	0	0.89319	0	0.27214	0		27.86185	9.91987	5.76618	0	0	0.89319	0.18821	0	0	0.27214
Healthy	18.19148	6.98598	0.56351	0.73683	0	0.0065	0	0	0		18.19148	6.98598	0.10876	0	0	0.0065	0.73683	2.6772	0	0
Healthy	20.76858	2.02496	0.14412	0.32197	0	5.14037	0	0	0		20.76858	2.02496	0.08189	0	0	5.14037	0.32197	1.96463	0	0
Healthy	1.53271	6.82758	0.06265	0.04989	0	0	0	0	0		1.53271	6.82758	0.64975	0	0	0	0.04989	0	0	0
Healthy	0	0.00181	4.58809	0	0	0.44632	0	0	8.82624		0	0.00181	0.00739	0	0	0.44632	0	0	0	0
Healthy	18.27437	10.62196	0.53147	0.97004	0.21708	0.3211	0	0.12234	0		18.27437	10.62196	3.63972	0.21708	0	0.3211	0.97004	0.00205	0.05792	0.12234
Healthy	19.2545	4.41581	0	0.09646	0	0.04758	0	0	0		19.2545	4.41581	0	0	0	0.04758	0.09646	0	0.45755	0
Healthy	17.50598	5.5318	0.26127	0.01768	0	0.00988	0	0.03922	0		17.50598	5.5318	0.03068	0	0	0.00988	0.01768	0	0.00175	0.03922
Healthy	27.96496	34.65615	0.05104	0	0	1.38214	0	0	0		27.96496	34.65615	0.77807	0	0	1.38214	0	0.41895	0	0
Healthy	0.27299	0.01764	2.59891	3.84846	2.4118	0.05739	0	0	0		0.27299	0.01764	65.81408	2.4118	0	0.05739	3.84846	0	0	0
Healthy	5.07182	5.17724	0.5862	0.04771	0	0	0	0	0		5.07182	5.17724	0.20776	0	0	0	0.04771	0	0	0
Healthy	3.18816	5.3621	1.0077	0.9556	0.59191	0.02807	0.09692	0.03252	0.01617		3.18816	5.3621	1.15794	0.59191	0.09692	0.02807	0.9556	0	0.0795	0.03252
Healthy	16.50009	11.10843	0	0.42755	0	0	0	0	0		16.50009	11.10843	0	0	0	0	0.42755	0	0	0
Healthy	23.37176	3.92147	0	0.08662	0	0.09143	0	0	0		23.37176	3.92147	0	0	0	0.09143	0.08662	0	0.47047	0
Healthy	69.55627	3.68892	0	0	0	3.02827	12.5629	0	0		69.55627	3.68892	0	0	12.5629	3.02827	0	1.16794	0	0
Healthy	11.35727	37.25605	0.03881	0.88246	0	0.12452	0	0.06238	0		11.35727	37.25605	0.72195	0	0	0.12452	0.88246	0.14252	0.00465	0.06238
Healthy	12.19708	6.52563	0.19957	1.11129	1.63701	0	0.40335	0	0		12.19708	6.52563	4.01731	1.63701	0.40335	0	1.11129	0.01034	0.05587	0
Healthy	17.53426	12.32713	2.29294	0.12765	0	0	2.51116	0.1023	0		17.53426	12.32713	2.59621	0	2.51116	0	0.12765	0	0.022	0.1023
Healthy	1.61941	4.43398	0	0.161	4.96987	0	0.23143	0	0		1.61941	4.43398	1.94693	4.96987	0.23143	0	0.161	0	0.87425	0
Healthy	6.40014	44.93857	0.17413	0.11341	0	0.0345	0	0	0		6.40014	44.93857	7.05114	0	0	0.0345	0.11341	0	0	0
Healthy	0.41168	2.6928	0.0456	0.89028	0.00221	0.40236	0	0	0		0.41168	2.6928	0.31889	0.00221	0	0.40236	0.89028	0.02071	0.42072	0
Healthy	10.12739	13.41927	0.08174	0.95788	0.07655	0.01682	0	0.03708	0.05944		10.12739	13.41927	14.80964	0.07655	0	0.01682	0.95788	0	0.0675	0.03708
Healthy	4.60121	10.531	0.01691	0	0	0	0	0	0		4.60121	10.531	1.5923	0	0	0	0	0	0	0
Healthy	42.80271	23.24599	0.51558	0.92171	0	0	0	0.16096	0		42.80271	23.24599	0.43292	0	0	0	0.92171	0	0	0.16096
Healthy	23.17752	2.8057	0.18812	0	0	4.52987	0	0	0		23.17752	2.8057	0.48423	0	0	4.52987	0	0	0	0
Healthy	19.29362	11.3834	0.25744	0.40593	4.6533	2.2781	1.28516	0.00076	0		19.29362	11.3834	3.93282	4.6533	1.28516	2.2781	0.40593	0	0.01959	0.00076
Healthy	1.10433	5.78504	0	1.45406	43.9572	0.17695	0	0	0		1.10433	5.78504	0.02675	43.9572	0	0.17695	1.45406	0	0.72076	0
Healthy	0.11079	0	0.40134	0	0	0	0	0	1.95362		0.11079	0	0.27556	0	0	0	0	0	0	0
Healthy	4.45262	6.86061	0.00515	0.70914	7.07682	0.20636	0	0	0		4.45262	6.86061	5.4419	7.07682	0	0.20636	0.70914	0	0.12106	0
Healthy	10.83284	15.67761	16.60397	0.15658	0	0.01362	0	0.00414	0		10.83284	15.67761	0.23919	0	0	0.01362	0.15658	0	0.10155	0.00414
Healthy	17.9189	19.69882	0.54636	1.02747	1.63248	2.49719	5.67771	2.10565	0		17.9189	19.69882	2.37697	1.63248	5.67771	2.49719	1.02747	0	0.10535	2.10565
Healthy	42.31668	10.35681	0.04475	0.05049	0.00167	0.06304	0	0	0		42.31668	10.35681	0.41072	0.00167	0	0.06304	0.05049	0	0	0
Healthy	10.69293	1.06165	0.16847	0	0	0.25017	0	0.09696	0.00205		10.69293	1.06165	0.02763	0	0	0.25017	0	0	0	0.09696
Healthy	6.58515	7.46393	0.00926	0.223	0	0	0.18688	0	0		6.58515	7.46393	0.62643	0	0.18688	0	0.223	0	0.05634	0
Healthy	3.52614	2.79938	0	0.4799	0	0.03591	0	0	0.25332		3.52614	2.79938	1.15496	0	0	0.03591	0.4799	0	0.05384	0
Healthy	32.07273	17.55929	0.71023	0.66037	0	0.0226	0	0.00042	0		32.07273	17.55929	14.72908	0	0	0.0226	0.66037	0	0.15744	0.00042
Healthy	24.18858	25.11393	0.06697	0.45753	0	2.58074	0.18574	0	0		24.18858	25.11393	1.50978	0	0.18574	2.58074	0.45753	0.89326	0.28306	0
Healthy	4.13482	2.28839	0	0.61621	0	0.29062	0.10866	0	0		4.13482	2.28839	0	0	0.10866	0.29062	0.61621	0.04011	1.7125	0
Healthy	23.74565	4.16233	0	0.03955	0	0.09975	0	0	0		23.74565	4.16233	0	0	0	0.09975	0.03955	0	0.49759	0
Healthy	11.5957	39.43039	0	0.03609	0.02182	0.1009	0	0	0		11.5957	39.43039	0.07277	0.02182	0	0.1009	0.03609	0	0	0
Healthy	23.7461	8.5491	2.7731	0.01564	0.15338	0.23356	0.56772	0.03304	0		23.7461	8.5491	0.09781	0.15338	0.56772	0.23356	0.01564	0	0	0.03304
Healthy	0	0	0	0	0	0	0	0	0.59994		0	0	0.00228	0	0	0	0	0	0	0
Healthy	6.29628	3.80274	0.01218	0.239	0	0	0	0	0		6.29628	3.80274	0	0	0	0	0.239	0	0	0
Healthy	9.17758	6.07142	0.15263	0.20832	0.14577	0.54942	0	0.15417	0		9.17758	6.07142	30.34293	0.14577	0	0.54942	0.20832	0	0	0.15417
Healthy	14.61272	1.34119	0	0.25935	0	0.05353	0	0	0		14.61272	1.34119	0.94641	0	0	0.05353	0.25935	0	0.05515	0
Healthy	2.98327	50.63382	0	0.27293	0	4.57667	5.73709	0	0		2.98327	50.63382	0	0	5.73709	4.57667	0.27293	6.80856	0.12984	0
Healthy	6.81091	4.04765	0	0.20949	8.13114	0	0	0	0		6.81091	4.04765	0.31477	8.13114	0	0	0.20949	0	0.558	0
Healthy	4.22041	3.0567	0.04787	0.05285	0	0.02503	0	0.15122	0		4.22041	3.0567	0	0	0	0.02503	0.05285	0	0.06348	0.15122
Healthy	4.69129	2.36534	0	0	0	0.36642	0	0	0		4.69129	2.36534	0.35379	0	0	0.36642	0	0	0	0
Healthy	1.72415	5.95623	0.04692	0	0	0	0	0	0		1.72415	5.95623	0	0	0	0	0	0	0.0076	0
Healthy	23.80849	11.54038	0.39195	1.15313	0.03008	0	0	0	0		23.80849	11.54038	2.84119	0.03008	0	0	1.15313	0	0	0
Healthy	5.97067	16.55574	0.00362	0.1482	0.56197	0.00047	0	0	0		5.97067	16.55574	0	0.56197	0	0.00047	0.1482	0	0.01281	0
Healthy	0.69477	9.83273	0.02294	0.03061	0	0.02461	0	0	0		0.69477	9.83273	0.0952	0	0	0.02461	0.03061	0	0	0
Healthy	4.99754	0.03065	0.24268	0	1.37537	0.00036	0	0.03091	0		4.99754	0.03065	0.34483	1.37537	0	0.00036	0	0	0	0.03091
Healthy	22.44835	0.53084	0.39834	0.11416	0	7.07218	0	0	0		22.44835	0.53084	0	0	0	7.07218	0.11416	0	0.00266	0
Healthy	22.19163	9.64304	0.02024	0.08943	0	0.03068	0	0.13131	0		22.19163	9.64304	11.145	0	0	0.03068	0.08943	0	0	0.13131
Healthy	1.35342	3.2677	0	0	0.05846	0	0.6732	0	0		1.35342	3.2677	3.65866	0.05846	0.6732	0	0	0	0.39031	0
D008545	8.9969	20.69646	0.03786	1.29715	0.00033	1.52391	0.83009	0.00074	6.84929		8.9969	20.69646	1.34931	0.00033	0.83009	1.52391	1.29715	0.16374	0.00103	0.00074
Healthy	22.92103	8.60052	19.59527	1.46142	0	4.08595	1.51831	0	0.04414		22.92103	8.60052	11.72604	0	1.51831	4.08595	1.46142	0	0.00529	0
Healthy	50.82137	10.37747	0.58033	0.3561	0	0.01137	0.41172	0.36434	0		50.82137	10.37747	0.73248	0	0.41172	0.01137	0.3561	0	0.00744	0.36434
Healthy	2.29972	0	0.06682	4.75024	0	0	0	0.00864	0.57383		2.29972	0	74.24128	0	0	0	4.75024	0	0	0.00864
Healthy	20.32889	7.46478	0.06608	0.22931	0.02786	0	0	0.00826	0.0012		20.32889	7.46478	0.15337	0.02786	0	0	0.22931	0	0.2493	0.00826
Healthy	25.33694	1.36818	15.14235	2.36591	1.73321	0.21195	0	0.00257	0.02686		25.33694	1.36818	1.26194	1.73321	0	0.21195	2.36591	1.36651	0	0.00257
Healthy	9.96944	18.84294	0.2776	0.00771	0	0.02608	0	0.29017	1.59893		9.96944	18.84294	0.00246	0	0	0.02608	0.00771	0	0.01577	0.29017
Healthy	14.53917	13.53285	0.10548	1.90207	7.46565	0.03567	2.58859	0.04687	0.24298		14.53917	13.53285	0.01777	7.46565	2.58859	0.03567	1.90207	0	0.1953	0.04687
Healthy	31.00509	11.92133	2.77653	0.00331	0.09818	0.17285	0.04879	0.30967	0		31.00509	11.92133	0.18946	0.09818	0.04879	0.17285	0.00331	0	0.01062	0.30967
Healthy	3.40973	2.78083	0.00415	0.44293	0	0.03567	0	0	0.22161		3.40973	2.78083	1.08547	0	0	0.03567	0.44293	0	0.05279	0
Healthy	15.06191	8.07709	0.23305	0.35287	0	1.12563	0	0.49756	0		15.06191	8.07709	38.26172	0	0	1.12563	0.35287	0	0	0.49756
Healthy	20.85388	11.62224	0.73901	0.3159	0	0	0	0.27633	0.01077		20.85388	11.62224	10.0008	0	0	0	0.3159	1.38538	0.00132	0.27633
Healthy	5.77072	3.38786	0.20564	1.01716	6.54328	0	25.1723	0.01195	0		5.77072	3.38786	6.76928	6.54328	25.1723	0	1.01716	0	0.06853	0.01195
Healthy	29.14473	8.95794	0.47349	0.00983	0.76858	0.03848	0	0	0		29.14473	8.95794	0.30703	0.76858	0	0.03848	0.00983	0.88013	0	0
Healthy	18.13691	7.73876	0.27132	0.01306	0.94624	0.06618	0	0.02572	0.00486		18.13691	7.73876	9.43173	0.94624	0	0.06618	0.01306	0	0	0.02572
Healthy	12.8056	8.93617	0.90117	0.03192	2.87693	0.94072	0	0.01107	0		12.8056	8.93617	0.92758	2.87693	0	0.94072	0.03192	0	0.01538	0.01107
Healthy	0	0	0.56721	0	0	0	0	0	0.45833		0	0	77.81907	0	0	0	0	0	0	0
Healthy	17.67872	6.96687	0.07445	0	0.05151	0.31	0	0.37412	0		17.67872	6.96687	13.49806	0.05151	0	0.31	0	0	0	0.37412
Healthy	12.90721	2.39128	0	0	0.11621	0	0.05076	0	0.27252		12.90721	2.39128	0.04287	0.11621	0.05076	0	0	0	0	0
Healthy	28.61221	13.83968	0.07384	0.07108	1.77402	0.04387	0	0.04726	0		28.61221	13.83968	10.49698	1.77402	0	0.04387	0.07108	3.54093	0.03051	0.04726
Healthy	13.96411	11.7229	0.68307	0.19052	0	1.22523	0	0	0		13.96411	11.7229	0.1036	0	0	1.22523	0.19052	3.84709	0	0
Healthy	21.23129	6.97761	0.006	0.01378	5.50325	0	0.05808	0.00279	0		21.23129	6.97761	0.48572	5.50325	0.05808	0	0.01378	1.79344	0	0.00279
Healthy	52.59742	4.35982	0.23414	0.05756	0.55641	0.72541	0.1082	0.00373	0		52.59742	4.35982	0.12523	0.55641	0.1082	0.72541	0.05756	0	0	0.00373
Healthy	10.98274	28.97877	0	0.53123	0	0.68012	0.09203	0.01007	0		10.98274	28.97877	0.00421	0	0.09203	0.68012	0.53123	12.4621	0.01282	0.01007
Healthy	39.77654	5.18687	0.84631	0.83719	0.93483	1.96761	0	0	0.00495		39.77654	5.18687	12.15454	0.93483	0	1.96761	0.83719	0	0	0
Healthy	39.62724	1.79372	1.33778	0.0532	0	3.71166	0	0.66857	1.80175		39.62724	1.79372	26.17698	0	0	3.71166	0.0532	0	0	0.66857
Healthy	1.457	7.31055	0.67221	0.69723	0	0	0.00083	0.00332	0.01802		1.457	7.31055	47.76658	0	0.00083	0	0.69723	0.11165	0.00855	0.00332
Healthy	11.18939	3.85451	0	0.02949	0	0.00703	0	0.00384	0.00428		11.18939	3.85451	0	0	0	0.00703	0.02949	0	0.03054	0.00384
Healthy	1.72893	1.0371	0	0	1.85231	0	0	0	0		1.72893	1.0371	0.18969	1.85231	0	0	0	0	0	0
Healthy	38.8167	0.86701	0	0	0	6.35549	7.54448	0	0		38.8167	0.86701	0	0	7.54448	6.35549	0	0	0	0
Healthy	8.44434	13.90893	0.50239	1.33277	0.71933	0.08378	0	0.07496	0		8.44434	13.90893	5.35245	0.71933	0	0.08378	1.33277	0	0.00133	0.07496
Healthy	0	0	4.6561	0	0	0	0	0	0.04741		0	0	6.59575	0	0	0	0	0	0	0
Healthy	24.73501	12.90988	0.78952	0.21191	0.01764	0.40302	1.70994	0.28323	0.10447		24.73501	12.90988	0.26711	0.01764	1.70994	0.40302	0.21191	1.23038	0.00889	0.28323
Healthy	9.69299	1.95808	0	0	0.70276	0	0	0	0		9.69299	1.95808	0	0.70276	0	0	0	0	0	0
Healthy	23.67886	15.21987	0.05277	0.7347	0	0.02874	1.80075	0.0975	0		23.67886	15.21987	2.80319	0	1.80075	0.02874	0.7347	0	0.15156	0.0975
Healthy	12.33075	1.76508	0	0	0	0.51735	0	0	0		12.33075	1.76508	0.02023	0	0	0.51735	0	0	0	0
Healthy	2.06269	6.13736	0.02913	0	0	0	0	0	0		2.06269	6.13736	0.02352	0	0	0	0	0	0.04112	0
Healthy	5.91702	4.37566	0	0	0.09043	0	0.04311	0	0		5.91702	4.37566	4.05241	0.09043	0.04311	0	0	0	0.07434	0
Healthy	10.32986	11.4141	0.0719	0.65028	0.98179	3.35605	0	0.31151	0.00754		10.32986	11.4141	4.16215	0.98179	0	3.35605	0.65028	0	0.01399	0.31151
Healthy	46.34829	1.84406	0	0	0	0.76987	0	0	0		46.34829	1.84406	0	0	0	0.76987	0	0	0	0
Healthy	6.27347	8.03279	0.09841	0.38363	23.484	0.21724	2.20838	0	0		6.27347	8.03279	0.14517	23.484	2.20838	0.21724	0.38363	2.52302	0.71462	0
Healthy	4.55439	5.15565	0.09111	0	0.90006	0	0.91984	0	0		4.55439	5.15565	3.63884	0.90006	0.91984	0	0	0	0.36652	0
Healthy	5.77806	4.64936	0.01041	0.00443	0.11704	0	0.06314	0	0		5.77806	4.64936	4.25504	0.11704	0.06314	0	0.00443	0	0.08906	0
Healthy	25.99537	11.54881	0	0	0	0	0	0	0		25.99537	11.54881	0	0	0	0	0	3.95932	0	0
Healthy	6.25106	0.51711	0.07013	0	0	0.03373	0	0.42534	0		6.25106	0.51711	0.00788	0	0	0.03373	0	0	0	0.42534
Healthy	18.21306	5.69042	0	0.02019	0	0.32	0	0.14632	0		18.21306	5.69042	1.25183	0	0	0.32	0.02019	0	0	0.14632
Healthy	15.24503	24.99125	3.31825	0	0	0	0	0	0		15.24503	24.99125	5.34989	0	0	0	0	0	0	0
Healthy	5.14392	2.43832	0	0	0	0.27242	0	0	0		5.14392	2.43832	0.40903	0	0	0.27242	0	0	0	0
Healthy	1.1663	8.73797	0	0.08428	0	0.50213	0	0	0		1.1663	8.73797	0.12091	0	0	0.50213	0.08428	0	1.66613	0
Healthy	24.27811	10.05209	8.25162	4.46641	1.91177	3.5968	0	0	0		24.27811	10.05209	0.73441	1.91177	0	3.5968	4.46641	1.91706	0	0
Healthy	14.13543	1.44559	0	0.25148	0	0.07183	0	0	0		14.13543	1.44559	0.89222	0	0	0.07183	0.25148	0	0.06513	0
Healthy	0.78978	1.62637	0	0	0	0	0	0	0		0.78978	1.62637	0.0863	0	0	0	0	0	0	0
Healthy	26.29808	2.42457	0.0223	0	0.00383	0	0	0.09037	0		26.29808	2.42457	0	0.00383	0	0	0	2.4818	0	0.09037
Healthy	21.11407	8.07052	0.23235	0.25072	0.46621	0	0.11285	0.28594	0		21.11407	8.07052	4.33814	0.46621	0.11285	0	0.25072	5.57201	0.00189	0.28594
Healthy	14.52991	3.06323	0	0.25121	0	0.06868	0	0	0		14.52991	3.06323	0.99456	0	0	0.06868	0.25121	0	0.06104	0
Healthy	15.26306	8.65562	0.48635	0.29517	0.4713	1.90703	0.14447	0	0		15.26306	8.65562	1.8504	0.4713	0.14447	1.90703	0.29517	0	0.0481	0
Healthy	19.60951	47.21609	0	3.58572	17.4263	0	0	0	0		19.60951	47.21609	4.24856	17.4263	0	0	3.58572	0	0	0
Healthy	24.55488	19.83051	0.11797	0	0	0	0.15253	0.20194	0		24.55488	19.83051	0	0	0.15253	0	0	0	0	0.20194
Healthy	10.44091	1.01702	0.00882	0.02957	0	0.06302	0	0.05314	0		10.44091	1.01702	0	0	0	0.06302	0.02957	0	0.03612	0.05314
Healthy	3.57365	0	0.86968	4.0174	0	0	0	0.03828	0		3.57365	0	17.02573	0	0	0	4.0174	0	0	0.03828
Healthy	0.64707	1.47871	0	0	0.53649	0	0	0	0		0.64707	1.47871	0	0.53649	0	0	0	0	0	0
Healthy	21.35409	16.13124	2.88264	0	3.051	0	3.06931	0	0.25317		21.35409	16.13124	5.02245	3.051	3.06931	0	0	0	0	0
Healthy	23.87406	4.07635	0	0	0	0.0405	0	0	0		23.87406	4.07635	0	0	0	0.0405	0	0	0.24434	0
Healthy	23.7909	4.00816	0	0.06704	0	0.07771	0	0	0		23.7909	4.00816	0	0	0	0.07771	0.06704	0	0.33779	0
Healthy	30.93293	16.72682	0.07801	0.3515	1.18295	0.40002	0	0	0.11321		30.93293	16.72682	0	1.18295	0	0.40002	0.3515	0	0.04101	0
Healthy	27.93452	21.95867	2.10095	1.55705	0.00566	16.44743	0	0.41789	0.03056		27.93452	21.95867	1.29975	0.00566	0	16.44743	1.55705	1.62095	0	0.41789
