group	Prevotella_copri_A	Phocaeicola_plebeius_B	Phocaeicola_coprocola	Phytobacter_ursingii	Ruminococcus_B_gnavus	Streptococcus_parasanguinis_D	Veillonella_atypica	Streptococcus_sp004166885	Rothia_sp001808955	Streptococcus_pseudopneumoniae_O	Prevotella_copri_A	Bacteroides_eggerthii	Bifidobacterium_longum	Phocaeicola_sp900554435	Bacteroides_sp900066265	Anaerostipes_hadrus	Intestinibacter_bartlettii	Anaerostipes_hadrus_A	Streptococcus_parasanguinis_D	Parasutterella_excrementihominis
Healthy	0	0	0	1.23047	0.01486	0	0	0	0	0	0	0	2.08461	0	0	0	0	0	0	0.00461
Healthy	0	0	0.02947	0.04098	0	0	0	0	0	0	0	2.62734	0.30949	0.70508	0	0	0	0	0	0.03383
Healthy	0	0	0	0.00425	0.00802	0.01498	0.01615	0	0	0	0	0	0.08576	0.00069	0	0.04709	0.13353	0.04835	0.01498	0
Healthy	0.02971	0	0	0	0.0005	0.02259	0	0	0.02014	0.00217	0.02971	0	0.29962	0	0	0	0	0	0.02259	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	1.06882	1.35087	1.0642	0.4048	0	0	0	0
Healthy	8.99717	0	0	0	0	0	0	0	0	0	8.99717	0	0	1.36556	0	0	0	0	0	0
Healthy	0	0	0	0.36863	0.00619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	68.194	0	0	4.1579	0	0	0	0	0	0	68.194	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.05966	0.00798	0	0	0	0	0	0	0	0.35245	0	0	0	0	0	0	0.25053
Healthy	12.9126	0	0	0.09955	0	0	0	0	0	0	12.9126	0	0.18696	2.94866	0.02075	0.16034	0	0.25291	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95612	0	0	0	0	0	0.07875
Healthy	0	0	0	0.04148	0.00675	0	0	0	0	0	0	0	0.38056	0	0	0	0	0	0	0.16176
Healthy	0	0	0	0.19572	0	0	0	0	0.02678	0	0	0	0	0	0	0	0	0	0	0.27122
Healthy	17.7961	0	0	0	0	0.02911	0.05282	0	0	0	17.7961	0.48761	0.00738	0	0	0.05101	0	0.26664	0.02911	0
Healthy	0	0	0	0.29729	0	0	0	0	0	0	0	0	0.22342	0	0	0	0	0	0	0.10489
Healthy	0	0	0	0.18393	0.00085	0.05864	0.00669	0	0.0332	0	0	0	1.54316	0	0	0.07217	0.02318	0.01746	0.05864	0
Healthy	0	0	0	0.439	0	0	0	0	0	0	0	0	0.30849	0	0	0.08618	0	0.03621	0	0.0164
Healthy	0	0	0	2.78783	0	0	0	0	0	0	0	0	2.40964	0	0	0	0	0	0	0
Healthy	0	0	0	0.36457	0.01052	0	0	0	0	0	0	57.7793	0	0	0	0	0	0.0115	0	0.11036
Healthy	0	0	0	0	0.48245	0	1.12168	0	0	0	0	0	0.63251	0	0	0.04429	0.00694	0.00812	0	0
Healthy	0	0	0	1.03393	0.0042	0	0	0	0	0	0	0	0.02822	0	0.25397	0	0	0	0	0.01179
Healthy	0	0	0	0	0.13387	0	0	0	0	0	0	0	0.04952	0	0	0	0	0	0	0.23517
Healthy	0	0	0	0.2978	0.28153	0.36014	0	0	0.05945	0	0	0	15.8391	0	0	0.16459	0.03313	0.3117	0.36014	3.38681
Healthy	0	0	0.01936	0.24642	0	0	0	0.00219	0	0	0	0	0.02037	2.26252	0.32479	0.00591	0.52529	0	0	0.03504
Healthy	0.89633	0	0	1.24297	0.07785	0	0.19142	0	0	0	0.89633	0.04159	0.22773	0.02371	0.0261	0.00224	0.006	0.00703	0	0.01464
Healthy	0	1.19418	0	0	0	0	0	0	0	0	0	0	0	2.05128	0	0	0	0	0	0.37923
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5987	0	0	0	0	0.40076
Healthy	28.6153	0	0	0	0	0	0	0	0	0	28.6153	0	0	1.63772	0.41497	0	0	0	0	0
Healthy	0	1.15864	0	0	0	0	0	0	0	0	0	0	0.0494	0	0	0.25361	1.67647	0.08908	0	0.08042
Healthy	0	0	0	5.55053	0.00143	0.4934	0.17811	0	0.33836	0.01204	0	0	2.30795	0	0	0	0	0	0.4934	0
Healthy	1.50653	0	0	0.21767	0	0	0	0	0	0	1.50653	0	0.01296	0	0	0.07034	0	0.72588	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	13.6344	0	0	6.93091	0.13643	0	0.09901	0	0.04987
Healthy	0	0	0	3.13477	0.09547	0	0	0	0	0	0	0	0.38217	0	0	0	0	0	0	0.33156
Healthy	0	0	0	0	0.02965	0	0.00354	0	0	0	0	0	0	0	0	0.04631	0	0	0	0
Healthy	0.00149	0	0	15.641	0.22888	0	0	0	0	0	0.00149	0	0	0	0	0.2271	0	0.2282	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.19179	0	0	0.01825	0	0.03651	0	0.00088
Healthy	0	0	0	0	0	0	0	0	0	0	0	4.07027	0	0	0.10367	0	0	0	0	0
Healthy	0	1.11503	0	0	0	0	0	0	0	0	0	0	0.33428	0	0	0.06005	0.46797	0	0	0.07799
Healthy	0	0	0	33.1783	0	0.0778	0	0	0.41692	0.01166	0	0	2.41607	0	0	0	0	0	0.0778	0
Healthy	59.3669	0	0	0	0	0	0	0	0	0	59.3669	0	0	3.93219	0.84024	0.08234	0	0.05943	0	0.00387
Healthy	38.8528	0.00648	0	1.57665	0.00647	0	0	0	0	0	38.8528	0	0.00095	0	0	0.20403	0.01349	0.11605	0	0.01037
Healthy	0	0	0	0.43651	0	0	0	0	0	0	0	0	9.01446	0.95363	0	0.16199	0	0.14123	0	0
Healthy	0.00591	0	0	13.3292	0	0.02008	0.00033	0	0.00246	0.0214	0.00591	0	28.2805	0	0	0	0.16795	0	0.02008	0
Healthy	3.29118	0.49769	0.63962	0	0	0	0	0	0	0	3.29118	0.79652	0	0.2185	0	0.58515	0	0.59238	0	0.03292
Healthy	0	0	0	14.6807	0.3979	0	0	0	0	0	0	0.52473	0	0	0	4.70227	0	0.73022	0	0
Healthy	0	0	0	0.10819	0.02257	0	0	0	0	0	0	0	0	0	0	0.02204	0.00045	0.02314	0	0.70432
Healthy	0	0	3.9772	0.02683	0.01113	0.03565	0	0	0.01003	0	0	11.7265	3.14192	0	0	0.00874	0.14691	0.00591	0.03565	0
Healthy	0	0	19.8382	0.06758	0.00318	0.08143	0.05963	0	0.01519	0	0	0.88728	10.3119	0	0	0.02806	0.00915	0.19005	0.08143	0.20787
Healthy	0	0	0	0.50497	0.36157	0	0	0	0	0	0	0	3.86195	0	0.20377	0.03136	0	0	0	0
Healthy	0	0	19.8318	0.59771	0	0.02271	0.00188	0	0	0	0	0	0.11545	0	0	0	0	0	0.02271	0.00804
Healthy	0	0	0	24.6012	0.05154	0.01499	0	0	0.00158	0.00787	0	0	43.9427	0	0	0	0	0	0.01499	0
Healthy	0	0	0	0.02327	0.00124	0.05394	0.03591	0.00496	0	0	0	0	0.1619	0	0	0.02361	0.0052	0.01781	0.05394	0.06515
Healthy	1.61529	0	0	0.37708	0	0.02197	0	0	0	0	1.61529	1.09733	0	2.31046	0	0.07711	1.85425	0.01234	0.02197	0.10194
Healthy	0	0	0	0.41061	0.05394	0.01085	0.01001	0	0	0	0	0	1.73385	0	0	0.02826	0.03518	0.03224	0.01085	0.05655
Healthy	0	0	0	0	0.14809	0	0	0	0	0	0	0	0.07445	0	0	0	0	0	0	0.23086
Healthy	7.21774	0	0	0.02862	0	0	0	0	0	0	7.21774	0	1.29756	0	0	0.20243	0	1.40978	0	0
Healthy	58.5086	0	0	0.02888	0	0.15406	0.02458	0	0	0	58.5086	0.00958	0.01462	0.00081	0.04886	0	0	0	0.15406	0
Healthy	56.7927	0	0	0	0	0	0	0	0	0	56.7927	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.54371	0	0.05595	0	0	0	0	0	0	1.20514	0.66847	0	0	0	0.00382	0.05595	0.00439
Healthy	6.7791	0	0	6.07006	0	0	0	0	0	0	6.7791	0	0	0.59406	0	0	0	0	0	0.01825
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	10.295	0	0	0	0	0	0
Healthy	0	0	0	0	1.08268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	11.4312	0.75934	0	0.01434	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.12543	0	0	0	0.01244	0	0	0	0	0.28684	0.58388	0	0.03065	0.03411	0.27844	0	0.00583
Healthy	0	0	0	0.10747	0.0157	0.01436	0.04314	0	0	0	0	0	3.59321	0	0	1.93526	0.3751	0.18885	0.01436	0.00931
Healthy	0	0	0	11.7311	0.63826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.55481	0	0	0	0	0	0	7.91836	0	5.81341	0.19042	0.46132	0	0	0	0
Healthy	0	0	0	44.4709	0	0	0	0	0.01998	0.08619	0	0.30341	6.74664	2.16561	0	0	0.01293	0	0	0
Healthy	0	0	0	15.01	1.12739	0.1038	0	0	0.00534	0	0	1.17194	0.07716	0	0	6.57606	0.09753	1.69315	0.1038	0.02161
Healthy	3.13839	0.26675	0.01531	12.0614	0	0	0	0	0	0	3.13839	0.02315	0	0	0.03398	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	13.387	0.14745	0	0.21487	0	0	0	0	0
Healthy	0	0.1698	0	0	12.2489	0	0	0	0	0	0	1.33868	0	1.67537	0	0	0.10745	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.62995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	13.9637	0	0.17091	0.00572	0	0.00091	0.0939	0	0	18.8144	0	0	0	0.17063	0	0.17091	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.53162	3.96409	0	0	0	0	0	0.12314
Healthy	0	0	0	0.34104	0.00543	0.35788	0.06649	0	0.00495	0	0	18.9394	0.01673	0	2.71758	0	0.00043	0	0.35788	0.35574
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	13.0131	0	0	0	0	0	0	0
Healthy	0	0	0	0.10583	0.0447	0	0	0	0	0.00093	0	0	1.63842	0	0	0.0111	0.04292	0.03293	0	0.13676
Healthy	0	0	0	0.1259	0.01163	0	0	0	0	0	0	0	0.39804	0	0	0.03933	0.02033	0.00302	0	0.00539
Healthy	0	0	0	0	0.70132	0	0	0	0	0	0	7.78707	0	5.85014	0.19999	0.38884	0	0	0	0
Healthy	0	0	0	0.06409	0	0	0	0	0	0	0	0.01225	0.00166	0	0	0	0	0	0	0.20805
Healthy	0	5.59881	0	0.00837	12.2878	0.00522	0.04526	0	0	0	0	0	0	0	0.29288	0.04441	1.11119	0.0022	0.00522	0.00014
Healthy	0	0	0	0.96743	0	0.03618	0	0	0	0	0	0	0.38273	5.02651	0	0	0	0	0.03618	0.02144
Healthy	18.2969	0.85575	0.27514	0.02125	0	0.48436	0.02364	0.01106	0.00669	0.00864	18.2969	0.1229	0.01712	0	0.13047	0.05502	0	0.09164	0.48436	0
Healthy	0	1.40464	0	1.90269	3.59382	0	0	0	0	0	0	0	0.12643	0	0	0	0.03477	0	0	0
Healthy	0	0	0	0.11296	0.02537	0	0	0	0	0	0	0	0.03324	0.00094	0	0.19288	0	0	0	0
Healthy	0.60963	0.05911	1.47038	0.81274	0.00798	0	0.00142	0	0	0	0.60963	0	0	0.31609	0.15989	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13353	0	0	0	0
Healthy	0	0	0	1.08125	6.59216	0.07275	0.3161	0.1437	0.01004	0	0	0	3.84363	0	0	0	0.36318	0	0.07275	0.35212
Healthy	0	0	0	0.22055	0	0	0	0	0	0	0	0	0.11093	0	0	0	0	0	0	0.00446
Healthy	0.88559	0	0	8.16123	0	0.29963	0	0.0806	0	0.01956	0.88559	0.04193	0.90623	0.2444	0.06076	0.14158	0	0.09026	0.29963	0
Healthy	0	0	0	10.9231	0.66045	0	0.00351	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.38695	0.60482	0.00746	0	0	0	7.93834	0	0	0	0.04268	0	0.04752	0.38695	0
Healthy	0	0	0	0.09361	0	0	0	0	0	0	0	0	0.55911	0	0	0	0	0	0	0.30472
Healthy	0.0699	0.01956	0.01063	0.43889	0.00071	0	0	0	0	0	0.0699	0.02379	0.0024	3.38835	0	0.46022	0.17555	0.81763	0	0
Healthy	0	0	0	0	0.60748	0	0	0	0	0	0	0	0.15329	0	0	0.14557	0	0	0	0
Healthy	0	0	0	65.8825	0	0	0.12998	0	0	0.0002	0	0	0	0	0	0	0	0	0	0
Healthy	8.54674	0	0	0	0	0	0	0	0	0	8.54674	0	4.20669	6.81048	0	0.30103	0	0.32811	0	0
Healthy	12.0682	6.15909	4.00668	0	0	0	0	0	0	0	12.0682	3.88687	0	2.2134	0	0.16439	0	0.53917	0	0.01369
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	3.07017	0.22455	0.72015	0.33705	0	0	0	0
Healthy	0	0	0	0	0	0.03061	0	0	0	0	0	0	0	4.51964	0	0.27707	0	0	0.03061	0.02746
Healthy	0	0	0	9.87097	0	0	0	0	0	0	0	0	0.00528	0	0.22057	0	0	0	0	0.01138
Healthy	0	0	0.04679	0.03993	0	0	0	0	0	0	0	2.57798	0.28362	0.61699	0	0	0	0	0	0.02676
Healthy	0	0	0	1.58171	0	0.02178	0	0	0	0	0	0.14393	0.15727	2.92501	0	0	0.20943	0	0.02178	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.5764	3.77517	0	0	0	0	0	0.13863
Healthy	0	0	0	0.05442	0	0	0	0	0	0	0	0	0	0	0	0.03226	0	0.0366	0	0.001
Healthy	0	0	0	0.08556	0.00328	0	0	0	0	0	0	0	0.24003	2.43637	0	0	0	0	0	0.00914
Healthy	0	0.00183	0	1.37508	0	0	0.00786	0	0	0	0	0	0	3.5915	0	0.074	0.0434	0.06744	0	0.21045
Healthy	3.90542	0	0	0.08243	0	0	0	0	0	0	3.90542	0.23585	0.27957	0	0	0.26195	0	0.09354	0	0
D014376	9.05835	0	23.5443	0.1347	1.85768	0	0	0.00823	0	0.00774	9.05835	0.14592	2.92561	0	0	0	0	0	0	0.19537
Healthy	0	0	0	0	0.15156	0.27865	0.10176	0	0	0	0	0	2.52201	0	0	0.73212	0.68418	0.18615	0.27865	0.03671
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	1.26883	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	1.76496	0	0.06701	0	0	0	0	0	0	4.17296	0	0	0.9934	0.22044	0.04979	0.06701	0.06502
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56607	0	0	0	0	0.32427
Healthy	0.94241	0	1.49322	0.43481	0.08994	0.04488	0.04742	0	0	0	0.94241	0.18666	4.88268	0.44252	0.09668	0.09116	0.02687	0.06457	0.04488	0.00522
Healthy	0	1.32804	0.15346	0.02436	0	0	0	0	0	0	0	1.01868	0.02942	0.00278	0.02455	0	0	0	0	0
Healthy	39.4271	0	0	0	0	0	0	0	0	0	39.4271	0.34077	0.06427	0	0.41315	0	0	0	0	0
Healthy	0	0	0	0.41519	0.08406	0.33249	0.28921	0	0	0	0	0	0	0	0	0.03096	0	0	0.33249	0.01458
Healthy	0	0.26445	0	0.00574	0.02988	0	0	0	0	0	0	0	25.3893	0.65397	0	0.62207	0.12914	0.17929	0	0
Healthy	0	0	0	0.05991	0.00782	0	0	0	0	0	0	0	0.38968	0	0	0	0	0	0	0.30531
Healthy	0	0	0	0	0	0.01761	0.09642	0	0	0	0	0	0.4348	8.22928	4.09231	0	0	0	0.01761	1.12334
Healthy	6.94985	0	0	5.68717	0	0	0	0	0	0	6.94985	0	0	0.4896	0	0	0	0	0	0.01139
Healthy	20.0487	5.74775	4.17677	0	0	0	0	0	0	0	20.0487	2.70435	0	0.73136	0	0.32675	0	0.77533	0	0.00564
Healthy	0	0	0	0.78968	7.70447	0.0251	0.00592	0.00127	0.00023	0.00664	0	0	4.97834	0	0	0	0.05911	0	0.0251	0
Healthy	1.24445	0	0	0.31318	0.08618	0.98551	0.00157	0.01893	0.06411	0	1.24445	0.01533	0.02574	0.28071	0.04104	0.17623	0.13842	0.0853	0.98551	0
Healthy	0	0	0	0.7279	0.00442	0	0	0	0	0	0	0	0.4512	0	0	0.02643	0.01169	0.01294	0	0.51855
Healthy	5.26314	0	0	0	0	0.01913	0	0.02839	0.06842	0	5.26314	3.41203	0.00164	0	0	0.06749	0.35873	0.03159	0.01913	0.00746
Healthy	0	0	0	0.0386	0	0	0	0	0	0	0	0	0	0	0.07466	0	0	0	0	0.07291
Healthy	0	0	0	1.08916	0.30101	0	0	0	0	0	0	42.6678	0.1876	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.08915	0.01045	0	0	0	0.00093	0	0.00101	3.41684	1.94732	0.5473	0.08628	0.00623	0.10233	0.01045	0.00838
Healthy	43.2318	0	0	0	0	0	0	0	0	0	43.2318	0.84844	0.10494	0	0	0	0	0	0	0
Healthy	0.19939	0	0	0	0	0	0	0	0	0	0.19939	0	0	0	0	0.79723	0	0.26055	0	0
Healthy	0.01637	14.6833	5.82348	0	0.04808	0	0	0	0	0	0.01637	0	0.17741	0	0	0.01844	0.03868	0.02836	0	0.11329
Healthy	6.83056	0	0	5.44098	0	0	0	0	0	0	6.83056	0	0	0.57346	0	0	0	0	0	0.00432
Healthy	0	0	0	0	0	0.06032	0.01252	0	0	0	0	8.27284	0	0	0	0.00437	0	0	0.06032	0
Healthy	0	0	0	0.04711	0	0	0	0	0	0	0	1.31162	2.1519	0.25816	0	0	0	0	0	0.02597
Healthy	8.08031	0	0	0	0	0.0105	0.2413	0.10116	0.50881	0	8.08031	0	0	0	0	2.04864	2.4799	0.67672	0.0105	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	9.87273	0	0.56686	0.0309	0	0	0.06939
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.04331	0	0	0.03398	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	1.4907	0	0.60747	0	0	0	0	0
Healthy	0	0	0	0.35158	0	0	0	0	0	0	0	0	0.95903	0	0	0.10954	0.09915	0.02453	0	0
Healthy	39.6819	0	0	0	0	0	0	0	0	0	39.6819	0	0	3.44298	0.16717	0	0	0	0	0
Healthy	0	0	0	2.32188	1.45828	0.15335	0	0.06938	0	0.13359	0	0	0	0	0	0.00222	1.06231	0.04562	0.15335	0.01148
Healthy	0	23.1158	17.9056	0	0	0.06381	0.10904	0	0	0	0	0	0.1036	0	0	0.03766	0.22862	0	0.06381	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	30.3269	0	0	0	0	0	0
D014376	1.28105	0	4.01654	0.43326	0.00028	0	0	0.00318	0	0.00231	1.28105	6.76031	0.11326	0	0	0	0.00966	0	0	0.08246
Healthy	0	0	16.3657	0.13805	0.10505	0.00366	0	0	0	0	0	0	0.03995	0	0	0	0	0	0.00366	0.0046
Healthy	0	0	0	0	0	0.39515	0.55618	0.00244	0	0	0	7.79743	0	0	0	0.08514	0	0.04458	0.39515	0
Healthy	0	0	0	20.1597	0	0.21768	0	0	0	0.01259	0	0	0.00343	0	0	0	0	0	0.21768	0
Healthy	0	0	0	0.83831	0	0.04376	0	0	0	0	0	0	0.32729	5.09533	0	0	0	0	0.04376	0.02796
Healthy	0	0	0	0.11862	0	0.19214	0	0.00599	0	0	0	0	1.31036	0.69712	0	0	0	0.03142	0.19214	0
Healthy	36.9157	0	0	0	0	0	0	0	0	0	36.9157	0	0	2.05632	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.1905	7.26708	3.71477	0	0	0	0	0.0694
Healthy	0	0	0	0.45876	0	0	0	0	0	0	0	0	0.22345	0	0	0	0	0	0	0.08782
Healthy	6.1196	0	0	0	0	0	0	0	0	0	6.1196	0	1.95319	0	0	0	0	0	0	0
Healthy	0	0	0	0.02906	0	0	0	0	0	0	0	0	0.56788	0	0	0	0.00114	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07653	0	0	0	0	0.0779
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	40.6951	0	0	0.06397	0	0	0	0	0	0	40.6951	0	0	3.53652	0.21114	0	0	0	0	0
Healthy	0	0	0	0.05925	0	0	0	0	0	0	0	1.8594	1.14877	0.41398	0	0	0	0	0	0.03435
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	10.4555	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0.00045	0	0.01257	0	0.00403	0.0021	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.34952	0	0	1.44643	0	0	0	0	0
Healthy	0	0	0	0.12185	0	0	0	0	0	0	0	0	0.16083	10.6702	21.6175	0	0	0	0	0.53767
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08958	0	0	0	0	0
Healthy	0	0.19725	2.5231	0	0.11764	0.03537	0	0	0	0	0	0	0	2.6247	0.04523	0.00795	0	0	0.03537	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.22537	0	0	0	0	0	0	0.02375
Healthy	0	0	0	0.11053	0.15218	0	0	0	0	0	0	0	0.39225	0	0	0.03066	0.0222	0.04537	0	0.217
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	1.66957	0	0	0.49473	0	0	0	0
Healthy	0	0	0	0	0.01935	0	0	0	0	0	0	0	0	2.13982	0	0.57553	0.65728	1.25663	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.77485	0.61469	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.21042	0	0	0	0	0	0	0.03274
Healthy	0	0	0	0	0.02482	0.63318	0.12574	0.08263	0	0	0	15.2181	1.07776	5.33358	0.00071	0.27859	0.01315	0.1796	0.63318	0.05912
Healthy	0	0	0	0	0	0	0	0	0	0	0	12.4993	0.29024	0	0.28994	0	0	0	0	0.00428
Healthy	0	0	0	0.15389	0.00636	0	0	0	0	0	0	0	0.16698	2.52314	0	0	0	0.00424	0	0.01829
Healthy	0.0215	1.67309	20.5824	0.14199	0.09084	0	0	0.01169	0	0	0.0215	0	0.42463	0	0.54028	0.06394	0.05497	0.07853	0	0
Healthy	0	0	0	0.00117	0	1.20523	0	0	0.00779	0.00118	0	0	0	0	0.00113	0	0	0	1.20523	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.12456	0.00041	0.04942	0.04018	0.09512	0	0	0	1.68416	0.08822	0.65195	0	0.04259	0.10772	0.05059	0.04942	0.05055
Healthy	0	0	0	0	0.12858	0	0	0	0	0	0	0	0.00838	0	0	0	0	0	0	0.10547
Healthy	6.81845	0	0	5.06457	0	0	0	0	0	0	6.81845	0	0	0.51623	0	0	0	0	0	0.00765
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.58343	3.85837	0	0	0	0	0	0.00803
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	28.4112	0	0.08213	0	0	0	0.04009
Healthy	39.8551	0	0	0.0306	0	0	0	0	0	0	39.8551	0	0	3.52379	0.14528	0	0	0	0	0
Healthy	0	0	0	0	0.0724	0	0	0	0	0	0	0	0.00237	0	0	0	0	0.04671	0	0
Healthy	0	0	0	0	1.67027	0	0	0	0	0	0	0	0.39543	0	0	0	0	0	0	0.13784
Healthy	0	0	0	0.01783	0.03087	0	0.00262	0	0	0	0	0.00215	0.08894	5.886	0.85888	0.01424	0	0.03439	0	0
Healthy	0	0	0	0.05688	0	0	0	0	0	0	0	0	0.1479	0	0	0	0	0	0	0.0074
Healthy	21.114	0	0	0.00862	0	0.0647	0.02154	0.00514	0	0	21.114	0	0.7728	0.10978	0.01629	0.07657	0.4202	0.04652	0.0647	0.00699
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57	0.13939	0	0	0	0	0.14393
Healthy	13.9612	0.44735	1.50939	0	0	0.08924	0.0966	0.01369	0.01166	0	13.9612	0.13896	0.23134	0	0.01024	0.00369	0.02593	0.00585	0.08924	0.01793
Healthy	0	0	0	0.08203	0	0.00821	0.00633	0	0	0	0	0	0	0	0	0.03777	0	0	0.00821	0.02427
Healthy	0	0	0	0	0.39225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	7.90712	0	0	0	0	0	0	0
Healthy	47.3312	0	0.06728	0.00174	0	0	0.00079	0	0	0	47.3312	0.06982	0.21198	1.34951	0.00697	0.00894	0.02953	0.01054	0	0
Healthy	0.09853	0	0	0.45444	0	0.74748	0.03248	0.04705	0	0	0.09853	0	0.95453	0	0	0.95891	0.02893	0.15496	0.74748	0.05352
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.16046	0	0	0.01225	0	0	0	0	0.26009
Healthy	64.5871	0	0.28519	0	0	0	0	0	0	0	64.5871	0	0	2.53942	1.78972	0.0048	0	0.00131	0	0
Healthy	0.4199	0	0.22132	0.09194	0.0099	1.34015	0	0.08613	0	0	0.4199	0	0.71112	5.14952	0	0.10502	0	0.07459	1.34015	0
Healthy	0.00052	0	0	0	0.02581	0.6417	0	0.04982	0.03211	0.03432	0.00052	0.22186	0	0	0	0	0	0	0.6417	0
Healthy	0	0	0	1.19633	0.09393	0.15493	0	0	0	0	0	0	6.54864	0	0	0.00537	0.01362	0.03608	0.15493	0.02623
Healthy	0	0	0	0	0	0	0	0	0	0	0	12.5263	0.26781	0	0.30843	0	0	0	0	0.01684
Healthy	0	0	24.0379	0	0	0	0	0	0	0	0	0	0	0	3.20949	0	0	0	0	0.00319
Healthy	0	0	0	0.04563	0	0	0	0	0	0	0	0	0	0	0	0	0.41483	0	0	0.00148
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.30969	0	0	0.65975	0.37595	0	0.32857	0	0
Healthy	0	0	0	0.01808	0.00724	0.07958	0.00591	0	0.0021	0	0	0	0.16241	3.21919	0	0.04096	0.03891	0.0815	0.07958	0.02092
Healthy	0	0	0	0	0.01265	0	0	0.00949	0.06018	0	0	12.3509	1.12834	5.53914	0.1604	0.14465	0.0746	0.04566	0	0
Healthy	0.00189	0	0	31.1938	0.00258	0.03866	0.46668	0	0.02743	0.14635	0.00189	0	0.01071	0	0	0	0.01723	0	0.03866	0
Healthy	0	0	0	0.02351	0	0	0	0	0	0	0	0	29.5992	0	0	0	0	0	0	0
Healthy	0	0	0	0.50987	0.00941	0	0	0	0	0	0	57.8985	0	0	0	0	0	0.03874	0	0.10605
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.00144	0.42143	3.53378	0.88411	0.01668	0	0.01352	0	0.01269
Healthy	0	0	0	0.60739	0	0.07685	0	0	0	0	0	0	1.14957	0.68699	0	0	0	0.01072	0.07685	0.0514
Healthy	0	0	0	0	0	0.01467	0.06445	0	0	0	0	0	0.13394	0	0	0.01467	0.45923	0.22783	0.01467	0.04211
Healthy	0	0	0.01616	0	0.00203	0	0	0	0	0	0	0	0.01109	0	0	0	0	0	0	0
Healthy	28.8483	0	0	0	0	0	0	0	0	0	28.8483	0	0	1.61261	0.31671	0	0	0	0	0
Healthy	0	0.01058	0	0.02519	0	0	0	0.03803	0	0	0	1.86081	0.3221	0	0	0.04025	0.14669	0.01214	0	0.00249
