group	Enterobacterales	Lactobacillales	Veillonellales	Pseudomonadales		Enterobacterales	Verrucomicrobiales	Lactobacillales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Pseudomonadales	Peptostreptococcales
Healthy	0.81014	0.04787	6.50562	0		0.81014	0	0.04787	0	0	0.02503	0.05285	0	0	0.15122
Healthy	0	0	6.20217	0		0	0	0	0.20796	0	0.36642	0	0	0	0
Healthy	0.52748	0.04692	2.82719	0		0.52748	0	0.04692	0.01046	0	0	0	0	0	0
Healthy	0.04164	0.39195	0.02608	0		0.04164	0.03008	0.39195	3.63964	0	0	1.15313	0	0	0
Healthy	0.09185	0.00362	0	0		0.09185	0.56197	0.00362	0.54442	0	0.00047	0.1482	0	0	0
Healthy	0.11803	0.02294	0	0		0.11803	0	0.02294	0.07572	0	0.02461	0.03061	0	0	0
Healthy	0.19074	0.24268	8.19476	0		0.19074	1.37537	0.24268	0	0	0.00036	0	0	0	0.03091
Healthy	0.35282	0.39834	0	0		0.35282	0	0.39834	0	0	7.07218	0.11416	0	0	0
Healthy	0.15676	0.02024	0.62685	0		0.15676	0	0.02024	0.00571	0	0.03068	0.08943	0	0	0.13131
Healthy	0	0	0	0		0	0.05846	0	0.05599	0.6732	0	0	0	0	0
Healthy	1.36281	19.59527	1.94683	0.04414		1.36281	0	19.59527	0.07199	1.51831	4.08595	1.46142	0	0.04414	0
Healthy	0	0.58033	0	0		0	0	0.58033	0.10204	0.41172	0.01137	0.3561	0	0	0.36434
Healthy	5.28272	0.06682	0.023	0.57383		5.28272	0	0.06682	0	0	0	4.75024	0	0.57383	0.00864
Healthy	1.18181	0.06608	0.01208	0.0012		1.18181	0.02786	0.06608	1.37251	0	0	0.22931	0	0.0012	0.00826
Healthy	0.71467	15.14235	6.82016	0.02686		0.71467	1.73321	15.14235	0.02924	0	0.21195	2.36591	1.36651	0.02686	0.00257
Healthy	3.12897	0.2776	0.04092	1.59893		3.12897	0	0.2776	0	0	0.02608	0.00771	0	1.59893	0.29017
Healthy	0.12877	0.10548	0.06613	0.24298		0.12877	7.46565	0.10548	0.07476	2.58859	0.03567	1.90207	0	0.24298	0.04687
Healthy	0.05275	2.77653	0.52446	0		0.05275	0.09818	2.77653	0.16469	0.04879	0.17285	0.00331	0	0	0.30967
Healthy	0.12491	0.00415	0	0.22161		0.12491	0	0.00415	0.28935	0	0.03567	0.44293	0	0.22161	0
Healthy	1.31321	0.23305	0.85009	0		1.31321	0	0.23305	0.0605	0	1.12563	0.35287	0	0	0.49756
Healthy	0.53268	0.73901	0	0.01077		0.53268	0	0.73901	2.01035	0	0	0.3159	1.38538	0.01077	0.27633
Healthy	0	0.20564	0	0		0	6.54328	0.20564	0.30027	25.1723	0	1.01716	0	0	0.01195
Healthy	2.24622	0.47349	0.04695	0		2.24622	0.76858	0.47349	5.82004	0	0.03848	0.00983	0.88013	0	0
Healthy	0.89265	0.27132	0.23996	0.00486		0.89265	0.94624	0.27132	0.90663	0	0.06618	0.01306	0	0.00486	0.02572
Healthy	1.10372	0.90117	6.42822	0		1.10372	2.87693	0.90117	1.58452	0	0.94072	0.03192	0	0	0.01107
Healthy	2.90729	0.56721	2.17314	0.45833		2.90729	0	0.56721	0	0	0	0	0	0.45833	0
Healthy	1.44863	0.07445	4.13448	0		1.44863	0.05151	0.07445	0.04528	0	0.31	0	0	0	0.37412
Healthy	0	0	0	0.27252		0	0.11621	0	0	0.05076	0	0	0	0.27252	0
Healthy	0.04844	0.07384	0.00272	0		0.04844	1.77402	0.07384	0.07849	0	0.04387	0.07108	3.54093	0	0.04726
Healthy	0.0546	0.68307	0.15995	0		0.0546	0	0.68307	0.09861	0	1.22523	0.19052	3.84709	0	0
Healthy	1.10797	0.006	0	0		1.10797	5.50325	0.006	1.41746	0.05808	0	0.01378	1.79344	0	0.00279
Healthy	0.01539	0.23414	0	0		0.01539	0.55641	0.23414	0.15098	0.1082	0.72541	0.05756	0	0	0.00373
Healthy	1.15812	0	0.06149	0		1.15812	0	0	0.02629	0.09203	0.68012	0.53123	12.4621	0	0.01007
Healthy	0	0.84631	3.47983	0.00495		0	0.93483	0.84631	0	0	1.96761	0.83719	0	0.00495	0
Healthy	7.46327	1.33778	0.24214	1.80175		7.46327	0	1.33778	0.88337	0	3.71166	0.0532	0	1.80175	0.66857
Healthy	0.0274	0.67221	0.15082	0.01802		0.0274	0	0.67221	3.89876	0.00083	0	0.69723	0.11165	0.01802	0.00332
Healthy	0.23876	0	0	0.00428		0.23876	0	0	0.15155	0	0.00703	0.02949	0	0.00428	0.00384
Healthy	0.06106	0	0	0		0.06106	1.85231	0	0.50884	0	0	0	0	0	0
Healthy	0	0	0.14734	0		0	0	0	0	7.54448	6.35549	0	0	0	0
Healthy	7.74478	0.50239	0.01761	0		7.74478	0.71933	0.50239	2.24124	0	0.08378	1.33277	0	0	0.07496
Healthy	87.6699	4.6561	0	0.04741		87.6699	0	4.6561	0.04965	0	0	0	0	0.04741	0
Healthy	1.01853	0.78952	0.05289	0.10447		1.01853	0.01764	0.78952	1.83111	1.70994	0.40302	0.21191	1.23038	0.10447	0.28323
Healthy	0	0	3.61042	0		0	0.70276	0	0.01528	0	0	0	0	0	0
Healthy	0.16438	0.05277	0.03405	0		0.16438	0	0.05277	0.03217	1.80075	0.02874	0.7347	0	0	0.0975
Healthy	0	0	0	0		0	0	0	0	0	0.51735	0	0	0	0
Healthy	0.60422	0.02913	2.62063	0		0.60422	0	0.02913	0.00901	0	0	0	0	0	0
Healthy	0.14705	0	2.80683	0		0.14705	0.09043	0	0.24334	0.04311	0	0	0	0	0
Healthy	0.18304	0.0719	0.00036	0.00754		0.18304	0.98179	0.0719	0.09001	0	3.35605	0.65028	0	0.00754	0.31151
Healthy	0	0	6.52691	0		0	0	0	0	0	0.76987	0	0	0	0
Healthy	0	0.09841	0	0		0	23.484	0.09841	0	2.20838	0.21724	0.38363	2.52302	0	0
Healthy	0.13388	0.09111	7.61911	0		0.13388	0.90006	0.09111	0.11188	0.91984	0	0	0	0	0
Healthy	0.09389	0.01041	2.84921	0		0.09389	0.11704	0.01041	0.26229	0.06314	0	0.00443	0	0	0
Healthy	0	0	0	0		0	0	0	0.04924	0	0	0	3.95932	0	0
Healthy	0.02213	0.07013	0.83182	0		0.02213	0	0.07013	0	0	0.03373	0	0	0	0.42534
Healthy	1.81989	0	1.84818	0		1.81989	0	0	0.05455	0	0.32	0.02019	0	0	0.14632
Healthy	0	3.31825	9.46156	0		0	0	3.31825	0	0	0	0	0	0	0
Healthy	0.02321	0	6.41941	0		0.02321	0	0	0.21457	0	0.27242	0	0	0	0
Healthy	0.0328	0	0	0		0.0328	0	0	0.04583	0	0.50213	0.08428	0	0	0
Healthy	2.17787	8.25162	0	0		2.17787	1.91177	8.25162	0	0	3.5968	4.46641	1.91706	0	0
Healthy	0	0	0.0024	0		0	0	0	0.15651	0	0.07183	0.25148	0	0	0
Healthy	0	0	3.23865	0		0	0	0	0.26069	0	0	0	0	0	0
Healthy	0	0.0223	0	0		0	0.00383	0.0223	0.01474	0	0	0	2.4818	0	0.09037
Healthy	0	0.23235	0	0		0	0.46621	0.23235	1.15039	0.11285	0	0.25072	5.57201	0	0.28594
D012778	0.07365	14.18717	11.83394	0		0.07365	0	14.18717	0.76471	0	0.02355	3.84863	0	0	0
Healthy	0	0	0	0		0	0	0	0.19017	0	0.06868	0.25121	0	0	0
Healthy	0.68054	0.48635	1.95053	0		0.68054	0.4713	0.48635	2.89444	0.14447	1.90703	0.29517	0	0	0
Healthy	0	0	0	0		0	17.4263	0	0	0	0	3.58572	0	0	0
Healthy	0.40379	0.11797	5.37393	0		0.40379	0	0.11797	0	0.15253	0	0	0	0	0.20194
Healthy	0.6727	0.00882	0.00129	0		0.6727	0	0.00882	0.04209	0	0.06302	0.02957	0	0	0.05314
Healthy	0.74512	0.86968	0.13021	0		0.74512	0	0.86968	0.77874	0	0	4.0174	0	0	0.03828
Healthy	4.12779	0	0	0		4.12779	0.53649	0	0	0	0	0	0	0	0
Healthy	1.83545	2.88264	1.29797	0.25317		1.83545	3.051	2.88264	0	3.06931	0	0	0	0.25317	0
Healthy	0	0	0	0		0	0	0	3.18134	0	0.0405	0	0	0	0
Healthy	0	0	0	0		0	0	0	3.01158	0	0.07771	0.06704	0	0	0
Healthy	0.01484	0.07801	0	0.11321		0.01484	1.18295	0.07801	0.16203	0	0.40002	0.3515	0	0.11321	0
Healthy	0.04559	2.10095	0	0.03056		0.04559	0.00566	2.10095	0	0	16.44743	1.55705	1.62095	0.03056	0.41789
Healthy	0.16489	1.4514	0	0		0.16489	0.02702	1.4514	0.04103	1.70278	1.21208	0.15085	1.52412	0	0.4104
Healthy	2.31023	8.22318	0.1432	0		2.31023	0	8.22318	0.21396	0.81474	0.12564	1.08057	0	0	0.06758
Healthy	0	0	0	0		0	0	0	0	9.23471	0.57303	0.6947	2.69908	0	0
Healthy	0	0.12664	0.0031	11.5426		0	14.9065	0.12664	0.04026	0	3.0786	0.33927	0	11.5426	0
Healthy	0.04317	0.0434	0	0		0.04317	0.28653	0.0434	0	0	0.07882	0.99055	0	0	0
Healthy	8.48501	0.05048	0.02726	0.06041		8.48501	0	0.05048	0.30935	0	0	0.06275	0	0.06041	0.66049
Healthy	0.07032	0.35595	0	0.0638		0.07032	0	0.35595	0.39488	0.89622	0.91029	0	0	0.0638	0
Healthy	0.74286	0.42666	0.13071	0		0.74286	5.74457	0.42666	2.38969	0	0.07792	0	0.24554	0	0
Healthy	0.47299	0.77635	4.71729	0.00038		0.47299	0	0.77635	0.18365	0	0.00749	0.36271	0	0.00038	0.14908
Healthy	0	0.05079	0	0		0	10.3129	0.05079	0.08094	0	0	0.19455	0.85189	0	0
Healthy	0.24052	0.26825	0	0		0.24052	0	0.26825	0	0.71531	3.61034	1.00994	1.40714	0	0.05592
Healthy	0.02631	0.01848	0	0		0.02631	0	0.01848	0.39081	0	1.04246	0.47274	0	0	0.05482
Healthy	15.6337	0	0.00048	0.21254		15.6337	0	0	0	0	0.18018	0	0	0.21254	0.04787
Healthy	1.31886	0	0	0		1.31886	0	0	0	0	1.26078	0	0	0	0
Healthy	2.36877	5.52076	0.06649	0		2.36877	0	5.52076	0.26927	0.49771	0	1.80717	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	0	3.79571	0	0
Healthy	0.1676	1.40118	0.14201	0		0.1676	0	1.40118	0.84737	0	12.39793	0.09271	0.36619	0	0.02165
D012778	22.19017	72.55274	0.28934	2.42408		22.19017	0	72.55274	0	0	0.00113	0	0	2.42408	0.00874
Healthy	0.78469	0.02389	0	0		0.78469	0	0.02389	0.24481	0	0.00754	0.18417	0	0	0.06551
Healthy	0.159	3.39346	0	1.12472		0.159	0	3.39346	0	0	0	0	0	1.12472	0
Healthy	0.08584	0.04869	0.00282	0		0.08584	0.95693	0.04869	0.00077	0	0.11387	0.30291	0.00449	0	0
Healthy	4.27323	0.70038	0.10549	0		4.27323	0.00118	0.70038	0	0	0.29224	3.87743	0	0	0.00065
Healthy	0	0	0.20528	0		0	0.83121	0	0.01982	0	0	0.21615	0	0	0
Healthy	0.12255	0	0.01109	0		0.12255	0.39632	0	0.25346	0	0	0	3.1767	0	0
Healthy	0	0	6.30271	0		0	0	0	0.19767	0	0.27498	0	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	2.77932	0	0	0
Healthy	18.67253	0.36801	0.01348	0.44225		18.67253	0	0.36801	5.67678	0	0	0	0	0.44225	0
Healthy	1.10102	0.01145	0.84416	0		1.10102	0.64191	0.01145	0.37347	0	0.04425	0.31875	0.00324	0	0
Healthy	3.29189	2.42421	2.86633	0		3.29189	3.66082	2.42421	0	0	0.24055	0	0	0	0.61698
Healthy	0.49793	0.44357	1.07405	0		0.49793	1.26041	0.44357	0	0	0.01338	1.17142	2.10912	0	0
Healthy	0.30901	0.42766	0.00198	0		0.30901	0.08939	0.42766	0.56276	0	0.10371	1.34228	0	0	0.1
Healthy	0.21568	0.01042	0.35673	0		0.21568	0.09638	0.01042	0	0.83654	2.01021	0	0.12298	0	0.30225
Healthy	0.17465	0.23359	0	0		0.17465	0	0.23359	0.12171	0.17766	0	1.86334	0	0	0
Healthy	0	0.53944	4.41165	0		0	0	0.53944	5.94144	0	0	0.04655	0	0	0
Healthy	0	0	2.76131	0		0	0	0	0.16545	0	0	0	0	0	0
Healthy	9.93651	0.00212	2.73148	0		9.93651	44.3916	0.00212	0.2551	0	0.13414	1.47832	0	0	0
Healthy	0.07966	0.05159	0.29548	0		0.07966	12.5439	0.05159	2.0776	0.00886	0.05917	0.08092	0	0	0.01069
Healthy	0.8687	0.29646	1.09017	0		0.8687	0	0.29646	1.3721	0	0.11123	7.05585	0	0	0.03452
Healthy	1.19543	0.08299	7.54867	0.99345		1.19543	0	0.08299	0	0	0	0.08225	0	0.99345	0
Healthy	0.47565	0.43523	4.95061	0		0.47565	0	0.43523	0	0	0.01117	0.02042	0	0	0
Healthy	2.01556	0.35671	0.00429	0		2.01556	0.87286	0.35671	1.36827	1.43462	0	0.8544	0	0	0.14746
Healthy	0.15724	0.04062	0.05124	0		0.15724	0	0.04062	0.00643	0	0	0.02224	0.00334	0	0.21993
Healthy	0	0.01526	24.41184	0		0	0	0.01526	0.11785	0	0.09703	0.49107	1.28594	0	0.20308
Healthy	2.02587	0.58223	0.98843	0		2.02587	0.02587	0.58223	6.04808	0	0.02499	0	3.26728	0	0
Healthy	0.02496	0	0.79662	0		0.02496	1.81914	0	0	9.02686	0	0.23581	0.05093	0	0
Healthy	0.08922	0.13624	0	0		0.08922	0	0.13624	0.32864	0	0	0	0	0	0
Healthy	9.88235	0.01031	2.47905	0		9.88235	43.4397	0.01031	0.30473	0	0.16516	1.50031	0	0	0
Healthy	1.36227	0	5.49084	0		1.36227	1.87694	0	0.00578	0	0	0	0	0	0
Healthy	1.7727	2.53162	2.73472	0		1.7727	0	2.53162	0.06759	0	0.00841	0.61498	0	0	0.21189
Healthy	0	9.14673	0	0		0	0	9.14673	0.04694	0.67796	1.28214	2.38139	0	0	0
Healthy	0.37113	0	9.09907	0		0.37113	0	0	0.02805	0	0.09797	0.24101	0	0	0
Healthy	1.0041	0.11814	0.9075	0		1.0041	0	0.11814	0.00403	0	0.59342	0.1148	0	0	0.21255
Healthy	0.02894	0.03241	0.3738	0		0.02894	0.63345	0.03241	0.01246	0	0	0.36374	0	0	0
Healthy	0.16205	0.10693	0.0068	0.0074		0.16205	0	0.10693	0.31437	0	0.02068	0.25051	3.56166	0.0074	0
Healthy	2.9113	32.73426	0	0		2.9113	0	32.73426	0	0	0	0	0	0	0.29111
Healthy	0	0	0	0		0	0	0	0	0	0.24703	0.13008	0	0	0
Healthy	0	0.00165	0	0		0	0	0.00165	0.09599	3.42295	0.96226	0.31976	10.40661	0	0.00748
Healthy	0.06871	0.02237	0.84037	0		0.06871	0	0.02237	1.40404	0	0.15746	0.7469	0	0	0.01238
Healthy	0	0	0	0		0	0	0	0.02892	0	0	0	0	0	0
Healthy	0	0	18.00399	0		0	7.1259	0	0.2694	0	0.18017	0.65816	0	0	0
Healthy	0	1.86874	0	0		0	0.00548	1.86874	0.24799	0	0.05333	0.62103	0	0	0
Healthy	0.06494	0	0	0		0.06494	1.8733	0	0.53159	0	0	0	0	0	0
Healthy	0.10871	0.01326	0	0		0.10871	0	0.01326	7.35104	0	0.01213	0.67161	0	0	0
D012778	0.06627	14.2261	11.79966	0.01821		0.06627	0	14.2261	0.75189	0	0.01956	3.50406	0	0.01821	0
Healthy	1.20757	0	0.05853	0		1.20757	0	0	1.98576	0.07196	0.15116	0.50562	0	0	0
Healthy	0.039	0.28746	6.15992	0		0.039	0.69784	0.28746	0.48374	1.31778	0.01159	0.04435	0	0	0
Healthy	0.05673	0.04734	0.02472	0		0.05673	0	0.04734	0.09344	0	3.33254	0.17312	0	0	0.1229
Healthy	0	0.07046	8.03066	0		0	0	0.07046	0	0	0	0	0	0	0
Healthy	0.04867	0	1.32785	0		0.04867	0	0	0	0	0.22781	0.03053	0	0	0
Healthy	0.03647	0.00093	0	0		0.03647	2.98314	0.00093	0.17413	1.67696	0.57724	1.6807	2.35582	0	0.0213
Healthy	0	0.25247	15.7034	0.02759		0	0	0.25247	0.24725	0	0	0.83256	0	0.02759	0
Healthy	1.23047	0.00375	0.0719	0		1.23047	0	0.00375	1.85884	0.05882	0.10332	0.55294	0	0	0
Healthy	0.04098	0	0	0		0.04098	4.66138	0	0.1233	0.16213	0.00942	0.10854	0	0	0
Healthy	0.05146	0.06223	7.47465	0		0.05146	0	0.06223	0.81636	0	0.31005	0.13333	0	0	0.13353
Healthy	0.00203	0.08139	0	0		0.00203	0.00431	0.08139	0	0	0	0.00074	0	0	0
Healthy	0	0.1106	0	0		0	3.29025	0.1106	0.8243	2.94825	0	0.9291	0	0	0
Healthy	0	0.0995	0	0		0	23.1101	0.0995	0.01818	2.14605	0.21676	0.32328	2.49701	0	0
Healthy	1.20807	0	0	0.03605		1.20807	0	0	0	0	0	0	0	0.03605	0
Healthy	4.1579	0	0	0		4.1579	0.55513	0	0	0	0	0	0	0	0
Healthy	0.08687	0	6.3789	0		0.08687	0	0	0.25053	0	0.14595	0.14659	0	0	0
Healthy	0.09955	0.35399	6.95298	0		0.09955	0.10918	0.35399	2.40783	0.00287	0.42548	0.8409	0	0	0
Healthy	0	0	0	0		0	0.2125	0	0.07875	0	0	0	0	0	0
Healthy	0.04148	0	6.20098	0		0.04148	0	0	0.16176	0	0.2637	0	0	0	0
Healthy	0.19572	0.28207	0.00341	0		0.19572	0	0.28207	0.27122	0	0.03959	2.83204	0	0	0
Healthy	0.03976	0.66164	0.22593	0		0.03976	0	0.66164	0.10037	0	1.3308	0.16486	3.85052	0	0
Healthy	1.5362	0.12656	0	0		1.5362	0	0.12656	0.10489	0	0.04231	0	0	0	0
Healthy	0.18886	3.06964	2.70466	0		0.18886	0	3.06964	6.00826	0.08105	0.91548	1.37341	0	0	0.02318
Healthy	0.439	0.02946	0	0		0.439	1.21439	0.02946	2.70131	0.4182	0.01369	1.05984	0	0	0
Healthy	2.78783	0.05626	0	0		2.78783	0	0.05626	0	4.59177	0.63052	2.98672	0	0	0
Healthy	0.36457	0.2152	3.2465	0		0.36457	0	0.2152	0.11036	0	0.03687	0.11391	0	0	0
Healthy	0.1348	0.22335	1.35298	0		0.1348	1.22072	0.22335	3.09391	0	0.30699	0	0	0	0.00694
Healthy	1.03393	0	9.17277	0		1.03393	7.01615	0	0.21952	0	0.31315	0.72918	0	0	0
Healthy	0	0	3.30805	0		0	0	0	0.23517	0	0	0	0	0	0
Healthy	0.42773	0.60917	2.26471	0		0.42773	4.32216	0.60917	3.38681	0	1.2407	0.51914	0	0	0.03313
Healthy	0.46398	0.40513	5.94996	0.04189		0.46398	1.23974	0.40513	0.19099	4.87042	0.12133	0	0	0.04189	0.52529
Healthy	1.26174	0.01051	1.41066	0		1.26174	30.6252	0.01051	0.02206	0	0.0011	0.28545	0	0	0.006
Healthy	0	0.66552	0	0		0	0.57529	0.66552	0.37923	3.47638	0	0	0	0	0
Healthy	0	0	0	0		0	0	0	3.06927	0	0.10023	0.05778	0	0	0
Healthy	0	0.10548	0	0		0	0	0.10548	3.02483	0.01845	0.15762	0.61893	0	0	0
Healthy	0.99829	0.04648	3.35419	0		0.99829	0	0.04648	0.08042	0	0.80785	0.10049	0	0	1.67647
Healthy	5.85638	1.23623	2.67796	0.9162		5.85638	0	1.23623	0	0	0.70123	0.03416	0	0.9162	0
Healthy	0.21767	0.04718	0	0		0.21767	0.1126	0.04718	1.06858	0	0	2.1774	0	0	0
Healthy	0	0	0.80969	0		0	3.13991	0	0.04987	0	0	0	0	0	0
Healthy	3.13477	0	0	0		3.13477	6.58545	0	0.33156	0	0.01273	0.0011	0	0	0
Healthy	0	0.08238	0.018	0		0	0.70914	0.08238	0.80756	0	0.06666	0.01178	0	0	0
Healthy	15.641	0.0204	0.40077	0.66931		15.641	0	0.0204	0	0	0	0	0	0.66931	0
Healthy	0	0.02576	0	0		0	0	0.02576	2.53961	0.0691	0.66574	0.08449	0	0	0
Healthy	0	0.0021	0.08131	0		0	0	0.0021	7.93719	0	0	0.21292	0	0	0
Healthy	0	0.11915	7.34693	0		0	0	0.11915	0.07799	0	0.85808	0.13429	0	0	0.46797
Healthy	33.1783	0.93396	0	0		33.1783	0	0.93396	0.18778	0	0	0.79689	0	0	0
Healthy	0	0.3511	0.07584	0		0	0.18063	0.3511	0.00387	0.08662	0.01913	0	1.75872	0	0
Healthy	1.57665	0.00489	0.43081	0.00612		1.57665	0.01119	0.00489	0.01037	0	0.07151	0.0003	0	0.00612	0.01349
Healthy	0.51895	0	0	0		0.51895	0.91213	0	1.5059	0.69324	0	1.29052	0	0	0
Healthy	13.47374	10.63616	2.6056	0		13.47374	0	10.63616	0	0	0.00057	0.01808	0	0	0.16795
Healthy	0.0036	0	0	0		0.0036	11.2789	0	4.97084	2.63237	0	0	0.66627	0	0
Healthy	15.42036	0.4976	0	0.83206		15.42036	0	0.4976	0	0	0	0.69601	0	0.83206	0
Healthy	0.11904	0.06864	0.028	0		0.11904	0	0.06864	0.70432	0	0.06164	0.1544	0	0	0.00045
Healthy	0.03109	0.08897	2.8501	0		0.03109	1.93009	0.08897	1.65864	0	0.01671	2.32069	0	0	0.14691
Healthy	0.08729	1.74906	1.7078	0		0.08729	0	1.74906	0.20787	0	0.10184	0.70801	0	0	0.00915
Healthy	0.50497	0.2818	0	0		0.50497	2.14355	0.2818	0	1.10419	0	0	0	0	0
Healthy	0.70262	0.09812	0.14985	0		0.70262	0	0.09812	0.23091	0	0	0.04562	0	0	0
Healthy	24.8353	0.88954	7.08914	0.06101		24.8353	0	0.88954	0	0	0	0	0	0.06101	0
Healthy	0.33823	0.24288	9.16478	0		0.33823	0.00565	0.24288	0.06515	0	0.25066	0.10102	0	0	0.0052
Healthy	0.50306	0.10625	0	0		0.50306	1.25337	0.10625	0.24992	0.15968	1.09675	0.08786	0	0	1.85425
Healthy	0.44107	0.0363	0.01111	0		0.44107	0	0.0363	0.05655	0	0.38175	0.63759	0	0	0.03518
Healthy	0	0	3.08086	0		0	0	0	0.23086	0	0.01048	0	0	0	0
Healthy	0.02862	0.00256	0	0		0.02862	0	0.00256	5.35197	0	0	3.53082	0	0	0
Healthy	0.50344	0.75532	0.12021	0		0.50344	0	0.75532	0.10212	0	0.49288	0.09109	7.86018	0	0
Healthy	0	0	6.44336	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.54371	0.07871	3.10949	0		0.54371	0.15608	0.07871	0.00439	0	0.53671	0.69077	0.0719	0	0
Healthy	6.07823	0.20166	0	0		6.07823	20.4633	0.20166	0.01825	0.52052	0.05963	0	1.123	0	0
Healthy	0	0	0	0		0	0	0	0	9.59731	0	0	0	0	0
Healthy	0	0	18.3647	0		0	0	0	0	0	0	0.47945	0	0	0
Healthy	11.4312	0.20058	8.69167	0		11.4312	0	0.20058	0.15152	0	0	0.19684	0	0	0
Healthy	0.12543	0.01244	0.00257	0		0.12543	1.22439	0.01244	0.5499	0	0.16311	0.23322	0	0	0.03411
Healthy	0.12381	0.01684	4.45827	0.00458		0.12381	0.72343	0.01684	1.06786	0	0.01709	2.13567	0	0.00458	0.3751
Healthy	11.7311	0.18545	8.60768	0		11.7311	0	0.18545	0.20383	0	0	0.2106	0	0	0
Healthy	0	6.12785	0	0		0	0	6.12785	0	0	0.04451	6.33637	3.40113	0	0
Healthy	44.4709	0.08619	0	9.30956		44.4709	0	0.08619	0	0	0.06042	0.08659	0	9.30956	0.01293
Healthy	15.78313	1.48012	0.00668	1.40058		15.78313	0	1.48012	0.02161	0	1.46783	0.49942	0	1.40058	0.09753
Healthy	12.0614	0.13819	0.05879	0.14463		12.0614	1.0315	0.13819	0	3.86897	1.77298	0	3.4164	0.14463	0
Healthy	0	0	0	0		0	3.38056	0	0.65084	0	0	0.0754	0	0	0
Healthy	0	0.02713	0.00998	0		0	0	0.02713	0	0	1.23487	0	1.78382	0	0.10745
Healthy	0	2.17211	0	0		0	0.86696	2.17211	0	1.41679	1.31232	2.34395	0	0	0
Healthy	0.88681	0	0	0		0.88681	0.54241	0	0	2.97451	6.75537	0	0	0	0
Healthy	14.06899	0.46448	0.04811	0.07462		14.06899	0	0.46448	0.00698	0	0.02129	25.15479	0	0.07462	0.17063
Healthy	0	0.02847	0	0		0	0	0.02847	0.12314	0.0738	0.0051	0.79782	0	0	0
Healthy	1.61522	0.53214	2.27627	0.02371		1.61522	0.07023	0.53214	0.35574	0	0.02629	0.09097	0	0.02371	0.00043
Healthy	0	1.65257	0	0		0	0	1.65257	0	0	0	4.16136	0	0	0
Healthy	0.10583	0.07926	7.81757	0		0.10583	0	0.07926	0.13711	0	0.06672	0.2053	0	0	0.04292
Healthy	0.16982	0	1.18713	0		0.16982	0	0	0.02916	0	0.05465	0.00325	0	0	0.02033
Healthy	0	5.81321	0	0		0	0	5.81321	0	0	0.10709	6.82519	3.4041	0	0
Healthy	0.06409	0	4.33794	0		0.06409	0	0	0.20805	0	0.02383	0	0	0	0
Healthy	0.05902	0.02623	0.10264	0		0.05902	1.4189	0.02623	0.00888	4.86383	3.65775	0.08487	0	0	1.1119
Healthy	0.96743	0.03618	0.0579	0		0.96743	0.00222	0.03618	0.02144	0	0.33992	0.92466	0.02948	0	0
Healthy	0.25953	1.51139	0.20975	0		0.25953	0	1.51139	0.01236	0	2.7082	0.12605	2.48172	0	0
Healthy	1.90269	0.17976	0.00273	0		1.90269	1.27653	0.17976	0	1.64981	0.87439	0.34673	7.05933	0	0.03477
Healthy	0.11296	0.01638	7.18892	0		0.11296	0.0577	0.01638	0	0	1.65788	0.00691	0	0	0
Healthy	0.86706	0.07785	0.00142	0.3415		0.86706	0	0.07785	0	0	0.00289	0	0	0.3415	0
Healthy	0	0	0.26578	0		0	0	0	0	0	0.25063	0	0	0	0
Healthy	3.42126	1.32342	10.90757	0		3.42126	0	1.32342	0.40504	0	0.07186	0.00958	0	0	0.36318
Healthy	0.25818	0.01815	0.34542	0		0.25818	0	0.01815	1.43298	0.18142	0	0.26201	0	0	0
Healthy	8.16123	11.89779	0	0.17265		8.16123	0	11.89779	0.01639	8.75407	6.25705	3.23096	0.02714	0.17265	0.00336
Healthy	10.9231	0.16099	8.41592	0		10.9231	0	0.16099	0.17577	0	0	0.24998	0	0	0
Healthy	2.06382	0.66341	0.90955	0		2.06382	0.01991	0.66341	5.86381	0	0.02789	0	3.34023	0	0
Healthy	0.09361	0	2.69371	0		0.09361	0.12672	0	0.30472	0.06083	0	0	0	0	0
Healthy	0.43889	0	0.00184	1.88513		0.43889	0	0	0.62079	0	0.04868	1.44738	0	1.88513	0.17555
Healthy	0	0.03489	0	0		0	23.5237	0.03489	0.00135	0	0.77542	9.3068	0	0	0
Healthy	65.90596	0.07278	0.1824	0		65.90596	0	0.07278	0	0	0	0.00805	0	0	0
Healthy	0	0	0	0		0	0	0	5.7491	0	0	2.39212	0	0	0
Healthy	0.07027	0.01262	0	0		0.07027	1.50496	0.01262	6.06536	0.70616	0	0	1.64596	0	0
Healthy	0.11747	2.6941	0	0		0.11747	1.26451	2.6941	0.00829	7.89196	0	1.05891	0	0	0
Healthy	0.17223	0.08306	0	0		0.17223	0	0.08306	0.02746	0	0	0.46561	0	0	0
Healthy	9.87097	0.01363	2.64022	0		9.87097	44.2378	0.01363	0.23109	0	0.17061	1.49586	0	0	0
Healthy	0.03993	0	0	0		0.03993	4.6755	0	0.17692	0.23747	0	0.1382	0	0	0
Healthy	1.58171	0.45282	0	0		1.58171	2.52599	0.45282	0.00889	6.80921	5.7318	1.63689	0	0	0.20943
