group	Veillonella_parvula_A	Enterocloster_clostridioformis_A	Bifidobacterium_breve	Veillonella_atypica	Longicatena_innocuum	Veillonella_dispar_A	Streptococcus_sp004166885	Rothia_sp001808955		Akkermansia_muciniphila_D	Bifidobacterium_longum	Phocaeicola_sp900554435	Roseburia_intestinalis	Bacteroides_sp900066265	Mediterraneibacter_lactaris	Anaerostipes_hadrus	Clostridium_A_leptum	Anaerostipes_hadrus_A	Adlercreutzia_equolifaciens
Healthy	0	0.00502	0	0	0.00244	0	0	0		0.51118	0	0	5.1467	0	2.61932	0.02768	0.04706	0.01021	0.11888
Healthy	0	0	0	0	0	0	0	0		0	0	1.27077	0	0	0	0	0	3.171	0
Healthy	0	0	0	0	0	0	0	0		1.63292	0	0.16734	1.05226	0	0.02302	0.24992	0	0.33839	0
Healthy	0.00259	0.1678	0	0.00578	0.00042	0	0	0.00908		4.81591	0.01373	1.61866	0.94022	0	0	0.05464	0.04095	0.03126	0.01093
Healthy	0	0	0	0	0	0	0	0		0	0.3703	0	0	0	0.05789	0	0.48209	0	0.00525
Healthy	0	0	0	0	0	0	0	0		0	0.24904	0	0	0	0.06804	0	0.15006	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.23762	0	0	0	0.03096	0	0.16033	0	0.00461
Healthy	0.00905	0	0.02935	0	0	0	0	0		0	0.09229	0	0.20435	0	0	0	0	0.00582	0.02285
Healthy	0.02488	0	0	0	0	0.00167	0	0		10.1881	0	0	0	0	2.46585	0.06644	0.00389	0.37947	0.04251
Healthy	0	0	0.00469	0	0	0	0	0		0	6.62107	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		4.75404	0.07882	0	5.71672	0	0.31158	0.03303	0	0.03275	0
Healthy	0	0	0	0	0.18429	0	0	0		0	11.8808	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	8.51221	0.55136	0	0	0.02254	0	0.01851	0
Healthy	0	0	0	0	0	0	0	0		7.54554	1.1885	0.30742	0	0.67824	0	0.25525	0	0	0.16393
Healthy	0	0	0	0	0	0	0	0		0.58111	0.1504	0	2.30164	0	0.81734	0.0293	0	0.13519	0
Healthy	0.02183	0	0.09676	0.03257	0.00328	0	0.00807	0.00381		0.74548	0.88947	0	1.87775	0	0	0.01568	0.14079	0.3152	0.00055
Healthy	0	0	0	0	0	0	0	0		17.9361	0	0	0	0.33018	0.52752	0.20696	0	0	0.2156
Healthy	0.84851	0	0	0	0	0	0	0		0	0.17299	0	0	0	0	0	0	0	0
Healthy	0.0027	0	0	0	0	0	0	0		0	0	0	0	7.28547	0	0	0	0	0.12626
Healthy	0	0	0	0	0	0	0	0		13.0776	0	0.23358	0	0	1.67052	0.0072	0	0.04318	0
Healthy	0.00413	0.05124	0	0	0	0	0	0		0.54397	0	0	0.63949	3.48182	0.04176	0	0	0	0.22473
Healthy	0.01735	0	0	0	0	0	0.06716	0.00413		0	0.00722	0.44971	2.76402	0.00851	0	0.01038	0	0	0.00111
Healthy	0.05605	0	0	0.06883	0	0	0	0		5.76763	0	0	0	0	0.10105	0	0	0	0
Healthy	0	0	0.1385	0	0	0	0	0		0.45523	0.14779	2.35368	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.04453		0	0	0	0.98594	0	0	0.15364	0	0.13171	0
Healthy	0.19775	0	0	0	0	0	0	0		0	0.36325	0	0	0	0.16721	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.0031	0	0	0		1.53762	1.65521	0	0.04377	0	0	0	0.52848	0.02318	0.02467
Healthy	0	0.19907	0	0	0	0	0	0		0	0.07778	0	0	0	0	0	0.20337	0	0
Healthy	0	0	0	0	0	0	0	0		2.31129	0.37459	0.16418	0	0	8.32113	0.313	0	0	0
Healthy	0.46895	0	0	0	0	0	0	0		8.77803	0.23098	0	0.4882	0	0.34464	0	0	0	0.10822
Healthy	0.06073	0.03201	1.01153	0.00276	0.11679	0.1642	0.08444	0.00745		0.00039	2.83048	0	0	0	0	0	0.00148	0	0
Healthy	0	0	0	0	0	0	0	0		4.05243	0.34489	0	0	0.3161	0.01911	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		3.67819	0.29653	0	0	0.28983	0.03107	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.21845	0	0	0	0	0	0.23375	0	0
Healthy	0	0	0	0	0	0	0	0		0.0016	0.00751	0	0.34268	0	0	0.03849	0	0.08035	0
Healthy	0	0	0.75029	0	0.00257	0	0	0		0	3.52495	1.29126	0	0	0	0	0.11912	0.01316	0.38866
Healthy	0.12601	0.009	0	0.0013	0.0165	0.02635	0	0		0	1.386	0	3.63465	0	1.80163	0.41115	0	0.53212	0
Healthy	0	0	0	0	0	0	0	0		0.3251	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	1.07041	0	1.96682	0	0	0	0
Healthy	0.13496	0	0	0	0	0	0.01199	0		0.19396	0	0	0.49679	0	0.47333	0.09848	0	0.13675	0
Healthy	0	0	0	0	0	0	0	0		0.26078	0	0	0	0	0	0	0	0	0
Healthy	0	4.63061	0	0	0.01478	0	0	0		5.8617	0	0	0	0.05322	0	0	0	0	0
Healthy	0.87868	0	0	0.77172	0	0.23532	0	0		0	0.26309	0	3.04342	0	0.25899	0.08852	0	0	0
Healthy	0.01477	0	0.31582	0.04509	0	0.01097	0	0.00288		0	0.283	0.48843	0.34474	0.0347	0	0.0204	0.00515	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.19007	0.07012	0.22047	0	0	0	0.00523
Healthy	0.02056	0	0	0	0	0	0	0		6.96025	0.96574	0	0	0	0.01984	0	0.06979	0	0.00265
Healthy	0.04127	0	0	0	0	0	0.02362	0.08484		0	0	1.84625	4.41403	0	0	0.00852	0	0	0.47704
Healthy	0.83686	0	0	0	0	0	0	0		0	0.23513	0	0	0	0	0	0	0	0
Healthy	0	0.00138	0.04375	0	0.01202	0	0	0		0.01217	0.39236	0	0.00061	0	0	0.00451	0.1257	0.00614	0.60873
Healthy	0.00294	0	0.46475	0	0.0003	0	0	0		2.79063	0.24589	0.09917	0.00375	0	0.48488	0.03716	0.04958	0.25183	0.03211
Healthy	0	0	0	0	0	0	0	0		0.02836	0	0.71112	1.72473	2.29792	0.34507	0.06834	0	0.01688	0
Healthy	0.02115	0	0	0.35646	0.00192	0.00718	0.02761	0.02474		0.31361	7.82629	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.03826	4.934	0	0.36126	1.31621	0.65553	0	0.23569	0.07311
Healthy	0	0	0	0	0.02128	0	0	0		2.03874	0.12115	0	0.0605	0	3.54601	0.16131	0.0451	0.43805	0
Healthy	0	0	0	0	0.00096	0	0	0		0.20579	0	3.74281	0.0877	0	0.39088	0.06336	0.00137	0.05744	0.16879
Healthy	0	0	0	0	0	0	0	0		10.5227	0	2.10174	0.49345	0	0.24551	0	0	0	0
Healthy	0.96832	0	3.28612	2.30348	0.00608	0	0	0		0	2.60152	0	0	0	0	0.13725	0	0.00273	0
Healthy	0.00583	0	0	0	0	0	0.007	0		0	3.17657	0	0	0	0.90162	0.35673	0.00672	0.05563	0.0805
Healthy	0.14528	0	0	0	0	0	0	0		0	0	5.71517	0	0	0	0.36491	0.04946	0	0.01449
Healthy	0	0	2.01031	0	0	0	0	0		0	36.2944	0.40751	0	0	0	0.34879	0	0.02788	0
Healthy	1.08939	0	0	0.0042	0	0	0	0		0	0.06128	0	0.03146	0	0.01402	0.00805	0.27429	0.05337	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	1.04176	0.01907	0.01652	0.00094	0
Healthy	0	0	0.16519	0	0	0	0	0		0.14178	0.5618	0	0.43616	0	0	0	0	0	0
Healthy	0.00239	0	0	0	0.00348	0	0	0		0	1.43038	0	2.32471	0	0.80742	0.07757	0.00694	0.0193	0.12008
Healthy	0.00397	0	0	0.05376	0	0	0	0		5.86253	0	0	0	0	0.12013	0	0	0	0
Healthy	0	0	0	0	0.00415	0	0	0		0.74805	0	0.00129	0.02482	0	0.52138	0.11808	0.03669	0.01103	0.02621
Healthy	1.96752	4.8223	0	0	0.19362	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.03044	0	0	0.02949	0.01154	0	0.04129	0.00214		0.01178	0.21455	0	0.1581	0	0.09425	0.3063	0.00702	0.42054	0.15412
Healthy	0.04751	0	0	0.01058	0	0	0	0		0	0.07322	0	0.36142	0	0	0.7136	0	0.2814	0.02924
Healthy	0.03072	0	0	0	0	0	0.00207	0		0.79134	0.35816	2.35495	2.10114	0.02101	0.00211	0.03179	0.01671	0.02706	0
Healthy	0.10715	0	0	0.05315	0	0.01357	0	0		0	0	0	0.84579	0	2.1127	0.0596	0	0.02702	0
Healthy	0	0	0.31519	0	0	0	0	0		0	0	0	0	0	0	0.00313	0	0	0
Healthy	0	0	0	0	0.00214	0	0	0.00876		1.66834	10.5755	0	0	0	1.04853	1.66318	1.50698	1.61799	0.05947
Healthy	0.53347	0	0.00178	0	0.00208	0.00892	0	0.00719		0	1.15946	6.14533	0	2.60923	0	0.02764	0	0.00368	0.2074
Healthy	7.10697	0	0	3.16168	0.00113	0.94854	0	0.00576		0	0	4.39913	0.00309	0.84304	0	0.00055	0	0	0
Healthy	0	0	1.26022	0	0	0	0	0		5.8543	0.0416	0	0.15766	0	0	0.13025	0.04288	0.09325	0.04929
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	7.24501	0	0	0	0	0.13802
Healthy	0.00251	0	0.22632	0	0	0	0	0		0.83144	1.57377	0	0	0	0	0	0	0	0
Healthy	0.8789	0	0	0	0	0	0	0		0	0.18907	0	0	0	0	0	0	0	0
Healthy	0.12979	0	0	0.01245	0.00027	0.03059	0.0189	0.01595		0.16743	1.3575	0	1.21794	0	0.88354	0.03324	0.03752	0.18671	0.12115
Healthy	0	0	0.77477	0	0.00759	0	0	0		0	3.76403	1.26128	0	0	0	0	0.0827	0.01756	0.33343
Healthy	0	0.12641	0	0	0	0	0	0		0.04697	0.11642	0	0	0	0	0.10128	0	0.0091	0
Healthy	0	0	0	0	0	0	0	0		11.0089	0.07247	0	3.99972	0.62971	0.52721	0.00502	0.01876	0	0
Healthy	0.18014	0	0	0.09532	0	0	0	0		0.36477	0.42823	0	1.53402	0	0	0.17246	0	0.09656	0.11505
Healthy	0.25711	0	0	0.04358	0	0.00747	0	0		0.0475	0.05064	0	0.35994	0	1.20992	0.14139	0	0.0178	0
Healthy	0	0	0	0	0	0	0	0		0.13902	0.10749	0	2.00683	0	0	0.22874	0	0.01326	0
Healthy	0	0	0	0	0	0	0	0		0.32693	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.01695	0	0.06577	0	0	0	0	0.01124		0	3.26835	0	0	0	0	0	0	0	0
Healthy	0.08473	0.01134	0	0.05622	0.00127	0.01866	0	0.02753		0	6.27278	0	0.59751	0	2.60781	0.80907	0.19287	0.05548	0.10013
Healthy	0	0	0.03323	0	0	0	0	0		0	0.07687	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.00249	0	0	0		0	0.35016	5.11854	0.00753	0	0	0	0.00572	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	1.74739	0.1171	0.42525	0.35941	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0.35873	0	0.0176	0
Healthy	0	0	0	0	0	0	0	0		0.56691	0.4928	0.20876	0.15245	1.75948	0.85553	0.04812	0	0.09645	0.01612
Healthy	0	0	0.34308	0	0	0	0	0		1.73118	4.928	0	0.23825	0	0	0.01227	0	0.33119	0
Healthy	0.7093	0	0.05131	0	0	0.00446	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.33336	0	0.2937	0	0	0.28948	0	0.05819	0.03545
Healthy	0	0	0	0	0	0	0	0		0	0.16752	1.4468	0.10482	0.58584	0	0	0.0952	0	0
Healthy	0	0.04543	0	0	0	0	0	0		7.06851	0.01618	0	0	0.21863	0	0	0.04919	0	0
Healthy	0	0	0.62163	0	0	0	0.00979	0		0.13273	1.00014	0	0.13172	0	0	0.05288	0.08806	0.19253	0.0763
Healthy	0	0	0	0	0.00166	0	0.06394	0.00224		0.08989	0.00728	0.71687	0.62579	0	1.0027	0.38631	0.04013	0.03874	0.02596
Healthy	0	0	0	0	0.00702	0	0	0		0	0.19281	0	0.26092	0.20802	0	0.00962	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0.70919	1.32336	1.99459	0.38533	0.13702	0	0.01332	0
Healthy	0	0	0.00193	0	0	0	0	0.11785		0	55.5639	0.00865	0	0	0	0	0	0	0
Healthy	0.07849	0	0.03621	0	0	0.0119	0	0		0	2.02102	0	0	0	0	0	0	0	0.00804
Healthy	0.03456	0	0	0	0.80209	0	0	0		0	0	0	0	0	0	0.41899	0	0.52693	0
Healthy	0	0	0	0.00446	0.00766	0	0	0		0	0.4157	7.30164	0	1.12629	0	0	0.21402	0	0
Healthy	0.01906	0	0	0	0	0	0	0		0	0	0	0.2381	0.08501	0.23526	0	0	0	0.00314
Healthy	0	0	0	0.12931	0	0	0	0		0	1.2768	0	3.57787	0	0	0.19428	0	0.13879	0
Healthy	0	4.58255	0	0	0.00999	0	0	0		6.04875	0	0	0	0.06593	0	0	0	0	0
Healthy	0.0002	0.01585	0.10555	0	0.00905	0	0.00012	0.04321		0.00105	6.02638	0.34484	0.04314	0	0	0.01569	0.11764	0.01623	0.05837
Healthy	0	0	0	0	0	0	0	0		3.46253	0.29835	0	0	0.30771	0.04947	0	0	0	0
Healthy	0	0	0.73117	0	0	0	0	0		0	3.6612	1.26763	0	0	0	0	0.11894	0.02981	0.26396
Healthy	0.01498	0.00017	0	0	0.00029	0.00034	0.01766	0		0.00066	1.00048	0.00075	0.03988	0	1.82517	0.11476	0.08031	0.00711	0.00492
Healthy	0.00925	0	0.12141	0	0	0	0	0		0.03436	0.29805	1.86582	0.41192	0.01293	0.68697	0.0623	0	0.0098	0.04065
Healthy	0	0	0	0	0	0	0	0		0	1.12172	0	0.00719	0	0.07338	0	0	0	0
Healthy	0	0	0.04584	0	0.00204	0	0	0		0.22025	2.59595	0	0	0.11647	0	0.55295	0.12994	0.05038	0.08263
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.95752	0	0	0	0	0	0
Healthy	0.66513	0	0.05024	0	0	0.04092	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0.32651	0	3.80036	5.89671	0.63217	0.80863	0	0	0	0
Healthy	0.99608	0	0.50762	0.31825	0	0.14956	0.13328	0.01967		0	2.6241	0.66804	0	0	0	0	0.07503	0.00792	0
Healthy	0.0019	0	0	0.01087	0	0.00145	0	0.01187		0	30.7359	0	0	0	0	0	0	0	0
Healthy	0.02875	0	0.02017	0	0	0	0	0		0	0.10428	0	0.19873	0	0	0	0	0	0.05238
Healthy	0	0	0	0	0	0	0	0		0.05668	3.53792	0	0.20333	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.20325	7.23587	0.21964	3.80143	0.32993	0	0	0	0
Healthy	0	0	0	0.00303	0	0	0	0		0.12231	0.03184	0	0.01967	0.7413	0	0.00064	0	0	0
Healthy	0	0	0	0	0.00867	0	0	0		45.199	0.00329	0	0	0.21547	0	0	0.0304	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	3.76333	0	0	0	1.45072	0.00813	0	0.02039		0	0	0	0	0	0	0	0	0	0
Healthy	0.00627	0	0.37846	0	0.00123	0	0	0		2.88807	1.18336	0	0.61701	0	0	0.06966	0.00851	0.50497	0.05412
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.15284	0	0	0	0	0	0
Healthy	0.0176	0	0	0.00625	0	0	0	0		0	0.06475	2.70395	3.61908	0	0.61404	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		5.47757	0.17807	0	1.12942	0	1.31178	0	0.02595	0	0.05158
Healthy	0	0	0	0.00776	0	0	0	0.03075		0	30.742	0	0	0	0.00369	0	0	0	0
Healthy	0	0	0.38808	0	0.00952	0	0	0		0.63223	0.18754	0	4.75465	0	0.62631	0.24013	0.01952	0.01131	0.12077
Healthy	0	0	0.22076	0	0	0	0	0		17.2481	1.83919	0.23648	0	0	0	0	1.17815	0	0.1724
Healthy	0	0	0	0	0.00412	0	0	0		3.41811	0.03953	1.11776	0	0	1.53874	0.14353	0.38841	0.05323	0
Healthy	0	0	0	0	0.02904	0	0	0		5.98758	0.01859	0.82424	0	0	0.9103	0.15175	0.65766	0.04766	0
Healthy	0	0	0.32112	0	0.0074	0	0	0		0	0.55791	3.97813	0	0	0	0	0.14154	0	0.18039
Healthy	0	0	0	0	0	0	0	0		0.08875	3.65534	0	0.19582	0	0	0	0	0	0
Healthy	0	0	0	0	0.00091	0	0	0		0	1.34732	0	0.02284	0	1.50791	0.07721	0.39243	0.0854	0.0717
Healthy	0	0	0.1526	0	0	0	0	0		0.70866	1.61483	0	0	0	0	0	0	0	0
Healthy	0.25905	0	0	0.68281	0	0.09849	0.0177	0		0.01838	0	0	1.23507	0	0	0.0606	0	0.06762	0
Healthy	0	1.94	0	0	0	0	0	0		0	0	0	1.45855	0.01671	0	0	1.12151	0	0
Healthy	0.03638	0	0	0.03051	0	0.0083	0	0		0.10487	0.02374	16.469	0	0	0.92483	0.30279	0.1597	0.2232	0
Healthy	0	0	0	0	0	0	0	0		0	0.04703	1.88406	1.11148	0	0.94189	0.06065	0.07404	0.2724	0
Healthy	0	0	0	0	0	0	0	0		0.00744	0	0	0.31993	0	0.19452	0.0641	0	0.02898	0
Healthy	0.21679	0	42.1079	0	0	0	0	0		0	37.6072	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		9.86684	0	0	0.50389	0	0.98231	0.05542	0	0.02576	0.02395
Healthy	0	0	0	0	0	0	0	0		0.10415	0.18363	0	0.61995	0	0.00873	0.20099	0	0.10865	0
Healthy	0	0	0.2436	0	0.00026	0	0	0		0	0.06182	0	0.05207	0	0.08622	0	0.00522	0	0
Healthy	0	0	0.72375	0	0	0	0	0		0	3.77561	1.22698	0	0	0	0	0.10177	0.0249	0.2555
Healthy	0.00419	0	0	0	0.00102	0.00049	0	0.03139		0	1.84627	0.37637	0.45084	0.56768	0	0.07784	0.07155	0.04083	0
Healthy	0	0	0	0	0	0	0	0		2.07107	0	0	0	0	0.1346	0.00208	0	0.00693	0
Healthy	0	0	0	0	0.00733	0	0	0		43.6221	0	0	0	0.19874	0	0	0.02984	0	0
Healthy	0.05408	0.00181	0	0	0.00695	0	0.01916	0		0.04016	0	0	0.0125	0.63222	0.20608	0.22817	0	0.1017	0.03797
Healthy	0	0	0	0	0.01312	0	0	0		0	3.56514	0	0.04453	0	0.86059	0.02563	0.68255	0.05416	0.04043
Healthy	0.78127	0	12.0133	0	0	0.07526	0	0.27845		0	12.9512	0	0	0	0	0	0	0	0
Healthy	0.05539	0.16354	0.0745	0.00891	0.00905	0.04557	0.00435	0.00178		0	1.61024	0.00416	0.01199	6.83332	0	0.55116	0	0.03163	0
Healthy	0	0	0.01953	0	0	0	0	0		0	0.15606	5.67032	6.3741	0.09335	0	0	0	0	0.02045
Healthy	0	0	0.01686	0	0	0	0	0		0	0.26815	0	0	0	0.06952	0	0.15772	0	0
Healthy	1.60567	0	0	0	0	0.00624	0	0.01851		0	0	0	0	0	0	0	0	0	0
Healthy	0.02117	0	0	0.01489	0	0	0	0		0.73463	0	0	1.43919	0	0	0.00432	0	0.01598	0.01747
Healthy	0	0	0	0	0	0	0	0		0	0.14946	0	1.32631	0	0	0.03359	0	0.00712	0
Healthy	0	0.10947	0	0	0.00394	0	0.01585	0		0	0	0	0	0	0	0.65676	0.05439	0.20325	0
Healthy	0.02955	0	0	0	0.00015	0	0	0		2.16678	0.52872	0	7.71764	0.1803	0	0.00569	0.12963	0.01093	0.02005
Healthy	0	0	0	0	0	0	0	0		0	0.19523	2.16066	0	2.01586	0.17542	0.0368	0	0.0078	0.53498
Healthy	0	0	0.03482	0	0.0009	0	0	0		2.27514	0.13562	1.14841	0	0	0	0.00562	0.00277	0.27364	0
Healthy	0.00287	0	0.13147	0.02027	0.00165	0	0.00413	0		0.02291	0.5946	6.40425	0.40989	0	0	0.10037	0.11487	0.24492	0.01609
Healthy	0	0	0	0	0.00383	0	0	0		0.74961	0.12886	0	0.18331	0	0.11977	0.04447	0.04264	0.03406	0
Healthy	0	0	0	0	0	0	0	0		0.0255	0.10007	0	0	0	0.94618	0.05748	0	0.33817	0.0525
Healthy	0.02481	0	0	0.0013	0.01435	0.00698	0	0		0.3222	0.64006	0	0.22205	0	0.24165	0.12382	0.0067	0	0
Healthy	0	0	0	0	0.00077	0	0	0		0	2.9776	1.99836	2.86559	1.02227	0	0.0242	0.0362	0.00589	0.13649
Healthy	0	0	1.44252	0	0.00634	0	0	0		0.99688	4.62002	3.79166	2.02987	0.64027	0	0.11324	0.02196	0.17355	0
Healthy	0.02139	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0.41626	0.01886	0
Healthy	0.0094	0	0.00501	0.00187	0.00114	0.00458	0	0		0.16411	0.22276	1.49853	3.86464	0	0	0.11418	0.02197	0.00119	0.1925
Healthy	0.19024	0	0	0.07557	0	0	0	0		0	0.37744	0	2.38088	0	0	0.43089	0	0.21155	0.004
Healthy	0	0	0	0	0	0	0	0		0	0	3.8562	0	0	0	0	0	0	0
Healthy	0	0	0.09991	0	0	0	0	0		0.56894	0.21977	2.61558	0	0	0	0	0	0	0.00343
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	1.24642	0	0	0	0	0.05586
Healthy	0.06379	0	0	0	0	0	0	0		0	0.29771	0	1.81431	0	0	0.25288	0	0.07767	0
Healthy	0	0	0	0	0	0	0	0		0	0.10513	0	0	0	0.07431	0	0	0	0
Healthy	0.35672	0	0	0	0.00361	0.00153	0.18409	0.0251		0.02522	0.01258	3.73043	1.76362	0.08858	1.34363	0.01154	0	0.02203	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.02646	0	0	0	0	0.05264	0
Healthy	0.02026	0	0.03717	0.00689	0.00199	0.00091	0	0		0	0.05823	0	0.04911	0	2.11141	0.32554	0.00444	0.04447	0.04391
Healthy	0	0	0	0	0	0	0	0		0	0.02826	0	2.65544	0	0	0.1071	0	0	0.00856
Healthy	0	0	0.15149	0	0	0	0	0		0.10494	0.55785	0	0.3961	0	0	0	0	0	0
Healthy	0.03155	0	0	0	0	0	0	0		0	0.32612	0	3.74901	0	0.0632	0.26158	0	0.10937	0
Healthy	0.01762	0	0	0.04003	0.00432	0.1	0	0		0.08559	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.0249	0	0.0072	0	0		0.0389	0	0.62038	0	0	0	0.01981	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	3.33774	0.34678	0.15065	0.35226	0	0	0	0
Healthy	0	0	0.17149	0	0	0	0	0		0.67933	1.62102	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0.36124	1.02567	1.43196	1.56292	3.63992	0	0.42403	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	4.57107	0	0.4253	0.03678	1.45331	0	0.57388	0
Healthy	0.0082	0	0	0.0019	0	0.00721	0	0.12667		0	7.70729	0	0.00223	0	0	0	0	0	0
Healthy	0	0	0	0	0.03245	0	0	0		0.17425	1.11801	0.72399	0	0	0.071	0	0.09737	0	0
Healthy	0.52498	0.00078	0	0.05667	0.0004	0.09572	0	0		0	0	9.26574	0	0	0	0.00899	0.00911	0.0182	0.02311
Healthy	0	0	0	0	0	0	0	0		3.24794	0	0	2.98322	2.14097	0.1912	0.37946	0	0.19157	0.19716
Healthy	0	0	0	0	0	0	0	0		0	0.1373	1.49388	0.12477	0.53731	0	0	0.13962	0	0
Healthy	0.09912	0	0	0.06614	0	0.01424	0	0		0	0	0	0.22586	1.39008	0.18727	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	3.3069	0.61109	0	0	0	0.01898	0	0
Healthy	0	0	0	0	0	0	0	0		3.06928	0	0.40639	0.32361	0	0.00263	0.10131	0	0.30331	0
Healthy	0	0	0	0	0	0	0	0		0	0.5124	0	1.45294	1.49565	2.06185	0.02835	0.0112	0	0.19543
Healthy	0	0	0	0	0	0	0	0		0	0.30254	0	0	0	0.06706	0	0.16047	0	0
Healthy	0.13726	0	0	0	0	0	0.01793	0		0.73937	0.63825	0	0.42302	0	0.3669	0.08135	0	0.11129	0
Healthy	0	0	0	0	0	0	0	0		1.95313	1.4522	0	0.32258	0	0	0	0	0	0
Healthy	0.76079	0	0	0.16121	0	0.02877	0	0		0	0	1.28279	9.07396	0	0	0.13813	0	0.21277	0
Healthy	0	0	0.09275	0	0	0	0	0.01396		0	32.2785	0	0	0	0	0	0	0	0
Healthy	0.00477	0	0.24477	0	0.00266	0	0	0.00029		1.45742	7.26506	0	0.00222	0	0.07071	0	0.01604	0.00069	0.48908
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.37686	0	1.10181	0.1721	0	0.05665	0
Healthy	0	0	0	0	0	0	0	0		0.50237	0.00516	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.50038	2.12235	7.79368	0	0	0.04363	0	0.06277	0.01666
Healthy	0	0	0	0	0	0	0	0		0.13691	0	3.14468	0	0.43812	0	0.11184	0	0.00792	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.001	0	0	0	0.01307	0	0	0.00534		1.40718	0.33249	0	1.00438	0.61759	0.56032	0.56955	0.08846	0.02604	0.07945
Healthy	0	0	0.15957	0	0	0	0	0		0	0.18338	0	0.14398	0	0	0.06449	0	0.50594	0
Healthy	0	0	0	0	0	0	0	0		0.12523	0.34286	0	2.62041	0	0	0.2034	0	0	0
Healthy	1.59116	3.14516	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.00117		4.89223	0.1302	11.8085	0	1.58042	0.06088	0.00056	0	0.00122	0.01104
Healthy	0.09552	0.01556	0.04498	0	0.00578	0.00417	0.00174	0		0	0.27678	0	0.50323	0	0	0.4213	0.00716	0.16007	0
Healthy	0.00191	0	0	0	0.0011	0	0.01669	0		0.38723	0.07795	1.42092	0.01553	0.22456	0	0.09062	0.20149	0.11191	0
Healthy	0	0	0	0	0	0	0	0		0	0.09478	0	0	0	1.26139	0.01698	0	0.22242	0
Healthy	0.05021	0	0	0	0	0	0	0		0	0	0	0	0.17178	0.54093	0	0	0	0.11837
Healthy	0	0	0.01088	0	0	0	0	0		0	0.26898	0	0	0	0.07525	0	0.14453	0	0.00446
Healthy	0.00745	0	0	0	0.00845	0	0	0.00344		0	0.05643	0	0.31508	0	0.23624	6.6665	0.5629	1.85585	0.40205
Healthy	0	0	0	0	0	0	0	0		1.36762	0.44012	0.37356	0.85042	0	1.40071	0.01747	0.03898	0.13105	0.02526
Healthy	0.02502	0	0	0.01856	0	0.00182	0	0		0.35252	0.00991	4.03061	2.7067	0.95303	0.06223	0.00279	0	0.00029	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.00721	0	0	0		4.06453	1.41138	0	0.07388	0	0.35578	0.12692	0.00634	0.00902	0
Healthy	0.01188	0	0	0	0	0	0.00419	0		0	2.97421	0	0	0	0.90741	0.30145	0.00047	0.0488	0.08275
