group	Veillonella	Longicatena	Rothia		Prevotella	Akkermansia	Enterocloster	Methanobrevibacter_A	Collinsella	Anaerostipes	Clostridium_A	Intestinibacter	Parasutterella	Adlercreutzia
Healthy	0	0.00096	0		0	0.20579	0.30162	0.6324	0	0.1208	0.00137	0	0	0.16879
Healthy	0	0	0		45.77063	10.5227	0.06216	0	0.288	0	0	0	0	0
Healthy	3.2718	0.01281	0		0.02749	0	0.10631	0	0.28648	0.13998	0	0.04771	0	0
Healthy	0.00583	0	0		0	0	0.24258	0	0	0.41236	0.00672	0.00619	0	0.0805
Healthy	0.14528	0	0		0	0	0.77587	0	0.8974	0.36491	0.04946	0	0.07046	0.01449
Healthy	0	0	0		0	0	0	3.24532	2.26472	0.37667	0	0	0	0
Healthy	1.09359	0	0		0	0	0.14336	0	0.19782	0.06142	0.27429	0	0.02838	0
Healthy	0	0	0		0	0	0.08479	0	0.00371	0.02001	0.01652	0	0.73588	0
Healthy	0	0	0		0	0.14178	0.05804	0.03754	0	0	0	0	0.19129	0
Healthy	0.00239	0.00348	0		0	0	0.35763	0.52025	0	0.09687	0.00694	0	0.25508	0.12008
Healthy	0.05773	0	0		0	5.86253	0.01665	0	0	0	0	0	0	0
Healthy	0	0.05601	0		0	0.74805	0.16884	0	0	0.12911	0.03669	0.05642	0	0.02621
Healthy	1.96752	0.24695	0		0	0	7.03574	0	0	2.68715	0	0	0	0
Healthy	0.05993	0.0925	0.00214		0	0.01178	1.02445	1.71307	0	0.72684	0.00702	0.33544	0	0.15412
Healthy	0.05809	0	0		0	0	0.24443	0	0.05092	0.995	0	0	0.0171	0.02924
Healthy	0.03072	0	0		29.5294	0.79134	2.26211	0.02601	0.5224	0.05885	0.01671	0.454	0.01259	0
Healthy	0.17387	0	0		9.72196	0	0.14554	0.17925	0	0.08662	0	0	0.00753	0
Healthy	0	0	0		0	0	0	0	0.58973	0.00313	0	0	0	0
Healthy	0	0.00214	0.00876		0	1.66834	0.41061	0	0	3.28117	1.50698	0.03941	0.06997	0.05947
Healthy	0.54239	0.02765	0.00719		0	0	0.55998	0	0.21436	0.03132	0	0.05594	0.00196	0.2074
Healthy	11.21719	0.00113	0.00576		15.02399	0	0.00727	0	0	0.00055	0	0	0	0
Healthy	0	0	0		6.90858	5.8543	0.11993	0	0.2337	0.2235	0.04288	0	0.04445	0.04929
Healthy	0	0	0		0	0	0	0	0	0	0	0	0.21446	0.13802
Healthy	0.00251	0	0		0	0.83144	0.76089	0.9034	0	0	0	0	0.18523	0
Healthy	0.8789	0	0		0	0	0.0286	0	0	0	0	0	0	0
Healthy	0.17283	0.00027	0.01595		0.00568	0.16743	0.30546	0.02214	1.32554	0.21995	0.03752	3.85849	0.1413	0.12115
Healthy	0	0.00759	0		0	0	0.87314	0.24867	1.2966	0.01756	0.0827	0	0.0719	0.33343
Healthy	0	0	0		0	0.04697	2.42854	0	0	0.11038	0	0	0.03322	0
Healthy	0	0	0		1.85669	11.0089	0.77463	0.49979	0.3113	0.00502	0.01876	0	0	0
Healthy	0.27546	0	0		0	0.36477	0.05191	0	0.22257	0.26902	0	0.13406	0.05514	0.11505
Healthy	0.30816	0	0		0	0.0475	0.15761	0	0	0.15919	0	0.00403	0	0
Healthy	0	0	0		0	0.13902	0.02887	0	0.03561	0.242	0	0.46742	0.01366	0
Healthy	0	0	0		0	0.32693	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.01695	0	0.01124		0	0	0	0	0.17965	0	0	0.02738	0	0
Healthy	0.15961	0.02913	0.02753		0	0	0.28737	0	0	0.86455	0.19287	0.10178	0	0.10013
Healthy	0	0	0		4.36739	0	0	0	0.09009	0	0	0	0	0
Healthy	0	0.00249	0		0.02982	0	0.02844	0	0.92484	0	0.00572	0	0.03388	0
Healthy	0	0	0		31.1855	0	0.58824	0.03181	0.58374	0	0	0	0	0
Healthy	0	0	0		10.8547	0	1.99015	8.1318	0.52526	0.37633	0	0	0	0
Healthy	0	0	0		0	0.56691	0.49133	0	0.36241	0.14457	0	0.01353	0.01369	0.01612
Healthy	0	0	0		0	1.73118	0.08322	0	4.83101	0.34346	0	0	0.06944	0
Healthy	0.71376	0	0		0	0	0.04771	0	0.23047	0	0	0	0	0
Healthy	0	0	0		0	0	0.01312	0	0.15234	0.34767	0	0.22817	0.0127	0.03545
Healthy	0	0	0		33.40155	0	0.74978	0.02964	0.11564	0	0.0952	0	0.05006	0
Healthy	0	0	0		0	7.06851	0.27427	0	0.72767	0	0.04919	0	0.01175	0
Healthy	0	0	0		0	0.13273	5.62826	0.04087	0.64423	0.24541	0.08806	0.14655	0.0269	0.0763
Healthy	0	0.13894	0.00293		0	0.08989	0.27216	0.07054	2.94568	0.42505	0.04013	0.02735	0.0003	0.02596
Healthy	0	0.04885	0		50.329	0	0.22155	0	0.01038	0.00962	0	0.64266	0	0
Healthy	0	0	0		16.5243	0	0.0567	0	0.03323	0.15034	0	0	0	0
Healthy	0	0	0.11785		0	0	0	0	0.08065	0	0	0	0	0
Healthy	0.09039	0	0		0	0	0.01693	0.0651	0.46314	0	0	0	0.08058	0.00804
Healthy	0.03456	0.80209	0		2.80734	0	1.91553	13.6877	4.79853	0.94592	0	0.15088	0	0
Healthy	0.00446	0.00766	0		0	0	0.31096	0	0.06135	0	0.21402	0	0	0
Healthy	0.01906	0	0		0	0	0.45578	0	0.0362	0	0	0	0	0.00314
Healthy	0.12931	0	0		0	0	1.13069	0.39354	1.97075	0.33307	0	0	0	0
Healthy	0	0.00999	0		0	6.04875	6.0913	0	0	0	0	0	0.0439	0
Healthy	0.0002	0.01623	0.04321		0.00503	0.00105	0.97451	0	4.58264	0.03192	0.11764	0.11721	0.0035	0.05837
Healthy	0	0	0		0	3.46253	0.05411	0	0.17187	0	0	0	0.0175	0
Healthy	0	0	0		0	0	0.96909	0.22303	1.45726	0.02981	0.11894	0	0.11675	0.26396
Healthy	0.01532	0.00649	0		0	0.00066	1.13489	0	0.75728	0.12187	0.08031	0.01431	0.00546	0.00492
Healthy	0.00925	0	0		2.41119	0.03436	0.22676	0.04896	0.31141	0.0721	0	0	0	0.04065
Healthy	0	0	0		0	0	0.02062	0	0.43889	0	0	0	0	0
Healthy	0	0.00204	0		0	0.22025	0.87395	0	1.04846	0.60333	0.12994	0.02551	0.00483	0.08263
Healthy	0	0	0		0	0	0.06537	0	0	0	0	0	0	0
Healthy	0.70605	0	0		0	0	0.04961	0	0.26375	0	0	0	0	0
Healthy	0	0	0		62.5827	0.32651	0	0.00641	0	0	0	0	0	0
Healthy	1.46389	0	0.01967		0	0	0.30083	0	0.42019	0.00792	0.07503	0.04933	0	0
Healthy	0.01422	0	0.01187		0.00465	0	0	0	0.44482	0	0	0	0	0
Healthy	0.02875	0	0		0	0	0.01339	0.13943	0.191	0	0	0	0.01291	0.05238
Healthy	0	0	0		0	0.05668	0.2102	0.6442	0	0	0	0	0.06139	0
Healthy	0	0	0		0	0	0	0	0.05049	0	0	0	0.05699	0
Healthy	0.00303	0	0		0	0.12231	0.36068	0.07681	0.05175	0.00064	0	0.1098	0.16631	0
Healthy	0	0.11294	0		0	45.199	0.09027	0	1.23319	0	0.0304	0	0.00825	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	3.77146	1.45072	0.02039		0	0	2.09311	0	0	0	0	0	0	0
Healthy	0.00627	0.00143	0		0.00995	2.88807	0.59296	6.63006	0.68687	0.57463	0.00851	0.03473	0.00275	0.05412
Healthy	0	0	0		19.80219	0	0.32581	2.12866	0.1127	0	0	0.06948	0	0
Healthy	0.02385	0	0		26.8402	0	0.15272	0	0.08396	0	0	0	0.00051	0
Healthy	0	0	0		0	5.47757	0	0	0.1071	0	0.02595	0	0.01355	0.05158
Healthy	0.00776	0	0.03075		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.03286	0.01284		0	0.63223	1.07907	0	0	0.25144	0.01952	0.24325	0.0489	0.12077
Healthy	0	0	0		0	17.2481	0.62735	0	0	0	1.17815	0	0.0239	0.1724
Healthy	0	0.00681	0		0.0265	3.41811	0.26155	16.5498	0.73453	0.19676	0.38841	0.3102	0.18857	0
Healthy	0	0.03155	0		0	5.98758	0.06938	12.913	1.9337	0.19941	0.65766	0.55552	0.05562	0
Healthy	0	0.0074	0		0	0	0.17304	0.06662	0.56382	0	0.14154	0	0.00977	0.18039
Healthy	0	0	0		0	0.08875	0.16067	0.67741	0	0	0	0	0.078	0
Healthy	0	0.00302	0		0	0	1.63964	6.56249	1.5066	0.16261	0.39243	0.11413	0	0.0717
Healthy	0	0	0		0	0.70866	0.7023	0.70794	0	0	0	0	0.67253	0
Healthy	1.04035	0	0		0	0.01838	0.07395	0	0	0.12822	0	0	0	0
Healthy	0	0	0		0	0	1.94515	0	0	0	1.12151	0	0.29334	0
Healthy	0.07519	0	0		0	0.10487	1.10536	0	0	0.52599	0.1597	0	0.04081	0
Healthy	0	0	0		0.51472	0	1.56798	0.51835	0.1013	0.33305	0.07404	0	0	0
Healthy	0	0	0		0	0.00744	0.4634	0	0.0162	0.09308	0	0.01498	0	0
Healthy	0.21679	0	0		0	0	0.00504	0	3.04775	0	0	0.0757	0	0
Healthy	0	0	0		0	9.86684	0.03174	0.12615	0.09362	0.08118	0	0.07605	0.00833	0.02395
Healthy	0	0	0		0	0.10415	0.02739	0	0.05506	0.30964	0	0.27073	0.02229	0
Healthy	0	0.00026	0		72.24968	0	0.37455	0.02157	0.18736	0	0.00522	0.00309	0	0
Healthy	0	0	0		0	0	0.85825	0.21171	1.30766	0.0249	0.10177	0	0.11068	0.2555
Healthy	0.00468	0.01442	0.03988		0	0	2.34308	1.50083	1.35894	0.11867	0.07155	0	0	0
Healthy	0	0	0		0	2.07107	0.00992	0	0	0.00901	0	0	0.64158	0
Healthy	0	0.11159	0		0	43.6221	0.09502	0	1.35637	0	0.02984	0	0.01048	0
Healthy	0.05408	0.00695	0		41.3088	0.04016	0.71292	0.2292	1.50464	0.32987	0	0.02115	0	0.03797
Healthy	0	0.03021	0		0.08349	0	1.43976	0	0.90464	0.07979	0.68255	0	0.04696	0.04043
Healthy	0.85653	0	0.27845		0	0	0	0	0	0	0	0	0	0
Healthy	0.10987	0.00905	0.00178		0	0	0.27545	0	0.34919	0.58279	0	0.10644	0	0
Healthy	0	0	0		0	0	0.01047	0	0.23865	0	0	0	0	0.02045
Healthy	0	0.00652	0		0	0	0.00516	0	0	0	0.15772	0	0.15182	0
Healthy	1.61191	0	0.01851		0	0	0	0	0	0	0	0	0	0
Healthy	0.03606	0	0		0	0.73463	0.04838	0	0	0.0203	0	0	0	0.01747
Healthy	0	0	0		29.5714	0	0.10894	0	0.3247	0.04071	0	0	0.00459	0
Healthy	0	0.01987	0		0.00684	0	1.22903	0	0	0.91311	0.05439	0.05597	0.04896	0
Healthy	0.02955	0.00015	0		0	2.16678	0.14325	0.25813	0.73292	0.01662	0.12963	0	0.00495	0.02005
Healthy	0	0	0		2.50623	0	0.17986	0	1.00574	0.0446	0	0	0	0.53498
Healthy	0	0.0009	0		9.69167	2.27514	2.72719	0	0.15393	0.27926	0.00277	0	0.01259	0
Healthy	0.02314	0.00165	0		0	0.02291	0.2358	0.40327	0.74835	0.34529	0.11487	0	0.36846	0.01609
Healthy	0	0.00383	0		0	0.74961	1.54654	0.54533	0.37409	0.07853	0.04264	0	0.04157	0
Healthy	0	0	0		7.92919	0.0255	0.11894	0	1.18426	0.39565	0	0	0	0.0525
Healthy	0.03309	0.01435	0		0	0.3222	0.04675	0.22578	0.10077	0.12382	0.0067	0.44264	0.00232	0
Healthy	0	0.00077	0		0	0	0.77361	0	4.34267	0.03009	0.0362	0	0	0.13649
Healthy	0	0.00634	0		2.06174	0.99688	2.25062	0	0.91761	0.28679	0.02196	0	0	0
Healthy	0.02139	0	0		0	0	0.12376	0	0.1432	0.01886	0.41626	0	0.11553	0
Healthy	0.01585	0.00971	0		0	0.16411	0.36315	0	0.81184	0.11537	0.02197	0	0.00158	0.1925
Healthy	0.26581	0	0		0	0	0.10197	0	0.25661	0.64244	0	1.10438	0.0211	0.004
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0.56894	0.346	0	0.40797	0	0	0	0.0605	0.00343
Healthy	0	0	0		0	0	0	0	0.09112	0	0	0	0.16851	0.05586
Healthy	0.06379	0	0		0	0	0.09153	0	0.22486	0.33055	0	0.40486	0.04549	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0.21142	0
Healthy	0.35825	0.00361	0.0251		19.8912	0.02522	0.74483	0.48825	0.41238	0.03357	0	0.31984	0	0
Healthy	0	0	0		0	0	0.15233	0	0	0.05264	0	0	0	0
Healthy	0.02806	0.00199	0		16.8501	0	1.35494	0	0.35485	0.37001	0.00444	0.06505	0.00671	0.04391
Healthy	0	0	0		0	0	0.09275	0	0	0.1071	0	0.41019	0	0.00856
Healthy	0	0	0		0	0.10494	0.04764	0.04923	0	0	0	0	0.22551	0
Healthy	0.03155	0	0		0	0	0.19158	0	0.14913	0.37095	0	0.50127	0	0
Healthy	0.15765	0.03701	0		0.00168	0.08559	0.74577	0	0	0.076	0	0	0.00086	0
Healthy	0.0321	0	0		4.49424	0.0389	0.17639	0	0.07683	0.01981	0	0	0	0
Healthy	0	0	0		44.51825	0	0.38163	0.08192	0.59524	0	0	0	0	0
Healthy	0	0	0		0	0.67933	0.67871	0.96826	0	0	0	0	0.077	0
Healthy	0	0	0		0	0.36124	0.28004	0	0.16287	0.42403	0	0	0	0
Healthy	0	0	0		2.52105	0	1.48248	17.7248	0.40511	2.02719	0	0	0	0
Healthy	0.01731	0	0.12667		0.01823	0	0.1161	0	2.54392	0	0	0	0	0
Healthy	0	0.04631	0		0	0.17425	0.08311	0	0.65937	0	0.09737	0	0.04461	0
Healthy	0.67737	0.00067	0		0.00181	0	0.46862	0	0	0.02719	0.00911	0.0172	0	0.02311
Healthy	0	0	0		0	3.24794	1.87601	0	0	0.57103	0	0	0	0.19716
Healthy	0	0	0		32.49121	0	0.7126	0.03794	0.14466	0	0.13962	0	0.0251	0
Healthy	0.1795	0	0		0	0	0.00793	0	0	0	0	0	0.01161	0
Healthy	0	0	0		30.03542	0	0.68676	1.74148	0	0	0.01898	0	0	0
Healthy	0	0	0		12.9701	3.06928	0.7698	0.71973	0	0.40462	0	0	0.00714	0
Healthy	0	0	0		0	0	1.55169	0	0.25695	0.02835	0.0112	0.17748	0.00173	0.19543
Healthy	0	0.0293	0		0	0	0	0	0	0	0.16047	0	0.11607	0
Healthy	0.13726	0	0		0	0.73937	1.3462	0.47677	0.48545	0.19264	0	0.06193	0.01878	0
Healthy	0	0	0		0	1.95313	0.53819	0.20668	0.46787	0	0	0	0	0
Healthy	0.95077	0	0		0	0	0.55012	4.29497	0	0.3509	0	0	0	0
Healthy	0	0	0.01396		0	0	0.37861	0	0.19068	0	0	0	0	0
Healthy	0.00477	0.04507	0.00029		0.05132	1.45742	0.19827	0.18226	5.05469	0.00069	0.01604	0	0	0.48908
Healthy	0	0	0		2.22253	0	0.39996	0	1.15406	0.22875	0	0	0	0
Healthy	0	0	0		68.0132	0.50237	0.66802	0	0	0	0	0	0	0
Healthy	0	0	0		0.01155	0	0.04492	0	0	0.1064	0	0	0	0.01666
Healthy	0	0	0		40.0847	0.13691	0.70908	0	0	0.11976	0	0	0	0
Healthy	0	0	0		0	0	0.64218	0	0	0	0	0	2.63057	0
Healthy	0.001	0.01478	0.00534		0	1.40718	0.2447	0	0.51006	0.59559	0.08846	0.94962	0.00046	0.07945
Healthy	0	0	0		0	0	2.0115	0	0.07318	0.57043	0	0	0	0
Healthy	0	0	0		0	0.12523	1.83065	0	0	0.2034	0	0	0.04559	0
Healthy	1.59116	0	0		0	0	4.98903	0	0	2.11541	0	0	0	0
Healthy	0	0	0.00117		0	4.89223	0.08009	0	0.01808	0.00178	0	0.08103	0	0.01104
Healthy	0.09969	0.00911	0		0	0	0.39989	0	2.48214	0.58625	0.00716	0.17471	0	0
Healthy	0.00191	0.0301	0		0.1532	0.38723	1.0285	0.01759	0.12933	0.20253	0.20149	0.10301	0.04844	0
Healthy	0	0	0		52.077	0	0.04089	0	0.28315	0.2394	0	0	0	0
Healthy	0.05021	0	0		0	0	0.02323	0	0.21745	0	0	0	0	0.11837
Healthy	0	0.03662	0		0	0	0.01787	0	0	0	0.14453	0	0.09351	0.00446
Healthy	0.00745	0.01841	0.00344		0	0	0.32662	0	0	8.52235	0.5629	0.09601	0.01481	0.40205
Healthy	0	0	0		0	1.36762	0.58785	0	0.20138	0.14852	0.03898	0	0.00517	0.02526
Healthy	0.0454	0	0		50.6912	0.35252	0.06242	0	0.04481	0.00308	0	0.04809	0.10507	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.00721	0		1.42753	4.06453	1.42244	0.62709	0.21475	0.13594	0.00634	0.10503	0.00818	0
Healthy	0.01188	0	0		0	0	0.24892	0	0	0.35025	0.00047	0.0045	0	0.08275
Healthy	0	0	0		0	0	0.00336	0	0.05956	0	0	0	0.38423	0
Healthy	0.01455	0.05652	0		0.24668	2.20768	1.22275	3.53361	1.01863	0.3367	0.40266	3.26251	0.25106	0.00874
Healthy	0	0	0		0	0	0.9728	0.47559	0.01574	0.21528	0	0	0.41298	0
Healthy	0.22307	0	0.00229		48.1793	0	0.10834	0	0.08915	0.04573	0	0	0.13271	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.05483	0.00431	0		0	0.10769	1.40984	0	0	1.71925	0	0	0.05709	0.04519
Healthy	0	0	0		0	0.08797	0.6294	0	0.24025	0.21786	0	0	0.00262	0.00636
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	0.09695	0	0.17317	0	0	0	0	0.01253
Healthy	0.0865	0	0		0	0.06033	0.07066	0	0	0.10688	0	0	0	0
Healthy	0	0.00506	0		0	0	0.21968	0.07219	0.5299	0	0.13449	0	0.00808	0.19125
Healthy	0	0.00432	0		0	4.7149	0.75734	0.45642	0.22649	0.04781	0.02107	0.00051	0	0.05845
Healthy	0.0112	0	0		0	0	0.42154	1.0502	0.09267	0.0487	0.08554	0.17432	0.00137	0.04005
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.00593	0		0	0	0	0	0	0	0	0	0.25444	0
Healthy	0	0	0		0	4.0239	0	0	0	0	0	0	0	0
Healthy	0	0	0		0.05687	0	0.12366	0	0	0.3504	0	0.10857	0.22418	0
Healthy	0.52029	0.00582	0		0	0	0.29903	0	0.09595	0.04402	0.00589	0.06018	0.00389	0.01715
Healthy	0	0	0		5.08994	0.12904	0.48894	0	0.19897	0.69329	0.00097	0.14987	0.06839	0
Healthy	0	0	0		8.38798	0	1.1107	0	2.42813	0.46386	0	0	0	0
Healthy	0	0	0		0	0.58793	0.08792	0	0.10035	0.01087	0	0	0.00904	0.19574
Healthy	0	0	0		0	71.3227	0	0	0	0	0	0	0	0
Healthy	0.00518	0	0		0	0	0.35817	0	0.027	0	0	0	0	0.00267
Healthy	0.00159	0.0253	0		0	0	1.09204	0	0	0.07752	0	0.05522	0	0
Healthy	0	0	0		0	0	0	0	0.67068	0.95442	0	0	0.05572	0
Healthy	0.99933	0	0		0	0.00304	0.07969	0	0	0.13131	0	0	0	0
Healthy	0	0	0		0	0	0.22928	0	0.63638	0.08799	0	0	0	0
Healthy	0	0.00127	0		0	4.88434	1.11665	0	0.01933	0.03218	0.58565	0	0.06664	0.02109
Healthy	0	0	0		0	4.75189	0	0.23294	0.19102	0	0.02052	0	0.0445	0.01274
Healthy	0.05851	0	0		0	0	1.28369	0	1.40373	0.07835	0.00586	0.0065	0	0.48955
Healthy	0	0	0		8.94386	0	0.12491	0	2.47271	0.88208	0	0	0	0.09304
Healthy	0	0	0		11.3828	0	1.28893	0.16984	0.06131	0	0	0	0	0
Healthy	0	0.00212	0		0	0.46552	0	0.1175	0.29551	0.32237	0	0.28559	0	0
Healthy	0	0	0		0	0.71539	0	0	0.01109	0	0	0	0.07386	0
Healthy	0	0	0		0	0.85723	0.30609	0	0.11659	0	0	0	0.01416	0.15849
Healthy	0	0.25988	0		0	0	0.07751	0	0	0	0.54224	0	0.16596	0
Healthy	0	0.03353	0		0.50955	0	3.50243	0	0	0	0.02171	0	0	0
Healthy	0	0.00202	0		0	0	0.09781	0	0.11786	0	0	0	0	0
Healthy	0	0	0		0	0.86867	1.56355	1.15969	2.13025	0	0	0	0.07434	0.13506
Healthy	0.18109	0	0		0	0.02452	0.09081	0	0.09952	0.54145	0	0.4463	0.02043	0
Healthy	0.27186	0.01419	0.00737		0.00138	0	0.16182	0	0.04098	0.99837	0.12768	0.00152	0	0.0315
Healthy	0	0	0		0	5.57671	0	0	0.10313	0	0.04519	0	0.00195	0.10655
Healthy	0	0	0.04629		0	1.83344	1.61871	5.2539	0.03574	0.24864	0.02163	0	0.0232	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		67.6628	0.62352	0.67511	0	0	0	0	0	0	0
Healthy	0	0	0		0	4.76596	0	0.25706	0.12843	0	0	0	0.0483	0.0171
Healthy	0	0	0		0	0	0	0	3.24374	0	0	0	0	0
Healthy	0	0	0		3.10569	0	0	0.53268	3.57185	0	0	0	0	0
Healthy	0	0	0		0	0	0.15158	0	0	0.05845	0	0	0	0
Healthy	0.01927	0.03306	0		57.8667	0	0.04558	0	0.06934	0.0379	0	0.37616	0.0733	0.00058
Healthy	0	0	0		0	4.8066	0	0.2336	0.13962	0	0	0	0.06128	0
Healthy	0	0.00818	0		0.7863	0	0.33879	0.02358	0.11065	0.00045	0.0429	0.18736	0	0
Healthy	0.04933	0	0		0	0	0.05235	0	0	0.09328	0	0.16339	0.08591	0.11055
Healthy	0	0.17261	0		0	0.08019	0.28491	0.00283	1.26264	0.00174	0.36612	0.02862	0.04591	0.01041
Healthy	0	0	0		67.7582	0.58279	0.65631	0	0	0	0	0	0	0
Healthy	0.02322	0	0		0	7.11808	0.17921	0	0.62809	0	0.05148	0	0.3578	0
Healthy	0	0	0		21.36043	3.44652	0.1854	0.22651	0.35379	0.12361	0	0	0	0
Healthy	0	0	0		0	0	0.32275	0	0	0	0	0	0	0.61623
Healthy	0	0	0		9.88997	23.471	0.24929	2.08571	0.31923	0	0.05539	0.00456	0	0
Healthy	0	0.00401	0		0	0	0.70836	0	0	0.44091	0	0.23236	0	0
Healthy	0.10021	0	0		0	0	0	0.08444	0.56404	0	0	0	0.06876	0.01651
Healthy	0.02341	0.0046	0		6.4586	0.69029	2.15418	0	1.08128	0.38547	0.26638	0	0	0.00077
Healthy	0.19907	0	0		17.86505	0	0.17397	0	0.16748	0.27337	0.00316	0	0	0
Healthy	0	0	0		0	1.81649	0.95645	0	0	0	0	0	0.50664	0
Healthy	0	0	0		0	0	2.53153	0	0	0	0.17634	0	0.09896	0
Healthy	6.32297	0	0.20033		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	3.26999	2.22681	0	0	0.5649	0	0	0	0
Healthy	0	0	0		0	0	0.37363	0	0	0	0	0	0	0.50138
Healthy	0	0	0		0	6.01633	0	0	0	0	0	0	0	0
Healthy	0	0	0		45.77719	10.1417	0.0547	0	0.27302	0	0	0	0	0
Healthy	0	0	0		46.5911	0.87713	0.11896	0	0.19119	0.00992	0	0.07848	0	0
D012778	6.1777	0.14131	0.00257		0.37836	0	0.00103	0	0	0	0	0	0	0
Healthy	0	0	0		0	3.02064	0.18841	9.87024	0.6634	1.13498	0	0	0	0.01907
Healthy	0.16238	9.14302	0.0499		3.75154	0	0.75695	3.81738	2.77981	1.33328	0	1.76896	0	0
Healthy	0	0.15486	0		0.19527	0.03408	2.87669	0	0.19034	0.18589	0.34496	0.01501	0.22766	0.20548
Healthy	0	0	0		0	0.09904	0.19966	0	0	0.14909	0	0	0.00766	0
Healthy	0.00591	0	0		39.0798	0.62438	0.30075	0	0.09751	0.14272	0.00441	0	0.01198	0
Healthy	0.06487	0.00323	0		0	0	0.09849	0	0	0.60384	0	0.26214	0	0
Healthy	0	0	0		0	0	1.13057	3.8711	2.55068	0	0.18196	0	0	0.0604
Healthy	0	0.03117	0		0	0	0.15852	0	0.03328	0	0	0	0	0
Healthy	0	0	0		0	0	0	0	0.22094	0	0	0	0	0.02239
Healthy	0	0	0		0.02522	0.82333	0.14219	0	0	0.00611	0	0	0.00726	0.05134
Healthy	0.05985	0	0		0	0.99143	0.32202	0	0.11643	0.084	0.02477	0	0	0
Healthy	0.01028	0	0		0	0	0.36468	0	0.03307	0	0	0	0	0.01825
Healthy	0	0	0		0	0.88245	0.09081	2.85298	0	0	0	0	0.42781	0
Healthy	0.02702	0	0.06939		0	0	2.50881	0.78081	0	0.00236	0	0.41234	0.00266	0.50914
Healthy	0	0.00297	0		0	0.0094	2.46259	0	1.65846	0.1883	0	0.45938	0	0
Healthy	1.03935	0	0		0	0	0.13912	0	0.21971	0.06525	0.32735	0	0.03818	0
Healthy	0	0	0		0	0	0	0	0.05036	0	0	0	0.06156	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0.2442	0
Healthy	0.08589	8.74081	0.07557		39.70872	0	3.11136	0	3.66377	0.36559	0	1.03914	0.01188	0.00278
Healthy	0	0	0		32.29483	0	0.50431	0.03432	0.58867	0	0	0	0	0
Healthy	0.01785	0	0		0	0	0	0	0.1541	0	0	0	0	0
Healthy	0	0	0		0	0	1.99785	0	2.98531	0	0	0	0	0
Healthy	4.98972	0.00561	0.00029		0	7.21191	3.15762	0	0	0.01615	0	0.03067	0.00661	0
Healthy	0	0	0		0	0.96486	2.0755	0	1.06411	0.4289	0	0	0	0
Healthy	0.01806	0.00333	0		0	0	0.03918	0	0	0.12454	0	0.10686	0.03184	0.04366
Healthy	0	0	0		0	0	2.32431	0	2.51601	2.39545	0.37059	0	0	0.19864
Healthy	0	0.42322	0		0	0	0.51478	0.63409	0	0.05916	0	0	0	0
Healthy	0	0	0		1.79911	13.0875	1.03199	0	0.95698	0	0	0	0	0
Healthy	0.00467	0.0043	0		14.806	0.57756	1.01661	0	0.5082	0.03266	0.05155	0.00658	0.00963	0.00632
Healthy	0	0	0		28.1953	0.89052	0.08026	0	0	0	1.28175	0	0.00477	0
Healthy	0.02634	0	0.45053		0	0	0	0	0	0	0	0	0	0
Healthy	0.80863	0	0		0	0	0.03688	0	0	0	0	0	0	0
Healthy	0.12676	0	0		0	0	0.18535	0	0	0	0.59647	0	0	0.10286
Healthy	0	0	0		20.79028	3.06489	0.14999	0.31154	0.32438	0.09556	0	0	0	0
Healthy	0.20145	0	0		0	0	0.00394	0	0.15278	0	0	0	0.30176	0
Healthy	0	0	0		41.31948	0	0.42281	0.07184	0.51851	0	0	0	0	0
Healthy	0	0	0		0	0	0	0	0.08643	0	0	0	0.1564	0.09137
Healthy	0	0.01271	0		0	0.10835	0.80028	0	0.39257	2.95431	0.02971	0	0.03356	0.00413
Healthy	0.01039	0	0		0	0.58648	0.12174	0	0.12276	0	0	0	0.00759	0.23365
Healthy	0	0	0		0	0	2.06515	0.02508	0	0	0.1137	0	0.02367	0
Healthy	0	0	0		0	0.48622	0.04146	0	0.21308	0.04314	0	0	0	0
Healthy	0	0	0		7.03456	19.6376	1.86735	0.49173	0	0	0.03719	0	0.009	0
Healthy	0.13242	0	0		0	0	0.04377	0	0.05175	0	0	0	0.00483	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.00043	0		28.3336	0.00705	0.8171	2.49964	0.03696	0.20075	0.00091	0	0.03729	0
Healthy	0.01479	0.00242	0		43.8755	3.77836	0.4458	0	0.09986	0.0294	0.00226	0	0.00042	0.01132
