group	Phocaeicola_sp900554435	Phocaeicola_plebeius_B	Ruminococcus_B_gnavus	Bacteroides_intestinalis_A	Haemophilus_D_sp001815355	Bacteroides_nordii	Enterocloster_citroniae	Streptococcus_sp004166885	Streptococcus_pseudopneumoniae_O	Eggerthella_lenta	Dialister_invisus	Bifidobacterium_adolescentis	Ruminiclostridium_E_siraeum	Methanobrevibacter_A_smithii_A	Sutterella_wadsworthensis_A	Odoribacter_splanchnicus	Bacteroides_intestinalis_A	Streptococcus_thermophilus	Parasutterella_excrementihominis	Flavonifractor_sp000508885
Healthy	0.68169	0	0	0	0	0	0	0	0	0	0.01738	6.63113	0.21434	0.43712	0.04482	0.3533	0	0.03902	0	0
Healthy	0	1.51834	0	0	0.00766	0.0085	0	0	0	0	0.78155	37.3013	0.81532	0	0	0	0	0	0.02112	0
Healthy	0	0	0	0	0	0.0331	0	0	0	0	2.75786	3.46652	1.144	0.05104	0	0.75427	0	0	0.28953	0
Healthy	0	0	0	0.03179	0.00733	0.0275	0	0.01388	0.00703	0.00685	0	0.01712	0	0	1.36686	1.11466	0.03179	0.37111	0.02523	0.00653
Healthy	0	0	12.2393	0	0	0	0.25088	0.0006	0	0.07267	19.0141	0	0	0	0	0	0	0	0	0.12984
Healthy	5.04067	0	0	0	0	0	0	0	0	0	0.05632	0	0	0	0	0.75685	0	0	0.01914	0.09106
Healthy	2.88179	0	0	0.02209	0	0.00803	0	0	0	0	0	0.00492	0.66492	0	1.32673	0.60181	0.02209	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	3.8311	22.8833	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0.00475	0	0	0	14.9454	0	5.99842	0	0	0	0	0	0.08653	0.00337
Healthy	3.83728	0	0	0	0	0	0	0	0	0	3.50067	0	0.0096	0	0	0.25004	0	0.21805	0	0
Healthy	0.00034	0	0.00127	5.10929	0	0.25719	0.0162	0	0	0	7.01928	0	11.5185	0	0	2.02576	5.10929	0.00259	0.01256	0.07882
Healthy	0	0	0	0.59013	0.08247	0	0	0	0	0	0	1.38681	0.12038	0.60097	0.65476	2.15898	0.59013	0	0	0
Healthy	0	0	0.08958	1.69567	0	0	0.05029	0.01479	0	0.04057	1.73703	6.22569	0	0	0	0.83971	1.69567	0	0.06826	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.54625	0	0	0	0	0	0	0	6.02135	0	0	0	0	0.56525	0	0	0.10262	0
Healthy	0.72196	0.00123	0.02836	0.0262	0	0	0.0006	0	0	0	0	0	0.00241	0.04767	0	0.16259	0.0262	0	0.49568	0
Healthy	2.94556	0	0.0029	0	0	0	0	0.02751	0	0	0	0.55809	0.56446	0.17152	0	0	0	0.08185	0.14371	0.0051
Healthy	0	0	0	0	0	0	0	0	0	0	8.18671	0.01998	0	0	0.01799	0	0	0	0	0
Healthy	2.24672	0	0.00975	0.77828	0	0	0	0	0	0	0	0.41465	1.50244	0.0167	0	1.78817	0.77828	0	0.027	0
Healthy	0	0.06381	0	0.02144	0	0	0	0	0	0	6.59926	0.31279	0.17754	0.12219	2.84792	2.07066	0.02144	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.04882	0	0	0	0	0	0	0	0
Healthy	0.11337	0	0	0	0	0	0	0	0	0	0.36848	0.34697	0.0258	0	0	0	0	0	0.32795	0
Healthy	0.00232	0	0	0	0	0	0	0	0.04718	0	0.00071	2.61633	0	0	2.78928	0	0	0	0	0
Healthy	0	0	0	0	0	0.06229	0	0	0	0	7.59601	1.99376	0.94362	0.85057	0	1.203	0	0	0.17495	0
Healthy	0	0	0.67423	0	0	0	0	0	0	0	7.96575	0	0	0	0.20237	1.28982	0	0.1937	0	0
Healthy	0	0	0.01967	0.05918	0	0	0	0	0	0	0	0	0	0	0.06496	0.5654	0.05918	0.1102	0.2491	0.41673
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.01131	0	0	0	0.13842	0	0	0	0	0	0	0	0	0	0	0.05981	0.0951	0.49252
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.0025	0.2179	0	10.8936	1.83058	0	0	0	0
Healthy	5.74944	0	0.05216	3.61185	0	0	0	0	0	0	0	0.67636	0	0	0.19678	0	3.61185	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.69349	0.38608	0	0	0	0	0	0	0	0
Healthy	0	0.41262	0	0	0	0	0	0	0	0	0	0.16515	0.00585	0	0.25882	0.3863	0	0	0	0
Healthy	0	0	0	0	0.14233	0	0	0.24518	0	0	0	13.2913	0.05922	2.09563	0	0	0	0	0	0
Healthy	0	0	0.05787	5.32135	0	0	0	0	0	0	1.63756	0.60784	1.32888	0	0	1.54194	5.32135	0	0	0
Healthy	6.42653	0	0	0	0	0.10907	0	0	0	0	0	0.54252	0	0	1.04672	2.19785	0	0	0	0
Healthy	16.4998	22.7418	0	0	0	0	0	0	0	0	0	0	0.24563	0	1.53255	0	0	0	0	0
Healthy	0	0	0	0	2.23394	0.02599	0	0.00512	0	0	0	0	0	0	6.08905	0	0	0.08671	0	0
Healthy	0	0	0	0	0.00668	0	0	0	0	0	0	0	2.86291	0	4.20265	0.88633	0	0	0	0
Healthy	3.58773	0	0	0	0	0	0	0	0	0	0	0	0.38614	0.09917	0	0.91031	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80468	0.78739	0	0	0.37318	0
Healthy	0	0	0	0	0	0.03629	0	0	0	0	2.69416	3.43977	1.29121	0.04614	0	0.77953	0	0	0.21864	0
Healthy	0	0	0	0	0	0	0	0	0.00796	0	0	0.00191	0.00821	0	0	0	0	0	0	0
D001943	24.6686	11.558	0.03966	0.11213	4.49308	0.04392	0.02589	0.00089	0.00153	0.00082	0	0	0	0	0	0	0.11213	0	0.40771	0
Healthy	0	0	0	0	0	0	0	0	0	0	18.9128	0	0	0	0.04679	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00847	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05909	0.12338	0.46272
Healthy	0.0046	0	0.74992	2.29763	0.01069	0	0.00423	0	0	0.00517	0	0	0	0	0.00353	1.19015	2.29763	0	1.02219	0.28978
Healthy	4.15698	0	0	0.61282	0	0	0	0	0	0.01611	0	3.96462	3.00284	0.06463	0	0.70094	0.61282	0	0.01007	0.04991
Healthy	0	0	0.52104	0	0	0	0	0	0	0	6.0867	0	0	0	0	0.53965	0	0	0.14818	0
Healthy	0	5.57933	0	0	0.27583	0.06346	0	0	0	0	3.97941	1.03988	0.13453	0	0	0	0	0	0.01931	0
Healthy	0	0	0.01808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0663	0
Healthy	0	6.01128	0	0	2.79349	0	0	0	0	0	2.57786	23.5576	0	0	0	0	0	0	0.05195	0
Healthy	1.7311	0	0	0	0	0.01056	0	0	0	0	0	0.69198	1.4237	0.0491	3.13304	2.62676	0	0.0588	0	0
Healthy	0	0	0	0	0.01718	0	0	0	0	0	0	0.00582	0.00782	0.39515	0.5652	0.96636	0	0.11324	0	0
D001943	0.00254	0.00157	0.00371	2.61578	0.03595	0.19494	0.03108	0.0154	0.01028	0.00559	0	0	0	0	0	0	2.61578	0	0	0.08496
Healthy	1.26642	0	0	0	0.10559	0	0	0	0.03243	0	0	0.1232	0	0	1.46392	0.25224	0	0	0	0
Healthy	0	0	0	0.15146	0	0	0.00541	0.00259	0	0	0	0.45722	2.28572	0	0.33668	0.56998	0.15146	0	0.00187	0.00151
Healthy	0	0	0.00166	0	0	0	0	0	0.06194	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	36.3092	0	0.91642	0	0.26393	0.0083	0.01144	0.66075	0	0.02919	0	0	0.00353	0	0	0	0	0.27005
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.10301	0.08136	0	0	0.64639	0	0	0.30614	0
Healthy	0	0.00272	0.0032	0	0.00075	0	0	0	0.01697	0.20943	0.35951	3.29621	0	0	0	0	0	0.00258	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	5.80347	0	0	0	0	0	0.05285	0.31783
Healthy	1.34285	0	0	0	0	0.00285	0	0	0	0	0	0	1.35279	0.02164	0	1.25833	0	0	0.04949	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.33686	0	0	0.4279	0	0	0	0	0	0	0	0.08763	0.00196	2.18526	0	0	0.4279	0	0	0
Healthy	0.42232	0	0	0	0	0	0	0	0	0	0	0.25964	0	0	0	0	0	0	0	0
Healthy	0	0	0.25939	0	0	0	0	0	0	0	1.35465	0	1.43771	0	0	0	0	0	0	0.06489
Healthy	0	0	0.08284	0	0.00158	0	0	0	0	0.00089	0.00753	0.0178	0	0	0	0	0	0	0	0.0201
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00449	0	0.07437
Healthy	0	0	0.79366	1.46505	0	0	0	0	0	0	0.70752	0	0	0	0	0	1.46505	0.21097	0.07377	0
D001943	0.00147	0.00352	0.0197	0.05048	0.08121	0.02811	0.03179	0.02093	0.01557	0.00862	0	0	0	0	0	0.69875	0.05048	0	0.00144	0
Healthy	0	1.33858	0.00544	0	0	0	0	0.00515	0.00055	0	0	0	0	0	0.25948	0.52011	0	0.43078	0	0
Healthy	0	0	0.09639	0.63064	0	0	0	0	0	0	0	0	0	0	0.04808	1.17517	0.63064	0	0.00556	0.05541
Healthy	0	0	0	0	0	0	0.05455	0	0	0	0	0	0.02026	0	0	0	0	0	0	0.02833
Healthy	2.81146	5.31839	0.00355	0.00492	0.19134	0.00142	0	0.01111	0	0	0	2.43493	0.56365	0.10495	0.36348	0.78639	0.00492	0	0.0034	0.00057
Healthy	0	0	0	5.22065	0	0	0	0	0	0	0	2.07009	2.23639	0.13241	1.11423	1.24045	5.22065	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.93197	0	0	0	0	0
Healthy	0	0	0.00237	0	0	0	0	0	0	0	0	0	1.07758	0	0.24983	0	0	5.4025	0	0
Healthy	0	2.1165	0	0	0	0	0	0	0	0	0	11.0736	0.37596	0	0	0	0	0	0	0
Healthy	0.6088	0	0	0	0	0	0	0	0	0	0.68123	0	0.00727	0	0	0	0	0.0176	0	0.01659
Healthy	0	0	3.33609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.59953	0	0
Healthy	0	0	0.00873	0	0	0.26475	0	0	0	0	0	0	0	0.027	0.9199	0	0	0	0.0008	0.12408
Healthy	0	6.14107	0	0	1.09673	0	0	0	0	0	2.593	24.9513	0.20216	0	0	0	0	0	0.06031	0
Healthy	0.10462	0	0	0	0	0	0	0	0	0	2.03168	18.2294	0	0.77447	0	0	0	2.4934	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.80661	0	0.05053	3.37381	0	0	0	0	0	0	0	0.70268	0	0	0.19399	0	3.37381	0	0	0
Healthy	0.71111	0	0	0	0	0	0	0	0	0	3.06282	0	0.0095	0	0	0.53914	0	0	0.03167	0.06259
Healthy	0.28221	0.02548	0.02502	0	0	0	0.09595	0.00322	0	0.00012	0	0.00083	3.25149	0.00026	0.08744	0.1323	0	0.15103	0.00113	0.03674
Healthy	0	0.96863	0	0	0	0	0	0	0	0	0	0	0	0	0.1948	0	0	0.02649	0	0
Healthy	0	0	0	0	0.19436	0.01959	0	0.00389	0	0	2.66815	0	0	0	0	1.33296	0	0	0.02331	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	10.9775	0	0	0	0	0	0.01812	0	0	0	0	0	0	0	0	0	0	0	0.54299	0.01424
Healthy	1.34109	0	0	0	0	0.00568	0	0	0	0	0	0	1.27832	0.05062	0	1.2701	0	0	0.02245	0.03505
Healthy	0.26781	0.12815	0	0	0	0	0	0	0	0	0	0.40383	0.61521	1.99501	0.03233	0	0	0	0	0
Healthy	4.07084	0	0.12655	0	0	0	0.03885	0	0	0	0	0.76437	0.12706	0	1.41369	0	0	0	0	0.09779
Healthy	0.69545	0.2929	0.02427	0.01388	0.01134	0.32455	0	0	0	0	0.29248	11.4931	0.65632	7.51568	0	0.45532	0.01388	0.05827	0	0
Healthy	1.94442	0	0	0.08807	0	0	0	0	0	0	0	0.13515	0	0	0.09006	1.11702	0.08807	0	0	0
Healthy	2.36898	0	0.01983	0.85472	0	0	0	0	0	0	0	0.46168	1.5615	0.01789	0	1.85377	0.85472	0	0.00822	0
Healthy	10.0042	0.03552	0.22147	0	0.44696	0	0.04849	0	0	0.0009	0	1.2254	0	0	0	0	0	0	0	0.31779
Healthy	0	0	0	0	0	0.01416	0	0	0	0	11.1196	1.38772	0.05287	0	1.29235	1.04354	0	0	0.00074	0
Healthy	0.00297	0	0	0	0	0	0.00797	0	0	0	0	0.47913	0.15643	0	0	0.73167	0	0.00282	0.04167	0
Healthy	0	5.90749	0	0	0.43527	0	0	0	0	0	1.13832	0.85717	0.92978	0	0	0	0	0	0	0
Healthy	0	0	0.02231	2.72382	0	0	0	0	0	0	0	15.3684	0	16.8025	0	0	2.72382	0	0	0
Healthy	0	0	0	0	0.0074	0.0878	0	0	0	0	0	0	0	0	3.9512	2.15396	0	0	0.00021	0
Healthy	0	0	0	0	0.25452	0	0	0	0.02638	0	0	0	0.003	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.02042	0	0	0	0	2.78034	3.29019	1.16634	0.07086	0	0.8472	0	0	0.24218	0
Healthy	2.84692	0	0	0	0	0	0	0	0	0	0	0.48144	0	0.51063	0	0	0	0.11143	0	0
Healthy	0	0	0.03336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.06064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01579
Healthy	0	0	0	0.00026	0.04594	0.00839	0	0	0	0	0	0.00383	1.21339	0.24673	0.06354	0.5126	0.00026	0.00646	0	0
Healthy	0	2.65754	0	0	0.03447	0.00165	0	0.00046	0	0.00306	0	6.00918	7.88894	0.2745	0.45255	1.07146	0	0.19763	0	0
Healthy	0	15.3313	0.03075	0	0	0	0	0	0	0	0	0.06591	0.0479	0	0	0	0	0	0.06563	0
Healthy	6.83859	0	0	0	0	0	0	0	0	0	4.47556	0	0.13174	0	5.99148	1.06782	0	0.49465	0.03282	0
Healthy	0	0	0	0.73069	0	0	0	0	0	0	0	0.07195	0	1.04806	0	0	0.73069	0	0	0
Healthy	1.476	6.8643	0	0	0	0	0	0	0	0	12.3918	0.06172	0	0	0	0	0	0	0.02587	0.05878
Healthy	0	3.09355	0	0	0.19723	0	0	0	0	0	5.24334	9.88171	2.07511	0	0	0	0	0	0.07167	0
Healthy	0	0	0.00388	0	0	0	0	0	0	0	3.41833	0	0	0	0	0	0	0.23671	0.08902	0.15804
Healthy	0	0	0.3607	0	0.08201	1.18419	0.04278	0	0	0	0.00284	0	0	0.00175	0	2.12682	0	0.01392	0	0.14055
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	4.5819	0	0.09458	0	0	0	0	0
Healthy	0.25398	2.40642	0	0	0.76138	0	0	0.0851	0.00664	0	0	0.02061	19.6751	0.58976	0.61221	0.43219	0	0	0	0
Healthy	0	0	0.08735	1.70073	0	0	0.04685	0.01788	0	0.02789	1.72173	6.32919	0	0	0	0.82312	1.70073	0	0.04294	0
Healthy	0	0	3.15119	0	0.07311	0	8e-05	0.04254	0.00996	0	0	0	0	0	0	0	0	0.01612	0.02564	0
Healthy	0.09343	0.00108	0.37603	0	5.23544	0	0.00705	0.18353	0.02126	0.03884	0	0	1.60155	0	0	0	0	0	0	0.00198
Healthy	0	0	8.79825	0	0.71736	0	0	0.01538	0	0.00491	0.19983	3.01816	0	0	8.2801	0	0	0	0	0
Healthy	0	0	2.20488	0	0	0	0.00806	0.02089	0.01763	0.03186	0	0	0	0	0	0	0	0.14814	0	0
Healthy	0	4.31517	0	0	0.22489	0	0	0	0	0	0	0.27908	2.60304	0	1.8017	0	0	0	0.00884	0
Healthy	0	0	0.00209	0.00014	0.00682	0	0	0	0.00373	0.0206	0	2.41192	0.06972	0	0.26952	0.6578	0.00014	0.3135	0	0.00909
Healthy	0	0	0	4.59183	0	0	0	0	0	0	0	0	11.6897	0.02432	0	1.62782	4.59183	0	0.01945	1.03669
Healthy	0	0	1.01933	1.31277	0	0	0.00292	0.01383	0.00108	0.03702	0.85564	0.00833	0	0	0	0.34541	1.31277	0.67588	0.05795	0.02979
Healthy	0	0	0	0	0	0	0	0	0.01943	0	0	20.7504	0	0	0	0	0	0	0	0
Healthy	2.08442	0.10782	0	0	0	0	0	0	0	0	3.83454	0.80542	0.49927	1.95868	0	0	0	1.49728	0.18622	0
Healthy	0.44032	0	0	0	0	0	0	0	0	0	0	3.93187	1.56207	0.56963	0.12011	1.14494	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.01724	2.67929	0	0.46083	0	0	0	0	0	0.00958	0.01091
D001943	0.0004	0.00107	0.00417	0.91826	0.0181	0.01497	0.00786	0	0.0006	0	0	0	1.75811	0.07943	0	0.99967	0.91826	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69035	0.85886	0	0	0.37828	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	3.19573	0	5.07894	0.96444	0	0	0	0
Healthy	0	0	0.00043	0	0.00294	0	0	0	0.02667	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.34474	0	0	0	0	0	0	0	0	0	0	1.4978	1.37163	0.14036	0.80141	1.6641	0	0	0	0
Healthy	0.25117	0	0.00165	0	0.02082	0	0	0.00155	0	0	0.00638	1.70516	0.27922	0.97423	0.36298	0.63798	0	0.00169	0.00291	0
Healthy	0	0	0.00232	0	0	0	0	0	0	0.07376	0	4.74497	0	0	0	0	0	0	0	0.37022
Healthy	0	0	0.02073	0	0.02972	0	0	0.00338	0	0	5.03507	0.2566	0	0	0	0.63649	0	0.01097	0	0.05818
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1258	0	0	0	0	1.35685
Healthy	6.98722	0	0	0	0	0	0	0	0	0	4.41507	0	0.09095	0	5.9815	1.09133	0	0.52668	0.01348	0
Healthy	10.9002	0	0	0	0	0	0.01018	0	0	0	0	0	0	0	0	0	0	0	0.47338	0.03
Healthy	0.27402	0	0	0	0	0	0	0	0	0	0	0.19896	0.66398	0	0	0	0	0	0	0
Healthy	0	0	0.15197	0	0	0	0	0	0	0	3.05452	0	0	0	0	0	0	0	0.1777	0
Healthy	0	8.0983	0	0	0.09735	0	0	0	0.03384	0	4.16563	0	0.89357	0	0	0.71679	0	0.04431	0.00909	0
Healthy	1.42442	0	0	0	0.23922	0	0	0.0969	0	0	0	0	0	0.02811	0	0	0	0	0	0
Healthy	0	0	0	2.03643	0.13631	0.08696	0	0	0	0	7.76944	0	0.11978	0	0	0.64289	2.03643	0.28375	0.23698	0.01562
Healthy	0	0	0	0	0	0	0	0	0	0	19.4359	4.27168	0	0	0	0	0	0	0.02417	0
Healthy	0	0	0.10089	0.64356	0	0	0	0	0	0	0	0	0	0	0.06026	1.18175	0.64356	0	0.00301	0.07578
Healthy	0	0	0	0	0	0	0	0	0	0	15.8211	0	0	0	0.24261	0.74625	0	0.20247	0	0.19057
Healthy	0	3.10731	0	0.09725	0	0	0	0	0	0	0	0	0	0	0	0	0.09725	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.32267	0	3.68668	0	0	0	0	0	0
Healthy	1.46822	0	0	0	0	0.01354	0	0	0	0	0	0	1.38213	0.06462	0	1.32488	0	0	0.03129	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.54818	3.78894	0	0	0	0	0	0	0	0
Healthy	2.4531	0	0	0.814	0	0	0	0	0	0	0	0.48944	1.50783	0	0	1.95209	0.814	0	0.02946	0
Healthy	0	0	0.01852	0	0	0	0	0	0	0	0	0.02249	1.5728	0	0.06692	0.99132	0	0	0.01592	0
Healthy	10.4853	0	0.00772	0.10655	0.3614	0	0	0	0	0	0	0	0	0	2.56505	0.32299	0.10655	0	0	0
Healthy	4.53331	0	0	0	0	0.13679	0	0	0	0	0	0	0	10.2689	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94679	0.93573	0	0	0.16547	0.0245
Healthy	0	0	0.049	4.40784	0	0	0	0	0	0	0	0.32076	0.31197	0.06242	1.86277	1.54725	4.40784	0	0.0069	0.08292
Healthy	0	0	0.01557	0	0.00019	0	0	0	0.02061	0.00061	3.05944	0	0	0	1.47083	0.06477	0	0	0	0.01876
Healthy	0	0	0.1409	0	0	0	0.03404	0	0	0	8.2709	0.11996	0	0	0	0	0	0.00185	0.03327	0.57358
Healthy	0	0	0.15618	0	0	0.01566	0	0	0	0.0076	0	0.00439	0.25333	1.97794	0	0.57831	0	0.00538	0.056	0.00457
Healthy	0	0	0.5552	0	0	0	0	0	0	0	7.92845	0	13.9384	0	0	0	0	0	0.03117	0
Healthy	0	0	0.00488	0	0.06683	0.01894	0.01503	0.00077	0.00241	0	0.95485	0.28199	0.01629	0	0.24924	0.18809	0	0.56303	0.00725	0
Healthy	6.86174	0	0.01524	2.19161	0	0.08847	0	0	0	0	3.20874	0	0.08627	0	2.09456	2.34111	2.19161	0	0.0191	0.00587
Healthy	0	0	4.49294	0	0.07246	0	0	0	0.00928	0	0	0	0	0	0	0	0	0	0	3.37969
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	3.43957	0	4.71587	0.98143	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2505	0.78712	0	0	0.08129	0	0
Healthy	1.2292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	6.37102	0	0.02002	0	0	0.03858	0.00653	0	0.00267	0.00362	0	0	0.00325	0	0	0.00722	0	0.12935
Healthy	0	0	0.11527	0	0	0	0	0	0	0	3.38631	0	0	0	0	0	0	0	0.27769	0
Healthy	0	0	0	0	0	0.02001	0	0	0	0	0	0.63929	9.15051	0	0	1.0692	0	0.05248	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.11374	0	0	0	0.68218	0	0	0	0
Healthy	2.28381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.00738	0	0.35055	0	0	0	0.0018	0	1.53174	0.4691	0.53693	0.23517	1.82048	1.96436	0	0.01401	0	0.00176
Healthy	0	0	0	0.13018	0.11432	0	0	0	0	0	0	0.0134	0.06205	0	0	0	0.13018	0	0.00407	0
Healthy	0	0	0	0	0.06965	0	0	0	0	0	0	0	0	0	4.87449	0.82579	0	0	0.18822	0.01738
Healthy	19.2236	0	0	1.94566	0	0	0	0	0	0	0	0.04251	0.48324	0	0	1.19451	1.94566	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.00329	0	0	27.5699	0	0	0	0	0	0	0	0
Healthy	0	0	0.05433	3.61652	0	0.14563	0	0	0	0	0	8.86656	0.09275	33.6412	0	0.57508	3.61652	0.02002	0	0
Healthy	0	0	0	0.99132	0	0	0	0	0	0	0	0.45003	0.46939	4.37368	0	2.1751	0.99132	0.24173	0	0
Healthy	0	0	0	0	0	0	0	0	0.00345	0	0	0	0	0	0	0	0	0	0	0
Healthy	18.5376	0.42853	0	0.08443	0.31264	0.11153	0	0	0	0	0	0.00848	0	0	0	1.58206	0.08443	0	0.64128	0
Healthy	0	9.70808	0	0	0	0	0	0	0	0	2.44367	0.72604	0.01367	0	0	0	0	0	0.01433	0
D001943	5.14337	0.00123	0.74302	1.1146	0	0.0567	0.00821	0.02468	0.01547	0.12383	0	0	0	0	0	2.11219	1.1146	0	0.04381	0.00095
Healthy	0	0	0	0	0.03259	0	0	0	0	0	6.1743	0.2738	0.18868	0	0	1.1158	0	0	0.27631	0.06899
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08265
Healthy	0	0	0	1.63237	0	0.02879	0	0	0	0	0	0	0.78007	0	0.38298	0	1.63237	0	0.23702	0
Healthy	0	0	0.02884	0	0.02782	0	0	0	0.00323	0.0372	0	0	0	0	0	0	0	0	0	0.24972
Healthy	0	0	4.14341	0	0.05227	0	0	0.00201	0.02333	0	0	0	0	0	0.01279	0	0	0.00877	0	0
Healthy	0	0	0.13079	0	0	0	0.03265	0	0	0	8.015	0.12148	0	0	0	0	0	0	0.05063	0.54271
Healthy	0	0	0	1.64063	0	0.00548	0	0	0	0	0	0.08881	1.31133	0.45884	0.29636	0	1.64063	0	0	0
Healthy	0	7.35643	0	0	2.20553	0	0	0	0	0	0.63818	30.0883	0.04709	0	0	0	0	0.03832	0.03146	0
Healthy	0	0	0	0	0	0	0	0	0	0	10.4296	0	4.41888	0.47848	0.17911	1.89899	0	0	0.03963	0
Healthy	0	23.9087	0.00145	0	0.0088	0.00085	0	0	0	0	0	0.16579	0.01072	0	0	1.13434	0	0	0.00139	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.07152	3.6346	0.26709	0	0	0	0	0.07373	0
Healthy	0.00445	0	0	0	1.64168	0	0	0	0	0	0	0	0.78154	0	0	0	0	0	0	0
Healthy	0	0	0.00521	3.78833	0.07075	0	0	0	0	0	0	0	9.00832	0	0	3.22139	3.78833	0	0.11219	0.1341
Healthy	0	0	0.04675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01273
Healthy	0	0	0	0	0.03244	0	0.0071	0	0	0.01219	0.22162	3.67135	0.07613	0	1.13688	2.15496	0	0	0.0005	0.00088
Healthy	0	0	0	4.01363	0	0.06932	0	0	0	0	4.6196	0	22.967	0.14024	0.72211	1.83075	4.01363	0	0.01105	0
Healthy	0	0	0.01194	0	0.48809	0	0	0	0	0	0.6896	0	0	0	0	0	0	0.00171	0.09698	0.03063
Healthy	0	4.73204	0	0	0	0	0	0	0	0	0	0	2.82044	0	0	0	0	0	0	0
Healthy	0	0	0	4.59512	0	0	0	0	0	0	0	0	11.5114	0.05619	0	1.72073	4.59512	0	0.02067	1.01483
Healthy	0	0	0	0.63203	0.015	0	0	0	0	0	0	1.63177	0.15328	0.53657	0.64181	2.22115	0.63203	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.02291	2.75299	0	0.42417	0	0	0	0	0.00571	0.01152	0.01279
Healthy	0.06239	0.07472	0.16517	0	0	0	0	0	0	0	0	0.29044	0.39127	14.4604	0	0.43023	0	0	0	0
Healthy	0	0	0	3.68916	0.01469	0	0	0	0	0	0.36589	0.44497	1.88275	0.18758	1.40232	2.36522	3.68916	0	0	0.05018
Healthy	3.9088	0	0	0	0	0	0	0	0	0	0	1.66376	0	1.65946	0	0	0	1.31381	0	0
Healthy	0	15.4321	0.05081	0	0	0	0	0	0	0	0	0.10247	0.06333	0	0	0	0	0	0.09477	0
Healthy	11.2416	0	0	0	0.11712	0	0	0	0	0	5.78976	0.6892	0	0.14643	2.8427	1.09681	0	0	0	0
Healthy	3.31576	3.89917	0	0	0	0	0	0	0	0	0	0	0	0	1.03817	0	0	0	0	0
Healthy	0	0	0	0	0.79162	0.14228	0	0	0	0	0	0	0.04932	0	2.36653	0.73705	0	0.22281	0	0
