group	Bacteroidaceae	Ruminococcaceae	Enterobacteriaceae	Veillonellaceae	Pasteurellaceae	Peptostreptococcaceae	Lactobacillaceae	Eggerthellaceae	Erysipelatoclostridiaceae		Bacteroidaceae	Rikenellaceae	Tannerellaceae	Dialisteraceae	Burkholderiaceae	Methanobacteriaceae	Marinifilaceae	Oscillospiraceae	Veillonellaceae	Pasteurellaceae
Healthy	24.79339	2.39643	0.8376	1.08332	0.7502	0.31518	0	0.00756	0.2439		24.79339	0.39264	10.4904	4.97612	0	0	0	0.03937	1.08332	0.7502
Healthy	14.4427	8.2571	0.1633	0	0.01447	0.02589	0.12748	0	0		14.4427	8.13197	1.3818	5.77197	2.74871	0.15552	0.43218	0.07041	0	0.01447
Healthy	30.70262	1.10869	0	0.02997	0	0.00406	0	0.03538	0		30.70262	4.78439	4.83323	17.5126	0.27826	0	0	1.13257	0.02997	0
Healthy	26.41452	10.00918	0	0	0	0	0	0	0.2203		26.41452	8.31674	6.51834	0	0	2.8795	2.06451	0.33082	0	0
Healthy	7.99509	3.44828	0	0.11518	0.08126	0	0	0.09044	0		7.99509	27.57275	12.02871	0	0.80723	0	0.44895	0	0.11518	0.08126
Healthy	4.7539	1.39582	0	0	0	0	0	0	0		4.7539	6.37841	0	81.5048	0.78742	0	0	0.00151	0	0
Healthy	50.17076	2.19381	0.18712	0	0.12915	0	0	0	0		50.17076	6.88282	2.49912	8.16815	0.20062	0	0.6803	0.06833	0	0.12915
Healthy	20.74881	12.41755	0	0	0	0	0.00166	0.0669	0		20.74881	9.80121	10.41179	0.02526	0.16184	1.44556	0.97779	0.08443	0	0
Healthy	12.45804	11.81471	0.18723	0	0	0.01406	0.19967	0.14644	0		12.45804	3.16331	1.10955	0	0.05448	2.37869	0.41272	0.10621	0	0
Healthy	0.04787	0.00117	0	0	0	0	0	0	0		0.04787	0	49.7333	0	0	0	0	0	0	0
Healthy	55.80794	7.60001	0.10794	0.01432	0.03387	0	0.07125	0	0		55.80794	0.01248	0	0	0.26726	0	0	0	0.01432	0.03387
Healthy	38.61828	11.51836	0.12919	0	0	0	0	0	0		38.61828	6.92246	2.00096	0	0.4471	0	0	0.04873	0	0
Healthy	47.17054	0	0.00296	0	0	0	0	0.02591	0.21942		47.17054	0	18.0913	0	0	0	0	0	0	0
Healthy	28.12676	4.02705	0	0.44836	0	0	0	0.1044	0		28.12676	16.91826	11.69549	0	0.67825	0	1.20349	0.00299	0.44836	0
Healthy	10.85985	7.39152	0	0	0.01006	0.16522	0	0.17382	0.76374		10.85985	5.10589	2.91046	0	1.07478	0.00862	1.03909	0.08831	0	0.01006
Healthy	59.55566	0	0	0	0	0	0	0	0		59.55566	0	0	8.53501	0	0	0	0	0	0
Healthy	92.84776	1.3236	4.36693	0	0	0	0	0	0		92.84776	0	0	0	0	0	0	0.0431	0	0
Healthy	36.06962	0.55987	2.39681	0	0	0	0	0	0		36.06962	11.75493	20.5524	0	0.34776	0	0	0.18163	0	0
Healthy	68.0211	3.70501	0.41766	0	0	0.00971	0.05442	0	0		68.0211	7.22247	4.44661	0	0	0	0	0.53611	0	0
Healthy	66.88997	0.05957	1.00535	0.84376	0	0	0	0	0		66.88997	0	0	10.7056	0	0	0	0.02339	0.84376	0
Healthy	14.0122	2.03888	0.26138	0	1.03756	0	0	0	0		14.0122	0.63972	0	0	0.13267	0	0	0	0	1.03756
Healthy	39.08999	0.03196	11.8998	0.706	0	0	0	0	0		39.08999	6.28127	0	8.09638	0.15783	0	1.46847	0	0.706	0
Healthy	0.17441	2.62957	0.03083	0	0	0.34899	0.01853	1.16762	0.01028		0.17441	0.03296	0	0	0	0	0	0	0	0
Healthy	22.78948	2.27185	0	0	0	0	0.0103	0	0		22.78948	9.49054	9.43424	0	0.21671	9.50394	0	0.35342	0	0
Healthy	54.45912	1.69176	0	0	0	0	0	0	0		54.45912	18.66665	2.24947	0	5.77567	0	0.75698	0.01282	0	0
Healthy	8.86346	3.77372	10.014	0	0	0	0	0.17848	0		8.86346	1.29088	2.83489	2.57063	0.24068	0	0	0.08751	0	0
Healthy	4.75497	6.31337	9.5299	0	0	0	7.365	0	0		4.75497	1.13591	0.83801	0.04796	0	3.57724	0	0.00614	0	0
Healthy	42.84491	11.07113	0.15088	0.01659	0.05272	0.18738	0	0.07309	0		42.84491	3.01217	3.43357	0	0.08205	0	0.55337	0	0.01659	0.05272
Healthy	92.19868	1.37611	4.48171	0	0	0	0	0	0		92.19868	0	0	0	0	0	0	0.07162	0	0
Healthy	15.53655	18.37784	0	0	0	0.08546	0	0	3.26715		15.53655	0.13111	1.10504	4.17314	0	0	0	0	0	0
Healthy	21.36149	2.22536	8.27501	0.06387	0	0.05975	0.03521	0.03739	0.28683		21.36149	2.90913	0.2976	1.6688	0.06002	0	0.85923	0.11322	0.06387	0
Healthy	63.52559	3.20211	0	0	0	0	0.17697	0	0		63.52559	12.01129	2.80696	0	0	0	0	0	0	0
Healthy	66.64553	1.15008	0	0	0	0	0	0	0		66.64553	1.13965	4.5594	6.86911	0.04111	0	0	0	0	0
Healthy	43.53044	2.80893	0	0	0	0	0	0	0		43.53044	28.10009	2.45997	4.9285	0.61599	0	1.14768	0	0	0
Healthy	60.22917	9.01599	0	0	0.06032	0	0	0.57453	0		60.22917	0.71109	5.33828	0	5.83703	0	1.02377	2.45983	0	0.06032
Healthy	30.16328	1.45301	0	0	0	0	0	0	0		30.16328	0.93951	49.3151	0	0	0	0	0.34352	0	0
Healthy	17.53804	1.61343	0	0	0	0	0	0	0		17.53804	0.55769	2.24804	4.66442	0.31645	0	0	0	0	0
Healthy	6.21909	2.6451	0.17021	0	0	0	0	0	0		6.21909	1.57347	0.21292	7.25171	0	0	0	0	0	0
Healthy	53.36578	4.06346	0	0.30352	2.91034	0	0	0	0		53.36578	7.11006	4.41499	4.69517	1.20495	0	0	0.19158	0.30352	2.91034
Healthy	75.60287	6.43879	0	0.01559	0.02984	0	0	0.03051	0		75.60287	0.75766	3.66461	0	4.329	0	0.8179	0	0.01559	0.02984
Healthy	4.13869	0.00078	45.03151	0.30991	0.00321	0.26245	0.02118	0	0		4.13869	0	0	0	0	0	0	0	0.30991	0.00321
Healthy	20.53284	2.48237	0	0	0	0	0	0.05698	0		20.53284	2.50732	1.03492	15.9651	0	0	0	0	0	0
Healthy	26.43664	7.68833	0.68284	0.03547	0.10383	1.70888	0	0.01603	0		26.43664	11.2174	1.88926	0	0.50081	1.84641	0.92637	0.01853	0.03547	0.10383
Healthy	22.77827	6.03358	0.02209	0.11725	1.94823	0.49571	0	0.00127	1.29726		22.77827	3.619	2.25832	0	2.19051	0	0.30284	0.14813	0.11725	1.94823
Healthy	77.26842	1.71475	0	0.00573	0.03588	0	0	0	0		77.26842	8.12916	2.19472	0.21017	0.00552	0	0	0.01841	0.00573	0.03588
Healthy	39.4412	7.01344	0	0	0	0	0	0.09906	0		39.4412	2.06262	0.64894	19.0918	4.64575	0	0.60466	0.08852	0	0
D001172	0.07647	0.02184	80.1844	0	0	0	0	0	0		0.07647	0.00301	0	0	0	0	0	0	0	0
Healthy	85.03034	0.89451	0.43979	0.02114	0	0	0	0	0		85.03034	0	3.40203	3.65111	0.13692	0	0	0.14619	0.02114	0
Healthy	18.54313	1.33686	5.0395	0	0	0	0	0	0		18.54313	7.84369	3.56068	0	0.66418	0	1.69693	0.09922	0	0
Healthy	30.66419	1.09809	1.99531	0	0	0	0	0	0		30.66419	0.24915	1.65705	0	0	3.36441	1.95757	0	0	0
Healthy	45.20387	0	2.47232	0	0	0	0	0	0.00485		45.20387	0	33.4117	0	0.08873	0	0	0.37807	0	0
Healthy	69.3368	0	0	0	0	0	0	0	12.5676		69.3368	0	0	0	0	0	0	0	0	0
Healthy	91.9548	1.44308	4.13304	0	0	0	0	0	0		91.9548	0	0	0	0	0	0	0.09406	0	0
Healthy	45.92573	5.41906	0	0	0	0	0	0.02195	0		45.92573	14.31981	5.14474	0	0.01735	0.02146	1.91197	0.08016	0	0
Healthy	28.33744	31.53446	0	0	0	0	0	0	0		28.33744	0.27861	0.58007	3.77341	0.01848	0	1.98848	0	0	0
Healthy	35.96766	0.5541	2.17496	0	0	0	0	0	0		35.96766	11.35413	20.4646	0	0.3271	0	0	0.14579	0	0
Healthy	23.13049	13.81615	1.18723	0	0	0	0	0	0		23.13049	12.57441	0.96342	0	5.04539	1.41113	0	1.45979	0	0
Healthy	23.81482	4.82714	0.00577	0	0	0	0	0.10873	0		23.81482	4.16387	6.89643	0	0.88791	0	0.94315	0.14067	0	0
Healthy	19.2646	6.56706	0.06196	0.11339	0	0.08272	0	0	0.75555		19.2646	0.12187	0.52244	0.17762	0.07608	0	0	0	0.11339	0
Healthy	55.23312	3.41053	0.1421	0	0	0	0	0	0		55.23312	8.53545	2.35712	4.05717	0.23636	0	1.00333	0.11263	0	0
Healthy	4.43774	12.24781	0	0	0	0.15516	0	0.01264	0		4.43774	6.96709	1.44408	25.9687	0.08527	0	0.34834	0	0	0
Healthy	16.49688	11.38769	0.03069	0	0	0.39658	0.25467	0	0		16.49688	0.5071	0.3883	0	0	0.00183	0.25319	0	0	0
Healthy	17.70179	0	0	0	1.86419	0	0.08897	0	0		17.70179	0	0.11714	0	0	0	0	0	0	1.86419
Healthy	34.47805	2.27869	0	0	0	0	0	0	0		34.47805	0.28321	0.72142	1.81937	0	0	0	0	0	0
Healthy	84.43985	0	0	0	0	0	0	0	0		84.43985	0	1.89189	0	0.30118	0	0	0	0	0
D001172	37.14195	15.8186	0.75504	0.10579	0.37643	0.05922	0	0.01423	0		37.14195	0.15746	4.33405	0	0.09873	0	0	0.19867	0.10579	0.37643
Healthy	34.8843	1.78645	0	0	0	0	0	0	0		34.8843	3.16553	2.72011	4.45934	0.26164	0	0	1.83829	0	0
Healthy	40.35245	4.19336	0.01371	0.0027	0.00347	0.01809	0	0.2235	0.00641		40.35245	5.36302	3.58736	0	0.0005	0.62413	3.30682	0.02936	0.0027	0.00347
Healthy	15.6008	2.39356	0.50132	0	0	0	0	0.02925	0		15.6008	21.07303	6.05069	3.10731	0.02994	0	0.55301	4.11451	0	0
Healthy	66.4155	16.87389	0.26005	0.00213	0.01633	0	0	0	0		66.4155	3.81569	0.13135	0.04258	0.43407	0	0	0.03089	0.00213	0.01633
Healthy	17.82183	8.23489	0	0.00187	0.19619	0.04762	0	0	0		17.82183	2.72201	0.97412	2.91756	0.0461	0.25198	1.52403	0.005	0.00187	0.19619
Healthy	21.65453	7.18985	13.8958	0	0.19436	0	0.29227	0	0		21.65453	0	0	0	0	0.19386	0	0.08081	0	0.19436
Healthy	49.09379	3.86531	0	0	0.40445	0	0	0	0		49.09379	3.36236	0.82812	0	2.37415	0.66909	1.14712	0.58072	0	0.40445
Healthy	46.6375	5.34982	0.02936	0.00338	0	0	0	0.02028	0		46.6375	14.28135	5.17217	0	0.0153	0	1.76307	0.09001	0.00338	0
Healthy	18.03711	1.34276	0	0	0	0.00649	1.4605	0.23259	0		18.03711	4.61532	2.50801	0	0.11919	6.89201	0	0.27951	0	0
Healthy	55.90911	1.84188	0	0	0	0	0	0	0		55.90911	12.02973	1.43576	6.12746	0.24045	0	0	0.05053	0	0
Healthy	16.85905	6.74631	1.84917	0.00304	0	0	0.02885	0.71951	0.26323		16.85905	0.95685	3.65063	0	0.02352	0.05766	1.17421	0.12334	0.00304	0
Healthy	0.27232	3.85463	0	0	0	0	0	0	0		0.27232	2.59906	0	0	0	0	0	0	0	0
Healthy	30.82664	13.60415	0	0.18084	1.57368	0.01909	0.00116	0	0		30.82664	3.10749	0	0	1.29475	0	0	0.01742	0.18084	1.57368
Healthy	54.69375	9.29308	0.15972	0.01603	0.07594	0.05917	0	0	0		54.69375	0.00157	0.22725	0	0.00722	0	0	0.5566	0.01603	0.07594
Healthy	55.86797	3.03837	0.01164	0	0	0.03406	0.02298	0.00912	0		55.86797	4.38127	2.05432	0	0.21502	0	0.55642	0.31561	0	0
Healthy	24.71427	6.44974	0	0.05479	2.26157	0	0	0.00195	0		24.71427	14.61982	1.57298	0	5.87215	0	0	0.064	0.05479	2.26157
Healthy	13.37701	1.09309	16.2704	0	0	0.0391	0	0.44847	0		13.37701	7.82592	0.43529	0.12056	0.46924	0	0	0.02127	0	0
Healthy	39.15026	4.97429	0	0	1.63806	0.55938	0	0	0		39.15026	3.23073	0.23764	2.05788	0.02424	0	0	0	0	1.63806
Healthy	32.30265	6.54119	0.06461	0.02014	0.01736	0	0	0.02037	0		32.30265	13.71788	10.04471	0.3535	1.39296	0.21375	2.16538	0.15494	0.02014	0.01736
Healthy	6.13182	0.11961	77.2984	0.70908	0	0	0.30556	0.00217	0		6.13182	2.55531	0	0	0	0	0	0.04055	0.70908	0
Healthy	43.57066	7.16242	0	0	0.0433	0	0	0.16689	0		43.57066	19.73568	4.82328	0.37665	0.02542	0	0.92465	0	0	0.0433
Healthy	26.39883	0.48542	0	0	0	0	0	0	0		26.39883	0	6.34899	0	0	17.665	0	0	0	0
Healthy	22.97043	9.89402	0	0.10107	0.15182	0	0.06093	0	0.41427		22.97043	2.38017	1.88529	0	0	0	0.68181	0.22751	0.10107	0.15182
Healthy	24.33492	0.77006	0	0	0	0	0	0	0		24.33492	16.4127	0	0	0.12438	0	0	1.41911	0	0
D001172	41.84292	17.22652	0.90785	0	0.03179	0.00207	0	0.01356	0		41.84292	13.45488	1.22705	0	0.004	0	1.45425	0.00307	0	0.03179
Healthy	33.3582	2.78947	0	0	0	0	0	0	0		33.3582	1.95585	1.81768	0	1.02364	0.50272	0	0	0	0
Healthy	30.26048	0.0044	0.01872	0	0	0	4.08856	0.15598	0.03926		30.26048	0.11509	9.60824	0	0	0	1.5296	0.10108	0	0
Healthy	42.1371	7.39612	0	0	0.00707	0	0	0.07654	0		42.1371	4.98618	2.84427	0	0.6107	0	2.16917	0.18253	0	0.00707
D001172	64.86182	10.113	2.91912	0.00847	0.05307	0	0	0.03891	0		64.86182	1.25253	0.57564	0	0.05235	0	0.12233	0.00746	0.00847	0.05307
Healthy	43.40705	5.40639	7.91574	0.07587	0.02686	0	0.03691	0.00503	0		43.40705	1.27693	4.87254	3.17106	0.3805	0	0	2.84918	0.07587	0.02686
Healthy	6.35355	3.52848	0.03688	0	0	0.06087	1.70245	0.05963	0		6.35355	0.91139	0.30399	0	0.16257	0	0	0	0	0
Healthy	47.23513	2.12934	0.00823	0.13844	0.00122	0.08164	0	0.0254	0.00162		47.23513	3.34875	5.72018	0.02036	2.03547	0	0	0.09443	0.13844	0.00122
Healthy	15.30794	21.18614	0.28043	0	0.3596	1.32887	0	0	1.88483		15.30794	0.23036	1.31681	0	0	0.66186	0	0	0	0.3596
Healthy	49.54937	5.35091	0.4514	0.14006	0.13338	0	0	0	0		49.54937	18.60375	7.19968	0	0.25185	0	2.98324	1.87573	0.14006	0.13338
Healthy	28.88519	23.88145	0.04173	0	0.06391	0.081	0	0.02777	0		28.88519	4.40872	1.68278	0	0.00397	0	0.96774	0	0	0.06391
Healthy	52.91018	1.69646	0.05765	0	0	0	0	0	0		52.91018	15.17791	0.91601	6.13742	0.1336	0	0.60246	0.00829	0	0
Healthy	57.58141	8.55283	0	0	0	0	0	0	0.16646		57.58141	7.33167	5.90999	0	0.53043	0	0	0.00781	0	0
Healthy	2.35035	0	9.92646	0	0	0.00032	0	0	0		2.35035	0	0.13751	0	0.15393	0	0	0	0	0
Healthy	53.6272	3.11121	0	0.00964	0	0.01624	0.00333	0	0		53.6272	1.3603	1.71273	2.93898	0.24973	0	0.40231	0.1001	0.00964	0
Healthy	13.04629	14.36158	0	0	0	0.00792	0	0.00253	0		13.04629	9.4926	1.94365	0	0.03996	0	0.70964	0.07689	0	0
Healthy	18.82713	6.29765	0	0.02365	0.16291	0.48636	0	0	0		18.82713	4.51787	4.47443	0	0.03241	0	0.7278	0	0.02365	0.16291
Healthy	32.85601	6.14942	0.06685	0.24884	0.04665	0.2242	0.0074	0.00033	0		32.85601	11.85176	1.08962	0	0.42497	0	2.10311	0.05144	0.24884	0.04665
Healthy	39.24931	0.00136	0.38074	0.59052	0.03351	0.50904	0	0.22442	0.03459		39.24931	0	0.69136	0	0.30719	0	0	0.40764	0.59052	0.03351
Healthy	42.35973	8.50938	0	0	0.86819	0.0456	0	0	0		42.35973	0.07484	0.25523	0.61306	0.03817	0	0	0	0	0.86819
Healthy	34.00414	12.47381	15.35453	0.86377	3.59088	0.01158	0.00245	0.00203	0.01593		34.00414	0.02232	3.01887	0	0.01705	0	0	0.08452	0.86377	3.59088
Healthy	11.61313	26.2798	0	0.12248	0	0.25889	0	0	0		11.61313	0	0.17891	0	0	0	0	0	0.12248	0
Healthy	50.91938	10.87567	0	0	0	0	0	0	0		50.91938	2.74265	2.0463	0	3.16701	0	0	0	0	0
Healthy	13.74561	3.64434	1.3884	0	0	0	0	0	0		13.74561	0.45089	1.73484	13.5926	0	0	0	0	0	0
Healthy	10.6792	9.90853	0	0	0.20335	0.02029	0	0	0		10.6792	1.86074	1.15914	3.46727	0.11625	1.33638	0	0	0	0.20335
Healthy	67.81075	3.59525	0.00738	0.38637	0.12229	0	0	0	0		67.81075	6.56334	2.28102	0	0.03807	0	2.02637	0	0.38637	0.12229
Healthy	32.5966	17.46693	0.37676	0.03572	0.07866	0.01837	0	0.03814	0		32.5966	4.38452	3.85505	0	0.93434	0	2.15514	0.00158	0.03572	0.07866
Healthy	41.41169	8.00261	0	0	0	0	0	0.0318	0		41.41169	6.81784	9.76726	0	0.01494	0	2.13799	0.22617	0	0
Healthy	49.83387	3.71995	1.00028	0	0	0	0	0.02033	0		49.83387	2.623	1.88935	9.1095	0.30854	0	0	0.39212	0	0
Healthy	31.13092	7.53769	0	0	0	0	0.60874	0.0289	0.01228		31.13092	2.58798	3.97691	0	0.05722	0.29786	0.0066	2.0594	0	0
D001172	72.46453	8.27754	0.62022	0.08673	0.37849	0.15199	0.00205	0.04343	0		72.46453	0.88735	0.56742	0	0.13162	0.19043	0.4679	0.14368	0.08673	0.37849
Healthy	38.84589	7.64122	0	0	0.01139	0	0	0	0		38.84589	4.79465	1.10675	0	6.39631	0.6609	1.42283	1.39068	0	0.01139
Healthy	54.30655	5.22981	0.09251	0	0	0	0	0	0		54.30655	17.41382	2.91491	0	0.05845	0	1.14318	2.79285	0	0
Healthy	29.14607	1.42192	0	0	0	0	0	0	0		29.14607	1.01544	50.5052	0	0	0	0	0.30541	0	0
Healthy	50.54522	1.78899	0	0	0.0041	0	0	0	0.00625		50.54522	23.74612	5.62871	0	0.66954	0	1.34756	0.03155	0	0.0041
Healthy	15.67771	19.2472	0	0	0	0.01672	0	0	0.05727		15.67771	0.7295	2.9057	0.42123	0.04462	0	0	0	0	0
Healthy	53.30752	1.63475	0.01982	0	0	0	0	0.00671	0		53.30752	14.8888	1.01817	5.91116	0.14096	0	0.59738	0.01491	0	0
Healthy	54.78862	1.82983	0	0	0	0	0	0	0		54.78862	11.89123	1.47101	6.11356	0.11941	0	0.51777	1.93841	0	0
Healthy	0.12418	0.45661	0.18701	0	0	0	0	0	0		0.12418	0	0	0	0	0	0	0	0	0
Healthy	10.53695	3.5783	0.09698	0	0	0	0	0.07936	0		10.53695	9.93577	3.93439	0.58867	0	0	0	5.20091	0	0
Healthy	48.81389	1.74647	0	0	0	0	0	0	1.14516		48.81389	1.62947	9.15786	6.04242	0.61452	0	0	0	0	0
Healthy	50.2751	0	7.53919	4.64447	0.01538	0	0.08794	0	1.31521		50.2751	0	0	0	0	0	0	0	4.64447	0.01538
Healthy	12.06082	9.93102	10.53786	0.02088	0.00868	0.06063	0.00511	0.14862	0		12.06082	16.83811	3.40826	0	2.13392	0	2.37228	0.04395	0.02088	0.00868
Healthy	10.97433	25.7256	0	0.12008	0	0.01617	0	0.01338	0		10.97433	0	0.11497	0	0	0	0	0	0.12008	0
Healthy	28.13923	5.42927	0.41381	0.03902	0.22525	0.32284	0.14357	0.03171	0.02654		28.13923	13.6321	0	0	0	0	0	0.0621	0.03902	0.22525
Healthy	46.22565	4.88015	0	0	0	0.03406	0	0.08142	0		46.22565	6.34043	5.13609	0	1.42709	0	0	0.24123	0	0
Healthy	73.73789	4.29583	0.221	1.09195	0	0	0	0	0		73.73789	0	2.73859	8.21917	0.03153	0	0	0.63366	1.09195	0
Healthy	8.05171	6.8578	0	0.63154	0	0	0	0	0		8.05171	0.70496	1.07341	5.86802	0.2618	1.03233	0	0	0.63154	0
Healthy	8.97149	3.90741	10.2031	0	0	0	0	0.17385	0		8.97149	1.22503	2.92824	2.67283	0.28678	0	0	0.10116	0	0
Healthy	65.66626	5.29898	0	0.04235	0	0	0	0.0642	0		65.66626	1.12231	3.40863	0	7.80803	0	1.29133	0	0.04235	0
Healthy	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	70.65791	19.16031	0	0	0.04127	0	0	0	0		70.65791	2.81952	1.14957	1.76006	0.36943	0	0	0.02335	0	0.04127
Healthy	81.55533	2.98749	0.00725	0.03587	0.09349	0	0	0	0		81.55533	4.66197	4.10033	0	0	0	0.93549	0	0.03587	0.09349
Healthy	12.42737	4.8714	0.84904	0	0	0.01	0	0.00662	0		12.42737	0.0727	0.58133	0	0	0	0	0	0	0
Healthy	48.84763	2.77032	0	0	0	0	0	0	0.11243		48.84763	13.79185	3.72537	0	2.95052	0.00796	2.37912	2.61841	0	0
Healthy	6.10948	18.73672	5.26417	0.00346	0.12275	0.24465	0	0.15845	0		6.10948	16.13007	4.13583	0	0.03528	0.72247	0.41715	0.02893	0.00346	0.12275
Healthy	77.96466	1.00664	0.06415	0	0	0.35414	0	0	0		77.96466	0	0	2.92276	3.09817	0	0	0.04695	0	0
Healthy	74.06347	0	0	0	0	0	0	0	0		74.06347	0	0	0	0	0	0	0	0	0
Healthy	42.83558	7.4369	0	0.0172	0.04241	0	0	0.18248	0		42.83558	19.87845	4.79169	0.37586	0.01767	0	0.92296	0	0.0172	0.04241
Healthy	19.75469	16.90289	0.02829	0	0	0	0	0	0		19.75469	12.45034	16.13198	0	0.04098	0.03448	1.61701	1.41506	0	0
Healthy	31.8147	3.98269	0	0.43235	0	0	0	0.1564	0		31.8147	15.30755	11.26428	0	0.36389	0	1.28728	0	0.43235	0
Healthy	67.06407	0.05921	0.91502	0.80401	0	0	0	0	0		67.06407	0	0	10.3011	0	0	0	0.02297	0.80401	0
Healthy	47.82067	0.27266	0	0.07503	0.00216	0.09271	0	0	0		47.82067	0.17679	9.16411	7.95792	0.00636	0	0	0	0.07503	0.00216
Healthy	32.29228	2.43123	0	0	0	0	0	0	0		32.29228	20.96467	1.97243	0	0.16484	0.23364	0	0.01663	0	0
Healthy	4.28713	6.22493	9.59962	0	0	0	7.48365	0	0		4.28713	0.93204	0.93016	0	0	4.61479	0	0	0	0
Healthy	34.71971	3.71731	0	0.00272	0.09197	0	0	0.13102	0		34.71971	20.16489	3.2154	0	5.3442	0	0	0.17357	0.00272	0.09197
Healthy	73.63161	2.37679	1.48694	0	0	0	0	0	0		73.63161	1.4978	9.06897	0	0.13223	0	0	0.91625	0	0
Healthy	60.01183	9.34853	8.06911	0.02412	0.15665	0	0.20931	0.0109	0		60.01183	1.31298	1.79866	0	0.00115	0	0	0.01564	0.02412	0.15665
Healthy	40.17864	10.57922	0.01004	0.04549	0.00111	0.01953	0	0.04906	0.0536		40.17864	1.76495	1.43424	0	2.20383	0.00211	0.86367	0.46134	0.04549	0.00111
Healthy	41.29879	2.52576	28.41585	0.48352	0.2504	0.05371	1.13501	0.07372	0		41.29879	6.11705	1.39307	0.95109	1.53805	0	0.95449	0.00279	0.48352	0.2504
Healthy	7.31907	2.07733	0	0	0	0	0	0	0		7.31907	0	0	0	0	0.16863	0	0	0	0
Healthy	17.16407	13.20697	0	0	0	0	0	0.21559	0		17.16407	7.10169	0.66907	0	0.0246	1.39634	0	0	0	0
Healthy	25.55322	10.8563	0	0.10178	0.45335	1.39548	0	0	0		25.55322	0.4557	0.20384	0.79301	0.0207	0	0	0	0.10178	0.45335
Healthy	47.46587	2.25204	0.26705	0.0444	0.05103	0.01496	0	0	0		47.46587	1.11863	0.01487	15.1591	0.41934	0	2.1314	0.00616	0.0444	0.05103
Healthy	49.57217	2.00092	0	0	0	0	0	0	0		49.57217	21.21362	2.28888	0	5.81992	0	0	0	0	0
Healthy	19.22216	1.6468	5.96187	0	0	0	0	0	0		19.22216	9.9613	4.10491	0	0.11315	0	1.62899	0.08334	0	0
Healthy	10.36283	1.35299	3.76517	0	0	0	0.00571	0.02085	0		10.36283	28.04021	2.05783	0	0.22149	0	1.45744	0.278	0	0
Healthy	58.5524	1.19851	0	0	0	0	0	0	0		58.5524	3.31462	0.54211	8.76626	0.02705	0	0	0	0	0
Healthy	17.94314	4.24561	13.16383	0	0.01086	1.1828	0.01837	0.04262	0		17.94314	3.73828	2.49326	0	0.00206	0	1.20655	0.11878	0	0.01086
Healthy	22.17331	0.00733	4.56367	4.80996	0.1101	0	0	0	0.09411		22.17331	0.00654	7.23435	0	0	0	0.84265	0.5945	4.80996	0.1101
Healthy	54.83507	3.28079	0.07914	0	0	0	0	0	0		54.83507	8.76477	2.34331	4.26221	0.24664	0	1.07672	0.13379	0	0
Healthy	24.47287	6.29313	0	0	0	0	0	0	0		24.47287	2.54259	1.49365	0	0	0.0917	0	0	0	0
Healthy	14.9615	5.66544	0	0	0	0	0	0.01636	0		14.9615	7.12823	4.6352	0	2.00692	0.4225	0	0.10793	0	0
Healthy	14.1516	10.39485	0	0	0	0.0244	0	0	0		14.1516	6.78408	2.08268	0	0.05222	0	0.77436	0.05825	0	0
Healthy	38.27388	1.29351	0.83626	0	0	0	0	0.00301	0		38.27388	20.02248	6.16405	0.05508	0.03938	0	0.81654	0.67712	0	0
Healthy	60.21116	1.88463	0.11192	0	0	0	0.03245	0.06555	0		60.21116	10.06608	3.39534	0	0.62357	0	1.74079	0	0	0
Healthy	4.5859	0	26.9709	0.4438	0.02165	0	0	0	0		4.5859	0	0.09103	0	0	0	0	0	0.4438	0.02165
Healthy	46.03059	5.56492	0	0.01319	0	0	0	0.01332	0		46.03059	13.94375	5.06463	0	0.03262	0	1.84471	0.10619	0.01319	0
Healthy	14.72384	0.45624	0	0	0	0	0	0	0		14.72384	0.61673	0	3.21651	0	0	0	0	0	0
Healthy	65.74523	0.07588	1.15375	0.82718	0	0	0	0	0		65.74523	0	0	10.8327	0	0	0	0.00916	0.82718	0
Healthy	7.72787	9.32906	0	0	0	0.07713	0	0	0		7.72787	0.98383	0.26522	0	0.03187	1.69349	0	0.0564	0	0
Healthy	8.01845	24.8575	0	0	0	0	0	0	0		8.01845	0	0	0	0	0	0	0	0	0
Healthy	19.07035	5.21255	0.24872	0	0	0.51059	0	0.08701	0		19.07035	1.48971	1.53654	0	0.02842	0	0	0.0228	0	0
Healthy	85.13786	0.87145	0.42786	0.0374	0	0	0	0	0		85.13786	0	3.40555	3.58408	0.09614	0	0	0.16588	0.0374	0
Healthy	21.14025	7.52689	0.36064	0.27882	0.25094	0	0	0	0		21.14025	4.90075	15.79149	1.58202	2.56783	0.16007	1.81559	0.06827	0.27882	0.25094
Healthy	53.4144	1.56264	0.01889	0	0	0	0	0	0		53.4144	14.88288	1.05312	6.08902	0.16644	0	0.62291	0.01511	0	0
Healthy	5.2172	1.03383	0	0	0	0	1.54188	0.14641	0		5.2172	4.90723	2.72307	0	0	10.4943	0	0.34036	0	0
Healthy	38.52546	0.01143	0.09638	0.02371	1.60605	5.9266	0.02662	0.08686	0.43821		38.52546	0.00671	0.0026	0.02864	0.42103	0	0	0.05126	0.02371	1.60605
Healthy	58.73401	2.3285	0.03122	0	0	0	0	0	0.09745		58.73401	10.21397	3.60527	0	0	0.11602	0.87932	0.10729	0	0
