group	Bacteroidaceae	Ruminococcaceae	Enterobacteriaceae	Burkholderiaceae	Coriobacteriaceae	Desulfovibrionaceae	Micrococcaceae		Lachnospiraceae	Tannerellaceae	Acutalibacteraceae	Barnesiellaceae	Methanobacteriaceae	Streptococcaceae	Coriobacteriaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae
Healthy	45.86257	0	2.74832	0.06262	0	0.04609	0		11.91696	33.7481	0.04359	0	0	0.09803	0	0.38809	0.04609	0
Healthy	38.96143	0.89433	0	0	0	0	0		28.14546	4.42462	4.73477	1.7098	0.18105	0.6513	0	0	0	0
Healthy	20.94759	5.39454	0.07617	1.2693	0.27859	0	0		20.27504	1.35214	0.62418	3.28842	0	0.03125	0.27859	0.00902	0	0
Healthy	54.4671	3.87322	0	0.0624	0.14886	1.64987	0		1.00013	5.14978	0.97464	1.30868	0.02876	0	0.14886	0.39467	1.64987	0
Healthy	53.70168	5.245	0.04198	0.07281	0.05215	0.00154	0		0.6717	2.99748	0.12658	2.0715	0	0.02956	0.05215	3.05171	0.00154	0
Healthy	54.5035	7.53495	0	0.05142	0	0	0		19.14931	1.26302	0.00883	0	0	0.0161	0	0.01881	0	0
Healthy	33.53274	4.2281	0.13218	0.0078	1.20806	0.11107	0		6.12314	6.27597	1.40431	0	0.1953	0.29615	1.20806	0.1802	0.11107	0.4103
Healthy	48.96534	4.86217	0.20678	0.0461	0.06525	0	0		23.11718	1.85843	5.29828	0.84195	0	0.31688	0.06525	0	0	0.01596
Healthy	24.02211	0.76327	0	0.11856	0.06576	0.03259	0		2.7656	0	0.13817	3.16073	0	0.02025	0.06576	1.1756	0.03259	0
Healthy	36.38684	0.593	2.24934	0.38935	0	0.05179	0		2.56661	21.0303	0	3.2257	0	0	0	0.22674	0.05179	0
Healthy	17.55872	6.6158	0	0	0	0	0		2.54508	0	1.21739	1.6003	0	0	0	0	0	0
Healthy	19.20653	21.07326	0.95059	0	2.23707	0	0		37.05151	0	0.08778	0	1.04804	0.56117	2.23707	0	0	0
Healthy	33.96172	3.72164	0	5.13042	0.03354	0.14748	0		21.07635	3.22163	0	2.52544	0	0.08341	0.03354	0.1671	0.14748	0.12817
Healthy	34.33413	3.71931	0	5.22325	0.021	0.14814	0		20.93701	2.98893	0	2.66486	0	0.05612	0.021	0.14851	0.14814	0.17511
Healthy	31.31901	0.60032	6.53906	1.43392	0.02368	0.33399	0		2.18098	0.67438	0.70106	5.26648	0	0	0.02368	0.04175	0.33399	0
D006973	24.33061	6.64814	0	0.12451	1.93237	0.46861	0.00138		7.61616	0.27076	0.00641	2.25779	0.02404	0	1.93237	0.00945	0.46861	0.1802
Healthy	39.69588	4.55113	0	2.31024	0	0	0		7.5361	1.78027	1.82117	0	0	0.47816	0	0.07574	0	0
Healthy	45.83419	2.18043	0	2.72043	0.00925	0	0		3.34133	4.62307	0.40013	0	0	0	0.00925	0.00191	0	0
Healthy	30.36264	0	2.62146	0	0	0	0		15.7248	6.51448	0	0	0	9.5205	0	0.00369	0	0
Healthy	6.18765	20.0078	0	0.18887	1.21596	0	0		23.11447	0.99382	27.1605	1.09078	0	0.58813	1.21596	0	0	0
Healthy	67.43067	0.86856	0	0	0	0	0		2.78405	3.93253	0	0.11792	0	0	0	0	0	0
Healthy	36.04502	3.68432	0	5.04198	0	0.20481	0		21.6091	3.0601	0	2.64309	0	0.06844	0	0.14699	0.20481	0.13351
Healthy	73.39272	2.44274	1.79721	0.06696	0	0.10238	0		3.97071	9.01211	0.14612	2.63282	0	0.09177	0	0.99271	0.10238	0
Healthy	49.43761	3.85491	0	0.00362	0.21112	0.01272	0		18.07872	2.63381	6.81986	4.17797	0	0.06962	0.21112	0.07683	0.01272	0
Healthy	17.27951	4.42681	0.03177	0.11739	0.03176	0.97352	0		0.41292	5.71119	2.11855	6.67597	0	0	0.03176	0.10028	0.97352	0.09891
Healthy	60.56874	5.71397	5.33933	5.95538	0	0.06167	0		2.80028	1.0832	0.54528	0	0.54418	0	0	0.52412	0.06167	0
Healthy	15.57342	2.61399	0.50252	0.00293	0.74854	0.65801	0		0.61733	6.18621	2.16454	2.06633	0	0.08386	0.74854	1.18914	0.65801	0.01712
Healthy	32.11202	1.88231	0.06854	0.00066	0	0.06499	0		36.3664	2.13065	0.0956	0	0	0.30885	0	0.06997	0.06499	0
Healthy	49.67118	6.47766	0	6.45037	0	0.05635	0		15.4323	1.25209	2.43968	0.08498	0.24888	0.01933	0	0.349	0.05635	0
Healthy	25.9085	5.84912	0	0	0	0	0		68.2424	0	0	0	0	0	0	0	0	0
Healthy	33.87007	4.35537	0.16819	0.14799	0	0.37818	0		4.86264	4.24578	0.89045	5.73988	0.94585	0.14173	0	0.10847	0.37818	0
Healthy	30.08328	13.68832	0	0.86213	0.59238	0.24869	0.00254		15.08881	2.27296	4.9968	2.38989	0	0.27774	0.59238	0.03022	0.24869	0.11059
Healthy	68.11255	0.07171	0.77609	0	0	0	0		2.09841	0	0	0	0	0	0	0.01544	0	0
Healthy	33.33667	16.90281	0.00672	0.22029	0.07111	0.24608	0		14.92776	5.32368	4.0799	0.88332	0	0.04004	0.07111	0.03822	0.24608	0.09316
Healthy	44.03638	4.14117	0	0.03347	0	0	0		15.56181	10.2879	4.31238	4.27036	0	0.03766	0	0.04348	0	0
Healthy	12.48912	10.36947	0.32465	1.81278	0.43663	0	0		33.07218	3.41904	0.79422	8.19785	0	0.02304	0.43663	0.07485	0	0.05093
Healthy	39.92659	4.47027	0	2.33934	0	0	0		7.50789	1.84855	1.78843	0	0	0.36114	0	0.07427	0	0
Healthy	43.38906	4.88156	0	1.44712	0.52109	0	0		22.98317	5.70024	0.01163	5.33909	0	0	0.52109	0.25416	0	0.08224
Healthy	11.16546	11.2531	0	0	0	0	0		43.47845	0.36754	3.4248	0	0.64383	0	0	0.08516	0	0
Healthy	37.63439	26.27951	0	0.06726	0.00539	0	0		10.37783	3.33296	1.48462	0.12952	0	0	0.00539	0.01018	0	0
Healthy	67.62067	2.73642	0	0.10798	2.6665	0.01841	0		6.07036	3.04081	0.93529	3.6097	0	0.11943	2.6665	0.01223	0.01841	0.38385
Healthy	9.33896	4.01461	10.2792	0.30043	1.31779	0.71462	0		1.0229	3.06774	2.02356	0	0	0	1.31779	0.07368	0.71462	0.18212
Healthy	56.6958	6.52113	0	2.817	0.04025	0.01487	0		3.04903	0.94487	0.90885	3.94776	0	0	0.04025	0.0259	0.01487	0
Healthy	22.94305	9.75095	0	0	0.12091	0	0		44.59993	1.87849	0	0.0929	0	1.56746	0.12091	0.19916	0	0
Healthy	36.23442	12.31004	0.02306	0.32375	0	0.00464	0.00028		22.89878	0.34509	5.42004	2.26174	0	0.69865	0	0.09198	0.00464	0.14055
Healthy	18.20168	8.73025	0.1535	0.63109	0.26266	0.08871	0		21.86949	4.37859	7.63528	2.17235	0.68638	0.3917	0.26266	0.12776	0.08871	0.01051
Healthy	83.96892	7.01709	0.32002	0.04169	0.06391	0	0		3.03262	0.60116	0	0.38183	0	0.19158	0.06391	0	0	0.01374
Healthy	27.7436	11.92389	0.00675	0.36764	0	0.00376	0		35.57277	0.12273	8.02456	1.21827	0	0.18325	0	0.08736	0.00376	0.19543
Healthy	58.79164	4.1878	0	0.83322	0.10602	0.0186	0		11.06907	5.39465	0.434	1.75732	0	0.39844	0.10602	0.03703	0.0186	0
Healthy	53.73783	2.46149	0	2.23462	0	0	0		7.85057	2.61872	6.68668	0	0	0	0	0.05251	0	0.04102
Healthy	33.08923	2.81178	0	0	0	0	0		32.19017	0.04542	0.03698	0	0.65232	0	0	0	0	0
Healthy	43.91144	4.25721	4.05791	0	0.0029	0	0		29.09286	0	0.01799	0	0	0.15997	0.0029	0	0	0
Healthy	55.33976	3.80468	0.06093	0.02525	0.1261	1.42888	0		0.94561	4.55534	0.97459	1.32876	0.01411	0	0.1261	0.33968	1.42888	0
Healthy	10.64215	4.24789	1.58967	0.25774	0.24638	0.1026	0		31.45204	1.26227	0.88743	3.41972	0.58046	0.00526	0.24638	0.22575	0.1026	0
Healthy	13.31218	18.27948	0	0	1.21051	0.02758	0.25219		26.45028	0	16.6394	0	3.28183	0.8535	1.21051	0	0.02758	0
Healthy	55.43567	4.93595	0	6.01844	0.02509	0	0		5.21396	5.76168	0	3.55246	0	0.43095	0.02509	0.13308	0	0
Healthy	33.01461	4.12391	0.21949	0.08297	1.35987	0.08565	0.00164		5.93984	6.4417	1.34242	0	0.20356	0.23069	1.35987	0.19114	0.08565	0.38532
Healthy	42.16814	7.25967	0.09903	1.54425	0.34311	0	0		16.30264	0.82213	3.2217	1.58612	0.07783	0.00191	0.34311	0.12661	0	0.0399
Healthy	9.77201	10.80255	0	0	2.10498	0	0.00719		49.96242	0	0.66312	0	0.0354	4.45262	2.10498	0	0	0
Healthy	17.10681	4.08449	0.09194	0.13831	0.06188	0.8116	0		0.79012	5.10027	2.05326	6.7209	0	0	0.06188	0.08693	0.8116	0.08275
Healthy	82.22619	4.02822	1.75244	0.98994	0	0.04785	0		4.16175	0.56652	0	1.02244	0	0.01432	0	0	0.04785	0
Healthy	19.50668	11.9531	0	1.49689	1.08668	0.00501	0		23.46814	0.9582	0	1.13566	0	0.01773	1.08668	1.11845	0.00501	0.15487
Healthy	25.46438	7.20227	0.06126	0	0	0	0		48.04604	0.40659	0	0.46171	0	0.01997	0	0.04499	0	0
Healthy	9.00066	18.9242	0	0	1.80325	0	0		26.19694	0.24013	6.1875	0	0	0.37943	1.80325	0	0	0
Healthy	27.91769	3.46119	0.03357	0	0.01862	0.13867	0		16.14362	2.39256	1.88646	2.51975	0	0.08935	0.01862	0.5318	0.13867	0
Healthy	60.1543	2.29443	0	0	0.58449	1.5463	0		5.01792	3.35396	0	3.54289	0.09233	0	0.58449	0.14007	1.5463	0
Healthy	28.13826	1.05043	0	0	0	0	0		33.39352	0.35306	1.86635	3.67387	6.53455	2.60608	0	0	0	0
Healthy	13.21006	14.38138	0.1379	0.56031	0.05074	0.04588	0		42.68353	2.24109	0.78253	0	0	0.00661	0.05074	0.16955	0.04588	0
Healthy	21.16436	6.32227	0	2.29366	0.10742	0	0		52.38186	1.25902	0.82341	0	0	0.87776	0.10742	0	0	0
Healthy	74.41827	4.17801	0.25725	0.02592	0.23506	0.01028	0		1.82898	2.7299	0.33726	0	0	0.00317	0.23506	0.58605	0.01028	0
Healthy	21.70593	16.89092	0	0.89833	0	0.08692	0		22.67106	0.24602	2.26016	0	6.73	0.17678	0	0.24916	0.08692	0.01832
Healthy	55.1086	1.83792	0	0.1559	0	0	0		3.35925	1.40577	0.52929	0	0	0	0	1.80978	0	0
Healthy	6.3349	0.63072	0	0	0	0	0		4.30578	0	0.57861	0.41346	0	0	0	0	0	0
Healthy	85.6583	0	0.43749	0.38966	0	0	0		1.12383	5.49964	0	0	0	0	0	0.33015	0	0
Healthy	32.47777	6.57398	0.09323	1.51147	0.20445	0.18817	0		6.54934	9.78263	0.6431	5.46903	0.20474	0.00396	0.20445	0.15407	0.18817	0.02499
Healthy	32.47188	5.43167	0	0.01562	0.2881	0	0		15.66101	0.10529	1.64954	0	0	0.27112	0.2881	0	0	0
Healthy	28.08502	10.39759	0	0.00297	0.25558	0	0		43.84315	0.79822	4.13164	0.82337	0	0	0.25558	0.01822	0	0.18645
Healthy	55.04454	3.65002	0.09307	0.0279	0.16083	1.68099	0		0.9399	5.20323	0.93193	1.327	0.01774	0	0.16083	0.35967	1.68099	0
Healthy	20.0625	2.23238	0	0.01838	0.45095	0.65119	0		6.0343	1.32173	4.81267	0.78059	1.96453	0.09454	0.45095	3.10671	0.65119	0
Healthy	24.59294	14.1124	1.60547	0.0386	0.09204	0	0		32.68181	5.56132	10.3071	0	0	0	0.09204	0.25817	0	0
Healthy	43.49701	0	0	0	0	0	0		11.18063	2.10358	10.9391	2.38045	3.37489	0	0	0	0	0
D006973	77.34187	6.88738	0.18309	2.93631	1.21729	0.00317	0		2.65594	0.13698	0	0	0	0	1.21729	0.01111	0.00317	0
Healthy	29.26204	3.80103	0	0.32791	0.06604	0.3514	0		4.35124	12.64659	0.13739	1.13016	0	0	0.06604	0	0.3514	0.071
Healthy	53.54084	1.73577	0.09818	0.14634	0	0	0		1.8155	0.94166	0.19041	0	0	0	0	0.00443	0	0
Healthy	37.81805	1.76815	0.10716	0.33167	0.51228	0.06719	0		3.31033	7.76658	1.19812	0	0	0	0.51228	0	0.06719	0
Healthy	4.56143	12.17565	0.72001	0.05758	0.84728	0.01561	0.00073		34.61785	0	3.48961	4.20901	0	3.55343	0.84728	0.3298	0.01561	0.42676
Healthy	27.84837	4.83722	0.01743	0	0.23723	0.09352	0.00315		54.96934	0.17403	0.00843	1.15786	0	0.02207	0.23723	0.06842	0.09352	0.02922
Healthy	43.00609	6.14094	0	0.01362	0.06452	0	0		20.75108	0.08882	3.06533	0	0	0.04988	0.06452	0	0	0.00709
Healthy	54.09768	3.68512	0	1.18589	0	0.00794	0		13.55648	4.32597	0	1.09314	0	0.20831	0	0.13021	0.00794	0
Healthy	50.55905	3.09314	13.1923	2.26482	0.04954	0.06136	0		1.61862	0.10169	0.19836	0	0	0	0.04954	0.19913	0.06136	0.00974
Healthy	9.06224	0.90227	2.01818	0	2.31551	0.33247	0		6.05667	10.99095	0.37831	0.34951	33.7754	0.03471	2.31551	0	0.33247	0
Healthy	23.65013	0.55445	0	0.03273	0	0	0		63.67515	1.47868	0	0.70246	0.29473	0.0334	0	0	0	0
Healthy	18.67513	7.31944	0.03817	0.07643	0.27622	0	0		15.88302	0.10883	5.47599	0	21.0891	0.18472	0.27622	0.05415	0	0
Healthy	13.27304	7.94201	0.16289	0.08411	0	1.65896	0		0.7702	5.38965	2.25169	5.47357	0	0	0	0.22228	1.65896	0.1381
Healthy	9.53419	8.49192	0.03111	0.78648	0.02411	0.017	0		6.94567	3.11823	4.17325	0	0	0	0.02411	0.07177	0.017	0
Healthy	56.10184	4.90008	0	5.77917	0.04917	0	0		5.06293	5.39504	0	3.75666	0	0.45064	0.04917	0.13362	0	0
Healthy	8.86924	26.05176	0.14639	0	0.10263	0	0		28.73826	1.13974	9.59689	2.41203	0.86242	0.1529	0.10263	0	0	0
Healthy	50.30722	3.77558	1.06555	0.25334	0.64819	0.13363	0		0.82049	1.84522	0.57157	0	0	0	0.64819	2.29827	0.13363	0.01951
Healthy	28.6365	16.08225	0.28402	7.42489	1.90188	0.02269	0		17.27238	2.84472	0	4.57761	0	0	1.90188	0	0.02269	0
Healthy	21.37093	1.75766	0	0	0	0	0		65.87162	0.12669	0.11494	0	0	0	0	0	0	0
Healthy	53.01369	7.37991	0	0	0.02511	0	0		2.08998	5.09347	0.57758	0.52875	0	0	0.02511	0	0	0.05886
Healthy	52.13002	0	0	0	0	0	0		14.16528	0	2.34553	4.53582	0	0	0	0	0	0
Healthy	59.74461	1.1435	0	0.9357	0	0	0		8.27072	2.6952	6.93199	0	0	0	0	0.00757	0	0
Healthy	56.25803	1.91419	0	0.08668	0	0.38168	0		1.32739	14.44781	1.31791	2.96194	0.64288	0	0	0.02935	0.38168	0
Healthy	8.86896	8.15838	20.6834	0.03469	0.47577	0	0		5.06566	0.32061	0	2.96823	0.15967	0.05471	0.47577	0	0	0
Healthy	7.87454	1.84934	0	0.01024	0.82614	0	0		27.34738	0.25774	25.70062	0.03717	1.26732	4.99016	0.82614	0.00453	0	0.08199
Healthy	52.4684	1.34785	0	0.17644	0.19859	0.12192	0		13.98577	1.7658	0	2.76464	0	0	0.19859	0.06422	0.12192	0.02655
Healthy	31.7208	3.49777	0	3.11279	0.04907	0.36368	0		24.0631	6.04559	0.23332	1.042	0	0	0.04907	0.24901	0.36368	0
Healthy	25.76648	5.5467	0	3.63923	0.15957	0	0		27.48449	7.35066	3.65226	5.73539	0	0	0.15957	0.05698	0	0
Healthy	42.9249	18.37833	0	1.97267	0.39704	0.38003	0		13.37072	2.0378	0.01783	0.93127	0.02199	0.06142	0.39704	0.04283	0.38003	0.01291
Healthy	50.84492	3.61623	0.15504	0.59767	1.00861	0.01217	0		6.46265	0	0.15417	0	0	0.03581	1.00861	0.00871	0.01217	0.23772
Healthy	15.54811	2.54922	0.38987	0.00697	0.71707	0.68442	0		0.60571	5.93867	2.11158	2.04444	0	0.07486	0.71707	1.17894	0.68442	0.00994
Healthy	8.96652	0	0	0	0	0	0		76.0443	0	0	0	0	0	0	0	0	0
D006973	82.69153	11.6866	2.45686	0	0	0.00362	0		0.40748	0.08464	0	0	0	0.00262	0	0	0.00362	0
Healthy	19.51141	0.06733	1.12578	0.02732	0	0	0.02738		19.45555	0.00482	0.02693	0	0	0.00642	0	0.01476	0	0.01982
Healthy	27.07227	2.38715	0	0.01398	0	0	0		6.93683	2.45993	5.93273	5.5555	0	0.00464	0	0	0	0
Healthy	42.33509	18.25644	0.64108	0.00676	0	0.1571	0		14.04673	4.06383	0.80139	0	0	0.10861	0	0.07871	0.1571	0
Healthy	0.41639	1.11445	2.20922	0	0	0.00223	0		36.59994	0.01474	31.34502	0.15957	0	0.87645	0	0	0.00223	0.31421
Healthy	19.39074	3.60824	0	1.17066	0.08808	0.44208	0		18.6768	9.22585	0.32924	2.63386	0	0.01188	0.08808	2.77931	0.44208	0.06744
Healthy	10.96157	18.7677	0	0	4.43335	0	0		53.52788	0	0	0.17882	0	0	4.43335	0	0	0
Healthy	14.48059	4.13149	0.08118	0.06232	0	0	0		38.05593	1.25643	5.58772	0.51022	0.17103	0.04961	0	0	0	0
Healthy	42.0632	0.00162	34.1359	0	1.94511	0.01384	0		6.36115	0.58995	0	0	0	0.02324	1.94511	0	0.01384	0.00107
Healthy	53.53506	1.60608	0.06349	0.1421	0	0	0		1.55749	1.08326	0.15842	0	0	0	0	0.02791	0	0
Healthy	45.11053	0.40739	0	0.05722	0.08364	0	0		21.9319	10.2058	0	0.50544	0	0.03822	0.08364	0.00341	0	0
Healthy	36.26109	17.7612	0	0.34289	0	0	0		17.3182	1.902	2.66024	1.34619	0	0	0	0	0	0
Healthy	11.94407	8.38581	0.01798	0.60592	0.06428	0.31247	0		7.84216	15.63397	0.11711	1.73845	0	0	0.06428	0	0.31247	0.11478
Healthy	1.32182	25.88444	16.8964	0.18685	0	0	0.11364		13.35352	0	0	0	0	5.45463	0	0	0	0
Healthy	40.6563	7.73105	0	0.02515	0.08993	0.04428	0		2.45133	5.05426	0.27763	0.7093	0	0.05352	0.08993	0	0.04428	0.19568
Healthy	35.86956	1.81845	0.15189	0.34009	0.50491	0.05116	0		3.27517	7.99558	1.18423	0	0	0.00438	0.50491	0	0.05116	0
Healthy	20.53686	11.90344	0	0.24028	0.97507	0.01639	0		17.21332	5.31389	5.76254	3.37801	0	1.5188	0.97507	0.09667	0.01639	0.24577
D006973	34.3197	25.92003	0.03305	0.26384	0.32024	0	0		2.64342	1.3231	0.81665	2.34955	0	0.02367	0.32024	0.07124	0	0.00689
Healthy	46.06736	3.52286	0.32147	0.22596	0	0.10246	0		5.41167	4.16631	1.06802	3.01774	0.05175	0.01091	0	0.01499	0.10246	0
Healthy	5.13851	0	7.12808	0.06749	0	0	0		23.71519	0.25632	3.73209	0.27709	0	3.59735	0	0	0	0
Healthy	20.88549	8.11385	0.1197	0	0.10153	0.00588	0		32.75538	7.16659	2.27913	1.48031	0.01332	0.65103	0.10153	0.05457	0.00588	0.17996
Healthy	40.16562	19.9357	3.34255	0	0.19707	0.03857	0		7.58386	0	0.19981	0	0.1007	0.00938	0.19707	0.00551	0.03857	0
Healthy	34.06813	2.94096	0	0.25836	0.03597	0.38783	0		4.24627	12.61392	0.17888	1.08249	0	0	0.03597	0	0.38783	0.08351
Healthy	45.63097	5.60312	0.14355	0.03423	0.33245	0.09241	0		8.3997	5.13489	0.60929	0	0.01265	0.04397	0.33245	0.12766	0.09241	0.02239
Healthy	2.11984	17.93621	0	0	2.47695	0	0		24.15697	0	3.5281	0	23.1476	0	2.47695	0	0	0
Healthy	0	0	0	0	0	0	0		9.24888	0	0	0	0	0	0	0	0	0
Healthy	28.70973	7.32587	0	0	0	0	0		20.47784	0.69401	2.0723	4.74711	2.2348	2.25199	0	0	0	0
Healthy	34.70564	4.06394	0.26276	0.00596	0	0.03855	0		1.93607	5.04346	2.04145	2.64713	0	0.02754	0	0	0.03855	0
Healthy	54.31477	3.36887	0.08539	0.20211	0	0.11194	0		6.97075	2.21221	0.00353	2.85085	0	0	0	0.11188	0.11194	0
Healthy	36.28102	0.85425	0.89547	0.08866	0.05744	0.02823	0		12.21441	1.91537	4.65516	8.07389	0	0.02264	0.05744	0.12462	0.02823	0
Healthy	3.52148	25.0523	0	0	3.16693	0	0		24.86266	0	1.24484	0	6.37433	0	3.16693	0	0	0
Healthy	23.2267	3.85918	0	0.05841	0	0	0		41.42896	5.19215	6.62134	0.13825	0.17672	0	0	0	0	0
Healthy	8.29743	3.43981	0	0.51228	0.05281	0.54332	0		6.07761	11.60142	0.21589	0.80363	0	0	0.05281	0	0.54332	0.05768
Healthy	31.93653	0.33773	0	0.59765	0.06081	0.00456	0		0.10168	0.22881	0.12014	0	0	0	0.06081	0.08153	0.00456	0
Healthy	1.71192	7.2084	0.05816	0.18294	1.88037	0	0		24.82273	0.31779	6.14701	0.95902	17.9335	0.50576	1.88037	0.00614	0	0.096
Healthy	9.13973	6.83672	0	0.03331	0	0	0		71.25252	1.14142	1.57552	0.10527	0.35644	0	0	0	0	0
Healthy	57.27179	1.08846	0.18506	0.90545	0.2341	0.03807	0		14.45154	2.20314	0.06342	0.93218	0	0	0.2341	0.04539	0.03807	0.02329
Healthy	71.62978	1.86552	0	1.51926	0	0.03219	0		6.38911	4.0437	0.00233	0	0	0.02167	0	0.05339	0.03219	0.02177
Healthy	31.07209	4.78382	2.89015	0.02403	0.60156	0.03549	0		23.75074	2.01584	8.81265	0	1.55278	0.20013	0.60156	0.02122	0.03549	0
Healthy	23.9819	4.49764	1.65118	1.98335	0.51592	0.14487	0		8.31313	6.04406	0.76696	1.30712	0.06782	0	0.51592	0.23443	0.14487	0.02825
Healthy	0	0	0.21039	0	0	0	0.01145		0.12272	0	0	0	0	0.0135	0	0.00469	0	0.01197
Healthy	55.63254	4.7274	0	5.94819	0.04976	0	0		5.04008	5.54008	0	3.59929	0	0.57766	0.04976	0.12108	0	0
Healthy	56.10866	4.47197	0.56952	0.20509	0.03478	0	0		1.32419	6.92513	0	2.14425	0	0.06916	0.03478	1.60257	0	0
Healthy	13.96085	2.03697	0.26265	0.13331	0	0	0		43.20758	0	4.22785	3.57931	0	5.65207	0	0	0	0
Healthy	34.67326	4.30797	0	0	0.11357	0	0		34.29336	0.4387	3.42082	0	0	0	0.11357	0	0	0
Healthy	15.18467	2.28936	0.68164	0.04844	3.93227	0.06883	0		17.62458	2.6511	22.06787	0	0	4.25631	3.93227	0	0.06883	0.00428
Healthy	58.43023	4.10417	0	0.82778	0.09911	0.01429	0		11.55756	5.725	0.44518	1.7125	0	0.37018	0.09911	0.048	0.01429	0
Healthy	70.0762	1.78284	0.13819	0	0	0	0		5.79267	0.56295	0.0419	0	0	0.42998	0	3.70318	0	0.13782
Healthy	39.83802	2.78298	0	0.08213	0.72749	0	0		17.0652	0.49942	1.46077	0	0	0	0.72749	0	0	0.05707
Healthy	8.09842	0.18091	0	0	0	0	0		44.24007	0	25.3458	0	0	0.81377	0	0	0	0
Healthy	14.22919	14.8059	0	0.05476	0	0	0		32.09735	0.00171	17.7746	0.40971	0	2.27089	0	0.10424	0	0.05986
Healthy	34.46008	1.3428	0	2.38675	0.10103	0.07263	0		10.15593	15.19616	0.67196	1.12093	0	0	0.10103	0	0.07263	0
Healthy	28.65026	8.3215	0.18599	0.01433	0	0.00738	0		18.01655	2.47472	1.37441	0.35006	0	1.33874	0	1.99116	0.00738	0.10848
Healthy	28.50666	12.19076	0.02468	0.07557	0.74484	0.04138	0		6.71752	1.71654	2.10389	11.4248	1.3897	0.16507	0.74484	0.05237	0.04138	0
Healthy	23.50261	3.30184	0.08293	0.39744	3.27875	0	0		36.77322	0	5.02903	0	0	2.9345	3.27875	0.2531	0	0.01837
Healthy	32.57086	4.22664	0.2024	0.16598	0	0.35323	0		4.731	4.64077	0.95273	5.73074	0.95499	0.13567	0	0.08291	0.35323	0
Healthy	10.08932	45.9763	0.51966	0	1.25973	0	0		2.89423	0	0.77399	0	1.61728	0	1.25973	0	0	0
Healthy	34.76398	0.16086	0	0	0	0	0		42.44446	0.22924	3.51893	0.60253	0	0	0	0	0	0
Healthy	37.64253	8.66129	0.02214	5.33586	1.63617	0.15329	0		12.72961	2.57732	0	4.21419	0	0	1.63617	0	0.15329	0.08767
Healthy	73.95765	4.23012	0.29681	0.03171	0.18667	0.00787	0		1.67378	2.81664	0.27044	0	0	0	0.18667	0.64559	0.00787	0
Healthy	8.54176	20.36081	0	0	2.42663	0	0		24.06938	0.27691	6.47389	0	0	0.28125	2.42663	0	0	0
Healthy	10.63498	3.39177	0.11684	0	1.26372	0.69413	0		1.2228	3.92995	5.31461	1.91483	0	0.36739	1.26372	0.62829	0.69413	0.09166
Healthy	48.62868	0.55715	0.01657	0.00256	0	0	0		18.06686	0	0.20723	0	0.02102	0.00659	0	0.23901	0	0.00205
Healthy	33.82741	4.38824	0.17989	0.10726	1.40941	0.14138	0.00656		6.29537	7.87943	1.36725	0	0.22386	0.20558	1.40941	0.16183	0.14138	0.41824
Healthy	61.78023	4.64937	0.13909	0.40893	0.44937	0.0212	0		12.60878	0.05662	1.13568	0.22399	0.0878	0.22678	0.44937	0	0.0212	0
Healthy	35.99866	7.88854	0.01013	0	0.07986	0.04873	0		22.74829	1.8955	6.69577	1.07322	0	0.90812	0.07986	0.0138	0.04873	0
Healthy	23.93443	5.42268	0	0.06174	0.34892	0	0		34.84461	0.18922	5.01446	0	0	0.08943	0.34892	0	0	0.09138
Healthy	18.81638	3.5597	0	0.86723	0.45688	0.24328	0		17.44517	2.39655	0.05165	4.51685	1.87428	0	0.45688	0.04635	0.24328	0.05969
Healthy	22.6204	1.79063	0.0405	0.07248	0.45027	0.0293	0		20.50444	2.77828	0.3502	3.55757	5.5018	0.14492	0.45027	0	0.0293	0.12861
Healthy	34.27151	5.39382	0.01778	5.85919	0	0	0		19.63997	1.90529	0.66056	0	0	0.64442	0	0.01742	0	0
Healthy	52.51696	11.4898	2.83683	0.04768	0	0	0.00501		15.48653	2.88433	0	0	0	0.17283	0	0.14989	0	0.00015
Healthy	52.1629	4.41891	0.08528	0	0.1557	0.04218	0		16.11202	6.47829	0.01034	0	0	0	0.1557	0.09147	0.04218	0
Healthy	10.08535	2.04728	0	0.00815	3.07811	0	0		28.63707	0.47533	0	1.588	9.90092	0.02456	3.07811	0	0	0.18137
Healthy	0.00043	0.00036	0.00095	0	0.00061	0	0.04404		0.00652	0	0	0	0	1.75094	0.00061	0	0	0
Healthy	61.00124	2.31352	0	0	0.10501	0.04003	0		26.15425	0.46698	0.55376	0.04283	0.04649	0	0.10501	0	0.04003	0
Healthy	82.87996	3.88189	0	0.0663	0	0	0		2.03508	1.70249	0.03527	0	0	0	0	0.04955	0	0
Healthy	30.05662	4.17554	0	0.00395	0.11058	0.08237	0		21.71029	3.81716	4.00083	1.80916	0.10475	1.12902	0.11058	0.00501	0.08237	0.02393
Healthy	47.74166	2.82513	0.04719	3.22159	0.61651	1.39254	0		3.69108	3.67803	1.64929	1.93787	0.03287	0.11284	0.61651	0.0821	1.39254	0
Healthy	1.54392	8.11117	3.31039	0	3.14663	0	0		41.48752	0.07961	11.32926	0.05117	4.2977	0	3.14663	0	0	0.0303
Healthy	7.07781	0.00081	13.2784	0	0	0	0.01318		3.5514	0	0	0	0	0.22115	0	0.01138	0	0
