group	Faecalibacterium	Mediterraneibacter	Streptococcus	Enterocloster	Bariatricus	Blautia_A	Dorea	Eubacterium_G	Eubacterium_I	Coprococcus_A	Bacteroides	Alistipes	Parabacteroides	Sutterella	Odoribacter	Flavonifractor	Alistipes_A	Parasutterella	Holdemania	Pseudodesulfovibrio
Healthy	0.05957	0.13582	0	0.05342	0	0	0	0	0	0	58.66936	0	0	0	0	0.02339	0	0	0	0
Healthy	1.25026	0.21365	5.65194	2.20956	1.7116	1.95011	0.53615	0.27819	0	0.28232	7.8836	0.63972	0	0	0	0	0	0.13267	0	0
D000236	14.2498	0.30974	0.07985	0.45613	0.40985	0.12299	0.1061	0	0.07829	0.20079	1.57825	7.7271	1.16712	0	0.96048	0.14753	0	0.01116	0.00491	0.03601
Healthy	0.03196	0.46261	0.19721	0.02729	0	0	0.03933	0	0.04429	0	16.44797	6.28127	0	0.15783	1.46847	0	0	0	0	0
Healthy	0.39467	0.03943	3.06158	3.53612	0	0.04336	2.43966	0	0	0	0.02371	0.03296	0	0	0	0	0	0	0.0577	0.11198
Healthy	2.04412	0.14799	0	0.23279	0.57333	0.83435	0.00833	0	0	0.05195	16.24673	9.49054	9.43424	0.21671	0	0.35342	0	0	0	0
Healthy	1.41979	0.16232	0	0.005	0	0	0	0	0	0	26.05833	18.62609	2.24947	5.75367	0.75698	0.01282	0.04056	0.022	0.05946	0
Healthy	0.08081	0.00523	0.00193	0.07595	0	0.16666	0	0	0	0	8.48391	1.29088	2.83489	0	0	0.07149	0	0.0023	0.03273	0.58829
Healthy	5.94374	0.22936	2.1127	3.53539	1.5035	1.71784	1.16947	0.1277	0	0.29299	2.19334	1.13591	0.83801	0	0	0.00614	0	0	0	0
Healthy	8.65783	1.5368	0.21093	0.11699	0.20915	0.40726	0.45559	0.43387	0.01766	0.17588	10.62713	3.01087	3.43357	0.07247	0.55337	0	0.0013	0	0.01783	0
Healthy	1.37611	0	0	0.62125	0	0	0	0	0	0	16.04489	0	0	0	0	0.07162	0	0	0	0
Healthy	14.8174	0.47551	0	3.02672	0.72531	1.64456	0.79754	0.03114	0.68381	0	9.20852	0.05467	1.10504	0	0	0	0.07644	0	0	0
Healthy	2.05003	0.12267	1.12044	0.38951	0	0.3507	0.11571	1.74743	0	0	11.51397	2.71266	0.2976	0	0.85923	0.11322	0.19647	0.06002	0	0
Healthy	3.20211	0.83134	0.02844	0.22136	0.04752	0.24262	0.32318	0.18929	0.08094	0	24.51581	12.01129	2.80696	0	0	0	0	0	0.15655	0.01947
Healthy	1.12348	0.30727	0.03148	0.09973	0.20429	0.10891	0.08235	0	0	0.00621	40.93718	1.13965	4.5594	0.04111	0	0	0	0	0	0
Healthy	2.80893	0.1029	0	0.00376	0.01805	0	0	0	0	0	39.21651	28.10009	2.45997	0	1.14768	0	0	0.61599	0	0
Healthy	6.46823	0.20779	0.01728	0.30792	0.01252	0.03761	0	0	0	0	29.94127	0.71109	5.33828	5.83703	1.02377	0.19746	0	0	0	0
Healthy	1.3702	0.04197	0	0.12084	0.21118	0.02749	0	0	0.14025	0	30.16328	0.93951	49.3151	0	0	0.01612	0	0	0.5321	0
D000236	9.51732	0.29694	0	0	0.16594	0.10925	0	0	0	0	42.69266	7.81279	3.75478	0	0	0	0	0.03656	0	0
Healthy	1.42186	5.16813	0	2.30394	2.32429	1.44457	0.03313	2.41406	0	0	7.75526	0.55769	2.24804	0.31645	0	0	0	0	0	0
Healthy	2.4691	6.57464	0.01461	0	0.17187	0.72601	0.28287	0	0.08941	0	0.30088	1.57347	0.21292	0	0	0	0	0	0	0
Healthy	3.81584	0.29207	0.23444	0	1.38748	0.0626	0	0	0.04145	0.02909	42.29405	7.11006	4.41499	0	0	0.07526	0	1.20495	0	0
Healthy	3.42007	0.2659	0	0.33573	0.02107	0	0.0148	0	0	0	50.26805	0.75766	3.66461	4.329	0.8179	0	0	0	0	0
Healthy	0.00078	0.07124	0.04117	0	0	0	0	0	0	0	0.00227	0	0	0	0	0	0	0	0	0
Healthy	2.46965	0.86788	0.34528	2.45239	1.50523	1.45148	0.54336	0	1.24797	0	17.99176	2.50732	1.03492	0	0	0	0	0	0	0
Healthy	1.9216	1.28129	0.39508	0.58485	0.17726	0.12469	0.4205	0	0.47912	0.44863	15.6028	11.2174	1.88926	0	0.92637	0.01853	0	0.37045	0	0
Healthy	3.34668	0.00261	0.42236	4.06527	0	0.18902	0.41204	0	0.59441	0	6.77872	3.619	2.25832	2.14394	0.30284	0.14813	0	0.00684	0.14443	0
Healthy	1.65214	0.01475	0	0	0	0	0	0.01917	0	0	66.40092	8.12916	2.19472	0	0	0.01841	0	0.00552	0	0
Healthy	6.96154	1.46133	0.02819	0.30682	0.75342	0.33769	0.25767	0.07673	0.0918	0.08522	6.56758	2.06262	0.64894	4.62684	0.60466	0.08852	0	0.01891	0.00884	0
D000236	8.99853	0.71838	2.04234	1.47314	1.57584	2.11231	1.56405	1.15297	0.10297	0.74725	14.40736	0.47521	0.28347	0	0	0.0215	0.0158	0.05679	0	0.00345
Healthy	0.53503	0.06122	0.20397	0.10457	0.01535	0.01285	0	0.06632	0	0	78.91204	0	3.40203	0	0	0.14619	0	0.13692	0.03436	0
Healthy	0.97626	0.13987	0.00331	0.92618	0.16128	0.15302	0.30939	0.06348	0.06532	0.04545	10.12512	7.75685	3.56068	0.66076	1.69693	0.07228	0.08684	0.00342	0.02217	0
Healthy	0	0.29364	0	0.87921	0.14217	0.15084	0	0.0974	0	0	6.10279	0.24915	1.65705	0	1.95757	0	0	0	0	0
Healthy	0	1.62326	0.12872	8.75227	0	0.06469	0.33436	0	0	0	41.55257	0	33.4117	0	0	0.37807	0	0.08873	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	17.5367	0	0	0	0	0	0	0	0	0
D000236	5.57476	0.88031	0.20052	1.59163	1.89876	2.26064	0.44372	0.00682	0.16716	0.54683	5.53882	2.07233	0.67863	0	0.50526	0.021	0.01081	0	0.0068	0
Healthy	1.44308	0	0	0.63348	0	0	0	0	0	0	15.78699	0	0	0	0	0.09406	0	0	0	0
Healthy	3.8578	0.1378	0.00288	0.47278	0.02467	0.1651	0.03588	0	0	0	35.0109	14.31981	5.14474	0	1.91197	0.08016	0	0.01735	0	0
Healthy	0.09976	1.04175	0	1.83056	0.03829	0.0544	0.05095	0	0	0.191	23.32709	0.27861	0.58007	0.01848	1.98848	0	0	0	0	0
Healthy	0.54654	0.05467	0	1.91895	0	0	0	0	0	0	35.96766	11.1222	20.4646	0	0	0.14579	0.23193	0.3271	0	0.05418
Healthy	12.5997	0.11975	0	2.79786	0.5669	0.25587	0	0	0.04849	0.3471	13.24565	12.49861	0.96342	5.0347	0	1.45979	0.0758	0	0	0
Healthy	3.49142	1.05379	0.12442	1.07476	0.3741	0.81615	0.49365	0.24948	0.20056	0	17.861	4.15054	6.89643	0.88791	0.94315	0.14067	0.01333	0	0.04306	0
Healthy	6.56706	1.21831	0.37524	0.64445	0.25207	0.36265	0.09254	0.26824	0.05034	0.08848	0.4166	0.12187	0.52244	0	0	0	0	0.07608	0	0
D000236	7.3003	3.10652	25.65517	2.7353	1.30823	1.07514	0.82791	1.00576	0.06576	0.24941	1.53147	2.01132	0.23495	0	0	0.00854	0.01398	0	0	0
Healthy	3.41053	0.04138	0	0.00699	0.05597	0.064	0	0	0.01208	0	55.23312	8.27328	2.35712	0	1.00333	0.08749	0.26217	0.23636	0.02861	0.10137
Healthy	11.927	0.14009	0	2.78266	1.33631	0.74247	0.31884	0.25575	0.17994	0.08331	1.46236	6.87494	1.44408	0.06811	0.34834	0	0.09215	0	0	0.17623
Healthy	10.737	1.02645	0.27929	2.40943	1.07275	0.70581	1.0164	0.25134	0.3192	0.56425	4.95018	0.5071	0.3883	0	0.25319	0	0	0	0	0
Healthy	0	0	0.62219	0	0	0	0	0	0	0	2.01876	0	0.11714	0	0	0	0	0	0	0
Healthy	0.85842	1.94194	0	0.09027	0	0	0.19663	0	0	0	7.53481	0.28321	0.72142	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.94341	0	1.89189	0.30118	0	0	0	0	0	0
Healthy	1.76137	0.72234	0	4.07376	3.28505	0.20136	0	0.39258	0	0	26.76949	3.16553	2.72011	0	0	0.41262	0	0.26164	0.09116	0
Healthy	3.31133	0.04024	0.08799	1.19519	1.54004	0.28167	0.50235	1.00413	0.03019	0.15678	24.29393	5.27271	3.58736	0.0005	3.30499	0.02174	0.09031	0	0	0.01002
Healthy	2.24333	0.09327	0.09521	0.11251	0	0.10125	0.01713	0	0	0	14.06063	20.88725	6.05069	0	0.55301	0.22627	0.18578	0.02994	0.39758	0
Healthy	16.8108	0.25998	0.00991	0.18888	0	0.06658	0.0273	0	0	0	10.13771	3.81569	0.13135	0	0	0.03089	0	0.43407	0.03476	0
Healthy	1.06865	0.25542	0	4.83002	0.35822	0.35168	0.24514	0.05903	0.02281	0.52042	6.0146	2.63344	0.97412	0	1.52403	0.005	0.08857	0.03818	0.00987	0
Healthy	6.28876	0.71781	0.25861	0.15312	0.04502	0.1054	0.07419	0.03792	0.20911	0.16683	0	0	0	0	0	0.08081	0	0	0	0
Healthy	1.96912	0.16566	0	0.67315	0.33876	0.32648	0.0593	0.08166	0.02501	0.1283	10.76802	3.35867	0.82812	2.35737	1.14712	0.58072	0.00369	0.01678	0.02329	0
Healthy	3.67888	0.18941	0.0236	0.38684	0.06766	0.14878	0.06204	0	0	0	36.54859	14.28135	5.17217	0	1.76307	0.08668	0	0.0153	0	0
Healthy	0.52082	0.11284	0	0.61023	0.52502	2.43442	0.11222	0	0.05951	0.20001	15.32071	4.61532	2.50801	0.0431	0	0.27951	0	0	0	0
Healthy	1.84188	0.16239	0	0.08874	0	0.21368	0.11002	0	0	0	29.10611	11.91145	1.43576	0	0	0.05053	0.11828	0.24045	0.01366	0
Healthy	2.7183	0.1234	9.2923	5.04678	2.02708	9.08031	4.84313	0.07127	0.78152	0.43294	11.34383	0.95685	3.65063	0.02352	1.17421	0.10281	0	0	0.35507	0.01791
D000236	0.85634	11.24759	0.52388	4.82512	4.58329	0.18761	0	0	0.12488	0.19028	6.01604	4.56456	5.31285	0.85932	0	0.01372	0	0	0	0
Healthy	3.48201	0	0	0	0	0	0	0	0	0	0.27232	2.59906	0	0	0	0	0	0	0	0
Healthy	13.158	1.54679	0.20341	0.02425	0.35616	0.10006	0.01548	0	0.11471	0	11.12043	3.10749	0	1.29475	0	0.01742	0	0	0.00649	0
Healthy	9.29308	0	0.1242	0.7636	0	0	0	0	0	0	39.24368	0.00157	0.22725	0	0	0.5566	0	0.00722	0	0
Healthy	3.0298	0.83336	0.16282	0.14188	0	0.08111	0.01075	0	0	0	24.15875	4.38127	2.05432	0	0.55642	0.31561	0	0.0004	0.0994	0
Healthy	6.11597	0.03341	0.44134	0.02304	0.04718	0.00673	0.01659	0.05002	0	0	20.96203	14.61982	1.57298	5.87215	0	0.064	0	0	0.02612	0
Healthy	1.09246	0.06784	0.03414	0.29014	0.02183	0.59012	0.223	0.12534	0	0.04602	13.09852	7.52131	0.43529	0.39549	0	0.01738	0.30461	0	0	0.04887
Healthy	4.97429	0.1801	0.03109	0.08947	0.01939	0.25573	0	0	0.00346	0.05053	16.81056	3.23073	0.23764	0	0	0	0	0.02424	0	0
Healthy	4.61715	0.1472	0.0183	0.0018	0.05174	0.10713	0	0	0	0.00885	22.03505	13.70156	10.04471	1.3658	2.16538	0.14929	0.01632	0.02716	0	0.19126
Healthy	0.11806	0.05528	2.27287	1.10466	0.04396	0.00075	0.06726	0	0	0	3.66758	2.55531	0	0	0	0.04055	0	0	0	0
Healthy	7.0613	0.08568	0.0178	0.13276	0.00268	0.04787	0.00369	0	0	0	10.63135	19.70863	4.82328	0	0.88181	0	0.02705	0.02542	0	0
Healthy	0.48542	4.45559	0	0	0	0	0	0	0	0	15.21288	0	6.34899	0	0	0	0	0	0	0
Healthy	3.87108	0.9353	1.69472	0.10369	0.26637	0.31637	0.15258	0	0.02179	0.12965	1.04226	2.38017	1.88529	0	0.68181	0.19251	0	0	0	0
Healthy	0.77006	0.01903	0.03282	1.30299	0	0	0	0	0	0	11.99822	16.4127	0	0.12438	0	1.41911	0	0	0	0
Healthy	2.25029	0.55666	0.03904	0.2693	0.55723	0.42312	0.06361	0.12272	0	0	12.93369	1.95585	1.81768	1.02364	0	0	0	0	0	0
Healthy	0.0044	0.00694	0.27504	0.15501	0	0	0	0	0	0	21.96464	0.11509	9.60824	0	1.5296	0.10108	0	0	0	0.00081
Healthy	4.68877	0.27181	0.15378	0.39724	1.04466	0.71086	0.43216	0.35632	0.1367	0	22.91857	4.97977	2.84427	0.6107	2.16917	0.18253	0.00641	0	0.05884	0
Healthy	5.23098	0.03205	0.17934	0.78996	0.11495	0.10618	0.01267	1.13107	0	0	33.06413	1.27693	4.87254	0	0	0.65794	0	0.3805	0.05901	0.00461
Healthy	3.52848	0.84136	0.25154	0.69449	0.85613	1.84529	0.87908	0.6773	0.2493	0.34139	0.57976	0.91139	0.30399	0.07	0	0	0	0.09257	0	0
Healthy	2.12934	0.01683	0	0.33878	0	0.00839	0.16317	0	0	0	44.11291	3.34875	5.72018	2.03221	0	0.09443	0	0.00326	0	0
Healthy	0.54264	0.01246	0	1.28121	0.63637	0.27467	0.24097	0	0	0.31579	0.68811	0.23036	1.31681	0	0	0	0	0	0	0
Healthy	5.35091	0.04417	0.09687	0.02715	0	0.03096	0.0208	0	0	0	9.41687	18.60375	7.19968	0.25006	2.98324	0.09688	0	0.00179	0	0
Healthy	23.7097	0.43712	0.02305	0.2191	0.02844	0.27484	0.16064	0.14233	0.00544	0.01275	14.13144	4.3959	1.68278	0	0.96774	0	0.01282	0.00397	0	0
Healthy	1.69646	0.04238	0	0.02456	0	0	0.01986	0	0	0	26.10498	14.91559	0.91601	0	0.60246	0.00829	0.26232	0.1336	0	0
Healthy	7.63009	1.35418	0	2.0067	0	0	0	0	0	0	52.00293	7.29698	5.90999	0.33341	0	0.00781	0.03469	0.19702	0	0
Healthy	0	0.00918	1.40283	0	0	0	0	0	0	0	1.25974	0	0.13751	0.15393	0	0	0	0	0	0
Healthy	3.05977	1.07217	0.06796	0.56498	0.25404	0.19889	0.14077	0.02393	0.05887	0.12372	3.88501	1.3603	1.71273	0.24973	0.40231	0.1001	0	0	0.03105	0.02682
Healthy	8.22854	0.54443	0.01391	0.45279	0.39705	0.09394	0.08634	0.21363	0.11596	0.08909	10.47653	9.48207	1.94365	0	0.70964	0.06961	0.01053	0.03996	0	0
Healthy	5.40378	1.14615	0.12449	0.31224	0.48661	0.16662	0.09421	0.08482	0.09032	0.14104	12.06093	4.51787	4.47443	0	0.7278	0	0	0.03241	0	0
Healthy	6.04954	0.23012	0.31622	0.80818	0.3361	0.21325	0.10561	0.3061	0.10658	0.12617	17.99103	11.72883	1.08962	0.42497	2.10261	0.04226	0.12293	0	0.0198	0
D000236	2.3141	0.01067	3.95491	6.53099	4.56212	2.32417	1.77807	0.00056	0.7417	0	1.20435	0.36607	0	0	0	0.07359	0	0.0042	0.06937	0
Healthy	0	1.33644	0.17009	4.17196	0	0.00425	0.5154	0	0	0	23.95191	0	0.69136	0.29277	0	0.40764	0	0	0	0
Healthy	8.50938	1.42494	0	0.19328	0.01771	0.41871	0	0	0.08656	0.2509	9.30673	0.07484	0.25523	0	0	0	0	0.03817	0	0
Healthy	12.4199	0.64858	0.11446	0.23983	0.5864	0.06891	0	0	0	0	9.35013	0.02232	3.01887	0.00277	0	0.08452	0	0	0	0
Healthy	26.2798	1.99062	1.01297	0.31486	0.6091	0.76255	0.78167	0	0.47456	0	6.89895	0	0.17891	0	0	0	0	0	0	0
Healthy	4.01482	1.00251	0.17742	0	0.12348	0.09187	0.07486	0.24512	0.27179	0.09275	5.77222	2.74265	2.0463	3.16701	0	0	0	0	0	0
Healthy	3.64434	5.99343	2.7439	0.07626	3.37414	1.25347	0.51505	0	0	0	2.36757	0.45089	1.73484	0	0	0	0	0	0	0
Healthy	4.65288	0.21493	0.27861	0.99209	1.19603	0.31197	0.18587	0.11442	0.13767	0.25177	7.94221	1.86074	1.15914	0.11625	0	0	0	0	0	0
Healthy	3.59525	0.03549	0.12189	0.00706	0.02232	0.08565	0.02355	0.42967	0	0.01034	11.08639	6.56334	2.28102	0	1.9834	0	0	0.03807	0	0
Healthy	17.4659	0.34432	0.37362	0.11242	0.09323	0.24788	0.08994	0.3692	0.0292	0.07158	26.25905	4.384	3.85505	0.93434	2.12098	0.00158	0.00052	0	0.01301	0
Healthy	2.99817	2.26342	0.00399	3.07073	0.02629	0.25326	0.24484	0	0.39022	0.03811	21.81159	6.7735	9.76726	0	2.13799	0.16889	0.04434	0.01494	0.05151	0.01688
D000236	7.47354	5.06494	8.73868	1.55929	1.43572	1.72049	0.85847	0.05753	0.34189	0.45464	4.44928	2.49248	0.53814	0	0	0.10219	0.00299	0	0.00317	0
Healthy	0.36705	0.01962	0	0.28644	0.0355	0.03454	0.00348	0.10111	0.00349	0.00594	49.10585	2.623	1.88935	0	0	0.21396	0	0.05447	0.33887	0.09827
Healthy	7.52378	0.02608	7.93361	1.34727	0	3.49445	0.96439	0	0	0.933	16.60875	2.51466	3.97691	0.05722	0	0.02802	0.07332	0	0.0182	0
Healthy	5.72263	0.04983	0	1.50809	0.48637	0.37866	0.065	0.32803	0.10215	0.1664	10.76354	4.73608	1.10675	6.33952	1.42283	1.39068	0.05857	0.01465	0	0
Healthy	5.21484	0.09098	0.03645	0.4864	0	0.03106	0	0	0	0	22.72135	17.41382	2.91491	0.05691	1.14318	0.15542	0	0.00154	0.03772	0
Healthy	1.30613	0.01774	0	0.16479	0.27211	0.02523	0	0	0.15353	0	29.14607	1.01544	50.5052	0	0	0.01776	0	0	0.50147	0
Healthy	1.73795	0.0703	0	0.03997	0	0	0	0.01589	0	0.00146	38.45427	23.69699	5.62871	0.64933	1.34756	0.01357	0.04913	0.02021	0	0
Healthy	19.2472	5.26903	0	0	0.82323	4.09673	0.38687	1.01944	0	0	10.05044	0.7295	2.9057	0	0	0	0	0.04462	0	0
Healthy	1.63475	0.06783	0	0.03771	0	0	0.02208	0	0	0	26.51412	14.6521	1.01817	0	0.59738	0.01491	0.2367	0.14096	0	0
Healthy	1.8267	0.27057	0	0.10442	0	0.21637	0.0918	0	0	0	29.16482	11.75985	1.47101	0	0.51777	1.93841	0.13138	0.11941	0.01622	0
D000236	2.646	0.02653	1.46917	1.33428	0	1.26688	0.67771	0.73566	0.10269	0.29901	6.23281	0.17434	0.81426	0	0	0	0	0	0	0
Healthy	0.45661	0	0	0	0	0	0	0	0	0	0.12418	0	0	0	0	0	0	0	0	0
Healthy	0.85884	0.01465	0.32028	0.012	0	0.34302	0.09808	0	0	0	9.47486	9.57714	3.93439	0	0	0.16997	0.35863	0	0.51743	0
Healthy	0.92579	0.24614	0	0.14786	0.23932	0.19619	0	0.23498	0	0	20.5244	1.62947	9.15786	0.61452	0	0	0	0	0	0
D000236	29.1255	0	0.33303	3.70435	1.94696	0.55825	0.1344	3.25522	0.7182	0.30904	6.581	1.90413	1.69529	0	0	0	0	0	0	0
D000236	8.60762	3.19286	0.11427	1.17439	1.14021	0.52336	0.20915	0.42431	0.0456	0.04647	1.87848	2.5603	0.83975	0	0.21618	0.00397	0	0.0032	0	0.00873
Healthy	0	0	0.00795	0	0	0	0	0	0	0	50.2751	0	0	0	0	0	0	0	0	0
Healthy	25.7256	5.2631	1.00425	0.30707	1.10625	0.94346	0.76139	0	0.64627	0	6.79074	0	0.11497	0	0	0	0	0	0	0
Healthy	9.82435	0.46384	0.18551	0.59189	0.68066	0.24949	0.20454	0.41076	0.06103	0.10478	10.5388	16.20616	3.40826	2.11203	2.37228	0.04114	0.63195	0.01098	0	0.00321
Healthy	4.29583	0.04638	0.01269	0.12317	0.08044	0.02505	0	0	0	0.00119	56.08749	0	2.73859	0	0	0.63366	0	0.03153	0.09325	0
Healthy	4.75875	0.8644	0	1.65977	0	0.38524	0.12798	0	0.03904	0	29.23424	6.34043	5.13609	1.42709	0	0.24003	0	0	0.13327	0
Healthy	5.19088	0.89326	0.52512	0.32732	0	0	0.08327	0	0	0	10.63866	13.6321	0	0	0	0.0621	0	0	0.20446	0
Healthy	5.15634	0.45411	0.01904	0.00342	0.00379	0.00929	0	0	0.05227	0	31.95796	1.12231	3.40863	7.80803	1.29133	0	0	0	0	0
Healthy	0.0986	0.00725	0	0.08253	0	0.14564	0	0	0	0	8.5689	1.22503	2.92824	0	0	0.07506	0	0	0.04573	0.62211
Healthy	4.02568	0.14171	0.2042	0.4546	0.39182	0.40098	0.3049	0.43322	0	0.05014	4.10027	0.70496	1.07341	0.2618	0	0	0	0	0	0
Healthy	2.71205	0.00411	0.00407	0.14136	0.02594	0.09693	0.0912	0	0.01908	0.00486	4.48834	4.54439	4.10033	0	0.93549	0	0.11758	0	0	0
Healthy	14.8767	0.00891	0	0.02363	0	0.03635	0	0.10107	0.00504	0	4.67533	2.81952	1.14957	0	0	0.02335	0	0.36943	0.00428	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	4.83896	3.17637	0.56718	0.44987	1.33228	0.804	0.14437	0.80923	0.05513	0.08307	7.71406	0.0727	0.58133	0	0	0	0	0	0.02649	0
Healthy	1.42262	0.38572	0.08743	0.60825	0.05001	0.03356	0.04461	0.0256	0.04157	0	13.73912	11.90658	3.72537	2.95052	2.37912	0.06922	1.88527	0	0	0
Healthy	18.6314	1.26131	0.13127	0.59212	0.16794	0.30233	0.20801	0.19126	0.05332	0.09021	2.25674	16.09815	4.13583	0	0.41576	0.02893	0.03192	0.00902	0.01578	0.0097
Healthy	7.34655	0.08679	0.02657	0.12087	0.02504	0.05746	0	0	0	0	10.40299	19.8445	4.79169	0	0.8675	0	0.03395	0.01219	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	45.39267	0	0	0	0	0	0	0	0	0
Healthy	1.00664	1.02081	0	0.59259	0	0	0.17047	0	0.16122	0	30.73619	0	0	3.09817	0	0.04695	0	0	0	0
Healthy	5.23442	2.39243	0	2.05326	0	0	0	0	0	0	16.00185	12.18944	16.13198	0	1.61701	1.34557	0.2609	0.02399	0	0.64545
Healthy	3.83522	0.27564	0	0	0.08587	0.01329	0.02659	0	0	0	20.23494	15.30755	11.26428	0	1.28728	0	0	0	0	0.0265
Healthy	0.27266	0.11218	0.02635	0.50303	0.37384	0.04426	0.22942	0.29467	0.26587	0.06551	34.82493	0.17679	9.16411	0.00636	0	0	0	0	0	0
Healthy	0.05921	0.36532	0	0.03889	0	0	0	0	0	0	57.54409	0	0	0	0	0.02297	0	0	0	0
Healthy	2.07831	0.09171	0	0.0255	0.48739	0.02691	0	0	0	0	30.65627	20.79607	1.97243	0	0	0.01663	0.1686	0.04499	0	0.05553
Healthy	5.80218	0.68158	2.13376	3.86275	1.39635	1.97664	1.31596	0.13804	0	0.12034	1.96241	0.93204	0.93016	0	0	0	0	0	0	0
Healthy	3.71731	0.15015	0.05492	0	0	0.11554	0.04392	0	0.05811	0	24.17871	20.15206	3.2154	5.08419	0	0.11082	0.01283	0.26001	0.01484	0.01838
Healthy	8.85719	0.01134	0.84114	0.07562	0.03534	0.1395	0.30011	0.04776	0.02358	0.05264	1.98246	1.30839	1.79866	0	0	0.01564	0.00459	0.00115	0.00703	0
Healthy	2.37679	1.25235	0.07424	2.55509	0	0	0	0	0	0	71.29518	1.47547	9.06897	0	0	0.55869	0.02233	0.13223	0.01711	0
Healthy	4.43942	0.00123	0.1097	0.86306	0.51067	0.16969	0.2966	0.00046	0.00176	0	28.50534	1.76495	1.43424	2.20383	0.86367	0.11751	0	0	0.09892	0
Healthy	1.03679	5.21929	2.05809	0	0.32909	1.36061	0	0	0	0	1.85396	0	0	0	0	0	0	0	0	0
Healthy	2.31764	0.00527	0.28293	0.23337	0.14922	0.22228	0.03196	0.05538	0.09283	0.02246	35.11695	6.08347	1.39307	1.44154	0.95449	0.00279	0.03358	0	0.00126	0
Healthy	4.64818	7.47309	0.86095	1.80827	0.57222	0.57997	1.53189	0.57979	0.20193	0	12.28486	7.10169	0.66907	0	0	0	0	0.0246	0	0
Healthy	10.4627	0.53767	3.22421	2.1983	0.3525	0.85334	0.49349	0	0.06524	0.14873	8.42039	0.4557	0.20384	0	0	0	0	0.0207	0	0
Healthy	1.64235	2.23943	0.04118	1.44706	0.65378	0.26318	0.13149	0	0.10078	0.10322	36.11917	0.79327	0.01487	0	2.1314	0.00491	0.32536	0.41934	0.01079	0
Healthy	1.72912	0.14064	0	0	0	0	0	0	0	0	23.7694	21.17525	2.28888	5.80203	0	0	0.03837	0.01789	0.06761	0
Healthy	1.19851	0.78792	0.00764	1.1107	0.25639	0.44442	0.23235	0	0.32378	0	49.50366	3.31462	0.54211	0	0	0	0	0.02705	0	0
Healthy	1.24194	0.0118	0	0.19762	0	0.00903	0.01983	0	0.00559	0	7.51753	26.8424	2.05783	0	1.44434	0.278	1.19781	0.20292	0.06892	0
Healthy	1.24728	0.06136	0	0.31002	0.14087	0.14913	0.31036	0.06815	0.03649	0.0217	12.44619	9.86496	4.10491	0.07032	1.62899	0.07	0.09634	0.04283	0.00585	0.18487
Healthy	4.03706	0.78885	0.12256	0.3787	0.54147	0.40198	0.31603	0.03752	0.20808	0.1746	2.21119	3.67679	2.49326	0	1.20655	0.10171	0.06149	0.00206	0.01152	0
D000236	14.2198	2.18994	2.67399	1.65038	3.72799	2.08473	1.10139	1.28429	0.83384	0.47219	8.91298	1.96744	4.33606	1.22171	0	0.05921	0	0	0.03211	0
Healthy	0.00733	0.07318	0.00439	0	0	0.00134	0.12557	0	0	0	4.81427	0.00654	7.23435	0	0.84265	0.5945	0	0	0	0
Healthy	4.91769	1.8938	0.16711	0.96931	1.32901	1.30018	0.31875	0	0.42316	0.26832	7.15516	2.54259	1.49365	0	0	0	0	0	0	0
Healthy	3.28079	0.14241	0	0.00984	0.05064	0.05831	0	0	0.03615	0	54.83507	8.49945	2.34331	0	1.07672	0.12417	0.26532	0.24664	0.02006	0.14311
Healthy	5.12471	1.788	0	0.15225	0.38265	0.19295	0.14683	0.00133	0.00357	0.02388	8.51184	6.97055	4.6352	2.00692	0	0.10793	0.15768	0	0	0
Healthy	1.88463	0.40468	0	0.18178	0.0571	0.25684	0.19909	0.29054	0.08672	0.03038	25.40446	10.06608	3.39534	0.61984	1.74079	0	0	0.00373	0.0236	0
Healthy	1.09747	0.07096	0.07099	0.05332	0	0.04378	0.0241	0	0	0	31.03814	19.71725	6.16405	0	0.81654	0.14523	0.30523	0.03938	0.24993	0
Healthy	5.40833	0.64509	0.02189	0.57057	0.52535	0.1035	0.10547	0.3328	0.11398	0.09154	11.27575	6.77952	2.08268	0	0.77436	0.05354	0.00456	0.05222	0.00983	0.03343
Healthy	0	0	10.31952	0	0	0	0	0	0	0	0.18943	0	0.09103	0	0	0	0	0	0	0
Healthy	0	3.30885	3.03464	6.63735	0.47517	2.47055	0	0	0	0	12.5936	0.61673	0	0	0	0	0	0	0	0
Healthy	3.97265	0.36671	0.00541	0.34011	0.05378	0.16311	0.02786	0	0	0	35.82977	13.94375	5.06463	0	1.84471	0.10619	0	0.03262	0	0
Healthy	24.8575	0	0	0	0	0.09463	0	0	0	0.72132	0	0	0	0	0	0	0	0	0	0
Healthy	5.85259	1.90526	0	0.36553	0.44768	0.26405	0.16128	0.1332	0.04191	0.33303	3.32731	0.98383	0.26522	0.03187	0	0.0564	0	0	0	0
Healthy	0.07588	0.13771	0	0.04523	0.01626	0	0	0	0	0	57.81782	0	0	0	0	0.00916	0	0	0	0
