s	Phytobacter_ursingii	Acinetobacter_baumannii	Pseudomonas_E_parafulva_B	Leclercia_sp000755535	Serratia_marcescens_I	Veillonella_parvula_A	Staphylococcus_warneri_A	Longicatena_innocuum	Veillonella_dispar_A	Streptococcus_pseudopneumoniae_O	Bacteroides_uniformis	Faecalibacterium_sp900539885	Alistipes_putredinis	Agathobacter_rectalis	Phocaeicola_vulgatus	Bacteroides_ovatus	Alistipes_shahii	Alistipes_onderdonkii	Mediterraneibacter_torques	Blautia_A_wexlerae
Healthy	-1.22475374025976	-5	-5	-5	-5	-5	-5	-2.53017798402184	-5	-5	0.383612528221421	0.732001913820123	0.881743472010078	0.687986201066326	0.46410784443978	0.252163435553494	0.072477833197706	-5	-1.90903692340427	0.329115038177996
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.887197992555555	0.156440109740573	0.141421551181417	0.13386131618707	0.0468695965009375	-0.594431682071155	0.633217906503808	-1.28291227507298	-1.05007355633209	-1.45680141436235
Healthy	-0.310557942138362	-5	-5	-5	-1.16380251922107	-1.75745857170162	-5	-5	-2.33629907461035	-1.48891915446088	-0.0725834378777029	0.259815985925113	-5	0.0232112923288887	0.199623552920931	-1.01412464269161	-1.02650269126794	-2.71219827006977	-0.440440470653504	-0.779604221768404
Healthy	-5	-5	-5	-5	-5	-5	-5	-3.65757731917779	-5	-5	0.02856311976092	0.440397383246358	0.598117211553686	0.704521139711396	0.013397650974702	-0.284782437598928	0.0488960601246948	-0.18110140519683	-0.79474148799594	-0.924562538414387
Healthy	0.295083059251656	-5	-5	-5	-5	-0.822175028135318	-5	-3.06550154875643	-2.22112552799726	-1.77006231409207	-5	0.0886498475552681	-2.08407278830288	-3.67778070526608	0.751114287218029	0.549682389352718	-5	-5	-0.631564345898194	-0.0922340385376003
D007234	-1.56591036158211	-5	-1.39200914145283	-5	1.55900491737568	-5	-1.67264106561367	-1.57105570996443	-5	-1.32394687534813	-5	-5	-5	-5	-5	-5	-5	-5	-0.5854611638032	-5
Healthy	-0.9051796196452	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.934494916274096	0.358701803929718	-0.108027907902876	-5	0.230188266484842	0.0157536277267639	0.315770985813979	-1.73235901765408	-0.699556697993971	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.48017200622428	-0.60932978737382	-5	-5	-5	-5	-5	-1.28374617410396	-0.956480539754244	-0.392459198692636
D007234	-5	-5	-5	-5	-5	-5	0.391286284601131	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.944621668625	-5	-2.67778070526608	-3.61978875828839	-5	0.566349092191664	0.793756868710874	0.390184152718809	1.09920085708165	0.150136014678629	-0.710500234126143	-0.337176085055648	-2.80410034759077	-1.45717457304082	-0.591048104149739
D007234	-5	-5	-5	1.76296507355447	1.08658439540755	-5	0.264577006053265	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.87426142546824	1.08992311839826	0.565932781021757	0.0814805286281059	1.05277894607718	0.107104776214251	-0.133824942029719	-0.86899118720936	-0.328382904089343	-1.93741801577184
Healthy	-0.262433674870871	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.938028614782718	0.44703392947485	1.21754474118568	0.282513355729331	-0.173795576500747	-0.59742913177767	0.394248495561841	-0.179063293619281	-0.494660059395482	-5
D007234	-5	-5	1.10425522083517	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.554512176395736	0.494926450783345	-5	-5	-5	-5	-5	-5	0.649431249704363	-0.861792067331837
D007234	-5	-5	-5	-5	-5	0.530629936190904	0.104848872667676	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	-5	-5	-5	1.75654642592296	-5	-5	1.11632243702134	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.71309464702762	-5	-5	-5	-5	0.834152286531875	0.7054882443614	-5	0.804748517216856	-5	-1.19320972841593	-0.104455912717455	-1.25492520841794	-0.949736277354204	-0.454680510648264
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.18138076064777	0.712653068238053	-5	1.276636635698	0.963106583924008	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.37356314034713	0.0790074935020373	0.585476521747985	0.710458402083066	0.875636467260759	0.959599888923988	0.0359297894567229	-0.37621334425826	-0.205553781468885	-1.98758462523757
Healthy	-0.574612525400042	-5	-2.09908693226233	-5	-5	-2.81247927916354	-5	-2.08884239126002	-5	-5	-0.0285664233647499	0.116481554477322	0.0245349232592338	0.657679105875417	0.283782757095989	-1.35743656289561	-2.21538270736712	-0.930739013715253	-0.965692470403437	-0.0503416920182601
Healthy	-0.614518849830756	-5	-5	-5	-5	-0.941004906474584	-5	-5	-2.43889861635094	-5	0.0619686509036453	0.625683809462409	1.33476347762349	-5	0.499226431276069	-0.33080403194422	-0.00332637321017741	0.560206818548543	-1.39297412156521	-1.24657015842458
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.22841251911874	-5	-5	-5	-1.19545169161194	-5	-5	-5	-5	-5	1.20939999169928	-0.00932378772058206	0.135482491335712	-5	0.916633419847598	-0.249892915072702	-0.661105448561644	-2.02594909720712	-1.04657860031896	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.994053503869773	0.374636551186119	-0.0959339480854972	-5	0.201883043685357	0.0523475992246639	0.331330100866132	-1.4414114168918	-0.574416875219054	-5
Healthy	-1.28483264215154	-5	-5	-5	-5	-5	-5	-2.45099673797421	-5	-5	1.39152453533383	0.574873560760428	1.06284548906168	0.719270779911707	-1.68089394069022	-5	0.33069982642125	-0.475759706560156	-1.16685288808721	-0.881305492102162
Healthy	0.338822899476485	-1.1624746905504	-5	-5	-5	-0.823908740944319	-5	-2.11069829749369	-5	-5	0.182277665424091	1.39912159173594	-1.23003219867056	-0.184216442208696	0.984364366092242	-1.72839069862117	-1.84436036624022	-2.39040559077478	-1.15002808767115	-0.470826396738277
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.998601058240175	0.540354505451778	0.765485263182688	0.698987375767869	0.481363789014991	-0.009678908131148	-0.00234281214349954	-0.540818678943316	-1.2511919950414	-0.494727893530525
D007234	1.63479063506855	-5	-0.0124186363262392	-5	-5	0.560958186038734	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.0668441599233	0.794021434912826	-5	0.997197595667432	-5	-0.307726057744507	0.0347848226072276	-0.998266287190999	-1.15851539066461	-0.396325267319058
Healthy	0.0230301098139942	-5	-5	-5	-5	-5	-5	-0.83457759918543	-5	-5	-0.324872671510665	0.0874761690131411	-5	-5	0.268891411875417	-0.643763742710232	-0.291205308574192	-0.273362429478675	0.057483524948941	-5
Healthy	-1.59825491776294	-5	-5	-5	-5	-1.88840147511961	-5	-2.55752023093555	-5	-5	1.4589566174543	0.683561219523864	0.704675472608221	0.314501333127923	0.422901579608956	0.0649706033377969	-2.73518217699046	0.458005963148749	-2.00348832784582	-0.484086436048496
D007234	-5	-5	0.766473078985173	-5	-5	0.763689988776926	-5	-0.546039867913293	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.24549877061308	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.482004124896125	0.335548160370276	1.09531618441993	0.545244009263973	-0.383209513670284	-0.547738095906066	0.233229703070722	0.0843403007840694	-5	-1.45767261722603
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.5543957967264	-5	-5	-5	0.148710598115305	-5	-0.939151126961193	-5	1.44664603770106	-5	-5	-1.44757515429591	-1.46331532737907
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.142986679557105	-5	-0.947883449450002	-5	1.45871201263746	-5	-5	-0.316943951595656	-1.66474274356547
Healthy	-0.77249893502857	-5	-5	-5	-5	-2.02872415126189	-5	-0.875756691053351	-2.15614457737684	-5	-0.698622707650655	-0.234786090738468	-1.88173527391052	1.04132595660718	-0.280519553506435	-0.999522538625545	-1.39924485036038	-1.94538694544311	-0.454791879313475	-0.740860241578981
Healthy	-0.361191379499835	-5	-5	-5	-5	-1.88739499846543	-5	-1.79914950190892	-5	-5	0.336921801433678	1.05738497649309	0.614265343007597	0.291810469409964	-0.389222763492814	-0.368688162899575	0.262496178073732	-0.426954250440946	-1.57462883356106	-0.146301788223826
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.04530380680528	0.661492760463494	-0.433044256571708	-0.115312232105268	0.946978601693078	-1.49403648198187	-0.125767581837584	-0.798029657650952	-0.897497690814548	-2.08460016478773
Healthy	-0.877980827919969	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.372900537747125	-0.500477870658975	0.0965311430084993	0.184833333933353	-5	-5	-5	-5	-0.0440478097624105	-0.527419058659273
Healthy	-5	-5	-5	-5	-5	-0.234689159159407	-5	-5	-2.11013827874181	-5	0.649519832658967	0.706270459100365	-5	1.23902429707265	-5	-2.26121944151563	-0.905493933545545	-5	-1.15378663612061	-0.33299558263342
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.395259976762492	-0.4173004412283	-5	1.39561309006565	0.925881149761478	-0.565926346214949	-5	-5	-0.213369231968815	-0.466418574941294
Healthy	0.886088393459497	-5	-5	-5	-5	-1.28735029837279	-5	-1.79588001734408	-5	-5	0.704982260674676	0.298794148035021	-5	0.857499547037465	1.02106147359859	-0.0577438495805351	0.234119757614071	-0.0581011547484033	-0.919337443605817	-0.520511067883818
D007234	-5	1.80630556193076	0.399325800518536	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.16449967213268	-5	-5	-5	-5	-0.579483168771383	-5	-2.64975198166584	-2.09366495819491	-1.67223251009727	0.407147767496846	0.64005488355298	-0.485120344777207	-5	-0.271102675447726	-0.837584963893553	-1.89008413697621	-1.47443694172993	-0.61728072526922	-0.0637628061599883
Healthy	-0.780258338953697	-5	-5	-5	-5	-1.48838397943086	-5	-3.72124639904717	-1.38289476949762	-5	0.79105241989211	-1.80743254666345	-1.88706002391592	-3.30102999566398	-1.89143497626717	0.745639943855702	-5	-3.08618614761628	0.128957934128311	-5
Healthy	-5	-2.95860731484177	-5	-5	-5	-5	-5	-5	-5	-1.7535014192042	-0.360135162044922	0.0518198578752743	0.0768697255698856	-5	0.739361078816363	-0.700427333241505	-3.36653154442041	-0.706659547351304	-0.278395455719862	-0.471790567522592
D007234	-5	0.327606156394791	0.670788382166418	-5	0.00233456125169713	-0.890995492458615	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	1.0305758411841	1.23156668415248	-5	0.935096961035138	-5	0.845643667326153	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-2.20971483596676	-5	-5	-5	-5	0.907579026274857	0.689610717638639	0.380945302491992	-0.409525989432329	0.443616539195576	-1.15384852347118	0.121595951827045	-0.588077403533801	-1.50459443685381	-1.03872132091496
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.00442622512664049	0.733618511028603	0.874216753411642	-5	0.526371589765284	-0.56080946217243	0.158495172917293	-0.75190406890587	0.0746445898083864	-5
Healthy	-1.20155653964981	-5	-5	-5	-5	-5	-5	-5	-5	-2.96257350205938	0.715989980522076	0.866625779611424	-0.0590653593706561	1.37878677469648	0.865208240198854	-0.813184875552546	-0.309281308532978	-2.30364361126667	0.270553070472536	-0.83238732727247
Healthy	1.04614423126652	-5	-5	-5	-5	-5	-5	-1.69702006325175	-5	-5	0.694188251620971	-0.993320072259174	-0.671477694122664	-5	-0.3740499543161	-0.0891995654595731	0.0252976709519576	-5	-1.97428461609866	-0.882828172485733
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.57839607313017	0.535505518084092	1.25339398499118	0.0219661976975567	0.89431938635398	-1.11833009232794	0.540736044385593	-0.508680336697744	-1.68465952337271	-0.948500180867255
Healthy	-0.185239813098929	-5	-5	-5	-5	-2.51999305704285	-5	-2.80410034759077	-5	-5	0.209981228656706	0.0930187251686739	-0.497108788058756	0.586316067216692	-0.342800681475599	-1.18762148884581	-0.904935310451364	-1.39946270563553	-1.45050628678499	-0.85229276621959
D007234	1.47038270347321	-5	-5	-5	-5	0.716243809378869	-5	-5	-1.05858795962645	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.119626639652096	1.19720913493808	-1.48214458106997	1.06605034986157	-5	-5	-0.572936056284206	-2.12378215940836	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.04566753885865	0.684253636269701	-0.425228168124971	-0.0749355578979963	0.914479613117527	-1.40110011293612	-0.159009899464302	-0.825242623689339	-0.848752762537629	-1.21781413350798
D007234	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.884940293332863	0.347183599240303	1.16711077417573	-5	-0.038935030989918	0.0556305770836535	0.329141498760167	-0.306466504654272	0.0528362471802997	-5
Healthy	-0.608676673025909	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.778628711758099	1.01538951781429	0.645255200879286	1.01000339853268	-0.432150549426893	0.170123775648977	-0.984682166930883	0.122068356981486	-5	-0.191775518903839
Healthy	-0.595217581033357	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.933784308472553	0.31436237102013	0.603476735200719	0.376001774817021	-5	0.458572888819037	-0.112765407420018	-1.91044811711355	-1.2405588028663	-1.38679264789624
Healthy	-1.13135556160517	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.258943622802486	0.720778455310056	1.15244765841566	-5	1.09984321218864	-0.838182959832307	0.316075234838397	-0.551525571787839	-1.67902332265718	-1.40055362427472
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.272066823876861	0.525860772931854	0.105850674385144	0.522664585305987	-0.414415204076742	-1.11356568037106	-5	-5	-0.323525878830902	-0.295763662691212
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.68301919564619	-5	-5	-5	-5
D007234	-1.58136731264593	1.99840804574016	-0.970656812480893	-2.46470587995723	-5	-2.28316227670048	-1.20100426555612	-1.99054910420131	-2.56863623584101	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	-5	1.7922229122866	0.712295219833704	1.30137100006756	-0.317891041093186	-5	-5	-0.255550542553202	-5	-1.39653084026616	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.35281270210401	0.586877487435804	1.37810360763285	-0.268185685869265	0.664902286209942	-0.907349521643205	0.648865255270207	-0.0918260688074036	-1.26873365092451	-0.98426312552255
Healthy	-0.123101220791538	-5	-0.832859964491642	-5	-5	-5	-5	-2.47886191629596	-5	-5	0.590763837491402	0.902703292798597	0.139630397356127	1.11791099425666	0.216759516219574	-1.07139934015548	-0.644893447045508	-2.60032627851896	-0.797975104895962	0.38410958156753
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.850968314451196	0.660736498046205	0.215325541765266	-5	-5	-0.116208012273776	0.0260509012724537	-1.65462626944091	0.238146506431035	-0.62887669941805
Healthy	-0.973466735476703	-5	-5	-5	-5	-1.01763829836685	-5	-3.53760200210104	-1.69745262751251	-2.61618463401957	0.152523778268415	0.0232112923288887	0.697950823122864	0.363747323314598	-0.121690808061191	-1.50947969063665	0.34714259389161	-0.206286426591745	-2.74232142513082	-0.414900392625936
D007234	1.63261124202972	-0.0175614148769346	1.00479453991523	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.732720965889749	0.255523358342224	-0.0995563985453817	0.841316289173831	0.526003086092814	-5	-5	-5	0.300169240160377	-0.671416550285798
Healthy	-5	-5	-5	-5	-5	-2.09636748391576	-5	-5	-5	-5	-1.34833439607706	0.586994405523327	1.12652135007959	0.441407605072405	1.03759420681809	-0.884156595887184	0.622781655135148	-0.642675117259791	-0.916210811712022	-1.01999662841625
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.908143883340633	0.492128736634988	0.142154733486203	0.418697280127774	1.19107384735284	-0.36635988053331	-0.55612708122896	-1.30565808963582	-1.15224231160767	-0.489253974061077
Healthy	-5	-5	-5	-5	-5	-5	-5	-1.9381706927053	-5	-5	0.695871141009438	0.845992385569309	0.673577479990822	0.427119173286759	0.450366136453245	-1.9434762759209	-0.180561360732596	-0.693617867849802	-1.61996975203217	-0.549043045222428
Healthy	-1.20377268597056	-5	-5	-5	-5	-1.72955409198204	-5	-2.23582386760967	-5	-5	0.659286634679235	0.809922485135589	-5	0.645610881193207	1.16738852957226	-1.39243775681641	-1.73518217699046	-2.62893213772826	-0.172036563745878	-0.903646240006705
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.0351298313689	0.900810483559415	-5	1.03826280477375	-5	-0.874063533033906	0.164709663539879	-1.18203819546801	-1.15391041964202	-0.481051982642794
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.834853510703294	-0.22337144657985	-5	0.268655183326549	0.856628006373677	-5	-5	-5	-0.513994813637758	-0.0526202006398225
D007234	-5	-5	1.13206459753293	1.1452837536285	1.79648281647256	-5	-0.124019006876076	-5	-0.0319188428991849	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.4096662121504	0.898749308390528	0.577435498755163	-0.319981936750808	0.606696221947844	1.24641018647249	-0.394986017898961	0.470982019126291	-0.018059137348212	-5
Healthy	1.90013057860978	0.869051508825258	-0.203744914229798	-5	-0.241822640696833	-1.94884747755262	-5	-0.316232738574688	-2.02227639471115	-1.63189914829065	-1.61261017366127	-3.30980391997149	-5	-3.82390874094432	-5	-0.529354342113272	-5	-5	-0.59094649498993	-5
Healthy	-0.615754142180021	-5	-5	-5	-5	0.0257481287163983	-5	-5	-5	-5	1.11017575500142	0.612349344945718	-5	-0.208358466218653	1.25442504583228	0.824849922245149	-5	-5	-1.76929568638743	-1.96899571863646
Healthy	1.14035749085572	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.103280928041369	-0.303014907547875	0.663853513995104	0.199697596516536	0.997785978627309	-0.752321270429342	-0.283762868427589	-2.33068311943389	-0.645814701374139	-1.08815020350058
Healthy	-5	-5	-5	-5	-5	-0.977076988121061	-5	-5	-1.59192971411281	-5	-5	0.52622293292822	0.446808904411968	-0.13063331782178	-5	-0.70186770822039	-0.00489593441421962	-2.42481215507234	-1.91044811711355	-0.85676654534683
Healthy	-0.201404594249782	-5	-5	-5	-5	-5	-5	-2.49757288001557	-5	-5	-5	0.0499735029023626	0.418558145291022	1.01358331698857	0.724385658478204	-0.789066464642378	-0.258430859506466	-2.02779716162094	-1.95860731484177	0.674989665539448
Healthy	-1.71130373940974	-5	-5	-5	-5	-0.608588489614388	-5	-5	-1.06900005804385	-5	-0.715433922733026	-1.39674733801835	-5	0.342787729535282	0.0911919630772116	-5	-5	-5	-0.277629366035575	-0.560556772550753
D007234	1.77835973406792	-5	-2.21253952548158	-1.91793306571489	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.46902645523928	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.172103555798666	-5	-0.914317056805385	-5	1.46070710201904	-5	-5	-1.37130461728598	-1.50320868429996
Healthy	-5	-5	-5	-5	-5	-1.91470942176993	-5	-5	-5	-5	0.883155883384888	0.0829360910047853	0.0790581785090276	0.469002708958148	-1.04191415147891	-3.09691001300806	-0.302221595783087	-1.15218065270476	-1.44635966376865	-1.10507502264046
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.459392487759231	0.173763001455782	-1.03217132066984	0.578516581813775	1.36770079653931	-0.549196826776354	-5	-5	0.0563482931629435	-0.31712419043201
Healthy	-1.25766771764285	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0718141758055544	0.737929363604243	0.88035333919853	-5	0.493729835674895	-0.651948386931642	0.214928580168131	-0.705599915090189	-0.422807024016877	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.52287874528034	-5	-5	0.00821680158969044	0.265744430171642	-0.218488760274263	-0.242209337393449	0.230671121113929	-1.34189316449361	-1.1714689933549	-0.90570360259463	-1.52636707312616	0.371505632166178
Healthy	-1.21802932608745	-5	-5	-5	-5	-1.65541125742129	-5	-5	-5	-5	0.391146906415991	0.644090817717231	0.95250863063329	0.33820341346079	0.929297817309323	-0.637008884376431	0.433576237807939	-0.299227078093157	-0.916389894837689	-1.03508070571336
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.830602781422755	0.316102501928619	0.910402932936712	-5	0.161323072895634	-1.06793230779928	0.436868398379959	0.412112636515681	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.57971411505808	-5	-5	-5	-5	1.08901477846587	0.655673286804113	1.05569972796715	0.155806521302692	0.837630098207966	-0.112748516141314	0.723600959872691	-0.380322435332364	-1.35862505480787	-1.41793663708829
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.648870129282536	-0.0159229660971692	0.144994289359509	0.458066470492147	1.15343099175779	-0.543801035340762	-5	-5	0.300871449241604	-0.3060884711944
Healthy	1.53694976249535	-0.448184177648984	-0.994133398124615	-2.80410034759077	-1.62745619924093	-0.663380187092561	-2.50723961097316	-0.969886247292407	-2.57186520597121	-5	-5	-3.72124639904717	-5	-3.05551732784983	1.00777806663825	0.829669069921234	-5	-5	-0.522676121797252	-5
D007234	-5	1.93612104118926	1.12443281469077	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.58659529291648	-5	-5	-5	-5	-5	-0.948615915573311	-5	-5	-2.14996674231023	-0.800189991046193	-5	-5	-5	0.0450568429820544	-5	-5	-5	-5	-5
D007234	-0.738760928817414	1.31891042651601	0.551428038707961	1.15920342456501	-0.0830515006401075	0.210543235163568	-2.46852108295774	-2.01682492796219	-1.66474274356547	-1.93930215964639	-0.110205442875549	-5	-5	-5	0.34574022629536	-5	-5	-5	-0.24474273856486	-5
Healthy	-0.111753091731	-5	-5	-5	-5	-0.0711332346035996	-5	-5	-5	-5	1.03731133486992	-1.24557521072274	-5	0.264813102391686	0.79393559072241	0.245246087127358	-5	-5	-0.402096490432069	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.612350405259573	0.87332641562497	-5	1.31819715221116	-0.0432122768998083	-0.0598921033961519	-5	-0.132503049471292	-0.37267511651753	-0.114226170081733
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.44129142946683	-5	-1.99439055463972	-0.14637478502741	0.398766119157731	0.49580234004414	0.796008549488899	0.109959694882197	-1.16768273007774	-1.08175990977858	-1.89756629431866	-0.484629594016284	-0.213816654432366
Healthy	-0.421853804927643	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.08099101140673	0.375946955805474	0.446255934042311	1.45584958389008	0.634235368289325	-1.1741845550148	0.369310501022333	0.196427676803706	-0.682417160219801	-0.812310106474816
