group	Faecalibacterium	Prevotella	Phytobacter	Ruminococcus_B	Faecalimonas	Veillonella	Haemophilus_D	Muricomes	Intestinibacter	Eggerthella	Bacteroides	Parabacteroides	Dialister	Ruminiclostridium_E	Sutterella	Odoribacter	Flavonifractor	Alistipes_A	Clostridium_A	Parasutterella
Healthy	2.34703	0	0.05389	0.0425	0	0	0	0	0	0.00947	30.19726	6.40616	0	2.13924	0	0.97313	0.13633	0	0.09495	0.00574
Healthy	0	0	25.0515	0	0	0.04465	0.05734	0	0	0.17076	9.50106	0	0	0	0	0	0	0	0	0.00571
Healthy	8.23683	0	0	0	0	0.16394	0.846	0	0.35653	0	5.90435	0.01768	1.11129	0.37066	0	0	0	0	0	0.0336
Healthy	4.24689	0	0.01506	0.95048	0.33618	0	0	0	0	0	31.6888	2.0409	0	0	1.24613	0.78427	0.19093	0	0	0
Healthy	10.9921	0	1.2167	0	0	0	0	0	0	0	7.1075	1.1027	0.93998	0.89892	0	0	0	0	0	0
Healthy	0.46415	0	0	0	0	0	0	0	0	0	8.9908	3.95369	0	0.14304	0.22402	0	0	0	0	0
Healthy	0	0	0.94979	0.79316	0.00139	0.10856	3.14325	0.03475	0.10798	0.00447	20.03978	3.95046	0	0	1.06212	0.39861	0.00915	0	0	0
Healthy	3.01776	0	0	0	0	0	0	0	0	0	17.72472	6.89914	0.30839	3.49521	0	1.29737	0.02573	0.00537	0	0
Healthy	0	0.00878	0.14888	0.23557	0	0.18089	0	0.33633	0.02139	0	67.2496	0	8.50306	0	0	0	0.0421	0	0	0
Healthy	3.0062	0	8.87264	0.09049	0	0	0	0	0	0	6.42724	0.52099	1.40684	0	0	0	0	0.23535	0	0.03018
Healthy	4.56907	0	0.09786	0	0	0.03576	0.01437	0	0	0	22.39545	9.84011	0.33451	1.77483	1.4107	2.31931	0.13013	0.01264	0	0.01087
Healthy	2.71111	0	0	0	0	0.57178	2.14854	0	0.24409	0	23.73799	0.28127	0.11455	0	0	1.72219	0	0	0	0.01662
Healthy	21.6142	0	0	0.45891	0	0	0.00658	0	0	0	13.7878	0.44679	0	0	0	0	0	0	1.34061	0
Healthy	7.50171	0	0	0	0	0	0.04879	0.06247	0	0	6.49866	5.13444	0.3382	0	0	0.94962	0	0.03331	0	0.02925
Healthy	2.32008	0	0	0	0	0	0	0.1081	0	0	28.85006	16.3538	0	0	0.13094	1.33202	1.25434	0.18255	3.1519	0.18277
Healthy	0.00405	0.00096	4.18333	0.74657	0	0.99813	0.95707	0	0	0	0.02102	0	0	0	3.31946	0	0	0	0	0
Healthy	0	0	16.2332	0.32174	0	0.19313	0.14809	0	0	0.00997	0.10313	2.64535	0.02369	0	0	0	0	0	0	0
Healthy	11.5004	0	0.50123	0.00545	0.85317	0.00845	0.08252	0.14229	0	0	7.15186	6.23635	0	0.31094	0	0.81588	0.1913	0	0.08444	0.18461
Healthy	25.7342	0.0004	6.10703	2.93798	1.38315	0.05076	3.3095	0	0.08252	0.01023	0.0354	0	0	0	0	0	0.04327	0	0	0
Healthy	1.02674	0	0	0.26494	0	0	0	0.0518	0	0	39.64759	42.0196	1.2479	1.38397	0	0	0.11188	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.78363	9.66807	2.15205	0	0	0	0	0	0	0
Healthy	4.99753	0	0	0	0	1.0236	1.97625	0	0	0	27.04367	1.84834	0	0	5.80997	0	0.02572	0	0	0
Healthy	4.41797	1.9606	0	0	0	0	0	0	0.05978	0	3.16197	0.36939	0	0.65845	0.01271	0	0.00863	0	0	0
Healthy	0.23799	0.02001	11.5007	0.01045	0.79893	0.01755	0.00161	1.01667	0.00062	0	21.40633	2.55399	0	0	0	0	0.21688	0	0.02887	0
Healthy	1.58599	0.1732	0.05788	0.00477	0	0.48753	0.03077	0	0	0	2.45043	0.33546	0.06709	0	0	0	0.04357	0	0.13965	0
Healthy	10.9031	0	0.09064	0.01411	0	0	0.00882	0.04426	0.00135	0	21.66001	0.07929	0.02064	0	0	1.33995	0.0082	0	0	0.69684
Healthy	7.23638	0	0.0051	0.04382	0	0	0	0.01457	0	0.00398	21.94503	4.66423	0	3.30548	0	1.2675	0.11165	0	0.28939	0.04262
Healthy	0	0	0	0	0	0	0	0	0	0	0.59212	0	0	4.15458	0	0	0	0	0	0
Healthy	7.11323	0	0	0	0	0.08151	0	0	0	0	37.61544	5.1744	0	0.219	11.6155	1.91832	0.00317	0	0	0
Healthy	11.1243	55.3386	0.14588	0	0	0.22984	0.57799	0	0.21753	0	1.42562	1.14246	0	0	0.69589	0	0	0	0.11396	0.00302
Healthy	9.31395	0	0	0	0	0.00238	0.00468	0	0.00368	0	1.97718	0	3.48681	0.51793	0	0.6066	0.00944	0	0.09258	0.00569
Healthy	5.67516	0	0	0.10311	0	0	0	0	0	0	34.27958	1.21658	0.63239	0	2.52426	0	0	0	2.81646	0
Healthy	9.01745	0	1.36303	0.01372	0	0.00087	0.50292	0	0.19056	0	9.61835	2.79303	0	0.8839	1.37103	0.30758	0.00509	0.03809	0.00595	0
D001172	22.1376	0.05392	2.54326	0.00075	0.65399	0.51577	0.05275	0	0.19731	0	7.9126	0.33203	0	0	0	0	0.00159	0	0	0.0425
Healthy	2.94046	69.81791	0.05959	0	0	0.00326	0.06984	0	0.02252	0	0.75185	0.75497	0	0.00079	3.62476	0	0	0.00836	0	0.01339
Healthy	8.71791	13.457	0	0	0	0.16431	0.00259	0	0	0	2.96864	1.07344	8.24331	0.13226	1.47509	0.944	0.62946	0.03332	0	0.00183
Healthy	5.68677	0	0.08071	0	0	0	0	0	0	0	43.99636	6.18747	0	0	0	0.71227	0.18377	0	0	0
Healthy	4.05982	0	0.23194	0	0	0.20172	0.2101	0	0	0	7.9332	4.98394	2.30789	0	0	1.51514	0	0.25394	0	0.00931
Healthy	1.60603	0	0	0	0	0	0.01899	0	0	0	39.8903	5.80457	0	0.02362	0.67649	1.33552	0.01444	0.02689	0	0.00529
Healthy	3.98652	0	0	0	0	0.22855	0	0	0.22324	0	6.2076	2.99133	0	0.00214	0	0.98259	0.09077	0.00476	0	0
Healthy	1.36188	0	0	0	0	0	0.027	0	0	0	26.25066	2.41448	0	0	5.61599	0.84587	0.01827	0.03651	0	0.0253
Healthy	17.6197	0	0	0	0	0	0	0	0	0	2.78794	0.38766	2.88989	0	1.77405	0	0	0	0	0
Healthy	1.9015	0	0.04607	0.00648	0	0.19692	0.03235	0	0	0	46.12632	5.11037	6.2716	0.24264	0	1.01368	0.13803	0.0392	0	0.18971
Healthy	1.39423	0	0.00955	0	0	0.16515	0.22353	0	2.09385	0	29.06527	0.31804	0	0.25187	0	1.86902	0.00413	0.04671	0	0.00245
Healthy	0	0.00611	6.20834	0	0	0.12332	0.02748	0	0.01003	0	17.17186	1.13907	0	0.00027	0	0	0	0	0.01007	0
Healthy	1.5199	0	0.09183	0.5221	0	0	0	0	0	0	26.16426	0.97701	5.93873	0	0	0.63162	0.03073	0.23734	0.18608	0.12511
Healthy	0	0	11.2822	0.74693	0	0.9606	0	0	0	0	16.83045	0	7.90816	0	0.16553	1.36398	0	0	0	0
Healthy	4.29689	0	0	0.00277	0	0	0	0.01058	0	0	17.06127	6.81874	0.46909	3.42204	0.71531	1.24335	0.04743	0.04916	0.00303	0.00391
Healthy	0	0.01959	0.01652	0.11182	0.03461	0.44858	0.18113	0	0.01137	0.24289	23.5151	0.00036	1.84044	0	0	0	0.03755	0	0	0
Healthy	0.11308	0	10.6542	0	0	0	0	0.03794	0	0.00956	8.64208	3.06237	2.74722	0.43699	0	0	0.06085	0	0.04277	0
Healthy	0.00083	0.001	3.48166	0	0	3.93941	0.0213	0	0.01881	0	5.85276	0	0	0	0	0.35787	0	0	0	0
Healthy	1.36458	0.13393	7.49172	0.00777	0	0.00091	0	0.00271	0.28178	0.00084	20.41599	4.36244	1.11538	0	0.64865	0.89035	0.00959	0.21922	0.04057	0.00038
Healthy	5.75258	0	0	0	0	0	0.04316	0.1318	0	0	9.46963	5.87994	0.13726	0	0	0	0.00328	0.01405	0	0.00587
Healthy	1.39299	0	0.98013	0.09089	0	0	0	0	0	0	26.16897	0.92363	0	0	0	0.32572	0.00331	0	0	0.12703
Healthy	1.96996	22.0448	0	0	0	0	0	0	0	0	2.60078	0	0	0	0	0	0	0	0	0
Healthy	0.74272	0.28737	1.71155	0.0472	0	0	0	0.05985	0	0	7.15902	10.34184	0	0.10204	0	0.55608	0.0043	3.77874	0.38883	0
Healthy	2.16719	0.06826	1.00904	0	0	0	0	0.01371	0.03699	0	10.98327	3.63759	0	1.52168	0	0.55048	0.05084	0	0.06881	0
Healthy	1.32233	0	0	0.03325	0	0	0	0	0.13719	0.00554	3.13814	0.40386	0.28195	0.70554	0	0.45585	0.00717	0.05118	0.00075	0
Healthy	0	0	4.07327	0	0	0	0.04112	0	0	0	0.12898	0	0	0	0	0	0	0	0	0
Healthy	7.26237	0	0	0	0	0	0.03438	0.05413	0	0	10.32807	4.7136	0.37861	0	0	0.83208	0.01392	0.02872	0	0.02848
Healthy	0.36792	0	0	0	0	0.41934	5.59311	0	0	0	19.90851	2.53828	4.30214	0	0	0	0	0	0	0.03579
Healthy	3.95841	2.16585	0.006	0.00772	0.00715	0.02858	0.04074	0.02591	0.03757	0	4.09183	3.00089	6.31929	0.00036	0	1.57722	0.0996	0.115	0.0179	0.00185
Healthy	4.55121	0	1.05361	0.07765	0	0.01114	0.83487	0	0.45812	0.00992	9.09331	2.03626	0	0.20965	0	0	0.00468	0	0	0.01483
Healthy	46.506	0	0	0	0	0	0	0	0	0	6.79351	0.04781	0	0	0	0	0	0	0	0
Healthy	1.34479	67.9881	4.02996	0	0	0	0	0	0	0	16.17346	0	0	0	0	0	0.03436	0	0	0
Healthy	0.44251	0	0	0	0	0.32115	0	0	0.66563	0	6.68143	2.22091	0	0	0	0.77123	0.07354	0	0	0
Healthy	0.76597	0	0	0	0	0	0	0	0	0	14.63745	0	15.318	0	0.26719	0.80435	0.22674	0	0.01905	0
Healthy	13.4616	11.76865	0.12626	0	0	0.38803	0.0293	0	1.46753	0	0.03498	0	0	0.48638	0	0	0	0	0	0
Healthy	3.69725	0	0	0	0	0	0	0	0	0	36.23967	2.99459	0	2.88743	0	0	0.08641	0	0.06964	0.0857
Healthy	3.95924	0	0	0	0	0	0.13135	0	0	0	24.28654	3.20043	0	0	4.84788	0	0.11767	0.02314	0	0.18985
Healthy	4.15643	6.92704	0	0.00139	0	0	0	0	0	0	4.21528	1.25346	14.5746	0	0	0.66407	0.50801	0.40872	0.05823	0
Healthy	1.07813	59.5722	0	0	0	0.07183	0	0	0	0	5.01467	1.28304	0	0.34481	0	0	0.00518	0.00325	0	0
Healthy	3.09752	8.87414	0	0	0	0	0	0	0	0	15.806	4.37477	0	3.52084	6.77028	0	0	0	0	0
Healthy	3.44999	46.15561	0	0	0	0	0	0	0	0	4.54476	0.89525	0	0	0.092	1.10145	1.28141	0.03633	0	0
Healthy	5.41231	0.00451	0.29978	0.00499	0	0	0	0.00176	0.0268	0	2.39652	0.46042	0	0	0	0.61538	0.04696	0.02766	0.03442	0.0078
Healthy	0.61842	0	0	0	0	0	0	0	0	0	11.69963	0	0	0	0.12874	0.6687	1.37496	0	0.15999	0
Healthy	7.31151	0	0	0.08623	0	0	0	0.01652	0	0	16.94201	3.89547	0	0	0.07012	0	0.02219	0.08487	0.01357	0
Healthy	0	0	9.8368	0	23.5007	2.27101	0.24285	0	0.07301	0	0	0	0	0	0	0	0.00477	0	0	0
Healthy	2.74814	0.69302	0.03062	0	0	0.0064	0.78739	0	2.73464	0	6.8593	0.72303	0	6.58353	0	0	0.01914	0	0.22955	0.3999
Healthy	4.10485	0	0.20213	0.13181	0	1.01189	0	0	0	0	56.74002	2.75219	8.07915	0	0	0	0.54708	0	0.26898	0.06155
Healthy	4.8351	0	0.25682	0	0	0	0	0	0	0	16.60841	1.21836	0	0	0	0	0	0.28256	0	0.04164
Healthy	0	0	0	0	0	0	0	0	0	0	28.53519	0	0	0	0	0	0	0	0	0
Healthy	16.1291	0	0	0.85684	0.47181	0	0	0	0	0	14.44096	1.17122	1.02417	0	0	0	0	0	0	0.03047
Healthy	4.37841	0	0	0	0	0.11644	0.69592	0	0	0	33.50784	1.85304	0	0.04203	2.30368	0.78643	0.06815	0	0	0
Healthy	3.20723	0	0.03994	0	0	0	0	0	0	0	37.58435	2.48665	0	5.57606	0	0	0.45694	0	0	0.05818
Healthy	6.70891	0	0	0	0	0.5659	0.59859	0	0	0	40.02237	12.44257	1.79734	0	2.81607	0.93928	0.02299	0	0.06212	0
Healthy	0.84979	0.07813	1.55509	0.34964	0	0.27641	0.04568	0.18188	0.00249	0.04529	42.11996	0.00731	3.02239	0	0	0	0.05841	0	0	0
Healthy	0.05138	0	1.07314	0.27261	0	0.78923	0	0	0	0	58.71923	0	10.5475	0	0	0	0.01486	0	0	0
Healthy	3.12012	0	0	0	0	0.09281	0.23021	0	0.00723	0	8.67355	0.56977	0	1.4707	0	1.2265	0.33564	0.00991	0.01369	0.00081
Healthy	5.37135	0	0.14131	0.08497	0	0	0	0	0	0	23.15739	3.17893	0	0	0.06371	1.18435	0.14467	0	0.11557	0.00583
Healthy	2.24696	0	0.06081	0	0	0	0	0	0	0	36.57209	4.31082	2.68998	1.19739	0	0.74343	0.03199	0.04375	0	0.21323
Healthy	0.58205	0	0	0	0	0	0.33905	0	0	0	24.24526	1.16252	22.2746	0	0	0	0	0	0	0
Healthy	2.81386	0.10716	1.9574	0.1569	0.43996	0	0	0.25813	0.02518	0	22.83324	4.38575	0	0	0	1.0316	0.00151	0.10666	0	0
Healthy	2.01952	0	0.10276	0	0	0	0.11836	0	0	0	51.04584	2.52298	7.93807	0.07178	0	0.67785	0.03548	0.29157	0.20484	0.21042
Healthy	3.33869	17.689	1.61422	0	0	0.07623	0.27985	0.02282	0.3771	0	2.95226	2.37582	4.18278	22.4091	0.4679	2.5183	0.10699	0.00486	0.01886	0.01481
Healthy	3.00731	1.06306	0	0	0	0	0	0	0	0	24.44735	6.39484	0	1.74942	3.60235	0	0	3.1172	0	0
Healthy	4.6293	30.39456	0.06341	0	0	0.04831	0.04681	0	0.14768	0	9.09788	1.20615	0	0	0	2.86439	0.00464	0.15604	0.0374	0.47459
Healthy	1.29431	0	0	0	0	0.98217	0	0	0	0	3.84801	0.93987	4.29195	1.63272	0	0	0	0	0	0
Healthy	1.37697	0	1.79092	0.08407	0	0	0	0	0.12733	0	0.80058	0.20293	0	5.15911	0	0	0.01904	0.00445	0.36908	0
Healthy	4.92577	0	1.01854	23.4084	2.2601	0.52259	0	0.06727	1.24539	0.00463	0.89608	0.17598	0	0	0	0	0.05656	0	0	0.06688
Healthy	10.4747	20.30345	0.45895	0.01179	0	0.00278	0.00713	0.23724	0	0	12.42333	3.37225	0	0.0388	0	0.43829	0.19566	0.17537	0.02938	0.00055
Healthy	1.62346	0	0	0	0	0	0	0.01826	0	0	51.22347	15.00739	0	0.26469	0	0.61186	0.0406	0.03154	0	0.06985
Healthy	4.23559	0	0.08339	0.00168	0	0.0553	0.29412	0	0.04211	0	6.60919	1.5611	0.04269	0	0	0	0.01299	0	0	0
Healthy	0.03625	0	12.8743	0.70723	0	1.05894	0	0	0	0	16.20416	0	7.79043	0	0.17461	1.36033	0	0	0	0
Healthy	7.4564	2.11223	0	0	0	0	0	0	0	0	18.44285	1.26705	0	13.1681	7.39146	2.31743	1.4816	0.21695	0	0
Healthy	6.37977	0	0	0	0	0	0.1014	0.07661	0	0	30.80508	5.46858	0	2.35361	5.87112	0.90465	0.1962	0	0	0
Healthy	2.63676	0.0149	0.03899	0.00901	0	0	0	0.00662	0.00795	0	22.55781	2.72865	0.40508	0.07659	0.01365	0.57563	0.05195	0.00631	0.02793	0.35586
Healthy	1.95435	0	0	0	0	0	0	0	0	0	24.85182	1.9201	8.15906	0	0	0	0	0	0	0
Healthy	0.01574	0	11.3428	0.72933	0	0.7327	0	0	0	0	16.21265	0	7.7925	0	0.1515	1.24966	0	0	0	0
Healthy	6.177	0	0	0	0	0	0.10583	0.06067	0	0	30.62349	5.83707	0	2.40023	6.01781	0.96424	0.24336	0	0	0
Healthy	0.09793	0	0	0.03477	0.10449	0.00942	0	0.01596	0	0.14144	1.04728	0.00983	0	3.99541	0	0	0.3187	0	0.12081	0
Healthy	3.32721	0	0	0	0	0.09682	0.12742	0	0	0	5.07968	12.10415	0	0.07018	0	0.51514	0	0.00371	0	0.00847
Healthy	2.13528	0	0.13743	0.00414	0	0.00148	0.11333	0	0	0	50.22622	2.31203	8.06739	0.09207	0	0.70781	0.07813	0.31443	0.27691	0.21268
Healthy	3.22816	0	0.02492	0	0	0	0	0	0	0	37.62655	2.43475	0	5.67102	0	0	0.44802	0	0	0.05234
D001172	22.9701	0.04577	14.3982	0	0	0	0.00835	0	0.10074	0.01105	11.2142	1.42429	0	0.86273	0	0.60513	0.08339	0.04993	0.00696	0
Healthy	9.0985	24.80784	13.6644	0	0	0.0032	0.47792	0	0.00386	0	0	0	0	0.55684	0	0	0.07838	0	0	0
Healthy	4.09328	0	0	0	0	0	0	0	0	0	30.76227	1.94624	1.93826	0	0	0	0	0	0	0.13758
Healthy	0.11085	0	10.1159	0	0	0	0	0.03727	0	0.01782	8.66848	2.85582	2.66152	0.44266	0	0	0.06881	0	0.02314	0.01142
D001172	14.6071	0.0288	0.70949	0.69958	0.83239	0.00821	0	0.33687	0.18629	0.00082	0.14541	0.00273	0.41656	1.02509	0	0	0.38444	0	0	0
Healthy	2.43803	0	0.53569	0	0	0	0	0.10064	0	0	71.00222	8.31258	0	0	0	0	0.60169	0.0102	0.1507	0.07455
Healthy	0	0	0	0	0	0	0	0	0	0	17.36535	1.61752	7.34269	0	0	0	0	0	0	0
Healthy	24.4503	0	0.02887	0	0.00319	0	0	0	0	0	3.24318	0.69854	0.16943	0	4.3324	0	0.16809	0	0.2852	0.00756
Healthy	3.47246	1.3835	0	0.95431	0.14304	0	0	0	0	0	5.30716	0.85914	4.54092	1.14322	0	0	0	0	0	0.50243
Healthy	8.17222	0	0	0.68038	0	0	0	0	0	0	12.37025	0	5.19577	0	0	0	0	0	0.28415	0
Healthy	3.91121	0	0	0	0	0.47754	0.0587	0.00039	0.02881	0	4.70215	1.06069	4.90887	2.00319	0.45931	0.88813	0.01982	0	0.14787	0
Healthy	3.70245	0	0.06296	0.00964	0	0.03007	0	0	0	0	36.65539	5.19742	0	1.61832	0	2.02995	0.11671	0	0	0.00922
Healthy	2.49773	10.03096	0	0	0	0	0	0	0	0	7.04707	1.33326	0	0.02401	0	0	1.03877	0.02427	0.03868	0
D001172	14.1161	0.2672	0.09214	0.25923	0.67655	6.70028	1.43286	0.16941	0.0252	0.00335	10.49098	0.01846	0	0	0	0	0.04007	0	0	0
Healthy	2.24685	4.46679	0	0	0	0.0866	0.02237	0.00032	0	0	5.8131	1.92469	0	0	0.16178	1.48872	0.14525	0.01161	0.00048	0
Healthy	0	0	0	0	0	0.50194	0	0	0	0	3.35942	0.31135	2.1772	0.06666	0	0	0	0	0	0
Healthy	6.74379	0	0	0	0	0.08364	0	0	0	0	38.34512	4.92388	0	0.1818	11.9332	1.9269	0.02886	0	0	0
Healthy	0.89918	0	0.14117	0	0	0	0	0.06506	0	0	64.57827	5.33098	0	0	0	0	0.07611	0	0	0.57985
Healthy	1.79174	0	0.06901	0.57283	0	0	0	0	0	0	25.98027	1.00627	6.20158	0	0	0.64388	0.01891	0.21528	0.12536	0.14429
Healthy	6.79089	0	0	0	0	0	0	0	0	0	11.66946	0.03364	2.77242	1.91893	0	0	0	0	0	0
Healthy	27.4752	0	0	0	0	0	0	0	0	0	4.80281	1.17012	0	0	0	0	0	0	0	0
Healthy	1.10314	0.03589	0.60334	0	0	0	0	0.02628	0	0	30.79905	5.88476	0.05706	0	0	0.76261	0.12792	0.3145	0	0.02935
Healthy	0	0.00695	0.20678	0.26331	0	0.19478	0	0.33985	0.01809	0	68.9786	0	8.07987	0	0	0	0.02736	0	0	0
Healthy	1.28105	0	0	0.05667	0	0	0	0.01404	0	0	39.3447	1.75236	0	0	0.16963	0	0.05969	0	0	0
Healthy	10.8326	0	0.02024	0.19567	0	0	0.03739	0.03682	0.31973	0.00038	28.3131	0	0.51286	0.0405	0	0	0.0346	0	0.05347	0.15257
Healthy	0	0.00376	98.5792	0	0	0	0.20092	0	0	0	0.00134	0	0	0	0	0	0	0	0	0
Healthy	11.9794	0	0	0	0	0	0	0	0	0	40.35961	0	0.24017	0	0	0	0	0	0	0
Healthy	3.06524	0	0.09344	0.03878	0	0	0	0	0	0	37.92798	6.49005	0	0	0.07056	0	0.68166	0	1.463	0.27953
D001172	0.02865	0.03099	1.72077	5.37328	1.94906	0	0	0	0	0.01176	12.19587	4.83013	0.10262	0	0	0	0	0	0	0
Healthy	4.05406	0	0	0	0	0	0	0	0	0	39.35912	3.47424	0	3.35936	0	0	0.13428	0	0.08713	0.00159
Healthy	9.9414	10.84686	15.0335	0.00321	0	0.01028	0.00806	0.00284	0.01515	0	6.1596	1.65931	4.42708	0	0.03695	1.48568	0	4.24527	0	0.00099
Healthy	0.81028	0	0.08659	0	0	0	0	0.03073	0	0	9.55176	3.87232	0.60797	0	0	0	0.24458	0.3605	0.51872	0
D001172	5.67186	0.10094	0	0	0	0.0252	0.61099	0	0.29675	0	8.47681	1.53082	0.40941	0	0	1.11675	0	0	0	0
Healthy	2.52111	0.00056	7.81444	0.00621	0	0.01403	0	0.01743	0.02661	0.00128	20.37347	6.80784	0	0.04958	0	0.53135	0.30946	0.93215	0.12629	0.00166
D001172	0.15073	0.24271	6.78539	0.02114	0.42511	1.83708	0.36389	0.01152	0.00404	0.22552	0.12258	0.04547	0	0	0.00387	0	0.01282	0	0	0
Healthy	3.25638	45.57342	0	0	0	0	0	0	0	0	4.72188	1.02255	0	0	0.07464	1.10801	1.37618	0.03465	0	0
Healthy	2.39267	33.85975	0.06642	0	0	0	0	0	0	0	17.51603	4.86342	0	1.38685	0	1.28278	0.34539	2.19676	0.11856	0.03685
Healthy	3.94005	0	0	0	0	0	0	0	0	0	14.56739	9.05636	0	0	0.94625	0.89772	0.15638	0.25947	0	0.15062
Healthy	10.3387	2.4831	0	0.00516	0	0	0	0.00114	0	0	2.09491	1.55558	0	0	0.25217	0.54139	0.00192	0.03651	0.05143	0
Healthy	18.139	8.02642	8.6462	0	0	0	0	0	0	0	0	0	0	4.27911	0	0	0	0	0	0
Healthy	0	0	4.89526	0	0	0	0	0.4766	0	0.2349	5.06393	0	0	0	0.10448	0	0	0	0	0
Healthy	9.16888	5.61422	0	0	0	0	0.04102	0	0	0	13.16247	1.68367	0	8.79472	9.73356	1.10391	1.64852	0.1529	0	0.0194
Healthy	4.49434	0	0	0	0	0.59763	2.25021	0	1.08055	0	14.61587	0.25664	0.98463	0	0	0	0	0	0	0.02345
Healthy	1.71349	0	0	0	0	0	0.00422	0	0	0	33.2454	6.14371	0	0.03314	0.73511	1.48867	0.01854	0.03614	0	0.04267
Healthy	5.61849	0	0.10839	0.07739	0	0	0	0	0	0	23.44204	3.21009	0	0	0.06336	1.17912	0.13189	0	0.11937	0.00591
Healthy	8.35455	0	0.05429	0	0	0	0	0	0	0	10.80339	16.03697	0	0.05994	0	0.087	0	0.00645	0.03636	0.00736
Healthy	2.47357	34.02878	0.06894	0	0	0	0	0	0	0	18.26062	5.30594	0	1.34772	0	1.21169	0.30801	2.1913	0.13202	0.04178
Healthy	1.04944	0.0216	20.7052	0.12968	0.08949	0	0	0.00707	0	0	34.94576	0.25997	0	0	1.06732	0	0.10853	0.03335	0.07223	0
Healthy	3.98708	1.18536	0.03932	1.0406	0.09546	0	0	0	0	0	4.09722	0.63363	3.76164	0.76445	0	0	0	0	0	0.37716
Healthy	16.6831	6.42452	0	0	0	0	0	0	0	0	0.89743	0.16963	11.8655	0	0	0	0	0	0.05123	0
Healthy	6.88608	0	0	0	0	0	0	0	0	0	41.44909	0.171	0	0	8.06826	0	0	0	0	0
Healthy	2.30749	10.47329	0	0	0	0	0	0	0	0	6.79713	1.27606	0	0	0	0	0.92154	0	0.05938	0
Healthy	2.98947	0	18.7087	0.18182	0	0	0	0.96241	0	0	14.74322	1.82288	0.99789	8.80642	0	1.42511	0.06236	0	0.41443	0.00128
Healthy	1.64266	0	0.05832	0.52666	0	0	0	0	0	0	26.4141	0.96597	5.97939	0	0	0.62299	0.01485	0.23427	0.12201	0.10853
Healthy	4.82957	0	4.52346	1.13862	0	0	0.14316	1.53699	0.21567	0.10808	0.06265	0	0	0	0	0	0.53762	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	28.45268	0	0	0	0	0	0	0	0	0
Healthy	6.72633	7.95151	0	0.06209	0	0	0	0.01407	0.00065	0	30.24805	6.87244	0	0.13169	0	2.27434	0.04278	0.72614	0.03702	0.0108
Healthy	3.45227	0	0	0	0	0.02216	0.02277	0	0	0	49.2037	3.69318	0	3.06423	4.27383	0.86403	0	0	0	0
Healthy	3.97118	0	0.0278	0	0	0	0	0	0	0	35.22013	5.15336	0	1.64039	0	1.74706	0.0777	0	0	0.00294
Healthy	3.57173	0	0.08366	0	0	0.00659	0	0	0	0	36.23169	5.20087	0	1.55963	0	1.82906	0.112	0	0	0.32872
Healthy	1.44193	0	0	0.12837	0	0	0	0	0	0	21.93039	1.99054	2.9941	0	0	0	0	0.27528	0	0.14668
Healthy	11.2482	42.27842	0	0	0	0.01704	0.7789	0	0.28653	0	0	0	0	0.02098	0	0	0	0	0	0
Healthy	0.35627	0	0.93792	0.00455	0	0	0	0	0	0	49.63824	1.69135	8.89733	2.52801	0	0	0.16196	0	0.03542	0.01733
Healthy	2.26684	0	0.06217	0	0	0	0	0	0	0	37.09359	4.4963	2.88898	1.24294	0	0.78502	0.01935	0.03274	0	0.21793
Healthy	4.92597	0	0.0408	0	0.0058	0.77588	0.1304	0	0.08325	0	11.27792	3.56258	5.72981	0.01834	2.08072	1.19883	0.04191	0	0.01836	0.0079
Healthy	18.1304	28.6106	0	0	0	0.00201	0.02185	0	0.04485	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.31629	10.22659	0	0	0	0	0	0.01261	0	0	7.21947	1.58981	0	0.02887	0	0	0.97292	0.01631	0.054	0
Healthy	3.28853	0	0	0	0	0	0.90979	0	0.14779	0	15.11177	0.14945	0.67792	0	0	0	0	0	0	0
Healthy	1.28169	2.53701	0	0	0	0	0	0	0	0	0.41637	0.26416	4.68645	0.11249	0	0.00625	0	0.00159	0	0
Healthy	1.34157	0	0	0.07457	0	0	0	0.01894	0	0	39.04051	1.66316	0.00933	0	0.17701	0	0.04778	0.00972	0	0
Healthy	7.93581	0.012	0.87145	0.20522	0	0.05705	0.09477	0	0.05107	0	25.33868	0.51945	0	0	0	1.26994	0	0.01447	0.03646	0.30581
Healthy	2.24074	0	0.40305	0	0	0	0	0	0	0	13.9239	6.09831	3.03276	0.00283	0	0.53143	0.2467	0.21142	0.12395	0.00292
Healthy	3.3668	0	0.07667	0	0	0	0	0.01119	0	0	37.27906	2.41436	0	5.77093	0	0.33638	0.41731	0	0	0.05759
Healthy	3.68127	0	0	0	0	0	0	0	0	0	24.65877	6.01292	0	0	2.73061	0.83888	0.20732	0.08446	0	0.33515
Healthy	9.06931	0	0.01464	0	0	0.03517	0.07191	0	0.00429	0	7.6832	1.7901	0	2.02605	0.14453	0.90828	0.03872	0.02693	0.01041	0.00016
Healthy	1.63072	0	0	0	0	0	0	0	0	0	3.05099	0	0.06843	0.50972	0	0	0	0	0	0
Healthy	7.99724	1.98203	0.08398	0.01597	0.34329	0.00145	0	0.03181	0.16095	0.01563	9.85695	1.87499	0.88316	0.57586	0.0581	0.96762	0.0772	0.04029	1.2569	0.07907
