group	Agathobacter	Prevotella	Butyrivibrio_A	Barnesiella	Methanobrevibacter_A	Mediterraneibacter	Anaerobutyricum	Anaerostipes	Paraprevotella	Coprobacter	Prevotella	Barnesiella	Mediterraneibacter	Enterocloster	Anaerobutyricum	Blautia_A	Paraprevotella	Dorea	Anaerostipes	Coprobacter
Healthy	2.56425	0	20.3276	1.24557	1.0266	1.72117	0.49026	0.05239	0	0	0	1.24557	1.72117	0.36701	0.49026	0.60867	0	0.25236	0.05239	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.17136	0	0	0	0	0.26201	0.06016	0.03768	0	0	0	0	0.26201	0.10964	0.06016	0.15714	0	0.05871	0.03768	0
Healthy	0.34877	0	0	0	0	0.2571	0	0	0	0	0	0	0.2571	0	0	0.05043	0	0.02357	0	0
Healthy	1.38687	0.0459	0	0	0	0.00928	0	0.25187	0	0	0.0459	0	0.00928	0.08997	0	0.00623	0	0	0.25187	0
Healthy	6.12197	0	0	0	0	2.40753	1.44689	0.18012	0.05801	0	0	0	2.40753	2.63483	1.44689	0.4628	0.05801	1.10206	0.18012	0
Healthy	0.8047	6.71216	0	1.48789	0	1.08996	1.61132	0.11797	0.27795	0	6.71216	1.48789	1.08996	1.02855	1.61132	1.34854	0.27795	0.53885	0.11797	0
Healthy	0.02013	0	0	0	0	3.33748	0.65432	0	0.08834	0	0	0	3.33748	0	0.65432	1.54898	0.08834	0.4917	0	0
Healthy	0	0	91.8533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.10354	0	0	0	0	0.27551	0	0	0	0.07586	0	0	0.27551	0.38452	0	0	0	0.00792	0	0.07586
Healthy	0.55184	0	0	0.63088	0	0.07276	0	0	4.24623	0	0	0.63088	0.07276	0.12226	0	0.03535	4.24623	0.01933	0	0
Healthy	0	0	0	3.30334	0	0.02901	0	0	0	0	0	3.30334	0.02901	1.79054	0	0	0	0	0	0
Healthy	0	0	0	1.22552	0	0.07625	1.13597	0.16195	0	0.01588	0	1.22552	0.07625	0.95265	1.13597	0.72149	0	0.36605	0.16195	0.01588
Healthy	2.86952	0	0	5.02209	0	2.28741	0.88881	0.26601	1.58736	0.04719	0	5.02209	2.28741	0.67915	0.88881	0.56984	1.58736	0.21141	0.26601	0.04719
Healthy	5.97417	0	0	1.09773	0	0.42781	0	0	0	0	0	1.09773	0.42781	0	0	0.08343	0	0.02209	0	0
Healthy	0.28056	0	0	0.43946	0	0.13755	0	0	0.14339	0	0	0.43946	0.13755	0.00741	0	0	0.14339	0	0	0
Healthy	7.1531	0	0	0	0	0.9731	0.27156	0	0	0	0	0	0.9731	0.70374	0.27156	0.30499	0	0.27393	0	0
Healthy	2.66133	10.05104	0	0	1.17601	0.59747	1.38983	0.03505	0	0	10.05104	0	0.59747	0.0099	1.38983	0.94119	0	0.42065	0.03505	0
Healthy	1.01921	0	0	3.50041	0	0.24852	0.88429	0	0	0.13938	0	3.50041	0.24852	0	0.88429	0.33446	0	0.39779	0	0.13938
Healthy	7.46586	0	0	0	0	0.12449	0.24945	1.20049	0	0	0	0	0.12449	0.39686	0.24945	0.44033	0	0.11086	1.20049	0
Healthy	0.59629	8.90353	0	0	1.4988	0.17713	1.35625	1.13128	0.52112	0.14583	8.90353	0	0.17713	1.2324	1.35625	0.4218	0.52112	0	1.13128	0.14583
Healthy	0	0	0	6.2093	0	1.3753	0.21971	1.28919	0	1.20461	0	6.2093	1.3753	1.74283	0.21971	0.95731	0	0	1.28919	1.20461
Healthy	0	0	0	0	0	0.29736	0.22783	0.02045	0	0	0	0	0.29736	0.04792	0.22783	0.11705	0	0.09402	0.02045	0
Healthy	9.68422	55.8483	0	1.11072	0	0.06039	0.11749	0.13525	0.07754	0.01097	55.8483	1.11072	0.06039	0.69794	0.11749	0.28329	0.07754	0.21763	0.13525	0.01097
Healthy	7.88167	0	0	0	0	0.80755	0	0	0	0	0	0	0.80755	0	0	0	0	0	0	0
Healthy	3.53974	8.26867	0	0.10354	0	0.12507	0.28134	0	0.55179	0.27497	8.26867	0.10354	0.12507	0.12932	0.28134	0.12093	0.55179	0.10665	0	0.27497
Healthy	11.183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.99151	0.4263	0.00708	0	0	0	0	0.99151	0.36578	0.4263	0.13061	0	0.16076	0.00708	0
Healthy	10.2666	0	0	0.5316	2.2661	2.62093	3.14218	0.03789	0	0.09035	0	0.5316	2.62093	2.84767	3.14218	0.54876	0	1.97697	0.03789	0.09035
Healthy	1.83243	0	0	0	0	0	2.63855	3.171	0	0	0	0	0	0	2.63855	0	0	0	3.171	0
Healthy	5.57702	22.6101	0	0.01323	0.36043	0.05642	0.74748	0.58831	0.97034	0.02286	22.6101	0.01323	0.05642	1.86496	0.74748	0.22425	0.97034	0	0.58831	0.02286
Healthy	1.48845	11.4038	0.00799	0	0	0.09697	0.86308	0.0859	5.40816	0	11.4038	0	0.09697	5.58976	0.86308	0.14579	5.40816	0.52977	0.0859	0
Healthy	1.66805	0	0	0	0	0.25434	0	0	0	0	0	0	0.25434	0.09186	0	0.20394	0	0.10167	0	0
Healthy	0.81814	0	0	0	0	0.15125	0	0	0	0	0	0	0.15125	0.00267	0	0	0	0.00415	0	0
Healthy	0.89611	0	0	0	0	0.19733	0	0	0	0	0	0	0.19733	0	0	0	0	0.01433	0	0
Healthy	2.13187	0	0	5.39401	0.19453	0.12017	0.04057	0.00582	1.44964	0.36171	0	5.39401	0.12017	0.01418	0.04057	0.09705	1.44964	0	0.00582	0.36171
Healthy	4.02246	0	1.28548	5.47772	0	2.48504	0.86436	0.44591	0	0.03523	0	5.47772	2.48504	2.4429	0.86436	0.54442	0	0.35703	0.44591	0.03523
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.80074	0	0	0	0	0	0	0	0.80074	0	0	0	0	0	0	0	0
Healthy	2.31189	0	0	3.49356	2.76374	0.31529	0.52926	0.06578	0	0.1604	0	3.49356	0.31529	0.89815	0.52926	0.2151	0	0.05786	0.06578	0.1604
Healthy	0	0	0	0	0	0.26401	0	0	0	0.02205	0	0	0.26401	0	0	0	0	0	0	0.02205
Healthy	3.23148	7.34701	0	0.15688	0	0.19689	0.3707	0.04105	0.34994	0.27296	7.34701	0.15688	0.19689	0.11429	0.3707	0.13837	0.34994	0.09434	0.04105	0.27296
Healthy	0.3356	0	0	10.5218	12.0425	0.01134	0.14344	0.25525	0	0	0	10.5218	0.01134	0.19173	0.14344	1.10363	0	0.10788	0.25525	0
Healthy	5.21351	1.95919	0	2.33807	0.6539	0.95629	1.24667	0.16449	0	0.07798	1.95919	2.33807	0.95629	1.28746	1.24667	1.30232	0	0.55255	0.16449	0.07798
Healthy	2.24135	0.00367	0.09514	14.2136	0	0.00577	0.32494	0.33088	0	0	0.00367	14.2136	0.00577	0.06513	0.32494	0.16274	0	0.11507	0.33088	0
Healthy	0.97179	0.1016	0	3.745	0	1.33471	0.57133	0.20696	0	0	0.1016	3.745	1.33471	0.16939	0.57133	0.22865	0	0.30483	0.20696	0
Healthy	1.75764	0	0	0	0	0.3709	0	0	0	0	0	0	0.3709	0.02739	0	0	0	0	0	0
Healthy	2.63843	0	3.23327	2.70141	0	0.186	0.01438	0	0	0.05798	0	2.70141	0.186	0	0.01438	0.11329	0	0.02073	0	0.05798
Healthy	3.12724	2.00259	4.87848	0.37682	1.68806	1.94923	0.55981	0.05038	0.07008	0.09494	2.00259	0.37682	1.94923	0.27248	0.55981	0.25	0.07008	0.2295	0.05038	0.09494
Healthy	0.54401	0	0	0.66416	0	0.0569	0	0	4.50939	0	0	0.66416	0.0569	0.10873	0	0.03797	4.50939	0	0	0
Healthy	2.21295	55.04654	0.00435	0.12029	0	0.02809	0.08542	0.01038	0.45247	0	55.04654	0.12029	0.02809	0.03366	0.08542	0.1054	0.45247	0.076	0.01038	0
Healthy	1.51459	0	0	0	0	0.19827	0	0	0	0	0	0	0.19827	0.00693	0	0.02239	0	0.00366	0	0
Healthy	5.27794	0	0	0	0	0.14346	0	0	0	0	0	0	0.14346	0.36372	0	0.1772	0	0.02595	0	0
Healthy	4.55373	17.24653	0	0	0.33908	0.12535	0.43756	0.28535	0	0	17.24653	0	0.12535	0.1994	0.43756	0.13712	0	0.1438	0.28535	0
Healthy	1.41998	0	0	6.31527	0	0.61134	0.05382	0	0	0	0	6.31527	0.61134	0.01884	0.05382	0.02416	0	0.00477	0	0
D050177	15.4336	0.10777	0	0.7452	0	1.02061	0.7095	0.02041	0.25991	0.04134	0.10777	0.7452	1.02061	0.55644	0.7095	0.43383	0.25991	0.15627	0.02041	0.04134
Healthy	47.0518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.5399	0	0	0	0	0.09917	0.05519	0.02318	0	0	0	0	0.09917	0.98099	0.05519	0.47968	0	0.12845	0.02318	0
Healthy	0	0	0	1.27443	0.06171	0.18913	0	0	0.72175	0.30059	0	1.27443	0.18913	1.98775	0	0	0.72175	0	0	0.30059
Healthy	48.0839	8.27946	0	0.69678	0	8.37429	1.67583	0.313	0	0	8.27946	0.69678	8.37429	0	1.67583	1.23863	0	0.05553	0.313	0
Healthy	2.27708	0	0	1.1574	0	0.56574	0	0	0	0	0	1.1574	0.56574	0	0	0.00965	0	0.01637	0	0
Healthy	0	0	0	0	0	0.70934	0	0.04382	0	0	0	0	0.70934	2.30524	0	0	0	0.75535	0.04382	0
Healthy	1.28064	0	0	0	0	0.14048	0.0149	0	1.03652	0	0	0	0.14048	0.04748	0.0149	0.01188	1.03652	0.00152	0	0
Healthy	1.18111	0	0	0	0	0.05732	0.00785	0	0.82279	0	0	0	0.05732	0.03053	0.00785	0	0.82279	0.00965	0	0
Healthy	0	0	0	2.49804	0	1.22268	0	0	0	0	0	2.49804	1.22268	2.52228	0	0	0	0	0	0
Healthy	0.04312	37.6559	13.1722	1.03847	0	0.01427	0.50034	0.11884	1.04251	0.07762	37.6559	1.03847	0.01427	0.5643	0.50034	0.28222	1.04251	0.31416	0.11884	0.07762
Healthy	3.18029	0	0	0	0.21804	0.02054	0.18202	0.01316	0	0	0	0	0.02054	0.86082	0.18202	0.41153	0	0.17443	0.01316	0
Healthy	10.061	0	0	0	0	1.82302	2.48377	0.94327	0	0	0	0	1.82302	1.03473	2.48377	0.51889	0	0.27654	0.94327	0
Healthy	3.11962	29.37993	12.1885	0.007	0.68489	0.01966	0.11666	0	0.50886	0	29.37993	0.007	0.01966	1.53098	0.11666	0.2342	0.50886	0	0	0
Healthy	0.35832	29.7369	0	0.04243	0	2.27525	0.31959	0	0	0.11571	29.7369	0.04243	2.27525	0.25819	0.31959	0.10332	0	0.16261	0	0.11571
Healthy	12.5636	0	2.57682	4.16773	0.57513	1.09506	0.55046	0.23523	0	0	0	4.16773	1.09506	1.51206	0.55046	0.15908	0	0.22006	0.23523	0
Healthy	9.60091	0	0	5.62211	0.57785	1.35558	1.1336	0	0	0	0	5.62211	1.35558	0.972	1.1336	5.37221	0	0	0	0
Healthy	0	0	0	0	0	0.02318	0	0	0	0	0	0	0.02318	6.15282	0	0.02896	0	0.04431	0	0
Healthy	10.3699	0	0	0	0	0.4601	0.42697	0.08852	0	0	0	0	0.4601	0.18495	0.42697	0.18537	0	0.0306	0.08852	0
Healthy	3.03591	8.75833	0	0.03058	0	0.04145	1.49807	0.0204	0.0113	0	8.75833	0.03058	0.04145	0.76528	1.49807	0.55032	0.0113	1.08943	0.0204	0
Healthy	0.12776	0	0	0	0	0.34126	0	0	0	0.11704	0	0	0.34126	0.37815	0	0	0	0.02797	0	0.11704
D050177	0	0	0	8.91311	0	0.22865	0	0	0	0	0	8.91311	0.22865	0	0	0	0	0	0	0
Healthy	3.26444	0	0	5.23206	0	0.21306	0.07888	0	0	0	0	5.23206	0.21306	0.16771	0.07888	0.07468	0	0.0024	0	0
Healthy	11.1805	0	12.5443	1.36084	0.74572	0.27185	0.23025	0.00852	0.26234	0	0	1.36084	0.27185	2.46612	0.23025	1.05007	0.26234	0.19875	0.00852	0
Healthy	1.88349	0	0	0	0	0.40157	0	0	0	0	0	0	0.40157	0.04194	0	0	0	0	0	0
Healthy	1.54646	0	0	3.65662	0	0.02418	0.87595	0.01065	0	0	0	3.65662	0.02418	3.60054	0.87595	0.93751	0	0.07645	0.01065	0
Healthy	0.57836	0.24509	0.35891	1.31613	12.6844	0.54732	1.92324	0.28899	0.02905	0	0.24509	1.31613	0.54732	1.94007	1.92324	0.61328	0.02905	0.58717	0.28899	0
Healthy	11.7496	19.01481	0	0.42362	0	0.39693	0.49045	0.08522	2.98512	0.01491	19.01481	0.42362	0.39693	0.12579	0.49045	0.4905	2.98512	0.35691	0.08522	0.01491
Healthy	0	0.007	0	0	0	0.01567	0	0.00167	0	0	0.007	0	0.01567	2.07739	0	0	0	0.25498	0.00167	0
Healthy	0	2.85672	0	6.24255	0	1.8385	2.19926	0.89122	0	0	2.85672	6.24255	1.8385	0.58804	2.19926	1.04498	0	1.0834	0.89122	0
Healthy	2.68949	6.69404	0	3.36121	3.99077	4.3974	1.88852	0.59936	0.54889	0	6.69404	3.36121	4.3974	1.24332	1.88852	0.42969	0.54889	0.26426	0.59936	0
Healthy	13.0214	0	0	4.21699	0.6324	0.40332	0.70969	0.1208	0	0	0	4.21699	0.40332	0.30162	0.70969	0.85682	0	0.42851	0.1208	0
Healthy	0.38463	45.77063	0	0.76752	0	0.32633	0	0	0.40925	0.00513	45.77063	0.76752	0.32633	0.06216	0	0	0.40925	0	0	0.00513
Healthy	0	0.02749	0	0	0	0.00485	0.02432	0.13998	0	0	0.02749	0	0.00485	0.10631	0.02432	0.00253	0	0	0.13998	0
Healthy	23.7081	0	0	1.13339	0	0.93831	1.20471	0.41236	0	0	0	1.13339	0.93831	0.24258	1.20471	0.88183	0	1.29949	0.41236	0
Healthy	37.3925	0	0	0	0	0.18417	1.26348	0.36491	0	0	0	0	0.18417	0.77587	1.26348	0.50679	0	0.34333	0.36491	0
Healthy	0.72075	0	0	0	3.24532	0	0	0.37667	0	0	0	0	0	0	0	0.04847	0	0.06204	0.37667	0
Healthy	0.63238	0	0	0	0	0.02434	0.00541	0.06142	0	0	0	0	0.02434	0.14336	0.00541	0.01391	0	0.00362	0.06142	0
Healthy	0.44844	0	0	0	0	1.11009	0.01783	0.02001	0	0	0	0	1.11009	0.08479	0.01783	0.06177	0	0	0.02001	0
Healthy	3.55951	0	0	3.1888	0.03754	0.04735	0.05075	0	0	0.04301	0	3.1888	0.04735	0.05804	0.05075	0.00933	0	0	0	0.04301
Healthy	10.982	0	0	4.54616	0.52025	0.83172	0.06463	0.09687	0	0.06399	0	4.54616	0.83172	0.35763	0.06463	0.07589	0	0.12687	0.09687	0.06399
Healthy	1.38531	0	0	0	0	0.19422	0	0	0	0	0	0	0.19422	0.01665	0	0.03818	0	0	0	0
Healthy	5.16554	0	0	0	0	0.52522	0.43778	0.12911	0	0.15532	0	0	0.52522	0.16884	0.43778	0.22547	0	0.03394	0.12911	0.15532
Healthy	0	0	0	0	0	0	0	2.68715	0	0	0	0	0	7.03574	0	0	0	0	2.68715	0
Healthy	8.45367	0	2.06047	0	1.71307	0.11687	0.15065	0.72684	0	0	0	0	0.11687	1.02445	0.15065	1.06418	0	0	0.72684	0
Healthy	7.34455	0	0	0	0	0.00952	1.61422	0.995	0	0	0	0	0.00952	0.24443	1.61422	0.31912	0	0	0.995	0
Healthy	1.49754	29.5294	0	0.04666	0.02601	0.01575	0.42701	0.05885	0.34315	0.00673	29.5294	0.04666	0.01575	2.26211	0.42701	0.57489	0.34315	0.44794	0.05885	0.00673
Healthy	1.3154	9.72196	21.5886	0.58128	0.17925	2.37779	0.45921	0.08662	0.19078	0	9.72196	0.58128	2.37779	0.14554	0.45921	0.51089	0.19078	0.14707	0.08662	0
D050177	0	0.69868	91.2396	0	0	0	0	0	0	0	0.69868	0	0	0	0	0	0	0	0	0
Healthy	3.24175	0	0	12.4806	0	0.02422	0	0.00313	0	0	0	12.4806	0.02422	0	0	0	0	0.15618	0.00313	0
Healthy	4.97536	0	0	0	0	1.05523	2.90632	3.28117	0	0.47115	0	0	1.05523	0.41061	2.90632	2.25875	0	0.16875	3.28117	0.47115
Healthy	0.03177	0	0	2.92749	0	0.00569	0.23005	0.03132	0	0.09542	0	2.92749	0.00569	0.55998	0.23005	0.11271	0	0.11999	0.03132	0.09542
Healthy	0	15.02399	0	0	0	0.15603	0.01826	0.00055	0	0	15.02399	0	0.15603	0.00727	0.01826	0.03249	0	0.07933	0.00055	0
Healthy	2.92391	6.90858	0	20.3315	0	0.02938	0.15293	0.2235	1.71908	0	6.90858	20.3315	0.02938	0.11993	0.15293	0.06996	1.71908	0.17061	0.2235	0
Healthy	2.79805	0	3.2404	2.54835	0	0.10658	0	0	0	0.05283	0	2.54835	0.10658	0	0	0.15278	0	0.03921	0	0.05283
Healthy	2.10373	0	0	5.73634	0.9034	0.02179	0.06896	0	0	0.01926	0	5.73634	0.02179	0.76089	0.06896	0.01606	0	0	0	0.01926
Healthy	1.906	0	0	0	0	0.12227	0	0	0	0	0	0	0.12227	0.0286	0	0	0	0	0	0
Healthy	7.75505	0.00568	8.59453	0.75844	0.02214	0.95133	0.48875	0.21995	0	0	0.00568	0.75844	0.95133	0.30546	0.48875	0.46965	0	0.33125	0.21995	0
Healthy	3.3868	0	0	0	0.24867	0.5033	0.18872	0.01756	0	0	0	0	0.5033	0.87314	0.18872	0.48069	0	0.19687	0.01756	0
Healthy	0	0	0	1.4846	0	2.07091	0	0.11038	0	0	0	1.4846	2.07091	2.42854	0	0.2128	0	0	0.11038	0
Healthy	6.45007	1.85669	9.18583	3.44133	0.49979	0.56112	0	0.00502	0.21356	0.00811	1.85669	3.44133	0.56112	0.77463	0	0.0961	0.21356	0.09653	0.00502	0.00811
Healthy	7.70644	0	0	0	0	0.00963	0.73078	0.26902	0	0	0	0	0.00963	0.05191	0.73078	0.14841	0	0	0.26902	0
Healthy	6.65938	0	4.2782	0	0	1.32422	0.76616	0.15919	0	0	0	0	1.32422	0.15761	0.76616	0.27015	0	0.11567	0.15919	0
Healthy	6.17233	0	0	0	0	0.04591	0.53394	0.242	0	0	0	0	0.04591	0.02887	0.53394	0.26158	0	0	0.242	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	19.3163	0	0	5.55733	0	12.8798	0	0	0	0	0	5.55733	12.8798	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	8.26545	0	0	0	0	2.73955	1.74219	0.86455	0	0	0	0	2.73955	0.28737	1.74219	0.18827	0	0.11267	0.86455	0
Healthy	0.04686	4.36739	0	0.02399	0	0	0	0	0.03883	0	4.36739	0.02399	0	0	0	0	0.03883	0	0	0
Healthy	0.08812	0.02982	0	2.88489	0	0.06365	0	0	0	0.09432	0.02982	2.88489	0.06365	0.02844	0	0.04294	0	0.00441	0	0.09432
Healthy	1.32498	31.1855	0	2.09284	0.03181	0.45164	0	0	0.02994	0	31.1855	2.09284	0.45164	0.58824	0	0.03522	0.02994	0.05312	0	0
Healthy	1.4848	10.8547	0	0	8.1318	0.5007	0.77502	0.37633	0	0	10.8547	0	0.5007	1.99015	0.77502	2.23736	0	4.35547	0.37633	0
Healthy	42.4755	0	0	2.3985	0	0.87617	0.43534	0.14457	0	0.07928	0	2.3985	0.87617	0.49133	0.43534	0.17854	0	0.13763	0.14457	0.07928
Healthy	4.56219	0	0	0	0	0.19549	0.01211	0.34346	0	0	0	0	0.19549	0.08322	0.01211	0.1739	0	0.11577	0.34346	0
Healthy	0.73034	0	0	18.4747	0	0.44362	0	0	0	0	0	18.4747	0.44362	0.04771	0	0	0	0.04577	0	0
Healthy	4.73247	0	0	0	0	0.13298	0.55842	0.34767	0	0	0	0	0.13298	0.01312	0.55842	0.10174	0	0	0.34767	0
Healthy	0	33.40155	0	1.35507	0.02964	0.13371	0	0	1.24205	0	33.40155	1.35507	0.13371	0.74978	0	0	1.24205	0	0	0
Healthy	0.26954	0	0	0	0	0.0074	0.01067	0	0	0	0	0	0.0074	0.27427	0.01067	0.03161	0	0.00465	0	0
Healthy	13.2578	0	0	0.50524	0.04087	0.04025	3.3923	0.24541	0	0	0	0.50524	0.04025	5.62826	3.3923	2.41201	0	1.18241	0.24541	0
Healthy	3.28452	0	0	0.04595	0.07054	3.57177	9.79017	0.42505	0	0	0	0.04595	3.57177	0.27216	9.79017	1.22769	0	0.67817	0.42505	0
D050177	16.0511	0	0.07643	7.98888	0.14452	0.9233	0.27645	0.39631	0	0.24501	0	7.98888	0.9233	0	0.27645	0.25817	0	0.20258	0.39631	0.24501
Healthy	0.63357	50.329	0	0	0	1.13876	0.01943	0.00962	0	0	50.329	0	1.13876	0.22155	0.01943	0.10189	0	0	0.00962	0
Healthy	10.8761	16.5243	0	0.3993	0	1.95348	0.51279	0.15034	3.87756	0	16.5243	0.3993	1.95348	0.0567	0.51279	0.39054	3.87756	0.17602	0.15034	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.57201	0	0	1.3808	0.0651	0.13775	0	0	0.86798	0.17949	0	1.3808	0.13775	0.01693	0	0.05437	0.86798	0.02958	0	0.17949
Healthy	0.54967	2.80734	0	0	13.6877	0.37898	1.0619	0.94592	0	0	2.80734	0	0.37898	1.91553	1.0619	4.38813	0	1.58449	0.94592	0
Healthy	0.00417	0	0	0	0	0.06744	0	0	0	0	0	0	0.06744	0.31096	0	0.00326	0	0	0	0
Healthy	0.16689	0	0	0	0	0.42416	0	0	0	0.12314	0	0	0.42416	0.45578	0	0	0	0.01187	0	0.12314
Healthy	6.83565	0	0	0.88791	0.39354	0.24563	0.1011	0.33307	0.01369	0	0	0.88791	0.24563	1.13069	0.1011	2.29163	0.01369	0.35522	0.33307	0
Healthy	0	0	0	0	0	0.01883	0	0	0	0	0	0	0.01883	6.0913	0	0.05107	0	0.06577	0	0
Healthy	0.33972	0.00503	0	0.74653	0	0.16924	1.92036	0.03192	0	0	0.00503	0.74653	0.16924	0.97451	1.92036	0.95335	0	0.87126	0.03192	0
Healthy	1.233	0	0	0	0	0.15785	0.0018	0	0.91433	0	0	0	0.15785	0.05411	0.0018	0.00497	0.91433	0	0	0
Healthy	3.51116	0	0	0	0.22303	0.09334	0.1858	0.02981	0	0	0	0	0.09334	0.96909	0.1858	0.3686	0	0.17068	0.02981	0
Healthy	22.9942	0	0	3.57007	0	1.85324	2.17209	0.12187	0.61956	0.17226	0	3.57007	1.85324	1.13489	2.17209	0.37789	0.61956	0.09577	0.12187	0.17226
Healthy	5.3832	2.41119	0	0.50852	0.04896	0.77817	0.27252	0.0721	0.02527	0	2.41119	0.50852	0.77817	0.22676	0.27252	0.34912	0.02527	0.15493	0.0721	0
Healthy	1.53974	0	0	0	0	0.20959	0.01947	0	0.26871	0	0	0	0.20959	0.02062	0.01947	0.00761	0.26871	0.00847	0	0
Healthy	3.76487	0	0	1.59842	0	0.05033	0.15351	0.60333	0	0	0	1.59842	0.05033	0.87395	0.15351	0.27214	0	0.33445	0.60333	0
Healthy	10.2259	0	0	0	0	0	0	0	0	0	0	0	0	0.06537	0	0	0	0	0	0
Healthy	0.71917	0	0	19.1915	0	0.02965	0	0	0	0	0	19.1915	0.02965	0.04961	0	0	0	0.04392	0	0
Healthy	0.12405	62.5827	0	0.24072	0.00641	0.85369	0	0	0	0	62.5827	0.24072	0.85369	0	0	0.20247	0	0	0	0
Healthy	11.4443	0	0	0	0	0.09151	0.09837	0.00792	0.36366	0	0	0	0.09151	0.30083	0.09837	1.02385	0.36366	0.26222	0.00792	0
Healthy	0	0.00465	0	0	0	0.57829	0	0	0	0	0.00465	0	0.57829	0	0	0	0	0	0	0
Healthy	2.10844	0	0	5.63244	0.13943	0.22149	0.02588	0	1.46508	0.31535	0	5.63244	0.22149	0.01339	0.02588	0.15658	1.46508	0	0	0.31535
Healthy	0	0	0	2.83733	0.6442	0.55025	0	0	0	0.07801	0	2.83733	0.55025	0.2102	0	0	0	0	0	0.07801
Healthy	0.66997	0	0	3.77465	0	0.40721	0	0	0	0	0	3.77465	0.40721	0	0	0.08409	0	0	0	0
Healthy	0.62263	0	0	4.3312	0.07681	0.26796	0.13907	0.00064	0	0.10411	0	4.3312	0.26796	0.36068	0.13907	0.089	0	0.0724	0.00064	0.10411
Healthy	0	0	0	0	0	0.51837	0	0	0	0	0	0	0.51837	0.09027	0	0.18821	0	0	0	0
Healthy	0	0	0	0	0	10.2458	0	0	0	0	0	0	10.2458	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.0031	0	0	0	0	0	0	0.0031	2.09311	0	0	0	0	0	0
Healthy	4.211	0.00995	12.7029	0.56562	6.63006	0.17561	0.68739	0.57463	0.16493	0.01692	0.00995	0.56562	0.17561	0.59296	0.68739	0.53435	0.16493	0.17928	0.57463	0.01692
Healthy	12.7022	19.80219	0.62847	0	2.12866	0.12516	0.21804	0	0	0	19.80219	0	0.12516	0.32581	0.21804	1.11764	0	0.66581	0	0
Healthy	5.28864	26.8402	0	0.43669	0	0.69213	0.07971	0	0	0.00997	26.8402	0.43669	0.69213	0.15272	0.07971	0.31878	0	0.48062	0	0.00997
Healthy	3.06397	0	0	1.46036	0	1.38839	0	0	0	0	0	1.46036	1.38839	0	0	0	0	0.02881	0	0
Healthy	0.00782	0	0	0	0	0.00369	0.00181	0	0	0	0	0	0.00369	0	0.00181	0	0	0	0	0
Healthy	13.8495	0	0	2.03123	0	0.71791	0.85422	0.25144	0.81107	0	0	2.03123	0.71791	1.07907	0.85422	1.12623	0.81107	0.47241	0.25144	0
Healthy	0	0	0	5.71515	0	0.0448	0	0	0	0	0	5.71515	0.0448	0.62735	0	0	0	0	0	0
Healthy	0.16966	0.0265	0	4.67326	16.5498	1.76367	0	0.19676	0	0	0.0265	4.67326	1.76367	0.26155	0	0.02955	0	0.19848	0.19676	0
Healthy	0.00406	0	0	2.8473	12.913	0.99423	0	0.19941	0	0	0	2.8473	0.99423	0.06938	0	0.04376	0	0.26063	0.19941	0
Healthy	1.86349	0	0	0	0.06662	0.03711	0.02215	0	0	0	0	0	0.03711	0.17304	0.02215	0.10349	0	0.05783	0	0
Healthy	0	0	0	2.92562	0.67741	0.18754	0	0	0	0.09791	0	2.92562	0.18754	0.16067	0	0	0	0	0	0.09791
Healthy	4.5236	0	16.7314	0.19789	6.56249	1.58339	2.88123	0.16261	0	0	0	0.19789	1.58339	1.63964	2.88123	1.46485	0	0.64123	0.16261	0
Healthy	2.0935	0	0	5.63966	0.70794	0	0	0	0	0	0	5.63966	0	0.7023	0	0	0	0	0	0
Healthy	2.34219	0	0	0	0	0.18968	0.00234	0.12822	0	0	0	0	0.18968	0.07395	0.00234	0.19383	0	0.02084	0.12822	0
Healthy	0.43517	0	0	0	0	1.1354	0	0	0.98577	0	0	0	1.1354	1.94515	0	0	0.98577	0	0	0
Healthy	19.9746	0	0	0	0	0.95296	0.10641	0.52599	0	0	0	0	0.95296	1.10536	0.10641	0.12428	0	0	0.52599	0
Healthy	7.59718	0.51472	4.25188	0.30138	0.51835	1.21433	0.66063	0.33305	0.22934	0	0.51472	0.30138	1.21433	1.56798	0.66063	0.6504	0.22934	1.14032	0.33305	0
Healthy	6.72471	0	0	4.18595	0	0.24625	0.21271	0.09308	19.85845	0.02813	0	4.18595	0.24625	0.4634	0.21271	0.32705	19.85845	0.01698	0.09308	0.02813
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00504	0	0	0	0	0	0
