group	Blautia_A	Streptococcus	Dorea	Longicatena	Faecalimonas	Clostridium_A	Adlercreutzia	Gordonibacter	Eggerthella	Lactococcus	Faecalibacterium	Agathobacter	Ruminococcus_H	Roseburia	Mediterraneibacter	Enterocloster	Collinsella	Blautia_A	Dorea	Flavonifractor
Healthy	0.01574	0.02759	0.00619	0	0	0	0.1085	0.00754	0	0	5.03154	0.14529	0	2.24549	0.49172	0.03489	0.19877	0.01574	0.00619	0
Healthy	0	0.03018	0	0	0.90947	0	0	0	0.05082	0	0.00267	0	0	0	0.08366	0.44361	0	0	0	0.0154
Healthy	0.32108	4.13754	0.44437	0.00585	0	0.35507	0.10248	0.0351	0.01209	0	13.1131	9.46116	6.60819	4.31212	1.13854	0.73518	1.028	0.32108	0.44437	0.0337
Healthy	0	0.19648	0	0	0	0	0	0	0	0	0.00102	0	0	0	2.63802	0	1.58019	0	0	0
Healthy	0	8.28678	0	0.00568	0.79384	0	0	0	0	0	11.6457	0	0	22.22184	0.00493	1.69091	0.83439	0	0	0.00587
Healthy	0	0	0	0	0	0	0	0	0	0	0.05227	1.81538	0	0	0.13803	0.03456	0	0	0	0.00296
Healthy	0	19.73703	0	0	0	0	0	0	0	0	0.05856	0	7.38067	1.15012	0.64765	0.86444	0	0	0	0
Healthy	0.18363	0.01016	0	0.11884	0	0.02697	0	0.13255	0.00735	0	0.09887	0	1.8761	0	0.01026	0.07197	1.25316	0.18363	0	0.04241
Healthy	0.09907	0	0.21287	0.00453	0.02288	0.00359	0	0	0	0	1.56012	0.32713	3.98024	2.05126	2.42001	0.36538	0.0657	0.09907	0.21287	0.02663
Healthy	0.2653	0.01018	0.08748	0	0	0.02813	0.04289	0	0	0	5.06232	4.20061	1.35249	0.28496	0.02935	0.10368	0.2056	0.2653	0.08748	0.07434
Healthy	0.02754	0	0	0	0	0	0	0	0	0	1.62413	0.30641	0	0.17163	0.32355	0	0	0.02754	0	0.00613
Healthy	0.0347	0.01296	0.01304	0	0	0	0.23256	0	0	0	7.82288	0.6352	0.39364	0.61641	0.08953	0.11931	0.10098	0.0347	0.01304	0.00603
Healthy	0.00476	0	0	0	0	0	0.12701	0	0	0	6.93214	0.3117	0.63845	0.45101	0.04652	0.26893	0.07971	0.00476	0	0
Healthy	0.86999	1.56428	0.19042	0.00222	0	0.00783	0.892	0	0	0	3.38048	2.69935	8.31563	0.99145	0.15316	4.13587	0.21585	0.86999	0.19042	0.11189
Healthy	0.13221	0.02031	0.15261	0	0	0	0.09043	0	0	0	8.10379	8.2682	4.73926	2.95102	0.4326	0.02656	0.15169	0.13221	0.15261	0.02262
Healthy	0.17163	0	0	0	0	3.36068	0	0	0	0	2.47273	0	0	0	3.96864	7.12885	0.01379	0.17163	0	1.68619
Healthy	0	0	0	0	0	1.14283	0.14019	0	0	0	3.97147	0	1.22845	0	0.1069	0.58922	0	0	0	0.03657
Healthy	0	0	0.01458	0	0	0	0.01732	0	0	0	3.21931	0.1417	0.45359	0.23518	0.29368	0.30718	0.01787	0	0.01458	0
Healthy	0.02204	0.21881	0	0	0	0.35403	0	0	0	0	0.50883	0	0	0.40477	0.12658	0.08432	0.1371	0.02204	0	0.19107
Healthy	0.34475	0.37374	0.26703	0	0	0.22689	0.03715	0	0	0.0476	4.47422	13.9184	1.98602	1.08635	0.99327	1.50785	0.99882	0.34475	0.26703	0.07637
D008545	2.27665	0.56916	0.03325	0.24227	4.87721	0.00785	0.10621	0.08065	0.12709	0	1.54631	1.5225	0	0.68856	0.11808	0	19.6684	2.27665	0.03325	0.01599
Healthy	0.28523	0	0.17852	0	0	0	0.04345	0.00052	0	0	12.6926	16.5369	2.50413	2.51401	0.22728	0.05169	0	0.28523	0.17852	0.0682
Healthy	0	0.11367	0	0	0	0.18198	0	0	0	0	2.54515	0	0	0	0.81207	2.57406	0	0	0	0.66
Healthy	3.4524	0.2947	0	0	0	0	0	0	0	0	11.7823	10.684	14.8993	0	5.92745	3.04272	0	3.4524	0	0
Healthy	0.46725	0.0189	0.68989	0.69993	0.22919	0.03661	0.01537	0.00341	0	0	0.1659	19.446	9.63807	4.4687	1.04064	2.25241	0.23862	0.46725	0.68989	0.09159
Healthy	0.23639	0	0.10169	0.268	0	0.58332	0	0	0	0	2.01585	1.55537	0	1.05484	0.37949	0.07547	0	0.23639	0.10169	0.04657
Healthy	0.0205	0.97201	0.00495	0	0	0	0	0	0.00869	0	7.8147	0.00738	0	0.16521	0.06937	1.03267	0	0.0205	0.00495	0.09517
Healthy	0.05288	0.03075	0.01937	0	0	0.83252	0	0	0	0	7.71138	0	0	0.06939	0.07719	0.0495	0.01511	0.05288	0.01937	0.1488
Healthy	0.03056	0	0	0.03348	0	0	0	0	0	0	1.12091	0	0.22229	0	0.43085	0.1409	0.02645	0.03056	0	0.12828
Healthy	0.89647	0.01196	0.05181	0	0	0	0	0	0	0	10.9878	4.59249	3.87761	2.0782	0.28117	4.07062	0	0.89647	0.05181	0.73575
Healthy	0.10299	0.00805	0	0	0	0	0.01953	0	0	0	3.86716	6.83709	2.51608	2.40278	0.07289	0.01525	0.15137	0.10299	0	0
Healthy	1.36881	0.98418	0.1315	0.00944	0	0	0.01529	0	0	0	4.69452	5.43145	0	4.60376	0.09849	0.73857	0.94334	1.36881	0.1315	0
Healthy	0.14494	0	0.16687	0.25075	0	0.01257	0.00535	0	0	0	1.92769	0.8077	0.22788	1.02151	0.51864	0.34378	0.22512	0.14494	0.16687	0.92676
Healthy	0.54351	0	0.07783	0	0	0	0	0	0	0	2.31735	14.7382	0	6.14733	0.252	0.99912	0	0.54351	0.07783	0
Healthy	0.8701	1.0904	0.78772	0	0	0	0	0	0	0	26.3134	9.30257	14.0247	3.80678	1.94732	0.3017	0	0.8701	0.78772	0
Healthy	0	0.2919	0	0.00028	0.19414	0	0	0	0	0.02608	0.00049	0	0	3.92487	0.55599	0.69303	0.10673	0	0	0.08961
Healthy	0.50333	0	0.02125	0	0	0	0	0	0	0	0.3106	1.31251	9.59557	0	1.03299	1.50184	0	0.50333	0.02125	0
Healthy	0.01719	0	0	0.03381	0	0	0	0	0	0	1.01377	0	0.23688	0.02274	0.05734	0.14637	0.0358	0.01719	0	0.10189
Healthy	0.22439	1.13129	0.0374	0.00111	0	0.14125	0.01768	0	0.00902	0.00758	6.44973	1.2465	2.24817	3.77049	0.32041	0.49088	0.21899	0.22439	0.0374	0.01359
Healthy	0.10329	29.95985	0	0	0	0	0	0	0	0.13643	0	0.86056	0	0	1.63214	0.2648	0	0.10329	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	22.4034	2.59886	0	0.89104	0	0	0.82508	0	0	0
Healthy	0.14084	0.06107	0.01267	0	0	0	0.10541	0	0	0	3.69267	2.70566	0	7.21894	0.14265	0	0.01579	0.14084	0.01267	0.14264
Healthy	0.00704	0.24984	0.32075	0.0058	1.6319	0	0	0	0.00756	0	1.12365	8.42967	2.64676	0.0622	0.00625	0.18325	3.27877	0.00704	0.32075	0.03937
Healthy	0.16348	0.06828	0.09575	0	0	0	0	0	0	0.11404	5.59263	4.17673	2.93421	1.51164	0.24542	1.06264	0.13775	0.16348	0.09575	0.03422
Healthy	0.0355	0.29319	0.00147	0	0	0.29238	0	0	0	0	2.08916	2.50738	0	2.25597	0.03474	0.0564	0.04301	0.0355	0.00147	0.06833
Healthy	0.04135	0.10176	0	0	0	0	0	0	0	0	7.5992	5.38136	0.16973	1.26654	0	0	0.03607	0.04135	0	0
Healthy	0	0.18547	0	0	0	0	0	0	0.02591	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.02504	1.52451	0.59152	0.01306	0	0.38806	0.15752	0.0163	0	0.05188	7.34147	2.01247	0.09874	4.57783	3.56408	1.46205	0	1.02504	0.59152	0.06376
Healthy	0	0	0	0	0	0	0	0	0	0	0	5.05749	0	0	11.4936	0	0	0	0	0
Healthy	0	0.01707	0	0	0	0	0	0	0	0	1.3236	0	0	0	0	0.53916	0	0	0	0.0431
Healthy	0	0	0	0	0	0	0	0	0	0	0.55987	0	0	0.04717	0.0359	1.81436	0	0	0	0.18163
Healthy	0	0	0	0	0	0	0	0	0	0	0.05957	1.76559	0	0	0.13582	0.05342	0	0	0	0.02339
Healthy	1.95011	5.65194	0.53615	0	0	0	0	0	0	0	1.25026	4.11289	4.21798	14.98253	0.21365	2.20956	0	1.95011	0.53615	0
Healthy	0	0.19721	0.03933	0	0	0	0	0	0	0	0.03196	0.75798	0	0	0.46261	0.02729	0.14533	0	0.03933	0
Healthy	0.83435	0	0.00833	0	0	0	0	0	0	0	2.04412	0.95392	2.21282	0.33348	0.14799	0.23279	0.30832	0.83435	0.00833	0.35342
Healthy	0.16666	0.00193	0	0.14081	0	0.03031	0	0.16888	0.0096	0	0.08081	0	1.76769	0	0.00523	0.07595	1.38014	0.16666	0	0.07149
Healthy	1.71784	2.1127	1.16947	0	0	0	0	0	0	0	5.94374	3.89399	2.50165	0	0.22936	3.53539	8.28998	1.71784	1.16947	0.00614
Healthy	0.40726	0.21093	0.45559	0.00448	0	0	0.07309	0	0	0	8.65783	11.8901	0.34564	8.2278	1.5368	0.11699	0.02629	0.40726	0.45559	0
Healthy	0.0626	0.23444	0	0	0	0	0	0	0	0	3.81584	6.05494	0	4.28865	0.29207	0	0	0.0626	0	0.07526
Healthy	0	0	0.0148	0	0	0	0.03051	0	0	0	3.42007	0.12008	0.46012	0.23004	0.2659	0.33573	0.02701	0	0.0148	0
Healthy	1.45148	0.34528	0.54336	0	0	0	0.05698	0	0	0	2.46965	25.9378	0	2.57445	0.86788	2.45239	0	1.45148	0.54336	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.65214	0	0.0192	0.40198	0.01475	0	0	0	0	0.01841
Healthy	0	0	0	0	0	0	0	0	0	0	1.44308	0	0	0	0	0.63348	0	0	0	0.09406
Healthy	0.1651	0.00288	0.03588	0	0	0	0.02195	0	0	0	3.8578	5.31962	0.53199	2.12957	0.1378	0.47278	0.40143	0.1651	0.03588	0.08016
D008545	3.46966	4.38291	0.52316	1.58759	0	2.10585	0	0	0.07638	0	0	0	22.7633	0.98272	1.99774	0.06528	23.1963	3.46966	0.52316	0
D008545	0.9351	1.4753	1.29866	1.0562	0	0.11236	2.05334	0.88864	0	0	0	3.56033	58.7705	0	0.11643	0.32086	0	0.9351	1.29866	0
Healthy	0.064	0	0	0	0	0	0	0	0	0	3.41053	1.17967	0	2.66041	0.04138	0.00699	0	0.064	0	0.08749
Healthy	0.74247	0	0.31884	0	0	0.05719	0.01264	0	0	0	11.927	1.62174	4.8551	2.9553	0.14009	2.78266	0.72678	0.74247	0.31884	0
Healthy	0	0.62219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.20136	0	0	0.0056	0	0.26289	0	0	0	0	1.76137	0	0	1.04612	0.72234	4.07376	0	0.20136	0	0.41262
Healthy	2.43442	0	0.11222	0	0	0	0.23259	0	0	0	0.52082	1.15891	7.35714	0.91892	0.11284	0.61023	2.25198	2.43442	0.11222	0.27951
Healthy	0.21368	0	0.11002	0.26664	0	0.53321	0	0	0	0	1.84188	1.5288	0	0.95591	0.16239	0.08874	0	0.21368	0.11002	0.05053
Healthy	9.08031	9.2923	4.84313	0.03778	0	0	0.71951	0	0	0	2.7183	1.6141	0	0.79399	0.1234	5.04678	1.33923	9.08031	4.84313	0.10281
Healthy	0	0	0	0	0	0	0	0	0	0	3.48201	0.96245	0	0.96956	0	0	0	0	0	0
Healthy	0.10006	0.20341	0.01548	0	0	0.01337	0	0	0	0.02966	13.158	11.3483	0.00185	6.07843	1.54679	0.02425	0.24301	0.10006	0.01548	0.01742
D008545	0.94199	0.33365	0.87337	0.06278	0	0.13487	0	0	0.01763	0.04016	0	18.1597	0.00401	0.71055	3.50908	1.61619	0	0.94199	0.87337	0.15813
Healthy	0	0.1242	0	0.00291	0.93443	0	0	0	0	0	9.29308	0	0	0	0	0.7636	0	0	0	0.5566
Healthy	0.00673	0.44134	0.01659	0	0	0	0.00195	0	0	0	6.11597	3.14186	2.61931	1.87281	0.03341	0.02304	0	0.00673	0.01659	0.064
D008545	0.23423	5.42147	5.60178	0.09246	0.34393	0	0.90687	0.10021	0.01898	0	0	0	21.4787	0	0.13248	8.86537	0	0.23423	5.60178	0
Healthy	0.25573	0.03109	0	0	0	0	0	0	0	0	4.97429	8.15565	4.38821	2.75595	0.1801	0.08947	0.02057	0.25573	0	0
Healthy	0.10713	0.0183	0	0	0	0	0.02037	0	0	0	4.61715	2.09723	0.61546	0.90103	0.1472	0.0018	0.23223	0.10713	0	0.14929
Healthy	0.00075	2.27287	0.06726	0	0	0	0	0	0.00217	0	0.11806	0.38819	0.74654	0	0.05528	1.10466	0.02367	0.00075	0.06726	0.04055
Healthy	0	0	0	0	0	0	0	0	0	0	0.48542	1.34118	0.96576	8.1639	4.45559	0	0	0	0	0
Healthy	0.31637	1.69472	0.15258	0	0	0	0	0	0	0	3.87108	3.27172	0.00941	0.90367	0.9353	0.10369	0.11936	0.31637	0.15258	0.19251
Healthy	0.00839	0	0.16317	0.00585	0	0	0	0	0.0254	0	2.12934	0.01195	2.63915	0	0.01683	0.33878	1.31884	0.00839	0.16317	0.09443
Healthy	0.03096	0.09687	0.0208	0	0	0	0	0	0	0	5.35091	0.30966	0	1.1077	0.04417	0.02715	0.06541	0.03096	0.0208	0.09688
Healthy	0.27484	0.02305	0.16064	0	0	0	0.02777	0	0	0	23.7097	13.2746	0.53086	7.42054	0.43712	0.2191	0	0.27484	0.16064	0
Healthy	0	0	0.01986	0.02327	0	0.14018	0	0	0	0	1.69646	0.80412	0	0	0.04238	0.02456	0	0	0.01986	0.00829
Healthy	0	1.40283	0	0	0	0	0	0	0	0	0	0	0	0	0.00918	0	0.00056	0	0	0
Healthy	0.21325	0.31622	0.10561	0	0	0.01645	0.00033	0	0	0.38236	6.04954	4.90926	3.27339	4.63536	0.23012	0.80818	0.0752	0.21325	0.10561	0.04226
Healthy	0.41871	0	0	0	0	0	0	0	0	0	8.50938	6.60356	0.15458	2.4823	1.42494	0.19328	0.03504	0.41871	0	0
Healthy	0.76255	1.01297	0.78167	0	0	0	0	0	0	0	26.2798	9.37229	15.5125	4.88725	1.99062	0.31486	0	0.76255	0.78167	0
Healthy	0.09187	0.17742	0.07486	0	0	0	0	0	0	0	4.01482	0.42242	0	1.28348	1.00251	0	0.66904	0.09187	0.07486	0
Healthy	1.25347	2.7439	0.51505	0	0	0	0	0	0	0	3.64434	0	20.3588	8.07345	5.99343	0.07626	8.43543	1.25347	0.51505	0
Healthy	0.31197	0.27861	0.18587	0	0	0	0	0	0	0	4.65288	0.26406	6.75813	5.78848	0.21493	0.99209	0.02349	0.31197	0.18587	0
Healthy	0.24788	0.37362	0.08994	0	0	0	0.03814	0	0	0	17.4659	0.00198	1.30097	1.85939	0.34432	0.11242	0.01035	0.24788	0.08994	0.00158
Healthy	0.25326	0.00399	0.24484	0	0	0	0.0318	0	0	0	2.99817	1.75992	2.57401	3.62183	2.26342	3.07073	0.2526	0.25326	0.24484	0.16889
Healthy	0.03454	0	0.00348	0	0	0.03753	0	0.02033	0	0	0.36705	0.23946	0.55042	0	0.01962	0.28644	0.67773	0.03454	0.00348	0.21396
Healthy	3.49445	7.93361	0.96439	0.00447	0	0.01057	0	0.0289	0	0	7.52378	0	0	8.60668	0.02608	1.34727	3.59342	3.49445	0.96439	0.02802
Healthy	0.37866	0	0.065	0	0	0	0	0	0	0	5.72263	8.27888	1.31043	1.85348	0.04983	1.50809	0	0.37866	0.065	1.39068
Healthy	0	0	0.02208	0.03409	0	0.13911	0.00671	0	0	0	1.63475	0.93852	0	0	0.06783	0.03771	0	0	0.02208	0.01491
Healthy	0.21637	0	0.0918	0.27923	0	0.54553	0	0	0	0	1.8267	1.67682	0	1.00484	0.27057	0.10442	0	0.21637	0.0918	1.93841
Healthy	0.19619	0	0	0	0	0	0	0	0	0	0.92579	9.00324	1.62282	0.26894	0.24614	0.14786	0	0.19619	0	0
Healthy	0	0.00795	0	0.02548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.24949	0.18551	0.20454	0.0186	0	0.09237	0.13126	0.00547	0.01189	0	9.82435	1.28564	6.30562	0.8492	0.46384	0.59189	1.94935	0.24949	0.20454	0.04114
Healthy	0.38524	0	0.12798	0.0561	0.003	0	0.03203	0	0	0	4.75875	15.5599	0.00693	1.18292	0.8644	1.65977	0.57769	0.38524	0.12798	0.24003
Healthy	0.02505	0.01269	0	0	0	0.29465	0	0	0	0	4.29583	0.6153	0	0.61844	0.04638	0.12317	0.21169	0.02505	0	0.63366
Healthy	0.03635	0	0	0	0	0.1528	0	0	0	0	14.8767	0	0	0.08283	0.00891	0.02363	0.0005	0.03635	0	0.02335
Healthy	0	0	0	0	0	0.19407	0	0	0	0	5.23442	0	0.86261	0.06774	2.39243	2.05326	0	0	0	1.34557
Healthy	0	0	0	0	0	0	0	0	0	0	0.05921	1.89262	0	0	0.36532	0.03889	0	0	0	0.02297
Healthy	0.11554	0.05492	0.04392	0	0	0	0.13102	0	0	0	3.71731	2.87684	0	7.54373	0.15015	0	0.01515	0.11554	0.04392	0.11082
Healthy	0	0.07424	0	0	0	0.16178	0	0	0	0	2.37679	0	0	0	1.25235	2.55509	0	0	0	0.55869
Healthy	0.16969	0.1097	0.2966	0.00042	0.47732	0.00846	0	0.04849	0.00057	0	4.43942	0.3615	0.91674	5.10953	0.00123	0.86306	0.00299	0.16969	0.2966	0.11751
Healthy	1.36061	2.05809	0	0	0	0	0	0	0	0	1.03679	1.37294	24.1679	0	5.21929	0	1.56759	1.36061	0	0
Healthy	0.57997	0.86095	1.53189	0	0	0	0.21559	0	0	1.27734	4.64818	9.75216	10.7472	6.87078	7.47309	1.80827	2.08154	0.57997	1.53189	0
D008545	0.82926	0.36238	0.83593	0.0053	0	0.03734	0.36102	0.02912	0.01838	0	10.4197	15.1305	0.00556	4.71964	0.08355	0.2797	1.67888	0.82926	0.83593	0.05556
Healthy	0.26318	0.04118	0.13149	0.00323	0	0.06139	0	0	0	0	1.64235	6.48028	0.00999	2.5918	2.23943	1.44706	0.07535	0.26318	0.13149	0.00491
Healthy	0.14913	0	0.31036	0	0	0	0	0	0	0.00371	1.24728	17.0794	0	1.47145	0.06136	0.31002	0.0526	0.14913	0.31036	0.07
Healthy	0.40198	0.12256	0.31603	0.04476	0	0.01742	0	0	0	0	4.03706	0.93762	0.11862	0.8426	0.78885	0.3787	0.42674	0.40198	0.31603	0.10171
Healthy	1.30018	0.16711	0.31875	0	0	0	0	0	0	0	4.91769	34.4319	1.91025	0.35447	1.8938	0.96931	0	1.30018	0.31875	0
Healthy	0.19295	0	0.14683	0	0	0.00913	0.01636	0	0	0	5.12471	6.89775	1.96014	3.90342	1.788	0.15225	0.33557	0.19295	0.14683	0.10793
Healthy	0.25684	0	0.19909	0	0	0	0.06555	0	0	0	1.88463	0	0	1.06956	0.40468	0.18178	0.14943	0.25684	0.19909	0
Healthy	0.16311	0.00541	0.02786	0	0	0	0.01332	0	0	0	3.97265	5.45741	0.63776	2.1492	0.36671	0.34011	0.28869	0.16311	0.02786	0.10619
Healthy	2.47055	3.03464	0	0	0	0	0	0	0	0	0	19.5662	30.6348	0	3.30885	6.63735	1.00147	2.47055	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.07588	2.02002	0	0	0.13771	0.04523	0	0	0	0.00916
Healthy	0.01265	0.24503	0	0	0	0.44183	0	0	0	0	0.4998	0	0	0.41704	0.04943	0.11539	0.12811	0.01265	0	0.16588
Healthy	0	1.11136	0	0.59055	3.15588	0	0.08686	0	0	0	0.01143	0.02188	0	0.00077	0.00083	1.91682	0	0	0	0.05126
Healthy	0.10365	0.09968	0.02263	0.03575	0	0.12057	0	0	0	0	2.33998	0	2.03006	0	0.08612	0.10019	0.74412	0.10365	0.02263	0.19102
Healthy	0.25741	0	0	0	0	0	0	0	0	0	14.5684	6.19341	3.55577	0.66794	0.2916	0.14014	1.1403	0.25741	0	0
Healthy	0.16755	0.01117	0.14927	0	0	0	0.16245	0.01123	0	0	12.1741	5.77357	0	9.10908	0.26414	0.35602	1.15815	0.16755	0.14927	0.03095
Healthy	0.05362	0.04032	0	0	0	0	0.58729	0	0	0	6.19631	0	0	0.44108	0.15257	0.30509	0	0.05362	0	0.18375
Healthy	0.07535	0.08284	0.34316	0	0.05637	0.05714	0	0	0	0	0	0	0	0	1.85422	8.09464	0	0.07535	0.34316	0.47462
Healthy	0.8628	0.38788	0.69865	0.00228	0.00122	0	0	0	0	0	12.4632	1.5811	2.99911	0.16068	0.15026	3.39136	0.62139	0.8628	0.69865	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.55785	0	0	0.04049	0.02661	1.82812	0	0	0	0.25138
Healthy	0.24736	0.17533	0	0	0	0	0	0.14654	0	0	18.0044	8.5278	9.65779	0.67472	0.57916	0	0	0.24736	0	0
Healthy	0.35184	0	0.18181	0	0	0	0	0	0	0	0.99461	5.6139	2.08621	0.91211	0.23735	6.6286	0	0.35184	0.18181	0
Healthy	0.06367	0	0.07031	0	0	0	0.03243	0	0	0	3.69406	0.56803	0.35965	2.75689	0.00545	0.00336	0.07387	0.06367	0.07031	0.21599
Healthy	0	0	0	0	0	0.05188	0	0	0	0	0.20528	0	0	0	0.05042	4.50906	0	0	0	0.07862
Healthy	0.05612	0	0.12016	0.14672	0	0	0	0	0	0	1.29793	1.82491	0	1.91888	0.06011	0.28084	0.24786	0.05612	0.12016	0.00465
Healthy	0.26079	0.03603	0.10267	0.00169	0	0.04539	0.00891	0.02158	0	0	5.86701	12.2059	5.03453	4.0142	0.0179	0.5812	1.12271	0.26079	0.10267	0.02058
Healthy	0.02227	0	0	0	0	0	0	0	0	0	4.03809	0.16428	0.20533	5.44875	0.96954	0.00361	0	0.02227	0	0
Healthy	0.0794	0	0	0	0	0	0	0	0	0	20.2023	12.8163	1.95437	2.09122	0.97605	0	0	0.0794	0	0
Healthy	1.3413	0.43477	1.00235	0.00516	0	0.00365	0.00311	0	0.0775	0	2.30726	2.54282	7.4447	0.6122	0.64353	2.67765	0	1.3413	1.00235	0.01249
Healthy	2.00814	0.24603	1.24849	0.00038	0	0.01451	0.2407	0.03868	0.0019	0.56829	0.78679	9.74575	31.3554	0.71438	0.30552	3.39372	0	2.00814	1.24849	0
Healthy	0.20319	0	0	0	0	0	0.00536	0	0	0	4.29424	11.9588	2.27313	2.40712	0	0.06875	0.13765	0.20319	0	0
Healthy	0.04947	0	0	0	0	0	0	0	0	0	1.35249	0.11678	0	1.72307	0.04806	0.11796	0	0.04947	0	0.00575
Healthy	4.36886	0	0.40123	0.59808	0	0	0	0	0	0	18.7844	0	15.773	1.49432	5.21067	0	0	4.36886	0.40123	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.86535	0.24892	0	0.78844	1.17526	0	0	0	0	0
Healthy	0.10635	0.08386	0.01714	0.0392	0	0.09803	0	0	0	0	2.29128	0	1.98614	0	0.07786	0.07494	0.76007	0.10635	0.01714	0.17057
Healthy	0.22677	0	0.79572	0	0	0	0.01158	0	0	0	16.2448	0.91758	0	1.83093	0.76217	0.0232	0.99492	0.22677	0.79572	0
Healthy	0.37474	0	0.05227	0	0	0	0	0	0	0.22417	6.65166	2.00254	0	0.36511	0.29755	0.49438	0.37033	0.37474	0.05227	0
Healthy	0.26647	0.01233	0.33175	0	0	0	0	0	0	0	4.27469	0.04204	2.63643	1.67901	0.30703	0.57112	0.11976	0.26647	0.33175	0.02013
Healthy	0.23123	0	0.09704	0.25694	0	0.53711	0	0	0	0	1.86825	1.45901	0	1.05403	0.26604	0.09767	0	0.23123	0.09704	0.05795
Healthy	0	0.57378	0	0	1.43018	0	0	0	0.07558	0	1.49187	0.00431	0	0	0.00389	0.76505	0.00101	0	0	0.20692
Healthy	0.16787	0.2874	0.14059	0	0	0.00751	0.01151	0	0	0	3.20056	3.45812	1.16162	2.69284	0.0692	0.05097	0.1036	0.16787	0.14059	0.05765
Healthy	0	0	0	0	0	0	0	0	0	0	1.68003	6.01843	4.8755	0.26997	0.91408	1.34851	0	0	0	0
Healthy	1.12892	0.26246	0.58837	0.02029	0	0	0	0	0	0	6.0773	5.60909	8.40088	5.23373	0.87182	1.58108	0.06671	1.12892	0.58837	0.05517
Healthy	0.05039	0.08932	0.05665	0	0	0	0	0	0	0	1.34565	1.28223	1.63956	0.41555	0.45604	0.58948	0.57128	0.05039	0.05665	0.06162
Healthy	0.4085	0.03414	0.44028	0	0	0.02233	0.02551	0	0	0	6.12355	6.81688	12.0731	0.45974	0.21186	0.2844	1.20861	0.4085	0.44028	0.025
Healthy	0	0	0	0	0	0	0	0	0	0	1.41377	0	0	0	0	0.5917	0	0	0	0.04805
Healthy	0.23665	0	0.28663	0	0	0	0	0	0	0	5.32085	2.58785	0	0.62595	2.14203	0.01575	1.68149	0.23665	0.28663	0
Healthy	0.10115	0.20951	0	0	0	0	0	0	0	0	3.44189	6.17591	0	4.18659	0.53729	0.0274	0	0.10115	0	0.07353
Healthy	0	0	0	0	0	0	0	0	0	0	1.30408	0.61836	0.15118	0	0.09337	0	0.4575	0	0	0.09611
Healthy	2.27681	0.15438	0.13662	0	0	0	0.07147	0	0	0	0.94774	4.92113	3.6023	1.49958	0.21519	0.50272	1.29787	2.27681	0.13662	0.26528
Healthy	0	0.06726	0	0	0	0.16027	0	0	0	0	2.22683	0	0	0	0.92947	2.19594	0	0	0	0.57372
Healthy	0.37382	0.27211	0.18438	0.00479	0	0.12961	0.24579	0.13489	0.01022	0	2.37747	3.35939	1.21188	0.57014	0.01558	0.89594	1.40458	0.37382	0.18438	0.14417
Healthy	1.02645	1.66874	0.17971	0.00183	0	0	0.5515	0.07665	0.00762	0.01899	4.796	10.9461	11.9669	7.5613	0.04349	2.57899	0	1.02645	0.17971	0.00195
Healthy	0.26808	0.00069	0	0.00775	0	0.00583	0	0	0.00074	0	3.56297	0	0	5.6412	2.44555	2.50387	0	0.26808	0	0.09778
Healthy	0.17871	0	0.12441	0	0	0	0	0	0	0	3.95604	26.9478	2.16458	1.9399	0.20352	0.1797	0.20099	0.17871	0.12441	0.04656
Healthy	0	0	0	0	0	0	0	0	0	0	0.37319	0	0.38422	0.01616	1.36305	0	0	0	0	0
Healthy	0.25516	0.55472	0	0	0	0	0	0	0	0	4.28121	8.71875	9.96809	5.51408	0.18044	0.00627	0.15105	0.25516	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.08765	1.8464	0	0	0.04554	0.03165	0	0	0	0
Healthy	0.01768	0	0.02467	0	0	0	0	0	0	0	0.28521	0.14406	0	0.55653	0.82491	0	0	0.01768	0.02467	0
Healthy	0.01614	0.00177	0	0	0	0	0	0	0	0	2.22071	3.4061	0.96525	1.03359	0	0.05736	0	0.01614	0	0.02796
Healthy	0.43245	0.20327	0.17812	0.00951	0	0.09495	0.33462	0.13972	0.00947	0	2.34703	3.11064	1.22649	0.60588	0.0039	0.90726	1.39849	0.43245	0.17812	0.13633
Healthy	0.35808	0	0.23482	0	0	0	0	0	0	0	8.23683	22.071	19.1706	4.25572	0.14314	0.26954	0.14193	0.35808	0.23482	0
Healthy	3.10903	2.37151	0.72206	0	0	0	0	0	0	0	10.9921	9.98618	4.35138	2.12238	0.51133	1.20426	0	3.10903	0.72206	0
Healthy	0.23343	0	0	0	0	0	0	0	0	0	0.46415	0.03474	1.04824	0.32385	0.87539	0.41797	0	0.23343	0	0
Healthy	0.07242	0.21223	0	0	0	0	0	0	0	0	2.71111	3.16526	5.37573	2.13709	0.09375	0	0	0.07242	0	0
