group	Prevotella	Faecalibacterium	Phytobacter	Ruminococcus_B	Parasutterella	Ruminococcus_C	Bilophila	Faecalimonas	Pseudodesulfovibrio	Rothia	Bacteroides	Mediterraneibacter	Streptococcus	Anaerobutyricum	Blautia_A	Anaerostipes	Flavonifractor	Alistipes_A	Coprococcus_A	Adlercreutzia
Healthy	70.7007	2.71205	0.00725	0	0	0.27544	0.00633	0	0	0	4.48834	0.00411	0.00407	0.03745	0.09693	0.25169	0	0.11758	0.00486	0
Healthy	0	4.83896	0.84904	0.00143	0	0	0.003	0	0	0	7.71406	3.17637	0.56718	0.24279	0.804	0.10395	0	0	0.08307	0
Healthy	32.2383	1.42262	0	0	0	0	1.36614	0	0	0	13.73912	0.38572	0.08743	0	0.03356	0	0.06922	1.88527	0	0
Healthy	0.55704	18.6314	5.18254	0.01657	0.00902	0.04264	0.06725	0	0.0097	0	2.25674	1.26131	0.13127	0.28264	0.30233	0.02044	0.02893	0.03192	0.09021	0.15845
Healthy	0	1.00664	0.06415	0.02007	0	0	0	0	0	0	30.73619	1.02081	0	0	0	0.08196	0.04695	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	45.39267	0	0	0	0	0	0	0	0	0
Healthy	0	7.34655	0	0	0.01219	0.09035	0.07147	0	0	0	10.40299	0.08679	0.02657	0	0.05746	0	0	0.03395	0	0.18248
Healthy	0	3.83522	0	0	0	0	0	0	0.0265	0	20.23494	0.27564	0	0	0.01329	0	0	0	0	0.1564
Healthy	0	0.27266	0	0	0	0	0	0	0	0	34.82493	0.11218	0.02635	0.33764	0.04426	0.07056	0	0	0.06551	0
Healthy	0	2.07831	0	0	0.04499	0	0.11855	0	0.05553	0	30.65627	0.09171	0	0	0.02691	0	0.01663	0.1686	0	0
Healthy	0.68709	5.80218	9.59962	0	0	0	0	0	0	0	1.96241	0.68158	2.13376	4.41518	1.97664	0.06084	0	0	0.12034	0
Healthy	51.7122	8.85719	8.04806	0	0.00115	0.48625	0	0.02735	0	0.02838	1.98246	0.01134	0.84114	0.02785	0.1395	0.00238	0.01564	0.00459	0.05264	0.0109
Healthy	0.00488	2.31764	28.4103	0.02479	0	0	0	0	0	0.00697	35.11695	0.00527	0.28293	0.31844	0.22228	0.00525	0.00279	0.03358	0.02246	0.07218
Healthy	0	10.4627	0	0	0.0207	0	0	0	0	0	8.42039	0.53767	3.22421	0.73357	0.85334	0.1485	0	0	0.14873	0
D006973	31.78399	5.55045	0.19209	0.01824	0.00107	0	0.00173	0	0	0.00842	0.17848	0	0	0	0	0	0.02436	0	0	0
Healthy	0	1.72912	0	0	0.01789	0.2718	0.1492	0	0	0	23.7694	0.14064	0	0	0	0	0	0.03837	0	0
Healthy	0	1.24194	3.50567	0.00451	0.20292	0	0.73109	0	0	0	7.51753	0.0118	0	0	0.00903	0	0.278	1.19781	0	0.00315
Healthy	0	1.19851	0	0	0.02705	0	0	0	0	0	49.50366	0.78792	0.00764	0.90859	0.44442	0.30162	0	0	0	0
Healthy	0	0.00733	4.56367	0	0	0	0	0	0	0	4.81427	0.07318	0.00439	0	0.00134	0	0.5945	0	0	0
Healthy	0	3.28079	0.07914	0	0.24664	0	0.02596	0	0.14311	0	54.83507	0.14241	0	0	0.05831	0	0.12417	0.26532	0	0
Healthy	0	5.40833	0	0	0.05222	0.00576	0.02969	0	0.03343	0	11.27575	0.64509	0.02189	0.14823	0.1035	0.04593	0.05354	0.00456	0.09154	0
Healthy	0.04609	1.09747	0.83626	0	0.03938	0.183	0	0	0	0	31.03814	0.07096	0.07099	0	0.04378	0	0.14523	0.30523	0	0
Healthy	0	0	26.9709	0	0	0	0	0	0	0.03541	0.18943	0	10.31952	0	0	0	0	0	0	0
Healthy	2.18859	5.85259	0	0	0	0	0	0	0	0	3.32731	1.90526	0	0.5464	0.26405	0.03446	0.0564	0	0.33303	0
Healthy	0	24.8575	0	8.21681	0	0	0	0.71841	0	0	0	0	0	0	0.09463	0	0	0	0.72132	0
Healthy	0	0.96319	0.24872	0.00719	0	0	0	0	0	0	16.47985	0.25123	1.01283	5.44441	1.20302	0.64465	0.0228	0.18741	0.25823	0.08701
Healthy	0	6.96469	0.36064	0	0	0.03778	0	0	0	0	14.48383	0.27719	0.4512	0.5879	0.36554	0.0073	0.0587	0	0.13625	0
Healthy	0	1.56264	0.01889	0.54103	0.16644	0	0	0	0	0	26.3538	0.11319	0	0	0.0024	0	0.01511	0.23099	0	0
Healthy	0	0.41176	0	0	0	0	0	0	0	0	3.88414	0.10946	0	0.79255	2.27423	0.90385	0.34036	0.12728	0.39931	0.14641
Healthy	43.82844	1.93505	0.03122	0	0	0	1.62576	0	0	0	9.38197	1.83132	0	0	0	0	0.10729	1.452	0	0
Healthy	0	14.533	0	0.19212	0.05057	0	0	0	0	0	8.49861	2.00694	2.30761	3.08554	1.35452	0.90507	0.08849	0	0	0
Healthy	0	2.3811	0.28324	0	0.00365	0.05638	0	0	0.11328	0	13.88348	0.70773	0.01299	0.02045	0.08608	0	0.15069	0.1495	0	0
Healthy	2.94624	5.33797	0	0	0.00219	0.01658	0.01178	0	0.0059	0	6.56593	0.91354	0.16599	0.8215	0.51321	0.05654	0.54938	0.10548	0.17987	0
Healthy	0.00158	0	1.72747	0	0	0	0.08815	0	0	0.01601	3.89328	0	0.02293	0	0	0	0	0	0	0
Healthy	0	3.18773	0	0	0	0	0	0	0	0	50.54113	0.1541	0	0	0	0	0.03063	0	0	0
Healthy	0	3.91261	0.02636	0	0.01313	0	0	0	0	0	21.43256	0.35307	0	0	0.03394	0	0	0.0068	0	0.10453
Healthy	0	1.76939	0.02664	0	0.23028	0	0.05777	0	0	0	44.80996	0.16613	0	0.04927	0.02485	0	0.06896	0.01804	0	0
D006973	0.03492	3.82955	0.01046	0	0	0.00991	0.00344	0	0	0	19.08113	0.04333	0	0	0.0323	0	0	0	0.01763	0
Healthy	0	4.91046	0	0	0	0	0	0	0	0	8.19128	2.22261	0	0.04259	0.1744	0.01599	0.08317	0.16632	0.00878	0.00138
Healthy	0.28013	2.84544	0.3495	0	0.00161	0.00164	0.0431	0	0	0.00168	10.5247	0.3037	0.08323	0.70525	0.65026	0.03522	0.02292	0.13099	0.12498	0.06416
Healthy	0	0.99109	0.06543	0	0.51879	0	0	0	0	0	65.21211	0.089	0	0	0	0	0.07707	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	53.1305	1.81395	0	0	0	0	0	0	0	0
Healthy	43.73436	3.4671	0.05879	0.04782	0.01035	0.01523	0.11548	0	0	0	12.07566	0.0112	0.05154	0.02665	0.02981	0.02157	0.04376	0	0	0
Healthy	3.34368	0.80508	0.03075	0.00593	0	0	0	0	0	0	5.79755	0.43884	0.18219	1.89053	1.23188	1.16265	0	0	0.20624	0.25731
Healthy	0	5.80441	9.70979	1.14507	0	0	0	0	0	0	11.56591	0.74804	1.92647	0.54547	1.15083	0.01546	0	0	0.17405	0.10928
Healthy	1.94537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08879	0	0
Healthy	0	4.7901	0	0	0.06626	0	0.00368	0	0	0	39.29931	0.53011	0.42818	0	0.08304	0	0.01793	0.01181	0	0
Healthy	0	0.54723	2.05871	0	0.2724	0	0.01881	0	0.08237	0	35.2676	0.04678	0	0	0	0	0.1983	0.24649	0	0
Healthy	0	3.67292	0	0	1.25736	0.23273	0	0	0	0	42.51188	0.14484	0.23942	0	0.05601	0	0.06751	0	0.00738	0
Healthy	0	0.82033	0	0.0151	0.33006	0	0.11814	0	0	0	21.8481	0.16946	0	0.08647	0.06981	0	0.20364	0.10695	0.02417	0.00128
Healthy	0.01395	4.07073	0.13799	0.06541	0.1611	0	0.05942	0	0	0	7.47605	0.0162	0.25098	0.54315	0.35215	1.70454	0.03284	0	0.08933	0.01758
Healthy	10.1177	4.74516	0	0	0	0	0	0	0	0	16.08656	0.11346	0	0.73359	0.48605	0.66536	0	0	0.21103	0.00323
Healthy	0	4.1226	0	0	0	0	0	0	0	0	20.8654	0.40775	0	0	0.00315	0	0	0.00658	0	0.12225
Healthy	0	3.56294	0	0	0.00813	0	0.04406	0	0	0	5.16778	1.89093	0	0	0	0	0	0	0	0.0913
Healthy	0	6.67313	0	0	0	0	0	0	0	0	13.69662	0.12844	0	0	0	0	0	0	0	0
Healthy	0	4.25755	0	0	0.07346	0	0	0	0	0	27.72447	0.11391	0.00222	0.54955	0.14659	0.29025	0	0	0.1018	0
Healthy	0	3.76948	0	0.01739	0.03051	0	0.10337	0	0	0	35.0039	0.92713	0.02629	0	0.21604	0	0.13452	0	0	0.02161
Healthy	0	3.15344	0	0	0	0	0	0	0	0	22.10743	1.01179	0.08546	1.20521	1.5927	0.36382	0	0	0.06652	0.24093
Healthy	0	1.11324	0.03928	0	0.49193	0	0.00464	0	0	0	64.37571	0	0	0	0	0	0.02996	0	0	0
Healthy	0.02654	3.08579	0	0.13136	0.38159	0	0	0.24124	0	0	51.36088	0.00214	0	0.00326	0.05636	0.16089	0.06938	0	0.03198	0.00076
Healthy	0	0.79223	0	0	0	0	0.00345	0	0	0	14.09656	0.01572	0.24663	0	0.02795	0.058	0.25411	0	0	0
Healthy	0	0.13527	0.10767	0	0.00886	0	0.03972	0	0	0	16.2045	0.28711	0	2.24553	0.17896	0.41353	0.03615	0.00945	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	8.12743	0	0	0	0	0	0	0	0	0
Healthy	0	1.33862	0.69652	0.00096	0	0	0	0	0	0	68.48473	0.18647	0.29003	0.11621	0.07011	0.00282	0.12209	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.00817	0	0	0	0	0	0	0	0	0
Healthy	0	4.52321	0	0	0	0	0	0	0	0	36.1411	15.3024	0	0	0	0	0	0	0	0
Healthy	0	1.37528	0	0.03532	0	0	0	0	0	0	29.83472	0.00378	0	0	0.03146	0.03054	0.01249	0	0	0
Healthy	0	4.17146	0.02922	0	0.10444	0	0.04761	0	0	0	37.24265	0.07382	0	0.02312	0.09733	0	0.15309	0	0	0.15765
Healthy	0	2.93742	0	0	0.06503	0	0	0	0	0	19.03136	0.01815	0	0.43772	0.04277	0.14643	0	0	0.0085	0
Healthy	0	0	3.51716	1.11004	0	0	0	0	0	0	1.6156	0.55164	31.6965	0	0.01731	0	0	0	0	0
Healthy	0	2.48185	0	0	0.11171	0	0	0	0	0	36.40341	0.37341	0.02126	0.37789	0.22279	0.17199	0	0	0.06394	0
Healthy	0	23.7335	0	0	0	0	0	0	0	0	5.88201	0	0	0	0	0	0	0	0	0
Healthy	0	5.6478	0	0	0.00285	0	0	0	0	0	10.88502	0.0184	0.05764	0.93287	0.21102	0.66915	0	0	0.03305	0
Healthy	0.00573	1.98214	6.69974	0	0	0	0.01663	0	0.05047	0	19.66249	0.0468	0.09885	1.25416	0.7737	0.17814	0.00274	0.17742	0.04082	0.94827
Healthy	0	4.2942	0	0	0	0	0	0	0	0	16.55102	0.28242	0	0.12504	0.92665	0.2054	0.19159	0.00622	0.09417	0
Healthy	0	2.27011	0.08323	0	0.24361	0	0.00966	0	0	0	50.99158	0.49208	0.27989	0	0.05236	0	0.06319	0.37	0	0
Healthy	0	0.51137	0	0	0	0	0	0	0	0	1.32981	3.08984	0.93232	0	0.59475	0	0	0	0	0
Healthy	0	0.10188	0	0	0	0	0	0	0	0	13.39224	3.24285	0.04835	2.13503	1.05225	0.79667	0.05173	0	0.07087	0
D006973	0.04386	1.92732	1.50569	0.01813	0.34691	0	0.1106	0.1212	0	0	43.88746	0.02345	0	0.04188	0.01349	0.02065	0.24996	0	0	0
Healthy	0	5.77975	0	0	0	0.29641	0	0	0	0	21.02127	0.16461	0.42936	0	0.0264	0.0049	0.07839	0	0	0.0039
Healthy	0	0	25.0515	0	0.00571	0	0	0	0	0.01846	9.50106	0	1.22407	0	0	0	0	0	0	0
Healthy	0	4.24689	0.01506	0.95048	0	0	0.08954	0.33618	0	0	31.6888	0.31118	0.10221	0.23376	0.21873	0.21422	0.19093	0	0.047	0.00116
Healthy	0	0	0.94979	0.79316	0	0	0.00671	0.00139	0	0.00215	20.03978	2.71046	0.58076	0	0	0.06941	0.00915	0	0	0
Healthy	0	3.01776	0	0	0	0	0.01322	0	0	0	17.72472	0.69573	0	0.40013	0.32035	0.2189	0.02573	0.00537	0.11109	0
Healthy	0.00878	0	0.14888	0.23557	0	0	0	0	0	0	67.2496	1.43584	0.22636	0.44888	0.10203	0.02481	0.0421	0	0	0
Healthy	0	3.0062	8.87264	0.09049	0.03018	0	0	0	0	0	6.42724	0.09955	0.34746	0.02407	0.17348	0.33337	0	0.23535	0	0
Healthy	0	4.56907	0.09786	0	0.01087	0.01252	0	0	0.1824	0	22.39545	0.21912	0.01259	0.03287	0.11333	0	0.13013	0.01264	0	0.03926
Healthy	0	21.6142	0	0.45891	0	0.25581	0	0	0	0	13.7878	0.1085	2.52531	0.63724	0.24387	0.01216	0	0	1.23989	0
Healthy	0.00096	0.00405	4.18333	0.74657	0	0	0	0	0	0.00947	0.02102	0.08483	0.06214	0	0	0	0	0	0	0
Healthy	0	0	16.2332	0.32174	0	0	0	0	0	0.08407	0.10313	0	3.87846	0	0	0	0	0	0	0
Healthy	0	11.5004	0.50123	0.00545	0.18461	0	0.1712	0.85317	0	0	7.15186	0.35917	0	1.08735	2.83221	0.12683	0.1913	0	0.49926	0.29701
Healthy	0.0004	25.7342	6.10703	2.93798	0	0	0	1.38315	0	0.07728	0.0354	0.09	0.15244	0	0.03007	0.09556	0.04327	0	0	0
Healthy	0	1.02674	0	0.26494	0	0	0	0	0	0	39.64759	0.04976	0	0	0.02493	0	0.11188	0	0	0
Healthy	0	4.99753	0	0	0	0.21016	0	0	0	0	27.04367	0.41023	0.6094	0.00659	0.14924	0.12256	0.02572	0	0.01655	0
Healthy	0.02001	0.23799	11.5007	0.01045	0	0	0	0.79893	0	0	21.40633	0.03403	0.02057	0.01831	0.03059	0	0.21688	0	0	0
Healthy	0.1732	1.58599	0.05788	0.00477	0	0	0	0	0	0	2.45043	0.27435	0.67821	0.31566	0.4852	0.08128	0.04357	0	0.17547	0.02439
Healthy	0	10.9031	0.09064	0.01411	0.69684	0.00529	0	0	0	0	21.66001	0.62064	0.02847	0.32165	0.29647	0.04802	0.0082	0	0.1059	0.02297
Healthy	0	0	0	0	0	0	0	0	0	0	0.59212	2.65375	0	0	0	0	0	0	0	0
Healthy	0	9.31395	0	0	0.00569	0.04914	0.05575	0	0	0.00053	1.97718	2.24846	2.64143	2.01771	0.60451	0.3489	0.00944	0	0.46378	0.06575
Healthy	69.81791	2.94046	0.05959	0	0.01339	0.01141	0.01945	0	0	0	0.75185	0.38086	0.16925	0.0814	0.0762	0.01848	0	0.00836	0.05889	0
Healthy	13.457	8.71791	0	0	0.00183	0.00373	0.00691	0	0	0	2.96864	1.60546	0.12907	0.20402	0.32717	0.03355	0.62946	0.03332	0.07067	0
Healthy	0	5.68677	0.08071	0	0	0	0.07368	0	0	0	43.99636	0.12751	0	0.29174	0.05162	0	0.18377	0	0.038	0
Healthy	0	4.05982	0.23194	0	0.00931	0	0.07096	0	0	0	7.9332	0.27054	0.01315	0.00367	0.03268	0	0	0.25394	0	0
D006973	57.2953	2.03528	0.0424	0	0.00136	0	0.18302	0	0	0	3.17988	0.06007	0	0	0.02526	0.00154	0	1.14481	0.00843	0
Healthy	0	1.60603	0	0	0.00529	0.02696	0.0249	0	0	0	39.8903	0.05732	0	0.00834	0.00326	0	0.01444	0.02689	0	0
Healthy	0	17.6197	0	0	0	0	0	0	0	0	2.78794	0.04587	0	0	0.0142	0	0	0	0.01234	0.05381
Healthy	0	1.39423	0.00955	0	0.00245	0.02736	0.00817	0	0	0	29.06527	0.60416	0.08495	0.3133	0.26685	0.39821	0.00413	0.04671	0.19767	0.02931
Healthy	0.00611	0	6.20834	0	0	0	0	0	0	0.03973	17.17186	0.03831	0.1924	0	0	0	0	0	0	0
Healthy	0	1.5199	0.09183	0.5221	0.12511	0	0	0	0	0	26.16426	0.0287	0	0	0	0	0.03073	0.23734	0	0.01108
Healthy	0	0	11.2822	0.74693	0	0	0.04031	0	0	0	16.83045	0.61152	0.15808	0	0	0	0	0	0	0
Healthy	0	4.29689	0	0.00277	0.00391	0	0.04018	0	0.03379	0	17.06127	0.87712	0	0.36771	0.28671	0.24133	0.04743	0.04916	0.1026	0.01863
Healthy	0.01959	0	0.01652	0.11182	0	0	0	0.03461	0	0.01678	23.5151	2.41835	0.2645	0	0	0	0.03755	0	0	0
Healthy	0.13393	1.36458	7.49172	0.00777	0.00038	0.03607	0.01208	0	0	0	20.41599	0.20417	0.2097	0.94811	0.11055	0.98912	0.00959	0.21922	0.1463	0.07946
Healthy	0	1.39299	0.98013	0.09089	0.12703	0	0.05466	0	0	0	26.16897	0.44292	0.00069	0.00453	0.1045	0.00646	0.00331	0	0.05147	0
Healthy	0.28737	0.74272	1.71155	0.0472	0	0.016	0	0	0.27944	0	7.15902	2.00222	0.01855	0.1269	0.04608	0	0.0043	3.77874	0.08212	0
Healthy	0	7.26237	0	0	0.02848	0.11706	0.08991	0	0	0	10.32807	0.05557	0.03597	0	0.04717	0	0.01392	0.02872	0	0.1946
Healthy	67.9881	1.34479	4.02996	0	0	0	0	0	0	0	16.17346	0	0	0	0	0	0.03436	0	0	0
Healthy	11.76865	13.4616	0.12626	0	0	0.00275	0	0	0	0.01457	0.03498	0.33851	0.64185	2.22939	2.97071	1.90494	0	0	2.2626	0
Healthy	0	3.69725	0	0	0.0857	0	0.02076	0	0	0	36.23967	0.30459	0	0	0.03402	0	0.08641	0	0	0.15581
Healthy	6.92704	4.15643	0	0.00139	0	0.08794	0	0	0	0	4.21528	3.57409	0.03293	1.91405	0.35364	0.51997	0.50801	0.40872	0	0.01626
Healthy	59.5722	1.07813	0	0	0	0	0.02109	0	0	0	5.01467	1.22919	0.32838	0.02101	0.27153	0.10656	0.00518	0.00325	0.18321	0
Healthy	8.87414	3.09752	0	0	0	0	0	0	0	0	15.806	2.11713	0	0.25252	0	0	0	0	0	0
Healthy	46.15561	3.44999	0	0	0	0	0	0	0.14023	0	4.54476	0.30577	0.05356	0	0.00868	0	1.28141	0.03633	0.00193	0
Healthy	0.00451	5.41231	0.29978	0.00499	0.0078	0.85748	0	0	0.00259	0	2.39652	0.13011	0.16268	0.83346	0.41092	0.04575	0.04696	0.02766	0.12785	0.02168
Healthy	0	7.31151	0	0.08623	0	0	0.36128	0	0	0	16.94201	0.01983	8.04254	0.83849	3.60768	0.64993	0.02219	0.08487	0.88546	0.00077
Healthy	0	0	9.8368	0	0	0	0	23.5007	0	0.00249	0	0.63053	0.20653	0	0	0	0.00477	0	0	0
Healthy	0.69302	2.74814	0.03062	0	0.3999	0	0	0	0	0	6.8593	3.20039	0.82634	0.14771	0.48507	0.25111	0.01914	0	0.5266	0.02293
Healthy	0	4.10485	0.20213	0.13181	0.06155	0	0.00779	0	0	0	56.74002	0.05668	0.00485	0	0.01089	0.06898	0.54708	0	0	0
Healthy	0	6.70891	0	0	0	0	0.04264	0	0	0	40.02237	0.0044	0.06627	0.1077	0.05652	0.01548	0.02299	0	0.01258	0
Healthy	0	0.05138	1.07314	0.27261	0	0	0	0	0	0	58.71923	0.18786	0	0	0	0	0.01486	0	0	0
Healthy	0	2.01952	0.10276	0	0.21042	0	0.00837	0	0	0	51.04584	0.04705	0.25566	0	0.02443	0	0.03548	0.29157	0	0
Healthy	17.689	3.33869	1.61422	0	0.01481	0	0.00821	0	0	0	2.95226	0.21671	0.22984	0.19632	0.14547	0.02196	0.10699	0.00486	0.10156	0.00511
Healthy	1.06306	3.00731	0	0	0	0	0	0	0	0	24.44735	0.18656	0	0.23752	0.32258	1.04605	0	3.1172	0.08703	0
Healthy	30.39456	4.6293	0.06341	0	0.47459	0.0198	0.04446	0	0	0	9.09788	1.18168	0.1805	0.3108	0.09859	0.01107	0.00464	0.15604	0.10382	0.04496
Healthy	0	1.29431	0	0	0	0	0	0	0	0	3.84801	0.63811	0.04855	0.63105	0.54968	0.11436	0	0	0	0
Healthy	0	1.37697	1.79092	0.08407	0	0.32882	0	0	0.00605	0	0.80058	1.42908	0.74228	2.79381	1.48207	0.20651	0.01904	0.00445	0.15768	0.08701
Healthy	0	4.92577	1.01854	23.4084	0.06688	0	0	2.2601	0	0.02382	0.89608	0.60267	8.46168	0	0	0.11185	0.05656	0	0	0
Healthy	20.30345	10.4747	0.45895	0.01179	0.00055	0	0.07362	0	0.00223	0.02897	12.42333	0.01321	0.39289	0	0.04446	0	0.19566	0.17537	0	0.05942
Healthy	0	1.62346	0	0	0.06985	0	0.0478	0	0.04022	0	51.22347	0.62574	0	0	0.00446	0	0.0406	0.03154	0	0
Healthy	2.11223	7.4564	0	0	0	0	0.11974	0	0.05486	0	18.44285	0.59144	0	1.17436	0.33177	0.93135	1.4816	0.21695	0.36031	0
Healthy	0	1.95435	0	0	0	0	0	0	0	0	24.85182	0.11425	0	2.81405	1.43343	0.46611	0	0	0	0
Healthy	0	0.01574	11.3428	0.72933	0	0	0.04034	0	0	0	16.21265	0.91263	0.17879	0	0	0	0	0	0	0
Healthy	0	3.32721	0	0	0.00847	0	0.05634	0	0	0	5.07968	1.96127	0	0	0	0	0	0.00371	0	0.07631
Healthy	0	2.13528	0.13743	0.00414	0.21268	0	0.01867	0	0	0	50.22622	0.05593	0.29412	0.0162	0.03736	0	0.07813	0.31443	0	0
Healthy	24.80784	9.0985	13.6644	0	0	0.24932	0	0	0	0.22427	0	0.01526	0.35843	0.52532	0.16609	0.16775	0.07838	0	0.28771	0
Healthy	0	4.09328	0	0	0.13758	0	0	0	0	0	30.76227	0.72252	0	0.95536	0.87448	0.10318	0	0	0	0
Healthy	0	0.11085	10.1159	0	0.01142	0	0.05662	0	0.65081	0	8.66848	0.01035	0	0	0.16844	0	0.06881	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	17.36535	0	0.14741	0.7569	0	0	0	0	0	0
Healthy	0	24.4503	0.02887	0	0.00756	1.37504	0.05378	0.00319	0.01196	0.00101	3.24318	0.30578	0	0.11274	0.20155	0	0.16809	0	0	0.40725
Healthy	0	8.17222	0	0.68038	0	0	0	0	0	0	12.37025	0	0	0	0	0	0	0	0	0
Healthy	0	3.70245	0.06296	0.00964	0.00922	0	0.07549	0	0	0	36.65539	0.37987	0.02897	0	0.18264	0	0.11671	0	0	0
Healthy	4.46679	2.24685	0	0	0	0.00802	0.01077	0	0.01797	0	5.8131	1.08863	0.05152	0.16585	0.15918	0.04648	0.14525	0.01161	0.12239	0.00082
Healthy	0	6.74379	0	0	0	0	0	0	0	0	38.34512	0.78806	0	0	0.03099	0	0.02886	0	0	0.07794
Healthy	0	0.89918	0.14117	0	0.57985	0	0	0	0	0	64.57827	0.18173	0	0	0	0	0.07611	0	0	0
Healthy	0	6.79089	0	0	0	0.72846	0	0	0	0	11.66946	0.60752	0	0.88781	0.99611	0	0	0	0.12129	0
Healthy	0.00695	0	0.20678	0.26331	0	0	0	0	0	0	68.9786	1.52152	0.23947	0.46645	0.127	0.00414	0.02736	0	0.00084	0
Healthy	0	1.28105	0	0.05667	0	0.02415	0.08423	0	0	0	39.3447	0.55589	0	0	0.0231	0	0.05969	0	0	0.02277
Healthy	0	10.8326	0.02024	0.19567	0.15257	0	0.00364	0	0	0	28.3131	0.01444	2.74884	4.28078	0.05209	0.68186	0.0346	0	0.20248	0
Healthy	0	11.9794	0	0	0	0	0	0	0	0	40.35961	3.15387	0.03615	0	0	0	0	0	0	0
Healthy	0	3.06524	0.09344	0.03878	0.27953	0	0.09329	0	0	0	37.92798	0.21969	0.10704	0	0.00202	0	0.68166	0	0	0
Healthy	10.84686	9.9414	15.0335	0.00321	0.00099	0.09612	0.11728	0	0.05822	0.06149	6.1596	0.00945	1.78674	0.25185	0.14755	0	0	4.24527	0.05323	0.04775
Healthy	0.00056	2.52111	7.81444	0.00621	0.00166	0.03535	0.1524	0	0.3731	0.00307	20.37347	0.0353	0.17896	1.31619	2.40228	0.17125	0.30946	0.93215	0	0.38943
Healthy	8.02642	18.139	8.6462	0	0	0	0	0	0	0	0	0.88986	0	2.75433	1.33361	0.10617	0	0	0.62149	0
Healthy	0	0	4.89526	0	0	0	0	0	0	0	5.06393	0.00075	0.90374	0	0	0	0	0	0	0
Healthy	5.61422	9.16888	0	0	0.0194	0.08303	0.12043	0	0.04925	0	13.16247	0.26718	0	1.35403	0.64701	1.34467	1.64852	0.1529	0.49679	0
Healthy	0	4.49434	0	0	0.02345	0	0	0	0	0	14.61587	0.19567	0.12481	0.2173	0.19243	0.25576	0	0	0.11519	0
Healthy	0	1.71349	0	0	0.04267	0.02377	0.03795	0	0	0	33.2454	0.2209	0	0.02186	0.01531	0	0.01854	0.03614	0.00455	0
Healthy	34.02878	2.47357	0.06894	0	0.04178	0	1.74659	0	0.05106	0	18.26062	0.14096	0	0	0	0	0.30801	2.1913	0	0
Healthy	0.0216	1.04944	20.7052	0.12968	0	0	0.1202	0.08949	0	0	34.94576	0.00128	0.07492	0	0.01049	0	0.10853	0.03335	0	0
Healthy	0	6.88608	0	0	0	0	0	0	0	0	41.44909	0	0	0	0	0	0	0	0	0
Healthy	10.47329	2.30749	0	0	0	0	0.00678	0	0.1115	0	6.79713	0.59967	0.10771	0.07247	0.11578	0	0.92154	0	0.03686	0
Healthy	0	1.64266	0.05832	0.52666	0.10853	0	0	0	0	0	26.4141	0.16041	0	0	0	0	0.01485	0.23427	0	0
Healthy	0	4.82957	4.52346	1.13862	0	0	0	0	0	0.0121	0.06265	3.57278	0.22825	0	0.34481	0.01597	0.53762	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	28.45268	0	0	0	0	0	0	0	0	0
Healthy	7.95151	6.72633	0	0.06209	0.0108	0	0.00065	0	0.02951	0	30.24805	0.1441	0.25358	0.83826	0.20977	0.26198	0.04278	0.72614	0	0.01388
Healthy	0	1.44193	0	0.12837	0.14668	0	0	0	0	0	21.93039	0.21111	0	0	0	0	0	0.27528	0	0
Healthy	0	2.26684	0.06217	0	0.21793	0	0.05053	0	0	0	37.09359	0.08276	0.00558	0.02912	0.04554	0	0.01935	0.03274	0	0
Healthy	0	4.92597	0.0408	0	0.0079	0.00959	0	0.0058	0	0	11.27792	0.23383	0.22491	0.48738	0.22447	0.36897	0.04191	0	0.05805	0.00472
Healthy	28.6106	18.1304	0	0	0	0.01509	0	0	0	0	0	1.29743	0	0.14113	0.42958	0.54766	0	0	0.37398	0
Healthy	0	3.28853	0	0	0	0	0	0	0	0	15.11177	0.01592	0	0.66529	0.13554	0.26454	0	0	0.02737	0
Healthy	0.012	7.93581	0.87145	0.20522	0.30581	0.36919	0	0	0.00508	0	25.33868	0.19098	0.13754	0.94534	0.31007	0.13307	0	0.01447	0	0
Healthy	0	3.68127	0	0	0.33515	0	0	0	0.01907	0	24.65877	0.05175	0	0.04316	0.11425	0	0.20732	0.08446	0	0
Healthy	0	9.06931	0.01464	0	0.00016	0	0	0	0	0.00028	7.6832	0.89924	0.42222	0.64643	0.37664	0.02039	0.03872	0.02693	0.30289	0
Healthy	1.98203	7.99724	0.08398	0.01597	0.07907	1.64575	0.06753	0.34329	0	0	9.85695	0.30424	0.75846	3.74233	2.33904	0.70391	0.0772	0.04029	0.08296	0.25713
Healthy	0	4.38281	0	0	0.05694	0	0	0	0	0	26.71566	0.11306	0.01572	0.5738	0.20456	0.29402	0	0	0.09779	0
Healthy	0	4.36111	0	0	0.0242	0.09628	0	0	0	0	11.23078	1.01928	0.0906	0.25383	0.20491	0.15952	0	0	0.13027	0
Healthy	0	2.16965	0	0	0.1847	0	0.03171	0	0	0	12.02503	3.18323	0.88634	0.61903	0.70734	0.37886	0.03522	0.02839	0.09012	0.01445
