s	Agathobacter_rectalis	Bifidobacterium_adolescentis	Collinsella_sp003487125	Enterocloster_aldenensis	Anaerobutyricum_hallii_A	Bariatricus_comes	Holdemanella_biformis	Blautia_A_wexlerae	Dorea_formicigenerans	Coprococcus_A_catus	Bacteroides_uniformis	Bacteroides_ovatus	Bacteroides_caccae	Alistipes_shahii	Odoribacter_splanchnicus	Alistipes_onderdonkii	Enterocloster_sp900540675	Parasutterella_excrementihominis	Clostridium_Q_symbiosum	Bilophila_wadsworthia
Healthy	0.201276925567632	-5	-5	-1.21709759402536	-2.49620931694282	-5	-5	-0.701168747981961	-0.952880961279818	-5	1.43769048654544	0.405363437876971	-5	0.191437040801164	-5	-5	-1.68172791978837	-0.704037267605977	-5	-5
Healthy	-5	-5	0.443940115208608	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.68789987040816	-5	-5	-5	-1.51173138450454	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-1.40197592766581	-5	-5	-1.59328954139021	0.598256335297813	-2.48811663902113	-5	-5	-5	-5	-5	-5	-5
Healthy	0.207798576659445	-0.783543785084258	-0.496536181846786	-0.611952111171564	-2.12436006299583	-0.529648320654182	-5	-0.82935697716389	-1.45099673797421	-5	0.573031820339867	-2.1944991418416	1.13586413142901	-5	-5	0.412625161718688	-0.947036871244497	-0.427732649865183	-1.16678911971739	-2.6903698325741
Healthy	-5	-1.47964749591668	-5	-5	-5	-5	-5	-0.16397353496729	-5	-5	-2.89962945488244	1.39802355889308	-3.19382002601611	-5	-5	-3.55284196865778	-5	-5	-5	-5
Healthy	-5	-5	0.0400918034635154	0.212304821450244	-5	-0.551602896542232	-5	-0.487649188930125	0.0571638269546613	-5	-0.383619022405652	-0.67939680224038	0.494784698877618	-3.36653154442041	-5	-0.723745051978275	-0.87227984710768	-5	-5	-1.58169870868025
D009765	1.02868143890508	0.325722909476456	-0.144983875319842	0.284897490504743	0.363645819702187	0.354160320787327	0.16015627911373	0.0355578061516833	-0.00533977142975599	-0.260206213918325	-0.163986205479659	-1.6959405337824	-5	-0.805679954696578	-5	-1.70952018666933	-5	-2.82102305270683	-5	-5
Healthy	0.75929305682218	-0.0220158961637619	-0.0872095333542911	0.365435566876416	0.421577605194505	0.254951491124681	-5	0.0515499612621273	0.357038666819455	-0.389659288547843	-0.342523448831549	-0.516783687596474	-5	-0.0226102440189404	-0.135892549410612	-0.189538966092302	-0.148698835625699	-2.11520463605102	-2.90657831483776	-1.11277666863748
Healthy	0.524525936626376	-5	-5	0.262987100638281	-1.00388252386271	0.0817900192398418	-0.0839094315423509	-0.594807369362666	-1.90274269030658	-0.978810700930062	-0.665807708475126	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.513923088324494	0.820399179431871	0.141697423096042	-0.0733540649553087	-0.622948862552473	-1.08344078069889	-5	-0.326407786050519	-0.802030632083828	-5	1.25416871946206	-5	0.825011100139741	0.53467579171892	-0.00886699738324159	-0.439913951502586	-5	-0.91463805631387	-5	-0.928854709548917
Healthy	-0.133494091492196	-5	-1.33198702835817	-5	-5	-1.83179725315737	-5	-1.48161768445466	-5	-5	1.03112193739338	-1.67284548759057	0.11484774693496	-0.134659094375416	0.0300205464658139	-0.884722408604098	-5	-1.47547406337362	-5	-5
Healthy	-0.487195575827179	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.27947781141891	0.490520309363349	-5	-0.00309886332658101	-5	-5	-5	-0.781306980008644	-5	-5
Healthy	-5	-5	0.109811323044184	-5	-5	-5	-5	-0.843329723445873	-5	-5	0.690980646258664	-0.0850647864329918	-5	0.0531091889070921	-5	-5	-1.10997041383658	-5	-1.74376346679408	-1.1786175002527
Healthy	-0.218093904659196	-5	-2.36957212497498	-0.0799967476755984	-0.261496907994591	-0.306580858649945	-5	-0.205407400642359	-0.977324238046272	-5	0.0173672835535299	-1.08900228368936	-5	-0.114361779397906	-0.0809114428227328	-0.166393964675117	-1.58905414131223	-1.42724453484578	-1.26328486639439	-1.46092390120722
Healthy	-5	1.28966274066473	-5	0.384426895637423	-5	-5	-5	0.856050644202297	-0.40684690062315	-5	-5	1.0160178247607	-5	-5	-0.250078260184799	-5	-5	-5	-5	-5
Healthy	0.43690175012266	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.3824223150743	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.34586382435242	0.469449393444561	-5	-0.279848968948673	0.0499618900776821	0.0212017073064471	-5	-0.256662733036966	-0.333584989394646	-0.792419485234569	0.276698418708133	-0.624519285381428	-5	-5	-0.0178916579351123	-0.389265331993121	-5	-5	-5	-1.86870220340238
Healthy	0.930071409849482	0.750243726285516	-0.0764399631595848	-0.411358599768579	0.409662661244457	-0.223030188474243	-5	-0.222725461136405	-0.486822367520957	-0.441519433925068	0.509515693025476	0.321523867072268	-0.155243325489827	-1.16488040957545	-0.494768599097866	-1.42608455957845	-5	-5	-5	-0.921760746190334
Healthy	0.41307165766375	-5	-1.74569366766871	-0.220786029436982	-0.415861083990126	-0.501014401914766	-5	-0.766775373695232	-0.116173961534253	-1.19955787866374	-0.315387999729534	-1.45481663178459	-2.4294570601181	-0.83645103509819	-0.672130431243374	-2.49214412830417	-5	-2.19111413264019	-5	-5
Healthy	0.281676374448312	0.118932358014816	-0.323983503034909	0.572328975856403	-0.0968177352348182	0.240551744220726	-1.04474531717982	-0.128298663025952	-0.365552960205667	-0.966455623909052	-0.0307239045110681	-1.05340037498487	-0.733298033115912	-0.295163393788596	-0.388032536355567	-2.81815641205523	-5	-2.37571790416433	-5	-2.28567024025477
D009765	1.36940159921324	0.297427825715927	0.651308064585555	0.679815681055874	1.04404992305593	0.411569203668633	-0.149960608250699	0.237754802219881	0.0570610168852108	-0.731001041457326	-0.319691687509185	-1.2868455981627	-5	-5	-5	-0.757831410026334	-2.75448733218585	-5	-3.01322826573375	-5
Healthy	0.372230583250114	-5	-5	-1.02209357236288	-1.87127771566157	-0.954637897346652	-5	-0.72609633357903	-1.50905879464321	-2.69680394257951	1.1138802079804	-0.00600417688612846	-5	0.235435013044649	-5	-0.710611743224222	-5	-5	-5	-5
Healthy	0.402900743465765	-5	-0.627419364969087	-0.453333974929816	-0.230541435956072	-0.101439355060288	-5	-0.368515644614021	-0.644510167096615	-0.467271093571626	0.281991849478108	-2.17522353752445	0.122857831650342	-0.806819726434655	0.138309015130986	-0.629968287290419	-5	-5	-5	-1.95311480916229
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.159022425985269	0.0490551316955009	0.71041187435331	0.0224778606142796	-5	-1.58871708698262	0.121323429112581	-0.565910361582109	-1.1791420105603	-1.18039026724841
Healthy	-5	-5	0.129567447712158	-5	-5	-5	-5	-0.750826110592888	-5	-5	0.683624212138515	-0.0810736755846345	-5	0.0051375959088639	-5	-5	-1.13721290176466	-2.09097914578884	-1.65560772631489	-1.16755495882589
Healthy	0.957856683381537	-5	-5	0.07248885930514	-0.0582699844275822	-0.194465160817217	-5	-0.0816236243499084	-1.27818938478745	-5	1.0326916743041	-1.61942699693311	1.08124322310587	-0.458970211449147	-5	-0.29643351253211	-5	-2.23732143627256	-5	-5
Healthy	1.07779326915731	0.530208665843161	-5	-5	0.395212780055638	0.248260247536004	-5	-0.404580943947561	-5	-0.686934645186489	-1.03602339000339	-1.20781850385032	0.245050984614472	-0.134197450406732	-0.337261051097702	-1.50751898987112	-5	-1.17005330405836	-5	-1.62893213772826
D009765	1.21422400666349	-5	-5	-0.214307218026632	-0.121483949172791	-0.413525221428603	-0.147532205817685	-1.205302873108	-0.479647495916682	-1.30680085484628	0.418225034449032	-0.248443775206296	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	0.369173168247676	0.324403876116105	0.406323830871055	-0.113193539094307	-5	0.37465671303542	0.410812650123809	-0.760975953399906	0.807845417385567	-2.49485002168009	0.0489115818674534	-0.087756681100348	-5	-0.403018256866479	-5	-5	-5	-5
Healthy	-0.216990214996028	-0.889342962441969	-0.617946917884685	-5	-5	-1.17541862376652	-5	-1.56114134057944	-5	-5	1.10379038414898	0.831238661507142	-5	-5	-5	-5	-0.998785674713821	-1.55191233330766	-1.34582345812204	-1.98088370955293
Healthy	0.875553763504912	1.37263790611836	-0.940020283055838	-5	-0.311090982379446	-5	-0.226630502331404	-0.593153366902333	-5	-1.36754270781528	1.12376705959531	0.83032621651384	-0.00775143477567265	0.138220569262726	-5	-1.25876958897453	-5	-2.39361863488939	-5	-5
Healthy	-0.214591856651233	-5	-1.05978244440026	-5	-5	-1.42481215507234	-5	-1.7104110474574	-1.88173527391052	-2.11747546204512	-0.763916415104954	-1.0498299401918	0.273586885079863	-0.373598034939314	-5	0.248652393688736	-1.31033603498423	-1.90413354652146	-5	-1.07139934015548
Healthy	0.306791610355552	-5	-0.715907809357166	-1.32817943981675	-2.62708799702989	-1.02159120737696	-2.31695296176115	-1.19736308191719	-1.44928257653072	-1.50962007999682	-0.873868592738015	-1.33161408331	-0.0219153946422772	-0.00193692330227597	-0.428827089770373	-0.471957908344934	-5	-0.502545090386823	-5	-5
Healthy	-0.22481203873383	-5	-5	-0.498406760672648	-5	-5	-5	-1.11890078161098	-5	-5	-0.167267610876636	-0.298095416097858	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-0.442456708639708	-0.656512629761698	-5	-5	0.376704671946979	-5	0.0365610315473651	-5	-5	0.293391285711523	-5	-5	-5
Healthy	0.555973035847267	0.267483838744859	-0.495162283071347	-0.412659521590934	-0.915852866845552	-0.242657122385407	-0.05015641695974	-0.717219331750874	-0.619933547248529	-1.31713320433768	-0.412625827926935	-1.5654310959658	-0.886725307535649	-0.476266536211892	-5	-2.41566877563247	-5	-5	-5	-5
Healthy	0.515069389511253	-5	-0.143373806128204	-5	0.47826050599627	-5	-5	-1.24343995699332	-0.710032208313266	-5	1.11067083835701	-0.0422443024800603	0.369577618765424	-3.69897000433602	-5	-0.212454516937568	-5	-5	-1.66374044798581	-2.04866248120408
Healthy	0.230157590915745	-5	-5	-0.328373653645092	-0.552609373196413	-2.13548891894161	-5	-0.542435996032601	-0.509957199735777	-5	1.17302038871027	-1.64320953964828	-5	-1.23366152474871	-5	-5	-5	-1.53865156635202	-5	-5
Healthy	0.514839840305482	0.658041939370834	-0.206118855850197	-0.985143579955494	-1.21831641549265	-1.24192117775039	-5	-1.09210516458372	-1.92009553233328	-1.55424016351137	1.25307885391352	-1.36511985923347	-0.0435002101351885	-0.138226703281307	-5	0.0457179679645165	-1.21402987486799	-0.569586288107402	-5	-0.872441697995367
Healthy	-1.94500413847086	-5	-0.245193144645577	-0.149917672259684	0.231719288935213	0.201306978374776	-5	0.353668156593303	-0.113825240270268	-0.518930193408842	-0.482368705847416	-1.36381310480128	0.119054535895347	-0.491739694487665	-0.265128193865083	-1.1619068615544	-2.36552272983927	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.22369863363725	-0.21169018789295	-0.701539930538548	-0.717717843680903	-5	-2.02918838912748	-0.443468348721109	-0.274415027729306	-0.394253340404387	-5
Healthy	-5	-5	-5	-5	-5	-1.71805806655918	-5	-1.21452779669361	-5	-5	1.18846470767535	-0.187882465037113	1.00215352969512	-0.148277021311432	0.0772952139320907	-1.73518217699046	-0.564888566873507	-5	-5	-5
Healthy	0.728389498229561	-0.566166186334019	-0.311811626063306	-5	-5	-0.736766461560511	-5	-1.23552497256559	-1.32440494361325	-2.30627305107635	0.641343207509481	-0.22396020227524	0.452951175463886	0.328760718176295	0.164126725823417	-0.419827997844381	-5	-1.05655495097497	-5	-5
Healthy	1.10843004676431	-0.27722627030908	-1.35300846252288	-0.328262663679993	-0.357377223590726	-0.298095416097858	-5	-0.289476467468442	-0.479726132090703	-1.10330847343712	0.264957058157444	-0.694906703938352	0.1216976935719	-1.17848647159523	-0.0985525769710423	-5	-5	-5	-5	-5
Healthy	0.862377091833007	-1.20795868928792	-0.777934157411413	0.0271007856790318	-0.386073652144313	0.127192296647078	0.518515255919778	-0.592592098034818	-0.303940815802645	-0.962613347417623	0.712018843331523	-0.873478974456588	0.645837696310744	-0.792958379064606	-0.0820011349700453	-0.647720982725502	-5	-1.02942069428515	-5	-5
D009765	0.740902458335911	-5	-5	-0.0207020769163056	-0.437754732067427	-0.433550722497215	-0.239894305146383	-0.565064016838283	-0.897875144265474	-1.03128362253321	0.814053052182542	-0.881140304590413	1.13550188330698	-5	0.269639011413471	-1.89517159634634	-5	-5	-5	-5
Healthy	0.0793476936985925	-5	-5	-0.124510443975792	-5	-5	-5	-5	-5	-5	0.585013796722258	-0.262696014009971	-5	-5	-5	-0.33854701000677	-5	-5	-5	-5
Healthy	-5	-5	-1.5151309672796	-5	-5	-1.39609816826833	-5	-1.31966448658544	-5	-5	-5	1.56779317777504	-5	-5	-5	-5	-1.24458253718906	-5	-1.18415670933673	-5
Healthy	-0.988049133940601	0.628406301482161	0.225492784073128	0.0627098096780217	-0.226674414816972	-0.941687878891614	-5	-0.743594981665834	-0.869634062734792	-1.13948232253825	0.854192442234453	-0.724711685564398	0.499780528339065	0.281503787551614	0.0649818216973054	-1.16260097565798	-5	-5	-5	-1.5217221680804
Healthy	0.486129981997979	-5	-0.0795792421030828	-1.78887945874195	-5	-5	-5	-1.69122222633528	-0.713858024796665	-5	-5	-5	-5	-5	-0.100081054062625	-0.0338066245012767	-1.64512357748377	-5	-5	-1.37150889503288
Healthy	0.712327227697039	-0.539989685459103	-0.278065789145988	-2.50445566245355	-5	-0.707367407917573	-5	-1.16228533171509	-1.14170347546611	-1.71511828534455	0.643340140154858	-0.237749190650275	0.457801688604648	0.35301749054273	0.157459790353925	-0.443335737877431	-5	-2.33535802444387	-2.64975198166584	-5
Healthy	-0.236931571366036	0.0188335953519015	-1.12216810850711	-2.27490547891853	-5	-0.273305384652898	-5	-1.49921482708254	-5	-5	1.20966538307868	-0.301742823292858	0.14274289054739	0.323744914903052	-5	0.0921203563732781	-5	-1.47056964563301	-5	-0.95124754230051
Healthy	1.22862129986247	-0.59444875171769	-0.875039549210455	-0.196679476421246	-0.358763924295997	-0.334475292691468	-0.535838458301071	-1.23957751657679	-0.544150568141846	-1.03583468937826	0.483868178246764	-0.552252968592043	-5	-0.481894225470382	-0.266995440627359	-0.983886333641092	-1.94730605807503	-5	-0.894421695947963	-1.93070198788447
Healthy	-5	-1.00160986968195	-5	-5	-5	-5	-5	-5	-5	-5	0.892771685365767	-2.07007043991541	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.568245151343858	0.444701988985093	-0.109936848640175	-0.731983979218081	-0.634287438107507	-0.522068817944672	-5	0.106456086208381	-0.687314993611241	-0.814769583832437	0.936886552910248	-1.03796231343499	0.316731267340678	0.0870250019082044	0.0830401295325424	0.0716058849177395	-5	-5	-5	-5
Healthy	-0.124296455945623	-0.91463805631387	-0.490407728769162	-0.566774374762595	-1.49025998442962	-0.739642358363848	-0.762707662432541	-1.0020459959306	-1.30085631260552	-1.51356952114557	0.508813769115963	-5	0.458169313632835	0.0636447981809174	-5	-0.132715225318585	-5	-5	-5	-1.94923368876696
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.03070939479405	-5	-5	-5	-5	0.511064780094679	-5	0.485417597943765	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.118859695409587	1.15807014972807	-5	-5	-5	-5	-0.216646780405381	-5	-1.70311552446145	-5
Healthy	0.1492868696291	-0.547676783022485	-0.839621518537138	-1.85761053388116	-1.24941447265899	-1.71602071576152	-5	-1.52944251478273	-1.96177736163128	-5	1.517001940179	0.41464750490296	0.707277141373593	-0.0613902230926707	-0.002858357498092	0.619453353465438	-5	-0.601122926912682	-2.06854212931099	-1.14898639317633
Healthy	0.144381144933886	0.175123151782774	-0.0949924993027677	-0.561188772490427	-0.374461198588961	-0.401800623366784	-0.371110642385159	-0.698818027861684	-0.631452802432343	-0.579813129645714	0.209230753539184	0.115780202798707	0.237611591354778	0.381320892936739	-0.206915393349646	-1.56960240861303	-5	-5	-5	-5
Healthy	0.669858713053525	-0.727995853756558	-5	-5	-5	-5	-5	-5	-5	-5	1.36187716987717	-5	0.419162395584885	0.264874466421816	-5	-1.64054397987901	-5	-1.10369429253392	-5	-5
D009765	0.352516314003466	-0.301203748209569	-0.00927941807966289	0.319345532197034	-0.463795196879561	0.0547700462290452	-5	-0.892722177140228	-0.0424836992635698	-0.938283706840103	0.816923699949671	-0.737691325250976	0.583884259234439	-0.686976889676762	-0.0794279953967969	-0.806096597447253	-5	-5	-5	-1.50612388914718
Healthy	0.194655846102374	-5	-5	-1.33208031468264	-5	-5	-5	-0.565782505694852	-1.24351603555739	-5	1.41996747263121	0.385965356347363	-5	0.182451745648498	-5	-5	-1.44057220024051	-0.791102014506634	-5	-5
Healthy	1.02845778453716	-5	0.149597800140333	-0.366299309475764	-0.889141043268132	-0.151170693725567	-5	-0.426582969303191	-0.486675837673668	-0.268725587603858	0.0721469197367956	-0.0332858454584507	0.0442888318966807	-5	-5	-0.916139199133427	-5	-0.566662276036947	-5	-5
Healthy	0.501430377440606	-1.13572630319562	-0.782858362061719	-0.712063972955298	-0.690454996704564	-0.78512967138878	-0.103903880812359	-0.559358500575302	-0.417402624158516	-0.915066425063284	0.638188641122557	-0.69058277422186	-0.504691605325384	0.0737733208521012	0.0431460595323829	-2.95467702121334	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.50274534941406	1.04121932758361	0.746673112470323	-1.18190613085336	-5	0.09638158957146	0.345240382663694	-0.979224511806442	-0.810874793074472	-1.02798240132598
Healthy	0.281798960315117	0.806441828885601	0.00515047133264756	0.029619125867168	-0.382999658879101	-0.562487254735196	-5	-0.691649051413274	-1.02928129627981	-0.46481984973051	0.808760416364256	-0.707854732185878	-5	-5	0.156567322268873	-0.0474787730743953	-5	-5	-5	-2.89619627904404
D009765	-5	-5	-0.7972393126068	-5	-1.23957751657679	-5	0.0840576745919339	-1.59057413132856	-0.749214173312965	-0.927051968207114	1.23042362937494	0.149385406360198	-5	-0.882364182610506	-0.126185502008526	-1.92996213339224	-0.313256510768787	-2.05453141486818	-5	-1.49935193662809
Healthy	0.188647295999717	0.408538440179175	0.0252444041496968	0.124099738364238	-0.163100161141099	-0.4214066282801	-5	-0.787918984007892	-0.164823277675886	-1.23522628308896	0.528309806029551	-0.384670812612174	0.0403728707593582	-0.281232667278949	-0.0241960985233203	-1.45618019485734	-5	-1.78489141894691	-5	-1.15976840504189
Healthy	0.590120382795643	0.409532441306656	0.453211282438223	0.0725697088738296	0.402990041574641	0.0566685918401003	-5	0.423195066704859	-0.29518053281983	-1.48267211770563	-0.0851387493642167	-1.28709787495278	-0.660767251701039	-1.21048979590975	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-0.943400023707219	-5	-1.88107424717422	-2.08512818245995	-5	-5	-5	-5	1.05027958240231	0.786615151519434	-5	-5	-5	-5	-1.39663907565162	-0.957148957449211	-0.338263015087282	-2.88605664769316
Healthy	-0.0660573972587389	-5	-5	-0.491349099476915	-5	-5	-5	-1.17927323717617	-5	-5	1.48242920451357	0.532907183010459	0.350218935140614	-5	-5	-1.19327749692382	-5	-5	-0.64018348289874	-5
Healthy	-0.585812433262909	-5	-0.142040641941578	-5	-1.65462626944091	-1.10529634739077	-5	-1.67182433856168	-2.24565166428898	-1.7708302974609	1.13080673100026	-0.680144726332068	-5	-0.143990495689924	-5	-5	-0.678401569534656	-1.92811799269387	-5	-1.65208481349831
Healthy	-0.50719771963523	-5	-5	-5	-5	-5	-5	-1.24389662841489	-1.94385773794095	-5	1.2673409529003	0.492562048513401	-5	0.222534393381713	-0.238967218976608	-5	-5	-0.628599613969016	-5	-5
Healthy	-0.504677722784046	-5	-0.794768561179997	-0.665506038258614	-0.681644449774297	0.153302551953923	-5	-0.307708416405569	-0.534632021904959	-0.178263813563227	0.167497514804532	-0.260886715568783	0.409682951744538	-5	-5	-1.59074334796109	-0.533280628318401	0.529792115722267	-1.02909550184622	-1.19935164463601
Healthy	0.911952465772742	-1.88941028970075	-5	-0.36993842932518	-0.939000146781711	-0.345072998917857	-5	-0.564378569625142	-0.490058595841774	-1.12761061158218	0.841578439838492	-0.523139400173769	-0.362880679459159	-1.09658441423091	-0.327957587452179	-1.28282897316769	-5	-1.45531197769732	-5	-5
Healthy	0.383711266397957	0.246478884454298	-0.544454738543622	-0.965572094974597	-0.892993653618456	-5	-5	-1.02319166266193	-1.16083631708535	-5	0.96317466182863	-0.451721165968544	0.481759275681312	-5	-0.321272263189176	-1.79290445958078	-0.89363909119325	-1.83416237530987	-1.43818333568104	-5
Healthy	0.618757039826312	-5	-5	-5	-0.288319282922194	-0.120370902570508	-5	-0.165725569456378	-5	-5	0.789386082070327	-5	-0.310424784240062	-5	-5	-1.53521248035406	-5	-0.421085862095819	-5	-5
Healthy	0.0493575948950301	-5	-1.23814730553362	-5	-1.82073553566097	-5	-5	-1.00979438481519	-1.24557521072274	-5	-1.33441900898205	-1.15989390554324	0.286463206424029	0.537932374511008	-0.0644876959854634	-0.510660374142014	-5	-0.397104795429452	-5	-5
