group	Ruminococcaceae	Marinifilaceae	Erysipelotrichaceae	Enterobacteriaceae	Streptococcaceae	Peptostreptococcaceae	Pasteurellaceae	Veillonellaceae	Eggerthellaceae	Micrococcaceae	Rikenellaceae	Acutalibacteraceae	Dialisteraceae	Barnesiellaceae	Methanobacteriaceae	Coriobacteriaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae	Coprobacteraceae
Healthy	2.52576	0.95449	0.00184	28.41585	0.28293	0.05371	0.2504	0.48352	0.07372	0.00697	6.11705	1.48339	0.95109	0	0	0.80474	0.00279	0	0.07372	0
Healthy	10.8563	0	0.91548	0	3.79207	1.39548	0.45335	0.10178	0	0	0.4557	2.34812	0.79301	0	0	0.38233	0	0	0	0
Healthy	2.00092	0	0.06761	0	0	0	0	0	0	0	21.21362	0	0	1.78122	0	0.26261	0	0.1492	0	0
Healthy	1.35299	1.45744	0.06892	3.76517	0	0	0	0	0.02085	0	28.04021	0	0	0	0	0.12712	0.278	0.73109	0.02085	0
Healthy	1.19851	0	0	0	0.00764	0	0	0	0	0	3.31462	0	8.76626	3.29177	0	0	0	0	0	0
Healthy	0.00733	0.84265	0.03472	4.56367	0.00439	0	0.1101	4.80996	0	0	0.00654	0	0	0	0	2.0283	0.5945	0	0	0
Healthy	3.28079	1.07672	0.02006	0.07914	0	0	0	0	0	0	8.76477	0.00872	4.26221	2.84567	0	0	0.13379	0.16907	0	0
Healthy	10.39485	0.77436	0.15466	0	0.02189	0.0244	0	0	0	0	6.78408	0.04433	0	1.61061	0	0.17451	0.05825	0.06312	0	0
Healthy	1.29351	0.81654	0.38297	0.83626	0.07099	0	0	0	0.00301	0	20.02248	0.66752	0.05508	2.87747	0	0.86375	0.67712	0.46041	0.00301	0.11258
Healthy	0	0	0	26.9709	10.31952	0	0.02165	0.4438	0	0.03541	0	0	0	0	0	0	0	0	0	0
Healthy	9.32906	0	1.92613	0	0	0.07713	0	0	0	0	0.98383	0	0	0.34956	1.69349	0.2013	0.0564	0	0	0.08754
Healthy	24.8575	0	0	0	0	0	0	0	0	0	0	0.88064	0	0	0	0	0	0	0	0
Healthy	5.21255	0	0.12324	0.24872	1.01283	0.51059	0	0	0.08701	0	1.48971	25.01063	0	0	0	3.27579	0.0228	0	0.08701	0.25712
Healthy	7.52689	1.81559	2.12	0.36064	0.4512	0	0.25094	0.27882	0	0	4.90075	0.05924	1.58202	1.01468	0.16007	0.21914	0.06827	0.03388	0	0.37973
Healthy	1.56264	0.62291	0.04162	0.01889	0	0	0	0	0	0	14.88288	0.15391	6.08902	0	0	0	0.01511	0	0	0
Healthy	1.03383	0	0	0	0	0	0	0	0.14641	0	4.90723	19.1533	0	3.15419	10.4943	3.13799	0.34036	0	0.14641	0
Healthy	2.3285	0.87932	0.20077	0.03122	0	0	0	0	0	0	10.21397	0	0	3.27846	0.11602	0.64187	0.10729	1.62576	0	0
Healthy	14.533	0	0.02104	0	2.30761	0.68221	0.03119	0.49089	0.09692	0	0.0641	17.8456	0.05075	0.40996	0	0	0.08849	0	0.09692	0
Healthy	2.4657	0	0.36671	0.28324	0.01299	0	0	0	0	0	27.76259	2.01033	3.06152	2.02358	0	0.56127	0.99532	0.71702	0	0.09246
Healthy	8.65162	1.20114	0.32485	0	0.16599	0	0	0	0	0	4.12873	1.90423	0.00109	6.13195	0.15359	0.65908	0.58027	0.18829	0	0.14913
Healthy	0	0	0	1.91893	0.02293	0.0852	0.02662	0.32975	0.13545	0.01601	0	0	0	0	0	0	0	0.08815	0.13545	0
Healthy	3.18773	0	0	0	0	0	0.14953	1.09042	0	0	4.75731	0.03726	0.7142	0	0	0	0.03063	0	0	0
Healthy	4.04535	1.26178	0	0.02636	0	0	0	0.48802	0.10453	0	17.24184	0.15362	0	1.02799	0	0.08076	0	0.59774	0.10453	0
Healthy	1.98429	0	0.10208	0.02664	0	0	0.00379	0.23548	0	0	8.05061	1.02775	5.94513	6.17915	0	0.1319	0.51124	0.05777	0	0
Healthy	5.388	0	1.16992	0	0	0	0	0	0.00138	0	6.77294	1.78826	0	0	0.44728	0.32988	0.08317	0	0.00138	0
Healthy	2.8606	0.79251	0.0067	0.3495	0.08323	0.04977	0.0348	0.0177	0.06416	0.00168	24.06582	3.88275	0.92609	11.3541	0	0.63567	0.05297	0.0431	0.06416	0
Healthy	0.99109	0	0	0.06543	0	0	0	0	0	0	1.54617	0	0	2.00351	0	0	0.07707	0	0	0
Healthy	1.2917	0	0	0	0	0	0	0	0	0	0.14663	1.48492	0	2.87555	0	0	0	0	0	0
Healthy	3.48233	1.3411	0.00806	0.09641	0.05154	0	0.01227	0.00035	0.00156	0	7.21818	0	0	0	0	0.11737	0.04376	0.11548	0.00156	0.0325
Healthy	0.80508	0.84596	0.05254	0.03075	0.18219	0.04428	0	0	0.25731	0	6.79551	0	0	9.238	0	1.87844	0	0	0.25731	0.06815
Healthy	5.80441	0	0	9.70979	1.92647	0	0	0	0.10928	0	1.89596	16.9456	0	1.82777	0	0	0	0	0.10928	0
Healthy	0	0	0	0	0	0	0	0	0	0	7.74409	0	0	0	0	0.25808	0	0	0	0
Healthy	4.93931	1.05984	0	0	0.42818	0	0	0	0	0	2.19481	0	4.75304	3.70712	0	0	0.09428	0.00368	0	0
Healthy	0.55046	0.32727	0	2.05871	0	0	0	0	0	0	11.31766	0	0	3.20123	0	0	0.1983	0.10118	0	0
Healthy	3.90565	0	0	0	0.23942	0	2.79337	0.2423	0	0	7.10356	0	4.56438	1.10962	0	0	0.17291	0	0	0
Healthy	1.08743	0	0.17432	0	0	0.00247	0	0.02096	0.04189	0	4.88741	4.60155	17.9403	5.08668	0	0.69645	1.10377	0.11814	0.04189	0
Healthy	4.07709	0.90468	0.03599	0.15188	0.25098	0.23583	0	0	0.04556	0	6.80667	0	0	0	0	3.65264	0.03305	0.05942	0.04556	0.31433
Healthy	4.74516	1.03448	0.07931	0.05784	0	0	0.07919	0.04798	0.00323	0	11.82391	0	0	5.36295	0	0.61646	0	0	0.00323	0
Healthy	4.29055	1.14026	0	0	0	0	0	0.47645	0.13158	0	17.10897	0.14583	0	1.08458	0	0.09219	0	0.56962	0.13158	0
Healthy	3.64908	0.45232	0	0	0.04972	0	0.16357	0.10177	0.0913	0	27.6519	0.24062	0	0.95726	0	0.0746	0	0.6243	0.0913	0
Healthy	7.03393	0	0.56373	0	0	0	0	0	0	0	7.60725	0.25828	0	1.80984	0	0.05195	0	0	0	0
Healthy	4.83739	0	0.38037	0	0.00222	0.41354	0.37776	0	0	0	4.87839	1.75609	1.10913	0	0	0.19754	0	0	0	0
Healthy	5.32989	1.77133	0	0	0.02629	0	0	0	0.02161	0	14.96355	0.5867	0	0	0.01859	0.4302	0.13452	0.10337	0.02161	0
Healthy	3.15344	0	0	0	0.15114	0	0	0	0.24093	0	4.79021	0	7.19383	0.72709	0	0	0	0	0.24093	0
Healthy	1.11324	0	0	0.03928	0	0	0	0	0	0	1.5492	0	0	2.03035	0	0	0.02996	0.00464	0	0
Healthy	3.09659	0.51615	0.03199	0	0	0	0	0	0.00494	0	18.3711	0	0	0	0	0.12975	0.10465	0	0.00494	0
Healthy	0.79223	0.73515	0	0	0.24663	0	0	0	0.00747	0	15.27716	0.00623	15.2478	12.8294	0	0.63318	0.25411	0.00345	0.00747	0
Healthy	0.21388	0	0.18695	0.10767	0	0.03164	0	0	0	0	1.91099	15.27156	0	1.01663	11.0253	0	0.97532	0.03972	0	0.46262
Healthy	19.7307	0	18.7223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.33862	0	0.00089	0.71518	0.29003	0	0	0	0	0	0	0	2.25728	0	0	0.0568	0.12209	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	4.52321	0	0	0	2.90591	0	0	0	0	0	0	0	0	0.14067	0	0	0	0	0	0
Healthy	1.50168	0	0.57617	0	0	0	0	0	0	0	0.97211	0	0	0	0	0	0.32102	0	0	0
Healthy	7.25722	0	0.01675	0.02922	0.01043	0	0	0	0.20111	0	10.701	0.40524	0	0	0.07354	0.36055	0.15925	0.04761	0.20111	0
Healthy	2.94957	0	0.2908	0	0	0.55546	2.18129	0	0	0	3.28956	2.92305	4.76352	0	0	0	0	0	0	0
Healthy	0	0	0	3.51716	31.89255	0.45677	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.23828	0	0.35127	0	0.02126	0.39572	1.80386	0.20333	0	0	4.01583	4.45594	4.43254	0	0	0	0	0	0	0
Healthy	28.28543	0	0	0	0	0	0	0	0	0	38.6256	0	0	0	0	1.17839	0	0	0	0
Healthy	5.67685	0	0.62956	0	0.05764	0.33437	0.44198	0	0	0	1.35191	15.2931	0.68458	0	0	0.22583	0	0	0	0
Healthy	2.55685	21.01231	0.27787	6.69974	0.15099	0.02746	0.01693	0.07495	0.99795	0	11.09274	0.00181	0.79107	0	2.77246	0	0.00274	0.0671	0.99795	0.04608
Healthy	5.05881	2.22036	0	0	0	0	0	0	0	0	19.56418	1.11101	0	8.27631	0.60507	0.30054	0.19159	0	0	0.21229
Healthy	2.36496	0.63461	0.08648	0.08323	0.27989	0	0.12177	0.00154	0	0	7.04206	0.29025	8.01371	5.29089	0	0.02796	0.06319	0.00966	0	0
Healthy	0.51137	0	0	0	0.93232	0	0	0	0	0	4.99037	24.585	1.4303	0	0	0	0	0	0	0
Healthy	0.2072	2.85909	0	0	0.04835	0	0	0	0	0	0.45088	1.21457	4.5423	3.48802	0.08089	0	0.05173	0	0	1.01384
Healthy	6.07616	0	0.06127	0	0.42936	0	2.25848	0.03503	0.0039	0	14.28186	2.74333	0	0	0	0	0.07839	0	0.0039	0
Healthy	0	0	0	25.34109	1.22407	0	0.05734	0.04465	0.17076	0.01846	0	0	0	0	0	0	0	0	0.17076	0
Healthy	4.24689	0.81111	0.01816	0.01506	0.10221	0	0	0	0.00116	0	4.43003	3.05712	0	0	0	0.09088	0.19093	0.08954	0.00116	0
Healthy	0.00691	0.39861	0.0065	0.94979	0.58076	0.10798	3.57946	0.10856	0.00447	0.00215	0	0	0	0	0	0	0.00915	0.00671	0.00447	0
Healthy	6.51297	1.29737	0.33429	0	0	0	0	0	0	0	2.421	0.1272	0.30839	1.60908	0	0.18077	0.02573	0.01322	0	0.04673
Healthy	0	0	0	0.14888	0.22636	0.02139	0	0.18089	0	0	0	0	8.50306	0	0	0	0.0421	0	0	0
Healthy	3.0062	0	0	8.87264	1.01224	0	0	0	0	0	4.19928	5.06229	1.40684	0	0	4.43116	0	0	0	0
Healthy	6.38584	2.31931	0	0.09786	0.01259	0	0.01437	0.03576	0.03926	0	13.82338	0.73597	0.33451	5.56759	0.16611	0.14758	0.13013	0.1824	0.03926	0.38541
Healthy	21.87001	0	0	0	2.52531	0	0.00658	0	0	0	0.77299	2.8778	0	0.23355	0	1.28438	0	0	0	0
Healthy	0.00405	0	0	4.18333	0.06214	0	0.96	12.98173	0	0.00947	0.00267	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	16.23497	3.87846	0	0.15382	0.19313	0.00997	0.08407	0	0	0.02369	0	0	0	0	0	0.00997	0
Healthy	11.90389	0.81588	0.2822	0.50123	0	0	0.08252	0.00845	0.30941	0	9.76066	9.54572	0	0	0	0.12738	0.1913	0.1712	0.30941	0
Healthy	25.75011	0	0.2754	6.14603	0.15244	0.08487	3.31656	0.05076	0.01023	0.07728	0.00612	0	0	0	0	0.26656	0.04327	0	0.01023	0
Healthy	2.66987	0	0.234	0	0	0	0	0	0	0	2.61802	0.23173	1.2479	0	0	0.0291	0.32525	0	0	0
Healthy	5.20769	0	0.00547	0	0.6094	0	1.97625	1.0236	0	0	9.63055	0.65753	0	0	0	0	0.02572	0	0	0
Healthy	0.43143	0	0.00475	11.5007	0.02057	0.05004	0.00161	0.01755	0	0	7.54728	0.02887	0	0	0	0.08172	0.43342	0	0	0
Healthy	1.58599	0	0.13958	0.05788	0.67821	0	0.03077	0.48753	0.02439	0	0.44253	28.32185	0.06709	0	0	0	0.04357	0	0.02439	0
Healthy	10.90839	1.33995	0.06866	0.09064	0.04444	0.00135	0.00882	0	0.02297	0	2.51559	3.38541	0.02064	1.53624	0	0.12922	0.0082	0	0.02297	0.55386
Healthy	4.15458	0	0	0	0	0	0	0	0	0	0	0.75741	0	0	0	0	0	0	0	0
Healthy	9.88581	0.6066	1.27444	0	2.66123	0.00368	0.00468	0.00238	0.06575	0.00053	1.81367	6.39086	3.48681	0	2.84299	0	0.00987	0.05575	0.06575	0
Healthy	2.95266	0	0.21642	0.05959	0.16925	0.02252	0.06984	0.00326	0	0	1.16325	0.43708	0	0.01005	0	0.06874	0	0.01945	0	0.04916
Healthy	8.90933	0.944	0.30253	0	0.12907	0	0.00259	0.16431	0	0	6.26169	0.0164	8.24331	0.58149	0.0389	0.02416	0.62946	0.00691	0	0
Healthy	5.68677	0.71227	0.00307	0.08071	0	0	0	0	0	0	1.79892	0.00399	0	0	0	0.23099	0.18377	0.07368	0	0
Healthy	4.05982	2.12914	0	0.23194	0.01315	0	0.2101	0.20172	0	0	30.07877	1.96222	2.30789	2.68015	0	0	0	0.07096	0	0
Healthy	1.65661	1.33552	0	0	0	0	0.01899	0	0	0	22.94899	1.80235	0	0	0	0.1519	0.03923	0.0249	0	0
Healthy	17.6197	0	0	0	0	0	0	0	0.05381	0	10.19089	0	2.88989	0.89923	0	1.54323	1.31152	0	0.05381	0
Healthy	1.67346	1.86902	0.01986	0.00955	0.08495	2.09521	0.22353	0.16515	0.02931	0	3.98272	1.60054	0	4.34112	0.2742	0	0.00413	0.00817	0.02931	0.07389
Healthy	0.00027	0	0.01727	6.24748	0.1924	0.01292	0.02748	0.12332	0	0.03973	0.87174	0.01007	0	0	0	2.94923	0	0	0	0
Healthy	1.5199	0.63162	0.01797	0.09183	0	0	0	0	0.01108	0	14.78901	0.18608	5.93873	0	0	0	0.03073	0	0.01108	0
Healthy	0	1.36398	0	11.2822	0.15808	0	0	0.9606	0	0	6.44032	0	7.90816	18.5871	0	0.2625	0	0.04031	0	0
Healthy	7.72523	1.2469	0.4066	0	0	0	0	0	0.01863	0	3.55867	0.02813	0.46909	1.7354	0	0.28129	0.07948	0.10833	0.01863	0.06651
Healthy	0	0	0.00569	2.42325	0.2645	0.01137	0.2682	0.44858	0.24289	0.01678	0	0	1.84044	0	0	0	0.03755	0	0.24289	0
Healthy	1.41271	0.89035	0.04771	7.49172	0.25093	0.28178	0	0.00091	0.12346	0	14.06235	0.04616	1.11538	8.82373	0	1.19395	0.01595	0.01208	0.12346	0
Healthy	1.39299	0.32572	0	0.98013	0.00069	0	0	0	0	0	0.59863	1.83602	0	0	0	0.03182	0.00331	0.05466	0	0.00436
Healthy	0.86076	0.55608	0.43446	1.71155	0.01855	0	0	0	0	0	4.95879	0.38883	0	0.37383	34.3352	2.37112	0.0043	0.27944	0	0
Healthy	7.37943	0.87415	0	0	0.03597	0	0.03438	0	0.1946	0	18.98306	0.33458	0.37861	0.65007	0	0.08957	0.01392	0.08991	0.1946	0
Healthy	1.34479	0	0	4.02996	0	0	0	0	0	0	0	0	0	0	0	0	0.03436	0	0	0
Healthy	13.95073	0	13.04817	0.12626	0.64185	1.46753	0.0293	0.38803	0	0.01457	0	0.51015	0	0	0.02309	2.97445	0	0	0	0
Healthy	6.58468	0	0	0	0	0	0	0	0.15581	0	10.55279	0.28537	0	0	0	0.35519	0.08641	0.02076	0.15581	0
Healthy	4.34702	0.66407	0.11023	0	0.03293	0	0	0	0.01626	0	2.30961	0.09604	14.5746	3.21558	4.08398	0.81854	0.66705	0	0.01626	0
Healthy	1.42294	0	0.06925	0	0.32838	0	0	0.07183	0	0	1.46888	0.0029	0	0.23615	0.10373	0.00616	0.00518	0.02109	0	0.1122
Healthy	7.13557	0	0	0	0	0	0	0	0	0	4.85947	0	0	4.48897	0	1.59662	0	0	0	2.04291
Healthy	3.44999	1.10145	0.02098	0	0.05356	0	0	0	0	0	9.86029	0	0	0.79661	0	0.27203	1.28141	0.35635	0	0.00351
Healthy	6.51074	0.6155	0.01895	0.29978	0.16268	0.0268	0	0	0.02538	0	1.84805	3.99241	0	2.64142	0.08327	0.27491	0.17509	0.09859	0.02538	0.00482
Healthy	7.35221	0.00304	0.59453	0	8.04254	0	0	0	0.01953	0	2.45418	0.01357	0	0.36739	0.32392	3.51929	2.01116	0.83356	0.01953	0
Healthy	0	0	0	18.39899	0.20653	0.07301	0.24285	2.27101	0	0.00249	0	0	0	0	0	0	0.00477	0	0	0
Healthy	9.33167	0	2.93878	0.03062	0.82634	2.73464	0.78739	0.0064	0.02293	0	7.33218	4.09069	0	4.40543	5.1127	1.24209	0.01914	0	0.02293	0
Healthy	4.10485	0	0.08081	0.20213	0.00485	0	0	1.01189	0	0	0	0.26898	8.07915	0	0	0.19204	0.54708	0.00779	0	0
Healthy	6.70891	0.93928	0.06508	0.06729	0.06627	0	0.59859	0.5659	0	0	9.74935	0.06212	1.79734	1.50634	0	0.25581	0.02299	0.04264	0	0.00769
Healthy	0.05138	0	0	1.07314	0	0	0	0.78923	0	0	0	0	10.5475	0	0	0	0.01486	0	0	0
Healthy	2.0913	0.67785	0.10796	0.10276	0.25566	0	0.11836	0	0	0	6.63076	0.20484	7.93807	5.31227	0	0.01454	0.03548	0.00837	0	0
Healthy	25.74805	2.52154	0.1093	1.61878	0.22984	0.37755	0.27985	0.07623	0.00511	0	4.22403	1.58858	4.18278	3.01147	0	0.07684	0.14066	0.23594	0.00511	0
Healthy	4.75673	0	0	0	0	0	0	0	0	0	17.33629	0	0	3.18211	0	0.65287	0	0.01291	0	0.11251
Healthy	4.67019	2.86502	0.00115	0.07068	0.1805	0.14768	0.04681	0.04831	0.04743	0	2.41932	1.80466	0	0	0	0	0.00464	0.04446	0.04743	0.16639
Healthy	2.92703	0	0	0	0.04855	0	0	0.98217	0	0	0.13056	5.36568	4.29195	0.39332	2.31989	0	0	0	0	0
Healthy	6.99434	0	1.11688	1.79092	0.75265	0.12733	0	0	0.21228	0	0.29848	11.19278	0	0.21463	6.52913	1.49492	0.01904	0.03571	0.21228	0
Healthy	4.92577	0	0.07358	1.30555	14.41332	1.24539	0	6.1076	0.00463	0.02382	0	0	0	0	0	0.0024	0.05656	0	0.00463	0
Healthy	10.52332	0.43829	0.43299	0.45895	0.39289	0	0.00713	0.00278	0.05942	0.02897	8.50381	1.94816	0	1.8172	0.12082	0.09755	0.32662	0.07585	0.05942	0
Healthy	1.88815	0.61186	0	0	0	0	0	0	0	0	9.95195	1.31224	0	2.97732	0.62816	0	0.0406	0.38014	0	0.09863
Healthy	20.6245	2.31743	0	0	0	0	0	0	0	0	4.65912	3.20481	0	0.22108	0.83191	0	1.4816	0.1746	0	0.16071
Healthy	1.95435	0	0	0	0	0	0	0	0	0	2.44851	0	8.15906	1.29723	0	0	0	0	0	0
Healthy	0.01574	1.24966	0	11.3428	0.17879	0	0	0.7327	0	0	5.84383	0	7.7925	18.1203	0	0.27514	0	0.04034	0	0
Healthy	3.39739	0.51514	0	0	0.01985	0	0.12742	0.09682	0.07631	0	27.93103	0.24959	0	0.93821	0	0.06231	0	0.63149	0.07631	0
Healthy	2.22735	0.70781	0.13227	0.13743	0.29412	0	0.11333	0.00148	0	0	6.86002	0.27691	8.06739	5.15355	0	0.02717	1.24634	0.01867	0	0
Healthy	10.68892	0	0.20368	13.6644	0.39236	0.00386	0.47792	0.0032	0	0.22427	0	0.18872	0	0	0.19887	0.21335	0.07838	0.02294	0	0
Healthy	4.09328	0	0	0	0	0	0	0	0	0	5.00353	0	1.93826	1.92997	0	0	0	0	0	0
Healthy	3.93551	0	0.14476	10.1159	0	0	0	0	0.16644	0	1.33344	1.98871	2.66152	0	0	1.29681	0.07987	0.70743	0.16644	0
Healthy	0	0	0	0	0.14741	0	0	0	0	0	0	3.8327	7.34269	0.76536	0	0	0	0	0	0
Healthy	25.86527	0	0	0.02887	0	0	0	0	0.42487	0.00101	13.22526	2.50024	0.16943	0.10859	0	0.22777	0.48254	0.06574	0.42487	0
Healthy	8.17222	0	0	0	0	0	0	0	0	0	0	0.28415	5.19577	0	0	0	0.31888	0	0	0
Healthy	5.32495	2.02995	0	0.06296	0.02897	0	0	0.03007	0	0	13.38223	0.62529	0	0	0	0.33733	0.11671	0.07549	0	0
Healthy	2.28775	1.48872	0.79117	0	0.05152	0	0.02237	0.0866	0.00082	0	3.22642	0.04266	0	4.7411	0	0.04938	0.16492	0.06076	0.00082	0.02758
Healthy	6.92559	1.9269	0	0	0	0	0	0.08364	0.07794	0	1.61159	0	0	0	0	0.31056	0.02886	0	0.07794	0.34314
Healthy	0.89918	0	0	0.14117	0	0	0	0	0	0	1.45061	0	0	1.93308	0	0	0.07611	0	0	0
Healthy	13.0996	0	0.5092	0	0	0	0	0	0	0	2.0047	4.80881	2.77242	0	13.2125	0.73858	0	0	0	0
Healthy	0	0	0	0.20678	0.23947	0.01809	0	0.19478	0	0	0	0	8.07987	0	0	0	0.02736	0	0	0
Healthy	1.3052	0	0.07477	0	0	0	0	0	0.02277	0	7.10356	0	0	2.56436	0	0.21844	0.05969	0.08423	0.02277	0
Healthy	10.8731	0	0.15665	0.02024	2.74884	0.31973	0.03739	0	0.00038	0	3.03007	0.09097	0.51286	2.01071	0.05673	0	0.04334	0.00364	0.00038	0
Healthy	11.9794	0	0	0	0.03615	0	0	0	0	0	5.70957	4.37085	0.24017	5.06833	0	0	0	0	0	0
Healthy	3.06524	0	0	0.09344	0.10704	0	0	0	0	0	17.11182	1.463	0	0.7899	0	0	1.5377	0.09329	0	0.04849
Healthy	12.77617	1.48921	0.81405	15.31442	1.81211	0.01515	0.00806	0.01028	0.04812	0.06149	8.93589	0.21835	4.42708	0.1406	0	0.28847	0	0.1755	0.04812	0
Healthy	2.6967	0.53231	0.03696	7.91464	0.17896	0.02661	0	0.06107	0.41466	0.00307	14.92958	4.01451	0	0	0	0.31012	0.3213	0.5255	0.41466	0
Healthy	23.19302	0	3.73658	8.6462	0	0	0	0	0	0	0	0	0	0	1.9555	0.60611	0	0	0	0
Healthy	0	0	0.00242	4.89526	0.90374	0	0	0	0.2349	0	0	1.95813	0	0	0	0.96615	0	0	0.2349	0
Healthy	18.04663	1.10391	0	0	0	0	0.04102	0	0	0	8.37821	1.62008	0	0.00465	0.88045	0	1.64852	0.16968	0	0.37347
Healthy	4.49434	0	0.54554	0	0.12481	1.08055	2.25021	0.59763	0	0	1.08785	22.2791	0.98463	0	0	0.02513	0	0	0	0
Healthy	1.7704	1.48867	0	0	0	0	0.00422	0	0	0	25.17786	1.97691	0	0	0	0.17629	0.0429	0.03795	0	0
Healthy	3.82129	1.21169	0	0.06894	0	0	0	0	0	0	6.93571	0.88816	0	1.37882	0.03306	0.16904	0.36217	1.79765	0	0
Healthy	1.04988	0	0.01923	20.7052	0.07492	0	0	0	0	0	8.98291	0.07223	0	0	0	0.0302	0.10853	0.1202	0	0
Healthy	6.88608	0	0	0	0	0	0	0	0	0	9.83609	0	0	0	0	0	0	0	0	0
Healthy	2.30749	0	0.20651	0	0.10771	0	0	0	0.01436	0	7.29973	4.83941	0	0.78963	2.15254	0.39232	0.92154	0.60142	0.01436	0
Healthy	1.64266	0.62299	0.02401	0.05832	0	0	0	0	0	0	14.74769	0.12201	5.97939	0	0	0	0.01485	0	0	0
Healthy	4.82957	0	0.14979	4.70043	0.28289	0.24962	0.14316	0	0.10808	0.0121	18.9159	0	0	0	0	0	0.5379	0	0.10808	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D003922	42.24043	0	0.37851	0.2017	1.16423	0.20736	0.2648	0.10649	0.02211	0.03643	0	12.26195	5.02169	0	0	0	0.22131	0.01216	0.02211	0
Healthy	6.86314	2.27434	0.81448	0	0.25358	0.00065	0	0.01467	0.01388	0	3.09898	0.04167	0	0.68174	0.11142	0.76737	0.05709	0.03016	0.01388	0
Healthy	1.44193	0	0	0	0	0	0	0	0	0	12.18349	0	2.9941	0	0	0	0	0	0	0
Healthy	3.50978	0.78502	0	0.06217	0.00558	0	0	0	0	0	15.86092	1.07647	2.88898	3.18738	0.04975	0	0.01935	0.10551	0	0.0269
Healthy	5.00745	1.2008	0.00357	0.0408	0.22491	0.08325	0.1304	0.77588	0.00472	0	7.63706	5.06995	5.72981	1.55377	0.20292	0.29408	0.06662	0	0.00472	0
Healthy	18.30205	0	4.32223	0	0	0.04485	0.02185	0.00201	0	0	0	6.43809	0	0	0.40605	1.41441	0	0	0	0
Healthy	3.28853	0	0.59226	0	0	0.14779	0.90979	0	0	0	2.67555	2.31123	0.67792	0	0	0.07916	0	0	0	0
Healthy	8.305	1.26994	0.00227	1.03983	0.13754	0.05107	0.09477	0.05705	0	0	3.42638	4.17141	0	0.55553	0.42949	0.08258	0	0.00508	0	2.06824
Healthy	3.68127	0.83888	0.10872	0	0	0	0	0	0	0	23.89752	0.20301	0	1.10203	0	0.05015	0.29331	0.38816	0	0.08617
Healthy	11.10345	0.90828	1.66805	0.01464	0.53037	0.00429	0.07191	0.03517	0	0.00028	3.44222	6.29149	0	1.21189	0.52483	0.49501	0.05264	0	0	0.02952
Healthy	10.28534	0.96762	0.06119	0.08398	0.78132	0.16095	0	0.00145	0.29356	0	5.97409	4.73349	0.88316	0.77064	0.46669	0.8321	0.19152	0.06753	0.29356	0.02169
Healthy	5.4946	0	0.77041	0	0.01572	0.20321	0.14308	0.0159	0	0	4.18776	3.26743	3.1357	0	0	0.14072	0	0	0	0
Healthy	5.45909	0	0	0	0.0906	0.31187	0.14398	0.00973	0	0	3.45281	5.12804	0	7.15983	0	0.00528	0	0	0	0
Healthy	7.43596	0.84881	0.00437	0.00258	0.88634	0	0	0	0.01445	0	4.81762	0.09398	0.00098	0.91996	2.24353	0.18702	0.03949	0.03171	0.01445	0.07343
Healthy	14.26646	0	0.14615	0.02073	0.14198	0	0.00901	0.01493	0	0	0.65033	0	0	0	0	0.38046	0	0	0	0
Healthy	25.57917	0	0	0.03258	0	0	0	0	0.46096	0	12.78086	2.47908	0.20296	0.11129	0	0.23925	2.13926	0.03536	0.46096	0
Healthy	8.66951	0	0.46942	1.57685	0.03054	0	0	0	0.06905	0	0	11.93296	0	0.08794	4.40276	2.9525	0	0	0.06905	0
Healthy	0.95371	0	0.0042	4.39963	0.42969	0	0	0	0	0	6.80541	1.11319	0	0	0	0.14717	0.75648	0.01148	0	0
Healthy	1.73932	0.87459	0	0	0.09369	0	0	0	0	0	2.18733	0	8.71349	1.69363	0	0	0	0	0	0
Healthy	2.86142	1.05089	0.94829	0	0.10928	0	0.05596	0.02784	0	0	2.46298	0.0312	6.41924	0.18968	0	0.03286	0.01901	0.1446	0	0.10485
Healthy	1.35095	0.0049	0.08738	0	0	0	0	0	0.02086	0	7.14329	0	0	2.7228	0	0.256	0.04292	0.06551	0.02086	0
Healthy	17.37577	2.60867	0.0094	0.845	0	0	0	0.01333	0.00752	0	18.59734	1.55479	0	0	0	0.04534	0.2259	0.08215	0.00752	0
Healthy	1.36644	0	0.07152	0	0	0	0	0	0.01464	0	7.26593	0.00754	0	2.73946	0	0.23948	0.06234	0.09886	0.01464	0
Healthy	1.49534	0	0.53864	0	0	0	0	0	0	0	1.03837	0	0	0	0	0	0.26809	0	0	0
Healthy	1.48176	0.73666	0.0784	0.90698	2.2437	0.00814	0	0	0.11903	0	0.59408	4.72026	0	0	0	0.28235	0.12547	0.0314	0.11903	0
Healthy	3.98999	0.49501	0.25087	0.06475	2.63354	0.10114	0.09233	0.01053	0.06343	0	9.6433	0.02853	0	3.5322	0	0.23698	0.00946	0.00374	0.06343	0.42588
