group	Burkholderiales	Enterobacterales	Acidaminococcales	Pseudomonadales	Desulfovibrionales		Bacteroidales	Lachnospirales	Veillonellales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Desulfovibrionales	Peptostreptococcales	
Healthy	0	26.62869	0	0.03639	0		31.10324	0.00122	3.34086	0	0	0	1.3951	0	0	
Healthy	0.09745	0	0	0	1.30497		72.37541	3.6701	0	0	0.09745	0	0.15482	1.30497	0	
Healthy	0	0.01913	0	0.2555	0		5.63705	12.25174	0.08503	0	0	0	0	0	0	
Healthy	7.93494	0.00287	0	0	0		72.44935	5.92682	0.06535	0	7.93494	0	0	0	0	
Healthy	0	0	0	0	0		63.35702	9.82647	0	0	0	0	0.30743	0	0	
Healthy	0.01612	0.01965	0	0	0.00069		47.20164	7.04327	0.20375	0	0.01612	0	0.00505	0.00069	0	
Healthy	1.8415	1.4441	0	0	0.21367		46.89552	8.69583	0.08298	0	1.8415	0.07469	0.123	0.21367	0	
Healthy	0.07227	1.92989	0	0	0.02439		12.02415	36.61069	2.73457	0	0.07227	0	0	0.02439	0.21942	
Healthy	0.00493	0.05551	1.77931	0	0.01273		22.05988	9.63133	0	1.01322	0.00493	0.94195	1.33077	0.01273	0.03796	
Healthy	4.22759	0.04365	2.85095	0	0.38176		48.30892	4.43805	0	0	4.22759	0	0.21959	0.38176	0	
Healthy	0	0	8.32173	0	0		10.76352	52.33149	0	0	0	0	0	0	0	
Healthy	0	0	0	0	0		7.51024	23.14032	0	14.0661	0	0.42074	0	0	0	
Healthy	0	0.24071	1.64577	0	0		50.54372	10.11315	0	12.4378	0	0	0.02384	0	0	
Healthy	0.26515	0.14565	0	0	0		9.0583	28.32876	0.00604	0	0.26515	0	0.07613	0	0	
Healthy	0.1197	0.01873	0	0	0		69.74125	1.70603	6.01317	0	0.1197	0	0.03537	0	0	
Healthy	1.83934	0.04371	0	0	0		63.76083	16.74169	0.10206	0.91387	1.83934	0	0.20298	0	0	
Healthy	0.5632	0	0	0	0		74.80583	1.19331	5.03311	0	0.5632	0	0	0	0	
Healthy	0.29277	2.17736	0	0	0.07819		70.99297	2.6144	0	0	0.29277	0	0	0.07819	0	
Healthy	0.11585	0.04021	0	0	0.04904		35.06386	16.28207	0.00755	0	0.11585	0.21858	0.97091	0.04904	0	
Healthy	0.30795	10.002	0	0	0.73475		13.17162	0.36064	2.68234	44.1381	0.30795	0	0.16277	0.73475	0	
Healthy	1.17343	2.80758	0	0	0.00398		66.15571	13.40777	4.83435	0	1.17343	0	0	0.00398	0	
Healthy	0.0369	0.12787	0	0	0.0536		79.74158	7.93356	0	0	0.0369	0	0.1067	0.0536	0	
Healthy	1.8845	1.42793	0	0	0.15813		48.36761	8.2247	0.08261	0	1.8845	0.04068	0.07691	0.15813	0	
Healthy	0	1.01888	0	0	0		66.90114	2.17786	11.46605	0	0	0	0	0	0	
Healthy	0.49433	0.07997	0	0	0.0195		50.15257	24.18231	0.28811	0	0.49433	0	1.03312	0.0195	0	
Healthy	5.06731	0.11729	0	0	0.17031		61.9487	21.23557	0	0	5.06731	0	0.04634	0.17031	0	
Healthy	0.07083	0	10.00915	0	0.13752		6.23227	52.69141	0	0	0.07083	3.28103	0.95618	0.13752	0.00357	
Healthy	0.06664	0	0.86558	0	0.36946		65.56563	2.9818	0	10.8021	0.06664	0	0.01853	0.36946	0	
Healthy	0.26147	0	0	0	0.00099		15.17261	28.99089	0	0	0.26147	0	0.06338	0.00099	0	
Healthy	0.30887	2.06596	0	0	0.13609		72.7581	2.4951	0	0	0.30887	0	0	0.13609	0	
Healthy	0.05029	0.18108	0	0	0.05593		17.5346	32.29719	0	0.53548	0.05029	2.23034	2.4659	0.05593	0.01347	
Healthy	0.14215	21.40756	2.03513	1.388	0.02308		21.31523	18.027	0.0336	1.64991	0.14215	0.79016	3.93038	0.02308	0.06022	
Healthy	0.24762	1.13856	0.09788	0.20491	0.08339		51.08231	9.28355	0.14076	0.01455	0.24762	0.00324	0.11556	0.08339	0.08164	
Healthy	0	0.14373	0.06143	0	0		10.70067	53.59128	10.7429	2.49813	0	0	0	0	0	
Healthy	0	0.01973	1.0463	0	0.37516		53.94175	15.41146	0	3.23154	0	0.43233	0.20001	0.37516	0.81872	
Healthy	0.62023	0	0	0	0.01894		81.00986	1.69213	0	3.51621	0.62023	0	0.00304	0.01894	0	
Healthy	0.05883	0.16512	0.11525	0	0		17.24106	38.3473	2.29211	0	0.05883	0.16948	0.06144	0	0	
Healthy	0	0.00194	0	0	0.03272		48.36611	3.40951	0	0	0	0	0	0.03272	0	
Healthy	1.69079	0.10595	0.07644	0	0		73.06128	8.68621	0.75765	0	1.69079	0	0.06586	0	0.28253	
Healthy	0.24155	2.38352	0	0	0.06965		24.86907	25.73455	0.14243	0	0.24155	0.77087	0.1706	0.06965	0.09417	
Healthy	0.07183	0.94828	0	0	0.03686		21.36308	10.97435	0	10.8753	0.07183	27.2372	2.51885	0.03686	0.49934	
Healthy	0.02854	0.40114	0.05493	0	0.65595		45.5537	0.61893	2.95699	0.14734	0.02854	0	0.49112	0.65595	0	
Healthy	0	16.088	0	0	0		0.39476	1.70254	0	0	0	0	0.13564	0	0	
Healthy	0.49283	6.3231	0.00083	0.00548	0		37.40269	16.38652	11.40195	0	0.49283	0	0	0	0.27661	
Healthy	0.32236	0	0	0	0		51.44671	9.24188	0	4.38692	0.32236	2.26152	0	0	0	
Healthy	0	2.57508	0	0.0186	0.02886		60.83211	1.25322	2.58237	1.51494	0	0	1.7036	0.02886	0	
Healthy	1.47058	0	0	0	0		49.14661	20.78842	0	0.95369	1.47058	0.99194	0	0	0	
Healthy	0	0	2.3885	0	0.69349		29.92426	6.30878	0	22.4976	0	2.20428	0.23871	0.69349	0	
Healthy	0	0	0	0	0		81.60447	12.59702	0	0	0	0	0.50121	0	0	
Healthy	0.00436	0.14691	1.43656	1.01772	0		19.45713	40.0521	0.00952	0.00101	0.00436	1.10814	1.80002	0	0.14916	
Healthy	0.41471	0.56986	0	0	0		49.20231	2.4792	10.77613	0.12882	0.41471	0	0.12527	0	0.02139	
Healthy	0	0.12828	0	0	0		87.4567	3.20188	6.79486	0.99846	0	0	0	0	0.0197	
Healthy	0.03612	9.69715	0	0.03216	0.22849		42.97352	11.74668	0.00998	0.32613	0.03612	0.44679	0.49196	0.22849	0.40534	
Healthy	0.33662	0	0	0	0.12666		44.03764	4.4221	18.14611	7.20643	0.33662	0	0.18285	0.12666	0	
Healthy	0.18897	0.04583	0	0	0.08538		27.54383	49.01348	0	0.97592	0.18897	0.19412	0.85017	0.08538	0.02599	
Healthy	0.12716	0.07432	0	0	0.00531		37.78419	27.55895	0.47151	0.10659	0.12716	0.04568	0.15382	0.00531	0.27995	
Healthy	0	4.44716	0	0	0		92.41809	0.71247	0	0.57892	0	0	0	0	0	
Healthy	0	0.23736	0.71836	2.70902	0		10.92089	23.82518	4.48531	1.10321	0	2.20486	2.00662	0	0.45771	
Healthy	0	0.33297	0	0	0.00205		42.88876	10.84138	1.32563	5.23708	0	2.01322	2.19756	0.00205	0.03556	
Healthy	0.01291	0.09849	0	0	0.01903		47.79184	15.79548	13.18045	0.00046	0.01291	0	0.08021	0.01903	0.07712	
Healthy	0.50592	11.08874	0	0.68788	0.00032		5.56428	0.85971	1.74319	0	0.50592	0	0.18276	0.00032	0	
Healthy	0	0	0	0	0		89.96456	10.0355	0	0	0	0	0	0	0	
Healthy	0	15.7355	2.61133	0	0		27.32396	21.22642	0	5.68998	0	0	0.87496	0	0.35072	
Healthy	0.03187	0.71272	0.03575	0	0.50836		67.49216	0.37437	0.05254	0.00327	0.03187	0	0.39877	0.50836	0	
Healthy	0	0	0	0	0		6.20115	2.00368	0.06095	0	0	3.74834	0	0	0	
Healthy	0	0.88133	0	0	0		67.57399	2.30833	10.63309	0	0	0	0	0	0	
Healthy	0.08254	1.56703	0	0	0.09787		86.67407	3.85588	0	0	0.08254	0	0.03325	0.09787	0	
Healthy	0.26698	0	0	0	0.1354		45.12407	4.17975	17.948	6.91658	0.26698	0	0.24125	0.1354	0	
Healthy	0	0	0	0	0		23.58338	15.24791	13.9275	1.80817	0	4.31098	0.02771	0	0	
Healthy	0.08659	0.2299	0	0	0		18.2337	46.9449	3.29489	0	0.08659	0	1.24965	0	1.66741	
Healthy	0.16455	0.01482	0.00153	0	0		46.34036	20.48149	0.10397	0.0287	0.16455	0.67961	0.75211	0	0.00579	
Healthy	0.00445	0.04398	0	0	0		82.75444	3.2397	0.18791	1.73414	0.00445	0	0	0	0	
Healthy	0	0.63191	0	0	0.0634		19.29977	4.93507	0.007	0.54962	0	0	0.08468	0.0634	0.55315	
Healthy	1.03932	0.22047	2.31386	0	0.03251		50.31892	25.60422	0	0.50031	1.03932	0.03507	0.01071	0.03251	0	
Healthy	0.12364	0.28946	0	0	0.00379		88.69313	1.1232	3.3319	0	0.12364	0	0.03294	0.00379	0	
Healthy	1.07601	0	0	0	0.41779		64.3692	19.09713	0	0	1.07601	0	0.07707	0.41779	0	
Healthy	0.22215	0.0817	0	0	0.14416		68.76387	4.78335	4.35275	0	0.22215	0	0.02227	0.14416	0	
Healthy	0.24043	0.11282	0	0	0.07753		76.80037	3.20027	6.39918	0	0.24043	0	0.16376	0.07753	0	
Healthy	0	0.33793	5.04781	0	0		74.61544	4.68736	0.03374	0	0	0	3.86344	0	0.14209	
Healthy	0.04929	0.3113	0	0	0		23.29549	26.17819	8.50768	0.00282	0.04929	0	0.17655	0	0	
Healthy	0.85212	0.26623	0.93521	0	0.08892		3.59184	14.7687	0	3.31237	0.85212	3.22099	0.09108	0.08892	0	
Healthy	0.12848	7.19192	0	2.51976	0.00341		57.98975	9.4694	0.26616	0	0.12848	0	0.01527	0.00341	0.26392	
Healthy	1.9251	0.87386	3.73238	3.11646	0.30797		44.63161	16.75764	1.29354	0	1.9251	0	0.31222	0.30797	0.16055	
Healthy	0	0.12264	0	0	0		0.00098	0	3.79897	0	0	0	0.05897	0	0	
Healthy	0	0.37266	0	0	0.10618		29.7614	18.0677	5.36792	0	0	0.14883	0.01473	0.10618	0.29432	
Healthy	0	0	2.45066	0	0		40.39347	29.64819	0	0	0	0	1.64571	0	2.00924	
Healthy	0.20252	0.06997	0	0	0.14337		69.7223	4.71001	4.10384	0	0.20252	0	0.02247	0.14337	0	
Healthy	0	9.25016	0.07379	0	0.11773		20.81371	23.78686	0	0.78058	0	0	0	0.11773	0	
Healthy	1.01387	0	0	0	0		65.38115	17.02541	0.02104	0.83682	1.01387	0	0.08408	0	0	
Healthy	0.27881	0.00847	0	0	0.06784		76.64969	2.90274	6.56133	0	0.27881	0	0.15339	0.06784	0	
Healthy	0	1.2703	0	0	0		85.3343	11.07682	0	0	0	0	0	0	0	
Healthy	0.66299	0.01169	0	0	0.02049		79.53804	1.79869	0	3.49832	0.66299	0	0	0.02049	0	
Healthy	0.59019	0.06093	0	0	0.25485		68.81317	10.52948	7.11171	0	0.59019	0	0.79394	0.25485	0	
Healthy	0	0	0	0	0		8.87961	25.01244	0	0	0	0	5.53233	0	0	
Healthy	3.16566	0	0	0	1.34758		68.07938	3.72808	0	0	3.16566	0.0157	0.17047	1.34758	0	
Healthy	0.0302	0	0	0	0		42.32132	13.24522	0.97429	0	0.0302	0	0.61706	0	0.18783	
Healthy	0.24834	0.19747	0	0	0.01772		66.12026	5.85819	8.14103	0	0.24834	0	0.11293	0.01772	0	
Healthy	0	46.2181	0	0	0		17.13393	13.04614	2.62762	0	0	0	0	0	0	
Healthy	0	0	0	0	0		80.49928	12.78265	0	0	0	0	0.47047	0	0	
Healthy	0.01848	0	0	0	0		31.18262	16.41367	3.77341	0	0.01848	0	0.83493	0	0	
Healthy	0.03135	0.12448	0	0	0.06509		66.94484	9.68889	0	0.613	0.03135	0	0	0.06509	0	
Healthy	1.40887	0.11919	0.3693	0.15513	0.03769		11.51207	33.08029	9.99993	0.69645	1.40887	0	0.00979	0.03769	0	
Healthy	0	2.96792	0	0	0		29.09236	4.22227	0	0	0	0	0	0	0.52212	
Healthy	0.31664	0.85488	0	0	0.03696		51.98054	7.56497	0	0	0.31664	0	0.24921	0.03696	0.04771	
Healthy	0.36974	2.02119	0	0	0.11848		70.95437	2.57044	0	0	0.36974	0	0	0.11848	0	
Healthy	1.84304	0	0	0.00711	0		33.38458	6.09322	11.25337	0	1.84304	0.02369	0.40629	0	0	
Healthy	0.00557	0.31623	0.04055	0	0.64474		45.2512	0.66586	3.09149	0.13394	0.00557	0	0.51935	0.64474	0	
Healthy	0.24272	0	0	0	0		78.30171	0.93925	3.39638	0	0.24272	0	0	0	0	
Healthy	0.03776	1.36828	0.0076	2.32481	0.23999		11.19898	1.93123	0.00409	0.07494	0.03776	0.5247	0.1176	0.23999	0	
Healthy	0.00148	0.45635	0.05828	0	0.60856		46.29305	0.60369	3.20159	0.19647	0.00148	0	0.49766	0.60856	0	
Healthy	0.61221	0.00382	0	0	0.03025		77.72654	1.78451	0	3.31364	0.61221	0	0	0.03025	0	
Healthy	0.03363	0.02341	0.00165	0	0.01244		18.80591	34.95696	1.48956	0.06427	0.03363	0.30996	0.41261	0.01244	0.01706	
Healthy	0.11923	9.70494	1.37754	0.11195	0.29292		3.41382	28.71503	3.26356	0.20848	0.11923	1.88674	0.03863	0.29292	0.00798	
Healthy	0.23837	0.35016	0	0	0.01065		65.93321	6.16773	7.99145	0	0.23837	0	0.10789	0.01065	0	
Healthy	0.61436	0	9.85721	0	0.12513		50.38809	16.81433	0	2.41126	0.61436	0.36668	3.98076	0.12513	0	
Healthy	0.51012	0	0	0	0.06245		41.31056	47.57206	0.00348	0.00398	0.51012	0.54224	0.018	0.06245	0.02288	
Healthy	0.47825	0.09977	0	0	0.03446		46.81643	23.82442	0.01984	0	0.47825	0	0.08439	0.03446	0.06082	
Healthy	0.23188	0.61435	0	0	0		81.94286	1.61417	0.14225	0	0.23188	0	0	0	0	
Healthy	0	0	0	0	0		34.17539	18.69292	5.64948	0	0	0	0	0	0	
Healthy	0	93.0192	0	0	0		1.1413	0.01354	0	0	0	0	0	0	0	
Healthy	2.0569	4.29249	0.09753	0	0		25.0087	2.8685	0.3593	0	2.0569	0	0.01656	0	0.04863	
Healthy	0.15486	10.5315	0	0	0.04097		68.47564	1.94569	7.9812	0	0.15486	0	0	0.04097	0	
Healthy	0.00493	0.01975	0	0	0.14488		40.52547	33.84257	0.01074	2.723	0.00493	0	0.58298	0.14488	0	
Healthy	0.20149	0.10401	0	0	0		79.12686	1.03188	3.13852	0	0.20149	0	0	0	0	
Healthy	0.04176	0.06156	0	0	0		48.23051	25.76269	3.34438	8.9855	0.04176	0	0	0	0	
Healthy	3.24285	0	0	0	0.47216		63.57685	23.8506	0	0	3.24285	0	0.07396	0.47216	0	
Healthy	1.89767	0	0	0	0		33.81915	5.9834	11.05788	0.00243	1.89767	0.01245	0.44223	0	0	
Healthy	0.10032	53.87866	0	0.02462	0.00359		19.703	3.76851	0.0004	0.6802	0.10032	0.47496	0.66088	0.00359	0.05619	
Healthy	0.00147	0.35908	0.08559	0	0.61353		46.26214	0.59849	3.01302	0.13841	0.00147	0	0.50779	0.61353	0	
Healthy	0.00054	12.68249	2.61039	0	0.00054		29.0804	32.32899	0	3.38392	0.00054	0	1.27898	0.00054	1.2498	
Healthy	0.07638	1.01134	0	0	0		19.28679	43.51158	5.5288	0.18866	0.07638	0	0.41512	0	0.2206	
Healthy	1.78378	1.41538	0	0	0.03075		80.16345	5.22437	0.03733	0.39541	1.78378	0	0.09088	0.03075	0.03436	
Healthy	0	0.21117	0	0	0		6.89033	8.2559	10.42568	0	0	0	0.72617	0	0	
Healthy	0.29749	0.09463	3.06305	0	0.00991		37.14894	21.63326	0	0.42345	0.29749	0.52134	6.35383	0.00991	0	
Healthy	0	0	0	0	0		33.00049	50.66676	0	0	0	0	0	0	0	
Healthy	0.00942	0.20719	0	0	0.15701		57.56519	5.99459	0.00214	0	0.00942	0.19414	0	0.15701	0	
Healthy	0.04261	0.22501	1.57436	0	0		13.81992	35.27572	0	0.02103	0.04261	1.75259	1.23973	0	0.43207	
Healthy	0.0101	0.55448	0	0	0.01706		75.20939	2.04636	2.72994	0	0.0101	0	0	0.01706	0	
Healthy	0.11472	0	0.87667	0	0.3641		65.78173	3.02548	0	10.2379	0.11472	0	0.01862	0.3641	0	
Healthy	3.24183	1.22718	1.1774	0	0		47.0639	17.36167	0	0	3.24183	1.03394	0	0	0	
Healthy	0	0	0	0	0		0	14.08585	0	16.9026	0	0	0	0	0	
Healthy	0.00684	5.89501	0.99504	0	0.57741		30.30793	4.19912	0	19.3418	0.00684	0.52732	0.01704	0.57741	0	
Healthy	0	0.15345	2.71212	0	0		29.43695	40.42364	0.16061	0	0	0	2.12442	0	0	
Healthy	0.02059	0.30272	0	0	0.01693		75.21888	3.61181	0.01217	1.15149	0.02059	0	0.10637	0.01693	0.22954	
Healthy	0.20185	0	0	0	0.06699		63.74342	14.28705	0.02041	0	0.20185	0	0.07307	0.06699	0	
Healthy	0	19.80121	0	0	0		1.43077	2.37799	1.05345	0	0	0	0.00271	0	2.23535	
Healthy	0.07126	0	0	0	0.36459		84.12676	1.38443	0	0.04141	0.07126	0.64842	0	0.36459	0	
Healthy	0.02359	1.19787	0	0	0		39.99214	29.0597	1.83266	0	0.02359	0	0.82986	0	0.79045	
Healthy	0.2119	1.17011	0	0	0.21715		54.74463	0.84423	9.23788	7.24372	0.2119	0	0.33346	0.21715	0	
Healthy	0	0	0.08931	0	1.45187		77.84468	3.88048	0	0	0	0.12037	0.34218	1.45187	0	
Healthy	0.15522	0.1265	0	0	0.26061		48.39468	6.38429	0	6.03283	0.15522	0	0.02221	0.26061	0	
Healthy	2.75865	1.7822	0	0	0		22.37389	1.56003	7.76194	23.7423	2.75865	0	0	0	0	
Healthy	0.05113	0.05891	0	0	0.00035		38.09116	35.94321	3.89778	0	0.05113	0	0.01483	0.00035	0.03974	
Healthy	0.04411	0.06207	0	0	1.60564		68.80393	1.05789	0	0	0.04411	0.02171	0.57787	1.60564	0	
Healthy	4.0669	0	0	0	0.12389		60.06032	10.95027	1.72287	0.11004	4.0669	0	0.04252	0.12389	0	
Healthy	3.01606	0.86895	0	0.06213	0.03283		66.69946	15.82661	0.01185	0.00346	3.01606	0	0.03138	0.03283	0.19302	
Healthy	0.21717	0	0	0	0.89526		60.23402	1.76519	0	4.68797	0.21717	0.23507	0	0.89526	0	
Healthy	0	0	0	0	0		0.76561	37.21339	0	0	0	0.17091	25.55796	0	0.02961	
Healthy	0	1.02886	0	0	0		67.11307	2.23541	11.31735	0	0	0	0	0	0	
Healthy	0	0	0	0	0		37.89758	45.74613	3.1877	1.03035	0	0	0	0	0	
Healthy	5.28431	0.03233	1.14845	0	0.04692		40.50803	13.62916	0	8.13813	5.28431	1.63817	0	0.04692	0	
Healthy	0	0	0	0	0		2.17972	18.17691	0.37137	0	0	0	0	0	0	
Healthy	0.27033	0.05656	0	0	0.03108		11.40218	18.11828	0.03482	5.63179	0.27033	29.7857	1.65467	0.03108	1.97389	
Healthy	0	0.01128	0	0	0.01737		37.60367	2.04543	0	0	0	0.17124	2.94967	0.01737	0	
Healthy	0	0	0	0	0		33.04527	37.52738	0	0	0	0	0	0	0	
Healthy	0	0.19509	0	0	0		0.48934	57.88997	0	0	0	0	0	0	0	
Healthy	0.16719	0	0	0	0		70.16514	5.24482	6.14794	0	0.16719	0	0.2873	0	0	
Healthy	0	1.54677	0.19732	0	0.04045		1.80623	33.80655	0	0	0	6.50444	1.13343	0.04045	0.12803	
Healthy	0.11928	19.0073	0	0	0		5.01413	9.64494	0	0.01106	0.11928	0	0	0	0	
Healthy	0.34203	0.05156	0	0	0.07659		82.28787	2.41671	0	0	0.34203	0	0	0.07659	0	
Healthy	0	0.12566	0.02331	0	0.52982		26.52757	1.23727	0.54599	0.45078	0	0	0.79051	0.52982	0	
Healthy	0.74913	0.67781	9.98782	0	0.03312		24.56073	12.05536	0.13747	9.74943	0.74913	1.32234	4.57336	0.03312	0.52203	
Healthy	0.18754	0.16391	0	0	0.10372		70.25107	5.52855	2.83294	0.11655	0.18754	0.04895	0	0.10372	0	
Healthy	0.00204	0.00479	0	0	0.00367		24.10094	7.22272	0.00787	12.8595	0.00204	0	0.42037	0.00367	0	
Healthy	0.46085	0	0.05746	0	0		44.7532	13.23945	0	0.30965	0.46085	1.04605	0	0	0	
Healthy	0.13516	0.1125	0	0	0		20.0003	66.22781	0.00523	0.0562	0.13516	0.23708	0	0	0.00443	
Healthy	0.16476	12.4914	0	0	0.03451		65.68526	2.12552	8.70023	0	0.16476	0	0	0.03451	0	
Healthy	0.27133	0.87596	0	0	0.01309		46.12849	19.0276	0	0	0.27133	0	0.24548	0.01309	0	
Healthy	0.02559	0.18119	0	0	0.19671		36.6243	17.20119	0.03174	0	0.02559	1.54807	0.0312	0.19671	0.0847	
Healthy	0.00597	0.03421	0	0	0.03134		53.44081	27.92843	0	0.04079	0.00597	0.08733	0.52074	0.03134	0	
Healthy	0.05053	0.19359	0	0	1.59525		42.05245	0.85315	0	17.0962	0.05053	0	0	1.59525	0	
Healthy	1.63824	0.95978	0	0	0.00356		6.41326	5.61106	3.01358	0	1.63824	0	0.11794	0.00356	0	
Healthy	0.61263	0.03294	0.84924	0	0.03037		50.63919	11.90903	0.06422	6.26157	0.61263	0	0.12935	0.03037	0.18939	
Healthy	0.10816	1.60579	0	0	0		46.3322	21.41349	2.75182	0	0.10816	0	1.14094	0	0.7595	
Healthy	0.05362	0	0	0	0.00637		14.97199	67.53258	0	0.97681	0.05362	0.20096	0.10129	0.00637	0	
Healthy	0.00313	0.74413	0	0	0		41.44966	13.69936	1.44742	0.14404	0.00313	0	0.43439	0	0.43112	
Healthy	0.23867	0.02425	0	0	0		62.39454	22.25297	0.46865	3.44662	0.23867	0	0	0	0	
Healthy	0.00905	0.76903	0	0	0		14.80192	22.48144	0	0	0.00905	0	0	0	0	
Healthy	0	0.11521	5.54911	0	0		28.00343	21.354	0.02915	0	0	0	0.44207	0	0.03539	
Healthy	2.71815	0	0	0	0.02757		69.05245	10.60353	0	0	2.71815	0	0	0.02757	0	
Healthy	3.18684	0	0	0	0.48181		63.75558	23.47553	0	0	3.18684	0	0.05946	0.48181	0	
Healthy	2.22896	0.19513	0	0	0.00384		76.12359	6.95043	0.4138	0.23935	2.22896	0	0.47791	0.00384	0.24509	
Healthy	0.10273	0	0.04922	0	0.15916		58.29386	7.28304	0	2.97615	0.10273	0.46428	0.05659	0.15916	0	
Healthy	0.22719	0.18872	0	0.03329	0.11279		39.61486	14.92994	0.00288	2.37576	0.22719	0	0.24835	0.11279	0.27916	
Healthy	0.04808	0.00448	0	0	0		32.17545	30.20134	7.94172	0	0.04808	0	0	0	0	
Healthy	0	0.44355	0	0	0		1.11268	27.13139	0.01648	0	0	0	5.26406	0	0.02	
Healthy	0.22475	0	0	0.0055	0.05172		88.0674	5.17485	0	0.22535	0.22475	0	0.00122	0.05172	0	
Healthy	0.01778	0.00726	0	0	0		36.49403	37.17149	0.00638	0	0.01778	0.0319	4.44892	0	0	
Healthy	0	35.1068	0	0	0		0	2.46066	0	0	0	0	7.76651	0	0	
Healthy	0.24865	14.0667	0	0	0		33.33184	4.75141	11.0385	0.55879	0.24865	0.61909	0.30586	0	0	
Healthy	0.01743	0.02829	0	0	0.06041		67.66419	8.61309	0	0.53808	0.01743	0.00354	0	0.06041	0	
Healthy	0.3137	1.14237	0	0	0.1314		53.86058	4.15218	9.20628	7.17593	0.3137	0	0.34667	0.1314	0	
Healthy	0.06584	1.71973	0	0	0.09733		86.88977	3.34333	0	0	0.06584	0	0.04696	0.09733	0	
Healthy	5.55039	0	0	0	0		68.92373	5.12896	4.37359	0	5.55039	0	0	0	0	
Healthy	0.11398	0	0	0	0		34.26626	40.57147	0	0	0.11398	0.34587	0	0	0.86944	
Healthy	0.12191	0.78603	0	0.10183	0.0045		11.71661	15.3408	0	0	0.12191	0	0.60251	0.0045	0.00543	
Healthy	0	4.21727	0	9.22973	0		0.54085	27.08959	0	1.05184	0	0	0	0	0	
Healthy	0.0695	0.08215	0	0	0.00314		77.74018	0.65025	0	0	0.0695	0	0.03924	0.00314	0	
Healthy	6.0008	2.11217	3.37672	0	0		45.64945	20.40805	0.96367	0.01915	6.0008	0	0.00297	0	0	
D001528	0.34795	1.40004	0	0.90158	0.04349		30.52401	2.27872	0	0	0.34795	0	0.0023	0.04349	0	
Healthy	1.16127	0	0	0	0.41091		64.87465	19.40932	0	0	1.16127	0	0.04531	0.41091	0	
Healthy	0.06852	0.73631	4.84096	0.40996	0.0326		17.13296	14.8292	0.00276	1.11458	0.06852	0.32965	1.3084	0.0326	0.94578	
Healthy	0	0	0	0	0		18.81286	15.1448	3.82906	0	0	0	4.20551	0	0.14488	
Healthy	0.00408	0	0	0	0.0721		57.67382	4.07466	0	0	0.00408	0.06765	0	0.0721	0	
Healthy	0.25391	0.21435	0	0	0.01492		65.76455	6.0791	7.92509	0	0.25391	0	0.11391	0.01492	0	
Healthy	0	10.6894	0	0	0		66.63057	2.13014	8.57719	0	0	0	0	0	0	
Healthy	0.0985	0.14899	0	0	0		50.22231	12.34446	0	0	0.0985	0	5.30426	0	0	
Healthy	0.11752	0	0	0	0.03986		46.39336	1.27504	0	0	0.11752	0	0	0.03986	0	
Healthy	0.11832	0.0718	0	0	0.23522		47.84374	6.25596	0	5.93298	0.11832	0	0.02724	0.23522	0	
Healthy	0.04357	0	3.88389	0	0		38.30892	9.90921	0.90393	12.0243	0.04357	0	0.41992	0	0.90418	
Healthy	0.12285	0	0	0	0		68.23914	4.99676	6.15976	0	0.12285	0	0.32041	0	0	
Healthy	0	0	3.17426	0	0.85468		34.13754	20.18891	0	0	0	0	0.02242	0.85468	0	
Healthy	0.04767	0	0	0	0.09033		16.00436	25.02272	0.21783	0	0.04767	0	0	0.09033	0	
Healthy	0.19207	0	0	0	0		78.90982	0.76244	3.24217	0	0.19207	0	0	0	0	
Healthy	0.27555	0	0	0.05075	0.02273		54.01504	3.83913	15.6833	0	0.27555	0	0	0.02273	0	
Healthy	0.05236	0	0	0	0		72.24672	12.8107	3.79563	0	0.05236	0	0	0	0	
Healthy	2.30897	0.04739	0	0	0.00872		57.19893	28.09864	0.00389	0	2.30897	0	0.00039	0.00872	0.37654	
Healthy	2.11487	0.63044	0	0	0		42.83065	17.20017	1.94026	0.37933	2.11487	0.1874	2.42459	0	0	
Healthy	0	0.3755	0	0	0.00418		75.8188	6.34398	1.19023	0	0	0	0.00853	0.00418	0.11267	
Healthy	0.07618	0.74511	0	0	0		18.33383	15.39769	5.40768	0	0.07618	0	0	0	0	
Healthy	0	0	0	0	0		26.83962	65.60963	1.00891	0	0	0	0	0	0	
Healthy	0	0.17943	0	0	0.07989		39.07339	14.76696	9.67415	0.29633	0	0	0.88328	0.07989	0	
Healthy	0.06674	0.04821	0	0	0.0045		9.82155	23.83814	0.01216	10.2038	0.06674	2.16091	2.52292	0.0045	0.12423	
Healthy	0.01	0.05582	0	0	0		13.17432	25.45292	21.6446	28.8504	0.01	0	0.51147	0	0.02673	
Healthy	0.62354	0.10762	0	0	0.32157		52.43783	8.29605	0	5.36937	0.62354	0	0	0.32157	0	
Healthy	0.01211	7.72237	0	20.8715	0		0	0	32.68873	0	0.01211	0	0	0	0	
Healthy	0.06977	0	3.72307	0	0.02311		39.40733	23.62672	0.02006	2.06604	0.06977	0.43712	0.23805	0.02311	0	
Healthy	0.02112	0.43778	0	0	0		23.89571	13.60452	0.82479	0	0.02112	0	0.53656	0	0.274	
Healthy	0.28953	0.19839	0	0	0.09704		70.1103	5.68633	2.75786	0.14138	0.28953	0.05104	0	0.09704	0	
