group	Lachnospiraceae	Ruminococcaceae	Streptococcaceae	Veillonellaceae	Lactobacillaceae	Pasteurellaceae	Oscillospiraceae	Eggerthellaceae	Erysipelatoclostridiaceae	Peptostreptococcaceae	Lachnospiraceae	Rikenellaceae	Acutalibacteraceae	Enterobacteriaceae	Barnesiellaceae	Burkholderiaceae	Streptococcaceae	Erysipelotrichaceae	Lactobacillaceae	Coprobacteraceae
Healthy	4.12593	2.45101	0.07207	0	0	0	1.06188	0	0	0	4.12593	1.4391	0.17996	1.50464	2.6524	0.13374	0.07207	0.04716	0	0
Healthy	18.19203	16.77709	0.03416	0.00027	0	0.02509	0.04484	0.03021	0.03289	0.00694	18.19203	0.10966	15.95197	0.61381	0.0017	0.07502	0.03416	0.04079	0	0.08217
Healthy	0.88446	3.88019	0	0	0	0	1.47506	0.01524	0	0	0.88446	2.44263	0.58271	1.2401	0	0.28159	0	0.32979	0	0
Healthy	52.88648	20.3138	0	0	0	0	0	0	0	0	52.88648	0	0	0	0.11006	0	0	0	0	0
Healthy	0.72839	0	0.01008	0.00139	0	0	0	0	0.07689	0	0.72839	0	0	0.02444	0	0.41347	0.01008	0.03102	0	0
Healthy	12.47854	2.54017	0	0	0	0	1.35234	0	0	0	12.47854	13.31968	3.11558	3.81471	0.7725	0.23006	0	0	0	0.37142
Healthy	4.18866	1.23593	0.00221	0.01661	0	0	1.11781	0.02223	0	0.01066	4.18866	4.89091	4.45929	0	5.21679	0.30087	0.00221	0.17465	0	0
Healthy	8.46781	5.73043	0	0	0.00913	0.02027	0.02391	0.00032	0.02655	1.00951	8.46781	0.93521	1.77528	0.29626	1.26354	0.04101	0	0.01001	0.00913	0.43957
Healthy	24.57283	27.72997	0.11859	0	0.31235	0	0	0	0	0	24.57283	2.85363	9.13784	0	2.61874	0	0.11859	0.58646	0.31235	0
Healthy	34.36928	8.94793	2.07131	0.31699	0.08321	0	0.17594	0	0	0.03265	34.36928	0.8234	1.20272	0	0.14458	0.00239	2.07131	0.09467	0.08321	0.0049
Healthy	1.75971	1.6754	0	0	0	0	0.01933	0	0	0	1.75971	14.50295	0.14604	0.01937	0	0.13016	0	0.05616	0	0
Healthy	68.64843	1.73693	0	0	0	0	0	0	0	0.14174	68.64843	0	1.92515	0	0	0	0	0.36672	0	0
Healthy	27.51525	12.62303	0.23377	0.18278	0	1.59734	0.01289	0	0	0.03624	27.51525	2.4822	0.0426	0	0	1.20222	0.23377	0.00144	0	0
Healthy	0.79525	1.01859	0	0	0	0	0	0	0	0	0.79525	8.96125	0	0	0	0.17312	0	0	0	0
Healthy	0.83639	3.80423	0	0	0	0	0.38983	0.02455	0	0	0.83639	2.55997	0.57428	1.28812	0	0.27332	0	0.31449	0	0
Healthy	6.71303	4.8098	0	0	0	0	1.36796	0.02872	0	0	6.71303	11.19774	1.52962	0	1.21176	1.92983	0	0	0	1.44565
Healthy	26.45181	0.00136	0.29101	0.95532	0.00147	0.69662	0.07804	0.02643	0.20295	0.26809	26.45181	0.02575	0.07034	0.17479	0.01302	0.02804	0.29101	0.01423	0.00147	0
Healthy	4.87012	1.88624	0	0	0	0	0.04882	0	0	0	4.87012	11.76911	0.51628	0.02403	0	0.16454	0	0.29405	0	0
Healthy	92.4206	0	0	0.84313	0	0	0	0	0	0	92.4206	0	0	0.66821	0	0	0	0	0	0
Healthy	34.44731	12.68001	2.26844	0	0	0	0	0.04119	0	0	34.44731	5.50644	10.1243	0.12429	0.48761	0.04685	2.26844	1.1746	0	0.0353
Healthy	34.59798	11.0487	0.73755	0.06947	1.56992	0.19744	0.01832	0.57416	0	0.20024	34.59798	2.88958	12.82282	1.66891	1.82301	0.06138	0.73755	0	1.56992	0.06951
Healthy	43.05313	5.79401	0	0	0	0	0	0.28235	0	0.07026	43.05313	0.87715	0	0.09296	0.63427	0	0	0	0	0
Healthy	2.50648	0.59166	0	0	0	0	0.13787	0	0	0	2.50648	11.73996	0	2.41736	3.13055	0.3228	0	0	0	0
Healthy	1.41648	3.87943	0.01391	0	0	0	2.03727	0.16498	0	0	1.41648	1.28968	1.96379	10.872	0	0.2422	0.01391	0.15424	0	0
Healthy	3.29556	19.7307	0	0	0	0	0	0	0	0	3.29556	0	0	0	0	0	0	18.7223	0	0
Healthy	0.90055	0.65922	0.11431	0	0	0	0.00342	0	0	0	0.90055	10.26306	0.80206	0.52267	0	0.10499	0.11431	0	0	0.03562
Healthy	22.67387	9.89104	0.05784	0	0	0.31482	0.87882	0	0	0	22.67387	4.52153	2.34333	0	0	4.2302	0.05784	0	0	0.18359
Healthy	32.36244	3.05061	1.70933	0.00604	0.35403	0.06497	0.07003	0.01272	0.08006	0.0066	32.36244	0.73389	8.42977	0.24778	3.26325	0.00058	1.70933	0.04458	0.35403	0.26653
Healthy	18.01938	10.00673	0.36466	0.00292	0.09512	0	0.02665	0.22875	0	0.04859	18.01938	7.22997	9.59376	0	3.39412	0.018	0.36466	0.006	0.09512	0
Healthy	7.0108	4.99253	0.00196	0.005	0	0	0.06398	0.64845	0.11776	0	7.0108	1.14066	8.54518	16.4746	1.48469	0.25124	0.00196	0.7963	0	0
Healthy	5.53006	3.09986	0.02929	0	0	0.52049	0	0.03319	0	0.21581	5.53006	1.1895	0.83522	0	0	0.03134	0.02929	0.46136	0	0
Healthy	1.01419	3.808	0	0	0	0	3.69555	0	0.50787	0	1.01419	6.67218	0.95023	0.06226	1.29762	0.03924	0	0	0	0
Healthy	21.28276	1.58448	0	0.01022	0	0.31172	0	0	0	0.01236	21.28276	2.70465	4.4502	0	8.62482	0.07583	0	0.00268	0	0.04526
Healthy	0.65403	1.50752	0	0	0	0	0.1017	0	0	0	0.65403	0	0	5.0916	0	0	0	0	0	0
Healthy	6.0521	2.27965	0.2548	0.00293	0	0.11909	0.04483	0	0	0	6.0521	6.81481	0.28907	0.10554	5.2826	0.25675	0.2548	0.12524	0	0
Healthy	13.55958	9.07744	0.033	0	0.0102	0	0.01461	0	0	0	13.55958	5.69575	0.02996	0	1.28029	0.79681	0.033	3.16374	0.0102	0.03694
Healthy	20.78452	5.76359	0.00703	0.01684	0	0.17217	0.01256	0	0	0.02864	20.78452	6.56054	0.73712	0.08787	3.36873	1.31337	0.00703	0.13694	0	0
Healthy	15.24657	0.10933	2.02211	3.42889	15.26753	0.5638	0	0	0.19939	0	15.24657	0.03418	3.09492	6.63881	0.31191	0.11897	2.02211	0	15.26753	0.10053
Healthy	2.35519	7.55326	0.02839	0.01122	0	0.01468	0.00395	0.18957	0	0	2.35519	19.40945	0.32312	0	0.66851	0.03655	0.02839	0	0	0
Healthy	10.82104	3.37425	0	0	0.23763	0	0.02859	0	0	0.00356	10.82104	2.10601	4.12254	0.02937	0.06528	0.17428	0	0.14397	0.23763	0.16991
Healthy	40.89378	15.2558	3.17463	0.30352	0.83067	0.6209	0	0	0.51123	1.85593	40.89378	0	3.90077	6.99916	0	0	3.17463	5.23996	0.83067	0
Healthy	28.36723	3.93493	3.24363	0	9.04567	0	0.02041	0.00837	0	0	28.36723	0.37559	3.15578	8.47483	2.26548	0.01206	3.24363	6.05915	9.04567	0
Healthy	12.70828	9.07805	0.16048	0	0	0	0	0	0	0	12.70828	2.61705	0	0	3.59902	4.4886	0.16048	0	0	0.7836
Healthy	25.61626	3.5383	0.05776	0.01432	0	0	0.37598	0.02603	0.01929	0.10707	25.61626	2.63569	0.016	0	3.63111	0.68001	0.05776	0.0103	0	0
Healthy	0.03276	0.00584	0.15801	0	0.00302	0	2.10563	0	0	0	0.03276	0	0	63.5736	0	0	0.15801	1.1913	0.00302	0
Healthy	4.48996	4.03225	0	0.49903	0	0	0	0.12188	0	0	4.48996	17.73796	0.1398	0	1.06258	0.49681	0	0	0	0
Healthy	0.69422	1.36302	0.00834	0	0	0	0.05568	0	0	0	0.69422	0	0	4.79591	0	0	0.00834	0	0	0
Healthy	4.67138	5.91984	0	0	0	0	0	0.35731	0	0.39186	4.67138	1.16635	0.06332	0	0	0.00699	0	0.14165	0	0
Healthy	8.20025	8.56116	0	0	0	0	0	0.09678	0	0	8.20025	22.59041	0.11077	0.03607	1.65023	0.45698	0	0	0	0
Healthy	27.67931	1.44884	0.10882	0.15387	0.12169	0.08016	0	0	1.35152	0.62265	27.67931	0.05445	0.15074	0.01048	0.0191	0.02235	0.10882	0.61799	0.12169	0.0354
Healthy	19.82791	8.84645	0	0	0	0	0	0	0	0	19.82791	13.97793	5.79033	0	0	0.05601	0	0	0	0.22661
Healthy	12.4706	1.42802	0	0	0	0	0.30319	0	0	0	12.4706	0.94125	0	0	0	0	0	0.52707	0	0
Healthy	5.05638	6.16861	0.01322	0	0.05234	0	0.12271	0.05835	0	0.03951	5.05638	1.99595	0	0.19702	1.4038	0.00048	0.01322	0.02396	0.05234	0
Healthy	4.00389	8.14762	0.03801	0	0	0	0.13076	0.06941	0	0	4.00389	0.69358	1.77857	1.58934	1.14465	0.00869	0.03801	0.01445	0	0.08294
Healthy	6.01233	0.18969	0.02009	0.31721	0.15999	0.03244	0.05835	0.04844	0	0.10232	6.01233	0	0.00231	1.18257	0	0.30519	0.02009	0.01103	0.15999	0
Healthy	8.01665	6.77167	0.03296	0.08033	0	0	0.02008	0.10709	0	0	8.01665	1.65976	0	0.02717	0	10.9664	0.03296	0	0	0.28906
Healthy	34.96723	7.50621	0.29205	0.75946	0.00838	0.04464	0.02271	0	0	0.00861	34.96723	0.9809	5.04655	0	0.68468	0.58621	0.29205	0.01987	0.00838	0.0816
Healthy	6.7935	6.67373	0.62767	0.09855	0	0.22962	0.00773	0.01877	0	0.06545	6.7935	1.6802	1.46764	0.23361	0	0.27777	0.62767	0	0	0
Healthy	26.42567	13.11976	0.13458	0	0.01958	0	0.07893	0.03917	0.99854	0.15375	26.42567	0.4737	17.0304	0.00309	0	0.00441	0.13458	0.21919	0.01958	0.09816
Healthy	3.71935	2.72869	0.04352	0	0	0	5.09366	0	0.14075	0	3.71935	13.37743	1.63918	0.02339	1.94532	3.10125	0.04352	0.05304	0	0
Healthy	25.38143	6.66951	0.91443	0	0.01762	0.65152	0.02906	0.18644	0	0.05022	25.38143	6.79119	2.02662	1.592	0.21396	0.5402	0.91443	0.14384	0.01762	0.01862
D015212	0.53031	9.98646	0	0	0	9.50711	0	0	0	0	0.53031	0	0	0	0	0.37141	0	0	0	0
Healthy	3.95109	1.97956	0.30918	0.06305	0	0.04379	0	0.01007	0	0.07867	3.95109	0.06269	0.01546	0.39698	0.05636	0.84199	0.30918	0.301	0	0.02692
Healthy	6.7284	3.12444	0.09446	0.00462	0	0.03709	0.0794	0.00219	0	0	6.7284	12.63168	0.32197	0	0	2.42037	0.09446	0.03032	0	0
Healthy	5.06807	0.00063	0.02053	35.66707	0	0	0	0.00919	0	0	5.06807	0.00024	0	5.30433	0.00122	0	0.02053	6.3173	0	0
Healthy	28.37237	22.51646	0.02158	0.00032	0	0.06263	0.00121	0.07984	0	0.12332	28.37237	8.64646	0.98273	0.11974	0	0.00867	0.02158	0.01094	0	0
Healthy	20.3958	15.6651	0.22923	0	0	0.00038	0.01017	0	0	0	20.3958	7.39624	0	0.14568	0	1.29565	0.22923	0.00816	0	0.07234
Healthy	27.31611	3.51086	1.80732	0	0.07119	0	0	0	3.12666	0.02134	27.31611	0	0	0.19218	0	0	1.80732	5.89277	0.07119	0
Healthy	2.72289	8.24418	0.05997	0	0.00331	0	0.14581	0.07473	0	0	2.72289	0.69135	2.25788	1.63128	1.4371	0.01269	0.05997	0.02866	0.00331	0.13002
Healthy	21.5874	16.59845	5.88432	0.30193	0	0	0	0	0	0	21.5874	5.14178	9.60666	1.86282	0.80384	0.13608	5.88432	0	0	0
D015212	13.80412	6.82233	1.08947	0.27347	0.03319	0.19668	0.2294	0.11162	0.03022	0.41765	13.80412	0.00121	0.00448	0.14858	0	2.59543	1.08947	0.05515	0.03319	0
D015212	34.34738	4.27159	12.46317	0.52221	0.22316	1.22688	0.0241	0.20627	0	0.16166	34.34738	1.00924	2.81119	0.05787	0	0.02388	12.46317	0.15348	0.22316	0
Healthy	0	0	7.02442	0	0	0.02567	0	0	0	0	0	0	0	0.00914	0	0	7.02442	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	99.3463	0	0	0	0.12628	0	0
Healthy	10.84597	5.92228	0.02009	0	0	0	0.46129	0.04927	0	0	10.84597	25.59564	0.8393	0.02692	1.38979	0.01843	0.02009	0	0	0.1181
Healthy	37.59467	2.98849	0	0	0	0.24418	0	0	0	0	37.59467	2.57988	0	0	1.10074	0.09064	0	0	0	0
Healthy	49.1509	6.24231	0.09256	0	0.09276	0.02325	0.02563	0	0.11949	0	49.1509	0	2.38069	1.61551	0	0.09089	0.09256	1.33064	0.09276	0
Healthy	58.2224	1.0815	0	0	0	0	0	0	0	0	58.2224	0.13037	0	0	0.15436	0	0	0	0	0
Healthy	59.30929	3.2711	0.0606	0.00167	0	0.00837	0.01126	0	0.15301	0.03468	59.30929	0.28525	5.78053	0	0.27872	0.05539	0.0606	1.16513	0	0.01244
Healthy	21.2987	1.37762	0	0	0	0	0	0	0	0	21.2987	0	0	0	4.81208	0	0	0	0	0
Healthy	18.25151	6.04637	1.24908	0.0505	0	0.327	0	0	0	0.05991	18.25151	3.60633	0.04089	21.1738	3.63102	0.13816	1.24908	3.51248	0	0
D015212	26.47615	9.74984	1.66417	0.04698	0.16019	0.61206	0.3921	0.13798	0	0.18269	26.47615	2.13602	3.40899	0.01871	0	0.04354	1.66417	0.00696	0.16019	0
Healthy	2.44182	7.30487	0.03694	0.00193	0	0.05671	0.00193	0.2305	0	0	2.44182	19.43928	0.35632	0	0.70553	0.02085	0.03694	0	0	0
D015212	9.38388	8.42692	0.27938	0.00111	0.00541	0.05082	0.1647	0.04346	0	0.03058	9.38388	0.91756	0.02933	0.24186	0.01587	15.49124	0.27938	0	0.00541	0
Healthy	7.49474	6.88307	0	0	0	0	0	0	0	0	7.49474	3.26802	0	0	2.90037	4.98219	0	0	0	0.21828
Healthy	11.34262	15.81325	0	0	0	0	0	0	3.07296	0.7533	11.34262	0	0	0	0	0	0	5.24021	0	0
Healthy	14.75114	1.34331	0	0	0	0	0.04398	0.0225	0	0	14.75114	6.95953	0	0	2.73513	0.17197	0	0.07598	0	0
Healthy	13.23618	2.17337	0	0	0.00164	0.00992	0.13411	0.00775	0	0.00434	13.23618	12.58473	0.01155	0.00997	6.14472	2.10793	0	0.65297	0.00164	0.08821
Healthy	12.62105	2.76153	0	0	0	0	1.23637	0	0	0	12.62105	12.83965	3.11807	3.74954	0.81451	0.23787	0	0	0	0.38824
Healthy	3.82725	2.69951	0.08921	0	0	0	0.074	0	0.13169	0	3.82725	13.72134	1.64681	0	2.04513	3.14765	0.08921	0.04902	0	0
Healthy	8.67648	0.61694	0	0	0	0	0	0	0	0	8.67648	1.53697	6.88277	0	0	0.29458	0	0	0	0.64278
Healthy	13.27475	1.17833	0.00651	0	0	0	1.02071	0.02167	0	0	13.27475	2.13733	0.05532	0.16773	0.85922	2.28186	0.00651	0	0	0
Healthy	6.97518	5.80953	0	0	0	0	0.01532	0	0	0	6.97518	11.34938	1.34533	0.0298	0	1.46997	0	0	0	0
Healthy	0.36828	1.34218	0.02664	0	0	0	0.68236	0.01399	0	0	0.36828	20.30727	0.71916	0.82726	2.81368	0.01762	0.02664	0.32443	0	0.09793
Healthy	18.19845	5.70376	0.43099	0	4.04369	0	0.04638	0.0131	0	0	18.19845	5.5366	0.09449	0	0	0.66598	0.43099	0	4.04369	0.23445
Healthy	16.07936	1.07191	0	0	0.15054	0	0.25015	0	0	0	16.07936	6.191	2.28292	0	3.62315	4.86659	0	0	0.15054	0
Healthy	14.95221	13.70012	0.9062	0.00697	0.05208	0	0.21715	0.39183	0	0.14273	14.95221	0.76079	0.06473	27.6154	0	0	0.9062	0.08323	0.05208	0
Healthy	13.98306	0.4862	0	0	0	0	0	0	0	0	13.98306	0	0.96731	0	1.83164	0	0	2.74557	0	0
Healthy	32.31142	12.10055	0.01493	0	0	0.19138	0	0	0.13569	0.04995	32.31142	0	0.54766	0.17154	0	0	0.01493	0.12148	0	0
Healthy	0.83181	3.84265	0	0	0	0	0.38421	0.01457	0	0	0.83181	2.49824	0.57121	1.05364	0	0.29491	0	0.31407	0	0
Healthy	0.99503	5.41627	0.03325	0	0	0	2.74908	0	0	0	0.99503	17.26127	0.12642	0.07806	2.01272	0.06566	0.03325	0.00416	0	0.2899
Healthy	29.1242	0.23224	0.27393	2.1907	0.39306	5.80849	0	0	0	0.24692	29.1242	0.01626	5.93404	0	0.0541	0	0.27393	2.42427	0.39306	0.07218
Healthy	7.72942	7.95785	0.79952	0.00019	0.15399	0	0.38019	0.28933	0	0.00563	7.72942	12.98762	0.03094	13.9963	2.04255	0.21463	0.79952	0.14687	0.15399	0.11589
Healthy	0.02521	0.00403	0.15302	0.32045	0.55781	0.00401	0.00542	0.00572	0.31368	0	0.02521	0.24394	0	1.97488	0	3.72896	0.15302	0	0.55781	0
Healthy	5.05781	4.66986	0.46318	0	0	0	0.06387	0	0	0	5.05781	1.98659	0	0	3.69182	5.97047	0.46318	0	0	0
Healthy	13.34716	11.04001	0.15456	0	0.05137	0	0.10272	0.04494	0	0.16066	13.34716	2.18672	6.18609	0	0.14678	1.53753	0.15456	0.15336	0.05137	0.03698
Healthy	26.86308	16.595	0.3897	0	1.16383	0	0	0.6945	0	0	26.86308	4.13399	10.2421	1.47459	1.69929	0	0.3897	0	1.16383	0
Healthy	1.84236	1.81866	0	0	0	0.00658	0.03676	0.01187	0	0	1.84236	21.43062	0.23259	0.3254	0	0.61745	0	0.02738	0	0
Healthy	12.19507	0	0.045	0	0	0	0.39162	0	0.02934	0	12.19507	0	0.05386	2.7942	0	0.08939	0.045	0	0	0
Healthy	1.59126	0	0.13998	1.05349	0	0	0	0	0	0	1.59126	5.8013	0	10.0015	17.6242	0.15628	0.13998	0	0	0
Healthy	8.07975	4.53577	0	0.11281	0	0	0.22781	0.04209	0	0	8.07975	14.21423	0.70141	1.38799	1.32781	1.9211	0	0.11963	0	0.21181
Healthy	8.70872	6.34596	0.16709	0.11493	0.01303	0.02839	0.01173	0.00078	0.05279	0	8.70872	0.00314	0	0.25207	0	0.46264	0.16709	0.00256	0.01303	0
Healthy	39.09351	8.91852	0.19524	0.03623	0.07444	0.02547	0.04829	0.1218	0	0.0745	39.09351	4.09359	1.60585	0.07561	0.79778	0.30777	0.19524	0.64157	0.07444	0.00859
Healthy	13.1076	2.76657	0	0	0	0	1.35461	0	0	0	13.1076	12.89324	3.22159	3.66633	0.81752	0.29907	0	0	0	0.37516
Healthy	6.97978	3.84478	0.0814	0	0.02366	0	0.20562	0.15821	0.14385	0.11959	6.97978	3.70868	22.43131	0.83901	6.90482	0.07138	0.0814	0.01193	0.02366	0
Healthy	2.41414	0.49956	0	0	0	0	0.0431	0	0	0	2.41414	20.89027	0.69795	7.15652	5.06962	1.51314	0	0	0	0
Healthy	33.17414	17.6109	0.75743	0	0	0.6495	0.34175	0	0	0.64746	33.17414	0	0	0	0	0	0.75743	0.42561	0	0
Healthy	1.98244	4.16388	0.04636	0.148	0	0.20559	0	0	0	0	1.98244	29.39434	1.89533	0.19677	2.69027	0.02032	0.04636	0	0	0
Healthy	17.14042	16.98066	0.26814	0.03493	0	0.06508	0	0.00958	3.69149	0.24596	17.14042	0.43094	0.00105	0	3.91103	0.07442	0.26814	1.15267	0	0.3016
Healthy	12.28677	5.38808	14.23795	0.2414	0	2.07129	0.00805	0	0	0	12.28677	0	0.84083	7.71781	0	0.08838	14.23795	0	0	0
Healthy	4.4081	3.27628	0.19981	0.08752	0	0.07844	0.32208	0	0	0	4.4081	2.8125	0.0304	17.4171	0	0.05176	0.19981	0.02618	0	0
D015212	70.1441	4.87708	0.20817	0	0	0	0.45539	2.48068	0.05115	0.34226	70.1441	0	0	0	0	0.00672	0.20817	0.06693	0	0
Healthy	26.02062	12.87294	0.15871	0.0578	0	0.25436	0.0828	0.0039	0	0	26.02062	3.08906	0.08944	0	0.78637	0.03037	0.15871	0.16911	0	0.26493
Healthy	20.16807	5.52008	0.70932	1.03152	0	2.15515	0.02601	0	0	0	20.16807	10.06927	0.66644	0	0	5.9298	0.70932	0.01334	0	0
Healthy	0.62434	3.05349	0	0	0	0	0.14638	0	0	0	0.62434	36.35417	0.18904	0	0	0	0	0	0	0
Healthy	10.85923	13.63643	0	0	0	0	0.11547	0.02211	0	0	10.85923	8.57399	0.12917	0.10395	4.5288	0.57633	0	0.10711	0	0.03056
Healthy	16.43143	4.87011	0.09723	0.0047	1.43266	0.10564	0.01553	0.02354	0	0.00586	16.43143	0.38125	0.01571	0.16068	0	0	0.09723	0.22563	1.43266	0
Healthy	11.80033	1.36351	0	0	0	0	0.20859	0	0	0	11.80033	0.52878	0	0	0	0	0	0.15243	0	0
Healthy	15.9579	11.94591	0	0	0	0	0	0	0	0	15.9579	8.33896	0	2.14707	0.45291	0	0	0	0	0
Healthy	11.43972	0.82168	0.04412	0	0	0	0.12582	0.00889	0.00069	0.05229	11.43972	2.2654	0.03857	0.01098	7.55856	0.63126	0.04412	0.14425	0	0.03371
Healthy	1.45453	0	0.17368	0.59166	0	0	0	0	0	0	1.45453	5.55411	0	11.5426	18.1661	0.15248	0.17368	0	0	0
Healthy	34.3164	6.87088	0.81814	0	0	0	0.01068	0.19337	0	0.11784	34.3164	0.29565	10.85392	1.50484	0.19003	0	0.81814	1.19718	0	0
Healthy	0.87248	7.75409	0	0.01293	0	0.05004	0.02299	0	0	0	0.87248	4.82446	2.61938	0.01154	0	0.85468	0	0.03819	0	0
Healthy	23.83988	2.22417	19.48389	0.00497	0.05231	0.00344	0.00678	0.03157	4.13931	0	23.83988	1.52276	6.72694	1.65962	0	0.07641	19.48389	0.03226	0.05231	0
Healthy	7.23867	3.31101	1.05054	0	0	0	0.02296	0	0	0	7.23867	4.91026	4.84148	8.78375	0	0	1.05054	0	0	0
Healthy	29.00089	6.08888	0.4134	0.03122	0	2.05426	0.05187	0.00387	0	0	29.00089	14.67047	2.47337	0	0	5.79825	0.4134	0.05165	0	0
Healthy	24.05722	11.721	0.01278	0.09385	0.14742	0	1.13347	0.1359	0	0.00655	24.05722	5.79055	0	0	1.19671	1.37364	0.01278	0	0.14742	0.03486
Healthy	5.51617	3.54985	0	0	0	0	0.02368	0	0	0	5.51617	16.03533	0.97302	0.07433	3.15459	0.24467	0	0	0	0.03087
Healthy	25.07007	9.3951	0.65712	0.12835	0.04948	0.04772	1.16578	0.38592	0	0.28309	25.07007	4.00669	3.622	0.35776	0.53773	0.13222	0.65712	0.12035	0.04948	0.08348
Healthy	6.33741	18.07157	0	0	0	0	0.14672	0	0	0	6.33741	32.59874	0.05279	0.28069	0.45051	7.24791	0	0	0	0
Healthy	13.67274	2.86281	0	0	0	0	0	0	0	0	13.67274	0	12.1993	0	5.91892	0.17831	0	0	0	0
Healthy	4.83223	4.78221	0.43515	0	0	0	0.12293	0	0	0	4.83223	2.10748	0	0	3.55331	6.19596	0.43515	0	0	0
Healthy	24.22755	3.71994	0	0	0	0	0.32185	0	0	0	24.22755	23.67918	0.16947	0	1.16234	2.98424	0	0.0663	0	0.10578
Healthy	28.10445	10.31654	0.29468	0	0	0	0	0	0	0	28.10445	1.86586	7.43489	0	1.40376	0	0.29468	0.80749	0	0
Healthy	15.54098	18.5606	0	0	0.31516	0	0.68499	0.69813	0	0	15.54098	6.20713	0	0	0.45756	1.21066	0	0	0.31516	0
D015212	46.16056	0	4.86726	1.80594	1.68368	0	1.50475	0	0.17185	0.80034	46.16056	0	0	0.55485	0	0.62616	4.86726	5.27506	1.68368	0
Healthy	30.3801	11.885	0	0	0	0	0	0	0	0	30.3801	0	0	0	0	0	0	0	0	0
Healthy	27.86185	7.23554	0.08695	0.00742	0	0.12575	0	0	0	0.27214	27.86185	2.4651	2.68433	0	0	0.02934	0.08695	0.89319	0	0
Healthy	18.19148	6.30317	0.54606	0	0.01745	0.18209	0	0.16262	0	0	18.19148	0.88711	0.68281	0	1.88641	0.24758	0.54606	0.0065	0.01745	0.05981
Healthy	20.76858	1.71029	0.14412	0.05076	0	0.00906	0.01101	0	3.84576	0	20.76858	0.86116	0.30366	0	0.94706	1.64733	0.14412	1.29461	0	0
Healthy	1.53271	5.13381	0.06265	0.12295	0	0.13059	1.69377	0	0	0	1.53271	18.03468	0	0.59558	2.11754	0.22701	0.06265	0	0	0.38534
Healthy	0	0.00181	4.58809	0.92279	0	0	0	0	0	0	0	0.00297	0	82.805	0	0	4.58809	0.44632	0	0
Healthy	18.27437	10.45571	0.5241	0.05381	0.00737	0	0.02636	0.11472	0	0.12234	18.27437	21.10255	0.13989	0	2.60293	0.94444	0.5241	0.3211	0.00737	0.37694
Healthy	19.2545	3.7023	0	0	0	0	0.33358	0.02144	0	0	19.2545	32.66788	0.37993	0	2.74672	1.15823	0	0.04758	0	0.08952
Healthy	17.50598	5.15679	0.05621	0	0.20506	0	0.01354	0.00477	0	0.03922	17.50598	21.60387	0.36147	0	0	0.69383	0.05621	0.00988	0.20506	0.20187
Healthy	27.96496	0.63606	0.05104	0	0	0	0.11217	0	0	0	27.96496	1.64445	33.90792	0.27603	0	0	0.05104	1.38214	0	0.05573
Healthy	0.27299	0	0.29204	1.04081	2.30687	0	0.01764	0.03528	0	0	0.27299	0.96099	0	0.18035	0	0	0.29204	0.05739	2.30687	0
Healthy	5.07182	5.00491	0.5862	0	0	0	0.17233	0	0	0	5.07182	2.30485	0	0	3.57996	5.9785	0.5862	0	0	0
Healthy	3.18816	3.49239	0.92104	0.0169	0.08666	0.00462	0.11466	0.04201	0	0.03252	3.18816	12.53076	1.75505	30.1684	8.00066	1.1171	0.92104	0.02807	0.08666	0.04494
Healthy	16.50009	3.79727	0	0	0	0	0	0	0	0	16.50009	2.26178	7.31116	0	0	0.04775	0	0	0	0
Healthy	23.37176	3.34182	0	0	0	0	0.34375	0	0	0	23.37176	24.65464	0.2359	0	1.12065	3.08774	0	0.09143	0	0.08331
Healthy	69.55627	0	0	0	0	0	0	0	0.25377	0	69.55627	0	3.68892	0	0	0	0	2.7745	0	0
Healthy	11.35727	5.73861	0	0	0.03881	0	0.04747	0.06956	0	0.06238	11.35727	4.51639	31.46997	0.1208	8.54543	1.66666	0	0.12452	0.03881	0.61301
Healthy	12.19708	4.18567	0	0	0.19957	0	1.05033	0.06738	0	0	12.19708	14.67915	1.28963	0	7.02096	1.01856	0	0	0.19957	0.20762
Healthy	17.53426	10.26358	2.29294	0.75139	0	2.1448	0.01549	0	0	0.1023	17.53426	4.04014	2.04806	0	4.72256	0.01796	2.29294	0	0	0.1025
Healthy	1.61941	2.47279	0	0	0	0	0.02945	0.02565	0	0	1.61941	19.80815	1.93174	0.03912	4.15876	0.25238	0	0	0	0
Healthy	6.40014	16.51921	0.17413	0	0	0	0.00468	0.11341	0.00262	0	6.40014	0.42681	28.41468	0	0	0	0.17413	0.03188	0	0
Healthy	0.41168	1.27171	0.0456	0	0	0	0.77657	0.01728	0	0	0.41168	19.8138	0.64452	0.60083	2.8265	0.03376	0.0456	0.40236	0	0.11254
Healthy	10.12739	7.37639	0.08174	0	0	0.01433	0.05291	0.24112	0	0.03708	10.12739	2.38465	5.98997	0.05911	1.31389	0.35714	0.08174	0.01682	0	0.11702
Healthy	4.60121	1.53418	0.01691	0	0	0	0	0	0	0	4.60121	2.83155	8.99682	0	0.8087	0	0.01691	0	0	0
Healthy	42.80271	6.00038	0.51558	0	0	1.36942	0	0.042	0	0.16096	42.80271	2.01421	17.24561	0	0	0.00462	0.51558	0	0	0
Healthy	23.17752	0.69305	0.18812	0	0	0	0	0	0	0	23.17752	1.47762	2.11265	0	0.99691	0	0.18812	4.52987	0	0
