group	Bacteroidaceae	Enterobacteriaceae	Marinifilaceae	Pasteurellaceae	Lactobacillaceae	Veillonellaceae	Peptostreptococcaceae	Erysipelatoclostridiaceae	Eggerthellaceae	Micrococcaceae	Bacteroidaceae	Ruminococcaceae	Bifidobacteriaceae	Tannerellaceae	Dialisteraceae	Barnesiellaceae	Burkholderiaceae	Methanobacteriaceae	Marinifilaceae	Oscillospiraceae
Healthy	37.35947	4.99317	0	1.32993	0.00071	6.00974	0.27661	0	0	0	37.35947	13.67758	0.64996	0.04322	5.39221	0	0.48825	0	0	0.34585
Healthy	21.94129	0	1.80665	0	0	0	0	0	0.05052	0	21.94129	1.85642	5.73753	7.93146	0	7.42608	0.32236	2.26152	1.80665	0.30469
Healthy	60.47469	1.80581	0	0.76587	0	2.58237	0	1.55161	0.00096	0.00365	60.47469	1.29313	0.00582	0.35605	0	0	0	0	0	0.01027
Healthy	18.33958	0	2.60474	0	0.02734	0	0	0	0	0	18.33958	6.06195	2.35208	2.71431	0	10.4789	1.47058	0.99194	2.60474	0.25642
Healthy	20.68155	0	0	0	0	0	0	0	0	0	20.68155	2.27539	0.12039	1.52708	0	0.78595	0	2.20428	0	0.80821
Healthy	30.90247	0	0	0	0	0	0	0	0	0	30.90247	1.46593	0	49.7314	0	0	0	0	0	0.28498
Healthy	16.3338	0.01663	0.36588	0.13028	0.02831	0.00952	0.14916	0	0.04536	0	16.3338	5.17621	1.13744	0.45725	0	1.22736	0.00436	1.10814	0.36588	0
Healthy	39.9923	0.53879	0.45878	0.03107	0.00212	0.03133	0.02139	0	0	0	39.9923	24.81678	1.97595	1.73867	10.7448	0	0.41471	0	0.45878	0.0587
Healthy	87.4567	0.12828	0	0	0	0.20735	0.0197	0	0	0	87.4567	0	0.24107	0	6.58751	0	0	0	0	0.00727
Healthy	25.21748	9.69715	2.03012	0	0.13508	0.00998	0.40534	0	0.09704	0	25.21748	8.3518	1.71891	4.10453	0	2.58109	0.03612	0.44679	2.03012	0.01682
Healthy	29.18554	0	0	0	0	0.02251	0	0	0.02909	0	29.18554	1.13465	5.52238	4.95565	18.1236	5.0291	0.33662	0	0	1.09484
Healthy	18.94382	0.04583	2.54703	0	0.19302	0	0.02599	0	0	0	18.94382	4.91046	0.4927	1.41823	0	0.53864	0.18897	0.19412	2.54703	0.027
Healthy	33.05903	0.03446	0	0.03986	0.15845	0	0.27995	0	0.00229	0	33.05903	10.46024	0.18039	0	0.47151	1.89388	0.12716	0.04568	0	0.03582
Healthy	92.41809	4.44716	0	0	0	0	0	0	0	0	92.41809	1.44276	0	0	0	0	0	0	0	0.06992
Healthy	9.02565	0.08665	0	0.15071	0.59222	0.0576	0.45771	1.13123	0	0	9.02565	13.73152	15.5121	0.30797	3.68115	0.2416	0	2.20486	0	0
Healthy	31.51137	0.33297	0.71377	0	0.01144	0.04238	0.03556	0	0.00199	0	31.51137	0.6751	1.94488	3.73121	1.28325	2.65682	0	2.01322	0.71377	0.05717
Healthy	41.98378	0.07423	1.29903	0.02426	0.00332	0.26655	0.07712	0.00128	0	0	41.98378	1.26561	0	0	12.9139	0	0.01291	0	1.29903	0.01284
Healthy	4.62884	11.0772	0	0.01154	0.20581	1.60027	0	0.07725	0.00435	0.00283	4.62884	0	69.66892	0.93014	0	0.00262	0.50592	0	0	0
Healthy	89.96456	0	0	0	0	0	0	0	0	0	89.96456	0	0	0	0	0	0	0	0	0
Healthy	17.6424	15.7355	0	0	0	0	0.35072	0	0	0	17.6424	6.59443	2.44497	1.45462	0	2.86167	0	0	0	0
Healthy	37.63209	0.71272	0.82682	0	0	0	0	0	0.01318	0	37.63209	1.96123	0.37442	5.91665	0.05254	2.90746	0.03187	0	0.82682	0.71987
Healthy	4.53691	0	0	0	1.30009	0	0	0	0	0	4.53691	2.04787	71.95721	0	0.06095	0	0	3.74834	0	0
Healthy	67.57399	0.88133	0	0	0	0.80933	0	0	0	0	67.57399	0.09348	0.18413	0	9.82376	0	0	0	0	0
Healthy	73.77404	1.56703	0	0	0	0	0	0	0	0	73.77404	2.51773	0.19625	8.60893	0	2.73213	0.08254	0	0	1.02706
Healthy	30.23581	0	0	0	0	0.0233	0	0	0.03917	0	30.23581	1.18381	5.38755	4.82465	17.9247	5.12329	0.26698	0	0	1.08344
Healthy	17.00679	0	0	0	0	0	0	0	0	0	17.00679	3.94224	1.42945	1.42591	13.9275	3.19707	0	4.31098	0	0.50372
Healthy	17.69977	0	0	0.2299	0	0.20619	1.66741	0	0.07887	0	17.69977	5.77878	4.06155	0.14554	3.0887	0	0.08659	0	0	0
Healthy	26.41173	0.01482	0.91497	0	0	0.10397	0.00579	0	0	0	26.41173	11.22832	0.17001	3.07414	0	8.01973	0.16455	0.67961	0.91497	0.25403
Healthy	80.41366	0	0	0.04398	0	0.10502	0	0	0	0	80.41366	1.02349	0	1.04371	0.08289	0.90763	0.00445	0	0	0
Healthy	14.96336	0.63191	0	0	8.35173	0.007	0.55315	0.08468	0.05534	0	14.96336	0.00146	42.28763	4.33597	0	0	0	0	0	0
Healthy	38.56665	0.22047	1.13129	0	0	0	0	0	0	0	38.56665	3.02606	0.17717	3.66041	0	2.75792	1.03932	0.03507	1.13129	0.02759
Healthy	85.37122	0.28946	0	0	0	0.02553	0	0	0	0	85.37122	0.91136	0	3.32191	3.30637	0	0.12364	0	0	0.14572
Healthy	18.93312	0	0.92485	0	0	0	0	0	0.0581	0	18.93312	3.75451	0	9.26557	0	2.65665	1.07601	0	0.92485	0.29829
Healthy	54.0871	0.0817	0.98699	0	0	0	0	0	0	0	54.0871	3.35792	0.00501	2.27991	4.35275	2.91151	0.22215	0	0.98699	0.13204
Healthy	55.62782	0.08549	1.01715	0.02733	0	0.18509	0	0	0	0	55.62782	2.18424	0.63734	5.04341	6.21409	6.42954	0.24043	0	1.01715	0.61488
Healthy	74.61544	0.26297	0	0.07496	0	0.03374	0.14209	0.54752	0	0	74.61544	3.33293	0	0	0	0	0	0	0	0
Healthy	18.34652	0	0.4005	0.3113	0	0.05628	0	0	0.0013	0	18.34652	13.20183	0.62377	0.22423	8.4514	0.78678	0.04929	0	0.4005	0.07295
Healthy	1.8244	0.26623	0	0	0.17842	0	0	0	0.02987	0	1.8244	4.13567	28.57409	0.42844	0	0.08559	0.85212	3.22099	0	0.31323
Healthy	53.07699	7.16809	0	0.02383	0	0.26616	0.26392	0.01527	0	0	53.07699	5.21149	0.01286	4.88194	0	0.01525	0.12848	0	0	0.0014
Healthy	37.1141	0.64632	0.37939	0.22754	0.03632	0	0.16055	0	0.03361	0	37.1141	12.48214	0.37139	3.58506	1.28771	1.06179	1.9251	0	0.37939	0.23991
Healthy	0.00098	0.09045	0	0.03219	2.4052	3.79897	0	0	0	0.09082	0.00098	0	82.101	0	0	0	0	0	0	0
Healthy	20.72322	0.099	0.63863	0.27366	0.10334	0.0132	0.29432	0	0.00081	0	20.72322	26.60034	0.28799	1.86313	5.35472	1.26668	0	0.14883	0.63863	0.0448
Healthy	32.99882	0	0	0	0	0	2.00924	0.81075	0	0	32.99882	1.2519	0	1.19497	0	2.37458	0	0	0	0
Healthy	55.11246	0.06997	1.02136	0	0	0	0	0	0	0	55.11246	3.22339	0.01493	2.31492	4.10384	2.75567	0.20252	0	1.02136	0.14153
Healthy	16.46483	9.25016	0	0	0	0	0	0	0.21404	0	16.46483	6.32644	1.0323	1.12557	0	1.61675	0	0	0	0
Healthy	58.03784	0	0	0	0.12598	0.02104	0	0	0	0	58.03784	1.33056	0.09429	1.74265	0	2.9406	1.01387	0	0	0.02468
Healthy	55.54874	0	1.02767	0.00847	0	0.21827	0	0	0	0	55.54874	2.21885	0.65029	5.12686	6.34306	6.31564	0.27881	0	1.02767	0.62369
Healthy	12.27783	1.2703	0	0	0	0	0	0	0	0	12.27783	0.17807	0	72.9477	0	0	0	0	0	0.07903
Healthy	49.08521	0	1.35285	0.01169	0	0	0	0	0	0	49.08521	1.74219	1.12602	5.66135	0	0	0.66299	0	1.35285	0.02534
Healthy	60.89541	0	1.03923	0.06093	0	0	0	0	0	0	60.89541	3.811	0.00479	3.34103	7.11171	0.19322	0.59019	0	1.03923	0.0182
Healthy	8.87961	0	0	0	0	0	0	5.16955	0	0	8.87961	3.24922	0	0	0	0	0	0	0	0
Healthy	46.30492	0	2.45485	0	0	0	0	0.1061	0	0	46.30492	2.67121	0.79582	3.66025	0	1.96392	3.16566	0.0157	2.45485	5.02604
D001943	65.65589	0	1.23029	0.27668	0	0.01344	0.0065	0	0.03719	0	65.65589	7.68285	0.47581	1.14922	0	1.65028	0.03156	0	1.23029	0.00116
D001943	60.47842	2.88205	0	0.01131	0.06459	0.04171	0.00895	0	0.04956	0	60.47842	2.52132	0.48705	0.93147	0	0	0	0	0	0.66191
Healthy	38.86226	0	0	0	0	0	0.18783	0	0.01437	0	38.86226	3.38598	26.32632	0.19066	0.97429	0	0.0302	0	0	0
Healthy	50.81889	0.07609	0.6239	0.12138	0	0.01029	0	0	0	0	50.81889	2.16153	0.10953	2.35121	8.13074	5.21269	0.24834	0	0.6239	1.49052
D001943	25.69396	1.97454	4.37111	0.28887	0	0.03421	0.00095	0	0.04706	0	25.69396	6.63792	0.12481	1.35984	0.29335	10.045	0.00147	0	4.37111	0.0019
Healthy	15.06161	46.2181	0	0	0	0	0	0	0.04339	0	15.06161	2.15496	0.42654	0.09604	2.62762	0	0	0	0	0.05862
Healthy	30.58351	0	0	0	0	0	0	0	0	0	30.58351	1.44637	0.0023	49.005	0	0	0	0	0	0.25026
Healthy	28.33744	0	1.98849	0	0	0	0	0	0	0	28.33744	31.53326	0	0.57808	3.77341	0	0.01848	0	1.98849	0
Healthy	45.9444	0.12448	1.85991	0	0	0	0	0	0.00651	0	45.9444	5.23326	1.42318	4.86279	0	0	0.03135	0	1.85991	0.08096
Healthy	9.70178	0.04462	0	0.07457	0.01624	0.02187	0	0	0.05187	0	9.70178	11.76489	5.01306	0.84037	9.97806	0.28711	1.40887	0	0	0.01226
Healthy	28.8758	2.85526	0	0.11266	0.40283	0	0.52212	0	0	0	28.8758	0	19.4366	0.21656	0	0	0	0	0	0
Healthy	47.98232	0.81936	0.67618	0.03552	0	0	0.04771	0.24921	0.00292	0	47.98232	4.58547	0	0.45805	0	0	0.31664	0	0.67618	0.1449
Healthy	35.82781	2.02119	0	0	0	0	0	0	0	0	35.82781	0.60191	0	20.2577	0	3.22584	0.36974	0	0	0.20747
Healthy	22.59107	0	0.55819	0	0	0.00407	0	0	0.00084	0	22.59107	9.45958	1.07049	1.56691	11.2493	1.20818	1.84304	0.02369	0.55819	0.05004
Healthy	15.51165	0.31623	0	0	0	0	0	0	0.01397	0	15.51165	3.30104	1.09296	6.31634	3.09149	2.04613	0.00557	0	0	1.24118
Healthy	62.92679	0	0	0	0	0	0	0	0	0	62.92679	1.65184	0.06069	2.08595	3.39638	0	0.24272	0	0	0.02888
Healthy	6.04184	1.36828	0.73032	0	1.33554	0.00409	0	0.03477	0.00986	0	6.04184	4.20348	0.08437	0.58673	0	0.4821	0.03776	0.5247	0.73032	0.01545
Healthy	15.76458	0.45635	0.52259	0	0	0	0	0	0.02186	0	15.76458	2.64319	1.18377	6.09537	3.20159	2.03986	0.00148	0	0.52259	2.70727
Healthy	48.282	0	1.30254	0.00382	0	0	0	0	0	0	48.282	1.58183	1.03817	5.54879	0	0	0.61221	0	1.30254	0.0474
Healthy	14.59015	0	0.76515	0.02341	0	0	0.01706	0	0.02629	0	14.59015	21.97466	0.18347	0.88964	1.48765	1.18935	0.03363	0.30996	0.76515	0.02046
Healthy	2.50231	9.40828	0.26853	0.29666	0.00306	0.01636	0.00798	0	0.08822	0.0103	2.50231	8.58754	8.5068	0.41917	3.03634	0.04432	0.11923	1.88674	0.26853	0.04905
Healthy	50.37213	0.25095	0.64838	0.09921	0	0	0	0	0	0	50.37213	2.36085	0.11551	2.58609	7.99145	5.2949	0.23837	0	0.64838	0.07147
Healthy	35.48593	0	1.12511	0	0.03678	0	0	0	0	0	35.48593	7.46226	0.17431	8.3971	0	1.32314	0.61436	0.36668	1.12511	0.02446
Healthy	32.93431	0	0.79727	0	0	0.00348	0.02288	0	0.08322	0	32.93431	3.98119	0.51653	2.23523	0	0.15441	0.51012	0.54224	0.79727	0.11269
Healthy	28.70693	0.08686	0.96885	0.01291	0.03341	0.01984	0.06082	0.00078	0.03103	0	28.70693	13.44965	0.31313	5.60555	0	4.57884	0.47825	0	0.96885	0.1795
Healthy	50.68319	0.48944	2.77189	0.12491	0	0.14225	0	0	0	0	50.68319	5.33049	0.56615	7.19942	0	2.28793	0.23188	0	2.77189	1.86781
Healthy	31.84284	0	0	0	0	0	0	0	0	0	31.84284	20.0148	3.83579	0.01518	5.64948	1.29478	0	0	0	0.0497
Healthy	1.1413	93.0192	0	0	0	0	0	0	0	0	1.1413	0	0.46948	0	0	0	0	0	0	0
Healthy	24.91609	4.15827	0	0.13422	0.00165	0.3593	0.04863	0.01656	0	0	24.91609	9.38558	29.71022	0	0	0	2.05418	0	0	0.18531
Healthy	43.08631	10.5315	1.39244	0	0	0.76797	0	0	0	0	43.08631	0.0065	0.04196	0	7.21323	18.1387	0.15486	0	1.39244	0
Healthy	27.66977	0	1.01381	0.01975	0	0.01074	0	0	0.02948	0	27.66977	0.14496	0.71941	2.65752	0	3.91476	0.00493	0	1.01381	0.46513
Healthy	64.51046	0.10401	0	0	0	0	0	0	0	0	64.51046	1.47528	0.07404	1.96196	3.13852	0	0.20149	0	0	0
Healthy	44.63936	0	0	0.06156	0	0	0	0	0	0	44.63936	2.03844	0	0.44762	3.34438	0.66477	0.04176	0	0	0
Healthy	31.30907	0	0.84025	0	0	0	0	0	0	0	31.30907	3.68587	0	6.41087	0	1.03946	3.24285	0	0.84025	0.27335
Healthy	22.72273	0	0.59178	0	0	0.00418	0	0	0.00725	0	22.72273	9.69733	1.08945	1.60132	11.0537	1.25126	1.89767	0.01245	0.59178	0.0513
Healthy	8.20023	53.8784	0.8824	0.00026	0.02396	0.0004	0.05619	0	0.58664	0.02291	8.20023	3.16958	1.81402	2.65438	0	0.1983	0.10032	0.47496	0.8824	0.00593
Healthy	15.84151	0.35908	0.57226	0	0	0	0	0	0.01312	0	15.84151	2.58936	1.16582	6.25469	3.01302	2.05835	0.00147	0	0.57226	1.15283
Healthy	18.31213	12.66586	1.22786	0.01663	0.03069	0	1.2498	0	0.02645	0.00556	18.31213	4.28482	1.51635	2.56231	0	3.18491	0.00054	0	1.22786	0.09797
Healthy	15.78903	0	0	1.01134	0	0.07935	0.2206	0	0	0	15.78903	10.307	0.95772	0.25451	5.44945	1.05549	0.07638	0	0	0.02282
Healthy	76.66215	0.71995	0	0.69543	0	0.03733	0.03436	0.08021	0.00059	0.01508	76.66215	6.83384	0.46807	3.49317	0	0	1.78378	0	0	0.0331
Healthy	5.90389	0	0	0.21117	0	0.31968	0	0	0.02224	0	5.90389	26.83669	3.26327	0.06509	10.106	0	0	0	0	0
Healthy	22.86768	0.09463	1.38794	0	0	0	0	0	0	0	22.86768	7.57455	0.43164	4.31521	0	2.31118	0.29749	0.52134	1.38794	0.04475
Healthy	27.75347	0	0	0	0	0	0	0	0	0	27.75347	2.78792	0	2.26893	0	2.97809	0	0	0	0
Healthy	33.22319	0.20719	0.97994	0	0	0.00214	0	0	0.46724	0	33.22319	4.38439	12.26432	7.5615	0	0	0.00942	0.19414	0.97994	0.17306
Healthy	8.55874	0.15205	0.29225	0.07296	0.34492	0	0.43207	0	0.01891	0	8.55874	13.28273	1.1604	2.10087	0	2.2342	0.04261	1.75259	0.29225	0.00666
Healthy	36.54511	0.28237	2.02775	0.27211	0	0.17872	0	0	0	0	36.54511	4.15981	0.02526	4.93298	2.55122	2.608	0.0101	0	2.02775	0
Healthy	52.84603	0	1.07488	0	0	0	0	0	0	0	52.84603	3.16308	0.12084	0.97706	0	0.79106	0.11472	0	1.07488	1.43328
Healthy	36.18866	1.22718	0	0	0	0	0	0	0.28213	0	36.18866	12.59798	0.33382	0.58679	0	0	3.24183	1.03394	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	8.23806	0	0	0	0	0	0	0
Healthy	19.0733	5.89501	0	0	0	0	0	0	0	0	19.0733	3.52243	0	1.94184	0	0.58358	0.00684	0.52732	0	0.67787
Healthy	23.369	0	0.69252	0.12988	0.07697	0.10727	0	0.34332	0	0	23.369	11.82723	0.1663	1.85297	0	0.07308	0	0	0.69252	0.36129
Healthy	70.76066	0.20119	0	0.10153	0.14492	0.01217	0.22954	0.07044	0.04721	0.02888	70.76066	3.88927	4.63261	4.45822	0	0	0.02059	0	0	0.05413
Healthy	52.03079	0	0	0	0	0	0	0	0.01809	0	52.03079	1.21739	1.01154	1.72691	0.02041	2.79291	0.20185	0	0	1.68418
Healthy	1.42106	19.7295	0	0.01417	0.07864	1.05046	2.23535	0.0011	0.05082	0.26847	1.42106	13.1439	0.17113	0.00971	0	0	0	0	0	0.00671
Healthy	56.73944	0	0.599	0	0	0	0	0	0	0	56.73944	1.84726	3.61327	14.10494	0	2.90598	0.07126	0.64842	0.599	0.03504
Healthy	38.46007	0	0	1.19787	0	0.61963	0.79045	0	0.00423	0	38.46007	5.32896	3.49853	0.28453	1.21303	0	0.02359	0	0	0
Healthy	50.47251	1.17011	0	0	0	0	0	0	0.02938	0	50.47251	3.77673	0.0223	1.75204	9.23788	0	0.2119	0	0	2.33144
Healthy	60.27675	0	0.95514	0	0	0	0	0.12613	0	0	60.27675	2.18908	0	3.55938	0	3.18241	0	0.12037	0.95514	0.11874
Healthy	39.12599	0.1265	0.34173	0	0	0	0	0	0	0	39.12599	10.31109	0	2.25499	0	0	0.15522	0	0.34173	0.43282
Healthy	22.37389	1.7822	0	0	0	7.76194	0	0	0	0	22.37389	9.70583	1.62992	0	0	0	2.75865	0	0	0.23119
Healthy	28.34466	0.05681	1.22287	0.0021	0	0.00231	0.03974	0	0.14798	0	28.34466	8.2611	1.82008	0.79031	3.89547	1.21607	0.05113	0	1.22287	0.03742
Healthy	54.76006	0.06207	1.27141	0	0	0	0	0.57787	0	0	54.76006	3.67609	0.13274	4.80698	0	1.42779	0.04411	0.02171	1.27141	0.3609
Healthy	44.3981	0	1.05054	0	0	0	0	0	0.0161	0	44.3981	13.69863	0.6608	4.69606	1.72287	0.951	4.0669	0	1.05054	0.10449
Healthy	62.73208	0.17365	0.33519	0.6953	0	0.01185	0.19302	0	0	0	62.73208	5.48794	0.16693	2.14814	0	0	3.01606	0	0.33519	0.0067
Healthy	33.70582	0	0	0	0	0	0	0	0.03785	0	33.70582	2.66768	1.7906	2.01695	0	4.01105	0.21717	0.23507	0	0.04592
Healthy	0.76561	0	0	0	0	0	0.02961	1.06726	0	0	0.76561	4.26577	0	0	0	0	0	0.17091	0	0
Healthy	67.11307	1.02886	0	0	0	0.76665	0	0	0	0	67.11307	0.08404	0.20861	0	10.5507	0	0	0	0	0.01846
Healthy	25.87757	0	0	0	0	0	0	0	0.02401	0	25.87757	3.49138	0	2.54201	3.1877	2.92129	0	0	0	0
Healthy	25.60329	0.0229	1.62736	0.00943	0	0	0	0	0	0	25.60329	15.65578	0	1.11883	0	0	5.28431	1.63817	1.62736	0.89058
Healthy	2.17972	0	0	0	0	0	0	0	0	0	2.17972	1.67582	57.6102	0	0.37137	0	0	0	0	0
Healthy	3.56838	0	0	0.05656	0	0.03482	1.97389	0	0	0	3.56838	5.72076	2.95461	0.66502	0	1.90651	0.27033	29.7857	0	0.0103
Healthy	11.47387	0.01128	0	0	0	0	0	0	0.01791	0	11.47387	1.98427	1.86162	7.19126	0	8.50667	0	0.17124	0	0.05557
Healthy	27.48794	0	0	0	0	0	0	0	0	0	27.48794	0	0	0	0	5.55733	0	0	0	0
Healthy	0.48934	0.19509	0	0	0	0	0	0	0	0	0.48934	2.95484	4.27296	0	0	0	0	0	0	0
Healthy	56.72581	0	0.61036	0	0	0	0	0.00389	0	0	56.72581	1.82711	0.37654	1.49674	6.14794	0	0.16719	0	0.61036	0.03387
Healthy	1.09393	1.54677	0	0	0	0	0.12803	0	0.25553	0	1.09393	6.90073	3.9188	0.22294	0	0.18505	0	6.50444	0	0.01533
Healthy	4.4902	19.0073	0	0	0	0	0	0	0.00202	0.04567	4.4902	0	0.02741	0.52393	0	0	0	0	0	0
Healthy	57.85535	0.05156	0	0	0	0	0	0	0	0	57.85535	3.29786	0.51766	6.65687	0	0.82975	0.34203	0	0	1.54687
Healthy	10.74473	0.12566	0	0	0	0	0	0	0.07352	0	10.74473	3.58315	1.25931	4.02071	0.54599	1.82914	0	0	0	2.14064
Healthy	19.43271	0.26972	1.94377	0.40809	0	0.13747	0.52203	2.44191	0	0	19.43271	12.22205	0.34112	0.12171	0	1.64953	0.74913	1.32234	1.94377	2.10819
Healthy	46.41129	0.16391	0.7424	0	0	0	0	0	0	0	46.41129	3.46825	4.16395	4.23537	2.83294	3.08742	0.18754	0.04895	0.7424	0.02892
Healthy	22.39267	0.00479	0	0	0	0	0	0.07945	0	0	22.39267	29.1356	8.09974	0.40359	0.00787	0.557	0.00204	0	0	0.16739
Healthy	18.67179	0	0	0	0	0	0	0	0	0	18.67179	3.39432	3.05761	0.94214	0	9.81646	0.46085	1.04605	0	0.26814
Healthy	12.73215	0.1125	0.58602	0	0	0.00523	0.00443	0	0	0	12.73215	0.93067	0.0143	4.03953	0	1.86469	0.13516	0.23708	0.58602	0
Healthy	40.15725	12.4914	1.39646	0	0	0.9672	0	0	0	0	40.15725	0	0.0615	0	7.73303	18.1525	0.16476	0	1.39646	0
Healthy	39.32444	0.02563	0.7244	0.85033	0.99866	0	0	0	0.13825	0	39.32444	3.65331	0.33331	1.6876	0	2.03619	0.27133	0	0.7244	0
Healthy	25.58288	0.11327	0.99536	0.06792	0	0.03174	0.0847	0	0.07925	0	25.58288	12.29481	3.2774	0.39393	0	1.32353	0.02559	1.54807	0.99536	0.05712
Healthy	45.49165	0.03421	0.69819	0	0	0	0	0	0.14115	0	45.49165	3.87314	0	2.01508	0	2.03141	0.00597	0.08733	0.69819	0.01617
Healthy	13.60332	0.19359	0	0	0	0	0	0	0.19398	0	13.60332	7.44637	3.03875	5.30683	0	5.85616	0.05053	0	0	0.23386
Healthy	5.73492	0.79232	0.34777	0.16746	3.65798	3.01358	0	0.11794	0.07647	0.00307	5.73492	0	68.29515	0.23852	0	0	1.63824	0	0.34777	0
Healthy	39.14109	0.02712	0	0.00582	0.00501	0.06422	0.18939	0.01556	0	0.00273	39.14109	4.3864	7.05625	11.4981	0	0	0.61263	0	0	0.38679
Healthy	42.91539	0	0	1.60579	0	0.10127	0.7595	0	0	0	42.91539	8.29225	1.99442	0.54393	2.65055	0	0.10816	0	0	0
Healthy	8.45301	0	0.53778	0	0.00737	0	0	0	0.12141	0	8.45301	1.22466	0.37323	2.5315	0	2.26461	0.05362	0.20096	0.53778	0.007
Healthy	38.26803	0	0	0.74413	0	0.0031	0.43112	0	0	0	38.26803	5.47117	17.45222	0.15044	1.44432	0	0.00313	0	0	0
Healthy	51.66079	0	0	0.02425	0	0	0	0	0	0	51.66079	5.56613	0	2.16937	0.46865	3.20986	0.23867	0	0	0
Healthy	13.65958	0.72102	0	0.04801	0	0	0	0	0.25187	0	13.65958	8.14008	0.76322	0.25827	0	0	0.00905	0	0	0.01841
Healthy	28.00343	0	0	0.11521	0.03022	0.02915	0.03539	0.08941	0	0.00862	28.00343	35.9804	0	0	0	0	0	0	0	0
Healthy	64.60831	0	0	0	0	0	0	0	0	0	64.60831	5.13628	0.00782	1.2242	0	2.07384	2.71815	0	0	0
Healthy	31.16557	0	0.88812	0	0	0	0	0	0	0	31.16557	3.77045	0	5.81951	0	1.18901	3.18684	0	0.88812	0.34517
Healthy	61.19066	0.07835	1.42806	0.11678	0	0.18391	0.24509	0	0.03937	0	61.19066	6.55978	0	0.6783	0.22989	2.74595	2.22896	0	1.42806	0.08823
Healthy	20.19869	0	2.23081	0	0	0	0	0	0.02927	0	20.19869	3.14442	3.07362	8.81023	0	12.4645	0.10273	0.46428	2.23081	0.22466
Healthy	27.12689	0.18872	1.18916	0	0	0.00288	0.27916	0.21513	0.04869	0	27.12689	4.03098	21.27523	2.58115	0	0	0.22719	0	1.18916	0.26995
Healthy	30.03247	0	0	0.00448	0	0	0	0	0	0	30.03247	4.18259	0.97306	0.48153	7.94172	1.37352	0.04808	0	0	0.00721
Healthy	1.11268	0.43265	0	0.0109	0.1867	0.01648	0.02	4.49793	0.62054	0	1.11268	0.96318	11.03708	0	0	0	0	0	0	0.04391
Healthy	74.35142	0	1.87207	0	0	0	0	0	0.00942	0.00105	74.35142	1.43161	0.01377	1.45918	0	1.53002	0.22475	0	1.87207	0.025
Healthy	26.62697	0	1.49806	0.00726	0	0.00407	0	3.2541	0.00492	0	26.62697	4.5838	0.35979	6.15393	0.00231	0.3769	0.01778	0.0319	1.49806	0.11392
Healthy	0	35.1068	0	0	0	0	0	7.76651	0	0	0	0	0.82179	0	0	0	0	0	0	0
Healthy	21.6409	14.0667	1.99314	0	0	0	0	0	0	0	21.6409	4.84914	0	3.2696	11.0385	0.95675	0.24865	0.61909	1.99314	0
Healthy	46.03197	0.02829	1.84091	0	0	0	0	0	0.0309	0	46.03197	5.51957	1.45081	5.03242	0	0	0.01743	0.00354	1.84091	0.11701
Healthy	49.66399	1.14237	0	0	0	0	0	0	0.01797	0	49.66399	3.84374	0.01719	1.72838	9.20628	0	0.3137	0	0	0.40018
Healthy	74.41758	1.71973	0	0	0	0	0	0	0	0	74.41758	2.45126	0.23023	8.47745	0	2.56012	0.06584	0	0	1.04191
Healthy	56.182	0	1.15624	0	0	0	0	0	0	0	56.182	5.04126	0.31179	5.77479	4.37359	3.70562	5.55039	0	1.15624	0.08172
Healthy	30.95993	0	0	0	0	0	0.86944	0	0	0	30.95993	6.94176	0.04994	0.18598	0	1.14617	0.11398	0.34587	0	0
Healthy	8.11379	0.78356	0.07794	0.00247	0.19561	0	0.00543	0	0.16128	0.04858	8.11379	2.91124	36.009	0.98158	0	0.42973	0.12191	0	0.07794	0.45547
Healthy	0.44961	4.21727	0	0	0.10734	0	0	0	0.59504	0	0.44961	1.81855	8.2646	0	0	0.09124	0	0	0	0
Healthy	53.76443	0.08215	1.12908	0	0	0	0	0	0	0	53.76443	5.19253	0.12321	2.99153	0	2.10664	0.0695	0	1.12908	2.94688
Healthy	33.86802	0.03679	0	2.07538	0	0.96367	0	0	0	0	33.86802	5.24363	0.79985	2.00605	0	0	6.0008	0	0	0.02847
D001943	51.2463	0.01233	1.91957	0.05478	0	0.01303	0	0.00071	0.02023	0	51.2463	2.81032	0.28019	1.31897	0	0	0.02829	0	1.91957	0.06568
Healthy	19.38343	0	0.93528	0	0	0	0	0	0.04813	0	19.38343	3.81706	0	9.53729	0	2.74614	1.16127	0	0.93528	0.33299
Healthy	13.95869	0.49576	0.7899	0.24055	0	0.00276	0.94578	1.05083	0	0	13.95869	25.48304	0.13222	0.65299	0	0.16497	0.06852	0.32965	0.7899	0.00279
Healthy	13.38589	0	0	0	0	0	0.14488	3.19205	0	0	13.38589	18.75976	16.92624	1.16134	3.82906	3.80867	0	0	0	0
Healthy	40.15229	0	0.72023	0	0	0	0	0	0.19933	0	40.15229	8.02052	5.54477	3.04214	0	0	0.00408	0.06765	0.72023	0.19338
Healthy	50.6838	0.11702	0.63184	0.09733	0	0	0	0	0	0	50.6838	2.12608	0.08676	2.41859	7.92509	5.06272	0.25391	0	0.63184	1.4879
Healthy	41.22764	10.6894	0	0	0	0.52471	0	0	0	0	41.22764	0	0	0	8.05248	19.0443	0	0	0	0
Healthy	30.41781	0.14899	1.22995	0	0	0	0	0	0.31476	0	30.41781	4.67764	2.16862	4.87542	0	0	0.0985	0	1.22995	0.07404
