p	Proteobacteria	Firmicutes	Bacteroidota	Firmicutes_A	Actinobacteriota	Firmicutes_C	Verrucomicrobiota	Methanobacteriota	Desulfobacterota
D007234	1.22581566328957	1.11062236532328	-3.92081875395237	-1.55736347421777	-0.184761053803479	1.1302440050262	-5	-5	-5
Healthy	-0.0710667336845519	-0.221711244800867	1.11665455761336	1.83223061962532	-0.12307815682542	-5	-5	-5	-2.52143350440616
Healthy	0.46990003475818	-0.610727570824447	1.84998442748604	1.03135230533431	0.138618433899493	-5	-5	-2.09854167860389	0.135498386458118
Healthy	0.740380850520123	0.0308060943471079	1.47771872229386	1.67418759999421	-0.451193073638453	-0.714667772356115	-5	-0.141174170730391	-0.00703579760027146
Healthy	0.500007188082258	-1.36522054185405	1.89189784499775	0.723929935123	-0.276971443652661	0.465794640995158	-5	-5	-5
Healthy	-5	-5	1.86960411426608	-5	-5	-5	-5	-5	-5
Healthy	-1.22119779598676	-1.57544502339329	1.83953253502918	1.01130225691232	-0.549027670061543	-0.40553010126167	-0.248274510609013	-5	-1.14581545616639
D007234	1.98309971856852	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.439017944413765	-5	1.78316887191274	0.911100587193617	-0.204182525564516	-0.364154491829807	0.928312877696311	-5	-0.227568266384146
Healthy	-2.06905096883248	-0.618632181088452	1.76215882465271	1.34791070318722	-1.60906489289662	0.904875604406137	-5	-5	-5
Healthy	-0.782911048520828	-5	1.77492092713234	0.787313086946783	0.265996370495079	-5	0.668878645185458	-0.631434214639668	-0.169770719132187
Healthy	0.989570833692985	1.14082563435393	0.904476969341782	1.46446361418206	1.40853708393921	-0.777621734055044	-5	0.664152883958131	-5
Healthy	1.13956458111009	0.0702780481919399	1.80354287351242	1.11080680327148	-0.683798931333631	-1.61744267809121	-5	-5	-5
Healthy	1.48009566227051	0.152224112984702	1.69691013240306	0.86809284573482	0.37865948911942	0.156736881029666	-5	-5	-5
Healthy	-0.324166687819936	0.696155360864466	1.41851291686992	1.68669184825057	0.950016597567817	-0.048274024575408	-5	-5	-5
D007234	0.948828965355784	-0.295592072613159	-5	-5	-5	0.747072941559812	-5	-5	-5
D007234	1.99798227832475	-5	-5	-5	-5	-0.887361489381507	-5	-5	-5
Healthy	0.764917761145325	-1.16992483357025	1.87422603629512	0.716701828718841	-0.125750177221597	-5	-5	-5	-0.82620206962954
Healthy	0.640299531854476	-1.12702836926156	1.62240386869537	0.649624940636384	-0.730837434568255	-5	-5	-5	-0.136023216095613
Healthy	-1.5676722077384	-2.11633856484638	1.81757138486026	1.11111458632323	-5	0.942814842738692	-0.195915113568	-5	-5
Healthy	0.669668265815155	-0.635017738367738	1.48082385576149	-0.0848904950608379	1.52647652377847	0.692669817876088	-5	-5	-5
Healthy	-0.487062250326683	-1.69745262751251	1.8442630822841	0.916567639858974	-2.29843201494407	0.629635862628334	-5	-5	-0.771907760843019
D007234	1.97203029011486	0.253715909717341	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.28207997416301	-0.753107679846401	1.40489082088008	1.66051467675651	0.388516816503308	-5	-5	-5	-1.19976421067265
Healthy	-0.0576694479902147	-0.342972845964359	1.83421088177452	0.472575089853154	0.0904273630202948	-1.0515870342214	-2.1073489661227	-5	-0.336845819488415
Healthy	1.53792784390076	1.11606786074734	0.669961798423351	-2.62708799702989	1.65815865001668	-0.352802916398984	-5	-5	-5
Healthy	-1.49648168727593	0.284687850295145	0.97377557795334	1.48722932730516	-0.137022332918923	-5	1.11079199727685	0.228785200980649	-5
Healthy	-5	-5	0.904090967071804	1.83340225670307	1.34827584419626	-5	-5	-5	-5
Healthy	-0.55728511707152	0.0554089144165889	1.34935000099181	1.70126326765702	0.715330501429321	-5	0.748788644038379	-5	-5
Healthy	0.502347901816675	0.4189257620646	1.65362248721792	1.34548645603084	0.228010037011862	0.269711366791274	-0.344948048363935	-0.795662924371845	-1.46992843116262
D007234	1.63977306889615	0.889317953221589	-5	-1.94846160948467	1.41433396354157	0.538723248123277	-5	-5	-5
Healthy	-0.732030841314906	-1.38059358911322	1.84493248022161	0.51728433189481	-0.580374639112257	0.784548113782287	-5	-5	-5
Healthy	-5	0.188053391810247	1.20416612399341	1.4718280855143	1.08899531850546	-5	0.580198264108279	1.02095388903145	-5
Healthy	-1.5054280157698	-0.525448671482866	1.88485787067716	0.880159944588452	-0.192546156057358	-0.891976490653911	-5	-0.935429707755974	0.211059105344068
Healthy	-1.08740600224789	0.376682780632946	1.17310727209756	1.81407177745805	1.01679608290198	-0.266281252517492	-1.97061622231479	-5	-5
Healthy	-0.542269451754002	-0.420547965178794	1.70819791639807	0.811052600131039	0.207281511267852	0.492090976093024	-0.85430647609578	-5	-0.144462673395108
Healthy	-1.23965292147009	-0.309051204669398	1.52207094504435	1.49654511343789	0.634702923740625	-2.95860731484177	-1.57008630223625	-0.813608784304507	-0.725149679983335
Healthy	1.31795808931764	-1.63940658643475	1.70158818834519	-1.06950943469373	1.31720182630373	-0.481802025564862	-5	-5	-1.05472841849229
Healthy	-0.825242623689339	-5	1.81143135664168	0.698279796528598	-1.6714165502858	0.256388172762419	-5	-5	-5
Healthy	-0.406392762480131	-5	1.76462678736013	1.01603289296338	-0.205261069137497	-0.31155348038664	0.928959352356776	-5	-0.223480415212188
Healthy	-0.583825652542912	-0.991016796184528	1.89167285393268	0.802473376927219	-0.108211738615686	0.791032042899978	-5	-5	-1.23822246249182
Healthy	0.277473977554099	0.0681598775383074	1.42486906476673	1.71124388325168	-0.234055908380994	-5	0.142936682710598	-0.349410811179827	-5
D007234	1.86693959069394	-0.445280730949786	-5	0.116491518140315	-1.93367407463796	1.26668786618499	-5	-5	-5
Healthy	0.23301896739497	-0.763210900590707	1.70274244431802	1.18443162799238	0.180896823339622	-0.0251200269930695	-0.139153118835695	-5	-1.36542197714611
D007234	0.376852409461173	0.128593106918705	-5	-0.942752419868755	0.498615142447975	0.580061227749741	-5	-5	-5
Healthy	-0.233416145924711	-5	1.96783302880082	0.453221989386763	-0.85241641757836	-5	0.265515909300574	-5	-5
Healthy	-5	-5	1.76248500077786	0.905775918547835	-5	-5	-5	-5	-5
Healthy	0.287795013984248	-1.02452223683413	1.88490265031059	0.911434083707419	-0.865950457259487	-0.0149689273100564	-5	-5	-0.937455618653535
Healthy	-0.550243987937872	0.338183479625533	1.53576525750409	1.48112202092973	0.658227058602447	-5	-5	-5	-5
Healthy	0.987210284512441	0.284764504688379	1.3446156518961	1.66059704279454	0.101537435038952	-1.50976051475371	-0.0149194824444152	-5	-5
Healthy	-5	-5	0.986300022420173	-5	0.393299624001227	-5	-5	-5	-5
D007234	1.27816004068946	1.02954610042375	-5	1.26392258474676	-5	1.49452553462591	-5	-5	-5
D007234	1.91660026797867	0.190454964270148	-5	-5	-1.59859945921846	0.0919868462167997	-5	-5	-5
Healthy	0.766933836601283	-0.368363479487941	1.83166249151965	1.00904998703744	-0.657794520723658	0.676972382906137	-5	-5	-2.43297363384094
Healthy	0.3675646304474	-5	1.84809467077347	0.514936716906285	-5	-5	-5	-5	-0.994862404091136
Healthy	0.607534368538059	-0.620821434471871	1.82166900812674	1.23725109397912	-0.37423496605	0.681846113884271	-5	-5	-5
Healthy	-0.481393946819441	-0.758627869841564	1.64903659270292	1.04166265343644	0.79745105554159	1.25433704137872	0.859677976690913	-5	-0.927566274031612
Healthy	-0.47797330718865	-0.323965188805379	1.4992059312507	1.18590971892618	1.55942815907634	-5	0.559008394143212	-5	-1.22599426974179
Healthy	0.188253327026504	-1.10061729446673	1.79520748697697	1.36718571134028	0.712614350637636	-1.31884925006758	-5	-5	-5
Healthy	-0.359061651381012	-5	1.75701927440208	1.0245098857143	-0.226052734990343	-0.321973553595346	0.941029167658146	-5	-0.244407146317541
D007234	1.97204659390335	0.425967646534719	-5	-1.944621668625	-5	-1.3722246247707	-5	-5	-5
Healthy	-0.0234528676256065	-1.30338154076777	1.68336093230004	1.00136457869439	-0.416676511843238	-0.992337553462724	0.971161692237664	-5	-0.204599708621431
Healthy	0.160675574497215	-0.248921148853829	1.85202380591883	1.18282906036013	-1.28433085759901	0.58105148398696	-5	-5	-5
Healthy	-0.345602034021751	-0.417255034308723	1.72504830838136	1.24893084748808	1.14134377379791	0.044986367961622	-5	-5	-5
D007234	1.66747882299501	0.956440259852651	-5	-1.25908492351872	0.503766176721026	1.04522945846481	-5	-5	-1.08412549714231
Healthy	-1.51541547071716	-1.58004425151024	1.81883743525446	1.2056790125331	0.286512605529638	-5	-0.235943483249592	-1.73048705578208	-0.985563472168328
Healthy	-5	-0.820591848486164	1.55961711854886	1.6069831553241	-0.618091093994202	0.856960774337394	0.71397412989167	-5	-5
D007234	1.99364041112653	0.157520230331742	-5	-5	-5	-1.97142874730746	-5	-5	-5
D007234	1.60521537608826	1.2507860704672	-5	-5	0.466434592295001	1.19633704600803	-5	-5	-5
Healthy	-0.274725582498985	-5	1.96416776319008	0.440575365367161	-0.707101824981975	-5	0.226945141603803	-5	-2.33254704711005
Healthy	-0.135180513265919	-1.49485002168009	1.90705265098127	0.793299955592253	-0.870632404277014	-5	-5	-5	-5
Healthy	-0.583193128177056	-0.607936488281548	1.75531387267273	0.711969110596262	0.0250558691420404	1.18320747166875	-5	-5	-2.46092390120722
Healthy	-0.909847799402612	-0.728251300615829	1.51638132737866	1.46723757649631	-1.22819212100089	-5	-1.80410034759077	1.04239080942302	-1.40088143494464
Healthy	-5	1.27235943192136	1.21170508306965	1.36222359277905	-5	-5	-5	-5	-5
D007234	1.68106648917241	0.533769517157377	-5	-5	-5	1.19057007441822	-5	-5	-5
Healthy	1.04345227180613	-0.536211493044164	1.87259797911918	0.548626464701785	-1.24557521072274	0.353587357619692	-5	-5	-5
Healthy	-5	1.32909488634555	-2.08724669632868	-5	-1.389872386924	-5	-5	-5	-5
Healthy	-5	0.463283653996141	1.60574192271219	1.59683243045749	-5	-5	-5	-5	-5
Healthy	-5	-0.239441820752562	1.9039855553554	1.16467221249678	-5	-5	-5	-5	-5
Healthy	-0.873966051948187	-1.5655907924125	1.75935587146152	1.07970100254757	0.761100538958142	-5	-5	-1.13341732293645	-1.32221060893114
Healthy	0.351473557202115	-0.536390663596534	1.58581039317282	1.39476153044261	0.898343361068767	0.677928904683962	-0.498557303138773	-5	-5
D007234	1.91287444325492	-0.233676400649377	-2.85078088734462	-5	-1.87745647593125	-1.76904044425143	-5	-5	-5
D007234	1.23123759891421	-0.331483628168232	1.74277609705166	0.697164804246374	0.813220594804748	-0.911367858153681	-5	-5	-5
Healthy	0.546193360150219	1.50700898150348	1.48161903376209	0.487313755421588	1.30311199925964	-5	-5	-5	-5
Healthy	0.282300294054961	-0.428827089770373	1.75959638792792	1.24015021296069	-0.885155586854976	0.666132185701324	-0.425783472812544	-5	-5
Healthy	-0.594499964683128	-5	1.66324953334641	1.58227386512929	1.10889839602851	-5	-5	-5	-5
Healthy	-0.351796167922811	-0.162910529454433	1.48604617433827	1.59142814861555	1.36657778129253	-0.164569449014295	-5	-5	-5
Healthy	0.918273641372089	0.174347690545408	1.75319500775567	1.21480227030528	0.21200105751229	-0.0624670633997554	-2.06905096883248	0.442866855486681	-1.17321276118371
Healthy	0.255217008373807	-2.05502409158795	1.71805063545644	1.34244834291976	0.285052964647942	-2.1001794975729	-0.439615077027984	-0.218187201774539	-5
D007234	1.62580831320072	0.996357540313011	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.348121368969677	-0.436068241681881	1.82201421768527	0.970241777269096	-0.858707039918407	0.903917614617035	-5	-5	-2.014573525917
Healthy	-5	-0.0304303410662555	1.21631609732075	1.81947332404745	0.98014841536022	0.155430175016528	-5	-5	-5
Healthy	-1.73306308884083	-1.31551370781127	1.5976134738478	1.53845496517082	-5	0.65727677028336	-1.68951910853732	-1.09205147838773	-5
Healthy	0.912097119097777	-0.309237048320563	1.60933514234377	1.57843175329908	-0.56711084465159	-0.0625372759125723	-0.140603485394269	-5	-5
Healthy	1.42055542027468	0.458828141607085	0.977772517807577	-5	-0.569264003589697	-1.35008128126458	-5	-5	-5
D007234	1.70952952702717	1.4497950178736	-1.69507883809911	-5	-0.952686184184612	0.456675699185421	-5	-5	-5
Healthy	0.100783962075867	-0.919445661011229	1.84469960926592	1.21349650659351	-1.03597620715997	-5	-5	-5	-1.04793440981495
Healthy	0.752960660527124	-0.196331251507304	1.68444740510647	1.18381002623997	-0.149739839789054	0.450444650812926	-5	-5	-2.17263072694617
Healthy	-5	-0.475863623407431	1.56221313732982	1.56200196822945	-0.36997914888659	0.325273408905651	-1.31211447515129	-5	-1.8784401558125
Healthy	-0.827134470083014	-0.645181129152278	1.91649337543499	0.660767798173441	-0.317557069075971	0.938717814342575	0.258409781163721	-5	-5
Healthy	0.94952808057969	0.00528778544045105	1.29300060236232	1.17807203993398	1.2997645741029	0.148247794915175	0.238545380200175	-5	-5
Healthy	0.185771564917941	-1.89962945488244	1.80589630063391	1.14847185324952	-0.109931254692974	-0.431469744942753	-5	-0.779578077562159	-0.738951356655775
D007234	1.52402866651983	-5	1.37898824905158	-5	-5	-5	-5	-5	-5
Healthy	-2.18111458540599	0.402316418268013	1.53814022834929	1.63625162805405	1.06803290376519	-5	-5	-5	-5
Healthy	0.927521261853253	-1.14672777597932	-1.59091263055216	-0.0780743383440559	1.44801801302543	1.11812776777465	-5	-5	-5
Healthy	1.22518517985849	0.720591728079763	0.600685447840824	-0.487368960190779	1.63204132440772	0.409759032677973	-5	-5	-5
Healthy	-0.114429599938403	-0.549427601255403	1.46432960103878	1.50047702710193	0.745016985951632	-2.07262963696098	0.938081206663152	-5	-0.766470872731379
D007234	1.94531773762225	1.00740891320167	-5	-5	-0.238297632458587	-2.29073003902417	-5	-5	-5
Healthy	0.977647711411615	-0.365875548447813	-1.01313872970996	1.81098106412596	1.29114098591009	-1.29439283659539	-1.85855022659953	-5	-5
D007234	1.92715958153639	-0.401986886534379	-5	0.504200278682889	0.855336798505002	-5	-5	-5	-5
Healthy	-5	-0.630765583393175	1.92575142474092	0.813267329389583	-1.53595779456119	0.0961832649034499	-5	-5	-5
D007234	1.93158874956064	0.139507574291061	-2.08144546944973	-2.44009337496389	-2.13253251214095	-0.856204796154233	-5	-5	-5
D007234	1.82045046681281	-1.92372374459578	-5	-5	-0.161856423776991	0.810158560625455	-5	-5	-5
Healthy	0.89132722833867	-0.211209632879726	1.65534957358318	1.40732681793442	-0.0957444121634563	0.636511967435849	-1.58302682739696	-5	-5
D007234	1.95326535826046	-2.43889861635094	-5	-5	-5	-5	-5	-5	-5
Healthy	1.06078544570833	-1.33507610656192	1.53401632797088	0.60204044763654	-0.486849014623794	-1.75547548842992	-0.300804221229658	-5	-5
Healthy	-1.00726979604586	-0.0873528937816828	0.720725584950384	1.91541851527791	-0.359518563029578	-0.255996643084726	-1.63115549317418	-5	-5
Healthy	-0.0989178304026542	-0.863786934486975	1.5792627024224	1.62271840295603	-0.817585347565446	-1.68507994400758	-5	-5	-5
D007234	1.70065362331883	-0.194519531732536	-5	-1.35105481783433	0.578226491459938	-2.74714696902011	-5	-5	-5
Healthy	-5	0.414585650665509	1.01877703424441	1.91650084982135	-5	-5	-5	-5	-5
D007234	-0.114570926756585	0.105843867208255	-5	-5	-3.92081875395237	0.9213461882026	-5	-5	-5
D007234	1.84032933472499	1.46793632886727	-1.8843894883257	-5	-0.0281723540571374	-5	-5	-5	-5
Healthy	-0.426664159933932	0.680224885699805	1.07649189173829	1.80389146599596	0.0906177580062772	0.542725863803791	-0.134008199873725	0.453776859690442	-1.25367723491005
Healthy	0.577863892804642	-0.208892075219978	1.8753280119846	0.904423934663984	0.308927063394053	0.591345137453195	-0.130351792089997	-5	-1.71085716406767
Healthy	0.170120840284709	-0.364908501675624	1.5454190782452	1.53474552439663	-0.0512985785239755	0.924673591163142	-5	-1.40993876919626	-2.15989390554324
Healthy	-0.0975728176100188	-2.51144928349956	1.75742108352118	1.3230892865944	-0.393425180441041	-5	-5	-5	-1.13259144347721
Healthy	-0.345476931188709	-1.88074411072206	1.88084022057345	0.903993464830385	-2.49214412830417	0.399607966741262	-5	-5	-1.14892519477111
Healthy	-0.15441830126575	-2.80134291304558	1.91246932666766	0.70659319276931	0.0770006894709	-5	0.531545333472478	-5	-1.60362627246349
Healthy	0.248968303899464	-5	1.38527712167905	1.51127572559571	1.36232656068396	0.460882815005827	-5	-5	-5
Healthy	-0.627935329281867	-0.919337443605817	1.71553714563354	1.56141625229077	-1.53283603403091	-0.782095125797335	-5	-0.561916711232765	-2.08724669632868
Healthy	0.807871104164441	0.816485232037654	1.34587577095313	-1.21056031543282	1.8062927401908	-0.908931268499988	-5	-5	-5
Healthy	-0.663640345534769	-1.74521031260279	1.84671067976028	0.497309835061876	-0.609100202826467	0.773694312137264	-5	-5	-5
Healthy	1.05871975720808	-0.801095600543267	1.82548642143946	0.321977263236108	-0.502379350218712	0.94786339218194	-5	-5	-1.39447947656253
Healthy	-0.143132205920644	-0.390821944705815	1.55638054612364	1.56347194850182	-0.123608938180812	0.385776026326919	-0.969400278034049	-5	-0.965211168748816
D007234	-5	1.31295825703473	-5	-1.3777859770337	1.87684244032122	0.382796630874838	-5	-5	-5
Healthy	0.440129485048802	-0.540019802968262	1.82946259905574	0.60566914046255	-0.559815345929115	0.603994799936684	0.161448863334426	-5	-5
D007234	1.55789404489837	0.381991813116966	-5	-5	-5	1.50846520966673	-5	-5	-5
Healthy	0.910664951375543	-0.524837480916909	1.72311097309625	0.813366123100656	1.0910983102677	0.0477809247411965	-5	-5	-1.91757369913923
D007234	1.2835642138973	0.0496598475914903	-5	1.17221837536304	1.80042740623276	-1.03282657704446	-5	-5	-5
Healthy	0.154168251475945	-3.15490195998574	1.83418021728072	1.22662284359794	-1.48704892002751	-0.373310694534378	-5	-5	-1.26225092610844
Healthy	0.233392128254599	0.181780724983515	1.40604446129336	0.891788818564637	1.06798165822016	-5	1.04893913159468	1.53573970795746	-0.553695886048076
D007234	1.87173903309343	0.48536788612949	-5	-1.99139982823808	-0.672968186978841	-5	-5	-5	-5
Healthy	-0.995807643740286	-1.44393884099047	1.84143437040709	1.00253581085735	-0.538681591204731	-0.421796448850233	-0.281564747492333	-5	-1.04614370177501
Healthy	0.605301813167672	-5	1.96566863409601	0.32806345250275	-1.71896663275227	-5	-0.1990150061958	-5	-5
D007234	1.56749665596908	0.952724654891628	-5	-5	-2.38721614328026	1.55344013592993	-5	-5	-5
Healthy	-0.808074148288564	1.47413508131232	1.07201595545367	1.67034031113078	0.475530273944959	0.330886369455838	-5	-1.63638802010786	-5
Healthy	-1.06696850489759	-5	1.78365450283431	1.03304961857323	0.716593416048919	-5	-5	-5	-1.6825635034649
Healthy	-5	-0.844147975040733	1.36624789660191	1.28727914294762	0.400406731464801	1.16359694235976	0.348672786336224	0.611084670008865	-5
Healthy	-5	-0.400509934874566	1.87102101933083	1.2920428602062	-2.20971483596676	0.258584608754797	-0.692717952966654	-0.984053756342434	-1.67571754470231
Healthy	0.830607271743095	-5	1.67657061829987	1.15826627314579	0.215433981489695	-0.324643330186459	-5	-5	-5
Healthy	-1.00961674109377	-1.12755235221099	1.82367287671833	0.887071839605155	-0.418824322981797	-0.0382657572653393	1.01349912455062	-5	-0.448111049736724
