group	Bacteroidaceae	Enterobacteriaceae	Dialisteraceae	Veillonellaceae	Oscillospiraceae	Erysipelatoclostridiaceae		Rikenellaceae	Acutalibacteraceae	Dialisteraceae	Barnesiellaceae	Methanobacteriaceae	Coriobacteriaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae	Coprobacteraceae
Healthy	73.30718	1.72502	0	0	0.86238	0		1.53318	0.13565	0	2.47642	0	0	0.86238	0.13449	0	0
Healthy	6.69262	0	4.89842	0	0	0.35718		1.9291	2.10902	4.89842	0	0.94651	0.96879	0	0	0	0
Healthy	12.55489	0.02906	0	0.0721	0.1001	0		3.50683	0	0	0	0.75366	0	0.1001	0	0.0784	0
Healthy	38.74941	0	0	0	0.46324	0		6.47764	0.71541	0	0	0	0	0.46324	0.18105	0	0
Healthy	24.309	0	1.00888	0	0	0		0.53076	0	1.00888	0.07584	0	0	0	0	0	0
D003424	0	0	0	0	0	0		0	0	0	0	0	10.87163	0	0	0.72355	0
Healthy	60.44718	0.06397	0	0	0.11879	0.08883		10.16116	0.00675	0	3.26787	0.11507	0.62736	0.11879	1.67863	0	0
Healthy	17.10377	0.05925	0	0	0.10188	0		20.57596	2.02355	0	6.4425	0.00328	0.05146	0.10188	1.05661	0.10171	0.04403
D003424	87.65386	4.06268	0.00223	0	0.00706	0		0.01046	0	0.00223	0	0	0	0.00706	0	0	0
Healthy	2.95087	0	0	0	0	0		15.28874	1.05953	0	0	0	0	0	0	0.40159	0
Healthy	11.92795	0	0	0	0.09096	0		4.68444	2.18269	0	0	0.50796	0.15093	0.09096	0	0.00261	0
Healthy	38.25175	0	0	0	0	1.64016		0.5919	12.322	0	3.77618	0.95478	0	0	0	0	0
Healthy	61.29262	0	0	0	0.20262	0		0.56077	0	0	0	0	0	0.20262	0	0.50417	0.21391
Healthy	83.96324	0.12185	0	0	0.06338	0		1.4948	0	0	1.97047	0	0	0.06338	0	0	0
Healthy	22.64371	0	0	0	0	0		34.84217	0.10439	0	2.81808	0	0	0	0	0	0
Healthy	31.72459	0	0	0	0.44228	0		5.9358	0	0	8.26997	0	0.12703	0.44228	1.55265	0.01454	0
Healthy	7.24266	0	0	0.10626	0	0		27.06465	0.24537	0	0.95871	0	0.05682	0	0.713	0.08972	0
Healthy	14.67498	0.11053	8.06663	0.00272	0.66519	0.077		2.50944	0.02501	8.06663	0	0	0.38686	0.66519	0	0	0
Healthy	10.31901	0	0	0	0	0		2.4251	20.2521	0	1.53473	0	1.57506	0	0	0	0.05807
Healthy	31.59207	0	0	0	0	0		0	1.06493	0	0.15739	0	0	0	0	0	0.43432
Healthy	17.92569	0	0	0	0	0		1.79941	6.87567	0	1.46526	0.28825	0	0	0	0	0
Healthy	7.1536	0	0	0.10893	0	0		28.03378	0.28693	0	0.95414	0	0.05066	0	0.62483	0.08768	0
Healthy	36.60872	0.0235	0	0.13555	0.06132	0		9.85652	0.27209	0	4.94584	0	0.03277	0.06132	0.04876	0.28265	0.11008
Healthy	50.05231	0	0	0	0.05792	0.00309		23.17602	1.97096	0	0	0	0.13565	0.05792	0.02446	0	0
Healthy	46.72504	0.15389	0	0	0.08807	0		13.01846	0.60464	0	0	0.01011	0.31625	0.08807	0.07854	0	0
Healthy	52.81622	0.14199	0	0.00826	1.0458	0.63989		0.25046	0.37834	0	0	0	0	1.0458	0	0.04784	0
Healthy	0.0747	0.10301	0.00759	9.95464	0	0		0	0.00339	0.00759	0.00305	0	0	0	0	0	0
Healthy	49.2079	0	0	0	0	0		0	0	0	1.09929	0	0	0	0	0	0
Healthy	9.90508	0.12456	0	0.092	0.05678	0		9.19422	4.0895	0	2.02421	0	0.85144	0.05678	0.0023	0.65034	0.31009
Healthy	69.27726	0	2.88884	0	0	0		8.58664	0	2.88884	0	0	0	0	0	0	0
Healthy	18.2879	5.06457	0	0	0.60575	0		8.53794	0.89467	0	0.64546	0.60704	0	0.60575	0.53345	0	0.0359
Healthy	40.40465	0	0	0	0.17529	0		14.01283	0.40748	0	0	0.04179	0.55112	0.17529	0.09544	0.22214	0
D003424	57.74413	0.17233	0.50257	0.12644	0.09578	0		10.84367	0	0.50257	0	0	0	0.09578	0.0162	0	0
Healthy	58.33865	0	0	0	0	0		4.36199	2.77166	0	0	0	0.15977	0	0	0	0
Healthy	59.26013	0.0306	0	0	3.36303	0.07133		10.09993	0	0	3.26936	0.07465	0.69124	3.36303	1.51966	0	0
Healthy	29.21591	0	0	0	0.35607	0		0.92059	0	0	0	0	0	0.35607	0	0	0
Healthy	56.00257	0	6.13294	0	0.05484	0		11.33851	0.49301	6.13294	0	0	0	0.05484	0	0	0
Healthy	25.58713	0.01783	0.12829	0.07326	0	0		1.75	0	0.12829	0	0	0.02457	0	0	0	0
Healthy	12.81759	0.05688	0	0	0	0		22.51501	0.10874	0	1.5687	0	0.10036	0	0.29632	0.10899	0
Healthy	25.97584	0.00862	5.77068	0.15593	0.0387	0		5.83321	7.3635	5.77068	0.07114	5.60501	0.94643	0.0387	0.16059	0.001	0
Healthy	30.27608	3.72281	0	0	1.4069	0		12.39658	3.15154	0	0.81834	0	0.0155	1.4069	0.22267	0	0.42162
Healthy	19.18437	0	2.05522	0.18901	0.01954	0		5.41231	2.47762	2.05522	0.75966	0.15387	0.35061	0.01954	0.07481	0	0.01294
Healthy	46.29544	0.09062	1.39957	0.15411	0.118	0		0	0.06074	1.39957	0	0	0	0.118	0	0	0
Healthy	14.13104	0	5.45916	0	0	0		0	0	5.45916	0	0	0	0	0	0	0
Healthy	0	0	6.75861	0	0	0		0	18.1635	6.75861	0	3.23033	0	0	0	0	0
Healthy	53.83709	0.00174	5.29407	0.00381	0.02272	0		2.97107	0.01398	5.29407	1.25826	0	0.18724	0.02272	0.03248	0.00056	0.05111
Healthy	7.73555	0.45444	0	0.04927	0.01738	0		2.80331	3.30195	0	3.7532	0	0.53754	0.01738	0.00237	0.21051	0
Healthy	57.39969	0	0	0	0.04047	0.24652		6.82963	4.67227	0	0	0	0	0.04047	0.04057	0	0
Healthy	78.71114	0	0	0	0	0		0.35439	0.03891	0	0.38651	0	0	0	0	0	0.01794
Healthy	22.72709	0.09194	0	0.05327	0.01389	0		5.55822	0.00994	0	0.97608	3.25825	1.20997	0.01389	0.06586	0.11295	0.70408
Healthy	1.2351	0	0	0.01531	0.33028	0.41657		0.14546	0.11455	0	0	23.2123	0	0.33028	0.00435	0.76277	0
Healthy	10.98924	1.20415	0.67405	0	0.47832	0.1286		0.34043	2.08346	0.67405	0	0	0	0.47832	0	0.95489	0
Healthy	51.15279	0	0	0	0.03614	0.00464		22.87978	1.89254	0	0	0	0.15255	0.03614	0.03246	0	0
Healthy	45.07614	0	0.33659	0	0	0		18.99289	0.31167	0.33659	0.58829	0	0.08698	0	0.03744	0.1995	0
Healthy	46.7618	0.04563	4.70232	0	0	0		1.76677	0.02106	4.70232	1.46482	0.07596	0	0	0	0	0
Healthy	8.9056	0	33.3458	0	0	0		1.1286	0	33.3458	0.49332	0	0	0	0	0	0
Healthy	49.96938	0.01808	0	0.07473	0.05552	0		13.47512	4.27403	0	4.34467	0	0.80581	0.05552	0.01602	0.37548	0.00966
D003424	53.94144	0.96814	0	0.01605	0.77349	0		10.05023	0.23977	0	1.74843	0	0	0.77349	0.15336	0	0
Healthy	37.33223	0	0.56439	0.08888	0.0182	0		15.88731	4.07356	0.56439	1.8394	0	0.99048	0.0182	0.00109	0.07974	0.00402
D003424	0	0	0	0	0	9.25031		0	5.72432	0	0	0	10.5099	0	0	0	0
Healthy	0.01036	31.25519	0	0.59503	1.09077	0		0.00425	0	0	0.00288	0	0	1.09077	0	0.23941	0
Healthy	21.09078	1.45041	0	0.1108	0	0		0	0	0	0	0	0.83133	0	0	0	0
Healthy	85.93009	0.50987	3.35751	0.02273	0.1709	0		0	0.3789	3.35751	0	0	0.14886	0.1709	0.005	0	0
Healthy	23.1251	0	5.50182	0.0058	0.3168	0		14.15453	0.93393	5.50182	0.11926	0.04071	0.40593	0.3168	0.13861	0.00775	0
Healthy	15.43528	0.60739	3.08845	0	4.02079	0		21.76778	2.35522	3.08845	2.11805	0	0.68067	4.02079	0.6342	0.00849	0.11805
Healthy	15.84344	0	0	0.08348	0.01122	0		4.74382	4.40458	0	5.94479	0	0.07106	0.01122	0.00518	0	0
Healthy	0.02398	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	48.20814	0	0	0	2.59798	0.10466		13.85816	1.7073	0	1.92015	0.02599	0.57258	2.59798	1.37696	0	0
Healthy	16.93879	0.03249	0	0.01139	0	0		1.08091	6.4813	0	1.24557	1.17411	0.11939	0	0	0.04434	0
Healthy	0.98503	0.21199	2.63906	0	0.14515	0		0	0	2.63906	0	0	0	0.14515	0	0.01656	0
Healthy	69.70617	0.01502	0	0	0.01464	0		9.13898	0.0018	0	0	0	0	0.01464	0.04529	0	0
Healthy	63.69073	0	3.1302	0	0.01491	0		12.67374	0	3.1302	0	0	0	0.01491	0	0	0
Healthy	85.12374	0.08678	0	0.14528	0.28687	0		0.0044	0	0	0	0	0	0.28687	0	0.00182	0
Healthy	26.37359	0	0	0.1847	0.00108	0		3.98073	0.92374	0	0	0	3.91151	0.00108	0	0.02163	0
Healthy	19.9402	0	0	0	0.04495	0		5.19731	0.02568	0	1.48789	0	1.19242	0.04495	0.07116	0.26581	0
D003424	54.38371	0	0.02851	0	0.10055	0		0	0.0161	0.02851	0	0	0	0.10055	0	0	0
D003424	50.7681	0	0	0	0.12079	0		11.6939	0.01091	0	0	0	0	0.12079	0.01919	0.01095	0
Healthy	15.20049	0.19164	13.8864	0	0	0		0.53716	20.9506	13.8864	0	0	8.07396	0	0	0	0
Healthy	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	75.45184	0	0	0.01108	0	0		0.65976	0.50076	0	0	0	0.00653	0	0	0.0141	0.07586
Healthy	44.63279	0	0.37095	0.00194	0	0		19.45102	0.35335	0.37095	0.63088	0	0.09496	0	0.0558	0.22405	0
Healthy	36.51609	2.31736	0	0	0.18675	0		11.54333	0	0	3.30334	0	0	0.18675	0.05012	0	0
Healthy	35.06171	0.23371	0	0.01859	0.56549	0		5.00942	0.01514	0	1.22552	0	0.43562	0.56549	0.01371	0.02795	0.01588
Healthy	39.51349	0.08711	0	0	0.06531	0		6.75716	0.10419	0	5.02209	0	0.18546	0.06531	0.27229	0	0.04719
Healthy	53.65404	0	4.61335	0.20931	0.18485	0		6.76767	0	4.61335	1.09773	0	0	0.18485	0.0077	0	0
Healthy	20.99024	0.38544	0	0	0.17604	0		32.27855	0.03449	0	0.43946	0	0	0.17604	0.02754	0	0
Healthy	41.74842	0	0	0	0.48667	0.22506		1.66372	1.04447	0	0	0	0	0.48667	0.02239	0.08182	0
Healthy	10.05104	5.96798	0	0	0	1.1386		0	0	0	0	1.17601	0.95473	0	0	0	0
Healthy	22.26525	0	0	0	0	0		15.96333	0	0	3.50041	0	1.05088	0	0.07915	0.66177	0.13938
Healthy	21.65317	8.16134	1.71806	0.04547	0.60243	0.47789		3.09812	7.93796	1.71806	0	0	2.79408	0.60243	0	0.04503	0
Healthy	21.38533	0	0	0	1.5748	0		8.97233	1.51624	0	0	1.4988	0	1.5748	0.28378	0	0.14583
Healthy	17.61028	0	4.65646	0	0	0		0	32.483	4.65646	6.2093	0	0	0	0	0	1.20461
Healthy	66.40744	0.04028	0	0	0.04168	0		3.63566	0.06731	0	0	0	0	0.04168	0.04748	0.04271	0
Healthy	62.51188	0.11647	0	0.06795	0.00507	0		2.93498	0.00706	0	1.11072	0	0.55142	0.00507	0	0.00393	0.01097
Healthy	8.51474	0	0	0	0	0		4.99019	4.36137	0	0	0	2.04615	0	0	2.01574	0
Healthy	67.18047	0	6.98796	0	0	0		0.86418	0.06202	6.98796	0.10354	0	0	0	0	0	0.27497
Healthy	85.37583	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	45.45948	0.22094	7.20451	0.16401	0.02319	0		0	0	7.20451	0	0	0	0.02319	0	0	0
Healthy	12.77893	0.22091	0	0	0.12438	0		3.22423	11.38356	0	0.5316	2.2661	1.12483	0.12438	0.05541	0.1428	0.09035
Healthy	27.88617	0	6.85703	0	0	0		1.46389	7.33099	6.85703	0	0	0	0	0	0	0
Healthy	34.36	0	0	0	1.80319	0		8.68813	1.49798	0	0.01323	0.36043	0	1.80319	0.01043	0	0.02286
Healthy	31.61593	0.00603	0.00022	0.00837	0.01634	0.00525		9.42948	0.04411	0.00022	0	0	0.75056	0.01634	0.18363	0.23762	0
Healthy	55.50235	0	6.24722	0	1.76831	0		11.26441	0.48209	6.24722	0	0	0	1.76831	0	0.00525	0
Healthy	54.2621	0.01973	6.00485	0	0.03192	0		14.87898	0.15006	6.00485	0	0	0	0.03192	0	0	0
Healthy	53.41295	0.07578	5.80735	0	0.01075	0		14.74041	0.16033	5.80735	0	0	0	0.01075	0	0.00461	0
Healthy	32.33161	0.0772	0.32486	0.00905	2.32258	0		14.04206	0.69164	0.32486	5.39401	0.19453	0.22265	2.32258	0.12422	0.02285	0.36171
Healthy	20.16763	0.40413	0	0.02655	0.01514	0		7.42352	4.61283	0	5.47772	0	0.41176	0.01514	0.00038	0.08691	0.03523
Healthy	0.63797	26.5371	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	59.61472	0	0	0	0	0		2.74917	0.44254	0	0.80074	0	0	0	0	0	0
Healthy	25.90006	0	0	0	0.37426	0.21204		8.6717	1.75271	0	3.49356	2.76374	0	0.37426	0.09369	0	0.1604
Healthy	17.769	12.48897	0	0	0.00677	0		0.01404	0	0	0	0	0.68492	0.00677	0.00023	0	0.02205
Healthy	65.52638	0	6.25982	0	0	0		1.86969	0.02299	6.25982	0.15688	0	0	0	0.04086	0	0.27296
Healthy	12.29747	0	0	0	0.17732	0		10.77802	6.28787	0	10.5218	12.0425	0.94487	0.17732	0.07284	0.16393	0
Healthy	18.06735	0.27444	0	0	0.0891	0		6.8761	8.56068	0	2.33807	0.6539	0.2099	0.0891	0.06421	0	0.07798
Healthy	16.88865	0.19124	0.52251	0.0544	0.02407	0		5.14266	0.14104	0.52251	14.2136	0	0.24642	0.02407	0.11873	0.00055	0
Healthy	23.55575	0.83585	0	0	0.03002	0		13.81343	0	0	3.745	0	0	0.03002	0.11929	0.22649	0
Healthy	66.68576	1.19252	10.6897	0.84851	0.00604	0		0	0	10.6897	0	0	0	0.00604	0	0	0
Healthy	35.08188	0	0	0.0027	0.18454	0		20.44753	0	0	2.70141	0	0.00624	0.18454	0.19167	0.12626	0.05798
Healthy	7.41536	0	0	0	0.04424	0		1.1705	0	0	0.37682	1.68806	0.14805	0.04424	0	0	0.09494
Healthy	41.0005	0	0.36077	0.00413	0	0		20.48582	0.33221	0.36077	0.66416	0	0.1252	0	0.05192	0.22473	0
Healthy	61.84235	0.13586	0	0.01735	0	0		0.94804	2.74794	0	0.12029	0	0.0274	0	0	0.00111	0
Healthy	40.04832	0	0	0.12488	0.0541	0		17.68917	1.78927	0	0	0	0	0.0541	0	0	0
Healthy	45.83941	0	0	0	0.10266	0		11.52034	0.62582	0	0	0	0.25238	0.10266	0.04488	0	0
Healthy	17.24653	15.9415	0	0	0.04566	0.02787		0	0.08425	0	0	0.33908	0.19768	0.04566	0	0	0
Healthy	55.33646	0.05751	6.37489	0.19775	0.61188	0		8.76245	1.01705	6.37489	6.31527	0	0.19603	0.61188	0.09095	0	0
Healthy	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	4.74352	0.28602	0	0	0.07097	0		18.02173	20.25438	0	0	0	0.12508	0.07097	0.03188	0.03893	0
Healthy	19.11313	0	0	0	4.54672	0		11.97265	1.04364	0	1.27443	0.06171	0	4.54672	0.91635	0	0.30059
Healthy	9.70099	0	10.7103	0	0	0		1.32694	0	10.7103	0.69678	0	0.3283	0	0	0	0
Healthy	26.92547	0	0	0.46895	0	0		17.64328	0.1503	0	1.1574	0	0.07502	0	0.47382	0.10822	0
Healthy	37.24702	1.61886	0	0.22769	1.08722	0.0534		0	0.00148	0	0	0	2.25101	1.08722	0	0.00644	0
Healthy	46.39845	0	0	0	0.03627	0.00649		24.92706	2.16782	0	0	0	0.17215	0.03627	0.03168	0	0
D003424	47.95147	1.54584	0	0.04063	0	0		0.03401	0.10043	0	0	0	0.18478	0	0.10597	0	0
Healthy	50.59341	0	0	0	0.03093	0		23.22074	1.90643	0	0	0	0.16663	0.03093	0.04472	0	0
Healthy	73.64632	1.60609	0	0	1.10019	0		1.47283	0.23375	0	2.49804	0	0	1.10019	0.13573	0	0
Healthy	44.5478	0.01598	0	0	0.02229	0.24632		3.86781	2.70835	0	1.03847	0	0.08076	0.02229	0.12961	0	0.07762
Healthy	33.86944	0.13716	0	0	0.15369	0		15.55591	1.34169	0	0	0.21804	1.21269	0.15369	0.12344	0.54717	0
Healthy	37.0803	0.28098	0.0706	0.15366	0.01253	0		17.74788	0	0.0706	0	0	0	0.01253	0	0.07788	0
Healthy	30.51913	0	0	0	0.00227	0.88999		0.03301	0.08646	0	0.007	0.68489	0	0.00227	0	0	0
Healthy	63.00057	0	0	0	0	0		1.67023	3.88725	0	0.04243	0	0.0213	0	0	0	0.11571
Healthy	32.88129	0	2.05765	0.13496	0.69546	0		3.32594	5.80751	2.05765	4.16773	0.57513	0.01587	0.69546	0	0	0
Healthy	37.9392	0.42733	0	0	0	0		2.49167	0	0	5.62211	0.57785	0	0	0	0	0
Healthy	38.78122	0.06647	0	0	0.45129	0		6.80215	0.70089	0	0	0	0	0.45129	0.20697	0	0
D003424	3.8795	0	0.02056	2.1474	1.11555	0.01083		0.18341	0	0.02056	0	0	0	1.11555	0	0	0
Healthy	31.23126	0	1.19499	1.88572	0	0		1.18171	8.77603	1.19499	0	0	0.03795	0	0	0	0
Healthy	15.41016	3.25803	0	0.07083	0.00481	4.97017		1.81741	1.82729	0	0.03058	0	1.39904	0.00481	0.18415	0	0
Healthy	76.13304	0	0	0	0.00762	0		0.65183	0.49023	0	0	0	0.03553	0.00762	0	0.00523	0.11704
Healthy	29.88501	0	17.6804	0.02056	1.09785	0		4.82671	4.66875	17.6804	5.23206	0	0.61709	1.09785	0.11801	0.01538	0
Healthy	11.0686	1.00904	0	0.04127	0.00191	0		2.41495	11.8665	0	1.36084	0.74572	0	0.00191	0.1039	0.58387	0
Healthy	66.42993	0.91375	10.601	0.83686	0.00579	0		0	0	10.601	0	0	0	0.00579	0	0	0
Healthy	22.4644	0.01889	0	0	0.15473	0		8.31955	0.1257	0	3.65662	0	0.27075	0.15473	0.3909	0.72557	0
Healthy	3.88965	0.00701	0	0.00294	0.22423	0		1.03063	0.09235	0	1.31613	12.6844	0.33736	0.22423	0.08524	0.0327	0
Healthy	39.74812	0	0	0	0.02627	0.68612		0.98268	0.0129	0	0.42362	0	0.01622	0.02627	0.06604	0	0.01491
Healthy	19.37408	0.08296	0	0.39377	0.33137	0.07081		0	0	0	0	0	0.00959	0.33137	0.00557	0.06107	0
Healthy	44.6078	0.36191	0	0	0	0		11.65745	0	0	6.24255	0	1.30639	0	0	0.07311	0
Healthy	16.5566	0	14.5412	0	0.57836	0		1.96046	0.07607	14.5412	3.36121	4.04538	0.6486	0.57836	0	0	0
Healthy	24.55894	0.18727	0	0	0.24959	0		6.94697	9.93151	0	4.21699	0.6324	0	0.24959	0.08296	0.19113	0
Healthy	54.04105	0	0	0	1.35409	0		9.80329	0	0	0.76752	0	0.288	1.35409	0.31988	0	0.00513
Healthy	30.44431	0.34666	0	3.2718	0.03648	0.01524		0	0	0	0	0	0.28648	0.03648	0	0.02125	0
Healthy	26.60451	0.05046	5.15746	0.00583	0.09262	0		0.56481	7.45113	5.15746	1.13339	0	0	0.09262	0	0.0805	0
Healthy	18.63699	0	0	0.14528	0	0		1.17581	16.93056	0	0	0	0.8974	0	0	0.01449	0
Healthy	4.26884	0	0	0	0	0		1.59042	7.94153	0	0	3.78589	2.26472	0	0	0	0
Healthy	73.90477	0.33113	8.18241	1.09359	0.59749	0		0	0.27429	8.18241	0	0	0.19782	0.59749	0.01026	0	0
D003424	52.53595	0.46182	0	0	0.4038	0		0.01573	0	0	0	0	0	0.4038	0	0.02339	0
Healthy	44.71761	0	0	0	0.0379	0		17.11623	0.06602	0	0	0	0.00371	0.0379	0	0	0
Healthy	45.79997	0.23085	2.84814	0	0.03435	0		15.84316	1.08845	2.84814	3.1888	0.03754	0	0.03435	0.06321	0	0.04301
Healthy	30.99158	0.05406	0	0.00239	0.39938	0		4.06109	0.63553	0	4.54616	0.52025	0	0.39938	0.05163	0.12008	0.06399
Healthy	39.77224	0	0	0.05773	0.07678	0		17.75566	1.84255	0	0	0	0	0.07678	0	0	0
Healthy	51.153	0	12.3662	0	0.06341	0		4.17825	7.00476	12.3662	0	0	0	0.06341	0	0.02621	0.15532
Healthy	0.10723	2.24583	0	1.96752	0	0		0.01931	0	0	0	0	0	0	0	0	0
Healthy	37.62978	0.84199	0	0.05993	0.06111	0.30128		6.09624	4.63361	0	0	1.91365	0	0.06111	0.00684	0.17237	0
Healthy	46.08922	0	1.76099	0.05809	0	0		2.61891	1.7857	1.76099	0	0	0.05092	0	0	0.02924	0
Healthy	50.53227	0.26993	0	0.03072	0.0103	1.27121		2.01872	10.06441	0	0.04666	0.02601	0.5224	0.0103	0.05004	0	0.00673
Healthy	27.445	0	6.16718	0.17387	0.40289	0		1.19327	0.03853	6.16718	0.58128	0.17925	0	0.40289	0	0	0
Healthy	29.20105	0	15.5468	0	0.25714	0		15.50906	0	15.5468	12.4806	0	0.58973	0.25714	0	0	0
Healthy	8.34271	0.03607	0	0	0.00909	0		9.21326	7.41881	0	0	0	0	0.00909	0.02332	0.05947	0.47115
Healthy	60.52706	0.28019	2.25348	0.54239	0.48386	0.08231		8.30866	0	2.25348	2.92749	0	0.21436	0.48386	0.02566	0.20829	0.09542
D003424	53.39362	0.8613	0	0	0.32761	0.10281		2.49257	0.42586	0	0.07726	0	0.00533	0.32761	0.05524	0	0
Healthy	51.25936	0.44817	0.00631	11.21719	0.03744	0		0.00164	0	0.00631	0	0	0	0.03744	0.00874	0.01056	0
Healthy	20.66264	0	2.93626	0	0.07112	0		4.59193	0.04288	2.93626	20.3315	0	0.2337	0.07112	0.0134	0.07496	0
Healthy	34.88743	0	0	0	0.13354	0		20.40514	0	0	2.54835	0	0	0.13354	0.22483	0.13802	0.05283
Healthy	32.7612	0.19681	7.81144	0.00251	0.0974	0		16.27494	0.96256	7.81144	5.73634	0.9034	0	0.0974	0.40446	0	0.01926
Healthy	67.11065	0.97595	10.23	0.8789	0	0		0	0	10.23	0	0	0	0	0	0	0
Healthy	22.542	0.44396	2.56619	0.17283	0.0959	0		4.22637	0.69529	2.56619	0.75844	0.02214	1.32554	0.0959	0	0.1505	0
Healthy	34.7506	0.15858	0	0	0.12875	0		15.64671	1.39995	0	0	0.24867	1.2966	0.12875	0.11176	0.46578	0
Healthy	25.48035	0	7.8536	0	0.08701	0		2.81903	0	7.8536	1.4846	0	0	0.08701	0	0	0
Healthy	11.21787	1.8865	0	0	0.19431	0		7.683	0.83207	0	3.44133	0.51151	0.3113	0.19431	0	0	0.00811
Healthy	16.89178	0	0.62564	0.27546	0	0		1.83598	0.37401	0.62564	0	0	0.22257	0	0	0.11505	0
Healthy	36.34157	0	10.1069	0.30816	0.02485	0		1.08908	4.84978	10.1069	0	0	0	0.02485	0	0	0
Healthy	39.822	0	0.90171	0	0	0		2.51411	6.29077	0.90171	0	0	0.03561	0	0	0	0
Healthy	85.8034	0	13.8698	0	0	0		0	0	13.8698	0	0	0	0	0	0	0
Healthy	27.48794	0	0	0	0	0		0	12.4159	0	5.55733	0	0	0	0	0	0
Healthy	61.56955	30.1017	0	0.01695	0	0		0	0	0	0	0	0.17965	0	0	0	0
Healthy	19.06235	2.20711	2.38636	0.15961	0.21543	0.00149		0	0.19287	2.38636	0	0	0	0.21543	0.03909	0.17878	0
Healthy	4.51312	0	80.9451	0	0.02424	0		6.50112	0	80.9451	0.02399	0	0.09009	0.02424	0	0	0
Healthy	37.71015	0.88721	0.06532	0	0.64912	0		19.75256	0.73863	0.06532	2.88489	0	0.92484	0.64912	0.40586	0.01844	0.09432
Healthy	48.03576	0	0	0	0.06251	0.09935		13.7214	1.71192	0	2.09284	0.03181	0.58374	0.06251	1.34798	0	0
Healthy	10.8547	0	0	0	0	3.33942		0	2.81604	0	0	11.47081	0.52526	0	0	0	0
Healthy	22.21484	0.04461	0.04341	0	0.03367	0		4.42816	0.27212	0.04341	2.3985	0	0.36241	0.03367	0.02952	0.01612	0.07928
Healthy	14.1751	9.13135	1.43343	0	0	0		5.14505	5.13706	1.43343	0	0	4.83101	0	0	0	0
D003424	74.4981	0.03466	0	0	0.14794	0		0.0054	0	0	0	0	0.174	0.14794	0	0	0
Healthy	40.34652	11.7181	8.30006	0.71376	0	0		6.20974	0	8.30006	18.4747	0	0.23047	0	0.01453	0	0
Healthy	21.92546	0	0.16245	0	0	0		2.15665	1.7915	0.16245	0	0	0.15234	0	0	0.03545	0
Healthy	55.56629	0.06497	0	0	0.37619	0.59152		7.1978	1.00467	0	1.35507	0.02964	0.11564	0.37619	1.40923	0	0
Healthy	50.03803	1.08832	9.20421	0	1.31321	0		2.51367	0.59192	9.20421	0	0	0.72767	1.31321	0.21326	0.01672	0
Healthy	6.39134	0	1.98301	0	0	0		1.40956	20.47756	1.98301	0.50524	0.04087	0.64423	0	0	0.0763	0
Healthy	2.99199	0.02963	0	0	0.00442	12.8928		0.32663	0.04777	0	0.04595	0.07054	2.94568	0.00442	0.00694	0.1231	0
Healthy	72.89246	0.47656	0	0	0	0		2.89159	0.07249	0	0	0	0.01038	0	0.022	0	0
Healthy	37.64374	0	0	0	0	1.38954		2.44861	0	0	0.3993	0	0.03323	0	0.13858	0	0
Healthy	1.46977	13.3728	0	0	0	0		0	0	0	0	0	0.08065	0	0	0	0
Healthy	22.92809	1.14409	0	0.09039	0.22721	0		14.92183	0.82971	0	1.3808	0.0651	0.46314	0.22721	0.15758	0.00804	0.17949
Healthy	2.80734	0	0	0.03456	0	1.38487		0	3.10948	0	0	13.6877	4.79853	0	0	0	0
Healthy	50.35432	13.1928	0	0.00446	0.234	0		5.19285	0.21402	0	0	0	0.06135	0.234	0.05799	0.00379	0
Healthy	69.52707	0	0	0.01906	0	0		1.02199	0.62477	0	0	0	0.0362	0	0	0.00314	0.12314
Healthy	17.725	2.40029	0	0.12931	0	0		5.07935	10.4054	0	0.88791	0.39354	1.97075	0	0	0	0
Healthy	39.6444	0.02524	0	0	0.44008	0		6.68251	0.80578	0	0	0	0	0.44008	0.18676	0	0
Healthy	14.18347	0.78188	1.78541	0.0002	0.18237	0		1.96855	3.98798	1.78541	0.74653	0	4.58264	0.18237	0.0464	0.08733	0
Healthy	50.4777	0	0	0	0.03555	0		23.7019	1.9026	0	0	0	0.17187	0.03555	0.03834	0	0
Healthy	34.2313	0.14069	0	0	0.15444	0		15.82441	1.40789	0	0	0.22303	1.45726	0.15444	0.09323	0.44962	0
Healthy	24.81135	0.01194	4.18592	0.01532	0.26	0		0.70591	6.3849	4.18592	3.57007	0	0.75728	0.26	0.01688	0.00492	0.17226
Healthy	25.60674	0	0.29805	0.00925	0.0137	0		7.81203	0.03789	0.29805	0.50852	0.04896	0.31141	0.0137	0.15033	0.04065	0
D003424	4.32565	0.22573	1.86933	1.27637	0.36753	0		0	0.27832	1.86933	0	0	0.02853	0.36753	0	0	0
Healthy	37.6666	0.10043	0	0	0.00709	0.05688		35.78893	1.1683	0	0	0	0.43889	0.00709	0.07168	0	0
Healthy	8.80531	0.50805	0.00612	0	0.02098	0		4.74954	0.13057	0.00612	1.59842	0	1.04846	0.02098	0.03321	0.08319	0
