group	Oscillospirales	Enterobacterales	Pseudomonadales	Peptostreptococcales		Bacteroidales	Veillonellales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Desulfovibrionales	
Healthy	5.18597	0.26918	0	0		76.33169	9.32309	0	0.03327	0	0.00767	
Healthy	26.20417	0.75317	0.14693	0.1625		15.95007	0	1.56976	0.056	2.48808	0.03757	
Healthy	18.60246	0	0	0		33.00682	7.92845	0.04114	0.03117	0	0	
Healthy	7.38365	0.17312	0	0.18074		33.33479	1.22304	0.14422	0.25649	0	0.02839	
Healthy	7.02362	0.00945	0.20519	0		65.66844	3.23764	0	2.11366	0	0.03244	
Healthy	3.37969	7.89453	0.75751	0		72.1312	0	0	0	0	0	
Healthy	7.54225	0	0	0		79.11498	0.03804	0	4.71587	0	0	
Healthy	3.29187	0.06281	0	0		68.24437	0.30071	0.05177	0.78712	0.2505	0	
Healthy	3.52074	0	0	0		17.66235	0	0	0	0	0	
Healthy	0.32473	22.95247	0	0		11.01509	0.02836	0.3623	0.3674	0	0	
Healthy	1.78324	0.02112	0	0		78.14997	3.38631	0	0.27769	0	0	
Healthy	11.06845	0.5002	0	0		21.87536	0	4.7408	0.05967	0	0.08063	
Healthy	5.44393	0.08051	0.63895	0		58.53372	0	0	0	0	0.07621	
Healthy	0.20884	0.20279	0	0		84.4203	0	0	0	0	0	
Healthy	6.30289	0.61295	0	0.03665		42.47926	1.75677	0.36584	1.89431	0.23517	0.05312	
Healthy	3.72816	0.11432	0	0		47.37889	0.09331	9.35217	0.83108	0	0.66426	
Healthy	4.08327	0.06965	0	0		63.50921	0.008	0	5.06271	0	0.17736	
Healthy	3.63461	0	0	0		63.98266	0	0.07563	0	0	0	
Healthy	0.00099	43.4978	0.01653	0		10.74691	0	0	0	0	0	
Healthy	1.21087	1.83613	0	0.011		25.67414	0	11.122	0	33.6412	0.23576	
Healthy	9.68843	0	0	0		47.06505	0	3.14787	0.0032	4.37368	0.06913	
Healthy	0	62.5387	0	0		22.49124	0	0	0	0	0	
Healthy	10.52096	0.37518	0	0.08644		59.98644	0.01863	0	0.64128	0	0.06516	
Healthy	16.15566	0	0	0.26426		41.62984	2.44367	0	0.01433	0	0	
Healthy	3.7719	0.09242	0	0		76.83471	6.36546	0	0.27631	0	0.08689	
Healthy	1.05695	0	0	0		72.2048	0	0	0	0	0	
Healthy	1.38399	4.06977	0	0		92.28812	0	0.59471	0	0	0	
Healthy	13.87413	0	0	0		69.77468	0	0	0.62	0	0.05133	
Healthy	10.50373	0.36146	0.01404	0.85915		31.98124	0.0084	0	0	0	0	
Healthy	0.00048	80.1911	8.02245	0.01069		0.40149	0.05009	0	0.01279	0	0	
Healthy	4.98981	0.24223	0	0		77.09379	9.08155	0	0.05063	0	0.00131	
Healthy	5.88356	2.0831	0	0		23.00965	0	11.616	0.29636	0.45884	0.13869	
Healthy	6.25253	3.88326	0	0.1041		38.17931	0.99329	0	0.03146	0	0	
Healthy	6.5565	13.8152	0	0		33.2285	10.4296	0.42375	0.21874	0.47848	0	
Healthy	10.32765	0.0257	0	0.25586		61.00916	0.27777	0.74658	0.03667	0	0.02491	
D001172	2.0161	0.43674	0.49964	0.00106		71.78235	0	0.00464	0.33157	0	0.03321	
Healthy	4.93413	0.62891	0	0.00675		43.39178	0	0.4544	0.07373	0.26709	0	
Healthy	7.17186	1.66111	0	0		43.92815	0.39035	0	0	0	0	
Healthy	19.47635	1.04473	0	0.00447		56.97941	0.01951	0.03433	0.11219	0	0.0363	
Healthy	1.92588	0	0	0		82.02317	0	0	0	0	0	
Healthy	9.13958	1.97684	0.07732	0.02578		36.78631	0.36813	0.14651	1.14166	0	0	
Healthy	24.21266	0	0	0.02149		35.12021	4.63176	0.00075	0.73316	0.14024	0.01019	
Healthy	2.71082	1.75981	0	0.02005		33.69758	1.10061	0.0125	0.09698	0	0.00341	
Healthy	4.56939	0	0	0		49.74725	0	0	0	0	0	
Healthy	19.58658	0.05524	0	0		50.72765	0	0	0.08145	0.05619	0.96884	
Healthy	12.12022	1.0333	0	0.02365		42.76229	0.50892	4.91313	0.64181	0.53657	0.28307	
Healthy	5.9688	10.2371	0	0		13.51035	2.75299	43.3886	0.29002	0	0.73117	
Healthy	2.49256	0	0	0.07386		7.60965	0	1.62593	0	14.4604	0	
Healthy	7.20362	0.07521	0	0		64.41087	0.38799	0	1.40232	0.18758	0.08654	
Healthy	11.0999	0	0	0		30.40843	0	1.57389	0	1.65946	0	
Healthy	6.16445	0	0	0.0811		60.42897	0	0	0.09477	0	0	
Healthy	10.83414	0.11712	0	0		48.36933	7.19169	0.16663	2.8427	0.14643	0	
Healthy	2.07062	0	0	0		54.34683	0	0	1.03817	0	0	
Healthy	6.57776	0.79162	0	0		60.31638	0.06186	5.86806	2.36653	0	0	
Healthy	21.04167	0.06818	0	0.87784		32.39831	4.58211	0	0	0.02661	0	
Healthy	0.04037	34.49942	0.46201	0		51.9661	0.21974	0.24414	0.01532	0	0	
Healthy	3.93054	1.63541	0	0		86.67021	0	0	0.10453	0	0.10866	
Healthy	25.05284	0	0	0		53.94904	0.79588	0	0	0	0	
Healthy	0	38.6007	0	0		17.6916	0	0	0.08514	0	0	
Healthy	0.05989	0.77311	0	0		67.13084	11.00551	0	0	0	0	
Healthy	13.18604	0	0	0		25.20194	5.57921	0	0	0	0	
Healthy	1.82906	0.11603	0	0		70.08185	6.0438	0	0.14531	0	0	
Healthy	15.90966	0	0	0.22763		22.977	2.04248	1.63792	0.16143	5.95843	0.01495	
Healthy	10.72442	0.40174	0	0		29.26254	0	5.09943	0.03181	0	0.05606	
Healthy	1.7149	0.1872	0.55062	0		49.27703	0	0	0.17843	0	0.05072	
Healthy	3.59359	0.0171	0	0		68.69444	4.18391	0	0.19631	0	0.08122	
Healthy	7.97576	0.21031	0	0.05342		45.39268	0	0	0.04145	0	0	
Healthy	12.38335	0	0	0.15557		36.02451	0	0	0.04622	0	0.23754	
Healthy	5.62532	0.11288	0	0		70.46873	4.24768	0	0.19432	0	0.15293	
Healthy	10.34309	0.248	0	0		41.26125	0	17.4983	0.04286	0	1.83635	
Healthy	3.69285	1.50464	0	0		86.325	0	0	0.13374	0	0.10447	
Healthy	32.7739	0.6389	0.05597	0.00694		32.03391	0.00027	0.05434	0.07502	0	0.02126	
Healthy	5.93796	1.2401	0	0		54.38789	9.07253	7.03795	0.28159	0	0.19795	
Healthy	20.3138	0	0	0		11.50015	0	0	0	0	0	
Healthy	0	0.02444	0	0		87.51526	0.00139	0	0.41347	0	0	
Healthy	9.38893	6.04552	0.07168	0.0063		35.27356	2.38809	1.43023	0.03185	3.47596	0.37399	
Healthy	7.00809	3.81471	0	0		64.18112	0	0	0.23006	0	0.24541	
D001172	5.13766	0.17464	0	0		75.49031	0.03419	0	3.74499	0	0.02442	
Healthy	5.84322	2.46933	0	0.15004		14.83497	0.50904	0	0.01797	0	0	
Healthy	12.45884	0.76602	0	0.3995		45.67007	0	0	0.58131	0	0.01908	
Healthy	6.81303	0	0	0.01066		44.35732	18.04581	7.24902	0.30087	0	0.101	
Healthy	20.41721	0	0	0		31.98761	5.93275	0	0	0	0	
D001172	14.877	0.33568	0	0		61.39993	0	0	0	0	0	
Healthy	0	0	0	0		40.06592	0	0	0	0	0	
Healthy	7.52962	0.31653	0	1.00951		71.89766	0	0.75706	0.04101	0	0	
Healthy	10.77929	0.24304	0	0		46.11662	0.35199	0	0.17543	0	0	
Healthy	36.86781	0	0	0		16.44269	0	0	0	0.83832	0	
Healthy	4.68856	0	0	0		65.46219	0	0	1.06689	0	0.36265	
Healthy	28.62796	0	0	0		14.47004	2.80864	0	0	0	0	
Healthy	3.90399	0.02334	0	0		76.65335	6.50974	0	0.26785	0	0.07408	
Healthy	10.32659	0.14818	0	0.03265		33.92695	0.31699	0.00093	0.00239	0.00087	0.06757	
Healthy	1.84077	0.01937	0	0		69.49744	6.00624	0	0.13016	0	0	
Healthy	27.93724	0.00015	0	0.46185		2.90407	0	0.12499	0	7.91767	0.00072	
D001172	9.40979	0.90275	0	0.07507		47.77891	0.15545	0	3.83102	0	0.07074	
Healthy	3.66208	0	0	0.14174		8.0179	0	0	0	0.37891	0	
Healthy	12.67852	1.59734	0	0.03624		34.71316	0.64263	0.01726	1.20222	0	0	
Healthy	1.01859	0	0	0		80.53586	2.78692	0	0.17312	0	0	
Healthy	12.25631	3.54587	0	0.04794		32.09439	0	0	0.43034	0	0	
Healthy	9.10257	0	0	0.64106		43.64995	1.24081	0.17068	0.08481	0	0	
Healthy	12.65406	0.98372	0.05523	0.26556		44.77808	0.06083	0.01048	1.78797	1.77402	0.00444	
Healthy	2.46956	0	0	0		52.2481	3.18767	0	0	0.73589	0	
Healthy	0.00322	12.94326	0.15345	0		15.24651	0	0	0	0	0.04808	
Healthy	5.49185	0.39141	0	0		77.57132	2.45655	0	0.03785	0	0.04632	
Healthy	4.76834	1.28812	0	0		54.81073	9.10087	7.02297	0.27332	0	0.15019	
Healthy	3.16557	0.18546	0	0		63.82206	0.02887	0.4298	0.26926	0	0.02684	
Healthy	7.70738	0	0	0		39.9344	11.0352	0	1.92983	0	0.17665	
Healthy	0.14974	0.87141	0	0.26809		31.95878	4.00506	0.77451	0.02804	0	0	
Healthy	2.45134	0.02403	0	0		69.64278	6.07134	0	0.16454	0	0	
Healthy	0	0.66821	0	0		0	0.84313	0	0	0	0	
Healthy	10.57751	0.1791	0.0732	0		50.03077	0.10502	0	1.54456	0.10787	0	
Healthy	22.80431	0.12429	0	0		22.84838	0	0.92533	0.04685	1.30656	0	
Healthy	23.88984	1.86635	0	0.20024		13.085	2.54944	0	0.06138	0	0.02522	
Healthy	5.79401	0.09296	0	0.07026		7.51293	0	0	0	0	0	
Healthy	0.72953	2.41736	0	0		71.33247	0	0	0.3228	0	0.17028	
Healthy	7.88049	10.872	0	0		13.53736	2.61884	43.2041	0.2422	0	0.70847	
Healthy	19.7307	0	0	0		16.28189	0	0	0	0	0	
Healthy	4.00042	0	0	0		59.96179	0.52471	8.32198	0.31587	0	0.61133	
Healthy	1.4647	0.52267	0	0		94.04399	0.00094	0	0.10499	0	0.03564	
Healthy	17.25016	0.01336	0	0		63.20159	0	0	0	0	0.01276	
Healthy	13.11319	0.31482	0	0		47.92076	0	1.52702	4.2302	0.81108	0.06093	
Healthy	11.55041	0.31275	0.00493	0.0066		35.26747	7.11565	0.0038	0.00058	0	0.01864	
Healthy	19.62714	0	0	0.04859		49.26256	0.21168	0	0.018	0	0	
Healthy	7.71389	0.03842	0.01998	0		69.3154	0.37342	0.58247	0.01642	0	0.07235	
Healthy	13.60169	16.4746	0	0		13.61599	5.34623	6.22071	0.25124	10.5995	0.42185	
Healthy	3.93508	0.52049	0	0.21581		16.58933	0.3099	0	0.03134	0	0	
Healthy	8.45378	0.06226	0	0		66.40109	0	0	0.03924	0.00353	1.54568	
Healthy	6.03468	0.31172	0	0.01236		45.57119	3.99643	0.19332	0.07583	0	0	
Healthy	1.60922	5.0916	0	0		92.02535	0	0.56198	0	0	0	
Healthy	0	0	0	0		80.9325	10.7953	1.83295	0	0	0	
Healthy	28.32159	0.02197	0	0		18.51955	0.19262	15.0545	4.11349	0	0.06481	
Healthy	0.33288	0	0.06615	0		27.63756	0	0	0	0	0	
Healthy	0.75679	2.25196	0	0		71.56027	0	0	0.30956	0	0.14258	
Healthy	4.87995	5.89982	0	0		29.2596	0	19.8026	0.00875	0.54902	0.68513	
Healthy	4.10238	0.00425	0	0		78.82149	0	3.96128	0.73888	0	0.03085	
Healthy	2.61355	0.22463	0	0		65.49834	7.97394	0	0.25675	0	0.02861	
Healthy	9.12201	0	0	0		50.54832	0	3.60407	0.79681	0.27414	0.35913	
Healthy	6.51327	0.26004	0	0.02864		34.21805	0.01684	0	1.31337	0	0	
Healthy	3.03741	0	0	0		73.53693	0	0	5.95261	0	0	
Healthy	4.51369	0.85535	0	0.39002		21.32563	0	3.15984	0.77811	0.38214	0	
Healthy	1.17901	0.05843	0	0		69.04631	0	1.66102	0.03005	0	0	
Healthy	3.20425	7.20261	0	0		15.17885	3.42889	0	0.11897	0	0	
Healthy	3.97542	0.02584	0	0		70.2875	7.09826	0	0.67284	0	0.28617	
Healthy	7.88033	0.01468	0.05033	0		69.2182	0.42243	0.50002	0.03655	0	0.07743	
Healthy	4.66065	0	0	0		39.1639	0	0	1.93919	0	0	
Healthy	0	0	0	0		87.4337	0	0	0	0	0	
Healthy	7.52538	0.02937	0	0.00356		67.58822	0	0	0.17428	0	0	
Healthy	4.21504	0.75043	0	0		68.16003	0.07871	0.01514	0.00142	0	0.50227	
Healthy	19.15657	7.62006	0.04533	1.85593		7.31158	0.30352	0	0	0.71112	0	
Healthy	7.11112	8.47483	0.30978	0.00372		8.95533	0.01346	0	0.01206	8.58242	0.05299	
Healthy	8.1574	0.00984	0	0		62.9568	0.2166	0.89514	0.01049	0	0.04942	
Healthy	9.07805	0	0	0		56.26507	0	0	4.4886	0	0.07281	
Healthy	0.86913	0	0	0		72.9509	10.1462	0	0	0	0	
Healthy	3.93028	0	0	0.10707		64.66053	0.01432	0.03433	0.68001	0	0.02468	
Healthy	2.11147	63.5736	8.06969	0		6.89327	0	0	0	0	0	
Healthy	17.17944	0.03838	0	0		36.1857	0	0	0.04648	0	0	
Healthy	9.71799	0.46458	0	0		45.22725	3.01411	0.15859	0.04066	0	0.62171	
Healthy	1.79951	0.07934	0	0		70.15583	5.85729	0	0.10549	0	0	
Healthy	4.61606	0.23665	0	0		70.96625	2.81265	0.14317	0.26038	0.05538	0.1377	
Healthy	4.17205	0	0	0		59.975	0.49903	8.73327	0.49681	0	0.57947	
Healthy	14.49246	0.28468	0	0		60.66537	10.8055	3.10403	0.00028	0	0.00633	
Healthy	1.4187	4.79591	0	0		92.48165	0	0.57096	0	0	0	
Healthy	5.98316	0	0	0.39186		35.01314	0	15.7038	0.00699	0	0	
Healthy	1.35714	0	0	0		57.27922	15.568	0	0	0	0	
Healthy	6.1274	0	0	0.36129		34.32128	0	14.7286	0.1024	0	0	
Healthy	5.79019	0	0	0		66.60812	5.73138	0	0.3938	0	0.0506	
Healthy	6.70802	0.03288	0	0		52.15401	6.71597	0.02524	0.99171	0.32244	0.05132	
Healthy	8.67193	0.03607	0	0		51.79606	0	5.52321	0.45698	0	0.35196	
Healthy	2.5863	3.15668	0.29303	0.01722		18.69486	2.35236	0	0.04573	0	0.18775	
Healthy	8.54357	2.2095	0	0		25.69145	0	1.7995	0	0	0	
Healthy	1.84068	0	0	0.09371		24.12325	0	0	0.03239	0	0	
Healthy	45.033	0	0	0		31.0547	0	0	0	0	0	
Healthy	7.7671	0.06336	0.01845	0		68.73852	0.37103	0.5369	0.01243	0	0.05269	
Healthy	5.94577	0	0	0		50.29286	0	0	0	0	0.10673	
Healthy	2.15976	0.02695	0	0		76.55823	0	0	6.10883	0	0.18954	
Healthy	10.02407	0	0	0		35.55027	0	1.23156	0.00411	0	0.13628	
Healthy	1.59958	0.12214	0	0.62265		57.25337	0.15952	0	0.02235	0.61392	0	
Healthy	26.18386	0.16195	0	0		41.83587	0	0.677	0.59221	0	0.03185	
Healthy	14.63678	0	0	0		20.35269	0	2.6796	0.05601	0	0	
Healthy	1.73121	0	0	0		81.25365	0	0	0	0	0	
Healthy	4.05125	1.44996	0	0		24.03114	0.10688	0	0.98518	0	0	
Healthy	16.85867	0.23541	0	0.08631		16.02022	2.79041	2.84143	0.22438	1.40692	0.00827	
D001172	1.92505	0.46996	0.03951	0.00118		76.22131	0	0	0.42042	0	0	
Healthy	14.18132	0	0	0		1.74333	0	0	0	0	0	
Healthy	6.29132	0.19702	0.02835	0.03951		80.42243	0	0	0.00048	0	0.09552	
Healthy	10.05695	1.58934	0	0		70.31795	0	0	0.00869	0	0.08712	
Healthy	7.12499	0.09165	0	0		53.44469	0	5.23381	0.38704	0	0.2465	
Healthy	9.4034	0.05124	0	0		22.19776	0.08462	11.7725	0.19127	0.37424	0.00636	
Healthy	4.49109	0	0	0		57.61572	0.48423	8.39269	0.49565	0	0.51499	
Healthy	1.26093	1.21501	8.54523	0.10232		47.59874	0.31721	0	0.30519	0	0	
Healthy	6.79175	0.02717	0	0		62.53313	0.08033	0	10.9664	0	0	
Healthy	12.57547	0.04464	0	0.00861		10.95277	6.05045	0.85018	0.58621	1.31384	0.00433	
Healthy	8.1491	0.46323	0.00624	0.06545		75.5891	0.09855	0	0.27777	0	0.12392	
Healthy	17.68596	0.07839	0	0		35.9012	0	11.8272	6.70859	1.53274	0.06251	
Healthy	12.73361	0.07689	0	0		23.43123	6.34761	0	0.81921	0	0.03721	
Healthy	30.22909	0.00309	0.04374	0.15375		16.44147	0.47126	0	0.00441	0	0	
Healthy	9.46153	0.02339	0	0		68.36849	0	0	3.10125	0.02611	1.39963	
Healthy	22.41965	1.33015	0	0.02008		17.1845	0.06477	0.70745	3.36171	0	0.07625	
Healthy	8.72519	2.24352	0	0.05022		31.58918	0	0.06569	0.5402	0	0.46929	
Healthy	0.0108	2.89044	0	0.35939		7.87584	0.05083	0	0.00059	0	0	
Healthy	24.76021	0.94243	1.2155	0.06158		18.27215	10.8763	0	0.04531	0	0.06203	
Healthy	1.09522	0.00162	0.26038	0.86949		42.5366	0.00826	4.82531	0.64869	0	0.17651	
Healthy	1.99502	0.44077	0.08594	0.07867		89.78272	0.06305	0	0.84199	0	0	
Healthy	3.52581	0.03709	0	0		69.69771	0.93352	0	2.42037	0	0.32733	
Healthy	9.36796	0.45541	0	0.013		54.67301	0.04556	0.04614	0.32976	0.39853	0	
Healthy	0	1.1848	0	0		0	0.5532	0	0	0	0	
Healthy	19.58359	0	0	0		0.00729	0	0.60999	0	0	0	
Healthy	2.81317	0.07155	0.17663	0		40.92264	0	0	0.5654	0.54901	0	
Healthy	3.91834	0.10766	0	0		49.161	0.0736	9.43798	0.8335	0	0.71214	
Healthy	0.00063	5.30433	45.4201	0		0.00524	35.66707	0	0	0	0	
Healthy	23.5004	0.18237	0	0.12332		41.96014	0.00032	0	0.00867	0	0.03622	
Healthy	9.96732	0	0	0		57.31001	0	0	0.00197	0.06253	0.08188	
Healthy	15.67527	0.14606	0	0		50.03338	0	0.11436	1.29565	0	0	
Healthy	3.51086	0.19218	0	0.02134		51.28457	0	0	0	0	0	
D001172	18.023	0.13888	0.00542	0.0709		53.15722	0.02494	0.00148	0.01507	0	0.00805	
Healthy	10.64787	1.63128	0	0		64.45705	0	0	0.01269	0	0.1043	
Healthy	26.20511	1.86282	0	0		25.41636	0.30193	0	0.13608	0.46484	0	
Healthy	0	0.03481	25.3314	0		33.53843	0	0	0	0	0	
Healthy	16.02898	0	0	0		1.8927	0	2.35641	0	0	0	
Healthy	0	99.3463	0	0		0.17184	0	0	0	0	0	
Healthy	7.22287	0.02692	0.27197	0		67.5978	0.0505	0	0.01843	0	0.01262	
Healthy	2.98849	0.24418	0	0		47.86406	7.87332	1.02164	0.09064	0	0	
Healthy	8.64863	1.63876	0	0		18.99234	0.02525	0	0.09089	0.37332	0.02249	
Healthy	1.35797	0.36223	0	0		89.28421	3.4825	0	0.09071	0	0.00256	
Healthy	0.06828	1.12724	0	0		66.89141	11.39478	0	0	0	0	
Healthy	1.0815	0	0	0		19.00433	0	0	0	0	0	
Healthy	9.06289	0.00837	0	0.03468		5.58134	0.00167	0	0.05539	4.54308	0.04365	
Healthy	1.37762	0	0	0		71.8222	0	0	0	0	0	
Healthy	6.08726	21.5008	1.12698	0.05991		21.9499	0.0505	1.60422	0.13816	0.81977	0.03903	
Healthy	29.89351	0	0	0		4.10778	0	4.13728	0	0	0	
Healthy	23.23307	0	1.82111	0		8.77953	4.67463	1.44196	0	1.14003	0	
Healthy	1.18793	21.4131	0	0		54.27342	0	0	1.02436	0	0.10399	
Healthy	1.43184	83.60182	1.01765	0		3.34115	0.37323	0.50623	0	0	0	
Healthy	7.66312	0.05671	0	0		68.94433	0.45911	0.57539	0.02085	0	0.0803	
Healthy	6.88307	0	0	0		64.0782	0	0	4.98219	0	0.14952	
Healthy	15.81325	0	0	0.7533		28.4711	0	0	0	13.65711	0	
Healthy	1.38729	0	0	0		64.33329	0	0	0.17197	0	0.08643	
D001172	0.52864	0.10478	0	0		45.14366	0	0	0.38818	0	0.73016	
Healthy	16.24737	0.18277	0.01723	0.10394		40.18179	0.00235	0.19545	0.25597	0	0.19352	
Healthy	2.31903	0.01989	0	0.00434		45.38809	0	0.10122	2.10793	12.9929	0.17241	
Healthy	7.11597	3.74954	0	0		63.45599	0	0	0.23787	0	0.24935	
Healthy	4.42032	0	0	0		69.81945	0	0	3.14765	0.0457	1.37307	
Healthy	7.49971	0	0	0		69.98304	11.7478	0.29747	0.29458	0	0	
Healthy	0.00217	8.86008	0.0076	0.00195		1.07049	5.85007	0	5.66011	0	0	
Healthy	10.88089	0.3282	0	0.41184		50.81695	3.17009	2.08545	0.73585	2.28082	0.1657	
Healthy	2.25436	0.16773	0	0		62.43706	9.51592	1.00862	2.28186	0	0.13521	
Healthy	7.17018	0.0298	0	0		29.76015	0	22.9357	1.46997	0	0.02902	
Healthy	17.57444	0.89177	0	0		49.71359	0	0	3.50443	0.88665	0	
Healthy	8.47031	0	0	0		28.92333	0	23.5088	0.01839	2.2586	0.58044	
Healthy	2.7437	0.82726	0	0		67.42135	0.04518	0.01074	0.01762	0	0.44981	
Healthy	5.84463	0	0	0		47.00231	6.39375	0.12582	0.66598	0	0.1164	
Healthy	3.32785	0.34347	0	0.06818		39.37208	1.24827	6.65537	0.00336	1.80999	0.02811	
Healthy	3.60498	0	0	0		38.03577	0	1.66704	4.86659	5.49142	0	
Healthy	15.96003	1.64698	0	0		26.22522	0	0	0	1.98028	0	
Healthy	2.4526	0.06316	0	0		77.39957	0	0	0	0.07211	1.53563	
Healthy	13.982	27.6154	0	0.14273		3.48867	0.77266	1.35904	0	0	0	
Healthy	1.45351	0	0	0		34.634	0	0.17148	0	17.6933	0	
Healthy	3.45578	34.0099	2.79824	0		32.17722	0.01453	0	0	0	0	
Healthy	4.31267	0	0	0		59.0471	0	4.44458	0.17628	0.20643	0.79989	
Healthy	13.50688	0.44135	0	0.10117		35.7035	2.00971	0	0.00647	0	0	
Healthy	7.18923	0.93533	0.36313	0.01371		58.55695	11.21204	0.00906	0.62687	0	0.08079	
Healthy	6.15509	0.40951	0	0.54254		6.46265	0.61487	0	0	0	0	
Healthy	12.64821	0.36292	0	0.04995		46.3665	0	0	0	0	0	
Healthy	4.14763	0	0	0		44.13821	0	0	0	0	0	
Healthy	4.79807	1.05364	0	0		54.44457	9.05807	7.18822	0.29491	0	0.18762	
Healthy	3.03447	0	0	0		85.4941	1.02994	0	0	0	0	
Healthy	4.33959	0.50739	0	0.17914		69.50188	0.02158	0	0	0	0	
Healthy	8.29177	0.07806	0	0		77.24692	0	0	0.06566	0	0.00309	
Healthy	0.38855	1.06395	0.07432	0		84.84237	0	0	0	0	0	
Healthy	6.16628	5.80849	0	0.24692		39.9439	2.1907	0	0	0	0	
Healthy	8.36898	13.9963	0	0.00563		28.4648	0.51456	0.69177	0.21463	0	0.18521	
Healthy	4.11522	2.81326	0	0		66.39831	4.73312	0	1.12807	0	0.00384	
Healthy	5.94243	0.05809	0	0		67.63385	0	0.53416	0.03282	0.0066	0.06736	
Healthy	0.00945	1.97889	0	0		11.18476	0.33042	0	3.72896	0	0	
Healthy	4.08092	0	0	0		57.44099	0.47954	8.3331	0.5827	0	0.52167	
Healthy	2.35022	0	0	0		66.22997	12.6826	0.51804	0.13861	0	0	
Healthy	4.73373	0	0	0		68.83196	4.49546	0	5.97047	0	0	
Healthy	17.32882	0	0	0.16066		18.48175	2.75629	0.04061	1.53753	0	0.00557	
Healthy	8.27378	0.10709	0	0		69.76399	0	0	5.85317	0	0	
Healthy	26.8371	1.47459	0	0		19.80125	2.14611	0	0	0	0	
Healthy	2.08801	0.33198	0	0		89.60612	0	0.89533	0.61745	0	0	
Healthy	4.01065	2.85479	0	0		65.94942	4.90563	0	1.13732	0	0	
Healthy	20.9279	0	0.24377	0		12.11656	4.1814	1.15307	0.17129	1.84305	0.01009	
Healthy	0.44548	2.7942	0	0		79.32634	0	0	0.08939	0	0.02326	
Healthy	0	10.0015	0	0		64.7915	8.9084	0	0.15628	0	0.0209	
Healthy	5.46499	1.38799	0.0483	0		46.14072	0.11281	0	1.9211	0.04177	0.13915	
Healthy	6.35769	0.28046	0	0		74.22648	0.11493	0	0.46264	0	0	
Healthy	7.00177	0	0	0.00392		44.4185	17.97921	7.064	0.26386	0	0.11289	
Healthy	11.04049	0.22745	0	0.32582		17.93422	0	0.16844	0.0028	0.39332	0.02866	
Healthy	1.09823	1.54856	0	0		22.48997	0	19.8848	0	19.8601	0	
Healthy	5.15354	0.23109	0	0		51.86543	2.59298	6.52521	0	0	0	
Healthy	4.10743	0	0	0		79.37233	0	3.73402	0.75674	0	0.02326	
Healthy	10.57266	0.10108	0.00412	0.0745		24.52221	0.03702	2.16926	0.30777	2.40259	0.08894	
Healthy	7.34277	3.66633	0	0		62.82739	0	0	0.29907	0	0.19456	
Healthy	26.48171	0.83901	0	0.11959		16.25658	1.27647	0.02971	0.07138	0	0.18604	
Healthy	1.24061	7.15652	0	0		60.71918	9.30341	0.69476	1.51314	0	0.30347	
D001172	5.43116	0.61511	0	0.04975		76.48976	0.0172	0	0	0.62311	0.54464	
Healthy	2.63477	0.73443	0	0		67.64452	0.04217	0	0.00273	0	0.46331	
Healthy	17.95265	0.6495	0	0.64746		38.66583	0	0	0	0	0	
Healthy	6.05921	0.40236	0	0		73.60357	2.56042	0	0.02032	0	0.02988	
Healthy	16.98171	0.06508	0.04955	0.24596		22.96777	4.49516	0	0.07442	0	0	
Healthy	6.23696	9.7891	0	0		16.50911	0.43653	2.50305	0.08838	0	0	
Healthy	0	0	0	0		42.32325	9.2651	0	2.63057	0	0	
Healthy	3.62876	17.49554	0	0		51.20972	1.22751	0.96752	0.05176	0	0.01556	
Healthy	7.13253	0	0	0		35.34295	0	0	0	0.48241	0	
Healthy	13.04518	0.25436	0	0		24.12008	8.2285	0	0.03037	0	0	
Healthy	3.51008	0.13582	0	0.22877		64.1349	3.90186	0	0.16868	0	0.01022	
Healthy	7.10608	1.74723	0.02159	0.02206		22.28901	4.98074	0.30047	0.17086	0	0.04975	
Healthy	6.21253	2.15515	0	0		47.11644	1.03152	0.01451	5.9298	0	0	
Healthy	5.89206	0.1278	0	0		65.39837	0.00911	0.52901	0.03345	0	0.10803	
Healthy	3.38891	0	0	0		46.53449	0.80593	0	0	0	0	
Healthy	13.88107	0.10395	0	0		49.88645	0	1.4265	0.57633	0	0.31051	
D001172	17.34563	1.18811	0.48207	0.09894		41.29359	0.668	0	0.00021	0	0.01257	
Healthy	4.90135	0.26632	0.01014	0.00586		40.86327	0.0047	0	0	0	0	
Healthy	1.5721	0	0	0		82.80283	0	0	0	0	0	
Healthy	11.94591	2.14707	0	0		16.93243	0	0	0	0	0	
Healthy	0.98607	0.01098	0	0.05229		74.21552	0	5.35162	0.63126	0	0.02569	
Healthy	0	11.5426	0	0		66.90504	8.09313	0	0.15248	0	0.01842	
Healthy	17.73548	1.50484	0	0.11784		1.76094	0	0	0	6.63654	0.0237	
Healthy	19.62718	0	0	0		45.03612	0	1.57076	0	0	0	
Healthy	10.39646	0.06158	0	0		77.53896	7.44466	0.35196	0.85468	0	0.00133	
Healthy	7.17567	0.16716	0	0		63.81086	0.39267	0	1.43012	0.19141	0.07019	
Healthy	5.12418	5.48307	0	0		28.94593	0	19.4971	0.01806	0.57138	0.62127	
Healthy	8.95789	1.66306	0.04377	0		7.16012	1.98326	0	0.07641	1.63292	0.00046	
Healthy	8.17545	8.78375	0	0		20.66517	1.28951	1.88655	0	0	0	
