group	Ruminococcaceae	Marinifilaceae	Streptococcaceae	Lactobacillaceae	Pasteurellaceae	Desulfovibrionaceae	Eggerthellaceae	Veillonellaceae	Peptostreptococcaceae	Micrococcaceae	Lachnospiraceae	Rikenellaceae	Acutalibacteraceae	Enterobacteriaceae	Barnesiellaceae	Burkholderiaceae	Streptococcaceae	Erysipelotrichaceae	Lactobacillaceae	Coprobacteraceae
Healthy	2.76636	0	0.01218	0	0.55071	0	0	0.2602	0	0	6.29628	2.79059	1.03638	0	0	0.02982	0.01218	0	0	0
Healthy	5.1976	0	0.15263	0	0.7624	0	0	0	0.15417	0	9.17758	5.43239	0.87382	0	0	0.00834	0.15263	0.54942	0	0
Healthy	1.29254	0	0	0	0	0.05515	0.02991	0	0	0	14.61272	7.16213	0	0	2.65299	0.16061	0	0.05353	0	0
Healthy	44.34057	0	0	0	0	0.12984	0	0	0	0	2.98327	0	6.29325	0	0	0	0	2.78651	0	0
Healthy	3.93361	1.16951	0	0	0	0.558	0.11538	0.51805	0	0	6.81091	16.31581	0.11404	0	1.08178	0.35696	0	0	0	0
Healthy	3.02655	0	0.04787	0	0.59476	0.06348	0	0.11848	0.15122	0	4.22041	2.65347	0	0.21538	11.4452	0	0.04787	0.02503	0	0
Healthy	1.77502	0	0	0	0	0	0	0	0	0	4.69129	10.69667	0.55358	0	0	0.20796	0	0.36642	0	0
Healthy	4.01979	0.57296	0.04692	0	0.21065	0.0076	0	0.16411	0	0	1.72415	29.76716	1.93644	0.31683	2.71854	0.01046	0.04692	0	0	0
Healthy	11.419	0	0.33205	0.0599	0	0	0	0.02608	0	0	23.80849	0.06006	0.03075	0.04164	0	3.63964	0.33205	0	0.0599	0
Healthy	16.19465	1.38938	0.00362	0	0	0.01281	0.01149	0	0	0	5.97067	10.57839	0.26486	0.09185	0	0.54442	0.00362	0.00047	0	0
Healthy	5.29132	1.18799	0.02294	0	0	0	0	0	0	0	0.69477	17.50738	0.13634	0.11803	2.03656	0.07572	0.02294	0.02461	0	0.32476
Healthy	0	0	0.24268	0	0.00356	0	0	0.15243	0.03091	0	4.99754	0	0	0.18718	0	0	0.24268	0.00036	0	0
Healthy	0	1.17565	0.39834	0	0	0.00266	0.11416	0	0	0	22.44835	3.5885	0.2972	0.35282	0	0	0.39834	0.52282	0	0.06134
Healthy	9.57316	0.57636	0.01265	0.00759	0.0498	0	0.08943	0.05004	0.13131	0	22.19163	8.06031	0	0.10696	0	0.00571	0.01265	0.01656	0.00759	0
Healthy	1.94873	0.59925	0	0	0	0.39031	0	0	0	0	1.35342	9.3542	1.28065	0	2.97181	0.05599	0	0	0	0.08212
Healthy	2.0456	0.47351	19.22285	0.06049	0.00227	0.00529	0.03959	0.00772	0	0.03337	22.92103	1.44973	6.54725	1.36054	0	0.07199	19.22285	0.01845	0.06049	0
Healthy	8.53969	0	0.58033	0	0	0.00744	0.09832	0	0.36434	0	50.82137	1.77441	1.79932	0	0.59701	0.10204	0.58033	0.01137	0	0
Healthy	0	0	0.05098	0	0	0	0	0.023	0.00864	0	2.29972	0	0	5.28272	0	0	0.05098	0	0	0
Healthy	6.07693	0.72992	0.06608	0	0.5081	0.2493	0.01185	0.01208	0.00826	0	20.32889	3.43425	1.38653	0.67371	0.41002	1.37251	0.06608	0	0	0.03461
Healthy	0.88408	0	15.1316	0	0.12577	0	0	0.23528	0	0.08105	25.33694	1.23993	0.36687	0.5889	1.66715	0.02924	15.1316	0.20711	0	0
Healthy	18.6226	0	0.22109	0	0.50367	0.01577	0.00771	0.04092	0.29017	0	9.96944	0.22415	0.01021	2.6253	0	0	0.22109	0.00797	0	0
Healthy	12.98347	1.12261	0.10548	0	0.03762	0.1953	0.02832	0.06613	0.04687	0.01693	14.53917	4.47691	0.33011	0.09115	1.26437	0.07476	0.10548	0.03567	0	0.1893
Healthy	11.8049	0	2.59781	0.17258	0.05275	0.01062	0.00331	0	0.30967	0	31.00509	3.06473	0.07511	0	2.11722	0.16469	2.59781	0.17285	0.17258	0
Healthy	1.74923	2.24733	0.00415	0	0	0.05279	0	0	0	0	3.40973	35.73258	1.02664	0.12491	0	0.28935	0.00415	0	0	0
Healthy	5.00311	0	0.23305	0	1.31321	0	0.0312	0	0.49756	0	15.06191	1.69841	3.07398	0	0	0.0605	0.23305	1.12563	0	0
Healthy	11.57147	0	0.03522	0.70379	0.27691	0.00132	0	0	0.27633	0	20.85388	0.35429	0.04045	0.25577	0.18504	2.01035	0.03522	0	0.70379	0
D016640	1.36619	1.38218	0.68733	0.01175	0.01557	0.16462	0.05346	0.11122	0.02827	0	6.09054	3.11127	0.26485	0.00757	0	0.19439	0.68733	0.08799	0.01175	0
Healthy	0.49075	0	0.20564	0	0	0.06853	0.20443	0	0.01195	0	5.77072	7.95599	2.67182	0	3.09234	0.30027	0.20564	0	0	0
Healthy	6.4091	0	0.47349	0	2.24622	0	0.00983	0.04695	0	0	29.14473	14.5682	2.49902	0	0	5.82004	0.47349	0.03848	0	0
Healthy	7.72123	0	0.27132	0	0.19978	0	0.01306	0.23996	0.02572	0.00719	18.13691	0	0	0.69287	0	0.90663	0.27132	0.00477	0	0
Healthy	6.62613	0	0.90117	0	0.04173	0.01538	0.03192	0.05717	0.01107	0.00239	12.8056	0	2.15907	1.06199	8.89824	1.58452	0.90117	0.94072	0	0
Healthy	0	0.05783	0.40257	0	0.55167	0	0	2.17314	0	0.0505	0	0	0	2.35562	0	0	0.40257	0	0	0
Healthy	4.49488	0	0.07445	0	1.44863	0	0	0.07539	0.37412	0	17.67872	2.06338	2.47199	0	0	0.04528	0.07445	0.31	0	0
Healthy	1.48862	0	0	0	0	0	0	0	0	0	12.90721	4.51584	0.90266	0	12.9413	0	0	0	0	0
Healthy	6.34382	0	0.07384	0	0	0.03051	0.07108	0.00272	0.04726	0.00248	28.61221	9.23568	7.48327	0.04844	0	0.07849	0.07384	0.04387	0	0.4896
Healthy	8.38122	0.92764	0.17887	0.5042	0.00484	0	0	0.15995	0	0	13.96411	1.81886	3.34168	0.04976	0.01692	0.09861	0.17887	0.73435	0.5042	0
Healthy	6.94266	0.48243	0.006	0	0.01242	0	0	0	0.00279	0	21.23129	1.25512	0.01244	1.09555	0	1.41746	0.006	0	0	0
Healthy	2.95687	3.04967	0	0.23414	0.00722	0	0	0	0.00373	0	52.59742	2.27428	1.38913	0.00817	0.63245	0.15098	0	0.72541	0.23414	0
D016640	1.6625	0.51708	0.21364	0	0.01462	0	0	0.00341	0	0	4.19324	1.76947	1.33063	0	0	0.08299	0.21364	0	0	0
Healthy	28.18338	0	0	0	0.64482	0.01282	0	0.06149	0.01007	0.00421	10.98274	0.21427	0.79366	0.5133	0	0.02629	0	0.10257	0	0
Healthy	4.89424	0.22406	0.37872	0.39169	0	0	0	0	0	0	39.77654	0.68295	0.29263	0	1.03545	0	0.37872	0.00258	0.39169	0.0169
Healthy	0	0	1.33778	0	0	0	0.04783	0.22815	0.66857	0.01691	39.62724	0	0	7.46327	0	0.88337	1.33778	3.47651	0	0
Healthy	7.2462	0	0.07655	0.59566	0.01104	0.00855	0	0.01122	0.00332	0.0018	1.457	0.44777	0.0632	0.01636	0.7723	3.89876	0.07655	0	0.59566	0
Healthy	3.59579	0.93324	0	0	0.06532	0.03054	0	0	0.00384	0	11.18939	9.39716	0.25814	0.17344	1.05065	0.15155	0	0.00703	0	0
Healthy	0.98283	0	0	0	0	0	0	0	0	0	1.72893	1.61042	0	0.06106	2.04648	0.50884	0	0	0	0
Healthy	0.86701	0	0	0	0	0	0	0.14734	0	0	38.8167	0.60937	0	0	7.17482	0	0	6.35549	0	0.19301
Healthy	10.43843	2.09091	0.36556	0.13683	0.09002	0.00133	0.13295	0.01761	0.07496	0.02091	8.44434	8.58898	3.16843	7.65476	3.28876	2.24124	0.36556	0.08378	0.13683	0.06673
Healthy	0	0	4.6561	0	0	0	0	0	0	0	0	0	0	87.6699	0	0.04965	4.6561	0	0	0
Healthy	8.07146	0	0.38596	0.007	0.14111	0.00889	0.21191	0.05289	0.28323	0.00033	24.73501	6.38575	4.77997	0.87742	0	1.83111	0.38596	0.09034	0.007	0
Healthy	1.95808	0	0	0	0	0	0	0	0	0	9.69299	2.77726	0	0	3.23702	0.01528	0	0	0	0
Healthy	11.5235	1.03671	0.05277	0	0.07677	0.15156	0.05825	0.03405	0.09703	0.00016	23.67886	7.64732	3.65171	0.08761	1.35453	0.03217	0.05277	0.02874	0	0
Healthy	1.46189	0	0	0	0	0	0	0	0	0	12.33075	1.06491	0	0	0	0	0	0.51735	0	0
Healthy	4.19445	2.0658	0.02913	0	0.23996	0.04112	0	0.14732	0	0	2.06269	29.34344	1.94291	0.36426	2.68284	0.00901	0.02913	0	0	0
Healthy	3.30467	0.71018	0	0	0	0.07434	0	0	0	0	5.91702	15.4521	1.07099	0.14705	3.1311	0.24334	0	0	0	0.02025
Healthy	11.28753	0.69215	0.01873	0.05257	0	0.01399	0.03859	0	0.31151	0	10.32986	6.87355	0.04162	0.18304	1.69821	0.09001	0.01873	0.5634	0.05257	0.00194
Healthy	1.53945	0	0	0	0	0	0	0	0	0	46.34829	0.62418	0	0	0	0	0	0.76987	0	0
Healthy	2.34681	0	0.09841	0	0	0.71462	0	0	0	0	6.27347	6.96963	4.80684	0	0.76986	0	0.09841	0.21724	0	0
Healthy	4.13225	1.23081	0.09111	0	0	0.36652	0	0.00243	0	0	4.55439	15.94123	0.94061	0.13388	5.55921	0.11188	0.09111	0	0	0.02694
Healthy	3.61009	0.77326	0.01041	0	0	0.08906	0.00443	0	0	0	5.77806	15.84127	1.02405	0.09389	3.12086	0.26229	0.01041	0	0	0.03695
Healthy	10.20938	0	0	0	0	0	0	0	0	0	25.99537	0.91171	1.33943	0	0.48983	0.04924	0	0	0	0
Healthy	0.47776	0	0.07013	0	0.01136	0	0	0.00567	0.42534	0	6.25106	0.22771	0	0.01077	0	0	0.07013	0.03373	0	0
Healthy	4.42476	0	0	0	1.81989	0	0	0	0.14632	0	18.21306	1.87102	1.26566	0	0	0.05455	0	0.32	0	0
Healthy	24.1703	0	3.31825	0	0	0	0	0	0	0	15.24503	0.82712	0.82095	0	0	0	3.31825	0	0	0
Healthy	1.86857	0.55504	0	0	0	0	0	0	0	0	5.14392	11.07429	0.52165	0.02321	0	0.21457	0	0.27242	0	0
Healthy	3.8008	1.31168	0	0	0	1.66613	0	0	0	0	1.1663	6.63942	0.91323	0.0328	1.51923	0.04583	0	0	0	0
Healthy	10.05209	0	8.25162	0	0	0	1.92975	0	0	0.5084	24.27811	1.29699	0	2.17787	0.1394	0	8.25162	3.5968	0	0
Healthy	1.40551	0	0	0	0	0.06513	0.0123	0	0	0	14.13543	7.02145	0	0	2.68902	0.15651	0	0.07183	0	0
Healthy	1.60969	0	0	0	0	0	0	0	0	0	0.78978	14.76102	0	0	0	0.26069	0	0	0	0
Healthy	2.37657	1.1273	0.0223	0	0	0	0	0	0.09037	0	26.29808	0.12639	0.048	0	0.98973	0.01474	0.0223	0	0	0
Healthy	4.90963	1.1161	0.23235	0	0	0.00189	0	0	0.28594	0	21.11407	7.9668	3.11402	0	7.54657	1.15039	0.23235	0	0	0.19878
Healthy	1.40013	0	0	0	0	0.06104	0.02018	0	0	0	14.52991	7.21644	0	0	2.77145	0.19017	0	0.06868	0	0
Healthy	8.45186	1.76986	0.48635	0	0.24747	0.0481	0	0.26113	0	0	15.26306	5.82279	0.11272	0.43307	1.04793	2.89444	0.48635	1.90703	0	0.38751
Healthy	2.77059	0	0	0	0	0	0.3691	0	0	0	19.60951	0	44.4455	0	0	0	0	0	0	0
Healthy	16.37696	0.74523	0	0.11797	0.40379	0	0	0.02688	0.20194	0	24.55488	1.1217	3.45355	0	1.42232	0	0	0	0.11797	0
Healthy	1.01248	0.78479	0.00882	0	0	0.03612	0	0.00129	0.05314	0	10.44091	0.34539	0	0.6727	0	0.04209	0.00882	0.00207	0	0
Healthy	0	0.00239	0.0687	0.78683	0	0	0.00569	0.13021	0.03828	0	3.57365	4.54685	0	0.74512	0	0.77874	0.0687	0	0.78683	0
Healthy	1.42962	0	0	0	0	0	0	0	0	0	0.64707	0	0	4.12779	0	0	0	0	0	0
Healthy	11.99021	0	2.39811	0	0	0	0	0	0	0.02426	21.35409	5.13152	4.14103	1.83545	1.73556	0	2.39811	0	0	0
Healthy	3.6521	0	0	0	0	0.24434	0	0	0	0	23.87406	24.4055	0.23339	0	1.03639	3.18134	0	0.0405	0	0.09311
Healthy	3.53311	0.81242	0	0	0	0.33779	0	0	0	0	23.7909	23.906	0.22849	0	1.14784	3.01158	0	0.07771	0	0.11462
Healthy	16.45175	3.1263	0.06857	0.00944	0.01484	0.04101	0.03728	0	0	0	30.93293	0.85813	0.15057	0	0.54001	0.16203	0.06857	0.40002	0.00944	0.48525
Healthy	11.14507	0.24283	1.8433	0.25765	0	0	0	0	0.41789	0	27.93452	0.52597	10.8136	0.04559	0.92087	0	1.8433	16.44743	0.25765	0
Healthy	13.61657	0.3186	1.06308	0.38832	0.06684	0	0.01448	0	0.40841	0	35.61448	0.62661	10.75147	0.09805	2.19014	0.04103	1.06308	1.21208	0.38832	0
Healthy	10.38104	0.52544	8.21899	0	0.28217	0.09504	0.00696	0.1432	0.06758	0.01459	25.4783	3.03612	11.17187	2.02806	0.85979	0.21396	8.21899	0.08132	0	0.03899
Healthy	24.40005	0	0	0	0	0	0	0	0	0	8.61824	0	4.83756	0	0	0	0	0.57303	0	0
Healthy	3.25541	1.13762	0.12664	0	0	0.00212	0.05899	0.0031	0	0	19.89236	5.05123	8.70982	0	4.72075	0.04026	0.12664	3.0786	0	0.07069
Healthy	3.68747	4.36243	0.0434	0	0	0	0.99055	0	0	0	7.83141	14.88692	3.86076	0.04317	3.46952	0	0.0434	0.07882	0	0
Healthy	8.76363	0.84118	0.05048	0	0.00258	0.02153	0.02015	0.02726	0.66049	0	13.89969	4.6813	0.00635	8.48243	1.7547	0.30935	0.05048	0	0	0
Healthy	1.47463	1.06521	0.35595	0	0.03965	0	0	0	0	0	47.44119	1.00068	2.28717	0.03067	2.42318	0.39488	0.35595	0.91029	0	0
Healthy	4.55272	0.7931	0.42666	0	0.74286	0	0	0.13071	0	0	7.41268	17.98824	1.85238	0	0	2.38969	0.42666	0.07792	0	0
Healthy	5.56639	0.52809	0.74143	0.03492	0	0	0.05995	0.00186	0.14908	0	19.30605	1.52814	27.61576	0.47299	0.1857	0.18365	0.74143	0.00749	0.03492	0
Healthy	3.14863	1.05331	0.05079	0	0	0.19444	0	0	0	0	2.81573	9.86851	0	0	0.78865	0.08094	0.05079	0	0	0
Healthy	18.16738	0	0.05086	0.21739	0.24052	0	0	0	0.05592	0	15.96171	0	1.63422	0	0	0	0.05086	2.86491	0.21739	0
Healthy	16.99815	0	0.01848	0	0	0	0.06881	0	0.05482	0	3.33986	1.6101	0	0.02631	0	0.39081	0.01848	0.12269	0	0
Healthy	0.02963	0	0	0	0	0	0	0	0.04787	0.00144	0.01695	0.00153	0	15.6337	0	0	0	0.18018	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.3669	0.07741	0	1.31886	0	0	0	0	0	0
Healthy	18.05348	0	5.52076	0	0	0	0	0.06649	0	0	22.85331	5.56369	10.2576	2.36877	0.77206	0.26927	5.52076	0	0	0
Healthy	8.72924	0	0	0	0	0	0	0	0	0	25.93152	0.8505	1.38926	0	0.44166	0	0	0	0	0
Healthy	1.13101	2.11166	1.40118	0	0.1676	0	0	0.08681	0.02165	0	20.33841	0.659	0.47418	0	0.00144	0.84737	1.40118	1.47063	0	0
Healthy	22.0754	0	0.02389	0	0	0.14777	0.00335	0	0.06551	0	13.4946	0.06141	3.70962	0.78469	0	0.24481	0.02389	0.00754	0	0
Healthy	0.00499	0	1.46316	1.9303	0.00151	0	0	0	0	0	0.00232	0.0135	0	0.15749	0	0	1.46316	0	1.9303	0
Healthy	4.69882	1.42396	0.04869	0	0.00767	0.02767	0.00326	0.00282	0	0	11.19733	0.66387	9.18627	0.07817	0.56206	0.00077	0.04869	0.11387	0	0.30407
Healthy	0.00272	0	0.48402	0.20686	0	0	7e-05	0.10549	0.00065	0.00923	13.95278	0	0	4.27323	0	0	0.48402	0.17237	0.20686	0
Healthy	7.17642	0.02166	0	0	0	0.03927	0.13703	0	0	0	1.95559	15.84823	0.62992	0	0.74262	0.01982	0	0	0	0
Healthy	0.55108	0	0	0	0	0	0	0	0	0	15.78988	2.31537	2.06624	0.12255	0.08709	0.25346	0	0	0	0.00614
Healthy	2.13626	0	0	0	0	0	0	0	0	0	4.99949	11.67459	0.45379	0	0	0.19767	0	0.27498	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.15258	0	0	0	0	0	0	0	0	0
Healthy	0.04218	0	0.09169	0	0.00123	0	0	0.01348	0	0.00522	1.68143	0.03166	0	18.6713	0	5.67678	0.09169	0	0	0
Healthy	7.42224	0	0.01145	0	0.07592	0.00203	0	0.04263	0	0	4.88406	2.58597	3.37052	1.0251	0	0.37347	0.01145	0.04425	0	0
Healthy	7.17193	0	2.42027	0	3.13703	0	0	0.21648	0.61698	0.32407	13.15882	0.00027	0	0.15486	0	0	2.42027	0.15287	0	0
Healthy	1.11059	0	0.30245	0.00189	0	0.02619	0.04408	0	0	0	9.87281	1.2919	8.85593	0	0.54445	0	0.30245	0.01338	0.00189	0.16401
Healthy	4.01017	0.73547	0.426	0.00081	0.00554	0.1864	0.52422	0.00198	0.1	0.00057	26.60135	8.1883	9.32453	0.30347	0.88152	0.56276	0.426	0.10371	0.00081	0.15656
Healthy	4.39254	0	0.01042	0	0.21568	0	0	0	0.30225	0	33.09255	0.04774	0.07599	0	0.02559	0	0.01042	0.8243	0	0
Healthy	4.4393	0.97978	0.23359	0	0	0.11779	0.47756	0	0	0	5.97775	15.03435	1.3787	0.17465	0	0.12171	0.23359	0	0	0
Healthy	4.90406	1.07156	0.53944	0	0	0	0	0	0	0	5.25075	2.20826	0	0	3.73784	5.94144	0.53944	0	0	0
Healthy	1.08933	0	0	0	0	0	0	0	0	0	0.65658	8.28927	0	0	0	0.16545	0	0	0	0
Healthy	3.86647	0	0.00212	0	0	0.60646	0.19064	0	0	0	0.3762	1.31308	2.01491	9.93651	0	0.2551	0.00212	0.13414	0	0
Healthy	9.51013	0.83001	0.05159	0	0	0.03459	0.05476	0	0.01069	0	22.62267	9.14021	9.75493	0.07966	0.5656	2.0776	0.05159	0.05917	0	0
Healthy	4.33854	0.56223	0.05048	0.06683	0.58972	0	0.01795	1.09017	0.03452	0.10574	16.62348	0	0	0.27898	0	1.3721	0.05048	0.03273	0.06683	0
Healthy	0	0	0.08299	0	0.38291	0	0	7.54867	0	0	6.25322	0	0	0.81252	0	0	0.08299	0	0	0
Healthy	7.3259	0.95963	0.43523	0	0.02631	0.01352	0.02042	0	0	0	27.47749	0.73339	7.57984	0.44934	0.18419	0	0.43523	0.01117	0	0
Healthy	10.36482	0.32005	0.35671	0	0.45378	0.11973	0.0158	0.00429	0.14746	0.0811	20.47828	2.33993	5.57129	1.56178	0.89031	1.36827	0.35671	0	0	0.06839
Healthy	13.26304	0.22048	0.04062	0	0.15484	0	0.00429	0.05124	0.21993	0	18.49618	1.85048	0	0.0024	0.36034	0.00643	0.04062	0	0	0
Healthy	9.03915	0.40922	0.01526	0	0	0.11021	0.01682	0	0.20308	0	15.68105	5.39872	5.64879	0	1.03834	0.11785	0.01526	0.09703	0	0
Healthy	5.50496	0	0.58223	0	2.02587	0	0	0.98843	0	0	20.14283	9.94266	0.77779	0	0	6.04808	0.58223	0.02499	0	0
Healthy	3.94638	1.37501	0	0	0	0.01113	0	0	0	0	23.05958	0.99045	0.08674	0.02496	4.32298	0	0	0	0	0.25006
Healthy	3.32931	0	0.13624	0	0	0.066	0	0	0	0	2.98726	16.29838	1.42052	0.08922	0.78709	0.32864	0.13624	0	0	0.05986
Healthy	3.84583	0	0.01031	0	0	0.73443	0.1527	0	0	0	0.39047	1.21067	1.95855	9.88235	0	0.30473	0.01031	0.16516	0	0
Healthy	8.90022	0	0	0	1.36227	0	0	0	0	0	18.56895	3.01581	0	0	1.74187	0.00578	0	0	0	0
Healthy	12.17843	0.45997	0.81321	1.71841	0.19247	0.02349	0.61498	0.04947	0.21189	0	37.12354	3.05415	13.63409	1.58023	1.84471	0.06759	0.81321	0.00841	1.71841	0.07737
Healthy	1.81967	0	0.19513	8.66729	0	0	0.04163	0	0	0	37.98924	2.8867	0.0411	0	3.48803	0.04694	0.19513	1.21645	8.66729	0
Healthy	4.15826	0	0	0	0	0.01044	0	1.10627	0	0	1.82519	0	0.29666	0.37113	0	0.02805	0	0.09797	0	0
Healthy	5.91479	0	0.11814	0	1.0041	0	0	0.0198	0.21255	0	13.89714	2.31265	4.04555	0	0	0.00403	0.11814	0.59342	0	0
Healthy	7.88747	0.04096	0.03241	0	0.01017	0.08483	0.27661	0.01004	0	0	2.50994	20.86077	0.35994	0.01877	0.75121	0.01246	0.03241	0	0	0
Healthy	15.45437	0.37291	0.10693	0	0.16205	0	0.05817	0.0068	0	0	10.4235	6.46251	0.39908	0	1.42259	0.31437	0.10693	0.02068	0	0
Healthy	0	0	32.59093	0.14333	0	0	0	0	0.29111	0	4.1556	0	0	2.9113	0	0	32.59093	0	0.14333	0
Healthy	0	0	0	0	0	0	0.13008	0	0	0	10.17214	5.84946	0	0	0	0	0	0	0	0
Healthy	5.80091	0	0.00165	0	0	0.19699	0	0	0.00748	0	52.67782	0.56384	5.83247	0	0.33219	0.09599	0.00165	0.89092	0	0
Healthy	7.12536	0	0.02237	0	0.06871	0.01015	0.02808	0.00389	0.01238	0.00991	20.01501	0.61902	0.2881	0	0.00142	1.40404	0.02237	0.0979	0	0
Healthy	3.67232	0.52419	0	0	0	0	0	0	0	0	12.96048	1.25267	2.55543	0	3.48808	0.02892	0	0	0	0
Healthy	1.19554	0	0	0	0	0.13413	0.03604	0.02759	0	0	4.44309	4.71841	4.71822	0	5.01123	0.2694	0	0.18017	0	0
Healthy	10.10871	0.54308	1.86746	0.00128	0	0	0.05244	0	0	0.0062	29.20642	4.82541	27.18844	0	1.08526	0.24799	1.86746	0.05333	0.00128	0.00496
Healthy	1.0293	0	0	0	0	0	0	0	0	0	1.97522	1.5347	0	0.06494	1.9972	0.53159	0	0	0	0
Healthy	10.07357	1.19479	0.01326	0	0.10871	0	0.67161	0	0	0	3.08403	0.72914	0	0	0	7.35104	0.01326	0.01213	0	0.23737
Healthy	4.43563	1.45923	0	0	0	0.1381	0.01789	0.05853	0	0	8.04226	14.12829	0.73701	1.20757	1.37295	1.98576	0	0.15116	0	0.17079
Healthy	6.92953	0.79697	0.28746	0	0.039	0	0	0.82588	0	0	34.85489	1.07383	5.41519	0	0.66867	0.48374	0.28746	0.01159	0	0.04974
Healthy	3.43377	0.82793	0.02943	0.01791	0.00876	0	0.00638	0.02472	0.1229	0	19.26642	5.45714	0.73931	0.04797	2.7843	0.09344	0.02943	3.33254	0.01791	0.09612
Healthy	3.31512	0	0.07046	0	0	0	0	0	0	0	28.41553	0.45861	3.36355	0	0	0	0.07046	0	0	0
Healthy	2.69593	0	0	0	0	0	0	0	0	0	3.22191	2.75924	0.21442	0.04867	0	0	0	0.22781	0	0
Healthy	6.41063	1.16349	0.00093	0	0	0.1039	0	0	0.0213	0	4.38976	8.49697	15.58698	0.03647	1.9029	0.17413	0.00093	0.57724	0	0.03958
Healthy	1.00157	0.79417	0.25247	0	0	0.0425	0	0	0	0	4.05729	18.60053	0.02663	0	11.579	0.24725	0.25247	0	0	0
Healthy	4.38871	1.437	0.00375	0	0	0.13362	0.0258	0.0719	0	0	8.04005	14.30181	0.83192	1.23047	1.5146	1.85884	0.00375	0.10332	0	0.26374
Healthy	2.53995	0	0	0	0	0.77618	0.03307	0	0	0	1.71557	20.72669	1.8481	0.04098	3.90749	0.1233	0	0.00942	0	0
Healthy	0.51417	0.54075	0.06223	0	0.04721	0.0132	0	0.03522	0.13353	0	21.33139	0.95153	0.01327	0.00425	0.56926	0.81636	0.06223	0.31005	0	0.08332
Healthy	0	0	0.08139	0	0.00203	0	0.00074	0	0	0.02014	0.00089	0	0	0	0	0	0.08139	0	0	0
Healthy	0.91533	1.2107	0	0.1106	0	0	0.15275	0	0	0	12.28364	12.8426	7.13395	0	7.69807	0.8243	0	0	0.1106	0
Healthy	2.4007	0	0.0995	0	0	0.65749	0	0	0	0	5.86862	7.26599	4.83499	0	0.72461	0.01818	0.0995	0.21676	0	0
Healthy	0.23419	0	0	0	0	0	0	0	0	0	10.26623	0.16138	0.05518	1.20807	0	0	0	0	0	0
Healthy	1.5178	0	0	0	0	0	0	0	0	0	0.62702	0	0	4.1579	0	0	0	0	0	0
Healthy	2.06402	0.99343	0	0	0.02721	0.07095	0.00193	0.23005	0	0	2.9733	9.00304	1.00663	0.05966	6.44686	0.25053	0	0.14595	0	0
Healthy	16.87935	0.62098	0.35399	0	0	0	0.03737	0	0	0	8.4139	10.67355	0.06198	0.09955	1.77522	2.40783	0.35399	0.42548	0	0.01636
Healthy	4.3051	0	0	0	0	0	0	0	0	0	6.8447	12.2705	0.2646	0	0	0.07875	0	0	0	0
Healthy	1.97659	0	0	0	0	0	0	0	0	0	3.34498	11.129	0.48975	0.04148	0	0.16176	0	0.2637	0	0
Healthy	30.15439	0	0.00084	0.28123	0	0	1.42082	0	0	0.02678	26.87821	2.11101	5.33899	0.19572	0.57392	0.27122	0.00084	0.03959	0.28123	0.03623
Healthy	8.8988	1.10444	0.16743	0.49421	0.00743	0	0	0.22593	0	0	38.10767	2.06671	3.39552	0.03233	0.0193	0.10037	0.16743	0.78721	0.49421	0
Healthy	2.52296	0	0.12656	0	0	0.09375	0	0	0	0	3.41217	1.40814	0.20739	1.5362	2.70583	0.10489	0.12656	0.04231	0	0
Healthy	8.19117	1.43405	0.25663	2.81301	0.00493	0.0062	0.36149	0.04624	0.02318	0.0332	11.89261	14.12101	3.48923	0.18393	1.02913	6.00826	0.25663	0.00949	2.81301	0.09881
D016640	2.81245	0	2.572	0	0.03283	0.01596	0.02243	0.76418	0.00776	0.09558	12.24863	0	0	0.1478	0	0	2.572	0.00264	0	0
Healthy	14.46314	0.9458	0.02946	0	0	0.34092	0	0	0	0	25.59372	4.80075	4.07087	0.439	4.09417	2.70131	0.02946	0.01369	0	0.11252
Healthy	8.39805	0	0.05626	0	0	0	0.14743	0	0	0	42.43654	0.2703	10.50411	2.78783	0	0	0.05626	0.63052	0	0
Healthy	0.89754	0	0.2152	0	0	0.00129	0	0.02182	0	0	1.26368	0	0.39038	0.36457	0	0.11036	0.2152	0.03687	0	0
Healthy	11.3041	0	0.22335	0	0.1348	0	0	1.35298	0.00694	0	8.60283	9.00628	1.19466	0	0	3.09391	0.22335	0.30699	0	0
Healthy	3.8778	0	0	0	0	0.19078	0.00815	0	0	0	0.84418	2.42514	0.58104	1.03393	0	0.21952	0	0.31315	0	0
Healthy	1.48611	0.5768	0	0	0	0	0	0	0	0	1.00055	13.14379	0	0	0	0.23517	0	0	0	0
Healthy	14.93861	0	0.60917	0	0.12993	0.06318	0.35874	2.26471	0.03313	0.05945	13.83051	0.45395	3.13694	0.2978	0	3.38681	0.60917	1.2407	0	0
Healthy	1.81862	0.46993	0.40513	0	0.21756	0	0	0.00638	0.52529	0	34.30594	1.68053	24.0444	0.24642	0.46424	0.19099	0.40513	0.12133	0	0.04892
Healthy	2.34956	0.47722	0.01051	0	0.01877	0	0	0.72332	0.006	0	4.07282	0.19396	1.52863	1.24297	0	0.02206	0.01051	0.0011	0	0
Healthy	6.09594	0	0.66552	0	0	0	0	0	0	0	16.5556	3.10335	0	0	0.3522	0.37923	0.66552	0	0	0
