group	Bacteroidales	Oscillospirales	Actinomycetales	Enterobacterales	Lactobacillales	Selenomonadales	Coriobacteriales	Pseudomonadales	Peptostreptococcales		Enterobacterales	Verrucomicrobiales	Lactobacillales	Burkholderiales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Pseudomonadales	Desulfovibrionales	Peptostreptococcales
Healthy	40.63527	8.99737	0.22506	2.1791	0.44908	0	0.0117	0	0		2.1791	0.73486	0.44908	5.85099	0.03829	0.0117	0.84447	0	0	0
Healthy	44.77807	9.07248	1.19383	0.01748	2.99903	0	0.19269	0	0.09663		0.01748	0.41348	2.99903	0.03747	0.42559	0.19269	0	0	0	0.09663
Healthy	58.01083	3.47883	3.12663	0	0.11226	0	2.73073	0	0		0	0	0.11226	0.55204	0.16815	2.73073	0	0	0.02458	0
Healthy	22.70305	16.45399	0.39767	0.06668	0.85829	0	0.42719	0	0.17428		0.06668	0	0.85829	0.06492	15.18462	0.42719	4.11684	0	0	0.17428
Healthy	73.82998	6.01094	0.04933	0.45314	0.03919	0	0	0	0		0.45314	0	0.03919	0	0	0	0	0	0.02244	0
Healthy	49.4338	3.66764	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	68.02287	7.88878	0.21436	0	0.58068	0	0.04294	0	0		0	0	0.58068	6.04214	0	0.04294	0	0	0	0
Healthy	79.63967	1.48619	0.1026	0	0	0	0	0	0		0	0	0	0.24438	0.00818	0	0	0	0	0
Healthy	83.66088	3.10212	1.08682	0.09711	0	0	0.47611	0.25882	0		0.09711	0	0	0.34962	0.04691	0.47611	0	0.25882	0.06013	0
Healthy	34.03182	0.00366	21.9186	0.49882	3.00319	0	0.09209	0.31873	0		0.49882	10.9872	3.00319	0	0.21008	0.09209	0	0.31873	0	0
D013167	39.24002	9.78632	4.54512	1.79168	0.35366	0.40922	0.05124	0	0.00803		1.79168	0	0.35366	0.17153	0.00117	0.05124	0.00342	0	0	0.00803
Healthy	8.56898	3.0592	17.69028	39.53396	0.39255	0	0.6761	0.3395	0.19935		39.53396	0.12052	0.39255	0.62589	3.55347	0.6761	0	0.3395	0.00245	0.19935
Healthy	21.69807	15.29742	2.24791	0	0.02928	0	0	0.63891	0		0	0	0.02928	0	1.37327	0	1.53777	0.63891	0	0
Healthy	63.72511	7.65047	0	0.04967	0.00501	0	0.26943	0	0		0.04967	0.85429	0.00501	0.01775	0	0.26943	0	0	0.02608	0
Healthy	23.80365	2.2342	0.0056	0	0	0	0	0	0		0	0	0	0.003	0	0	0	0	0	0
Healthy	10.17921	52.63268	0	0	0.06909	0	0.12669	0	0		0	0	0.06909	0	0.01721	0.12669	0.81248	0	0	0
Healthy	83.54345	6.6513	0.60371	0.56617	0.06685	0	0.03136	0	0		0.56617	0	0.06685	0.19577	0	0.03136	0	0	0	0
Healthy	12.96811	6.26894	3.725	0	0.39041	0	5.26415	0	0		0	13.1215	0.39041	0.05413	0.29611	5.26415	0	0	0.07456	0
Healthy	43.9114	2.24964	0	0	0.01177	0	0.11598	0	0		0	0	0.01177	0.12954	0	0.11598	0	0	0.04505	0
Healthy	83.8056	3.08835	0.05071	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	24.89816	6.0181	0.3192	0.15444	0.00625	0	0.06573	0	0.00585		0.15444	0.33902	0.00625	1.73015	0.01373	0.06573	0	0	0	0.00585
Healthy	15.49998	5.08168	12.61816	0	0.80224	0	0.9468	0	0		0	0.95794	0.80224	0	1.97951	0.9468	0	0	0	0
Healthy	34.37811	3.74252	0.10103	0.08965	0.41762	0	0.01095	0.03843	0		0.08965	0	0.41762	0.44904	0.83436	0.01095	0	0.03843	0	0
Healthy	79.37998	1.58522	0.03705	0	0	0	0	0	0		0	0	0	0.29186	0	0	0	0	0	0
Healthy	20.9667	18.39218	6.06395	0	0.28477	0	0.60411	0	0.02876		0	5.48769	0.28477	0.15947	0.08649	0.60411	0	0	0.071	0.02876
Healthy	4.30091	3.09796	13.81911	15.20499	1.49394	0	0.51254	1.37992	0.08778		15.20499	0	1.49394	0.02173	0.88399	0.51254	0	1.37992	0.00949	0.08778
Healthy	27.85964	8.03502	0.59571	1.82603	0.90185	0	0.51354	0	0		1.82603	0.00876	0.90185	0.05485	0.40353	0.51354	0.20651	0	0	0
Healthy	6.00557	10.07957	1.36028	0.02017	0	0	0.19709	0	0.00449		0.02017	0	0	0.01227	1.06608	0.19709	9.11108	0	0.05451	0.00449
Healthy	70.10311	4.38858	4.07317	0.11397	0	0	0	0	0		0.11397	0.12127	0	0.2765	0	0	0	0	0.06774	0
Healthy	39.3989	10.6701	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	64.1085	0.24208	0	0	0	0		64.1085	0	0.24208	0	0	0	0	0	0	0
Healthy	17.07005	17.69571	14.85243	0.36641	0.74035	0	0.66109	0	0		0.36641	0	0.74035	0.16505	0.00724	0.66109	0	0	0.15293	0
Healthy	25.99552	9.80595	0.9617	0.08262	0.18346	1.65081	0.3587	0	0.23946		0.08262	4.66303	0.18346	0.68787	0.19124	0.3587	2.10345	0	0.12175	0.23946
Healthy	70.48514	5.19186	0.11599	0.17471	0	0	0.14383	0	0		0.17471	0	0	0.0466	0.52613	0.14383	0	0	1.68288	0
Healthy	26.0958	10.70676	0.26533	0.02813	0.06493	0	0.09524	0	0		0.02813	0	0.06493	0.09442	0.12339	0.09524	3.12644	0	0.00335	0
Healthy	45.1931	8.01655	0.04343	0.19954	0.05439	0	0.1074	0	0.12472		0.19954	0	0.05439	0.03351	0.02557	0.1074	2.89996	0	0.00334	0.12472
Healthy	44.6754	12.12735	0	0.86796	0	0	0	0	0		0.86796	6.098	0	3.29607	0	0	1.57201	0	0.02861	0
Healthy	50.61034	10.4617	2.84285	0.07228	0	0	0.18604	0	0.80352		0.07228	0	0	0.08676	0.54766	0.18604	0	0	0	0.80352
Healthy	21.3893	12.02427	2.76302	2.69744	3.04601	0	2.42074	0	0.16315		2.69744	0.44848	3.04601	0.71372	0.0271	2.42074	0	0	0	0.16315
Healthy	0.52959	15.30422	0.32959	0.02269	0.62491	0	3.89546	0	0		0.02269	0	0.62491	0	0	3.89546	0	0	0	0
Healthy	34.64409	21.18098	3.37794	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	26.14651	14.01298	11.48456	0	0	0	0.09918	0	0		0	0	0	0	0	0.09918	0	0	0	0
Healthy	82.14531	5.20468	1.2376	0.05346	0.01624	1.0944	0.22124	0	0.00171		0.05346	0.00127	0.01624	0.00465	0	0.22124	0	0	0	0.00171
Healthy	10.65267	2.04696	9.76801	0	0	0	0.9505	0	0		0	2.88098	0	0	0	0.9505	0	0	0	0
Healthy	77.96976	3.58521	1.03145	0.00193	0	0	0.15197	0	0		0.00193	3.41279	0	0.66392	0.00516	0.15197	0	0	0.03819	0
Healthy	39.29122	1.5326	0.00487	0	0.04975	0	0	0	0		0	0.02971	0.04975	0.02764	0	0	0	0	0	0
Healthy	45.30443	6.74526	1.12863	0.45166	0.08361	0	0.74692	0	0		0.45166	0.15368	0.08361	0.05766	0.44679	0.74692	0.0772	0	0.69686	0
Healthy	61.00536	0.68898	12.7175	0.95457	0.01614	0	3.8383	0	0.03323		0.95457	0	0.01614	2.4723	0.43165	3.8383	0	0	0	0.03323
Healthy	92.23703	1.52509	0.01588	4.7802	0	0	0	0	0		4.7802	0.57307	0	0	0	0	0	0	0	0
Healthy	70.72479	0.72457	0	1.89855	0	0	0	0	0		1.89855	0	0	0.25344	0	0	0	0	0.07373	0
Healthy	32.23155	6.42459	35.07343	0.20269	0.00309	0	1.07557	0	0		0.20269	0.0313	0.00309	0.03209	0.01823	1.07557	0	0	0.01216	0
Healthy	25.80186	0.30004	0	0	0	0	0	0	0		0	0	0	0.05391	9.86165	0	0	0	0	0
Healthy	65.75631	4.45366	0	0	0	0	0.09653	0	0		0	0	0	1.04495	0.07472	0.09653	0	0	0.37836	0
Healthy	27.52555	16.8815	1.07537	0.01651	0.00574	0	0.59998	0	0.50499		0.01651	0	0.00574	0.03758	0	0.59998	0	0	0.0025	0.50499
Healthy	63.82462	4.43612	0	0	0	0	0.13647	0	0		0	0	0	1.1305	0.05916	0.13647	0	0	0.43856	0
Healthy	69.24842	1.97073	0.27163	0.07345	0	0	0	0	0		0.07345	0	0	0.16779	0.02311	0	0	0	0	0
D013167	33.58813	21.56205	0	1.25296	0.03731	0.80466	0.51184	0	0		1.25296	0.10524	0.03731	4.90886	0.42391	0.51184	4.14665	0	0.11549	0
Healthy	41.57566	0	1.16566	0	0.41515	0	0	49.1639	0		0	0	0.41515	0	0.0884	0	0	49.1639	0	0
Healthy	34.03663	9.68222	2.28157	8.44249	0.09262	0	0.71657	1.79833	0		8.44249	2.89205	0.09262	0.02508	0.63692	0.71657	0	1.79833	0.31131	0
Healthy	21.31851	4.51367	0.09546	0.85535	0	0	0	0	0.39002		0.85535	3.15983	0	0.78518	0	0	1.51366	0	0	0.39002
Healthy	11.90296	19.24452	5.08019	0.1055	1.05229	0	1.09858	0.19586	0		0.1055	0.70025	1.05229	1.36842	0.00764	1.09858	0.37257	0.19586	0.04058	0
Healthy	70.39086	5.26979	0.94253	0.93636	0.34813	0	0.37555	0.1369	0.06701		0.93636	0.56199	0.34813	0.13982	0.01282	0.37555	0	0.1369	0	0.06701
Healthy	52.48106	7.08984	0.14751	0	0	0	0	0	0.20923		0	0	0	0.35837	2.60916	0	5.67807	0	0	0.20923
Healthy	65.98259	8.93057	0	0	0.03509	0	0.08066	0	0		0	0.00142	0.03509	0.02538	0.02174	0.08066	0	0	0	0
Healthy	18.34845	23.4459	0.00862	0.27974	4.4454	0	1.29034	0	0.00988		0.27974	0.56761	4.4454	0.04878	2.46128	1.29034	0	0	0.05119	0.00988
Healthy	42.71158	7.37719	18.96884	9.24293	0.00984	0	2.08036	0.04317	0.1621		9.24293	0	0.00984	0.18456	0.32147	2.08036	0	0.04317	0.1071	0.1621
Healthy	50.89379	11.138	0.26958	0.09412	0.02895	0	0.26126	0	0		0.09412	0.01513	0.02895	1.57033	1.08905	0.26126	0	0	0	0
Healthy	67.17171	2.90556	0.10275	0.26577	0.0072	0	0.06607	0	0		0.26577	0.72869	0.0072	0.29357	0.00797	0.06607	3.59974	0	0.07184	0
Healthy	38.82976	5.72371	0.45473	0.16894	0.02182	0	0.5414	0	0		0.16894	4.67237	0.02182	0.44869	0.64678	0.5414	0	0	0.04541	0
Healthy	89.00699	1.44714	0	0.50431	0.22118	0	0.13187	0	0		0.50431	0	0.22118	0.12559	0.0216	0.13187	0	0	0	0
Healthy	80.33109	0.56976	0	2.7113	0.06968	0	0	0	0		2.7113	0	0.06968	0.09109	0.0218	0	0	0	0.01862	0
Healthy	8.81216	28.33328	12.99585	0	5.39605	0	0.86419	0	0.22335		0	8.11954	5.39605	0.00529	0.2304	0.86419	0	0	0	0.22335
Healthy	68.91287	3.66472	0.00491	0.09102	0	0	0	0	0		0.09102	0	0	0.26517	0.01914	0	0	0	0.16199	0
Healthy	20.12804	18.40744	4.57174	0	0	0	0.784	0.12372	0		0	5.92107	0	0	0.58038	0.784	1.0375	0.12372	0	0
Healthy	54.70265	4.83097	0.02487	1.05461	0	0	0.6965	0	0		1.05461	6.87176	0	0.29922	0.30796	0.6965	0	0	0.14537	0
Healthy	28.83934	27.38311	0.38191	0.23061	0.0972	0	0.07213	0	0.00111		0.23061	2.14262	0.0972	0.00556	0.06007	0.07213	0	0	0.02951	0.00111
Healthy	38.19078	12.47626	2.73998	2.16006	3.18989	0	0.69763	0	0.0561		2.16006	0	3.18989	3.78655	0.00777	0.69763	0	0	0	0.0561
Healthy	81.29397	3.80452	0	1.3901	0.25922	0	0	0.01978	0.08241		1.3901	0	0.25922	0	1.46855	0	0	0.01978	0.01432	0.08241
Healthy	69.24328	5.30447	0	0.06567	0	0	0	0	0		0.06567	0	0	0.25451	0.00759	0	0	0	0.15014	0
Healthy	68.76887	8.54482	0.13269	0.06423	0	0	0.12423	0	0		0.06423	0	0	0.0309	0.45795	0.12423	0	0	1.83113	0
Healthy	39.55514	14.10313	0	0.91966	0.79898	0	0.15025	0	0.3595		0.91966	0	0.79898	0	0.63719	0.15025	0.46187	0	0	0.3595
Healthy	58.38494	4.53498	0.44033	0	0	0	0.23823	0	0		0	8.41324	0	0.45707	0	0.23823	0	0	0.56485	0
Healthy	19.64207	11.92897	11.19037	0.07982	4.38153	0	1.50978	0	0.19699		0.07982	8.75078	4.38153	0.20182	0.03386	1.50978	0	0	0.16248	0.19699
Healthy	13.11824	5.92855	0.02486	10.5558	0	0	1.44436	0	0		10.5558	43.9957	0	0.30039	0.15544	1.44436	0	0	0.69191	0
Healthy	36.85906	11.7108	3.25304	1.11266	0	1.1831	0.28718	0	0.00715		1.11266	5.21823	0	0.74605	0.60624	0.28718	0	0	0.30363	0.00715
Healthy	61.18569	6.30004	0.88339	0.75647	0.36713	0	0	0	0		0.75647	5.88147	0.36713	2.3087	0.04078	0	0.2403	0	0	0
Healthy	48.1458	3.23929	2.95144	0.71011	0.06418	0	0.73011	0	0.18428		0.71011	0	0.06418	0.04616	0.0565	0.73011	0	0	0	0.18428
Healthy	30.32813	8.41722	0.11271	0	0.10733	0	0.38901	0	0		0	23.5674	0.10733	0	0.24461	0.38901	2.589	0	0.74315	0
Healthy	63.75849	4.20858	0	0	0	0	0.1096	0	0		0	0	0	3.11276	0.07602	0.1096	0	0	0.54517	0
Healthy	35.14355	23.75824	0.01034	0.48923	0.0173	0	0	0	0		0.48923	3.56343	0.0173	5.74877	0	0	1.11523	0	0.16419	0
Healthy	67.71161	23.89217	0.29239	0.06918	0	0	0	0	0		0.06918	1.16615	0	0.77799	0.00129	0	0	0	0	0
Healthy	15.088	26.76312	2.32908	0.75057	0.9665	0	0.04911	0.12329	0.15967		0.75057	1.60176	0.9665	0.07271	0.03063	0.04911	0	0.12329	0.03822	0.15967
Healthy	17.57972	38.77121	2.46498	0.31592	0	0.68748	1.04435	1.03863	0.4262		0.31592	3.19426	0	0	2.07172	1.04435	0	1.03863	0	0.4262
Healthy	45.69977	7.41386	1.07421	0.44133	0.07088	0	0.73475	0	0		0.44133	0.15171	0.07088	0.0368	0.54003	0.73475	0.05697	0	0.68415	0
Healthy	79.71289	3.43644	0	0	0	0	0.00623	0	0		0	0	0	0.06033	0	0.00623	0	0	0	0
Healthy	56.96194	3.12001	0	0.08575	0.07214	0	0	0	0		0.08575	1.18387	0.07214	0.09105	0	0	0	0	0	0
Healthy	31.9633	36.1403	2.66432	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	34.02746	6.84022	0.30783	12.8824	0.02736	0	0.11814	0	0		12.8824	0.87368	0.02736	0.94112	0.46944	0.11814	0.00343	0	0.23795	0
Healthy	37.95172	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	39.11686	4.26431	0.28247	0	0.13581	0	0	0	0		0	0	0.13581	0.84802	0.50488	0	0	0	0	0
Healthy	48.91942	13.24832	0.88978	1.57184	0.17814	0	0.97485	0	0.02403		1.57184	0	0.17814	0.00263	0.07431	0.97485	0	0	0	0.02403
Healthy	24.96021	4.3606	0.5284	1.41592	1.90487	0	0.08153	0	0		1.41592	0	1.90487	1.01535	0.24573	0.08153	2.52787	0	0	0
Healthy	23.82057	7.91748	0.43644	0.00891	0.00714	0	0.06902	0	0		0.00891	0	0.00714	0.02177	0.00359	0.06902	0	0	0.00573	0
Healthy	4.11668	3.0483	13.22524	15.69949	1.48453	0	0.46336	1.34503	0.08193		15.69949	0	1.48453	0.02736	2.47708	0.46336	0	1.34503	0.00319	0.08193
Healthy	25.12542	16.57506	0.40271	0.46183	0.1933	0	0.15335	0	0.35991		0.46183	11.9544	0.1933	0.90539	3.52055	0.15335	11.3824	0	0	0.35991
Healthy	44.73574	6.74531	5.34817	0	0	0	0.65073	0	0		0	7.00361	0	0.28073	0.19751	0.65073	0	0	0.14185	0
Healthy	27.88975	2.30897	0	0	0	0	0	0	0		0	2.70233	0	0	6.09948	0	1.86364	0	0	0
Healthy	53.28795	0.35458	0	0	0	0	0	0	0		0	18.535	0	0	0	0	0	0	0	0
Healthy	43.83834	7.01061	25.43716	0.06424	0	0	0.1068	0	0.29712		0.06424	0.08399	0	0.04496	0.44993	0.1068	0	0	0	0.29712
Healthy	36.6236	8.83077	0.63067	0	0	1.58555	0.3788	0	0		0	0.12008	0	1.14509	0.27834	0.3788	0	0	0.04985	0
Healthy	29.51667	12.01473	0.16982	0.22203	1.56736	0.27573	0.2526	0	0		0.22203	0	1.56736	0	2.24046	0.2526	2.71736	0	0	0
Healthy	44.13978	4.15247	0	0	0	0	0	0	0		0	0	0	0	1.77762	0	2.56206	0	0	0
Healthy	67.14626	0.09585	0.16593	1.16767	0	0	0	0	0		1.16767	0	0	0	0	0	0	0	0	0
Healthy	22.14392	33.70811	0	0.01245	0.28659	0	1.73004	0	0.00299		0.01245	0	0.28659	0.08956	4.26599	1.73004	3.52234	0	0	0.00299
Healthy	89.02974	1.45482	0	0.35884	0.23984	0	0.13703	0	0		0.35884	0	0.23984	0.08192	0.0329	0.13703	0	0	0	0
Healthy	57.36305	5.92034	11.92586	0.16451	0.2488	0	1.68693	0	0		0.16451	0	0.2488	0.08956	0.00981	1.68693	0	0	0.0863	0
Healthy	42.89325	2.28628	0	0	0.02661	0	0.12202	0	0		0	0	0.02661	0.13231	0	0.12202	0	0	0.02729	0
Healthy	13.55201	25.68098	2.26875	0.01303	5.24658	0	1.18894	0	0.14282		0.01303	1.06484	5.24658	0.27376	0.1098	1.18894	0	0	0	0.14282
Healthy	73.37573	0.00531	8.22406	0.00608	0.16936	0	4.53704	0.6208	0.13293		0.00608	0	0.16936	0	1.43219	4.53704	0	0.6208	0	0.13293
Healthy	0.44219	0.00088	0.02187	80.24172	2.08144	0	0.00972	8.12862	0.0106		80.24172	0	2.08144	0.01465	0.56367	0.00972	0	8.12862	0	0.0106
Healthy	67.1886	0.08589	0.18435	0.95903	0	0	0	0	0		0.95903	0	0	0	0	0	0	0	0	0
Healthy	6.30409	10.92949	2.20423	0.01684	0	0	0.28977	0	0.00744		0.01684	0	0	0.04409	0.9304	0.28977	10.17461	0	0.21362	0.00744
Healthy	43.03852	2.35397	0	0	0.02263	0	0.10093	0	0		0	0	0.02263	0.0823	0	0.10093	0	0	0.08082	0
Healthy	58.66894	3.01349	0	3.22162	0	0	0	0	0.24166		3.22162	0	0	0.0795	1.52302	0	2.31983	0	0	0.24166
Healthy	61.47377	4.23612	0.13589	0	0	0	0.08619	0	0		0	0.09913	0	0.00619	1.326	0.08619	2.31731	0	0.00272	0
Healthy	29.21217	12.04889	3.52835	0.05604	0.16685	0	0.08739	0	0		0.05604	0	0.16685	0	0.00285	0.08739	0	0	0	0
Healthy	61.70927	3.85547	0	0.12055	0.08637	0	0.14271	0	0		0.12055	0	0.08637	5.06943	0.02901	0.14271	0	0	0.15114	0
Healthy	31.07635	2.75184	0	2.72423	2.78531	0	0	0	0.25611		2.72423	0	2.78531	0	0	0	0	0	0	0.25611
Healthy	47.94033	2.35192	6.03095	1.58131	0	0	0	0	0		1.58131	0	0	0.04325	0	0	0	0	0	0
D013167	76.21679	1.40665	0.29634	4.57385	0.01716	0.3466	0.0165	0	0.0115		4.57385	0	0.01716	0.25213	0.00051	0.0165	0	0	0	0.0115
Healthy	61.63656	3.83668	0	0.07898	0.0692	0	0.11367	0	0		0.07898	0	0.0692	5.1546	0.02779	0.11367	0	0	0.17345	0
Healthy	66.8709	0.01639	0.02548	11.9205	0.21068	0	0.21143	0	0		11.9205	0	0.21068	0.16571	0	0.21143	0	0	0.02461	0
Healthy	66.49723	4.58492	0.12434	0	0.05335	0	0.27608	0	0		0	10.0789	0.05335	0.11366	0.03326	0.27608	0.9397	0	0.3594	0
Healthy	39.41183	9.69389	0.37163	0.01278	0.2814	0	0	0	0		0.01278	3.27258	0.2814	0	1.78566	0	0	0	0.07114	0
Healthy	64.90851	10.56288	3.38478	0.20185	1.3252	0.27092	2.82032	0	1.06211		0.20185	0.03689	1.3252	1.15726	1.94186	2.82032	0	0	0	1.06211
Healthy	84.04108	2.56684	0	0.46573	0.08306	0	0.06888	0	0		0.46573	0	0.08306	0.18359	0	0.06888	0	0	0.03384	0
Healthy	60.2553	6.28402	0.87124	0.81982	0.39768	0	0	0	0		0.81982	5.755	0.39768	2.28897	0.06075	0	0.30373	0	0	0
Healthy	60.50044	6.24922	0.84445	0.79012	0.38591	0	0	0	0		0.79012	5.68315	0.38591	2.26882	0.06965	0	0.28589	0	0	0
Healthy	89.16869	1.44994	0	0.4473	0.20897	0	0.12065	0	0		0.4473	0	0.20897	0.14622	0.01682	0.12065	0	0	0	0
Healthy	33.15004	12.42453	0.919	0.08024	0.94349	0.36358	1.15867	0	0.23346		0.08024	0	0.94349	0.0925	12.52102	1.15867	1.94594	0	0.01118	0.23346
Healthy	69.11451	9.10403	0	0.08352	0	0	0.48549	0	0		0.08352	0	0	5.97678	0.00996	0.48549	0	0	0	0
Healthy	76.8239	3.59189	0.61629	0.09462	0	0	0.17988	0	0		0.09462	0	0	0.2899	0.12365	0.17988	0	0	0.09047	0
Healthy	23.72927	6.08476	0.17424	2.06972	0	0	0.33875	0	0.00929		2.06972	11.6171	0	0.29866	0.5014	0.33875	0	0	0.09357	0.00929
Healthy	62.9329	6.74752	4.18816	0	0	0	0.2879	0	0		0	0	0	0.04115	0	0.2879	0	0	0	0
Healthy	83.41755	3.16546	3.54603	0	0	0	0	0	0		0	0.07452	0	0.07548	0	0	0	0	0.40487	0
Healthy	74.141	0	13.04645	6.2715	0	0	3.92622	0	0		6.2715	0	0	0	0.56914	3.92622	0	0	0	0
Healthy	47.64964	8.73404	0	0.01526	0.02863	0	0.15134	0	0.01959		0.01526	0.02047	0.02863	0.0299	2.64251	0.15134	0	0	0.35894	0.01959
Healthy	65.77742	7.51611	0	0.0104	0	0	0.12338	0	0		0.0104	0.74229	0	0	0	0.12338	0	0	0.03142	0
Healthy	29.84917	5.8257	46.6181	0.00108	0.23366	0	0	0	0		0.00108	0	0.23366	0	0	0	0	0	0.05241	0
Healthy	68.38871	5.76238	1.36269	0.05435	0.02302	0	0.32781	0	0		0.05435	0.48096	0.02302	0.0289	0	0.32781	0	0	0.05304	0
Healthy	75.37543	3.28469	0.00293	0	0	0	0.01567	0	0		0	0	0	0.53548	0	0.01567	0	0	0	0
Healthy	73.85597	0.00077	0.22693	2.49414	0.52928	0	0.15484	0.18697	0.02774		2.49414	0	0.52928	0	0.11983	0.15484	0	0.18697	0	0.02774
Healthy	40.92134	9.88981	0.17828	0	0.01238	0.73438	1.43714	0	0		0	0	0.01238	9.09862	0	1.43714	0	0	0.32671	0
Healthy	83.43173	4.14446	0.00061	0.18458	0.02904	0.06501	0.02489	0.02139	0.04244		0.18458	0	0.02904	0	0.01227	0.02489	0	0.02139	0.01141	0.04244
Healthy	82.9544	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	53.46851	1.2726	0.46194	0	0.24412	0	0.84596	0.04883	0		0	0	0.24412	0.28494	0	0.84596	0	0.04883	0.02804	0
Healthy	65.87399	2.51061	0.07333	0.2711	0.30757	0	0.02071	0	0		0.2711	0	0.30757	0.2188	0.11142	0.02071	0	0	0.02561	0
Healthy	52.20464	6.76686	2.80974	1.53808	0	0	0.16158	0	0.59943		1.53808	0.17856	0	0.07179	0.56261	0.16158	0	0	0	0.59943
Healthy	58.04829	2.05461	0.03123	0.00165	0.05541	0.0605	0.03757	0	0		0.00165	0.05335	0.05541	0	0.73993	0.03757	0.27964	0	0.02508	0
Healthy	81.03647	3.47092	1.08158	0	0	0	0.16424	0	0		0	3.48511	0	0.69371	0	0.16424	0	0	0.00918	0
Healthy	22.76854	18.80483	0.39572	0.17803	0.40862	0	0.87803	0.20067	0		0.17803	0	0.40862	0	0	0.87803	0.94115	0.20067	0	0
Healthy	63.67189	1.28615	1.05015	0	0	0	0.25569	0	0		0	0	0	0.21224	0.05984	0.25569	0	0	0.05373	0
Healthy	32.45539	13.2017	8.50732	0.20818	5.56678	0	2.33967	0	0		0.20818	1.60562	5.56678	0	0	2.33967	0	0	0	0
Healthy	50.17658	6.64057	1.68037	0.15254	0	0	0.10858	0	0		0.15254	13.7651	0	0.04823	0.01167	0.10858	0	0	0.95239	0
Healthy	35.14529	0.0024	59.86669	1.97125	1.23744	0	0	0	0		1.97125	0	1.23744	0	0.00085	0	0	0	0	0
Healthy	43.17852	9.57846	21.3703	0.98853	0	0	0.20241	0	0.55471		0.98853	0	0	0.03288	0.40115	0.20241	0	0	0	0.55471
Healthy	31.70153	30.42157	0	0	0.04265	0	1.6901	0	0.09059		0	0	0.04265	0	0.58071	1.6901	5.39228	0	0	0.09059
Healthy	64.13049	7.18038	0.58918	0.13726	0	0	0.2124	0	0		0.13726	0	0	1.36581	0.01182	0.2124	0	0	0.1931	0
Healthy	65.85601	4.01219	0.4548	2.85407	0.22179	0	0	0	0		2.85407	0	0.22179	1.25638	0	0	0	0	0	0
Healthy	63.34083	11.0147	0	0	0.0635	0.05401	0.61092	0	0		0	0	0.0635	3.0744	0	0.61092	0	0	0	0
Healthy	27.06895	20.8609	0.76814	0.07933	0.04534	0	0.05424	0	0.01894		0.07933	12.3635	0.04534	1.99097	0.06755	0.05424	0	0	0.0294	0.01894
Healthy	56.66584	2.34553	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	18.57555	29.32094	13.24007	0	0	0	0.02732	0	0		0	15.4696	0	4.02367	0	0.02732	0	0	0	0
Healthy	69.15922	9.00508	0	0.09083	0.03157	0	0.47913	0	0		0.09083	0	0.03157	5.88798	0.02232	0.47913	0	0	0	0
Healthy	31.84757	5.80241	0.0169	0.21026	0.09245	1.10582	0.0261	0	0.26833		0.21026	0.26236	0.09245	0.00163	1.8316	0.0261	0.15457	0	0	0.26833
Healthy	43.49427	11.43399	2.52118	0.00648	0.37308	0	0.29292	0	0.0095		0.00648	0	0.37308	0.03078	0.03859	0.29292	0	0	0	0.0095
Healthy	70.27434	5.13033	0.23247	0	0.56081	0	0.02601	0	0		0	0	0.56081	6.00802	0	0.02601	0	0	0	0
Healthy	27.0824	7.20945	0.22773	0.02034	0.00094	0	1.63098	0	0.00751		0.02034	32.1336	0.00094	0.2487	0.06691	1.63098	0	0	0.04167	0.00751
Healthy	67.71683	3.82418	0.36264	0.69465	0.06652	0	0.87193	0	0		0.69465	0.00768	0.06652	0.0299	0.31929	0.87193	0.02539	0	0.40776	0
Healthy	29.7427	5.17596	0	5.9115	0.17348	0	0	0	0		5.9115	20.3695	0.17348	0.00675	0.05774	0	1.05239	0	0.62947	0
Healthy	6.72067	5.07877	3.77721	1.33955	3.42364	0	1.34709	0.17619	0.39836		1.33955	0	3.42364	0	0.01475	1.34709	0	0.17619	0	0.39836
Healthy	19.23371	34.7918	3.10268	0	0.51703	0	2.86906	0	0		0	0	0.51703	0	10.9511	2.86906	1.71623	0	0	0
Healthy	66.94232	0.03104	0.07278	12.1701	0.20469	0	0.29767	0	0		12.1701	0	0.20469	0.18174	0	0.29767	0	0	0.03557	0
Healthy	49.33802	10.92275	1.89145	0.07515	2.50399	0	0.02371	0	0.05296		0.07515	0.02628	2.50399	2.89315	0.14045	0.02371	0	0	0	0.05296
Healthy	52.93177	2.11947	0.03396	3.49478	0.01789	0.25649	0	0.03005	0.03703		3.49478	0	0.01789	0	0	0	0	0.03005	0	0.03703
Healthy	40.48441	5.03355	0	0	0	1.09294	0.27012	0	0		0	0	0	1.87815	0.06762	0.27012	0	0	0	0
Healthy	50.10864	0.47036	0	0	0	0	0	0	0		0	0	0	0.06025	0	0	0	0	0	0
