group	Bacteroidaceae	Ruminococcaceae	Bifidobacteriaceae	Enterobacteriaceae	Selenomonadaceae	Streptococcaceae	Pasteurellaceae	Peptostreptococcaceae	Veillonellaceae	Micrococcaceae	Burkholderiaceae	Streptococcaceae	Coriobacteriaceae	Acidaminococcaceae	Erysipelotrichaceae	Erysipelatoclostridiaceae	Veillonellaceae	Pasteurellaceae	Lactobacillaceae	Peptostreptococcaceae
Healthy	54.04105	3.36544	0.1417	0	0	0.06225	0	0	0	0	0.1041	0.06225	0.288	0.89314	0.01029	0	0	0	0	0
Healthy	30.44431	0.37723	6.94426	0.34666	0	0.00321	0	0.04771	3.2718	0	16.99645	0.00321	0.28648	0	0.01281	0.01524	3.2718	0	0.58183	0.04771
Healthy	26.60451	4.44237	3.59846	0.05046	0	0.05541	0.03043	0.00619	0.00583	0	0	0.05541	0	0	0.00663	0	0.00583	0.03043	0.14429	0.00619
Healthy	18.63699	4.61533	0.04018	0	0	0.33577	1.06055	0	0.14528	0	0.07046	0.33577	0.8974	0	0	0	0.14528	1.06055	0	0
Healthy	4.26884	2.19626	70.71079	0	0	0	0	0	0	0	0	0	2.26472	0	0	0	0	0	1.50313	0
Healthy	73.90477	4.22361	0.34704	0.33113	0	0.0069	0	0	1.09359	0	0.02838	0.0069	0.19782	0	0.0773	0	1.09359	0	0	0
Healthy	44.71761	11.15286	0	0	0	0	0	0	0	0	0.73588	0	0.00371	0	0	0	0	0	0	0
Healthy	45.79997	3.44557	4.23533	0.23085	0	0.00183	0	0	0	0	0.19129	0.00183	0	0	0	0	0	0	0	0
Healthy	30.99158	15.08258	1.43038	0.05406	0	0.0703	0.00116	0	0.00239	0	0.25508	0.0703	0	0	0.32872	0	0.00239	0.00116	0	0
Healthy	39.77224	4.44195	0.798	0	0	0.48305	0.84247	0	0.05773	0	2.1826	0.48305	0	0.28307	0.04535	0	0.05773	0.84247	0	0
Healthy	51.153	1.78364	0.10855	0	0	0.01714	0	0.05642	0	0	1.66871	0.01714	0	0	0.05601	0	0	0	0.03474	0.05642
Healthy	0.10723	0	0	2.24583	0	0.1065	0	0	1.96752	0	0	0.1065	0	0	0.24695	0	1.96752	0	0	0
Healthy	37.62978	7.87218	0.21827	0.84199	0	0.42938	0.14136	0.33544	0.05993	0.00214	1.72011	0.42938	0	1.19428	0.10424	0.30128	0.05993	0.14136	0.00651	0.33544
Healthy	46.08922	6.30841	1.26253	0	0	0	1.84199	0	0.05809	0	0.0171	0	0.05092	0	0.4646	0	0.05809	1.84199	0	0
Healthy	50.53227	5.39649	0.58938	0.26993	0.00738	0.04334	0.00903	0.454	0.03072	0	0.89236	0.04334	0.5224	0.07284	1.53642	1.27121	0.03072	0.00903	0.02966	0.454
Healthy	27.445	1.54851	0.00227	0	0	0.13466	0	0	0.17387	0	0.13464	0.13466	0	0	0.79262	0	0.17387	0	0	0
Healthy	29.20105	0.7743	0.32694	0	0	0.1507	0	0	0	0	0.23801	0.1507	0.58973	0	0	0	0	0	0	0
Healthy	8.34271	6.29197	10.5755	0.03607	0	0.07062	0	0.03941	0	0.00876	0.06997	0.07062	0	3.59262	0.03308	0	0	0	0	0.03941
Healthy	60.52706	8.02322	2.4156	0.28019	0	0.22502	0	0.05594	0.54239	0.00719	0.07421	0.22502	0.21436	0	0.34939	0.08231	0.54239	0	0.01163	0.05594
Healthy	51.25936	5.64274	0.18474	0.44817	0.01076	5.72034	8.93859	0.00096	11.21719	0.00576	0.00348	5.72034	0	0	0.00198	0	11.21719	8.93859	1.19124	0.00096
Healthy	20.66264	7.6625	2.15706	0	0	0.00686	0	0	0	0	0.06911	0.00686	0.2337	0	0	0	0	0	0	0
Healthy	34.88743	3.89811	0	0	0	0.06146	0.11356	0	0	0	5.13502	0.06146	0	0	0.01407	0	0	0.11356	0	0
Healthy	32.7612	4.24269	3.84132	0.19681	0	0.13079	0	0	0.00251	0	0.18523	0.13079	0	0	0	0	0.00251	0	0	0
Healthy	67.11065	0.09184	0.18907	0.97595	0	0	0	0	0.8789	0	0	0	0	0	0	0	0.8789	0	0	0
Healthy	22.542	8.82259	2.15651	0.44396	0	1.67422	1.08386	3.85849	0.17283	0.01595	0.1413	1.67422	1.32554	0.00283	0.08435	0	0.17283	1.08386	0.18902	3.85849
Healthy	34.7506	4.381	12.64643	0.15858	0	0.24089	0	0	0	0	0.0719	0.24089	1.2966	0	0.00759	0	0	0	0	0
Healthy	25.48035	18.11347	0.17345	0	0	0	0	0	0	0	0.03322	0	0	0	0.25486	0	0	0	0	0
Healthy	11.21787	5.17317	0.17433	1.8865	0	0	0	0	0	0	0.28649	0	0.3113	0	0.51013	0	0	0	0	0
Healthy	16.89178	4.26601	51.45921	0	0	0.40981	0.38659	0.13406	0.27546	0	0.05514	0.40981	0.22257	0	0.48434	0	0.27546	0.38659	0	0.13406
Healthy	36.34157	3.10433	0.05064	0	0	0.52576	0.04992	0.00403	0.30816	0	0	0.52576	0	0	0	0	0.30816	0.04992	0	0.00403
Healthy	39.822	4.51318	9.46123	0	0	0.02154	0.25226	0.46742	0	0	0.01366	0.02154	0.03561	0	0.62533	0	0	0.25226	0	0.46742
Healthy	85.8034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	27.48794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	61.56955	0	4.8575	30.1017	0	0.34894	0.01118	0.02738	0.01695	0.01124	0	0.34894	0.17965	0	0	0	0.01695	0.01118	0.37149	0.02738
Healthy	19.06235	8.36463	8.70708	2.20711	0	2.49292	0.26539	0.10178	0.15961	0.02753	1.44924	2.49292	0	0	0.04047	0.00149	0.15961	0.26539	0.39153	0.10178
Healthy	4.51312	1.49969	1.24353	0	0	0	0	0	0	0	0.88147	0	0.09009	0	0	0	0	0	0	0
Healthy	37.71015	1.25627	0.35016	0.88721	0	0.04906	0	0	0	0	0.03388	0.04906	0.92484	0.02672	0.31659	0	0	0	0	0
Healthy	48.03576	2.71466	0.75723	0	0	0.09139	0	0	0	0	3.13581	0.09139	0.58374	0	0.06375	0.09935	0	0	0	0
Healthy	10.8547	21.74182	0	0	0	0.01102	0	0	0	0	0	0.01102	0.52526	17.0279	0.7905	3.33942	0	0	0	0
Healthy	22.21484	5.85852	0.80289	0.04461	0	0.12048	0.00174	0.01353	0	0	0.07898	0.12048	0.36241	0	0.64171	0	0	0.00174	0	0.01353
Healthy	14.1751	3.13926	16.95968	9.13135	0	1.09859	0	0	0	0	0.06944	1.09859	4.83101	0	0	0	0	0	0	0
Healthy	40.34652	0	0.05557	11.7181	0	0.12471	0	0	0.71376	0	0.15466	0.12471	0.23047	0	0	0	0.71376	0	0	0
Healthy	21.92546	6.83973	48.16496	0	0	0.13908	2.54066	0.22817	0	0	0.0127	0.13908	0.15234	0	0.39608	0	0	2.54066	0	0.22817
Healthy	55.56629	3.65626	0.16752	0.06497	0	0	0	0	0	0	0.05006	0	0.11564	0	0	0.59152	0	0	0	0
Healthy	50.03803	3.73196	0.01618	1.08832	0	0	0	0	0	0	0.25922	0	0.72767	0	0.29601	0	0	0	0	0
Healthy	6.39134	1.25278	2.69248	0	0	5.20282	0	0.14655	0	0	0.0269	5.20282	0.64423	0.1824	0	0	0	0	0.18683	0.14655
Healthy	2.99199	0.2621	3.58327	0.02963	0	21.45042	0	0.02961	0	0.00293	0.0003	21.45042	2.94568	0.18759	0.21831	12.8928	0	0	0.0153	0.02961
Healthy	72.89246	6.32975	0.19969	0.47656	0	0.04729	0	0.64266	0	0	0	0.04729	0.01038	0	0.04885	0	0	0	0	0.64266
Healthy	37.64374	4.09632	0	0	0	0	0	0	0	0	0.06228	0	0.03323	4.86149	0.48586	1.38954	0	0	0	0
Healthy	1.46977	0	63.96066	13.3728	0	1.29801	0	0	0	0.11785	0.00451	1.29801	0.08065	0	0	0	0	0	0	0
Healthy	22.92809	4.70747	2.34465	1.14409	0	0	0	0	0.09039	0	1.97889	0	0.46314	0	0.0705	0	0.09039	0	0	0
Healthy	2.80734	31.0613	0	0	0	0.32315	0	0.15088	0.03456	0	0	0.32315	4.79853	4.78413	3.63131	1.38487	0.03456	0	0	0.15088
Healthy	50.35432	3.08489	0.44813	13.1928	2.7137	0	0.05048	0	0.00446	0	2.28503	0	0.06135	0	0.07726	0	0.00446	0.05048	0	0
Healthy	69.52707	8.22596	0	0	0	0	0	0	0.01906	0	5.48059	0	0.0362	0	0	0	0.01906	0	0	0
Healthy	17.725	17.12747	1.2768	2.40029	0	6.39372	0	0	0.12931	0	0.27022	6.39372	1.97075	0	0	0	0.12931	0	0	0
Healthy	39.6444	10.51874	0	0.02524	0	0	0	0	0	0	0.14091	0	0	0	0.03153	0	0	0	0	0
Healthy	14.18347	1.96488	23.78961	0.78188	0	0.94999	0	0.11721	0.0002	0.04321	0.56922	0.94999	4.58264	1.06761	0.02752	0	0.0002	0	6.43507	0.11721
Healthy	50.4777	1.674	1.0567	0	0	0	0.01352	0	0	0	0.71348	0	0.17187	0	0	0	0	0.01352	0	0
Healthy	34.2313	4.64649	12.63152	0.14069	0	0.25238	0	0	0	0	0.11675	0.25238	1.45726	0	0	0	0	0	0	0
Healthy	24.81135	5.91395	2.60605	0.01194	0	0.10377	0.02811	0.01431	0.01532	0	0.00546	0.10377	0.75728	0	0.10586	0	0.01532	0.02811	0	0.01431
Healthy	25.60674	38.59894	2.20538	0	0.45056	0.03598	0.00677	0	0.00925	0	1.73585	0.03598	0.31141	0.21453	0	0	0.00925	0.00677	0	0
Healthy	37.6666	1.88346	1.12172	0.10043	0	0	0	0	0	0	0.31544	0	0.43889	0	0	0.05688	0	0	0	0
Healthy	8.80531	8.15544	50.51819	0.50805	0	0.04507	0.00145	0.02551	0	0	0.01215	0.04507	1.04846	0	0.00667	0	0	0.00145	0.05837	0.02551
Healthy	54.35268	1.02896	0	0	0	0	0	0	0	0	0	0	0	0	1.85807	0	0	0	0	0
Healthy	40.17989	0.01321	0.05024	11.9185	0	0.1372	0	0	0.70605	0	0.15667	0.1372	0.26375	0	0	0	0.70605	0	0	0
Healthy	74.7192	2.23326	0	0	0	0.13335	0	0	0	0	0	0.13335	0	2.37017	0	0	0	0	0	0
Healthy	36.41384	8.16256	3.13172	0	0	1.36683	5.1508	0.04933	1.46389	0.01967	0.68711	1.36683	0.42019	0.07399	0.05812	0	1.46389	5.1508	4.05795	0.04933
Healthy	30.07558	0	31.6769	15.7736	0	0.09226	0	0	0.01422	0.01187	0	0.09226	0.44482	0	0	0.11869	0.01422	0	0	0
Healthy	32.53523	6.56554	0.56571	0.04022	0	0.02512	0.00582	0	0.02875	0	1.40307	0.02512	0.191	0	0	0	0.02875	0.00582	0	0
Healthy	55.58692	1.72048	3.53792	0.03644	0	0	0	0	0	0	0.06139	0	0	0	0	0	0	0	0	0
Healthy	56.07106	4.81446	0.20325	0	0	0.59573	0	0	0	0	5.92498	0.59573	0.05049	0	0	0	0	0	0	0
Healthy	18.01673	5.38343	0.17434	20.6263	0	0.00667	0	0.1098	0.00303	0	0.16631	0.00667	0.05175	0	0.11094	0	0.00303	0	0	0.1098
Healthy	9.05804	4.00841	0.02261	10.1604	0	0	0	0	0	0	0.24671	0	1.23319	0	0.15253	0	0	0	0	0
Healthy	60.9472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.01147	0.01362	0.00411	4.95832	0	0.21355	0.00478	0	3.77146	0.02039	1.00962	0.21355	0	0	1.45072	0	3.77146	0.00478	0.03826	0
Healthy	16.32619	5.81022	14.72483	0.02604	0	0.12254	0.00704	0.03473	0.00627	0	0.56041	0.12254	0.68687	0.93034	0.01013	0	0.00627	0.00704	0.02969	0.03473
Healthy	19.80219	26.64697	0	0.39448	0	0	0.00479	0.06948	0	0	0	0	0.1127	17.2228	2.52386	0.12418	0	0.00479	0	0.06948
Healthy	46.73087	11.63775	0.07073	0.36406	0.9225	5.64859	0.0034	0	0.02385	0	0.98753	5.64859	0.08396	0	0.00197	0.07937	0.02385	0.0034	1.10416	0
Healthy	12.42646	8.49334	0.17807	0.01828	0	0	0	0	0	0	0.61092	0	0.1071	0	0	0	0	0	0	0
Healthy	10.64488	0.01281	30.742	33.6638	0	0.14359	0.00209	0	0.00776	0.03075	0	0.14359	0	0	0	0.08937	0.00776	0.00209	0	0
Healthy	15.45659	3.44893	0.79842	7.06204	0	3.97559	0.10829	0.24902	0	0.01284	0.11503	3.97559	0	0.31539	0.17005	0.03766	0	0.10829	0.06375	0.24902
Healthy	13.04014	7.5269	2.05995	0.33736	0	0	0	0	0	0	0.18712	0	0	0	0	0	0	0	0	0
Healthy	17.38951	14.59239	4.02128	0.17371	0	0.03958	0.0664	0.3102	0	0	0.19221	0.03958	0.73453	0	1.19292	0	0	0.0664	0	0.3102
Healthy	19.18565	15.79299	8.90657	0.59056	0	0.07326	0	0.55552	0	0	0.05562	0.07326	1.9337	0	1.38269	0	0	0	0	0.55552
Healthy	40.48483	8.27183	5.56612	0.01955	0	0.02692	0	0	0	0	0.00977	0.02692	0.56382	0	0.0074	0	0	0	0	0
Healthy	55.66334	1.85497	3.65534	0	0	0	0	0	0	0	0.078	0	0	0	0	0	0	0	0	0
Healthy	1.04537	6.84077	3.92658	1.48965	0	0.8352	0	0.11413	0	0	0	0.8352	1.5066	0.19513	1.07446	0	0	0	0	0.11413
Healthy	43.38237	3.98953	3.44091	0.10214	0	0	0	0	0	0	0.67253	0	0	0	0	0	0	0	0	0
Healthy	35.26965	5.2914	1.01309	0	0	0.69361	2.01685	0	1.04035	0	6.01891	0.69361	0	3.29636	0.03957	0	1.04035	2.01685	0	0
D013167	44.05377	18.61298	0.0614	1.53472	0	0.02342	0.48517	0.15586	0.01037	0.00683	0.18595	0.02342	0.19019	0	0.02093	0	0.01037	0.48517	0	0.15586
Healthy	57.47846	8.62758	0	0	0	0	0	0	0	0	0.67526	0	0	0	0	0.21292	0	0	0	0
Healthy	53.80601	12.9311	0.02374	0.01217	0	0	0.06733	0	0.07519	0	0.04081	0	0	0	0	0	0.07519	0.06733	0	0
Healthy	16.9533	2.98736	0.18955	0.08834	0	0	0	0	0	0	0.05082	0	0.1013	3.01298	0.12	0	0	0	0.0077	0
Healthy	39.07243	2.6224	0	0	0	0	0	0.01498	0	0	0.39442	0	0.0162	0	0	0.56249	0	0	0	0.01498
Healthy	0.50628	0	87.41141	0.932	0	0.13643	0	0.0757	0.21679	0	0	0.13643	3.04775	0	0.0033	0	0.21679	0	0.02657	0.0757
Healthy	11.7492	9.19669	1.36995	0.91587	0	0.00942	0.00635	0.07605	0	0	2.87999	0.00942	0.09362	1.84221	0	0	0	0.00635	0	0.07605
Healthy	21.576	2.97687	48.15463	0	0	0	0.2134	0.27073	0	0	0.02229	0	0.05506	0	0.36968	0	0	0.2134	0	0.27073
Healthy	73.56223	3.05558	0.93521	0	0.29151	0.06023	0.0038	0.00309	0	0	0.00183	0.06023	0.18736	0.98727	0.21925	0.29381	0	0.0038	0.51669	0.00309
Healthy	34.19091	4.24697	12.22365	0.13571	0	0.23457	0	0	0	0	0.11068	0.23457	1.30766	0	0	0	0	0	0	0
Healthy	7.21475	1.99344	11.62754	1.84722	0	18.75969	0.00501	0	0.00468	0.03988	0.07881	18.75969	1.35894	0	0.01442	4.00418	0.00468	0.00501	0.0474	0
Healthy	64.46856	3.98891	0	0.01353	0	0	0	0	0	0	0.64158	0	0	0	0	0	0	0	0	0
Healthy	9.12913	3.87296	0.03206	10.3308	0	0.00366	0	0	0	0	0.25675	0.00366	1.35637	0	0.16201	0	0	0	0	0
Healthy	53.84078	8.72657	0.41184	0.01593	0	0.11042	0.43168	0.02115	0.05408	0	0.29779	0.11042	1.50464	0	0.00695	0	0.05408	0.43168	0.00763	0.02115
Healthy	26.19544	1.6927	8.72592	0.51141	0	0	0.00077	0.03708	0	0	0.04696	0	0.90464	0	0.05933	0	0	0.00077	0	0.03708
Healthy	1.65245	0	44.10689	4.21972	0	0.06012	0.07386	0	0.85653	0.27845	0	0.06012	0	0	0	0	0.85653	0.07386	0	0
Healthy	51.08237	12.4301	3.93356	0.03409	0	0.16944	1.35028	0.10644	0.10987	0.00178	0.0057	0.16944	0.34919	0	0.00905	0.01129	0.10987	1.35028	0	0.10644
D013167	31.78956	21.4126	3.35259	1.64612	0	2.16499	0.54759	5.58537	0.02462	0.01087	0.40596	2.16499	0	0	0.77279	0	0.02462	0.54759	0	5.58537
Healthy	50.81992	1.26714	0.99718	0	0	0	0	0	0	0	0.19026	0	0.23865	0	0.04754	0	0	0	0	0
Healthy	52.71069	1.79297	0.28501	0.01989	0	0	0	0	0	0	0.15182	0	0	0	0.00652	0	0	0	0	0
Healthy	0	0.0022	0	49.26578	0	0.39184	0	0	1.61191	0.01851	0	0.39184	0	0	0.00025	0	1.61191	0	0	0
Healthy	25.06325	6.33406	0.29408	0	0	0.3738	2.21617	0	0.03606	0	5.85099	0.3738	0	0.86167	0.03571	0	0.03606	2.21617	0	0
Healthy	47.67922	5.78035	0.21872	0	0	0.02477	0.00466	0	0	0	1.59345	0.02477	0.3247	0	0.00141	0	0	0.00466	0.0102	0
Healthy	18.60343	7.28723	0.00793	0.04118	0	0.92842	0	0.05597	0	0	0.04896	0.92842	0	0	0.01987	0.0411	0	0	0.20913	0.05597
Healthy	2.76281	16.04318	1.06953	5.47553	0	0.00131	0.11108	0	0.02955	0	0.00495	0.00131	0.73292	0	0.00618	0	0.02955	0.11108	0	0
Healthy	56.83234	2.12451	0.19523	0	0	0.05147	0	0	0	0	0.05153	0.05147	1.00574	0	0.0925	0	0	0	0.17411	0
Healthy	26.2682	1.34171	0.96505	0.0696	0	0.26431	0	0	0	0	0.61266	0.26431	0.15393	2.73263	0.00903	0.33153	0	0	0	0
Healthy	43.99404	6.18379	1.55124	0	0	0.3103	0.20198	0	0.02314	0	0.36846	0.3103	0.74835	0	0.01864	0	0.02314	0.20198	0.29096	0
Healthy	13.78191	13.12383	1.00859	0.61488	1.46621	0.0536	0.00705	0	0	0	2.6331	0.0536	0.37409	0	0.03064	0	0	0.00705	0	0
Healthy	30.37305	3.81468	0.10007	0.0622	0.44444	0	0	0	0	0	5.70747	0	1.18426	0	0	0	0	0	0	0
Healthy	17.44343	3.80926	2.23103	0	0	0.37811	0.00652	0.44264	0.03309	0	0.6827	0.37811	0.10077	4.65139	0.02433	0	0.03309	0.00652	0	0.44264
Healthy	24.59073	17.24253	4.49403	0.16405	0	0.0414	0	0	0	0	0.63784	0.0414	4.34267	0	0.14891	0	0	0	0	0
Healthy	11.50852	4.93276	12.78611	0	0	0.43783	0	0	0	0	0	0.43783	0.91761	0	0.00634	2.08825	0	0	0.38049	0
Healthy	85.69332	0.82756	0	0.39666	0	0.22329	0	0	0.02139	0	0.11553	0.22329	0.1432	0	0.02959	0	0.02139	0	0	0
Healthy	17.62151	11.88654	4.10718	0.1196	0	0.23123	0.29079	0	0.01585	0	0.00158	0.23123	0.81184	0.03485	0.01847	0	0.01585	0.29079	0.04519	0
Healthy	24.21226	5.21961	14.0219	0	0	0.049	4.98981	1.10438	0.26581	0	0.0211	0.049	0.25661	0	0.88529	0	0.26581	4.98981	0	1.10438
Healthy	43.37246	3.09866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	47.1111	5.34519	1.4783	0.05754	0	0.01102	0	0	0	0	0.0605	0.01102	0.40797	0	0	0	0	0	0	0
Healthy	19.49671	3.88079	0	0	0	0.0023	0	0	0	0	1.10329	0.0023	0.09112	0	0.08013	0	0	0	0	0
Healthy	37.65838	3.87256	13.13237	0	0	0	0.93404	0.40486	0.06379	0	0.04549	0	0.22486	0	0.91872	0	0.06379	0.93404	0	0.40486
Healthy	62.4369	1.59399	0.10513	0	0	0	0	0	0	0	0.21142	0	0	0	0	0	0	0	0	0
Healthy	31.79682	4.90912	0.77182	0	0	1.70035	2.05404	0.31984	0.35825	0.0251	1.31333	1.70035	0.41238	0.17947	1.76718	1.78476	0.35825	2.05404	0.00335	0.31984
Healthy	30.81284	1.42446	0	0	0	0	0	0	0	0	0	0	0	0	0.45878	0	0	0	0	0
D013167	23.78252	14.70408	9.24775	0.19598	0	0.5018	0.2413	0.01189	0.10069	0.00315	0.0303	0.5018	0.78143	0	0.63381	0.00421	0.10069	0.2413	0.00106	0.01189
Healthy	22.38077	14.74545	0.22033	0.18553	0	0.30099	0.14258	0.06505	0.02806	0	1.29386	0.30099	0.35485	1.21104	0.02683	0	0.02806	0.14258	1.15969	0.06505
Healthy	38.63177	3.00537	1.69266	0	0	0.02702	3.34384	0.41019	0	0	0	0.02702	0	0	0.22715	0	0	3.34384	0	0.41019
Healthy	46.84431	3.2092	4.05775	0.04034	0	0	0	0	0	0	0.22551	0	0	0	0	0	0	0	0	0
Healthy	35.33586	5.25451	1.06767	0	0	0.02403	2.3116	0.50127	0.03155	0	0	0.02403	0.14913	0	0.39596	0	0.03155	2.3116	0	0.50127
D013167	33.76373	17.48098	0	0.07681	0.65733	0.25358	0.01126	0.01735	0	0	0.01527	0.25358	0.36383	0	0.08938	0	0	0.01126	0	0.01735
Healthy	74.40552	0.05302	0	0.52061	0	3.09701	0	0	0.15765	0	0.70493	3.09701	0	0	0.03701	0	0.15765	0	0.07221	0
Healthy	15.7877	2.62529	0.04122	0	0	0.01576	0	0	0.0321	0	0.19829	0.01576	0.07683	0	0.73724	0.3517	0.0321	0	0	0
Healthy	59.7033	2.22476	0	0	0.03865	0	0	0	0	0	0	0	0.59524	0.10119	0.13448	0.12656	0	0	0	0
Healthy	33.89402	3.71542	3.58131	0.15114	0	0.08802	0	0	0	0	0.077	0.08802	0	0	0	0	0	0	0	0
Healthy	20.37483	2.94629	3.65156	0	0	0	0	0	0	0	3.99534	0	0.16287	0.07373	0	0	0	0	0	0
Healthy	27.16178	0.54185	0.31324	0.03791	0	0.91045	0	0	0	0	0.01888	0.91045	0.40511	0	0.45784	0	0	0	2.94371	0
Healthy	69.02083	0	10.19564	2.38378	0	0.02274	0.3089	0	0.01731	0.12667	3.39368	0.02274	2.54392	0	0	0	0.01731	0.3089	0.00388	0
Healthy	15.74006	3.41093	1.11801	0.43329	0	0.07651	0	0	0	0	0.04461	0.07651	0.65937	0.07024	0.51299	0	0	0	0	0
Healthy	51.65233	12.9387	0	0.65837	0	0.11362	1.71175	0.0172	0.67737	0	0	0.11362	0	0	0.00067	0	0.67737	1.71175	0.00368	0.0172
Healthy	36.4854	3.00932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	54.43294	4.0205	0.1373	0	0	0	0	0	0	0	0.0251	0	0.14466	0	0	0.54823	0	0	0	0
Healthy	33.69929	4.40652	0.02639	0.27282	0	0.0328	0.20727	0	0.1795	0	0.01161	0.0328	0	0	0	0	0.1795	0.20727	0	0
Healthy	46.44192	0.54462	0.02917	0	5.19709	0.56002	0	0	0	0	0.11509	0.56002	0	0	0.12478	0	0	0	0	0
Healthy	30.82553	5.46058	0	0.16371	0	0	0.0509	0	0	0	4.92237	0	0	0.66756	0	0	0	0.0509	0	0
Healthy	44.82155	7.96107	1.16988	0.03841	0	0.00567	0.00769	0.17748	0	0	0.00173	0.00567	0.25695	0	0.00314	0	0	0.00769	0	0.17748
Healthy	53.53316	1.51819	0.30254	0.05515	0	0	0	0	0	0	0.11607	0	0	0	0.0293	0	0	0	0	0
Healthy	27.61249	3.85801	2.79033	0	0	2.52437	0.02026	0.06193	0.13726	0	0.01878	2.52437	0.48545	0	0.25674	0	0.13726	0.02026	0	0.06193
Healthy	9.73836	8.29701	20.75357	18.9314	0	0.21917	0	0	0	0	0	0.21917	0.46787	1.1419	1.64828	0	0	0	0	0
Healthy	10.17322	1.59517	0	0	0	0.22984	0	0	0.95077	0	0	0.22984	0	0	0	0	0.95077	0	0	0
Healthy	26.21703	0.00271	32.37298	0.4053	0	0.15682	0	0	0	0.01396	3.25229	0.15682	0.19068	0.92422	0	0	0	0	0.26961	0
Healthy	5.19981	5.74151	18.70146	7.17517	0	0.02849	0	0	0.00477	0.00029	0.01101	0.02849	5.05469	0.24305	0.04507	0	0.00477	0	0	0
Healthy	5.74425	18.2614	0	0	0	0.60005	0	0	0	0	0.30624	0.60005	1.15406	0	0	0	0	0	0	0
Healthy	92.82643	1.26039	0.00516	4.5631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	29.6338	16.52232	0.70569	0.20136	0	0.00628	0.23064	0	0	0	0	0.00628	0	0.83065	0.00317	0	0	0.23064	0	0
Healthy	64.41297	0.21778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	29.13183	0	0	0	0	0	0	0	0	0	2.63057	0	0	0	0	0	0	0	0	0
Healthy	40.95881	2.99053	1.58575	0.03762	0	0.36213	0.10221	0.94962	0.001	0.00534	0.41724	0.36213	0.51006	1.83817	0.08684	0	0.001	0.10221	0.02536	0.94962
Healthy	17.01302	19.0253	0.60464	0	0	0	0.02425	0	0	0	0	0	0.07318	0	0	0	0	0.02425	0	0
D013167	29.11997	0.08373	28.78104	10.5203	0.00987	0.19548	0.00605	0.06856	0.49299	0.00659	0	0.19548	4.8196	0	0	0.05874	0.49299	0.00605	0.3529	0.06856
Healthy	32.995	19.9766	0.34286	0	0	1.13039	0	0	0	0	0.04559	1.13039	0	0	0	0	0	0	0	0
Healthy	0.1469	0	0	1.10269	0	0	0	0	1.59116	0	0	0	0	0	0	0	1.59116	0	0	0
Healthy	60.77977	9.77283	0.51825	0.0622	0.12705	0.37055	0.05433	0.08103	0	0.00117	0.02741	0.37055	0.01808	0	0.16366	0	0	0.05433	0	0.08103
Healthy	50.45052	0.78489	2.44263	0.2265	0	0.00316	0	0.17471	0.09969	0	0	0.00316	2.48214	0	0.00911	0.02086	0.09969	0	0	0.17471
Healthy	31.72464	1.3603	0.08801	0.10681	0.09433	0.19994	0.0051	0.10301	0.00191	0	0.06969	0.19994	0.12933	0	0.05516	0	0.00191	0.0051	0.00253	0.10301
Healthy	66.69143	2.05383	0.09478	0	0.25559	0	0	0	0	0	6.19734	0	0.28315	0	0	0	0	0	0	0
Healthy	49.02143	7.92061	0	0	0	0	0	0	0.05021	0	11.5958	0	0.21745	0	0	0	0.05021	0	0	0
Healthy	53.11765	1.74887	0.27986	0	0	0	0	0	0	0	0.09351	0	0	0	0.03662	0	0	0	0	0
D013167	71.20938	6.75159	2.28161	0.71293	2.47292	0.15976	0.04897	0.05073	0.20128	0.02324	0.29812	0.15976	0.58342	0	0.0049	0	0.20128	0.04897	0.00152	0.05073
Healthy	3.31148	2.51798	13.89042	15.65505	0	1.49651	0	0.09601	0.00745	0.00344	0.01481	1.49651	0	0	0.05948	0.55418	0.00745	0	0.00695	0.09601
Healthy	34.64729	13.81379	1.87287	0.11981	0	0	0	0	0	0	0.60566	0	0.20138	0	0.13084	0	0	0	0	0
Healthy	65.33563	4.47686	0.00991	0.42813	0	0.00992	0.01567	0.04809	0.0454	0	0.10507	0.00992	0.04481	0	0.0889	0	0.0454	0.01567	0	0.04809
Healthy	42.36939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	28.99176	3.77684	2.70066	0.51111	1.00641	0.00647	0.11219	0.10503	0	0	0.7203	0.00647	0.21475	0	0.41384	1.04435	0	0.11219	0	0.10503
Healthy	26.77527	4.37193	3.38494	0.0281	0	0.06365	0.02476	0.0045	0.01188	0	0	0.06365	0	0	0.00554	0	0.01188	0.02476	0.14398	0.0045
Healthy	31.85935	3.87043	0	0	0	0	0	0	0	0	3.05771	0	0.05956	0	0.07194	0	0	0	0	0
