group	Phocaeicola	Enterocloster	Dialister	Veillonella	Ruminococcus_B	Faecalimonas	Clostridium_Q	Flavonifractor	Muricomes	Longicatena	Alistipes	Ruminococcus_H	Lachnospira	Barnesiella	Coprococcus	Methanobrevibacter_A	Flavonifractor	Alistipes_A	Coprococcus_A	Adlercreutzia
Healthy	25.31	0.46948	0	0	0	0	0	0	0	0	1.25267	2.55543	3.53679	3.48808	0	0	0	0	0	0
Healthy	7.60275	0.17933	17.9764	0.02759	0.00592	0	0	0.15255	0.0173	0	4.59839	4.64844	0	5.01123	0	0	0.15255	0.12002	0.0279	0.00129
Healthy	3.01731	0.71237	0	0	0.00322	0	0	0.00186	0.00145	0.01295	4.79468	27.1481	3.37283	1.08526	11.7434	0	0.00186	0.03073	0.30273	0.03211
Healthy	18.2923	1.17678	0	0	0	0	0.4034	0.09046	0.06507	0	1.5347	0	0.24007	1.9972	0	0	0.09046	0	0	0
Healthy	13.947	0.45254	0	0	0	0	0	0.35929	0.0808	0	0.72914	0	1.70213	0	0	0	0.35929	0	0	0.67161
D003424	0.00927	1.86968	2.42594	1.20317	0.00071	0.00047	1.76825	0.36826	0.22863	0.502	0	0	0	0	0	0	0.36826	0	0	0
Healthy	4.76378	0	0	0.05853	0.03953	0	0	0.16818	0	0	14.12223	0.73701	0.28265	1.37295	0	0.07196	0.16818	0.00606	0.00493	0.01789
Healthy	4.03443	0.4696	5.33404	0.82588	0	0	0	0	0	0	1.07383	5.26395	1.65781	0.66867	4.69431	1.31778	0	0	0.07882	0
Healthy	29.1444	1.06438	0	0.02472	0.01567	0.01865	0	0.10997	0	0.01903	5.45714	0.73351	0.11977	2.7843	1.34813	0	0.10997	0	0.10898	0
Healthy	1.1268	0.75073	8.03066	0	0	0	0	0	0	0	0.45861	3.36355	2.62944	0	12.2456	0	0	0	0	0
Healthy	0	0.10104	1.32785	0	0.27774	0	0.06543	0.11941	0.03158	0.02303	2.75924	0.21442	2.55315	0	0	0	0.11941	0	0	0
Healthy	11.46398	1.15701	0	0	0	0	0	0.12652	0.00166	0.00372	8.40371	15.5709	0.19725	1.9029	0.00087	1.67696	0.12652	0.09326	0.07252	0
Healthy	12.0012	0.03888	15.7034	0	0	0	0	0.29962	0.00281	0	18.60053	0	0	11.579	0	0	0.29962	0	0	0
Healthy	4.54963	0.00312	0	0.0719	0.01486	0	0.00223	0.23223	0	0	14.30181	0.83192	0.34647	1.5146	0	0.05882	0.23223	0	0.01926	0.0258
Healthy	1.61705	0.0053	0	0	0	0	0	0.00872	0	0.00942	20.60953	1.8481	0.21941	3.90749	0	0.16213	0.00872	0.11716	0	0.03307
Healthy	11.87422	0.6656	7.43943	0.03522	0.00802	0	0.12751	0.04606	0	0.00291	0.95153	0	0.00206	0.56926	0	0	0.04606	0	0.09207	0
Healthy	87.28072	0.00039	0	0	0.0005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	4.69218	0.18535	0	0	0	0	0	0.47227	0	0	12.78532	7.13395	3.00982	7.69807	2.47883	2.94825	0.47227	0.05728	0.15318	0.15275
Healthy	2.74977	0.27115	0	0	0	0	0	0.91156	0.00348	0	7.24495	4.78747	1.37075	0.72461	0	2.14605	0.91156	0.02104	0.03064	0
Healthy	0	4.51384	0	0	0.00619	0	3.05785	0.06967	2.61306	0	0.16138	0	0	0	0	0	0.06967	0	0	0
Healthy	9.04968	0.60722	0	0	0	0	0.0198	0.05289	0	0	0	0	0	0	0	0	0.05289	0	0	0
Healthy	9.77668	0.01387	6.14885	0.23005	0.00798	0	0.00853	0.13073	0	0	8.96963	1.00663	0	6.44686	0	0	0.13073	0.03341	0	0
Healthy	9.98021	0.29599	6.95298	0	0	0	0	0.04932	0	0	9.20443	0.06198	1.78407	1.77522	0.64048	0.00287	0.04932	1.46912	0.26313	0.03737
Healthy	23.02692	0	0	0	0	0	0	0	0	0	12.2705	0.2646	0.52084	0	0	0	0	0	0	0
Healthy	25.677	0.08279	6.20098	0	0.00675	0	0	1.83585	0	0.2541	10.96482	0	0	0	0	0	1.83585	0.16418	0	0
Healthy	3.37816	0.43828	0.00341	0	0	0	0	0.01731	0.06272	0	2.11101	5.33899	0.25278	0.57392	6.24433	0	0.01731	0	0.5386	1.36407
Healthy	4.91717	0.19405	0	0.22593	0	0	0	0.00129	0	0	2.06671	3.39552	3.79215	0.0193	24.019	0	0.00129	0	0.12159	0
Healthy	2.81684	2.39974	0	0	0	0	0.15456	0.65076	0.11135	0	1.3945	0	0	2.70583	0	0	0.65076	0.01364	0	0
Healthy	6.51906	1.07057	2.65842	0.03357	0.00085	0	0	0.04859	0	0.00315	14.06275	3.47695	1.74016	1.02913	0	0.08105	0.04859	0.05826	0.3429	0.3591
Healthy	6.20233	1.33075	0	0	0	0	0	0.13532	0	0.01096	4.73245	4.04731	5.31389	4.09417	11.6664	0.4182	0.13532	0.0683	0.05817	0
Healthy	0.31904	1.18186	0	0	0	0	0	0	0	0	0.2703	10.3131	1.108	0	13.4704	4.59177	0	0	0.0329	0.14743
Healthy	9.65622	0.11417	3.22468	0.02182	0.01052	0	0.45891	0.16488	0	0	0	0	0	0	0	0	0.16488	0	0	0
Healthy	9.15579	0.4165	0	1.35298	0.48245	0.01208	0.22898	0	0	0	9.00628	1.19466	0	0	0	0	0	0	0	0
Healthy	0.65403	0.27517	9.17277	0	0.0042	0	0	0.18875	0	0.00418	2.42514	0.5572	0.02897	0	0	0	0.18875	0	0.01694	0
Healthy	41.8997	0	3.30805	0	0.13387	0	0	0.01452	0	0	12.95099	0	0	0	0	0	0.01452	0.1928	0	0
Healthy	1.69393	1.30015	0	2.26471	0.28153	0	0.09351	0.13394	0.06239	0.03059	0.45395	1.96137	1.4426	0	0	0	0.13394	0	0.66333	0.35688
D003424	5.9265	0.61566	2.44416	0.13797	0.01914	0	0.06743	0.01215	0.00109	0.01862	6.80524	0.1582	0.03697	0	0	0.12229	0.01215	0	0.0594	0.02105
Healthy	3.79656	0.42663	5.94358	0.00638	0	0	0	0	0	0	1.68053	24.0444	9.55945	0.46424	11.7174	4.87042	0	0	0.07453	0
Healthy	10.63422	0.26843	0.68734	0.72332	0.07785	0.06224	0.03645	0.6926	0.12253	0	0.11744	1.32789	0.00428	0	0	0	0.6926	0.07652	0	0
Healthy	27.17345	0	0	0	0	0	0	0	0	0	3.10335	0	3.5875	0.3522	0	3.47638	0	0	0	0
Healthy	7.38845	0	0	0	0	0	0	0.23383	0	0	24.04204	0.1678	1.61903	1.11668	0.22663	0	0.23383	0.08625	0	0
Healthy	2.64334	0.60474	0	0	0	0	0	0.08223	0	0	11.66224	1.58041	0.80799	1.97979	0	0.01845	0.08223	2.11754	0	0
Healthy	5.66761	0.33459	3.06014	0.29405	0	0	0	0	0	0	0.52674	2.095	2.44064	0	7.00525	0	0	0	0.12557	0.02256
Healthy	0.00284	0	0	2.67796	0.00143	0	0	0	0	0.59857	0	0	0	0	0	0	0	0	0	0
Healthy	8.84153	0.06553	0	0	0	0	0	0	0	0	5.92589	0	1.49615	4.33821	0	0	0	0.19691	0.18501	0.00983
Healthy	18.2534	0.41449	0.80969	0	0	0	0	0	0	0	5.64342	0	2.92027	5.81874	0	0	0	0	0	0
Healthy	1.33611	1.44632	0	0	0.09547	0.4148	0.09618	0.01013	1.07408	0.01273	8.25858	2.04201	0.10865	0	0	0	0.01013	0	0.00534	0
Healthy	24.19978	0.23746	0	0.018	0.02965	0	0	0.02919	0	0	2.01691	0	0	2.55194	0	0	0.02919	0	0	0
Healthy	0.08666	5.95567	0	0.40077	0.22888	0.03107	0	0.07623	0	0	0	0	0	0	0	0	0.07623	0	0	0
Healthy	19.3898	0.26442	0	0	0	0	0	0.21027	0	0	4.53405	4.44834	0.11467	2.97141	2.04427	0.0691	0.21027	0.01224	0.18725	0.0046
Healthy	33.3859	0.03855	0	0.08131	0	0	0	0	0	0	0.94453	0	2.8509	0	0	0	0	0	0	0.05506
Healthy	16.02143	0.14255	6.8698	0.47713	0	0	0	0	0	0	6.92786	3.0549	1.64641	0	3.43717	0	0	0	0.08441	0
Healthy	4.83864	0	0	0	0	0	0	0	0	0	0	0	0	0.09899	0	0	0	0	0	0
Healthy	6.63052	0.97034	0	0.07584	0	0	0	0.0052	0	0	1.37835	0.00969	0.58944	0.25472	1.86481	0.08662	0.0052	0.00501	0.18508	0
D003424	11.65362	0.16945	5.05424	0.03641	0	0	0.02408	0.08039	0	0.00973	4.76063	0	0.42825	2.55565	0	0	0.08039	0.00798	0.11927	0
Healthy	15.93903	0.26282	0.43081	0	0.00647	0	0.0131	0.05882	0	0.00136	6.20985	0.00133	1.80933	0	0	0	0.05882	0.0831	0	0
Healthy	10.16321	0.0394	0	0	0	0	0	0	0	0	2.83584	3.99297	1.03826	0.67923	0	0.69324	0	0	0.20698	0
Healthy	0.00037	0.48919	0	2.6056	0	0	0	0.08254	0	0.00057	0	0	0	0	0	0	0.08254	0	0	0
Healthy	1.86116	3.23424	0	0	0	0	0	1.3811	0	0	17.44569	2.82042	1.47381	0	0.00314	2.63237	1.3811	0	0.28344	0
Healthy	0.13256	0.07329	0	0	0.3979	0	0	0	0	0	0	0	0	0.28884	0	0	0	0	0	0.69601
Healthy	9.25721	0.29128	0.028	0	0.02257	0	0.01719	0.01028	0.04822	0	2.63863	3.37449	3.62433	1.54458	0.00046	0	0.01028	0	0.09424	0.02868
Healthy	4.87654	1.35058	2.84323	0.00687	0.01113	0	0	0.05273	0	0.01259	7.89521	10.802	0.55342	5.06016	1.22509	0	0.05273	0.32814	0.1082	0.43621
Healthy	20.71758	0.25109	1.62894	0.07886	0.00318	0	0	0.0224	0.02862	0.06525	2.44243	0.00083	1.03859	1.65052	0.98831	0	0.0224	0.03496	0.18057	0.67682
Healthy	3.55916	2.72136	0	0	0.36157	0	0	0	0	0	2.50236	14.1418	0.42054	2.98586	0	0.94896	0	0	0	0
Healthy	44.209	0.06158	0	0.14985	0	0	0	0.09847	0	0	17.75248	0	0	2.06854	0	0	0.09847	0	0	0
Healthy	14.8267	0.33227	0	7.08914	0.05154	0.41984	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.99754	1.00118	9.09737	0.06741	0.00124	0	0	0.07918	0	0	2.7177	0.02026	0.26205	0.8281	0.00773	0	0.07918	0.0523	0.31059	0.00609
Healthy	5.23469	0.57875	0	0	0	0.4868	0.00512	0.02356	0	0.0028	27.07421	0.63251	1.06594	9.83166	0	0.15968	0.02356	0	0.12214	0
Healthy	9.9453	1.48163	0.0011	0.01001	0.05394	0	0.08413	0.35633	0.21056	0.03225	12.45538	3.52199	0.14832	0	0.2688	0	0.35633	0	0.30754	0.32362
Healthy	43.1761	0	3.08086	0	0.14809	0	0	0.01749	0	0.01048	12.88281	0	0	0	0	0	0.01749	0.14707	0	0
Healthy	1.54942	0.11127	0	0	0	0	0	0	0	0	1.51673	1.6733	1.13706	2.84819	0	0	0	0	0.36951	0
Healthy	0.4307	0.24068	0	0.12021	0	0	0	0.00959	0	0	0.53452	3.07825	0.85264	0.42509	3.67382	0	0.00959	0.23002	0.03158	0
Healthy	33.6523	0	6.44336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.50144	0.11355	3.10949	0	0	0	0.02897	0.19263	0	0.01893	21.30298	2.09709	0.18837	2.04215	0	0	0.19263	0.19204	0	0
Healthy	1.79811	1.96463	0	0	0	0	0	0.80783	0	0	8.69998	0.98038	0.58399	0.55784	0	0.52052	0.80783	0.01391	0	0
Healthy	25.6608	0	0	0	0	0	0	0	0	0	3.47335	13.4688	3.30709	0	0	9.59731	0	0	0	0
Healthy	0.65453	1.31885	18.3647	0	1.08268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	24.79487	0.01698	7.76007	0.9316	0.75934	0	0	0	0	0	5.78717	0	0	17.8049	0	0	0	0	0	0
Healthy	5.46303	0.78063	0	0.00257	0	0	0.05281	0.15301	0.01035	0.00091	7.04648	0.14344	3.39429	5.35967	0	0	0.15301	0.04661	0	0.01703
Healthy	3.27132	0.84157	4.3694	0.08887	0.0157	0.00249	0.08244	0.0477	0.02689	0.00549	18.0013	1.57613	1.92245	0	1.32831	0	0.0477	0.00866	0.43729	0.62346
Healthy	24.00129	0.03884	7.67518	0.9325	0.63826	0	0	0	0	0	5.86154	0	0	18.0705	0	0	0	0	0	0
Healthy	14.05225	1.17043	0	0	0.55481	0	0	0	0	0	3.10355	0	4.39241	0.26727	0	0	0	0	0.75072	0
Healthy	7.61508	0	0	0	0	0	0	0	0	0.06042	0	0	0	0	0	0	0	0	0	0
Healthy	0.07536	0.32583	0	0.00668	1.12739	0	0	0.00063	0	0.04805	0.27714	0	0	0.44652	0	0	0.00063	0	0.0212	0.42049
Healthy	8.13356	0.80051	0	0	0	0	0	0	0	0	3.30871	1.57327	6.92843	3.61482	0	3.86897	0	0	0.10704	0
Healthy	11.74548	0	0	0	0	0	0	0	0	0	24.04727	1.85638	0.04282	0	0	0	0	0	0	0
D003424	21.79988	0.8606	1.33073	0.02518	0	0	0	0.02098	0	0.00112	6.13065	0	0.8514	0.13722	0	0	0.02098	0	0.02621	0.00153
Healthy	9.70791	0	0	0.00998	12.2489	9.01245	0	0.02239	0	0	2.71328	5.52499	0	5.42094	0	0	0.02239	0	0.01856	0
Healthy	4.77727	1.27175	0	0	0	0	0	0	0	0	6.6697	10.3784	0.29482	0.50216	0	1.41679	0	0.09523	0	0.13396
Healthy	11.3254	1.56969	0	0	0	0	0	0	0	0	0.09455	10.0853	5.36185	1.94597	0	2.97451	0	0	0	0
Healthy	0.35473	0	0	0.04811	0	0	0	0	0	0.01974	0	0	0	0	0	0	0	0	0	0
Healthy	5.92164	0.22467	0	0	0	0	0	0.21716	0	0.0051	13.64637	0.25397	0.9505	0	0	0.0738	0.21716	0	0	0.20239
Healthy	5.12381	0.22958	2.00582	0.27045	0.00543	0	0	0.12607	0.00626	0	0.48066	0.46127	0.02822	0	0	0	0.12607	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	4.10092	0.24742	7.81595	0.00162	0.0447	0	0.00656	0.17328	0	0.01344	2.7792	2.11846	0	9.43509	0.30555	0	0.17328	0	0	0.19094
Healthy	21.4143	0.05183	1.18713	0	0.01163	0.4014	0.08108	0.10806	0.01435	0.04259	0	0.67821	0.06039	0	0	0	0.10806	0	0	0
Healthy	13.40602	0.8644	0	0	0.70132	0	0	0	0	0	3.74278	0	4.95905	0	0	0	0	0	0.65567	0
Healthy	0	0.00595	4.33794	0	0	0	0.00909	0.12239	0	0	8.13641	0	0.6761	2.93708	0	0	0.12239	0.29687	0	0
Healthy	7.41863	1.44076	0	0.10264	12.2878	0.00123	0	0.00666	0	0.00019	4.3679	5.83056	2.46108	3.17908	2.61919	4.86383	0.00666	0	0.20011	0.00051
Healthy	6.58211	0.05868	0.0579	0	0	0	0.01013	0.11991	0.02444	0	20.13507	0.68997	0.00133	2.91655	0	0	0.11991	0.32826	0	0
Healthy	2.84297	0.14423	0	0.14294	0	0	0	0.18618	0	0.00381	2.62695	0.00645	3.76162	0.12347	0.98745	0	0.18618	0.01189	0.12861	0
Healthy	3.87367	0.35557	0.00273	0	3.59382	0.04246	0	0.04259	0	0.03123	2.2885	5.24592	0.41098	2.13962	1.46991	1.64981	0.04259	0	0.15098	0
Healthy	29.23014	2.77798	7.13816	0.05076	0.02537	0	0.08118	0.00674	0	0	0.16133	1.83791	0.49579	0	0	0	0.00674	0	0.04759	0
Healthy	3.74526	0.07335	0	0.00142	0.00798	0	0	0	0	0.00289	0.03287	0.00239	3.76107	0	0	0	0	0	0.09779	0
Healthy	5.94476	0.47332	0.26578	0	0	0	0	0	0	0	1.1002	0.05631	0	1.66506	0	0	0	0	0.06049	0
Healthy	0.00468	0.75565	0	9.39774	6.59216	0	0	0.00901	1.08558	0.00361	0	0.03261	0	0	0	0	0.00901	0	0	0
Healthy	8.12639	0.00179	0.31141	0.03401	0	0	0	0.11435	0	0	14.26514	0.69764	3.33827	5.51191	0	0.18142	0.11435	0.01267	0.00854	0.03302
Healthy	1.06869	4.88674	0	0	0	0	0	0.02149	0	0.00119	0.46452	2.98859	3.07215	2.34956	2.91306	8.23615	0.02149	0	0.34058	0.0045
Healthy	23.57787	0.01827	7.72056	0.69536	0.66045	0	0	0	0	0	6.21174	0	0	18.365	0	0	0	0	0	0
Healthy	6.32685	0.07583	0	0.90955	0	0	0	0.03639	0	0	9.87033	0.68273	0.78911	0	6.87058	0	0.03639	0	0.00375	0
Healthy	9.24528	0.06059	2.69371	0	0	0	0	0.03023	0	0	15.25332	1.07907	0.41321	3.09199	0.66433	0.06083	0.03023	0.03894	0	0
Healthy	10.27134	0.10975	0	0.00184	0.00071	0	0	0.14095	0.00621	0.00253	16.47688	0.00105	0.04423	0.30831	0	0	0.14095	0	0.39639	0.52102
Healthy	0.19214	0.08931	0	0	0.60748	1.44205	0	0.01771	0.00583	0.2873	0.13929	16.9685	0.14402	0.02627	0	0	0.01771	0	0	2.99242
Healthy	0.02855	0	0	0.1824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	10.17016	0.72326	0	0	0	0	0	0	0	0	0.0178	0	14.5338	0	0	0	0	0	0	0
Healthy	12.90183	0.93902	0	0	0	0	0	0.88202	0	0	7.69711	2.67334	3.98502	0.03148	0.63478	0.70616	0.88202	0.00549	0.33534	0
Healthy	0.91562	0.45191	0	0	0	0	0	0.14409	0	0	8.17543	3.40203	2.01874	4.40509	2.06651	7.89196	0.14409	0.04911	0.30125	0.05363
Healthy	8.16874	0.33644	0	0	0	0	0	0	0	0	1.52315	14.4977	2.08553	0	0	0	0	0.27235	0	0
Healthy	0.37546	0.09096	2.64022	0	0	0	0.03023	0.07076	0.0429	0.11946	1.2553	1.799	0	0	0	0	0.07076	0	0	0
D003424	5.3446	0.55594	2.18302	0.24372	0.05881	0	0.05339	0.17525	0.1023	0.02698	9.76984	0	0	2.46514	0	0	0.17525	0	0	0.02614
Healthy	1.55408	0	0	0	0	0	0	0.01698	0	0	20.99908	1.86405	0.26603	4.1285	0	0.23747	0.01698	0.16286	0	0
Healthy	6.47156	0.42442	0	0	0	4.94884	0.35151	0	0.30646	0.06337	1.2684	12.0383	0.1161	1.07553	0	6.80921	0	0	0.58023	0.04366
Healthy	5.12357	0.217	0	0	0	0	0	0.20383	0	0.00255	13.4359	0.27024	0.86153	0	0	0.0696	0.20383	0	0	0.15991
Healthy	4.75212	0.22357	0	0	0	0.0555	0	0.10633	0	0	14.20799	0.23358	0.84725	0	0	0	0.10633	0	0.0299	0.00758
Healthy	9.35291	0.33649	0	0	0.00328	0	0	0.14385	0	0	14.46505	0.63136	0.56223	0	0	0.00337	0.14385	0	0	0.02361
Healthy	4.95996	0.15023	0	0.01054	0	0	0	0.34017	0	0	11.23252	17.8675	14.5476	0.84705	0	0	0.34017	0.72908	0.11512	0.01481
Healthy	1.42443	2.06466	0	0	0	0	0	0.01924	0	0	2.53258	0.00967	0.09579	5.85919	0	0	0.01924	1.85221	0.12511	0
Healthy	5.47266	0.65556	0.02518	0.49242	0.15156	0	0	0.09565	0	0.00796	0.05252	18.069	3.02537	0.39789	0	0	0.09565	0	0	0
Healthy	1.63666	0	3.71537	0	0	0	0	0	0	0	0	0	0	0.75647	0	0	0	0	0	0
Healthy	9.84971	0	0	0	0	0	0	0	0	0	0	0.75741	3.19245	0	0	0	0	0	0	0
Healthy	3.2242	0.00158	2.52775	0.06147	0	0.00424	0	0.02318	0	0	2.98533	13.2567	1.52794	1.78821	14.1404	0	0.02318	0.01092	0.17613	0.10612
Healthy	7.01122	0.00667	0	0	0	0	0	0.17545	0	0	24.06188	0.22341	1.4451	1.07594	0.1865	0	0.17545	0.05672	0.0028	0
Healthy	4.19608	1.30728	3.15079	0.11686	0.08994	0	0.08027	0.11112	0.03447	0.03908	4.03169	3.30644	0.85014	0.56763	0	0.24088	0.11112	0.14842	0.16233	0.30733
Healthy	2.98153	0	0	0	0	0	0	0.11217	0	0	23.19636	0.06438	0	0.51071	0	0	0.11217	1.50982	0	0
Healthy	11.37019	0.64293	0	0	0	0	0	0.04962	0	0	3.30835	0.69709	0.30455	5.12192	0	0.28937	0.04962	0.08517	0.00852	0
Healthy	8.24236	0.04203	2.41852	2.30825	0.08406	0	0.11586	0	0	0	0	0	0.44581	0	0	0	0	0	0	0
Healthy	2.68999	0.09347	0.30743	0	0.02988	0	0	0.00923	0	0	1.45849	13.7456	0.21559	0	0	7.57858	0.00923	0.05843	0.96393	0.01591
Healthy	10.25634	0.01232	5.97402	0.20313	0.00782	0	0	0.16015	0	0	8.57232	1.0791	0	6.53682	0	0	0.16015	0.04915	0	0
Healthy	10.91946	0	4.78544	0.26098	0	0	0	0.10285	0	0	7.12918	0	0.97964	1.09607	0	0	0.10285	0	0.01127	0
Healthy	1.59245	1.90963	0	0	0	0	0	0.72466	0	0	8.41125	0.95946	0.60216	0.64972	0	0.62091	0.72466	0	0	0
Healthy	11.07589	1.26308	0	0	0	0	0	0.88878	0	0	6.01228	1.38051	5.0163	0.07374	0.68288	0.62376	0.88878	0.02948	0.12147	0
Healthy	4.52266	2.21108	0	0.01301	7.70447	0	0	0.43646	0	0	0.92582	0.0125	0	0	0	0	0.43646	0	0	0
Healthy	0.91323	11.05109	0.25333	0.01717	0.08618	0.00369	0.00253	0.2989	0	0.01184	0.99651	1.14024	0.20255	0.05946	0.62558	0.00049	0.2989	0	0.51863	0
Healthy	2.63179	0.5801	0	0	0.00442	0.03348	0	0.11975	0.32188	0	18.88455	2.15726	0.52058	0	0	0	0.11975	0	0.0317	0.00649
Healthy	4.04927	0.49279	0	0.01712	0	0	0	0.02916	0	0.00136	22.53427	0	1.08388	0.46314	0.1138	0	0.02916	0.44426	0.19783	0.13253
Healthy	1.76382	6.13222	0	0	0	0	0.03792	0.47672	0.00236	0.02358	6.61262	0.73952	0.06333	0	0	0	0.47672	0	0	0
Healthy	8.59624	0.03897	10.7694	0.84661	0.30101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	7.11499	2.65	0	0	0.08915	0	0	0.28965	0	0.00484	10.75619	10.6339	0.45408	6.79418	6.62249	1.16611	0.28965	0.44164	0.23466	0.37181
Healthy	3.19281	0	8.23983	0	0	0	0	0.10306	0	0	3.68858	0	0.23567	0	0	0	0.10306	0	0	0
Healthy	0.30047	0.77393	0	0	0	0	0	0	0	0	0	0	0.24509	0	25.654	0	0	0	0.36821	0.04657
Healthy	26.90978	1.02578	0	0	0.04808	0	0	0.14544	0	0	8.90655	0.62427	0.08245	2.89812	0	0	0.14544	0	0.04469	0
Healthy	1.68424	1.80701	0	0	0	0	0	0.72846	0	0	8.38025	0.91309	0.54307	0.61304	0	0.58954	0.72846	0	0	0
Healthy	4.79333	0.03833	0	0.05825	0	0	0	0.05557	0	0	14.44833	2.56092	1.6306	0	6.66673	0	0.05557	0	0	0.00191
Healthy	1.28558	0.52508	0	0	0	0	0	0	0	0	18.38616	1.22072	0	6.00385	0	0	0	0.04396	0	0.18762
Healthy	0	4.08053	0	0.36192	0	0	0	0	0	0	0	0.30603	1.98722	0	0	0.74182	0	0	1.14109	0
Healthy	18.1731	0.43046	0	0.0188	0	0	0	0	0	0	3.36843	2.33447	2.18497	0	0	0	0	0.07802	0	0
Healthy	10.7109	0.03693	15.6198	0	0	0	0	0.32856	0	0	17.85983	0	0	11.1742	0	0	0.32856	0	0	0
Healthy	14.3154	0	0.42754	0	0	0	0	0	0	0	9.45725	21.8277	0	1.53413	0.34693	0	0	0	0	0
Healthy	6.45149	1.40097	0	0.00581	0	0	0	0.04274	0	0.00192	4.99753	7.74784	1.85022	3.29861	0	0.70071	0.04274	0	0.08257	0
Healthy	5.03119	0.3666	0	0	0	0	0	0.12823	0	0	8.37327	0	0.18981	3.5212	0	0.07716	0.12823	1.33343	0	0
Healthy	27.3521	0.47723	0	0	1.45828	0.00182	0	0	0	0	0	0.03356	0	0	0	0.00441	0	0	0	0
Healthy	43.42569	0.0287	0	0.237	0	0	0	0.10767	0	0	4.61882	6.81295	1.67716	4.1437	0.91436	0	0.10767	0	0.03617	0
Healthy	79.9754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	29.4319	0.4392	0	0	0.10505	0	0.0552	0.13534	0	0	18.06044	0	0	2.03418	0	0	0.13534	0	0	0
Healthy	6.48056	0.065	0	0.9444	0	0	0	0.03386	0	0	9.4506	0.65716	0.83156	0	6.78809	0	0.03386	0	0	0
Healthy	0.02607	0	0	0	0	0	0	0	0	0	0.0036	0	0.00272	0	0	0	0	0	0	0
Healthy	7.0591	0.03523	0.03901	0	0	0	0	0.12748	0.03099	0	20.02926	0.7283	0	2.94017	0	0	0.12748	0.33119	0	0
Healthy	1.11203	0.00501	0.57009	0	0	0	0.05592	0.18744	0.02447	0.01299	9.75013	4.63145	0.07439	1.82916	0	0	0.18744	0.37295	0	0
Healthy	3.22182	0.06514	0	0	0	0	0	1.28132	0	0	9.9923	0	0.80324	0.75572	0	0	1.28132	0.03666	0	0
Healthy	15.51727	0	4.66449	0	0	0	0	0.03301	0	0	2.20463	0	0.5516	3.55464	0	0	0.03301	0.01202	0	0
Healthy	2.87386	2.62476	0	0	0	0	0.13466	0.53069	0.09756	0	1.50284	0	0	2.47642	0	0	0.53069	0.03034	0	0
Healthy	0.01879	2.18281	4.89842	0	0	0	0	0	0	0	1.9291	2.10902	5.36447	0	0	0.94651	0	0	0	0
Healthy	1.17961	1.43792	0	0.0721	0	0	0.00092	0.09485	0	0	3.50235	0	4.16008	0	0	0.67752	0.09485	0.00448	0.35713	0.0784
Healthy	1.64371	5.82719	0	0	0	0	0.02999	0.44909	0.01114	0.01628	6.47764	0.71541	0.0572	0	0	0	0.44909	0	0	0
Healthy	19.44886	0	1.00888	0	0	0	0	0	0	0	0.53076	0	3.69363	0.07584	0	0	0	0	0	0
D003424	0	3.28301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.32274	0.43911	0	0	0	0	0	0.11879	0	0	8.75143	0.00675	0.23152	3.26787	0	0.11507	0.11879	1.40973	0	0
Healthy	1.55222	0.43429	0	0	0	0	0	0.0305	0	0	20.4955	1.32495	0	6.4425	0	0.00328	0.0305	0.08046	0	0.10171
D003424	63.5839	2.71877	0.00223	0	0	0.03964	0	0.00706	0	0	0.01046	0	0.01314	0	0	0	0.00706	0	0	0
Healthy	0.70879	0	0	0	0	0	0	0	0	0	15.28874	0.99991	0	0	0	0	0	0	0	0.40159
Healthy	6.32851	0.18403	0	0	0	0	0	0.08597	0	0.00854	4.53914	2.15434	4.53029	0	0.00393	0.50796	0.08597	0.1453	0.03208	0.00261
Healthy	7.71028	1.72355	0	0	0	0	0	0	0	0	0.5919	12.322	1.90144	3.77618	0	0.95478	0	0	0	0
Healthy	30.4687	0.32614	0	0	0	0	0	0.20262	0.08336	0	0.56077	0	1.47617	0	0	0	0.20262	0	0	0.50417
Healthy	19.57111	1.0404	0	0	0	0	0.36607	0.06338	0.06681	0	1.4948	0	0.21359	1.97047	0	0	0.06338	0	0	0
Healthy	8.24569	0	0	0	0	0	0	0	0	0	34.81896	0.10439	0.41557	2.81808	2.26916	0	0	0.02321	0	0
Healthy	13.00281	0.21122	0	0	0.11764	0	0.00716	0.09055	0.07644	0	5.34986	0	16.1941	8.26997	0	0	0.09055	0.58594	0.18507	0.01454
Healthy	1.98631	0	0	0.10626	0	0	0	0	0	0	27.05261	0.24537	0.09668	0.95871	0	0	0	0.01204	0	0.08972
